ss_d,ss_rgnsm,td,chmbl_d,vrnt_d,src_d,b_frmt,ss_tp,ss_tx_d,rltnshp_tp,crtd_b,ss_cll_tp,ss_sbclllr_frctn,cnfdnc_scr,src_ss_d,cll_d,tss_d
9184,Rattus norvegicus,50597,CHEMBL622373,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,2048.0
9185,Rattus norvegicus,50597,CHEMBL622374,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,2048.0
9186,Rattus norvegicus,50597,CHEMBL622375,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,2048.0
9187,Rattus norvegicus,50597,CHEMBL622376,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,2048.0
9188,Rattus norvegicus,50597,CHEMBL622377,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,2048.0
9189,Rattus norvegicus,50597,CHEMBL622378,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,2048.0
9190,Rattus norvegicus,50597,CHEMBL622379,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,2048.0
9191,Rattus norvegicus,50597,CHEMBL622380,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,2048.0
9192,Rattus norvegicus,50597,CHEMBL622381,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,2048.0
9193,Rattus norvegicus,50597,CHEMBL622382,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,2048.0
9194,Rattus norvegicus,50597,CHEMBL622383,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,2048.0
9195,Rattus norvegicus,50597,CHEMBL875332,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,945.0
9196,Rattus norvegicus,50597,CHEMBL622384,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,945.0
9197,Rattus norvegicus,50597,CHEMBL622385,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,945.0
9198,Rattus norvegicus,50597,CHEMBL622386,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,945.0
9199,Rattus norvegicus,50597,CHEMBL622387,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,
9200,Rattus norvegicus,50597,CHEMBL622388,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,
9201,Rattus norvegicus,50597,CHEMBL622389,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,
9202,Rattus norvegicus,50597,CHEMBL622390,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,
9203,Rattus norvegicus,50597,CHEMBL622391,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,
9204,Rattus norvegicus,50597,CHEMBL622392,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,
9205,Rattus norvegicus,50597,CHEMBL622393,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,
9206,Rattus norvegicus,50597,CHEMBL622394,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,
9207,Rattus norvegicus,50597,CHEMBL622395,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,
9208,Rattus norvegicus,50597,CHEMBL622396,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,1977.0
9209,Rattus norvegicus,50597,CHEMBL624894,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,1977.0
9210,Rattus norvegicus,50597,CHEMBL624895,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,1977.0
9211,Rattus norvegicus,50597,CHEMBL624058,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,1977.0
9212,Rattus norvegicus,50597,CHEMBL624059,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,1977.0
9213,Rattus norvegicus,50597,CHEMBL624060,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,1977.0
9214,Rattus norvegicus,50597,CHEMBL624061,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,1977.0
9215,Rattus norvegicus,50597,CHEMBL624062,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,1977.0
9216,Rattus norvegicus,50597,CHEMBL624063,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,
9217,Rattus norvegicus,50597,CHEMBL624064,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,
9218,Rattus norvegicus,50597,CHEMBL624065,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,1969.0
9219,Rattus norvegicus,50597,CHEMBL624066,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,1969.0
9220,Rattus norvegicus,50597,CHEMBL877490,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,
9221,Rattus norvegicus,50597,CHEMBL874442,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,
9222,Rattus norvegicus,50597,CHEMBL626890,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,
9223,Rattus norvegicus,50597,CHEMBL626891,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,
9224,Rattus norvegicus,50597,CHEMBL626892,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,
9225,Rattus norvegicus,50597,CHEMBL626893,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,
9226,Rattus norvegicus,50597,CHEMBL626894,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,
9227,Rattus norvegicus,50597,CHEMBL626895,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,
9228,Rattus norvegicus,50597,CHEMBL626896,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,
9229,Rattus norvegicus,50597,CHEMBL626897,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,1969.0
9230,Rattus norvegicus,50597,CHEMBL626898,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,
9231,Rattus norvegicus,50597,CHEMBL626899,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,
9232,Rattus norvegicus,50597,CHEMBL626900,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,
9233,Rattus norvegicus,50597,CHEMBL626901,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,
9234,Rattus norvegicus,50597,CHEMBL626902,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,
9235,Rattus norvegicus,50597,CHEMBL626903,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,
9236,Rattus norvegicus,50597,CHEMBL874443,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,
9237,Rattus norvegicus,50597,CHEMBL626904,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,
9238,Rattus norvegicus,50597,CHEMBL626905,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,
9239,Rattus norvegicus,50597,CHEMBL873830,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,1969.0
9240,Rattus norvegicus,50597,CHEMBL626906,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,
9241,Rattus norvegicus,50597,CHEMBL631076,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,1969.0
9242,Rattus norvegicus,50597,CHEMBL631077,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,1969.0
9243,Rattus norvegicus,50597,CHEMBL631078,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,
9244,Rattus norvegicus,50597,CHEMBL631079,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,
9245,Rattus norvegicus,50597,CHEMBL631080,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,
9246,Rattus norvegicus,50597,CHEMBL631081,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,
9247,Rattus norvegicus,50597,CHEMBL631239,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,
9248,Rattus norvegicus,50597,CHEMBL631240,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,1969.0
9249,Rattus norvegicus,50597,CHEMBL631241,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,1969.0
9250,Rattus norvegicus,50597,CHEMBL631242,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,1969.0
9251,Rattus norvegicus,50597,CHEMBL631243,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,1969.0
9252,Rattus norvegicus,50597,CHEMBL874444,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,1969.0
9253,Rattus norvegicus,50597,CHEMBL631244,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,1969.0
9254,Rattus norvegicus,50597,CHEMBL631245,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,
9255,Rattus norvegicus,50597,CHEMBL627162,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,
9256,Rattus norvegicus,50597,CHEMBL627163,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,
9257,Rattus norvegicus,50597,CHEMBL627164,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,
9258,Rattus norvegicus,50597,CHEMBL627165,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,2113.0
9259,Rattus norvegicus,50597,CHEMBL627166,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,
9260,Rattus norvegicus,50597,CHEMBL627167,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,
9261,Rattus norvegicus,50597,CHEMBL627822,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,
9262,Rattus norvegicus,50597,CHEMBL627823,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,
9263,Rattus norvegicus,50597,CHEMBL627824,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,
9264,Rattus norvegicus,50597,CHEMBL627825,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,
9265,Rattus norvegicus,50597,CHEMBL627826,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,
9266,Rattus norvegicus,50597,CHEMBL627827,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,
9267,Rattus norvegicus,50597,CHEMBL627828,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,
9268,Rattus norvegicus,50597,CHEMBL627829,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,
9269,Rattus norvegicus,50597,CHEMBL627830,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,
9270,Rattus norvegicus,50597,CHEMBL627831,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,
9271,Rattus norvegicus,50597,CHEMBL627832,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,
9272,Rattus norvegicus,50597,CHEMBL627833,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,
9273,Rattus norvegicus,50597,CHEMBL627834,,1,BAO_0000218,A,10116.0,N,Expert,,,1,,,
9274,Rattus norvegicus,50597,CHEMBL628004,,1,BAO_0000218,A,10116.0,N,Expert,,,1,,,
9275,Rattus norvegicus,50597,CHEMBL628005,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,
9276,Rattus norvegicus,50597,CHEMBL628006,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,
9277,Rattus norvegicus,50597,CHEMBL628007,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,
9278,Rattus norvegicus,50597,CHEMBL625676,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,
9279,Rattus norvegicus,50597,CHEMBL631309,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,
9280,Rattus norvegicus,50597,CHEMBL631310,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,
9281,Rattus norvegicus,50597,CHEMBL631311,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,
9282,Rattus norvegicus,50597,CHEMBL631312,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,
9283,Rattus norvegicus,50597,CHEMBL631313,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,
9284,Rattus norvegicus,50597,CHEMBL631314,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,
9285,Rattus norvegicus,50597,CHEMBL631315,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,
9286,Rattus norvegicus,50597,CHEMBL631316,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,
9287,Rattus norvegicus,50597,CHEMBL631317,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,
9288,Rattus norvegicus,50597,CHEMBL874471,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,
9289,Rattus norvegicus,50597,CHEMBL631318,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,
9290,Rattus norvegicus,50597,CHEMBL631319,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,1969.0
9291,Rattus norvegicus,50597,CHEMBL631320,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,
9292,Rattus norvegicus,50597,CHEMBL631321,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,
9293,Rattus norvegicus,50597,CHEMBL631322,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,
9294,Rattus norvegicus,50597,CHEMBL631323,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,
9295,Rattus norvegicus,50597,CHEMBL631324,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,
9296,Rattus norvegicus,50597,CHEMBL631325,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,
9297,Rattus norvegicus,50597,CHEMBL631326,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,
9298,Rattus norvegicus,50597,CHEMBL631327,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,
9299,Rattus norvegicus,50597,CHEMBL631328,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,
9300,Rattus norvegicus,50597,CHEMBL631329,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,
9301,Rattus norvegicus,50597,CHEMBL627217,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,
9302,Rattus norvegicus,50597,CHEMBL626352,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,
9303,Rattus norvegicus,50597,CHEMBL626353,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,
9304,Rattus norvegicus,50597,CHEMBL626354,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,
9305,Rattus norvegicus,50597,CHEMBL626355,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,
9306,Rattus norvegicus,50597,CHEMBL626356,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,
9307,Rattus norvegicus,50597,CHEMBL626357,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,
9308,Rattus norvegicus,50597,CHEMBL626358,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,
9309,Rattus norvegicus,50597,CHEMBL626359,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,
9310,Rattus norvegicus,50597,CHEMBL626360,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,1969.0
9311,Rattus norvegicus,50597,CHEMBL626361,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,
9312,Rattus norvegicus,50597,CHEMBL626362,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,
9313,Rattus norvegicus,50597,CHEMBL626363,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,
9314,Rattus norvegicus,50597,CHEMBL626970,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,
9315,Rattus norvegicus,50597,CHEMBL626971,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,
9316,Rattus norvegicus,50597,CHEMBL626972,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,1969.0
9317,Rattus norvegicus,50597,CHEMBL626973,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,1969.0
9318,Rattus norvegicus,50597,CHEMBL626974,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,1969.0
9319,Rattus norvegicus,50597,CHEMBL874592,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,1969.0
9320,Rattus norvegicus,50597,CHEMBL626975,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,
9321,Rattus norvegicus,50597,CHEMBL626976,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,
9322,Rattus norvegicus,50597,CHEMBL626977,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,
9323,Rattus norvegicus,50597,CHEMBL626978,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,
9324,Rattus norvegicus,50597,CHEMBL626979,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,
9325,Rattus norvegicus,50597,CHEMBL626980,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,1969.0
9326,Rattus norvegicus,50597,CHEMBL626981,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,178.0
9327,Rattus norvegicus,50597,CHEMBL626982,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,178.0
9328,Rattus norvegicus,50597,CHEMBL626983,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,178.0
9329,Rattus norvegicus,50597,CHEMBL622522,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,178.0
9330,Rattus norvegicus,50597,CHEMBL622523,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,178.0
9331,Rattus norvegicus,50597,CHEMBL622524,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,178.0
9332,Rattus norvegicus,50597,CHEMBL622525,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,955.0
9333,Rattus norvegicus,50597,CHEMBL622526,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,955.0
9334,Rattus norvegicus,50597,CHEMBL619849,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,955.0
9335,Rattus norvegicus,50597,CHEMBL619850,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,955.0
9336,Rattus norvegicus,50597,CHEMBL623864,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,955.0
9337,Rattus norvegicus,50597,CHEMBL623865,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,955.0
9338,Rattus norvegicus,50597,CHEMBL623866,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,948.0
9339,Rattus norvegicus,50597,CHEMBL623867,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,948.0
9340,Rattus norvegicus,50597,CHEMBL877615,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,948.0
9341,Rattus norvegicus,50597,CHEMBL623868,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,948.0
9342,Rattus norvegicus,50597,CHEMBL623869,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,948.0
9343,Rattus norvegicus,50597,CHEMBL623870,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,948.0
9344,Rattus norvegicus,50597,CHEMBL623871,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,2048.0
9345,Rattus norvegicus,50597,CHEMBL623872,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,2048.0
9346,Rattus norvegicus,50597,CHEMBL622129,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,2048.0
9347,Rattus norvegicus,50597,CHEMBL622130,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,2048.0
9348,Rattus norvegicus,50597,CHEMBL622131,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,2048.0
9349,Rattus norvegicus,50597,CHEMBL622132,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,2048.0
9350,Rattus norvegicus,50597,CHEMBL622133,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,2048.0
9351,Rattus norvegicus,50597,CHEMBL622134,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,2048.0
9352,Rattus norvegicus,50597,CHEMBL622135,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,2048.0
9353,Rattus norvegicus,50597,CHEMBL622136,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,2048.0
9354,Rattus norvegicus,50597,CHEMBL622137,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,2385.0
9355,Rattus norvegicus,50597,CHEMBL622138,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,2385.0
9356,Rattus norvegicus,50597,CHEMBL623017,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,2385.0
9357,Rattus norvegicus,50597,CHEMBL623018,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,2385.0
9358,Rattus norvegicus,50597,CHEMBL623019,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,2385.0
9359,Rattus norvegicus,50597,CHEMBL623020,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,2385.0
9360,Rattus norvegicus,50597,CHEMBL623021,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,2385.0
9361,Rattus norvegicus,50597,CHEMBL623022,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,2385.0
9362,Rattus norvegicus,50597,CHEMBL623023,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,2385.0
9363,Rattus norvegicus,50597,CHEMBL623024,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,2385.0
9364,Rattus norvegicus,50597,CHEMBL623025,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,2385.0
9365,Rattus norvegicus,50597,CHEMBL620545,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,2385.0
9366,Rattus norvegicus,50597,CHEMBL620546,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,2385.0
9367,Rattus norvegicus,50597,CHEMBL620547,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,2385.0
9368,Rattus norvegicus,50597,CHEMBL620548,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,2385.0
9369,Rattus norvegicus,50597,CHEMBL620549,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,2385.0
9370,Rattus norvegicus,50597,CHEMBL620550,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,2385.0
9371,Rattus norvegicus,50597,CHEMBL620551,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,2385.0
9372,Rattus norvegicus,50597,CHEMBL620552,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,2385.0
9373,Rattus norvegicus,50597,CHEMBL620553,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,2385.0
9374,Rattus norvegicus,50597,CHEMBL620554,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,2385.0
9375,Rattus norvegicus,50597,CHEMBL875845,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,2385.0
9376,Rattus norvegicus,50597,CHEMBL620555,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,2385.0
9377,Rattus norvegicus,50597,CHEMBL620556,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,2385.0
9378,Rattus norvegicus,50597,CHEMBL620557,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,2385.0
9379,Rattus norvegicus,50597,CHEMBL620558,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,
9380,Rattus norvegicus,50597,CHEMBL620559,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,
9381,Rattus norvegicus,50597,CHEMBL622939,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,
9382,Rattus norvegicus,50597,CHEMBL622940,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,
9383,Rattus norvegicus,50597,CHEMBL622941,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,
9384,Rattus norvegicus,50597,CHEMBL622942,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,
9385,Rattus norvegicus,50597,CHEMBL622943,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,
9386,Rattus norvegicus,50597,CHEMBL622944,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,
9387,Rattus norvegicus,50597,CHEMBL622945,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,
9388,Rattus norvegicus,50597,CHEMBL622946,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,
9389,Rattus norvegicus,50597,CHEMBL622947,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,
9390,Rattus norvegicus,50597,CHEMBL622948,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,1969.0
9391,Rattus norvegicus,50597,CHEMBL622949,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,1969.0
9392,Rattus norvegicus,50597,CHEMBL622950,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,
9393,Macaca mulatta,22224,CHEMBL622951,,1,BAO_0000218,A,9544.0,U,Intermediate,,,0,,,1969.0
9394,Rattus norvegicus,22224,CHEMBL622952,,1,BAO_0000366,A,10116.0,U,Intermediate,,,0,,,1969.0
9395,Rattus norvegicus,22224,CHEMBL622953,,1,BAO_0000366,A,10116.0,U,Intermediate,,,0,,,1969.0
9396,Rattus norvegicus,50597,CHEMBL873818,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,1969.0
9397,Rattus norvegicus,50597,CHEMBL622954,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,
9398,Rattus norvegicus,50597,CHEMBL622955,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,
9399,Rattus norvegicus,50597,CHEMBL875229,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,
9400,Rattus norvegicus,50597,CHEMBL622956,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,
9401,Rattus norvegicus,50597,CHEMBL622957,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,
9402,Rattus norvegicus,50597,CHEMBL622958,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,955.0
9403,Rattus norvegicus,50597,CHEMBL622959,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,1969.0
9404,Rattus norvegicus,50597,CHEMBL622960,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,955.0
9405,Rattus norvegicus,50597,CHEMBL622961,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,1969.0
9406,Rattus norvegicus,50597,CHEMBL622962,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,
9407,Rattus norvegicus,50597,CHEMBL622963,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,
9408,Rattus norvegicus,50597,CHEMBL622964,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,
9409,Rattus norvegicus,50597,CHEMBL622965,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,
9410,Rattus norvegicus,50597,CHEMBL622966,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,
9411,Rattus norvegicus,50597,CHEMBL622967,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,
9412,Rattus norvegicus,50597,CHEMBL622968,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,2113.0
9413,Rattus norvegicus,50597,CHEMBL622969,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,2107.0
9414,Rattus norvegicus,50597,CHEMBL875327,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,2048.0
9415,Rattus norvegicus,50597,CHEMBL628638,,1,BAO_0000218,A,10116.0,N,Intermediate,,,1,,,
