assay_tax_id,curated_by,assay_id,src_id,variant_id,assay_type,assay_test_type,tissue_id,assay_strain,src_assay_id,bao_format,assay_category,assay_tissue,doc_id,tid,assay_subcellular_fraction,cell_id,assay_cell_type,relationship_type,confidence_score,description,assay_organism,chembl_id
,Autocuration,1263,1,,B,,955.0,,,BAO_0000221,,Brain,14542,10576,,,,H,8,Compound is evaluated for binding affinity towards 5-hydroxytryptamine 1A receptor using [3H]-8-OH- -DPAT in rat brain cortex at 10 uM,,CHEMBL616296
,Autocuration,1264,1,,F,,,,,BAO_0000019,,,13630,10576,,,,H,8,Effect on 5-hydroxytryptamine 1A receptor mediated inhibition of VIP-stimulated cAMP production at dose of 0.1 uM + 10 uM 5-HT.,,CHEMBL616297
,Autocuration,1265,1,,F,,,,,BAO_0000019,,,13630,10576,,,,H,8,Effect on 5-hydroxytryptamine 1A receptor mediated inhibition of VIP-stimulated cAMP production at dose of 0+ 1 uM 5-HT.,,CHEMBL616605
,Autocuration,1266,1,,F,,,,,BAO_0000019,,,13630,10576,,,,H,8,Effect on 5-hydroxytryptamine 1A receptor mediated inhibition of VIP-stimulated cAMP production at dose of 0.01 uM+ 1 uM 5-HT.,,CHEMBL616606
,Autocuration,1267,1,,F,,,,,BAO_0000019,,,13630,10576,,,,H,8,Effect on 5-hydroxytryptamine 1A receptor mediated inhibition of VIP-stimulated cAMP production at dose of 0.05 uM,,CHEMBL616607
,Expert,1268,1,,F,,,,,BAO_0000019,,,13630,10576,,,,H,8,Effect on 5-hydroxytryptamine 1A receptor mediated inhibition of VIP-stimulated cAMP production at dose of 0.05 uM,,CHEMBL616608
,Autocuration,1269,1,,F,,,,,BAO_0000019,,,13630,10576,,,,H,8,Effect on 5-hydroxytryptamine 1A receptor mediated inhibition of VIP-stimulated cAMP production at dose of 0.05 uM+ 1 uM 5-HT.,,CHEMBL616609
10116.0,Expert,1270,1,,F,,,,,BAO_0000019,,,13630,10576,,,,D,9,Effect against 5-hydroxytryptamine 1A receptor mediated inhibition of VIP-stimulated cAMP production at 0.1 uM dose,Rattus norvegicus,CHEMBL616610
,Autocuration,1271,1,,F,,,,,BAO_0000019,,,13630,10576,,,,H,8,Effect on 5-hydroxytryptamine 1A receptor mediated inhibition of VIP-stimulated cAMP production at dose of 0.1 uM + 10 uM 5-HT.,,CHEMBL616611
,Expert,1272,1,,F,,,,,BAO_0000019,,,13630,10576,,,,H,8,Effect on 5-hydroxytryptamine 1A receptor mediated inhibition of VIP-stimulated cAMP production at dose of 0.1 uM + 1 uM 5-HT.,,CHEMBL616612
,Autocuration,1273,1,,F,,,,,BAO_0000019,,,13630,10576,,,,H,8,Effect on 5-hydroxytryptamine 1A receptor mediated inhibition of VIP-stimulated cAMP production at dose of 0.1 uM + 0.1 uM 5-HT.,,CHEMBL616613
,Expert,1274,1,,F,,,,,BAO_0000019,,,13630,10576,,,,H,8,Effect on 5-hydroxytryptamine 1A receptor mediated inhibition of VIP-stimulated cAMP production at dose of 10 uM,,CHEMBL616614
,Autocuration,1275,1,,F,,,,,BAO_0000019,,,13630,10576,,,,H,8,Effect on 5-hydroxytryptamine 1A receptor mediated inhibition of VIP-stimulated cAMP production at dose of 10 uM+ 10 uM 5-HT.,,CHEMBL616615
,Expert,1276,1,,F,,,,,BAO_0000019,,,13630,10576,,,,H,8,Effect on 5-hydroxytryptamine 1A receptor mediated inhibition of VIP-stimulated cAMP production at dose of 1 uM,,CHEMBL616616
,Autocuration,1277,1,,F,,,,,BAO_0000019,,,13630,10576,,,,H,8,Effect on 5-hydroxytryptamine 1A receptor mediated inhibition of VIP-stimulated cAMP production at dose of 1 uM+ 0.1 uM 5-HT.,,CHEMBL616617
,Autocuration,1278,1,,F,,,,,BAO_0000019,,,13630,10576,,,,H,8,Effect on 5-hydroxytryptamine 1A receptor mediated inhibition of VIP-stimulated cAMP production at dose of 1 uM+ 10 uM 5-HT.,,CHEMBL616618
,Autocuration,1279,1,,F,,,,,BAO_0000019,,,13630,10576,,,,H,8,Effect on 5-hydroxytryptamine 1A receptor mediated inhibition of VIP-stimulated cAMP production at dose of 1 uM+ 1 uM 5-HT.,,CHEMBL616619
,Expert,1280,1,,F,,,,,BAO_0000019,,,13630,10576,,,,H,8,Effect on 5-hydroxytryptamine 1A receptor mediated inhibition of VIP-stimulated cAMP production at dose of 1 uM+ 3 uM 5-HT.,,CHEMBL616620
,Expert,1281,1,,F,,,,,BAO_0000019,,,13630,10576,,,,H,8,Effect on 5-hydroxytryptamine 1A receptor mediated inhibition of VIP-stimulated cAMP production at dose of 1 uM+ 50 uM 5-HT.,,CHEMBL616621
,Autocuration,1282,1,,F,,,,,BAO_0000019,,,13630,10576,,,,H,8,Effect on 5-hydroxytryptamine 1A receptor mediated inhibition of VIP-stimulated cAMP production at dose of 30 uM,,CHEMBL616622
,Expert,1283,1,,F,,,,,BAO_0000019,,,13630,10576,,,,H,8,Effect on 5-hydroxytryptamine 1A receptor mediated inhibition of VIP-stimulated cAMP production at dose of 50 uM,,CHEMBL616146
,Autocuration,1284,1,,F,,,,,BAO_0000019,,,13630,10576,,,,H,8,Effect on 5-hydroxytryptamine 1A receptor mediated inhibition of VIP-stimulated cAMP production at dose of 50 uM+ 50 uM 5-HT.,,CHEMBL832873
,Autocuration,1285,1,,F,,,,,BAO_0000019,,,13630,10576,,,,H,8,Effect on 5-hydroxytryptamine 1A receptor-mediated inhibition of VIP-stimulated cAMP production at dose of 0.1 uM,,CHEMBL616147
,Autocuration,1286,1,,F,,,,,BAO_0000019,,,13630,10576,,,,H,8,Effect on 5-hydroxytryptamine 1A receptor-mediated inhibition of VIP-stimulated cAMP production at dose of 1 uM+ 10 uM 5-HT.,,CHEMBL872872
,Autocuration,1287,1,,F,,,,,BAO_0000019,,,13630,10576,,,,H,8,Effect on 5-hydroxytryptamine 1A receptor mediated inhibition of VIP-stimulated cAMP production at dose of 1 uM,,CHEMBL616148
,Autocuration,1288,1,,B,,10000000.0,,,BAO_0000221,,Hippocampus,9783,10576,,,,H,8,In vitro inhibition of [3H]spiperone binding to 5-hydroxytryptamine 1A receptor from rat hippocampal tissue,,CHEMBL616149
,Expert,1289,1,,B,,10000000.0,,,BAO_0000221,,Hippocampus,9783,10576,,,,H,8,In vitro inhibition of [3H]spiperone binding to 5-hydroxytryptamine 1A receptor from rat hippocampal tissue at 1 uM,,CHEMBL616150
10116.0,Expert,1290,1,,B,,,,,BAO_0000249,,,14331,10576,Membranes,,,D,9,Inhibition of [3H]8-OH-DPAT binding to 5-hydroxytryptamine 1A receptor in rat hippocampal membranes at 10e-7 M,Rattus norvegicus,CHEMBL616151
,Expert,1291,1,,B,,10000000.0,,,BAO_0000221,,Hippocampus,15260,10576,,,,H,8,Inhibitory activity against 5-hydroxytryptamine 1A receptor of rat hippocampal tissue at 1 uM,,CHEMBL872873
,Autocuration,1292,1,,B,,10000000.0,,,BAO_0000221,,Hippocampus,15260,10576,,,,H,8,Inhibitory activity against rat hippocampal tissue 5-hydroxytryptamine 1A receptor at 0.1 uM concentration,,CHEMBL616670
,Autocuration,1293,1,,B,,10000000.0,,,BAO_0000221,,Hippocampus,15260,10576,,,,H,8,Inhibitory activity against rat hippocampal tissue 5-hydroxytryptamine 1A receptor at 1 uM concentration,,CHEMBL616671
10116.0,Expert,1294,1,,F,,,,,BAO_0000249,,,16616,10576,,,,D,9,"Percent inhibition of (+)-8-OH-DPAT stimulated [35S]GTP-gamma-S, binding to 5-hydroxytryptamine 1A receptor in hippocampal membranes",Rattus norvegicus,CHEMBL884861
,Autocuration,1295,1,,B,,,,,BAO_0000357,,,15629,10576,,,,H,8,Tested in vitro for % inhibition against (serotonin)5-HT 1A receptor,,CHEMBL616672
,Autocuration,1296,1,,B,,,,,BAO_0000019,,,15086,10576,,,,H,8,The compound was tested binding affinity against 5-hydroxytryptamine 1A receptor from rat brain using [3H]8-OH-DPAT as radioligand at 10e-6 M.,,CHEMBL616673
,Expert,1297,1,,F,,,,,BAO_0000019,,,5717,10576,,,,H,8,Antagonistic activity against 5-hydroxytryptamine 1A receptor in rat cerebral cortex using [3H]8-OH-DPAT as radioligand.,,CHEMBL616674
,Autocuration,1298,1,,B,,,,,BAO_0000357,,,12652,10576,,,,H,8,Binding affinity against the site labelled by the 5-hydroxytryptamine 1A receptor agonist [3H]- 8-OH-DPAT,,CHEMBL616675
,Autocuration,1299,1,,B,,10000000.0,,,BAO_0000221,,Hippocampus,14608,10576,,,,H,8,In vitro binding affinity for 5-hydroxytryptamine 1A receptor was determined by measuring specific inhibition of [125I]-binding to rat hippocampal membrane preparations,,CHEMBL616676
,Autocuration,1300,1,,B,,10000000.0,,,BAO_0000221,,Hippocampus,12306,10576,,,,H,8,Inhibition of binding of [125I]-8-OH-PIPAT ligand to 5-hydroxytryptamine 1A receptor of rat hippocampal homogenates,,CHEMBL616677
,Autocuration,1301,1,,B,,10000000.0,,,BAO_0000221,,Hippocampus,12306,10576,,,,H,8,The binding of [125I]MPPI ligand to 5-hydroxytryptamine 1A receptor of rat hippocampal homogenates,,CHEMBL616678
10116.0,Expert,1302,1,,B,,,,,BAO_0000357,,,15247,10576,,,,D,9,Ability to displace [3H]8-OH-DPAT from 5-hydroxytryptamine 1A receptor,Rattus norvegicus,CHEMBL616679
,Expert,1303,1,,B,,10000000.0,,,BAO_0000221,,Hippocampus,17529,10576,,,,H,8,Ability to bind to central serotonin 5-hydroxytryptamine 1A receptor in vitro in hippocampus of the rat brain using [3H]8-OH-DPAT radioligand,,CHEMBL616680
,Autocuration,1304,1,,B,,10000000.0,,,BAO_0000221,,Hippocampus,14826,10576,,,,H,8,Ability to displace [3H]- -OH-DPAT bound to 5-hydroxytryptamine 1A receptor in rat hippocampus,,CHEMBL616681
,Autocuration,1305,1,,B,,10000000.0,,,BAO_0000221,,Hippocampus,14826,10576,,,,H,8,Ability to displace [3H]- -(OH)-DPAT bound to 5-hydroxytryptamine 1A receptor in rat hippocampus,,CHEMBL616682
,Autocuration,1306,1,,B,,10000000.0,,,BAO_0000221,,Hippocampus,13241,10576,,,,H,8,Ability to displace [3H]8-OH-DPAT binding to rat hippocampal 5-hydroxytryptamine 1A receptor,,CHEMBL616683
,Autocuration,1307,1,,B,,10000000.0,,,BAO_0000221,,Hippocampus,14093,10576,,,,H,8,Ability to displace [3H]-8-OH-DPAT from rat hippocampal homogenate 5-hydroxytryptamine 1A receptor,,CHEMBL616684
,Autocuration,1308,1,,B,,10000000.0,,,BAO_0000221,,Hippocampus,14093,10576,,,,H,8,Ability to displace [3H]-8-OH-DPAT from rat hippocampal homogenate 5-hydroxytryptamine 1A receptor; Not tested,,CHEMBL616685
,Autocuration,1309,1,,B,,955.0,,,BAO_0000221,,Brain,14442,10576,,,,H,8,Affinity at [3H]8-OH-DPAT-labeled 5-hydroxytryptamine 1A receptor in rat brain homogenate was determined,,CHEMBL616686
,Autocuration,1310,1,,B,,,,,BAO_0000357,,,9919,10576,,,,H,8,Affinity for 5-hydroxytryptamine 1A receptor site,,CHEMBL616687
,Autocuration,1311,1,,B,,,,,BAO_0000357,,,9919,10576,,,,H,8,Affinity for 5-hydroxytryptamine 1A receptor site,,CHEMBL616688
,Autocuration,1312,1,,B,,10000000.0,,,BAO_0000221,,Hippocampus,11440,10576,,,,H,8,Affinity in displacing [3H]8-OH-DPAT from rat hippocampal 5-HT1A receptor.,,CHEMBL616689
,Autocuration,1313,1,,B,,,,,BAO_0000357,,,11257,10576,,,,H,8,Affinity on 5-hydroxytryptamine 1A receptor labeled by [3H]8-OH-DPAT,,CHEMBL616690
,Expert,1314,1,,B,,,,,BAO_0000357,,,10330,10576,,,,H,8,Binding affinity against 5-hydroxytryptamine 1A receptor using [3H]-8-OH-DPAT as radioligand,,CHEMBL616691
10116.0,Expert,1315,1,,B,,10000000.0,,,BAO_0000221,,Hippocampus,17331,10576,,,,D,9,Displacement of [3H]8-OH-DPAT from 5-hydroxytryptamine 1A receptor of rat hippocampus mambranes,Rattus norvegicus,CHEMBL616692
,Expert,1316,1,,B,,,,,BAO_0000249,,,16567,10576,,,,H,8,Binding affinity against 5-hydroxytryptamine 1A receptor by displacing [3H]8-OH-DPAT radioligand in rat cortex membrane,,CHEMBL616693
10116.0,Expert,1317,1,,B,,,,,BAO_0000019,,,12058,10576,,,,D,9,"Binding affinity against 5-hydroxytryptamine 1A receptor in homogenated rat brain tissue, using by [3H]8-OH-DPAT as radioligand",Rattus norvegicus,CHEMBL616694
,Autocuration,1318,1,,B,,10000000.0,,,BAO_0000221,,Hippocampus,9699,10576,,,,H,8,Binding affinity against 5-hydroxytryptamine 1A receptor in rat hippocampal tissue,,CHEMBL616695
,Autocuration,1319,1,,B,,,,,BAO_0000357,,,9547,10576,,,,H,8,Binding affinity against 5-hydroxytryptamine 1A receptor of rat was determined using [3H]8-OH-DPAT in binding assay,,CHEMBL616696
,Autocuration,1320,1,,B,,,,,BAO_0000357,,,10330,10576,,,,H,8,Binding affinity against 5-hydroxytryptamine 1A receptor using [3H]DOB as radioligand,,CHEMBL616697
,Autocuration,1321,1,,B,,,,,BAO_0000357,,,14331,10576,,,,H,8,Binding affinity against rat 5-hydroxytryptamine 1A receptor,,CHEMBL616698
10116.0,Expert,1322,1,,B,,,,,BAO_0000019,,,14060,10576,,,,D,9,Binding affinity against rat brain 5-hydroxytryptamine 1A receptor,Rattus norvegicus,CHEMBL616949
,Autocuration,1323,1,,B,,10000000.0,,,BAO_0000221,,Hippocampus,14744,10576,,,,H,8,Binding affinity against the 5-hydroxytryptamine 1A receptor labelled with [3H]8-OH-DPAT in rat hippocampal homogenates,,CHEMBL616950
,Autocuration,1324,1,,B,,,,,BAO_0000357,,,13506,10576,,,,H,8,Binding affinity against serotonin 5-hydroxytryptamine 1A receptor using radioligand [3H]8-OH-DPAT binding assay,,CHEMBL832875
,Expert,1325,1,,B,,955.0,,,BAO_0000221,,Brain,10862,10576,,,,H,8,Binding affinity at 5-hydroxytryptamine 1A receptor by the displacement of [3H]8-OH-DPAT in rat brain.,,CHEMBL616951
,Expert,1326,1,,B,,955.0,,,BAO_0000221,,Brain,10862,10576,,,,H,8,Binding affinity at 5-hydroxytryptamine 1A receptor by the displacement of [3H]8-OH-DPAT in rat brain.,,CHEMBL616952
,Expert,1327,1,,B,,,,,BAO_0000357,,,10062,10576,,,,H,8,Binding affinity at rat 5-hydroxytryptamine 1A receptor by [3H]WB-4101 displacement.,,CHEMBL616953
,Autocuration,1328,1,,B,,,,,BAO_0000357,,,12073,10576,,,,H,8,Binding affinity for 5-hydroxytryptamine 1A receptor by use of [3H]8-OH-DPAT in male rat,,CHEMBL616954
,Autocuration,1329,1,,B,,,,,BAO_0000357,,,14875,106,,,,H,8,GTPgammaS radioligand binding assay,,CHEMBL616955
,Autocuration,1330,1,,B,,,,,BAO_0000357,,,2391,106,,,,H,8,The compound was evaluated for intrinsic activity against human cloned 5-hydroxytryptamine 1B receptor; Not determined,,CHEMBL616956
,Autocuration,1331,1,,F,,,,,BAO_0000019,,,2391,106,,,,H,8,The compound was evaluated for intrinsic activity against human cloned 5-hydroxytryptamine 1B receptor; Partial agonist,,CHEMBL616957
,Autocuration,1332,1,,F,,,,,BAO_0000019,,,2391,106,,,,H,8,The compound was evaluated for intrinsic activity against human cloned 5-hydroxytryptamine 1B receptor; Slient antagonist,,CHEMBL616958
,Autocuration,1333,1,,B,,,,,BAO_0000357,,,2391,106,,,,H,8,The compound was evaluated for intrinsic activity against human cloned 5-hydroxytryptamine 1B receptor,,CHEMBL616959
,Autocuration,1334,1,,B,,,,,BAO_0000357,,,2391,106,,,,H,8,The compound was evaluated for intrinsic activity against human cloned 5-hydroxytryptamine 1B receptor; Not determined,,CHEMBL616960
,Autocuration,1335,1,,F,,,,,BAO_0000019,,,2391,106,,,,H,8,The compound was evaluated for intrinsic activity against human cloned 5-hydroxytryptamine 1B receptor; silent antagonist,,CHEMBL616961
,Expert,1336,1,,B,,,,,BAO_0000219,,,17211,106,,308.0,HeLa,H,8,Ability to displace [3H]5-CT (1.5 nM) from HeLa cells of human 5-hydroxytryptamine 1B receptor,,CHEMBL616962
,Autocuration,1337,1,,B,,,,,BAO_0000219,,,17211,106,,308.0,HeLa,H,8,Ability to displace [3H]5-CT (1.5 nM) from HeLa cells of human 5-hydroxytryptamine 1B receptor receptor,,CHEMBL616963
9606.0,Expert,1338,1,,B,,,,,BAO_0000357,,,6491,106,,,,D,9,Affinity towards human 5-hydroxytryptamine 1B serotonin receptor,Homo sapiens,CHEMBL616524
,Autocuration,1339,1,,B,,,,,BAO_0000219,,,16190,106,,449.0,CHO,H,8,Binding affinity against 5-hydroxytryptamine 1B receptor in CHO cells using [3H]5-HT as radioligand,,CHEMBL616525
,Autocuration,1340,1,,B,,,,,BAO_0000019,,,14165,106,,,,H,8,Binding affinity for 5-hydroxytryptamine 1B receptor in C6-glial transfected cell type using [3H]5-CT as radioligand,,CHEMBL872908
,Autocuration,1341,1,,B,,,,,BAO_0000019,,,14165,106,,,,H,8,Binding affinity for 5-hydroxytryptamine 1B receptor in C6-glial transfected cell type using [3H]GR-125743 as radioligand,,CHEMBL616526
9606.0,Expert,1342,1,,B,,,,,BAO_0000357,,,4234,106,,,,D,9,Binding affinity to cloned human 5-hydroxytryptamine 1B receptor,Homo sapiens,CHEMBL616527
,Expert,1343,1,,B,,,,,BAO_0000219,,,6328,106,,,,H,8,Binding affinity towards human 5-hydroxytryptamine 1B receptor in L-M(tk-) cells using [3H]GR-125743 as radioligand,,CHEMBL616528
,Autocuration,1344,1,,B,,,,,BAO_0000357,,,14770,106,,,,H,8,Binding affinity for recombinant human 5-hydroxytryptamine 1B receptor using [3H]5-HT as radioligand.,,CHEMBL616529
,Autocuration,1345,1,,B,,,,,BAO_0000357,,,2598,106,,,,H,8,Binding affinity was evaluated at human recombinant 5-hydroxytryptamine 1B receptor using [3H]5-CT as radioligand,,CHEMBL616530
,Expert,1346,1,,B,,,,,BAO_0000357,,,6897,106,,,,H,8,Binding affinity was evaluated at the cloned human 5-hydroxytryptamine 1B receptor,,CHEMBL616531
,Autocuration,1347,1,,B,,,,,BAO_0000357,,,6897,106,,,,H,8,Binding affinity was evaluated at the cloned human 5-hydroxytryptamine 1B receptor,,CHEMBL616532
,Autocuration,1348,1,,B,,,,,BAO_0000357,,,6013,106,,,,H,8,Binding affinity towards 5-hydroxytryptamine 1B receptor,,CHEMBL616533
,Expert,1349,1,,B,,,,,BAO_0000357,,,5843,106,,,,H,8,Binding affinity towards cloned human 5-hydroxytryptamine 1B receptor,,CHEMBL616534
,Expert,1350,1,,B,,,,,BAO_0000357,,,14454,106,,,,H,8,Binding affinity towards human 5-hydroxytryptamine 1B receptor using [3H]5-HT trifluoroacetate as radioligand,,CHEMBL616535
,Autocuration,1351,1,,B,,,,,BAO_0000357,,,16209,106,,,,H,8,Binding affinity towards human 5-hydroxytryptamine 1B receptor using [3H]5-HT radioligand,,CHEMBL616536
,Autocuration,1352,1,,B,,,,,BAO_0000357,,,3935,106,,,,H,8,Compound was evaluated for its binding affinity for human 5-hydroxytryptamine 1B receptor,,CHEMBL616537
,Expert,1353,1,,F,,,,,BAO_0000219,,,13729,106,,485.0,CHO-K1,H,8,Ability to inhibit the forskolin-stimulated c-AMP formation mediated by human 5-hydroxytryptamine 1B receptor in CHO-K1 cells,,CHEMBL616538
,Expert,1354,1,,F,,,,,BAO_0000019,,,14251,106,,,,H,8,Agonist activity to the human recombinant 5-hydroxytryptamine 1B receptor,,CHEMBL616539
,Expert,1355,1,,B,,,,,BAO_0000019,,,17085,106,,,,H,8,In vitro binding affinity by radioligand binding assay using cell line expressing human 5-hydroxytryptamine 1B receptor,,CHEMBL616540
,Autocuration,1356,1,,B,,,,,BAO_0000357,,,3025,106,,,,H,8,In vitro binding affinity was determined towards cloned human 5-hydroxytryptamine 1B receptor using [3H]5-CT radioligand,,CHEMBL616429
,Expert,1357,1,,B,,,,,BAO_0000357,,,15315,106,,,,H,8,In vitro receptor binding affinity for cloned human 5-hydroxytryptamine 1B receptor,,CHEMBL616430
9606.0,Expert,1358,1,,B,,,,,BAO_0000219,,,14214,106,,,,D,9,Receptor binding affinity for cloned human 5-hydroxytryptamine 1B receptor in Cos-7 cells,Homo sapiens,CHEMBL616431
9606.0,Expert,1359,1,,B,,,,,BAO_0000357,,,3804,106,,,,D,9,Binding affinity towards cloned human 5-hydroxytryptamine 1B receptor,Homo sapiens,CHEMBL616432
9606.0,Expert,1360,1,,B,,,,,BAO_0000357,,,2391,106,,,,D,9,Affinity for 5-hydroxytryptamine 1B receptor subtype,Homo sapiens,CHEMBL616433
9606.0,Expert,1361,1,,B,,,,,BAO_0000357,,,4175,106,,,,D,9,Binding affinity for human 5-hydroxytryptamine 1B receptor,Homo sapiens,CHEMBL616434
,Autocuration,1362,1,,B,,,,,BAO_0000219,,,17296,106,,449.0,CHO,H,8,Binding affinity against cloned human 5-hydroxytryptamine 1B receptor in CHO cells using [3H]5-CT as radioligand; Not determined,,CHEMBL616435
,Expert,1363,1,,B,,,,,BAO_0000019,,,17085,106,,,,H,8,In vitro binding affinity was determined by radioligand binding assay using cell line expressing human 5-hydroxytryptamine 1B receptor; ND means not determined,,CHEMBL616436
,Autocuration,1364,1,,B,,,,,BAO_0000219,,,17211,106,,308.0,HeLa,H,8,Ability to displace [3H]5-CT (1.5 nM) from HeLa cells of human 5-hydroxytryptamine 1B receptor; NT denotes not tested,,CHEMBL616437
,Autocuration,1365,1,,B,,,,,BAO_0000219,,,17211,106,,308.0,HeLa,H,8,Ability to displace [3H]5-CT (1.5 nM) from HeLa cells of human 5-hydroxytryptamine 1B receptor; NT=not tested,,CHEMBL616438
,Autocuration,1366,1,,B,,,,,BAO_0000219,,,17211,106,,308.0,HeLa,H,8,Ability to displace [3H]-5-CT (1.5 nM) from HeLa cells of human 5-hydroxytryptamine 1B receptor; NT denotes not tested,,CHEMBL616439
9606.0,Expert,1367,1,,B,,,,,BAO_0000357,,,15926,106,,,,D,9,Binding activity against human 5-hydroxytryptamine 1B receptor; NT means not tested,Homo sapiens,CHEMBL616440
,Autocuration,1368,1,,B,,,,,BAO_0000219,,,16312,106,,485.0,CHO-K1,H,8,Binding affinity in CHO-K1 cells transfected with human recombinant 5-hydroxytryptamine 1B receptor; not tested,,CHEMBL616441
,Expert,1369,1,,B,,,,,BAO_0000357,,,5843,106,,,,H,8,Selectivity ratio against cloned human 5-HT1B receptor to that of h5-HT1D receptor,,CHEMBL616442
,Autocuration,1370,1,,B,,,,,BAO_0000357,,,5843,106,,,,H,8,Selectivity ratio against cloned human 5-hydroxytryptamine 1B receptor to that of human 5-hydroxytryptamine 1D receptor,,CHEMBL616443
