FisY,SePer,CFLI,Deser,SeNa,KnowFDeve,CIDABuDeliMo,ChIs,UntAmoProBu,ProjNu,ClChAdap,FSTCPer,AmoSp,IRTCPer,PBAT,UrbIss,YouIs,IndigIs,DisIs,ICTAAToFDevelo,GenEqua,OrganID,OrgaNa,OrganiTy,OrganiCl,OrganS,ContID,ContNa,ProjBroCounID,CoRegID,CoRegN,CounRePe,SecID
2009/2010,0.4,0,0,Teacher training,0,Core Funding,1,2000000.0,M013283005,0,0.0,9320.0,0.0,Not PBA,0,0,0,0,0,2,1000760,CONFEJES - Conf�rence des Ministres de la Jeunesse et des Sports,Foreign Non-Profit Making,Multilateral,OTHER MULTILATERAL,3,Asia,AM,4,La Francophonie,0.0233,11130
2009/2010,0.1,0,0,Democratic participation and civil society,0,Core Funding,1,2000000.0,M013283005,0,0.0,2330.0,0.0,Not PBA,0,0,0,0,0,2,1000760,CONFEJES - Conf�rence des Ministres de la Jeunesse et des Sports,Foreign Non-Profit Making,Multilateral,OTHER MULTILATERAL,3,Asia,AM,4,La Francophonie,0.0233,15150
2009/2010,0.4,0,0,Employment policy and administrative management,0,Core Funding,1,2000000.0,M013283005,0,0.0,9320.0,0.0,Not PBA,0,0,0,0,0,2,1000760,CONFEJES - Conf�rence des Ministres de la Jeunesse et des Sports,Foreign Non-Profit Making,Multilateral,OTHER MULTILATERAL,3,Asia,AM,4,La Francophonie,0.0233,16020
2009/2010,0.1,0,0,Culture and recreation,0,Core Funding,1,2000000.0,M013283005,0,0.0,2330.0,0.0,Not PBA,0,0,0,0,0,2,1000760,CONFEJES - Conf�rence des Ministres de la Jeunesse et des Sports,Foreign Non-Profit Making,Multilateral,OTHER MULTILATERAL,3,Asia,AM,4,La Francophonie,0.0233,16061
2009/2010,0.4,0,0,Teacher training,0,Core Funding,1,2000000.0,M013283005,0,0.0,9320.0,0.0,Not PBA,0,0,0,0,0,2,1000760,CONFEJES - Conf�rence des Ministres de la Jeunesse et des Sports,Foreign Non-Profit Making,Multilateral,OTHER MULTILATERAL,2,Africa,BF,4,La Francophonie,0.0233,11130
2009/2010,0.1,0,0,Democratic participation and civil society,0,Core Funding,1,2000000.0,M013283005,0,0.0,2330.0,0.0,Not PBA,0,0,0,0,0,2,1000760,CONFEJES - Conf�rence des Ministres de la Jeunesse et des Sports,Foreign Non-Profit Making,Multilateral,OTHER MULTILATERAL,2,Africa,BF,4,La Francophonie,0.0233,15150
2009/2010,0.4,0,0,Employment policy and administrative management,0,Core Funding,1,2000000.0,M013283005,0,0.0,9320.0,0.0,Not PBA,0,0,0,0,0,2,1000760,CONFEJES - Conf�rence des Ministres de la Jeunesse et des Sports,Foreign Non-Profit Making,Multilateral,OTHER MULTILATERAL,2,Africa,BF,4,La Francophonie,0.0233,16020
2009/2010,0.1,0,0,Culture and recreation,0,Core Funding,1,2000000.0,M013283005,0,0.0,2330.0,0.0,Not PBA,0,0,0,0,0,2,1000760,CONFEJES - Conf�rence des Ministres de la Jeunesse et des Sports,Foreign Non-Profit Making,Multilateral,OTHER MULTILATERAL,2,Africa,BF,4,La Francophonie,0.0233,16061
2009/2010,0.4,0,0,Teacher training,0,Core Funding,1,2000000.0,M013283005,0,0.0,9320.0,0.0,Not PBA,0,0,0,0,0,2,1000760,CONFEJES - Conf�rence des Ministres de la Jeunesse et des Sports,Foreign Non-Profit Making,Multilateral,OTHER MULTILATERAL,2,Africa,BI,4,La Francophonie,0.0233,11130
2009/2010,0.1,0,0,Democratic participation and civil society,0,Core Funding,1,2000000.0,M013283005,0,0.0,2330.0,0.0,Not PBA,0,0,0,0,0,2,1000760,CONFEJES - Conf�rence des Ministres de la Jeunesse et des Sports,Foreign Non-Profit Making,Multilateral,OTHER MULTILATERAL,2,Africa,BI,4,La Francophonie,0.0233,15150
2009/2010,0.4,0,0,Employment policy and administrative management,0,Core Funding,1,2000000.0,M013283005,0,0.0,9320.0,0.0,Not PBA,0,0,0,0,0,2,1000760,CONFEJES - Conf�rence des Ministres de la Jeunesse et des Sports,Foreign Non-Profit Making,Multilateral,OTHER MULTILATERAL,2,Africa,BI,4,La Francophonie,0.0233,16020
2009/2010,0.1,0,0,Culture and recreation,0,Core Funding,1,2000000.0,M013283005,0,0.0,2330.0,0.0,Not PBA,0,0,0,0,0,2,1000760,CONFEJES - Conf�rence des Ministres de la Jeunesse et des Sports,Foreign Non-Profit Making,Multilateral,OTHER MULTILATERAL,2,Africa,BI,4,La Francophonie,0.0233,16061
2009/2010,0.4,0,0,Teacher training,0,Core Funding,1,2000000.0,M013283005,0,0.0,9320.0,0.0,Not PBA,0,0,0,0,0,2,1000760,CONFEJES - Conf�rence des Ministres de la Jeunesse et des Sports,Foreign Non-Profit Making,Multilateral,OTHER MULTILATERAL,2,Africa,BJ,4,La Francophonie,0.0233,11130
2009/2010,0.1,0,0,Democratic participation and civil society,0,Core Funding,1,2000000.0,M013283005,0,0.0,2330.0,0.0,Not PBA,0,0,0,0,0,2,1000760,CONFEJES - Conf�rence des Ministres de la Jeunesse et des Sports,Foreign Non-Profit Making,Multilateral,OTHER MULTILATERAL,2,Africa,BJ,4,La Francophonie,0.0233,15150
2009/2010,0.4,0,0,Employment policy and administrative management,0,Core Funding,1,2000000.0,M013283005,0,0.0,9320.0,0.0,Not PBA,0,0,0,0,0,2,1000760,CONFEJES - Conf�rence des Ministres de la Jeunesse et des Sports,Foreign Non-Profit Making,Multilateral,OTHER MULTILATERAL,2,Africa,BJ,4,La Francophonie,0.0233,16020
2009/2010,0.1,0,0,Culture and recreation,0,Core Funding,1,2000000.0,M013283005,0,0.0,2330.0,0.0,Not PBA,0,0,0,0,0,2,1000760,CONFEJES - Conf�rence des Ministres de la Jeunesse et des Sports,Foreign Non-Profit Making,Multilateral,OTHER MULTILATERAL,2,Africa,BJ,4,La Francophonie,0.0233,16061
2009/2010,0.4,0,0,Teacher training,0,Core Funding,1,2000000.0,M013283005,0,0.0,9320.0,0.0,Not PBA,0,0,0,0,0,2,1000760,CONFEJES - Conf�rence des Ministres de la Jeunesse et des Sports,Foreign Non-Profit Making,Multilateral,OTHER MULTILATERAL,2,Africa,CD,4,La Francophonie,0.0233,11130
2009/2010,0.1,0,0,Democratic participation and civil society,0,Core Funding,1,2000000.0,M013283005,0,0.0,2330.0,0.0,Not PBA,0,0,0,0,0,2,1000760,CONFEJES - Conf�rence des Ministres de la Jeunesse et des Sports,Foreign Non-Profit Making,Multilateral,OTHER MULTILATERAL,2,Africa,CD,4,La Francophonie,0.0233,15150
2009/2010,0.4,0,0,Employment policy and administrative management,0,Core Funding,1,2000000.0,M013283005,0,0.0,9320.0,0.0,Not PBA,0,0,0,0,0,2,1000760,CONFEJES - Conf�rence des Ministres de la Jeunesse et des Sports,Foreign Non-Profit Making,Multilateral,OTHER MULTILATERAL,2,Africa,CD,4,La Francophonie,0.0233,16020
2009/2010,0.1,0,0,Culture and recreation,0,Core Funding,1,2000000.0,M013283005,0,0.0,2330.0,0.0,Not PBA,0,0,0,0,0,2,1000760,CONFEJES - Conf�rence des Ministres de la Jeunesse et des Sports,Foreign Non-Profit Making,Multilateral,OTHER MULTILATERAL,2,Africa,CD,4,La Francophonie,0.0233,16061
2009/2010,0.4,0,0,Teacher training,0,Core Funding,1,2000000.0,M013283005,0,0.0,9320.0,0.0,Not PBA,0,0,0,0,0,2,1000760,CONFEJES - Conf�rence des Ministres de la Jeunesse et des Sports,Foreign Non-Profit Making,Multilateral,OTHER MULTILATERAL,2,Africa,CF,4,La Francophonie,0.0233,11130
2009/2010,0.1,0,0,Democratic participation and civil society,0,Core Funding,1,2000000.0,M013283005,0,0.0,2330.0,0.0,Not PBA,0,0,0,0,0,2,1000760,CONFEJES - Conf�rence des Ministres de la Jeunesse et des Sports,Foreign Non-Profit Making,Multilateral,OTHER MULTILATERAL,2,Africa,CF,4,La Francophonie,0.0233,15150
2009/2010,0.4,0,0,Employment policy and administrative management,0,Core Funding,1,2000000.0,M013283005,0,0.0,9320.0,0.0,Not PBA,0,0,0,0,0,2,1000760,CONFEJES - Conf�rence des Ministres de la Jeunesse et des Sports,Foreign Non-Profit Making,Multilateral,OTHER MULTILATERAL,2,Africa,CF,4,La Francophonie,0.0233,16020
2009/2010,0.1,0,0,Culture and recreation,0,Core Funding,1,2000000.0,M013283005,0,0.0,2330.0,0.0,Not PBA,0,0,0,0,0,2,1000760,CONFEJES - Conf�rence des Ministres de la Jeunesse et des Sports,Foreign Non-Profit Making,Multilateral,OTHER MULTILATERAL,2,Africa,CF,4,La Francophonie,0.0233,16061
2009/2010,0.4,0,0,Teacher training,0,Core Funding,1,2000000.0,M013283005,0,0.0,9320.0,0.0,Not PBA,0,0,0,0,0,2,1000760,CONFEJES - Conf�rence des Ministres de la Jeunesse et des Sports,Foreign Non-Profit Making,Multilateral,OTHER MULTILATERAL,2,Africa,CG,4,La Francophonie,0.0233,11130
2009/2010,0.1,0,0,Democratic participation and civil society,0,Core Funding,1,2000000.0,M013283005,0,0.0,2330.0,0.0,Not PBA,0,0,0,0,0,2,1000760,CONFEJES - Conf�rence des Ministres de la Jeunesse et des Sports,Foreign Non-Profit Making,Multilateral,OTHER MULTILATERAL,2,Africa,CG,4,La Francophonie,0.0233,15150
2009/2010,0.4,0,0,Employment policy and administrative management,0,Core Funding,1,2000000.0,M013283005,0,0.0,9320.0,0.0,Not PBA,0,0,0,0,0,2,1000760,CONFEJES - Conf�rence des Ministres de la Jeunesse et des Sports,Foreign Non-Profit Making,Multilateral,OTHER MULTILATERAL,2,Africa,CG,4,La Francophonie,0.0233,16020
2009/2010,0.1,0,0,Culture and recreation,0,Core Funding,1,2000000.0,M013283005,0,0.0,2330.0,0.0,Not PBA,0,0,0,0,0,2,1000760,CONFEJES - Conf�rence des Ministres de la Jeunesse et des Sports,Foreign Non-Profit Making,Multilateral,OTHER MULTILATERAL,2,Africa,CG,4,La Francophonie,0.0233,16061
2009/2010,0.4,0,0,Teacher training,0,Core Funding,1,2000000.0,M013283005,0,0.0,9320.0,0.0,Not PBA,0,0,0,0,0,2,1000760,CONFEJES - Conf�rence des Ministres de la Jeunesse et des Sports,Foreign Non-Profit Making,Multilateral,OTHER MULTILATERAL,2,Africa,CI,4,La Francophonie,0.0233,11130
2009/2010,0.1,0,0,Democratic participation and civil society,0,Core Funding,1,2000000.0,M013283005,0,0.0,2330.0,0.0,Not PBA,0,0,0,0,0,2,1000760,CONFEJES - Conf�rence des Ministres de la Jeunesse et des Sports,Foreign Non-Profit Making,Multilateral,OTHER MULTILATERAL,2,Africa,CI,4,La Francophonie,0.0233,15150
2009/2010,0.4,0,0,Employment policy and administrative management,0,Core Funding,1,2000000.0,M013283005,0,0.0,9320.0,0.0,Not PBA,0,0,0,0,0,2,1000760,CONFEJES - Conf�rence des Ministres de la Jeunesse et des Sports,Foreign Non-Profit Making,Multilateral,OTHER MULTILATERAL,2,Africa,CI,4,La Francophonie,0.0233,16020
2009/2010,0.1,0,0,Culture and recreation,0,Core Funding,1,2000000.0,M013283005,0,0.0,2330.0,0.0,Not PBA,0,0,0,0,0,2,1000760,CONFEJES - Conf�rence des Ministres de la Jeunesse et des Sports,Foreign Non-Profit Making,Multilateral,OTHER MULTILATERAL,2,Africa,CI,4,La Francophonie,0.0233,16061
2009/2010,0.4,0,0,Teacher training,0,Core Funding,1,2000000.0,M013283005,0,0.0,9320.0,0.0,Not PBA,0,0,0,0,0,2,1000760,CONFEJES - Conf�rence des Ministres de la Jeunesse et des Sports,Foreign Non-Profit Making,Multilateral,OTHER MULTILATERAL,2,Africa,CM,4,La Francophonie,0.0233,11130
2009/2010,0.1,0,0,Democratic participation and civil society,0,Core Funding,1,2000000.0,M013283005,0,0.0,2330.0,0.0,Not PBA,0,0,0,0,0,2,1000760,CONFEJES - Conf�rence des Ministres de la Jeunesse et des Sports,Foreign Non-Profit Making,Multilateral,OTHER MULTILATERAL,2,Africa,CM,4,La Francophonie,0.0233,15150
2009/2010,0.4,0,0,Employment policy and administrative management,0,Core Funding,1,2000000.0,M013283005,0,0.0,9320.0,0.0,Not PBA,0,0,0,0,0,2,1000760,CONFEJES - Conf�rence des Ministres de la Jeunesse et des Sports,Foreign Non-Profit Making,Multilateral,OTHER MULTILATERAL,2,Africa,CM,4,La Francophonie,0.0233,16020
2009/2010,0.1,0,0,Culture and recreation,0,Core Funding,1,2000000.0,M013283005,0,0.0,2330.0,0.0,Not PBA,0,0,0,0,0,2,1000760,CONFEJES - Conf�rence des Ministres de la Jeunesse et des Sports,Foreign Non-Profit Making,Multilateral,OTHER MULTILATERAL,2,Africa,CM,4,La Francophonie,0.0233,16061
2009/2010,0.4,0,0,Teacher training,0,Core Funding,1,2000000.0,M013283005,0,0.0,9320.0,0.0,Not PBA,0,0,0,0,0,2,1000760,CONFEJES - Conf�rence des Ministres de la Jeunesse et des Sports,Foreign Non-Profit Making,Multilateral,OTHER MULTILATERAL,2,Africa,CV,4,La Francophonie,0.0233,11130
2009/2010,0.1,0,0,Democratic participation and civil society,0,Core Funding,1,2000000.0,M013283005,0,0.0,2330.0,0.0,Not PBA,0,0,0,0,0,2,1000760,CONFEJES - Conf�rence des Ministres de la Jeunesse et des Sports,Foreign Non-Profit Making,Multilateral,OTHER MULTILATERAL,2,Africa,CV,4,La Francophonie,0.0233,15150
2009/2010,0.4,0,0,Employment policy and administrative management,0,Core Funding,1,2000000.0,M013283005,0,0.0,9320.0,0.0,Not PBA,0,0,0,0,0,2,1000760,CONFEJES - Conf�rence des Ministres de la Jeunesse et des Sports,Foreign Non-Profit Making,Multilateral,OTHER MULTILATERAL,2,Africa,CV,4,La Francophonie,0.0233,16020
2009/2010,0.1,0,0,Culture and recreation,0,Core Funding,1,2000000.0,M013283005,0,0.0,2330.0,0.0,Not PBA,0,0,0,0,0,2,1000760,CONFEJES - Conf�rence des Ministres de la Jeunesse et des Sports,Foreign Non-Profit Making,Multilateral,OTHER MULTILATERAL,2,Africa,CV,4,La Francophonie,0.0233,16061
2009/2010,0.4,0,0,Teacher training,0,Core Funding,1,2000000.0,M013283005,0,0.0,9320.0,0.0,Not PBA,0,0,0,0,0,2,1000760,CONFEJES - Conf�rence des Ministres de la Jeunesse et des Sports,Foreign Non-Profit Making,Multilateral,OTHER MULTILATERAL,2,Africa,DJ,4,La Francophonie,0.0233,11130
2009/2010,0.1,0,0,Democratic participation and civil society,0,Core Funding,1,2000000.0,M013283005,0,0.0,2330.0,0.0,Not PBA,0,0,0,0,0,2,1000760,CONFEJES - Conf�rence des Ministres de la Jeunesse et des Sports,Foreign Non-Profit Making,Multilateral,OTHER MULTILATERAL,2,Africa,DJ,4,La Francophonie,0.0233,15150
2009/2010,0.4,0,0,Employment policy and administrative management,0,Core Funding,1,2000000.0,M013283005,0,0.0,9320.0,0.0,Not PBA,0,0,0,0,0,2,1000760,CONFEJES - Conf�rence des Ministres de la Jeunesse et des Sports,Foreign Non-Profit Making,Multilateral,OTHER MULTILATERAL,2,Africa,DJ,4,La Francophonie,0.0233,16020
2009/2010,0.1,0,0,Culture and recreation,0,Core Funding,1,2000000.0,M013283005,0,0.0,2330.0,0.0,Not PBA,0,0,0,0,0,2,1000760,CONFEJES - Conf�rence des Ministres de la Jeunesse et des Sports,Foreign Non-Profit Making,Multilateral,OTHER MULTILATERAL,2,Africa,DJ,4,La Francophonie,0.0233,16061
2009/2010,0.4,0,0,Teacher training,0,Core Funding,1,2000000.0,M013283005,0,0.0,9320.0,0.0,Not PBA,0,0,0,0,0,2,1000760,CONFEJES - Conf�rence des Ministres de la Jeunesse et des Sports,Foreign Non-Profit Making,Multilateral,OTHER MULTILATERAL,1,America,DM,4,La Francophonie,0.0233,11130
2009/2010,0.1,0,0,Democratic participation and civil society,0,Core Funding,1,2000000.0,M013283005,0,0.0,2330.0,0.0,Not PBA,0,0,0,0,0,2,1000760,CONFEJES - Conf�rence des Ministres de la Jeunesse et des Sports,Foreign Non-Profit Making,Multilateral,OTHER MULTILATERAL,1,America,DM,4,La Francophonie,0.0233,15150
2009/2010,0.4,0,0,Employment policy and administrative management,0,Core Funding,1,2000000.0,M013283005,0,0.0,9320.0,0.0,Not PBA,0,0,0,0,0,2,1000760,CONFEJES - Conf�rence des Ministres de la Jeunesse et des Sports,Foreign Non-Profit Making,Multilateral,OTHER MULTILATERAL,1,America,DM,4,La Francophonie,0.0233,16020
2009/2010,0.1,0,0,Culture and recreation,0,Core Funding,1,2000000.0,M013283005,0,0.0,2330.0,0.0,Not PBA,0,0,0,0,0,2,1000760,CONFEJES - Conf�rence des Ministres de la Jeunesse et des Sports,Foreign Non-Profit Making,Multilateral,OTHER MULTILATERAL,1,America,DM,4,La Francophonie,0.0233,16061
2009/2010,0.4,0,0,Teacher training,0,Core Funding,1,2000000.0,M013283005,0,0.0,9320.0,0.0,Not PBA,0,0,0,0,0,2,1000760,CONFEJES - Conf�rence des Ministres de la Jeunesse et des Sports,Foreign Non-Profit Making,Multilateral,OTHER MULTILATERAL,2,Africa,EG,4,La Francophonie,0.0233,11130
2009/2010,0.1,0,0,Democratic participation and civil society,0,Core Funding,1,2000000.0,M013283005,0,0.0,2330.0,0.0,Not PBA,0,0,0,0,0,2,1000760,CONFEJES - Conf�rence des Ministres de la Jeunesse et des Sports,Foreign Non-Profit Making,Multilateral,OTHER MULTILATERAL,2,Africa,EG,4,La Francophonie,0.0233,15150
2009/2010,0.4,0,0,Employment policy and administrative management,0,Core Funding,1,2000000.0,M013283005,0,0.0,9320.0,0.0,Not PBA,0,0,0,0,0,2,1000760,CONFEJES - Conf�rence des Ministres de la Jeunesse et des Sports,Foreign Non-Profit Making,Multilateral,OTHER MULTILATERAL,2,Africa,EG,4,La Francophonie,0.0233,16020
2009/2010,0.1,0,0,Culture and recreation,0,Core Funding,1,2000000.0,M013283005,0,0.0,2330.0,0.0,Not PBA,0,0,0,0,0,2,1000760,CONFEJES - Conf�rence des Ministres de la Jeunesse et des Sports,Foreign Non-Profit Making,Multilateral,OTHER MULTILATERAL,2,Africa,EG,4,La Francophonie,0.0233,16061
2009/2010,0.4,0,0,Teacher training,0,Core Funding,1,2000000.0,M013283005,0,0.0,9320.0,0.0,Not PBA,0,0,0,0,0,2,1000760,CONFEJES - Conf�rence des Ministres de la Jeunesse et des Sports,Foreign Non-Profit Making,Multilateral,OTHER MULTILATERAL,2,Africa,GA,4,La Francophonie,0.0233,11130
2009/2010,0.1,0,0,Democratic participation and civil society,0,Core Funding,1,2000000.0,M013283005,0,0.0,2330.0,0.0,Not PBA,0,0,0,0,0,2,1000760,CONFEJES - Conf�rence des Ministres de la Jeunesse et des Sports,Foreign Non-Profit Making,Multilateral,OTHER MULTILATERAL,2,Africa,GA,4,La Francophonie,0.0233,15150
2009/2010,0.4,0,0,Employment policy and administrative management,0,Core Funding,1,2000000.0,M013283005,0,0.0,9320.0,0.0,Not PBA,0,0,0,0,0,2,1000760,CONFEJES - Conf�rence des Ministres de la Jeunesse et des Sports,Foreign Non-Profit Making,Multilateral,OTHER MULTILATERAL,2,Africa,GA,4,La Francophonie,0.0233,16020
2009/2010,0.1,0,0,Culture and recreation,0,Core Funding,1,2000000.0,M013283005,0,0.0,2330.0,0.0,Not PBA,0,0,0,0,0,2,1000760,CONFEJES - Conf�rence des Ministres de la Jeunesse et des Sports,Foreign Non-Profit Making,Multilateral,OTHER MULTILATERAL,2,Africa,GA,4,La Francophonie,0.0233,16061
2009/2010,0.4,0,0,Teacher training,0,Core Funding,1,2000000.0,M013283005,0,0.0,9320.0,0.0,Not PBA,0,0,0,0,0,2,1000760,CONFEJES - Conf�rence des Ministres de la Jeunesse et des Sports,Foreign Non-Profit Making,Multilateral,OTHER MULTILATERAL,3,Asia,GE,4,La Francophonie,0.0233,11130
2009/2010,0.1,0,0,Democratic participation and civil society,0,Core Funding,1,2000000.0,M013283005,0,0.0,2330.0,0.0,Not PBA,0,0,0,0,0,2,1000760,CONFEJES - Conf�rence des Ministres de la Jeunesse et des Sports,Foreign Non-Profit Making,Multilateral,OTHER MULTILATERAL,3,Asia,GE,4,La Francophonie,0.0233,15150
2009/2010,0.4,0,0,Employment policy and administrative management,0,Core Funding,1,2000000.0,M013283005,0,0.0,9320.0,0.0,Not PBA,0,0,0,0,0,2,1000760,CONFEJES - Conf�rence des Ministres de la Jeunesse et des Sports,Foreign Non-Profit Making,Multilateral,OTHER MULTILATERAL,3,Asia,GE,4,La Francophonie,0.0233,16020
2009/2010,0.1,0,0,Culture and recreation,0,Core Funding,1,2000000.0,M013283005,0,0.0,2330.0,0.0,Not PBA,0,0,0,0,0,2,1000760,CONFEJES - Conf�rence des Ministres de la Jeunesse et des Sports,Foreign Non-Profit Making,Multilateral,OTHER MULTILATERAL,3,Asia,GE,4,La Francophonie,0.0233,16061
2009/2010,0.4,0,0,Teacher training,0,Core Funding,1,2000000.0,M013283005,0,0.0,9320.0,0.0,Not PBA,0,0,0,0,0,2,1000760,CONFEJES - Conf�rence des Ministres de la Jeunesse et des Sports,Foreign Non-Profit Making,Multilateral,OTHER MULTILATERAL,2,Africa,GN,4,La Francophonie,0.0233,11130
2009/2010,0.1,0,0,Democratic participation and civil society,0,Core Funding,1,2000000.0,M013283005,0,0.0,2330.0,0.0,Not PBA,0,0,0,0,0,2,1000760,CONFEJES - Conf�rence des Ministres de la Jeunesse et des Sports,Foreign Non-Profit Making,Multilateral,OTHER MULTILATERAL,2,Africa,GN,4,La Francophonie,0.0233,15150
2009/2010,0.4,0,0,Employment policy and administrative management,0,Core Funding,1,2000000.0,M013283005,0,0.0,9320.0,0.0,Not PBA,0,0,0,0,0,2,1000760,CONFEJES - Conf�rence des Ministres de la Jeunesse et des Sports,Foreign Non-Profit Making,Multilateral,OTHER MULTILATERAL,2,Africa,GN,4,La Francophonie,0.0233,16020
2009/2010,0.1,0,0,Culture and recreation,0,Core Funding,1,2000000.0,M013283005,0,0.0,2330.0,0.0,Not PBA,0,0,0,0,0,2,1000760,CONFEJES - Conf�rence des Ministres de la Jeunesse et des Sports,Foreign Non-Profit Making,Multilateral,OTHER MULTILATERAL,2,Africa,GN,4,La Francophonie,0.0233,16061
2009/2010,0.4,0,0,Teacher training,0,Core Funding,1,2000000.0,M013283005,0,0.0,9320.0,0.0,Not PBA,0,0,0,0,0,2,1000760,CONFEJES - Conf�rence des Ministres de la Jeunesse et des Sports,Foreign Non-Profit Making,Multilateral,OTHER MULTILATERAL,2,Africa,GQ,4,La Francophonie,0.0233,11130
2009/2010,0.1,0,0,Democratic participation and civil society,0,Core Funding,1,2000000.0,M013283005,0,0.0,2330.0,0.0,Not PBA,0,0,0,0,0,2,1000760,CONFEJES - Conf�rence des Ministres de la Jeunesse et des Sports,Foreign Non-Profit Making,Multilateral,OTHER MULTILATERAL,2,Africa,GQ,4,La Francophonie,0.0233,15150
2009/2010,0.4,0,0,Employment policy and administrative management,0,Core Funding,1,2000000.0,M013283005,0,0.0,9320.0,0.0,Not PBA,0,0,0,0,0,2,1000760,CONFEJES - Conf�rence des Ministres de la Jeunesse et des Sports,Foreign Non-Profit Making,Multilateral,OTHER MULTILATERAL,2,Africa,GQ,4,La Francophonie,0.0233,16020
2009/2010,0.1,0,0,Culture and recreation,0,Core Funding,1,2000000.0,M013283005,0,0.0,2330.0,0.0,Not PBA,0,0,0,0,0,2,1000760,CONFEJES - Conf�rence des Ministres de la Jeunesse et des Sports,Foreign Non-Profit Making,Multilateral,OTHER MULTILATERAL,2,Africa,GQ,4,La Francophonie,0.0233,16061
2009/2010,0.4,0,0,Teacher training,0,Core Funding,1,2000000.0,M013283005,0,0.0,9320.0,0.0,Not PBA,0,0,0,0,0,2,1000760,CONFEJES - Conf�rence des Ministres de la Jeunesse et des Sports,Foreign Non-Profit Making,Multilateral,OTHER MULTILATERAL,2,Africa,GW,4,La Francophonie,0.0233,11130
2009/2010,0.1,0,0,Democratic participation and civil society,0,Core Funding,1,2000000.0,M013283005,0,0.0,2330.0,0.0,Not PBA,0,0,0,0,0,2,1000760,CONFEJES - Conf�rence des Ministres de la Jeunesse et des Sports,Foreign Non-Profit Making,Multilateral,OTHER MULTILATERAL,2,Africa,GW,4,La Francophonie,0.0233,15150
