miller2_FiY,miller2_PBATy,miller2_CounRePe,miller2_Deser,miller2_OrgNa,miller2_UnAmProjBud,miller2_ICTAATFoDeve,miller2_SectNa,miller2_DiviID,miller2_Sta,miller2_IndiIs,miller2_SeN,miller2_CouReNa,miller2_RegiProg,miller2_CouRegID,miller2_TrDevel,miller2_Biodiv,miller2_UrIss,miller2_ChilIss,miller2_YoIss,miller2_DisaIs,miller2_KnoFoDevelo,miller2_GeEqua,miller2_OrganID,miller2_OrganiT,miller2_OrgaCla,miller2_OrgS,miller2_ConID,miller2_ContiN,miller2_ProjBrowCoID,miller2_SeID,miller2_SePerc,miller2_AmSp
2009/2010,Not PBA,0.0233,0,OIF - Organisation internationale de la Francophonie,500000.0,0,"UN, Commonwealth & Francophonie-Core",D5440,Terminating,0,Public sector policy and administrative management,La Francophonie,0,4,0,0,0,0,0,0,0,0,1010802,Foreign Non-Profit Making,Multilateral,OTHER MULTILATERAL,2,Africa,MR,15110,1.0,11650.0
2009/2010,Not PBA,0.0233,0,OIF - Organisation internationale de la Francophonie,500000.0,0,"UN, Commonwealth & Francophonie-Core",D5440,Terminating,0,Public sector policy and administrative management,La Francophonie,0,4,0,0,0,0,0,0,0,0,1010802,Foreign Non-Profit Making,Multilateral,OTHER MULTILATERAL,2,Africa,MU,15110,1.0,11650.0
2009/2010,Not PBA,0.0233,0,OIF - Organisation internationale de la Francophonie,500000.0,0,"UN, Commonwealth & Francophonie-Core",D5440,Terminating,0,Public sector policy and administrative management,La Francophonie,0,4,0,0,0,0,0,0,0,0,1010802,Foreign Non-Profit Making,Multilateral,OTHER MULTILATERAL,2,Africa,NE,15110,1.0,11650.0
2009/2010,Not PBA,0.0233,0,OIF - Organisation internationale de la Francophonie,500000.0,0,"UN, Commonwealth & Francophonie-Core",D5440,Terminating,0,Public sector policy and administrative management,La Francophonie,0,4,0,0,0,0,0,0,0,0,1010802,Foreign Non-Profit Making,Multilateral,OTHER MULTILATERAL,2,Africa,RW,15110,1.0,11650.0
2009/2010,Not PBA,0.0233,0,OIF - Organisation internationale de la Francophonie,500000.0,0,"UN, Commonwealth & Francophonie-Core",D5440,Terminating,0,Public sector policy and administrative management,La Francophonie,0,4,0,0,0,0,0,0,0,0,1010802,Foreign Non-Profit Making,Multilateral,OTHER MULTILATERAL,2,Africa,SC,15110,1.0,11650.0
2009/2010,Not PBA,0.0233,0,OIF - Organisation internationale de la Francophonie,500000.0,0,"UN, Commonwealth & Francophonie-Core",D5440,Terminating,0,Public sector policy and administrative management,La Francophonie,0,4,0,0,0,0,0,0,0,0,1010802,Foreign Non-Profit Making,Multilateral,OTHER MULTILATERAL,2,Africa,SN,15110,1.0,11650.0
2009/2010,Not PBA,0.0233,0,OIF - Organisation internationale de la Francophonie,500000.0,0,"UN, Commonwealth & Francophonie-Core",D5440,Terminating,0,Public sector policy and administrative management,La Francophonie,0,4,0,0,0,0,0,0,0,0,1010802,Foreign Non-Profit Making,Multilateral,OTHER MULTILATERAL,2,Africa,ST,15110,1.0,11650.0
2009/2010,Not PBA,0.0233,0,OIF - Organisation internationale de la Francophonie,500000.0,0,"UN, Commonwealth & Francophonie-Core",D5440,Terminating,0,Public sector policy and administrative management,La Francophonie,0,4,0,0,0,0,0,0,0,0,1010802,Foreign Non-Profit Making,Multilateral,OTHER MULTILATERAL,2,Africa,TD,15110,1.0,11650.0
2009/2010,Not PBA,0.0233,0,OIF - Organisation internationale de la Francophonie,500000.0,0,"UN, Commonwealth & Francophonie-Core",D5440,Terminating,0,Public sector policy and administrative management,La Francophonie,0,4,0,0,0,0,0,0,0,0,1010802,Foreign Non-Profit Making,Multilateral,OTHER MULTILATERAL,2,Africa,TG,15110,1.0,11650.0
2009/2010,Not PBA,0.0233,0,OIF - Organisation internationale de la Francophonie,500000.0,0,"UN, Commonwealth & Francophonie-Core",D5440,Terminating,0,Public sector policy and administrative management,La Francophonie,0,4,0,0,0,0,0,0,0,0,1010802,Foreign Non-Profit Making,Multilateral,OTHER MULTILATERAL,2,Africa,TN,15110,1.0,11650.0
2009/2010,Not PBA,0.0233,0,OIF - Organisation internationale de la Francophonie,500000.0,0,"UN, Commonwealth & Francophonie-Core",D5440,Terminating,0,Public sector policy and administrative management,La Francophonie,0,4,0,0,0,0,0,0,0,0,1010802,Foreign Non-Profit Making,Multilateral,OTHER MULTILATERAL,3,Asia,VN,15110,1.0,11650.0
2009/2010,Not PBA,0.0214,0,OIF - Organisation internationale de la Francophonie,1200000.0,0,"UN, Commonwealth & Francophonie-Core",D5440,Terminating,0,Higher education,La Francophonie,0,4,0,0,0,0,0,0,0,1,1010802,Foreign Non-Profit Making,Multilateral,OTHER MULTILATERAL,4,Oceania,VU,11420,1.0,12840.0
2009/2010,Not PBA,0.0233,0,OIF - Organisation internationale de la Francophonie,1200000.0,0,"UN, Commonwealth & Francophonie-Core",D5440,Terminating,0,Higher education,La Francophonie,0,4,0,0,0,0,0,0,0,1,1010802,Foreign Non-Profit Making,Multilateral,OTHER MULTILATERAL,5,Europe,AL,11420,1.0,13980.0
2009/2010,Not PBA,0.0233,0,OIF - Organisation internationale de la Francophonie,1200000.0,0,"UN, Commonwealth & Francophonie-Core",D5440,Terminating,0,Higher education,La Francophonie,0,4,0,0,0,0,0,0,0,1,1010802,Foreign Non-Profit Making,Multilateral,OTHER MULTILATERAL,3,Asia,AM,11420,1.0,13980.0
2009/2010,Not PBA,0.0233,0,OIF - Organisation internationale de la Francophonie,1200000.0,0,"UN, Commonwealth & Francophonie-Core",D5440,Terminating,0,Higher education,La Francophonie,0,4,0,0,0,0,0,0,0,1,1010802,Foreign Non-Profit Making,Multilateral,OTHER MULTILATERAL,2,Africa,BF,11420,1.0,13980.0
2009/2010,Not PBA,0.0233,0,OIF - Organisation internationale de la Francophonie,1200000.0,0,"UN, Commonwealth & Francophonie-Core",D5440,Terminating,0,Higher education,La Francophonie,0,4,0,0,0,0,0,0,0,1,1010802,Foreign Non-Profit Making,Multilateral,OTHER MULTILATERAL,2,Africa,BI,11420,1.0,13980.0
2009/2010,Not PBA,0.0233,0,OIF - Organisation internationale de la Francophonie,1200000.0,0,"UN, Commonwealth & Francophonie-Core",D5440,Terminating,0,Higher education,La Francophonie,0,4,0,0,0,0,0,0,0,1,1010802,Foreign Non-Profit Making,Multilateral,OTHER MULTILATERAL,2,Africa,BJ,11420,1.0,13980.0
2009/2010,Not PBA,0.0233,0,OIF - Organisation internationale de la Francophonie,1200000.0,0,"UN, Commonwealth & Francophonie-Core",D5440,Terminating,0,Higher education,La Francophonie,0,4,0,0,0,0,0,0,0,1,1010802,Foreign Non-Profit Making,Multilateral,OTHER MULTILATERAL,2,Africa,CD,11420,1.0,13980.0
2009/2010,Not PBA,0.0233,0,OIF - Organisation internationale de la Francophonie,1200000.0,0,"UN, Commonwealth & Francophonie-Core",D5440,Terminating,0,Higher education,La Francophonie,0,4,0,0,0,0,0,0,0,1,1010802,Foreign Non-Profit Making,Multilateral,OTHER MULTILATERAL,2,Africa,CF,11420,1.0,13980.0
2009/2010,Not PBA,0.0233,0,OIF - Organisation internationale de la Francophonie,1200000.0,0,"UN, Commonwealth & Francophonie-Core",D5440,Terminating,0,Higher education,La Francophonie,0,4,0,0,0,0,0,0,0,1,1010802,Foreign Non-Profit Making,Multilateral,OTHER MULTILATERAL,2,Africa,CG,11420,1.0,13980.0
2009/2010,Not PBA,0.0233,0,OIF - Organisation internationale de la Francophonie,1200000.0,0,"UN, Commonwealth & Francophonie-Core",D5440,Terminating,0,Higher education,La Francophonie,0,4,0,0,0,0,0,0,0,1,1010802,Foreign Non-Profit Making,Multilateral,OTHER MULTILATERAL,2,Africa,CI,11420,1.0,13980.0
2009/2010,Not PBA,0.0233,0,OIF - Organisation internationale de la Francophonie,1200000.0,0,"UN, Commonwealth & Francophonie-Core",D5440,Terminating,0,Higher education,La Francophonie,0,4,0,0,0,0,0,0,0,1,1010802,Foreign Non-Profit Making,Multilateral,OTHER MULTILATERAL,2,Africa,CM,11420,1.0,13980.0
2009/2010,Not PBA,0.0233,0,OIF - Organisation internationale de la Francophonie,1200000.0,0,"UN, Commonwealth & Francophonie-Core",D5440,Terminating,0,Higher education,La Francophonie,0,4,0,0,0,0,0,0,0,1,1010802,Foreign Non-Profit Making,Multilateral,OTHER MULTILATERAL,2,Africa,CV,11420,1.0,13980.0
2009/2010,Not PBA,0.0233,0,OIF - Organisation internationale de la Francophonie,1200000.0,0,"UN, Commonwealth & Francophonie-Core",D5440,Terminating,0,Higher education,La Francophonie,0,4,0,0,0,0,0,0,0,1,1010802,Foreign Non-Profit Making,Multilateral,OTHER MULTILATERAL,2,Africa,DJ,11420,1.0,13980.0
2009/2010,Not PBA,0.0233,0,OIF - Organisation internationale de la Francophonie,1200000.0,0,"UN, Commonwealth & Francophonie-Core",D5440,Terminating,0,Higher education,La Francophonie,0,4,0,0,0,0,0,0,0,1,1010802,Foreign Non-Profit Making,Multilateral,OTHER MULTILATERAL,1,America,DM,11420,1.0,13980.0
2009/2010,Not PBA,0.0233,0,OIF - Organisation internationale de la Francophonie,1200000.0,0,"UN, Commonwealth & Francophonie-Core",D5440,Terminating,0,Higher education,La Francophonie,0,4,0,0,0,0,0,0,0,1,1010802,Foreign Non-Profit Making,Multilateral,OTHER MULTILATERAL,2,Africa,EG,11420,1.0,13980.0
2009/2010,Not PBA,0.0233,0,OIF - Organisation internationale de la Francophonie,1200000.0,0,"UN, Commonwealth & Francophonie-Core",D5440,Terminating,0,Higher education,La Francophonie,0,4,0,0,0,0,0,0,0,1,1010802,Foreign Non-Profit Making,Multilateral,OTHER MULTILATERAL,2,Africa,GA,11420,1.0,13980.0
2009/2010,Not PBA,0.0233,0,OIF - Organisation internationale de la Francophonie,1200000.0,0,"UN, Commonwealth & Francophonie-Core",D5440,Terminating,0,Higher education,La Francophonie,0,4,0,0,0,0,0,0,0,1,1010802,Foreign Non-Profit Making,Multilateral,OTHER MULTILATERAL,3,Asia,GE,11420,1.0,13980.0
2009/2010,Not PBA,0.0233,0,OIF - Organisation internationale de la Francophonie,1200000.0,0,"UN, Commonwealth & Francophonie-Core",D5440,Terminating,0,Higher education,La Francophonie,0,4,0,0,0,0,0,0,0,1,1010802,Foreign Non-Profit Making,Multilateral,OTHER MULTILATERAL,2,Africa,GN,11420,1.0,13980.0
2009/2010,Not PBA,0.0233,0,OIF - Organisation internationale de la Francophonie,1200000.0,0,"UN, Commonwealth & Francophonie-Core",D5440,Terminating,0,Higher education,La Francophonie,0,4,0,0,0,0,0,0,0,1,1010802,Foreign Non-Profit Making,Multilateral,OTHER MULTILATERAL,2,Africa,GQ,11420,1.0,13980.0
2009/2010,Not PBA,0.0233,0,OIF - Organisation internationale de la Francophonie,1200000.0,0,"UN, Commonwealth & Francophonie-Core",D5440,Terminating,0,Higher education,La Francophonie,0,4,0,0,0,0,0,0,0,1,1010802,Foreign Non-Profit Making,Multilateral,OTHER MULTILATERAL,2,Africa,GW,11420,1.0,13980.0
2009/2010,Not PBA,0.0233,0,OIF - Organisation internationale de la Francophonie,1200000.0,0,"UN, Commonwealth & Francophonie-Core",D5440,Terminating,0,Higher education,La Francophonie,0,4,0,0,0,0,0,0,0,1,1010802,Foreign Non-Profit Making,Multilateral,OTHER MULTILATERAL,5,Europe,HR,11420,1.0,13980.0
2009/2010,Not PBA,0.0233,0,OIF - Organisation internationale de la Francophonie,1200000.0,0,"UN, Commonwealth & Francophonie-Core",D5440,Terminating,0,Higher education,La Francophonie,0,4,0,0,0,0,0,0,0,1,1010802,Foreign Non-Profit Making,Multilateral,OTHER MULTILATERAL,1,America,HT,11420,1.0,13980.0
2009/2010,Not PBA,0.0233,0,OIF - Organisation internationale de la Francophonie,1200000.0,0,"UN, Commonwealth & Francophonie-Core",D5440,Terminating,0,Higher education,La Francophonie,0,4,0,0,0,0,0,0,0,1,1010802,Foreign Non-Profit Making,Multilateral,OTHER MULTILATERAL,3,Asia,KH,11420,1.0,13980.0
2009/2010,Not PBA,0.0233,0,OIF - Organisation internationale de la Francophonie,1200000.0,0,"UN, Commonwealth & Francophonie-Core",D5440,Terminating,0,Higher education,La Francophonie,0,4,0,0,0,0,0,0,0,1,1010802,Foreign Non-Profit Making,Multilateral,OTHER MULTILATERAL,2,Africa,KM,11420,1.0,13980.0
2009/2010,Not PBA,0.0233,0,OIF - Organisation internationale de la Francophonie,1200000.0,0,"UN, Commonwealth & Francophonie-Core",D5440,Terminating,0,Higher education,La Francophonie,0,4,0,0,0,0,0,0,0,1,1010802,Foreign Non-Profit Making,Multilateral,OTHER MULTILATERAL,3,Asia,LA,11420,1.0,13980.0
2009/2010,Not PBA,0.0233,0,OIF - Organisation internationale de la Francophonie,1200000.0,0,"UN, Commonwealth & Francophonie-Core",D5440,Terminating,0,Higher education,La Francophonie,0,4,0,0,0,0,0,0,0,1,1010802,Foreign Non-Profit Making,Multilateral,OTHER MULTILATERAL,3,Asia,LB,11420,1.0,13980.0
2009/2010,Not PBA,0.0233,0,OIF - Organisation internationale de la Francophonie,1200000.0,0,"UN, Commonwealth & Francophonie-Core",D5440,Terminating,0,Higher education,La Francophonie,0,4,0,0,0,0,0,0,0,1,1010802,Foreign Non-Profit Making,Multilateral,OTHER MULTILATERAL,1,America,LC,11420,1.0,13980.0
2009/2010,Not PBA,0.0233,0,OIF - Organisation internationale de la Francophonie,1200000.0,0,"UN, Commonwealth & Francophonie-Core",D5440,Terminating,0,Higher education,La Francophonie,0,4,0,0,0,0,0,0,0,1,1010802,Foreign Non-Profit Making,Multilateral,OTHER MULTILATERAL,2,Africa,MA,11420,1.0,13980.0
2009/2010,Not PBA,0.0233,0,OIF - Organisation internationale de la Francophonie,1200000.0,0,"UN, Commonwealth & Francophonie-Core",D5440,Terminating,0,Higher education,La Francophonie,0,4,0,0,0,0,0,0,0,1,1010802,Foreign Non-Profit Making,Multilateral,OTHER MULTILATERAL,5,Europe,MD,11420,1.0,13980.0
2009/2010,Not PBA,0.0233,0,OIF - Organisation internationale de la Francophonie,1200000.0,0,"UN, Commonwealth & Francophonie-Core",D5440,Terminating,0,Higher education,La Francophonie,0,4,0,0,0,0,0,0,0,1,1010802,Foreign Non-Profit Making,Multilateral,OTHER MULTILATERAL,2,Africa,MG,11420,1.0,13980.0
2009/2010,Not PBA,0.0233,0,OIF - Organisation internationale de la Francophonie,1200000.0,0,"UN, Commonwealth & Francophonie-Core",D5440,Terminating,0,Higher education,La Francophonie,0,4,0,0,0,0,0,0,0,1,1010802,Foreign Non-Profit Making,Multilateral,OTHER MULTILATERAL,5,Europe,MK,11420,1.0,13980.0
2009/2010,Not PBA,0.0233,0,OIF - Organisation internationale de la Francophonie,1200000.0,0,"UN, Commonwealth & Francophonie-Core",D5440,Terminating,0,Higher education,La Francophonie,0,4,0,0,0,0,0,0,0,1,1010802,Foreign Non-Profit Making,Multilateral,OTHER MULTILATERAL,2,Africa,ML,11420,1.0,13980.0
2009/2010,Not PBA,0.0233,0,OIF - Organisation internationale de la Francophonie,1200000.0,0,"UN, Commonwealth & Francophonie-Core",D5440,Terminating,0,Higher education,La Francophonie,0,4,0,0,0,0,0,0,0,1,1010802,Foreign Non-Profit Making,Multilateral,OTHER MULTILATERAL,2,Africa,MR,11420,1.0,13980.0
2009/2010,Not PBA,0.0233,0,OIF - Organisation internationale de la Francophonie,1200000.0,0,"UN, Commonwealth & Francophonie-Core",D5440,Terminating,0,Higher education,La Francophonie,0,4,0,0,0,0,0,0,0,1,1010802,Foreign Non-Profit Making,Multilateral,OTHER MULTILATERAL,2,Africa,MU,11420,1.0,13980.0
2009/2010,Not PBA,0.0233,0,OIF - Organisation internationale de la Francophonie,1200000.0,0,"UN, Commonwealth & Francophonie-Core",D5440,Terminating,0,Higher education,La Francophonie,0,4,0,0,0,0,0,0,0,1,1010802,Foreign Non-Profit Making,Multilateral,OTHER MULTILATERAL,2,Africa,NE,11420,1.0,13980.0
2009/2010,Not PBA,0.0233,0,OIF - Organisation internationale de la Francophonie,1200000.0,0,"UN, Commonwealth & Francophonie-Core",D5440,Terminating,0,Higher education,La Francophonie,0,4,0,0,0,0,0,0,0,1,1010802,Foreign Non-Profit Making,Multilateral,OTHER MULTILATERAL,2,Africa,RW,11420,1.0,13980.0
2009/2010,Not PBA,0.0233,0,OIF - Organisation internationale de la Francophonie,1200000.0,0,"UN, Commonwealth & Francophonie-Core",D5440,Terminating,0,Higher education,La Francophonie,0,4,0,0,0,0,0,0,0,1,1010802,Foreign Non-Profit Making,Multilateral,OTHER MULTILATERAL,2,Africa,SC,11420,1.0,13980.0
2009/2010,Not PBA,0.0233,0,OIF - Organisation internationale de la Francophonie,1200000.0,0,"UN, Commonwealth & Francophonie-Core",D5440,Terminating,0,Higher education,La Francophonie,0,4,0,0,0,0,0,0,0,1,1010802,Foreign Non-Profit Making,Multilateral,OTHER MULTILATERAL,2,Africa,SN,11420,1.0,13980.0
2009/2010,Not PBA,0.0233,0,OIF - Organisation internationale de la Francophonie,1200000.0,0,"UN, Commonwealth & Francophonie-Core",D5440,Terminating,0,Higher education,La Francophonie,0,4,0,0,0,0,0,0,0,1,1010802,Foreign Non-Profit Making,Multilateral,OTHER MULTILATERAL,2,Africa,ST,11420,1.0,13980.0
2009/2010,Not PBA,0.0233,0,OIF - Organisation internationale de la Francophonie,1200000.0,0,"UN, Commonwealth & Francophonie-Core",D5440,Terminating,0,Higher education,La Francophonie,0,4,0,0,0,0,0,0,0,1,1010802,Foreign Non-Profit Making,Multilateral,OTHER MULTILATERAL,2,Africa,TD,11420,1.0,13980.0
2009/2010,Not PBA,0.0233,0,OIF - Organisation internationale de la Francophonie,1200000.0,0,"UN, Commonwealth & Francophonie-Core",D5440,Terminating,0,Higher education,La Francophonie,0,4,0,0,0,0,0,0,0,1,1010802,Foreign Non-Profit Making,Multilateral,OTHER MULTILATERAL,2,Africa,TG,11420,1.0,13980.0
2009/2010,Not PBA,0.0233,0,OIF - Organisation internationale de la Francophonie,1200000.0,0,"UN, Commonwealth & Francophonie-Core",D5440,Terminating,0,Higher education,La Francophonie,0,4,0,0,0,0,0,0,0,1,1010802,Foreign Non-Profit Making,Multilateral,OTHER MULTILATERAL,2,Africa,TN,11420,1.0,13980.0
2009/2010,Not PBA,0.0233,0,OIF - Organisation internationale de la Francophonie,1200000.0,0,"UN, Commonwealth & Francophonie-Core",D5440,Terminating,0,Higher education,La Francophonie,0,4,0,0,0,0,0,0,0,1,1010802,Foreign Non-Profit Making,Multilateral,OTHER MULTILATERAL,3,Asia,VN,11420,1.0,13980.0
2009/2010,Not PBA,0.0214,0,OIF - Organisation internationale de la Francophonie,500000.0,0,"UN, Commonwealth & Francophonie-Core",D5440,Terminating,0,Higher education,La Francophonie,0,4,0,0,0,0,0,0,0,0,1010802,Foreign Non-Profit Making,Multilateral,OTHER MULTILATERAL,4,Oceania,VU,11420,1.0,10700.0
2009/2010,Not PBA,0.0233,0,OIF - Organisation internationale de la Francophonie,500000.0,0,"UN, Commonwealth & Francophonie-Core",D5440,Terminating,0,Higher education,La Francophonie,0,4,0,0,0,0,0,0,0,0,1010802,Foreign Non-Profit Making,Multilateral,OTHER MULTILATERAL,5,Europe,AL,11420,1.0,11650.0
2009/2010,Not PBA,0.0233,0,OIF - Organisation internationale de la Francophonie,500000.0,0,"UN, Commonwealth & Francophonie-Core",D5440,Terminating,0,Higher education,La Francophonie,0,4,0,0,0,0,0,0,0,0,1010802,Foreign Non-Profit Making,Multilateral,OTHER MULTILATERAL,3,Asia,AM,11420,1.0,11650.0
2009/2010,Not PBA,0.0233,0,OIF - Organisation internationale de la Francophonie,500000.0,0,"UN, Commonwealth & Francophonie-Core",D5440,Terminating,0,Higher education,La Francophonie,0,4,0,0,0,0,0,0,0,0,1010802,Foreign Non-Profit Making,Multilateral,OTHER MULTILATERAL,2,Africa,BF,11420,1.0,11650.0
2009/2010,Not PBA,0.0233,0,OIF - Organisation internationale de la Francophonie,500000.0,0,"UN, Commonwealth & Francophonie-Core",D5440,Terminating,0,Higher education,La Francophonie,0,4,0,0,0,0,0,0,0,0,1010802,Foreign Non-Profit Making,Multilateral,OTHER MULTILATERAL,2,Africa,BI,11420,1.0,11650.0
2009/2010,Not PBA,0.0233,0,OIF - Organisation internationale de la Francophonie,500000.0,0,"UN, Commonwealth & Francophonie-Core",D5440,Terminating,0,Higher education,La Francophonie,0,4,0,0,0,0,0,0,0,0,1010802,Foreign Non-Profit Making,Multilateral,OTHER MULTILATERAL,2,Africa,BJ,11420,1.0,11650.0
2009/2010,Not PBA,0.0233,0,OIF - Organisation internationale de la Francophonie,500000.0,0,"UN, Commonwealth & Francophonie-Core",D5440,Terminating,0,Higher education,La Francophonie,0,4,0,0,0,0,0,0,0,0,1010802,Foreign Non-Profit Making,Multilateral,OTHER MULTILATERAL,2,Africa,CD,11420,1.0,11650.0
2009/2010,Not PBA,0.0233,0,OIF - Organisation internationale de la Francophonie,500000.0,0,"UN, Commonwealth & Francophonie-Core",D5440,Terminating,0,Higher education,La Francophonie,0,4,0,0,0,0,0,0,0,0,1010802,Foreign Non-Profit Making,Multilateral,OTHER MULTILATERAL,2,Africa,CF,11420,1.0,11650.0
