FisYe,IRTCPe,SectN,BraID,SecPe,GenEq,PartDeveloAGGover,OrganS,RegPro,YouIs,SecID,SectID,ClimChaAdap,Biodiv,CoRegNa,FSTCPer,OrganiTy,KnowlFoDevel,St,ClimChMit,OrgaCl,CIDABuDeliMod,IndIs,DisaIss,AmSp,ICTAATFDevel,DiNa,ContiID,ProgrPro,CFLI,CoRegPerc,ProjNu,Desertif,ChilIs,FCeID,TraDevel,UrbIs,OrganID,OrganiNa,ContiN,ProjBrowCouID,CoRegID,SecNa
2009/2010,0.0,Sustainable Economic Growth,B6100,0.15,1,0,UMBRELLA ORGANIZATION,0,0,31181,S6215,0,0,Niger,1.0,Canadian Non-Profit Making,0,Closed,0,Civil Society,Responsive,0,0,15635.44256,0,KGD Sustainable Economic Growth Partner.,2,Uncoded: Pre-APP,0,0.0243,S061266PRG,0,0,6160,0,0,1000403,Colleges and Institutes Canada,Africa,NE,NE,Agricultural education/training
2009/2010,0.0,Sustainable Economic Growth,B6100,0.05,1,0,UMBRELLA ORGANIZATION,0,0,41081,S6215,0,0,Niger,1.0,Canadian Non-Profit Making,0,Closed,0,Civil Society,Responsive,0,0,5211.814185,0,KGD Sustainable Economic Growth Partner.,2,Uncoded: Pre-APP,0,0.0243,S061266PRG,0,0,6160,0,0,1000403,Colleges and Institutes Canada,Africa,NE,NE,Environmental education/training
2009/2010,0.0,Sustainable Economic Growth,B6100,0.05,1,0,UMBRELLA ORGANIZATION,0,0,11130,S6215,0,0,Nicaragua,1.0,Canadian Non-Profit Making,0,Closed,0,Civil Society,Responsive,0,0,2337.809655,0,KGD Sustainable Economic Growth Partner.,1,Uncoded: Pre-APP,0,0.0109,S061266PRG,0,0,6160,0,0,1000403,Colleges and Institutes Canada,America,NI,NI,Teacher training
2009/2010,0.0,Sustainable Economic Growth,B6100,0.63,1,0,UMBRELLA ORGANIZATION,0,0,11330,S6215,0,0,Nicaragua,1.0,Canadian Non-Profit Making,0,Closed,0,Civil Society,Responsive,0,0,29456.40165,0,KGD Sustainable Economic Growth Partner.,1,Uncoded: Pre-APP,0,0.0109,S061266PRG,0,0,6160,0,0,1000403,Colleges and Institutes Canada,America,NI,NI,Vocational training
2009/2010,0.0,Sustainable Economic Growth,B6100,0.01,1,0,UMBRELLA ORGANIZATION,0,0,12110,S6215,0,0,Nicaragua,1.0,Canadian Non-Profit Making,0,Closed,0,Civil Society,Responsive,0,0,467.56193099999996,0,KGD Sustainable Economic Growth Partner.,1,Uncoded: Pre-APP,0,0.0109,S061266PRG,0,0,6160,0,0,1000403,Colleges and Institutes Canada,America,NI,NI,Health policy and administrative management
2009/2010,0.0,Sustainable Economic Growth,B6100,0.02,1,0,UMBRELLA ORGANIZATION,0,0,12181,S6215,0,0,Nicaragua,1.0,Canadian Non-Profit Making,0,Closed,0,Civil Society,Responsive,0,0,935.1238619999999,0,KGD Sustainable Economic Growth Partner.,1,Uncoded: Pre-APP,0,0.0109,S061266PRG,0,0,6160,0,0,1000403,Colleges and Institutes Canada,America,NI,NI,Medical education/training
2009/2010,0.0,Sustainable Economic Growth,B6100,0.01,1,0,UMBRELLA ORGANIZATION,0,0,12220,S6215,0,0,Nicaragua,1.0,Canadian Non-Profit Making,0,Closed,0,Civil Society,Responsive,0,0,467.56193099999996,0,KGD Sustainable Economic Growth Partner.,1,Uncoded: Pre-APP,0,0.0109,S061266PRG,0,0,6160,0,0,1000403,Colleges and Institutes Canada,America,NI,NI,Basic health care
2009/2010,0.0,Sustainable Economic Growth,B6100,0.01,1,0,UMBRELLA ORGANIZATION,0,0,12240,S6215,0,0,Nicaragua,1.0,Canadian Non-Profit Making,0,Closed,0,Civil Society,Responsive,0,0,467.56193099999996,0,KGD Sustainable Economic Growth Partner.,1,Uncoded: Pre-APP,0,0.0109,S061266PRG,0,0,6160,0,0,1000403,Colleges and Institutes Canada,America,NI,NI,Basic nutrition
2009/2010,0.0,Sustainable Economic Growth,B6100,0.03,1,0,UMBRELLA ORGANIZATION,0,0,12261,S6215,0,0,Nicaragua,1.0,Canadian Non-Profit Making,0,Closed,0,Civil Society,Responsive,0,0,1402.6857929999999,0,KGD Sustainable Economic Growth Partner.,1,Uncoded: Pre-APP,0,0.0109,S061266PRG,0,0,6160,0,0,1000403,Colleges and Institutes Canada,America,NI,NI,Health education
2009/2010,0.0,Sustainable Economic Growth,B6100,0.04,1,0,UMBRELLA ORGANIZATION,0,0,12281,S6215,0,0,Nicaragua,1.0,Canadian Non-Profit Making,0,Closed,0,Civil Society,Responsive,0,0,1870.2477239999998,0,KGD Sustainable Economic Growth Partner.,1,Uncoded: Pre-APP,0,0.0109,S061266PRG,0,0,6160,0,0,1000403,Colleges and Institutes Canada,America,NI,NI,Health personnel development
2009/2010,0.0,Sustainable Economic Growth,B6100,0.15,1,0,UMBRELLA ORGANIZATION,0,0,31181,S6215,0,0,Nicaragua,1.0,Canadian Non-Profit Making,0,Closed,0,Civil Society,Responsive,0,0,7013.428965000001,0,KGD Sustainable Economic Growth Partner.,1,Uncoded: Pre-APP,0,0.0109,S061266PRG,0,0,6160,0,0,1000403,Colleges and Institutes Canada,America,NI,NI,Agricultural education/training
2009/2010,0.0,Sustainable Economic Growth,B6100,0.05,1,0,UMBRELLA ORGANIZATION,0,0,41081,S6215,0,0,Nicaragua,1.0,Canadian Non-Profit Making,0,Closed,0,Civil Society,Responsive,0,0,2337.809655,0,KGD Sustainable Economic Growth Partner.,1,Uncoded: Pre-APP,0,0.0109,S061266PRG,0,0,6160,0,0,1000403,Colleges and Institutes Canada,America,NI,NI,Environmental education/training
2009/2010,0.0,Sustainable Economic Growth,B6100,0.05,1,0,UMBRELLA ORGANIZATION,0,0,11130,S6215,0,0,Nepal,1.0,Canadian Non-Profit Making,0,Closed,0,Civil Society,Responsive,0,0,836.4640049999999,0,KGD Sustainable Economic Growth Partner.,3,Uncoded: Pre-APP,0,0.0039,S061266PRG,0,0,6160,0,0,1000403,Colleges and Institutes Canada,Asia,NP,NP,Teacher training
2009/2010,0.0,Sustainable Economic Growth,B6100,0.63,1,0,UMBRELLA ORGANIZATION,0,0,11330,S6215,0,0,Nepal,1.0,Canadian Non-Profit Making,0,Closed,0,Civil Society,Responsive,0,0,10539.44646,0,KGD Sustainable Economic Growth Partner.,3,Uncoded: Pre-APP,0,0.0039,S061266PRG,0,0,6160,0,0,1000403,Colleges and Institutes Canada,Asia,NP,NP,Vocational training
2009/2010,0.0,Sustainable Economic Growth,B6100,0.01,1,0,UMBRELLA ORGANIZATION,0,0,12110,S6215,0,0,Nepal,1.0,Canadian Non-Profit Making,0,Closed,0,Civil Society,Responsive,0,0,167.292801,0,KGD Sustainable Economic Growth Partner.,3,Uncoded: Pre-APP,0,0.0039,S061266PRG,0,0,6160,0,0,1000403,Colleges and Institutes Canada,Asia,NP,NP,Health policy and administrative management
2009/2010,0.0,Sustainable Economic Growth,B6100,0.02,1,0,UMBRELLA ORGANIZATION,0,0,12181,S6215,0,0,Nepal,1.0,Canadian Non-Profit Making,0,Closed,0,Civil Society,Responsive,0,0,334.585602,0,KGD Sustainable Economic Growth Partner.,3,Uncoded: Pre-APP,0,0.0039,S061266PRG,0,0,6160,0,0,1000403,Colleges and Institutes Canada,Asia,NP,NP,Medical education/training
2009/2010,0.0,Sustainable Economic Growth,B6100,0.01,1,0,UMBRELLA ORGANIZATION,0,0,12220,S6215,0,0,Nepal,1.0,Canadian Non-Profit Making,0,Closed,0,Civil Society,Responsive,0,0,167.292801,0,KGD Sustainable Economic Growth Partner.,3,Uncoded: Pre-APP,0,0.0039,S061266PRG,0,0,6160,0,0,1000403,Colleges and Institutes Canada,Asia,NP,NP,Basic health care
2009/2010,0.0,Sustainable Economic Growth,B6100,0.01,1,0,UMBRELLA ORGANIZATION,0,0,12240,S6215,0,0,Nepal,1.0,Canadian Non-Profit Making,0,Closed,0,Civil Society,Responsive,0,0,167.292801,0,KGD Sustainable Economic Growth Partner.,3,Uncoded: Pre-APP,0,0.0039,S061266PRG,0,0,6160,0,0,1000403,Colleges and Institutes Canada,Asia,NP,NP,Basic nutrition
2009/2010,0.0,Sustainable Economic Growth,B6100,0.03,1,0,UMBRELLA ORGANIZATION,0,0,12261,S6215,0,0,Nepal,1.0,Canadian Non-Profit Making,0,Closed,0,Civil Society,Responsive,0,0,501.87840300000005,0,KGD Sustainable Economic Growth Partner.,3,Uncoded: Pre-APP,0,0.0039,S061266PRG,0,0,6160,0,0,1000403,Colleges and Institutes Canada,Asia,NP,NP,Health education
2009/2010,0.0,Sustainable Economic Growth,B6100,0.04,1,0,UMBRELLA ORGANIZATION,0,0,12281,S6215,0,0,Nepal,1.0,Canadian Non-Profit Making,0,Closed,0,Civil Society,Responsive,0,0,669.171204,0,KGD Sustainable Economic Growth Partner.,3,Uncoded: Pre-APP,0,0.0039,S061266PRG,0,0,6160,0,0,1000403,Colleges and Institutes Canada,Asia,NP,NP,Health personnel development
2009/2010,0.0,Sustainable Economic Growth,B6100,0.15,1,0,UMBRELLA ORGANIZATION,0,0,31181,S6215,0,0,Nepal,1.0,Canadian Non-Profit Making,0,Closed,0,Civil Society,Responsive,0,0,2509.392015,0,KGD Sustainable Economic Growth Partner.,3,Uncoded: Pre-APP,0,0.0039,S061266PRG,0,0,6160,0,0,1000403,Colleges and Institutes Canada,Asia,NP,NP,Agricultural education/training
2009/2010,0.0,Sustainable Economic Growth,B6100,0.05,1,0,UMBRELLA ORGANIZATION,0,0,41081,S6215,0,0,Nepal,1.0,Canadian Non-Profit Making,0,Closed,0,Civil Society,Responsive,0,0,836.4640049999999,0,KGD Sustainable Economic Growth Partner.,3,Uncoded: Pre-APP,0,0.0039,S061266PRG,0,0,6160,0,0,1000403,Colleges and Institutes Canada,Asia,NP,NP,Environmental education/training
2009/2010,0.0,Sustainable Economic Growth,B6100,0.05,1,0,UMBRELLA ORGANIZATION,0,0,11130,S6215,0,0,Panama,1.0,Canadian Non-Profit Making,0,Closed,0,Civil Society,Responsive,0,0,1522.793445,0,KGD Sustainable Economic Growth Partner.,1,Uncoded: Pre-APP,0,0.0071,S061266PRG,0,0,6160,0,0,1000403,Colleges and Institutes Canada,America,PA,PA,Teacher training
2009/2010,0.0,Sustainable Economic Growth,B6100,0.63,1,0,UMBRELLA ORGANIZATION,0,0,11330,S6215,0,0,Panama,1.0,Canadian Non-Profit Making,0,Closed,0,Civil Society,Responsive,0,0,19187.19741,0,KGD Sustainable Economic Growth Partner.,1,Uncoded: Pre-APP,0,0.0071,S061266PRG,0,0,6160,0,0,1000403,Colleges and Institutes Canada,America,PA,PA,Vocational training
2009/2010,0.0,Sustainable Economic Growth,B6100,0.01,1,0,UMBRELLA ORGANIZATION,0,0,12110,S6215,0,0,Panama,1.0,Canadian Non-Profit Making,0,Closed,0,Civil Society,Responsive,0,0,304.558689,0,KGD Sustainable Economic Growth Partner.,1,Uncoded: Pre-APP,0,0.0071,S061266PRG,0,0,6160,0,0,1000403,Colleges and Institutes Canada,America,PA,PA,Health policy and administrative management
2009/2010,0.0,Sustainable Economic Growth,B6100,0.02,1,0,UMBRELLA ORGANIZATION,0,0,12181,S6215,0,0,Panama,1.0,Canadian Non-Profit Making,0,Closed,0,Civil Society,Responsive,0,0,609.117378,0,KGD Sustainable Economic Growth Partner.,1,Uncoded: Pre-APP,0,0.0071,S061266PRG,0,0,6160,0,0,1000403,Colleges and Institutes Canada,America,PA,PA,Medical education/training
2009/2010,0.0,Sustainable Economic Growth,B6100,0.01,1,0,UMBRELLA ORGANIZATION,0,0,12220,S6215,0,0,Panama,1.0,Canadian Non-Profit Making,0,Closed,0,Civil Society,Responsive,0,0,304.558689,0,KGD Sustainable Economic Growth Partner.,1,Uncoded: Pre-APP,0,0.0071,S061266PRG,0,0,6160,0,0,1000403,Colleges and Institutes Canada,America,PA,PA,Basic health care
2009/2010,0.0,Sustainable Economic Growth,B6100,0.01,1,0,UMBRELLA ORGANIZATION,0,0,12240,S6215,0,0,Panama,1.0,Canadian Non-Profit Making,0,Closed,0,Civil Society,Responsive,0,0,304.558689,0,KGD Sustainable Economic Growth Partner.,1,Uncoded: Pre-APP,0,0.0071,S061266PRG,0,0,6160,0,0,1000403,Colleges and Institutes Canada,America,PA,PA,Basic nutrition
2009/2010,0.0,Sustainable Economic Growth,B6100,0.03,1,0,UMBRELLA ORGANIZATION,0,0,12261,S6215,0,0,Panama,1.0,Canadian Non-Profit Making,0,Closed,0,Civil Society,Responsive,0,0,913.676067,0,KGD Sustainable Economic Growth Partner.,1,Uncoded: Pre-APP,0,0.0071,S061266PRG,0,0,6160,0,0,1000403,Colleges and Institutes Canada,America,PA,PA,Health education
2009/2010,0.0,Sustainable Economic Growth,B6100,0.04,1,0,UMBRELLA ORGANIZATION,0,0,12281,S6215,0,0,Panama,1.0,Canadian Non-Profit Making,0,Closed,0,Civil Society,Responsive,0,0,1218.234756,0,KGD Sustainable Economic Growth Partner.,1,Uncoded: Pre-APP,0,0.0071,S061266PRG,0,0,6160,0,0,1000403,Colleges and Institutes Canada,America,PA,PA,Health personnel development
2009/2010,0.0,Sustainable Economic Growth,B6100,0.15,1,0,UMBRELLA ORGANIZATION,0,0,31181,S6215,0,0,Panama,1.0,Canadian Non-Profit Making,0,Closed,0,Civil Society,Responsive,0,0,4568.380335,0,KGD Sustainable Economic Growth Partner.,1,Uncoded: Pre-APP,0,0.0071,S061266PRG,0,0,6160,0,0,1000403,Colleges and Institutes Canada,America,PA,PA,Agricultural education/training
2009/2010,0.0,Sustainable Economic Growth,B6100,0.05,1,0,UMBRELLA ORGANIZATION,0,0,41081,S6215,0,0,Panama,1.0,Canadian Non-Profit Making,0,Closed,0,Civil Society,Responsive,0,0,1522.793445,0,KGD Sustainable Economic Growth Partner.,1,Uncoded: Pre-APP,0,0.0071,S061266PRG,0,0,6160,0,0,1000403,Colleges and Institutes Canada,America,PA,PA,Environmental education/training
2009/2010,0.0,Sustainable Economic Growth,B6100,0.05,1,0,UMBRELLA ORGANIZATION,0,0,11130,S6215,0,0,Peru,1.0,Canadian Non-Profit Making,0,Closed,0,Civil Society,Responsive,0,0,5340.5009549999995,0,KGD Sustainable Economic Growth Partner.,1,Uncoded: Pre-APP,0,0.0249,S061266PRG,0,0,6160,0,0,1000403,Colleges and Institutes Canada,America,PE,PE,Teacher training
2009/2010,0.0,Sustainable Economic Growth,B6100,0.63,1,0,UMBRELLA ORGANIZATION,0,0,11330,S6215,0,0,Peru,1.0,Canadian Non-Profit Making,0,Closed,0,Civil Society,Responsive,0,0,67290.31203,0,KGD Sustainable Economic Growth Partner.,1,Uncoded: Pre-APP,0,0.0249,S061266PRG,0,0,6160,0,0,1000403,Colleges and Institutes Canada,America,PE,PE,Vocational training
2009/2010,0.0,Sustainable Economic Growth,B6100,0.01,1,0,UMBRELLA ORGANIZATION,0,0,12110,S6215,0,0,Peru,1.0,Canadian Non-Profit Making,0,Closed,0,Civil Society,Responsive,0,0,1068.100191,0,KGD Sustainable Economic Growth Partner.,1,Uncoded: Pre-APP,0,0.0249,S061266PRG,0,0,6160,0,0,1000403,Colleges and Institutes Canada,America,PE,PE,Health policy and administrative management
2009/2010,0.0,Sustainable Economic Growth,B6100,0.02,1,0,UMBRELLA ORGANIZATION,0,0,12181,S6215,0,0,Peru,1.0,Canadian Non-Profit Making,0,Closed,0,Civil Society,Responsive,0,0,2136.200382,0,KGD Sustainable Economic Growth Partner.,1,Uncoded: Pre-APP,0,0.0249,S061266PRG,0,0,6160,0,0,1000403,Colleges and Institutes Canada,America,PE,PE,Medical education/training
2009/2010,0.0,Sustainable Economic Growth,B6100,0.01,1,0,UMBRELLA ORGANIZATION,0,0,12220,S6215,0,0,Peru,1.0,Canadian Non-Profit Making,0,Closed,0,Civil Society,Responsive,0,0,1068.100191,0,KGD Sustainable Economic Growth Partner.,1,Uncoded: Pre-APP,0,0.0249,S061266PRG,0,0,6160,0,0,1000403,Colleges and Institutes Canada,America,PE,PE,Basic health care
2009/2010,0.0,Sustainable Economic Growth,B6100,0.01,1,0,UMBRELLA ORGANIZATION,0,0,12240,S6215,0,0,Peru,1.0,Canadian Non-Profit Making,0,Closed,0,Civil Society,Responsive,0,0,1068.100191,0,KGD Sustainable Economic Growth Partner.,1,Uncoded: Pre-APP,0,0.0249,S061266PRG,0,0,6160,0,0,1000403,Colleges and Institutes Canada,America,PE,PE,Basic nutrition
2009/2010,0.0,Sustainable Economic Growth,B6100,0.03,1,0,UMBRELLA ORGANIZATION,0,0,12261,S6215,0,0,Peru,1.0,Canadian Non-Profit Making,0,Closed,0,Civil Society,Responsive,0,0,3204.300573,0,KGD Sustainable Economic Growth Partner.,1,Uncoded: Pre-APP,0,0.0249,S061266PRG,0,0,6160,0,0,1000403,Colleges and Institutes Canada,America,PE,PE,Health education
2009/2010,0.0,Sustainable Economic Growth,B6100,0.04,1,0,UMBRELLA ORGANIZATION,0,0,12281,S6215,0,0,Peru,1.0,Canadian Non-Profit Making,0,Closed,0,Civil Society,Responsive,0,0,4272.400764,0,KGD Sustainable Economic Growth Partner.,1,Uncoded: Pre-APP,0,0.0249,S061266PRG,0,0,6160,0,0,1000403,Colleges and Institutes Canada,America,PE,PE,Health personnel development
2009/2010,0.0,Sustainable Economic Growth,B6100,0.15,1,0,UMBRELLA ORGANIZATION,0,0,31181,S6215,0,0,Peru,1.0,Canadian Non-Profit Making,0,Closed,0,Civil Society,Responsive,0,0,16021.502869999998,0,KGD Sustainable Economic Growth Partner.,1,Uncoded: Pre-APP,0,0.0249,S061266PRG,0,0,6160,0,0,1000403,Colleges and Institutes Canada,America,PE,PE,Agricultural education/training
2009/2010,0.0,Sustainable Economic Growth,B6100,0.05,1,0,UMBRELLA ORGANIZATION,0,0,41081,S6215,0,0,Peru,1.0,Canadian Non-Profit Making,0,Closed,0,Civil Society,Responsive,0,0,5340.5009549999995,0,KGD Sustainable Economic Growth Partner.,1,Uncoded: Pre-APP,0,0.0249,S061266PRG,0,0,6160,0,0,1000403,Colleges and Institutes Canada,America,PE,PE,Environmental education/training
2009/2010,0.0,Sustainable Economic Growth,B6100,0.05,1,0,UMBRELLA ORGANIZATION,0,0,11130,S6215,0,0,Philippines,1.0,Canadian Non-Profit Making,0,Closed,0,Civil Society,Responsive,0,0,2573.7354,0,KGD Sustainable Economic Growth Partner.,3,Uncoded: Pre-APP,0,0.012,S061266PRG,0,0,6160,0,0,1000403,Colleges and Institutes Canada,Asia,PH,PH,Teacher training
2009/2010,0.0,Sustainable Economic Growth,B6100,0.63,1,0,UMBRELLA ORGANIZATION,0,0,11330,S6215,0,0,Philippines,1.0,Canadian Non-Profit Making,0,Closed,0,Civil Society,Responsive,0,0,32429.066039999998,0,KGD Sustainable Economic Growth Partner.,3,Uncoded: Pre-APP,0,0.012,S061266PRG,0,0,6160,0,0,1000403,Colleges and Institutes Canada,Asia,PH,PH,Vocational training
2009/2010,0.0,Sustainable Economic Growth,B6100,0.01,1,0,UMBRELLA ORGANIZATION,0,0,12110,S6215,0,0,Philippines,1.0,Canadian Non-Profit Making,0,Closed,0,Civil Society,Responsive,0,0,514.74708,0,KGD Sustainable Economic Growth Partner.,3,Uncoded: Pre-APP,0,0.012,S061266PRG,0,0,6160,0,0,1000403,Colleges and Institutes Canada,Asia,PH,PH,Health policy and administrative management
2009/2010,0.0,Sustainable Economic Growth,B6100,0.02,1,0,UMBRELLA ORGANIZATION,0,0,12181,S6215,0,0,Philippines,1.0,Canadian Non-Profit Making,0,Closed,0,Civil Society,Responsive,0,0,1029.49416,0,KGD Sustainable Economic Growth Partner.,3,Uncoded: Pre-APP,0,0.012,S061266PRG,0,0,6160,0,0,1000403,Colleges and Institutes Canada,Asia,PH,PH,Medical education/training
2009/2010,0.0,Sustainable Economic Growth,B6100,0.01,1,0,UMBRELLA ORGANIZATION,0,0,12220,S6215,0,0,Philippines,1.0,Canadian Non-Profit Making,0,Closed,0,Civil Society,Responsive,0,0,514.74708,0,KGD Sustainable Economic Growth Partner.,3,Uncoded: Pre-APP,0,0.012,S061266PRG,0,0,6160,0,0,1000403,Colleges and Institutes Canada,Asia,PH,PH,Basic health care
2009/2010,0.0,Sustainable Economic Growth,B6100,0.01,1,0,UMBRELLA ORGANIZATION,0,0,12240,S6215,0,0,Philippines,1.0,Canadian Non-Profit Making,0,Closed,0,Civil Society,Responsive,0,0,514.74708,0,KGD Sustainable Economic Growth Partner.,3,Uncoded: Pre-APP,0,0.012,S061266PRG,0,0,6160,0,0,1000403,Colleges and Institutes Canada,Asia,PH,PH,Basic nutrition
2009/2010,0.0,Sustainable Economic Growth,B6100,0.03,1,0,UMBRELLA ORGANIZATION,0,0,12261,S6215,0,0,Philippines,1.0,Canadian Non-Profit Making,0,Closed,0,Civil Society,Responsive,0,0,1544.24124,0,KGD Sustainable Economic Growth Partner.,3,Uncoded: Pre-APP,0,0.012,S061266PRG,0,0,6160,0,0,1000403,Colleges and Institutes Canada,Asia,PH,PH,Health education
2009/2010,0.0,Sustainable Economic Growth,B6100,0.04,1,0,UMBRELLA ORGANIZATION,0,0,12281,S6215,0,0,Philippines,1.0,Canadian Non-Profit Making,0,Closed,0,Civil Society,Responsive,0,0,2058.98832,0,KGD Sustainable Economic Growth Partner.,3,Uncoded: Pre-APP,0,0.012,S061266PRG,0,0,6160,0,0,1000403,Colleges and Institutes Canada,Asia,PH,PH,Health personnel development
2009/2010,0.0,Sustainable Economic Growth,B6100,0.15,1,0,UMBRELLA ORGANIZATION,0,0,31181,S6215,0,0,Philippines,1.0,Canadian Non-Profit Making,0,Closed,0,Civil Society,Responsive,0,0,7721.2062,0,KGD Sustainable Economic Growth Partner.,3,Uncoded: Pre-APP,0,0.012,S061266PRG,0,0,6160,0,0,1000403,Colleges and Institutes Canada,Asia,PH,PH,Agricultural education/training
2009/2010,0.0,Sustainable Economic Growth,B6100,0.05,1,0,UMBRELLA ORGANIZATION,0,0,41081,S6215,0,0,Philippines,1.0,Canadian Non-Profit Making,0,Closed,0,Civil Society,Responsive,0,0,2573.7354,0,KGD Sustainable Economic Growth Partner.,3,Uncoded: Pre-APP,0,0.012,S061266PRG,0,0,6160,0,0,1000403,Colleges and Institutes Canada,Asia,PH,PH,Environmental education/training
2009/2010,0.0,Sustainable Economic Growth,B6100,0.05,1,0,UMBRELLA ORGANIZATION,0,0,11130,S6215,0,0,West Bank Gaza,1.0,Canadian Non-Profit Making,0,Closed,0,Civil Society,Responsive,0,0,128.68677,0,KGD Sustainable Economic Growth Partner.,3,Uncoded: Pre-APP,0,0.0006,S061266PRG,0,0,6160,0,0,1000403,Colleges and Institutes Canada,Asia,PS,PS,Teacher training
2009/2010,0.0,Sustainable Economic Growth,B6100,0.63,1,0,UMBRELLA ORGANIZATION,0,0,11330,S6215,0,0,West Bank Gaza,1.0,Canadian Non-Profit Making,0,Closed,0,Civil Society,Responsive,0,0,1621.453302,0,KGD Sustainable Economic Growth Partner.,3,Uncoded: Pre-APP,0,0.0006,S061266PRG,0,0,6160,0,0,1000403,Colleges and Institutes Canada,Asia,PS,PS,Vocational training
2009/2010,0.0,Sustainable Economic Growth,B6100,0.01,1,0,UMBRELLA ORGANIZATION,0,0,12110,S6215,0,0,West Bank Gaza,1.0,Canadian Non-Profit Making,0,Closed,0,Civil Society,Responsive,0,0,25.737354,0,KGD Sustainable Economic Growth Partner.,3,Uncoded: Pre-APP,0,0.0006,S061266PRG,0,0,6160,0,0,1000403,Colleges and Institutes Canada,Asia,PS,PS,Health policy and administrative management
2009/2010,0.0,Sustainable Economic Growth,B6100,0.02,1,0,UMBRELLA ORGANIZATION,0,0,12181,S6215,0,0,West Bank Gaza,1.0,Canadian Non-Profit Making,0,Closed,0,Civil Society,Responsive,0,0,51.474708,0,KGD Sustainable Economic Growth Partner.,3,Uncoded: Pre-APP,0,0.0006,S061266PRG,0,0,6160,0,0,1000403,Colleges and Institutes Canada,Asia,PS,PS,Medical education/training
2009/2010,0.0,Sustainable Economic Growth,B6100,0.01,1,0,UMBRELLA ORGANIZATION,0,0,12220,S6215,0,0,West Bank Gaza,1.0,Canadian Non-Profit Making,0,Closed,0,Civil Society,Responsive,0,0,25.737354,0,KGD Sustainable Economic Growth Partner.,3,Uncoded: Pre-APP,0,0.0006,S061266PRG,0,0,6160,0,0,1000403,Colleges and Institutes Canada,Asia,PS,PS,Basic health care
2009/2010,0.0,Sustainable Economic Growth,B6100,0.01,1,0,UMBRELLA ORGANIZATION,0,0,12240,S6215,0,0,West Bank Gaza,1.0,Canadian Non-Profit Making,0,Closed,0,Civil Society,Responsive,0,0,25.737354,0,KGD Sustainable Economic Growth Partner.,3,Uncoded: Pre-APP,0,0.0006,S061266PRG,0,0,6160,0,0,1000403,Colleges and Institutes Canada,Asia,PS,PS,Basic nutrition
2009/2010,0.0,Sustainable Economic Growth,B6100,0.03,1,0,UMBRELLA ORGANIZATION,0,0,12261,S6215,0,0,West Bank Gaza,1.0,Canadian Non-Profit Making,0,Closed,0,Civil Society,Responsive,0,0,77.212062,0,KGD Sustainable Economic Growth Partner.,3,Uncoded: Pre-APP,0,0.0006,S061266PRG,0,0,6160,0,0,1000403,Colleges and Institutes Canada,Asia,PS,PS,Health education
