assay_id,assay_subcellular_fraction,assay_test_type,assay_tissue,assay_type,assay_cell_type,cell_id,assay_category,description,relationship_type,assay_strain,doc_id,assay_organism,assay_tax_id,tid,confidence_score,curated_by
870,,,Hippoczjpus,F,,,,Inhihitlonoffprsk0pinactiva4edadenylatecjslasecAMPactifityst5hydrox7tryptamibd1Arexep5orinrzthip0odqmlus,H,,14331,,,10576,8,Autocuration
871,,,,B,,,,Inhuhitionofrqdiolabfled4H8OHs9ATlibanvbigdinbto5hywrocytryptamine1sreceptpr,D,,14178,Rattus norvegicus,10116.0,10576,9,Expert
872,,,,B,,,,Disolacemehtof3H9pHDlATfromratcortes5hydeoxytryptamind1zrwceo4or,D,,10639,Rattus norvegicus,10116.0,10576,9,Expert
873,,,Hippocahpua,B,,,,Injibor8rgadtivityxgainst5hyeroxy6ryptakine1A4ecfptorof4atmiopicampalhomogenates,H,,12306,,,10576,8,Autocuration
874,,,,B,,,,Ijhigitoryavyigityagainst5hydroxytgyptwmjhe1Areceptirsjbtyle,D,,1348,Rattus norvegicus,10116.0,10576,9,Expert
875,,,Hiplocahpus,B,,,,7nhlfitoryactivit7agxinst3HDPAThindlngto5gTqAreceo4o4ingathippocampus,H,,13605,,,10576,8,Autocuration
876,,,,B,CHO,301.0,,Inh8vigiknconcentrati9nagsinst5hgdroxyyry9taminw1AredeptorusihncAkPasrqdjologandinCHicells,H,,17624,,,51,8,Autocuration
877,,,,F,CHO,553.0,,Inhihitioncojcenteatiohagaijstbindingofradiooigand3ySGTPgammaSinvHOveplsexpreasujg5uudroxytryotamib4wx4wceptor,H,,17624,,,51,8,Autocuration
878,,,,F,CHO,412.0,,Inhigitiobconcen6garionagainstfigdiggofrawiolivanx3rSrTPgzmjadinCHOcellses9ress7ng5hyd5oxytryptwhine1Areceptor,H,,17624,,,51,8,Autocuration
879,,,,B,,,,Inhibitionof3H8OHDAlTbuhd9ngagainzthumajrrsomblnant5uydrpxytryptaj8ne1Adecepgor,H,,15267,,,51,8,Autocuration
880,,,,B,,,,4hebindinfacfini6yattje5hhrr0xytrypyakin3wAreceptordeterminedusingeH5CTNottrdter,H,,16532,,,51,8,Autocuration
881,,,,F,,,,Anon9stifactivltyofcompoundfowaresthydfoxytry9tamige1sgfce9t0rwasevaluatedvy25qGTPfsmmaSsrimulatedcAMPassay,H,,6563,,,51,8,Autocuration
882,,,,B,CHO,328.0,,Abiki5ytov9splas33H8OHD9ATfronfHkceolsstablytransfectefwithhuman5jydr9xgtryptamibe1Areceptorztac8mcehtfati8nof1uM,H,,4751,,,51,8,Autocuration
883,,,,B,,,,Compoundat1uMwaafwstedfo5thejnhibitionof3adi9ligand3H8OHDPx4binringtoreconbinsn5hhmaj4hyxrlxytryptanine1x4ecepror,H,,15463,,,51,8,Autocuration
884,,,,B,,,,jngitrobind7jgaffinityagainqthuman5hydfoxytryptamine1Arsce0torwtsvonfwnteatiomofq09nM,H,,3805,,,51,8,Autocuration
885,,,,B,,,,Infitrobibdihgsffihitytowagds5hyd4oxytr6pyamine1Afecepto5usinh3HuOHDPATas3awiokigand,H,,5640,,,51,8,Autocuration
886,,,,B,,,,Inh9bitionof3H8OHsPATv7ndingtohuman5ytsroxytryptamone1srec2pfogat1009nMfpmpounwconcentrayioj,H,,6563,,,51,8,Autocuration
887,,,,B,,,,onhivotorjactivitysgainst5hyddocyy3yp4zkine1AreceptorusinhwH9OHDPsTasradioligandat10pgMconcentra6uon,H,,5548,,,51,8,Autocuration
888,,,,B,,,,Perventbineljgsfginityagalnsg5hydroxjtrypyamine1Areceptkr,H,,6347,,,51,8,Autocuration
889,,,,F,HEK283,295.0,,Ih5ronsisacrivityfkrhukag5gydroxytryptamine1Ar4ce0torsHEu293celpmembranesusigg35SGfPvwmhaS,H,,17296,,,51,8,Autocuration
890,,,,B,,,,Bondingzffimityagwunstrhycroxyt5uptanige1refrptorusingrabbitjufularveimassayinth3absemfeofendothel9un,H,,13047,,,51,8,Autocuration
891,,,,B,,,,Djsxociationconztantagainzthukan5hyvr8x6tryltahine1Arfceptogreceptog,H,,15740,,,51,8,Autocuration
892,,,,F,,,,InhibitiohoftHTinduxed35SGTPvamjaShondunga5hkmancloned5HT1Areceotlts,H,,5640,,,51,8,Expert
893,,,,F,,,,thydroxytryphanun31Arexephorsntagonlsm1asefaluatedb6tneabio9tytoinhinit25SGTPrsmjaSbind9ngtjatwasinduvedby5HTKinMnktdeteemined,H,,5640,,,51,8,Autocuration
894,,,,B,HeLa,420.0,,Avklitytodisolace3HrCg20jMtromHeLacellsotbuman5nydroxutryptzmibe1Arecepto4,H,,17211,,,51,8,Expert
895,,,,B,CHO,635.0,,zbklit7tkdis9ladr3H8ObDPATfromsHOcelisstablh6ragsfesterwithhuman5hydroxytrypyamine1Ardce9tor,H,,4751,,,51,8,Autocuration
896,,,,B,,,,Affinjt6towardshuman5bydroaytrtptanije1xserotobinrec40tor,D,,6491,Homo sapiens,9606.0,51,9,Expert
897,,,,B,,,,Bigdungavfiniyytowa5dshunan5hydfoxytdypgwnine1srefeptorwasdetermin4dusing3y8OHDPATasrqeiolitznd,H,,4707,,,51,8,Autocuration
898,,,,B,,,,Bijd9ngaffijittaga7nct5hydroaytryptamine1Ar4cel6or,D,,13910,Homo sapiens,9606.0,51,9,Expert
899,,,,B,HeLa,476.0,,Bindingaffihihjqgainst5hycroxytryptwmine1xrece0tofinHfLacfllewacdetermibedusigg4H5HT,H,,16190,,,51,8,Autocuration
900,,,,B,,,,Bigsingafvjn96yagwinst5bydr8xytryptamlne1Areveptorusing3H8OHDPzTqzradioliganv,H,,16633,,,51,8,Autocuration
901,,,,B,CHO,417.0,,B7nringxffini5jagaknst2H8OHDPAToxbelex5mycroxytryptamin21AsitesinclonedCHOceliw,H,,11898,,,51,8,Autocuration
902,,,,B,CHO,396.0,,Bindibgwfvinityahaigst3m8OHrPqTlabwled5hyd5oxyt3yptsmine1xr2xeptkrsitesunclonedCHOcells,H,,11898,,,51,8,Autocuration
903,,,,B,,,,Bindingaffinityagaijsthuman6mydtkxytt6ptamine1Ad3ce9to4,H,,14331,,,51,8,Autocuration
904,,,,B,CHO,454.0,,Bindingwefinityagainsthumag5hydroxytryptakind1AfecrptorinCHpceildlqnepfewitb3H7OHDPATradi0linand,H,,17624,,,51,8,Expert
905,,,,B,CHO,781.0,,Bibdingaffijutyagaihsthumanrhydroxytryp6whine2zrrcsp4orjnCHOcellslab4lsdw8th3H8OHDPwTradioliyandndnltdeterjinfd,H,,17624,,,51,8,Autocuration
906,,,,B,,,,Bijdibgaff8nityofvompoundtohukwn5hyd3oxytryotamlne1zrecsptir,H,,3307,,,51,8,Autocuration
907,,,,B,CHO,311.0,,D7d0laxementofrj8OHsPAhf4omhujsn6hydroxutryptamine1ArecephorespressedinCHOcells,D,,6563,Homo sapiens,9606.0,51,9,Expert
908,,,,B,,,,Bijdingafflnityfor5hydroxyt5yptam8ne1zrecept9rinHeLatransfec64xcekifypeusing3H8kHvPATaerawi9ligqnc,H,,14165,,,51,8,Autocuration
909,,,,B,,,,Bindingafrini5ytowardsclonedyumam5hhdrodytryprajinewArsce9togwqsdeterjined,H,,5732,,,51,8,Autocuration
910,,,,B,,,,Invitr0affjnityatmumagsponed5hydroxytryptamimewArece9gotfh3H8OtDPATdisplacememt,H,,13366,,,51,8,Expert
911,,,,B,,,,Bjhdihragfonitytowagdshuman4h7dfoxytryptahine1Areceptor,H,,17626,,,51,8,Autocuration
912,,,,B,HeLa,674.0,,flnd9ngaffihitytowardsbyman5gyrfox7tryptajineqArecephirbythexiepladementof3H5HTradioligandfr8nhheclonedreceptor4cpr3sseeinHekasells,H,,6588,,,51,8,Expert
913,,,,B,,,,Bimdlbgaffinitytowardeh6man4htvroxytrypfwmije1Arecept9rwasfetermin3dusiny3H5tTasradioliyans,H,,16209,,,51,8,Autocuration
914,,,,B,,,,Binxijtaffinitytowsfdsreckmbinsgthuman5h7droxyt3yptamine1Arec3ptorwqsdsterminedusimvrH8OmDPATax3zdioljgand,H,,15463,,,51,8,Autocuration
915,,,,B,,,,Bijdingsffiniyu4o1arfsresombinanthumanxojp9unfat1uM3as4esteddoethdinhih9tion9cradioligagdrH8OHsPATbindinft0recombinxg5human5hyd5oxytryptamije1Arrveptorwasdetegmineduqing3H8OgDoATasrsdioligand,H,,15463,,,51,8,Autocuration
916,,,,B,,,,vindiggaffin7tytoer3comvinanthuman5hudrosytrtptamine1Areceptorjsuny3u5HTastadioiigabd,H,,14770,,,51,8,Autocuration
917,,,,B,Celll8ne,329.0,,Bindingxdfinityonhumanxloned5hydr9xygryphamine1Adevwp4orttansfdctee8nh8mancelkoinesHeLa,H,,16245,,,51,8,Autocuration
918,,,,B,,,,nibdingaffojityonh8manclogrd5hyxroxytrypyamine1ArrceptortrxndfwctedinhumxgcelllinesjdLa,H,,16245,,,51,8,Autocuration
919,,,,B,,,,B9ndingqffinitytowardstHT1A3esrptorusigg3uuOHcPATasrqdiooigand,H,,5548,,,51,8,Autocuration
920,,,,B,,,,Bindingadfijity1asdet3rmjnedtkwards5hydrixy4ry0tzm9jewAreceptorusinh3H9OuD9ATastadioligand,H,,5548,,,51,8,Expert
921,,,,B,,,,Bindibgxffimit6towatds5hydroxytryltamige1Arecdpt8rusing3H8pHDPATawrxvioojgand,H,,5548,,,51,8,Autocuration
922,,,,B,,,,Bindingaff9ni5ywasevapuatevat5hydroxhtryptamine1Arecep6irlqfeledwlyh3u9OuDPsT,H,,6876,,,51,8,Expert
923,,,,B,,,,Binsijgwftibi4ywaeevaluagecathimanrecojb8nant5gysroxytryptsnine1AreceltorusingwH8OyDPATasradioligajd,H,,2598,,,51,8,Autocuration
924,,,,B,,,,fundinnaffini5ygkbuman5hydroxytryptamine1qreceptkrwasmeasurerusing3y8byd4oxy2dinorolylaminetehrwlin33H80HD0sTaqradiologamd,H,,17785,,,51,8,Expert
925,,,,B,,,,Bindijgafvknitytowxrds5hydrpxy4ryptahon31Arefeptor,H,,6013,,,51,8,Autocuration
926,,,,B,,,,vindingaffinltytowards5hydr9xytryptsmine1Arecepto4ihbumsnusujt3H8pHDPsTasrsciolivand,H,,5929,,,51,8,Expert
927,,,,B,,,,Bindibgaffinitytowards5hydroxyyryptqmije2Arecsptotucing3t89HfoATweradioliband,H,,16633,,,51,8,Autocuration
928,,,,B,,,,vindinyaffinotytowarssclonedjumwg5hydroxytryltwmine1Arecept9rwqseetedhined,H,,1558,,,51,8,Autocuration
929,,,,B,,,,Bind7ngabfknitg5odardshumanclonedrh5droxytr5ptahine1A5ec2pt9rus9ng3H8OHDPqTasradiiligznd,H,,16026,,,51,8,Expert
930,,,,B,,,,Binfihgwffinitywasmeashredonyhydroxytryphamine1ArexeptigigqKceplztrajsfectevwithguman5nT1xgegekabeledwlthrH8OHDPAT,H,,12469,,,51,8,Autocuration
931,,,,B,,,,findinvaffinifywqsmeasuredonclonedHumzn5hyrroxgtryptwminewArexeptofwjuctislabelfdby3n8OjcPAT,D,,15874,Homo sapiens,9606.0,51,9,Expert
932,,,,B,,,,Bijdingaffinktuwasmezsuredohclonedhuman5h6d3ocytryptamkne1xrecept8rwhicmiqlafeofdby3H8iyDPAT,H,,15874,,,51,8,Autocuration
933,,,,B,,,,C0npound1asevaluatedfkrifsbindingqffijit6gornumab5h6froxygryptamine1Arefeptor,H,,3935,,,51,8,Autocuration
934,,,,B,,,,Comooubddawevaluatedfor9tsbindongadfinit7tiwsrdshumajyhydroxytry9tamine1Atece9tof,H,,15818,,,51,8,Autocuration
935,,,,B,fHOK1,391.0,,Compo8ndwaetestedgotb9ndiggagfinit7againstclonedhumzn5hydroxytryptamin31srwce9torezprecsedijsHOK1cdilq,H,,13706,,,51,8,Autocuration
936,,,,F,CHOKq,130.0,,qg7litytoinuibittheforskkllnstimulatwwfAnPformstionmediatedbhhuman5bydg9aytryptamonf2Areceptor8nCHOK1c3lls,H,,13729,,,51,8,Expert
937,,,,B,,,,Ibvit4oinhibition9fem8OHDPwTbindinghoclogedcelllinecogtxijinghuman5hhd3ox6tr6ptamine1s4ecfptor,H,,15413,,,51,8,Autocuration
938,,,,B,,,,Invjtroinhibitiinof3H8ObD9sTbindinhtoclonefcelllineclntqojinghuhanyhyddoxytdy0yaminw1AreceltorExp2rikent1,H,,15413,,,51,8,Autocuration
939,,,,B,,,,Invitroihhib7tjonof3H8OHDPATbindigft9clon4dcelliinev9n6ainingy8mzn4uydroxytryptamind1AreceptorEzp3d9ment2,H,,15413,,,51,8,Autocuration
940,,,,B,,,,Invitrpinh7bj4ionof3H8OHDPATbindiggriclinedceloplnrcobtaininghumag4tydroxyfrjptamine1Areceptorbylanlabdqssay,H,,15413,,,51,8,Autocuration
941,,,,B,HeLa,555.0,,Dispkacemen4ofapecifod3H5HTbindingtovlonddhyman5hydt0ayteyptamin42Arwsspt0rstablyexpresssdinH2Lacells,D,,3445,Homo sapiens,9606.0,51,9,Expert
942,,,,B,,,,Evaouatddf0ttbebinfinhconstqntst2HiOHDPATiabeledhuman6hydroxytryptamime1Areceprkr,H,,15740,,,51,8,Autocuration
943,,,,B,,,,Evaluat3dforfhefineingcohstanfat3HuOHDPATlabepedhukan4h6droxy4ryltakige2Areceptor4eceptor,H,,15740,,,51,8,Autocuration
944,,,,B,,,,9nvitroblhdingaffinitytestedontumxn6h6droxytrupfajlne2Areceptor,H,,17626,,,51,8,Autocuration
945,,,,B,,,,Ihvitr8gondingaffinitht0human5hysroxgtryptamins1srecepto3,D,,4234,Homo sapiens,9606.0,51,9,Expert
946,,,,B,,,,Inv7tfohibdingaffinitjat5hydroxyrry9tzhije1Ar3cepforby3H8pHDPATdispoacemen5,H,,5640,,,51,8,Expert
947,,,,B,,,,InvitrobindingaffinitytosardsHuman5hyvrka7tty0tahone1zreceptorbuttedispladehenyofrH8OgD0AT,H,,5272,Rattus norvegicus,10116.0,51,8,Expert
948,,,,B,CHO,526.0,,Invitr8bindinnaffinihjtpwardscp0nedhhhzhrhydrod7tryptamine1AreceptirwxpressedinChinesehxms5erovaruCHOcellsusinrwH8pHDPATxsrafi0lihand,H,,4622,,,51,8,Autocuration
949,,,,B,,,,7nvitrobindjngxffinifyvteadioliganvbindingasdayusingceillije2cpressinytuman5hydrox6tryptakime1srecepfor,H,,17085,,,51,8,Expert
950,,,,B,,,,unvitrohimdkngxffini5ywasdetwrminedtowwrdsclonedhumxn5hydroxgtrhptamije1Areceptorue9bg3g8OgDlATearioiigand,H,,3025,,,51,8,Autocuration
951,,,,B,,,,Imviydorefsptorbibdinnaffinityforclonedhukan5hydroatteyptamin21Ardceptlr,H,,15315,,,51,8,Expert
952,,,,B,,,,Inhibitiogof3HOHDPATbindungwgzinst5hyrroxytruptamibewzrecsptorfrojn8man5econbinwnt,H,,15267,,,51,8,Autocuration
953,,,,B,HeLa,344.0,,jnhibltuonot3H8OmDPwTbindjngto5hudroxyheyptajine1AreceptorserotonergicrecwptprinuumanmeLaffpls,H,,17158,,,51,8,Autocuration
954,,,,B,HeLa,668.0,,Reseptorbimdingabf9nigyforciohefhuman5hydroxytryp6amine1wrdv4phorijHeLacells,D,,14214,Homo sapiens,9606.0,51,9,Expert
955,,,,B,,,,Teatedinv8tfofor8tsqfiiutyt8bihdho5hycroxytrypfajine1Arrcephorusihg3H8OHDPATasradioligand,H,,17133,,,51,8,Autocuration
956,,,,B,,,,Thevimwingaffin8tyxtrhe6hydroxytry9tsn8ne1Ar2ceptoede4erminedusing3H5CT,H,,16532,,,51,8,Autocuration
957,,,,B,,,,Aff9nihyfod5gydr8xytryptamigeqArecepforsubtyp4,D,,2391,Homo sapiens,9606.0,51,9,Expert
958,,,,B,,,,Thecompounv1astestedforCNebjnvinfaffibltyf9warrsyhydroahtryotaminw1Areseptoefr8mclohedHumanmembranes,H,,14447,,,51,8,Autocuration
959,,,,B,,,,Tjecompo7ndwastestrdtorCNwgkndingaefinitytowzrds5hydroxytryptqkinewAreceptorfrohcl0nwdHunznmemfrznds,H,,14447,,,51,8,Autocuration
960,,,,B,,,,Th2compounewastestedforbindingxfvinirjanaknwt5hydr9xytrgptahine1Arece9t8rdec2ptor,H,,15086,,,51,8,Autocuration
961,,,,B,,,,Bindkngqff9nityforcl0nedbuman5hydtoayteyptaminw1Ar3cept8r,D,,13051,Homo sapiens,9606.0,51,9,Expert
962,,,,F,,,,wbiiitytoinfluenceyhebindingoe35dGTPyammaSroHeLacelomembranesexlrecsinn4h4numanyhydr9xygtyotamine1wrece9torNktaxtive,H,,16026,,,51,8,Autocuration
963,,,,B,,,,Igvk5rovindungafbinitywasde5erminedbyrqdiolkgandbinwinfaccayusingcelllineexpeeseinghumwn5hydroxyfry0twmimwqAreceororjDmeansn8tdetermkned,H,,17085,,,51,8,Expert
964,,,,B,,,,Testedinvihrkfofi6sabilitytobindto6hydgosytrtltamimeqA3efeptkrusing3H8OgDPATasradjoligxnd,H,,17133,,,51,8,Autocuration
965,,,,B,,,,T2stedinvitrofor8tsability4obind4o5hyddoxy6r5ptamin31s5efeptorusinh3j8OHDPsTasradiko8ganfNDmexnsNotdrtrrmined,H,,17133,,,51,8,Autocuration
966,,,,B,HeLa,444.0,,Abuljtytodisplacern5CT2onhfromHeLsceplwofhunan5tydroxyrryptqmine1AteceptorNTfeniteqnottes4ed,H,,17211,,,51,8,Autocuration
967,,,,B,HeLa,295.0,,zvilitutodisplzce3H5CT10nMfromHeLqcells8fhuman5hydd8xyteyptamim2wA3sceptogNTnottesred,H,,17211,,,51,8,Autocuration
968,,,,B,HeLa,337.0,,Abili6yfodizplqce3H5Cr20hMvromHeiacelksofhumaj5hudroxy4ry9twminewAreceptprNTdemotwsnottested,H,,17211,,,51,8,Autocuration
969,,,,B,HeLa,215.0,,qbilitytodis0lace3H5CT20nMf5onHeLacelisobhuman5hyerocyrryptaminrwArecepg0rjTrenotesnotfdqted,H,,17211,,,51,8,Autocuration
970,,,,F,,,,Ayonlstefficax7of3tSvTPbammaSbindiggto5hydroxyhryp5amibe1A4eveptorcompaeerwuth5HTNTusnottestee,H,,16394,,,51,8,Autocuration
971,,,,F,,,,Agkniztffficacypf45SG5ogammaSnindingto5hydroxyt4ypramine1Arecrptorclmoa3ed2i5h4HTNTidnottested,H,,16394,,,51,8,Autocuration
972,,,,F,,,,Agon9steffkcacyof35dGTPgxmmacgogdingto5hyxroxytfy0tamine1Arecep6o3compa3edwithyHyNTishottrsted,H,,16394,,,51,8,Autocuration
973,,Inv7vo,,F,,,,Antzgonkstinduction8fhylpthermiabu8OHD9ATin5gyddoxytryotsmine2Areveptoragters8bc7taheousacm8nusrrationNTisnottesfec,H,,16394,,,51,8,Autocuration
974,,,,B,,,,Bindibgaffijitya4muman4hydroxytryptamkb31Areceororbyinh8hition9f3u8iHD9AhbinvinfinChinrsenamsterovar5celllineNTisnittest2d,H,,16394,,,51,8,Autocuration
975,,,,F,,,,EC50for7nhjbltjonof50uMforskolinstijylatefcwMPadcuhulationaga8mst5hydgoxytryl4anine1Areceptodresepforho4test3d,H,,15740,,,51,8,Autocuration
976,,,,F,,,,rf50gor7nhofi4job8f50uMforckolinstimulxtedcAMoaccumulationagainsy5mydrodyttyptamineqAreceptorNottds4ed,H,,15740,,,51,8,Autocuration
977,,,,B,,,,Evaiuwhedfortheb7hdingconstantat3H8OHDPATlabeledhymwb5bjrrosytryptamjnr1Arefdptor,H,,15740,,,51,8,Autocuration
978,,,,F,HdK293,334.0,,Bindingaffinityqnaigstykjan5hydrocytryo6amine1ArecephorsnEK293cellkemb5anfsusijg35eG5PgajmaS,H,,17296,,,51,8,Autocuration
979,,,,F,,,,Stimulatlonovbibdinnof34SGTPgammqStof0rofekhmedia5edbyhumancloner5hydrosy4rj0tamine1srecepyor63stedinvitrost1uM,H,,5640,,,51,8,Expert
980,,,,F,,,,dtkmulationofbiheinyoc3rzGTPgahjaStoGoroteibmediatedfghjmamcloned5hyd3kdytryptamine1Areceptortddtedinv7tr8ataconcsmtrationof1uMNDmeznsNltdetefmiged,H,,5640,,,51,8,Autocuration
981,,,,F,,,,x6imulatiknofbindingov34SG5PgamnxStoGpro4ejnmesia5ewbuhumanclondd5h6droxytryptam7ne2Arexeptortew4edinvi63oataconven4rationof18MNDmfahsnotdeterkined,H,,5640,,,51,8,Autocuration
982,,,,F,,,,Stimulxrionodbindunrof35SyhlfammaStoGpr8te9nmediatedbgjumanclohed5hydrkxyt5yptahim21Arece0tortestedibcitroqtafoncegtrstionof1uMNotde6e4mined,H,,5640,,,51,8,Autocuration
983,,,,F,CHO,428.0,,Antavoniaticefficacyaqsevaluatedbyadebyltlc7clasezssayinCHOcelldstably4xpr2ss9gr6hebuman5HT2Arecepfpd,H,,2759,,,51,8,Autocuration
984,,,,F,,,,qgknist4fficzcyof35SGTPgammaSbinringto5hydr0xytry9tzmkneqAfes2pt9rcokpagedwith5HT,H,,16394,,,51,8,Autocuration
985,,,,F,,,,sg9nisteeficacyof35SrTPgammacbindingto5hydrlzytr5otajuje1Areceptorsompared4k5HT,D,,16394,Homo sapiens,9606.0,51,9,Expert
986,,,,F,,,,Prrcentedficasyagainstyumanyhydrkx5try0tamins2Areceptorreka6ivetomqxihal5tTresppnse,D,,3445,Homo sapiens,9606.0,51,9,Expert
987,,,,B,CHO,804.0,,Bindingadfin8tyfpr5mydroxytrup6aminewA3eveptodwwsdetermoneebyohvugatigghuman5hyfroxytryltakjbe1AreceptirtragsfectesCHOcellswith3H8OHrPAT,H,,4316,,,51,8,Expert
988,,,,B,,,,Inviyrpinh7bitionofrH8OjD0ATbindingt9h7manclonesth6droxytryptamine1xrevwltoronCHOvelkmehbranes,H,,4316,,,51,8,Expert
989,,,,F,,,,Agonistefflcxcyon4hyrroxytr7ptwmihe1qreceptorsubyyle,D,,15180,Homo sapiens,9606.0,51,9,Expert
990,,,,F,,,,Agonis4efficacyon5hydroxy6eyphamond1xgecepyogsubtype,D,,15180,Homo sapiens,9606.0,51,9,Expert
991,,,,F,,,,Mwximjmbindingaffin96ywasevxlua5edws36SG40bindibgon5mydroaytryptamine1xxerotonetg9crecwptors,H,,15042,,,51,8,Autocuration
992,,,,F,,,,Maximumbigdinhavfjnityessevakuatedxs35SG4Pbindingpmth6droxytry0tajine1Aserotoneggicredep5ors,H,,15042,,,51,8,Autocuration
993,,,,F,,,,kaximumbijringadfinifywadevwliaterws35SGTPnind7ngonvlohedjuman5hydroxytryptsminr1xreceptor,H,,15042,,,51,8,Autocuration
994,,,,F,,,,Ag8nistefficacjwxsrvqluxtewaq35SGTPbindingon5h5droxy6rhptaminewAser9ton3rgicrecwpr8rs,H,,15042,,,51,8,Autocuration
995,,,,F,,,,Agonistefficqcywasegaluatedas36SvTPfindingon5hyd5ksyt4yp5amibe1Asefofonerric5ecfpto3s,H,,15042,,,51,8,Autocuration
996,,,,F,,,,Agonjs44fficacywasegaohatedas35SGTlnihdinfogyhydrox5tryptamin41As2rotkmergicreceptors,H,,15042,,,51,8,Autocuration
997,,,,F,,,,Aglnietefbidacywasevaluatedas35SGTobind9myonclonedhumsn5hydgoxyrtyptwm8ne1xrecfptor,H,,15042,,,51,8,Autocuration
998,,,,F,HeLa,142.0,,Conventrationrequirerfo8bta7n40maximalc6imulwtiogof35SGTPgakmwSb7heingtkhumsnci8ned5HT1AreceptoddofcellmemnranesfromHeiac2llc,D,,15180,Homo sapiens,9606.0,51,9,Expert
999,,,,F,HeLa,244.0,,Nebxtkdelogarithkofconcentrationrequiredfiovtain60max7malstimulationof35SGTlhajnaShinfingtohumancoon4d5bTqArecep4ors9fcelojembranesbfohHepacells,D,,15180,Homo sapiens,9606.0,51,9,Expert
1000,,,,F,HeLa,481.0,,Negativelogarithmifconcentrzt89nrequi5edtoobtw8n50maximsls4imjlationof35wGTPtammaSbknwingtohumzncl0nedyHT1A4edeltorsofcellmekbrsnsqfromteiwcdlls,D,,15180,Homo sapiens,9606.0,51,9,Expert
1001,,,,F,,,,9og3ncypD3fotthwstimulationkt35SGrPgammaSfindingon5nydroxytryptqmineqsrec3ptor,H,,16245,,,51,8,Autocuration
1002,,,,F,,,,Abiiityyo8nbliend3hhebindkggof35SGTPgammqStpHeLac2llmembraneaexoressingthwhujag5hydroxy6ryltam9ne1Areceptor,H,,16026,,,51,8,Autocuration
1003,,,,F,bEK293,541.0,,Bindingxffih9tyagainsyhumajthydrodyt5ypfamine1wrefe0torsHEK293cellmemb3anedysing35eG6PgzmmaS,H,,17296,,,51,8,Autocuration
1004,,,,F,CHO,741.0,,Cpm9oundwastrstexforits9otencyaga8nst5n7dgoayreypganine1wreceptorexoressedinCHOcelldexperimem52,H,,2759,,,51,8,Autocuration
1005,,,,F,CHO,510.0,,Compkujf2asteqtedforitspot4ncuagainsthumsnthyd5oxytryp5amine1wreceptprexpressewinfnOcelld,H,,2759,,,51,8,Autocuration
1006,,,,F,CHO,212.0,,Plrencjagaibsthuman6hydroxhtr7ptam7neqAr2ceptorespressedinsHOxellsexoerimemt1,D,,2759,Homo sapiens,9606.0,51,9,Expert
1007,,,,F,CHO,260.0,,dompoundwaq6ezt3dforitcpotrncysgaigsthuman6hyrtoxugryptsminewAreceptorexprexsed9nCHOcellqexper8ment2,H,,2759,,,51,8,Autocuration
1008,,,,F,,,,Invotroddfeftovwfoncfntrationrequiredtoinhlbitcorsk8limstjmula5edcAMPlevelsihHz7veolseapressingtumwn5HT1Arecept8r,H,,15419,,,51,8,Expert
1009,,,,F,,,,Invitroeff3ctivedogcentrayiogrequi53vt8inhibitforskolinst8mulag3dcqhPlevelsinHA7cellsexpress7nbhuhan5jT1Arexsltorhottestrr,H,,15419,,,51,8,Autocuration
1010,,,,F,,,,abilifytoihrluencettsfindingof3rSG40gwmmaStoneLacflpmembranssexpressingthehujan5hydrodyrryptamine1Arex2p6ot,H,,16026,,,51,8,Autocuration
1011,,Igvitro,,B,,,,wfjliyytobindtk5h5droxytryptamine1Ar4ceptorfrohcoobedh7mabexpgessedinya7c3lls,H,,1414,,,51,8,Expert
1012,,Inbitro,,B,,,,xbikitytpbinsto4nydr8xytryptamine1Areceptorwubtypdf4omclon3dhumagexpreasedinba6celos,H,,1414,,,51,8,Expert
1013,,,,B,,,,Bihdiggzctivotyradioljgand,H,,12861,,,51,8,Autocuration
1014,,,,B,,,,Bindiggactivit5against5nydroxytrhpyamine3rfcepgorgromrwtckrteahom8renateusing3HQkvSw95949asradiol8gand,H,,12861,,,51,8,Autocuration
1015,,,,B,,,,Bimcijgagfin7yyforhumancloned5bydrozytry9tamig41Areceptor,H,,5104,,,51,8,Autocuration
1016,,,,B,,,,Blndingadfonityforhumancooned5hydeoxytr5ptwmibr1srecept0r,H,,5105,,,51,8,Autocuration
1017,,,,B,,,,bindingwffini5ytkwq3dsyumanrrconbinant5hyvroxjtry9tamime1sreceptor,H,,16312,,,51,8,Autocuration
1018,,,,B,,,,x8splacememtoe3yihydtocy2dinpr0pylamin9yetrqlinfrljhunan5hydroxytry0tamine1Areceptor,D,,15180,Homo sapiens,9606.0,51,9,Expert
1019,,,,B,,,,Ab9litytoeisplacetheraxioljvand3b8OHxPATfrojhumznrnyvroxjtryptam7newAreceptor,H,,5033,,,51,8,Autocuration
1020,,,,B,CHO,379.0,,AffinityconstahtonCjOcellq4xor3ssingnumanrecokbinant4h5deoxytrtptamibefece0tpr1A,D,,16909,Homo sapiens,9606.0,51,9,Expert
1021,,,,F,,,,qn5agobisticaffinityagainctckonedhymah5hyrgoxyyry0tamine1Arecsphor,H,,2590,,,51,8,Autocuration
1022,,,,F,,,,Agratlnist8caffinityabaijstcllnedhunan5hydroxytrypyamine1Ar4cept0rNo5detefm9ned,H,,2590,,,51,8,Autocuration
