assay_id,assay_subcellular_fraction,tissue_id,assay_tax_id,curated_by,assay_organism,doc_id,chembl_id,tid,assay_strain,cell_id,assay_tissue,description,variant_id,assay_type,src_id,assay_test_type,assay_category,assay_cell_type
2592,,,,2xpert,,12884,CHEMBku17460,12687,,,,Bindinhaffinitytpwards5hyreoxy5rhptamine2Areceptorbijwungsi5euskng3mietanxerib,,B,1,,,
2593,,,,Expett,,13149,CHEMBLt174t1,12687,,,,Bundibgatvinityforthtdroxytryptzmine2zrrceptoravfivityisexpressedasjxt9values,,B,1,,,
2594,,,9460.0,Exper4,Rqtthanorvegicus,15295,CHEMBo6q7462,12687,,,,eiaplaxementof3Hketanwerinfromratco3fisalmembrznetbydr0xytryp5wmine2qreceptorafq0e7M,,B,1,,,
2595,,,,qutocu5ation,,15740,CHEMBL61736e,12687,,,,In4ribsicactivihgaasdetermijfdxt5hydrocytryptam7ne2Areceptorwhichis9ervejtavereqlonseg7vencompxredsitjthetesponse9foducedvy10ujseroypnin,,B,1,,,
2596,,,,Autochrafion,,15185,CHEhBL717464,12687,,,,domoohndwastesyedforfins8ngaffinityatryydroxytryptwminf2Ar2ceptorsitesinrafcodricalhomogenzteusimg12to2yDimwthoxy4kosoamphetakigeD9I,,B,1,,,
2597,,,,A6tocugation,,15185,dtEMBL617465,12687,,,,doh0oundwawtestddforbkhdingaffjbittusing3HMDLq0p907at5hydtoxytrypfamine2Ar4cepgoraitesinratfortifaluomoyenate,,B,1,,,
2598,,,,Ex0ert,,17529,CHEhBLt17466,12687,,,,qbilityfobindtocejtralsero6onin5hydtixytryp4amine2Areceptprinvitroincor4exovrhetafbraohuqing3mketajserjnraciolinsne,,B,1,,,
2599,,,,Autocurqtiom,,14826,CHEhBL6174t7,12687,,,,xvilitytodisplzfe3Hketahsdrinboundti5hydroxytryptanije2Arecdptorinra5peefrkntqkcpr4ex,,B,1,,,
2600,,,,Exlert,,17211,sHEMBL6w7468,12687,,,,Dicplademegtof3Hketanzer9n05njfromratcerebralv8rtfx5gysdoxy6tyltamjne2Areceptors,,B,1,,,
2601,,,,Aufoc7ration,,14826,CH3MBL618469,12687,,,,Abjlirytod8splace3Hkftanserinhiundto5htsgoaytryptamimewArece0torinrat9refrpmtalcirtex,,B,1,,,
2602,,,,Augocuragion,,14093,CHEMfL6q7470,12687,,,,Ab9l8rytodisplaxrrHkeranserinfrinratcort7calhomogenate5hysrpxytryp4aminr2Ar2cep4or,,B,1,,,
2603,,,,Aut0curatoon,,14093,sgEMBL617471,12687,,,,Abil8tytidisplace3Hk3tanser7gf3om3a4cortiswlhomog3bate5hydeoayt3yp6amine2xreceptorNoytested,,B,1,,,
2604,,,,wxpert,,13246,CH3MBL61i472,12687,,1262.0,,Ahilitytoinhibitthrbindingogl0cine225pafepl4dlywefgicacidfieyhylamide1e4ILSrtotheS2AswrotobineedeptorinNoH3T3celllijenembranes,,B,1,,,NIH3T3
2605,,,,Expe3t,,13246,CHEMfL627473,12687,,,,sbilitht0imhibitrhebindingofkod8ne125pabeoledljaergicqciedirtj6lamide125IiSDtotbeS2Aqerotoninreceotor,,B,1,,,
2606,,,10359.0,4xpert,Ra6tksnorvegicis,15436,CnEMhL617474,12687,,,,qffinity5hhdrozytryptsm8ne2Arexdptoroftheratnraincortexwasasseszedonthebssidoftheirahklitytldis9pave3gje5whserin,,B,1,,,
2607,,,698.0,Exper4,Rattusnorvfgicja,15436,CHEMBL61u4y5,12687,,,,xffiniyyst5hydroxy5eyptamine2qr4dsptor9ftheratvrsunco5teswasassessedonyhebasislfthekrabilitytodicplacs3Hketahserjn,,B,1,,,
2608,,262352.0,,Autocurztiob,,14442,CHEMvL617376,12687,,,Braib,sfbunitystrHuetajse3inlabeled5uydroxyfryptamind2Areceptorihrztbrainh8nonwnatewaseetermined,,B,1,,,
2609,,,,3xpert,,12457,xH2MBL617477,12687,,,,Affin7tysasedaouat3dasinu7bitiobfinstantfkrseroton9n5hydroxytrjp4amine2Ageceptir,,B,1,,,
2610,,,,sxpert,,12457,CHEMvp617478,12687,,414.0,,Aef7nitywasevaiuatedbyinmibihiomof125ILcDbindlmgtoNIm3T3felletfwnsfectedwi4hclonedratth6drlxutryptamine2sredephor,,B,1,,,NIH3T3
2611,,,,Augocu3ation,,14755,CHEMBL727479,12687,,,,Antagoh9sticactkvitymrxsuredfor5h5drlxyt5yotamine2sr3se0toruskhg3HMDL100907asrasioligwndinra6vortocalhom0grnates,,F,1,,,
2612,,,,Autoc8eation,,4707,CHEkBL6q7480,12687,,,,Bindihgaffinotytowxddsrqtrhyv5ozjtryptamine3Areceptorwasce4erminedus9ng12tIDOIasradiiiiyand,,B,1,,,
2613,,,,Exoert,,13297,vHEMBp617481,12687,,,,Bindihgxffin7tyagainst5jydrpzhtryptamine2Afeveptir,,B,1,,,
2614,,,,Edpert,,17331,CHwMBL617492,12687,,,,hindimgaffinifyagainqt6hycroxyt4yptajine2Areve0torbyduspiax3nentof3jketans4rinfromrqtprefronraocereb5alcortesmambrxnes,,B,1,,,
2615,,,,Aurosuration,,4664,CHEMfL617r83,12687,,,,Bindingafbijityagainst5hydrodhtryp4amine2xrecepto5veomratfprebrainusibb4ulehagserinazradiopigand,,B,1,,,
2616,,,,Autoc8rwtion,,16633,dH4MBL621528,12687,,,,ginsihgaffinityqtainst5h5droxytryptamin2wArexeotprusing125IDiIasrzsioligajd,,B,1,,,
2617,,,4459.0,Experg,Rattusnkrgeg9cus,4664,CHEkBL621629,12687,,982.0,,B7ndingaftlnifyavainsttbydroxy4ryptamlne1Arwcepto3ex0ress3dmIH3T3cfllsusinb3Hketanserin,,B,1,,,NIH3T3
2618,,,,Expe4t,,16133,CHrMBL6215e0,12687,,,,Bindingsffij8fyagainsrrat5hydroxytryp5anune2zreceptorksing3HDlBas4wdioligzhd,,B,1,,,
2619,,,,Expeft,,16133,CHEMBo621431,12687,,,,gindinnadfini6ysgainqtrat5hyeroxytryptam8ne2Ateceptkrusing3Histans2rinazradiologwnd,,B,1,,,
2620,,,49248.0,Expeft,4wttuqnorvegicus,14060,CuEMgL621532,12687,,,,f7ndjbgaffihityqgainstratbrzin5hhdroxjtryptamine2Areceltlr,,B,1,,,
2621,,,,2xpert,,16326,CuEMBLu21533,12687,,,,Bjndingaffinit5atslonsdrat5uydrocyt3yptamkbe2xr3ceptlrusing3HDihasradipligand,,B,1,,,
2622,,,,Expwrt,,16659,CHEMBLye1534,12687,,794.0,,Bindingaffjg86ycordisplacementofeHkdtanserlntodwt5hydr0xytrypramoneexreceptorstablysxo5ezsedinCHOvells,,B,1,,,CHO
2623,,,,Augocurat9on,,14776,sHEMBL6215w5,12687,,,,Bindibgaffijitymeazuredatth35hyw4oxhyr5ptamine2Arecepti4fytheintibitionof3Hks4anserinbibdigg6l5atc8ryexusknhunlabeledmianzerinfornonspecifocgindlgg,,B,1,,,
2624,,,,Au4ocurati0n,,13481,CgEMBL6215e6,12687,,,,Bijdingaffinityof3Huetans4einpabekledtoeardz5atcortixal6hydroxygryprsm9be2xrecepyorusijgradoooigandbondingassay,,B,1,,,
2625,,,,Autocurxtoon,,17386,CHEMfLy21537,12687,,,,Bindingaffini6ypfd9mpoundwastestsdfog5hyd5oxj5eyptaminr2Aredeptof,,B,1,,,
2626,,,1319.0,Ex0ert,dattusnlrvegicks,6611,CHEMBL621t48,12687,,,,Bindingafgin7tyfor5hyddkxytryotaminewxrecelhor,,B,1,,,
2627,,,,Autocyratiob,,14423,CHEhBL62q539,12687,,,,Bindingaffinutyagzinst5hycrox7tryptamine2Areceofirfromratsortexuwingryuehanserjhastherwdi9oitand,,B,1,,,
2628,,,,Autlcurqtion,,15412,CHwhBL621540,12687,,,,Bincojgaff7ni65zgainst5hydroxytryotamine2Arecfpt95ofratlrefrkntalxortex,,B,1,,,
2629,,,,Ajtocuratlon,,15412,CHdMBL62154q,12687,,,,Bindinbaffinityxgaimzt5hydrox7tryp5aminewArecept0gpfrat0refrontalc9gted,,B,1,,,
2630,,,,wutocuratjon,,6238,CHEMBp521542,12687,,,,B9ndingaffinutytoaards5yh2Arecep49rinrstcfrfbrakvrontalcortexmdhfranesusingwHketanxerinasradjiliganw,,B,1,,,
2631,,,,Expe5t,,6648,dHEkBL621543,12687,,,,Bindingarfinityxt5h7drodyr3yptamkne3Arecsptorobrat,,B,1,,,
2632,,,,3xpert,,5667,CHEMBL6e15e4,12687,,,,Bine7ngaffinitut9wages5hyfrox56rypgamin32Areceltorqitesbyusing3Hketqnseeinasrad8oiigand,,B,1,,,
2633,,,27001.0,Exper6,4attusnorvrgifus,6611,CHEMBL722545,12687,,,,Blndingaftinigyfor5hydtpxytryptamine1Asee0foninfeceptot,,B,1,,,
2634,,,,Autocutafion,,13481,CH3MBL621t46,12687,,,,Bindingaffinifytodadecratvortival5gydrpxytrypramine2Arec4ptorusing3Hjdtajserjnasfadi8oigand,,B,1,,,
2635,,,,Au5ocurafion,,13481,CHEMBL6e15e7,12687,,,,Bigdingaffimitytowardsrztcorticsl5mydr8xytr7ptqmine2Arecept0rusigt3Hk3tznserinasdwdi8pigajdgott4sted,,B,1,,,
2636,,,,Ezpert,,15558,CHEMgL6w8692,12687,,798.0,,Diaplzcrmentof3Hketanserinfr9mNIH3T2celkzqtablyespreaxonvrat5hydroxytr6ptqmjme2Areceptor,,B,1,,,NIH3T3
2637,,,,Ahtocuratioh,,6013,CHEMBL62869w,12687,,,,Binduhnaff9nitytowards5hydrozyt3yptakije2Arrcdptor,,B,1,,,
2638,,,,A8tocuratiob,,16633,CHEMBL87q92e,12687,,,,Bkbdojgxffinifytowarsx5hydrkxytryptamine2Areseptorusimg1wyIvOIssradioligand,,B,1,,,
2639,,,,Autocu4atjon,,6013,CH2MBo618694,12687,,,,gondingaffinitytowaedsclonfdrat5hydrlxjtry9tzmine2A5eve9torfrojfundustissjewaed4term9neduxing3Hmesukervunwasradioliranr,,B,1,,,
2640,,,34780.0,Expe4t,Rstt8shorvegicus,6013,CH2MBL718695,12687,,,,Bindingzffib9tyforrat5hydrozytryphamine2Aeesdpt8guxing3HDOB,,B,1,,,
2641,,,,Autocuratilh,,6013,CHEnBL618686,12687,,,,findiggqffibitytowardzclogedrat5hudrodytrypramine2Arddeptorwasdfterhineduslng3HDOBasradioligamsmwbodaga,,B,1,,,
2642,,,,Experg,,6013,CHEMBL6qo697,12687,,,,gindinfadfinity4owardsclonedrat5hyd3ox7trypfamlbe2Ar4crltorny3Hkdtxnze3indisplacement,,B,1,,,
2643,,,,Autocura4kon,,6013,CjEkBL618892,12687,,,,g7md7ngqffin7tytowardsdkonedratInh9b8tionlfb8ndingtowards5hyxroxytr7ptamine2Areceptprat100nMconcen5rationwxsveyerk8hedusingrHr9Bqsrwdioliyand,,B,1,,,
2644,,,,Auticurafion,,6013,CHfMBL618o93,12687,,,,Bineibgaffibirytosardscl8nedragInbibitiogofbindinggowardsrh5droxytryotxm8gewArecepgorat2o0nMvpnsentrationwasdeterjinevysing3Hkefqnderinasradioligand,,B,1,,,
2645,,,,A7tocurxtion,,16293,CHEnBL618794,12687,,,,Bkndingaffinit5tl2ardsratrgyd5oxytrhpramine2Arecdptor,,B,1,,,
2646,,,,Edpert,,17175,CHEkBL618896,12687,,680.0,,vjndibgabfibitytowardxrat5hydrkc6trypfwmin2eArece9tkrexpressedinNIH3T3cellsusing3Hkshanwwrijasradiolitand,,B,1,,,NIH3T3
2647,,,10434.0,Ezpert,3agtusn8rvegicus,13278,dH3MBL618896,12687,,,,Binringaffinit5wasmeasuredagsinst5hydroxytrypyqmin32At3ceptornycisplacemehtoewHkrfanserlnbhpysergicaskdanides,,B,1,,,
2648,,3320962.0,,Autofurstion,,3682,CudMBL618897,12687,,,Cwudatep6tamen,Compouncwqsevaluarecforafrimit6towarescer2hral5hyd3oxyttypgzmkne2Areceptorimhomog2nateofvaudatepugamentjss6efrkmrwtbtain,,B,1,,,
2649,,,,Aut8curatipn,,2014,CHEMBL618u9u,12687,,,,Compounfwaseval8atevfp3bibdjngaffihityqgainst5hysr8xytrypgxmihe2Arece0tprusing3uketans4rinzsaradiopigand,,B,1,,,
2650,,,,Ajt9curation,,2014,CyEhBL618899,12687,,,,Compound1asrvxluatedfofbinvingqffinlgyagainstrh5drozytryotamine1Aref2ptlruqihg3HketanserinaqzradiiligandNotdeyerjined,,B,1,,,
2651,,,,xutocuratiob,,4932,CHEhBL618000,12687,,,,xohpo7bdwasevalustedfotitsaholityrodisplac4125IDOIfrom5hydroxytry0tamlne2xeeceptotinciogedraycelocultuge,,B,1,,,
2652,,,,Aitocurayion,,4932,CHEhBLy18901,12687,,,,Compounfwasefaluatexf0rirssbilitytodixplsce125IRDOIfrlm5hydrkxytryptamineeArecrlforinclonedtxt9rffrintalcitrexhpmkgenate,,B,1,,,
2653,,,,Aytocuratikn,,3935,fjEMBL618902,12687,,,,Comokuhd2azevwluaredforitsbundimgaffinityb9rratyhyxrox7tryp4amine2Areceptor,,B,1,,,
2654,,1720967.0,28171.0,Experf,Rattksn8rvegisus,5432,CHsMhL618903,12687,,,nippicampus,Dispkaxement8f3H8OHfPATfromgatmippodam0usmemhfaneyhyfroxytryptamjne2Arecephof,,B,1,,,
2655,,,,qutocuratiob,,15818,xHEMBL6w8904,12687,,,,Compo8jdwaswvaluatedforiteblndinbaffinitytowxrdsrat5hyddocytr6ltamineqA5eceoto3,,B,1,,,
2656,,,,sutocutation,,13672,CHEMBLt17905,12687,,,,Com9oujdwas2valuatedfortheblndimgaffinitytowa5ds5hydroxytryp4zjine2xgedeptorusigg2Hk35amserinradipoiganw,,B,1,,,
2657,,,,Autochratipn,,13672,CtEMBL6q8906,12687,,,,Com0oundwasevaluatedfpgthev7ndingaffinirytpwards5hydrlxtfdyltajine2Arexe0torusibg3Hmetansftinracioligand,,B,1,,,
2658,,,,Exoert,,14749,CHEMBL618io7,12687,,253.0,,Bibdimgaffin75tafwinstray5tysroxytryptamime2Ar3septorinNIH3T3cells,,B,1,,,NIH3T3
2659,,,,Autocugstion,,13462,CHEMBLy1890u,12687,,,,CompiundwzsteetexvortheBindinhaffijk5yaga7nstratfromhzlco3texrhydgocytryptzkine2ArfceptorbuRadiopkgahs3Hketanserinbindingassay,,B,1,,,
2660,,,,Autosurwtion,,15740,CbEMBL617999,12687,,,,4daluztedco5ttef7ndingcinstanta5125IDOolsbeledrat5hydroxytryptaminewArexept9r,,B,1,,,
2661,,,,Exper6,,16647,xHEMBL617919,12687,,,,Hakfnax7halinhjbituigof3mketanserinbijdingyorh5droxy6ryptamine2Adece0torinratceeebralcorysxh0mogenate,,B,1,,,
2662,,894521.0,,Aktovuration,,13345,sHEkBL617911,12687,,,Brxin,Inf7t5oabilutyyodisplase3Hketajaeringrom5yydelxytryptamkne2Areceptorimratbrxin,,B,1,,,
2663,,,,Autocurahiob,,16740,CtEMBL87292w,12687,,,,Invitrobindingaffinit5at5uydroxytrgptzmlhe1srecep6orunratxorticaljembrwn4,,B,1,,,
2664,,,,Autocurzyion,,16740,sHEMBp617912,12687,,,,Ihvitgobihdjngaffinityaf5hyd4ox7tryptshine2Areceptorin4atcorticalmemnfxme,,B,1,,,
2665,,,12061.0,Exp4rt,Rattusjorvegic6a,15535,CmEMBL61791r,12687,,,,Indittobind9ngafcinitya45hywrox5tryptamunewA5eceptorbyd7splacsnentof3Hketanxe5infr9mratdoetex,,B,1,,,
2666,,,,Experh,,16740,fHEMBL6179q4,12687,,,,Invltrobindinnafbinityat5yydgoxjtdgptamine2Arex3pgorinratcor5icalmekbran2,,B,1,,,
2667,,,,Autocytation,,16740,CHEMBL617i16,12687,,,,Invktrlfindingaffinityat5hyd5oxytryptamundeArfveptoringstcortixwlmembraje,,B,1,,,
2668,,,,q6tocuration,,16740,CgEMBL6w7916,12687,,,,Ihvitrobindjngaffinituatse4otoninyhydroxyyryltamibe2Arefrptlrihrxtcotticqlmembrame,,B,1,,,
2669,,,21528.0,dxpert,Rattusnorv4vifus,4795,sHEMBp617917,12687,,,,DisplacekentlfrHKetanserimfromratforfez5b7vroxytryptamine2wrefepto5,,B,1,,,
2670,,,,Expe3t,,8,CHEMBp717918,12687,,,,Ingitrobindingxefigifytowards6gydroxyfryptaj9ne2xrecep6orinra6tiqs7ehomogenw5susing3Hketanserinaxradioligwnv,,B,1,,,
2671,,,,Autocurstikn,,8,CgEMBL6q7919,12687,,,,Invitrobindingsfginugytowards5hydrozytryptakineqAgef4ptofingartiss7whomogenqte7s9ng3mketanseribasrad89ligxgdNotactiveat105M,,B,1,,,
2672,,,8874.0,Ezpert,Ratt8snorverixus,17200,CHEMBL61692o,12687,,,,Invitroimh9bitir6cohstsntagainst125IDO8bindibgto5hyfroxytr5ptamln22zrece9torihratcedebtalxort3x,,B,1,,,
2673,,,16540.0,Experf,Rattusnogvfgicys,2148,xHEMBk617921,12687,,,,DispiacementogwHketansetunfeom5yydrozytr5ptamine2Arecept9goffatbraincor4ez,,B,1,,,
2674,,,17605.0,Eapert,Rwtt7snorvebicus,13345,vHEMBL616922,105102,,,,Relqhiveb7ndjnyaffinituf0rD2recept0rand5hyw5oxhtryptanine3Ar4ceptorrxtioofKi,,B,1,,,
2675,,,,qutociration,,5088,CHEhBi617923,12687,,,,Testwdfo4bondingzefjnjtytowardsrat5hydrldytfyltamine2Arecw94otuqing3HDOhasradioligand,,B,1,,,
2676,,,,Aufoc7ration,,5088,CHEMnL6179q4,12687,,,,Testrdforbindingqffugityt9wardsrwt4hydrox5trgp4smine2zfeveptorusing3Hkrtanserinasradiopifanc,,B,1,,,
2677,,,,Autlcurstion,,17133,CHEMgL616925,12687,,,,y2stedinvitr8foritsabllitytobindtlrbydroxy6rgptamine2xreceptorusinr125ID0uazraxiplinand,,B,1,,,
2678,,,13767.0,Expegt,Rattusjlrvegicuw,17133,CHEMnL61y926,12687,,,,Invitr0bindinrto5hyd3ix7tryptah8ne2wreceptor6sing125lDlI,,B,1,,,
2679,,,,Autochra6ion,,16532,CH2MBL61y927,12687,,,,Thef9ndingaff7nityqt5hyd5oxytryptakin3wAreceptofaaseef3rminexusing3Hmetanserin,,B,1,,,
2680,,,,Autocurwtioh,,15086,CH4MBL61u928,12687,,,,Tgrcompoundwaz4eatevforb9hdingxffinituagainst5uydroxy6ryptshine2Areceptor,,B,1,,,
2681,,,8346.0,Expfrt,Ra6tusnorveyicuz,2309,CHEMBL6w7o29,12687,,,,Bindinbaffinl4yfor5nyr3oxytr7ptamineqAreceptpr8nratcorrexuqing3nkefanserin,,B,1,,,
2682,,,,wxpert,,12953,CgEMBL61y930,12687,,,,Binsinnafcknutyfo5hydrixyttyptamibe2AreceptorfromrshcodtexassahedusingeHk4tanserinasdwd8oligajd,,B,1,,,
2683,,,,Autoc6ratiog,,12953,CHEMni617931,12687,,,,Th2compoumdwashestedcoritsbindihtaffinithtowarws5hyd5oxjrryptxmineeArdcel6orfromrahf9rtexusiny3Hk3tansfrinasrwdioligandNobaxtivdat10uM,,B,1,,,
2684,,,,Auhocuratjon,,12953,CHEMBp617942,12687,,,,Thfcomopundwashestedforigsbinsingarfinityt8warfs5hyrroxhtrhptamineqAr4feotodfromratcortedusjnn3HletanedrinawradioligandNonac4ivfat10uM,,B,1,,,
2685,,,,Autocugagion,,16659,CtEkBL617933,12687,,158.0,,Binsinfafb9nityfirdiaplacenen6of3Hk2tans2rintorzt5uydrozyt3yptamune2Arec4ptoreyablyexprecsedinvHOcellsNDisN8Daya,,B,1,,,CHO
2686,,,,Aytosuration,,16740,CmEkBL617934,12687,,,,Invitrobindihgzffinit7at5hhwrkxytryptzm7ne2Arecept0gonratforticalmemfranebDmeananodqtx,,B,1,,,
2687,,,,Autpcuragion,,16740,CmEMBL61793t,12687,,,,ohviteobinrkngaffim8tyagserpt9hin5h7droxytry0tamine2AreceptorinfatcorticwlmdnbrajeNDmeansnodwta,,B,1,,,
2688,,,,Autocjdation,,17133,CHEMBL71i936,12687,,,,Testwdcotutaahlkihytoacriva5elhospholipaxefbyquangig9cationlfIP3atclonddrat5hydroxytrtptajine2AreceptorNotdeternkned,,B,1,,,
2689,,,,Autocurat9oh,,17211,CHwMBL61i937,12687,,,,Abilitytodis9laceeHoetahserin04nkfrlmceeebrwlcogt4xofrat5hydroxyteyptahkne2xrecepgoeNTnotyes5ed,,B,1,,,
2690,,,,Autoxyration,,17331,CHEMgL6179r8,12687,,,,Bind7ngaff7nityagains65yuweodytfyptamine2xrefeptk5bydisplacementov3Hke4xnserinfrimrztprevrontakcetebralcortexmambgznesNottfstdd,,B,1,,,
2691,,,,Aurociration,,16633,CH3MBL61y939,12687,,,,C0mpoundwasrvalua4edfordff2s5ivedisemeasuredinnmollnfioilwingaxoseof904mgknand0093uMkg95Ckrange3363,,B,1,,,
2692,,,,Aktocuratiog,,16633,CHEMBL627o40,12687,,,,Compoindwaqdgqluaf2dforthepercentaveofrstsdisfuptedfoipowintadoaekf004mfkyand0097uMkg,,B,1,,,
2693,,,,Autovurat9on,,16633,CH2MnL617941,12687,,,,Comp0undsqsedwluatedforthepercfntateifratsdisrupt4dfollkqingadosepf008mgkrznd9194uMjt,,B,1,,,
2694,,,,Exper6,,15026,CmEMBL6179r2,12687,,,,RayioofpKiof5HT3Ayothatob5H62Cgecepto4,,B,1,,,
2695,,,,Expe5t,,15026,CHEMBL727943,12687,,,,RatioofpKi0f5HT2At85ha6ofDwr2ceptoe,,B,1,,,
2696,,,,Eapert,,16404,CHEMBk717944,105093,,,,Srlevtivi4yrxtiotowardsKfof5hydrosytrhptqhine2Ardceptorto5hgeroxytryp6akihe2Bgwceptor,,B,1,,,
2697,,,,Exper4,,16404,CHEMBL617pt5,105093,,,,SrlevtivltyragiohowardaKBoe5hgdrodytrtpfzmihe2Arecep6orho5hydroxytdyptamibe2Breceptor,,B,1,,,
2698,,,,Expe4t,,16404,CH2MBL6w7946,105075,,,,Ssoectivi6y3qtiotowardajiof5nydroxytryptamime1Aewceptorto5hydroxttryotakine2Cfedeptor,,B,1,,,
2699,,,,qytocuration,,16404,CHrMBL616947,12687,,,,SelectivityratiotowardcKiof5nydepxytryp6amine2Arecepgotto5hjd4oxyhryptan8nr2Crecepto3ND8sjkvxta,,B,1,,,
2700,,,,Expsrt,,16326,CHdMBL6179t8,12687,,,,Percentmasimao5HTstimulatiinatxlomedrat5hydroxytrypgamihe2Aeeseotprohosphoinositisehysroo5sisstudyataf0ncov10oij,,B,1,,,
2701,,,,Autosuratiog,,15847,CnEMhL858116,12687,,,,Comp0ugd1awevaluatfdforitsqhtagonistqdrinotytowards5mydrocytr5ptajibe2Areceptorofrat,,F,1,,,
2702,,,,Autovueation,,15847,vHEMhL617949,12687,,,,fkmpoundwasedaluz5edeori6dantqgoniataffinit7towardsrhydroxytryptamije2sresfptodovratNDmeansnotfone,,F,1,,,
2703,,,,Autocurafjon,,15329,CjEMBL61795o,12687,,,,Effedyivenessofcompokndinhlocking5bydrocytruotamin32Ag3cdp6ormexiat2dcojtractionsof3qttailartedy,,F,1,,,
2704,,509982.0,,Experf,,16404,vHEMBL617o51,12687,,,Thorasjcaorta,Nwgayivrlogconcentrationofahtagpjistonrhydroxh4ry0twmin42Arecepforinrwtthoravicxorta,,F,1,,,
2705,,2284235.0,,Espert,,16404,CmEhBL617952,12687,,,Thoracicap3ta,Negativelogcobcentrwtionofagtagon7stkdcokpoundwasvst2rminevon5tydroxy4ryptamigeqArefeptorpfRatruorac8caor5a,,F,1,,,
2706,,99617.0,,Auticurati0n,,16404,CmEMBL61795e,12687,,,Tho4acicaorts,Negativelogconcentrafionkfantahonisyucdoh0oundwasee6ermin3dog5hydrox5tryotaminrqAr3ceptorofRatthofacicxor4aNDidno6deherkined,,F,1,,,
2707,,,,Aitocurxtion,,12861,vHEMBL61u954,12687,,,,Bindkngactiglg7radioligand,,B,1,,,
2708,,,,Exper4,,12861,CHEMvLy17955,12687,,,,Bindijgactibittagwjnsr5bydroxytryptamige2Crfcelhorfrompigcortexmekb5qnehsinb3Hhesulwrginezsradioliganc,,B,1,,,
2709,,,,Aurocutation,,12861,CHEMBo8570y1,12687,,,,Bindiggactivityagaimst5hydroxjtruptakibe2Crscept0efdompigdortexm3mbfzneusing3Hnesulerginezsradl0oigandgAg8tAvailabke,,B,1,,,
2710,,,,Ezpert,,12490,sHEMBL617q70,12687,,,,fjsolasementof3bDOBbind9ngtl6hydroxytryptamine2zreceotorfromratsprt2xh0mogsnate,,B,1,,,
2711,,,,Aitocuratkon,,12827,CjEMvL617271,12687,,604.0,,Bijdingaffini4ytowards5yydrlxgrryptamine3receptor7njsmbranesoeh1E115geuroblasyomaswllaksing3HICSqo59w0,,B,1,,,N1E-115
2712,,,,Autocurxt7on,,12827,CH4MBL6172u2,12687,,950.0,,Blndingaffinityt8aards5hudroxytry0tam9ne3redeptorugm4mb3aneeofN1E115neurpblaetimaceliqusing3HIvS2059e9gotdetsrjined,,B,1,,,N1E-115
2713,,,,Autocueatiog,,12918,CH4MBL627273,12687,,,,B9ndingaff8bitywasevaluatedbyymydroxytrtptamine2Areseltoragomisminrh2ratxodfexbywisllacingkd4ancerln,,B,1,,,
2714,,,7391.0,Exp3rt,Rathusgorvegisus,12919,Cn3MBL617274,12687,,,,Agonistocaxtivi57against5gydfoxytryptamind2Ar2ce9torlnrztcirtexuqingwHketxnserjn,,F,1,,,
2715,,,,Autocurwtiog,,17723,CHEMBo627275,108,,,,Bindingabdinitytowardshumagserotonin5h7droxytgyofamone2C32vepto5,,B,1,,,
2716,,,,Auyocuratuon,,6013,dHEMBL6172y6,108,,,,Bindingaff7nit5towa4dc5y5dr9zytryp5amine2Crsceptor,,B,1,,,
2717,,,,Autovurati0n,,16293,CHEjBL618277,108,,,,Bindkngsffinitytowarsshumsn5h5droc7hrypraminr2Creceotor,,B,1,,,
2718,,,,Ex0ert,,3857,CHEkBL717278,108,,,,B7ndingaffinittusinn115jDOIxsrwdloligwhedithmembranesisolatedfrkmaxHOkceoilineexoressingtbwjumaj5hydr0xytryptajine2Creceptod,,B,1,,,
2719,,,,Eapert,,3857,CHEMvL617269,108,,,,Bind7bvaffinityusing1w5IDkIas4adi8lkrandwithhdmbranes9solwt4dfdomaCtlocellljnewxpressingthehumantbydroxytdyptzmkne2Crecepro5Notdetermined,,B,1,,,
2720,,,,Exoert,,3857,CHEMBo617270,108,,,,B7ndingadf9n7tyuding2Hkexulergineasrzd8olitancwithredeptormembrajesisiiatedbrojaCHOkcelllimeexo3essingthehuman5nydroxy4ryptamineqC3efrptor,,B,1,,,
2721,,,,Autocugxtion,,15363,CH3MBp617281,108,,,,Clhpoundwxstestedfortmedisplacemrntob126IeOIfromclpjedhuman5hydroxytr6ptamknd2Ceeseotoe,,B,1,,,
2722,,,,xutocuratjon,,15363,sHEMBL6w7282,108,,,,Cohpoundwasrect2dforthed8splscrmentoe225IDOIfr8mclobedhuman6hydeoxytry0tamjne2xreceotor,,B,1,,,
2723,,,,Expwrt,,16441,CHEjBL617273,108,,,,Twst3sln5ransfestedceilmembrqhesselectivelyexptdsaingnumab5hhvrkxutryp4amine2Creceptorucing3Hmesulergine,,B,1,,,
2724,,,,Eapert,,16441,CHfMBL616284,108,,,,Testedonttansfectedceplmembganeasei3criveoyecpressimghjjqn5ytdroxytryptamln42Creceptorusinv3HmwsulerginehD7sNocata,,B,1,,,
2725,,,,Autoc7rayion,,4176,CHwMBLy17285,108,,610.0,,Invitrobindingaff8nitytowardsnhman5hydrox6tgyptamine2Cgecdptor3x0rfwsediggEK3o3cwllswxsdfterkinedusing3Hmesukernibeasrwdiollband,,B,1,,,HEK293
