assay_id,confidence_score,assay_organism,description,assay_type,assay_tax_id,assay_tissue,assay_subcellular_fraction,assay_category,chembl_id,doc_id,relationship_type,bao_format,src_id,tissue_id,assay_test_type,assay_strain,assay_cell_type,tid
941,9,Homo sapiens,Displacement of specific [3H]- 5-HT binding to cloned human 5-hydroxytryptamine 1A receptor stably expressed in HeLa cells,B,9606.0,,,,CHEMBL616120,3445,D,BAO_0000219,1,,,,HeLa,51
942,8,,Evaluated for the binding constant at [3H]8-OH-DPAT-labeled human 5-hydroxytryptamine 1A receptor,B,,,,,CHEMBL616121,15740,H,BAO_0000357,1,,,,,51
943,8,,Evaluated for the binding constant at [3H]8-OH-DPAT-labeled human 5-hydroxytryptamine 1A receptor receptor,B,,,,,CHEMBL616122,15740,H,BAO_0000357,1,,,,,51
944,8,,In vitro binding affinity tested on human 5-hydroxytryptamine 1A receptor,B,,,,,CHEMBL616123,17626,H,BAO_0000357,1,,,,,51
945,9,Homo sapiens,In vitro binding affinity to human 5-hydroxytryptamine 1A receptor,B,9606.0,,,,CHEMBL616124,4234,D,BAO_0000357,1,,,,,51
946,8,,In vitro binding affinity at 5-hydroxytryptamine 1A receptor by [3H]8-OH-DPAT displacement.,B,,,,,CHEMBL616125,5640,H,BAO_0000357,1,,,,,51
947,8,Rattus norvegicus,In vitro binding affinity towards Human 5-hydroxytryptamine 1A receptor by the displacement of [3H]8-OH-DPAT,B,10116.0,,,,CHEMBL616126,5272,H,BAO_0000357,1,,,,,51
948,8,,In vitro binding affinity towards cloned human 5-hydroxytryptamine 1A receptor expressed in Chinese hamster ovary (CHO) cells using [3H]8-OH-DPAT as radioligand,B,,,,,CHEMBL616127,4622,H,BAO_0000219,1,,,,CHO,51
949,8,,In vitro binding affinity by radioligand binding assay using cell line expressing human 5-hydroxytryptamine 1A receptor,B,,,,,CHEMBL616128,17085,H,BAO_0000019,1,,,,,51
950,8,,In vitro binding affinity was determined towards cloned human 5-hydroxytryptamine 1A receptor using [3H]8-OH-DPAT radioligand,B,,,,,CHEMBL616129,3025,H,BAO_0000357,1,,,,,51
951,8,,In vitro receptor binding affinity for cloned human 5-hydroxytryptamine 1A receptor,B,,,,,CHEMBL616130,15315,H,BAO_0000357,1,,,,,51
952,8,,Inhibition of [3H]- OH-DPAT binding against 5-hydroxytryptamine 1A receptor from human recombinant,B,,,,,CHEMBL616131,15267,H,BAO_0000357,1,,,,,51
953,8,,Inhibition of [3H]8-OH-DPAT binding to 5-hydroxytryptamine 1A receptor serotonergic receptor in human HeLa cells,B,,,,,CHEMBL616132,17158,H,BAO_0000219,1,,,,HeLa,51
954,9,Homo sapiens,Receptor binding affinity for cloned human 5-hydroxytryptamine 1A receptor in HeLa cells,B,9606.0,,,,CHEMBL616133,14214,D,BAO_0000219,1,,,,HeLa,51
955,8,,Tested in vitro for its ability to bind to 5-hydroxytryptamine 1A receptor using [3H]8-OH-DPAT as radioligand,B,,,,,CHEMBL616134,17133,H,BAO_0000357,1,,,,,51
956,8,,The binding affinity at the 5-hydroxytryptamine 1A receptor determined using [3H]5-CT,B,,,,,CHEMBL616135,16532,H,BAO_0000357,1,,,,,51
957,9,Homo sapiens,Affinity for 5-hydroxytryptamine 1A receptor subtype,B,9606.0,,,,CHEMBL616136,2391,D,BAO_0000357,1,,,,,51
958,8,,The compound was tested for CNS binding affinity towards 5-hydroxytryptamine 1A receptor from cloned Human membranes,B,,,,,CHEMBL616137,14447,H,BAO_0000019,1,,,,,51
959,8,,The compound was tested for CNS binding affinity towards 5-hydroxytryptamine 1A receptor from cloned Human membranes.,B,,,,,CHEMBL872105,14447,H,BAO_0000019,1,,,,,51
960,8,,The compound was tested for binding affinity against 5-hydroxytryptamine 1A receptor receptor,B,,,,,CHEMBL616138,15086,H,BAO_0000357,1,,,,,51
961,9,Homo sapiens,Binding affinity for cloned human 5-hydroxytryptamine 1A receptor,B,9606.0,,,,CHEMBL616139,13051,D,BAO_0000357,1,,,,,51
962,8,,"Ability to influence the binding of [35S]GTP-gamma-S, to HeLa cell membranes expressing the human 5-hydroxytryptamine 1A receptor; Not active",F,,,,,CHEMBL616140,16026,H,BAO_0000019,1,,,,,51
963,8,,In vitro binding affinity was determined by radioligand binding assay using cell line expressing human 5-hydroxytryptamine 1A receptor; ND means not determined,B,,,,,CHEMBL616141,17085,H,BAO_0000019,1,,,,,51
964,8,,Tested in vitro for its ability to bind to 5-hydroxytryptamine 1A receptor using [3H]8-OH-DPAT as radioligand,B,,,,,CHEMBL616142,17133,H,BAO_0000357,1,,,,,51
965,8,,Tested in vitro for its ability to bind to 5-hydroxytryptamine 1A receptor using [3H]8-OH-DPAT as radioligand; ND means Not determined,B,,,,,CHEMBL616143,17133,H,BAO_0000357,1,,,,,51
966,8,,Ability to displace [3H]5-CT (2.0 nM) from HeLa cells of human 5-hydroxytryptamine 1A receptor; NT denotes not tested,B,,,,,CHEMBL616144,17211,H,BAO_0000219,1,,,,HeLa,51
967,8,,Ability to displace [3H]5-CT (2.0 nM) from HeLa cells of human 5-hydroxytryptamine 1A receptor; NT=not tested,B,,,,,CHEMBL616145,17211,H,BAO_0000219,1,,,,HeLa,51
968,8,,Ability to displace [3H]5-CT (2.0 nM) from HeLa cells of human 5-hydroxytryptamine 1A receptor; NT denotes not tested,B,,,,,CHEMBL616012,17211,H,BAO_0000219,1,,,,HeLa,51
969,8,,Ability to displace [3H]5-CT (2.0 nM) from HeLa cells of human 5-hydroxytryptamine 1A receptor; NT denotes not tested,B,,,,,CHEMBL616013,17211,H,BAO_0000219,1,,,,HeLa,51
970,8,,"Agonist efficacy of [35S]GTP-gamma-S, binding to 5-hydroxytryptamine 1A receptor compared with 5-HT.; NT is not tested",F,,,,,CHEMBL616014,16394,H,BAO_0000019,1,,,,,51
971,8,,"Agonist efficacy of [35S]GTP-gamma-S, binding to 5-hydroxytryptamine 1A receptor compared with 5-HT.; NT is not tested",F,,,,,CHEMBL616015,16394,H,BAO_0000019,1,,,,,51
972,8,,"Agonist efficacy of [35S]GTP-gamma-S, binding to 5-hydroxytryptamine 1A receptor compared with 5-HT.; NT is not tested",F,,,,,CHEMBL616016,16394,H,BAO_0000019,1,,,,,51
973,8,,Antagonist induction of hypothermia by 8-OH-DPAT in 5-hydroxytryptamine 1A receptor after subcutaneous administration; NT is not tested,F,,,,,CHEMBL616017,16394,H,BAO_0000218,1,,In vivo,,,51
974,8,,Binding affinity at human 5-hydroxytryptamine 1A receptor by inhibition of [3H]-8-OH-DPAT binding in Chinese hamster ovary cell line; NT is not tested,B,,,,,CHEMBL616018,16394,H,BAO_0000019,1,,,,,51
975,8,,EC50 for inhibition of 50 uM forskolin-stimulated cAMP accumulation against 5-hydroxytryptamine 1A receptor receptor; Not tested,F,,,,,CHEMBL616019,15740,H,BAO_0000019,1,,,,,51
976,8,,EC50 for inhibition of 50 uM forskolin-stimulated cAMP accumulation against 5-hydroxytryptamine 1A receptor; Not tested,F,,,,,CHEMBL616020,15740,H,BAO_0000019,1,,,,,51
977,8,,Evaluated for the binding constant at [3H]8-OH-DPAT-labeled human 5-hydroxytryptamine 1A receptor,B,,,,,CHEMBL858018,15740,H,BAO_0000357,1,,,,,51
978,8,,Binding affinity against human 5-hydroxytryptamine 1A receptors HEK 293 cell membranes using [35S]GTP gamma-S,F,,,,,CHEMBL616021,17296,H,BAO_0000219,1,,,,HEK293,51
979,8,,"Stimulation of binding of [35S]GTP-gamma-S, to G protein mediated by human cloned 5-hydroxytryptamine 1A receptor tested in vitro at 1 uM.",F,,,,,CHEMBL616022,5640,H,BAO_0000019,1,,,,,51
980,8,,"Stimulation of binding of [35S]GTP-gamma-S, to G protein mediated by human cloned 5-hydroxytryptamine 1A receptor tested in vitro at a concentration of 1 uM; ND means Not determined",F,,,,,CHEMBL616023,5640,H,BAO_0000019,1,,,,,51
981,8,,"Stimulation of binding of [35S]GTP-gamma-S, to G protein mediated by human cloned 5-hydroxytryptamine 1A receptor tested in vitro at a concentration of 1 uM; ND means not determined",F,,,,,CHEMBL616024,5640,H,BAO_0000019,1,,,,,51
982,8,,"Stimulation of binding of [35S]GTP-gamma-S, to G protein mediated by human cloned 5-hydroxytryptamine 1A receptor tested in vitro at a concentration of 1 uM; Not determined",F,,,,,CHEMBL616025,5640,H,BAO_0000019,1,,,,,51
983,8,,Antagonistic efficacy was evaluated by adenylyl cyclase assay in CHO cells stably expressing the human 5-HT1A receptor,F,,,,,CHEMBL616026,2759,H,BAO_0000219,1,,,,CHO,51
984,8,,"Agonist efficacy of [35S]GTP-gamma-S, binding to 5-hydroxytryptamine 1A receptor compared with 5-HT",F,,,,,CHEMBL616027,16394,H,BAO_0000019,1,,,,,51
985,9,Homo sapiens,"Agonist efficacy of [35S]GTP-gamma-S, binding to 5-hydroxytryptamine 1A receptor compared to 5-HT",F,9606.0,,,,CHEMBL616028,16394,D,BAO_0000019,1,,,,,51
986,9,Homo sapiens,Percent efficacy against human 5-hydroxytryptamine 1A receptor relative to maximal 5-HT response,F,9606.0,,,,CHEMBL616029,3445,D,BAO_0000019,1,,,,,51
987,8,,Binding affinity for 5-hydroxytryptamine 1A receptor was determined by incubating human 5-hydroxytryptamine 1A receptor transfected CHO cells with [3H]8-OH-DPAT,B,,,,,CHEMBL616030,4316,H,BAO_0000219,1,,,,CHO,51
988,8,,In vitro inhibition of [3H]8-OH-DPAT binding to human cloned 5-hydroxytryptamine 1A receptor on CHO cell membranes.,B,,,,,CHEMBL616031,4316,H,BAO_0000019,1,,,,,51
989,9,Homo sapiens,Agonist efficacy on 5-hydroxytryptamine 1A receptor subtype,F,9606.0,,,,CHEMBL616032,15180,D,BAO_0000019,1,,,,,51
990,9,Homo sapiens,Agonist efficacy on 5-hydroxytryptamine 1A receptor subtype,F,9606.0,,,,CHEMBL616033,15180,D,BAO_0000019,1,,,,,51
991,8,,Maximum binding affinity was evaluated as ([35S]GTP binding on 5-hydroxytryptamine 1A serotonergic receptors.,F,,,,,CHEMBL616034,15042,H,BAO_0000019,1,,,,,51
992,8,,Maximum binding affinity was evaluated as ([35S]GTP binding on 5-hydroxytryptamine 1A serotonergic receptors.,F,,,,,CHEMBL616035,15042,H,BAO_0000019,1,,,,,51
993,8,,Maximum binding affinity was evaluated as ([35S]GTP binding on cloned human 5-hydroxytryptamine 1A receptor,F,,,,,CHEMBL616036,15042,H,BAO_0000019,1,,,,,51
994,8,,Agonist efficacy was evaluated as ([35S]GTP binding on 5-hydroxytryptamine 1A serotonergic receptors.,F,,,,,CHEMBL616037,15042,H,BAO_0000019,1,,,,,51
995,8,,Agonist efficacy was evaluated as ([35S]GTP binding on 5-hydroxytryptamine 1A serotonergic receptors.,F,,,,,CHEMBL616038,15042,H,BAO_0000019,1,,,,,51
996,8,,Agonist efficacy was evaluated as ([35S]GTP binding on 5-hydroxytryptamine 1A serotonergic receptors.,F,,,,,CHEMBL616039,15042,H,BAO_0000019,1,,,,,51
997,8,,Agonist efficacy was evaluated as [35S]GTP binding on cloned human 5-hydroxytryptamine 1A receptor,F,,,,,CHEMBL616040,15042,H,BAO_0000019,1,,,,,51
998,9,Homo sapiens,Concentration required to obtain 50% maximal stimulation of [35S]GTP gamma-S binding to human cloned 5-HT1A receptors of cell membranes from HeLa cells,F,9606.0,,,,CHEMBL616041,15180,D,BAO_0000219,1,,,,HeLa,51
999,9,Homo sapiens,Negative logarithm of concentration required to obtain 50% maximal stimulation of [35S]GTP gamma-S binding to human cloned 5-HT1A receptors of cell membranes from HeLa cells,F,9606.0,,,,CHEMBL616042,15180,D,BAO_0000219,1,,,,HeLa,51
1000,9,Homo sapiens,Negative logarithm of concentration required to obtain 50% maximal stimulation of [35S]GTP gamma-S binding to human cloned 5-HT1A receptors of cell membranes from HeLa cells,F,9606.0,,,,CHEMBL616043,15180,D,BAO_0000219,1,,,,HeLa,51
1001,8,,"Potency (pD2) for the stimulation of [35S]GTP-gamma-S, binding on 5-hydroxytryptamine 1A receptor",F,,,,,CHEMBL616044,16245,H,BAO_0000019,1,,,,,51
1002,8,,"Ability to influence the binding of [35S]GTP-gamma-S, to HeLa cell membranes expressing the human 5-hydroxytryptamine 1A receptor",F,,,,,CHEMBL616045,16026,H,BAO_0000019,1,,,,,51
1003,8,,Binding affinity against human 5-hydroxytryptamine 1A receptors HEK 293 cell membranes using [35S]GTP gamma-S,F,,,,,CHEMBL616046,17296,H,BAO_0000219,1,,,,HEK293,51
1004,8,,Compound was tested for its potency against 5-hydroxytryptamine 1A receptor expressed in CHO cells (experiment 2),F,,,,,CHEMBL616047,2759,H,BAO_0000219,1,,,,CHO,51
1005,8,,Compound was tested for its potency against human 5-hydroxytryptamine 1A receptor expressed in CHO cells,F,,,,,CHEMBL616048,2759,H,BAO_0000219,1,,,,CHO,51
1006,9,Homo sapiens,Potency against human 5-hydroxytryptamine 1A receptor expressed in CHO cells (experiment 1),F,9606.0,,,,CHEMBL616049,2759,D,BAO_0000219,1,,,,CHO,51
1007,8,,Compound was tested for its potency against human 5-hydroxytryptamine 1A receptor expressed in CHO cells (experiment 2),F,,,,,CHEMBL616050,2759,H,BAO_0000219,1,,,,CHO,51
1008,8,,In vitro effective concentration required to inhibit forskolin-stimulated cAMP levels in HA7 cells expressing human 5-HT1A receptor,F,,,,,CHEMBL616051,15419,H,BAO_0000219,1,,,,,51
1009,8,,In vitro effective concentration required to inhibit forskolin-stimulated cAMP levels in HA7 cells expressing human 5-HT1A receptor; Not tested,F,,,,,CHEMBL616212,15419,H,BAO_0000219,1,,,,,51
1010,8,,"ability to influence the binding of [35S]GTP-gamma-S, to HeLa cell membranes expressing the human 5-hydroxytryptamine 1A receptor",F,,,,,CHEMBL616213,16026,H,BAO_0000019,1,,,,,51
1011,8,,Ability to bind to 5-hydroxytryptamine 1A receptor from cloned human expressed in Ha7 cells,B,,,,,CHEMBL616214,1414,H,BAO_0000219,1,,In vitro,,,51
1012,8,,Ability to bind to 5-hydroxytryptamine 1A receptor subtype from cloned human expressed in Ha7 cells,B,,,,,CHEMBL616215,1414,H,BAO_0000219,1,,In vitro,,,51
1013,8,,Binding activity radioligand.,B,,,,,CHEMBL616216,12861,H,BAO_0000357,1,,,,,51
1014,8,,Binding activity against 5-hydroxytryptamine 3 receptor from rat cortex homogenate using [3H]-Q-ICS 205-930 as radioligand.,B,,,,,CHEMBL616217,12861,H,BAO_0000019,1,,,,,51
1015,8,,Binding affinity for human cloned 5-hydroxytryptamine 1A receptor,B,,,,,CHEMBL616218,5104,H,BAO_0000357,1,,,,,51
1016,8,,Binding affinity for human cloned 5-hydroxytryptamine 1A receptor,B,,,,,CHEMBL616219,5105,H,BAO_0000357,1,,,,,51
1017,8,,binding affinity towards human recombinant 5-hydroxytryptamine 1A receptor,B,,,,,CHEMBL616220,16312,H,BAO_0000357,1,,,,,51
1018,9,Homo sapiens,Displacement of [3H]8-hydroxy-2-(di-n-propylamino)tetralin from human 5-hydroxytryptamine 1A receptor,B,9606.0,,,,CHEMBL833493,15180,D,BAO_0000357,1,,,,,51
1019,8,,Ability to displace the radioligand [3H]-8-OH-DPAT from human 5-hydroxytryptamine 1A receptor,B,,,,,CHEMBL616221,5033,H,BAO_0000357,1,,,,,51
1020,9,Homo sapiens,Affinity constant on CHO cells expressing Human recombinant 5-hydroxytryptamine receptor 1A,B,9606.0,,,,CHEMBL616222,16909,D,BAO_0000219,1,,,,CHO,51
1021,8,,Antagonistic affinity against cloned human 5-hydroxytryptamine 1A receptor,F,,,,,CHEMBL616223,2590,H,BAO_0000019,1,,,,,51
1022,8,,Antagonistic affinity against cloned human 5-hydroxytryptamine 1A receptor; Not determined,F,,,,,CHEMBL616224,2590,H,BAO_0000019,1,,,,,51
1023,8,,Binding affinity at human 5-hydroxytryptamine 1A receptor by inhibition of [3H]8-OH-DPAT binding in Chinese hamster ovary cell line,B,,,,,CHEMBL616225,16394,H,BAO_0000019,1,,,,,51
1024,9,Homo sapiens,Binding affinity to human cloned 5-hydroxytryptamine 1A receptor in HEK 293 cells using [3H]-8-OH- DPAT as radioligand,B,9606.0,,,,CHEMBL616226,4540,D,BAO_0000219,1,,,,HEK293,51
1025,8,,Binding affinity against 5-hydroxytryptamine 1A human cloned receptors in HEK293 cells,B,,,,,CHEMBL616227,17296,H,BAO_0000219,1,,,,HEK293,51
1026,8,,Binding affinity against 5-hydroxytryptamine 1A human cloned receptors in HEK293 cells using [3H]8-OH-DPAT as radioligand,B,,,,,CHEMBL616228,17296,H,BAO_0000219,1,,,,HEK293,51
1027,8,,Binding affinity towards 5-hydroxytryptamine 1A receptor (human cloned receptor) in HEK293 cells using [3H]8-OH-DPAT as radioligand;,B,,,,,CHEMBL616229,15779,H,BAO_0000219,1,,,,HEK293,51
1028,8,,Binding affinity towards 5-hydroxytryptamine 1A receptor (human cloned receptor) in HEK293 cells using [3H]8-OH-DPAT as radioligand; ND means no data,B,,,,,CHEMBL616230,15779,H,BAO_0000219,1,,,,HEK293,51
1029,8,,Binding affinity towards 5-hydroxytryptamine 1A receptor (human cloned receptor) in HEK293 cells using [3H]8-OH-DPAT as radioligand;ND means no data.,B,,,,,CHEMBL616231,15779,H,BAO_0000219,1,,,,HEK293,51
1030,8,,Binding affinity towards 5-hydroxytryptamine 1A receptor in human using [3H]8-OH-DPAT as radioligand,B,,,,,CHEMBL616232,6166,H,BAO_0000357,1,,,,,51
1031,8,,Binding affinity towards 5-hydroxytryptamine 1A receptor (human cloned receptor) in HEK293 cells using [3H]8-OH-DPAT as radioligand;,B,,,,,CHEMBL616233,15779,H,BAO_0000219,1,,,,HEK293,51
1032,8,,Compound was evaluated for binding affinity against human cloned 5-hydroxytryptamine 1A receptor in HEK 293 cells using [3H]8-OH-DPAT as the radioligand,B,,,,,CHEMBL857973,4199,H,BAO_0000219,1,,,,HEK293,51
1033,8,,Compound was evaluated for its ability to displace [3H]8-OH-DPAT binding from human 5-hydroxytryptamine 1A receptor in mammalian cells,B,,,,,CHEMBL616234,15316,H,BAO_0000219,1,,,,,51
1034,8,,Compound was tested for binding affinity against human 5-hydroxytryptamine 1A receptor,B,,,,,CHEMBL616235,14875,H,BAO_0000357,1,,,,,51
1035,8,,Binding affinity at human cloned 5-hydroxytryptamine 1A receptor expressed in HeLa cells by [3H]8-hydroxy-2-(di-n-propylamino)tetraline displacement.,B,,,,,CHEMBL616236,14727,H,BAO_0000219,1,,,,HeLa,51
1036,8,,Binding affinity at native 5-hydroxytryptamine 1A receptor in rat by [3H]8-hydroxy-2-(di-n-propylamino)tetraline displacement.,B,,,,,CHEMBL616237,14727,H,BAO_0000019,1,,,,,51
1037,8,,Compound was tested for its binding affinity against 5-hydroxytryptamine 1A receptor in human cloned receptors in HEK 293 cells using [3H]8-OH-DPAT,B,,,,,CHEMBL616238,15146,H,BAO_0000219,1,,,,HEK293,51
1038,8,,Compound was tested for its binding affinity for human cloned 5-hydroxytryptamine 1A receptor in HEK 293 using [3H]5-CT as a radioligand,B,,,,,CHEMBL616239,5213,H,BAO_0000219,1,,,,HEK293,51
1039,8,,In vitro binding affinity at human recombinant 5-hydroxytryptamine 1A receptor in mammalian cells using 3[H]8-OH-DPAT as the radioligand,B,,,,,CHEMBL616240,16429,H,BAO_0000219,1,,,,,51
1040,9,Homo sapiens,The binding affinity was evaluated on cloned human 5-hydroxytryptamine 1A receptor expressed in HeLa cells by using DPAT as radioligand.,B,9606.0,,,,CHEMBL616241,15042,D,BAO_0000219,1,,,,HeLa,51
1041,8,,The compound was tested for its binding affinity towards cloned human 5-hydroxytryptamine 1A receptor in HEK 293 cells using [3H]8-OH-DPAT.,B,,,,,CHEMBL616242,14818,H,BAO_0000219,1,,,,HEK293,51
1042,8,,"The compound was tested for the binding affinity towards human cloned 5-hydroxytryptamine 1A receptor in HEK293 cells, using [3H]8-OH-DPAT as radioligand",B,,,,,CHEMBL616243,4829,H,BAO_0000219,1,,,,HEK293,51
1043,9,,In vitro inhibitory concentration required against [3H]8-OH-DPAT binding to cloned human 5-hydroxytryptamine 1A receptor,B,,,,,CHEMBL616244,17200,D,BAO_0000357,1,,,,,51
1044,9,Homo sapiens,The compound was tested for binding affinity against cloned human 5-hydroxytryptamine 1A receptor,B,9606.0,,,,CHEMBL616245,13051,D,BAO_0000357,1,,,,,51
1045,8,,Binding affinity towards 5-HT1B receptor by the displacement of [3H]-5-CT] in human recombinant receptors in mammalian cell,B,,,,,CHEMBL616246,5486,H,BAO_0000357,1,,,,,106
1046,8,,Binding affinity against 5-HT1D receptor,B,,,,,CHEMBL616247,5254,H,BAO_0000357,1,,,,,105
1047,8,,Binding affinity against 5-hydroxytryptamine 1A receptor,B,,,,,CHEMBL616248,5254,H,BAO_0000357,1,,,,,105
1048,8,,Affinity of compound towards 5-hydroxytryptamine 1A receptor was evaluated using radioligand binding technique,B,,,,,CHEMBL616249,15331,H,BAO_0000357,1,,,,,107
1049,8,Homo sapiens,Binding affinity against serotonin 5-hydroxytryptamine 1A receptor using radioligand [3H]8-OH-DPAT binding assay,B,9606.0,,,,CHEMBL616250,13506,H,BAO_0000357,1,,,,,10576
1050,8,,Inhibition of [3H]- 8-OH-DAPT binding against human recombinant 5-hydroxytryptamine 1A receptor,B,,,,,CHEMBL616251,15267,H,BAO_0000357,1,,,,,51
1051,8,,Antagonist activity at 5-hydroxytryptamine 1A receptor against (+)-8-OH-DPAT induced hypothermia in mice 15 min after administration of the compound,F,,,,,CHEMBL616252,16616,H,BAO_0000218,1,,In vivo,,,11863
1052,8,,Antagonist activity at 5-hydroxytryptamine 1A receptor against (+)-8-OH-DPAT induced hypothermia in mice 30 min after administration of the compound,F,,,,,CHEMBL616253,16616,H,BAO_0000218,1,,In vivo,,,11863
1053,8,,Antagonist activity at 5-hydroxytryptamine 1A receptor against (+)-8-OH-DPAT induced hypothermia in mice 60 min after administration of the compound,F,,,,,CHEMBL616254,16616,H,BAO_0000218,1,,In vivo,,,11863
1054,9,Mus musculus,Antagonist activity at 5-hydroxytryptamine 1A receptor against (+)-8-OH-DPAT induced hypothermia in mice at 10 mg/kg after 15 min,F,10090.0,,,,CHEMBL616255,16616,D,BAO_0000218,1,,,,,11863
1055,9,Mus musculus,Antagonist activity at 5-hydroxytryptamine 1A receptor against (+)-8-OH-DPAT induced hypothermia in mice at 10 mg/kg after 30 min,F,10090.0,,,,CHEMBL832872,16616,D,BAO_0000218,1,,,,,11863
