ASSI,ASTETY,CHEI,ASSTR,ASCETY,DOI,RELATT,CONFSCO,CUB,SI,SRASI,CI,BFO,TII,VARII
10019,In vivo,CHEMBL625863,,,2792,N,1,Intermediate,1,,,BAO_0000218,,
10020,In vivo,CHEMBL625864,,,2792,N,1,Intermediate,1,,,BAO_0000218,,
10021,In vivo,CHEMBL625865,,,5739,N,1,Intermediate,1,,,BAO_0000218,,
10022,In vivo,CHEMBL625866,,,15765,N,1,Intermediate,1,,,BAO_0000218,,
10023,In vivo,CHEMBL625867,,,6567,N,1,Intermediate,1,,,BAO_0000218,1969.0,
10024,,CHEMBL625868,,,2448,N,1,Intermediate,1,,,BAO_0000218,1969.0,
10025,In vivo,CHEMBL625869,,,5423,N,1,Intermediate,1,,,BAO_0000218,1969.0,
10026,,CHEMBL874451,,,4853,N,1,Intermediate,1,,,BAO_0000218,1969.0,
10027,,CHEMBL625870,,,4514,N,1,Intermediate,1,,,BAO_0000218,1969.0,
10028,,CHEMBL625871,,,4514,N,1,Intermediate,1,,,BAO_0000218,1969.0,
10029,,CHEMBL625872,,,1500,N,1,Intermediate,1,,,BAO_0000218,1969.0,
10030,,CHEMBL625873,,,1500,N,1,Intermediate,1,,,BAO_0000218,1969.0,
10031,,CHEMBL625874,,,5334,N,1,Intermediate,1,,,BAO_0000218,1969.0,
10032,,CHEMBL625875,,,5334,N,1,Intermediate,1,,,BAO_0000218,1969.0,
10033,In vivo,CHEMBL625876,,,5334,N,1,Intermediate,1,,,BAO_0000218,1969.0,
10034,In vivo,CHEMBL631258,,,5334,N,1,Intermediate,1,,,BAO_0000218,1969.0,
10035,,CHEMBL631259,,,4956,N,1,Intermediate,1,,,BAO_0000218,1969.0,
10036,,CHEMBL631260,,,4956,N,1,Intermediate,1,,,BAO_0000218,1969.0,
10037,,CHEMBL631261,,,7768,N,1,Intermediate,1,,,BAO_0000218,178.0,
10038,,CHEMBL631262,,,7768,N,1,Intermediate,1,,,BAO_0000218,178.0,
10039,,CHEMBL631263,,,7768,N,1,Intermediate,1,,,BAO_0000218,178.0,
10040,,CHEMBL631264,,,7768,N,1,Intermediate,1,,,BAO_0000218,,
10041,,CHEMBL631265,,,7768,N,1,Intermediate,1,,,BAO_0000218,,
10042,,CHEMBL631266,,,7768,N,1,Intermediate,1,,,BAO_0000218,,
10043,,CHEMBL631267,,,7768,N,1,Intermediate,1,,,BAO_0000218,,
10044,,CHEMBL631268,,,7768,N,1,Intermediate,1,,,BAO_0000218,,
10045,,CHEMBL631269,,,7768,N,1,Intermediate,1,,,BAO_0000218,,
10046,,CHEMBL631270,,,7768,N,1,Intermediate,1,,,BAO_0000218,,
10047,,CHEMBL631271,,,7768,N,1,Intermediate,1,,,BAO_0000218,948.0,
10048,,CHEMBL631272,,,7768,N,1,Intermediate,1,,,BAO_0000218,948.0,
10049,,CHEMBL631273,,,7768,N,1,Intermediate,1,,,BAO_0000218,948.0,
10050,,CHEMBL631274,,,7768,N,1,Intermediate,1,,,BAO_0000218,948.0,
10051,,CHEMBL631275,,,7768,N,1,Intermediate,1,,,BAO_0000218,948.0,
10052,,CHEMBL626984,,,7768,N,1,Intermediate,1,,,BAO_0000218,948.0,
10053,,CHEMBL626985,,,7768,N,1,Intermediate,1,,,BAO_0000218,948.0,
10054,,CHEMBL626986,,,7768,N,1,Intermediate,1,,,BAO_0000218,2107.0,
10055,,CHEMBL626987,,,7768,N,1,Intermediate,1,,,BAO_0000218,2107.0,
10056,,CHEMBL626988,,,7768,N,1,Intermediate,1,,,BAO_0000218,2107.0,
10057,,CHEMBL626989,,,7768,N,1,Intermediate,1,,,BAO_0000218,2107.0,
10058,,CHEMBL626990,,,7768,N,1,Intermediate,1,,,BAO_0000218,2107.0,
10059,,CHEMBL626991,,,7768,N,1,Intermediate,1,,,BAO_0000218,2107.0,
10060,,CHEMBL626992,,,7768,N,1,Intermediate,1,,,BAO_0000218,2107.0,
10061,,CHEMBL626993,,,7768,N,1,Intermediate,1,,,BAO_0000218,2048.0,
10062,,CHEMBL874593,,,7768,N,1,Intermediate,1,,,BAO_0000218,2048.0,
10063,,CHEMBL626994,,,7768,N,1,Intermediate,1,,,BAO_0000218,2048.0,
10064,,CHEMBL626995,,,7768,N,1,Intermediate,1,,,BAO_0000218,2048.0,
10065,,CHEMBL626190,,,7768,N,1,Intermediate,1,,,BAO_0000218,2048.0,
10066,,CHEMBL626191,,,7768,N,1,Intermediate,1,,,BAO_0000218,2048.0,
10067,,CHEMBL626364,,,7768,N,1,Intermediate,1,,,BAO_0000218,2048.0,
10068,,CHEMBL626365,,,7768,N,1,Intermediate,1,,,BAO_0000218,2046.0,
10069,,CHEMBL626366,,,7768,N,1,Intermediate,1,,,BAO_0000218,2046.0,
10070,,CHEMBL626367,,,7768,N,1,Intermediate,1,,,BAO_0000218,2046.0,
10071,,CHEMBL626368,,,7768,N,1,Intermediate,1,,,BAO_0000218,2046.0,
10072,,CHEMBL626369,,,7768,N,1,Intermediate,1,,,BAO_0000218,2046.0,
10073,,CHEMBL626370,,,7768,N,1,Intermediate,1,,,BAO_0000218,2046.0,
10074,In vivo,CHEMBL626371,,,4498,N,1,Intermediate,1,,,BAO_0000218,,
10075,In vivo,CHEMBL626372,,,4498,N,1,Intermediate,1,,,BAO_0000218,,
10076,In vivo,CHEMBL626373,,,3603,N,1,Intermediate,1,,,BAO_0000218,,
10077,In vivo,CHEMBL626374,,,6215,N,1,Intermediate,1,,,BAO_0000218,,
10078,In vivo,CHEMBL626375,,,5710,N,1,Intermediate,1,,,BAO_0000218,,
10079,In vivo,CHEMBL626376,,,5710,N,1,Intermediate,1,,,BAO_0000218,,
10080,In vivo,CHEMBL626377,,,5676,N,1,Intermediate,1,,,BAO_0000218,,
10081,In vivo,CHEMBL626378,,,17667,N,1,Intermediate,1,,,BAO_0000218,,
10082,In vivo,CHEMBL626379,,,17667,N,1,Intermediate,1,,,BAO_0000218,,
10083,In vivo,CHEMBL626380,,,6848,N,1,Intermediate,1,,,BAO_0000218,,
10084,In vivo,CHEMBL626381,,,6848,N,1,Intermediate,1,,,BAO_0000218,,
10085,In vivo,CHEMBL626382,,,17267,N,1,Intermediate,1,,,BAO_0000218,,
10086,In vivo,CHEMBL626383,,,6362,N,1,Intermediate,1,,,BAO_0000218,,
10087,In vivo,CHEMBL874652,,,17671,N,1,Intermediate,1,,,BAO_0000218,,
10088,In vivo,CHEMBL626384,,,17671,N,1,Intermediate,1,,,BAO_0000218,,
10089,In vivo,CHEMBL626385,,,4333,N,1,Intermediate,1,,,BAO_0000218,,
10090,In vivo,CHEMBL626386,,,6077,N,1,Intermediate,1,,,BAO_0000218,,
10091,In vivo,CHEMBL626387,,,3278,N,1,Intermediate,1,,,BAO_0000218,,
10092,In vivo,CHEMBL626388,,,5964,N,1,Intermediate,1,,,BAO_0000218,,
10093,In vivo,CHEMBL626389,,,4884,N,1,Intermediate,1,,,BAO_0000218,,
10094,In vivo,CHEMBL626390,,,4905,N,1,Intermediate,1,,,BAO_0000218,,
10095,In vivo,CHEMBL626391,,,4884,N,1,Intermediate,1,,,BAO_0000218,,
10096,In vivo,CHEMBL626392,,,6850,N,1,Intermediate,1,,,BAO_0000218,,
10097,In vivo,CHEMBL626393,,,2864,N,1,Intermediate,1,,,BAO_0000218,,
10098,In vivo,CHEMBL623026,,,5780,N,1,Intermediate,1,,,BAO_0000218,,
10099,In vivo,CHEMBL623027,,,1465,N,1,Intermediate,1,,,BAO_0000218,,
10100,In vivo,CHEMBL623028,,,5199,N,1,Intermediate,1,,,BAO_0000218,,
10101,In vivo,CHEMBL623029,,,5765,N,1,Intermediate,1,,,BAO_0000218,,
10102,In vivo,CHEMBL623030,,,5765,N,1,Intermediate,1,,,BAO_0000218,,
10103,In vivo,CHEMBL623031,,,6518,N,1,Intermediate,1,,,BAO_0000218,,
10104,In vivo,CHEMBL623032,,,6518,N,1,Intermediate,1,,,BAO_0000218,,
10105,In vivo,CHEMBL623033,,,6518,N,1,Intermediate,1,,,BAO_0000218,,
10106,In vivo,CHEMBL623034,,,6518,N,1,Intermediate,1,,,BAO_0000218,,
10107,In vivo,CHEMBL623035,,,2083,N,1,Intermediate,1,,,BAO_0000218,,
10108,In vivo,CHEMBL623036,,,17260,N,1,Intermediate,1,,,BAO_0000218,,
10109,In vivo,CHEMBL623037,,,4956,N,1,Intermediate,1,,,BAO_0000218,,
10110,In vivo,CHEMBL623038,,,4368,N,1,Intermediate,1,,,BAO_0000218,,
10111,In vivo,CHEMBL874385,,,17752,N,1,Intermediate,1,,,BAO_0000218,1969.0,
10112,In vivo,CHEMBL623039,,,1446,N,1,Intermediate,1,,,BAO_0000218,,
10113,In vivo,CHEMBL623040,,,2891,U,0,Intermediate,1,,,BAO_0000218,,
10114,In vivo,CHEMBL623041,,,2891,U,0,Intermediate,1,,,BAO_0000218,,
10115,In vivo,CHEMBL623741,,,6672,N,1,Intermediate,1,,,BAO_0000218,,
10116,In vivo,CHEMBL623742,,,6673,N,1,Intermediate,1,,,BAO_0000218,,
10117,In vivo,CHEMBL623743,,,17655,N,1,Intermediate,1,,,BAO_0000218,,
10118,In vivo,CHEMBL623744,,,17796,N,1,Intermediate,1,,,BAO_0000218,,
10119,In vivo,CHEMBL623745,,,17853,N,1,Intermediate,1,,,BAO_0000218,,
10120,In vivo,CHEMBL623746,,,4521,N,1,Intermediate,1,,,BAO_0000218,,
10121,In vivo,CHEMBL623747,,,4940,N,1,Intermediate,1,,,BAO_0000218,,
10122,In vivo,CHEMBL623748,,,2891,U,0,Intermediate,1,,,BAO_0000218,,
10123,In vivo,CHEMBL623916,,,2891,U,0,Intermediate,1,,,BAO_0000218,,
10124,In vivo,CHEMBL623917,,,4521,N,1,Intermediate,1,,,BAO_0000218,,
10125,In vivo,CHEMBL623918,,,17686,N,1,Intermediate,1,,,BAO_0000218,,
10126,In vivo,CHEMBL874386,,,17796,N,1,Intermediate,1,,,BAO_0000218,,
10127,In vivo,CHEMBL623919,,,17796,N,1,Intermediate,1,,,BAO_0000218,1969.0,
10128,In vivo,CHEMBL623920,,,5064,N,1,Intermediate,1,,,BAO_0000218,,
10129,In vivo,CHEMBL623148,,,5147,N,1,Intermediate,1,,,BAO_0000218,,
10130,In vivo,CHEMBL623149,,,1916,N,1,Intermediate,1,,,BAO_0000218,,
10131,In vivo,CHEMBL623150,,,6049,N,1,Intermediate,1,,,BAO_0000218,,
10132,In vivo,CHEMBL623151,,,1445,N,1,Intermediate,1,,,BAO_0000218,,
10133,In vivo,CHEMBL623152,,,1445,N,1,Intermediate,1,,,BAO_0000218,,
10134,,CHEMBL623153,,,2862,N,1,Expert,1,,,BAO_0000218,,
10135,,CHEMBL623154,,,2862,N,1,Expert,1,,,BAO_0000218,,
10136,,CHEMBL623155,,,4194,N,1,Intermediate,1,,,BAO_0000218,,
10137,,CHEMBL623156,,,4194,N,1,Intermediate,1,,,BAO_0000218,,
10138,,CHEMBL623157,,,5486,N,1,Intermediate,1,,,BAO_0000218,,
10139,In vitro,CHEMBL623158,,Hepatocyte,17582,N,1,Intermediate,1,,401.0,BAO_0000218,2107.0,
10140,,CHEMBL623159,,,5600,N,1,Intermediate,1,,,BAO_0000218,,
10141,,CHEMBL874390,,,14294,N,1,Intermediate,1,,,BAO_0000218,,
10142,,CHEMBL623160,,,14294,N,1,Intermediate,1,,,BAO_0000218,,
10143,,CHEMBL623161,,,14294,N,1,Intermediate,1,,,BAO_0000218,,
10144,,CHEMBL623162,,,17847,N,1,Intermediate,1,,,BAO_0000218,,
10145,,CHEMBL623163,,,11020,N,1,Intermediate,1,,,BAO_0000218,,
10146,,CHEMBL623164,,,11020,N,1,Intermediate,1,,,BAO_0000218,,
10147,,CHEMBL623165,,,11020,N,1,Intermediate,1,,,BAO_0000218,,
10148,,CHEMBL623166,,,11020,N,1,Intermediate,1,,,BAO_0000218,,
10149,,CHEMBL624983,,,11020,N,1,Intermediate,1,,,BAO_0000218,,
10150,,CHEMBL624984,,,11020,N,1,Intermediate,1,,,BAO_0000218,,
10151,,CHEMBL624985,,,11020,N,1,Intermediate,1,,,BAO_0000218,,
10152,,CHEMBL622970,,,11020,N,1,Intermediate,1,,,BAO_0000218,,
10153,,CHEMBL622971,,,11020,N,1,Intermediate,1,,,BAO_0000218,,
10154,,CHEMBL622972,,,11020,N,1,Intermediate,1,,,BAO_0000218,,
10155,,CHEMBL622973,,,11020,N,1,Intermediate,1,,,BAO_0000218,,
10156,,CHEMBL622974,,,11020,N,1,Intermediate,1,,,BAO_0000218,,
10157,,CHEMBL622975,,,11020,N,1,Intermediate,1,,,BAO_0000218,,
10158,,CHEMBL622976,,,11020,N,1,Intermediate,1,,,BAO_0000218,,
10159,,CHEMBL622977,,,11020,N,1,Intermediate,1,,,BAO_0000218,,
10160,,CHEMBL624351,,,11020,N,1,Intermediate,1,,,BAO_0000218,,
10161,,CHEMBL624352,,,11020,N,1,Intermediate,1,,,BAO_0000218,,
10162,,CHEMBL624353,,,11020,N,1,Intermediate,1,,,BAO_0000218,,
10163,,CHEMBL622397,,,11020,N,1,Intermediate,1,,,BAO_0000218,,
10164,,CHEMBL622398,,,11020,N,1,Intermediate,1,,,BAO_0000218,,
10165,,CHEMBL622399,,,11020,N,1,Intermediate,1,,,BAO_0000218,,
10166,,CHEMBL622400,,,11020,N,1,Intermediate,1,,,BAO_0000218,,
10167,,CHEMBL628428,,,11020,N,1,Intermediate,1,,,BAO_0000218,,
10168,,CHEMBL628590,,,11020,N,1,Intermediate,1,,,BAO_0000218,,
10169,,CHEMBL628591,,,11020,N,1,Intermediate,1,,,BAO_0000218,,
10170,,CHEMBL628592,,,11020,N,1,Intermediate,1,,,BAO_0000218,,
10171,,CHEMBL628593,,,11020,N,1,Intermediate,1,,,BAO_0000218,,
10172,,CHEMBL875333,,,11020,N,1,Intermediate,1,,,BAO_0000218,,
10173,,CHEMBL628594,,,11020,N,1,Intermediate,1,,,BAO_0000218,,
10174,,CHEMBL628595,,,4969,N,1,Intermediate,1,,,BAO_0000218,1969.0,
10175,,CHEMBL628596,,,6737,N,1,Intermediate,1,,,BAO_0000218,1969.0,
10176,,CHEMBL628597,,,6737,N,1,Intermediate,1,,,BAO_0000218,1969.0,
10177,,CHEMBL628598,,,5089,N,1,Intermediate,1,,,BAO_0000218,1969.0,
10178,,CHEMBL628599,,,5089,N,1,Intermediate,1,,,BAO_0000218,1969.0,
10179,In vivo,CHEMBL628600,,,1466,N,1,Intermediate,1,,,BAO_0000218,,
10180,In vivo,CHEMBL628601,,,1466,N,1,Intermediate,1,,,BAO_0000218,,
10181,,CHEMBL628602,,,4950,N,1,Intermediate,1,,,BAO_0000218,,
10182,In vitro,CHEMBL628603,,,2412,N,1,Intermediate,1,,,BAO_0000218,,
10183,In vitro,CHEMBL628604,,,2412,N,1,Intermediate,1,,,BAO_0000218,,
10184,In vitro,CHEMBL628605,,,2412,N,1,Intermediate,1,,,BAO_0000218,,
10185,In vitro,CHEMBL628606,,,2412,N,1,Intermediate,1,,,BAO_0000218,,
10186,In vitro,CHEMBL628607,,,2412,N,1,Intermediate,1,,,BAO_0000218,,
10187,,CHEMBL628608,,,15022,N,1,Intermediate,1,,,BAO_0000218,,
10188,,CHEMBL628609,,,15022,N,1,Intermediate,1,,,BAO_0000218,,
10189,,CHEMBL628610,,,406,N,1,Intermediate,1,,,BAO_0000218,1969.0,
10190,In vivo,CHEMBL873819,,,15078,N,1,Intermediate,1,,,BAO_0000218,,
10191,In vivo,CHEMBL628611,,,15078,N,1,Intermediate,1,,,BAO_0000218,,
10192,In vivo,CHEMBL628612,,,5247,N,1,Intermediate,1,,,BAO_0000218,,
10193,In vivo,CHEMBL628613,,,5041,N,1,Intermediate,1,,,BAO_0000218,,
10194,In vivo,CHEMBL628614,,,5041,N,1,Intermediate,1,,,BAO_0000218,,
10195,In vivo,CHEMBL628615,,,5041,N,1,Intermediate,1,,,BAO_0000218,,
10196,In vivo,CHEMBL628616,,,5041,N,1,Intermediate,1,,,BAO_0000218,,
10197,,CHEMBL627924,,,3918,N,1,Intermediate,1,,,BAO_0000218,1969.0,
10198,,CHEMBL627925,,,2906,N,1,Intermediate,1,,,BAO_0000218,2107.0,
10199,In vivo,CHEMBL627926,,,6467,N,1,Intermediate,1,,,BAO_0000218,,
10200,,CHEMBL627927,,,5510,N,1,Intermediate,1,,,BAO_0000218,,
10201,,CHEMBL627928,,,3788,N,1,Intermediate,1,,,BAO_0000218,,
10202,,CHEMBL627539,,,17796,N,1,Intermediate,1,,,BAO_0000218,,
10203,In vivo,CHEMBL876790,,,12873,N,1,Intermediate,1,,,BAO_0000218,1969.0,
10204,In vivo,CHEMBL858186,,,5983,N,1,Intermediate,1,,,BAO_0000218,,
10205,,CHEMBL627540,,,15765,N,1,Intermediate,1,,,BAO_0000218,,
10206,In vivo,CHEMBL627541,,,2661,N,1,Intermediate,1,,,BAO_0000218,,
10207,In vivo,CHEMBL627715,,,2661,N,1,Intermediate,1,,,BAO_0000218,,
10208,In vivo,CHEMBL627716,,,429,N,1,Intermediate,1,,,BAO_0000218,,
10209,,CHEMBL627717,,,17655,N,1,Intermediate,1,,,BAO_0000218,,
10210,In vivo,CHEMBL627718,,,17717,N,1,Intermediate,1,,,BAO_0000218,,
10211,In vivo,CHEMBL627719,,,17717,N,1,Intermediate,1,,,BAO_0000218,,
10212,In vivo,CHEMBL627720,,,17717,N,1,Intermediate,1,,,BAO_0000218,,
10213,In vivo,CHEMBL627721,,,6570,N,1,Intermediate,1,,,BAO_0000218,,
10214,In vivo,CHEMBL627722,,,6570,N,1,Intermediate,1,,,BAO_0000218,,
10215,In vivo,CHEMBL627723,,,5978,N,1,Intermediate,1,,,BAO_0000218,,
10216,In vivo,CHEMBL626058,,,5978,N,1,Intermediate,1,,,BAO_0000218,,
10217,In vivo,CHEMBL626059,,,5978,N,1,Intermediate,1,,,BAO_0000218,,
10218,In vivo,CHEMBL626060,,,5978,N,1,Intermediate,1,,,BAO_0000218,,
10219,In vivo,CHEMBL626061,,,17720,N,1,Intermediate,1,,,BAO_0000218,1969.0,
10220,In vivo,CHEMBL876791,,,4723,N,1,Intermediate,1,,,BAO_0000218,,
10221,In vivo,CHEMBL626062,,,4723,N,1,Intermediate,1,,,BAO_0000218,,
10222,In vivo,CHEMBL626063,,,4756,N,1,Intermediate,1,,,BAO_0000218,,
10223,In vivo,CHEMBL626064,,,4756,N,1,Intermediate,1,,,BAO_0000218,,
10224,In vivo,CHEMBL626065,,,17720,N,1,Intermediate,1,,,BAO_0000218,1969.0,
10225,In vivo,CHEMBL626066,,,17720,N,1,Intermediate,1,,,BAO_0000218,1969.0,
10226,In vivo,CHEMBL626067,,,1466,N,1,Intermediate,1,,,BAO_0000218,,
10227,,CHEMBL626068,,,7449,N,1,Intermediate,1,,,BAO_0000218,,
10228,,CHEMBL626069,,,7449,N,1,Intermediate,1,,,BAO_0000218,,
10229,,CHEMBL626070,,,7449,N,1,Intermediate,1,,,BAO_0000218,,
10230,,CHEMBL626071,,,7449,N,1,Intermediate,1,,,BAO_0000218,,
10231,,CHEMBL626072,,,7449,N,1,Intermediate,1,,,BAO_0000218,,
10232,,CHEMBL626073,,,7449,N,1,Intermediate,1,,,BAO_0000218,,
10233,,CHEMBL626741,,,7768,N,1,Intermediate,1,,,BAO_0000218,2046.0,
10234,,CHEMBL626742,,,17655,N,1,Intermediate,1,,,BAO_0000218,,
10235,,CHEMBL626743,,,17735,N,1,Intermediate,1,,,BAO_0000218,,
10236,,CHEMBL876792,,,5960,N,1,Intermediate,1,,,BAO_0000218,,
10237,,CHEMBL626744,,,17735,N,1,Intermediate,1,,,BAO_0000218,,
10238,,CHEMBL626745,,,7116,N,1,Intermediate,1,,,BAO_0000218,,
10239,In vivo,CHEMBL626746,,,4878,N,1,Intermediate,1,,,BAO_0000218,1969.0,
10240,,CHEMBL626747,,,5939,N,1,Intermediate,1,,,BAO_0000218,,
10241,,CHEMBL626748,,,5939,N,1,Intermediate,1,,,BAO_0000218,,
10242,,CHEMBL626749,,,16367,N,1,Intermediate,1,,,BAO_0000218,,
10243,,CHEMBL626750,,,16366,N,1,Intermediate,1,,,BAO_0000218,,
10244,,CHEMBL626751,,,4426,N,1,Intermediate,1,,,BAO_0000218,,
10245,,CHEMBL626913,,,4426,N,1,Intermediate,1,,,BAO_0000218,,
10246,,CHEMBL626914,,,5041,N,1,Intermediate,1,,,BAO_0000218,,
10247,,CHEMBL626915,,,5041,N,1,Intermediate,1,,,BAO_0000218,,
10248,,CHEMBL626916,,,1500,N,1,Intermediate,1,,,BAO_0000218,,
10249,,CHEMBL626917,,,1500,N,1,Intermediate,1,,,BAO_0000218,,
10250,,CHEMBL626918,,,17409,N,1,Intermediate,1,,,BAO_0000218,,
10251,,CHEMBL626919,,,17409,N,1,Intermediate,1,,,BAO_0000218,,
10252,In vivo,CHEMBL626920,,,2959,N,1,Intermediate,1,,,BAO_0000218,,
10253,In vivo,CHEMBL621976,,,13501,N,1,Intermediate,1,,,BAO_0000218,,
10254,In vivo,CHEMBL877599,,,6567,N,1,Intermediate,1,,,BAO_0000218,,
10255,In vivo,CHEMBL621977,,,6571,N,1,Intermediate,1,,,BAO_0000218,,
10256,In vivo,CHEMBL621978,,,6715,N,1,Intermediate,1,,,BAO_0000218,,
10257,In vivo,CHEMBL621979,,,6715,N,1,Intermediate,1,,,BAO_0000218,,
10258,In vivo,CHEMBL621980,,,2932,N,1,Intermediate,1,,,BAO_0000218,,
10259,In vivo,CHEMBL621981,,,4171,N,1,Intermediate,1,,,BAO_0000218,,
10260,In vivo,CHEMBL621982,,,17509,N,1,Intermediate,1,,,BAO_0000218,,
10261,In vivo,CHEMBL882953,,,17509,N,1,Intermediate,1,,,BAO_0000218,,
10262,In vivo,CHEMBL621983,,,4527,N,1,Intermediate,1,,,BAO_0000218,,
10263,In vivo,CHEMBL621984,,,4026,N,1,Intermediate,1,,,BAO_0000218,,
10264,In vivo,CHEMBL621985,,,6659,N,1,Intermediate,1,,,BAO_0000218,,
10265,In vivo,CHEMBL621986,,,6659,N,1,Intermediate,1,,,BAO_0000218,,
10266,In vivo,CHEMBL621987,,,6659,N,1,Intermediate,1,,,BAO_0000218,,
10267,In vivo,CHEMBL877600,,,6659,N,1,Intermediate,1,,,BAO_0000218,,
10268,In vivo,CHEMBL621988,,,6659,N,1,Intermediate,1,,,BAO_0000218,,
10269,In vivo,CHEMBL621989,,,6659,N,1,Intermediate,1,,,BAO_0000218,,
10270,In vivo,CHEMBL621990,,,6597,N,1,Intermediate,1,,,BAO_0000218,,
10271,In vivo,CHEMBL621991,,,1202,N,1,Intermediate,1,,,BAO_0000218,,
10272,In vivo,CHEMBL621992,,,1202,N,1,Intermediate,1,,,BAO_0000218,,
10273,In vivo,CHEMBL621993,,,1202,N,1,Intermediate,1,,,BAO_0000218,,
10274,In vivo,CHEMBL621994,,,1202,N,1,Intermediate,1,,,BAO_0000218,,
10275,In vivo,CHEMBL621995,,,5207,N,1,Intermediate,1,,,BAO_0000218,,
10276,In vivo,CHEMBL621996,,,5970,N,1,Intermediate,1,,,BAO_0000218,,
10277,In vivo,CHEMBL621997,,,17538,N,1,Intermediate,1,,,BAO_0000218,,
10278,In vivo,CHEMBL621998,,,17538,N,1,Intermediate,1,,,BAO_0000218,,
10279,In vivo,CHEMBL621999,,,1466,N,1,Intermediate,1,,,BAO_0000218,,
10280,In vivo,CHEMBL622000,,,2879,N,1,Intermediate,1,,,BAO_0000218,,
10281,In vivo,CHEMBL622001,,,2879,N,1,Intermediate,1,,,BAO_0000218,,
10282,In vivo,CHEMBL622002,,,2879,N,1,Intermediate,1,,,BAO_0000218,,
10283,In vivo,CHEMBL622003,,,3777,N,1,Intermediate,1,,,BAO_0000218,,
10284,In vivo,CHEMBL877601,,,3777,N,1,Intermediate,1,,,BAO_0000218,,
10285,In vivo,CHEMBL624871,,,3777,N,1,Intermediate,1,,,BAO_0000218,,
10286,In vivo,CHEMBL622004,,,3777,N,1,Intermediate,1,,,BAO_0000218,,
10287,In vivo,CHEMBL882954,,,5423,N,1,Intermediate,1,,,BAO_0000218,,
10288,In vivo,CHEMBL622005,,,16365,N,1,Intermediate,1,,,BAO_0000218,,
10289,In vivo,CHEMBL622006,,,16365,N,1,Intermediate,1,,,BAO_0000218,,
10290,In vivo,CHEMBL622007,,,4239,N,1,Intermediate,1,,,BAO_0000218,,
10291,In vivo,CHEMBL622008,,,5438,N,1,Intermediate,1,,,BAO_0000218,,
10292,In vivo,CHEMBL622009,,,5334,N,1,Intermediate,1,,,BAO_0000218,,
10293,In vivo,CHEMBL622010,,,5334,N,1,Intermediate,1,,,BAO_0000218,,
10294,In vivo,CHEMBL622011,,,4199,N,1,Intermediate,1,,,BAO_0000218,,
10295,In vivo,CHEMBL622012,,,4199,N,1,Intermediate,1,,,BAO_0000218,,
10296,In vivo,CHEMBL622013,,,4199,N,1,Intermediate,1,,,BAO_0000218,,
10297,In vivo,CHEMBL622014,,,4890,N,1,Intermediate,1,,,BAO_0000218,,
10298,In vivo,CHEMBL624749,,,2792,N,1,Intermediate,1,,,BAO_0000218,,
10299,In vivo,CHEMBL624750,,,5529,N,1,Intermediate,1,,,BAO_0000218,,
10300,In vivo,CHEMBL624751,,,6685,N,1,Intermediate,1,,,BAO_0000218,,
10301,In vivo,CHEMBL624752,,,6685,N,1,Intermediate,1,,,BAO_0000218,,
10302,In vivo,CHEMBL624753,,,6685,N,1,Intermediate,1,,,BAO_0000218,,
10303,In vivo,CHEMBL624754,,,6005,N,1,Intermediate,1,,,BAO_0000218,,
10304,In vivo,CHEMBL624755,,,6410,N,1,Intermediate,1,,,BAO_0000218,,
10305,In vivo,CHEMBL624756,,,6410,N,1,Intermediate,1,,,BAO_0000218,,
10306,In vivo,CHEMBL624757,,,6103,N,1,Intermediate,1,,,BAO_0000218,,
10307,In vivo,CHEMBL624758,,,6410,N,1,Intermediate,1,,,BAO_0000218,,
10308,In vivo,CHEMBL622270,,,6410,N,1,Intermediate,1,,,BAO_0000218,,
10309,In vivo,CHEMBL622271,,,5353,N,1,Intermediate,1,,,BAO_0000218,,
10310,In vivo,CHEMBL622272,,,4727,N,1,Intermediate,1,,,BAO_0000218,,
10311,In vivo,CHEMBL622273,,,17804,N,1,Intermediate,1,,,BAO_0000218,,
10312,In vivo,CHEMBL622274,,,5809,N,1,Intermediate,1,,,BAO_0000218,,
10313,In vivo,CHEMBL622275,,,17804,N,1,Intermediate,1,,,BAO_0000218,,
10314,In vivo,CHEMBL622276,,,3634,N,1,Intermediate,1,,,BAO_0000218,,
10315,In vivo,CHEMBL622277,,,3341,N,1,Intermediate,1,,,BAO_0000218,,
10316,In vivo,CHEMBL622278,,,2690,N,1,Intermediate,1,,,BAO_0000218,,
10317,In vivo,CHEMBL622279,,,3184,N,1,Intermediate,1,,,BAO_0000218,,
10318,In vivo,CHEMBL622280,,,740,N,1,Intermediate,1,,,BAO_0000218,,
10319,In vivo,CHEMBL624083,,,1806,N,1,Intermediate,1,,,BAO_0000218,,
10320,In vivo,CHEMBL624084,,,4891,N,1,Intermediate,1,,,BAO_0000218,,
10321,In vivo,CHEMBL624085,,,3634,N,1,Intermediate,1,,,BAO_0000218,,
10322,In vivo,CHEMBL624086,,,64,N,1,Intermediate,1,,,BAO_0000218,,
10323,In vivo,CHEMBL624087,,,4839,N,1,Intermediate,1,,,BAO_0000218,,
10324,In vivo,CHEMBL624088,,,1094,N,1,Intermediate,1,,,BAO_0000218,,
10325,In vivo,CHEMBL624089,,,5005,U,0,Intermediate,1,,,BAO_0000218,,
10326,In vivo,CHEMBL624090,,,5005,U,0,Intermediate,1,,,BAO_0000218,,
