tid,src_assay_id,relationship_type,tissue_id,assay_strain,assay_id,assay_organism,description,assay_tissue,curated_by,variant_id,chembl_id,assay_test_type,assay_tax_id,cell_id,confidence_score,src_id,assay_cell_type,assay_type,assay_category,assay_subcellular_fraction,bao_format,doc_id
51,,H,,,1555,,Binding affinity towards 5-hydroxytryptamine 1A receptor by displacement of [3H]8-OH-DPAT.,,Expert,,CHEMBL857064,,,,8,1,,B,,,BAO_0000357,1633
51,,H,,,1556,,Binding affinity for 5-hydroxytryptamine 1A receptor was determined,,Autocuration,,CHEMBL616377,,,,8,1,,B,,,BAO_0000357,11866
51,,H,,,1557,,Binding affinity for 5-hydroxytryptamine 1A receptor was determined,,Autocuration,,CHEMBL616378,,,,8,1,,B,,,BAO_0000357,4373
51,,H,,,1558,,Evaluated for the binding affinity to 5-hydroxytryptamine 1A receptor,,Autocuration,,CHEMBL616379,,,,8,1,,B,,,BAO_0000357,4687
11863,,H,,,1559,,Ability to displace [3H]8-OH-DPAT from 5-hydroxytryptamine 1A receptor,,Autocuration,,CHEMBL616380,,,,8,1,,B,,,BAO_0000357,16946
11863,,H,,,1560,,Binding affinity against 5-hydroxytryptamine 1A receptor was determined using [3H]-8-OH-DPAT radioligand,,Autocuration,,CHEMBL616381,,,,8,1,,B,,,BAO_0000357,13291
11863,,H,,,1561,,Compound was evaluated for the affinity at 5-hydroxytryptamine 1A receptor,,Autocuration,,CHEMBL616382,,,,8,1,,B,,,BAO_0000357,14159
11863,,H,,,1562,,Compound was tested for the binding affinity against 5-hydroxytryptamine 1A receptor by using [3H]DPAT as radioligand,,Autocuration,,CHEMBL616383,,,,8,1,,B,,,BAO_0000357,10812
11863,,D,,,1563,Mus musculus,In vitro binding affinity against 5-hydroxytryptamine 1A receptor in CHO cells,,Expert,,CHEMBL616350,,10090.0,449.0,9,1,CHO,B,,,BAO_0000219,3032
11863,,H,,,1564,,Inhibition of 5-OH-DPAT binding to 5-hydroxytryptamine 1A receptor,,Autocuration,,CHEMBL616351,,,,8,1,,B,,,BAO_0000357,16655
11863,,H,,,1565,,Inhibitory activity against 5-hydroxytryptamine 1A receptor using [3H]8-OH-DPAT as radioligand at 10e-5 M concentration,,Autocuration,,CHEMBL616352,,,,8,1,,B,,,BAO_0000357,14532
11863,,H,,,1566,,Binding affinity against 5-hydroxytryptamine 1A receptor,,Autocuration,,CHEMBL616353,,,,8,1,,B,,,BAO_0000357,13944
11863,,H,,,1567,,Binding affinity against serotonergic 5-HT1a receptor,,Autocuration,,CHEMBL616354,,,,8,1,,B,,,BAO_0000357,13033
11863,,H,,,1568,,Binding affinity for 5-hydroxytryptamine 1A receptor was determined by using [3H]8-OH-DPAT as radioligand,,Autocuration,,CHEMBL616508,,,,8,1,,B,,,BAO_0000357,10321
11863,,D,,,1569,Mus musculus,Binding affinity for 5-hydroxytryptamine 1A receptor,,Expert,,CHEMBL616559,,10090.0,,9,1,,B,,,BAO_0000357,2968
11863,,H,,,1570,,Binding affinity at 5-hydroxytryptamine 1A receptor,,Autocuration,,CHEMBL616560,,,,8,1,,B,,,BAO_0000357,13964
11863,,H,,,1571,,"Binding affinity towards 5-hydroxytryptamine 1A receptor receptor, using [3H]5-HT as radioligand.",,Autocuration,,CHEMBL616561,,,,8,1,,B,,,BAO_0000357,15527
11863,,H,,,1572,,Compound was evaluated for the binding affinity against [3H]8-OH-DPAT-labeled 5-hydroxytryptamine 1A receptor sites in cloned CHO cells,,Autocuration,,CHEMBL616562,,,449.0,8,1,CHO,B,,,BAO_0000219,12248
11863,,H,,,1573,,Compound was evaluated for the binding affinity against [3H]8-OH-DPAT-labeled 5-hydroxytryptamine 1A receptor sites in cloned CHO cells,,Autocuration,,CHEMBL616563,,,449.0,8,1,CHO,B,,,BAO_0000219,12249
11863,,H,,,1574,,Compound was tested for binding affinity using [3H]8-OH-DPAT against 5-hydroxytryptamine 1A receptor,,Autocuration,,CHEMBL616564,,,,8,1,,B,,,BAO_0000357,15120
11863,,H,,,1575,,In vitro binding affinity towards 5-hydroxytryptamine 1A receptor by using [3H]-8-OH-DPAT as radioligand,,Autocuration,,CHEMBL616565,,,,8,1,,B,,,BAO_0000357,13313
11863,,H,,,1576,,In vivo binding affinity was evaluated against 5-hydroxytryptamine 1A receptor,,Autocuration,,CHEMBL616566,,,,8,1,,B,,,BAO_0000218,2613
11863,,H,,,1577,,The binding affinity towards 5-hydroxytryptamine 1A receptor; No affinity,,Autocuration,,CHEMBL616989,,,,8,1,,B,,,BAO_0000357,16700
11863,,H,,,1578,,Ability to displace [125I]iodosulpiride from 5-hydroxytryptamine 1A receptor,,Autocuration,,CHEMBL857975,,,,8,1,,B,,,BAO_0000357,2201
11863,,D,,,1579,Mus musculus,Binding affinity against 5-hydroxytryptamine 1A receptor,,Expert,,CHEMBL616990,,10090.0,,9,1,,B,,,BAO_0000357,1274
11863,,H,,,1580,,Compound was evaluated for binding affinity against 5-hydroxytryptamine 1A receptor using radioligand binding assay,,Autocuration,,CHEMBL616991,,,,8,1,,B,,,BAO_0000357,1317
11863,,H,,,1581,,Tested against 5-hydroxytryptamine 1A receptor,,Autocuration,,CHEMBL616992,,,,8,1,,B,,,BAO_0000357,12146
11863,,H,,,1582,,The compound's binding affinity against 5-hydroxytryptamine 1A receptor,,Autocuration,,CHEMBL616993,,,,8,1,,B,,,BAO_0000357,14059
106,,H,,,1583,Oryctolagus cuniculus,Dissociation equilibrium constant against the vascular 5-hydroxytryptamine 1B like receptor in the rabbit saphenous vein,,Expert,,CHEMBL616994,,9986.0,,8,1,,B,,,BAO_0000019,14025
106,,H,,,1584,Oryctolagus cuniculus,The dissociation equilibrium constant (pKB=-log KB) of compound was determined against the vascular 5-hydroxytryptamine 1B like receptor in the rabbit saphenous vein(RbSV); NS=non surmountable,,Autocuration,,CHEMBL616995,,9986.0,,8,1,,B,,,BAO_0000019,14025
105571,,D,,,1585,Gorilla gorilla,The compound was tested for CNS binding affinity towards 5-hydroxytryptamine 1B receptor from cloned gorilla membranes expressed in cultured HEK 293 cells,,Intermediate,,CHEMBL616996,,9593.0,722.0,9,1,HEK293,B,,,BAO_0000219,14447
106,,H,,,1586,Cavia porcellus,5-HT1B agonist potency was evaluated as effective dose that induced hypothermia in the guinea-pig upon intraperitoneal administration,,Autocuration,,CHEMBL616997,In vivo,10141.0,,8,1,,F,,,BAO_0000218,3025
106,,H,,,1587,Cavia porcellus,5-hydroxytryptamine 1B receptor agonist potency was evaluated as effective dose that induced hypothermia in the guinea-pig upon intraperitoneal administration,,Autocuration,,CHEMBL616998,In vivo,10141.0,,8,1,,F,,,BAO_0000218,3025
106,,H,,,1588,Cavia porcellus,Affinity of compound towards 5-hydroxytryptamine 1B receptor in isolated guinea-pig iliac artery,,Autocuration,,CHEMBL616999,,10141.0,,8,1,,F,,,BAO_0000019,15329
106,,H,,,1589,Cavia porcellus,Affinity of compound towards 5-hydroxytryptamine 1B receptor in isolated guinea-pig iliac artery; n.d. indicates Not determined,,Autocuration,,CHEMBL617000,,10141.0,,8,1,,F,,,BAO_0000019,15329
106,,H,,,1590,Cavia porcellus,Compound was evaluated for its antagonist affinity towards 5-hydroxytryptamine 1B receptor of guinea pig,,Autocuration,,CHEMBL617001,,10141.0,,8,1,,F,,,BAO_0000019,15847
106,,H,,,1591,Cavia porcellus,Compound was evaluated for its antagonist affinity towards 5-hydroxytryptamine 1B receptor of guinea pig; ND means not done,,Autocuration,,CHEMBL858111,,10141.0,,8,1,,F,,,BAO_0000019,15847
106,,H,,,1592,,Intrinsic activity for Antagonism of 5-hydroxytryptamine 1B receptor-mediated stimulation of [35S]GTP gamma S binding,,Autocuration,,CHEMBL617002,,,,8,1,,F,,,BAO_0000019,14165
106,,H,,,1593,,Antagonism tested at 1 uM against the agonist-induced inhibitory effect of 10 nM 5-carbamoyltryptamine (5-CT),,Autocuration,,CHEMBL617003,,,,8,1,,F,,,BAO_0000019,14214
106,,H,,,1594,,Antagonism tested at 1 uM against the agonist-induced inhibitory effect of 10 nM 5-carbamoyltryptamine(5-CT),,Autocuration,,CHEMBL617004,,,,8,1,,F,,,BAO_0000019,14214
106,,D,,,1595,Homo sapiens,Agonist activity at 5-hydroxytryptamine 1B receptor by measuring the inhibition of forskolin-stimulated cAMP formation,,Expert,,CHEMBL617005,,9606.0,,9,1,,F,,,BAO_0000019,14214
106,,D,,,1596,Homo sapiens,Inhibition of forskolin-stimulated c-AMP formation by human 5-hydroxytryptamine 1B receptor expressed in CHO-K1 cells,,Expert,,CHEMBL616623,,9606.0,485.0,9,1,CHO-K1,F,,,BAO_0000219,13729
106,,H,,,1597,,Effective concentration determined by measuring inhibition of forskolin-stimulated c-AMP formation at 5-hydroxytryptamine 1B receptor stably transfected in CHO cell lines,,Autocuration,,CHEMBL616624,,,449.0,8,1,CHO,F,,,BAO_0000219,3025
106,,H,,,1598,,The compound was evaluated for intrinsic activity against human cloned 5-hydroxytryptamine 1B receptor,,Autocuration,,CHEMBL883243,,,,8,1,,B,,,BAO_0000357,2391
106,,H,,,1599,,The compound was evaluated for intrinsic activity against human cloned 5-hydroxytryptamine 1B receptor; full agonist,,Autocuration,,CHEMBL616625,,,,8,1,,F,,,BAO_0000019,2391
106,,H,,,1600,,"Agonist-induced [35S]GTP-gamma-S, binding in CHO cells stably transfected with human 5-hydroxytryptamine 1B receptor",,Expert,,CHEMBL616626,,,449.0,8,1,CHO,F,,,BAO_0000219,14956
106,,H,,,1601,,The intrinsic activity was evaluated for its ability to inhibit forskolin-stimulated c-AMP formation mediated by cloned 5-hydroxytryptamine 1B receptor in CHO cell line,,Autocuration,,CHEMBL616627,,,449.0,8,1,CHO,F,,,BAO_0000219,2598
106,,H,,,1602,,The intrinsic activity was evaluated for its ability to inhibit forskolin-stimulated c-AMP formation mediated by cloned 5-hydroxytryptamine 1B receptor in CHO cell line; Antagonist,,Autocuration,,CHEMBL616628,,,449.0,8,1,CHO,F,,,BAO_0000219,2598
106,,H,,,1603,,The intrinsic activity was evaluated for its ability to inhibit forskolin-stimulated c-AMP formation mediated by cloned 5-hydroxytryptamine 1B receptor in CHO cell line; Full Agonist,,Autocuration,,CHEMBL616629,,,449.0,8,1,CHO,F,,,BAO_0000219,2598
106,,H,,,1604,,The intrinsic activity was evaluated for its ability to inhibit forskolin-stimulated c-AMP formation mediated by cloned 5-hydroxytryptamine 1B receptor in CHO cell line; Partial Agonist,,Autocuration,,CHEMBL616630,,,449.0,8,1,CHO,F,,,BAO_0000219,2598
106,,H,,,1605,,"Efficacy was evaluated relative to human 5-HT1B receptor using [35S]GTP-gamma-S, as radioligand",,Expert,,CHEMBL616631,,,,8,1,,F,,,BAO_0000019,14956
106,,H,,,1606,,"Efficacy of compound was evaluated relative to human 5-hydroxytryptamine 1B receptor using [35S]GTP-gamma-S, as radioligand",,Autocuration,,CHEMBL616632,,,,8,1,,F,,,BAO_0000019,14956
106,,D,,,1607,Homo sapiens,Percentage Maximal inhibition obtained with 1 uM 5-HT against 5-hydroxytryptamine 1B receptor,,Expert,,CHEMBL616633,,9606.0,,9,1,,B,,,BAO_0000357,14214
106,,H,,,1608,,Ability to displace [3H]5-HT from recombinant human 5-hydroxytryptamine 1B receptor stably expressed in CHO cells determined in vitro,,Expert,,CHEMBL616634,,,449.0,8,1,CHO,B,,,BAO_0000219,3463
106,,H,,,1609,,Affinity of compound towards 5-hydroxytryptamine 1B receptor was evaluated using radioligand binding technique,,Autocuration,,CHEMBL616635,,,,8,1,,B,,,BAO_0000357,15331
106,,D,,,1610,Homo sapiens,Binding affinity against 5-hydroxytryptamine 1B receptor,,Expert,,CHEMBL885358,,9606.0,,9,1,,B,,,BAO_0000357,16146
106,,D,,,1611,Homo sapiens,Displacement of [3H]5-HT from human 5-hydroxytryptamine 1B receptor expressed in CHO cells,,Expert,,CHEMBL616636,,9606.0,449.0,9,1,CHO,B,,,BAO_0000219,14159
106,,H,,,1612,,Binding affinity to human cloned 5-hydroxytryptamine 1B receptor in CHO cells by [3H]5-HT binding displacement.,,Expert,,CHEMBL616637,,,449.0,8,1,CHO,B,,,BAO_0000219,14158
106,,H,,,1613,,Compound was evaluated for the affinity at 5-hydroxytryptamine 1B receptor,,Autocuration,,CHEMBL616638,,,,8,1,,B,,,BAO_0000357,14159
106,,H,,,1614,,Displacement of [3H]5-HT binding to cloned 5-hydroxytryptamine 1B receptor stably expressed in CHO cells,,Expert,,CHEMBL616639,,,449.0,8,1,CHO,B,,,BAO_0000219,15250
106,,H,,,1615,,Binding affinity at cloned human 5-hydroxytryptamine 1B receptor stably expressed in CHO cells by [3H]5-HT displacement.,,Expert,,CHEMBL616640,,,449.0,8,1,CHO,B,,,BAO_0000219,15250
106,,H,,,1616,,Displacement of [3H]5-HT binding from the cloned human 5-hydroxytryptamine 1B receptor stably expressed in CHO cells,,Expert,,CHEMBL616641,,,449.0,8,1,CHO,B,,,BAO_0000219,15331
106,,H,,,1617,,Displacement of [3H]5-HT binding from cloned human 5-hydroxytryptamine 1B receptor stably expressed in CHO cells.,,Expert,,CHEMBL616642,,,449.0,8,1,CHO,B,,,BAO_0000219,15332
106,,H,,,1618,,Displacement of specific [3H]5-HT binding to cloned human 5-hydroxytryptamine 1B receptor expressed in CHO cells,,Expert,,CHEMBL616643,,,449.0,8,1,CHO,B,,,BAO_0000219,14956
106,,H,,,1619,,In vitro binding affinity against human 5-hydroxytryptamine 1B receptor at a concentration of 100 (nM),,Autocuration,,CHEMBL616644,,,,8,1,,B,,,BAO_0000357,3805
106,,H,,,1620,,Intrinsic activity for each compound is calculated as a percentage of the 5-hydroxytryptamine 1B receptor response,,Autocuration,,CHEMBL616645,,,,8,1,,B,,,BAO_0000357,14875
105,,H,,,1621,Oryctolagus cuniculus,Compound was tested for 5-hydroxytryptamine 1D like receptor-mediated vascular effect in rabbit saphenous vein (RSV),,Autocuration,,CHEMBL616646,,9986.0,,8,1,,F,,,BAO_0000019,14454
105,,H,,,1622,Oryctolagus cuniculus,Tested for 5-hydroxytryptamine 1D like receptor-mediated vascular effect in rabbit saphenous vein (RSV),,Expert,,CHEMBL616647,,9986.0,,8,1,,F,,,BAO_0000019,14454
105,,H,,,1623,,Affinity at 5-hydroxytryptamine 1D receptor (For sumatriptan = Ki (nM)-12+/-1.9),,Autocuration,,CHEMBL616509,,,,8,1,,B,,,BAO_0000357,16288
105,,H,,,1624,,Affinity at 5-hydroxytryptamine 1D receptor from calf caudate using [3H]5-HT as radioligand (For sumatriptan = Ki(nM)-12+/-1.9),,Autocuration,,CHEMBL616510,,,,8,1,,B,,,BAO_0000357,16288
105,,H,,,1625,,Binding affinity against calf caudate 5-hydroxytryptamine 1D receptor,,Autocuration,,CHEMBL616511,,,,8,1,,B,,,BAO_0000357,16312
105,,H,,,1626,Bos taurus,Inhibitory activity against 5-hydroxytryptamine 1D receptor subtype,,Expert,,CHEMBL616512,,9913.0,,8,1,,B,,,BAO_0000357,1348
105,,H,,,1627,Bos taurus,Inhibitory concentration required against 5-hydroxytryptamine 1D receptor in bovine caudate using [3H]5-HT,,Autocuration,,CHEMBL616513,,9913.0,,8,1,,B,,,BAO_0000357,5834
105,,H,2435.0,,1628,Bos taurus,Binding affinity towards 5-hydroxytryptamine 1D receptor was determined in calf striatum homogenate,Striatum,Autocuration,,CHEMBL616514,,9913.0,,8,1,,B,,,BAO_0000019,13366
105,,H,,,1629,Bos taurus,Ability to bind to 5-hydroxytryptamine 1D receptor of calf substantia nigra,,Expert,,CHEMBL616515,,9913.0,,8,1,,B,,,BAO_0000357,1414
105,,H,,,1630,Bos taurus,Binding affinity against 5-hydroxytryptamine 1D receptor in calf caudate homogenates.,,Autocuration,,CHEMBL616516,,9913.0,,8,1,,B,,,BAO_0000019,14998
105,,H,,,1631,Bos taurus,Compound was evaluated for binding affinity towards 5-hydroxytryptamine 1D receptor in bovine caudate using [3H]- serotonin as radioligand,,Autocuration,,CHEMBL616517,,9913.0,,8,1,,B,,,BAO_0000357,11473
105,,H,,,1632,Bos taurus,Compound was evaluated for binding affinity towards 5-hydroxytryptamine 1D receptor in bovine caudate using [3H]- serotonin as radioligand,,Autocuration,,CHEMBL616518,,9913.0,,8,1,,B,,,BAO_0000357,11473
105,,H,,,1633,Bos taurus,Compound was evaluated for its inhibitory activity against 5-hydroxytryptamine 1D receptor of bovine caudate using [3H]5-HT as the radioligand,,Autocuration,,CHEMBL616519,,9913.0,,8,1,,B,,,BAO_0000357,10639
105,,H,,,1634,Bos taurus,Inhibitory activity against 5-hydroxytryptamine 1D receptor of bovine caudate using [3H]5-HT as the radioligand,,Autocuration,,CHEMBL616520,,9913.0,,8,1,,B,,,BAO_0000357,10639
105,,H,,,1635,Bos taurus,Tested in vitro for receptor binding affinity to 5-hydroxytryptamine 1D receptor in bovine caudate using [3H]5-HT radioligand,,Autocuration,,CHEMBL616521,,9913.0,,8,1,,B,,,BAO_0000357,1375
105,,H,,,1636,Bos taurus,Tested in vitro for receptor binding affinity to 5-hydroxytryptamine 1D receptor in bovine caudate using [3H]5-HT radioligand; NT means not tested,,Autocuration,,CHEMBL616522,,9913.0,,8,1,,B,,,BAO_0000357,1375
105,,H,,,1637,Bos taurus,The binding affinity at 5-hydroxytryptamine 1D receptor was determined using [3H]5-CT; Not tested,,Autocuration,,CHEMBL884531,,9913.0,,8,1,,B,,,BAO_0000357,16532
105,,H,,,1638,Bos taurus,Binding affinity towards 5-hydroxytryptamine 1D receptor using [3H]5-HT as radioligand,,Autocuration,,CHEMBL616523,,9913.0,,8,1,,B,,,BAO_0000357,11147
105,,H,2435.0,,1639,Bos taurus,Binding affinity towards 5-hydroxytryptamine 1D receptor was determined in calf striatum homogenate,Striatum,Autocuration,,CHEMBL616731,,9913.0,,8,1,,B,,,BAO_0000019,13366
105,,H,,,1640,Bos taurus,Binding affinity was determined against 5-hydroxytryptamine 1D receptor in bovine caudate homogenate,,Autocuration,,CHEMBL616732,,9913.0,,8,1,,B,,,BAO_0000019,10444
105,,H,,,1641,Bos taurus,The binding affinity at 5-hydroxytryptamine 1D receptor was determined using [3H]5-CT,,Autocuration,,CHEMBL616733,,9913.0,,8,1,,B,,,BAO_0000357,16532
105,,H,,,1642,Bos taurus,The binding affinity at 5-hydroxytryptamine 1D receptor was determined using [3H]5-CT; Not tested,,Autocuration,,CHEMBL616734,,9913.0,,8,1,,B,,,BAO_0000357,16532
105,,H,,,1643,Bos taurus,Binding affinity towards 5-hydroxytryptamine 1B receptor in rat frontal cortex membranes using [125]ICYP,,Autocuration,,CHEMBL616735,,9913.0,,8,1,,B,,,BAO_0000249,12827
105,,H,,,1644,Bos taurus,Binding affinity towards 5-hydroxytryptamine 1B receptor in rat frontal cortex membranes using [125]ICYP; Not determined,,Autocuration,,CHEMBL616736,,9913.0,,8,1,,B,,,BAO_0000249,12827
105,,H,,,1645,Bos taurus,Agonistic activity against 5-hydroxytryptamine 1D receptor in calf caudate using [3H]-GTI,,Expert,,CHEMBL616737,,9913.0,,8,1,,F,,,BAO_0000019,12919
105,,H,,,1646,Bos taurus,Affinity pKi for 5-hydroxytryptamine 1D receptor was measured in calf caudate homogenate,,Autocuration,,CHEMBL616738,,9913.0,,8,1,,B,,,BAO_0000019,14025
105,,H,,,1647,Bos taurus,Agonistic activity against 5-hydroxytryptamine 1D receptor in calf caudate using [3H]-GTI,,Expert,,CHEMBL616739,,9913.0,,8,1,,F,,,BAO_0000019,12919
105,,H,,,1648,Bos taurus,Agonistic activity against 5-hydroxytryptamine 1D receptor in calf caudate using [3H]-GTI,,Expert,,CHEMBL616740,,9913.0,,8,1,,F,,,BAO_0000019,12919
105,,H,,,1649,Bos taurus,Agonistic activity against 5-hydroxytryptamine 1D receptor in calf caudate using [3H]-GTI,,Expert,,CHEMBL616741,,9913.0,,8,1,,F,,,BAO_0000019,12919
105,,H,,,1650,Gorilla gorilla,The compound was tested for CNS binding affinity towards 5-hydroxytryptamine 1D receptor from cloned gorilla membranes expressed in cultured HEK 293 cells,,Autocuration,,CHEMBL616742,,9593.0,722.0,8,1,HEK293,B,,,BAO_0000219,14447
105570,,D,,,1651,Cavia porcellus,Compound was tested for the inhibition of forskolin-stimulated adenylate cyclase at 5-hydroxytryptamine 1D receptor in guinea pig substantia nigra,,Intermediate,,CHEMBL616743,,10141.0,,9,1,,B,,,BAO_0000019,1375
105570,,D,,,1652,Cavia porcellus,Compound was tested for the inhibition of forskolin-stimulated adenylate cyclase at 5-hydroxytryptamine 1D receptor in guinea pig substantia nigra; NT means not tested,,Intermediate,,CHEMBL616744,,10141.0,,9,1,,B,,,BAO_0000019,1375
105570,,D,,,1653,Cavia porcellus,Oral effective dose against hypothermia in the guinea pig caused by stimulation of central 5-hydroxytryptamine 1D receptor by the agonist GR-46611,,Intermediate,,CHEMBL616745,,10141.0,,9,1,,F,,,BAO_0000019,12409
105570,,D,,,1654,Cavia porcellus,Oral effective dose against hypothermia in the guinea pig caused by stimulation of central 5-hydroxytryptamine 1D receptors by the agonist GR-46611,,Intermediate,,CHEMBL616746,,10141.0,,9,1,,F,,,BAO_0000019,12409
105570,,D,,,1655,Cavia porcellus,Oral effective dose against hypothermia in the guinea pig caused by stimulation of central 5-hydroxytryptamine 1D receptors by the agonist GR-46611; range is 2-9,,Intermediate,,CHEMBL616747,,10141.0,,9,1,,F,,,BAO_0000019,12409
105570,,D,,,1656,Cavia porcellus,Oral effective dose against hypothermia in the guinea pig caused by stimulation of central 5-hydroxytryptamine 1D receptors by the agonist GR-46611;range is 0.2-0.4,,Intermediate,,CHEMBL616748,,10141.0,,9,1,,F,,,BAO_0000019,12409
105570,,D,,,1657,Cavia porcellus,Oral effective dose against hypothermia in the guinea pig caused by stimulation of central 5-hydroxytryptamine 1D receptors by the agonist GR-46611;range is 0.2-1.2,,Intermediate,,CHEMBL616648,,10141.0,,9,1,,F,,,BAO_0000019,12409
105570,,D,,,1658,Cavia porcellus,Binding affinity against 5-hydroxytryptamine 1D receptor,,Intermediate,,CHEMBL616649,,10141.0,,9,1,,B,,,BAO_0000357,11574
105570,,D,,,1659,Cavia porcellus,Binding affinity towards guinea pig 5-hydroxytryptamine 1D receptor was determined,,Intermediate,,CHEMBL616650,,10141.0,,9,1,,B,,,BAO_0000357,1558
