assay_id,relationship_type,description,variant_id,assay_organism,assay_type,src_assay_id,bao_format,doc_id,assay_test_type,assay_tax_id,confidence_score,curated_by,src_id,chembl_id,cell_id,tissue_id
8954,N,Radioactivity distribution in heart of normal fischer rat after injection of [18F]fluoro-2-methylpropanoic acid after 30 min.,,Rattus norvegicus,A,,BAO_0000218,16434,,10116.0,1,Intermediate,1,CHEMBL874387,,948.0
8955,N,Radioactivity distribution in heart of normal fischer rat after injection of [18F]fluoro-2-methylpropanoic acid after 5 min.,,Rattus norvegicus,A,,BAO_0000218,16434,,10116.0,1,Intermediate,1,CHEMBL624010,,948.0
8956,N,Radioactivity distribution in heart of normal fischer rat after injection of [18F]-fluoro-2-methylpropanoic acid after 60 min.,,Rattus norvegicus,A,,BAO_0000218,16434,,10116.0,1,Intermediate,1,CHEMBL624011,,948.0
8957,N,Radioactivity distribution in heart of normal fischer rat after injection of anti-[18F]FMACBC after 120 min.,,Rattus norvegicus,A,,BAO_0000218,16435,,10116.0,1,Intermediate,1,CHEMBL624012,,948.0
8958,N,Radioactivity distribution in heart of normal fischer rat after injection of anti-[18F]FMACBC after 30 min.,,Rattus norvegicus,A,,BAO_0000218,16435,,10116.0,1,Intermediate,1,CHEMBL624013,,948.0
8959,N,Radioactivity distribution in heart of normal fischer rat after injection of anti-[18F]FMACBC after 5 min.,,Rattus norvegicus,A,,BAO_0000218,16435,,10116.0,1,Intermediate,1,CHEMBL624736,,948.0
8960,N,Radioactivity distribution in heart of normal fischer rat after injection of anti-[18F]FMACBC after 60 min.,,Rattus norvegicus,A,,BAO_0000218,16435,,10116.0,1,Intermediate,1,CHEMBL624737,,948.0
8961,N,Radioactivity distribution in heart of tumor-bearing fischer rat after injection of [18F]fluoro-2-methylpropanoic acid after 120 min,,Rattus norvegicus,A,,BAO_0000218,16434,,10116.0,1,Intermediate,1,CHEMBL624738,,948.0
8962,N,Radioactivity distribution in heart of tumor-bearing fischer rat after injection of [18F]fluoro-2-methylpropanoic acid after 5 min,,Rattus norvegicus,A,,BAO_0000218,16434,,10116.0,1,Intermediate,1,CHEMBL624739,,948.0
8963,N,Radioactivity distribution in heart of tumor-bearing fischer rat after injection of [18F]fluoro-2-methylpropanoic acid after 60 min,,Rattus norvegicus,A,,BAO_0000218,16434,,10116.0,1,Intermediate,1,CHEMBL624740,,948.0
8964,N,Radioactivity distribution in heart of tumor-bearing fischer rat after injection of anti-[18F]FMACBC after 120 min,,Rattus norvegicus,A,,BAO_0000218,16435,,10116.0,1,Intermediate,1,CHEMBL624896,,948.0
8965,N,Radioactivity distribution in heart of tumor-bearing fischer rat after injection of anti-[18F]FMACBC after 5 min,,Rattus norvegicus,A,,BAO_0000218,16435,,10116.0,1,Intermediate,1,CHEMBL624897,,948.0
8966,N,Radioactivity distribution in heart of tumor-bearing fischer rat after injection of anti-[18F]FMACBC after 60 min,,Rattus norvegicus,A,,BAO_0000218,16435,,10116.0,1,Intermediate,1,CHEMBL624108,,948.0
8967,N,Radioactivity distribution in heart of tumor-bearing fischer rat after injection of syn-[18F]-FMACBC after 120 min,,Rattus norvegicus,A,,BAO_0000218,16435,,10116.0,1,Intermediate,1,CHEMBL624109,,948.0
8968,N,Radioactivity distribution in heart of tumor-bearing fischer rat after injection of syn-[18F]-FMACBC after 5 min,,Rattus norvegicus,A,,BAO_0000218,16435,,10116.0,1,Intermediate,1,CHEMBL624110,,948.0
8969,N,Radioactivity distribution in heart of tumor-bearing fischer rat after injection of syn-[18F]-FMACBC after 60 min,,Rattus norvegicus,A,,BAO_0000218,16435,,10116.0,1,Intermediate,1,CHEMBL624111,,948.0
8970,N,Radioactivity distribution in heart of normal fischer rat after injection of syn-[18F]-FMACBC after 120 min.,,Rattus norvegicus,A,,BAO_0000218,16435,,10116.0,1,Intermediate,1,CHEMBL624112,,948.0
8971,N,Radioactivity distribution in heart of normal fischer rat after injection of syn-[18F]-FMACBC after 30 min.,,Rattus norvegicus,A,,BAO_0000218,16435,,10116.0,1,Intermediate,1,CHEMBL624113,,948.0
8972,N,Radioactivity distribution in heart of normal fischer rat after injection of syn-[18F]-FMACBC after 5 min.,,Rattus norvegicus,A,,BAO_0000218,16435,,10116.0,1,Intermediate,1,CHEMBL619709,,948.0
8973,N,Radioactivity distribution in heart of normal fischer rat after injection of syn-[18F]-FMACBC after 60 min.,,Rattus norvegicus,A,,BAO_0000218,16435,,10116.0,1,Intermediate,1,CHEMBL619710,,948.0
8974,N,Radioactivity distribution in kidney of normal fischer rat after injection of [18F]-fluoro-2-methyl-2-(methylamino)propanoic acid after 120 min.,,Rattus norvegicus,A,,BAO_0000218,16434,,10116.0,1,Intermediate,1,CHEMBL619711,,2113.0
8975,N,Radioactivity distribution in kidney of normal fischer rat after injection of [18F]-fluoro-2-methyl-2-(methylamino)propanoic acid after 30 min.,,Rattus norvegicus,A,,BAO_0000218,16434,,10116.0,1,Intermediate,1,CHEMBL619712,,2113.0
8976,N,Radioactivity distribution in kidney of normal fischer rat after injection of [18F]-fluoro-2-methyl-2-(methylamino)propanoic acid after 5 min.,,Rattus norvegicus,A,,BAO_0000218,16434,,10116.0,1,Intermediate,1,CHEMBL619713,,2113.0
8977,N,Radioactivity distribution in kidney of normal fischer rat after injection of [18F]-fluoro-2-methyl-2-(methylamino)propanoic acid after 60 min.,,Rattus norvegicus,A,,BAO_0000218,16434,,10116.0,1,Intermediate,1,CHEMBL619714,,2113.0
8978,N,Radioactivity distribution in kidney of normal fischer rat after injection of [18F]fluoro-2-methylpropanoic acid after 120 min.,,Rattus norvegicus,A,,BAO_0000218,16434,,10116.0,1,Intermediate,1,CHEMBL619715,,2113.0
8979,N,Radioactivity distribution in kidney of normal fischer rat after injection of [18F]fluoro-2-methylpropanoic acid after 30 min.,,Rattus norvegicus,A,,BAO_0000218,16434,,10116.0,1,Intermediate,1,CHEMBL619716,,2113.0
8980,N,Radioactivity distribution in kidney of normal fischer rat after injection of [18F]fluoro-2-methylpropanoic acid after 5 min.,,Rattus norvegicus,A,,BAO_0000218,16434,,10116.0,1,Intermediate,1,CHEMBL619717,,2113.0
8981,N,Radioactivity distribution in kidney of normal fischer rat after injection of [18F]fluoro-2-methylpropanoic acid after 60 min.,,Rattus norvegicus,A,,BAO_0000218,16434,,10116.0,1,Intermediate,1,CHEMBL619718,,2113.0
8982,N,Radioactivity distribution in kidney of normal fischer rat after injection of anti-[18F]FMACBC after 120 min.,,Rattus norvegicus,A,,BAO_0000218,16435,,10116.0,1,Intermediate,1,CHEMBL619719,,2113.0
8983,N,Radioactivity distribution in kidney of normal fischer rat after injection of anti-[18F]FMACBC after 30 min.,,Rattus norvegicus,A,,BAO_0000218,16435,,10116.0,1,Intermediate,1,CHEMBL875329,,2113.0
8984,N,Radioactivity distribution in kidney of normal fischer rat after injection of anti-[18F]FMACBC after 5 min.,,Rattus norvegicus,A,,BAO_0000218,16435,,10116.0,1,Intermediate,1,CHEMBL619720,,2113.0
8985,N,Radioactivity distribution in kidney of normal fischer rat after injection of anti-[18F]FMACBC after 60 min.,,Rattus norvegicus,A,,BAO_0000218,16435,,10116.0,1,Intermediate,1,CHEMBL619721,,2113.0
8986,N,Radioactivity distribution in kidney of normal fischer rat after injection of syn-[18F]-FMACBC after 120 min.,,Rattus norvegicus,A,,BAO_0000218,16435,,10116.0,1,Intermediate,1,CHEMBL619722,,2113.0
8987,N,Radioactivity distribution in kidney of normal fischer rat after injection of syn-[18F]-FMACBC after 30 min.,,Rattus norvegicus,A,,BAO_0000218,16435,,10116.0,1,Intermediate,1,CHEMBL619723,,2113.0
8988,N,Radioactivity distribution in kidney of normal fischer rat after injection of syn-[18F]-FMACBC after 5 min.,,Rattus norvegicus,A,,BAO_0000218,16435,,10116.0,1,Intermediate,1,CHEMBL619724,,2113.0
8989,N,Radioactivity distribution in kidney of normal fischer rat after injection of syn-[18F]-FMACBC after 60 min.,,Rattus norvegicus,A,,BAO_0000218,16435,,10116.0,1,Intermediate,1,CHEMBL619725,,2113.0
8990,N,Radioactivity distribution in kidney of tumor-bearing fischer rat after injection of [18F]fluoro-2-methylpropanoic acid after 120 min,,Rattus norvegicus,A,,BAO_0000218,16434,,10116.0,1,Intermediate,1,CHEMBL619726,,2113.0
8991,N,Radioactivity distribution in kidney of tumor-bearing fischer rat after injection of [18F]fluoro-2-methylpropanoic acid after 5 min,,Rattus norvegicus,A,,BAO_0000218,16434,,10116.0,1,Intermediate,1,CHEMBL619727,,2113.0
8992,N,Radioactivity distribution in kidney of tumor-bearing fischer rat after injection of [18F]fluoro-2-methylpropanoic acid after 60 min,,Rattus norvegicus,A,,BAO_0000218,16434,,10116.0,1,Intermediate,1,CHEMBL619728,,2113.0
8993,N,Radioactivity distribution in kidney of tumor-bearing fischer rat after injection of anti-[18F]FMACBC after 120 min,,Rattus norvegicus,A,,BAO_0000218,16435,,10116.0,1,Intermediate,1,CHEMBL619729,,2113.0
8994,N,Biodistribution of radioligand [125I]FIDA1 in muscle of rat after 120 minutes after an intravenous injection is given (average of 3 rats),,Rattus norvegicus,A,,BAO_0000218,11977,In vivo,10116.0,1,Intermediate,1,CHEMBL619730,,2385.0
8995,N,Biodistribution of radioligand [125I]FIDA1 in muscle of rat after 2 minutes after an intravenous injection is given (average of 3 rats),,Rattus norvegicus,A,,BAO_0000218,11977,In vivo,10116.0,1,Intermediate,1,CHEMBL619731,,2385.0
8996,N,Biodistribution of radioligand [125I]FIDA1 in muscle of rat after 30 minutes after an intravenous injection is given (average of 2 rats),,Rattus norvegicus,A,,BAO_0000218,11977,In vivo,10116.0,1,Intermediate,1,CHEMBL619732,,2385.0
8997,N,Biodistribution of radioligand [125I]FIDA1 in muscle of rat after 30 minutes after an intravenous injection is given (average of 3 rats),,Rattus norvegicus,A,,BAO_0000218,11977,In vivo,10116.0,1,Intermediate,1,CHEMBL619733,,2385.0
8998,N,Biodistribution of radioligand [125I]FIDA1 in muscle of rat after 60 minutes after an intravenous injection is given (average of 3 rats),,Rattus norvegicus,A,,BAO_0000218,11977,In vivo,10116.0,1,Intermediate,1,CHEMBL619734,,2385.0
8999,N,Biodistribution of radioligand [125I]FIDA1 in skin of rat after 120 minutes after an intravenous injection is given (average of 3 rats),,Rattus norvegicus,A,,BAO_0000218,11977,In vivo,10116.0,1,Intermediate,1,CHEMBL619735,,14.0
9000,N,Biodistribution of radioligand [125I]FIDA1 in skin of rat after 2 minutes after an intravenous injection is given (average of 3 rats),,Rattus norvegicus,A,,BAO_0000218,11977,In vivo,10116.0,1,Intermediate,1,CHEMBL875330,,14.0
9001,N,Biodistribution of radioligand [125I]FIDA1 in skin of rat after 30 minutes after an intravenous injection is given (average of 2 rats),,Rattus norvegicus,A,,BAO_0000218,11977,In vivo,10116.0,1,Intermediate,1,CHEMBL628465,,14.0
9002,N,Biodistribution of radioligand [125I]FIDA1 in skin of rat after 30 minutes after an intravenous injection is given (average of 3 rats),,Rattus norvegicus,A,,BAO_0000218,11977,In vivo,10116.0,1,Intermediate,1,CHEMBL628466,,14.0
9003,N,Biodistribution of radioligand [125I]FIDA1 in skin of rat after 60 minutes after an intravenous injection is given (average of 3 rats),,Rattus norvegicus,A,,BAO_0000218,11977,In vivo,10116.0,1,Intermediate,1,CHEMBL628467,,14.0
9004,N,Biodistribution of radioligand [125I]FIDA1 in spleen of rat after 120 minutes after an intravenous injection is given (average of 3 rats),,Rattus norvegicus,A,,BAO_0000218,11977,In vivo,10116.0,1,Intermediate,1,CHEMBL628468,,2106.0
9005,N,Biodistribution of radioligand [125I]FIDA1 in spleen of rat after 2 minutes after an intravenous injection is given (average of 3 rats),,Rattus norvegicus,A,,BAO_0000218,11977,In vivo,10116.0,1,Intermediate,1,CHEMBL628469,,2106.0
9006,N,Biodistribution of radioligand [125I]FIDA1 in spleen of rat after 30 minutes after an intravenous injection is given (average of 2 rats),,Rattus norvegicus,A,,BAO_0000218,11977,In vivo,10116.0,1,Intermediate,1,CHEMBL628470,,2106.0
9007,N,Biodistribution of radioligand [125I]FIDA1 in spleen of rat after 30 minutes after an intravenous injection is given (average of 3 rats),,Rattus norvegicus,A,,BAO_0000218,11977,In vivo,10116.0,1,Intermediate,1,CHEMBL628471,,2106.0
9008,N,Biodistribution of radioligand [125I]FIDA1 in spleen of rat after 60 minutes after an intravenous injection is given (average of 3 rats),,Rattus norvegicus,A,,BAO_0000218,11977,In vivo,10116.0,1,Intermediate,1,CHEMBL628472,,2106.0
9009,N,Biodistribution of radioligand [125I]FIDA1 in thyroid of rat after 120 minutes after an intravenous injection is given (average of 3 rats),,Rattus norvegicus,A,,BAO_0000218,11977,In vivo,10116.0,1,Intermediate,1,CHEMBL625191,,2046.0
9010,N,Biodistribution of radioligand [125I]FIDA1 in thyroid of rat after 2 minutes after an intravenous injection is given (average of 3 rats),,Rattus norvegicus,A,,BAO_0000218,11977,In vivo,10116.0,1,Intermediate,1,CHEMBL625192,,2046.0
9011,N,Biodistribution of radioligand [125I]FIDA1 in thyroid of rat after 30 minutes after an intravenous injection is given (average of 2 rats),,Rattus norvegicus,A,,BAO_0000218,11977,In vivo,10116.0,1,Intermediate,1,CHEMBL875337,,2046.0
9012,N,Biodistribution of radioligand [125I]FIDA1 in thyroid of rat after 30 minutes after an intravenous injection is given (average of 3 rats),,Rattus norvegicus,A,,BAO_0000218,11977,In vivo,10116.0,1,Intermediate,1,CHEMBL626341,,2046.0
9013,N,Biodistribution of radioligand [125I]FIDA1 in thyroid of rat after 60 minutes after an intravenous injection is given (average of 3 rats),,Rattus norvegicus,A,,BAO_0000218,11977,In vivo,10116.0,1,Intermediate,1,CHEMBL626342,,2046.0
9014,N,Biodistribution of radioligand [125I]-FIDA1 in liver of rat after 2 minutes after an intravenous injection is given (average of 3 rats),,Rattus norvegicus,A,,BAO_0000218,11977,In vivo,10116.0,1,Intermediate,1,CHEMBL621943,,2107.0
9015,N,Half life in rats,,Rattus norvegicus,A,,BAO_0000218,3748,,10116.0,1,Intermediate,1,CHEMBL621944,,
9016,N,Mean percent inhibition of joint damage reduction in fasted rats at 35 mg/kg administered orally twice daily,,Rattus norvegicus,A,,BAO_0000218,15765,,10116.0,1,Intermediate,1,CHEMBL621945,,
9017,N,Compound was evaluated for rate of clearance by using IPRL (Isolated Perfused Rat Liver),,Rattus norvegicus,A,,BAO_0000218,4871,,10116.0,1,Intermediate,1,CHEMBL621946,,
9018,N,Compound was evaluated for rate of clearance by using IPRL (Isolated Perfused Rat Liver); ND=Not determined,,Rattus norvegicus,A,,BAO_0000218,4871,,10116.0,1,Intermediate,1,CHEMBL621947,,
9019,N,Compound was evaluated for rate of clearance in IPRL (Isolated Perfused Rat Liver),,Rattus norvegicus,A,,BAO_0000218,4872,,10116.0,1,Intermediate,1,CHEMBL621948,,
9020,N,Compound was evaluated for rate of clearance in IPRL (Isolated Perfused Rat Liver); ND=Not determined,,Rattus norvegicus,A,,BAO_0000218,4872,,10116.0,1,Intermediate,1,CHEMBL621949,,
9021,N,Rate constant (k) of clearance from isolated perfused rat liver (IPRL),,Rattus norvegicus,A,,BAO_0000218,5413,,10116.0,1,Intermediate,1,CHEMBL621950,,
9022,N,Tested for rate of clearance from isolated perfused rat liver (IPRL) and expressed in terms of rate constant (k); not determined,,Rattus norvegicus,A,,BAO_0000218,5413,,10116.0,1,Intermediate,1,CHEMBL621951,,
9023,N,Maximal blood concentration after oral administration of a 30 uM/kg dose of compound,,Rattus norvegicus,A,,BAO_0000218,15272,In vivo,10116.0,1,Intermediate,1,CHEMBL621952,,178.0
9024,N,Stability (%) in rat liver microsomes,,Rattus norvegicus,A,,BAO_0000218,4689,,10116.0,1,Intermediate,1,CHEMBL621953,,2107.0
9025,N,Area under curve was calculated after intravenous administration,,Rattus norvegicus,A,,BAO_0000218,6057,,10116.0,1,Intermediate,1,CHEMBL621954,,
9026,N,Area under the curve was calculated after iv administration in rat,,Rattus norvegicus,A,,BAO_0000218,6057,,10116.0,1,Intermediate,1,CHEMBL621955,,
9027,N,Area under the curve was calculated in rat after peroral administration,,Rattus norvegicus,A,,BAO_0000218,6057,,10116.0,1,Intermediate,1,CHEMBL621956,,
9028,N,Dose-normalized AUC was determined by po administration (10 mg/kg) in fasted male Sprague-Dawley rats,,Rattus norvegicus,A,,BAO_0000218,6211,,10116.0,1,Intermediate,1,CHEMBL621957,,
9029,N,Dose-normalized AUC measured in fasted male Sprague dawely rats when the compound was administered at a peroral dose of 2 mg/Kg,,Rattus norvegicus,A,,BAO_0000218,5710,,10116.0,1,Intermediate,1,CHEMBL621958,,
9030,N,Dose-normalized AUC measured in fasted male Sprague dawely rats when the compound was administered at a peroral of 2 mg/Kg,,Rattus norvegicus,A,,BAO_0000218,5710,,10116.0,1,Intermediate,1,CHEMBL621959,,
9031,N,Dose-normalized area under curve in rat (i.v.) at 0.5 mpk,,Rattus norvegicus,A,,BAO_0000218,17853,,10116.0,1,Intermediate,1,CHEMBL621960,,
9032,N,Dose-normalized area under curve in rat (p.o.) at 2.0 mpk,,Rattus norvegicus,A,,BAO_0000218,17853,,10116.0,1,Intermediate,1,CHEMBL621961,,
9033,N,p value of the compound,,Rattus norvegicus,A,,BAO_0000218,15765,,10116.0,1,Intermediate,1,CHEMBL621962,,
9034,N,p value of the compound,,Rattus norvegicus,F,,BAO_0000218,15765,,10116.0,1,Intermediate,1,CHEMBL876787,,
9035,N,p value of the compound,,Rattus norvegicus,A,,BAO_0000218,15765,,10116.0,1,Intermediate,1,CHEMBL621963,,
9036,N,pH of the gastric juice (Control value = 1.42+/-0.02) of stomach content of pylorus ligated rats was measured (10 mg/kg po of the Compound was administered 1 hr before the pylorus ligation),,Rattus norvegicus,A,,BAO_0000218,6175,,10116.0,1,Intermediate,1,CHEMBL622637,,945.0
9037,N,pH of the gastric juice (Control value = 1.42+/-0.02) of stomach content of pylorus ligated rats was measured (20 mg/kg po of the Compound was administered 1 hr before the pylorus ligation),,Rattus norvegicus,A,,BAO_0000218,6175,,10116.0,1,Intermediate,1,CHEMBL622638,,945.0
9038,N,pH of the gastric juice (Control value = 1.42+/-0.02) of stomach content of pylorus ligated rats was measured (5 mg/kg po of the Compound was administered 1 hr before the pylorus ligation),,Rattus norvegicus,A,,BAO_0000218,6175,,10116.0,1,Intermediate,1,CHEMBL626561,,945.0
9039,U,Negative log of minimum effective dose (moles per kilogram) in rabbits (hypnotic),,Oryctolagus cuniculus,F,,BAO_0000019,7991,,9986.0,0,Autocuration,1,CHEMBL626562,,
9040,U,Evaluated for pharmacokinetic parameter area under curve in rabbit at the dose 20 mg/kg ( 0-4 hr ),,Oryctolagus cuniculus,A,,BAO_0000218,429,,9986.0,0,Autocuration,1,CHEMBL626563,,
9041,U,Evaluated for pharmacokinetic parameter area under curve in rabbit at the dose 20 mg/kg (0-4 hr ),,Oryctolagus cuniculus,A,,BAO_0000218,429,,9986.0,0,Autocuration,1,CHEMBL626564,,
9042,U,Clearance was measured at the concentration of 1.11 mg/kg in rabbit blood sample,,Oryctolagus cuniculus,A,,BAO_0000218,6253,In vivo,9986.0,0,Autocuration,1,CHEMBL626565,,
