ASSI,ASSSUBCEFRA,ASCT,ASST,CONFSC,CURAB,ASSTTY,DI,ASSOR,BAFO,CEI,ASSTIS,ASSCA,VARII,Ti,SRI,RELATIT,SRASI,CHI,TISI
8374,,,A,1,Intermediate,In vivo,13950,Rattus norvegicus,BAO_0000218,,Kidney,,,50597,1,N,,CHEMBL621494,2113.0
8375,,,A,1,Intermediate,In vivo,13950,Rattus norvegicus,BAO_0000218,,Kidney,,,50597,1,N,,CHEMBL621495,2113.0
8376,,,A,1,Intermediate,In vivo,13950,Rattus norvegicus,BAO_0000218,,Kidney,,,50597,1,N,,CHEMBL621496,2113.0
8377,,,A,1,Intermediate,In vivo,13950,Rattus norvegicus,BAO_0000218,,Liver,,,50597,1,N,,CHEMBL621497,2107.0
8378,,,A,1,Intermediate,In vivo,13950,Rattus norvegicus,BAO_0000218,,Liver,,,50597,1,N,,CHEMBL621498,2107.0
8379,,,A,1,Intermediate,In vivo,13950,Rattus norvegicus,BAO_0000218,,Liver,,,50597,1,N,,CHEMBL621499,2107.0
8380,,,A,1,Intermediate,In vivo,13950,Rattus norvegicus,BAO_0000218,,Liver,,,50597,1,N,,CHEMBL618634,2107.0
8381,,,A,1,Intermediate,In vivo,13950,Rattus norvegicus,BAO_0000218,,Liver,,,50597,1,N,,CHEMBL618635,2107.0
8382,,,A,1,Intermediate,In vivo,13950,Rattus norvegicus,BAO_0000218,,Lung,,,50597,1,N,,CHEMBL618636,2048.0
8383,,,A,1,Intermediate,In vivo,13950,Rattus norvegicus,BAO_0000218,,Lung,,,50597,1,N,,CHEMBL619737,2048.0
8384,,,A,1,Intermediate,In vivo,13950,Rattus norvegicus,BAO_0000218,,Lung,,,50597,1,N,,CHEMBL619738,2048.0
8385,,,A,1,Intermediate,In vivo,13950,Rattus norvegicus,BAO_0000218,,Lung,,,50597,1,N,,CHEMBL624329,2048.0
8386,,,A,1,Intermediate,In vivo,13950,Rattus norvegicus,BAO_0000218,,Lung,,,50597,1,N,,CHEMBL624330,2048.0
8387,,,A,1,Intermediate,In vivo,13950,Rattus norvegicus,BAO_0000218,,Muscle tissue,,,50597,1,N,,CHEMBL624331,2385.0
8388,,,A,1,Intermediate,In vivo,13950,Rattus norvegicus,BAO_0000218,,Muscle tissue,,,50597,1,N,,CHEMBL624332,2385.0
8389,,,A,1,Intermediate,In vivo,13950,Rattus norvegicus,BAO_0000218,,Muscle tissue,,,50597,1,N,,CHEMBL624333,2385.0
8390,,,A,1,Intermediate,In vivo,13950,Rattus norvegicus,BAO_0000218,,Muscle tissue,,,50597,1,N,,CHEMBL624334,2385.0
8391,,,A,1,Intermediate,In vivo,13950,Rattus norvegicus,BAO_0000218,,Muscle tissue,,,50597,1,N,,CHEMBL624335,2385.0
8392,,,A,1,Intermediate,In vivo,13950,Rattus norvegicus,BAO_0000218,,Spleen,,,50597,1,N,,CHEMBL620016,2106.0
8393,,,A,1,Intermediate,In vivo,13950,Rattus norvegicus,BAO_0000218,,Spleen,,,50597,1,N,,CHEMBL620169,2106.0
8394,,,A,1,Intermediate,In vivo,13950,Rattus norvegicus,BAO_0000218,,Spleen,,,50597,1,N,,CHEMBL620170,2106.0
8395,,,A,1,Intermediate,In vivo,13950,Rattus norvegicus,BAO_0000218,,Spleen,,,50597,1,N,,CHEMBL620171,2106.0
8396,,,A,1,Intermediate,In vivo,13950,Rattus norvegicus,BAO_0000218,,Spleen,,,50597,1,N,,CHEMBL620172,2106.0
8397,,,A,1,Intermediate,In vivo,13950,Rattus norvegicus,BAO_0000218,,Stomach,,,50597,1,N,,CHEMBL620173,945.0
8398,,,A,1,Intermediate,In vivo,13950,Rattus norvegicus,BAO_0000218,,Stomach,,,50597,1,N,,CHEMBL620174,945.0
8399,,,A,1,Intermediate,In vivo,13950,Rattus norvegicus,BAO_0000218,,Stomach,,,50597,1,N,,CHEMBL620175,945.0
8400,,,A,1,Intermediate,In vivo,13950,Rattus norvegicus,BAO_0000218,,Stomach,,,50597,1,N,,CHEMBL620176,945.0
8401,,,A,1,Intermediate,In vivo,13950,Rattus norvegicus,BAO_0000218,,Stomach,,,50597,1,N,,CHEMBL620177,945.0
8402,,,A,1,Intermediate,,13950,Rattus norvegicus,BAO_0000218,,Cerebellum,,,50597,1,N,,CHEMBL620178,2037.0
8403,,,A,1,Intermediate,,13950,Rattus norvegicus,BAO_0000218,,Cerebellum,,,50597,1,N,,CHEMBL620179,2037.0
8404,,,A,1,Intermediate,,13950,Rattus norvegicus,BAO_0000218,,,,,50597,1,N,,CHEMBL620180,
8405,,,A,1,Intermediate,In vivo,6570,Rattus norvegicus,BAO_0000218,,,,,50597,1,N,,CHEMBL620181,
8406,,,A,1,Intermediate,In vivo,6571,Rattus norvegicus,BAO_0000218,,,,,50597,1,N,,CHEMBL620182,
8407,,,A,1,Intermediate,In vivo,6453,Rattus norvegicus,BAO_0000218,,,,,50597,1,N,,CHEMBL620183,
8408,,,A,1,Intermediate,In vivo,6444,Rattus norvegicus,BAO_0000218,,,,,50597,1,N,,CHEMBL620184,
8409,,,A,1,Intermediate,In vivo,6444,Rattus norvegicus,BAO_0000218,,,,,50597,1,N,,CHEMBL620185,
8410,,,A,1,Intermediate,In vivo,6444,Rattus norvegicus,BAO_0000218,,,,,50597,1,N,,CHEMBL620186,
8411,,,A,1,Intermediate,In vivo,5353,Rattus norvegicus,BAO_0000218,,,,,50597,1,N,,CHEMBL620187,
8412,,,A,1,Intermediate,In vivo,5334,Rattus norvegicus,BAO_0000218,,,,,50597,1,N,,CHEMBL620188,
8413,,,A,1,Intermediate,In vivo,5334,Rattus norvegicus,BAO_0000218,,,,,50597,1,N,,CHEMBL620189,
8414,,,A,1,Intermediate,In vivo,6641,Rattus norvegicus,BAO_0000218,,,,,50597,1,N,,CHEMBL620190,
8415,,,A,1,Intermediate,In vivo,6641,Rattus norvegicus,BAO_0000218,,,,,50597,1,N,,CHEMBL620191,
8416,,,A,1,Intermediate,In vivo,6641,Rattus norvegicus,BAO_0000218,,,,,50597,1,N,,CHEMBL620192,
8417,,,A,1,Intermediate,In vivo,5676,Rattus norvegicus,BAO_0000218,,,,,50597,1,N,,CHEMBL620193,
8418,,,A,1,Intermediate,In vivo,6410,Rattus norvegicus,BAO_0000218,,,,,50597,1,N,,CHEMBL620194,
8419,,,A,1,Intermediate,In vivo,17670,Rattus norvegicus,BAO_0000218,,,,,50597,1,N,,CHEMBL876730,
8420,,,A,1,Intermediate,In vivo,6495,Rattus norvegicus,BAO_0000218,,,,,50597,1,N,,CHEMBL620195,
8421,,,A,1,Intermediate,In vivo,5408,Rattus norvegicus,BAO_0000218,,,,,50597,1,N,,CHEMBL620196,
8422,,,A,1,Intermediate,In vivo,4883,Rattus norvegicus,BAO_0000218,,,,,50597,1,N,,CHEMBL620197,
8423,,,A,1,Intermediate,In vivo,6647,Rattus norvegicus,BAO_0000218,,,,,50597,1,N,,CHEMBL620198,
8424,,,A,1,Intermediate,In vivo,6495,Rattus norvegicus,BAO_0000218,,,,,50597,1,N,,CHEMBL620199,
8425,,,A,1,Intermediate,In vivo,2661,Rattus norvegicus,BAO_0000218,,,,,50597,1,N,,CHEMBL620200,
8426,,,A,1,Intermediate,In vivo,2661,Rattus norvegicus,BAO_0000218,,,,,50597,1,N,,CHEMBL620201,
8427,,,A,1,Intermediate,In vivo,5974,Rattus norvegicus,BAO_0000218,,,,,50597,1,N,,CHEMBL620202,
8428,,,A,1,Intermediate,In vivo,5974,Rattus norvegicus,BAO_0000218,,,,,50597,1,N,,CHEMBL620203,
8429,,,A,1,Intermediate,In vivo,5974,Rattus norvegicus,BAO_0000218,,,,,50597,1,N,,CHEMBL620204,
8430,,,A,1,Intermediate,In vivo,5974,Rattus norvegicus,BAO_0000218,,,,,50597,1,N,,CHEMBL620205,
8431,,,A,1,Intermediate,In vivo,5960,Rattus norvegicus,BAO_0000218,,,,,50597,1,N,,CHEMBL624664,
8432,,,A,1,Intermediate,In vivo,5676,Rattus norvegicus,BAO_0000218,,,,,50597,1,N,,CHEMBL624665,
8433,,,A,1,Intermediate,,5948,Rattus norvegicus,BAO_0000218,,,,,50597,1,N,,CHEMBL624666,
8434,,,A,1,Intermediate,In vivo,5979,Rattus norvegicus,BAO_0000218,,,,,50597,1,N,,CHEMBL624667,
8435,,,A,1,Intermediate,In vivo,5978,Rattus norvegicus,BAO_0000218,,,,,50597,1,N,,CHEMBL624668,
8436,,,A,1,Intermediate,In vivo,5978,Rattus norvegicus,BAO_0000218,,,,,50597,1,N,,CHEMBL624669,
8437,,,A,1,Intermediate,In vivo,5978,Rattus norvegicus,BAO_0000218,,,,,50597,1,N,,CHEMBL624670,
8438,,,A,1,Intermediate,In vivo,5978,Rattus norvegicus,BAO_0000218,,,,,50597,1,N,,CHEMBL624671,
8439,,,A,1,Intermediate,In vivo,6448,Rattus norvegicus,BAO_0000218,,,,,50597,1,N,,CHEMBL624672,
8440,,,A,1,Intermediate,In vivo,12873,Rattus norvegicus,BAO_0000218,,Plasma,,,50597,1,N,,CHEMBL624673,1969.0
8441,,,A,1,Intermediate,In vivo,4576,Rattus norvegicus,BAO_0000218,,,,,50597,1,N,,CHEMBL624674,
8442,,,A,1,Intermediate,In vivo,17582,Rattus norvegicus,BAO_0000218,,,,,50597,1,N,,CHEMBL624675,
8443,,,A,1,Intermediate,In vivo,1466,Rattus norvegicus,BAO_0000218,,,,,50597,1,N,,CHEMBL621728,
8444,,,A,1,Intermediate,,5182,Rattus norvegicus,BAO_0000218,,,,,50597,1,N,,CHEMBL621729,
8445,,,A,1,Intermediate,,5182,Rattus norvegicus,BAO_0000218,,,,,50597,1,N,,CHEMBL621730,
8446,,,A,1,Intermediate,In vivo,6535,Rattus norvegicus,BAO_0000218,,,,,50597,1,N,,CHEMBL621731,
8447,,,A,1,Intermediate,In vivo,6535,Rattus norvegicus,BAO_0000218,,,,,50597,1,N,,CHEMBL621732,
8448,,,A,1,Intermediate,In vivo,5041,Rattus norvegicus,BAO_0000218,,,,,50597,1,N,,CHEMBL621908,
8449,,,A,1,Intermediate,In vivo,5041,Rattus norvegicus,BAO_0000218,,,,,50597,1,N,,CHEMBL875347,
8450,,,A,1,Intermediate,In vivo,5041,Rattus norvegicus,BAO_0000218,,,,,50597,1,N,,CHEMBL621909,
8451,,,A,1,Intermediate,In vivo,17065,Rattus norvegicus,BAO_0000218,,,,,50597,1,N,,CHEMBL621910,
8452,,,A,1,Intermediate,In vivo,6597,Rattus norvegicus,BAO_0000218,,,,,50597,1,N,,CHEMBL621911,
8453,,,A,1,Intermediate,In vivo,15662,Rattus norvegicus,BAO_0000218,,,,,50597,1,N,,CHEMBL621912,
8454,,,A,1,Intermediate,In vivo,6485,Rattus norvegicus,BAO_0000218,,,,,50597,1,N,,CHEMBL621913,
8455,,,A,1,Intermediate,In vivo,17655,Rattus norvegicus,BAO_0000218,,,,,50597,1,N,,CHEMBL621914,
8456,,,A,1,Intermediate,In vivo,6616,Rattus norvegicus,BAO_0000218,,,,,50597,1,N,,CHEMBL621915,
8457,,,A,1,Intermediate,In vivo,1916,Rattus norvegicus,BAO_0000218,,,,,50597,1,N,,CHEMBL621916,
8458,,,A,1,Intermediate,In vivo,16438,Mus musculus,BAO_0000218,,Liver,,,50594,1,N,,CHEMBL621917,2107.0
8459,,,A,1,Intermediate,In vivo,16438,Mus musculus,BAO_0000218,,Liver,,,50594,1,N,,CHEMBL621918,2107.0
8460,,,A,1,Intermediate,In vivo,16438,Mus musculus,BAO_0000218,,Spleen,,,50594,1,N,,CHEMBL621919,2106.0
8461,,,A,1,Intermediate,In vivo,16438,Mus musculus,BAO_0000218,,Spleen,,,50594,1,N,,CHEMBL621920,2106.0
8462,,,A,1,Intermediate,In vivo,16438,Mus musculus,BAO_0000218,,Spleen,,,50594,1,N,,CHEMBL621921,2106.0
8463,,,A,1,Intermediate,In vivo,16438,Mus musculus,BAO_0000218,,Spleen,,,50594,1,N,,CHEMBL622401,2106.0
8464,,,A,1,Intermediate,In vivo,16438,Mus musculus,BAO_0000218,,Spleen,,,50594,1,N,,CHEMBL875348,2106.0
8465,,,A,1,Intermediate,In vivo,16438,Mus musculus,BAO_0000218,,Spleen,,,50594,1,N,,CHEMBL622402,2106.0
8466,,,A,1,Intermediate,In vivo,16438,Mus musculus,BAO_0000218,,Blood,,,50594,1,N,,CHEMBL622403,178.0
8467,,,A,1,Intermediate,In vivo,16438,Mus musculus,BAO_0000218,,Blood,,,50594,1,N,,CHEMBL622404,178.0
8468,,,A,1,Intermediate,In vivo,16438,Mus musculus,BAO_0000218,,Brain,,,50594,1,N,,CHEMBL622405,955.0
8469,,,A,1,Intermediate,In vivo,16438,Mus musculus,BAO_0000218,,Brain,,,50594,1,N,,CHEMBL622406,955.0
8470,,,A,1,Intermediate,In vivo,16438,Mus musculus,BAO_0000218,,Brain,,,50594,1,N,,CHEMBL622407,955.0
8471,,,A,1,Intermediate,In vivo,16438,Mus musculus,BAO_0000218,,Heart,,,50594,1,N,,CHEMBL622408,948.0
8472,,,A,1,Intermediate,In vivo,16438,Mus musculus,BAO_0000218,,Heart,,,50594,1,N,,CHEMBL622409,948.0
8473,,,A,1,Intermediate,In vivo,16438,Mus musculus,BAO_0000218,,Heart,,,50594,1,N,,CHEMBL622410,948.0
8474,,,A,1,Intermediate,In vivo,16438,Mus musculus,BAO_0000218,,Kidney,,,50594,1,N,,CHEMBL622411,2113.0
8475,,,A,1,Intermediate,In vivo,16438,Mus musculus,BAO_0000218,,Kidney,,,50594,1,N,,CHEMBL627864,2113.0
8476,,,A,1,Intermediate,In vivo,16438,Mus musculus,BAO_0000218,,Kidney,,,50594,1,N,,CHEMBL627865,2113.0
8477,,,A,1,Intermediate,In vivo,16438,Mus musculus,BAO_0000218,,Liver,,,50594,1,N,,CHEMBL627866,2107.0
8478,,,A,1,Intermediate,In vivo,16438,Mus musculus,BAO_0000218,,Liver,,,50594,1,N,,CHEMBL627751,2107.0
8479,,,A,1,Intermediate,In vivo,16438,Mus musculus,BAO_0000218,,Spleen,,,50594,1,N,,CHEMBL627752,2106.0
8480,,,A,1,Intermediate,In vivo,16438,Mus musculus,BAO_0000218,,Spleen,,,50594,1,N,,CHEMBL627753,2106.0
8481,,,A,1,Intermediate,In vivo,16438,Mus musculus,BAO_0000218,,Spleen,,,50594,1,N,,CHEMBL627754,2106.0
8482,,,A,1,Intermediate,,12467,Mus musculus,BAO_0000218,,,,,50594,1,N,,CHEMBL627755,
8483,,,A,1,Intermediate,In vivo,17208,Mus musculus,BAO_0000218,,Brain,,,50594,1,N,,CHEMBL627756,955.0
8484,,,A,1,Intermediate,In vivo,17208,Mus musculus,BAO_0000218,,Brain,,,50594,1,N,,CHEMBL627757,955.0
8485,,,A,1,Intermediate,In vivo,17208,Mus musculus,BAO_0000218,,Brain,,,50594,1,N,,CHEMBL627758,955.0
8486,,,A,1,Intermediate,In vivo,17208,Mus musculus,BAO_0000218,,Brain,,,50594,1,N,,CHEMBL627759,955.0
8487,,,A,1,Intermediate,In vivo,17208,Mus musculus,BAO_0000218,,Brain,,,50594,1,N,,CHEMBL627760,955.0
8488,,,A,1,Intermediate,In vivo,17208,Mus musculus,BAO_0000218,,Brain,,,50594,1,N,,CHEMBL627761,955.0
8489,,,A,1,Intermediate,In vivo,17208,Mus musculus,BAO_0000218,,Heart,,,50594,1,N,,CHEMBL876811,948.0
8490,,,A,1,Intermediate,In vivo,17208,Mus musculus,BAO_0000218,,Heart,,,50594,1,N,,CHEMBL627762,948.0
8491,,,A,1,Intermediate,In vivo,17208,Mus musculus,BAO_0000218,,Heart,,,50594,1,N,,CHEMBL627763,948.0
8492,,,A,1,Intermediate,In vivo,17208,Mus musculus,BAO_0000218,,Heart,,,50594,1,N,,CHEMBL627764,948.0
8493,,,A,1,Intermediate,In vivo,17208,Mus musculus,BAO_0000218,,Heart,,,50594,1,N,,CHEMBL627765,948.0
8494,,,A,1,Intermediate,In vivo,17208,Mus musculus,BAO_0000218,,Heart,,,50594,1,N,,CHEMBL627766,948.0
8495,,,A,1,Intermediate,In vivo,17208,Mus musculus,BAO_0000218,,Kidney,,,50594,1,N,,CHEMBL627767,2113.0
8496,,,A,1,Intermediate,In vivo,17208,Mus musculus,BAO_0000218,,Kidney,,,50594,1,N,,CHEMBL627768,2113.0
8497,,,A,1,Intermediate,In vivo,17208,Mus musculus,BAO_0000218,,Kidney,,,50594,1,N,,CHEMBL628422,2113.0
8498,,,A,1,Intermediate,In vivo,17208,Mus musculus,BAO_0000218,,Kidney,,,50594,1,N,,CHEMBL628423,2113.0
8499,,,A,1,Intermediate,In vivo,5089,Rattus norvegicus,BAO_0000218,,,,,50597,1,N,,CHEMBL628424,
8500,,,A,1,Intermediate,In vivo,5089,Rattus norvegicus,BAO_0000218,,,,,50597,1,N,,CHEMBL628425,
8501,,,A,1,Intermediate,In vivo,4257,Rattus norvegicus,BAO_0000218,,,,,50597,1,N,,CHEMBL628426,
8502,,,A,1,Intermediate,In vivo,6679,Rattus norvegicus,BAO_0000218,,,,,50597,1,N,,CHEMBL628427,
8503,,,A,1,Intermediate,In vivo,5546,Rattus norvegicus,BAO_0000218,,,,,50597,1,N,,CHEMBL626938,
8504,,,A,1,Intermediate,In vivo,6141,Rattus norvegicus,BAO_0000218,,,,,50597,1,N,,CHEMBL626939,
8505,,,A,1,Intermediate,In vivo,5334,Rattus norvegicus,BAO_0000218,,,,,50597,1,N,,CHEMBL626940,
8506,,,A,1,Intermediate,In vivo,5334,Rattus norvegicus,BAO_0000218,,,,,50597,1,N,,CHEMBL626941,
8507,,,A,1,Intermediate,In vivo,5334,Rattus norvegicus,BAO_0000218,,,,,50597,1,N,,CHEMBL626942,
8508,,,A,1,Intermediate,In vivo,4689,Rattus norvegicus,BAO_0000218,,,,,50597,1,N,,CHEMBL876812,
8509,,,A,1,Intermediate,In vivo,6848,Rattus norvegicus,BAO_0000218,,,,,50597,1,N,,CHEMBL626943,
8510,,,A,1,Intermediate,In vivo,6848,Rattus norvegicus,BAO_0000218,,,,,50597,1,N,,CHEMBL626944,
8511,,,A,1,Intermediate,In vivo,6467,Rattus norvegicus,BAO_0000218,,,,,50597,1,N,,CHEMBL626945,
8512,,,A,1,Intermediate,In vivo,6467,Rattus norvegicus,BAO_0000218,,,,,50597,1,N,,CHEMBL626946,
8513,,,A,1,Intermediate,In vivo,4956,Rattus norvegicus,BAO_0000218,,,,,50597,1,N,,CHEMBL626856,
8514,,,A,1,Intermediate,In vivo,5529,Rattus norvegicus,BAO_0000218,,,,,50597,1,N,,CHEMBL626857,
8515,,,A,1,Intermediate,In vivo,406,Rattus norvegicus,BAO_0000218,,Plasma,,,50597,1,N,,CHEMBL626858,1969.0
8516,,,A,1,Intermediate,In vivo,17655,Rattus norvegicus,BAO_0000218,,Plasma,,,50597,1,N,,CHEMBL627018,1969.0
8517,,,A,1,Intermediate,In vivo,3293,Rattus norvegicus,BAO_0000218,,Blood,,,50597,1,N,,CHEMBL625331,178.0
8518,,,A,1,Intermediate,In vivo,4075,Rattus norvegicus,BAO_0000218,,Blood,,,50597,1,N,,CHEMBL625332,178.0
8519,,,A,1,Intermediate,In vivo,2792,Rattus norvegicus,BAO_0000218,,,,,50597,1,N,,CHEMBL877590,
8520,,,A,1,Intermediate,In vivo,2792,Rattus norvegicus,BAO_0000218,,,,,50597,1,N,,CHEMBL625333,
8521,,,A,1,Intermediate,In vivo,17594,Rattus norvegicus,BAO_0000218,,,,,50597,1,N,,CHEMBL625334,
8522,,,A,1,Intermediate,In vivo,17594,Rattus norvegicus,BAO_0000218,,,,,50597,1,N,,CHEMBL625335,
8523,,,A,1,Intermediate,In vivo,4762,Rattus norvegicus,BAO_0000218,,,,,50597,1,N,,CHEMBL625336,
8524,,,A,1,Intermediate,In vivo,17509,Rattus norvegicus,BAO_0000218,,,,,50597,1,N,,CHEMBL625337,
8525,,,A,1,Intermediate,In vivo,17509,Rattus norvegicus,BAO_0000218,,,,,50597,1,N,,CHEMBL625338,
8526,,,A,1,Intermediate,In vivo,1466,Rattus norvegicus,BAO_0000218,,Plasma,,,50597,1,N,,CHEMBL625339,1969.0
8527,,,A,1,Intermediate,In vivo,6535,Rattus norvegicus,BAO_0000218,,,,,50597,1,N,,CHEMBL625340,
8528,,,A,1,Intermediate,In vivo,6535,Rattus norvegicus,BAO_0000218,,,,,50597,1,N,,CHEMBL625341,
8529,,,A,1,Intermediate,In vivo,3169,Rattus norvegicus,BAO_0000218,,,,,50597,1,N,,CHEMBL622687,
8530,,,A,1,Intermediate,In vivo,6515,Rattus norvegicus,BAO_0000218,,Plasma,,,50597,1,N,,CHEMBL622688,1969.0
8531,,,A,1,Intermediate,In vivo,11149,Rattus norvegicus,BAO_0000218,,Blood,,,50597,1,N,,CHEMBL622689,178.0
8532,,,A,1,Intermediate,In vivo,11149,Rattus norvegicus,BAO_0000218,,Blood,,,50597,1,N,,CHEMBL620295,178.0
8533,,,A,1,Intermediate,In vivo,17858,Rattus norvegicus,BAO_0000218,,,,,50597,1,N,,CHEMBL620296,
8534,,,A,1,Intermediate,In vivo,6518,Rattus norvegicus,BAO_0000218,,,,,50597,1,N,,CHEMBL620297,
8535,,,A,1,Intermediate,In vivo,6518,Rattus norvegicus,BAO_0000218,,,,,50597,1,N,,CHEMBL620298,
8536,,,A,1,Intermediate,In vivo,4426,Rattus norvegicus,BAO_0000218,,,,,50597,1,N,,CHEMBL620299,
8537,,,A,1,Intermediate,In vivo,4426,Rattus norvegicus,BAO_0000218,,,,,50597,1,N,,CHEMBL620300,
8538,,,A,1,Intermediate,In vivo,4426,Rattus norvegicus,BAO_0000218,,,,,50597,1,N,,CHEMBL620301,
8539,,,A,1,Intermediate,In vivo,5656,Rattus norvegicus,BAO_0000218,,,,,50597,1,N,,CHEMBL620302,
8540,,,A,1,Intermediate,In vivo,6518,Rattus norvegicus,BAO_0000218,,,,,50597,1,N,,CHEMBL620303,
8541,,,A,1,Intermediate,In vivo,6518,Rattus norvegicus,BAO_0000218,,,,,50597,1,N,,CHEMBL620304,
8542,,,A,1,Intermediate,In vivo,6113,Rattus norvegicus,BAO_0000218,,,,,50597,1,N,,CHEMBL620305,
8543,,,A,1,Intermediate,In vivo,17764,Rattus norvegicus,BAO_0000218,,,,,50597,1,N,,CHEMBL620306,
8544,,,A,1,Intermediate,In vivo,4756,Rattus norvegicus,BAO_0000218,,,,,50597,1,N,,CHEMBL620307,
8545,,,A,1,Intermediate,In vivo,4756,Rattus norvegicus,BAO_0000218,,,,,50597,1,N,,CHEMBL620308,
8546,,,A,1,Intermediate,In vivo,6402,Rattus norvegicus,BAO_0000218,,,,,50597,1,N,,CHEMBL620309,
8547,,,A,1,Intermediate,In vivo,5610,Rattus norvegicus,BAO_0000218,,,,,50597,1,N,,CHEMBL620310,
8548,,,A,1,Intermediate,In vivo,5207,Rattus norvegicus,BAO_0000218,,,,,50597,1,N,,CHEMBL620311,
8549,,,A,1,Intermediate,In vivo,6011,Rattus norvegicus,BAO_0000218,,,,,50597,1,N,,CHEMBL620312,
8550,,,A,1,Intermediate,In vivo,6504,Rattus norvegicus,BAO_0000218,,,,,50597,1,N,,CHEMBL620313,
8551,,,A,1,Intermediate,In vivo,6046,Rattus norvegicus,BAO_0000218,,,,,50597,1,N,,CHEMBL620314,
8552,,,A,1,Intermediate,In vivo,6504,Rattus norvegicus,BAO_0000218,,,,,50597,1,N,,CHEMBL620315,
8553,,,A,1,Intermediate,In vivo,5874,Rattus norvegicus,BAO_0000218,,,,,50597,1,N,,CHEMBL620316,
8554,,,A,1,Intermediate,In vivo,17686,Rattus norvegicus,BAO_0000218,,,,,50597,1,N,,CHEMBL620317,
8555,,,A,1,Intermediate,In vivo,5836,Rattus norvegicus,BAO_0000218,,,,,50597,1,N,,CHEMBL620318,
8556,,,A,1,Intermediate,In vivo,17596,Rattus norvegicus,BAO_0000218,,,,,50597,1,N,,CHEMBL620319,
8557,,,A,1,Intermediate,In vivo,16423,Rattus norvegicus,BAO_0000218,,,,,50597,1,N,,CHEMBL620320,
8558,,,A,1,Intermediate,In vivo,17804,Rattus norvegicus,BAO_0000218,,,,,50597,1,N,,CHEMBL620321,
8559,,,A,1,Intermediate,In vivo,1908,Rattus norvegicus,BAO_0000218,,,,,50597,1,N,,CHEMBL620322,
8560,,,A,1,Intermediate,,13950,Rattus norvegicus,BAO_0000218,,,,,50597,1,N,,CHEMBL620323,
8561,,,A,1,Intermediate,,13950,Rattus norvegicus,BAO_0000218,,Frontal cortex,,,50597,1,N,,CHEMBL620324,1870.0
8562,,,A,1,Intermediate,,13950,Rattus norvegicus,BAO_0000218,,Frontal cortex,,,50597,1,N,,CHEMBL620325,1870.0
8563,,,A,1,Intermediate,,13950,Rattus norvegicus,BAO_0000218,,Hippocampus,,,50597,1,N,,CHEMBL620326,10000000.0
8564,,,A,1,Intermediate,,13950,Rattus norvegicus,BAO_0000218,,Hippocampus,,,50597,1,N,,CHEMBL620327,10000000.0
8565,,,A,1,Intermediate,,13950,Rattus norvegicus,BAO_0000218,,,,,50597,1,N,,CHEMBL620328,
8566,,,A,1,Intermediate,,13950,Rattus norvegicus,BAO_0000218,,,,,50597,1,N,,CHEMBL620329,
8567,,,A,1,Intermediate,,13950,Rattus norvegicus,BAO_0000218,,Midbrain,,,50597,1,N,,CHEMBL620330,1891.0
8568,,,A,1,Intermediate,,13950,Rattus norvegicus,BAO_0000218,,Midbrain,,,50597,1,N,,CHEMBL875286,1891.0
8569,,,A,1,Intermediate,,13950,Rattus norvegicus,BAO_0000218,,,,,50597,1,N,,CHEMBL620331,
8570,,,A,1,Intermediate,,13950,Rattus norvegicus,BAO_0000218,,,,,50597,1,N,,CHEMBL620332,
8571,,,A,1,Intermediate,,13950,Rattus norvegicus,BAO_0000218,,Striatum,,,50597,1,N,,CHEMBL620333,2435.0
8572,,,A,1,Intermediate,,13950,Rattus norvegicus,BAO_0000218,,Striatum,,,50597,1,N,,CHEMBL620334,2435.0
8573,,,A,1,Intermediate,,16434,Rattus norvegicus,BAO_0000218,,Blood,,,50597,1,N,,CHEMBL621015,178.0
8574,,,A,1,Intermediate,,16434,Rattus norvegicus,BAO_0000218,,Blood,,,50597,1,N,,CHEMBL621016,178.0
8575,,,A,1,Intermediate,,16434,Rattus norvegicus,BAO_0000218,,Blood,,,50597,1,N,,CHEMBL621191,178.0
8576,,,A,1,Intermediate,,16434,Rattus norvegicus,BAO_0000218,,Blood,,,50597,1,N,,CHEMBL621192,178.0
8577,,,A,1,Intermediate,,16434,Rattus norvegicus,BAO_0000218,,Blood,,,50597,1,N,,CHEMBL621193,178.0
8578,,,A,1,Intermediate,,16434,Rattus norvegicus,BAO_0000218,,Blood,,,50597,1,N,,CHEMBL621194,178.0
8579,,,A,1,Intermediate,,16434,Rattus norvegicus,BAO_0000218,,Blood,,,50597,1,N,,CHEMBL624204,178.0
8580,,,A,1,Intermediate,,16434,Rattus norvegicus,BAO_0000218,,Blood,,,50597,1,N,,CHEMBL624205,178.0
8581,,,A,1,Intermediate,,16435,Rattus norvegicus,BAO_0000218,,Blood,,,50597,1,N,,CHEMBL624206,178.0
8582,,,A,1,Intermediate,,16435,Rattus norvegicus,BAO_0000218,,Blood,,,50597,1,N,,CHEMBL624207,178.0
8583,,,A,1,Intermediate,,16435,Rattus norvegicus,BAO_0000218,,Blood,,,50597,1,N,,CHEMBL624208,178.0
8584,,,A,1,Intermediate,,16435,Rattus norvegicus,BAO_0000218,,Blood,,,50597,1,N,,CHEMBL624209,178.0
8585,,,A,1,Intermediate,,16435,Rattus norvegicus,BAO_0000218,,Blood,,,50597,1,N,,CHEMBL624210,178.0
