ASSTIS,CI,ASTT,ASST,ASCETY,ASSTY,ASSORGA,CONFSC,ASSSUBCELFRAC,TII,VARI,ASCAT,BFOR,DI,Desc,RELATT,ASSI,SRASI,CHEI,ASTI,CURAB,Ti,SRI
Liver,,,,,A,Rattus norvegicus,1,,2107.0,,,BAO_0000218,16434,Radioactivity distribution in liver of normal fischer rat after injection of [18F]-fluoro-2-methyl-2-(methylamino)propanoic acid after 60 min.,N,9158,,CHEMBL625075,10116.0,Intermediate,50597,1
Liver,,,,,A,Rattus norvegicus,1,,2107.0,,,BAO_0000218,16434,Radioactivity distribution in liver of normal fischer rat after injection of [18F]-fluoro-2-methylpropanoic acid after 120 min.,N,9159,,CHEMBL625076,10116.0,Intermediate,50597,1
Liver,,,,,A,Rattus norvegicus,1,,2107.0,,,BAO_0000218,16434,Radioactivity distribution in liver of normal fischer rat after injection of [18F]fluoro-2-methylpropanoic acid after 30 min.,N,9160,,CHEMBL625077,10116.0,Intermediate,50597,1
Liver,,,,,A,Rattus norvegicus,1,,2107.0,,,BAO_0000218,16434,Radioactivity distribution in liver of normal fischer rat after injection of [18F]fluoro-2-methylpropanoic acid after 5 min.,N,9161,,CHEMBL625078,10116.0,Intermediate,50597,1
Liver,,,,,A,Rattus norvegicus,1,,2107.0,,,BAO_0000218,16434,Radioactivity distribution in liver of normal fischer rat after injection of [18F]fluoro-2-methylpropanoic acid after 60 min.,N,9162,,CHEMBL874395,10116.0,Intermediate,50597,1
Liver,,,,,A,Rattus norvegicus,1,,2107.0,,,BAO_0000218,16435,Radioactivity distribution in liver of normal fischer rat after injection of anti-[18F]FMACBC after 120 min.,N,9163,,CHEMBL625079,10116.0,Intermediate,50597,1
Liver,,,,,A,Rattus norvegicus,1,,2107.0,,,BAO_0000218,16435,Radioactivity distribution in liver of normal fischer rat after injection of anti-[18F]FMACBC after 30 min.,N,9164,,CHEMBL625080,10116.0,Intermediate,50597,1
Liver,,,,,A,Rattus norvegicus,1,,2107.0,,,BAO_0000218,16435,Radioactivity distribution in liver of normal fischer rat after injection of anti-[18F]FMACBC after 5 min.,N,9165,,CHEMBL625081,10116.0,Intermediate,50597,1
Liver,,,,,A,Rattus norvegicus,1,,2107.0,,,BAO_0000218,16435,Radioactivity distribution in liver of normal fischer rat after injection of anti-[18F]FMACBC after 60 min.,N,9166,,CHEMBL625082,10116.0,Intermediate,50597,1
Liver,,,,,A,Rattus norvegicus,1,,2107.0,,,BAO_0000218,16435,Radioactivity distribution in liver of normal fischer rat after injection of syn-[18F]-FMACBC after 30 min.,N,9167,,CHEMBL625083,10116.0,Intermediate,50597,1
Liver,,,,,A,Rattus norvegicus,1,,2107.0,,,BAO_0000218,16435,Radioactivity distribution in liver of normal fischer rat after injection of syn-[18F]-FMACBC after 5 min.,N,9168,,CHEMBL625084,10116.0,Intermediate,50597,1
Liver,,,,,A,Rattus norvegicus,1,,2107.0,,,BAO_0000218,16435,Radioactivity distribution in liver of normal fischer rat after injection of syn-[18F]-FMACBC after 60 min.,N,9169,,CHEMBL625085,10116.0,Intermediate,50597,1
Liver,,,,,A,Rattus norvegicus,1,,2107.0,,,BAO_0000218,16435,Radioactivity distribution in liver of normal fischer rat after injection of syn-[18F]-FMACBC after 120 min.,N,9170,,CHEMBL625086,10116.0,Intermediate,50597,1
Liver,,,,,A,Rattus norvegicus,1,,2107.0,,,BAO_0000218,16434,Radioactivity distribution in liver of tumor-bearing fischer rat after injection of [18F]fluoro-2-methylpropanoic acid after 120 min,N,9171,,CHEMBL625087,10116.0,Intermediate,50597,1
Liver,,,,,A,Rattus norvegicus,1,,2107.0,,,BAO_0000218,16434,Radioactivity distribution in liver of tumor-bearing fischer rat after injection of [18F]fluoro-2-methylpropanoic acid after 5 min,N,9172,,CHEMBL625088,10116.0,Intermediate,50597,1
Liver,,,,,A,Rattus norvegicus,1,,2107.0,,,BAO_0000218,16434,Radioactivity distribution in liver of tumor-bearing fischer rat after injection of [18F]fluoro-2-methylpropanoic acid after 60 min,N,9173,,CHEMBL622205,10116.0,Intermediate,50597,1
Liver,,,,,A,Rattus norvegicus,1,,2107.0,,,BAO_0000218,16435,Radioactivity distribution in liver of tumor-bearing fischer rat after injection of anti-[18F]FMACBC after 120 min,N,9174,,CHEMBL622206,10116.0,Intermediate,50597,1
Liver,,,,,A,Rattus norvegicus,1,,2107.0,,,BAO_0000218,16435,Radioactivity distribution in liver of tumor-bearing fischer rat after injection of anti-[18F]FMACBC after 5 min,N,9175,,CHEMBL622207,10116.0,Intermediate,50597,1
Liver,,,,,A,Rattus norvegicus,1,,2107.0,,,BAO_0000218,16435,Radioactivity distribution in liver of tumor-bearing fischer rat after injection of anti-[18F]FMACBC after 60 min,N,9176,,CHEMBL622366,10116.0,Intermediate,50597,1
Liver,,,,,A,Rattus norvegicus,1,,2107.0,,,BAO_0000218,16435,Radioactivity distribution in liver of tumor-bearing fischer rat after injection of syn-[18F]-FMACBC after 120 min,N,9177,,CHEMBL622367,10116.0,Intermediate,50597,1
Liver,,,,,A,Rattus norvegicus,1,,2107.0,,,BAO_0000218,16435,Radioactivity distribution in liver of tumor-bearing fischer rat after injection of syn-[18F]-FMACBC after 5 min,N,9178,,CHEMBL875331,10116.0,Intermediate,50597,1
Liver,,,,,A,Rattus norvegicus,1,,2107.0,,,BAO_0000218,16435,Radioactivity distribution in liver of tumor-bearing fischer rat after injection of syn-[18F]-FMACBC after 60 min,N,9179,,CHEMBL622368,10116.0,Intermediate,50597,1
Lung,,,,,A,Rattus norvegicus,1,,2048.0,,,BAO_0000218,16434,Radioactivity distribution in lung of normal fischer rat after injection of [18F]-fluoro-2-methyl-2-(methylamino)propanoic acid after 120 min.,N,9180,,CHEMBL622369,10116.0,Intermediate,50597,1
Lung,,,,,A,Rattus norvegicus,1,,2048.0,,,BAO_0000218,16434,Radioactivity distribution in lung of normal fischer rat after injection of [18F]-fluoro-2-methyl-2-(methylamino)propanoic acid after 30 min.,N,9181,,CHEMBL622370,10116.0,Intermediate,50597,1
Lung,,,,,A,Rattus norvegicus,1,,2048.0,,,BAO_0000218,16434,Radioactivity distribution in lung of normal fischer rat after injection of [18F]-fluoro-2-methyl-2-(methylamino)propanoic acid after 5 min.,N,9182,,CHEMBL622371,10116.0,Intermediate,50597,1
Lung,,,,,A,Rattus norvegicus,1,,2048.0,,,BAO_0000218,16434,Radioactivity distribution in lung of normal fischer rat after injection of [18F]-fluoro-2-methyl-2-(methylamino)propanoic acid after 60 min.,N,9183,,CHEMBL622372,10116.0,Intermediate,50597,1
Lung,,,,,A,Rattus norvegicus,1,,2048.0,,,BAO_0000218,16434,Radioactivity distribution in lung of normal fischer rat after injection of [18F]fluoro-2-methylpropanoic acid after 120 min.,N,9184,,CHEMBL622373,10116.0,Intermediate,50597,1
Lung,,,,,A,Rattus norvegicus,1,,2048.0,,,BAO_0000218,16434,Radioactivity distribution in lung of normal fischer rat after injection of [18F]fluoro-2-methylpropanoic acid after 30 min.,N,9185,,CHEMBL622374,10116.0,Intermediate,50597,1
Lung,,,,,A,Rattus norvegicus,1,,2048.0,,,BAO_0000218,16434,Radioactivity distribution in lung of normal fischer rat after injection of [18F]fluoro-2-methylpropanoic acid after 5 min.,N,9186,,CHEMBL622375,10116.0,Intermediate,50597,1
Lung,,,,,A,Rattus norvegicus,1,,2048.0,,,BAO_0000218,16434,Radioactivity distribution in lung of normal fischer rat after injection of [18F]-fluoro-2-methylpropanoic acid after 60 min.,N,9187,,CHEMBL622376,10116.0,Intermediate,50597,1
Lung,,,,,A,Rattus norvegicus,1,,2048.0,,,BAO_0000218,16435,Radioactivity distribution in lung of normal fischer rat after injection of anti-[18F]FMACBC after 120 min.,N,9188,,CHEMBL622377,10116.0,Intermediate,50597,1
Lung,,,,,A,Rattus norvegicus,1,,2048.0,,,BAO_0000218,16435,Radioactivity distribution in lung of normal fischer rat after injection of anti-[18F]FMACBC after 30 min.,N,9189,,CHEMBL622378,10116.0,Intermediate,50597,1
Lung,,,,,A,Rattus norvegicus,1,,2048.0,,,BAO_0000218,16435,Radioactivity distribution in lung of normal fischer rat after injection of anti-[18F]FMACBC after 5 min.,N,9190,,CHEMBL622379,10116.0,Intermediate,50597,1
Lung,,,,,A,Rattus norvegicus,1,,2048.0,,,BAO_0000218,16435,Radioactivity distribution in lung of normal fischer rat after injection of anti-[18F]FMACBC after 60 min.,N,9191,,CHEMBL622380,10116.0,Intermediate,50597,1
Lung,,,,,A,Rattus norvegicus,1,,2048.0,,,BAO_0000218,16435,Radioactivity distribution in lung of normal fischer rat after injection of syn-[18F]-FMACBC after 120 min.,N,9192,,CHEMBL622381,10116.0,Intermediate,50597,1
Lung,,,,,A,Rattus norvegicus,1,,2048.0,,,BAO_0000218,16435,Radioactivity distribution in lung of normal fischer rat after injection of syn-[18F]-FMACBC after 60 min.,N,9193,,CHEMBL622382,10116.0,Intermediate,50597,1
Lung,,,,,A,Rattus norvegicus,1,,2048.0,,,BAO_0000218,16434,Radioactivity distribution in lung of tumor-bearing fischer rat after injection of [18F]-fluoro-2-methylpropanoic acid after 120 min,N,9194,,CHEMBL622383,10116.0,Intermediate,50597,1
Stomach,,,,,A,Rattus norvegicus,1,,945.0,,,BAO_0000218,6175,pH of the gastric juice (Control value = 1.44+/-0.01) of stomach content of pylorus ligated rats was measured ( 5 mg/kg po of the Compound was administered 1 hr before the pylorus ligation),N,9195,,CHEMBL875332,10116.0,Intermediate,50597,1
Stomach,,,,,A,Rattus norvegicus,1,,945.0,,,BAO_0000218,6175,pH of the gastric juice (Control value = 1.44+/-0.01) of stomach content of pylorus ligated rats was measured (10 mg/kg po of the Compound was administered 1 hr before the pylorus ligation),N,9196,,CHEMBL622384,10116.0,Intermediate,50597,1
Stomach,,,,,A,Rattus norvegicus,1,,945.0,,,BAO_0000218,6175,pH of the gastric juice (control value = 1.39+/-0.02) of stomach content of pylorus ligated rats was measured (2.5 mg/kg po of the Compound was administered 1 hr before the pylorus ligation),N,9197,,CHEMBL622385,10116.0,Intermediate,50597,1
Stomach,,,,,A,Rattus norvegicus,1,,945.0,,,BAO_0000218,6175,pH of the gastric juice (control value = 1.39+/-0.02) of stomach content of pylorus ligated rats was measured (5 mg/kg po of the Compound was administered 1 hr before the pylorus ligation),N,9198,,CHEMBL622386,10116.0,Intermediate,50597,1
,,,,,A,Rattus norvegicus,1,,,,,BAO_0000218,10839,The compound was tested for the plasma binding in rat,N,9199,,CHEMBL622387,10116.0,Intermediate,50597,1
,,,,,A,Rattus norvegicus,1,,,,,BAO_0000218,16459,"Plasma concentration after intravenous aministration at 1hr, (1 mg/kg, n=3)",N,9200,,CHEMBL622388,10116.0,Intermediate,50597,1
,,,,,A,Rattus norvegicus,1,,,,,BAO_0000218,16459,"Plasma concentration after intravenous aministration at 30 min. (1 mg/kg, n=3)",N,9201,,CHEMBL622389,10116.0,Intermediate,50597,1
,,,,,A,Rattus norvegicus,1,,,,,BAO_0000218,16459,"Plasma concentration after intravenous aministration at 60 min. (1 mg/kg, n=3)",N,9202,,CHEMBL622390,10116.0,Intermediate,50597,1
,,,,,A,Rattus norvegicus,1,,,,,BAO_0000218,16459,Plasma concentration after oral aministration at 1 hr. (10 mg/kg),N,9203,,CHEMBL622391,10116.0,Intermediate,50597,1
,,,,,A,Rattus norvegicus,1,,,,,BAO_0000218,16459,Plasma concentration after oral aministration at 2 hr. (10 mg/kg),N,9204,,CHEMBL622392,10116.0,Intermediate,50597,1
,,,,,A,Rattus norvegicus,1,,,,,BAO_0000218,16459,Plasma concentration after oral aministration at 4 hr. (10 mg/kg),N,9205,,CHEMBL622393,10116.0,Intermediate,50597,1
,,,,,A,Rattus norvegicus,1,,,,,BAO_0000218,3278,Plasma level at 2 hr after administration of the compound,N,9206,,CHEMBL622394,10116.0,Intermediate,50597,1
,,,,,A,Rattus norvegicus,1,,,,,BAO_0000218,3278,plasma level at 2 hr after administration of the compound,N,9207,,CHEMBL622395,10116.0,Intermediate,50597,1
Serum,,,,,A,Rattus norvegicus,1,,1977.0,,,BAO_0000218,4684,Stability in rat serum measured as % recovery at 1 min,N,9208,,CHEMBL622396,10116.0,Intermediate,50597,1
Serum,,,,,A,Rattus norvegicus,1,,1977.0,,,BAO_0000218,4684,Stability in rat serum measured as % recovery at 10 min,N,9209,,CHEMBL624894,10116.0,Intermediate,50597,1
Serum,,,,,A,Rattus norvegicus,1,,1977.0,,,BAO_0000218,4684,Stability in rat serum measured as % recovery at 10 mins,N,9210,,CHEMBL624895,10116.0,Intermediate,50597,1
Serum,,,,,A,Rattus norvegicus,1,,1977.0,,,BAO_0000218,4684,Stability in rat serum measured as % recovery at 2 hr,N,9211,,CHEMBL624058,10116.0,Intermediate,50597,1
Serum,,,,,A,Rattus norvegicus,1,,1977.0,,,BAO_0000218,4684,Stability in rat serum measured as % recovery at 3 min,N,9212,,CHEMBL624059,10116.0,Intermediate,50597,1
Serum,,,,,A,Rattus norvegicus,1,,1977.0,,,BAO_0000218,4684,Stability in rat serum measured as % recovery at 3 mins,N,9213,,CHEMBL624060,10116.0,Intermediate,50597,1
Serum,,,,,A,Rattus norvegicus,1,,1977.0,,,BAO_0000218,4684,Stability in rat serum measured as % recovery at 5 min,N,9214,,CHEMBL624061,10116.0,Intermediate,50597,1
Serum,,,,,A,Rattus norvegicus,1,,1977.0,,,BAO_0000218,4684,Stability in rat serum measured as % recovery at 5 mins,N,9215,,CHEMBL624062,10116.0,Intermediate,50597,1
,,In vivo,,,A,Rattus norvegicus,1,,,,,BAO_0000218,16456,Alpha-elimination half-life in Male Sprague-Dawley rats after intravenous administration at a dose of 10 mg/kg,N,9216,,CHEMBL624063,10116.0,Intermediate,50597,1
,,In vivo,,,A,Rattus norvegicus,1,,,,,BAO_0000218,16456,Beta-elimination half-life in Male Sprague-Dawley rats after intravenous administration at a dose of 10 mg/kg,N,9217,,CHEMBL624064,10116.0,Intermediate,50597,1
Plasma,,,,,A,Rattus norvegicus,1,,1969.0,,,BAO_0000218,723,Half life in plasma was determined against ovariectomized rats; t 1/2 (h) is short in plasma,N,9218,,CHEMBL624065,10116.0,Intermediate,50597,1
Plasma,,,,,A,Rattus norvegicus,1,,1969.0,,,BAO_0000218,723,Half life in plasma was determined against ovariectomized rats; t1/2 is longer in plasma.,N,9219,,CHEMBL624066,10116.0,Intermediate,50597,1
,,In vivo,,,A,Rattus norvegicus,1,,,,,BAO_0000218,5160,Half life tested in mature male rat at a dose of 30 mg/kg,N,9220,,CHEMBL877490,10116.0,Intermediate,50597,1
,,In vivo,,,A,Rattus norvegicus,1,,,,,BAO_0000218,4709,Half life after intravenous administration of 1 mg/kg in rat,N,9221,,CHEMBL874442,10116.0,Intermediate,50597,1
,,In vivo,,,A,Rattus norvegicus,1,,,,,BAO_0000218,5633,Half life period after administration (30 mg/kg) in rat,N,9222,,CHEMBL626890,10116.0,Intermediate,50597,1
,,In vivo,,,A,Rattus norvegicus,1,,,,,BAO_0000218,5302,Half life period in rat after 5 mg/Kg dose,N,9223,,CHEMBL626891,10116.0,Intermediate,50597,1
,,In vivo,,,A,Rattus norvegicus,1,,,,,BAO_0000218,5302,Half life period in rat after 5 mg/kg dose,N,9224,,CHEMBL626892,10116.0,Intermediate,50597,1
,,,,,A,Rattus norvegicus,1,,,,,BAO_0000218,17791,Half life period was determined,N,9225,,CHEMBL626893,10116.0,Intermediate,50597,1
,,,,,A,Rattus norvegicus,1,,,,,BAO_0000218,17791,Half life period was evaluated in rat,N,9226,,CHEMBL626894,10116.0,Intermediate,50597,1
,,,,,A,Rattus norvegicus,1,,,,,BAO_0000218,17791,Half life period was evaluated in rat; 0.5-1.0,N,9227,,CHEMBL626895,10116.0,Intermediate,50597,1
,,,,,A,Rattus norvegicus,1,,,,,BAO_0000218,17791,Half life period was evaluated in rat; 5.9-7.5,N,9228,,CHEMBL626896,10116.0,Intermediate,50597,1
Plasma,,,,,A,Rattus norvegicus,1,,1969.0,,,BAO_0000218,14512,Half-life in rat plasma,N,9229,,CHEMBL626897,10116.0,Intermediate,50597,1
,,,,,A,Rattus norvegicus,1,,,,,BAO_0000218,6230,Half-life time in rat was determined,N,9230,,CHEMBL626898,10116.0,Intermediate,50597,1
,,In vivo,,,A,Rattus norvegicus,1,,,,,BAO_0000218,3364,Terminal half-life after iv administration to rats,N,9231,,CHEMBL626899,10116.0,Intermediate,50597,1
,,In vivo,,,A,Rattus norvegicus,1,,,,,BAO_0000218,6874,Tested for iv terminal half-life dosed as a solution in male Han Wistar rats,N,9232,,CHEMBL626900,10116.0,Intermediate,50597,1
,,,,,A,Rattus norvegicus,1,,,,,BAO_0000218,857,Time required to return to 50% inhibition of pressor response after AI-challenge in normotensive rats at 0.5 umol/kg,N,9233,,CHEMBL626901,10116.0,Intermediate,50597,1
,,In vivo,,,A,Rattus norvegicus,1,,,,,BAO_0000218,858,Time required to return to 50% inhibition of pressor response after AI-challenge in normotensive rats at 0.5 umol/kg (iv),N,9234,,CHEMBL626902,10116.0,Intermediate,50597,1
,,In vivo,,,A,Rattus norvegicus,1,,,,,BAO_0000218,858,Time required to return to 50% inhibition of pressor response after AI-challenge in normotensive rats at 5 umol/kg (iv),N,9235,,CHEMBL626903,10116.0,Intermediate,50597,1
,,In vivo,,,A,Rattus norvegicus,1,,,,,BAO_0000218,5355,Time for peak concentration (tmax) at a dose of 10 mg/kg in rats,N,9236,,CHEMBL874443,10116.0,Intermediate,50597,1
,,In vivo,,,A,Rattus norvegicus,1,,,,,BAO_0000218,5355,Time for peak concentration (tmax) at a dose of 20 mg/kg in rats,N,9237,,CHEMBL626904,10116.0,Intermediate,50597,1
,,,,,A,Rattus norvegicus,1,,,,,BAO_0000218,6305,Half life in rats,N,9238,,CHEMBL626905,10116.0,Intermediate,50597,1
Plasma,,In vivo,,,A,Rattus norvegicus,1,,1969.0,,,BAO_0000218,13501,Apparent Half life was determined from the linear portion of the log plasma concentration-time profile after oral administration of compound 18 at a dose of 4 mg/kg to rat,N,9239,,CHEMBL873830,10116.0,Intermediate,50597,1
,,In vivo,,,A,Rattus norvegicus,1,,,,,BAO_0000218,17594,Apparent half-life after single intravenous bolus of 1 mg/kg in rats,N,9240,,CHEMBL626906,10116.0,Intermediate,50597,1
Plasma,,In vivo,,,A,Rattus norvegicus,1,,1969.0,,,BAO_0000218,4186,Apparent terminal elimination half-life in rat plasma after administration of 3.5 mg/kg dose through subcutaneous route,N,9241,,CHEMBL631076,10116.0,Intermediate,50597,1
Plasma,,,,,A,Rattus norvegicus,1,,1969.0,,,BAO_0000218,2932,Biological half-life was measured in plasma of rats,N,9242,,CHEMBL631077,10116.0,Intermediate,50597,1
,,In vivo,,,A,Rattus norvegicus,1,,,,,BAO_0000218,17065,Circulatory half life measured after intravenous bolus administration of 50 mg/kg of compound to rats,N,9243,,CHEMBL631078,10116.0,Intermediate,50597,1
,,In vivo,,,A,Rattus norvegicus,1,,,,,BAO_0000218,15765,Compound demonstarted an oral bioavailability of 6% with the half-life time as given in rats.,N,9244,,CHEMBL631079,10116.0,Intermediate,50597,1
,,In vivo,,,A,Rattus norvegicus,1,,,,,BAO_0000218,2713,Compound was evaluated for half life (t1/2) upon intravenous administration of 1 mg/Kg in rats,N,9245,,CHEMBL631080,10116.0,Intermediate,50597,1
,,In vivo,,,A,Rattus norvegicus,1,,,,,BAO_0000218,2661,Compound was evaluated for half life after treatment with iv dose of 1 mgkg to female wistar rats,N,9246,,CHEMBL631081,10116.0,Intermediate,50597,1
,,In vivo,,,A,Rattus norvegicus,1,,,,,BAO_0000218,2661,Compound was evaluated for half life after treatment with iv dose of 1 mgkg to male wistar rats,N,9247,,CHEMBL631239,10116.0,Intermediate,50597,1
Plasma,,,,,A,Rattus norvegicus,1,,1969.0,,,BAO_0000218,740,Compound was evaluated for plasma half life in rat,N,9248,,CHEMBL631240,10116.0,Intermediate,50597,1
Plasma,,,,,A,Rattus norvegicus,1,,1969.0,,,BAO_0000218,6597,AUC value at a dose of 5 mg/kg (p.o.) in rats,N,9249,,CHEMBL631241,10116.0,Intermediate,50597,1
Plasma,,,,,A,Rattus norvegicus,1,,1969.0,,,BAO_0000218,2959,AUC value after administration of 20 mg/Kg oral dose in rat,N,9250,,CHEMBL631242,10116.0,Intermediate,50597,1
Plasma,,,,,A,Rattus norvegicus,1,,1969.0,,,BAO_0000218,17594,AUC0-24 after repeated oral dose of compound at 1 mg/kg in rats,N,9251,,CHEMBL631243,10116.0,Intermediate,50597,1
Plasma,,,,,A,Rattus norvegicus,1,,1969.0,,,BAO_0000218,17596,AUC0-96 after administration at 50 mg/kg,N,9252,,CHEMBL874444,10116.0,Intermediate,50597,1
Plasma,,,,,A,Rattus norvegicus,1,,1969.0,,,BAO_0000218,17594,AUC0-infinity after single intravenous bolus of 1 mg/kg in rats,N,9253,,CHEMBL631244,10116.0,Intermediate,50597,1
,,,,,A,Rattus norvegicus,1,,,,,BAO_0000218,3293,"Absorption behavior was judged by the area under the curve, determined after oral dose of 30 mg/kg in rats.",N,9254,,CHEMBL631245,10116.0,Intermediate,50597,1
,,,,,A,Rattus norvegicus,1,,,,,BAO_0000218,6757,Area under curve (0-24 hr) at a dose of 10 mg/kg in male SD rats,N,9255,,CHEMBL627162,10116.0,Intermediate,50597,1
,,,,,A,Rattus norvegicus,1,,,,,BAO_0000218,6757,Area under curve (0-24 hr) at a dose of 100 mg/kg in male SD rats,N,9256,,CHEMBL627163,10116.0,Intermediate,50597,1
,,,,,A,Rattus norvegicus,1,,,,,BAO_0000218,6757,Area under curve (0-24 hr) at a dose of 50 mg/kg in male SD rats,N,9257,,CHEMBL627164,10116.0,Intermediate,50597,1
Kidney,,,,,A,Rattus norvegicus,1,,2113.0,,,BAO_0000218,5979,Area under curve (AUC) at a dose 1 mg/kg was determined in rat kidney,N,9258,,CHEMBL627165,10116.0,Intermediate,50597,1
,,,,,A,Rattus norvegicus,1,,,,,BAO_0000218,5979,Area under curve (AUC) at a dose 1 mg/kg was determined in rat liver,N,9259,,CHEMBL627166,10116.0,Intermediate,50597,1
