ss_d,ss_tx_d,src_ss_d,crtd_b,ss_sbclllr_frctn,td,ss_tst_tp,chmbl_d,tss_d,ss_ctgr,src_d,ss_cll_tp,rltnshp_tp,cnfdnc_scr,cll_d,b_frmt,vrnt_d
11050,10116.0,,Intermediate,,50597,,CHEMBL627954,2048.0,,1,,N,1,,BAO_0000218,
11051,10116.0,,Intermediate,,50597,,CHEMBL627955,2048.0,,1,,N,1,,BAO_0000218,
11052,10116.0,,Intermediate,,50597,,CHEMBL627956,2048.0,,1,,N,1,,BAO_0000218,
11053,10116.0,,Intermediate,,50597,,CHEMBL876802,2048.0,,1,,N,1,,BAO_0000218,
11054,10116.0,,Intermediate,,50597,,CHEMBL627957,2048.0,,1,,N,1,,BAO_0000218,
11055,10116.0,,Intermediate,,50597,,CHEMBL627958,2048.0,,1,,N,1,,BAO_0000218,
11056,10116.0,,Intermediate,,50597,,CHEMBL627959,2048.0,,1,,N,1,,BAO_0000218,
11057,10116.0,,Intermediate,,50597,,CHEMBL627960,2048.0,,1,,N,1,,BAO_0000218,
11058,10116.0,,Intermediate,,50597,,CHEMBL627961,2048.0,,1,,N,1,,BAO_0000218,
11059,10116.0,,Intermediate,,50597,,CHEMBL627962,2048.0,,1,,N,1,,BAO_0000218,
11060,10116.0,,Intermediate,,50597,,CHEMBL627963,,,1,,N,1,,BAO_0000218,
11061,10116.0,,Intermediate,,50597,,CHEMBL624759,,,1,,N,1,,BAO_0000218,
11062,10116.0,,Intermediate,,50597,,CHEMBL624760,,,1,,N,1,,BAO_0000218,
11063,10116.0,,Intermediate,,50597,,CHEMBL624761,,,1,,N,1,,BAO_0000218,
11064,10116.0,,Intermediate,,50597,,CHEMBL877607,,,1,,N,1,,BAO_0000218,
11065,10116.0,,Intermediate,,50597,,CHEMBL624762,2107.0,,1,,N,1,,BAO_0000218,
11066,10116.0,,Intermediate,,50597,,CHEMBL624763,2107.0,,1,,N,1,,BAO_0000218,
11067,10116.0,,Intermediate,,50597,,CHEMBL624764,2107.0,,1,,N,1,,BAO_0000218,
11068,10116.0,,Intermediate,,50597,,CHEMBL624765,2107.0,,1,,N,1,,BAO_0000218,
11069,10116.0,,Intermediate,,50597,,CHEMBL624766,2107.0,,1,,N,1,,BAO_0000218,
11070,9615.0,,Intermediate,,50588,,CHEMBL624767,,,1,,N,1,,BAO_0000218,
11071,9615.0,,Intermediate,,50588,,CHEMBL624768,,,1,,N,1,,BAO_0000218,
11072,9615.0,,Intermediate,,50588,,CHEMBL624769,,,1,,N,1,,BAO_0000218,
11073,9615.0,,Intermediate,,50588,,CHEMBL624770,,,1,,N,1,,BAO_0000218,
11074,9615.0,,Intermediate,,50588,,CHEMBL624771,,,1,,N,1,,BAO_0000218,
11075,9615.0,,Intermediate,,50588,,CHEMBL624772,,,1,,N,1,,BAO_0000218,
11076,10116.0,,Intermediate,,50597,,CHEMBL624773,,,1,,N,1,,BAO_0000218,
11077,10116.0,,Intermediate,,50597,,CHEMBL624774,,,1,,N,1,,BAO_0000218,
11078,10116.0,,Intermediate,,50597,,CHEMBL624775,,,1,,N,1,,BAO_0000218,
11079,10116.0,,Intermediate,,50597,,CHEMBL624776,,,1,,N,1,,BAO_0000218,
11080,10116.0,,Intermediate,,50597,,CHEMBL624777,,,1,,N,1,,BAO_0000218,
11081,10116.0,,Intermediate,,50597,,CHEMBL624778,,,1,,N,1,,BAO_0000218,
11082,10116.0,,Intermediate,,50597,,CHEMBL624779,,,1,,N,1,,BAO_0000218,
11083,10116.0,,Intermediate,,50597,,CHEMBL624780,,,1,,N,1,,BAO_0000218,
11084,10116.0,,Intermediate,,50597,,CHEMBL624781,,,1,,N,1,,BAO_0000218,
11085,10116.0,,Intermediate,,50597,,CHEMBL877608,,,1,,N,1,,BAO_0000218,
11086,10116.0,,Intermediate,,50597,,CHEMBL624782,,,1,,N,1,,BAO_0000218,
11087,10116.0,,Intermediate,,50597,,CHEMBL624783,,,1,,N,1,,BAO_0000218,
11088,10116.0,,Intermediate,,50597,,CHEMBL624784,,,1,,N,1,,BAO_0000218,
11089,10116.0,,Intermediate,,50597,,CHEMBL624785,,,1,,N,1,,BAO_0000218,
11090,10116.0,,Intermediate,,50597,,CHEMBL624786,,,1,,N,1,,BAO_0000218,
11091,10116.0,,Intermediate,,50597,,CHEMBL624787,,,1,,N,1,,BAO_0000218,
11092,10116.0,,Intermediate,,50597,,CHEMBL628676,,,1,,N,1,,BAO_0000218,
11093,10116.0,,Intermediate,,50597,,CHEMBL621842,,,1,,N,1,,BAO_0000218,
11094,10116.0,,Intermediate,,50597,,CHEMBL621843,,,1,,N,1,,BAO_0000218,
11095,10116.0,,Intermediate,,50597,,CHEMBL623873,,,1,,N,1,,BAO_0000218,
11096,10116.0,,Intermediate,,50597,,CHEMBL623874,,,1,,N,1,,BAO_0000218,
11097,10116.0,,Intermediate,,50597,,CHEMBL623875,,,1,,N,1,,BAO_0000218,
11098,10116.0,,Intermediate,,50597,,CHEMBL623876,,,1,,N,1,,BAO_0000218,
11099,9615.0,,Intermediate,,50588,,CHEMBL623877,,,1,,N,1,,BAO_0000218,
11100,9615.0,,Intermediate,,50588,,CHEMBL623878,,,1,,N,1,,BAO_0000218,
11101,9615.0,,Intermediate,,50588,,CHEMBL623879,,,1,,N,1,,BAO_0000218,
11102,9615.0,,Intermediate,,50588,,CHEMBL623880,,,1,,N,1,,BAO_0000218,
11103,9615.0,,Intermediate,,50588,,CHEMBL623881,,,1,,N,1,,BAO_0000218,
11104,9615.0,,Intermediate,,50588,,CHEMBL623957,,,1,,N,1,,BAO_0000218,
11105,9615.0,,Intermediate,,50588,,CHEMBL623958,,,1,,N,1,,BAO_0000218,
11106,9615.0,,Intermediate,,50588,,CHEMBL623959,,,1,,N,1,,BAO_0000218,
11107,9615.0,,Intermediate,,50588,,CHEMBL623960,,,1,,N,1,,BAO_0000218,
11108,9615.0,,Intermediate,,50588,,CHEMBL623961,,,1,,N,1,,BAO_0000218,
11109,9615.0,,Intermediate,,50588,,CHEMBL623962,,,1,,N,1,,BAO_0000218,
11110,9615.0,,Intermediate,,50588,,CHEMBL624676,,,1,,N,1,,BAO_0000218,
11111,9615.0,,Intermediate,,50588,,CHEMBL624677,,,1,,N,1,,BAO_0000218,
11112,9615.0,,Intermediate,,50588,,CHEMBL624678,,,1,,N,1,,BAO_0000218,
11113,9615.0,,Intermediate,,50588,,CHEMBL624679,,,1,,N,1,,BAO_0000218,
11114,9615.0,,Intermediate,,50588,,CHEMBL624680,,,1,,N,1,,BAO_0000218,
11115,,,Autocuration,,22224,In vivo,CHEMBL624849,,,1,,U,0,,BAO_0000218,
11116,,,Autocuration,,22224,In vivo,CHEMBL624850,,,1,,U,0,,BAO_0000218,
11117,,,Autocuration,,22224,In vivo,CHEMBL874399,,,1,,U,0,,BAO_0000218,
11118,,,Autocuration,,22224,In vivo,CHEMBL624851,,,1,,U,0,,BAO_0000218,
11119,,,Autocuration,,22224,In vivo,CHEMBL624852,,,1,,U,0,,BAO_0000218,
11120,10116.0,,Autocuration,,22224,In vivo,CHEMBL624853,,,1,,U,0,,BAO_0000218,
11121,10116.0,,Autocuration,,22224,In vivo,CHEMBL624854,,,1,,U,0,,BAO_0000218,
11122,10116.0,,Autocuration,,22224,In vivo,CHEMBL624855,,,1,,U,0,,BAO_0000218,
11123,10116.0,,Autocuration,,22224,In vivo,CHEMBL624856,,,1,,U,0,,BAO_0000218,
11124,9615.0,,Autocuration,,22224,In vivo,CHEMBL882957,,,1,,U,0,,BAO_0000218,
11125,314293.0,,Autocuration,,22224,In vivo,CHEMBL624857,,,1,,U,0,,BAO_0000218,
11126,10116.0,,Intermediate,,50597,In vivo,CHEMBL622202,,,1,,N,1,,BAO_0000218,
11127,10116.0,,Autocuration,,22224,In vivo,CHEMBL622203,,,1,,U,0,,BAO_0000218,
11128,10116.0,,Intermediate,,50597,In vivo,CHEMBL625522,,,1,,N,1,,BAO_0000218,
11129,9544.0,,Autocuration,,22224,In vivo,CHEMBL622868,,,1,,U,0,,BAO_0000218,
11130,9544.0,,Autocuration,,22224,In vivo,CHEMBL622869,1088.0,,1,,U,0,,BAO_0000218,
11131,9544.0,,Autocuration,,22224,In vivo,CHEMBL622870,1088.0,,1,,U,0,,BAO_0000218,
11132,9534.0,,Autocuration,,22224,In vivo,CHEMBL622871,,,1,,U,0,,BAO_0000218,
11133,9541.0,,Intermediate,,100710,In vivo,CHEMBL620560,,,1,,N,1,,BAO_0000218,
11134,9615.0,,Autocuration,,22224,In vivo,CHEMBL620561,,,1,,U,0,,BAO_0000218,
11135,9615.0,,Intermediate,,50588,In vivo,CHEMBL620562,,,1,,N,1,,BAO_0000218,
11136,10026.0,,Intermediate,,100712,In vivo,CHEMBL620563,,,1,,N,1,,BAO_0000218,
11137,10116.0,,Intermediate,,50597,In vivo,CHEMBL620564,,,1,,N,1,,BAO_0000218,
11138,10116.0,,Autocuration,,22224,In vivo,CHEMBL872265,,,1,,U,0,,BAO_0000218,
11139,10116.0,,Autocuration,,22224,In vivo,CHEMBL620565,,,1,,U,0,,BAO_0000218,
11140,9347.0,,Autocuration,,22224,In vivo,CHEMBL620566,,,1,,U,0,,BAO_0000218,
11141,,,Autocuration,,22224,In vivo,CHEMBL620567,,,1,,U,0,,BAO_0000218,
11142,9615.0,,Intermediate,,50588,In vivo,CHEMBL620568,,,1,,N,1,,BAO_0000218,
11143,10116.0,,Autocuration,,22224,In vivo,CHEMBL620569,,,1,,U,0,,BAO_0000218,
11144,9347.0,,Autocuration,,22224,In vivo,CHEMBL620570,,,1,,U,0,,BAO_0000218,
11145,,,Autocuration,,22224,In vivo,CHEMBL620571,,,1,,U,0,,BAO_0000218,
11146,10090.0,,Intermediate,,50594,In vivo,CHEMBL620572,,,1,,N,1,,BAO_0000218,
11147,10090.0,,Autocuration,,22224,In vivo,CHEMBL620573,,,1,,U,0,,BAO_0000218,
11148,10090.0,,Autocuration,,22224,In vivo,CHEMBL620574,,,1,,U,0,,BAO_0000218,
11149,9544.0,,Autocuration,,22224,In vivo,CHEMBL620575,,,1,,U,0,,BAO_0000218,
11150,9615.0,,Autocuration,,22224,In vivo,CHEMBL620576,,,1,,U,0,,BAO_0000218,
11151,,,Autocuration,,22224,In vivo,CHEMBL875846,,,1,,U,0,,BAO_0000218,
11152,9615.0,,Autocuration,,22224,In vivo,CHEMBL620577,,,1,,U,0,,BAO_0000218,
11153,,,Autocuration,,22224,In vivo,CHEMBL620578,,,1,,U,0,,BAO_0000218,
11154,10116.0,,Autocuration,,22224,In vivo,CHEMBL620579,,,1,,U,0,,BAO_0000218,
11155,9347.0,,Autocuration,,22224,In vivo,CHEMBL621248,,,1,,U,0,,BAO_0000218,
11156,9615.0,,Autocuration,,22224,In vivo,CHEMBL625390,,,1,,U,0,,BAO_0000218,
11157,10116.0,,Autocuration,,22224,In vivo,CHEMBL625391,,,1,,U,0,,BAO_0000218,
11158,9443.0,,Autocuration,,22224,In vivo,CHEMBL872266,,,1,,U,0,,BAO_0000218,
11159,10116.0,,Autocuration,,22224,In vivo,CHEMBL625392,,,1,,U,0,,BAO_0000218,
11160,10116.0,,Intermediate,,50597,In vivo,CHEMBL625393,,,1,,N,1,,BAO_0000218,
11161,10116.0,,Intermediate,,50597,In vivo,CHEMBL625394,,,1,,N,1,,BAO_0000218,
11162,9544.0,,Intermediate,,50797,In vivo,CHEMBL625395,,,1,,N,1,,BAO_0000218,
11163,10116.0,,Autocuration,,22224,In vivo,CHEMBL625396,,,1,,U,0,,BAO_0000218,
11164,9615.0,,Autocuration,,22224,In vivo,CHEMBL625397,,,1,,U,0,,BAO_0000218,
11165,10090.0,,Intermediate,,50594,In vivo,CHEMBL625398,,,1,,N,1,,BAO_0000218,
11166,10090.0,,Intermediate,,50594,In vivo,CHEMBL625399,178.0,,1,,N,1,,BAO_0000218,
11167,10090.0,,Intermediate,,50594,In vivo,CHEMBL626074,2037.0,,1,,N,1,,BAO_0000218,
11168,10090.0,,Intermediate,,50594,In vivo,CHEMBL626075,,,1,,N,1,,BAO_0000218,
11169,10116.0,,Intermediate,,50597,In vivo,CHEMBL626076,1969.0,,1,,N,1,,BAO_0000218,
11170,9544.0,,Intermediate,,50797,In vivo,CHEMBL626077,1969.0,,1,,N,1,,BAO_0000218,
11171,10116.0,,Intermediate,,50597,In vivo,CHEMBL626078,178.0,,1,,N,1,,BAO_0000218,
11172,,,Autocuration,,22224,In vivo,CHEMBL625846,178.0,,1,,U,0,,BAO_0000218,
11173,,,Autocuration,,22224,In vivo,CHEMBL625847,178.0,,1,,U,0,,BAO_0000218,
11174,10116.0,,Expert,,50597,In vivo,CHEMBL625848,,,1,,N,1,,BAO_0000218,
11175,10116.0,,Intermediate,,50597,In vivo,CHEMBL625849,1969.0,,1,,N,1,,BAO_0000218,
11176,9615.0,,Intermediate,,50588,In vivo,CHEMBL626023,1969.0,,1,,N,1,,BAO_0000218,
11177,9615.0,,Intermediate,,50588,In vivo,CHEMBL626024,1969.0,,1,,N,1,,BAO_0000218,
11178,9615.0,,Intermediate,,50588,In vivo,CHEMBL626025,1969.0,,1,,N,1,,BAO_0000218,
11179,,,Autocuration,,22224,In vivo,CHEMBL626026,,,1,,U,0,,BAO_0000218,
11180,,,Autocuration,,22224,In vivo,CHEMBL626027,,,1,,U,0,,BAO_0000218,
11181,,,Autocuration,,22224,In vivo,CHEMBL626028,,,1,,U,0,,BAO_0000218,
11182,9615.0,,Intermediate,,50588,In vivo,CHEMBL626029,1969.0,,1,,N,1,,BAO_0000218,
11183,,,Autocuration,,22224,In vivo,CHEMBL626030,1969.0,,1,,U,0,,BAO_0000218,
11184,,,Autocuration,,22224,In vivo,CHEMBL626031,1969.0,,1,,U,0,,BAO_0000218,
11185,,,Autocuration,,22224,In vivo,CHEMBL626032,1969.0,,1,,U,0,,BAO_0000218,
11186,,,Autocuration,,22224,In vivo,CHEMBL626033,1969.0,,1,,U,0,,BAO_0000218,
11187,,,Autocuration,,22224,In vivo,CHEMBL626034,1969.0,,1,,U,0,,BAO_0000218,
11188,9615.0,,Intermediate,,50588,In vivo,CHEMBL626035,1969.0,,1,,N,1,,BAO_0000218,
11189,,,Autocuration,,22224,In vivo,CHEMBL626036,1969.0,,1,,U,0,,BAO_0000218,
11190,9615.0,,Expert,,50588,In vivo,CHEMBL626037,1969.0,,1,,N,1,,BAO_0000218,
11191,10026.0,,Intermediate,,100712,In vivo,CHEMBL626038,1969.0,,1,,N,1,,BAO_0000218,
11192,10116.0,,Intermediate,,50597,In vivo,CHEMBL626039,1969.0,,1,,N,1,,BAO_0000218,
11193,10116.0,,Intermediate,,50597,In vivo,CHEMBL626040,1969.0,,1,,N,1,,BAO_0000218,
11194,9986.0,,Intermediate,,50592,In vivo,CHEMBL626041,1969.0,,1,,N,1,,BAO_0000218,
11195,,,Autocuration,,22224,In vivo,CHEMBL626042,,,1,,U,0,,BAO_0000218,
11196,,,Autocuration,,22224,In vivo,CHEMBL626043,,,1,,U,0,,BAO_0000218,
11197,,,Autocuration,,22224,In vivo,CHEMBL626044,,,1,,U,0,,BAO_0000218,
11198,,,Autocuration,,22224,In vivo,CHEMBL626045,,,1,,U,0,,BAO_0000218,
11199,,,Autocuration,,22224,In vivo,CHEMBL626046,,,1,,U,0,,BAO_0000218,
11200,9615.0,,Intermediate,,50588,In vivo,CHEMBL626047,1969.0,,1,,N,1,,BAO_0000218,
11201,10026.0,,Intermediate,,100712,In vivo,CHEMBL626048,1969.0,,1,,N,1,,BAO_0000218,
11202,10116.0,,Intermediate,,50597,In vivo,CHEMBL626049,1969.0,,1,,N,1,,BAO_0000218,
11203,10116.0,,Intermediate,,50597,In vivo,CHEMBL626050,1969.0,,1,,N,1,,BAO_0000218,
11204,9615.0,,Intermediate,,50588,In vivo,CHEMBL874541,1969.0,,1,,N,1,,BAO_0000218,
11205,10026.0,,Intermediate,,100712,In vivo,CHEMBL622826,1969.0,,1,,N,1,,BAO_0000218,
11206,10026.0,,Intermediate,,100712,In vivo,CHEMBL622827,1969.0,,1,,N,1,,BAO_0000218,
11207,10116.0,,Intermediate,,50597,In vivo,CHEMBL622828,1969.0,,1,,N,1,,BAO_0000218,
11208,10116.0,,Intermediate,,50597,In vivo,CHEMBL622829,1969.0,,1,,N,1,,BAO_0000218,
11209,10116.0,,Intermediate,,50597,In vivo,CHEMBL876806,,,1,,N,1,,BAO_0000218,
11210,9615.0,,Intermediate,,50588,In vivo,CHEMBL622830,,,1,,N,1,,BAO_0000218,
11211,10116.0,,Intermediate,,50597,In vivo,CHEMBL622831,,,1,,N,1,,BAO_0000218,
11212,9615.0,,Intermediate,,50588,In vivo,CHEMBL626794,,,1,,N,1,,BAO_0000218,
11213,10116.0,,Intermediate,,50597,In vivo,CHEMBL626795,,,1,,N,1,,BAO_0000218,
11214,10116.0,,Intermediate,,50597,In vivo,CHEMBL626796,,,1,,N,1,,BAO_0000218,
11215,10116.0,,Intermediate,,50597,In vivo,CHEMBL626797,,,1,,N,1,,BAO_0000218,
11216,10116.0,,Intermediate,,50597,In vivo,CHEMBL626798,,,1,,N,1,,BAO_0000218,
11217,9615.0,,Intermediate,,50588,In vivo,CHEMBL626799,,,1,,N,1,,BAO_0000218,
11218,9615.0,,Intermediate,,50588,In vivo,CHEMBL626800,,,1,,N,1,,BAO_0000218,
11219,,,Autocuration,,22224,In vivo,CHEMBL626801,1969.0,,1,,U,0,,BAO_0000218,
11220,10116.0,,Intermediate,,50597,In vivo,CHEMBL876816,1969.0,,1,,N,1,,BAO_0000218,
11221,10116.0,,Intermediate,,50597,In vivo,CHEMBL626802,1969.0,,1,,N,1,,BAO_0000218,
11222,9615.0,,Intermediate,,50588,In vivo,CHEMBL626803,1969.0,,1,,N,1,,BAO_0000218,
11223,,,Autocuration,,22224,In vivo,CHEMBL626804,1969.0,,1,,U,0,,BAO_0000218,
11224,10116.0,,Intermediate,,50597,,CHEMBL626805,1969.0,,1,,N,1,,BAO_0000218,
11225,10116.0,,Intermediate,,50597,,CHEMBL626309,1969.0,,1,,N,1,,BAO_0000218,
11226,10116.0,,Intermediate,,50597,,CHEMBL626310,1969.0,,1,,N,1,,BAO_0000218,
11227,10116.0,,Intermediate,,50597,,CHEMBL626311,1969.0,,1,,N,1,,BAO_0000218,
11228,10116.0,,Intermediate,,50597,,CHEMBL626312,1969.0,,1,,N,1,,BAO_0000218,
11229,10116.0,,Intermediate,,50597,,CHEMBL626313,995.0,,1,,N,1,,BAO_0000218,
11230,10116.0,,Intermediate,,50597,,CHEMBL626314,995.0,,1,,N,1,,BAO_0000218,
11231,10116.0,,Intermediate,,50597,,CHEMBL626315,995.0,,1,,N,1,,BAO_0000218,
11232,10116.0,,Intermediate,,50597,,CHEMBL626316,995.0,,1,,N,1,,BAO_0000218,
11233,10116.0,,Intermediate,,50597,,CHEMBL626317,995.0,,1,,N,1,,BAO_0000218,
11234,10116.0,,Intermediate,,50597,,CHEMBL626318,,,1,,N,1,,BAO_0000218,
11235,10116.0,,Intermediate,,50597,,CHEMBL626319,,,1,,N,1,,BAO_0000218,
11236,10116.0,,Intermediate,,50597,,CHEMBL626320,,,1,,N,1,,BAO_0000218,
11237,10116.0,,Intermediate,,50597,,CHEMBL875053,,,1,,N,1,,BAO_0000218,
11238,10116.0,,Intermediate,,50597,,CHEMBL626321,,,1,,N,1,,BAO_0000218,
11239,10116.0,,Intermediate,,50597,,CHEMBL626322,,,1,,N,1,,BAO_0000218,
11240,10116.0,,Intermediate,,50597,,CHEMBL626323,,,1,,N,1,,BAO_0000218,
11241,10116.0,,Intermediate,,50597,,CHEMBL626324,,,1,,N,1,,BAO_0000218,
11242,10116.0,,Intermediate,,50597,,CHEMBL626325,,,1,,N,1,,BAO_0000218,
11243,10116.0,,Intermediate,,50597,,CHEMBL626326,,,1,,N,1,,BAO_0000218,
11244,10116.0,,Intermediate,,50597,,CHEMBL626327,,,1,,N,1,,BAO_0000218,
11245,10116.0,,Intermediate,,50597,,CHEMBL626328,,,1,,N,1,,BAO_0000218,
11246,10116.0,,Intermediate,,50597,,CHEMBL626329,178.0,,1,,N,1,,BAO_0000218,
11247,10116.0,,Intermediate,,50597,,CHEMBL626330,178.0,,1,,N,1,,BAO_0000218,
11248,10116.0,,Intermediate,,50597,,CHEMBL626331,178.0,,1,,N,1,,BAO_0000218,
11249,10116.0,,Intermediate,,50597,,CHEMBL626332,178.0,,1,,N,1,,BAO_0000218,
11250,10116.0,,Intermediate,,50597,,CHEMBL626333,178.0,,1,,N,1,,BAO_0000218,
11251,10116.0,,Intermediate,,50597,,CHEMBL626334,178.0,,1,,N,1,,BAO_0000218,
11252,10116.0,,Intermediate,,50597,,CHEMBL626335,178.0,,1,,N,1,,BAO_0000218,
11253,10116.0,,Intermediate,,50597,,CHEMBL624798,178.0,,1,,N,1,,BAO_0000218,
11254,10116.0,,Intermediate,,50597,,CHEMBL624799,955.0,,1,,N,1,,BAO_0000218,
11255,10116.0,,Intermediate,,50597,,CHEMBL624800,955.0,,1,,N,1,,BAO_0000218,
11256,10116.0,,Intermediate,,50597,,CHEMBL624801,955.0,,1,,N,1,,BAO_0000218,
11257,10116.0,,Intermediate,,50597,,CHEMBL624802,955.0,,1,,N,1,,BAO_0000218,
11258,10116.0,,Intermediate,,50597,,CHEMBL624803,955.0,,1,,N,1,,BAO_0000218,
11259,10116.0,,Intermediate,,50597,,CHEMBL624804,955.0,,1,,N,1,,BAO_0000218,
11260,10116.0,,Intermediate,,50597,,CHEMBL624805,955.0,,1,,N,1,,BAO_0000218,
11261,10116.0,,Intermediate,,50597,,CHEMBL624806,955.0,,1,,N,1,,BAO_0000218,
11262,10116.0,,Intermediate,,50597,,CHEMBL624807,,,1,,N,1,,BAO_0000218,
11263,10116.0,,Intermediate,,50597,,CHEMBL624808,,,1,,N,1,,BAO_0000218,
11264,10116.0,,Intermediate,,50597,,CHEMBL624809,,,1,,N,1,,BAO_0000218,
11265,10116.0,,Intermediate,,50597,,CHEMBL624810,,,1,,N,1,,BAO_0000218,
11266,10116.0,,Intermediate,,50597,,CHEMBL877618,,,1,,N,1,,BAO_0000218,
11267,10116.0,,Intermediate,,50597,,CHEMBL624811,,,1,,N,1,,BAO_0000218,
11268,10116.0,,Intermediate,,50597,,CHEMBL624812,,,1,,N,1,,BAO_0000218,
11269,10116.0,,Intermediate,,50597,,CHEMBL624813,,,1,,N,1,,BAO_0000218,
11270,10116.0,,Intermediate,,50597,,CHEMBL624814,,,1,,N,1,,BAO_0000218,
11271,10116.0,,Intermediate,,50597,,CHEMBL624815,,,1,,N,1,,BAO_0000218,
11272,10116.0,,Intermediate,,50597,,CHEMBL624816,,,1,,N,1,,BAO_0000218,
11273,10116.0,,Intermediate,,50597,,CHEMBL624817,,,1,,N,1,,BAO_0000218,
11274,9615.0,,Intermediate,,50588,,CHEMBL624818,,,1,,N,1,,BAO_0000218,
11275,9615.0,,Intermediate,,50588,,CHEMBL624819,,,1,,N,1,,BAO_0000218,
11276,9615.0,,Intermediate,,50588,,CHEMBL624820,,,1,,N,1,,BAO_0000218,
11277,9615.0,,Intermediate,,50588,,CHEMBL624821,,,1,,N,1,,BAO_0000218,
11278,9615.0,,Intermediate,,50588,,CHEMBL624822,,,1,,N,1,,BAO_0000218,
11279,9615.0,,Intermediate,,50588,,CHEMBL624823,,,1,,N,1,,BAO_0000218,
11280,562.0,,Intermediate,,50212,,CHEMBL624824,,,1,,N,1,,BAO_0000218,
11281,10116.0,,Intermediate,,50597,,CHEMBL624825,178.0,,1,,N,1,,BAO_0000218,
11282,10116.0,,Intermediate,,50597,,CHEMBL624826,178.0,,1,,N,1,,BAO_0000218,
11283,10116.0,,Intermediate,,50597,,CHEMBL876817,2081.0,,1,,N,1,,BAO_0000218,
11284,10116.0,,Intermediate,,50597,,CHEMBL624827,2081.0,,1,,N,1,,BAO_0000218,
11285,10116.0,,Intermediate,,50597,,CHEMBL624828,,,1,,N,1,,BAO_0000218,
11286,10116.0,,Intermediate,,50597,,CHEMBL624829,,,1,,N,1,,BAO_0000218,
11287,10116.0,,Intermediate,,50597,,CHEMBL624830,2107.0,,1,,N,1,,BAO_0000218,
11288,10116.0,,Intermediate,,50597,,CHEMBL624831,2107.0,,1,,N,1,,BAO_0000218,
11289,10116.0,,Intermediate,,50597,,CHEMBL624832,2081.0,,1,,N,1,,BAO_0000218,
11290,10116.0,,Intermediate,,50597,,CHEMBL624833,2081.0,,1,,N,1,,BAO_0000218,
11291,10116.0,,Intermediate,,50597,,CHEMBL624834,,,1,,N,1,,BAO_0000218,
11292,10116.0,,Intermediate,,50597,,CHEMBL624835,,,1,,N,1,,BAO_0000218,
11293,10116.0,,Intermediate,,50597,,CHEMBL624836,2106.0,,1,,N,1,,BAO_0000218,
11294,10116.0,,Intermediate,,50597,,CHEMBL624837,2106.0,,1,,N,1,,BAO_0000218,
11295,10116.0,,Intermediate,,50597,,CHEMBL624838,178.0,,1,,N,1,,BAO_0000218,
11296,10116.0,,Intermediate,,50597,,CHEMBL622188,178.0,,1,,N,1,,BAO_0000218,
11297,10116.0,,Intermediate,,50597,,CHEMBL622189,948.0,,1,,N,1,,BAO_0000218,
11298,10116.0,,Intermediate,,50597,,CHEMBL622190,948.0,,1,,N,1,,BAO_0000218,
11299,10116.0,,Intermediate,,50597,,CHEMBL625170,948.0,,1,,N,1,,BAO_0000218,
11300,10116.0,,Intermediate,,50597,,CHEMBL625171,2113.0,,1,,N,1,,BAO_0000218,
11301,10116.0,,Intermediate,,50597,,CHEMBL625172,2113.0,,1,,N,1,,BAO_0000218,
11302,10116.0,,Intermediate,,50597,,CHEMBL625173,2113.0,,1,,N,1,,BAO_0000218,
11303,10116.0,,Intermediate,,50597,,CHEMBL625174,2107.0,,1,,N,1,,BAO_0000218,
11304,10116.0,,Intermediate,,50597,,CHEMBL625175,2107.0,,1,,N,1,,BAO_0000218,
11305,10116.0,,Intermediate,,50597,,CHEMBL625176,2107.0,,1,,N,1,,BAO_0000218,
11306,10116.0,,Intermediate,,50597,,CHEMBL625177,2048.0,,1,,N,1,,BAO_0000218,
11307,10116.0,,Intermediate,,50597,,CHEMBL625178,2048.0,,1,,N,1,,BAO_0000218,
11308,10116.0,,Intermediate,,50597,,CHEMBL625179,2048.0,,1,,N,1,,BAO_0000218,
11309,10116.0,,Intermediate,,50597,,CHEMBL625180,2048.0,,1,,N,1,,BAO_0000218,
11310,,,Autocuration,,22224,,CHEMBL625181,,,1,,U,0,,BAO_0000218,
11311,10090.0,,Intermediate,,50594,,CHEMBL625182,1088.0,,1,,N,1,,BAO_0000218,
11312,10116.0,,Intermediate,,50597,,CHEMBL625183,,,1,,N,1,,BAO_0000218,
11313,10116.0,,Intermediate,,50597,,CHEMBL875848,,,1,,N,1,,BAO_0000218,
11314,10116.0,,Intermediate,,50597,,CHEMBL622260,,,1,,N,1,,BAO_0000218,
11315,10116.0,,Intermediate,,50597,,CHEMBL622261,,,1,,N,1,,BAO_0000218,
11316,10116.0,,Intermediate,,50597,,CHEMBL622262,,,1,,N,1,,BAO_0000218,
11317,10116.0,,Intermediate,,50597,,CHEMBL622263,2113.0,,1,,N,1,,BAO_0000218,
11318,10116.0,,Intermediate,,50597,,CHEMBL622418,2113.0,,1,,N,1,,BAO_0000218,
11319,10116.0,,Intermediate,,50597,,CHEMBL622419,2107.0,,1,,N,1,,BAO_0000218,
11320,10090.0,,Intermediate,,50594,In vivo,CHEMBL623388,,,1,,N,1,,BAO_0000218,
11321,10090.0,,Intermediate,,50594,In vivo,CHEMBL623389,2107.0,,1,,N,1,,BAO_0000218,
11322,10090.0,,Intermediate,,50594,In vivo,CHEMBL623390,,,1,,N,1,,BAO_0000218,
