assays_doc_id,assays_assay_tax_id,assays_relationship_type,assays_tissue_id,assays_chembl_id,assays_assay_cell_type,assays_variant_id,assays_assay_category,assays_assay_tissue,assays_assay_id,assays_confidence_score,assays_description,assays_assay_strain,assays_curated_by,assays_tid,assays_cell_id,assays_bao_format,assays_assay_subcellular_fraction,assays_assay_test_type,assays_assay_organism,assays_src_id,assays_src_assay_id,assays_assay_type
5318,9823.0,U,2107.0,CHEMBL623573,,,,Liver,8891,0,Tested for half life period at 37 degree Celsius in PBS buffer at 7.3 pH in containing porcine liver esterase,,Autocuration,22224,,BAO_0000221,,,Sus scrofa,1,,A
3305,9823.0,U,2107.0,CHEMBL623574,,,,Liver,8892,0,Compound was evaluated for esterase half-life (t 1/2) period using Pig Liver Esterase (PLE) assay,,Autocuration,22224,,BAO_0000221,,,Sus scrofa,1,,A
3305,9823.0,U,2107.0,CHEMBL623575,,,,Liver,8893,0,Compound was evaluated for esterase half-life (t 1/2) period using Pig Liver Esterase (PLE) assay; ND is not determined,,Autocuration,22224,,BAO_0000221,,,Sus scrofa,1,,A
2842,9823.0,U,2107.0,CHEMBL623749,,,,Liver,8894,0,Half-life in the presence of pig liver esterase(PLE) was evaluated.,,Autocuration,22224,,BAO_0000221,,,Sus scrofa,1,,A
2842,9823.0,U,2107.0,CHEMBL623750,,,,Liver,8895,0,Half-life in the presence of pig liver esterase(PLE) was evaluated; Stable,,Autocuration,22224,,BAO_0000221,,,Sus scrofa,1,,A
889,9823.0,U,2107.0,CHEMBL623751,,,,Liver,8896,0,Half-life in vitro in pig liver,,Autocuration,22224,,BAO_0000221,,In vitro,Sus scrofa,1,,A
1904,9823.0,U,2107.0,CHEMBL623752,,,,Liver,8897,0,Half-life time was determined for esterase-catalyzed hydrolysis of the phenol ester bond in porcine liver esterase,,Autocuration,22224,,BAO_0000221,,,Sus scrofa,1,,A
4186,10116.0,N,1969.0,CHEMBL623753,,,,Plasma,8898,1,Maximum concentration in rat plasma after administration of 50 mg/kg dose through subcutaneous route,,Intermediate,50597,,BAO_0000218,,In vivo,Rattus norvegicus,1,,A
2774,10116.0,N,1969.0,CHEMBL623754,,,,Plasma,8899,1,Maximum concentration in rat plasma at 30 mg/Kg upon oral administration.,,Intermediate,50597,,BAO_0000218,,In vivo,Rattus norvegicus,1,,A
1742,10116.0,N,1969.0,CHEMBL623755,,,,Plasma,8900,1,Maximum concentration in rat plasma was determined,,Intermediate,50597,,BAO_0000218,,In vivo,Rattus norvegicus,1,,A
3169,10116.0,N,,CHEMBL623756,,,,,8901,1,Maximum concentration in rats,,Intermediate,50597,,BAO_0000218,,In vivo,Rattus norvegicus,1,,A
3169,10116.0,N,,CHEMBL623757,,,,,8902,1,Maximum concentration in rats at 1-2 hours,,Intermediate,50597,,BAO_0000218,,In vivo,Rattus norvegicus,1,,A
2081,10116.0,N,,CHEMBL623758,,,,,8903,1,Maximum concentration in rats at 1 hr was determined when dosed at 20 mg/Kg perorally,,Intermediate,50597,,BAO_0000218,,In vivo,Rattus norvegicus,1,,A
3307,10116.0,N,955.0,CHEMBL623759,,,,Brain,8904,1,Maximum concentration in whole brain at 30 min following 24 mg/kg subcutaneous dose in rats,,Intermediate,50597,,BAO_0000218,,In vivo,Rattus norvegicus,1,,A
4727,10116.0,N,,CHEMBL623760,,,,,8905,1,Maximum concentration at the dose of 2 mg/kg in rat,,Intermediate,50597,,BAO_0000218,,In vivo,Rattus norvegicus,1,,A
6597,10116.0,N,,CHEMBL623761,,,,,8906,1,Maximum concentration was evaluated in rats,,Intermediate,50597,,BAO_0000218,,In vivo,Rattus norvegicus,1,,A
16365,10116.0,N,1969.0,CHEMBL623762,,,,Plasma,8907,1,Maximum concentration of uncharged drug in plasma recorded in the period of 0-24 hr after administering orally a dose of 10 mg/kg to a fasting rat,,Intermediate,50597,,BAO_0000218,,In vivo,Rattus norvegicus,1,,A
16365,10116.0,N,1969.0,CHEMBL877594,,,,Plasma,8908,1,Maximum concentration of uncharged drug in plasma recorded in the period of 0-24 hr after administering orally a dose of 1 mg/kg to a fasting rat,,Intermediate,50597,,BAO_0000218,,In vivo,Rattus norvegicus,1,,A
16365,10116.0,N,1969.0,CHEMBL623763,,,,Plasma,8909,1,Maximum concentration of uncharged drug in plasma recorded in the period of 0-24 hr after administering orally a dose of 30 mg/kg,,Intermediate,50597,,BAO_0000218,,In vivo,Rattus norvegicus,1,,A
16365,10116.0,N,1969.0,CHEMBL623764,,,,Plasma,8910,1,Maximum concentration of uncharged drug in plasma recorded in the period of 0-24 hr after administering orally a dose of 3 mg/kg,,Intermediate,50597,,BAO_0000218,,In vivo,Rattus norvegicus,1,,A
16365,10116.0,N,1969.0,CHEMBL623765,,,,Plasma,8911,1,Maximum concentration of uncharged drug in plasma recorded in the period of 0-24 hr after administering orally a dose of 3 mg/kg to a fasting rat,,Intermediate,50597,,BAO_0000218,,In vivo,Rattus norvegicus,1,,A
2591,10116.0,N,178.0,CHEMBL623766,,,,Blood,8912,1,Maximum concentration value was evaluated for high sustained blood levels in rat after 1 hr of administration,,Intermediate,50597,,BAO_0000218,,In vivo,Rattus norvegicus,1,,A
2591,10116.0,N,178.0,CHEMBL623767,,,,Blood,8913,1,Maximum concentration value was evaluated for high sustained blood levels in rat after 2 hr of administration,,Intermediate,50597,,BAO_0000218,,In vivo,Rattus norvegicus,1,,A
2591,10116.0,N,178.0,CHEMBL623768,,,,Blood,8914,1,Maximum concentration value was evaluated for high sustained blood levels in rat after 30 min of administration,,Intermediate,50597,,BAO_0000218,,In vivo,Rattus norvegicus,1,,A
5978,10116.0,N,1969.0,CHEMBL623769,,,,Plasma,8915,1,Maximum plasma concentration (Cmax) of compound (19.2 mg/kg) after po administration was determined Sprague-Dawley rat,,Intermediate,50597,,BAO_0000218,,In vivo,Rattus norvegicus,1,,A
5978,10116.0,N,1969.0,CHEMBL623770,,,,Plasma,8916,1,Maximum plasma concentration (Cmax) of compound (19.76 mg/kg) after po administration was determined Sprague-Dawley rat,,Intermediate,50597,,BAO_0000218,,In vivo,Rattus norvegicus,1,,A
5978,10116.0,N,1969.0,CHEMBL623771,,,,Plasma,8917,1,Maximum plasma concentration (Cmax) of compound (20.73 mg/kg) after po administration was determined Sprague-Dawley rat,,Intermediate,50597,,BAO_0000218,,In vivo,Rattus norvegicus,1,,A
5978,10116.0,N,1969.0,CHEMBL623772,,,,Plasma,8918,1,Maximum plasma concentration (Cmax) of compound (25 mg/kg) after po administration was determined Sprague-Dawley rat,,Intermediate,50597,,BAO_0000218,,In vivo,Rattus norvegicus,1,,A
5978,10116.0,N,1969.0,CHEMBL623773,,,,Plasma,8919,1,Maximum plasma concentration (Cmax) of compound (9.83 mg/kg) after iv administration was determined Sprague-Dawley rat,,Intermediate,50597,,BAO_0000218,,In vivo,Rattus norvegicus,1,,A
5978,10116.0,N,1969.0,CHEMBL623774,,,,Plasma,8920,1,Maximum plasma concentration (Cmax) of compound (9.84 mg/kg) after iv administration was determined Sprague-Dawley rat,,Intermediate,50597,,BAO_0000218,,In vivo,Rattus norvegicus,1,,A
5978,10116.0,N,1969.0,CHEMBL623775,,,,Plasma,8921,1,Maximum plasma concentration (Cmax) of compound (9.92 mg/kg) after iv administration was determined Sprague-Dawley rat,,Intermediate,50597,,BAO_0000218,,In vivo,Rattus norvegicus,1,,A
14465,10116.0,N,,CHEMBL623776,,,,,8922,1,Cmax in rat (PO dose),,Intermediate,50597,,BAO_0000218,,In vivo,Rattus norvegicus,1,,A
4723,10116.0,N,1969.0,CHEMBL622191,,,,Plasma,8923,1,Maximum plasma concentration determined after 0.3 mg/kg oral administration in potassium oxonate treated rats,,Intermediate,50597,,BAO_0000218,,In vivo,Rattus norvegicus,1,,A
4723,10116.0,N,1969.0,CHEMBL622192,,,,Plasma,8924,1,Maximum plasma concentration determined after 3 mg/kg oral administration in potassium oxonate treated rats,,Intermediate,50597,,BAO_0000218,,In vivo,Rattus norvegicus,1,,A
4576,10116.0,N,1969.0,CHEMBL622193,,,,Plasma,8925,1,Maximum plasma concentration determined in rat,,Intermediate,50597,,BAO_0000218,,In vivo,Rattus norvegicus,1,,A
12873,10116.0,N,1969.0,CHEMBL622194,,,,Plasma,8926,1,Maximum plasma concentration for the compound in solution form (formulation) was determined in rats at peroral dose of 5 mg/kg,,Intermediate,50597,,BAO_0000218,,In vivo,Rattus norvegicus,1,,A
12873,10116.0,N,1969.0,CHEMBL622195,,,,Plasma,8927,1,Maximum plasma concentration for the compound in suspension form (formulation) was determined in rats at peroral dose of 5 mg/kg,,Intermediate,50597,,BAO_0000218,,In vivo,Rattus norvegicus,1,,A
6824,10116.0,N,1969.0,CHEMBL622196,,,,Plasma,8928,1,Maximum plasma concentration in rat,,Intermediate,50597,,BAO_0000218,,In vivo,Rattus norvegicus,1,,A
17065,10116.0,N,1969.0,CHEMBL622197,,,,Plasma,8929,1,Maximum plasma concentration measured after intravenous bolus administration of 50 mg/kg of compound to rats,,Intermediate,50597,,BAO_0000218,,In vivo,Rattus norvegicus,1,,A
2932,10116.0,N,1969.0,CHEMBL622198,,,,Plasma,8930,1,Maximum plasma concentration of compound present in rats at the dose of 37 mg/kg in 15 min,,Intermediate,50597,,BAO_0000218,,In vivo,Rattus norvegicus,1,,A
2932,10116.0,N,1969.0,CHEMBL622199,,,,Plasma,8931,1,Maximum plasma concentration of compound present in rats at the dose of 38 mg/kg in 15 min,,Intermediate,50597,,BAO_0000218,,In vivo,Rattus norvegicus,1,,A
2879,10116.0,N,1969.0,CHEMBL622200,,,,Plasma,8932,1,Maximum plasma concentration of compound was measured in rat,,Intermediate,50597,,BAO_0000218,,In vivo,Rattus norvegicus,1,,A
2864,10116.0,N,1969.0,CHEMBL622201,,,,Plasma,8933,1,Maximum plasma concentration after 20 mg/kg oral administration in rat,,Intermediate,50597,,BAO_0000218,,In vivo,Rattus norvegicus,1,,A
16367,10116.0,N,1969.0,CHEMBL623990,,,,Plasma,8934,1,Maximum plasma concentration after oral administration to rats,,Intermediate,50597,,BAO_0000218,,In vivo,Rattus norvegicus,1,,A
17717,10116.0,N,1969.0,CHEMBL623991,,,,Plasma,8935,1,Maximum plasma concentration at a concentration of 15 mg/kg perorally in rats along with 100 mg/kg of compound 11,,Intermediate,50597,,BAO_0000218,,In vivo,Rattus norvegicus,1,,A
17717,10116.0,N,1969.0,CHEMBL623992,,,,Plasma,8936,1,"Maximum plasma concentration at a concentration of 3 mg/kg in rats, intravenously",,Intermediate,50597,,BAO_0000218,,In vivo,Rattus norvegicus,1,,A
17717,10116.0,N,1969.0,CHEMBL623993,,,,Plasma,8937,1,Maximum plasma concentration at a concentration of 60 mg/kg perorally in rats along with 100 mg/kg of compound 11,,Intermediate,50597,,BAO_0000218,,In vivo,Rattus norvegicus,1,,A
17717,10116.0,N,1969.0,CHEMBL623994,,,,Plasma,8938,1,Maximum plasma concentration at a concentration of 60 mg/kg perorally in rats along with control,,Intermediate,50597,,BAO_0000218,,In vivo,Rattus norvegicus,1,,A
17720,10116.0,N,1969.0,CHEMBL623995,,,,Plasma,8939,1,Maximum plasma concentration at a dose of 100 mg/kg in Rat Plasma after iv administration,,Intermediate,50597,,BAO_0000218,,In vivo,Rattus norvegicus,1,,F
17720,10116.0,N,1969.0,CHEMBL623996,,,,Plasma,8940,1,Maximum plasma concentration at a dose of 4 mg/kg in Rat Plasma after iv administration,,Intermediate,50597,,BAO_0000218,,In vivo,Rattus norvegicus,1,,F
17720,10116.0,N,1969.0,CHEMBL623997,,,,Plasma,8941,1,Maximum plasma concentration at a dose of 50 mg/kg in Rat Plasma after iv administration,,Intermediate,50597,,BAO_0000218,,In vivo,Rattus norvegicus,1,,F
4516,10116.0,N,1969.0,CHEMBL623998,,,,Plasma,8942,1,Maximum plasma concentration dosed orally in rats,,Intermediate,50597,,BAO_0000218,,In vivo,Rattus norvegicus,1,,A
4516,10116.0,N,1969.0,CHEMBL623999,,,,Plasma,8943,1,Maximum plasma concentration dosed orally in rats after 6 hours,,Intermediate,50597,,BAO_0000218,,In vivo,Rattus norvegicus,1,,A
4516,10116.0,N,1969.0,CHEMBL624000,,,,Plasma,8944,1,Maximum plasma concentration dosed orally in rats after 6 hours; ND is not detected,,Intermediate,50597,,BAO_0000218,,In vivo,Rattus norvegicus,1,,A
5199,10116.0,N,1969.0,CHEMBL624001,,,,Plasma,8945,1,Maximum plasma concentration at a 1 mg/kg oral dose in female Sprague-Dawley rats,,Intermediate,50597,,BAO_0000218,,In vivo,Rattus norvegicus,1,,A
17538,10116.0,N,1969.0,CHEMBL624002,,,,Plasma,8946,1,Maximum plasma concentration in rat after po administration,,Intermediate,50597,,BAO_0000218,,In vivo,Rattus norvegicus,1,,A
6685,10116.0,N,1969.0,CHEMBL624003,,,,Plasma,8947,1,"Maximum plasma concentration in rats at 10 mg/kg, p.o. dose",,Intermediate,50597,,BAO_0000218,,In vivo,Rattus norvegicus,1,,A
6685,10116.0,N,1969.0,CHEMBL624004,,,,Plasma,8948,1,"Maximum plasma concentration in rats at 20mg/kg, i.p. dose",,Intermediate,50597,,BAO_0000218,,In vivo,Rattus norvegicus,1,,A
16434,10116.0,N,948.0,CHEMBL624005,,,,Heart,8949,1,Radioactivity distribution in heart of normal fischer rat after injection of [18F]-fluoro-2-methyl-2-(methylamino)propanoic acid after 120 min.,,Intermediate,50597,,BAO_0000218,,,Rattus norvegicus,1,,A
16434,10116.0,N,948.0,CHEMBL624006,,,,Heart,8950,1,Radioactivity distribution in heart of normal fischer rat after injection of [18F]-fluoro-2-methyl-2-(methylamino)propanoic acid after 30 min.,,Intermediate,50597,,BAO_0000218,,,Rattus norvegicus,1,,A
16434,10116.0,N,948.0,CHEMBL624007,,,,Heart,8951,1,Radioactivity distribution in heart of normal fischer rat after injection of [18F]-fluoro-2-methyl-2-(methylamino)propanoic acid after 5 min.,,Intermediate,50597,,BAO_0000218,,,Rattus norvegicus,1,,A
16434,10116.0,N,948.0,CHEMBL624008,,,,Heart,8952,1,Radioactivity distribution in heart of normal fischer rat after injection of [18F]-fluoro-2-methyl-2-(methylamino)propanoic acid after 60 min.,,Intermediate,50597,,BAO_0000218,,,Rattus norvegicus,1,,A
16434,10116.0,N,948.0,CHEMBL624009,,,,Heart,8953,1,Radioactivity distribution in heart of normal fischer rat after injection of [18F]fluoro-2-methylpropanoic acid after 120 min.,,Intermediate,50597,,BAO_0000218,,,Rattus norvegicus,1,,A
16434,10116.0,N,948.0,CHEMBL874387,,,,Heart,8954,1,Radioactivity distribution in heart of normal fischer rat after injection of [18F]fluoro-2-methylpropanoic acid after 30 min.,,Intermediate,50597,,BAO_0000218,,,Rattus norvegicus,1,,A
16434,10116.0,N,948.0,CHEMBL624010,,,,Heart,8955,1,Radioactivity distribution in heart of normal fischer rat after injection of [18F]fluoro-2-methylpropanoic acid after 5 min.,,Intermediate,50597,,BAO_0000218,,,Rattus norvegicus,1,,A
16434,10116.0,N,948.0,CHEMBL624011,,,,Heart,8956,1,Radioactivity distribution in heart of normal fischer rat after injection of [18F]-fluoro-2-methylpropanoic acid after 60 min.,,Intermediate,50597,,BAO_0000218,,,Rattus norvegicus,1,,A
16435,10116.0,N,948.0,CHEMBL624012,,,,Heart,8957,1,Radioactivity distribution in heart of normal fischer rat after injection of anti-[18F]FMACBC after 120 min.,,Intermediate,50597,,BAO_0000218,,,Rattus norvegicus,1,,A
16435,10116.0,N,948.0,CHEMBL624013,,,,Heart,8958,1,Radioactivity distribution in heart of normal fischer rat after injection of anti-[18F]FMACBC after 30 min.,,Intermediate,50597,,BAO_0000218,,,Rattus norvegicus,1,,A
16435,10116.0,N,948.0,CHEMBL624736,,,,Heart,8959,1,Radioactivity distribution in heart of normal fischer rat after injection of anti-[18F]FMACBC after 5 min.,,Intermediate,50597,,BAO_0000218,,,Rattus norvegicus,1,,A
16435,10116.0,N,948.0,CHEMBL624737,,,,Heart,8960,1,Radioactivity distribution in heart of normal fischer rat after injection of anti-[18F]FMACBC after 60 min.,,Intermediate,50597,,BAO_0000218,,,Rattus norvegicus,1,,A
16434,10116.0,N,948.0,CHEMBL624738,,,,Heart,8961,1,Radioactivity distribution in heart of tumor-bearing fischer rat after injection of [18F]fluoro-2-methylpropanoic acid after 120 min,,Intermediate,50597,,BAO_0000218,,,Rattus norvegicus,1,,A
16434,10116.0,N,948.0,CHEMBL624739,,,,Heart,8962,1,Radioactivity distribution in heart of tumor-bearing fischer rat after injection of [18F]fluoro-2-methylpropanoic acid after 5 min,,Intermediate,50597,,BAO_0000218,,,Rattus norvegicus,1,,A
16434,10116.0,N,948.0,CHEMBL624740,,,,Heart,8963,1,Radioactivity distribution in heart of tumor-bearing fischer rat after injection of [18F]fluoro-2-methylpropanoic acid after 60 min,,Intermediate,50597,,BAO_0000218,,,Rattus norvegicus,1,,A
16435,10116.0,N,948.0,CHEMBL624896,,,,Heart,8964,1,Radioactivity distribution in heart of tumor-bearing fischer rat after injection of anti-[18F]FMACBC after 120 min,,Intermediate,50597,,BAO_0000218,,,Rattus norvegicus,1,,A
16435,10116.0,N,948.0,CHEMBL624897,,,,Heart,8965,1,Radioactivity distribution in heart of tumor-bearing fischer rat after injection of anti-[18F]FMACBC after 5 min,,Intermediate,50597,,BAO_0000218,,,Rattus norvegicus,1,,A
16435,10116.0,N,948.0,CHEMBL624108,,,,Heart,8966,1,Radioactivity distribution in heart of tumor-bearing fischer rat after injection of anti-[18F]FMACBC after 60 min,,Intermediate,50597,,BAO_0000218,,,Rattus norvegicus,1,,A
16435,10116.0,N,948.0,CHEMBL624109,,,,Heart,8967,1,Radioactivity distribution in heart of tumor-bearing fischer rat after injection of syn-[18F]-FMACBC after 120 min,,Intermediate,50597,,BAO_0000218,,,Rattus norvegicus,1,,A
16435,10116.0,N,948.0,CHEMBL624110,,,,Heart,8968,1,Radioactivity distribution in heart of tumor-bearing fischer rat after injection of syn-[18F]-FMACBC after 5 min,,Intermediate,50597,,BAO_0000218,,,Rattus norvegicus,1,,A
16435,10116.0,N,948.0,CHEMBL624111,,,,Heart,8969,1,Radioactivity distribution in heart of tumor-bearing fischer rat after injection of syn-[18F]-FMACBC after 60 min,,Intermediate,50597,,BAO_0000218,,,Rattus norvegicus,1,,A
16435,10116.0,N,948.0,CHEMBL624112,,,,Heart,8970,1,Radioactivity distribution in heart of normal fischer rat after injection of syn-[18F]-FMACBC after 120 min.,,Intermediate,50597,,BAO_0000218,,,Rattus norvegicus,1,,A
16435,10116.0,N,948.0,CHEMBL624113,,,,Heart,8971,1,Radioactivity distribution in heart of normal fischer rat after injection of syn-[18F]-FMACBC after 30 min.,,Intermediate,50597,,BAO_0000218,,,Rattus norvegicus,1,,A
16435,10116.0,N,948.0,CHEMBL619709,,,,Heart,8972,1,Radioactivity distribution in heart of normal fischer rat after injection of syn-[18F]-FMACBC after 5 min.,,Intermediate,50597,,BAO_0000218,,,Rattus norvegicus,1,,A
16435,10116.0,N,948.0,CHEMBL619710,,,,Heart,8973,1,Radioactivity distribution in heart of normal fischer rat after injection of syn-[18F]-FMACBC after 60 min.,,Intermediate,50597,,BAO_0000218,,,Rattus norvegicus,1,,A
16434,10116.0,N,2113.0,CHEMBL619711,,,,Kidney,8974,1,Radioactivity distribution in kidney of normal fischer rat after injection of [18F]-fluoro-2-methyl-2-(methylamino)propanoic acid after 120 min.,,Intermediate,50597,,BAO_0000218,,,Rattus norvegicus,1,,A
16434,10116.0,N,2113.0,CHEMBL619712,,,,Kidney,8975,1,Radioactivity distribution in kidney of normal fischer rat after injection of [18F]-fluoro-2-methyl-2-(methylamino)propanoic acid after 30 min.,,Intermediate,50597,,BAO_0000218,,,Rattus norvegicus,1,,A
16434,10116.0,N,2113.0,CHEMBL619713,,,,Kidney,8976,1,Radioactivity distribution in kidney of normal fischer rat after injection of [18F]-fluoro-2-methyl-2-(methylamino)propanoic acid after 5 min.,,Intermediate,50597,,BAO_0000218,,,Rattus norvegicus,1,,A
16434,10116.0,N,2113.0,CHEMBL619714,,,,Kidney,8977,1,Radioactivity distribution in kidney of normal fischer rat after injection of [18F]-fluoro-2-methyl-2-(methylamino)propanoic acid after 60 min.,,Intermediate,50597,,BAO_0000218,,,Rattus norvegicus,1,,A
16434,10116.0,N,2113.0,CHEMBL619715,,,,Kidney,8978,1,Radioactivity distribution in kidney of normal fischer rat after injection of [18F]fluoro-2-methylpropanoic acid after 120 min.,,Intermediate,50597,,BAO_0000218,,,Rattus norvegicus,1,,A
16434,10116.0,N,2113.0,CHEMBL619716,,,,Kidney,8979,1,Radioactivity distribution in kidney of normal fischer rat after injection of [18F]fluoro-2-methylpropanoic acid after 30 min.,,Intermediate,50597,,BAO_0000218,,,Rattus norvegicus,1,,A
