assays_CURB,assays_BAFO,assays_VARII,assays_ASSTI,assays_ASCA,assays_ASSOR,assays_ASSI,assays_ASTTY,assays_ASSUBFRA,assays_ASTIS,assays_ASSST,assays_DI,assays_TII,assays_T,assays_SRASI,assays_RELTY,assays_SI,assays_ASSCTY,assays_Descri,assays_CHI,assays_CEI,assays_CONFISCO,assays_ASST
Intermediate,BAO_0000218,,10116.0,,Rattus norvegicus,8386,In vivo,,Lung,,13950,2048.0,50597,,N,1,,Biodistribution of [123I]-label in rat lung was reported at 4 hr post injection. Value shown is %ID/g of tissue,CHEMBL624330,,1,A
Intermediate,BAO_0000218,,10116.0,,Rattus norvegicus,8387,In vivo,,Muscle tissue,,13950,2385.0,50597,,N,1,,Biodistribution of [123I]-label in rat muscle was reported at 0.33 hr post injection. Value shown is %ID/g of tissue,CHEMBL624331,,1,A
Intermediate,BAO_0000218,,10116.0,,Rattus norvegicus,8388,In vivo,,Muscle tissue,,13950,2385.0,50597,,N,1,,Biodistribution of [123I]-label in rat muscle was reported at 1 hr post injection. Value shown is %ID/g of tissue,CHEMBL624332,,1,A
Intermediate,BAO_0000218,,10116.0,,Rattus norvegicus,8389,In vivo,,Muscle tissue,,13950,2385.0,50597,,N,1,,Biodistribution of [123I]-label in rat muscle was reported at 2 hr post injection. Value shown is %ID/g of tissue,CHEMBL624333,,1,A
Intermediate,BAO_0000218,,10116.0,,Rattus norvegicus,8390,In vivo,,Muscle tissue,,13950,2385.0,50597,,N,1,,Biodistribution of [123I]-label in rat muscle was reported at 24 hr post injection. Value shown is %ID/g of tissue,CHEMBL624334,,1,A
Intermediate,BAO_0000218,,10116.0,,Rattus norvegicus,8391,In vivo,,Muscle tissue,,13950,2385.0,50597,,N,1,,Biodistribution of [123I]-label in rat muscle was reported at 4 hr post injection. Value shown is %ID/g of tissue,CHEMBL624335,,1,A
Intermediate,BAO_0000218,,10116.0,,Rattus norvegicus,8392,In vivo,,Spleen,,13950,2106.0,50597,,N,1,,Biodistribution of [123I]-label in rat spleen was reported at 0.33 hr post injection. Value shown is %ID/g of tissue,CHEMBL620016,,1,A
Intermediate,BAO_0000218,,10116.0,,Rattus norvegicus,8393,In vivo,,Spleen,,13950,2106.0,50597,,N,1,,Biodistribution of [123I]-label in rat spleen was reported at 1 hr post injection. Value shown is %ID/g of tissue,CHEMBL620169,,1,A
Intermediate,BAO_0000218,,10116.0,,Rattus norvegicus,8394,In vivo,,Spleen,,13950,2106.0,50597,,N,1,,Biodistribution of [123I]-label in rat spleen was reported at 2 hr post injection. Value shown is %ID/g of tissue,CHEMBL620170,,1,A
Intermediate,BAO_0000218,,10116.0,,Rattus norvegicus,8395,In vivo,,Spleen,,13950,2106.0,50597,,N,1,,Biodistribution of [123I]-label in rat spleen was reported at 24 h post injection. Value shown is %ID/g of tissue,CHEMBL620171,,1,A
Intermediate,BAO_0000218,,10116.0,,Rattus norvegicus,8396,In vivo,,Spleen,,13950,2106.0,50597,,N,1,,Biodistribution of [123I]-label in rat spleen was reported at 4 hr post injection. Value shown is %ID/g of tissue,CHEMBL620172,,1,A
Intermediate,BAO_0000218,,10116.0,,Rattus norvegicus,8397,In vivo,,Stomach,,13950,945.0,50597,,N,1,,Biodistribution of [123I]-label in rat stomach was reported at 0.33 hr post injection. Value shown is %ID/g of tissue,CHEMBL620173,,1,A
Intermediate,BAO_0000218,,10116.0,,Rattus norvegicus,8398,In vivo,,Stomach,,13950,945.0,50597,,N,1,,Biodistribution of [123I]-label in rat stomach was reported at 1 h post injection. Value shown is %ID/g of tissue,CHEMBL620174,,1,A
Intermediate,BAO_0000218,,10116.0,,Rattus norvegicus,8399,In vivo,,Stomach,,13950,945.0,50597,,N,1,,Biodistribution of [123I]-label in rat stomach was reported at 2 hr post injection. Value shown is %ID/g of tissue,CHEMBL620175,,1,A
Intermediate,BAO_0000218,,10116.0,,Rattus norvegicus,8400,In vivo,,Stomach,,13950,945.0,50597,,N,1,,Biodistribution of [123I]-label in rat stomach was reported at 24 hr post injection. Value shown is %ID/g of tissue,CHEMBL620176,,1,A
Intermediate,BAO_0000218,,10116.0,,Rattus norvegicus,8401,In vivo,,Stomach,,13950,945.0,50597,,N,1,,Biodistribution of [123I]-label in rat stomach was reported at 4 hr post injection. Value shown is %ID/g of tissue,CHEMBL620177,,1,A
Intermediate,BAO_0000218,,10116.0,,Rattus norvegicus,8402,,,Cerebellum,,13950,2037.0,50597,,N,1,,Distribution of [123I]-label in rat brain (cerebellum) was reported at 20 min post injection. Value shown is %ID/g of tissue,CHEMBL620178,,1,A
Intermediate,BAO_0000218,,10116.0,,Rattus norvegicus,8403,,,Cerebellum,,13950,2037.0,50597,,N,1,,Distribution of [123I]-label in rat brain (cerebellum) was reported at 60 min post injection. Value shown is %ID/g of tissue,CHEMBL620179,,1,A
Intermediate,BAO_0000218,,10116.0,,Rattus norvegicus,8404,,,,,13950,,50597,,N,1,,Distribution of [123I]-label in rat brain (diencephalon) was reported at 20 min post injection. Value shown is %ID/g of tissue,CHEMBL620180,,1,A
Intermediate,BAO_0000218,,10116.0,,Rattus norvegicus,8405,In vivo,,,,6570,,50597,,N,1,,Volume of distribution of compound in rat after 1 mg/kg i.v. administration,CHEMBL620181,,1,A
Intermediate,BAO_0000218,,10116.0,,Rattus norvegicus,8406,In vivo,,,,6571,,50597,,N,1,,Volume of distribution of compound in rats after intravenous administration,CHEMBL620182,,1,A
Intermediate,BAO_0000218,,10116.0,,Rattus norvegicus,8407,In vivo,,,,6453,,50597,,N,1,,Volume of distribution in rat,CHEMBL620183,,1,A
Intermediate,BAO_0000218,,10116.0,,Rattus norvegicus,8408,In vivo,,,,6444,,50597,,N,1,,Volume of distribution was determined in rat at a dose of 1 mpk i.v.,CHEMBL620184,,1,A
Intermediate,BAO_0000218,,10116.0,,Rattus norvegicus,8409,In vivo,,,,6444,,50597,,N,1,,Volume of distribution was determined in rat at a dose of 1 mpk i.v.; ND means not determined,CHEMBL620185,,1,A
Intermediate,BAO_0000218,,10116.0,,Rattus norvegicus,8410,In vivo,,,,6444,,50597,,N,1,,Volume of distribution was determined in rat at a dose of 1 mpk i.v.; ND=not determined,CHEMBL620186,,1,A
Intermediate,BAO_0000218,,10116.0,,Rattus norvegicus,8411,In vivo,,,,5353,,50597,,N,1,,Volume of distribution was determined in Dawley rat,CHEMBL620187,,1,A
Intermediate,BAO_0000218,,10116.0,,Rattus norvegicus,8412,In vivo,,,,5334,,50597,,N,1,,Volume of distribution was reported after oral administration at a dose of 2 mg/kg in Sprague-Dawley rat,CHEMBL620188,,1,A
Intermediate,BAO_0000218,,10116.0,,Rattus norvegicus,8413,In vivo,,,,5334,,50597,,N,1,,Volume of distribution was reported in Sprague-Dawley rat,CHEMBL620189,,1,A
Intermediate,BAO_0000218,,10116.0,,Rattus norvegicus,8414,In vivo,,,,6641,,50597,,N,1,,Volumes of distribution in rat after peroral administration,CHEMBL620190,,1,A
Intermediate,BAO_0000218,,10116.0,,Rattus norvegicus,8415,In vivo,,,,6641,,50597,,N,1,,Volumes of distribution in rat after po administration,CHEMBL620191,,1,A
Intermediate,BAO_0000218,,10116.0,,Rattus norvegicus,8416,In vivo,,,,6641,,50597,,N,1,,Volumes of distribution in rat after po administration; Not determined,CHEMBL620192,,1,A
Intermediate,BAO_0000218,,10116.0,,Rattus norvegicus,8417,In vivo,,,,5676,,50597,,N,1,,Pharmacokinetic property (Volume) in rat i.v.,CHEMBL620193,,1,A
Intermediate,BAO_0000218,,10116.0,,Rattus norvegicus,8418,In vivo,,,,6410,,50597,,N,1,,Apparent volume of distribution when 3 mg/Kg dose was administered intravenously,CHEMBL620194,,1,A
Intermediate,BAO_0000218,,10116.0,,Rattus norvegicus,8419,In vivo,,,,17670,,50597,,N,1,,"Volume distribution in fischer rats at 5 mg/kg dose, administered intravenously",CHEMBL876730,,1,A
Intermediate,BAO_0000218,,10116.0,,Rattus norvegicus,8420,In vivo,,,,6495,,50597,,N,1,,Volume distribution in rat after oral administration at 10 mg/kg,CHEMBL620195,,1,A
Intermediate,BAO_0000218,,10116.0,,Rattus norvegicus,8421,In vivo,,,,5408,,50597,,N,1,,Evaluated for Volume of distribution after iv administration of 5 mg/kg to male Sprague-Dawley rats,CHEMBL620196,,1,A
Intermediate,BAO_0000218,,10116.0,,Rattus norvegicus,8422,In vivo,,,,4883,,50597,,N,1,,Tested for volume of distribution after intravenous administration to Sprague-Dawley rat at dosage of 0.2 mg/kg,CHEMBL620197,,1,A
Intermediate,BAO_0000218,,10116.0,,Rattus norvegicus,8423,In vivo,,,,6647,,50597,,N,1,,Volume of distribution after oral administration of 6 mg/kg of dose in rats was determined,CHEMBL620198,,1,A
Intermediate,BAO_0000218,,10116.0,,Rattus norvegicus,8424,In vivo,,,,6495,,50597,,N,1,,Volume of distribution in rats,CHEMBL620199,,1,A
Intermediate,BAO_0000218,,10116.0,,Rattus norvegicus,8425,In vivo,,,,2661,,50597,,N,1,,Compound was evaluated for volume of distribution (steady state) after treatment with iv dose of 1 mgkg to female wistar rats,CHEMBL620200,,1,A
Intermediate,BAO_0000218,,10116.0,,Rattus norvegicus,8426,In vivo,,,,2661,,50597,,N,1,,Compound was evaluated for volume of distribution (steady state) after treatment with iv dose of 1 mgkg to male wistar rats,CHEMBL620201,,1,A
Intermediate,BAO_0000218,,10116.0,,Rattus norvegicus,8427,In vivo,,,,5974,,50597,,N,1,,In vivo Volume distribution (Vss) was determined after intravenous administration of compound (9.13+/-0.85 mg/kg) in male Sprague-Dawley rat,CHEMBL620202,,1,A
Intermediate,BAO_0000218,,10116.0,,Rattus norvegicus,8428,In vivo,,,,5974,,50597,,N,1,,In vivo Volume distribution (Vss) was determined after peroral administration of compound (158.5+/-2 mg/kg) in male Sprague-Dawley rat,CHEMBL620203,,1,A
Intermediate,BAO_0000218,,10116.0,,Rattus norvegicus,8429,In vivo,,,,5974,,50597,,N,1,,In vivo Volume distribution (Vss) was determined after peroral administration of compound (19.01+/-0.31 mg/kg) in male Sprague-Dawley rat;no value,CHEMBL620204,,1,A
Intermediate,BAO_0000218,,10116.0,,Rattus norvegicus,8430,In vivo,,,,5974,,50597,,N,1,,In vivo Volume distribution (Vss) was determined after peroral administration of compound (76.4+/-2.6 mg/kg) in male Sprague-Dawley rat,CHEMBL620205,,1,A
Intermediate,BAO_0000218,,10116.0,,Rattus norvegicus,8431,In vivo,,,,5960,,50597,,N,1,,Pharmacokinetic parameter (Vss) in rat,CHEMBL624664,,1,A
Intermediate,BAO_0000218,,10116.0,,Rattus norvegicus,8432,In vivo,,,,5676,,50597,,N,1,,Pharmacokinetic property (Volume) in rat i.v.,CHEMBL624665,,1,A
Intermediate,BAO_0000218,,10116.0,,Rattus norvegicus,8433,,,,,5948,,50597,,N,1,,Pharmacokinetic property (Vss) in rat,CHEMBL624666,,1,A
Intermediate,BAO_0000218,,10116.0,,Rattus norvegicus,8434,In vivo,,,,5979,,50597,,N,1,,Steady state volume distribution (Vss) of compound after 2 hr iv infusion of 8.4 mg/kg in three rat,CHEMBL624667,,1,A
Intermediate,BAO_0000218,,10116.0,,Rattus norvegicus,8435,In vivo,,,,5978,,50597,,N,1,,Steady state volume distribution (Vss) of compound after iv administration was determined in Sprague-Dawley rat,CHEMBL624668,,1,A
Intermediate,BAO_0000218,,10116.0,,Rattus norvegicus,8436,In vivo,,,,5978,,50597,,N,1,,Steady state volume distribution (Vss) of compound (10 mg/kg) after iv administration was determined in Sprague-Dawley rat,CHEMBL624669,,1,A
Intermediate,BAO_0000218,,10116.0,,Rattus norvegicus,8437,In vivo,,,,5978,,50597,,N,1,,Steady state volume distribution (Vss) of compound(9.83 mg/kg) after iv administration was determined in Sprague-Dawley rat,CHEMBL624670,,1,A
Intermediate,BAO_0000218,,10116.0,,Rattus norvegicus,8438,In vivo,,,,5978,,50597,,N,1,,Steady state volume distribution (Vss) of compound(9.84 mg/kg) after iv administration was determined in Sprague-Dawley rat,CHEMBL624671,,1,A
Intermediate,BAO_0000218,,10116.0,,Rattus norvegicus,8439,In vivo,,,,6448,,50597,,N,1,,Steady state volume distribution in rat,CHEMBL624672,,1,A
Intermediate,BAO_0000218,,10116.0,,Rattus norvegicus,8440,In vivo,,Plasma,,12873,1969.0,50597,,N,1,,"Steady state volume of distribution calculated from Time-Course plasma concentrations in rats at a dose of 2.5 mg/kg, iv.",CHEMBL624673,,1,A
Intermediate,BAO_0000218,,10116.0,,Rattus norvegicus,8441,In vivo,,,,4576,,50597,,N,1,,Steady state volume of distribution determined in rat,CHEMBL624674,,1,A
Intermediate,BAO_0000218,,10116.0,,Rattus norvegicus,8442,In vivo,,,,17582,,50597,,N,1,,Steady-state volume of distribution was evaluated for the compound after i.v. administration at a dose of 5 mg/kg was measured in rats,CHEMBL624675,,1,A
Intermediate,BAO_0000218,,10116.0,,Rattus norvegicus,8443,In vivo,,,,1466,,50597,,N,1,,Tested for volume of distribution at steady state upon intravenous administration of 5.0 mg/Kg dose in rat,CHEMBL621728,,1,A
Intermediate,BAO_0000218,,10116.0,,Rattus norvegicus,8444,,,,,5182,,50597,,N,1,,Volume at steady state distribution by administering the compound intravenously at a dose of 1 mg/kg in male wistar rat was determined,CHEMBL621729,,1,A
Intermediate,BAO_0000218,,10116.0,,Rattus norvegicus,8445,,,,,5182,,50597,,N,1,,Volume at steady state distribution by administering the compound intravenously at a dose of 1 mg/kg in male wistar rat was determined; NC means not calculated,CHEMBL621730,,1,A
Intermediate,BAO_0000218,,10116.0,,Rattus norvegicus,8446,In vivo,,,,6535,,50597,,N,1,,Volume distribution in rat after administration of 2 mg/kg iv,CHEMBL621731,,1,A
Intermediate,BAO_0000218,,10116.0,,Rattus norvegicus,8447,In vivo,,,,6535,,50597,,N,1,,Volume distribution in rat after administration of 2 mg/kg iv,CHEMBL621732,,1,A
Intermediate,BAO_0000218,,10116.0,,Rattus norvegicus,8448,In vivo,,,,5041,,50597,,N,1,,Volume in steady state distribution value was determined,CHEMBL621908,,1,A
Intermediate,BAO_0000218,,10116.0,,Rattus norvegicus,8449,In vivo,,,,5041,,50597,,N,1,,Volume in steady state distribution value was determined; ND denotes no data,CHEMBL875347,,1,A
Intermediate,BAO_0000218,,10116.0,,Rattus norvegicus,8450,In vivo,,,,5041,,50597,,N,1,,Volume in steady state distribution value was determined; ND denotes not determined,CHEMBL621909,,1,A
Intermediate,BAO_0000218,,10116.0,,Rattus norvegicus,8451,In vivo,,,,17065,,50597,,N,1,,Volume of distribution at a steady state measured after intravenous bolus administration of 50 mg/kg of compound to rats,CHEMBL621910,,1,A
Intermediate,BAO_0000218,,10116.0,,Rattus norvegicus,8452,In vivo,,,,6597,,50597,,N,1,,Volume of distribution at steady state was evaluated in rats,CHEMBL621911,,1,A
Intermediate,BAO_0000218,,10116.0,,Rattus norvegicus,8453,In vivo,,,,15662,,50597,,N,1,,Volume of distribution at steady state was observed after intravenous administration in rat,CHEMBL621912,,1,A
Intermediate,BAO_0000218,,10116.0,,Rattus norvegicus,8454,In vivo,,,,6485,,50597,,N,1,,Volume of distribution in steady state was determined in rat,CHEMBL621913,,1,A
Intermediate,BAO_0000218,,10116.0,,Rattus norvegicus,8455,In vivo,,,,17655,,50597,,N,1,,Volume of distribution in steady state was determined in rat,CHEMBL621914,,1,A
Intermediate,BAO_0000218,,10116.0,,Rattus norvegicus,8456,In vivo,,,,6616,,50597,,N,1,,Volume of distribution after i.v. administration,CHEMBL621915,,1,A
Intermediate,BAO_0000218,,10116.0,,Rattus norvegicus,8457,In vivo,,,,1916,,50597,,N,1,,Volume of distribution was evaluated in Sprague-Dawley rats at a dose of 15 mg/kg after iv administration,CHEMBL621916,,1,A
Intermediate,BAO_0000218,,10090.0,,Mus musculus,8458,In vivo,,Liver,,16438,2107.0,50594,,N,1,,"Biodistribution of compound (oxidized form) in liver tissues, animals were sacrificed 60 minutes after dosing, in DMSO solution",CHEMBL621917,,1,A
Intermediate,BAO_0000218,,10090.0,,Mus musculus,8459,In vivo,,Liver,,16438,2107.0,50594,,N,1,,"Biodistribution of compound (oxidized form) in liver tissues, animals were sacrificed 60 minutes after dosing, in DMSO sol.",CHEMBL621918,,1,A
Intermediate,BAO_0000218,,10090.0,,Mus musculus,8460,In vivo,,Spleen,,16438,2106.0,50594,,N,1,,Biodistribution of compound (oxidized form) in spleen tissue,CHEMBL621919,,1,A
Intermediate,BAO_0000218,,10090.0,,Mus musculus,8461,In vivo,,Spleen,,16438,2106.0,50594,,N,1,,"Biodistribution of compound (oxidized form) in spleen tissue, animals were sacrificed 10 minutes after dosing, in DMSO sol.",CHEMBL621920,,1,A
Intermediate,BAO_0000218,,10090.0,,Mus musculus,8462,In vivo,,Spleen,,16438,2106.0,50594,,N,1,,"Biodistribution of compound (oxidized form) in spleen tissue, animals were sacrificed 10 minutes after dosing, in DMSO solution",CHEMBL621921,,1,A
Intermediate,BAO_0000218,,10090.0,,Mus musculus,8463,In vivo,,Spleen,,16438,2106.0,50594,,N,1,,"Biodistribution of compound (oxidized form) in spleen tissues, animals were sacrificed 60 minutes after dosing, in DMSO",CHEMBL622401,,1,A
Intermediate,BAO_0000218,,10090.0,,Mus musculus,8464,In vivo,,Spleen,,16438,2106.0,50594,,N,1,,"Biodistribution of compound (oxidized form) in spleen tissues, animals were sacrificed 60 minutes after dosing, in DMSO sol.",CHEMBL875348,,1,A
Intermediate,BAO_0000218,,10090.0,,Mus musculus,8465,In vivo,,Spleen,,16438,2106.0,50594,,N,1,,"Biodistribution of compound (oxidized form) in spleen tissues, animals were sacrificed 60 minutes after dosing, in DMSO solution",CHEMBL622402,,1,A
Intermediate,BAO_0000218,,10090.0,,Mus musculus,8466,In vivo,,Blood,,16438,178.0,50594,,N,1,,Biodistribution of compound (total concentration of both oxidized and reduced forms) in blood,CHEMBL622403,,1,A
Intermediate,BAO_0000218,,10090.0,,Mus musculus,8467,In vivo,,Blood,,16438,178.0,50594,,N,1,,"Biodistribution of compound (total concentration of both oxidized and reduced forms) in blood tissues, animals were sacrificed 60 minutes after dosing, in DMSO",CHEMBL622404,,1,A
Intermediate,BAO_0000218,,10090.0,,Mus musculus,8468,In vivo,,Brain,,16438,955.0,50594,,N,1,,Biodistribution of compound (total concentration of both oxidized and reduced forms) in brain tissues,CHEMBL622405,,1,A
Intermediate,BAO_0000218,,10090.0,,Mus musculus,8469,In vivo,,Brain,,16438,955.0,50594,,N,1,,"Biodistribution of compound (total concentration of both oxidized and reduced forms) in brain tissues, animals were sacrificed 10 minutes after dosing, in DMSO",CHEMBL622406,,1,A
Intermediate,BAO_0000218,,10090.0,,Mus musculus,8470,In vivo,,Brain,,16438,955.0,50594,,N,1,,"Biodistribution of compound (total concentration of both oxidized and reduced forms) in brain tissues, animals were sacrificed 60 minutes after dosing, in DMSO",CHEMBL622407,,1,A
Intermediate,BAO_0000218,,10090.0,,Mus musculus,8471,In vivo,,Heart,,16438,948.0,50594,,N,1,,Biodistribution of compound (total concentration of both oxidized and reduced forms) in heart tissues,CHEMBL622408,,1,A
Intermediate,BAO_0000218,,10090.0,,Mus musculus,8472,In vivo,,Heart,,16438,948.0,50594,,N,1,,"Biodistribution of compound (total concentration of both oxidized and reduced forms) in heart tissues, animals were sacrificed 10 minutes after dosing, in DMSO",CHEMBL622409,,1,A
Intermediate,BAO_0000218,,10090.0,,Mus musculus,8473,In vivo,,Heart,,16438,948.0,50594,,N,1,,"Biodistribution of compound (total concentration of both oxidized and reduced forms) in heart tissues, animals were sacrificed 60 minutes after dosing, in DMSO",CHEMBL622410,,1,A
Intermediate,BAO_0000218,,10090.0,,Mus musculus,8474,In vivo,,Kidney,,16438,2113.0,50594,,N,1,,Biodistribution of compound (total concentration of both oxidized and reduced forms) in kidney,CHEMBL622411,,1,A
Intermediate,BAO_0000218,,10090.0,,Mus musculus,8475,In vivo,,Kidney,,16438,2113.0,50594,,N,1,,"Biodistribution of compound (total concentration of both oxidized and reduced forms) in kidney tissues, animals were sacrificed 60 minutes after dosing in DMSO",CHEMBL627864,,1,A
Intermediate,BAO_0000218,,10090.0,,Mus musculus,8476,In vivo,,Kidney,,16438,2113.0,50594,,N,1,,"Biodistribution of compound (total concentration of both oxidized and reduced forms) in kidney tissues, animals were sacrificed 60 minutes after dosing, in DMSO",CHEMBL627865,,1,A
Intermediate,BAO_0000218,,10090.0,,Mus musculus,8477,In vivo,,Liver,,16438,2107.0,50594,,N,1,,Biodistribution of compound (total concentration of both oxidized and reduced forms) in liver,CHEMBL627866,,1,A
Intermediate,BAO_0000218,,10090.0,,Mus musculus,8478,In vivo,,Liver,,16438,2107.0,50594,,N,1,,"Biodistribution of compound (total concentration of both oxidized and reduced forms) in liver tissues, animals were sacrificed 60 minutes after dosing, in DMSO",CHEMBL627751,,1,A
