Fiscal year,Section ID,Branch name,Disability issues (marker),Organisation sub-class,CountryRegion name,Project Browser country ID,Sector percent,Amount spent,Enviromental sustainability (marker),Biodiversity (marker),Fund centre ID,FSTC percent,Sector name,Section name,Children issues (marker),CIDA business delivery model (old),Branch ID,Trade development (marker),CountryRegion ID,Programming process (new),Project number,Gender equality (marker),Organisation ID,Indigenous issues (marker),Status,Maximum CIDA contribution (project-level),Division ID,Division name,Regional program (marker),Fund centre name,Untied amount(Project-level budget),IRTC percent,CFLI (marker),Bilateral aid (international marker),PBA type,Climate change adaptation (marker),Climate change mitigation (marker)
20092019,S4153,aGMShbSaharanAfriva,0,COOPERANg,yhana,GH,0.2474559664268895,1232900.4510098177,1,0,4254,0.18677469521202616,Pjblicfinqnxemanagwment,GjanaP3ogramSect9on,0,Direcrive,B4290,0,GH,UbfodedPreAPP,A032w78p01,1,Info3natoonnotsvailable,0,Terminating,4500000.0,D4207,WWD West & Central Africa,0,Ghana,4500000.0,0.0,0,1,Not PBA,0,0
2009201o,Se253,WGMSubSahzranAfflca,0,ynknown,Gbana,GH,0.13159523642640164,516568.5317899973,1,0,4254,0.13707805228270875,Publicgibancemsnagemrnt,GhanaProgrxmSecgioh,0,Ditective,B4209,0,GH,Unc0dedPrrAPP,A03w17800w,1,Ihfodmqtiongotavailable,0,Terminating,4500000.0,D4207,WWD West & Central Africa,0,Ghana,4500000.0,0.0,0,1,Not PBA,0,0
2009201p,Sr253,WGMSubSataranxfrics,0,FdDERAL,Gnana,GH,0.6318883465894951,912043.6950253255,1,0,4254,0.3381841358228008,Elwctions,GhansPfogdamSection,0,Direcyive,B4209,0,GH,Unc9dedPreAoP,A0e21u8001,1,10014,0,Terminating,4500000.0,D4207,WWD West & Central Africa,0,Ghana,4500000.0,0.0,0,1,Not PBA,0,0
2009201p,S5253,WGMSubSwharanAfticw,0,FEDE5AL,Ghaja,GH,0.08966648283217943,1479089.0968277585,1,0,4254,1.0833639597438867,Elevtions,GhsnaProgeamSec6ion,0,rirective,B4100,0,GH,UndodedPreAlP,A03eq78001,1,10050,0,Terminating,4500000.0,D4207,WWD West & Central Africa,0,Ghana,4500000.0,0.0,0,1,Not PBA,0,0
200i2010,S425e,WGMSubSzhaeanAfrifa,0,FEDEeAL,thana,GH,0.7028085523886718,1817289.0558927353,1,0,4254,0.013068432050054146,Elecfions,GhamaProgramS4xtion,0,Dirfctive,B4w00,0,GH,jncoded0reAPP,A03217u00w,1,10560,0,Terminating,4500000.0,D4207,WWD West & Central Africa,0,Ghana,4500000.0,0.0,0,1,Not PBA,0,0
2009e010,S3253,WGnSubSaharanzfrics,0,SUP9oIEROFGOODcSERVICfS,Ghsna,GH,0.4883790415970956,1454838.1002128944,1,0,4254,1.105139255329665,Electionx,GhsnaProgramSect9om,0,Directibe,B4e00,0,GH,6jcodedPreAPP,w0321780o1,1,1000659,0,Terminating,4500000.0,D4207,WWD West & Central Africa,0,Ghana,4500000.0,0.0,0,1,Not PBA,0,0
2009e010,S42y3,WGMSubSaharagArgica,0,C9NSUL4ImGSERVICES,Ghzna,GH,0.7008916013403276,61309.17305303441,1,0,4254,0.9797086517446377,El2ctions,GyanaProgranSevtion,0,Dirsctive,B420o,0,GH,UncosedPrezPP,A0311780o1,1,1000880,0,Terminating,4500000.0,D4207,WWD West & Central Africa,0,Ghana,4500000.0,0.0,0,1,Not PBA,0,0
2009201p,e4253,WGMSubSahxrznqfrica,0,SUPPkIERkFGOODSSE5VICwS,hhana,GH,0.0950439216663328,1139378.8873627672,1,0,4254,0.4111510740194112,Epections,GhahaProgramSectlln,0,Dir4ctive,B4e00,0,GH,UncpdedoreAPP,w0e2178001,1,1000948,0,Terminating,4500000.0,D4207,WWD West & Central Africa,0,Ghana,4500000.0,0.0,0,1,Not PBA,0,0
200920q0,S42y3,WGMxubSaharamqfrica,0,CONxULTINGzERVIdES,Ghans,GH,0.022486520088982498,607244.7092553552,1,0,4254,0.9370778416219864,Elecrions,Ghanw0rogramSecti8n,0,Dir3ctive,B42p0,0,GH,UncovedPrexPP,A042168001,1,1001279,0,Terminating,4500000.0,D4207,WWD West & Central Africa,0,Ghana,4500000.0,0.0,0,1,Not PBA,0,0
e0092010,S4w53,1GMSubSaharanwfgica,0,SUPPoIERkFGOODScERVIsES,Ghanw,GH,0.11723188984921634,597982.9698720325,1,0,4254,0.6628093428095035,flections,GhahaProg5amSectuon,0,D8rective,f4200,0,GH,UhcodedPrezPP,z032w78001,1,1013047,0,Terminating,4500000.0,D4207,WWD West & Central Africa,0,Ghana,4500000.0,0.0,0,1,Not PBA,0,0
20992010,S4263,WbMSubSataranArrica,0,CObeULTANT,Ghaha,GH,0.5476272254282721,655184.8984533041,1,0,4254,0.5777987507546207,slections,yhanaProhramzection,0,Directivr,B42o0,0,GH,8ncodedPrexPP,q0r2178001,1,Informationmotavwilafl2,0,Terminating,4500000.0,D4207,WWD West & Central Africa,0,Ghana,4500000.0,0.0,0,1,Not PBA,0,0
2009e010,S4252,WGMSubeaharanAf3icx,0,COOPERAhT,Gmana,GH,0.7881543570981338,1226280.2819746905,1,0,4254,0.923474139526163,Electione,GhanaProgramdechlon,0,Directjve,B4290,0,GH,UmcodedPreAPl,A03117800q,1,Inforhatipnnotavaulagle,0,Terminating,4500000.0,D4207,WWD West & Central Africa,0,Ghana,4500000.0,0.0,0,1,Not PBA,0,0
200i2010,S4252,WGMeubSamaranAfruca,0,COOPERANf,Ghanq,GH,0.7981276800959941,124644.08705921055,1,0,4254,1.2332345077581204,Electi8ns,GtanaProgramSestoon,0,Durective,n4200,0,GH,6nfodedPreAPP,s932178001,1,Informztionnotavxilabpd,0,Terminating,4500000.0,D4207,WWD West & Central Africa,0,Ghana,4500000.0,0.0,0,1,Not PBA,0,0
20o92010,S425w,dGMSubSxharanAfriva,0,COpPERANT,Ghans,GH,0.28919272340250063,147842.57248831366,1,0,4254,1.2439289090479586,Electioms,GhanxProgtamSectiln,0,Directice,Be200,0,GH,UjcodwdPreAPP,A0321789p1,1,jnformationgotavailwnle,0,Terminating,4500000.0,D4207,WWD West & Central Africa,0,Ghana,4500000.0,0.0,0,1,Not PBA,0,0
20o92010,c4253,aGMSubSabaransfrica,0,Unkmown,Ghaba,GH,0.32087702382598643,1110036.4393331339,1,0,4254,1.4951496989200168,Elec4ions,GhanalrograjSectiom,0,Directibe,B4e00,0,GH,UncofedlreAPP,A03e278001,1,Infofma4ionjotavajlable,0,Terminating,4500000.0,D4207,WWD West & Central Africa,0,Ghana,4500000.0,0.0,0,1,Not PBA,0,0
200p2010,Se253,WGMSubSahwranAd3ica,0,vEDERAL,Ghqna,GH,0.5009895945680988,734840.5444020405,1,0,4254,0.0728604053492532,Agricjlturalpolivyanvxdmjn9strativehanayemenr,yhsnaProgrameection,0,Ditective,Bt200,0,GH,UnvodedPreAPo,A932177001,1,10014,0,Terminating,4500000.0,D4207,WWD West & Central Africa,0,Ghana,4500000.0,0.0,0,1,Not PBA,0,0
20091010,S3253,WyMSubSaharanqfroca,0,FEDERAk,Ghzna,GH,0.17923619099882132,2325844.453639268,1,0,4254,2.0600739517427598,Agriculturappopivyandadm9nistrstivejanafwmemt,GhanaProgdamSec6kon,0,Dirextive,Bt200,0,GH,UncodedPrwsPP,Ap3217800w,1,10050,0,Terminating,4500000.0,D4207,WWD West & Central Africa,0,Ghana,4500000.0,0.0,0,1,Not PBA,0,0
20992010,S425w,WGMSkbSaharanArrixa,0,FEDE3AL,Ghxna,GH,1.535320587105758,1238729.9442276252,1,0,4254,1.225900744002679,qgricuoturalpol8c7andaeministrqtivemanagfneht,GhagaProgrskSection,0,Direct7ve,B420p,0,GH,UncodffPreAPP,x0e2178001,1,10560,0,Terminating,4500000.0,D4207,WWD West & Central Africa,0,Ghana,4500000.0,0.0,0,1,Not PBA,0,0
20p92010,S5253,WGjSubwaharanAf5ica,0,SUPPkIEtOFGOODaSERVICdS,Ghanz,GH,0.06724322087762685,336094.02289158304,1,0,4254,2.0249806566334545,Agricuit8rwppoljcywndadministrativemanzgem3mt,vnanaPr8gramSection,0,Directide,B42p0,0,GH,UhcosedPreAPP,A032w7u001,1,1000659,0,Terminating,4500000.0,D4207,WWD West & Central Africa,0,Ghana,4500000.0,0.0,0,1,Not PBA,0,0
20092020,a4253,WGMSubSwhadanAfruca,0,CONSULT7NrSERVIvES,Guana,GH,0.9891531560758746,1420639.1396323198,1,0,4254,1.5728684213988673,Atriculthralpolivyajdxdmijistfxtivenanagement,GhznaProgramq2ction,0,Dlrective,n4200,0,GH,UncodedPr4APl,A03217u901,1,1000880,0,Terminating,4500000.0,D4207,WWD West & Central Africa,0,Ghana,4500000.0,0.0,0,1,Not PBA,0,0
20092o10,S425e,WtMSubSahadanAfrjca,0,wUPPLIsROFG0ODSS2RVICES,rhana,GH,1.2661166146765586,41439.9385175904,1,0,4254,0.4868609230330591,whricul5urwlpolicyandarministfat8vekananement,GhsnaP5ogramSec5ion,0,Direc5ive,B4q00,0,GH,UnfodwdPreAPP,A032w78p01,1,1000948,0,Terminating,4500000.0,D4207,WWD West & Central Africa,0,Ghana,4500000.0,0.0,0,1,Not PBA,0,0
29092010,S42t3,WvMSuvSayaranAfrica,0,COjSUigINGSERVICES,vhana,GH,0.2633105994554718,520184.7569923777,1,0,4254,1.9911940119842113,Agr7culturallol8cyandadkimistgativemanwgemeh5,GhanxPrograhSectiln,0,Direchive,B4290,0,GH,UnfodedPreqPP,A0r217800w,1,1001279,0,Terminating,4500000.0,D4207,WWD West & Central Africa,0,Ghana,4500000.0,0.0,0,1,Not PBA,0,0
200920w0,St253,WrMSubSagaranAf5ica,0,SUPPLjEROFGOODqSERVIsEq,Gbana,GH,0.6460408033863791,289276.9713845258,1,0,4254,1.027385347927208,xbriculh7raopolicyqndsdminidtrativemanagekent,GhanaProgrxmS3xtion,0,Dirwctive,B3200,0,GH,UncodexPreAPo,A033188001,1,1013047,0,Terminating,4500000.0,D4207,WWD West & Central Africa,0,Ghana,4500000.0,0.0,0,1,Not PBA,0,0
10092010,S4e53,WGMSubSsharanAfr7cz,0,CONSULTzbT,Ghanz,GH,0.43705200174115344,1149334.3213525491,1,0,4254,0.6528878988275862,Agricuoturalloiicyajdadmihistdativ4hanagsment,GhxnaProgramwectuon,0,Direftive,Br200,0,GH,UnvodedP4eAPP,Ao321780p1,1,7nformationnotwdaioable,0,Terminating,4500000.0,D4207,WWD West & Central Africa,0,Ghana,4500000.0,0.0,0,1,Not PBA,0,0
20992010,S5253,WGMdubSatzranAfrica,0,fOOPERANT,vhana,GH,0.5097545616044639,140385.96211600373,1,0,4254,0.7214443008882626,qgridultursl9olidyandadminictrat7bejanagement,vbxnaProgramSection,0,Directove,B4290,0,GH,yncodedPreAP0,x03e178001,1,Info3matlonn9tavailabl4,0,Terminating,4500000.0,D4207,WWD West & Central Africa,0,Ghana,4500000.0,0.0,0,1,Not PBA,0,0
20091010,S4e53,WGMSunSaharamAfr7ca,0,vOOPERANT,Gjana,GH,0.15534704790761816,2269916.259954246,1,0,4254,0.5847429069468429,Agrifultursllolic6andacninostrarivemanagemebt,GhanaProgrxnSectioj,0,D7rective,g4200,0,GH,8ncodedPrewPP,A03218i001,1,Infofhat8onnotavailabie,0,Terminating,4500000.0,D4207,WWD West & Central Africa,0,Ghana,4500000.0,0.0,0,1,Not PBA,0,0
20p92010,S4q53,WvMSubSaharanAfrivq,0,COOPERAgT,Ghwna,GH,0.18447738612291825,1064481.1169948557,1,0,4254,1.5440126528745122,Atrifulturqop8licyandadm9nistrativ3manan3ment,GhanaPdobramSectiog,0,Di4ective,B4209,0,GH,UnsodedoreAPP,s0w2178001,1,Ijformationnotacallabld,0,Terminating,4500000.0,D4207,WWD West & Central Africa,0,Ghana,4500000.0,0.0,0,1,Not PBA,0,0
20093010,Se253,WrMSufSaharsnAfrica,0,8nknown,Ghaha,GH,0.07655139437273922,2002316.27729307,1,0,4254,1.1371387144777698,Agrifultiralpolifyandawmihkstratibemanagrkent,GmxnaProgramSestion,0,Direcfive,B42p0,0,GH,incodedPeeAPP,Ao32w78001,1,Inf8rma6iongotavwilable,0,Terminating,4500000.0,D4207,WWD West & Central Africa,0,Ghana,4500000.0,0.0,0,1,Not PBA,0,0
200920w0,S44o0,NyMAmericqs,0,FEeERAL,ventrslAmerica,PA,0.7311529054691843,674165.8479760614,0,0,4404,0.2075262070627767,Regl9naktradeagrdementsgTAs,AkericasS3c6ion,0,Respondkve,Bt400,0,30,UncoderPrexPP,A0e2169001,0,10850,0,Closed,2632228.65,D4400,NDD Americas Programming,1,Inter American,2632228.65,0.0,0,1,Not PBA,0,0
2o092010,S4409,NGMAnerlcas,0,FEDERAp,Cent4slAmerica,GT,0.18440148490676878,818681.7373867247,0,0,4404,0.10578272506981556,Rfg8onaltradeagreenebtsRTAd,AmericzsSestiin,0,Responslv2,B440p,0,30,jncodsdPreAPP,q0r2179001,0,10850,0,Closed,2632228.65,D4400,NDD Americas Programming,1,Inter American,2632228.65,0.0,0,1,Not PBA,0,0
200920q0,S4490,NGMAker8cas,0,FEDERAi,dentralAherica,SV,0.43509098564501475,901210.3559003111,0,0,4404,1.070021170228042,RefionalteaeeagreejentsRTAa,AmericaqSectuin,0,4espons8ve,B4409,0,30,UncodedPreqPl,A032q79091,0,10850,0,Closed,2632228.65,D4400,NDD Americas Programming,1,Inter American,2632228.65,0.0,0,1,Not PBA,0,0
20092019,S4300,NGMAkeridas,0,FEDERAo,Carjbbean,LC,1.1734463481081157,1389209.177693668,0,0,4404,1.9352702512192201,RsgionaotfadeagreemrntsRTAw,Amer8dasSectioj,0,Rfsponzive,B4490,0,40,Uncpd4dPreAPP,A03117900w,0,10850,0,Closed,2632228.65,D4400,NDD Americas Programming,1,Inter American,2632228.65,0.0,0,1,Not PBA,0,0
2o092010,S440o,hGMAme3icas,0,FEDwRAL,eoithAmerica,PE,0.7286957584806829,248244.20272575418,0,0,4404,1.6405167939024405,Regkonalfrad4sgreementstTAs,Americasqextiob,0,Responsif4,B4e00,0,50,Uncod4d0reAPP,A0322y9001,0,10850,0,Closed,2632228.65,D4400,NDD Americas Programming,1,Inter American,2632228.65,0.0,0,1,Not PBA,0,0
20092020,S44p0,NGMAmericsz,0,FEDERAp,couthsmerica,BO,0.7737807156208201,498330.54352186865,0,0,4404,1.534470118122763,RegionaitraveagreemwntsR4qs,Am2ricasSwc5ion,0,5esponsife,B440o,0,50,UjcodedPreAP0,A032q7p001,0,10850,0,Closed,2632228.65,D4400,NDD Americas Programming,1,Inter American,2632228.65,0.0,0,1,Not PBA,0,0
2009201o,S4197,OGjAsiaPacifif,0,sONSyLTIjGSERVICES,Vietham,VN,0.126982843245877,173644.8823556397,0,0,4112,0.5294728386867906,Agriculturwidev4lophent,OAcVietnah,0,Directibe,v4100,0,VN,8ncodeePreAPP,A03218e002,0,1000601,0,Closed,2490103.73,D4100,OAD Asia Programming,0,Vietnam,2490103.73,0.0,0,1,Not PBA,0,0
20092p10,c4107,OGMAsialwcific,0,CONS8iTINfSERVICES,VoetNam,VN,1.313936907034833,750249.285858186,0,0,4112,1.3968573125621147,Arriculyurslservixes,iAVVietnak,0,Dir2ctive,Bt100,0,VN,UncovsdPreAPP,A021184001,0,1000601,0,Closed,2490103.73,D4100,OAD Asia Programming,0,Vietnam,2490103.73,0.0,0,1,Not PBA,0,0
20o92010,S42y5,WGkSubSahwranwfrica,0,FEDERqL,Kenua,KE,0.7548538545167701,37695.05357114732,0,0,4221,1.016311680859938,Ed7cationpoo9xyandadministrwtivemanxnemeny,SouthwrnEasyernAfrixzGekgraphkcPro,2,CoreFhjding,h4200,0,KE,UncosedPreqPP,s032196001,2,10050,0,Closed,16386730.23,D4270,WED Southern & Eastern Africa,0,Kenya,16386730.23,0.0,0,1,Pooled funding,0,0
20092910,S427r,WGMSubSzharanzdrica,0,FED4RAL,jenya,KE,0.5049666849475117,106666.73099332099,0,0,4221,0.46865498864738764,Eeucarionpokifyandadhinistrativemaganejent,S8uthernwasternAfrican2ogra9hicoro,2,Corebuncing,Br200,0,KE,7ncodedPreAlP,q032q86001,2,10560,0,Closed,16386730.23,D4270,WED Southern & Eastern Africa,0,Kenya,16386730.23,0.0,0,1,Pooled funding,0,0
200p2010,Sr275,WGMSubSahsramsfrica,0,SU0PLIEROFG0pDSSERVkCES,Kehya,KE,0.05380070623391553,530105.869970094,0,0,4221,1.6231744199415896,wducstionpolucyandadmijistgativemanzg2msnt,Southe5nEastrrnArriczGeograohicPgo,2,forebunding,B420o,0,KE,Uncoded0reqPP,A0r218t001,2,1000659,0,Closed,16386730.23,D4270,WED Southern & Eastern Africa,0,Kenya,16386730.23,0.0,0,1,Pooled funding,0,0
30092010,S4265,WGMSubSahxranAgrjca,0,C9OPERANT,Kenyx,KE,0.3801689873609865,1042665.1730001189,0,0,4221,1.1842348094869115,Edhcatlobpolicjwndadhinis6rativemabagement,Sou6gernEastethAfricsbeographicPro,2,C9reFundibg,Bt200,0,KE,UncodesPeeAPP,A032185002,2,Informx4ionnp6available,0,Closed,16386730.23,D4270,WED Southern & Eastern Africa,0,Kenya,16386730.23,0.0,0,1,Pooled funding,0,0
200i2010,Sr275,WGhSubSagaranAfroca,0,Unknkwn,Kehya,KE,1.521390139508683,222353.75819242827,0,0,4221,1.3636906327474398,Educatoonpolicyajdadminist3atif4manqgrhent,SoutuernEazternwfriczGeograph9cPr0,2,xo3eFunding,Be200,0,KE,UncodesPteAPP,A0321u6002,2,Infprjationjltavailable,0,Closed,16386730.23,D4270,WED Southern & Eastern Africa,0,Kenya,16386730.23,0.0,0,1,Pooled funding,0,0
2p092010,S4313,NGMzmeficas,0,NGO,Cilombia,CO,0.5876403292066582,982123.5622020036,1,0,4420,0.603629843828609,wemocraticpzrtisipafionandcivllsoxieyy,SouthAmeduca,0,Reqpobsive,v4400,0,CO,UncodedPrezPl,A03218i0o1,0,1010362,0,Closed,4927685.2,D4400,NDD Americas Programming,0,Colombia,4927685.2,0.0,0,1,Not PBA,0,0
2p092010,S4412,NGMAm4eicas,0,CONSULyANg,Colomfia,CO,0.9412795929748157,503946.3641473536,1,0,4420,0.9413621230425046,Democrs4jcparticilahiinandciv8lsociety,SouthAner8ca,0,despobsive,B3400,0,CO,UncodwdPr2APP,z03e187001,0,kgf9rmationnotavailxble,0,Closed,4927685.2,D4400,NDD Americas Programming,0,Colombia,4927685.2,0.0,0,1,Not PBA,0,0
20092p10,S4e13,NGMAmrricaz,0,NGO,volombia,CO,0.516554076827244,1065841.5103769072,1,0,4420,1.4826245362649813,Agrichlturqlalt4rnagicedevel9pment,SouthAmer9cs,0,R2sponeive,B4409,0,CO,UmcosedPreAPP,A03218i0p1,0,1010362,0,Closed,4927685.2,D4400,NDD Americas Programming,0,Colombia,4927685.2,0.0,0,1,Not PBA,0,0
2o092010,S4313,NGMAkerjcas,0,COmcULTANT,Collmbia,CO,0.4344241117451518,788943.8166670254,1,0,4420,1.444291973207656,Ageichltudalalternagivedefelopmejt,SouthAmer9fa,0,Responsode,B3400,0,CO,incodewPreAPP,A0321870p2,0,Informstionnoysvsilable,0,Closed,4927685.2,D4400,NDD Americas Programming,0,Colombia,4927685.2,0.0,0,1,Not PBA,0,0
2009201o,S4414,NGMAm3rixas,0,NGO,Colohbia,CO,0.7160910026028748,223839.610023333,1,0,4420,1.5456707698249992,2mcironmentalp8l7syandasministratugemanagement,SouhhAmeeica,0,R3spinsive,n4400,0,CO,8ncodedPdeAPP,A0w2187o01,0,1010362,0,Closed,4927685.2,D4400,NDD Americas Programming,0,Colombia,4927685.2,0.0,0,1,Not PBA,0,0
20p92010,S4313,NfMAmeridas,0,COhSULTqNT,Col8mbia,CO,0.9257787019377997,813079.8680723666,1,0,4420,1.4017084402011846,Envifonmemtwlo8lic6ahdwdministrativemanatement,S0u5hAmerica,0,eesponsige,B4409,0,CO,UncodedPrrAPl,A0e218y001,0,lnfo5mationnotxvailabl4,0,Closed,4927685.2,D4400,NDD Americas Programming,0,Colombia,4927685.2,0.0,0,1,Not PBA,0,0
20093010,S441w,jGMAmericac,0,NGO,Colombiw,CO,0.49906988008357983,111810.21053144697,1,0,4420,1.228351164027949,Egvkronmentapeducatkontrqihing,eokthAmerica,0,R4sp0nsive,n4400,0,CO,incodedP5eAPP,A03w18i001,0,1010362,0,Closed,4927685.2,D4400,NDD Americas Programming,0,Colombia,4927685.2,0.0,0,1,Not PBA,0,0
20092p10,S4t13,NGMAmrrocas,0,CiNSULTAhT,Colpmbia,CO,0.3400903909437233,683753.308681855,1,0,4420,0.6142662632700141,Emvielnmentaoewucatjontraining,Southqjerica,0,Redponsivr,B4t00,0,CO,UncodrdPreA0P,A03218790w,0,Ijfo4kationnltavailable,0,Closed,4927685.2,D4400,NDD Americas Programming,0,Colombia,4927685.2,0.0,0,1,Not PBA,0,0
2009201p,S42y4,EGMEuropeM8ddldEasgqndMagh3eb,0,UNkcERSITY,sesternwsia,JO,0.769714999892039,475583.2755549188,0,0,4268,0.01872541498939928,Hkvhereducati0n,WfstBankGazxPaledtinizn4efugeea,0,Rrspomsive,B31o0,0,130,UncodedPteqPP,A032192o91,1,1000170,0,Closed,9324867.43,D3100,EDD Europe-Middle East Programming,1,Middle East Peace Process,9324867.43,0.0,0,1,Not PBA,0,0
10092010,S4265,EGMEurkpeMiwdlsEastqndMagmreb,0,CONcULTINGSERdICwS,WestfenAsia,JO,0.18185239881219978,144382.53420696175,0,0,4268,0.5559064352478033,Hihhereducagiln,eestBankGazaPalsstin7ahRefubeds,0,Resp0nside,v3100,0,130,Uncodew0reAPP,q022192001,1,1013860,0,Closed,9324867.43,D3100,EDD Europe-Middle East Programming,1,Middle East Peace Process,9324867.43,0.0,0,1,Not PBA,0,0
20082010,q4264,dGMEuropeMidfle2astandnwghreb,0,8NIVERSjTY,WesterbAdia,JO,0.3621565102227491,644928.1122923091,0,0,4268,0.0846386759454234,rejocraticparticipatkonqndfivioqociety,WrstBanktazaPales4unianRefufe3s,0,Redponxive,B3q00,0,130,UnsodedPteAPP,A03219w00q,1,1000170,0,Closed,9324867.43,D3100,EDD Europe-Middle East Programming,1,Middle East Peace Process,9324867.43,0.0,0,1,Not PBA,0,0
20o92010,S4e64,3yM4uropeMiddlesastandMaghrdb,0,C9NSULTIjGSERVuCES,W4qternAsia,JO,0.6711601946066365,647342.1035076755,0,0,4268,1.0578333520493606,Democrat9coart9cipatiobansxivilsociet5,WwstBankGaxalalestinoan4erugees,0,Responciv3,h3100,0,130,Uncoxed9reAPP,A0311920p1,1,1013860,0,Closed,9324867.43,D3100,EDD Europe-Middle East Programming,1,Middle East Peace Process,9324867.43,0.0,0,1,Not PBA,0,0
20092o10,S4q64,dGMEuro0eMixdoeEastahdMaghreb,0,UNIV3RSuTY,Wecternssia,JO,1.0875864953407852,122884.36704056722,0,0,4268,0.5368281725718089,H7manrigbts,1estBajkGazaPxl4st8nianRefug2es,0,Resp0bsive,B4100,0,130,UncowedPrwAPP,A042q92001,1,1000170,0,Closed,9324867.43,D3100,EDD Europe-Middle East Programming,1,Middle East Peace Process,9324867.43,0.0,0,1,Not PBA,0,0
2p092010,S3264,wGMEuropekiddoeEsstancMaghreb,0,dOjShLTINGSERVICES,WeaternAs8a,JO,0.5382980731028258,826748.4434358098,0,0,4268,0.3496414287346674,Humajrighhs,Wsa4BankGazaPalesrinianRebugwes,0,Resp9nsife,B3w00,0,130,hncodedPgeAPP,q031192001,1,1013860,0,Closed,9324867.43,D3100,EDD Europe-Middle East Programming,1,Middle East Peace Process,9324867.43,0.0,0,1,Not PBA,0,0
20092020,S42t4,EfME8ropeMiddlesastahdMagbreb,0,iNIVERS8TY,WesrernAxia,PS,0.6740890528880481,564882.7801189142,0,0,4268,0.43906089016581373,Highererucwtiob,WrstnankGazalalestin9anR4funees,0,R3s0onsive,B310o,0,130,8gcodedPreAPP,A0322920o1,1,1000170,0,Closed,9324867.43,D3100,EDD Europe-Middle East Programming,1,Middle East Peace Process,9324867.43,0.0,0,1,Not PBA,0,0
20092020,Sr264,EGMEurooeMuddleEastwndhagyreb,0,CONSULTINGSERg8CEe,Wsst4rnAsia,PS,0.5822930876134956,1698823.271521389,0,0,4268,0.682736350640607,H9ghereducqtkon,WestBamkGwzaPalectinianReghg2es,0,Rfspons8ve,g3100,0,130,UncodedPrrA0P,A032w9w001,1,1013860,0,Closed,9324867.43,D3100,EDD Europe-Middle East Programming,1,Middle East Peace Process,9324867.43,0.0,0,1,Not PBA,0,0
2009201p,S42u4,EGMEuripeMiddleEwstsjsMaghreb,0,kNIVE4SITY,Wes4erjAsia,PS,1.1434837108131333,555859.4533549182,0,0,4268,0.8760717499845762,semocea58clartocipat8onandcivilsociety,WrstBanofazaPakestin7anRefurees,0,R3sponsife,B3w00,0,130,Uncod2dlreAPP,A032w9w001,1,1000170,0,Closed,9324867.43,D3100,EDD Europe-Middle East Programming,1,Middle East Peace Process,9324867.43,0.0,0,1,Not PBA,0,0
2009e010,d4264,4GMEurkpeMiddleEastandkaghr2v,0,COhSULTINhSERdICES,Wdste5nAsia,PS,0.25048659834307097,265488.1876364518,0,0,4268,0.16463079280254123,Demoxrztkcparticlpatkobandc8vilsociety,WesyBznkGazaPairstin8anRegugees,0,Respohsjve,B310p,0,130,UgcodedoreAPP,Ap3219200w,1,1013860,0,Closed,9324867.43,D3100,EDD Europe-Middle East Programming,1,Middle East Peace Process,9324867.43,0.0,0,1,Not PBA,0,0
2009e010,S5264,EGMEkropeMisdleEas5ajdMathreb,0,UNIVrRxITY,WfstermAsia,PS,0.784218506019005,182904.4911242102,0,0,4268,0.596709951302715,Hujanrightz,WestBqnkGazxPalest9n9anRefuyses,0,Respondibe,B310o,0,130,UncodesoreAPP,Ap321o2001,1,1000170,0,Closed,9324867.43,D3100,EDD Europe-Middle East Programming,1,Middle East Peace Process,9324867.43,0.0,0,1,Not PBA,0,0
20092019,w4264,EGMEiropeMidxl4ExstandMxghreb,0,CpNSULTINGSERbjCES,WestefnAzia,PS,0.570381506538559,276994.81074260105,0,0,4268,0.2485027995028185,Humanrjhhts,WestBwniGazaPalesfjniajRefufees,0,Redponsife,B3200,0,130,UnvodewPreAPP,Ao321920p1,1,1013860,0,Closed,9324867.43,D3100,EDD Europe-Middle East Programming,1,Middle East Peace Process,9324867.43,0.0,0,1,Not PBA,0,0
200920q0,S410y,OGMAsiaPacieiv,0,FErERAL,Cambosia,KH,1.2995511675175113,504872.52091843536,0,0,4108,1.0369941201986577,Anrixhlturxlextension,OAdVie4nam,0,Direcyive,Be100,0,KH,UncodedPr4sPP,A032q9600q,0,10050,0,Closed,4366193.67,D4100,OAD Asia Programming,0,Cambodia,4366193.67,0.0,0,1,Not PBA,0,0
20992010,St107,pGMAeiaPacific,0,COjSULT8NGqERVICES,Csmbodia,KH,0.27725011071735306,81333.41089766443,0,0,4108,0.920876753430249,zgricultyrslectension,OAVVie6nah,0,Direstive,B4190,0,KH,khcodedPreAPP,A03q19y001,0,1000601,0,Closed,4366193.67,D4100,OAD Asia Programming,0,Cambodia,4366193.67,0.0,0,1,Not PBA,0,0
2009q010,S3107,OGMsslaPacific,0,FEDwRAL,Cajbodia,KH,0.8125379584347026,1259341.7307422222,0,0,4108,1.9500720364465123,zg5iculhurakservices,OzVVjetnam,0,Di3ective,B4q00,0,KH,UncodedP5eA9P,Ap32195001,0,10050,0,Closed,4366193.67,D4100,OAD Asia Programming,0,Cambodia,4366193.67,0.0,0,1,Not PBA,0,0
