assay_id,chembl_id,assay_tissue,tid,assay_category,description,relationship_type,assay_tax_id,assay_cell_type,curated_by,assay_strain,confidence_score,src_assay_id,assay_type,assay_organism,cell_id,src_id,bao_format,tissue_id,variant_id
8898,CHEMBL623753,Plasma,50597,,Maximum concentration in rat plasma after administration of 50 mg/kg dose through subcutaneous route,N,10116.0,,Intermediate,,1,,A,Rattus norvegicus,,1,BAO_0000218,1969.0,
8899,CHEMBL623754,Plasma,50597,,Maximum concentration in rat plasma at 30 mg/Kg upon oral administration.,N,10116.0,,Intermediate,,1,,A,Rattus norvegicus,,1,BAO_0000218,1969.0,
8900,CHEMBL623755,Plasma,50597,,Maximum concentration in rat plasma was determined,N,10116.0,,Intermediate,,1,,A,Rattus norvegicus,,1,BAO_0000218,1969.0,
8901,CHEMBL623756,,50597,,Maximum concentration in rats,N,10116.0,,Intermediate,,1,,A,Rattus norvegicus,,1,BAO_0000218,,
8902,CHEMBL623757,,50597,,Maximum concentration in rats at 1-2 hours,N,10116.0,,Intermediate,,1,,A,Rattus norvegicus,,1,BAO_0000218,,
8903,CHEMBL623758,,50597,,Maximum concentration in rats at 1 hr was determined when dosed at 20 mg/Kg perorally,N,10116.0,,Intermediate,,1,,A,Rattus norvegicus,,1,BAO_0000218,,
8904,CHEMBL623759,Brain,50597,,Maximum concentration in whole brain at 30 min following 24 mg/kg subcutaneous dose in rats,N,10116.0,,Intermediate,,1,,A,Rattus norvegicus,,1,BAO_0000218,955.0,
8905,CHEMBL623760,,50597,,Maximum concentration at the dose of 2 mg/kg in rat,N,10116.0,,Intermediate,,1,,A,Rattus norvegicus,,1,BAO_0000218,,
8906,CHEMBL623761,,50597,,Maximum concentration was evaluated in rats,N,10116.0,,Intermediate,,1,,A,Rattus norvegicus,,1,BAO_0000218,,
8907,CHEMBL623762,Plasma,50597,,Maximum concentration of uncharged drug in plasma recorded in the period of 0-24 hr after administering orally a dose of 10 mg/kg to a fasting rat,N,10116.0,,Intermediate,,1,,A,Rattus norvegicus,,1,BAO_0000218,1969.0,
8908,CHEMBL877594,Plasma,50597,,Maximum concentration of uncharged drug in plasma recorded in the period of 0-24 hr after administering orally a dose of 1 mg/kg to a fasting rat,N,10116.0,,Intermediate,,1,,A,Rattus norvegicus,,1,BAO_0000218,1969.0,
8909,CHEMBL623763,Plasma,50597,,Maximum concentration of uncharged drug in plasma recorded in the period of 0-24 hr after administering orally a dose of 30 mg/kg,N,10116.0,,Intermediate,,1,,A,Rattus norvegicus,,1,BAO_0000218,1969.0,
8910,CHEMBL623764,Plasma,50597,,Maximum concentration of uncharged drug in plasma recorded in the period of 0-24 hr after administering orally a dose of 3 mg/kg,N,10116.0,,Intermediate,,1,,A,Rattus norvegicus,,1,BAO_0000218,1969.0,
8911,CHEMBL623765,Plasma,50597,,Maximum concentration of uncharged drug in plasma recorded in the period of 0-24 hr after administering orally a dose of 3 mg/kg to a fasting rat,N,10116.0,,Intermediate,,1,,A,Rattus norvegicus,,1,BAO_0000218,1969.0,
8912,CHEMBL623766,Blood,50597,,Maximum concentration value was evaluated for high sustained blood levels in rat after 1 hr of administration,N,10116.0,,Intermediate,,1,,A,Rattus norvegicus,,1,BAO_0000218,178.0,
8913,CHEMBL623767,Blood,50597,,Maximum concentration value was evaluated for high sustained blood levels in rat after 2 hr of administration,N,10116.0,,Intermediate,,1,,A,Rattus norvegicus,,1,BAO_0000218,178.0,
8914,CHEMBL623768,Blood,50597,,Maximum concentration value was evaluated for high sustained blood levels in rat after 30 min of administration,N,10116.0,,Intermediate,,1,,A,Rattus norvegicus,,1,BAO_0000218,178.0,
8915,CHEMBL623769,Plasma,50597,,Maximum plasma concentration (Cmax) of compound (19.2 mg/kg) after po administration was determined Sprague-Dawley rat,N,10116.0,,Intermediate,,1,,A,Rattus norvegicus,,1,BAO_0000218,1969.0,
8916,CHEMBL623770,Plasma,50597,,Maximum plasma concentration (Cmax) of compound (19.76 mg/kg) after po administration was determined Sprague-Dawley rat,N,10116.0,,Intermediate,,1,,A,Rattus norvegicus,,1,BAO_0000218,1969.0,
8917,CHEMBL623771,Plasma,50597,,Maximum plasma concentration (Cmax) of compound (20.73 mg/kg) after po administration was determined Sprague-Dawley rat,N,10116.0,,Intermediate,,1,,A,Rattus norvegicus,,1,BAO_0000218,1969.0,
8918,CHEMBL623772,Plasma,50597,,Maximum plasma concentration (Cmax) of compound (25 mg/kg) after po administration was determined Sprague-Dawley rat,N,10116.0,,Intermediate,,1,,A,Rattus norvegicus,,1,BAO_0000218,1969.0,
8919,CHEMBL623773,Plasma,50597,,Maximum plasma concentration (Cmax) of compound (9.83 mg/kg) after iv administration was determined Sprague-Dawley rat,N,10116.0,,Intermediate,,1,,A,Rattus norvegicus,,1,BAO_0000218,1969.0,
8920,CHEMBL623774,Plasma,50597,,Maximum plasma concentration (Cmax) of compound (9.84 mg/kg) after iv administration was determined Sprague-Dawley rat,N,10116.0,,Intermediate,,1,,A,Rattus norvegicus,,1,BAO_0000218,1969.0,
8921,CHEMBL623775,Plasma,50597,,Maximum plasma concentration (Cmax) of compound (9.92 mg/kg) after iv administration was determined Sprague-Dawley rat,N,10116.0,,Intermediate,,1,,A,Rattus norvegicus,,1,BAO_0000218,1969.0,
8922,CHEMBL623776,,50597,,Cmax in rat (PO dose),N,10116.0,,Intermediate,,1,,A,Rattus norvegicus,,1,BAO_0000218,,
8923,CHEMBL622191,Plasma,50597,,Maximum plasma concentration determined after 0.3 mg/kg oral administration in potassium oxonate treated rats,N,10116.0,,Intermediate,,1,,A,Rattus norvegicus,,1,BAO_0000218,1969.0,
8924,CHEMBL622192,Plasma,50597,,Maximum plasma concentration determined after 3 mg/kg oral administration in potassium oxonate treated rats,N,10116.0,,Intermediate,,1,,A,Rattus norvegicus,,1,BAO_0000218,1969.0,
8925,CHEMBL622193,Plasma,50597,,Maximum plasma concentration determined in rat,N,10116.0,,Intermediate,,1,,A,Rattus norvegicus,,1,BAO_0000218,1969.0,
8926,CHEMBL622194,Plasma,50597,,Maximum plasma concentration for the compound in solution form (formulation) was determined in rats at peroral dose of 5 mg/kg,N,10116.0,,Intermediate,,1,,A,Rattus norvegicus,,1,BAO_0000218,1969.0,
8927,CHEMBL622195,Plasma,50597,,Maximum plasma concentration for the compound in suspension form (formulation) was determined in rats at peroral dose of 5 mg/kg,N,10116.0,,Intermediate,,1,,A,Rattus norvegicus,,1,BAO_0000218,1969.0,
8928,CHEMBL622196,Plasma,50597,,Maximum plasma concentration in rat,N,10116.0,,Intermediate,,1,,A,Rattus norvegicus,,1,BAO_0000218,1969.0,
8929,CHEMBL622197,Plasma,50597,,Maximum plasma concentration measured after intravenous bolus administration of 50 mg/kg of compound to rats,N,10116.0,,Intermediate,,1,,A,Rattus norvegicus,,1,BAO_0000218,1969.0,
8930,CHEMBL622198,Plasma,50597,,Maximum plasma concentration of compound present in rats at the dose of 37 mg/kg in 15 min,N,10116.0,,Intermediate,,1,,A,Rattus norvegicus,,1,BAO_0000218,1969.0,
8931,CHEMBL622199,Plasma,50597,,Maximum plasma concentration of compound present in rats at the dose of 38 mg/kg in 15 min,N,10116.0,,Intermediate,,1,,A,Rattus norvegicus,,1,BAO_0000218,1969.0,
8932,CHEMBL622200,Plasma,50597,,Maximum plasma concentration of compound was measured in rat,N,10116.0,,Intermediate,,1,,A,Rattus norvegicus,,1,BAO_0000218,1969.0,
8933,CHEMBL622201,Plasma,50597,,Maximum plasma concentration after 20 mg/kg oral administration in rat,N,10116.0,,Intermediate,,1,,A,Rattus norvegicus,,1,BAO_0000218,1969.0,
8934,CHEMBL623990,Plasma,50597,,Maximum plasma concentration after oral administration to rats,N,10116.0,,Intermediate,,1,,A,Rattus norvegicus,,1,BAO_0000218,1969.0,
8935,CHEMBL623991,Plasma,50597,,Maximum plasma concentration at a concentration of 15 mg/kg perorally in rats along with 100 mg/kg of compound 11,N,10116.0,,Intermediate,,1,,A,Rattus norvegicus,,1,BAO_0000218,1969.0,
8936,CHEMBL623992,Plasma,50597,,"Maximum plasma concentration at a concentration of 3 mg/kg in rats, intravenously",N,10116.0,,Intermediate,,1,,A,Rattus norvegicus,,1,BAO_0000218,1969.0,
8937,CHEMBL623993,Plasma,50597,,Maximum plasma concentration at a concentration of 60 mg/kg perorally in rats along with 100 mg/kg of compound 11,N,10116.0,,Intermediate,,1,,A,Rattus norvegicus,,1,BAO_0000218,1969.0,
8938,CHEMBL623994,Plasma,50597,,Maximum plasma concentration at a concentration of 60 mg/kg perorally in rats along with control,N,10116.0,,Intermediate,,1,,A,Rattus norvegicus,,1,BAO_0000218,1969.0,
8939,CHEMBL623995,Plasma,50597,,Maximum plasma concentration at a dose of 100 mg/kg in Rat Plasma after iv administration,N,10116.0,,Intermediate,,1,,F,Rattus norvegicus,,1,BAO_0000218,1969.0,
8940,CHEMBL623996,Plasma,50597,,Maximum plasma concentration at a dose of 4 mg/kg in Rat Plasma after iv administration,N,10116.0,,Intermediate,,1,,F,Rattus norvegicus,,1,BAO_0000218,1969.0,
8941,CHEMBL623997,Plasma,50597,,Maximum plasma concentration at a dose of 50 mg/kg in Rat Plasma after iv administration,N,10116.0,,Intermediate,,1,,F,Rattus norvegicus,,1,BAO_0000218,1969.0,
8942,CHEMBL623998,Plasma,50597,,Maximum plasma concentration dosed orally in rats,N,10116.0,,Intermediate,,1,,A,Rattus norvegicus,,1,BAO_0000218,1969.0,
8943,CHEMBL623999,Plasma,50597,,Maximum plasma concentration dosed orally in rats after 6 hours,N,10116.0,,Intermediate,,1,,A,Rattus norvegicus,,1,BAO_0000218,1969.0,
8944,CHEMBL624000,Plasma,50597,,Maximum plasma concentration dosed orally in rats after 6 hours; ND is not detected,N,10116.0,,Intermediate,,1,,A,Rattus norvegicus,,1,BAO_0000218,1969.0,
8945,CHEMBL624001,Plasma,50597,,Maximum plasma concentration at a 1 mg/kg oral dose in female Sprague-Dawley rats,N,10116.0,,Intermediate,,1,,A,Rattus norvegicus,,1,BAO_0000218,1969.0,
8946,CHEMBL624002,Plasma,50597,,Maximum plasma concentration in rat after po administration,N,10116.0,,Intermediate,,1,,A,Rattus norvegicus,,1,BAO_0000218,1969.0,
8947,CHEMBL624003,Plasma,50597,,"Maximum plasma concentration in rats at 10 mg/kg, p.o. dose",N,10116.0,,Intermediate,,1,,A,Rattus norvegicus,,1,BAO_0000218,1969.0,
8948,CHEMBL624004,Plasma,50597,,"Maximum plasma concentration in rats at 20mg/kg, i.p. dose",N,10116.0,,Intermediate,,1,,A,Rattus norvegicus,,1,BAO_0000218,1969.0,
8949,CHEMBL624005,Heart,50597,,Radioactivity distribution in heart of normal fischer rat after injection of [18F]-fluoro-2-methyl-2-(methylamino)propanoic acid after 120 min.,N,10116.0,,Intermediate,,1,,A,Rattus norvegicus,,1,BAO_0000218,948.0,
8950,CHEMBL624006,Heart,50597,,Radioactivity distribution in heart of normal fischer rat after injection of [18F]-fluoro-2-methyl-2-(methylamino)propanoic acid after 30 min.,N,10116.0,,Intermediate,,1,,A,Rattus norvegicus,,1,BAO_0000218,948.0,
8951,CHEMBL624007,Heart,50597,,Radioactivity distribution in heart of normal fischer rat after injection of [18F]-fluoro-2-methyl-2-(methylamino)propanoic acid after 5 min.,N,10116.0,,Intermediate,,1,,A,Rattus norvegicus,,1,BAO_0000218,948.0,
8952,CHEMBL624008,Heart,50597,,Radioactivity distribution in heart of normal fischer rat after injection of [18F]-fluoro-2-methyl-2-(methylamino)propanoic acid after 60 min.,N,10116.0,,Intermediate,,1,,A,Rattus norvegicus,,1,BAO_0000218,948.0,
8953,CHEMBL624009,Heart,50597,,Radioactivity distribution in heart of normal fischer rat after injection of [18F]fluoro-2-methylpropanoic acid after 120 min.,N,10116.0,,Intermediate,,1,,A,Rattus norvegicus,,1,BAO_0000218,948.0,
8954,CHEMBL874387,Heart,50597,,Radioactivity distribution in heart of normal fischer rat after injection of [18F]fluoro-2-methylpropanoic acid after 30 min.,N,10116.0,,Intermediate,,1,,A,Rattus norvegicus,,1,BAO_0000218,948.0,
8955,CHEMBL624010,Heart,50597,,Radioactivity distribution in heart of normal fischer rat after injection of [18F]fluoro-2-methylpropanoic acid after 5 min.,N,10116.0,,Intermediate,,1,,A,Rattus norvegicus,,1,BAO_0000218,948.0,
8956,CHEMBL624011,Heart,50597,,Radioactivity distribution in heart of normal fischer rat after injection of [18F]-fluoro-2-methylpropanoic acid after 60 min.,N,10116.0,,Intermediate,,1,,A,Rattus norvegicus,,1,BAO_0000218,948.0,
8957,CHEMBL624012,Heart,50597,,Radioactivity distribution in heart of normal fischer rat after injection of anti-[18F]FMACBC after 120 min.,N,10116.0,,Intermediate,,1,,A,Rattus norvegicus,,1,BAO_0000218,948.0,
8958,CHEMBL624013,Heart,50597,,Radioactivity distribution in heart of normal fischer rat after injection of anti-[18F]FMACBC after 30 min.,N,10116.0,,Intermediate,,1,,A,Rattus norvegicus,,1,BAO_0000218,948.0,
8959,CHEMBL624736,Heart,50597,,Radioactivity distribution in heart of normal fischer rat after injection of anti-[18F]FMACBC after 5 min.,N,10116.0,,Intermediate,,1,,A,Rattus norvegicus,,1,BAO_0000218,948.0,
8960,CHEMBL624737,Heart,50597,,Radioactivity distribution in heart of normal fischer rat after injection of anti-[18F]FMACBC after 60 min.,N,10116.0,,Intermediate,,1,,A,Rattus norvegicus,,1,BAO_0000218,948.0,
8961,CHEMBL624738,Heart,50597,,Radioactivity distribution in heart of tumor-bearing fischer rat after injection of [18F]fluoro-2-methylpropanoic acid after 120 min,N,10116.0,,Intermediate,,1,,A,Rattus norvegicus,,1,BAO_0000218,948.0,
8962,CHEMBL624739,Heart,50597,,Radioactivity distribution in heart of tumor-bearing fischer rat after injection of [18F]fluoro-2-methylpropanoic acid after 5 min,N,10116.0,,Intermediate,,1,,A,Rattus norvegicus,,1,BAO_0000218,948.0,
8963,CHEMBL624740,Heart,50597,,Radioactivity distribution in heart of tumor-bearing fischer rat after injection of [18F]fluoro-2-methylpropanoic acid after 60 min,N,10116.0,,Intermediate,,1,,A,Rattus norvegicus,,1,BAO_0000218,948.0,
8964,CHEMBL624896,Heart,50597,,Radioactivity distribution in heart of tumor-bearing fischer rat after injection of anti-[18F]FMACBC after 120 min,N,10116.0,,Intermediate,,1,,A,Rattus norvegicus,,1,BAO_0000218,948.0,
8965,CHEMBL624897,Heart,50597,,Radioactivity distribution in heart of tumor-bearing fischer rat after injection of anti-[18F]FMACBC after 5 min,N,10116.0,,Intermediate,,1,,A,Rattus norvegicus,,1,BAO_0000218,948.0,
8966,CHEMBL624108,Heart,50597,,Radioactivity distribution in heart of tumor-bearing fischer rat after injection of anti-[18F]FMACBC after 60 min,N,10116.0,,Intermediate,,1,,A,Rattus norvegicus,,1,BAO_0000218,948.0,
8967,CHEMBL624109,Heart,50597,,Radioactivity distribution in heart of tumor-bearing fischer rat after injection of syn-[18F]-FMACBC after 120 min,N,10116.0,,Intermediate,,1,,A,Rattus norvegicus,,1,BAO_0000218,948.0,
8968,CHEMBL624110,Heart,50597,,Radioactivity distribution in heart of tumor-bearing fischer rat after injection of syn-[18F]-FMACBC after 5 min,N,10116.0,,Intermediate,,1,,A,Rattus norvegicus,,1,BAO_0000218,948.0,
8969,CHEMBL624111,Heart,50597,,Radioactivity distribution in heart of tumor-bearing fischer rat after injection of syn-[18F]-FMACBC after 60 min,N,10116.0,,Intermediate,,1,,A,Rattus norvegicus,,1,BAO_0000218,948.0,
8970,CHEMBL624112,Heart,50597,,Radioactivity distribution in heart of normal fischer rat after injection of syn-[18F]-FMACBC after 120 min.,N,10116.0,,Intermediate,,1,,A,Rattus norvegicus,,1,BAO_0000218,948.0,
8971,CHEMBL624113,Heart,50597,,Radioactivity distribution in heart of normal fischer rat after injection of syn-[18F]-FMACBC after 30 min.,N,10116.0,,Intermediate,,1,,A,Rattus norvegicus,,1,BAO_0000218,948.0,
8972,CHEMBL619709,Heart,50597,,Radioactivity distribution in heart of normal fischer rat after injection of syn-[18F]-FMACBC after 5 min.,N,10116.0,,Intermediate,,1,,A,Rattus norvegicus,,1,BAO_0000218,948.0,
8973,CHEMBL619710,Heart,50597,,Radioactivity distribution in heart of normal fischer rat after injection of syn-[18F]-FMACBC after 60 min.,N,10116.0,,Intermediate,,1,,A,Rattus norvegicus,,1,BAO_0000218,948.0,
8974,CHEMBL619711,Kidney,50597,,Radioactivity distribution in kidney of normal fischer rat after injection of [18F]-fluoro-2-methyl-2-(methylamino)propanoic acid after 120 min.,N,10116.0,,Intermediate,,1,,A,Rattus norvegicus,,1,BAO_0000218,2113.0,
8975,CHEMBL619712,Kidney,50597,,Radioactivity distribution in kidney of normal fischer rat after injection of [18F]-fluoro-2-methyl-2-(methylamino)propanoic acid after 30 min.,N,10116.0,,Intermediate,,1,,A,Rattus norvegicus,,1,BAO_0000218,2113.0,
8976,CHEMBL619713,Kidney,50597,,Radioactivity distribution in kidney of normal fischer rat after injection of [18F]-fluoro-2-methyl-2-(methylamino)propanoic acid after 5 min.,N,10116.0,,Intermediate,,1,,A,Rattus norvegicus,,1,BAO_0000218,2113.0,
8977,CHEMBL619714,Kidney,50597,,Radioactivity distribution in kidney of normal fischer rat after injection of [18F]-fluoro-2-methyl-2-(methylamino)propanoic acid after 60 min.,N,10116.0,,Intermediate,,1,,A,Rattus norvegicus,,1,BAO_0000218,2113.0,
8978,CHEMBL619715,Kidney,50597,,Radioactivity distribution in kidney of normal fischer rat after injection of [18F]fluoro-2-methylpropanoic acid after 120 min.,N,10116.0,,Intermediate,,1,,A,Rattus norvegicus,,1,BAO_0000218,2113.0,
8979,CHEMBL619716,Kidney,50597,,Radioactivity distribution in kidney of normal fischer rat after injection of [18F]fluoro-2-methylpropanoic acid after 30 min.,N,10116.0,,Intermediate,,1,,A,Rattus norvegicus,,1,BAO_0000218,2113.0,
8980,CHEMBL619717,Kidney,50597,,Radioactivity distribution in kidney of normal fischer rat after injection of [18F]fluoro-2-methylpropanoic acid after 5 min.,N,10116.0,,Intermediate,,1,,A,Rattus norvegicus,,1,BAO_0000218,2113.0,
8981,CHEMBL619718,Kidney,50597,,Radioactivity distribution in kidney of normal fischer rat after injection of [18F]fluoro-2-methylpropanoic acid after 60 min.,N,10116.0,,Intermediate,,1,,A,Rattus norvegicus,,1,BAO_0000218,2113.0,
8982,CHEMBL619719,Kidney,50597,,Radioactivity distribution in kidney of normal fischer rat after injection of anti-[18F]FMACBC after 120 min.,N,10116.0,,Intermediate,,1,,A,Rattus norvegicus,,1,BAO_0000218,2113.0,
8983,CHEMBL875329,Kidney,50597,,Radioactivity distribution in kidney of normal fischer rat after injection of anti-[18F]FMACBC after 30 min.,N,10116.0,,Intermediate,,1,,A,Rattus norvegicus,,1,BAO_0000218,2113.0,
8984,CHEMBL619720,Kidney,50597,,Radioactivity distribution in kidney of normal fischer rat after injection of anti-[18F]FMACBC after 5 min.,N,10116.0,,Intermediate,,1,,A,Rattus norvegicus,,1,BAO_0000218,2113.0,
8985,CHEMBL619721,Kidney,50597,,Radioactivity distribution in kidney of normal fischer rat after injection of anti-[18F]FMACBC after 60 min.,N,10116.0,,Intermediate,,1,,A,Rattus norvegicus,,1,BAO_0000218,2113.0,
8986,CHEMBL619722,Kidney,50597,,Radioactivity distribution in kidney of normal fischer rat after injection of syn-[18F]-FMACBC after 120 min.,N,10116.0,,Intermediate,,1,,A,Rattus norvegicus,,1,BAO_0000218,2113.0,
8987,CHEMBL619723,Kidney,50597,,Radioactivity distribution in kidney of normal fischer rat after injection of syn-[18F]-FMACBC after 30 min.,N,10116.0,,Intermediate,,1,,A,Rattus norvegicus,,1,BAO_0000218,2113.0,
8988,CHEMBL619724,Kidney,50597,,Radioactivity distribution in kidney of normal fischer rat after injection of syn-[18F]-FMACBC after 5 min.,N,10116.0,,Intermediate,,1,,A,Rattus norvegicus,,1,BAO_0000218,2113.0,
8989,CHEMBL619725,Kidney,50597,,Radioactivity distribution in kidney of normal fischer rat after injection of syn-[18F]-FMACBC after 60 min.,N,10116.0,,Intermediate,,1,,A,Rattus norvegicus,,1,BAO_0000218,2113.0,
