src_assay_id,confidence_score,cell_id,description,assay_strain,assay_id,doc_id,assay_subcellular_fraction,src_id,assay_organism,curated_by,tid,assay_category,assay_tax_id,assay_tissue,relationship_type,tissue_id,assay_test_type,assay_cell_type,bao_format,assay_type,variant_id,chembl_id
,4,,Antagonistic activity against Serotonin 5-hydroxytryptamine 3 receptor in isolated rabbit vagus nerve (RVN),,3135,273,,1,Oryctolagus cuniculus,Autocuration,104714,,9986.0,,H,,,,BAO_0000019,F,,CHEMBL617977
,4,,Evaluated for the antagonistic activity against Serotonin 5-hydroxytryptamine 3 receptor in isolated perfused rabbit heart (RH),,3136,273,,1,Oryctolagus cuniculus,Autocuration,104714,,9986.0,,H,,,,BAO_0000019,F,,CHEMBL617978
,4,,Evaluated for the antagonistic activity against Serotonin 5-hydroxytryptamine 3 receptor in isolated rabbit vagus nerve (RVN),,3137,273,,1,Oryctolagus cuniculus,Autocuration,104714,,9986.0,,H,,,,BAO_0000019,F,,CHEMBL617979
,4,449.0,Binding affinity against 5-hydroxytryptamine 3 receptor in CHO cells using [3H]5-HT as radioligand,,3138,13047,,1,Oryctolagus cuniculus,Autocuration,104714,,9986.0,,H,,,CHO,BAO_0000219,B,,CHEMBL617980
,7,,In vitro displacement of [3H]-LY 278584 from rat cerebral cortex 5-hydroxytryptamine 3 receptor,,3139,1650,,1,Rattus norvegicus,Autocuration,104698,,10116.0,,D,,,,BAO_0000019,B,,CHEMBL617981
,8,,Affinity at 5-hydroxytryptamine 3 receptor from rat frontal cortex using [3H]granisetron as radioligand (For granisetron = Ki(nM)=0.3+/-0.01),,3140,16288,,1,,Autocuration,12020,,,,H,,,,BAO_0000019,B,,CHEMBL617982
,8,,Affinity at 5-hydroxytryptamine 3 receptor (For granisetron = Ki (nM)=0.3+/-0.01),,3141,16288,,1,,Autocuration,12020,,,,H,,,,BAO_0000357,B,,CHEMBL617983
,7,,In vitro displacement of [3H]ICS-205-930 from 5-hydroxytryptamine 3 receptor in cultured NG-108-15 rat glioma cells,,3142,10254,,1,Rattus norvegicus,Autocuration,104698,,10116.0,,D,,,,BAO_0000019,B,,CHEMBL617984
,6,,"Binding affinity for 5-hydroxytryptamine 3 receptor in rat cerebral cortex, determined by displacement of [3H]GR-65630",,3143,14532,,1,,Autocuration,104698,,,,H,,,,BAO_0000019,B,,CHEMBL617985
,6,,"5-Hydroxy tryptamine 3 receptor showing agonist activity (in vivo) in Von Bezold-Jarisch Reflex in rats at 120 (ug/kg), evaluated as change in heart rate",,3144,13392,,1,,Autocuration,104698,,,Heart,H,948.0,In vivo,,BAO_0000218,F,,CHEMBL617986
,6,,"Agonistic activity of compound towards 5-hydroxytryptamine 3 receptor in Von Bezold-Jarisch Reflex in rats at 100 (ug/kg), evaluated as change in heart rate",,3145,13392,,1,,Autocuration,104698,,,Heart,H,948.0,,,BAO_0000019,F,,CHEMBL617987
,6,,"Agonistic activity of compound towards 5-hydroxytryptamine 3 receptor in Von Bezold-Jarisch Reflex in rats at 120 (ug/kg), evaluated as change in heart rate",,3146,13392,,1,,Autocuration,104698,,,Heart,H,948.0,,,BAO_0000019,F,,CHEMBL617988
,6,,"Agonistic activity of compound towards 5-hydroxytryptamine 3 receptor in Von Bezold-Jarisch Reflex in rats at 60 (ug/kg), evaluated as change in heart rate",,3147,13392,,1,,Autocuration,104698,,,Heart,H,948.0,,,BAO_0000019,F,,CHEMBL617792
,6,,"Agonistic activity of compound towards 5-hydroxytryptamine 3 receptorr in Von Bezold-Jarisch Reflex in rats at 100 (ug/kg), evaluated as change in heart rate",,3148,13392,,1,,Autocuration,104698,,,Heart,H,948.0,,,BAO_0000019,F,,CHEMBL617793
,6,,"Antagonistic activity of compound towards 5-hydroxytryptamine 3 receptor in Von Bezold-Jarisch Reflex in rats at 100(ug/kg), evaluated as percent inhibition of bradycardia",,3149,13392,,1,,Autocuration,104698,,,,H,,,,BAO_0000019,F,,CHEMBL617794
,6,,"Antagonistic activity of compound towards 5-hydroxytryptamine 3 receptor in Von Bezold-Jarisch Reflex in rats at 60 (ug/kg), evaluated as percent inhibition of bradycardia",,3150,13392,,1,,Autocuration,104698,,,,H,,,,BAO_0000019,F,,CHEMBL617795
,6,,"Antagonistic activity of compound towards 5-hydroxytryptamine 3 receptor in Von Bezold-Jarisch reflex in rats at 60 (ug/kg), evaluated as percent inhibition of bradycardia",,3151,13392,,1,,Autocuration,104698,,,,H,,,,BAO_0000019,F,,CHEMBL617796
,6,,"Antagonistic activity of compound towards 5-hydroxytryptamine 3 receptor in Von Bezold-Jarisch reflex in rats at 60(ug/kg), evaluated as percent inhibition of bradycardia",,3152,13392,,1,,Autocuration,104698,,,,H,,,,BAO_0000019,F,,CHEMBL617797
,7,,Antagonism of 5-HT-induced Von Bezold-Jarisch reflex in rat after intravenous administration of 30 ug/kg of HT (5-hydroxytryptamine 3 receptor antagonism),,3153,1089,,1,Rattus norvegicus,Autocuration,104698,,10116.0,,D,,In vivo,,BAO_0000218,F,,CHEMBL617798
,6,,Ability to antagonise the 5-HT- induced Von Bezold-Jarisch reflex in the rat after intravenous administration of 30 ug/kg of HT (5-hydroxytryptamine 3 receptor),,3154,1089,,1,,Autocuration,104698,,,,H,,In vivo,,BAO_0000218,F,,CHEMBL617799
,7,,Compound was tested for the inhibition of 5-HT-induced bradycardia after peroral administration of 1000 ug/kg dose in urethane-anesthetized rats,,3155,11454,,1,Rattus norvegicus,Autocuration,104698,,10116.0,,D,,In vivo,,BAO_0000218,F,,CHEMBL617800
,7,,Inhibition of 5-HT-induced bradycardia by 5-hydroxytryptamine 3+,,3156,11454,,1,Rattus norvegicus,Autocuration,104698,,10116.0,,D,,,,BAO_0000019,F,,CHEMBL617801
,7,,In vivo inhibitory concentration after 5 minutes against 5-hydroxytryptamine 3 receptor induced bradycardia [bezold-jarisch (B-J) reflex test] in rat by intravenous administration,,3157,12205,,1,Rattus norvegicus,Autocuration,104698,,10116.0,,D,,In vivo,,BAO_0000218,F,,CHEMBL617802
,7,,Inhibition of 5-HT (1 ug/mL) induced depolarization in rat vagus nerve (5-hydroxytryptamine 3 receptor antagonism),,3158,1089,,1,Rattus norvegicus,Autocuration,104698,,10116.0,,D,,,,BAO_0000019,F,,CHEMBL617803
,6,,Binding affinity towards 5-HT3 receptor in rat was evaluated,,3159,5094,,1,,Autocuration,104698,,,,H,,,,BAO_0000019,B,,CHEMBL617804
,7,,Inhibition of [3H]GR-65630 binding to rat cortical membrane 5-hydroxytryptamine 3 receptor,,3160,2622,,1,Rattus norvegicus,Autocuration,104698,,10116.0,,D,,,,BAO_0000019,B,,CHEMBL617805
,6,,Binding affinity was evaluated in vitro by displacement of [3H]zacopride radioligand from 5-hydroxytryptamine 3 receptor,,3161,245,,1,,Autocuration,104698,,,,H,,,,BAO_0000223,B,,CHEMBL617806
,6,,Compound was evaluated for its binding affinity for 5-hydroxytryptamine 3 receptor by measuring displacement [3H]GR-65630 in rat cerebral cortex.,,3162,14788,,1,,Autocuration,104698,,,,H,,,,BAO_0000019,B,,CHEMBL617807
,6,,Compound was evaluated for its binding affinity for 5-hydroxytryptamine 3 receptor by measuring displacement of [3H]granisetron from rat cerebral cortex,,3163,14788,,1,,Autocuration,104698,,,,H,,,,BAO_0000019,B,,CHEMBL617808
,6,,Binding affinity against 5-hydroxytryptamine 3 receptor in rat cortical membrane using [3H]GR-65630 as radioligand,,3164,3020,,1,,Autocuration,104698,,,,H,,,,BAO_0000249,B,,CHEMBL617809
,6,,Compound was tested for its ability to displace [3H]-Q-ICS 205-930 from 5-hydroxytryptamine 3 receptor in rat cortex homogenates,,3165,1742,,1,,Autocuration,104698,,,,H,,,,BAO_0000019,B,,CHEMBL617810
,6,,Concentration of compound required to inhibit the binding of radioligand [3H]GR-65630 to 5-hydroxytryptamine 3 receptor in rat brain cortical membrane,,3166,17394,,1,,Autocuration,104698,,,Brain,H,955.0,,,BAO_0000249,B,,CHEMBL617811
,6,,Concentration required to inhibit the binding of radioligand [3H]GR-65630 to serotonin 5-hydroxytryptamine-3 receptor (5-HT 3 receptor)in rat brain cortical membrane,,3167,17394,,1,,Autocuration,104698,,,Brain,H,955.0,,,BAO_0000221,B,,CHEMBL617812
,6,,Concentration of compound required to inhibit the binding of radioligand [3H]GR-65630 to serotonin 5-hydroxytryptamine 3 receptor in rat cortical membrane,,3168,17394,,1,,Autocuration,104698,,,,H,,,,BAO_0000249,B,,CHEMBL617813
,6,,In vitro inhibitory concentration against radioligand [3H]BRL-43694 binding to 5-hydroxytryptamine 3 receptor in rat cortical membrane,,3169,14286,,1,,Autocuration,104698,,,,H,,,,BAO_0000249,B,,CHEMBL617814
,6,,Inhibition of [3H]BRL-43694 binding to 5-hydroxytryptamine 3 receptor of rat cortical homogenate.,,3170,14178,,1,,Autocuration,104698,,,,H,,,,BAO_0000019,B,,CHEMBL617698
,7,,Inhibition of [3H]BRL-43694 binding to 5-hydroxytryptamine 3 receptor of rat cortical homogenate; Not active at 10000 nm,,3171,14178,,1,Rattus norvegicus,Autocuration,104698,,10116.0,,D,,,,BAO_0000019,B,,CHEMBL617699
,7,,Inhibition of [3H]BRL-43694 binding to 5-hydroxytryptamine 3 receptor of rat cortical homogenate; not active at 10000 nM,,3172,14178,,1,Rattus norvegicus,Autocuration,104698,,10116.0,,D,,,,BAO_0000019,B,,CHEMBL617700
,7,,Inhibition of radiolabeled [3H]-Zacopride ligand binding to 5-hydroxytryptamine 3 receptor,,3173,14178,,1,Rattus norvegicus,Autocuration,104698,,10116.0,,D,,,,BAO_0000223,B,,CHEMBL617701
,6,,Inhibitory concentration against 5-hydroxytryptamine 3 receptor in rat entorhinal cortex using [3H]-LY 278584 as radioligand,,3174,15034,,1,,Autocuration,104698,,,,H,,,,BAO_0000019,B,,CHEMBL617702
,6,,"Tested for inhibition of binding of [3H]GR-65630 to rat cortical membranes, expressed as IC50",,3175,1089,Membranes,1,,Autocuration,104698,,,,H,,,,BAO_0000249,B,,CHEMBL617703
,7,,Inhibition of [3H]GR-65630 binding to rat cortical membrane serotonin 3 receptor,,3176,1089,,1,Rattus norvegicus,Autocuration,104698,,10116.0,,D,,,,BAO_0000019,B,,CHEMBL617704
,6,,The binding affinity at 5-hydroxytryptamine 3 receptor was determined using [3H]LY-278584; Not tested,,3177,16532,,1,,Autocuration,104698,,,,H,,,,BAO_0000223,B,,CHEMBL617705
,7,,Inhibition of [3H]BRL-43694 binding to rat 5-hydroxytryptamine 3 receptor,,3178,12801,,1,Rattus norvegicus,Autocuration,104698,,10116.0,,D,,,,BAO_0000223,B,,CHEMBL617706
,6,433.0,The compound was tested for binding affinity against 5-hydroxytryptamine 3 receptor from NG108-15 cells (using [3H]zacopride as radioligand),,3179,15194,,1,,Autocuration,104698,,,,H,,,NG108-15,BAO_0000219,B,,CHEMBL617707
,6,433.0,The compound was tested for binding affinity against 5-hydroxytryptamine 3 receptor from NG108-15 cells using [3H]zacopride as radioligand,,3180,15194,,1,,Autocuration,104698,,,,H,,,NG108-15,BAO_0000219,B,,CHEMBL617708
,6,,Binding affinity against 5-hydroxytryptamine 3 (5-HT3) receptor from rat cortical homogenate using [3H]zacopride as radioligand,,3181,15194,,1,,Autocuration,104698,,,,H,,,,BAO_0000019,B,,CHEMBL617709
,6,,The compound was tested for binding affinity against 5-hydroxytryptamine 3 receptor from rat cortical homogenate using [3H]zacopride as radioligand; NA= Not active,,3182,15194,,1,,Autocuration,104698,,,,H,,,,BAO_0000019,B,,CHEMBL617710
,6,,The compound was tested for binding affinity against 5-hydroxytryptamine 3 receptor from rat cortical homogenate using [3H]zacopride as radioligand; NA=Not active,,3183,15194,,1,,Autocuration,104698,,,,H,,,,BAO_0000019,B,,CHEMBL882925
,6,,The compound was tested for binding affinity against 5-hydroxytryptamine 3 receptor from rat cortical homogenate using [3H]zacopride as radioligand; not active,,3184,15194,,1,,Autocuration,104698,,,,H,,,,BAO_0000019,B,,CHEMBL617711
,6,,Antagonist potency to 5-hydroxytryptamine 3 receptor was assayed by antagonism of the 5-HT-evoked reflex bradycardia [Bezold-Jarisch(BJ) reflex] in rats,,3185,10610,,1,,Autocuration,104698,,,,H,,,,BAO_0000019,F,,CHEMBL617712
,7,,Antagonistic activity against 5-hydroxytryptamine 3 receptor as inhibition of 5-HT-induced bradycardia (von Bezold-jarisch reflex) in anesthetized rat,,3186,10355,,1,Rattus norvegicus,Autocuration,104698,,10116.0,,D,,,,BAO_0000019,F,,CHEMBL617713
,6,,"Compound was tested as a 5-hydroxytryptamine 3 receptor antagonist in the rat by assessment of the inhibition of the Bezold-Jarisch effect, when administered intravenously",,3187,691,,1,,Autocuration,104698,,,,H,,,,BAO_0000019,F,,CHEMBL617714
,6,,In vivo 5-hydroxytryptamine 3 receptor (5-HT 3 receptor) antagonistic activity expressed as ability to inhibit Bezold-Jarich reflex evoked by 5-HT in rats,,3188,10611,,1,,Autocuration,104698,,,,H,,,,BAO_0000218,F,,CHEMBL617715
,6,,Inhibition dose for 50 percent antagonism for 5-hydroxytryptamine 3 receptor in vivo in rats,,3189,12801,,1,,Autocuration,104698,,,,H,,In vivo,,BAO_0000218,F,,CHEMBL617716
,6,,Inhibition of 5-HT evoked reflex bradycardia in rat.,,3190,10609,,1,,Autocuration,104698,,,,H,,,,BAO_0000218,F,,CHEMBL617717
,6,,5-HT3 receptor antagonistic activity was measured by the inhibition of 5-HT-induced bradycardia after iv administration of 1000 ug/kg dose in urethane-anesthetized rats,,3191,11454,,1,,Autocuration,104698,,,,H,,In vivo,,BAO_0000218,F,,CHEMBL617718
,6,,5-hydroxytryptamine 3 receptor antagonistic activity was measured by the inhibition of 5H+ T-induced bradycardia after iv administration of 1 ug/kg dose in urethane-anesthetized rats,,3192,11454,,1,,Autocuration,104698,,,,H,,In vivo,,BAO_0000218,F,,CHEMBL617719
,6,,5-hydroxytryptamine 3 receptor antagonistic activity measured by inhibition of 5-HT-induced bradycardia (iv administration 10 ug/kg dose in urethane-anesthetized rats),,3193,11454,,1,,Autocuration,104698,,,,H,,In vivo,,BAO_0000218,F,,CHEMBL617720
,7,,5-hydroxytryptamine 3 receptor antagonistic activity as inhibition of 5-HT-induced bradycardia after iv administration of 100 ug/kg dose in urethane-anesthetized rats,,3194,11454,,1,Rattus norvegicus,Autocuration,104698,,10116.0,,D,,In vivo,,BAO_0000218,F,,CHEMBL617721
,6,,5-hydroxytryptamine 3 receptor antagonistic activity was measured by the inhibition of 5H+ T-induced bradycardia after iv administration of 1000 ug/kg dose in urethane-anesthetized rats,,3195,11454,,1,,Autocuration,104698,,,,H,,In vivo,,BAO_0000218,F,,CHEMBL617722
,6,,5-hydroxytryptamine 3 receptor antagonistic activity was measured by the inhibition of 5H+ T-induced bradycardia after iv administration of 1000 ug/kgetized rats,,3196,11454,,1,,Autocuration,104698,,,,H,,In vivo,,BAO_0000218,F,,CHEMBL617723
,6,,5-hydroxytryptamine 3 receptor antagonistic activity was measured by the inhibition of 5H+ T-induced bradycardia after iv administration of 3 ug/kg dose in urethane-anesthetized rats,,3197,11454,,1,,Autocuration,104698,,,,H,,In vivo,,BAO_0000218,F,,CHEMBL617724
,6,,5-hydroxytryptamine 3 receptor antagonistic activity was measured by the inhibition of 5H+ T-induced bradycardia after po administration of 10 ug/kg dose in urethane-anesthetized rats,,3198,11454,,1,,Autocuration,104698,,,,H,,In vivo,,BAO_0000218,F,,CHEMBL617725
,6,,5-hydroxytryptamine 3 receptor antagonistic activity was measured by the inhibition of 5H+ T-induced bradycardia after po administration of 100 ug/kg dose in urethane-anesthetized rats,,3199,11454,,1,,Autocuration,104698,,,,H,,In vivo,,BAO_0000218,F,,CHEMBL617726
,6,,5-hydroxytryptamine 3 receptor antagonistic activity was measured by the inhibition of 5H+ T-induced bradycardia after po administration of 1000 ug/kg dose in urethane-anesthetized rats,,3200,11454,,1,,Autocuration,104698,,,,H,,In vivo,,BAO_0000218,F,,CHEMBL617727
,6,,5-hydroxytryptamine 3 receptor antagonistic activity was measured by the inhibition of 5H+ T-induced bradycardia after po administration of 30 ug/kg dose in urethane-anesthetized rats,,3201,11454,,1,,Autocuration,104698,,,,H,,In vivo,,BAO_0000218,F,,CHEMBL617728
,6,,5-hydroxytryptamine 3 receptor antagonistic activity was measured by the inhibition of 5H+ T-induced bradycardia after po administration of 300 ug/kg dose in urethane-anesthetized rats,,3202,11454,,1,,Autocuration,104698,,,,H,,In vivo,,BAO_0000218,F,,CHEMBL617729
,6,,5-hydroxytryptamine 3 receptor antagonistic activity was measured by the inhibition of 5H+ T-induced bradycardia after po administration of 3ug/kg dose in urethane-anesthetized rats,,3203,11454,,1,,Autocuration,104698,,,,H,,In vivo,,BAO_0000218,F,,CHEMBL617730
,6,,5-hydroxytryptamine 3 receptor antagonistic activity was measured by the inhibition of 5-HT-induced bradycardia after iv administration of 1000 ug/kg dose in urethane-anesthetized rats,,3204,11454,,1,,Autocuration,104698,,,,H,,In vivo,,BAO_0000218,F,,CHEMBL617731
,6,,Compound was tested for the inhibition of 5-HT-induced bradycardia after intravenous administration of 0.3 ug/kg dose in urethane-anesthetized rats,,3205,11454,,1,,Autocuration,104698,,,,H,,In vivo,,BAO_0000218,F,,CHEMBL617732
,6,,Compound was tested for the inhibition of 5-HT-induced bradycardia after intravenous administration of 1 ug/kg dose in urethane-anesthetized rats,,3206,11454,,1,,Autocuration,104698,,,,H,,In vivo,,BAO_0000218,F,,CHEMBL617733
,6,,Compound was tested for the inhibition of 5-HT-induced bradycardia after intravenous administration of 30 ug/kg dose in urethane-anesthetized rats,,3207,11454,,1,,Autocuration,104698,,,,H,,In vivo,,BAO_0000218,F,,CHEMBL617734
,6,,Compound was tested for the inhibition of 5-HT-induced bradycardia after peroral administration of 0.03 mg/kg dose in urethane-anesthetized rats at 0.05 hour,,3208,11454,,1,,Autocuration,104698,,,,H,,In vivo,,BAO_0000218,F,,CHEMBL872874
,6,,Compound was tested for the inhibition of 5-HT-induced bradycardia after peroral administration of 0.03 mg/kg dose in urethane-anesthetized rats at 1 hour,,3209,11454,,1,,Autocuration,104698,,,,H,,In vivo,,BAO_0000218,F,,CHEMBL617735
,6,,Compound was tested for the inhibition of 5-HT-induced bradycardia after peroral administration of 0.03 mg/kg dose in urethane-anesthetized rats at 16 hour,,3210,11454,,1,,Autocuration,104698,,,,H,,In vivo,,BAO_0000218,F,,CHEMBL617736
,6,,Compound was tested for the inhibition of 5-HT-induced bradycardia after peroral administration of 0.03 mg/kg dose in urethane-anesthetized rats at 3 hour,,3211,11454,,1,,Autocuration,104698,,,,H,,In vivo,,BAO_0000218,F,,CHEMBL617737
,6,,Compound was tested for the inhibition of 5-HT-induced bradycardia after peroral administration of 0.03 mg/kg dose in urethane-anesthetized rats at 6 hour,,3212,11454,,1,,Autocuration,104698,,,,H,,In vivo,,BAO_0000218,F,,CHEMBL617738
,6,,Compound was tested for the inhibition of 5-HT-induced bradycardia after peroral administration of 10 ug/kg dose in urethane-anesthetized rats,,3213,11454,,1,,Autocuration,104698,,,,H,,In vivo,,BAO_0000218,F,,CHEMBL617739
,6,,Compound was tested for the inhibition of 5-HT-induced bradycardia after peroral administration of 100 ug/kg dose in urethane-anesthetized rats,,3214,11454,,1,,Autocuration,104698,,,,H,,In vivo,,BAO_0000218,F,,CHEMBL617740
,6,,Compound was tested for the inhibition of 5-HT-induced bradycardia after peroral administration of 1000 ug/kg dose in urethane-anesthetized rats,,3215,11454,,1,,Autocuration,104698,,,,H,,In vivo,,BAO_0000218,F,,CHEMBL617741
,6,,Compound was tested for the inhibition of 5-HT-induced bradycardia after peroral administration of 10 ug/kg dose in urethane-anesthetized rats,,3216,11454,,1,,Autocuration,104698,,,,H,,In vivo,,BAO_0000218,F,,CHEMBL617742
,6,,Compound was tested for the inhibition of 5-HT-induced bradycardia after peroral administration of 3 ug/kg dose in urethane-anesthetized rats,,3217,11454,,1,,Autocuration,104698,,,,H,,In vivo,,BAO_0000218,F,,CHEMBL617743
,6,,Compound was tested for the inhibition of 5-HT-induced bradycardia after peroral administration of 30 ug/kg dose in urethane-anesthetized rats,,3218,11454,,1,,Autocuration,104698,,,,H,,In vivo,,BAO_0000218,F,,CHEMBL617744
,6,,Compound was tested for the inhibition of 5-HT-induced bradycardia after peroral administration of 300 ug/kg dose in urethane-anesthetized rats,,3219,11454,,1,,Autocuration,104698,,,,H,,In vivo,,BAO_0000218,F,,CHEMBL617745
,6,,"In vivo 5-hydroxytryptamine 3 receptor antagonist activity by antagonism of the von Bezold-Jarisch (B-J) reflex in anesthetized rats, (i.v.)",,3220,670,,1,,Autocuration,104698,,,,H,,,,BAO_0000218,F,,CHEMBL617746
,6,,"In vivo 5-hydroxytryptamine 3 receptor antagonist activity by antagonism of the von Bezold-Jarisch (B-J) reflex in anesthetized rats, (i.v.); Not tested",,3221,670,,1,,Autocuration,104698,,,,H,,,,BAO_0000218,F,,CHEMBL617747
