assays_assay_id,assays_cell_id,assays_curated_by,assays_assay_category,assays_variant_id,assays_assay_tissue,assays_assay_subcellular_fraction,assays_tid,assays_relationship_type,assays_confidence_score,assays_src_id,assays_src_assay_id,assays_chembl_id,assays_bao_format,assays_tissue_id
8811,,Intermediate,,,Striatum,,50597,N,1,1,,CHEMBL624363,BAO_0000218,2435.0
8812,,Intermediate,,,Blood,,50597,N,1,1,,CHEMBL624364,BAO_0000218,178.0
8813,,Intermediate,,,Blood,,50597,N,1,1,,CHEMBL624365,BAO_0000218,178.0
8814,,Intermediate,,,Blood,,50597,N,1,1,,CHEMBL624366,BAO_0000218,178.0
8815,,Intermediate,,,Blood,,50597,N,1,1,,CHEMBL624367,BAO_0000218,178.0
8816,,Intermediate,,,Brain,,50597,N,1,1,,CHEMBL624368,BAO_0000218,955.0
8817,,Intermediate,,,Brain,,50597,N,1,1,,CHEMBL624369,BAO_0000218,955.0
8818,,Intermediate,,,Brain,,50597,N,1,1,,CHEMBL624370,BAO_0000218,955.0
8819,,Intermediate,,,Brain,,50597,N,1,1,,CHEMBL625069,BAO_0000218,955.0
8820,,Intermediate,,,Brain,,50597,N,1,1,,CHEMBL625070,BAO_0000218,955.0
8821,,Intermediate,,,Heart,,50597,N,1,1,,CHEMBL626051,BAO_0000218,948.0
8822,,Intermediate,,,Heart,,50597,N,1,1,,CHEMBL626052,BAO_0000218,948.0
8823,,Intermediate,,,Heart,,50597,N,1,1,,CHEMBL626053,BAO_0000218,948.0
8824,,Intermediate,,,Heart,,50597,N,1,1,,CHEMBL626054,BAO_0000218,948.0
8825,,Intermediate,,,Heart,,50597,N,1,1,,CHEMBL626055,BAO_0000218,948.0
8826,,Intermediate,,,Kidney,,50597,N,1,1,,CHEMBL626056,BAO_0000218,2113.0
8827,,Intermediate,,,Kidney,,50597,N,1,1,,CHEMBL626057,BAO_0000218,2113.0
8828,,Intermediate,,,Kidney,,50597,N,1,1,,CHEMBL625193,BAO_0000218,2113.0
8829,,Intermediate,,,Kidney,,50597,N,1,1,,CHEMBL625194,BAO_0000218,2113.0
8830,,Intermediate,,,Liver,,50597,N,1,1,,CHEMBL625195,BAO_0000218,2107.0
8831,,Intermediate,,,Liver,,50597,N,1,1,,CHEMBL625196,BAO_0000218,2107.0
8832,,Intermediate,,,Liver,,50597,N,1,1,,CHEMBL625197,BAO_0000218,2107.0
8833,,Intermediate,,,Liver,,50597,N,1,1,,CHEMBL625198,BAO_0000218,2107.0
8834,,Intermediate,,,Liver,,50597,N,1,1,,CHEMBL627929,BAO_0000218,2107.0
8835,,Intermediate,,,Lung,,50597,N,1,1,,CHEMBL627074,BAO_0000218,2048.0
8836,,Intermediate,,,Lung,,50597,N,1,1,,CHEMBL627075,BAO_0000218,2048.0
8837,,Intermediate,,,Lung,,50597,N,1,1,,CHEMBL627076,BAO_0000218,2048.0
8838,,Intermediate,,,Lung,,50597,N,1,1,,CHEMBL627077,BAO_0000218,2048.0
8839,,Intermediate,,,Lung,,50597,N,1,1,,CHEMBL627078,BAO_0000218,2048.0
8840,,Intermediate,,,Muscle tissue,,50597,N,1,1,,CHEMBL627079,BAO_0000218,2385.0
8841,,Intermediate,,,,,50594,N,1,1,,CHEMBL873824,BAO_0000218,
8842,,Intermediate,,,Plasma,,50594,N,1,1,,CHEMBL627080,BAO_0000218,1969.0
8843,,Intermediate,,,,,50594,N,1,1,,CHEMBL627081,BAO_0000218,
8844,,Intermediate,,,,,50594,N,1,1,,CHEMBL627082,BAO_0000218,
8845,,Intermediate,,,,,50594,N,1,1,,CHEMBL627083,BAO_0000218,
8847,,Intermediate,,,Plasma,,50594,N,1,1,,CHEMBL627085,BAO_0000218,1969.0
8848,,Intermediate,,,,,50594,N,1,1,,CHEMBL627086,BAO_0000218,
8849,,Intermediate,,,Plasma,,50594,N,1,1,,CHEMBL627087,BAO_0000218,1969.0
8850,,Intermediate,,,,,50594,N,1,1,,CHEMBL627088,BAO_0000218,
8851,,Intermediate,,,,,50594,N,1,1,,CHEMBL627089,BAO_0000218,
8852,,Intermediate,,,,,50594,N,1,1,,CHEMBL627090,BAO_0000218,
8853,,Intermediate,,,,,50594,N,1,1,,CHEMBL627091,BAO_0000218,
8854,,Intermediate,,,,,50594,N,1,1,,CHEMBL627092,BAO_0000218,
8855,,Intermediate,,,,,50594,N,1,1,,CHEMBL876785,BAO_0000218,
8856,,Intermediate,,,,,50594,N,1,1,,CHEMBL627093,BAO_0000218,
8857,,Intermediate,,,,,50594,N,1,1,,CHEMBL627094,BAO_0000218,
8858,,Intermediate,,,,,50594,N,1,1,,CHEMBL627095,BAO_0000218,
8859,,Intermediate,,,Brain,,50594,N,1,1,,CHEMBL627096,BAO_0000218,955.0
8860,,Intermediate,,,,,50594,N,1,1,,CHEMBL627097,BAO_0000218,
8861,,Intermediate,,,,,50594,N,1,1,,CHEMBL627098,BAO_0000218,
8862,,Intermediate,,,Blood,,50594,N,1,1,,CHEMBL627099,BAO_0000218,178.0
8863,,Intermediate,,,Brain,,50594,N,1,1,,CHEMBL627100,BAO_0000218,955.0
8864,,Intermediate,,,Plasma,,50594,N,1,1,,CHEMBL627101,BAO_0000218,1969.0
8865,,Intermediate,,,,,50594,N,1,1,,CHEMBL627102,BAO_0000218,
8866,,Intermediate,,,,,50594,N,1,1,,CHEMBL627103,BAO_0000218,
8867,,Intermediate,,,,,50594,N,1,1,,CHEMBL627104,BAO_0000218,
8868,,Intermediate,,,,,50594,N,1,1,,CHEMBL627105,BAO_0000218,
8869,,Intermediate,,,,,50594,N,1,1,,CHEMBL876786,BAO_0000218,
8870,,Intermediate,,,,,50594,N,1,1,,CHEMBL873825,BAO_0000218,
8871,,Intermediate,,,,,50594,N,1,1,,CHEMBL627106,BAO_0000218,
8872,,Intermediate,,,,,50594,N,1,1,,CHEMBL626336,BAO_0000218,
8873,,Intermediate,,,,,50594,N,1,1,,CHEMBL877462,BAO_0000218,
8874,,Intermediate,,,,,50594,N,1,1,,CHEMBL626337,BAO_0000218,
8875,,Intermediate,,,,,50594,N,1,1,,CHEMBL626338,BAO_0000218,
8876,,Intermediate,,,,,50594,N,1,1,,CHEMBL626339,BAO_0000218,
8877,,Intermediate,,,,,50594,N,1,1,,CHEMBL626340,BAO_0000218,
8878,,Intermediate,,,,,50594,N,1,1,,CHEMBL625377,BAO_0000218,
8879,,Intermediate,,,,,50594,N,1,1,,CHEMBL625378,BAO_0000218,
8880,,Intermediate,,,,,50594,N,1,1,,CHEMBL625379,BAO_0000218,
8881,,Autocuration,,,,Microsomes,22224,U,0,1,,CHEMBL625380,BAO_0000251,
8882,,Autocuration,,,,Microsomes,22224,U,0,1,,CHEMBL625381,BAO_0000251,
8883,,Autocuration,,,,,22224,U,0,1,,CHEMBL625382,BAO_0000019,
8884,,Autocuration,,,,,22224,U,0,1,,CHEMBL873828,BAO_0000218,
8885,,Autocuration,,,,,22224,U,0,1,,CHEMBL625383,BAO_0000218,
8886,,Autocuration,,,,,22224,U,0,1,,CHEMBL625384,BAO_0000019,
8887,,Autocuration,,,,,22224,U,0,1,,CHEMBL625385,BAO_0000019,
8888,,Autocuration,,,Liver,,22224,U,0,1,,CHEMBL625386,BAO_0000221,2107.0
8889,,Autocuration,,,Liver,,22224,U,0,1,,CHEMBL623571,BAO_0000221,2107.0
8890,,Autocuration,,,Liver,,22224,U,0,1,,CHEMBL623572,BAO_0000221,2107.0
8891,,Autocuration,,,Liver,,22224,U,0,1,,CHEMBL623573,BAO_0000221,2107.0
8892,,Autocuration,,,Liver,,22224,U,0,1,,CHEMBL623574,BAO_0000221,2107.0
8893,,Autocuration,,,Liver,,22224,U,0,1,,CHEMBL623575,BAO_0000221,2107.0
8894,,Autocuration,,,Liver,,22224,U,0,1,,CHEMBL623749,BAO_0000221,2107.0
8895,,Autocuration,,,Liver,,22224,U,0,1,,CHEMBL623750,BAO_0000221,2107.0
8896,,Autocuration,,,Liver,,22224,U,0,1,,CHEMBL623751,BAO_0000221,2107.0
8897,,Autocuration,,,Liver,,22224,U,0,1,,CHEMBL623752,BAO_0000221,2107.0
8898,,Intermediate,,,Plasma,,50597,N,1,1,,CHEMBL623753,BAO_0000218,1969.0
8899,,Intermediate,,,Plasma,,50597,N,1,1,,CHEMBL623754,BAO_0000218,1969.0
8900,,Intermediate,,,Plasma,,50597,N,1,1,,CHEMBL623755,BAO_0000218,1969.0
8901,,Intermediate,,,,,50597,N,1,1,,CHEMBL623756,BAO_0000218,
8902,,Intermediate,,,,,50597,N,1,1,,CHEMBL623757,BAO_0000218,
8903,,Intermediate,,,,,50597,N,1,1,,CHEMBL623758,BAO_0000218,
8904,,Intermediate,,,Brain,,50597,N,1,1,,CHEMBL623759,BAO_0000218,955.0
8905,,Intermediate,,,,,50597,N,1,1,,CHEMBL623760,BAO_0000218,
8906,,Intermediate,,,,,50597,N,1,1,,CHEMBL623761,BAO_0000218,
8907,,Intermediate,,,Plasma,,50597,N,1,1,,CHEMBL623762,BAO_0000218,1969.0
8908,,Intermediate,,,Plasma,,50597,N,1,1,,CHEMBL877594,BAO_0000218,1969.0
8909,,Intermediate,,,Plasma,,50597,N,1,1,,CHEMBL623763,BAO_0000218,1969.0
8910,,Intermediate,,,Plasma,,50597,N,1,1,,CHEMBL623764,BAO_0000218,1969.0
8911,,Intermediate,,,Plasma,,50597,N,1,1,,CHEMBL623765,BAO_0000218,1969.0
8912,,Intermediate,,,Blood,,50597,N,1,1,,CHEMBL623766,BAO_0000218,178.0
8913,,Intermediate,,,Blood,,50597,N,1,1,,CHEMBL623767,BAO_0000218,178.0
8914,,Intermediate,,,Blood,,50597,N,1,1,,CHEMBL623768,BAO_0000218,178.0
8915,,Intermediate,,,Plasma,,50597,N,1,1,,CHEMBL623769,BAO_0000218,1969.0
8916,,Intermediate,,,Plasma,,50597,N,1,1,,CHEMBL623770,BAO_0000218,1969.0
8917,,Intermediate,,,Plasma,,50597,N,1,1,,CHEMBL623771,BAO_0000218,1969.0
8918,,Intermediate,,,Plasma,,50597,N,1,1,,CHEMBL623772,BAO_0000218,1969.0
8919,,Intermediate,,,Plasma,,50597,N,1,1,,CHEMBL623773,BAO_0000218,1969.0
8920,,Intermediate,,,Plasma,,50597,N,1,1,,CHEMBL623774,BAO_0000218,1969.0
8921,,Intermediate,,,Plasma,,50597,N,1,1,,CHEMBL623775,BAO_0000218,1969.0
8922,,Intermediate,,,,,50597,N,1,1,,CHEMBL623776,BAO_0000218,
8923,,Intermediate,,,Plasma,,50597,N,1,1,,CHEMBL622191,BAO_0000218,1969.0
8924,,Intermediate,,,Plasma,,50597,N,1,1,,CHEMBL622192,BAO_0000218,1969.0
8925,,Intermediate,,,Plasma,,50597,N,1,1,,CHEMBL622193,BAO_0000218,1969.0
8926,,Intermediate,,,Plasma,,50597,N,1,1,,CHEMBL622194,BAO_0000218,1969.0
8927,,Intermediate,,,Plasma,,50597,N,1,1,,CHEMBL622195,BAO_0000218,1969.0
8928,,Intermediate,,,Plasma,,50597,N,1,1,,CHEMBL622196,BAO_0000218,1969.0
8929,,Intermediate,,,Plasma,,50597,N,1,1,,CHEMBL622197,BAO_0000218,1969.0
8930,,Intermediate,,,Plasma,,50597,N,1,1,,CHEMBL622198,BAO_0000218,1969.0
8931,,Intermediate,,,Plasma,,50597,N,1,1,,CHEMBL622199,BAO_0000218,1969.0
8932,,Intermediate,,,Plasma,,50597,N,1,1,,CHEMBL622200,BAO_0000218,1969.0
8933,,Intermediate,,,Plasma,,50597,N,1,1,,CHEMBL622201,BAO_0000218,1969.0
8934,,Intermediate,,,Plasma,,50597,N,1,1,,CHEMBL623990,BAO_0000218,1969.0
8935,,Intermediate,,,Plasma,,50597,N,1,1,,CHEMBL623991,BAO_0000218,1969.0
8936,,Intermediate,,,Plasma,,50597,N,1,1,,CHEMBL623992,BAO_0000218,1969.0
8937,,Intermediate,,,Plasma,,50597,N,1,1,,CHEMBL623993,BAO_0000218,1969.0
8938,,Intermediate,,,Plasma,,50597,N,1,1,,CHEMBL623994,BAO_0000218,1969.0
8939,,Intermediate,,,Plasma,,50597,N,1,1,,CHEMBL623995,BAO_0000218,1969.0
8940,,Intermediate,,,Plasma,,50597,N,1,1,,CHEMBL623996,BAO_0000218,1969.0
8941,,Intermediate,,,Plasma,,50597,N,1,1,,CHEMBL623997,BAO_0000218,1969.0
8942,,Intermediate,,,Plasma,,50597,N,1,1,,CHEMBL623998,BAO_0000218,1969.0
8943,,Intermediate,,,Plasma,,50597,N,1,1,,CHEMBL623999,BAO_0000218,1969.0
8944,,Intermediate,,,Plasma,,50597,N,1,1,,CHEMBL624000,BAO_0000218,1969.0
8945,,Intermediate,,,Plasma,,50597,N,1,1,,CHEMBL624001,BAO_0000218,1969.0
8946,,Intermediate,,,Plasma,,50597,N,1,1,,CHEMBL624002,BAO_0000218,1969.0
8947,,Intermediate,,,Plasma,,50597,N,1,1,,CHEMBL624003,BAO_0000218,1969.0
8948,,Intermediate,,,Plasma,,50597,N,1,1,,CHEMBL624004,BAO_0000218,1969.0
8949,,Intermediate,,,Heart,,50597,N,1,1,,CHEMBL624005,BAO_0000218,948.0
8950,,Intermediate,,,Heart,,50597,N,1,1,,CHEMBL624006,BAO_0000218,948.0
8951,,Intermediate,,,Heart,,50597,N,1,1,,CHEMBL624007,BAO_0000218,948.0
8952,,Intermediate,,,Heart,,50597,N,1,1,,CHEMBL624008,BAO_0000218,948.0
8953,,Intermediate,,,Heart,,50597,N,1,1,,CHEMBL624009,BAO_0000218,948.0
8954,,Intermediate,,,Heart,,50597,N,1,1,,CHEMBL874387,BAO_0000218,948.0
8955,,Intermediate,,,Heart,,50597,N,1,1,,CHEMBL624010,BAO_0000218,948.0
8956,,Intermediate,,,Heart,,50597,N,1,1,,CHEMBL624011,BAO_0000218,948.0
8957,,Intermediate,,,Heart,,50597,N,1,1,,CHEMBL624012,BAO_0000218,948.0
8958,,Intermediate,,,Heart,,50597,N,1,1,,CHEMBL624013,BAO_0000218,948.0
8959,,Intermediate,,,Heart,,50597,N,1,1,,CHEMBL624736,BAO_0000218,948.0
8960,,Intermediate,,,Heart,,50597,N,1,1,,CHEMBL624737,BAO_0000218,948.0
8961,,Intermediate,,,Heart,,50597,N,1,1,,CHEMBL624738,BAO_0000218,948.0
8962,,Intermediate,,,Heart,,50597,N,1,1,,CHEMBL624739,BAO_0000218,948.0
8963,,Intermediate,,,Heart,,50597,N,1,1,,CHEMBL624740,BAO_0000218,948.0
8964,,Intermediate,,,Heart,,50597,N,1,1,,CHEMBL624896,BAO_0000218,948.0
8965,,Intermediate,,,Heart,,50597,N,1,1,,CHEMBL624897,BAO_0000218,948.0
8966,,Intermediate,,,Heart,,50597,N,1,1,,CHEMBL624108,BAO_0000218,948.0
8967,,Intermediate,,,Heart,,50597,N,1,1,,CHEMBL624109,BAO_0000218,948.0
8968,,Intermediate,,,Heart,,50597,N,1,1,,CHEMBL624110,BAO_0000218,948.0
8969,,Intermediate,,,Heart,,50597,N,1,1,,CHEMBL624111,BAO_0000218,948.0
8970,,Intermediate,,,Heart,,50597,N,1,1,,CHEMBL624112,BAO_0000218,948.0
8971,,Intermediate,,,Heart,,50597,N,1,1,,CHEMBL624113,BAO_0000218,948.0
8972,,Intermediate,,,Heart,,50597,N,1,1,,CHEMBL619709,BAO_0000218,948.0
8973,,Intermediate,,,Heart,,50597,N,1,1,,CHEMBL619710,BAO_0000218,948.0
8974,,Intermediate,,,Kidney,,50597,N,1,1,,CHEMBL619711,BAO_0000218,2113.0
8975,,Intermediate,,,Kidney,,50597,N,1,1,,CHEMBL619712,BAO_0000218,2113.0
8976,,Intermediate,,,Kidney,,50597,N,1,1,,CHEMBL619713,BAO_0000218,2113.0
8977,,Intermediate,,,Kidney,,50597,N,1,1,,CHEMBL619714,BAO_0000218,2113.0
8978,,Intermediate,,,Kidney,,50597,N,1,1,,CHEMBL619715,BAO_0000218,2113.0
8979,,Intermediate,,,Kidney,,50597,N,1,1,,CHEMBL619716,BAO_0000218,2113.0
8980,,Intermediate,,,Kidney,,50597,N,1,1,,CHEMBL619717,BAO_0000218,2113.0
8981,,Intermediate,,,Kidney,,50597,N,1,1,,CHEMBL619718,BAO_0000218,2113.0
8982,,Intermediate,,,Kidney,,50597,N,1,1,,CHEMBL619719,BAO_0000218,2113.0
8983,,Intermediate,,,Kidney,,50597,N,1,1,,CHEMBL875329,BAO_0000218,2113.0
8984,,Intermediate,,,Kidney,,50597,N,1,1,,CHEMBL619720,BAO_0000218,2113.0
8985,,Intermediate,,,Kidney,,50597,N,1,1,,CHEMBL619721,BAO_0000218,2113.0
8986,,Intermediate,,,Kidney,,50597,N,1,1,,CHEMBL619722,BAO_0000218,2113.0
8987,,Intermediate,,,Kidney,,50597,N,1,1,,CHEMBL619723,BAO_0000218,2113.0
8988,,Intermediate,,,Kidney,,50597,N,1,1,,CHEMBL619724,BAO_0000218,2113.0
8989,,Intermediate,,,Kidney,,50597,N,1,1,,CHEMBL619725,BAO_0000218,2113.0
8990,,Intermediate,,,Kidney,,50597,N,1,1,,CHEMBL619726,BAO_0000218,2113.0
8991,,Intermediate,,,Kidney,,50597,N,1,1,,CHEMBL619727,BAO_0000218,2113.0
8992,,Intermediate,,,Kidney,,50597,N,1,1,,CHEMBL619728,BAO_0000218,2113.0
8993,,Intermediate,,,Kidney,,50597,N,1,1,,CHEMBL619729,BAO_0000218,2113.0
8994,,Intermediate,,,Muscle tissue,,50597,N,1,1,,CHEMBL619730,BAO_0000218,2385.0
8995,,Intermediate,,,Muscle tissue,,50597,N,1,1,,CHEMBL619731,BAO_0000218,2385.0
8996,,Intermediate,,,Muscle tissue,,50597,N,1,1,,CHEMBL619732,BAO_0000218,2385.0
8997,,Intermediate,,,Muscle tissue,,50597,N,1,1,,CHEMBL619733,BAO_0000218,2385.0
8998,,Intermediate,,,Muscle tissue,,50597,N,1,1,,CHEMBL619734,BAO_0000218,2385.0
8999,,Intermediate,,,Zone of skin,,50597,N,1,1,,CHEMBL619735,BAO_0000218,14.0
9000,,Intermediate,,,Zone of skin,,50597,N,1,1,,CHEMBL875330,BAO_0000218,14.0
9001,,Intermediate,,,Zone of skin,,50597,N,1,1,,CHEMBL628465,BAO_0000218,14.0
9002,,Intermediate,,,Zone of skin,,50597,N,1,1,,CHEMBL628466,BAO_0000218,14.0
9003,,Intermediate,,,Zone of skin,,50597,N,1,1,,CHEMBL628467,BAO_0000218,14.0
9004,,Intermediate,,,Spleen,,50597,N,1,1,,CHEMBL628468,BAO_0000218,2106.0
9005,,Intermediate,,,Spleen,,50597,N,1,1,,CHEMBL628469,BAO_0000218,2106.0
9006,,Intermediate,,,Spleen,,50597,N,1,1,,CHEMBL628470,BAO_0000218,2106.0
9007,,Intermediate,,,Spleen,,50597,N,1,1,,CHEMBL628471,BAO_0000218,2106.0
9008,,Intermediate,,,Spleen,,50597,N,1,1,,CHEMBL628472,BAO_0000218,2106.0
9009,,Intermediate,,,Thyroid gland,,50597,N,1,1,,CHEMBL625191,BAO_0000218,2046.0
9010,,Intermediate,,,Thyroid gland,,50597,N,1,1,,CHEMBL625192,BAO_0000218,2046.0
9011,,Intermediate,,,Thyroid gland,,50597,N,1,1,,CHEMBL875337,BAO_0000218,2046.0
9012,,Intermediate,,,Thyroid gland,,50597,N,1,1,,CHEMBL626341,BAO_0000218,2046.0
9013,,Intermediate,,,Thyroid gland,,50597,N,1,1,,CHEMBL626342,BAO_0000218,2046.0
9014,,Intermediate,,,Liver,,50597,N,1,1,,CHEMBL621943,BAO_0000218,2107.0
9015,,Intermediate,,,,,50597,N,1,1,,CHEMBL621944,BAO_0000218,
9016,,Intermediate,,,,,50597,N,1,1,,CHEMBL621945,BAO_0000218,
9017,,Intermediate,,,,,50597,N,1,1,,CHEMBL621946,BAO_0000218,
9018,,Intermediate,,,,,50597,N,1,1,,CHEMBL621947,BAO_0000218,
9019,,Intermediate,,,,,50597,N,1,1,,CHEMBL621948,BAO_0000218,
9020,,Intermediate,,,,,50597,N,1,1,,CHEMBL621949,BAO_0000218,
9021,,Intermediate,,,,,50597,N,1,1,,CHEMBL621950,BAO_0000218,
9022,,Intermediate,,,,,50597,N,1,1,,CHEMBL621951,BAO_0000218,
9023,,Intermediate,,,Blood,,50597,N,1,1,,CHEMBL621952,BAO_0000218,178.0
9024,,Intermediate,,,Liver,,50597,N,1,1,,CHEMBL621953,BAO_0000218,2107.0
9025,,Intermediate,,,,,50597,N,1,1,,CHEMBL621954,BAO_0000218,
9026,,Intermediate,,,,,50597,N,1,1,,CHEMBL621955,BAO_0000218,
9027,,Intermediate,,,,,50597,N,1,1,,CHEMBL621956,BAO_0000218,
9028,,Intermediate,,,,,50597,N,1,1,,CHEMBL621957,BAO_0000218,
9029,,Intermediate,,,,,50597,N,1,1,,CHEMBL621958,BAO_0000218,
9030,,Intermediate,,,,,50597,N,1,1,,CHEMBL621959,BAO_0000218,
9031,,Intermediate,,,,,50597,N,1,1,,CHEMBL621960,BAO_0000218,
9032,,Intermediate,,,,,50597,N,1,1,,CHEMBL621961,BAO_0000218,
9033,,Intermediate,,,,,50597,N,1,1,,CHEMBL621962,BAO_0000218,
9034,,Intermediate,,,,,50597,N,1,1,,CHEMBL876787,BAO_0000218,
9035,,Intermediate,,,,,50597,N,1,1,,CHEMBL621963,BAO_0000218,
9036,,Intermediate,,,Stomach,,50597,N,1,1,,CHEMBL622637,BAO_0000218,945.0
9037,,Intermediate,,,Stomach,,50597,N,1,1,,CHEMBL622638,BAO_0000218,945.0
9038,,Intermediate,,,Stomach,,50597,N,1,1,,CHEMBL626561,BAO_0000218,945.0
9039,,Autocuration,,,,,22224,U,0,1,,CHEMBL626562,BAO_0000019,
9040,,Autocuration,,,,,22224,U,0,1,,CHEMBL626563,BAO_0000218,
9041,,Autocuration,,,,,22224,U,0,1,,CHEMBL626564,BAO_0000218,
9042,,Autocuration,,,,,22224,U,0,1,,CHEMBL626565,BAO_0000218,
9043,,Autocuration,,,,,22224,U,0,1,,CHEMBL626566,BAO_0000218,
9044,,Autocuration,,,,,22224,U,0,1,,CHEMBL626567,BAO_0000218,
9045,,Autocuration,,,,,22224,U,0,1,,CHEMBL626568,BAO_0000218,
9046,,Autocuration,,,,,22224,U,0,1,,CHEMBL626569,BAO_0000218,
9047,,Autocuration,,,,,22224,U,0,1,,CHEMBL626570,BAO_0000218,
9048,,Autocuration,,,,,22224,U,0,1,,CHEMBL626571,BAO_0000218,
9049,,Autocuration,,,,,22224,U,0,1,,CHEMBL626572,BAO_0000218,
9050,,Autocuration,,,Plasma,,22224,U,0,1,,CHEMBL626573,BAO_0000218,1969.0
9051,,Autocuration,,,Liver,Microsomes,22224,U,0,1,,CHEMBL626574,BAO_0000251,2107.0
9052,,Autocuration,,,Liver,Microsomes,22224,U,0,1,,CHEMBL626575,BAO_0000251,2107.0
9053,,Autocuration,,,,,22224,U,0,1,,CHEMBL626576,BAO_0000218,
9054,,Autocuration,,,,,22224,U,0,1,,CHEMBL626577,BAO_0000218,
9055,,Autocuration,,,,,22224,U,0,1,,CHEMBL626578,BAO_0000218,
9056,,Autocuration,,,,,22224,U,0,1,,CHEMBL625263,BAO_0000218,
9057,,Autocuration,,,,,22224,U,0,1,,CHEMBL625264,BAO_0000218,
9058,,Autocuration,,,,,22224,U,0,1,,CHEMBL625265,BAO_0000218,
9059,,Autocuration,,,,Microsomes,22224,U,0,1,,CHEMBL625266,BAO_0000251,
9060,,Autocuration,,,,Microsomes,22224,U,0,1,,CHEMBL876796,BAO_0000251,
9061,,Autocuration,,,,,22224,U,0,1,,CHEMBL625267,BAO_0000218,
9062,,Autocuration,,,Plasma,,22224,U,0,1,,CHEMBL625268,BAO_0000218,1969.0
9063,,Autocuration,,,Plasma,,22224,U,0,1,,CHEMBL625269,BAO_0000218,1969.0
9064,,Autocuration,,,Plasma,,22224,U,0,1,,CHEMBL624689,BAO_0000218,1969.0
9065,,Autocuration,,,,,22224,U,0,1,,CHEMBL624690,BAO_0000218,
9066,,Autocuration,,,Urine,,22224,U,0,1,,CHEMBL624691,BAO_0000218,1088.0
9067,,Autocuration,,,Urine,,22224,U,0,1,,CHEMBL624692,BAO_0000218,1088.0
9068,,Autocuration,,,,,22224,U,0,1,,CHEMBL624693,BAO_0000218,
9069,,Autocuration,,,,,22224,U,0,1,,CHEMBL624694,BAO_0000218,
9070,,Autocuration,,,,,22224,U,0,1,,CHEMBL877596,BAO_0000221,
9071,,Autocuration,,,,,22224,U,0,1,,CHEMBL624695,BAO_0000019,
9072,,Autocuration,,,Liver,,22224,U,0,1,,CHEMBL624696,BAO_0000221,2107.0
9073,,Autocuration,,,,,22224,U,0,1,,CHEMBL624697,BAO_0000019,
9074,,Autocuration,,,Blood,,22224,U,0,1,,CHEMBL624698,BAO_0000218,178.0
9075,,Autocuration,,,Blood,,22224,U,0,1,,CHEMBL624699,BAO_0000218,178.0
9076,,Autocuration,,,,,22224,U,0,1,,CHEMBL624700,BAO_0000218,
9077,,Intermediate,,,Plasma,,50597,N,1,1,,CHEMBL622903,BAO_0000218,1969.0
9078,,Intermediate,,,Plasma,,50597,N,1,1,,CHEMBL622904,BAO_0000218,1969.0
9079,,Intermediate,,,Plasma,,50597,N,1,1,,CHEMBL622905,BAO_0000218,1969.0
9080,,Intermediate,,,Plasma,,50597,N,1,1,,CHEMBL622906,BAO_0000218,1969.0
9081,,Intermediate,,,Plasma,,50597,N,1,1,,CHEMBL622907,BAO_0000218,1969.0
9082,,Intermediate,,,Plasma,,50597,N,1,1,,CHEMBL622908,BAO_0000218,1969.0
9083,,Intermediate,,,Plasma,,50597,N,1,1,,CHEMBL622909,BAO_0000218,1969.0
9084,,Intermediate,,,Plasma,,50597,N,1,1,,CHEMBL622910,BAO_0000218,1969.0
9085,,Intermediate,,,Brain,,50597,N,1,1,,CHEMBL622911,BAO_0000218,955.0
9086,,Intermediate,,,Plasma,,50597,N,1,1,,CHEMBL622912,BAO_0000218,1969.0
9087,,Intermediate,,,Plasma,,50597,N,1,1,,CHEMBL622913,BAO_0000218,1969.0
9088,,Intermediate,,,Plasma,,50597,N,1,1,,CHEMBL622914,BAO_0000218,1969.0
9089,,Intermediate,,,Plasma,,50597,N,1,1,,CHEMBL622915,BAO_0000218,1969.0
9090,,Intermediate,,,Plasma,,50597,N,1,1,,CHEMBL622916,BAO_0000218,1969.0
9091,,Intermediate,,,Plasma,,50597,N,1,1,,CHEMBL622917,BAO_0000218,1969.0
9092,,Intermediate,,,Plasma,,50597,N,1,1,,CHEMBL622918,BAO_0000218,1969.0
9093,,Intermediate,,,Plasma,,50597,N,1,1,,CHEMBL622919,BAO_0000218,1969.0
9094,,Intermediate,,,Plasma,,50597,N,1,1,,CHEMBL622920,BAO_0000218,1969.0
9095,,Intermediate,,,Plasma,,50597,N,1,1,,CHEMBL622921,BAO_0000218,1969.0
9096,,Intermediate,,,Plasma,,50597,N,1,1,,CHEMBL622922,BAO_0000218,1969.0
9097,,Intermediate,,,Plasma,,50597,N,1,1,,CHEMBL622923,BAO_0000218,1969.0
9098,,Intermediate,,,Plasma,,50597,N,1,1,,CHEMBL877604,BAO_0000218,1969.0
9099,,Intermediate,,,Plasma,,50597,N,1,1,,CHEMBL622924,BAO_0000218,1969.0
9100,,Intermediate,,,Plasma,,50597,N,1,1,,CHEMBL622925,BAO_0000218,1969.0
9101,,Intermediate,,,Plasma,,50597,N,1,1,,CHEMBL622926,BAO_0000218,1969.0
9102,,Intermediate,,,Plasma,,50597,N,1,1,,CHEMBL623625,BAO_0000218,1969.0
9103,,Expert,,,Plasma,,50597,N,1,1,,CHEMBL623626,BAO_0000218,1969.0
9104,,Intermediate,,,Plasma,,50597,N,1,1,,CHEMBL623627,BAO_0000218,1969.0
