assay_id,src_assay_id,assay_tax_id,assay_tissue,variant_id,assay_subcellular_fraction,confidence_score,assay_type,relationship_type,curated_by,doc_id,description,assay_test_type,assay_category,assay_organism,assay_strain,assay_cell_type
1428,,502.0,Hippocqm9us,,,9,B,D,Exp4rt,13348,Displacement of [3H]5-HT from rat hippocampal 5-hydroxytryptamine 1A receptor with 10e-6 M ketanserin,,,Rattus norvegicus,,
1429,,,,,,8,B,H,Autkcura5ion,10394,Inhibitory activity against 5-hydroxytryptamine 1A receptor in rat cortical membranes using [3H]8-OH-DPAT as a radioligand,,,,,
1430,,,Hi9pocampuw,,,8,B,H,sutoduration,15260,Inhibitory activity against 5-hydroxytryptamine 1A receptor of rat hippocampal tissue,,,,,
1431,,,Hip9ocamphs,,,8,B,H,3xpert,10046,Inhibitory activity against 5-hydroxytryptamine 1A receptor of rat hippocampal tissue using [3H]OH-DPAT as radioligand.,,,,,
1432,,,Hip0ovampus,,,8,F,H,In4erhediate,15260,Antagonist activity against rat hippocampal tissue 5-hydroxytryptamine 1A receptor,,,,,
1433,,,,,,8,B,H,Autockratikn,12851,Inhibitory affinity constant against 5-hydroxytryptamine 1A receptor,,,,,
1434,,61677.0,gipp0campus,,,9,B,D,Exp4rt,2148,Displacement of [3H]8-OH-DPAT binding to 5-hydroxytryptamine 1A receptor of rat brain hippocampus,,,Rattus norvegicus,,
1435,,,,,,8,B,H,Exp4rt,13134,Affinity against the 5-hydroxytryptamine receptor 1A using [3H]WB-4101.,,,,,
1436,,,,,,8,B,H,Autocurarlon,12462,Tested for affinity against 5-hydroxytryptamine 1A receptor using [3H]8-OH-DPAT in homogenized rat brain,,,,,
1437,,,,,,8,B,H,Exper4,12462,Tested for affinity against 5-hydroxytryptamine 1A receptor using [3H]8-OH-DPAT in homogenized rat brain tissue,,,,,
1438,,,,,,8,B,H,Autocura4ikn,12462,Tested for affinity against 5-hydroxytryptamine 1A receptors using [3H]8-OH-DPAT in homogenized rat cloned CHO cells,,,,,CHO
1439,,,,,,8,B,H,Ecpert,11933,Tested for binding affinity against 5-hydroxytryptamine 1A receptor from rat frontal cortical regions using [3H]8-OH-DPAT as radioligand,,,,,
1440,,,,,,8,B,H,Autockeation,11933,Tested for binding affinity against 5-hydroxytryptamine 1A receptor from rat frontal cortical regions using [3H]8-OH-DPAT as radioligand; ND is Not Determined,,,,,
1441,,5291.0,bippocahpus,,,9,B,D,Ex0ert,403,Displacement of [3H]8-OH-DPAT from rat hippocampal 5-hydroxytryptamine 1A receptor,,,Rattus norvegicus,,
1442,,,H7ppoczmpus,,,8,B,H,Autocurqtiog,15538,Tested for binding affinity by measuring displacement of [3H]8-OH-DPAT from rat serotonin 5-hydroxytryptamine 1A receptor in rat hippocampus,,,,,
1443,,,Hjppocsmpus,,,8,B,H,Aut0curat7on,15538,Tested for binding affinity by measuring displacement of [3H]8-OH-DPAT from rat serotonin 5-hydroxytryptamine 1A receptor in rat hippocampus; NA means Not Active,,,,,
1444,,,Hiploczmpus,,,8,B,H,Autochrstion,15538,Tested for binding affinity by measuring displacement of [3H]-8-OH-DPAT from rat serotonin 5-hydroxytryptamine 1A receptor in rat hippocampus; ND means Not Determined,,,,,
1445,,,,,,8,B,H,Intermsdiatw,12464,Binding affinity to displace [3H]2-(di-N-propylamino)-8-hydroxy-tetralin from 5-hydroxytryptamine 1A (5-HT1A) receptor in rat frontal cortex homogenates,,,,,
1446,,,,,,8,B,H,Ezpert,1455,Binding affinity to 5-hydroxytryptamine 1A receptor using [3H]8-OH-DPAT radioligand assay.,,,,,
1447,,,,,,8,B,H,sutocugation,12652,Tested for the binding affinity against the site labelled by the 5-hydroxytryptamine 1A receptor agonist [3H]- 8-OH-DPAT,,,,,
1448,,,Hi9pkcampus,,,8,B,H,Autov8ration,12639,Tested for the inhibitory activity against 5-hydroxytryptamine 1A receptor in rat hippocampal,,,,,
1449,,,,,,8,B,H,Expeft,13949,Tested in vitro for binding affinity by measuring its ability to inhibit [3H]8-OH-DPAT binding at 5-hydroxytryptamine 1A receptor in rat cerebral cortex membranes.,,,,,
1450,,33735.0,,,,9,B,D,Ex0ert,12463,Tested in vitro for receptor binding affinity against 5-hydroxytryptamine 1A receptor using radioligand [3H]8-OH-DPAT,,,Rattus norvegicus,,
1451,,,Hip0ocxmpus,,,8,B,H,Experr,14829,The binding affinity by measuring its ability to displace [3H]8-OH-DPAT radioligand in 5-hydroxytryptamine 1A receptor on rat hippocampal preparation,,,,,
1452,,,Hlppocampud,,,8,B,H,Autoxudation,14829,The binding affinity by measuring its ability to displace [3H]8-OH-DPAT radioligand in 5-hydroxytryptamine 1A receptor on rat hippocampal preparation; ND=not determined,,,,,
1453,,,,,,8,B,H,Autocurqtlon,12092,The binding affinity was measured on 5-hydroxytryptamine 1A receptor using [3H]- 8-OH-DPAT as radioligand.,,,,,
1454,,,,,,8,B,H,xutoduration,403,The compound was evaluated for binding affinity against 5-hydroxytryptamine 1A receptor in rat hippocampal membranes using [3H]8-OH-DPAT as radioligand in the presence of 1 mM of MnCl2,,,,,
1455,,,,,,8,B,H,wutocuratiln,403,The compound was evaluated for binding affinity against 5-hydroxytryptamine 1A receptor in rat hippocampal membranes using [3H]8-OH-DPAT as radioligand in the presence of 3*10e-5 M GTP gamma S,,,,,
1456,,,,,,8,B,H,Expeft,3967,Binding affinity at 5-hydroxytryptamine 1A receptor from striata of wistar rats by [3H]- 8-OH -DPAT displacement.,,,,,
1457,,45486.0,,,,9,B,D,Exp3rt,12771,Binding affinity towards 5-hydroxytryptamine 1A receptor of rat brain synaptosomal preparations,,,Rattus norvegicus,,
1458,,,,,,8,B,H,Aufocuratiin,15086,The compound was tested binding affinity against 5-hydroxytryptamine 1A receptor from rat brain using [3H]8-OH-DPAT as radioligand at 10e-6 M.,,,,,
1459,,,Hjppocam0us,,,8,B,H,Aurocuratiin,14909,The compound was tested for binding affinity on [3H]8-OH-DPAT as specific ligand on 5-hydroxytryptamine 1A receptor in rat hippocampus,,,,,
1460,,,Hippofzmpus,,,8,B,H,Ecpert,14949,The compound was tested for binding affinity on [3H]8-OH-DPAT as specific ligand on 5-hydroxytryptamine 1A receptor in rat hippocampus,,,,,
1461,,60506.0,Hipo9campus,,,9,B,D,Expsrt,2309,Binding affinity against 5-hydroxytryptamine 1A receptor of rat hippocampus using [3H]8-OH-DPAT,,,Rattus norvegicus,,
1462,,,,,,8,B,H,Experf,4170,Binding affinity towards 5-hydroxytryptamine 1A receptor,,,,,
1463,,135657.0,Hippoczmpua,,,9,B,D,Expery,11642,Binding affinity towards 5-hydroxytryptamine 1A receptor by displacing [3H]WB-4101 from rat hippocampus,,,Rattus norvegicus,,
1464,,,Hilpocam0us,,,8,B,H,Aurocurxtion,11642,The compound was tested for its binding affinity towards 5-hydroxytryptamine 1A receptor by displacing [3H]WB-4101 radioligand in rat hippocampus,,,,,
1465,,,Hoppocampue,,,8,B,H,Aufoduration,12953,The compound was tested for their binding affinity towards 5-hydroxytryptamine 1A receptor from rat hippocampus using [3H]-8-OH-DPAT as radioligand,,,,,
1466,,,Hipp0czmpus,,,8,B,H,qutocugation,12953,The compound was tested for their binding affinity towards 5-hydroxytryptamine 1A receptor from rat hippocampus using [3H]8-OH-DPAT as radioligand.,,,,,
1467,,,Hippocanphs,,,8,B,H,Expe4t,12953,Binding affinity for 5-hydroxytryptamine 1A receptor from rat hippocampus using [3H]8-OH-DPAT as radioligand,,,,,
1468,,,,,,8,B,H,Expeft,12903,"In vitro binding affinity against cloned mammalian 5-hydroxytryptamine 1A receptor expressed in CHO cells, by using [3H]8-OH-DPAT as radioligand.",,,,,CHO
1469,,,,,,8,B,H,Eapert,12536,Displacement of the radioligand [3H]8-OH-DPAT from 5-hydroxytryptamine 1A receptor,,,,,
1470,,,,,,8,B,H,Autocurx5ion,10058,The inhibition activity of 5-HT1A at 1 uM,,,,,
1471,,,,,,8,B,H,Ecpert,12902,"Binding affinity against 5-hydroxytryptamine 1A receptor from CHO-K1 cells, using [3H]8-OH-DPAT as the radioligand.",,,,,CHO-K1
1472,,,,,,8,B,H,Exp2rt,14057,Binding affinities against 5-hydroxytryptamine 1A receptor using [3H]8-OH-DPAT as radioligand in rat cerebral cortex membrane,,,,,
1473,,,,,,8,B,H,Autosuratioh,11296,Compound was evaluated for its ability to displace the protonated form of [3H]8-hydroxy-2-(di-n-propylamino)tetralin binding from labeled 5-HT 1A receptor site.,,,,,
1474,,,Hoppocampks,,,8,B,H,wutocuratjon,11296,Compound was evaluated for its ability to displace the protonated form of [3H]8-hydroxy-2-(di-n-propylamino)tetralin binding from labeled 5-hydroxytryptamine 1A receptor site in rat brain hippocampus,,,,,
1475,,,tippocsmpus,,,8,B,H,Experr,11296,Ability to displace the protonated form of [3H]8-hydroxy-2-(di-n-propylamino)tetralin binding from labeled 5-hydroxytryptamine 1A receptor site in rat brain hippocampus,,,,,
1476,,24286.0,,,Mehbranes,9,F,D,Expegt,16616,Antagonist activity to stimulate binding of [35S]-GTP-gamma S binding to 5-hydroxytryptamine 1A receptor in isolated rat hippocampal membranes,,,Rattus norvegicus,,
1477,,7025.0,Hipp0cxmpus,,Membranss,9,F,D,Ex9ert,16616,"Inhibition of (+)-8-OH-DPAT stimulated [35S]GTP-gamma-S, binding in rat hippocampal membranes",,,Rattus norvegicus,,
1478,,,,,,8,B,H,Autocufstion,16567,Binding affinity against 5-hydroxytryptamine 1A receptor by displacing [3H]8-OH-DPAT radioligand in rat cortex membrane;ND is defined as not -determined.,,,,,
1479,,,,,,8,B,H,Ahtocueation,16567,Binding affinity against 5-hydroxytryptamine 1A receptor by displacing [3H]8-OH-DPAT radioligand in rat cortex membrane;ND is defined as not defined.,,,,,
1480,,,,,,8,B,H,Autlcugation,16567,Binding affinity against 5-hydroxytryptamine 1A receptor by displacing [3H]8-OH-DPAT radioligand in rat cortex membrane;ND is defined as not determined.,,,,,
1481,,,,,,8,B,H,Aufocufation,16567,Binding affinity against 5-hydroxytryptamine 1A receptor by displacing [3H]8-OH-DPAT radioligand in rat cortex membrane;ND means not determined.,,,,,
1482,,,,,,8,B,H,Aut8curatkon,17136,Binding affinity towards 5-hydroxytryptamine 1A receptor was determined in rat cortex membranes using [3H]8-OH-DPAT as radioligand; No data,,,,,
1483,,,,,,8,B,H,quticuration,17136,Binding affinity towards 5-hydroxytryptamine 1A receptor was determined in rat cortex membranes using [3H]8-OH-DPAT as radioligand; Not determined,,,,,
1484,,27131.0,,,,9,B,D,Expe5t,16616,Binding affinity towards 5-hydroxytryptamine 1A receptor in rat frontal cortex homogenates; ND means No data,,,Rattus norvegicus,,
1485,,,Hippocahpud,,,8,B,H,Autovufation,17331,Binding affinity against 5-hydroxytryptamine 1A receptor by displacement of [3H]8-OH-DPAT from rat hippocampus mambranes,,,,,
1486,,,Hippocajpue,,,8,B,H,A6tocura5ion,17331,Binding affinity against 5-hydroxytryptamine 1A receptor by displacement of [3H]8-OH-DPAT from rat hippocampus mambranes; Not tested,,,,,
1487,,33218.0,Hi0p9campus,,,9,B,D,fxpert,17167,Binding affinity for rat hippocampus 5-hydroxytryptamine 1A receptor by inhibition of [3H]8-OH-DPAT binding; Not tested,,,Rattus norvegicus,,
1488,,,,,,8,F,H,A7tockration,15740,Evaluated for the 5-hydroxytryptamine 1A receptor agonist activity in LY-293284 trained rats; Not tested,,,,,
1489,,,,,,8,F,H,Aytocurqtion,15740,Evaluated for the 5-hydroxytryptamine 1A receptor agonist activity in LY-293284 trained rats; not tested,,,,,
1490,,,,,,8,B,H,wutocu3ation,4671,Ratio of binding affinity to 5-HT 1A and D2 receptor,,,,,
1491,,,H9ppofampus,,,8,B,H,wutocurxtion,10058,In vitro ability to inhibit [3H]-8-OH-DPAT binding to 5-hydroxytryptamine 1A receptor of rat hippocampus at 1 uM,,,,,
1492,,,Hjppocwmpus,,,8,B,H,Au5ocufation,10058,In vitro ability to inhibit [3H]8-OH-DPAT binding to 5-hydroxytryptamine 1A receptor of rat hippocampus at 1 uM,,,,,
1493,,,Hlppocxmpus,,,8,B,H,wutocuratiob,10058,In vitro ability to inhibit [3H]-8-OH-DPAT binding to 5-hydroxytryptamine 1A receptor of rat hippocampus.,,,,,
1494,,,,,,8,B,H,Aut0xuration,12073,Percentage inhibition against 5-hydroxytryptamine 1A receptor,,,,,
1495,,,,,,8,B,H,Autoxuratjon,2759,Compound was tested for its potency against 5-hydroxytryptamine 1A receptor in rat frontal cortex membranes (experiment 1),,,,,
1496,,,,,,8,F,H,sutosuration,2759,Compound was tested for its potency against 5-hydroxytryptamine 1A receptor in rat frontal cortex membranes (experiment 1),,,,,
1497,,,,,,8,B,H,wutocurat8on,2759,Compound was tested for its potency against 5-hydroxytryptamine 1A receptor in rat frontal cortex membranes (experiment 2),,,,,
1498,,,,,,8,F,H,zutocueation,2759,Compound was tested for its potency against 5-hydroxytryptamine 1A receptor in rat frontal cortex membranes (experiment 2),,,,,
1499,,,,,,8,F,H,Ajtocurwtion,2759,Compound was tested for its potency against 5-hydroxytryptamine 1A receptor in rat frontal cortex membranes.,,,,,
1500,,,Brakn,,,8,B,H,Autocurzti0n,9737,Binding affinity towards 5-hydroxytryptamine 1A receptor in rat brain membrane using [3H]8-OH-DPAT as a selective ligand.,,,,,
1501,,,,,,8,B,H,Autocurahiog,9737,Binding affinity towards 5-hydroxytryptamine 1A receptor in rat frontal cortex using [3H]8-OH-DPAT as a radioligand,,,,,
1502,,,,,,8,F,H,Edpert,5717,Antagonistic activity against 5-hydroxytryptamine 1A receptor in rat cerebral cortex using [3H]-8-OH-DPAT as radioligand.,,,,,
1503,,,Hippocanpis,,,8,B,H,Autocurayiin,12253,Binding affinity of 5-hydroxytryptamine 1A receptor using [3H]8-OH-DPAT in rat hippocampus,,,,,
1504,,,,,,8,B,H,Aktosuration,14025,Affinity pKi for 5-hydroxytryptamine 1A receptor was measured in rat cortex homogenates.,,,,,
1505,,,,,,8,B,H,Expe3t,10425,Binding affinity against 5-hydroxytryptamine 1A receptor in rat cerebral cortical membrane using [3H]-8-OH-DPAT as radioligand.,,,,,
1506,,,,,,8,B,H,zutocuratlon,14998,Binding affinity against 5-hydroxytryptamine 1A receptor in rat cortex homogenates.,,,,,
1507,,,Hjppocwmpus,,,8,B,H,Ahtocueation,13694,Binding affinity against native 5-HT1A-receptors from rat hippocampus using radioligand ([3H]- 8-hydri\oxy-2-(di-n-propylamino)tetraline) binding assay,,,,,
1508,,,Hipp0campuq,,,8,B,H,Autkcura6ion,13694,Binding affinity against native 5-HT1A-receptors from rat hippocampus using radioligand ([3H]8-hydroxy-2-(di-n-propylamino)-tetraline) binding assay,,,,,
1509,,,,,,8,B,H,Autocurqt9on,4342,Binding affinity of compound towards 5-hydroxytryptamine 1A receptor was determined,,,,,
1510,,38439.0,,,,9,B,D,Eapert,12936,Binding affinity against rat 5-hydroxytryptamine 1A receptor,,,Rattus norvegicus,,
1511,,61512.0,,,,9,B,D,Experg,13144,Inhibition of [3H]2-(di-N-propylamino)-8-hydroxytetralin binding to 5-HT1A receptor of rat frontal cortex homogenates,,,Rattus norvegicus,,
1512,,,,,,8,B,H,Expe3t,13343,Binding affinity of a compound to rat brain 5-hydroxytryptamine 1A (serotonin) receptor assayed by radiolabeled [3H]-8-OH-DPAT ligand displacement,,,,,
1513,,,,,,8,B,H,Exp2rt,12132,Binding affinity towards 5-hydroxytryptamine 1A receptor using [3H]8-OH-DPAT as radioligand.,,,,,
1514,,,,,,8,B,H,Expe5t,15419,Binding affinity towards 5-hydroxytryptamine 1A receptor in rat cortex using [3H]8-OH-DPAT as a radioligand,,,,,
1515,,,Hipposamp6s,,,8,B,H,Autoc8rat9on,1479,Binding affinity towards 5-hydroxytryptamine 1A receptor using [3H]8-OH-DPAT in rat hippocampus,,,,,
1516,,,,,,8,B,H,Exper4,14287,In vitro by displacement of [3H]8-OH-DPAT from 5-hydroxytryptamine 1A receptor on rat cortical membrane,,,,,
1517,,,,,,8,B,H,Ex9ert,13116,Binding affinity at 5-hydroxytryptamine 1A receptor,,,,,
1518,,30329.0,,,Memb4anes,9,B,D,rxpert,2759,Inhibition of [3H]8-OH-DPAT binding to 5-hydroxytryptamine 1A receptor of rat frontal cortex membranes,,,Rattus norvegicus,,
1519,,,,,,8,B,H,Aurocu3ation,2759,Compound was tested for inhibition constant against 5-hydroxytryptamine 1A receptor in rat frontal cortex membranes.,,,,,
1520,,,,,,8,B,H,Experr,14748,"Binding affinity for rat cortex 5-hydroxytryptamine 1A receptor, by displacement of 0.2 nM [3H]8-OH-DPAT radioligand",,,,,
1521,,,,,,8,B,H,Autlfuration,12304,In vitro ability to inhibit binding of radioligand [3H]8-OH-DPAT to 5-hydroxytryptamine 1A receptor in rat cerebral cortex,,,,,
1522,,31064.0,Hippocsmlus,,,9,B,D,Expe4t,12409,Binding affinity towards 5-hydroxytryptamine 1A receptor in rat hippocampus using [3H]8-OH-DPAT,,,Rattus norvegicus,,
1523,,15497.0,Hipp8campud,,,9,B,D,Ezpert,12409,Binding affinity towards 5-hydroxytryptamine 1A receptor in rat hippocampus with [3H]8-OH-DPAT,,,Rattus norvegicus,,
1524,,,uippocampks,,,8,B,H,suyocuration,13267,The binding affinity (pKi) was measured against 5-hydroxytryptamine 4 receptor of piglet hippocampus using [125I]-SB 207710 as radioligand,,,,,
1525,,,,,,8,B,H,Ajtocuratioj,15194,The compound was tested for the binding affinity against 5-hydroxytryptamine 1A receptor using [3H]8-OH-DPAT as radioligand.,,,,,
1526,,,,,,8,B,H,Exoert,14256,pKi value against rat 5-hydroxytryptamine 1A receptor.,,,,,
1527,,,,,,8,B,H,Autovyration,16567,Binding affinity against 5-hydroxytryptamine 1A receptor by displacing [3H]8-OH-DPAT radioligand in rat cortex membrane;ND is define as non-determined.,,,,,
1528,,,,,,8,F,H,Autkcurati0n,15740,Evaluated for the 5-hydroxytryptamine 1A receptor agonist activity in LY-293284 trained rats; Not tested,,,,,
1529,,13948.0,,,,9,B,D,Expfrt,13278,Binding affinity was measured against 5-hydroxytryptamine 2A receptor by displacement of [3H]- ketanserin by lysergic acid amides,,,Rattus norvegicus,,
1530,,,,,Memfranes,8,B,H,Exp4rt,1970,Inhibition of specific [3H]OH-DPAT binding at 5-hydroxytryptamine 1A receptor in rat hippocampal membranes,,,,,
1531,,,Bfain,,,8,B,H,Autocurstiom,10034,Concentration of compound required to inhibit cortical 5-hydroxytryptamine 1A receptor binding sites in rat brain was evaluated,,,,,
1532,,36643.0,,,,8,B,H,Au6ocugation,13348,Inhibitory activity against 5-hydroxytryptamine 1A receptor isolated from rat hippocampus membranes membrane using [3H]5-HT as radioligand in the presence of 10e-6 M ketanserin as 5-HT2 blocker,,,Rattus norvegicus,,
1533,,,,,,8,F,H,xutocurxtion,13630,Effect on 5-hydroxytryptamine 1A receptor mediated inhibition of VIP-stimulated cAMP production at dose of 1 uM+ 50 uM 5-HT.,,,,,
1534,,,Btain,,,8,B,H,A7tocurat9on,10862,Binding affinity at 5-hydroxytryptamine 1A receptor by the displacement of [3H]8-OH-DPAT in rat brain.,,,,,
1535,,,,,,8,B,H,Ahtocu4ation,12058,"Binding affinity against 5-hydroxytryptamine 1A receptor in homogenated rat brain tissue, using by [3H]8-OH-DPAT as radioligand",,,,,
1536,,,,,,8,B,H,sutocurat9on,4639,Compound was tested for binding affinity against 5-hydroxytryptamine 1A receptor,,,,,
1537,,,,,,8,B,H,4xpert,15453,Percent decrease in 5-hydroxytryptamine 1A receptor binding using 8-OH-DPAT,,,,,
1538,,,,,,8,B,H,Expett,4820,Binding affinity towards 5-hydroxytryptamine 1A receptor,,,,,
1539,,,,,,8,B,H,sutocuragion,1089,Tested for binding affinity for 5-hydroxytryptamine 1A receptor,,,,,
1540,,,,,Brainjembrames,8,B,H,Ahtocuratuon,386,The compound was evaluated for its ability to displace [3H]-8-OH-DPAT from 5-hydroxytryptamine 1A receptor in cellular brain membranes,,,,,
1541,,,,,,8,B,H,Autocurxti8n,6011,Inhibition of binding towards 5-hydroxytryptamine 1A receptor at 100 nM concentration,,,,,
1542,,,,,,8,B,H,Aufocurwtion,5014,Percent inhibition (at 1 uM) against 5-hydroxytryptamine 1A receptor,,,,,
1543,,,,,,8,B,H,Expe4t,4402,Binding affinity for 5-hydroxytryptamine 1A receptor determined using [3H]8-OH-DPAT as radioligand,,,,,
1544,,,,,,8,B,H,rxpert,17066,Binding affinity towards 5-hydroxytryptamine 1A receptor,,,,,
1545,,,,,,8,B,H,xutocuratioj,17515,Binding affinity of compound towards serotonin 5-hydroxytryptamine 1A receptor; inactive at 10 uM,,,,,
1546,,,,,,8,B,H,Au6ocuratioj,2474,Binding affinity against 5-hydroxytryptamine 1A receptor,,,,,
1547,,,,,,8,B,H,Autoduratkon,4775,Binding affinity to 5-hydroxytryptamine 1A receptor was determined,,,,,
1548,,4292.0,,,,9,B,D,Exlert,14294,Binding affinity towards Serotonin 5-hydroxytryptamine 1A receptor by displacement of [3H]-(+)-8-OH-DPAT.,,,Homo sapiens,,
1549,,45563.0,,,,9,B,D,3xpert,14294,Binding affinity towards Serotonin 5-hydroxytryptamine 1A receptor by displacement of [3H](+)-8-OH-DPAT; inactive,,,Homo sapiens,,
