ss_d,ss_sbclllr_frctn,ss_tst_tp,ss_tp,tss_d,ss_tx_d,rltnshp_tp,cnfdnc_scr,crtd_b,src_d,src_ss_d,chmbl_d,cll_d,b_frmt,vrnt_d
9958,,,A,995.0,10116.0,N,1,Intermediate,1,,CHEMBL624788,,BAO_0000218,
9959,,,A,995.0,10116.0,N,1,Intermediate,1,,CHEMBL624789,,BAO_0000218,
9960,,,A,,10116.0,N,1,Intermediate,1,,CHEMBL624790,,BAO_0000218,
9961,,,A,,10116.0,N,1,Intermediate,1,,CHEMBL624791,,BAO_0000218,
9962,,,A,,10116.0,N,1,Intermediate,1,,CHEMBL624792,,BAO_0000218,
9963,,,A,,10116.0,N,1,Intermediate,1,,CHEMBL624793,,BAO_0000218,
9964,,,A,2385.0,10116.0,N,1,Intermediate,1,,CHEMBL877491,,BAO_0000218,
9965,,,A,2385.0,10116.0,N,1,Intermediate,1,,CHEMBL624957,,BAO_0000218,
9966,,,A,2385.0,10116.0,N,1,Intermediate,1,,CHEMBL624958,,BAO_0000218,
9967,,,A,2385.0,10116.0,N,1,Intermediate,1,,CHEMBL624959,,BAO_0000218,
9968,,,A,,10116.0,N,1,Intermediate,1,,CHEMBL624960,,BAO_0000218,
9969,,,A,,10116.0,N,1,Intermediate,1,,CHEMBL624961,,BAO_0000218,
9970,,,A,,10116.0,N,1,Intermediate,1,,CHEMBL624962,,BAO_0000218,
9971,,,A,,10116.0,N,1,Intermediate,1,,CHEMBL624963,,BAO_0000218,
9972,,,A,,10116.0,N,1,Intermediate,1,,CHEMBL624964,,BAO_0000218,
9973,,,A,,10116.0,N,1,Intermediate,1,,CHEMBL624965,,BAO_0000218,
9974,,In vivo,A,,10116.0,N,1,Intermediate,1,,CHEMBL624966,,BAO_0000218,
9975,,In vivo,A,,10116.0,N,1,Intermediate,1,,CHEMBL624967,,BAO_0000218,
9976,,In vivo,A,,10116.0,N,1,Intermediate,1,,CHEMBL624968,,BAO_0000218,
9977,,,A,,10116.0,N,1,Intermediate,1,,CHEMBL624969,,BAO_0000218,
9978,,,F,,10116.0,N,1,Expert,1,,CHEMBL624970,,BAO_0000218,
9979,,,A,,10116.0,N,1,Intermediate,1,,CHEMBL624971,,BAO_0000218,
9980,,In vivo,A,,10116.0,N,1,Intermediate,1,,CHEMBL624972,,BAO_0000218,
9981,,In vivo,A,,10116.0,N,1,Intermediate,1,,CHEMBL624973,,BAO_0000218,
9982,,,A,1969.0,10116.0,N,1,Intermediate,1,,CHEMBL624974,,BAO_0000218,
9983,,In vivo,A,,10116.0,N,1,Intermediate,1,,CHEMBL624975,,BAO_0000218,
9984,,In vivo,A,,10116.0,N,1,Intermediate,1,,CHEMBL877492,,BAO_0000218,
9985,,In vivo,A,,10116.0,N,1,Intermediate,1,,CHEMBL624976,,BAO_0000218,
9986,,In vivo,A,,10116.0,N,1,Intermediate,1,,CHEMBL624977,,BAO_0000218,
9987,,,A,1969.0,10116.0,N,1,Intermediate,1,,CHEMBL626848,,BAO_0000218,
9988,,,A,1969.0,10116.0,N,1,Intermediate,1,,CHEMBL626849,,BAO_0000218,
9989,,,A,1969.0,10116.0,N,1,Intermediate,1,,CHEMBL626850,,BAO_0000218,
9990,,In vivo,A,,10116.0,N,1,Intermediate,1,,CHEMBL626851,,BAO_0000218,
9991,,In vivo,A,,10116.0,N,1,Intermediate,1,,CHEMBL626852,,BAO_0000218,
9992,,In vivo,A,,10116.0,N,1,Intermediate,1,,CHEMBL626853,,BAO_0000218,
9993,,In vivo,A,,10116.0,N,1,Intermediate,1,,CHEMBL626854,,BAO_0000218,
9994,,,A,,10116.0,N,1,Intermediate,1,,CHEMBL627486,,BAO_0000218,
9995,,In vivo,A,,10116.0,N,1,Intermediate,1,,CHEMBL627487,,BAO_0000218,
9996,,In vivo,A,,10116.0,N,1,Intermediate,1,,CHEMBL627488,,BAO_0000218,
9997,,In vivo,A,,10116.0,N,1,Intermediate,1,,CHEMBL627489,,BAO_0000218,
9998,,In vivo,A,,10116.0,N,1,Intermediate,1,,CHEMBL627490,,BAO_0000218,
9999,,In vivo,A,,10116.0,N,1,Intermediate,1,,CHEMBL873829,,BAO_0000218,
10000,,In vivo,A,,10116.0,N,1,Intermediate,1,,CHEMBL627655,,BAO_0000218,
10001,,In vivo,A,,10116.0,N,1,Intermediate,1,,CHEMBL625994,,BAO_0000218,
10002,,In vivo,A,,10116.0,N,1,Intermediate,1,,CHEMBL625995,,BAO_0000218,
10003,,,A,,10116.0,N,1,Intermediate,1,,CHEMBL625996,,BAO_0000218,
10004,,In vitro,A,1969.0,10116.0,N,1,Intermediate,1,,CHEMBL625850,,BAO_0000218,
10005,,In vitro,A,1969.0,10116.0,N,1,Intermediate,1,,CHEMBL625851,,BAO_0000218,
10006,,In vitro,A,,10116.0,N,1,Intermediate,1,,CHEMBL625852,,BAO_0000218,
10007,,In vivo,A,,10116.0,N,1,Intermediate,1,,CHEMBL625853,,BAO_0000218,
10008,,In vivo,A,,10116.0,N,1,Intermediate,1,,CHEMBL625854,,BAO_0000218,
10009,,In vivo,A,,10116.0,N,1,Intermediate,1,,CHEMBL874450,,BAO_0000218,
10010,,In vivo,A,,10116.0,N,1,Intermediate,1,,CHEMBL625855,,BAO_0000218,
10011,,In vivo,A,,10116.0,N,1,Intermediate,1,,CHEMBL625856,,BAO_0000218,
10012,,In vivo,A,,10116.0,N,1,Intermediate,1,,CHEMBL625857,,BAO_0000218,
10013,,In vivo,A,,10116.0,N,1,Intermediate,1,,CHEMBL873831,,BAO_0000218,
10014,,In vivo,A,,10116.0,N,1,Intermediate,1,,CHEMBL625858,,BAO_0000218,
10015,,In vivo,A,,10116.0,N,1,Intermediate,1,,CHEMBL625859,,BAO_0000218,
10016,,,A,,10116.0,N,1,Intermediate,1,,CHEMBL625860,,BAO_0000218,
10017,,In vivo,A,,10116.0,N,1,Intermediate,1,,CHEMBL625861,,BAO_0000218,
10018,,In vivo,A,,10116.0,N,1,Intermediate,1,,CHEMBL625862,,BAO_0000218,
10019,,In vivo,A,,10116.0,N,1,Intermediate,1,,CHEMBL625863,,BAO_0000218,
10020,,In vivo,A,,10116.0,N,1,Intermediate,1,,CHEMBL625864,,BAO_0000218,
10021,,In vivo,A,,10116.0,N,1,Intermediate,1,,CHEMBL625865,,BAO_0000218,
10022,,In vivo,A,,10116.0,N,1,Intermediate,1,,CHEMBL625866,,BAO_0000218,
10023,,In vivo,A,1969.0,10116.0,N,1,Intermediate,1,,CHEMBL625867,,BAO_0000218,
10024,,,A,1969.0,10116.0,N,1,Intermediate,1,,CHEMBL625868,,BAO_0000218,
10025,,In vivo,A,1969.0,10116.0,N,1,Intermediate,1,,CHEMBL625869,,BAO_0000218,
10026,,,A,1969.0,10116.0,N,1,Intermediate,1,,CHEMBL874451,,BAO_0000218,
10027,,,A,1969.0,10116.0,N,1,Intermediate,1,,CHEMBL625870,,BAO_0000218,
10028,,,A,1969.0,10116.0,N,1,Intermediate,1,,CHEMBL625871,,BAO_0000218,
10029,,,A,1969.0,10116.0,N,1,Intermediate,1,,CHEMBL625872,,BAO_0000218,
10030,,,A,1969.0,10116.0,N,1,Intermediate,1,,CHEMBL625873,,BAO_0000218,
10031,,,A,1969.0,10116.0,N,1,Intermediate,1,,CHEMBL625874,,BAO_0000218,
10032,,,A,1969.0,10116.0,N,1,Intermediate,1,,CHEMBL625875,,BAO_0000218,
10033,,In vivo,A,1969.0,10116.0,N,1,Intermediate,1,,CHEMBL625876,,BAO_0000218,
10034,,In vivo,A,1969.0,10116.0,N,1,Intermediate,1,,CHEMBL631258,,BAO_0000218,
10035,,,A,1969.0,10116.0,N,1,Intermediate,1,,CHEMBL631259,,BAO_0000218,
10036,,,A,1969.0,10116.0,N,1,Intermediate,1,,CHEMBL631260,,BAO_0000218,
10037,,,A,178.0,10116.0,N,1,Intermediate,1,,CHEMBL631261,,BAO_0000218,
10038,,,A,178.0,10116.0,N,1,Intermediate,1,,CHEMBL631262,,BAO_0000218,
10039,,,A,178.0,10116.0,N,1,Intermediate,1,,CHEMBL631263,,BAO_0000218,
10040,,,A,,10116.0,N,1,Intermediate,1,,CHEMBL631264,,BAO_0000218,
10041,,,A,,10116.0,N,1,Intermediate,1,,CHEMBL631265,,BAO_0000218,
10042,,,A,,10116.0,N,1,Intermediate,1,,CHEMBL631266,,BAO_0000218,
10043,,,A,,10116.0,N,1,Intermediate,1,,CHEMBL631267,,BAO_0000218,
10044,,,A,,10116.0,N,1,Intermediate,1,,CHEMBL631268,,BAO_0000218,
10045,,,A,,10116.0,N,1,Intermediate,1,,CHEMBL631269,,BAO_0000218,
10046,,,A,,10116.0,N,1,Intermediate,1,,CHEMBL631270,,BAO_0000218,
10047,,,A,948.0,10116.0,N,1,Intermediate,1,,CHEMBL631271,,BAO_0000218,
10048,,,A,948.0,10116.0,N,1,Intermediate,1,,CHEMBL631272,,BAO_0000218,
10049,,,A,948.0,10116.0,N,1,Intermediate,1,,CHEMBL631273,,BAO_0000218,
10050,,,A,948.0,10116.0,N,1,Intermediate,1,,CHEMBL631274,,BAO_0000218,
10051,,,A,948.0,10116.0,N,1,Intermediate,1,,CHEMBL631275,,BAO_0000218,
10052,,,A,948.0,10116.0,N,1,Intermediate,1,,CHEMBL626984,,BAO_0000218,
10053,,,A,948.0,10116.0,N,1,Intermediate,1,,CHEMBL626985,,BAO_0000218,
10054,,,A,2107.0,10116.0,N,1,Intermediate,1,,CHEMBL626986,,BAO_0000218,
10055,,,A,2107.0,10116.0,N,1,Intermediate,1,,CHEMBL626987,,BAO_0000218,
10056,,,A,2107.0,10116.0,N,1,Intermediate,1,,CHEMBL626988,,BAO_0000218,
10057,,,A,2107.0,10116.0,N,1,Intermediate,1,,CHEMBL626989,,BAO_0000218,
10058,,,A,2107.0,10116.0,N,1,Intermediate,1,,CHEMBL626990,,BAO_0000218,
10059,,,A,2107.0,10116.0,N,1,Intermediate,1,,CHEMBL626991,,BAO_0000218,
10060,,,A,2107.0,10116.0,N,1,Intermediate,1,,CHEMBL626992,,BAO_0000218,
10061,,,A,2048.0,10116.0,N,1,Intermediate,1,,CHEMBL626993,,BAO_0000218,
10062,,,A,2048.0,10116.0,N,1,Intermediate,1,,CHEMBL874593,,BAO_0000218,
10063,,,A,2048.0,10116.0,N,1,Intermediate,1,,CHEMBL626994,,BAO_0000218,
10064,,,A,2048.0,10116.0,N,1,Intermediate,1,,CHEMBL626995,,BAO_0000218,
10065,,,A,2048.0,10116.0,N,1,Intermediate,1,,CHEMBL626190,,BAO_0000218,
10066,,,A,2048.0,10116.0,N,1,Intermediate,1,,CHEMBL626191,,BAO_0000218,
10067,,,A,2048.0,10116.0,N,1,Intermediate,1,,CHEMBL626364,,BAO_0000218,
10068,,,A,2046.0,10116.0,N,1,Intermediate,1,,CHEMBL626365,,BAO_0000218,
10069,,,A,2046.0,10116.0,N,1,Intermediate,1,,CHEMBL626366,,BAO_0000218,
10070,,,A,2046.0,10116.0,N,1,Intermediate,1,,CHEMBL626367,,BAO_0000218,
10071,,,A,2046.0,10116.0,N,1,Intermediate,1,,CHEMBL626368,,BAO_0000218,
10072,,,A,2046.0,10116.0,N,1,Intermediate,1,,CHEMBL626369,,BAO_0000218,
10073,,,A,2046.0,10116.0,N,1,Intermediate,1,,CHEMBL626370,,BAO_0000218,
10074,,In vivo,A,,10116.0,N,1,Intermediate,1,,CHEMBL626371,,BAO_0000218,
10075,,In vivo,A,,10116.0,N,1,Intermediate,1,,CHEMBL626372,,BAO_0000218,
10076,,In vivo,A,,10116.0,N,1,Intermediate,1,,CHEMBL626373,,BAO_0000218,
10077,,In vivo,A,,10116.0,N,1,Intermediate,1,,CHEMBL626374,,BAO_0000218,
10078,,In vivo,A,,10116.0,N,1,Intermediate,1,,CHEMBL626375,,BAO_0000218,
10079,,In vivo,A,,10116.0,N,1,Intermediate,1,,CHEMBL626376,,BAO_0000218,
10080,,In vivo,A,,10116.0,N,1,Intermediate,1,,CHEMBL626377,,BAO_0000218,
10081,,In vivo,A,,10116.0,N,1,Intermediate,1,,CHEMBL626378,,BAO_0000218,
10082,,In vivo,A,,10116.0,N,1,Intermediate,1,,CHEMBL626379,,BAO_0000218,
10083,,In vivo,A,,10116.0,N,1,Intermediate,1,,CHEMBL626380,,BAO_0000218,
10084,,In vivo,A,,10116.0,N,1,Intermediate,1,,CHEMBL626381,,BAO_0000218,
10085,,In vivo,A,,10116.0,N,1,Intermediate,1,,CHEMBL626382,,BAO_0000218,
10086,,In vivo,A,,10116.0,N,1,Intermediate,1,,CHEMBL626383,,BAO_0000218,
10087,,In vivo,A,,10116.0,N,1,Intermediate,1,,CHEMBL874652,,BAO_0000218,
10088,,In vivo,A,,10116.0,N,1,Intermediate,1,,CHEMBL626384,,BAO_0000218,
10089,,In vivo,A,,10116.0,N,1,Intermediate,1,,CHEMBL626385,,BAO_0000218,
10090,,In vivo,A,,10116.0,N,1,Intermediate,1,,CHEMBL626386,,BAO_0000218,
10091,,In vivo,A,,10116.0,N,1,Intermediate,1,,CHEMBL626387,,BAO_0000218,
10092,,In vivo,A,,10116.0,N,1,Intermediate,1,,CHEMBL626388,,BAO_0000218,
10093,,In vivo,A,,10116.0,N,1,Intermediate,1,,CHEMBL626389,,BAO_0000218,
10094,,In vivo,A,,10116.0,N,1,Intermediate,1,,CHEMBL626390,,BAO_0000218,
10095,,In vivo,A,,10116.0,N,1,Intermediate,1,,CHEMBL626391,,BAO_0000218,
10096,,In vivo,A,,10116.0,N,1,Intermediate,1,,CHEMBL626392,,BAO_0000218,
10097,,In vivo,A,,10116.0,N,1,Intermediate,1,,CHEMBL626393,,BAO_0000218,
10098,,In vivo,A,,10116.0,N,1,Intermediate,1,,CHEMBL623026,,BAO_0000218,
10099,,In vivo,A,,10116.0,N,1,Intermediate,1,,CHEMBL623027,,BAO_0000218,
10100,,In vivo,A,,10116.0,N,1,Intermediate,1,,CHEMBL623028,,BAO_0000218,
10101,,In vivo,A,,10116.0,N,1,Intermediate,1,,CHEMBL623029,,BAO_0000218,
10102,,In vivo,A,,10116.0,N,1,Intermediate,1,,CHEMBL623030,,BAO_0000218,
10103,,In vivo,A,,10116.0,N,1,Intermediate,1,,CHEMBL623031,,BAO_0000218,
10104,,In vivo,A,,10116.0,N,1,Intermediate,1,,CHEMBL623032,,BAO_0000218,
10105,,In vivo,A,,10116.0,N,1,Intermediate,1,,CHEMBL623033,,BAO_0000218,
10106,,In vivo,A,,10116.0,N,1,Intermediate,1,,CHEMBL623034,,BAO_0000218,
10107,,In vivo,A,,10116.0,N,1,Intermediate,1,,CHEMBL623035,,BAO_0000218,
10108,,In vivo,A,,10116.0,N,1,Intermediate,1,,CHEMBL623036,,BAO_0000218,
10109,,In vivo,A,,10116.0,N,1,Intermediate,1,,CHEMBL623037,,BAO_0000218,
10110,,In vivo,A,,10116.0,N,1,Intermediate,1,,CHEMBL623038,,BAO_0000218,
10111,,In vivo,A,1969.0,10116.0,N,1,Intermediate,1,,CHEMBL874385,,BAO_0000218,
10112,,In vivo,A,,10116.0,N,1,Intermediate,1,,CHEMBL623039,,BAO_0000218,
10113,,In vivo,A,,9443.0,U,0,Intermediate,1,,CHEMBL623040,,BAO_0000218,
10114,,In vivo,A,,9443.0,U,0,Intermediate,1,,CHEMBL623041,,BAO_0000218,
10115,,In vivo,A,,10116.0,N,1,Intermediate,1,,CHEMBL623741,,BAO_0000218,
10116,,In vivo,A,,10116.0,N,1,Intermediate,1,,CHEMBL623742,,BAO_0000218,
10117,,In vivo,A,,10116.0,N,1,Intermediate,1,,CHEMBL623743,,BAO_0000218,
10118,,In vivo,A,,10116.0,N,1,Intermediate,1,,CHEMBL623744,,BAO_0000218,
10119,,In vivo,A,,10116.0,N,1,Intermediate,1,,CHEMBL623745,,BAO_0000218,
10120,,In vivo,A,,10116.0,N,1,Intermediate,1,,CHEMBL623746,,BAO_0000218,
10121,,In vivo,A,,10116.0,N,1,Intermediate,1,,CHEMBL623747,,BAO_0000218,
10122,,In vivo,A,,10116.0,U,0,Intermediate,1,,CHEMBL623748,,BAO_0000218,
10123,,In vivo,A,,10116.0,U,0,Intermediate,1,,CHEMBL623916,,BAO_0000218,
10124,,In vivo,A,,10116.0,N,1,Intermediate,1,,CHEMBL623917,,BAO_0000218,
10125,,In vivo,A,,10116.0,N,1,Intermediate,1,,CHEMBL623918,,BAO_0000218,
10126,,In vivo,A,,10116.0,N,1,Intermediate,1,,CHEMBL874386,,BAO_0000218,
10127,,In vivo,A,1969.0,10116.0,N,1,Intermediate,1,,CHEMBL623919,,BAO_0000218,
10128,,In vivo,A,,10116.0,N,1,Intermediate,1,,CHEMBL623920,,BAO_0000218,
10129,,In vivo,A,,10116.0,N,1,Intermediate,1,,CHEMBL623148,,BAO_0000218,
10130,,In vivo,A,,10116.0,N,1,Intermediate,1,,CHEMBL623149,,BAO_0000218,
10131,,In vivo,A,,10116.0,N,1,Intermediate,1,,CHEMBL623150,,BAO_0000218,
10132,,In vivo,A,,10116.0,N,1,Intermediate,1,,CHEMBL623151,,BAO_0000218,
10133,,In vivo,A,,10116.0,N,1,Intermediate,1,,CHEMBL623152,,BAO_0000218,
10134,,,F,,10116.0,N,1,Expert,1,,CHEMBL623153,,BAO_0000218,
10135,,,F,,10116.0,N,1,Expert,1,,CHEMBL623154,,BAO_0000218,
10136,,,A,,10116.0,N,1,Intermediate,1,,CHEMBL623155,,BAO_0000218,
10137,,,A,,10116.0,N,1,Intermediate,1,,CHEMBL623156,,BAO_0000218,
10138,,,A,,10116.0,N,1,Intermediate,1,,CHEMBL623157,,BAO_0000218,
10139,,In vitro,A,2107.0,10116.0,N,1,Intermediate,1,,CHEMBL623158,401.0,BAO_0000218,
10140,,,A,,10116.0,N,1,Intermediate,1,,CHEMBL623159,,BAO_0000218,
10141,,,A,,10116.0,N,1,Intermediate,1,,CHEMBL874390,,BAO_0000218,
10142,,,A,,10116.0,N,1,Intermediate,1,,CHEMBL623160,,BAO_0000218,
10143,,,A,,10116.0,N,1,Intermediate,1,,CHEMBL623161,,BAO_0000218,
10144,,,A,,10116.0,N,1,Intermediate,1,,CHEMBL623162,,BAO_0000218,
10145,,,A,,10116.0,N,1,Intermediate,1,,CHEMBL623163,,BAO_0000218,
10146,,,A,,10116.0,N,1,Intermediate,1,,CHEMBL623164,,BAO_0000218,
10147,,,A,,10116.0,N,1,Intermediate,1,,CHEMBL623165,,BAO_0000218,
10148,,,A,,10116.0,N,1,Intermediate,1,,CHEMBL623166,,BAO_0000218,
10149,,,A,,10116.0,N,1,Intermediate,1,,CHEMBL624983,,BAO_0000218,
10150,,,A,,10116.0,N,1,Intermediate,1,,CHEMBL624984,,BAO_0000218,
10151,,,A,,10116.0,N,1,Intermediate,1,,CHEMBL624985,,BAO_0000218,
10152,,,A,,10116.0,N,1,Intermediate,1,,CHEMBL622970,,BAO_0000218,
10153,,,A,,10116.0,N,1,Intermediate,1,,CHEMBL622971,,BAO_0000218,
10154,,,A,,10116.0,N,1,Intermediate,1,,CHEMBL622972,,BAO_0000218,
10155,,,A,,10116.0,N,1,Intermediate,1,,CHEMBL622973,,BAO_0000218,
10156,,,A,,10116.0,N,1,Intermediate,1,,CHEMBL622974,,BAO_0000218,
10157,,,A,,10116.0,N,1,Intermediate,1,,CHEMBL622975,,BAO_0000218,
10158,,,A,,10116.0,N,1,Intermediate,1,,CHEMBL622976,,BAO_0000218,
10159,,,A,,10116.0,N,1,Intermediate,1,,CHEMBL622977,,BAO_0000218,
10160,,,A,,10116.0,N,1,Intermediate,1,,CHEMBL624351,,BAO_0000218,
10161,,,A,,10116.0,N,1,Intermediate,1,,CHEMBL624352,,BAO_0000218,
10162,,,A,,10116.0,N,1,Intermediate,1,,CHEMBL624353,,BAO_0000218,
10163,,,A,,10116.0,N,1,Intermediate,1,,CHEMBL622397,,BAO_0000218,
10164,,,A,,10116.0,N,1,Intermediate,1,,CHEMBL622398,,BAO_0000218,
10165,,,A,,10116.0,N,1,Intermediate,1,,CHEMBL622399,,BAO_0000218,
10166,,,A,,10116.0,N,1,Intermediate,1,,CHEMBL622400,,BAO_0000218,
10167,,,A,,10116.0,N,1,Intermediate,1,,CHEMBL628428,,BAO_0000218,
10168,,,A,,10116.0,N,1,Intermediate,1,,CHEMBL628590,,BAO_0000218,
10169,,,A,,10116.0,N,1,Intermediate,1,,CHEMBL628591,,BAO_0000218,
10170,,,A,,10116.0,N,1,Intermediate,1,,CHEMBL628592,,BAO_0000218,
10171,,,A,,10116.0,N,1,Intermediate,1,,CHEMBL628593,,BAO_0000218,
10172,,,A,,10116.0,N,1,Intermediate,1,,CHEMBL875333,,BAO_0000218,
10173,,,A,,10116.0,N,1,Intermediate,1,,CHEMBL628594,,BAO_0000218,
10174,,,A,1969.0,10116.0,N,1,Intermediate,1,,CHEMBL628595,,BAO_0000218,
10175,,,A,1969.0,10116.0,N,1,Intermediate,1,,CHEMBL628596,,BAO_0000218,
10176,,,A,1969.0,10116.0,N,1,Intermediate,1,,CHEMBL628597,,BAO_0000218,
10177,,,A,1969.0,10116.0,N,1,Intermediate,1,,CHEMBL628598,,BAO_0000218,
10178,,,A,1969.0,10116.0,N,1,Intermediate,1,,CHEMBL628599,,BAO_0000218,
10179,,In vivo,A,,10116.0,N,1,Intermediate,1,,CHEMBL628600,,BAO_0000218,
10180,,In vivo,A,,10116.0,N,1,Intermediate,1,,CHEMBL628601,,BAO_0000218,
10181,,,A,,10116.0,N,1,Intermediate,1,,CHEMBL628602,,BAO_0000218,
10182,,In vitro,A,,10116.0,N,1,Intermediate,1,,CHEMBL628603,,BAO_0000218,
10183,,In vitro,A,,10116.0,N,1,Intermediate,1,,CHEMBL628604,,BAO_0000218,
10184,,In vitro,A,,10116.0,N,1,Intermediate,1,,CHEMBL628605,,BAO_0000218,
10185,,In vitro,A,,10116.0,N,1,Intermediate,1,,CHEMBL628606,,BAO_0000218,
10186,,In vitro,A,,10116.0,N,1,Intermediate,1,,CHEMBL628607,,BAO_0000218,
10187,,,A,,10116.0,N,1,Intermediate,1,,CHEMBL628608,,BAO_0000218,
10188,,,A,,10116.0,N,1,Intermediate,1,,CHEMBL628609,,BAO_0000218,
10189,,,A,1969.0,10116.0,N,1,Intermediate,1,,CHEMBL628610,,BAO_0000218,
10190,,In vivo,A,,10116.0,N,1,Intermediate,1,,CHEMBL873819,,BAO_0000218,
10191,,In vivo,A,,10116.0,N,1,Intermediate,1,,CHEMBL628611,,BAO_0000218,
10192,,In vivo,A,,10116.0,N,1,Intermediate,1,,CHEMBL628612,,BAO_0000218,
10193,,In vivo,A,,10116.0,N,1,Intermediate,1,,CHEMBL628613,,BAO_0000218,
10194,,In vivo,A,,10116.0,N,1,Intermediate,1,,CHEMBL628614,,BAO_0000218,
10195,,In vivo,A,,10116.0,N,1,Intermediate,1,,CHEMBL628615,,BAO_0000218,
10196,,In vivo,A,,10116.0,N,1,Intermediate,1,,CHEMBL628616,,BAO_0000218,
10197,,,A,1969.0,10116.0,N,1,Intermediate,1,,CHEMBL627924,,BAO_0000218,
10198,,,A,2107.0,10116.0,N,1,Intermediate,1,,CHEMBL627925,,BAO_0000218,
10199,,In vivo,A,,10116.0,N,1,Intermediate,1,,CHEMBL627926,,BAO_0000218,
10200,,,A,,10116.0,N,1,Intermediate,1,,CHEMBL627927,,BAO_0000218,
10201,,,A,,10116.0,N,1,Intermediate,1,,CHEMBL627928,,BAO_0000218,
10202,,,A,,10116.0,N,1,Intermediate,1,,CHEMBL627539,,BAO_0000218,
10203,,In vivo,A,1969.0,10116.0,N,1,Intermediate,1,,CHEMBL876790,,BAO_0000218,
10204,,In vivo,A,,10116.0,N,1,Intermediate,1,,CHEMBL858186,,BAO_0000218,
10205,,,A,,10116.0,N,1,Intermediate,1,,CHEMBL627540,,BAO_0000218,
10206,,In vivo,A,,10116.0,N,1,Intermediate,1,,CHEMBL627541,,BAO_0000218,
10207,,In vivo,A,,10116.0,N,1,Intermediate,1,,CHEMBL627715,,BAO_0000218,
10208,,In vivo,A,,10116.0,N,1,Intermediate,1,,CHEMBL627716,,BAO_0000218,
10209,,,A,,10116.0,N,1,Intermediate,1,,CHEMBL627717,,BAO_0000218,
10210,,In vivo,A,,10116.0,N,1,Intermediate,1,,CHEMBL627718,,BAO_0000218,
10211,,In vivo,A,,10116.0,N,1,Intermediate,1,,CHEMBL627719,,BAO_0000218,
10212,,In vivo,A,,10116.0,N,1,Intermediate,1,,CHEMBL627720,,BAO_0000218,
10213,,In vivo,A,,10116.0,N,1,Intermediate,1,,CHEMBL627721,,BAO_0000218,
10214,,In vivo,A,,10116.0,N,1,Intermediate,1,,CHEMBL627722,,BAO_0000218,
10215,,In vivo,A,,10116.0,N,1,Intermediate,1,,CHEMBL627723,,BAO_0000218,
10216,,In vivo,A,,10116.0,N,1,Intermediate,1,,CHEMBL626058,,BAO_0000218,
10217,,In vivo,A,,10116.0,N,1,Intermediate,1,,CHEMBL626059,,BAO_0000218,
10218,,In vivo,A,,10116.0,N,1,Intermediate,1,,CHEMBL626060,,BAO_0000218,
10219,,In vivo,A,1969.0,10116.0,N,1,Intermediate,1,,CHEMBL626061,,BAO_0000218,
10220,,In vivo,A,,10116.0,N,1,Intermediate,1,,CHEMBL876791,,BAO_0000218,
10221,,In vivo,A,,10116.0,N,1,Intermediate,1,,CHEMBL626062,,BAO_0000218,
10222,,In vivo,A,,10116.0,N,1,Intermediate,1,,CHEMBL626063,,BAO_0000218,
10223,,In vivo,A,,10116.0,N,1,Intermediate,1,,CHEMBL626064,,BAO_0000218,
10224,,In vivo,A,1969.0,10116.0,N,1,Intermediate,1,,CHEMBL626065,,BAO_0000218,
10225,,In vivo,A,1969.0,10116.0,N,1,Intermediate,1,,CHEMBL626066,,BAO_0000218,
10226,,In vivo,A,,10116.0,N,1,Intermediate,1,,CHEMBL626067,,BAO_0000218,
10227,,,F,,10116.0,N,1,Intermediate,1,,CHEMBL626068,,BAO_0000218,
10228,,,F,,10116.0,N,1,Intermediate,1,,CHEMBL626069,,BAO_0000218,
10229,,,F,,10116.0,N,1,Intermediate,1,,CHEMBL626070,,BAO_0000218,
10230,,,F,,10116.0,N,1,Intermediate,1,,CHEMBL626071,,BAO_0000218,
10231,,,F,,10116.0,N,1,Intermediate,1,,CHEMBL626072,,BAO_0000218,
10232,,,F,,10116.0,N,1,Intermediate,1,,CHEMBL626073,,BAO_0000218,
10233,,,A,2046.0,10116.0,N,1,Intermediate,1,,CHEMBL626741,,BAO_0000218,
10234,,,A,,10116.0,N,1,Intermediate,1,,CHEMBL626742,,BAO_0000218,
10235,,,A,,10116.0,N,1,Intermediate,1,,CHEMBL626743,,BAO_0000218,
10236,,,A,,10116.0,N,1,Intermediate,1,,CHEMBL876792,,BAO_0000218,
10237,,,A,,10116.0,N,1,Intermediate,1,,CHEMBL626744,,BAO_0000218,
10238,,,A,,10116.0,N,1,Intermediate,1,,CHEMBL626745,,BAO_0000218,
10239,,In vivo,A,1969.0,10116.0,N,1,Intermediate,1,,CHEMBL626746,,BAO_0000218,
10240,,,A,,10116.0,N,1,Intermediate,1,,CHEMBL626747,,BAO_0000218,
10241,,,A,,10116.0,N,1,Intermediate,1,,CHEMBL626748,,BAO_0000218,
10242,,,A,,10116.0,N,1,Intermediate,1,,CHEMBL626749,,BAO_0000218,
10243,,,A,,10116.0,N,1,Intermediate,1,,CHEMBL626750,,BAO_0000218,
10244,,,A,,10116.0,N,1,Intermediate,1,,CHEMBL626751,,BAO_0000218,
10245,,,A,,10116.0,N,1,Intermediate,1,,CHEMBL626913,,BAO_0000218,
10246,,,A,,10116.0,N,1,Intermediate,1,,CHEMBL626914,,BAO_0000218,
