assay_id,assay_tax_id,assay_test_type,relationship_type,assay_category,doc_id,assay_strain,tid,assay_type,assay_organism,assay_cell_type,src_assay_id,chembl_id,cell_id,bao_format,tissue_id,variant_id
9521,10116.0,,N,,11450,,50597,A,Rattus norvegicus,,,CHEMBL622176,,BAO_0000218,2046.0,
9522,10116.0,,N,,11450,,50597,A,Rattus norvegicus,,,CHEMBL622177,,BAO_0000218,2046.0,
9523,10116.0,,N,,11450,,50597,A,Rattus norvegicus,,,CHEMBL622178,,BAO_0000218,2046.0,
9524,10116.0,,N,,11450,,50597,A,Rattus norvegicus,,,CHEMBL622179,,BAO_0000218,2046.0,
9525,10116.0,,N,,11450,,50597,A,Rattus norvegicus,,,CHEMBL622180,,BAO_0000218,2046.0,
9526,10116.0,,N,,16435,,50597,A,Rattus norvegicus,,,CHEMBL622181,,BAO_0000218,,
9527,10116.0,,N,,16435,,50597,A,Rattus norvegicus,,,CHEMBL622182,,BAO_0000218,,
9528,10116.0,,N,,16435,,50597,A,Rattus norvegicus,,,CHEMBL622183,,BAO_0000218,,
9529,10116.0,,N,,16435,,50597,A,Rattus norvegicus,,,CHEMBL622184,,BAO_0000218,,
9530,10116.0,,N,,16435,,50597,A,Rattus norvegicus,,,CHEMBL622185,,BAO_0000218,,
9531,10116.0,,N,,16435,,50597,A,Rattus norvegicus,,,CHEMBL622186,,BAO_0000218,,
9532,10116.0,,N,,16434,,50597,A,Rattus norvegicus,,,CHEMBL622187,,BAO_0000218,,
9533,10116.0,,N,,16434,,50597,A,Rattus norvegicus,,,CHEMBL625002,,BAO_0000218,,
9534,10116.0,,N,,16434,,50597,A,Rattus norvegicus,,,CHEMBL622090,,BAO_0000218,,
9535,10116.0,,N,,16435,,50597,A,Rattus norvegicus,,,CHEMBL622091,,BAO_0000218,,
9536,10116.0,,N,,16435,,50597,A,Rattus norvegicus,,,CHEMBL622092,,BAO_0000218,,
9537,10116.0,,N,,16435,,50597,A,Rattus norvegicus,,,CHEMBL622093,,BAO_0000218,,
9538,10116.0,,N,,16435,,50597,A,Rattus norvegicus,,,CHEMBL622094,,BAO_0000218,,
9539,10116.0,,N,,16435,,50597,A,Rattus norvegicus,,,CHEMBL622095,,BAO_0000218,,
9540,10116.0,,N,,16435,,50597,A,Rattus norvegicus,,,CHEMBL622264,,BAO_0000218,,
9541,10116.0,,N,,16434,,50597,A,Rattus norvegicus,,,CHEMBL622265,,BAO_0000218,2106.0,
9542,10116.0,,N,,16434,,50597,A,Rattus norvegicus,,,CHEMBL622266,,BAO_0000218,2106.0,
9543,10116.0,,N,,16434,,50597,A,Rattus norvegicus,,,CHEMBL622267,,BAO_0000218,2106.0,
9544,10116.0,,N,,16434,,50597,A,Rattus norvegicus,,,CHEMBL622268,,BAO_0000218,2106.0,
9545,10116.0,,N,,16434,,50597,A,Rattus norvegicus,,,CHEMBL622269,,BAO_0000218,2106.0,
9546,10116.0,,N,,16434,,50597,A,Rattus norvegicus,,,CHEMBL625071,,BAO_0000218,2106.0,
9547,10116.0,,N,,16434,,50597,A,Rattus norvegicus,,,CHEMBL621621,,BAO_0000218,2106.0,
9548,10116.0,,N,,16434,,50597,A,Rattus norvegicus,,,CHEMBL621622,,BAO_0000218,2106.0,
9549,10116.0,,N,,16435,,50597,A,Rattus norvegicus,,,CHEMBL621623,,BAO_0000218,2106.0,
9550,10116.0,,N,,16435,,50597,A,Rattus norvegicus,,,CHEMBL621624,,BAO_0000218,2106.0,
9551,10116.0,,N,,16435,,50597,A,Rattus norvegicus,,,CHEMBL621625,,BAO_0000218,2106.0,
9552,10116.0,,N,,16435,,50597,A,Rattus norvegicus,,,CHEMBL621626,,BAO_0000218,2106.0,
9553,10116.0,,N,,16435,,50597,A,Rattus norvegicus,,,CHEMBL621627,,BAO_0000218,2106.0,
9554,10116.0,,N,,16435,,50597,A,Rattus norvegicus,,,CHEMBL621628,,BAO_0000218,2106.0,
9555,10116.0,,N,,16435,,50597,A,Rattus norvegicus,,,CHEMBL875328,,BAO_0000218,2106.0,
9556,10116.0,,N,,16435,,50597,A,Rattus norvegicus,,,CHEMBL621629,,BAO_0000218,2106.0,
9557,10116.0,,N,,16434,,50597,A,Rattus norvegicus,,,CHEMBL621630,,BAO_0000218,2106.0,
9558,10116.0,,N,,16434,,50597,A,Rattus norvegicus,,,CHEMBL621631,,BAO_0000218,2106.0,
9559,10116.0,,N,,16434,,50597,A,Rattus norvegicus,,,CHEMBL621632,,BAO_0000218,2106.0,
9560,10116.0,,N,,16435,,50597,A,Rattus norvegicus,,,CHEMBL621633,,BAO_0000218,2106.0,
9561,10116.0,,N,,16435,,50597,A,Rattus norvegicus,,,CHEMBL621634,,BAO_0000218,2106.0,
9562,10116.0,,N,,16435,,50597,A,Rattus norvegicus,,,CHEMBL621635,,BAO_0000218,2106.0,
9563,10116.0,,N,,16435,,50597,A,Rattus norvegicus,,,CHEMBL621636,,BAO_0000218,2106.0,
9564,10116.0,,N,,16435,,50597,A,Rattus norvegicus,,,CHEMBL621637,,BAO_0000218,2106.0,
9565,10116.0,,N,,16435,,50597,A,Rattus norvegicus,,,CHEMBL621638,,BAO_0000218,2106.0,
9566,10116.0,,N,,16434,,50597,A,Rattus norvegicus,,,CHEMBL618883,,BAO_0000218,,
9567,10116.0,,N,,16434,,50597,A,Rattus norvegicus,,,CHEMBL618884,,BAO_0000218,,
9568,10116.0,,N,,16434,,50597,A,Rattus norvegicus,,,CHEMBL628627,,BAO_0000218,,
9569,10116.0,,N,,16434,,50597,A,Rattus norvegicus,,,CHEMBL628628,,BAO_0000218,,
9570,10116.0,,N,,16434,,50597,A,Rattus norvegicus,,,CHEMBL628629,,BAO_0000218,,
9571,10116.0,In vivo,N,,16365,,50597,A,Rattus norvegicus,,,CHEMBL628630,,BAO_0000218,,
9572,10116.0,In vivo,N,,16365,,50597,A,Rattus norvegicus,,,CHEMBL628631,,BAO_0000218,,
9573,10116.0,In vivo,N,,16365,,50597,A,Rattus norvegicus,,,CHEMBL628632,,BAO_0000218,,
9574,10116.0,In vivo,N,,526,,50597,A,Rattus norvegicus,,,CHEMBL628633,,BAO_0000218,,
9575,10116.0,In vivo,N,,16365,,50597,A,Rattus norvegicus,,,CHEMBL628634,,BAO_0000218,,
9576,10116.0,In vivo,N,,4368,,50597,A,Rattus norvegicus,,,CHEMBL627789,,BAO_0000218,,
9577,10116.0,,N,,3371,,50597,A,Rattus norvegicus,,,CHEMBL627790,,BAO_0000218,,
9578,10116.0,,N,,6448,,50597,A,Rattus norvegicus,,,CHEMBL627791,,BAO_0000218,,
9579,10116.0,,N,,6453,,50597,A,Rattus norvegicus,,,CHEMBL627792,,BAO_0000218,,
9580,10116.0,In vivo,N,,4353,,50597,A,Rattus norvegicus,,,CHEMBL627793,,BAO_0000218,,
9581,10116.0,In vivo,N,,4353,,50597,A,Rattus norvegicus,,,CHEMBL627794,,BAO_0000218,1969.0,
9582,10116.0,In vivo,N,,4353,,50597,A,Rattus norvegicus,,,CHEMBL627795,,BAO_0000218,,
9583,10116.0,In vivo,N,,4353,,50597,A,Rattus norvegicus,,,CHEMBL627796,,BAO_0000218,,
9584,10116.0,In vivo,N,,4353,,50597,A,Rattus norvegicus,,,CHEMBL875335,,BAO_0000218,1969.0,
9585,10116.0,In vivo,N,,4353,,50597,A,Rattus norvegicus,,,CHEMBL627797,,BAO_0000218,1969.0,
9586,10116.0,In vivo,N,,5789,,50597,A,Rattus norvegicus,,,CHEMBL627798,,BAO_0000218,,
9587,10116.0,In vivo,N,,17686,,50597,A,Rattus norvegicus,,,CHEMBL627799,,BAO_0000218,,
9588,10116.0,,N,,6495,,50597,A,Rattus norvegicus,,,CHEMBL627800,,BAO_0000218,,
9589,10116.0,In vivo,N,,484,,50597,A,Rattus norvegicus,,,CHEMBL627801,,BAO_0000218,,
9590,10116.0,In vivo,N,,6467,,50597,A,Rattus norvegicus,,,CHEMBL627802,,BAO_0000218,,
9591,10116.0,,N,,6642,,50597,A,Rattus norvegicus,,,CHEMBL627803,,BAO_0000218,,
9592,10116.0,In vivo,N,,16367,,50597,A,Rattus norvegicus,,,CHEMBL873820,,BAO_0000218,,
9593,10116.0,,N,,1369,,50597,A,Rattus norvegicus,,,CHEMBL627804,,BAO_0000218,,
9594,10116.0,,N,,5472,,50597,A,Rattus norvegicus,,,CHEMBL627805,,BAO_0000218,,
9595,10116.0,,N,,6049,,50597,A,Rattus norvegicus,,,CHEMBL627806,,BAO_0000218,,
9596,10116.0,,N,,5472,,50597,A,Rattus norvegicus,,,CHEMBL627107,,BAO_0000218,,
9597,10116.0,In vivo,N,,16366,,50597,A,Rattus norvegicus,,,CHEMBL627108,,BAO_0000218,,
9598,10116.0,In vivo,N,,11149,,50597,A,Rattus norvegicus,,,CHEMBL627109,,BAO_0000218,,
9599,10116.0,In vivo,N,,11149,,50597,A,Rattus norvegicus,,,CHEMBL627110,,BAO_0000218,178.0,
9600,9443.0,In vivo,U,,2891,,22224,A,Primates,,,CHEMBL627111,,BAO_0000218,,
9601,9443.0,In vivo,U,,2891,,22224,A,Primates,,,CHEMBL627112,,BAO_0000218,,
9602,10116.0,In vivo,U,,2891,,22224,A,Rattus norvegicus,,,CHEMBL627113,,BAO_0000218,,
9603,10116.0,In vivo,U,,2891,,22224,A,Rattus norvegicus,,,CHEMBL627114,,BAO_0000218,,
9604,10116.0,,N,,4026,,50597,A,Rattus norvegicus,,,CHEMBL627115,,BAO_0000218,,
9605,10116.0,,N,,4527,,50597,A,Rattus norvegicus,,,CHEMBL627116,,BAO_0000218,,
9606,10116.0,In vivo,N,,4527,,50597,A,Rattus norvegicus,,,CHEMBL627117,,BAO_0000218,,
9607,10116.0,,N,,5503,,50597,A,Rattus norvegicus,,,CHEMBL627118,,BAO_0000218,,
9608,10116.0,In vivo,N,,4426,,50597,A,Rattus norvegicus,,,CHEMBL627119,,BAO_0000218,,
9609,10116.0,In vivo,N,,4426,,50597,A,Rattus norvegicus,,,CHEMBL627120,,BAO_0000218,,
9610,10116.0,In vivo,N,,6109,,50597,A,Rattus norvegicus,,,CHEMBL626922,,BAO_0000218,,
9611,10116.0,In vivo,N,,5654,,50597,A,Rattus norvegicus,,,CHEMBL626923,,BAO_0000218,,
9612,10116.0,In vivo,N,,5654,,50597,A,Rattus norvegicus,,,CHEMBL626924,,BAO_0000218,,
9613,10116.0,,N,,4755,,50597,A,Rattus norvegicus,,,CHEMBL626925,,BAO_0000218,1969.0,
9614,10116.0,,N,,5862,,50597,A,Rattus norvegicus,,,CHEMBL626926,,BAO_0000218,,
9615,10116.0,,N,,1515,,50597,A,Rattus norvegicus,,,CHEMBL626927,,BAO_0000218,1969.0,
9616,10116.0,,N,,1515,,50597,A,Rattus norvegicus,,,CHEMBL626928,,BAO_0000218,1969.0,
9617,10116.0,,N,,1515,,50597,A,Rattus norvegicus,,,CHEMBL626929,,BAO_0000218,1969.0,
9618,10116.0,,N,,1515,,50597,A,Rattus norvegicus,,,CHEMBL626930,,BAO_0000218,1969.0,
9619,10116.0,,N,,5960,,50597,A,Rattus norvegicus,,,CHEMBL626931,,BAO_0000218,,
9620,10116.0,,N,,6103,,50597,A,Rattus norvegicus,,,CHEMBL626932,,BAO_0000218,,
9621,10116.0,,N,,6317,,50597,A,Rattus norvegicus,,,CHEMBL626933,,BAO_0000218,,
9622,10116.0,In vivo,N,,6644,,50597,A,Rattus norvegicus,,,CHEMBL873826,,BAO_0000218,,
9623,10116.0,In vivo,N,,6644,,50597,A,Rattus norvegicus,,,CHEMBL626934,,BAO_0000218,,
9624,10116.0,In vivo,N,,6644,,50597,A,Rattus norvegicus,,,CHEMBL626935,,BAO_0000218,,
9625,10116.0,In vivo,N,,6644,,50597,A,Rattus norvegicus,,,CHEMBL626936,,BAO_0000218,,
9626,10116.0,,N,,5974,,50597,A,Rattus norvegicus,,,CHEMBL626937,,BAO_0000218,,
9627,10116.0,,N,,6295,,50597,A,Rattus norvegicus,,,CHEMBL625906,,BAO_0000218,,
9628,10116.0,,N,,6296,,50597,A,Rattus norvegicus,,,CHEMBL625907,,BAO_0000218,,
9629,10116.0,,N,,16427,,50597,A,Rattus norvegicus,,,CHEMBL625908,,BAO_0000218,,
9630,10116.0,,N,,16367,,50597,A,Rattus norvegicus,,,CHEMBL625909,,BAO_0000218,,
9631,10116.0,,N,,16367,,50597,A,Rattus norvegicus,,,CHEMBL625910,,BAO_0000218,,
9632,10116.0,,N,,16365,,50597,A,Rattus norvegicus,,,CHEMBL625911,,BAO_0000218,,
9633,10116.0,,N,,16365,,50597,A,Rattus norvegicus,,,CHEMBL625912,,BAO_0000218,,
9634,10116.0,,N,,16365,,50597,A,Rattus norvegicus,,,CHEMBL626538,,BAO_0000218,,
9635,10116.0,,N,,16365,,50597,A,Rattus norvegicus,,,CHEMBL876794,,BAO_0000218,,
9636,10116.0,,N,,16365,,50597,A,Rattus norvegicus,,,CHEMBL626539,,BAO_0000218,,
9637,10116.0,,N,,16365,,50597,A,Rattus norvegicus,,,CHEMBL626540,,BAO_0000218,,
9638,10116.0,,N,,5394,,50597,A,Rattus norvegicus,,,CHEMBL626541,,BAO_0000218,,
9639,10116.0,,N,,5394,,50597,A,Rattus norvegicus,,,CHEMBL626542,,BAO_0000218,,
9640,10116.0,,N,,2792,,50597,A,Rattus norvegicus,,,CHEMBL626543,,BAO_0000218,,
9641,10116.0,,N,,2792,,50597,A,Rattus norvegicus,,,CHEMBL626544,,BAO_0000218,,
9642,10116.0,,N,,2792,,50597,A,Rattus norvegicus,,,CHEMBL626545,,BAO_0000218,,
9643,10116.0,,N,,2792,,50597,A,Rattus norvegicus,,,CHEMBL626546,,BAO_0000218,,
9644,10116.0,,N,,5334,,50597,A,Rattus norvegicus,,,CHEMBL626547,,BAO_0000218,,
9645,10116.0,,N,,4408,,50597,A,Rattus norvegicus,,,CHEMBL626548,,BAO_0000218,,
9646,10116.0,,N,,5983,,50597,A,Rattus norvegicus,,,CHEMBL626549,,BAO_0000218,,
9647,10116.0,,N,,4397,,50597,A,Rattus norvegicus,,,CHEMBL626550,,BAO_0000218,,
9648,10116.0,,N,,4397,,50597,A,Rattus norvegicus,,,CHEMBL626551,,BAO_0000218,,
9649,10116.0,,N,,5491,,50597,A,Rattus norvegicus,,,CHEMBL623777,,BAO_0000218,,
9650,10116.0,,N,,5491,,50597,A,Rattus norvegicus,,,CHEMBL623778,,BAO_0000218,,
9651,10116.0,,N,,5491,,50597,A,Rattus norvegicus,,,CHEMBL623779,,BAO_0000218,,
9652,10116.0,,N,,4199,,50597,A,Rattus norvegicus,,,CHEMBL623780,,BAO_0000218,1969.0,
9653,10116.0,,N,,4199,,50597,A,Rattus norvegicus,,,CHEMBL622015,,BAO_0000218,1969.0,
9654,10116.0,,N,,4199,,50597,A,Rattus norvegicus,,,CHEMBL622016,,BAO_0000218,1969.0,
9655,10116.0,,N,,5173,,50597,A,Rattus norvegicus,,,CHEMBL622017,,BAO_0000218,,
9656,10116.0,,N,,5173,,50597,A,Rattus norvegicus,,,CHEMBL622018,,BAO_0000218,,
9657,10116.0,,N,,5173,,50597,A,Rattus norvegicus,,,CHEMBL622019,,BAO_0000218,,
9658,10116.0,,N,,5173,,50597,A,Rattus norvegicus,,,CHEMBL622020,,BAO_0000218,,
9659,10116.0,,N,,16366,,50597,A,Rattus norvegicus,,,CHEMBL622021,,BAO_0000218,,
9660,10116.0,,N,,16366,,50597,A,Rattus norvegicus,,,CHEMBL622022,,BAO_0000218,,
9661,10116.0,,N,,5327,,50597,A,Rattus norvegicus,,,CHEMBL622023,,BAO_0000218,,
9662,10116.0,,N,,6681,,50597,A,Rattus norvegicus,,,CHEMBL622024,,BAO_0000218,,
9663,10116.0,,N,,12873,,50597,A,Rattus norvegicus,,,CHEMBL622693,,BAO_0000218,,
9664,10116.0,,N,,12873,,50597,A,Rattus norvegicus,,,CHEMBL622694,,BAO_0000218,,
9665,10116.0,,N,,6685,,50597,A,Rattus norvegicus,,,CHEMBL622695,,BAO_0000218,,
9666,10116.0,,N,,6685,,50597,A,Rattus norvegicus,,,CHEMBL622696,,BAO_0000218,,
9667,10116.0,,N,,6685,,50597,A,Rattus norvegicus,,,CHEMBL622697,,BAO_0000218,,
9668,10116.0,,N,,6619,,50597,A,Rattus norvegicus,,,CHEMBL622874,,BAO_0000218,,
9669,10116.0,,N,,6619,,50597,A,Rattus norvegicus,,,CHEMBL622875,,BAO_0000218,,
9670,10116.0,,N,,10363,,50597,A,Rattus norvegicus,,,CHEMBL622876,,BAO_0000218,,
9671,10116.0,,N,,4796,,50597,A,Rattus norvegicus,,,CHEMBL622877,,BAO_0000218,,
9672,10116.0,,N,,4910,,50597,A,Rattus norvegicus,,,CHEMBL622878,,BAO_0000218,,
9673,10116.0,,N,,4910,,50597,A,Rattus norvegicus,,,CHEMBL622879,,BAO_0000218,1969.0,
9674,10116.0,,N,,4839,,50597,A,Rattus norvegicus,,,CHEMBL877602,,BAO_0000218,,
9675,10116.0,,N,,15078,,50597,A,Rattus norvegicus,,,CHEMBL622880,,BAO_0000218,,
9676,10116.0,,N,,15078,,50597,A,Rattus norvegicus,,,CHEMBL622881,,BAO_0000218,,
9677,10116.0,,N,,15078,,50597,A,Rattus norvegicus,,,CHEMBL622882,,BAO_0000218,,
9678,10116.0,,N,,15078,,50597,A,Rattus norvegicus,,,CHEMBL622883,,BAO_0000218,,
9679,10116.0,,N,,11450,,50597,A,Rattus norvegicus,,,CHEMBL622884,,BAO_0000218,2046.0,
9680,10116.0,,N,,11450,,50597,A,Rattus norvegicus,,,CHEMBL622885,,BAO_0000218,2046.0,
9681,10116.0,,N,,8151,,50597,A,Rattus norvegicus,,,CHEMBL622886,,BAO_0000218,,
9682,10116.0,,N,,8151,,50597,A,Rattus norvegicus,,,CHEMBL622887,,BAO_0000218,,
9683,10116.0,,N,,8151,,50597,A,Rattus norvegicus,,,CHEMBL622888,,BAO_0000218,1088.0,
9684,10116.0,In vivo,N,,8677,,50597,A,Rattus norvegicus,,,CHEMBL622889,,BAO_0000218,178.0,
9685,10116.0,In vivo,N,,8677,,50597,A,Rattus norvegicus,,,CHEMBL622890,,BAO_0000218,178.0,
9686,10116.0,In vivo,N,,8677,,50597,A,Rattus norvegicus,,,CHEMBL622891,,BAO_0000218,178.0,
9687,10116.0,In vivo,N,,8677,,50597,A,Rattus norvegicus,,,CHEMBL877603,,BAO_0000218,178.0,
9688,10116.0,In vivo,N,,8677,,50597,A,Rattus norvegicus,,,CHEMBL622892,,BAO_0000218,955.0,
9689,10116.0,In vivo,N,,8677,,50597,A,Rattus norvegicus,,,CHEMBL622893,,BAO_0000218,955.0,
9690,10116.0,In vivo,N,,8677,,50597,A,Rattus norvegicus,,,CHEMBL622894,,BAO_0000218,955.0,
9691,10116.0,In vivo,N,,8677,,50597,A,Rattus norvegicus,,,CHEMBL622895,,BAO_0000218,955.0,
9692,10116.0,In vivo,N,,8677,,50597,A,Rattus norvegicus,,,CHEMBL622896,,BAO_0000218,955.0,
9693,10116.0,In vivo,N,,8677,,50597,A,Rattus norvegicus,,,CHEMBL622897,,BAO_0000218,948.0,
9694,10116.0,In vivo,N,,8677,,50597,A,Rattus norvegicus,,,CHEMBL622898,,BAO_0000218,948.0,
9695,10116.0,In vivo,N,,8677,,50597,A,Rattus norvegicus,,,CHEMBL622899,,BAO_0000218,948.0,
9696,10116.0,In vivo,N,,8677,,50597,A,Rattus norvegicus,,,CHEMBL622900,,BAO_0000218,2113.0,
9697,10116.0,In vivo,N,,8677,,50597,A,Rattus norvegicus,,,CHEMBL624114,,BAO_0000218,2113.0,
9698,10116.0,In vivo,N,,8677,,50597,A,Rattus norvegicus,,,CHEMBL624115,,BAO_0000218,2113.0,
9699,10116.0,In vivo,N,,8677,,50597,A,Rattus norvegicus,,,CHEMBL624116,,BAO_0000218,2113.0,
9700,10116.0,In vivo,N,,8677,,50597,A,Rattus norvegicus,,,CHEMBL624117,,BAO_0000218,2107.0,
9701,10116.0,In vivo,N,,8677,,50597,A,Rattus norvegicus,,,CHEMBL624118,,BAO_0000218,2107.0,
9702,10116.0,In vivo,N,,8677,,50597,A,Rattus norvegicus,,,CHEMBL624119,,BAO_0000218,2107.0,
9703,10116.0,In vivo,N,,8677,,50597,A,Rattus norvegicus,,,CHEMBL624120,,BAO_0000218,2107.0,
9704,10116.0,In vivo,N,,8677,,50597,A,Rattus norvegicus,,,CHEMBL624121,,BAO_0000218,2048.0,
9705,10116.0,In vivo,N,,8677,,50597,A,Rattus norvegicus,,,CHEMBL624122,,BAO_0000218,2048.0,
9706,10116.0,In vivo,N,,8677,,50597,A,Rattus norvegicus,,,CHEMBL624123,,BAO_0000218,2048.0,
9707,10116.0,In vivo,N,,8677,,50597,A,Rattus norvegicus,,,CHEMBL624124,,BAO_0000218,2048.0,
9708,10116.0,In vivo,N,,8677,,50597,A,Rattus norvegicus,,,CHEMBL624125,,BAO_0000218,2385.0,
9709,10116.0,In vivo,N,,8677,,50597,A,Rattus norvegicus,,,CHEMBL624126,,BAO_0000218,2385.0,
9710,10116.0,In vivo,N,,8677,,50597,A,Rattus norvegicus,,,CHEMBL624127,,BAO_0000218,2385.0,
9711,10116.0,In vivo,N,,8677,,50597,A,Rattus norvegicus,,,CHEMBL624128,,BAO_0000218,2385.0,
9712,10116.0,In vivo,N,,8677,,50597,A,Rattus norvegicus,,,CHEMBL624129,,BAO_0000218,14.0,
9713,10116.0,In vivo,N,,8677,,50597,A,Rattus norvegicus,,,CHEMBL624130,,BAO_0000218,14.0,
9714,10116.0,In vivo,N,,8677,,50597,A,Rattus norvegicus,,,CHEMBL622340,,BAO_0000218,14.0,
9715,10116.0,In vivo,N,,8677,,50597,A,Rattus norvegicus,,,CHEMBL622341,,BAO_0000218,14.0,
9716,10116.0,In vivo,N,,8677,,50597,A,Rattus norvegicus,,,CHEMBL622342,,BAO_0000218,160.0,
9717,10116.0,In vivo,N,,8677,,50597,A,Rattus norvegicus,,,CHEMBL622343,,BAO_0000218,160.0,
9718,10116.0,In vivo,N,,8677,,50597,A,Rattus norvegicus,,,CHEMBL622344,,BAO_0000218,160.0,
9719,10116.0,In vivo,N,,8677,,50597,A,Rattus norvegicus,,,CHEMBL622345,,BAO_0000218,160.0,
9720,10116.0,In vivo,N,,8677,,50597,A,Rattus norvegicus,,,CHEMBL622346,,BAO_0000218,2106.0,
9721,10116.0,In vivo,N,,8677,,50597,A,Rattus norvegicus,,,CHEMBL622347,,BAO_0000218,2106.0,
9722,10116.0,In vivo,N,,8677,,50597,A,Rattus norvegicus,,,CHEMBL622348,,BAO_0000218,2106.0,
9723,10116.0,In vivo,N,,8677,,50597,A,Rattus norvegicus,,,CHEMBL622349,,BAO_0000218,2106.0,
9724,10116.0,,N,,16434,,50597,A,Rattus norvegicus,,,CHEMBL622350,,BAO_0000218,,
9725,10116.0,,N,,16434,,50597,A,Rattus norvegicus,,,CHEMBL622351,,BAO_0000218,,
9726,10116.0,,N,,16434,,50597,A,Rattus norvegicus,,,CHEMBL622352,,BAO_0000218,,
9727,10116.0,,N,,16435,,50597,A,Rattus norvegicus,,,CHEMBL622353,,BAO_0000218,,
9728,10116.0,,N,,16435,,50597,A,Rattus norvegicus,,,CHEMBL622354,,BAO_0000218,,
9729,10116.0,,N,,16435,,50597,A,Rattus norvegicus,,,CHEMBL622355,,BAO_0000218,,
9730,10116.0,,N,,16435,,50597,A,Rattus norvegicus,,,CHEMBL622356,,BAO_0000218,,
9731,10116.0,,N,,16435,,50597,A,Rattus norvegicus,,,CHEMBL622357,,BAO_0000218,,
9732,10116.0,,N,,16435,,50597,A,Rattus norvegicus,,,CHEMBL622358,,BAO_0000218,,
9733,10116.0,,N,,16435,,50597,A,Rattus norvegicus,,,CHEMBL622359,,BAO_0000218,,
9734,10116.0,,N,,16435,,50597,A,Rattus norvegicus,,,CHEMBL874393,,BAO_0000218,,
9735,10116.0,,N,,16434,,50597,A,Rattus norvegicus,,,CHEMBL622872,,BAO_0000218,,
9736,10116.0,,N,,16434,,50597,A,Rattus norvegicus,,,CHEMBL622873,,BAO_0000218,,
9737,10116.0,,N,,16434,,50597,A,Rattus norvegicus,,,CHEMBL623047,,BAO_0000218,,
9738,10116.0,,N,,16435,,50597,A,Rattus norvegicus,,,CHEMBL623048,,BAO_0000218,,
9739,10116.0,,N,,16435,,50597,A,Rattus norvegicus,,,CHEMBL623049,,BAO_0000218,,
9740,10116.0,,N,,16435,,50597,A,Rattus norvegicus,,,CHEMBL623050,,BAO_0000218,,
9741,10116.0,,N,,16435,,50597,A,Rattus norvegicus,,,CHEMBL623051,,BAO_0000218,,
9742,10116.0,,N,,16435,,50597,A,Rattus norvegicus,,,CHEMBL623052,,BAO_0000218,,
9743,10116.0,,N,,16435,,50597,A,Rattus norvegicus,,,CHEMBL626343,,BAO_0000218,,
9744,10116.0,,N,,16434,,50597,A,Rattus norvegicus,,,CHEMBL626344,,BAO_0000218,,
9745,10116.0,,N,,16434,,50597,A,Rattus norvegicus,,,CHEMBL626345,,BAO_0000218,,
9746,10116.0,,N,,16434,,50597,A,Rattus norvegicus,,,CHEMBL626346,,BAO_0000218,,
9747,10116.0,,N,,16434,,50597,A,Rattus norvegicus,,,CHEMBL626347,,BAO_0000218,,
9748,10116.0,,N,,16434,,50597,A,Rattus norvegicus,,,CHEMBL626348,,BAO_0000218,,
9749,10116.0,,N,,16434,,50597,A,Rattus norvegicus,,,CHEMBL626349,,BAO_0000218,,
9750,10116.0,,N,,16435,,50597,F,Rattus norvegicus,,,CHEMBL626350,,BAO_0000218,,
9751,10116.0,,N,,16435,,50597,A,Rattus norvegicus,,,CHEMBL626351,,BAO_0000218,,
9752,10116.0,,N,,16435,,50597,A,Rattus norvegicus,,,CHEMBL627650,,BAO_0000218,,
9753,10116.0,,N,,16435,,50597,F,Rattus norvegicus,,,CHEMBL627651,,BAO_0000218,,
9754,10116.0,,N,,16435,,50597,A,Rattus norvegicus,,,CHEMBL627652,,BAO_0000218,,
9755,10116.0,,N,,16435,,50597,A,Rattus norvegicus,,,CHEMBL627653,,BAO_0000218,,
9756,10116.0,,N,,13091,,50597,A,Rattus norvegicus,,,CHEMBL627654,,BAO_0000218,,
9757,10116.0,,N,,13091,,50597,A,Rattus norvegicus,,,CHEMBL627835,,BAO_0000218,,
9758,10116.0,,N,,13091,,50597,A,Rattus norvegicus,,,CHEMBL627836,,BAO_0000218,,
9759,10116.0,,N,,13091,,50597,A,Rattus norvegicus,,,CHEMBL627837,,BAO_0000218,,
9760,10116.0,,N,,13091,,50597,A,Rattus norvegicus,,,CHEMBL627838,,BAO_0000218,,
9761,10116.0,,N,,13091,,50597,A,Rattus norvegicus,,,CHEMBL875338,,BAO_0000218,,
9762,10116.0,,N,,13091,,50597,A,Rattus norvegicus,,,CHEMBL627839,,BAO_0000218,,
9763,10116.0,,N,,13091,,50597,A,Rattus norvegicus,,,CHEMBL627840,,BAO_0000218,,
9764,10116.0,,N,,13091,,50597,A,Rattus norvegicus,,,CHEMBL627841,,BAO_0000218,,
9765,10116.0,,N,,13091,,50597,A,Rattus norvegicus,,,CHEMBL627842,,BAO_0000218,,
9766,10116.0,,N,,13091,,50597,A,Rattus norvegicus,,,CHEMBL627843,,BAO_0000218,,
9767,10116.0,,N,,13091,,50597,A,Rattus norvegicus,,,CHEMBL627844,,BAO_0000218,,
9768,10116.0,,N,,13091,,50597,A,Rattus norvegicus,,,CHEMBL627845,,BAO_0000218,,
9769,10116.0,In vivo,N,,5874,,50597,A,Rattus norvegicus,,,CHEMBL627846,,BAO_0000218,,
9770,10116.0,,N,,1515,,50597,A,Rattus norvegicus,,,CHEMBL627847,,BAO_0000218,1969.0,
