miller2_fsclr,miller2_mxmmcdcntrbtn(prjct-lvl),miller2_dsbltsss(mrkr),miller2_cntrrgnd,miller2_thsss(mrkr),miller2_gndrqlt(mrkr),miller2_trddvlpmnt(mrkr),miller2_bltrld(ntrntnlmrkr),miller2_fstcprcnt,miller2_stts,miller2_nvrmntlsstnblt(mrkr),miller2_rgnstntp,miller2_sctrd,miller2_knwldgfrdvlpmnt(mrkr),miller2_bdvrst(mrkr),miller2_dsrtfctn(mrkr),miller2_prtcptrdvlpmntndgdgvrnnc,miller2_rbnsss(mrkr),miller2_chldrnsss(mrkr),miller2_ndgnssss(mrkr),miller2_ctstlfrdvlpmnt(mrkr),miller2_rgnstnd,miller2_rgnstnnm,miller2_rgnstnclss,miller2_rgnstnsb-clss,miller2_cntnntd,miller2_cntnntnm,miller2_prjctbrwsrcntrd,miller2_cntrrgnnm,miller2_cntrrgnprcnt,miller2_sctrnm,miller2_sctrprcnt,miller2_mntspnt
2009/2010,13000000.0,0,5,1,2,1,0,0.0,Closed,1,Foreign Non-Profit Making,15130,0,0,0,1,0,0,0,0,1001627,CFTC - Commonwealth Fund for Technical Cooperation,Multilateral,OTHER MULTILATERAL,2,Africa,SZ,Commonwealth,0.0222,Legal and judicial development,0.1,28860.0
2009/2010,13000000.0,0,5,1,2,1,0,0.0,Closed,1,Foreign Non-Profit Making,15160,0,0,0,1,0,0,0,0,1001627,CFTC - Commonwealth Fund for Technical Cooperation,Multilateral,OTHER MULTILATERAL,2,Africa,SZ,Commonwealth,0.0222,Human rights,0.05,14430.0
2009/2010,13000000.0,0,5,1,2,1,0,0.0,Closed,1,Foreign Non-Profit Making,24010,0,0,0,1,0,0,0,0,1001627,CFTC - Commonwealth Fund for Technical Cooperation,Multilateral,OTHER MULTILATERAL,2,Africa,SZ,Commonwealth,0.0222,Financial policy and administrative management,0.1,28860.0
2009/2010,13000000.0,0,5,1,2,1,0,0.0,Closed,1,Foreign Non-Profit Making,31110,0,0,0,1,0,0,0,0,1001627,CFTC - Commonwealth Fund for Technical Cooperation,Multilateral,OTHER MULTILATERAL,2,Africa,SZ,Commonwealth,0.0222,Agricultural policy and administrative management,0.1,28860.0
2009/2010,13000000.0,0,5,1,2,1,0,0.0,Closed,1,Foreign Non-Profit Making,33110,0,0,0,1,0,0,0,0,1001627,CFTC - Commonwealth Fund for Technical Cooperation,Multilateral,OTHER MULTILATERAL,2,Africa,SZ,Commonwealth,0.0222,Trade policy and administrative management,0.2,57720.0
2009/2010,13000000.0,0,5,1,2,1,0,0.0,Closed,1,Foreign Non-Profit Making,11330,0,0,0,1,0,0,0,0,1001627,CFTC - Commonwealth Fund for Technical Cooperation,Multilateral,OTHER MULTILATERAL,4,Oceania,TO,Commonwealth,0.0222,Vocational training,0.05,14430.0
2009/2010,13000000.0,0,5,1,2,1,0,0.0,Closed,1,Foreign Non-Profit Making,15110,0,0,0,1,0,0,0,0,1001627,CFTC - Commonwealth Fund for Technical Cooperation,Multilateral,OTHER MULTILATERAL,4,Oceania,TO,Commonwealth,0.0222,Public sector policy and administrative management,0.4,115440.0
2009/2010,13000000.0,0,5,1,2,1,0,0.0,Closed,1,Foreign Non-Profit Making,15130,0,0,0,1,0,0,0,0,1001627,CFTC - Commonwealth Fund for Technical Cooperation,Multilateral,OTHER MULTILATERAL,4,Oceania,TO,Commonwealth,0.0222,Legal and judicial development,0.1,28860.0
2009/2010,13000000.0,0,5,1,2,1,0,0.0,Closed,1,Foreign Non-Profit Making,15160,0,0,0,1,0,0,0,0,1001627,CFTC - Commonwealth Fund for Technical Cooperation,Multilateral,OTHER MULTILATERAL,4,Oceania,TO,Commonwealth,0.0222,Human rights,0.05,14430.0
2009/2010,13000000.0,0,5,1,2,1,0,0.0,Closed,1,Foreign Non-Profit Making,24010,0,0,0,1,0,0,0,0,1001627,CFTC - Commonwealth Fund for Technical Cooperation,Multilateral,OTHER MULTILATERAL,4,Oceania,TO,Commonwealth,0.0222,Financial policy and administrative management,0.1,28860.0
2009/2010,13000000.0,0,5,1,2,1,0,0.0,Closed,1,Foreign Non-Profit Making,31110,0,0,0,1,0,0,0,0,1001627,CFTC - Commonwealth Fund for Technical Cooperation,Multilateral,OTHER MULTILATERAL,4,Oceania,TO,Commonwealth,0.0222,Agricultural policy and administrative management,0.1,28860.0
2009/2010,13000000.0,0,5,1,2,1,0,0.0,Closed,1,Foreign Non-Profit Making,33110,0,0,0,1,0,0,0,0,1001627,CFTC - Commonwealth Fund for Technical Cooperation,Multilateral,OTHER MULTILATERAL,4,Oceania,TO,Commonwealth,0.0222,Trade policy and administrative management,0.2,57720.0
2009/2010,13000000.0,0,5,1,2,1,0,0.0,Closed,1,Foreign Non-Profit Making,11330,0,0,0,1,0,0,0,0,1001627,CFTC - Commonwealth Fund for Technical Cooperation,Multilateral,OTHER MULTILATERAL,1,America,TT,Commonwealth,0.0222,Vocational training,0.05,14430.0
2009/2010,13000000.0,0,5,1,2,1,0,0.0,Closed,1,Foreign Non-Profit Making,15110,0,0,0,1,0,0,0,0,1001627,CFTC - Commonwealth Fund for Technical Cooperation,Multilateral,OTHER MULTILATERAL,1,America,TT,Commonwealth,0.0222,Public sector policy and administrative management,0.4,115440.0
2009/2010,13000000.0,0,5,1,2,1,0,0.0,Closed,1,Foreign Non-Profit Making,15130,0,0,0,1,0,0,0,0,1001627,CFTC - Commonwealth Fund for Technical Cooperation,Multilateral,OTHER MULTILATERAL,1,America,TT,Commonwealth,0.0222,Legal and judicial development,0.1,28860.0
2009/2010,13000000.0,0,5,1,2,1,0,0.0,Closed,1,Foreign Non-Profit Making,15160,0,0,0,1,0,0,0,0,1001627,CFTC - Commonwealth Fund for Technical Cooperation,Multilateral,OTHER MULTILATERAL,1,America,TT,Commonwealth,0.0222,Human rights,0.05,14430.0
2009/2010,13000000.0,0,5,1,2,1,0,0.0,Closed,1,Foreign Non-Profit Making,24010,0,0,0,1,0,0,0,0,1001627,CFTC - Commonwealth Fund for Technical Cooperation,Multilateral,OTHER MULTILATERAL,1,America,TT,Commonwealth,0.0222,Financial policy and administrative management,0.1,28860.0
2009/2010,13000000.0,0,5,1,2,1,0,0.0,Closed,1,Foreign Non-Profit Making,31110,0,0,0,1,0,0,0,0,1001627,CFTC - Commonwealth Fund for Technical Cooperation,Multilateral,OTHER MULTILATERAL,1,America,TT,Commonwealth,0.0222,Agricultural policy and administrative management,0.1,28860.0
2009/2010,13000000.0,0,5,1,2,1,0,0.0,Closed,1,Foreign Non-Profit Making,33110,0,0,0,1,0,0,0,0,1001627,CFTC - Commonwealth Fund for Technical Cooperation,Multilateral,OTHER MULTILATERAL,1,America,TT,Commonwealth,0.0222,Trade policy and administrative management,0.2,57720.0
2009/2010,13000000.0,0,5,1,2,1,0,0.0,Closed,1,Foreign Non-Profit Making,11330,0,0,0,1,0,0,0,0,1001627,CFTC - Commonwealth Fund for Technical Cooperation,Multilateral,OTHER MULTILATERAL,4,Oceania,TV,Commonwealth,0.0222,Vocational training,0.05,14430.0
2009/2010,13000000.0,0,5,1,2,1,0,0.0,Closed,1,Foreign Non-Profit Making,15110,0,0,0,1,0,0,0,0,1001627,CFTC - Commonwealth Fund for Technical Cooperation,Multilateral,OTHER MULTILATERAL,4,Oceania,TV,Commonwealth,0.0222,Public sector policy and administrative management,0.4,115440.0
2009/2010,13000000.0,0,5,1,2,1,0,0.0,Closed,1,Foreign Non-Profit Making,15130,0,0,0,1,0,0,0,0,1001627,CFTC - Commonwealth Fund for Technical Cooperation,Multilateral,OTHER MULTILATERAL,4,Oceania,TV,Commonwealth,0.0222,Legal and judicial development,0.1,28860.0
2009/2010,13000000.0,0,5,1,2,1,0,0.0,Closed,1,Foreign Non-Profit Making,15160,0,0,0,1,0,0,0,0,1001627,CFTC - Commonwealth Fund for Technical Cooperation,Multilateral,OTHER MULTILATERAL,4,Oceania,TV,Commonwealth,0.0222,Human rights,0.05,14430.0
2009/2010,13000000.0,0,5,1,2,1,0,0.0,Closed,1,Foreign Non-Profit Making,24010,0,0,0,1,0,0,0,0,1001627,CFTC - Commonwealth Fund for Technical Cooperation,Multilateral,OTHER MULTILATERAL,4,Oceania,TV,Commonwealth,0.0222,Financial policy and administrative management,0.1,28860.0
2009/2010,13000000.0,0,5,1,2,1,0,0.0,Closed,1,Foreign Non-Profit Making,31110,0,0,0,1,0,0,0,0,1001627,CFTC - Commonwealth Fund for Technical Cooperation,Multilateral,OTHER MULTILATERAL,4,Oceania,TV,Commonwealth,0.0222,Agricultural policy and administrative management,0.1,28860.0
2009/2010,13000000.0,0,5,1,2,1,0,0.0,Closed,1,Foreign Non-Profit Making,33110,0,0,0,1,0,0,0,0,1001627,CFTC - Commonwealth Fund for Technical Cooperation,Multilateral,OTHER MULTILATERAL,4,Oceania,TV,Commonwealth,0.0222,Trade policy and administrative management,0.2,57720.0
2009/2010,13000000.0,0,5,1,2,1,0,0.0,Closed,1,Foreign Non-Profit Making,11330,0,0,0,1,0,0,0,0,1001627,CFTC - Commonwealth Fund for Technical Cooperation,Multilateral,OTHER MULTILATERAL,2,Africa,TZ,Commonwealth,0.0222,Vocational training,0.05,14430.0
2009/2010,13000000.0,0,5,1,2,1,0,0.0,Closed,1,Foreign Non-Profit Making,15110,0,0,0,1,0,0,0,0,1001627,CFTC - Commonwealth Fund for Technical Cooperation,Multilateral,OTHER MULTILATERAL,2,Africa,TZ,Commonwealth,0.0222,Public sector policy and administrative management,0.4,115440.0
2009/2010,13000000.0,0,5,1,2,1,0,0.0,Closed,1,Foreign Non-Profit Making,15130,0,0,0,1,0,0,0,0,1001627,CFTC - Commonwealth Fund for Technical Cooperation,Multilateral,OTHER MULTILATERAL,2,Africa,TZ,Commonwealth,0.0222,Legal and judicial development,0.1,28860.0
2009/2010,13000000.0,0,5,1,2,1,0,0.0,Closed,1,Foreign Non-Profit Making,15160,0,0,0,1,0,0,0,0,1001627,CFTC - Commonwealth Fund for Technical Cooperation,Multilateral,OTHER MULTILATERAL,2,Africa,TZ,Commonwealth,0.0222,Human rights,0.05,14430.0
2009/2010,13000000.0,0,5,1,2,1,0,0.0,Closed,1,Foreign Non-Profit Making,24010,0,0,0,1,0,0,0,0,1001627,CFTC - Commonwealth Fund for Technical Cooperation,Multilateral,OTHER MULTILATERAL,2,Africa,TZ,Commonwealth,0.0222,Financial policy and administrative management,0.1,28860.0
2009/2010,13000000.0,0,5,1,2,1,0,0.0,Closed,1,Foreign Non-Profit Making,31110,0,0,0,1,0,0,0,0,1001627,CFTC - Commonwealth Fund for Technical Cooperation,Multilateral,OTHER MULTILATERAL,2,Africa,TZ,Commonwealth,0.0222,Agricultural policy and administrative management,0.1,28860.0
2009/2010,13000000.0,0,5,1,2,1,0,0.0,Closed,1,Foreign Non-Profit Making,33110,0,0,0,1,0,0,0,0,1001627,CFTC - Commonwealth Fund for Technical Cooperation,Multilateral,OTHER MULTILATERAL,2,Africa,TZ,Commonwealth,0.0222,Trade policy and administrative management,0.2,57720.0
2009/2010,13000000.0,0,5,1,2,1,0,0.0,Closed,1,Foreign Non-Profit Making,11330,0,0,0,1,0,0,0,0,1001627,CFTC - Commonwealth Fund for Technical Cooperation,Multilateral,OTHER MULTILATERAL,2,Africa,UG,Commonwealth,0.0222,Vocational training,0.05,14430.0
2009/2010,13000000.0,0,5,1,2,1,0,0.0,Closed,1,Foreign Non-Profit Making,15110,0,0,0,1,0,0,0,0,1001627,CFTC - Commonwealth Fund for Technical Cooperation,Multilateral,OTHER MULTILATERAL,2,Africa,UG,Commonwealth,0.0222,Public sector policy and administrative management,0.4,115440.0
2009/2010,13000000.0,0,5,1,2,1,0,0.0,Closed,1,Foreign Non-Profit Making,15130,0,0,0,1,0,0,0,0,1001627,CFTC - Commonwealth Fund for Technical Cooperation,Multilateral,OTHER MULTILATERAL,2,Africa,UG,Commonwealth,0.0222,Legal and judicial development,0.1,28860.0
2009/2010,13000000.0,0,5,1,2,1,0,0.0,Closed,1,Foreign Non-Profit Making,15160,0,0,0,1,0,0,0,0,1001627,CFTC - Commonwealth Fund for Technical Cooperation,Multilateral,OTHER MULTILATERAL,2,Africa,UG,Commonwealth,0.0222,Human rights,0.05,14430.0
2009/2010,13000000.0,0,5,1,2,1,0,0.0,Closed,1,Foreign Non-Profit Making,24010,0,0,0,1,0,0,0,0,1001627,CFTC - Commonwealth Fund for Technical Cooperation,Multilateral,OTHER MULTILATERAL,2,Africa,UG,Commonwealth,0.0222,Financial policy and administrative management,0.1,28860.0
2009/2010,13000000.0,0,5,1,2,1,0,0.0,Closed,1,Foreign Non-Profit Making,31110,0,0,0,1,0,0,0,0,1001627,CFTC - Commonwealth Fund for Technical Cooperation,Multilateral,OTHER MULTILATERAL,2,Africa,UG,Commonwealth,0.0222,Agricultural policy and administrative management,0.1,28860.0
2009/2010,13000000.0,0,5,1,2,1,0,0.0,Closed,1,Foreign Non-Profit Making,33110,0,0,0,1,0,0,0,0,1001627,CFTC - Commonwealth Fund for Technical Cooperation,Multilateral,OTHER MULTILATERAL,2,Africa,UG,Commonwealth,0.0222,Trade policy and administrative management,0.2,57720.0
2009/2010,13000000.0,0,5,1,2,1,0,0.0,Closed,1,Foreign Non-Profit Making,11330,0,0,0,1,0,0,0,0,1001627,CFTC - Commonwealth Fund for Technical Cooperation,Multilateral,OTHER MULTILATERAL,1,America,VC,Commonwealth,0.0222,Vocational training,0.05,14430.0
2009/2010,13000000.0,0,5,1,2,1,0,0.0,Closed,1,Foreign Non-Profit Making,15110,0,0,0,1,0,0,0,0,1001627,CFTC - Commonwealth Fund for Technical Cooperation,Multilateral,OTHER MULTILATERAL,1,America,VC,Commonwealth,0.0222,Public sector policy and administrative management,0.4,115440.0
2009/2010,13000000.0,0,5,1,2,1,0,0.0,Closed,1,Foreign Non-Profit Making,15130,0,0,0,1,0,0,0,0,1001627,CFTC - Commonwealth Fund for Technical Cooperation,Multilateral,OTHER MULTILATERAL,1,America,VC,Commonwealth,0.0222,Legal and judicial development,0.1,28860.0
2009/2010,13000000.0,0,5,1,2,1,0,0.0,Closed,1,Foreign Non-Profit Making,15160,0,0,0,1,0,0,0,0,1001627,CFTC - Commonwealth Fund for Technical Cooperation,Multilateral,OTHER MULTILATERAL,1,America,VC,Commonwealth,0.0222,Human rights,0.05,14430.0
2009/2010,13000000.0,0,5,1,2,1,0,0.0,Closed,1,Foreign Non-Profit Making,24010,0,0,0,1,0,0,0,0,1001627,CFTC - Commonwealth Fund for Technical Cooperation,Multilateral,OTHER MULTILATERAL,1,America,VC,Commonwealth,0.0222,Financial policy and administrative management,0.1,28860.0
2009/2010,13000000.0,0,5,1,2,1,0,0.0,Closed,1,Foreign Non-Profit Making,31110,0,0,0,1,0,0,0,0,1001627,CFTC - Commonwealth Fund for Technical Cooperation,Multilateral,OTHER MULTILATERAL,1,America,VC,Commonwealth,0.0222,Agricultural policy and administrative management,0.1,28860.0
2009/2010,13000000.0,0,5,1,2,1,0,0.0,Closed,1,Foreign Non-Profit Making,33110,0,0,0,1,0,0,0,0,1001627,CFTC - Commonwealth Fund for Technical Cooperation,Multilateral,OTHER MULTILATERAL,1,America,VC,Commonwealth,0.0222,Trade policy and administrative management,0.2,57720.0
2009/2010,13000000.0,0,5,1,2,1,0,0.0,Closed,1,Foreign Non-Profit Making,11330,0,0,0,1,0,0,0,0,1001627,CFTC - Commonwealth Fund for Technical Cooperation,Multilateral,OTHER MULTILATERAL,4,Oceania,VU,Commonwealth,0.0222,Vocational training,0.05,14430.0
2009/2010,13000000.0,0,5,1,2,1,0,0.0,Closed,1,Foreign Non-Profit Making,15110,0,0,0,1,0,0,0,0,1001627,CFTC - Commonwealth Fund for Technical Cooperation,Multilateral,OTHER MULTILATERAL,4,Oceania,VU,Commonwealth,0.0222,Public sector policy and administrative management,0.4,115440.0
2009/2010,13000000.0,0,5,1,2,1,0,0.0,Closed,1,Foreign Non-Profit Making,15130,0,0,0,1,0,0,0,0,1001627,CFTC - Commonwealth Fund for Technical Cooperation,Multilateral,OTHER MULTILATERAL,4,Oceania,VU,Commonwealth,0.0222,Legal and judicial development,0.1,28860.0
2009/2010,13000000.0,0,5,1,2,1,0,0.0,Closed,1,Foreign Non-Profit Making,15160,0,0,0,1,0,0,0,0,1001627,CFTC - Commonwealth Fund for Technical Cooperation,Multilateral,OTHER MULTILATERAL,4,Oceania,VU,Commonwealth,0.0222,Human rights,0.05,14430.0
2009/2010,13000000.0,0,5,1,2,1,0,0.0,Closed,1,Foreign Non-Profit Making,24010,0,0,0,1,0,0,0,0,1001627,CFTC - Commonwealth Fund for Technical Cooperation,Multilateral,OTHER MULTILATERAL,4,Oceania,VU,Commonwealth,0.0222,Financial policy and administrative management,0.1,28860.0
2009/2010,13000000.0,0,5,1,2,1,0,0.0,Closed,1,Foreign Non-Profit Making,31110,0,0,0,1,0,0,0,0,1001627,CFTC - Commonwealth Fund for Technical Cooperation,Multilateral,OTHER MULTILATERAL,4,Oceania,VU,Commonwealth,0.0222,Agricultural policy and administrative management,0.1,28860.0
2009/2010,13000000.0,0,5,1,2,1,0,0.0,Closed,1,Foreign Non-Profit Making,33110,0,0,0,1,0,0,0,0,1001627,CFTC - Commonwealth Fund for Technical Cooperation,Multilateral,OTHER MULTILATERAL,4,Oceania,VU,Commonwealth,0.0222,Trade policy and administrative management,0.2,57720.0
2009/2010,13000000.0,0,5,1,2,1,0,0.0,Closed,1,Foreign Non-Profit Making,11330,0,0,0,1,0,0,0,0,1001627,CFTC - Commonwealth Fund for Technical Cooperation,Multilateral,OTHER MULTILATERAL,4,Oceania,WS,Commonwealth,0.0222,Vocational training,0.05,14430.0
2009/2010,13000000.0,0,5,1,2,1,0,0.0,Closed,1,Foreign Non-Profit Making,15110,0,0,0,1,0,0,0,0,1001627,CFTC - Commonwealth Fund for Technical Cooperation,Multilateral,OTHER MULTILATERAL,4,Oceania,WS,Commonwealth,0.0222,Public sector policy and administrative management,0.4,115440.0
2009/2010,13000000.0,0,5,1,2,1,0,0.0,Closed,1,Foreign Non-Profit Making,15130,0,0,0,1,0,0,0,0,1001627,CFTC - Commonwealth Fund for Technical Cooperation,Multilateral,OTHER MULTILATERAL,4,Oceania,WS,Commonwealth,0.0222,Legal and judicial development,0.1,28860.0
2009/2010,13000000.0,0,5,1,2,1,0,0.0,Closed,1,Foreign Non-Profit Making,15160,0,0,0,1,0,0,0,0,1001627,CFTC - Commonwealth Fund for Technical Cooperation,Multilateral,OTHER MULTILATERAL,4,Oceania,WS,Commonwealth,0.0222,Human rights,0.05,14430.0
2009/2010,13000000.0,0,5,1,2,1,0,0.0,Closed,1,Foreign Non-Profit Making,24010,0,0,0,1,0,0,0,0,1001627,CFTC - Commonwealth Fund for Technical Cooperation,Multilateral,OTHER MULTILATERAL,4,Oceania,WS,Commonwealth,0.0222,Financial policy and administrative management,0.1,28860.0
2009/2010,13000000.0,0,5,1,2,1,0,0.0,Closed,1,Foreign Non-Profit Making,31110,0,0,0,1,0,0,0,0,1001627,CFTC - Commonwealth Fund for Technical Cooperation,Multilateral,OTHER MULTILATERAL,4,Oceania,WS,Commonwealth,0.0222,Agricultural policy and administrative management,0.1,28860.0
2009/2010,13000000.0,0,5,1,2,1,0,0.0,Closed,1,Foreign Non-Profit Making,33110,0,0,0,1,0,0,0,0,1001627,CFTC - Commonwealth Fund for Technical Cooperation,Multilateral,OTHER MULTILATERAL,4,Oceania,WS,Commonwealth,0.0222,Trade policy and administrative management,0.2,57720.0
2009/2010,13000000.0,0,5,1,2,1,0,0.0,Closed,1,Foreign Non-Profit Making,11330,0,0,0,1,0,0,0,0,1001627,CFTC - Commonwealth Fund for Technical Cooperation,Multilateral,OTHER MULTILATERAL,2,Africa,ZA,Commonwealth,0.0222,Vocational training,0.05,14430.0
2009/2010,13000000.0,0,5,1,2,1,0,0.0,Closed,1,Foreign Non-Profit Making,15110,0,0,0,1,0,0,0,0,1001627,CFTC - Commonwealth Fund for Technical Cooperation,Multilateral,OTHER MULTILATERAL,2,Africa,ZA,Commonwealth,0.0222,Public sector policy and administrative management,0.4,115440.0
2009/2010,13000000.0,0,5,1,2,1,0,0.0,Closed,1,Foreign Non-Profit Making,15130,0,0,0,1,0,0,0,0,1001627,CFTC - Commonwealth Fund for Technical Cooperation,Multilateral,OTHER MULTILATERAL,2,Africa,ZA,Commonwealth,0.0222,Legal and judicial development,0.1,28860.0
2009/2010,13000000.0,0,5,1,2,1,0,0.0,Closed,1,Foreign Non-Profit Making,15160,0,0,0,1,0,0,0,0,1001627,CFTC - Commonwealth Fund for Technical Cooperation,Multilateral,OTHER MULTILATERAL,2,Africa,ZA,Commonwealth,0.0222,Human rights,0.05,14430.0
2009/2010,13000000.0,0,5,1,2,1,0,0.0,Closed,1,Foreign Non-Profit Making,24010,0,0,0,1,0,0,0,0,1001627,CFTC - Commonwealth Fund for Technical Cooperation,Multilateral,OTHER MULTILATERAL,2,Africa,ZA,Commonwealth,0.0222,Financial policy and administrative management,0.1,28860.0
2009/2010,13000000.0,0,5,1,2,1,0,0.0,Closed,1,Foreign Non-Profit Making,31110,0,0,0,1,0,0,0,0,1001627,CFTC - Commonwealth Fund for Technical Cooperation,Multilateral,OTHER MULTILATERAL,2,Africa,ZA,Commonwealth,0.0222,Agricultural policy and administrative management,0.1,28860.0
2009/2010,13000000.0,0,5,1,2,1,0,0.0,Closed,1,Foreign Non-Profit Making,33110,0,0,0,1,0,0,0,0,1001627,CFTC - Commonwealth Fund for Technical Cooperation,Multilateral,OTHER MULTILATERAL,2,Africa,ZA,Commonwealth,0.0222,Trade policy and administrative management,0.2,57720.0
2009/2010,13000000.0,0,5,1,2,1,0,0.0,Closed,1,Foreign Non-Profit Making,11330,0,0,0,1,0,0,0,0,1001627,CFTC - Commonwealth Fund for Technical Cooperation,Multilateral,OTHER MULTILATERAL,2,Africa,ZM,Commonwealth,0.0222,Vocational training,0.05,14430.0
2009/2010,13000000.0,0,5,1,2,1,0,0.0,Closed,1,Foreign Non-Profit Making,15110,0,0,0,1,0,0,0,0,1001627,CFTC - Commonwealth Fund for Technical Cooperation,Multilateral,OTHER MULTILATERAL,2,Africa,ZM,Commonwealth,0.0222,Public sector policy and administrative management,0.4,115440.0
2009/2010,13000000.0,0,5,1,2,1,0,0.0,Closed,1,Foreign Non-Profit Making,15130,0,0,0,1,0,0,0,0,1001627,CFTC - Commonwealth Fund for Technical Cooperation,Multilateral,OTHER MULTILATERAL,2,Africa,ZM,Commonwealth,0.0222,Legal and judicial development,0.1,28860.0
2009/2010,13000000.0,0,5,1,2,1,0,0.0,Closed,1,Foreign Non-Profit Making,15160,0,0,0,1,0,0,0,0,1001627,CFTC - Commonwealth Fund for Technical Cooperation,Multilateral,OTHER MULTILATERAL,2,Africa,ZM,Commonwealth,0.0222,Human rights,0.05,14430.0
2009/2010,13000000.0,0,5,1,2,1,0,0.0,Closed,1,Foreign Non-Profit Making,24010,0,0,0,1,0,0,0,0,1001627,CFTC - Commonwealth Fund for Technical Cooperation,Multilateral,OTHER MULTILATERAL,2,Africa,ZM,Commonwealth,0.0222,Financial policy and administrative management,0.1,28860.0
2009/2010,13000000.0,0,5,1,2,1,0,0.0,Closed,1,Foreign Non-Profit Making,31110,0,0,0,1,0,0,0,0,1001627,CFTC - Commonwealth Fund for Technical Cooperation,Multilateral,OTHER MULTILATERAL,2,Africa,ZM,Commonwealth,0.0222,Agricultural policy and administrative management,0.1,28860.0
2009/2010,13000000.0,0,5,1,2,1,0,0.0,Closed,1,Foreign Non-Profit Making,33110,0,0,0,1,0,0,0,0,1001627,CFTC - Commonwealth Fund for Technical Cooperation,Multilateral,OTHER MULTILATERAL,2,Africa,ZM,Commonwealth,0.0222,Trade policy and administrative management,0.2,57720.0
2009/2010,13000000.0,0,5,1,2,1,0,0.0,Closed,1,Foreign Non-Profit Making,11330,0,0,0,1,0,0,0,0,1001627,CFTC - Commonwealth Fund for Technical Cooperation,Multilateral,OTHER MULTILATERAL,2,Africa,ZW,Commonwealth,0.0232,Vocational training,0.05,15080.0
2009/2010,13000000.0,0,5,1,2,1,0,0.0,Closed,1,Foreign Non-Profit Making,15110,0,0,0,1,0,0,0,0,1001627,CFTC - Commonwealth Fund for Technical Cooperation,Multilateral,OTHER MULTILATERAL,2,Africa,ZW,Commonwealth,0.0232,Public sector policy and administrative management,0.4,120640.0
2009/2010,13000000.0,0,5,1,2,1,0,0.0,Closed,1,Foreign Non-Profit Making,15130,0,0,0,1,0,0,0,0,1001627,CFTC - Commonwealth Fund for Technical Cooperation,Multilateral,OTHER MULTILATERAL,2,Africa,ZW,Commonwealth,0.0232,Legal and judicial development,0.1,30160.0
2009/2010,13000000.0,0,5,1,2,1,0,0.0,Closed,1,Foreign Non-Profit Making,15160,0,0,0,1,0,0,0,0,1001627,CFTC - Commonwealth Fund for Technical Cooperation,Multilateral,OTHER MULTILATERAL,2,Africa,ZW,Commonwealth,0.0232,Human rights,0.05,15080.0
2009/2010,13000000.0,0,5,1,2,1,0,0.0,Closed,1,Foreign Non-Profit Making,24010,0,0,0,1,0,0,0,0,1001627,CFTC - Commonwealth Fund for Technical Cooperation,Multilateral,OTHER MULTILATERAL,2,Africa,ZW,Commonwealth,0.0232,Financial policy and administrative management,0.1,30160.0
2009/2010,13000000.0,0,5,1,2,1,0,0.0,Closed,1,Foreign Non-Profit Making,31110,0,0,0,1,0,0,0,0,1001627,CFTC - Commonwealth Fund for Technical Cooperation,Multilateral,OTHER MULTILATERAL,2,Africa,ZW,Commonwealth,0.0232,Agricultural policy and administrative management,0.1,30160.0
2009/2010,13000000.0,0,5,1,2,1,0,0.0,Closed,1,Foreign Non-Profit Making,33110,0,0,0,1,0,0,0,0,1001627,CFTC - Commonwealth Fund for Technical Cooperation,Multilateral,OTHER MULTILATERAL,2,Africa,ZW,Commonwealth,0.0232,Trade policy and administrative management,0.2,60320.0
