ammontare,cliente_id,pagamento_id,personale_id,noleggio_id,data_pagamento
2.99,592,15865,2,10634,2005-08-01 15:37:48
6.99,200,5440,2,14521,2005-08-21 15:01:32
2.99,388,10507,2,5899,2005-07-10 20:21:52
3.99,1,9,1,3284,2005-06-21 06:24:45
0.99,29,817,2,15577,2006-02-14 15:16:03
2.99,414,11204,2,9991,2005-07-31 17:26:27
4.99,50,1360,1,1029,2005-05-31 03:52:02
0.99,350,9472,1,5240,2005-07-09 13:14:48
5.99,447,12076,1,11465,2005-08-02 21:43:52
4.99,566,15186,2,13762,2005-08-20 11:29:32
3.99,311,8440,2,4836,2005-07-08 18:09:08
1.99,333,8993,1,5645,2005-07-10 06:58:21
3.99,96,2611,1,9662,2005-07-31 06:09:53
0.99,85,2310,2,4451,2005-07-07 23:29:54
2.99,200,5434,2,8462,2005-07-29 08:15:42
0.99,204,5526,1,4043,2005-07-07 03:09:50
0.0,457,12357,2,14516,2006-02-14 15:16:03
1.99,574,15381,1,7093,2005-07-27 04:47:00
4.99,376,10200,2,13761,2005-08-20 11:28:50
4.99,400,10832,2,15533,2005-08-23 03:54:39
6.99,459,12391,1,7623,2005-07-28 00:37:41
4.99,178,4828,1,2293,2005-06-18 07:45:03
4.99,410,11099,2,7350,2005-07-27 14:34:14
3.99,410,11102,2,8625,2005-07-29 13:59:13
2.99,257,6919,2,139,2005-05-25 23:00:21
0.99,132,3572,1,5703,2005-07-10 10:04:15
0.99,191,5179,1,1278,2005-06-15 08:09:12
5.99,10,278,1,15370,2005-08-22 21:59:29
5.99,558,14943,1,4192,2005-07-07 10:57:06
2.99,307,8338,1,4522,2005-07-08 03:03:12
5.99,399,10799,2,10960,2005-08-02 03:46:18
0.99,431,11630,1,4863,2005-07-08 19:03:15
2.99,516,13903,2,8585,2005-07-29 12:14:18
6.99,515,13861,2,292,2005-05-26 20:22:12
5.99,155,4218,1,6066,2005-07-11 04:32:42
3.99,14,379,2,11528,2005-08-17 00:27:23
2.99,123,3331,1,13668,2005-08-20 08:26:06
1.99,320,8655,2,1567,2005-06-16 03:13:30
5.99,584,15659,2,12693,2005-08-18 20:10:19
2.99,575,15397,2,769,2005-05-29 12:51:44
7.99,513,13809,2,2290,2005-06-18 07:34:37
2.99,471,12734,1,9077,2005-07-30 08:00:19
0.99,424,11454,2,3746,2005-07-06 12:10:51
2.99,459,12398,1,8897,2005-07-30 01:00:17
7.99,204,5523,2,1894,2005-06-17 04:18:48
2.99,383,10369,2,2228,2005-06-18 03:44:50
2.99,15,399,1,11141,2005-08-02 09:29:11
4.99,468,12630,2,7292,2005-07-27 12:34:14
6.99,258,6972,2,10332,2005-08-01 04:57:32
4.99,45,1232,2,2722,2005-06-19 14:55:17
4.99,261,7065,2,13245,2005-08-19 16:43:41
4.99,236,6384,2,14722,2005-08-21 21:50:53
6.99,270,7307,1,1896,2005-06-17 04:25:46
2.99,131,3537,2,5726,2005-07-10 11:22:08
0.99,250,6740,2,687,2005-05-29 00:32:09
6.99,127,3425,1,9859,2005-07-31 13:02:55
4.99,366,9890,1,6366,2005-07-11 21:18:16
8.99,444,11969,1,201,2005-05-26 07:13:45
0.99,447,12065,1,5734,2005-07-10 11:37:28
4.99,546,14679,1,11797,2005-08-17 11:17:21
0.99,27,746,2,12461,2005-08-18 11:28:14
4.99,251,6761,1,1091,2005-05-31 12:11:04
0.99,115,3092,1,983,2005-05-30 22:15:51
4.99,505,13624,1,15436,2005-08-23 00:30:26
8.99,376,10180,2,4166,2005-07-07 09:33:30
3.99,510,13749,2,8763,2005-07-29 19:38:24
2.99,66,1791,1,1907,2005-06-17 05:08:27
2.99,45,1242,1,7436,2005-07-27 17:39:12
6.99,304,8261,1,9992,2005-07-31 17:29:48
4.99,578,15492,2,5876,2005-07-10 19:07:15
2.99,473,12800,2,11006,2005-08-02 05:05:52
2.99,511,13757,1,56,2005-05-25 08:28:11
2.99,180,4892,2,2700,2005-06-19 13:31:52
4.99,540,14545,2,11324,2005-08-02 16:31:17
2.99,146,3953,2,2099,2005-06-17 18:47:26
4.99,5,134,2,11001,2005-08-02 04:56:45
6.99,380,10299,1,12996,2005-08-19 07:31:32
0.99,131,3547,2,11971,2005-08-17 17:53:42
2.99,128,3455,2,9858,2005-07-31 13:02:07
4.99,104,2808,2,4520,2005-07-08 02:53:46
4.99,9,235,2,3262,2005-06-21 04:08:43
5.99,509,13729,2,14994,2005-08-22 07:52:24
5.99,174,4735,2,12886,2005-08-19 03:38:32
7.99,497,13396,2,10760,2005-08-01 20:25:20
2.99,566,15165,2,6365,2005-07-11 21:17:40
4.99,168,4564,2,9197,2005-07-30 12:31:36
5.99,59,1638,1,12833,2005-08-19 01:42:28
7.99,33,920,1,13241,2005-08-19 16:25:00
2.99,176,4782,1,7025,2005-07-27 02:40:29
6.99,337,9119,2,13305,2005-08-19 18:57:05
2.99,389,10537,2,6104,2005-07-11 07:01:35
4.99,473,12805,2,13984,2005-08-20 19:12:30
2.99,54,1503,2,11887,2005-08-17 15:03:13
0.99,218,5905,1,2262,2005-06-18 05:49:46
0.99,481,12990,1,6044,2005-07-11 03:18:39
7.99,379,10262,2,13397,2005-08-19 22:06:35
2.99,158,4318,2,13854,2005-08-20 14:48:42
5.99,526,14149,2,3905,2005-07-06 19:33:34
2.99,579,15511,1,4933,2005-07-08 22:18:29
0.99,21,546,1,570,2005-05-28 10:15:04
2.99,362,9776,1,1529,2005-06-16 00:37:35
0.99,563,15076,2,2573,2005-06-19 04:23:18
1.99,263,7114,2,7833,2005-07-28 08:46:14
2.99,407,11006,1,1698,2005-06-16 13:04:42
0.99,290,7848,2,1532,2005-06-16 00:41:31
0.99,62,1699,2,10080,2005-07-31 20:07:10
2.99,193,5238,1,14679,2005-08-21 20:14:58
4.99,591,15830,1,7997,2005-07-28 15:02:25
4.99,330,8924,1,8680,2005-07-29 16:08:03
6.99,31,877,2,15816,2005-08-23 14:58:06
7.99,508,13696,2,7327,2005-07-27 13:53:26
7.99,122,3283,2,1442,2005-06-15 18:55:34
3.99,431,11628,1,4144,2005-07-07 08:25:44
5.99,300,8165,2,15811,2005-08-23 14:43:46
4.99,561,15025,2,1620,2005-06-16 07:21:30
2.99,173,4705,2,8299,2005-07-29 02:56:00
5.99,403,10895,2,10109,2005-07-31 21:04:49
0.99,397,10763,2,12700,2005-08-18 20:24:46
4.99,452,12224,1,14175,2006-02-14 15:16:03
2.99,498,13415,2,3856,2005-07-06 17:04:46
0.99,207,5619,2,10300,2005-08-01 04:08:11
4.99,198,5375,1,10112,2005-07-31 21:08:56
0.99,405,10956,1,7759,2005-07-28 06:28:45
0.99,345,9317,2,1550,2005-06-16 01:58:35
3.99,90,2444,2,3729,2005-07-06 11:30:29
4.99,153,4159,1,2893,2005-06-20 02:22:08
0.99,351,9502,2,10119,2005-07-31 21:20:59
1.99,292,7915,2,9819,2005-07-31 11:39:13
2.99,26,686,2,1105,2005-05-31 14:33:56
2.99,89,2409,2,141,2005-05-25 23:34:53
0.99,280,7589,2,6851,2005-07-12 19:32:14
5.99,34,935,2,5918,2005-07-10 21:32:06
0.99,207,5598,1,659,2005-05-28 20:27:53
5.99,470,12708,1,9422,2005-07-30 21:08:41
4.99,146,3974,1,13606,2005-08-20 06:07:01
8.99,317,8588,1,4177,2005-07-07 10:12:36
4.99,364,9854,1,13698,2005-08-20 09:24:26
3.99,7,192,2,6761,2005-07-12 15:17:42
0.99,203,5496,1,314,2005-05-26 23:09:41
4.99,38,1063,1,14554,2005-08-21 16:03:01
4.99,509,13727,2,12109,2005-08-17 22:58:35
2.99,504,13599,2,13387,2005-08-19 21:46:10
2.99,548,14713,1,2280,2005-06-18 06:46:54
4.99,247,6686,1,5842,2005-07-10 17:11:37
4.99,250,6750,2,10604,2005-08-01 14:35:08
0.99,229,6162,1,3208,2005-06-21 00:50:03
4.99,551,14783,2,969,2005-05-30 19:23:48
4.99,376,10196,2,11792,2005-08-17 11:03:53
2.99,101,2717,1,5757,2005-07-10 12:40:17
2.99,62,1700,1,10815,2005-08-01 22:46:21
4.99,513,13807,2,993,2005-05-30 23:54:19
2.99,426,11530,2,13834,2005-08-20 14:03:08
0.99,15,388,2,3182,2005-06-20 22:52:18
0.99,281,7615,1,4607,2005-07-08 07:15:14
2.99,510,13755,2,12406,2005-08-18 09:38:02
4.99,526,14162,1,8053,2005-07-28 16:59:41
1.99,503,13545,2,109,2005-05-25 18:40:20
2.99,243,6581,2,9675,2005-07-31 06:37:07
4.99,448,12085,1,299,2005-05-26 20:55:36
4.99,22,579,1,370,2005-05-27 07:49:43
5.99,304,8264,1,12540,2005-08-18 14:17:30
4.99,154,4195,2,6993,2005-07-27 01:05:24
4.99,334,9017,1,1298,2005-06-15 09:32:53
4.99,253,6837,2,14655,2005-08-21 19:37:10
3.99,201,5445,1,311,2005-05-26 22:51:37
4.99,192,5211,1,11815,2005-08-17 12:13:26
1.99,295,7991,1,4164,2005-07-07 09:20:11
2.99,151,4128,2,11714,2005-08-17 07:34:55
4.99,438,11810,2,6138,2005-07-11 08:36:04
6.99,29,796,1,7451,2005-07-27 18:18:41
0.99,555,14875,1,8161,2005-07-28 21:11:00
6.99,315,8542,2,5126,2005-07-09 07:25:35
4.99,250,6743,1,3635,2005-07-06 06:55:36
0.99,510,13736,2,1925,2005-06-17 06:16:47
2.99,523,14095,1,13133,2005-08-19 12:11:03
4.99,590,15812,1,10657,2005-08-01 16:38:44
4.99,117,3163,1,12618,2005-08-18 17:24:02
0.99,189,5141,2,9386,2005-07-30 19:26:21
5.99,150,4088,1,3456,2005-06-21 21:19:47
0.99,127,3429,1,11235,2005-08-02 13:13:21
9.99,573,15349,2,5522,2005-07-10 01:46:29
3.99,325,8798,2,14452,2005-08-21 12:23:20
2.99,5,143,2,14494,2005-08-21 14:02:50
0.99,124,3336,1,775,2005-05-29 13:23:26
0.99,448,12094,2,4024,2005-07-07 02:11:23
2.99,567,15197,2,7340,2005-07-27 14:18:10
2.99,294,7955,2,3330,2005-06-21 09:22:37
4.99,309,8389,2,4172,2005-07-07 09:49:09
2.99,326,8811,1,7117,2005-07-27 05:48:36
7.99,273,7377,2,5435,2005-07-09 21:28:07
4.99,31,852,2,1656,2005-06-16 10:05:40
9.99,423,11437,2,7539,2005-07-27 21:39:42
2.99,10,272,2,11289,2005-08-02 14:55:00
0.99,27,742,1,11234,2005-08-02 13:12:17
4.99,500,13485,2,13628,2005-08-20 07:03:53
2.99,42,1166,2,8785,2005-07-29 20:36:26
4.99,253,6835,2,14283,2005-08-21 06:44:14
0.99,522,14047,2,3191,2005-06-20 23:46:39
2.99,198,5389,2,14380,2005-08-21 09:53:52
4.99,495,13331,2,741,2005-05-29 08:35:49
2.99,97,2636,1,10820,2005-08-01 22:53:40
0.99,593,15882,2,4623,2005-07-08 08:03:22
2.99,544,14636,1,14981,2005-08-22 07:19:05
4.99,569,15242,1,9399,2005-07-30 20:14:50
2.99,11,283,2,4608,2005-07-08 07:19:11
2.99,306,8306,2,7701,2005-07-28 03:54:28
4.99,441,11911,1,13932,2005-08-20 17:17:00
0.99,40,1106,2,7684,2005-07-28 03:11:54
2.99,352,9510,1,784,2005-05-29 14:44:22
0.99,135,3662,1,14005,2005-08-20 20:19:05
4.99,436,11753,1,7593,2005-07-27 23:28:47
2.99,210,5694,1,4306,2005-07-07 17:12:32
3.99,161,4379,1,3075,2005-06-20 14:52:19
4.99,65,1772,1,4240,2005-07-07 13:33:12
0.99,35,964,2,5323,2005-07-09 16:34:07
0.99,460,12417,1,880,2005-05-30 06:12:33
7.99,555,14879,2,10076,2005-07-31 20:00:34
3.99,458,12363,2,6250,2005-07-11 15:02:04
4.99,495,13348,1,10783,2005-08-01 21:23:37
5.99,80,2194,1,16012,2005-08-23 21:13:39
2.99,318,8617,2,3974,2005-07-06 22:59:16
6.99,149,4067,1,3939,2005-07-06 21:16:32
1.99,546,14676,2,9626,2005-07-31 04:37:41
6.99,114,3083,2,13459,2005-08-20 00:45:40
4.99,513,13835,1,15035,2005-08-22 09:34:32
3.99,119,3218,2,15131,2005-08-22 13:06:26
6.99,267,7222,1,5340,2005-07-09 17:11:35
4.99,126,3386,1,9,2005-05-25 00:00:40
0.99,6,167,1,11853,2005-08-17 13:39:32
6.99,562,15058,2,6065,2005-07-11 04:25:51
0.99,49,1333,1,1164,2005-06-14 23:16:26
2.99,551,14802,2,14633,2005-08-21 18:51:10
2.99,173,4693,1,2602,2005-06-19 06:10:08
2.99,372,10069,1,8059,2005-07-28 17:09:59
0.99,6,173,2,15603,2005-08-23 06:41:32
0.99,332,8985,2,15194,2005-08-22 16:07:34
0.99,70,1894,1,4061,2005-07-07 04:13:35
0.99,405,10944,1,1888,2005-06-17 03:58:36
4.99,209,5661,1,2650,2005-06-19 10:21:45
2.99,66,1790,1,1236,2005-06-15 04:34:27
0.99,23,617,2,8718,2005-07-29 17:41:14
2.99,434,11699,1,4414,2005-07-07 22:00:21
0.99,14,365,1,4952,2005-07-08 23:00:07
6.99,527,14201,1,14352,2005-08-21 09:06:29
0.99,595,15952,1,14334,2005-08-21 08:32:32
4.99,242,6553,2,10382,2005-08-01 06:36:45
2.99,290,7844,1,160,2005-05-26 01:46:20
0.99,258,6961,2,4897,2005-07-08 20:25:11
2.99,467,12606,1,14402,2005-08-21 10:38:17
10.99,304,8243,1,135,2005-05-25 21:58:58
3.99,304,8254,2,5749,2005-07-10 12:20:36
5.99,351,9487,2,1792,2005-06-16 20:04:50
4.99,561,15021,1,902,2005-05-30 09:53:36
5.99,148,4052,2,14879,2005-08-22 03:42:12
0.99,498,13413,2,3360,2005-06-21 12:12:41
4.99,443,11962,2,12857,2005-08-19 02:20:13
4.99,404,10938,2,14912,2005-08-22 04:51:42
0.99,464,12540,2,15854,2005-08-23 15:58:05
0.99,376,10198,1,13009,2005-08-19 07:50:35
3.99,163,4428,2,3915,2005-07-06 20:16:46
4.99,224,6047,1,6031,2005-07-11 02:42:14
0.99,445,12017,2,13586,2005-08-20 05:40:33
0.99,469,12660,2,4123,2005-07-07 07:16:19
3.99,503,13573,1,15588,2005-08-23 06:02:35
4.99,483,13038,1,2855,2005-06-19 23:11:49
1.99,185,5030,1,6418,2005-07-11 23:36:27
2.99,53,1468,2,7466,2005-07-27 18:51:17
2.99,211,5734,1,7975,2005-07-28 14:12:47
3.99,130,3514,1,6353,2005-07-11 20:48:56
0.99,461,12445,1,5650,2005-07-10 07:17:01
8.99,403,10879,1,1249,2005-06-15 05:38:09
8.99,238,6428,1,8310,2005-07-29 03:25:56
9.99,448,12110,2,15358,2005-08-22 21:29:14
0.99,351,9504,2,11127,2005-08-02 09:00:59
4.99,196,5289,2,2912,2005-06-20 03:32:45
1.99,422,11415,2,13216,2005-08-19 15:36:05
4.99,90,2463,1,13051,2005-08-19 09:31:33
6.99,462,12478,1,6721,2005-07-12 13:42:58
6.99,477,12886,1,1714,2005-06-16 14:29:59
2.99,236,6351,1,2630,2005-06-19 08:47:21
3.99,373,10111,2,11663,2005-08-17 05:30:19
5.99,351,9493,2,4761,2005-07-08 14:51:45
8.99,221,6002,1,15125,2005-08-22 12:53:22
4.99,489,13200,1,11705,2005-08-17 07:22:25
6.99,22,597,1,15589,2005-08-23 06:03:31
4.99,322,8718,2,13180,2005-08-19 14:00:38
6.99,125,3383,2,13441,2005-08-19 23:48:23
6.99,468,12611,2,101,2005-05-25 17:17:04
1.99,60,1648,2,706,2005-05-29 03:05:49
2.99,138,3747,2,12873,2005-08-19 03:05:41
1.99,153,4180,1,15593,2005-08-23 06:15:09
3.99,46,1270,2,8152,2005-07-28 20:53:05
0.99,297,8069,2,11413,2005-08-02 19:35:19
6.99,116,3128,2,3908,2005-07-06 19:47:26
4.99,485,13106,1,10771,2005-08-01 20:49:35
6.99,44,1216,2,5849,2005-07-10 17:32:33
4.99,135,3647,2,7297,2005-07-27 12:39:48
7.99,109,2957,2,15398,2005-08-22 23:10:49
2.99,242,6534,1,108,2005-05-25 18:30:05
0.99,210,5690,2,2856,2005-06-19 23:13:04
6.99,461,12440,1,684,2005-05-29 00:13:15
4.99,199,5403,2,6782,2005-07-12 16:23:25
2.99,339,9160,2,3536,2005-07-06 01:36:11
3.99,44,1214,1,5551,2005-07-10 03:01:09
7.99,41,1140,1,10170,2005-07-31 23:27:31
0.99,197,5341,2,10666,2005-08-01 16:56:36
5.99,379,10264,1,14011,2005-08-20 20:32:56
2.99,169,4598,2,13198,2005-08-19 14:47:18
2.99,339,9168,2,7244,2005-07-27 10:27:33
2.99,230,6209,2,10874,2005-08-02 00:31:00
4.99,450,12158,2,15419,2005-08-22 23:54:36
3.99,91,2471,1,2457,2005-06-18 19:38:20
3.99,74,2008,2,10051,2005-07-31 19:14:20
0.99,334,9040,2,15548,2005-08-23 04:26:20
2.99,139,3760,2,5092,2005-07-09 05:57:39
7.99,141,3826,2,14059,2005-08-20 22:24:44
4.99,317,8595,1,8458,2005-07-29 08:05:09
3.99,327,8846,2,15365,2005-08-22 21:42:17
0.99,278,7550,2,14803,2005-08-22 00:49:10
4.99,505,13608,2,1886,2005-06-17 03:36:02
2.99,281,7612,2,754,2005-05-29 10:18:59
7.99,112,3018,1,11599,2005-08-17 03:08:10
4.99,327,8833,1,4445,2005-07-07 23:08:22
4.99,537,14453,2,603,2005-05-28 14:27:51
2.99,141,3827,1,14112,2005-08-21 01:00:46
0.99,547,14703,2,11361,2005-08-02 17:46:34
4.99,257,6940,1,9800,2005-07-31 11:00:58
8.99,410,11111,2,12955,2005-08-19 06:05:58
4.99,257,6930,2,7007,2005-07-27 01:43:39
0.99,395,10703,1,5087,2005-07-09 05:44:28
2.99,577,15466,2,6534,2005-07-12 04:39:43
3.99,137,3709,2,11732,2005-08-17 08:29:46
2.99,161,4372,2,428,2005-05-27 16:10:58
0.99,128,3462,2,13027,2005-08-19 08:25:16
0.99,491,13255,1,11590,2005-08-17 02:28:33
0.99,288,7808,1,13227,2005-08-19 16:05:38
2.99,305,8277,1,5052,2005-07-09 03:59:43
2.99,551,14796,2,11883,2005-08-17 14:41:28
6.99,470,12698,2,4502,2005-07-08 02:12:04
4.99,168,4567,2,9899,2005-07-31 14:12:36
5.99,37,1017,1,3734,2005-07-06 11:40:27
0.99,561,15045,1,15573,2005-08-23 05:28:36
6.99,321,8689,1,12033,2005-08-17 20:14:34
0.99,75,2057,1,12662,2005-08-18 19:10:41
8.99,62,1703,2,13512,2005-08-20 02:27:13
5.99,427,11541,2,5586,2005-07-10 04:17:06
0.99,577,15474,1,10487,2005-08-01 10:26:34
0.99,291,7884,2,7564,2005-07-27 22:31:17
4.99,293,7949,1,15258,2005-08-22 18:22:44
2.99,178,4835,1,5984,2005-07-11 00:44:36
2.99,30,823,2,4471,2005-07-08 00:21:29
8.99,431,11627,2,3369,2005-06-21 13:20:31
5.99,300,8161,1,13717,2005-08-20 09:50:52
3.99,384,10401,2,2935,2005-06-20 05:07:24
6.99,198,5379,1,11594,2005-08-17 02:47:02
2.99,590,15807,2,7665,2005-07-28 02:28:30
0.99,250,6751,1,12361,2005-08-18 07:47:31
2.99,124,3342,2,4709,2005-07-08 12:04:34
4.99,404,10914,1,2715,2005-06-19 14:29:35
5.99,221,5984,1,5058,2005-07-09 04:20:35
3.99,506,13626,1,114,2005-05-25 19:12:42
2.99,63,1733,1,15229,2005-08-22 17:30:25
3.99,412,11164,1,14068,2005-08-20 22:50:59
2.99,98,2660,1,11730,2005-08-17 08:22:00
0.99,506,13650,2,11238,2005-08-02 13:25:50
6.99,263,7123,2,14448,2005-08-21 12:13:10
7.99,429,11579,2,601,2005-05-28 14:08:22
0.99,219,5922,1,414,2005-05-27 14:48:20
0.99,159,4344,1,15197,2005-08-22 16:14:25
2.99,504,13598,2,13206,2005-08-19 15:05:34
5.99,12,323,2,9708,2005-07-31 07:45:33
4.99,25,682,1,14236,2005-08-21 05:13:16
4.99,235,6325,1,3968,2005-07-06 22:47:09
5.99,507,13677,1,7970,2005-07-28 13:58:38
6.99,47,1294,1,2307,2005-06-18 08:34:59
2.99,425,11489,2,5363,2005-07-09 18:18:49
2.99,213,5781,1,3252,2005-06-21 03:25:26
0.99,226,6103,1,14712,2005-08-21 21:22:56
0.99,418,11319,1,13970,2005-08-20 18:43:34
6.99,565,15126,1,458,2005-05-27 19:58:36
0.99,345,9314,1,363,2005-05-27 07:14:00
4.99,230,6189,1,1744,2005-06-16 16:39:58
2.99,502,13518,2,3614,2005-07-06 05:46:05
1.99,31,853,1,1838,2005-06-16 23:20:16
3.99,363,9813,2,5687,2005-07-10 09:07:19
2.99,25,659,1,1365,2005-06-15 14:09:55
2.99,578,15500,2,10182,2005-08-01 00:08:01
3.99,176,4765,1,553,2005-05-28 08:14:44
4.99,578,15490,1,5377,2005-07-09 19:04:30
2.99,357,9657,1,10502,2005-08-01 11:06:39
6.99,317,8584,2,2287,2005-06-18 07:04:36
8.99,329,8903,1,13627,2005-08-20 06:59:00
4.99,417,11286,2,12281,2005-08-18 04:50:32
0.99,322,8717,2,11456,2005-08-02 21:14:04
0.99,582,15592,1,3767,2005-07-06 13:07:27
2.99,282,7631,1,3417,2005-06-21 17:06:20
0.99,13,338,1,6870,2005-07-12 20:13:45
0.99,533,14339,1,173,2005-05-26 03:42:10
2.99,262,7071,1,1563,2005-06-16 02:46:28
0.99,72,1949,2,6081,2005-07-11 05:11:09
6.99,70,1905,1,12581,2005-08-18 15:49:15
2.99,307,8344,1,7536,2005-07-27 21:34:09
0.99,380,10297,2,11945,2005-08-17 17:05:33
1.99,524,14100,1,1306,2005-06-15 09:59:24
0.99,422,11399,1,1846,2005-06-17 00:02:44
5.99,172,4681,2,13067,2005-08-19 09:51:17
4.99,265,7162,1,6068,2005-07-11 04:41:09
2.99,36,1006,2,13562,2005-08-20 04:31:45
0.99,84,2272,2,1195,2005-06-15 01:37:38
5.99,81,2213,1,15224,2005-08-22 17:18:05
4.99,472,12778,2,14928,2006-02-14 15:16:03
0.99,35,962,2,4990,2005-07-09 00:48:49
7.99,489,13192,1,2370,2005-06-18 14:29:54
0.99,336,9085,2,9306,2005-07-30 16:47:17
2.99,237,6391,1,2492,2005-06-18 22:04:15
6.99,591,15822,1,4581,2005-07-08 06:05:06
4.99,588,15763,1,15209,2005-08-22 16:37:32
2.99,197,5320,1,683,2005-05-29 00:09:48
3.99,571,15291,2,1400,2005-06-15 16:29:56
0.99,221,5989,2,8486,2005-07-29 08:53:38
2.99,443,11963,1,13489,2005-08-20 01:29:06
9.99,267,7237,2,13236,2005-08-19 16:18:24
7.99,445,12014,1,11383,2005-08-02 18:22:05
4.99,154,4202,1,10851,2005-08-01 23:58:45
6.99,82,2226,1,4598,2005-07-08 06:46:26
5.99,78,2129,1,9068,2005-07-30 07:31:45
2.99,142,3835,1,3214,2005-06-21 01:08:26
0.99,419,11329,1,4224,2005-07-07 12:24:21
5.99,71,1914,2,3345,2005-06-21 11:05:07
8.99,497,13378,2,2180,2005-06-18 00:47:43
2.99,119,3209,2,12576,2005-08-18 15:38:31
2.99,451,12187,2,13252,2005-08-19 16:50:50
4.99,130,3515,1,7181,2005-07-27 08:14:34
4.99,97,2627,2,4312,2005-07-07 17:34:59
2.99,91,2475,2,4103,2005-07-07 06:25:28
0.99,385,10434,1,10557,2005-08-01 12:59:24
4.99,550,14775,1,14687,2005-08-21 20:32:16
4.99,428,11566,1,5373,2005-07-09 18:48:57
4.99,97,2626,2,3818,2005-07-06 15:33:31
5.99,242,6563,2,13646,2005-08-20 07:47:08
4.99,499,13434,2,1526,2005-06-16 00:27:51
0.99,407,11008,1,4296,2005-07-07 16:16:03
4.99,407,11009,1,5070,2005-07-09 04:58:26
2.99,300,8164,2,15051,2005-08-22 10:08:50
0.99,574,15366,2,433,2005-05-27 16:40:40
2.99,30,842,1,12240,2005-08-18 03:27:11
1.99,297,8076,1,13888,2005-08-20 15:39:42
6.99,190,5166,2,11312,2005-08-02 15:56:51
6.99,373,10089,1,1472,2005-06-15 20:54:55
5.99,410,11088,2,2400,2005-06-18 16:10:46
3.99,343,9270,2,102,2005-05-25 17:22:10
7.99,166,4506,2,10422,2005-08-01 08:17:11
5.99,56,1555,1,11358,2005-08-02 17:45:02
2.99,176,4792,1,12299,2005-08-18 05:32:32
9.99,467,12585,2,2870,2005-06-20 00:17:46
4.99,398,10783,2,13643,2005-08-20 07:42:24
0.99,264,7137,1,6543,2005-07-12 04:54:32
2.99,299,8110,1,2774,2005-06-19 18:05:11
0.99,367,9920,1,3078,2005-06-20 15:09:48
7.99,326,8809,1,4160,2005-07-07 09:13:17
2.99,380,10273,1,1984,2005-06-17 10:25:28
0.99,385,10422,1,3105,2005-06-20 17:11:46
5.99,221,5980,1,3200,2005-06-21 00:22:47
8.99,7,188,1,5441,2005-07-09 21:52:05
5.99,368,9955,1,6154,2005-07-11 09:32:19
7.99,25,656,1,90,2005-05-25 14:31:25
6.99,36,1003,2,10964,2005-08-02 03:56:23
4.99,351,9506,2,15142,2005-08-22 13:44:32
0.99,473,12802,1,11336,2005-08-02 16:58:56
4.99,216,5876,1,15192,2005-08-22 16:06:23
3.99,26,708,1,10996,2005-08-02 04:48:11
6.99,432,11652,1,5322,2005-07-09 16:28:13
0.99,116,3130,1,4027,2005-07-07 02:19:01
4.99,316,8559,1,2032,2005-06-17 13:24:07
4.99,438,11808,2,5426,2005-07-09 21:04:47
4.99,340,9196,2,8274,2005-07-29 01:34:32
2.99,573,15337,2,827,2005-05-29 21:58:43
2.99,147,3995,1,8893,2005-07-30 00:48:19
9.99,178,4830,1,2898,2005-06-20 02:38:06
6.99,146,3958,1,4849,2005-07-08 18:34:34
4.99,95,2576,1,490,2005-05-28 00:09:56
5.99,68,1845,2,1828,2005-06-16 22:04:34
0.99,64,1746,1,5432,2005-07-09 21:21:25
0.99,361,9769,1,14422,2005-08-21 11:21:46
0.99,411,11134,2,7395,2005-07-27 16:03:11
8.99,508,13693,2,6929,2005-07-26 22:59:19
6.99,544,14637,1,15219,2005-08-22 17:00:31
1.99,29,794,1,5857,2005-07-10 17:59:29
6.99,353,9536,2,3233,2005-06-21 02:39:31
4.99,126,3402,2,10032,2005-07-31 18:41:55
3.99,382,10359,2,10327,2005-08-01 04:55:35
2.99,23,610,2,3781,2005-07-06 13:53:41
0.99,30,847,1,14339,2005-08-21 08:37:15
2.99,235,6338,2,12332,2005-08-18 06:51:05
8.99,128,3469,1,15835,2005-08-23 15:25:27
2.99,383,10370,1,2252,2005-06-18 05:05:18
0.99,325,8790,2,8539,2005-07-29 10:48:24
4.99,40,1097,1,128,2005-05-25 21:19:53
3.99,400,10811,1,1917,2005-06-17 05:36:07
1.99,366,9900,2,8260,2005-07-29 01:11:00
7.99,154,4182,2,865,2005-05-30 03:39:44
3.99,104,2817,1,12453,2005-08-18 11:17:07
5.99,548,14722,1,12860,2005-08-19 02:24:41
2.99,340,9195,2,7617,2005-07-28 00:18:40
1.99,372,10085,1,14770,2005-08-21 23:47:16
5.99,274,7415,2,8406,2005-07-29 06:34:45
0.99,592,15860,2,8773,2005-07-29 19:55:34
0.99,459,12389,1,6206,2005-07-11 12:32:14
3.99,383,10378,1,7367,2005-07-27 15:05:45
1.99,155,4212,2,1519,2005-06-15 23:55:27
4.99,182,4966,1,11055,2005-08-02 06:36:05
0.99,163,4439,2,10245,2005-08-01 02:24:09
8.99,377,10219,1,10183,2005-08-01 00:08:01
5.99,250,6754,1,14587,2005-08-21 17:20:55
2.99,372,10084,1,14331,2005-08-21 08:29:38
8.99,260,7013,1,1101,2005-05-31 14:13:59
1.99,359,9707,1,15453,2005-08-23 01:01:01
2.99,363,9819,1,7256,2005-07-27 10:58:32
2.99,411,11126,2,1997,2005-06-17 11:19:43
0.99,436,11770,1,13814,2005-08-20 13:07:23
