assays_ASI,assays_CHEI,assays_ASORGA,assays_ASSTIS,assays_ASSTY,assays_CURB,assays_T,assays_RELATY,assays_CONFSCO,assays_SI,assays_SASI,assays_CI,assays_BFO,assays_TII,assays_VAI
9687,CHEMBL877603,Rattus norvegicus,Blood,A,Intermediate,50597,N,1,1,,,BAO_0000218,178.0,
9688,CHEMBL622892,Rattus norvegicus,Brain,A,Intermediate,50597,N,1,1,,,BAO_0000218,955.0,
9689,CHEMBL622893,Rattus norvegicus,Brain,A,Intermediate,50597,N,1,1,,,BAO_0000218,955.0,
9690,CHEMBL622894,Rattus norvegicus,Brain,A,Intermediate,50597,N,1,1,,,BAO_0000218,955.0,
9691,CHEMBL622895,Rattus norvegicus,Brain,A,Intermediate,50597,N,1,1,,,BAO_0000218,955.0,
9692,CHEMBL622896,Rattus norvegicus,Brain,A,Intermediate,50597,N,1,1,,,BAO_0000218,955.0,
9693,CHEMBL622897,Rattus norvegicus,Heart,A,Intermediate,50597,N,1,1,,,BAO_0000218,948.0,
9694,CHEMBL622898,Rattus norvegicus,Heart,A,Intermediate,50597,N,1,1,,,BAO_0000218,948.0,
9695,CHEMBL622899,Rattus norvegicus,Heart,A,Intermediate,50597,N,1,1,,,BAO_0000218,948.0,
9696,CHEMBL622900,Rattus norvegicus,Kidney,A,Intermediate,50597,N,1,1,,,BAO_0000218,2113.0,
9697,CHEMBL624114,Rattus norvegicus,Kidney,A,Intermediate,50597,N,1,1,,,BAO_0000218,2113.0,
9698,CHEMBL624115,Rattus norvegicus,Kidney,A,Intermediate,50597,N,1,1,,,BAO_0000218,2113.0,
9699,CHEMBL624116,Rattus norvegicus,Kidney,A,Intermediate,50597,N,1,1,,,BAO_0000218,2113.0,
9700,CHEMBL624117,Rattus norvegicus,Liver,A,Intermediate,50597,N,1,1,,,BAO_0000218,2107.0,
9701,CHEMBL624118,Rattus norvegicus,Liver,A,Intermediate,50597,N,1,1,,,BAO_0000218,2107.0,
9702,CHEMBL624119,Rattus norvegicus,Liver,A,Intermediate,50597,N,1,1,,,BAO_0000218,2107.0,
9703,CHEMBL624120,Rattus norvegicus,Liver,A,Intermediate,50597,N,1,1,,,BAO_0000218,2107.0,
9704,CHEMBL624121,Rattus norvegicus,Lung,A,Intermediate,50597,N,1,1,,,BAO_0000218,2048.0,
9705,CHEMBL624122,Rattus norvegicus,Lung,A,Intermediate,50597,N,1,1,,,BAO_0000218,2048.0,
9706,CHEMBL624123,Rattus norvegicus,Lung,A,Intermediate,50597,N,1,1,,,BAO_0000218,2048.0,
9707,CHEMBL624124,Rattus norvegicus,Lung,A,Intermediate,50597,N,1,1,,,BAO_0000218,2048.0,
9708,CHEMBL624125,Rattus norvegicus,Muscle tissue,A,Intermediate,50597,N,1,1,,,BAO_0000218,2385.0,
9709,CHEMBL624126,Rattus norvegicus,Muscle tissue,A,Intermediate,50597,N,1,1,,,BAO_0000218,2385.0,
9710,CHEMBL624127,Rattus norvegicus,Muscle tissue,A,Intermediate,50597,N,1,1,,,BAO_0000218,2385.0,
9711,CHEMBL624128,Rattus norvegicus,Muscle tissue,A,Intermediate,50597,N,1,1,,,BAO_0000218,2385.0,
9712,CHEMBL624129,Rattus norvegicus,Zone of skin,A,Intermediate,50597,N,1,1,,,BAO_0000218,14.0,
9713,CHEMBL624130,Rattus norvegicus,Zone of skin,A,Intermediate,50597,N,1,1,,,BAO_0000218,14.0,
9714,CHEMBL622340,Rattus norvegicus,Zone of skin,A,Intermediate,50597,N,1,1,,,BAO_0000218,14.0,
9715,CHEMBL622341,Rattus norvegicus,Zone of skin,A,Intermediate,50597,N,1,1,,,BAO_0000218,14.0,
9716,CHEMBL622342,Rattus norvegicus,Intestine,A,Intermediate,50597,N,1,1,,,BAO_0000218,160.0,
9717,CHEMBL622343,Rattus norvegicus,Intestine,A,Intermediate,50597,N,1,1,,,BAO_0000218,160.0,
9718,CHEMBL622344,Rattus norvegicus,Intestine,A,Intermediate,50597,N,1,1,,,BAO_0000218,160.0,
9719,CHEMBL622345,Rattus norvegicus,Intestine,A,Intermediate,50597,N,1,1,,,BAO_0000218,160.0,
9720,CHEMBL622346,Rattus norvegicus,Spleen,A,Intermediate,50597,N,1,1,,,BAO_0000218,2106.0,
9721,CHEMBL622347,Rattus norvegicus,Spleen,A,Intermediate,50597,N,1,1,,,BAO_0000218,2106.0,
9722,CHEMBL622348,Rattus norvegicus,Spleen,A,Intermediate,50597,N,1,1,,,BAO_0000218,2106.0,
9723,CHEMBL622349,Rattus norvegicus,Spleen,A,Intermediate,50597,N,1,1,,,BAO_0000218,2106.0,
9724,CHEMBL622350,Rattus norvegicus,,A,Intermediate,50597,N,1,1,,,BAO_0000218,,
9725,CHEMBL622351,Rattus norvegicus,,A,Intermediate,50597,N,1,1,,,BAO_0000218,,
9726,CHEMBL622352,Rattus norvegicus,,A,Intermediate,50597,N,1,1,,,BAO_0000218,,
9727,CHEMBL622353,Rattus norvegicus,,A,Intermediate,50597,N,1,1,,,BAO_0000218,,
9728,CHEMBL622354,Rattus norvegicus,,A,Intermediate,50597,N,1,1,,,BAO_0000218,,
9729,CHEMBL622355,Rattus norvegicus,,A,Intermediate,50597,N,1,1,,,BAO_0000218,,
9730,CHEMBL622356,Rattus norvegicus,,A,Intermediate,50597,N,1,1,,,BAO_0000218,,
9731,CHEMBL622357,Rattus norvegicus,,A,Intermediate,50597,N,1,1,,,BAO_0000218,,
9732,CHEMBL622358,Rattus norvegicus,,A,Intermediate,50597,N,1,1,,,BAO_0000218,,
9733,CHEMBL622359,Rattus norvegicus,,A,Intermediate,50597,N,1,1,,,BAO_0000218,,
9734,CHEMBL874393,Rattus norvegicus,,A,Intermediate,50597,N,1,1,,,BAO_0000218,,
9735,CHEMBL622872,Rattus norvegicus,,A,Intermediate,50597,N,1,1,,,BAO_0000218,,
9736,CHEMBL622873,Rattus norvegicus,,A,Intermediate,50597,N,1,1,,,BAO_0000218,,
9737,CHEMBL623047,Rattus norvegicus,,A,Intermediate,50597,N,1,1,,,BAO_0000218,,
9738,CHEMBL623048,Rattus norvegicus,,A,Intermediate,50597,N,1,1,,,BAO_0000218,,
9739,CHEMBL623049,Rattus norvegicus,,A,Intermediate,50597,N,1,1,,,BAO_0000218,,
9740,CHEMBL623050,Rattus norvegicus,,A,Intermediate,50597,N,1,1,,,BAO_0000218,,
9741,CHEMBL623051,Rattus norvegicus,,A,Intermediate,50597,N,1,1,,,BAO_0000218,,
9742,CHEMBL623052,Rattus norvegicus,,A,Intermediate,50597,N,1,1,,,BAO_0000218,,
9743,CHEMBL626343,Rattus norvegicus,,A,Intermediate,50597,N,1,1,,,BAO_0000218,,
9744,CHEMBL626344,Rattus norvegicus,,A,Intermediate,50597,N,1,1,,,BAO_0000218,,
9745,CHEMBL626345,Rattus norvegicus,,A,Intermediate,50597,N,1,1,,,BAO_0000218,,
9746,CHEMBL626346,Rattus norvegicus,,A,Intermediate,50597,N,1,1,,,BAO_0000218,,
9747,CHEMBL626347,Rattus norvegicus,,A,Intermediate,50597,N,1,1,,,BAO_0000218,,
9748,CHEMBL626348,Rattus norvegicus,,A,Intermediate,50597,N,1,1,,,BAO_0000218,,
9749,CHEMBL626349,Rattus norvegicus,,A,Intermediate,50597,N,1,1,,,BAO_0000218,,
9750,CHEMBL626350,Rattus norvegicus,,F,Intermediate,50597,N,1,1,,,BAO_0000218,,
9751,CHEMBL626351,Rattus norvegicus,,A,Intermediate,50597,N,1,1,,,BAO_0000218,,
9752,CHEMBL627650,Rattus norvegicus,,A,Intermediate,50597,N,1,1,,,BAO_0000218,,
9753,CHEMBL627651,Rattus norvegicus,,F,Intermediate,50597,N,1,1,,,BAO_0000218,,
9754,CHEMBL627652,Rattus norvegicus,,A,Intermediate,50597,N,1,1,,,BAO_0000218,,
9755,CHEMBL627653,Rattus norvegicus,,A,Intermediate,50597,N,1,1,,,BAO_0000218,,
9756,CHEMBL627654,Rattus norvegicus,,A,Intermediate,50597,N,1,1,,,BAO_0000218,,
9757,CHEMBL627835,Rattus norvegicus,,A,Intermediate,50597,N,1,1,,,BAO_0000218,,
9758,CHEMBL627836,Rattus norvegicus,,A,Intermediate,50597,N,1,1,,,BAO_0000218,,
9759,CHEMBL627837,Rattus norvegicus,,A,Intermediate,50597,N,1,1,,,BAO_0000218,,
9760,CHEMBL627838,Rattus norvegicus,,A,Intermediate,50597,N,1,1,,,BAO_0000218,,
9761,CHEMBL875338,Rattus norvegicus,,A,Intermediate,50597,N,1,1,,,BAO_0000218,,
9762,CHEMBL627839,Rattus norvegicus,,A,Intermediate,50597,N,1,1,,,BAO_0000218,,
9763,CHEMBL627840,Rattus norvegicus,,A,Intermediate,50597,N,1,1,,,BAO_0000218,,
9764,CHEMBL627841,Rattus norvegicus,,A,Intermediate,50597,N,1,1,,,BAO_0000218,,
9765,CHEMBL627842,Rattus norvegicus,,A,Intermediate,50597,N,1,1,,,BAO_0000218,,
9766,CHEMBL627843,Rattus norvegicus,,A,Intermediate,50597,N,1,1,,,BAO_0000218,,
9767,CHEMBL627844,Rattus norvegicus,,A,Intermediate,50597,N,1,1,,,BAO_0000218,,
9768,CHEMBL627845,Rattus norvegicus,,A,Intermediate,50597,N,1,1,,,BAO_0000218,,
9769,CHEMBL627846,Rattus norvegicus,,A,Intermediate,50597,N,1,1,,,BAO_0000218,,
9770,CHEMBL627847,Rattus norvegicus,Plasma,A,Intermediate,50597,N,1,1,,,BAO_0000218,1969.0,
9771,CHEMBL873821,Rattus norvegicus,Plasma,A,Intermediate,50597,N,1,1,,,BAO_0000218,1969.0,
9772,CHEMBL626079,Rattus norvegicus,Plasma,A,Intermediate,50597,N,1,1,,,BAO_0000218,1969.0,
9773,CHEMBL626080,Rattus norvegicus,Plasma,A,Intermediate,50597,N,1,1,,,BAO_0000218,1969.0,
9774,CHEMBL626081,Rattus norvegicus,Plasma,A,Intermediate,50597,N,1,1,,,BAO_0000218,1969.0,
9775,CHEMBL875344,Rattus norvegicus,Plasma,A,Intermediate,50597,N,1,1,,,BAO_0000218,1969.0,
9776,CHEMBL626082,Rattus norvegicus,,A,Intermediate,50597,N,1,1,,,BAO_0000218,,
9777,CHEMBL626250,Rattus norvegicus,,A,Intermediate,50597,N,1,1,,,BAO_0000218,,
9778,CHEMBL626251,Rattus norvegicus,,A,Intermediate,50597,N,1,1,,,BAO_0000218,,
9779,CHEMBL626252,Rattus norvegicus,,A,Intermediate,50597,N,1,1,,,BAO_0000218,,
9780,CHEMBL626253,Rattus norvegicus,,A,Intermediate,50597,N,1,1,,,BAO_0000218,,
9781,CHEMBL626254,Rattus norvegicus,Plasma,A,Intermediate,50597,N,1,1,,,BAO_0000218,1969.0,
9782,CHEMBL626255,Rattus norvegicus,,A,Intermediate,50597,N,1,1,,,BAO_0000218,,
9783,CHEMBL626256,Rattus norvegicus,,A,Intermediate,50597,N,1,1,,,BAO_0000218,,
9784,CHEMBL626257,Rattus norvegicus,,A,Intermediate,50597,N,1,1,,,BAO_0000218,,
9785,CHEMBL626258,Rattus norvegicus,,A,Intermediate,50597,N,1,1,,,BAO_0000218,,
9786,CHEMBL626259,Rattus norvegicus,,A,Intermediate,50597,N,1,1,,,BAO_0000218,,
9787,CHEMBL626260,Rattus norvegicus,,A,Intermediate,50597,N,1,1,,,BAO_0000218,,
9788,CHEMBL875345,Rattus norvegicus,,A,Intermediate,50597,N,1,1,,,BAO_0000218,,
9789,CHEMBL626261,Rattus norvegicus,,A,Intermediate,50597,N,1,1,,,BAO_0000218,,
9790,CHEMBL626262,Rattus norvegicus,Liver,A,Intermediate,50597,N,1,1,,,BAO_0000218,2107.0,
9791,CHEMBL626263,Rattus norvegicus,,A,Intermediate,50597,N,1,1,,,BAO_0000218,,
9792,CHEMBL625270,Rattus norvegicus,,A,Intermediate,50597,N,1,1,,,BAO_0000218,,
9793,CHEMBL625271,Rattus norvegicus,,A,Intermediate,50597,N,1,1,,,BAO_0000218,,
9794,CHEMBL625272,Rattus norvegicus,,A,Intermediate,50597,N,1,1,,,BAO_0000218,,
9795,CHEMBL625273,Rattus norvegicus,Brain,A,Intermediate,50597,N,1,1,,,BAO_0000218,955.0,
9796,CHEMBL625274,Rattus norvegicus,Plasma,A,Intermediate,50597,N,1,1,,,BAO_0000218,1969.0,
9797,CHEMBL625275,Rattus norvegicus,,A,Intermediate,50597,N,1,1,,,BAO_0000218,,
9798,CHEMBL625276,Rattus norvegicus,Plasma,A,Intermediate,50597,N,1,1,,,BAO_0000218,1969.0,
9799,CHEMBL625277,Rattus norvegicus,Plasma,A,Intermediate,50597,N,1,1,,,BAO_0000218,1969.0,
9800,CHEMBL625278,Rattus norvegicus,Plasma,A,Intermediate,50597,N,1,1,,,BAO_0000218,1969.0,
9801,CHEMBL625279,Rattus norvegicus,Plasma,A,Intermediate,50597,N,1,1,,,BAO_0000218,1969.0,
9802,CHEMBL625280,Rattus norvegicus,Serum,A,Intermediate,50597,N,1,1,,,BAO_0000218,1977.0,
9803,CHEMBL876797,Rattus norvegicus,Serum,A,Intermediate,50597,N,1,1,,,BAO_0000218,1977.0,
9804,CHEMBL625281,Rattus norvegicus,,A,Intermediate,50597,N,1,1,,,BAO_0000218,,
9805,CHEMBL873827,Rattus norvegicus,Plasma,A,Intermediate,50597,N,1,1,,,BAO_0000218,1969.0,
9806,CHEMBL625282,Rattus norvegicus,,A,Intermediate,50597,N,1,1,,,BAO_0000218,,
9807,CHEMBL625283,Rattus norvegicus,,A,Intermediate,50597,N,1,1,,,BAO_0000218,,
9808,CHEMBL625284,Rattus norvegicus,,A,Intermediate,50597,N,1,1,,,BAO_0000218,,
9809,CHEMBL625285,Rattus norvegicus,,A,Intermediate,50597,N,1,1,,,BAO_0000218,,
9810,CHEMBL625286,Rattus norvegicus,,A,Intermediate,50597,N,1,1,,,BAO_0000218,,
9811,CHEMBL625287,Rattus norvegicus,,A,Intermediate,50597,N,1,1,,,BAO_0000218,,
9812,CHEMBL625288,Rattus norvegicus,,A,Intermediate,50597,N,1,1,,,BAO_0000218,,
9813,CHEMBL625289,Rattus norvegicus,Liver,A,Intermediate,50597,N,1,1,,,BAO_0000218,2107.0,
9814,CHEMBL625290,Rattus norvegicus,Plasma,A,Intermediate,50597,N,1,1,,,BAO_0000218,1969.0,
9815,CHEMBL876798,Rattus norvegicus,Plasma,A,Intermediate,50597,N,1,1,,,BAO_0000218,1969.0,
9816,CHEMBL625291,Rattus norvegicus,,A,Intermediate,50597,N,1,1,,,BAO_0000218,,
9817,CHEMBL625292,Rattus norvegicus,,A,Intermediate,50597,N,1,1,,,BAO_0000218,,
9818,CHEMBL625293,Rattus norvegicus,,A,Intermediate,50597,N,1,1,,,BAO_0000218,,
9819,CHEMBL622832,Rattus norvegicus,,A,Intermediate,50597,N,1,1,,,BAO_0000218,,
9820,CHEMBL622833,Rattus norvegicus,,A,Intermediate,50597,N,1,1,,,BAO_0000218,,
9821,CHEMBL622834,Rattus norvegicus,,A,Intermediate,50597,N,1,1,,,BAO_0000218,,
9822,CHEMBL622835,Rattus norvegicus,,A,Intermediate,50597,N,1,1,,,BAO_0000218,,
9823,CHEMBL622836,Rattus norvegicus,,A,Intermediate,50597,N,1,1,,,BAO_0000218,,
9824,CHEMBL622837,Rattus norvegicus,,A,Intermediate,50597,N,1,1,,,BAO_0000218,,
9825,CHEMBL622838,Rattus norvegicus,,A,Intermediate,50597,N,1,1,,,BAO_0000218,,
9826,CHEMBL622839,Rattus norvegicus,Brain,A,Intermediate,50597,N,1,1,,,BAO_0000218,955.0,
9827,CHEMBL622840,Rattus norvegicus,Plasma,A,Intermediate,50597,N,1,1,,,BAO_0000218,1969.0,
9828,CHEMBL622841,Rattus norvegicus,,A,Intermediate,50597,N,1,1,,,BAO_0000218,,
9829,CHEMBL622842,Rattus norvegicus,,A,Intermediate,50597,N,1,1,,,BAO_0000218,,
9830,CHEMBL622843,Rattus norvegicus,Plasma,A,Intermediate,50597,N,1,1,,,BAO_0000218,1969.0,
9831,CHEMBL622844,Rattus norvegicus,Plasma,A,Intermediate,50597,N,1,1,,,BAO_0000218,1969.0,
9832,CHEMBL622845,Rattus norvegicus,,A,Intermediate,50597,N,1,1,,,BAO_0000218,,
9833,CHEMBL622846,Rattus norvegicus,,A,Intermediate,50597,N,1,1,,,BAO_0000218,,
9834,CHEMBL622847,Rattus norvegicus,,A,Intermediate,50597,N,1,1,,,BAO_0000218,,
9835,CHEMBL622848,Rattus norvegicus,,A,Intermediate,50597,N,1,1,,,BAO_0000218,,
9836,CHEMBL622849,Rattus norvegicus,,A,Intermediate,50597,N,1,1,,,BAO_0000218,,
9837,CHEMBL622850,Rattus norvegicus,Plasma,A,Intermediate,50597,N,1,1,,,BAO_0000218,1969.0,
9838,CHEMBL876807,Rattus norvegicus,,A,Intermediate,50597,N,1,1,,,BAO_0000218,,
9839,CHEMBL622851,Rattus norvegicus,,A,Intermediate,50597,N,1,1,,,BAO_0000218,,
9840,CHEMBL622852,Rattus norvegicus,,A,Intermediate,50597,N,1,1,,,BAO_0000218,,
9841,CHEMBL622853,Rattus norvegicus,,A,Intermediate,50597,N,1,1,,,BAO_0000218,,
9842,CHEMBL622854,Rattus norvegicus,,A,Intermediate,50597,N,1,1,,,BAO_0000218,,
9843,CHEMBL622855,Rattus norvegicus,,A,Intermediate,50597,N,1,1,,,BAO_0000218,,
9844,CHEMBL622856,Rattus norvegicus,Plasma,A,Intermediate,50597,N,1,1,,,BAO_0000218,1969.0,
9845,CHEMBL622857,Rattus norvegicus,Plasma,A,Intermediate,50597,N,1,1,,,BAO_0000218,1969.0,
9846,CHEMBL622858,Rattus norvegicus,Plasma,A,Intermediate,50597,N,1,1,,,BAO_0000218,1969.0,
9847,CHEMBL622859,Rattus norvegicus,Plasma,A,Intermediate,50597,N,1,1,,,BAO_0000218,1969.0,
9848,CHEMBL622860,Rattus norvegicus,,A,Intermediate,50597,N,1,1,,,BAO_0000218,,
9849,CHEMBL622861,Rattus norvegicus,,A,Intermediate,50597,N,1,1,,,BAO_0000218,,
9850,CHEMBL622862,Rattus norvegicus,,A,Intermediate,50597,N,1,1,,,BAO_0000218,,
9851,CHEMBL622863,Rattus norvegicus,,A,Intermediate,50597,N,1,1,,,BAO_0000218,,
9852,CHEMBL623817,Rattus norvegicus,,A,Intermediate,50597,N,1,1,,,BAO_0000218,,
9853,CHEMBL623818,Rattus norvegicus,,A,Intermediate,50597,N,1,1,,,BAO_0000218,,
9854,CHEMBL623819,Rattus norvegicus,,A,Intermediate,50597,N,1,1,,,BAO_0000218,,
9855,CHEMBL623820,Rattus norvegicus,,A,Intermediate,50597,N,1,1,,,BAO_0000218,,
9856,CHEMBL623821,Rattus norvegicus,,A,Intermediate,50597,N,1,1,,,BAO_0000218,,
9857,CHEMBL623822,Rattus norvegicus,Plasma,A,Intermediate,50597,N,1,1,,,BAO_0000218,1969.0,
9858,CHEMBL623823,Rattus norvegicus,,A,Intermediate,50597,N,1,1,,,BAO_0000218,,
9859,CHEMBL623824,Rattus norvegicus,,A,Intermediate,50597,N,1,1,,,BAO_0000218,,
9860,CHEMBL623825,Rattus norvegicus,,A,Intermediate,50597,N,1,1,,,BAO_0000218,,
9861,CHEMBL622070,Rattus norvegicus,,A,Intermediate,50597,N,1,1,,,BAO_0000218,,
9862,CHEMBL622071,Rattus norvegicus,,A,Intermediate,50597,N,1,1,,,BAO_0000218,,
9863,CHEMBL622072,Rattus norvegicus,,A,Intermediate,50597,N,1,1,,,BAO_0000218,,
9864,CHEMBL622073,Rattus norvegicus,,A,Intermediate,50597,N,1,1,,,BAO_0000218,,
9865,CHEMBL622074,Rattus norvegicus,,A,Intermediate,50597,N,1,1,,,BAO_0000218,,
9866,CHEMBL622075,Rattus norvegicus,,A,Intermediate,50597,N,1,1,,,BAO_0000218,,
9867,CHEMBL622076,Rattus norvegicus,Plasma,A,Intermediate,50597,N,1,1,,,BAO_0000218,1969.0,
9868,CHEMBL622077,Rattus norvegicus,Plasma,A,Intermediate,50597,N,1,1,,,BAO_0000218,1969.0,
9869,CHEMBL622078,Rattus norvegicus,,A,Intermediate,50597,N,1,1,,,BAO_0000218,,
9870,CHEMBL622079,Rattus norvegicus,,A,Intermediate,50597,N,1,1,,,BAO_0000218,,
9871,CHEMBL622080,Rattus norvegicus,Plasma,A,Intermediate,50597,N,1,1,,,BAO_0000218,1969.0,
9872,CHEMBL877612,Rattus norvegicus,,A,Intermediate,50597,N,1,1,,,BAO_0000218,,
9873,CHEMBL622081,Rattus norvegicus,,A,Intermediate,50597,N,1,1,,,BAO_0000218,,
9874,CHEMBL622082,Rattus norvegicus,,A,Intermediate,50597,N,1,1,,,BAO_0000218,,
9875,CHEMBL622083,Rattus norvegicus,,A,Intermediate,50597,N,1,1,,,BAO_0000218,,
9876,CHEMBL622084,Rattus norvegicus,,A,Intermediate,50597,N,1,1,,,BAO_0000218,,
9877,CHEMBL622085,Rattus norvegicus,,A,Intermediate,50597,N,1,1,,,BAO_0000218,,
9878,CHEMBL622086,Rattus norvegicus,,A,Intermediate,50597,N,1,1,,,BAO_0000218,,
9879,CHEMBL622087,Rattus norvegicus,,A,Intermediate,50597,N,1,1,,,BAO_0000218,,
9880,CHEMBL622088,Rattus norvegicus,Blood,A,Intermediate,50597,N,1,1,,,BAO_0000218,178.0,
9881,CHEMBL622089,Rattus norvegicus,Blood,A,Intermediate,50597,N,1,1,,,BAO_0000218,178.0,
9882,CHEMBL623685,Rattus norvegicus,Blood,A,Intermediate,50597,N,1,1,,,BAO_0000218,178.0,
9883,CHEMBL623686,Rattus norvegicus,Blood,A,Intermediate,50597,N,1,1,,,BAO_0000218,178.0,
9884,CHEMBL623687,Rattus norvegicus,Stomach,A,Intermediate,50597,N,1,1,,,BAO_0000218,945.0,
9885,CHEMBL623688,Rattus norvegicus,Stomach,A,Intermediate,50597,N,1,1,,,BAO_0000218,945.0,
9886,CHEMBL623689,Rattus norvegicus,Stomach,A,Intermediate,50597,N,1,1,,,BAO_0000218,945.0,
9887,CHEMBL622485,Rattus norvegicus,Stomach,A,Intermediate,50597,N,1,1,,,BAO_0000218,945.0,
9888,CHEMBL622486,Rattus norvegicus,Thyroid gland,A,Intermediate,50597,N,1,1,,,BAO_0000218,2046.0,
9889,CHEMBL877613,Rattus norvegicus,Thyroid gland,A,Intermediate,50597,N,1,1,,,BAO_0000218,2046.0,
9890,CHEMBL622487,Rattus norvegicus,Thyroid gland,A,Intermediate,50597,N,1,1,,,BAO_0000218,2046.0,
9891,CHEMBL622488,Rattus norvegicus,Thyroid gland,A,Intermediate,50597,N,1,1,,,BAO_0000218,2046.0,
9892,CHEMBL622489,Rattus norvegicus,Heart,A,Intermediate,50597,N,1,1,,,BAO_0000218,948.0,
9893,CHEMBL622490,Rattus norvegicus,Urine,A,Intermediate,50597,N,1,1,,,BAO_0000218,1088.0,
9894,CHEMBL622491,Rattus norvegicus,Urine,A,Intermediate,50597,N,1,1,,,BAO_0000218,1088.0,
9895,CHEMBL622492,Rattus norvegicus,Liver,A,Intermediate,50597,N,1,1,,,BAO_0000218,2107.0,
9896,CHEMBL622493,Rattus norvegicus,Urine,A,Intermediate,50597,N,1,1,,,BAO_0000218,1088.0,
9897,CHEMBL622494,Rattus norvegicus,Urine,A,Intermediate,50597,N,1,1,,,BAO_0000218,1088.0,
9898,CHEMBL622495,Rattus norvegicus,Muscle tissue,A,Intermediate,50597,N,1,1,,,BAO_0000218,2385.0,
9899,CHEMBL622496,Rattus norvegicus,,A,Intermediate,50597,N,1,1,,,BAO_0000218,,
9900,CHEMBL622497,Rattus norvegicus,Urine,A,Intermediate,50597,N,1,1,,,BAO_0000218,1088.0,
9901,CHEMBL622498,Rattus norvegicus,,A,Intermediate,50597,N,1,1,,,BAO_0000218,,
9902,CHEMBL624918,Rattus norvegicus,Urine,A,Intermediate,50597,N,1,1,,,BAO_0000218,1088.0,
9903,CHEMBL624919,Rattus norvegicus,Urine,A,Intermediate,50597,N,1,1,,,BAO_0000218,1088.0,
9904,CHEMBL624920,Rattus norvegicus,Blood,A,Intermediate,50597,N,1,1,,,BAO_0000218,178.0,
9905,CHEMBL624921,Rattus norvegicus,Blood,A,Intermediate,50597,N,1,1,,,BAO_0000218,178.0,
9906,CHEMBL624922,Rattus norvegicus,Brain,A,Intermediate,50597,N,1,1,,,BAO_0000218,955.0,
9907,CHEMBL624923,Rattus norvegicus,Heart,A,Intermediate,50597,N,1,1,,,BAO_0000218,948.0,
9908,CHEMBL624924,Rattus norvegicus,Heart,A,Intermediate,50597,N,1,1,,,BAO_0000218,948.0,
9909,CHEMBL624925,Rattus norvegicus,Kidney,A,Intermediate,50597,N,1,1,,,BAO_0000218,2113.0,
9910,CHEMBL624926,Rattus norvegicus,Kidney,A,Intermediate,50597,N,1,1,,,BAO_0000218,2113.0,
9911,CHEMBL624927,Rattus norvegicus,Liver,A,Intermediate,50597,N,1,1,,,BAO_0000218,2107.0,
9912,CHEMBL874402,Rattus norvegicus,Liver,A,Intermediate,50597,N,1,1,,,BAO_0000218,2107.0,
9913,CHEMBL624928,Rattus norvegicus,Lung,A,Intermediate,50597,N,1,1,,,BAO_0000218,2048.0,
9914,CHEMBL624929,Rattus norvegicus,Lung,A,Intermediate,50597,N,1,1,,,BAO_0000218,2048.0,
9915,CHEMBL624930,Rattus norvegicus,Muscle tissue,A,Intermediate,50597,N,1,1,,,BAO_0000218,2385.0,
9916,CHEMBL624931,Rattus norvegicus,Muscle tissue,A,Intermediate,50597,N,1,1,,,BAO_0000218,2385.0,
9917,CHEMBL624932,Rattus norvegicus,Heart,A,Intermediate,50597,N,1,1,,,BAO_0000218,948.0,
9918,CHEMBL624933,Rattus norvegicus,Heart,A,Intermediate,50597,N,1,1,,,BAO_0000218,948.0,
9919,CHEMBL624934,Rattus norvegicus,Liver,A,Intermediate,50597,N,1,1,,,BAO_0000218,2107.0,
9920,CHEMBL624935,Rattus norvegicus,Liver,A,Intermediate,50597,N,1,1,,,BAO_0000218,2107.0,
9921,CHEMBL624936,Rattus norvegicus,,A,Intermediate,50597,N,1,1,,,BAO_0000218,,
9922,CHEMBL624937,Rattus norvegicus,,A,Intermediate,50597,N,1,1,,,BAO_0000218,,
9923,CHEMBL624938,Rattus norvegicus,Spleen,A,Intermediate,50597,N,1,1,,,BAO_0000218,2106.0,
9924,CHEMBL624939,Rattus norvegicus,Spleen,A,Intermediate,50597,N,1,1,,,BAO_0000218,2106.0,
9925,CHEMBL624940,Rattus norvegicus,,A,Intermediate,50597,N,1,1,,,BAO_0000218,,
9926,CHEMBL874403,Rattus norvegicus,,A,Intermediate,50597,N,1,1,,,BAO_0000218,,
9927,CHEMBL624941,Rattus norvegicus,,A,Intermediate,50597,N,1,1,,,BAO_0000218,,
9928,CHEMBL624942,Rattus norvegicus,Urine,A,Intermediate,50597,N,1,1,,,BAO_0000218,1088.0,
9929,CHEMBL624943,Rattus norvegicus,Urine,A,Intermediate,50597,N,1,1,,,BAO_0000218,1088.0,
9930,CHEMBL624944,Rattus norvegicus,,A,Intermediate,50597,N,1,1,,,BAO_0000218,,
9931,CHEMBL624945,Rattus norvegicus,,A,Intermediate,50597,N,1,1,,,BAO_0000218,,
9932,CHEMBL624946,Rattus norvegicus,,A,Intermediate,50597,N,1,1,,,BAO_0000218,,
9933,CHEMBL624947,Rattus norvegicus,,A,Intermediate,50597,N,1,1,,,BAO_0000218,,
9934,CHEMBL624948,Rattus norvegicus,,A,Intermediate,50597,N,1,1,,,BAO_0000218,,
9935,CHEMBL624949,Rattus norvegicus,,A,Intermediate,50597,N,1,1,,,BAO_0000218,,
9936,CHEMBL622025,Rattus norvegicus,Kidney,A,Intermediate,50597,N,1,1,,,BAO_0000218,2113.0,
