ppersonale_id,data_pagamento,pagamento_id,inventario_id,data_restituzione,ammontare,npersonale_id,noleggio_id,cliente_id,data_noleggio
1,2005-08-21 09:49:28,171,1325,2005-08-29 13:34:28,4.99,1,14377,6,2005-08-21 09:49:28
1,2005-06-15 13:13:59,13433,4203,2005-06-20 12:23:59,2.99,1,1355,499,2005-06-15 13:13:59
1,2005-08-17 09:48:06,6613,1204,2005-08-26 13:12:06,9.99,2,11762,244,2005-08-17 09:48:06
1,2005-06-16 15:52:32,3755,3771,2005-06-21 14:39:32,2.99,2,1736,139,2005-06-16 15:52:32
2,2005-08-17 03:32:43,13452,4138,2005-08-18 04:30:43,0.99,1,11606,499,2005-08-17 03:32:43
1,2005-07-27 02:54:25,4873,834,2005-08-02 06:16:25,6.99,2,7028,179,2005-07-27 02:54:25
1,2005-08-18 15:37:42,3162,3441,2005-08-25 19:17:42,6.99,1,12575,117,2005-08-18 15:37:42
2,2005-07-09 20:21:10,7617,2261,2005-07-18 21:43:10,5.99,2,5410,281,2005-07-09 20:21:10
2,2005-06-16 22:18:43,13435,4010,2005-06-23 21:14:43,4.99,2,1830,499,2005-06-16 22:18:43
2,2005-08-22 11:09:56,14551,4552,2005-08-24 15:40:56,2.99,2,15079,540,2005-08-22 11:09:56
2,2005-07-12 18:58:03,9927,1444,2005-07-18 00:41:03,5.99,1,6835,367,2005-07-12 18:58:03
2,2005-07-11 22:23:09,7135,1745,2005-07-15 23:02:09,0.99,1,6391,264,2005-07-11 22:23:09
1,2005-05-28 20:27:53,5598,1382,2005-05-31 01:36:53,0.99,2,659,207,2005-05-28 20:27:53
2,2005-06-20 14:02:22,13894,1958,2005-06-22 12:52:22,0.99,2,3068,516,2005-06-20 14:02:22
1,2005-08-21 19:12:47,9038,2369,2005-08-25 21:42:47,0.99,1,14645,334,2005-08-21 19:12:47
1,2005-06-16 12:06:57,2304,2754,2005-06-21 16:53:57,1.99,2,1685,85,2005-06-16 12:06:57
1,2005-07-06 17:56:46,4979,2540,2005-07-10 20:44:46,2.99,1,3869,183,2005-07-06 17:56:46
2,2005-05-30 01:17:45,1331,938,2005-06-01 00:56:45,2.99,2,846,49,2005-05-30 01:17:45
2,2005-07-06 20:11:00,13303,752,2005-07-08 14:42:00,0.99,1,3913,494,2005-07-06 20:11:00
2,2005-08-19 02:30:24,7783,3115,2005-08-22 08:23:24,2.99,1,12861,287,2005-08-19 02:30:24
2,2005-07-12 20:10:17,8302,719,2005-07-15 22:34:17,2.99,2,6868,306,2005-07-12 20:10:17
2,2005-07-06 19:24:55,8678,3367,2005-07-14 20:30:55,5.99,2,3901,321,2005-07-06 19:24:55
2,2005-08-17 04:00:01,1004,2588,2005-08-20 23:03:01,4.99,2,11616,36,2005-08-17 04:00:01
2,2005-07-08 06:31:28,6326,2141,2005-07-10 06:08:28,2.99,2,4592,235,2005-07-08 06:31:28
1,2005-07-10 22:57:29,8364,1629,2005-07-12 00:08:29,2.99,1,5946,308,2005-07-10 22:57:29
1,2005-08-19 13:08:19,12351,1514,2005-08-25 18:00:19,2.99,1,13150,457,2005-08-19 13:08:19
1,2005-07-07 17:52:38,2477,612,2005-07-11 23:37:38,4.99,1,4321,91,2005-07-07 17:52:38
2,2005-05-25 11:00:07,10588,517,2005-06-01 13:56:07,4.99,2,73,391,2005-05-25 11:00:07
2,2005-06-18 17:32:08,6222,1744,2005-06-21 11:58:08,0.99,1,2423,231,2005-06-18 17:32:08
1,2005-07-30 17:16:39,5990,909,2005-08-06 18:43:39,6.99,2,9320,221,2005-07-30 17:16:39
2,2005-08-22 01:45:58,7092,3105,2005-08-28 20:52:58,6.99,1,14834,262,2005-08-22 01:45:58
1,2005-07-28 11:00:58,10540,3561,2005-08-04 14:30:58,8.99,2,7896,389,2005-07-28 11:00:58
1,2005-06-18 19:10:55,14079,2353,2005-06-27 16:35:55,8.99,1,2447,523,2005-06-18 19:10:55
2,2005-08-16 23:53:10,11444,4240,2005-08-23 22:04:10,4.99,1,11514,423,2005-08-16 23:53:10
2,2005-08-18 02:03:59,7867,1086,2005-08-25 05:32:59,3.99,2,12193,290,2005-08-18 02:03:59
1,2005-07-10 13:34:26,8785,2175,2005-07-15 10:01:26,4.99,1,5775,325,2005-07-10 13:34:26
2,2005-07-09 10:31:34,5476,3809,2005-07-15 08:50:34,2.99,2,5194,202,2005-07-09 10:31:34
2,2005-07-10 01:30:41,13497,2527,2005-07-15 21:37:41,1.99,2,5520,501,2005-07-10 01:30:41
1,2005-07-08 08:01:09,15510,2127,2005-07-16 05:52:09,9.99,2,4619,579,2005-07-08 08:01:09
2,2005-08-01 13:48:02,3050,3704,2005-08-07 13:40:02,1.99,1,10578,113,2005-08-01 13:48:02
1,2005-08-22 13:39:20,11214,1402,2005-08-30 18:19:20,6.99,2,15140,414,2005-08-22 13:39:20
2,2005-07-08 14:38:02,7797,3698,2005-07-13 12:09:02,0.99,2,4758,288,2005-07-08 14:38:02
2,2005-08-23 18:43:31,9237,2884,2005-08-31 00:26:31,6.99,2,15938,341,2005-08-23 18:43:31
2,2005-07-29 07:49:04,6604,159,2005-08-03 04:43:04,0.99,2,8454,244,2005-07-29 07:49:04
2,2005-07-29 08:40:36,9573,3571,2005-08-06 08:28:36,8.99,2,8477,354,2005-07-29 08:40:36
2,2005-07-08 15:41:39,13970,3025,2005-07-13 18:16:39,2.99,1,4773,519,2005-07-08 15:41:39
2,2005-07-31 00:56:09,9622,891,2005-08-05 05:44:09,3.99,2,9523,356,2005-07-31 00:56:09
1,2005-07-12 17:23:01,7083,1758,2005-07-21 19:38:01,6.99,2,6805,262,2005-07-12 17:23:01
2,2005-07-29 21:28:19,9823,4461,2005-08-01 20:15:19,2.99,2,8804,363,2005-07-29 21:28:19
2,2005-06-17 15:27:33,1151,229,2005-06-20 13:04:33,2.99,2,2056,42,2005-06-17 15:27:33
1,2005-05-28 15:15:25,13464,3642,2005-06-02 12:30:25,0.99,2,610,500,2005-05-28 15:15:25
2,2005-07-07 08:30:16,11129,176,2005-07-12 07:52:16,0.99,1,4146,411,2005-07-07 08:30:16
1,2005-07-12 04:31:04,13557,1058,2005-07-17 07:09:04,2.99,2,6529,503,2005-07-12 04:31:04
2,2005-08-19 00:01:14,13566,1109,2005-08-21 22:02:14,4.99,2,12783,503,2005-08-19 00:01:14
2,2005-08-22 20:32:39,14041,1900,2005-08-23 17:15:39,2.99,1,15329,521,2005-08-22 20:32:39
2,2005-07-27 15:37:01,9412,988,2005-08-03 19:24:01,2.99,1,7380,348,2005-07-27 15:37:01
2,2005-06-16 14:01:02,688,2935,2005-06-25 19:29:02,4.99,1,1706,26,2005-06-16 14:01:02
1,2005-07-27 00:00:00,13947,2231,2005-07-29 19:32:00,2.99,2,6957,518,2005-07-27 00:00:00
1,2005-07-27 19:54:18,4223,908,2005-07-31 15:36:18,2.99,2,7492,155,2005-07-27 19:54:18
1,2005-06-15 21:58:00,9511,3690,2005-06-17 21:50:00,0.99,1,1498,352,2005-06-15 21:58:00
1,2005-05-26 07:30:37,14205,1842,2005-05-30 08:11:37,0.99,1,204,528,2005-05-26 07:30:37
1,2005-08-21 04:43:59,2822,4087,2005-08-27 10:29:59,3.99,1,14218,104,2005-08-21 04:43:59
1,2005-07-07 17:47:50,8681,1607,2005-07-14 12:15:50,5.99,2,4318,321,2005-07-07 17:47:50
1,2005-08-01 02:42:03,11257,2238,2005-08-05 23:31:03,3.99,1,10254,416,2005-08-01 02:42:03
1,2005-07-29 11:51:53,1928,2949,2005-08-03 05:59:53,1.99,2,8574,71,2005-07-29 11:51:53
1,2005-06-19 08:28:44,12140,2816,2005-06-24 03:58:44,2.99,1,2626,450,2005-06-19 08:28:44
1,2005-08-21 13:24:32,56,3164,2005-08-27 08:59:32,4.99,2,14475,2,2005-08-21 13:24:32
2,2005-07-11 20:18:53,4836,3160,2005-07-16 20:45:53,4.99,1,6347,178,2005-07-11 20:18:53
1,2005-07-30 03:46:26,14628,100,2005-08-08 06:12:26,9.99,1,8963,544,2005-07-30 03:46:26
1,2005-07-08 23:47:25,3171,4360,2005-07-14 03:35:25,0.99,1,4966,118,2005-07-08 23:47:25
2,2005-08-20 19:07:20,6734,3342,2005-08-23 15:13:20,4.99,1,13981,249,2005-08-20 19:07:20
1,2005-07-10 04:15:43,1712,3524,2005-07-15 08:24:43,6.99,1,5585,63,2005-07-10 04:15:43
1,2005-07-30 17:32:11,2430,1087,2005-08-05 13:36:11,2.99,1,9328,89,2005-07-30 17:32:11
1,2005-08-21 18:10:03,9151,1589,2005-08-23 13:40:03,2.99,2,14619,338,2005-08-21 18:10:03
2,2005-07-10 02:03:08,6512,3141,2005-07-18 07:32:08,3.99,1,5525,241,2005-07-10 02:03:08
2,2005-07-07 06:44:27,13122,226,2005-07-12 05:43:27,4.99,2,4110,486,2005-07-07 06:44:27
1,2005-05-30 02:00:28,10973,2527,2005-06-03 20:16:28,0.99,2,855,406,2005-05-30 02:00:28
2,2005-08-16 23:59:49,11023,3297,2005-08-17 22:51:49,4.99,2,11518,407,2005-08-16 23:59:49
2,2005-08-21 09:37:16,6000,2197,2005-08-27 13:50:16,0.99,2,14371,221,2005-08-21 09:37:16
1,2005-07-29 07:13:33,15324,3896,2005-07-30 03:14:33,0.99,1,8432,572,2005-07-29 07:13:33
1,2005-07-27 21:34:09,8344,3417,2005-08-02 03:26:09,2.99,1,7536,307,2005-07-27 21:34:09
2,2005-06-19 10:37:54,10946,3697,2005-06-27 11:44:54,3.99,2,2654,405,2005-06-19 10:37:54
2,2005-07-08 21:42:10,6453,4285,2005-07-15 03:08:10,7.99,1,4920,239,2005-07-08 21:42:10
1,2005-07-27 15:18:42,15647,3202,2005-08-01 15:18:42,4.99,2,7372,584,2005-07-27 15:18:42
1,2005-06-19 04:21:26,4329,2449,2005-06-23 09:22:26,0.99,2,2572,159,2005-06-19 04:21:26
2,2005-07-06 15:23:34,5134,4100,2005-07-08 19:03:34,4.99,1,3813,189,2005-07-06 15:23:34
2,2005-07-12 16:10:50,10923,4468,2005-07-17 14:51:50,0.99,2,6779,404,2005-07-12 16:10:50
1,2005-07-09 13:55:45,7376,4226,2005-07-15 17:02:45,7.99,1,5256,273,2005-07-09 13:55:45
1,2005-08-01 03:05:59,1351,476,2005-08-06 06:23:59,0.99,1,10266,49,2005-08-01 03:05:59
2,2005-06-20 19:33:52,309,1122,2005-06-29 18:20:52,2.99,1,3135,12,2005-06-20 19:33:52
1,2005-05-26 03:11:12,2873,3688,2005-06-02 03:53:12,5.99,1,170,107,2005-05-26 03:11:12
1,2005-08-23 19:19:06,9461,2247,2005-08-31 23:34:06,5.99,1,15955,349,2005-08-23 19:19:06
1,2005-07-31 13:37:51,9389,828,2005-08-07 18:05:51,2.99,2,9876,347,2005-07-31 13:37:51
1,2005-08-19 09:06:08,11208,1047,2005-08-22 13:46:08,0.99,2,13042,414,2005-08-19 09:06:08
2,2005-07-09 12:10:16,12003,703,2005-07-12 09:55:16,2.99,2,5225,445,2005-07-09 12:10:16
1,2005-07-06 07:18:20,4494,4204,2005-07-09 01:37:20,2.99,1,3642,166,2005-07-06 07:18:20
2,2005-08-23 21:59:26,2768,1843,2005-08-29 20:15:26,3.99,1,16031,102,2005-08-23 21:59:26
2,2005-08-22 23:54:04,8292,1826,2005-08-26 22:25:04,2.99,1,15417,305,2005-08-22 23:54:04
2,2005-06-16 09:10:06,6295,4434,2005-06-23 04:36:06,0.99,2,1645,234,2005-06-16 09:10:06
2,2005-07-08 14:54:42,989,390,2005-07-12 18:08:42,4.99,1,4762,36,2005-07-08 14:54:42
2,2005-05-29 05:30:31,6980,4540,2005-06-06 04:51:31,6.99,1,722,259,2005-05-29 05:30:31
1,2005-08-23 17:16:28,15982,3851,2005-08-29 21:46:28,6.99,2,15899,596,2005-08-23 17:16:28
2,2005-05-26 05:42:37,13860,4004,2005-06-04 00:38:37,8.99,1,187,515,2005-05-26 05:42:37
2,2005-05-26 02:02:05,8017,1229,2005-05-27 03:38:05,4.99,2,162,296,2005-05-26 02:02:05
1,2005-08-18 23:25:49,11662,3351,2005-08-28 02:40:49,6.99,2,12767,432,2005-08-18 23:25:49
2,2005-07-12 00:49:05,893,2413,2005-07-13 01:54:05,2.99,2,6450,32,2005-07-12 00:49:05
2,2005-07-12 11:51:54,10795,2385,2005-07-13 16:57:54,4.99,1,6674,399,2005-07-12 11:51:54
1,2005-05-25 11:13:34,13731,3393,2005-06-03 12:58:34,8.99,1,75,510,2005-05-25 11:13:34
1,2005-05-26 08:14:15,10589,1801,2005-05-27 12:12:15,2.99,2,210,391,2005-05-26 08:14:15
1,2005-05-26 11:31:50,1593,1085,2005-05-30 15:22:50,0.99,1,230,58,2005-05-26 11:31:50
2,2005-07-27 02:14:40,14108,714,2005-08-03 00:32:40,8.99,2,7014,524,2005-07-27 02:14:40
1,2005-07-09 21:21:25,1746,1958,2005-07-14 21:34:25,0.99,2,5432,64,2005-07-09 21:21:25
2,2005-08-18 12:53:49,14072,3845,2005-08-26 15:52:49,6.99,1,12494,522,2005-08-18 12:53:49
1,2005-07-12 05:12:03,3133,1442,2005-07-20 06:49:03,4.99,1,6557,116,2005-07-12 05:12:03
1,2005-08-02 20:00:09,15331,130,2005-08-09 01:30:09,4.99,2,11426,572,2005-08-02 20:00:09
2,2005-06-19 02:23:36,11173,3237,2005-06-20 03:17:36,4.99,2,2545,413,2005-06-19 02:23:36
2,2005-08-02 10:27:52,2080,1207,2005-08-11 12:47:52,7.99,1,11172,76,2005-08-02 10:27:52
1,2005-08-23 16:33:33,14990,2307,2005-08-26 10:36:33,4.99,2,15877,559,2005-08-23 16:33:33
2,2005-08-19 13:18:10,8842,944,2005-08-25 09:27:10,2.99,1,13158,327,2005-08-19 13:18:10
2,2005-06-16 19:25:32,3618,3792,2005-06-20 00:00:32,0.99,2,1784,134,2005-06-16 19:25:32
2,2005-08-02 16:04:08,709,2790,2005-08-04 18:47:08,2.99,1,11314,26,2005-08-02 16:04:08
2,2005-07-08 21:26:11,7444,2012,2005-07-18 02:19:11,9.99,1,4912,275,2005-07-08 21:26:11
1,2006-02-14 15:16:03,12356,1658,,3.98,1,12645,457,2006-02-14 15:16:03
2,2005-05-25 19:46:21,7367,2908,2005-06-02 19:07:21,3.99,1,122,273,2005-05-25 19:46:21
1,2005-08-23 00:42:49,1176,1452,2005-08-27 00:35:49,2.99,1,15442,42,2005-08-23 00:42:49
2,2005-08-21 06:22:07,6528,531,2005-08-30 00:41:07,7.99,2,14269,241,2005-08-21 06:22:07
1,2005-06-19 10:42:59,496,3595,2005-06-28 12:37:59,2.99,1,2657,19,2005-06-19 10:42:59
1,2005-06-16 00:37:35,9776,1688,2005-06-22 18:58:35,2.99,2,1529,362,2005-06-16 00:37:35
1,2005-08-20 05:19:56,6036,2669,2005-08-22 09:08:56,0.99,2,13576,223,2005-08-20 05:19:56
2,2005-07-27 03:31:48,15576,3707,2005-08-05 07:30:48,7.99,2,7048,581,2005-07-27 03:31:48
2,2005-08-22 04:44:10,9459,102,2005-08-25 05:09:10,4.99,2,14908,349,2005-08-22 04:44:10
1,2005-07-09 23:57:44,14487,2864,2005-07-14 00:23:44,2.99,1,5486,538,2005-07-09 23:57:44
2,2005-08-20 02:32:45,2592,4286,2005-08-27 04:38:45,7.99,1,13516,95,2005-08-20 02:32:45
2,2005-06-20 22:21:10,909,4306,2005-06-27 19:41:10,8.99,2,3173,33,2005-06-20 22:21:10
2,2005-06-20 04:50:45,6958,3122,2005-06-29 09:18:45,8.99,1,2931,258,2005-06-20 04:50:45
2,2005-08-19 16:54:12,4102,1101,2005-08-28 17:00:12,8.99,1,13255,150,2005-08-19 16:54:12
1,2005-08-01 14:44:43,11820,3999,2005-08-02 16:39:43,4.99,2,10607,438,2005-08-01 14:44:43
2,2005-06-20 08:06:18,1264,4534,2005-06-21 08:01:18,4.99,1,2975,46,2005-06-20 08:06:18
2,2005-08-21 09:50:02,13885,810,2005-08-30 09:07:02,3.99,1,14378,515,2005-08-21 09:50:02
1,2005-07-07 03:37:28,8940,2715,2005-07-09 01:40:28,4.99,1,4051,331,2005-07-07 03:37:28
2,2005-07-09 07:53:12,13244,149,2005-07-16 05:30:12,6.99,1,5134,491,2005-07-09 07:53:12
2,2005-07-12 16:37:55,4026,103,2005-07-21 16:04:55,10.99,2,6793,148,2005-07-12 16:37:55
2,2005-05-27 19:52:29,8136,2368,2005-06-02 17:17:29,0.99,2,457,300,2005-05-27 19:52:29
2,2005-07-08 07:46:53,10918,1200,2005-07-16 12:43:53,8.99,2,4615,404,2005-07-08 07:46:53
2,2005-07-07 09:49:09,8389,1158,2005-07-11 15:14:09,4.99,2,4172,309,2005-07-07 09:49:09
2,2005-07-31 06:36:53,8065,3213,2005-08-06 02:50:53,5.99,2,9674,297,2005-07-31 06:36:53
1,2005-05-29 00:54:53,2302,2646,2005-06-06 00:45:53,9.99,1,690,85,2005-05-29 00:54:53
1,2005-08-21 09:55:47,10617,811,2005-08-25 08:23:47,0.99,1,14381,391,2005-08-21 09:55:47
2,2005-07-08 14:07:52,11750,3469,2005-07-13 10:37:52,2.99,2,4751,436,2005-07-08 14:07:52
2,2005-08-01 13:18:23,4882,611,2005-08-10 13:33:23,3.99,1,10569,179,2005-08-01 13:18:23
2,2005-08-19 03:42:08,4100,3831,2005-08-19 23:08:08,0.99,1,12890,150,2005-08-19 03:42:08
1,2005-07-07 22:28:51,1873,1021,2005-07-11 21:37:51,0.99,2,4427,69,2005-07-07 22:28:51
2,2005-08-20 09:04:30,9092,819,2005-08-22 05:38:30,4.99,2,13689,336,2005-08-20 09:04:30
1,2006-02-14 15:16:03,14204,2199,,2.99,2,14267,527,2006-02-14 15:16:03
2,2005-06-19 07:29:13,15487,3810,2005-06-27 12:50:13,4.99,1,2615,578,2005-06-19 07:29:13
2,2005-08-19 07:06:51,14470,4211,2005-08-22 04:04:51,4.99,1,12984,537,2005-08-19 07:06:51
1,2005-06-17 00:31:35,13917,761,2005-06-25 05:19:35,4.99,1,1850,517,2005-06-17 00:31:35
2,2005-08-18 15:47:11,13853,930,2005-08-21 10:55:11,0.99,1,12578,514,2005-08-18 15:47:11
1,2005-07-06 06:43:26,2581,2978,2005-07-10 04:54:26,1.99,1,3633,95,2005-07-06 06:43:26
1,2005-07-11 09:14:22,11097,4318,2005-07-12 08:01:22,4.99,1,6148,410,2005-07-11 09:14:22
1,2005-08-23 01:01:01,9707,2,2005-08-30 20:08:01,1.99,1,15453,359,2005-08-23 01:01:01
2,2005-07-29 11:01:57,9351,403,2005-08-03 06:03:57,0.99,1,8543,346,2005-07-29 11:01:57
1,2005-08-18 23:25:20,1386,3737,2005-08-27 04:43:20,6.99,1,12766,50,2005-08-18 23:25:20
2,2005-08-19 02:19:13,102,132,2005-08-23 07:49:13,1.99,2,12856,4,2005-08-19 02:19:13
1,2005-07-09 08:57:56,7690,2617,2005-07-18 07:41:56,6.99,2,5161,284,2005-07-09 08:57:56
2,2005-06-17 11:35:09,7015,2069,2005-06-21 14:52:09,2.99,2,2001,260,2005-06-17 11:35:09
2,2005-07-31 08:23:53,7777,3385,2005-08-08 12:03:53,1.99,2,9716,287,2005-07-31 08:23:53
1,2005-07-06 16:37:58,4868,2814,2005-07-09 19:54:58,0.99,2,3844,179,2005-07-06 16:37:58
2,2005-08-16 23:29:53,7393,2750,2005-08-19 02:09:53,4.99,1,11509,273,2005-08-16 23:29:53
2,2005-06-16 18:02:06,3532,2131,2005-06-23 17:19:06,4.99,2,1768,131,2005-06-16 18:02:06
1,2005-07-06 12:35:44,2252,4042,2005-07-08 16:28:44,2.99,1,3754,83,2005-07-06 12:35:44
1,2005-08-01 12:36:09,801,624,2005-08-07 07:42:09,5.99,1,10543,29,2005-08-01 12:36:09
1,2005-07-27 14:58:29,11012,1649,2005-08-05 09:02:29,5.99,1,7363,407,2005-07-27 14:58:29
1,2005-07-29 20:51:41,8740,751,2005-07-30 17:30:41,0.99,2,8790,323,2005-07-29 20:51:41
2,2005-06-20 07:39:33,13761,3483,2005-06-29 07:48:33,10.99,1,2966,511,2005-06-20 07:39:33
2,2005-06-21 21:11:27,7931,2646,2005-06-24 16:31:27,4.99,1,3452,293,2005-06-21 21:11:27
2,2005-07-12 19:33:49,2037,2182,2005-07-13 20:01:49,2.99,2,6852,75,2005-07-12 19:33:49
2,2005-08-01 20:22:51,6907,3528,2005-08-07 22:07:51,4.99,1,10759,256,2005-08-01 20:22:51
2,2005-08-23 06:56:15,5854,2076,2005-08-24 07:37:15,2.99,2,15610,215,2005-08-23 06:56:15
1,2005-08-22 05:13:33,12438,3434,2005-08-28 01:39:33,3.99,2,14923,460,2005-08-22 05:13:33
2,2005-07-27 13:03:14,14605,228,2005-07-31 07:56:14,2.99,2,7312,543,2005-07-27 13:03:14
1,2005-07-09 23:10:49,8783,3254,2005-07-18 04:30:49,5.99,1,5470,325,2005-07-09 23:10:49
2,2005-08-02 20:22:45,487,2897,2005-08-04 18:30:45,4.99,1,11439,18,2005-08-02 20:22:45
2,2005-08-17 01:04:31,9734,3317,2005-08-24 00:44:31,4.99,1,11553,360,2005-08-17 01:04:31
1,2005-08-20 19:32:29,2548,1158,2005-08-26 16:59:29,4.99,2,13993,93,2005-08-20 19:32:29
2,2005-08-20 13:13:56,748,273,2005-08-25 09:46:56,4.99,1,13816,27,2005-08-20 13:13:56
2,2005-07-30 15:57:04,12235,389,2005-08-07 18:46:04,6.99,1,9289,453,2005-07-30 15:57:04
1,2005-08-17 02:26:23,15147,2480,2005-08-22 02:32:23,3.99,1,11588,565,2005-08-17 02:26:23
1,2005-07-29 22:37:49,3369,380,2005-08-04 23:32:49,4.99,1,8832,125,2005-07-29 22:37:49
1,2005-08-18 22:52:13,2438,1840,2005-08-21 17:22:13,2.99,1,12756,89,2005-08-18 22:52:13
2,2005-06-19 06:06:07,4635,461,2005-06-27 01:10:07,5.99,1,2599,171,2005-06-19 06:06:07
2,2005-06-17 22:58:04,9643,2440,2005-06-24 19:38:04,6.99,2,2153,357,2005-06-17 22:58:04
2,2005-07-29 13:59:13,11102,884,2005-08-07 17:56:13,3.99,2,8625,410,2005-07-29 13:59:13
2,2005-07-29 03:50:54,9572,1875,2005-08-01 02:08:54,4.99,1,8321,354,2005-07-29 03:50:54
1,2005-08-18 23:29:23,13079,3076,2005-08-22 17:31:23,4.99,2,12771,484,2005-08-18 23:29:23
2,2005-07-31 21:24:24,10727,1709,2005-08-03 17:44:24,2.99,2,10120,396,2005-07-31 21:24:24
2,2005-08-20 17:02:37,6413,1398,2005-08-29 19:28:37,6.99,1,13922,237,2005-08-20 17:02:37
2,2005-08-02 06:50:18,6647,809,2005-08-07 07:41:18,0.99,2,11061,245,2005-08-02 06:50:18
1,2005-06-19 18:43:57,3683,826,2005-06-24 15:36:57,2.99,2,2785,137,2005-06-19 18:43:57
2,2005-06-20 09:56:12,7185,2749,2005-06-24 12:15:12,4.99,2,3002,266,2005-06-20 09:56:12
1,2005-07-30 10:06:53,4388,821,2005-08-03 13:57:53,4.99,2,9135,161,2005-07-30 10:06:53
2,2005-07-08 11:07:37,6168,3637,2005-07-12 06:53:37,0.99,2,4694,229,2005-07-08 11:07:37
1,2005-07-30 13:38:17,7481,3780,2005-08-08 18:17:17,8.99,2,9229,276,2005-07-30 13:38:17
2,2005-06-16 06:14:25,7351,3226,2005-06-17 03:53:25,4.99,2,1604,272,2005-06-16 06:14:25
1,2005-05-29 21:45:32,9638,3518,2005-05-31 19:01:32,4.99,1,824,357,2005-05-29 21:45:32
1,2005-08-02 18:23:11,5210,2478,2005-08-06 12:37:11,4.99,1,11385,192,2005-08-02 18:23:11
1,2005-07-31 08:37:07,4414,1701,2005-08-09 06:09:07,7.99,1,9726,162,2005-07-31 08:37:07
1,2005-06-20 01:26:26,4138,205,2005-06-21 19:33:26,4.99,1,2882,152,2005-06-20 01:26:26
2,2005-08-18 11:19:02,5012,4219,2005-08-19 12:00:02,2.99,2,12454,184,2005-08-18 11:19:02
1,2006-02-14 15:16:03,9917,9,,4.99,1,13421,366,2006-02-14 15:16:03
1,2005-06-19 19:53:30,12337,3890,2005-06-22 23:21:30,0.99,2,2811,457,2005-06-19 19:53:30
2,2005-08-02 13:42:13,9116,2410,2005-08-06 19:04:13,2.99,2,11252,337,2005-08-02 13:42:13
2,2005-06-21 08:22:32,15640,4095,2005-06-26 14:18:32,6.99,2,3317,584,2005-06-21 08:22:32
1,2005-07-27 05:15:37,393,864,2005-07-28 05:49:37,4.99,2,7105,15,2005-07-27 05:15:37
2,2005-07-10 22:17:42,6361,2834,2005-07-16 22:38:42,3.99,2,5938,236,2005-07-10 22:17:42
2,2005-07-30 18:03:13,9002,1482,2005-08-08 23:57:13,10.99,2,9338,333,2005-07-30 18:03:13
2,2005-07-10 02:50:37,13871,2918,2005-07-16 08:22:37,2.99,1,5546,515,2005-07-10 02:50:37
1,2005-08-23 03:36:26,1866,2886,2005-08-26 06:28:26,4.99,2,15524,68,2005-08-23 03:36:26
1,2005-07-10 00:38:48,6820,896,2005-07-12 03:12:48,2.99,2,5505,253,2005-07-10 00:38:48
1,2005-08-21 01:59:37,3273,1238,2005-08-30 01:17:37,7.99,2,14138,121,2005-08-21 01:59:37
1,2005-06-19 18:47:00,8332,3371,2005-06-22 20:22:00,4.99,2,2787,307,2005-06-19 18:47:00
1,2005-08-20 03:53:20,8650,4389,2005-08-27 21:54:20,3.99,1,13548,319,2005-08-20 03:53:20
1,2005-06-21 11:56:40,1870,1772,2005-06-26 08:28:40,4.99,2,3358,69,2005-06-21 11:56:40
2,2005-08-19 09:56:23,6340,2214,2005-08-24 09:08:23,0.99,2,13070,235,2005-08-19 09:56:23
2,2005-06-16 03:13:30,8655,3098,2005-06-21 23:56:30,1.99,1,1567,320,2005-06-16 03:13:30
2,2005-07-28 01:19:44,11013,4369,2005-08-04 21:16:44,4.99,1,7643,407,2005-07-28 01:19:44
2,2005-07-09 01:07:21,14380,202,2005-07-10 05:48:21,4.99,2,4998,534,2005-07-09 01:07:21
2,2005-07-29 06:54:21,9600,3081,2005-08-05 06:50:21,1.99,2,8418,355,2005-07-29 06:54:21
1,2005-08-18 01:00:02,9149,3085,2005-08-21 00:04:02,2.99,2,12167,338,2005-08-18 01:00:02
2,2005-08-18 03:24:38,10333,4422,2005-08-25 09:05:38,4.99,1,12237,381,2005-08-18 03:24:38
1,2005-08-17 17:16:42,10801,2993,2005-08-23 18:28:42,3.99,1,11953,399,2005-08-17 17:16:42
1,2005-07-28 20:34:41,5373,937,2005-08-05 15:28:41,5.99,2,8145,198,2005-07-28 20:34:41
1,2005-08-21 14:11:19,7919,4109,2005-08-23 16:10:19,0.99,2,14499,292,2005-08-21 14:11:19
1,2005-06-20 09:20:29,13469,4064,2005-06-27 09:18:29,2.99,1,2996,500,2005-06-20 09:20:29
1,2005-07-29 10:00:03,9111,981,2005-08-02 09:34:03,4.99,1,8516,337,2005-07-29 10:00:03
2,2005-08-20 08:01:39,11213,1752,2005-08-23 07:31:39,4.99,1,13657,414,2005-08-20 08:01:39
2,2005-07-09 21:04:47,11808,251,2005-07-17 00:55:47,4.99,1,5426,438,2005-07-09 21:04:47
2,2005-07-10 21:33:58,5985,1893,2005-07-17 19:41:58,5.99,2,5920,221,2005-07-10 21:33:58
2,2005-08-18 20:06:57,9766,3574,2005-08-24 20:54:57,2.99,2,12690,361,2005-08-18 20:06:57
1,2006-02-14 15:16:03,5879,3999,,5.98,1,12970,216,2006-02-14 15:16:03
2,2005-08-18 05:36:20,8602,2293,2005-08-23 03:15:20,2.99,1,12301,317,2005-08-18 05:36:20
2,2005-07-28 21:17:19,12450,1674,2005-07-30 21:12:19,0.99,2,8164,461,2005-07-28 21:17:19
