miller2_fsclr,miller2_chldrnsss(mrkr),miller2_rgnstnd,miller2_rtcprcnt,miller2_sctrprcnt,miller2_rgnstnnm,miller2_nvrmntlsstnblt(mrkr),miller2_cntnntd,miller2_fstcprcnt,miller2_prjctnmbr,miller2_rbnsss(mrkr),miller2_pbtp,miller2_cntrrgnd,miller2_cntnntnm,miller2_brnchd,miller2_mxmmcdcntrbtn(prjct-lvl),miller2_clmtchngdpttn(mrkr),miller2_prjctbrwsrcntrd,miller2_sctrnm,miller2_trddvlpmnt(mrkr),miller2_fndcntrd,miller2_prgrmmngprcss(nw),miller2_dsbltsss(mrkr),miller2_gndrqlt(mrkr),miller2_clmtchngmtgtn(mrkr),miller2_prtcptrdvlpmntndgdgvrnnc,miller2_bdvrst(mrkr),miller2_thsss(mrkr),miller2_ndgnssss(mrkr),miller2_ctstlfrdvlpmnt(mrkr),miller2_knwldgfrdvlpmnt(mrkr),miller2_rgnstntp,miller2_rgnstnclss,miller2_rgnstnsb-clss,miller2_cntrrgnnm,miller2_cntrrgnprcnt,miller2_sctrd,miller2_mntspnt
2009/2010,0,1001921,0.0,0.1,COL - Commonwealth of Learning,0,2,0.0,M013276001,0,Not PBA,5,Africa,B5100,2600000.0,0,ZA,Education facilities and training,0,5293,Uncoded: Pre-APP,0,0,0,0,0,0,0,1,0,Foreign Non-Profit Making,Multilateral,OTHER MULTILATERAL,Commonwealth,0.0222,11120,5772.0
2009/2010,0,1001921,0.0,0.1,COL - Commonwealth of Learning,0,2,0.0,M013276001,0,Not PBA,5,Africa,B5100,2600000.0,0,ZA,Teacher training,0,5293,Uncoded: Pre-APP,0,0,0,0,0,0,0,1,0,Foreign Non-Profit Making,Multilateral,OTHER MULTILATERAL,Commonwealth,0.0222,11130,5772.0
2009/2010,0,1001921,0.0,0.05,COL - Commonwealth of Learning,0,2,0.0,M013276001,0,Not PBA,5,Africa,B5100,2600000.0,0,ZA,Educational research,0,5293,Uncoded: Pre-APP,0,0,0,0,0,0,0,1,0,Foreign Non-Profit Making,Multilateral,OTHER MULTILATERAL,Commonwealth,0.0222,11182,2886.0
2009/2010,0,1001921,0.0,0.1,COL - Commonwealth of Learning,0,2,0.0,M013276001,0,Not PBA,5,Africa,B5100,2600000.0,0,ZA,Basic life skills for youth and adults,0,5293,Uncoded: Pre-APP,0,0,0,0,0,0,0,1,0,Foreign Non-Profit Making,Multilateral,OTHER MULTILATERAL,Commonwealth,0.0222,11230,5772.0
2009/2010,0,1001921,0.0,0.1,COL - Commonwealth of Learning,0,2,0.0,M013276001,0,Not PBA,5,Africa,B5100,2600000.0,0,ZA,Vocational training,0,5293,Uncoded: Pre-APP,0,0,0,0,0,0,0,1,0,Foreign Non-Profit Making,Multilateral,OTHER MULTILATERAL,Commonwealth,0.0222,11330,5772.0
2009/2010,0,1001921,0.0,0.1,COL - Commonwealth of Learning,0,2,0.0,M013276001,0,Not PBA,5,Africa,B5100,2600000.0,0,ZA,Higher education,0,5293,Uncoded: Pre-APP,0,0,0,0,0,0,0,1,0,Foreign Non-Profit Making,Multilateral,OTHER MULTILATERAL,Commonwealth,0.0222,11420,5772.0
2009/2010,0,1001921,0.0,0.1,COL - Commonwealth of Learning,0,2,0.0,M013276001,0,Not PBA,5,Africa,B5100,2600000.0,0,ZA,Health education,0,5293,Uncoded: Pre-APP,0,0,0,0,0,0,0,1,0,Foreign Non-Profit Making,Multilateral,OTHER MULTILATERAL,Commonwealth,0.0222,12261,5772.0
2009/2010,0,1001921,0.0,0.1,COL - Commonwealth of Learning,0,2,0.0,M013276001,0,Not PBA,5,Africa,B5100,2600000.0,0,ZA,Agricultural education/training,0,5293,Uncoded: Pre-APP,0,0,0,0,0,0,0,1,0,Foreign Non-Profit Making,Multilateral,OTHER MULTILATERAL,Commonwealth,0.0222,31181,5772.0
2009/2010,0,1001921,0.0,0.25,COL - Commonwealth of Learning,0,2,0.0,M013276001,0,Not PBA,5,Africa,B5100,2600000.0,0,ZM,Education policy and administrative management,0,5293,Uncoded: Pre-APP,0,0,0,0,0,0,0,1,0,Foreign Non-Profit Making,Multilateral,OTHER MULTILATERAL,Commonwealth,0.0222,11110,14430.0
2009/2010,0,1001921,0.0,0.1,COL - Commonwealth of Learning,0,2,0.0,M013276001,0,Not PBA,5,Africa,B5100,2600000.0,0,ZM,Education facilities and training,0,5293,Uncoded: Pre-APP,0,0,0,0,0,0,0,1,0,Foreign Non-Profit Making,Multilateral,OTHER MULTILATERAL,Commonwealth,0.0222,11120,5772.0
2009/2010,0,1001921,0.0,0.1,COL - Commonwealth of Learning,0,2,0.0,M013276001,0,Not PBA,5,Africa,B5100,2600000.0,0,ZM,Teacher training,0,5293,Uncoded: Pre-APP,0,0,0,0,0,0,0,1,0,Foreign Non-Profit Making,Multilateral,OTHER MULTILATERAL,Commonwealth,0.0222,11130,5772.0
2009/2010,0,1001921,0.0,0.05,COL - Commonwealth of Learning,0,2,0.0,M013276001,0,Not PBA,5,Africa,B5100,2600000.0,0,ZM,Educational research,0,5293,Uncoded: Pre-APP,0,0,0,0,0,0,0,1,0,Foreign Non-Profit Making,Multilateral,OTHER MULTILATERAL,Commonwealth,0.0222,11182,2886.0
2009/2010,0,1001921,0.0,0.1,COL - Commonwealth of Learning,0,2,0.0,M013276001,0,Not PBA,5,Africa,B5100,2600000.0,0,ZM,Basic life skills for youth and adults,0,5293,Uncoded: Pre-APP,0,0,0,0,0,0,0,1,0,Foreign Non-Profit Making,Multilateral,OTHER MULTILATERAL,Commonwealth,0.0222,11230,5772.0
2009/2010,0,1001921,0.0,0.1,COL - Commonwealth of Learning,0,2,0.0,M013276001,0,Not PBA,5,Africa,B5100,2600000.0,0,ZM,Vocational training,0,5293,Uncoded: Pre-APP,0,0,0,0,0,0,0,1,0,Foreign Non-Profit Making,Multilateral,OTHER MULTILATERAL,Commonwealth,0.0222,11330,5772.0
2009/2010,0,1001921,0.0,0.1,COL - Commonwealth of Learning,0,2,0.0,M013276001,0,Not PBA,5,Africa,B5100,2600000.0,0,ZM,Higher education,0,5293,Uncoded: Pre-APP,0,0,0,0,0,0,0,1,0,Foreign Non-Profit Making,Multilateral,OTHER MULTILATERAL,Commonwealth,0.0222,11420,5772.0
2009/2010,0,1001921,0.0,0.1,COL - Commonwealth of Learning,0,2,0.0,M013276001,0,Not PBA,5,Africa,B5100,2600000.0,0,ZM,Health education,0,5293,Uncoded: Pre-APP,0,0,0,0,0,0,0,1,0,Foreign Non-Profit Making,Multilateral,OTHER MULTILATERAL,Commonwealth,0.0222,12261,5772.0
2009/2010,0,1001921,0.0,0.1,COL - Commonwealth of Learning,0,2,0.0,M013276001,0,Not PBA,5,Africa,B5100,2600000.0,0,ZM,Agricultural education/training,0,5293,Uncoded: Pre-APP,0,0,0,0,0,0,0,1,0,Foreign Non-Profit Making,Multilateral,OTHER MULTILATERAL,Commonwealth,0.0222,31181,5772.0
2009/2010,0,1001921,0.0,0.25,COL - Commonwealth of Learning,0,2,0.0,M013276001,0,Not PBA,5,Africa,B5100,2600000.0,0,ZW,Education policy and administrative management,0,5293,Uncoded: Pre-APP,0,0,0,0,0,0,0,1,0,Foreign Non-Profit Making,Multilateral,OTHER MULTILATERAL,Commonwealth,0.0232,11110,15080.0
2009/2010,0,1001921,0.0,0.1,COL - Commonwealth of Learning,0,2,0.0,M013276001,0,Not PBA,5,Africa,B5100,2600000.0,0,ZW,Education facilities and training,0,5293,Uncoded: Pre-APP,0,0,0,0,0,0,0,1,0,Foreign Non-Profit Making,Multilateral,OTHER MULTILATERAL,Commonwealth,0.0232,11120,6032.0
2009/2010,0,1001921,0.0,0.1,COL - Commonwealth of Learning,0,2,0.0,M013276001,0,Not PBA,5,Africa,B5100,2600000.0,0,ZW,Teacher training,0,5293,Uncoded: Pre-APP,0,0,0,0,0,0,0,1,0,Foreign Non-Profit Making,Multilateral,OTHER MULTILATERAL,Commonwealth,0.0232,11130,6032.0
2009/2010,0,1001921,0.0,0.05,COL - Commonwealth of Learning,0,2,0.0,M013276001,0,Not PBA,5,Africa,B5100,2600000.0,0,ZW,Educational research,0,5293,Uncoded: Pre-APP,0,0,0,0,0,0,0,1,0,Foreign Non-Profit Making,Multilateral,OTHER MULTILATERAL,Commonwealth,0.0232,11182,3016.0
2009/2010,0,1001921,0.0,0.1,COL - Commonwealth of Learning,0,2,0.0,M013276001,0,Not PBA,5,Africa,B5100,2600000.0,0,ZW,Basic life skills for youth and adults,0,5293,Uncoded: Pre-APP,0,0,0,0,0,0,0,1,0,Foreign Non-Profit Making,Multilateral,OTHER MULTILATERAL,Commonwealth,0.0232,11230,6032.0
2009/2010,0,1001921,0.0,0.1,COL - Commonwealth of Learning,0,2,0.0,M013276001,0,Not PBA,5,Africa,B5100,2600000.0,0,ZW,Vocational training,0,5293,Uncoded: Pre-APP,0,0,0,0,0,0,0,1,0,Foreign Non-Profit Making,Multilateral,OTHER MULTILATERAL,Commonwealth,0.0232,11330,6032.0
2009/2010,0,1001921,0.0,0.1,COL - Commonwealth of Learning,0,2,0.0,M013276001,0,Not PBA,5,Africa,B5100,2600000.0,0,ZW,Higher education,0,5293,Uncoded: Pre-APP,0,0,0,0,0,0,0,1,0,Foreign Non-Profit Making,Multilateral,OTHER MULTILATERAL,Commonwealth,0.0232,11420,6032.0
2009/2010,0,1001921,0.0,0.1,COL - Commonwealth of Learning,0,2,0.0,M013276001,0,Not PBA,5,Africa,B5100,2600000.0,0,ZW,Health education,0,5293,Uncoded: Pre-APP,0,0,0,0,0,0,0,1,0,Foreign Non-Profit Making,Multilateral,OTHER MULTILATERAL,Commonwealth,0.0232,12261,6032.0
2009/2010,0,1001921,0.0,0.1,COL - Commonwealth of Learning,0,2,0.0,M013276001,0,Not PBA,5,Africa,B5100,2600000.0,0,ZW,Agricultural education/training,0,5293,Uncoded: Pre-APP,0,0,0,0,0,0,0,1,0,Foreign Non-Profit Making,Multilateral,OTHER MULTILATERAL,Commonwealth,0.0232,31181,6032.0
2009/2010,0,1000838,0.0,1.0,Oxfam-Qu�bec,0,1,0.0,M013277001,0,Not PBA,HT,America,B5100,2000000.0,0,HT,Material relief assistance and services,0,5303,Uncoded: Pre-APP,0,0,0,0,0,0,0,0,0,Canadian Non-Profit Making,Civil Society,VOLUNTEER SENDING AGENCY,Haiti,1.0,72010,2000000.0
2009/2010,99,1000783,0.0,1.0,UNESCO,0,1,0.0,M013279001,99,Not PBA,1,America,B5100,60000.0,0,VE,Education policy and administrative management,99,5254,Uncoded: Pre-APP,99,1,99,99,99,99,99,99,99,Foreign Non-Profit Making,Multilateral,REGIONAL ORGANIZATION,America,0.0053,11110,318.0
2009/2010,99,1000783,0.0,1.0,UNESCO,0,1,0.0,M013279001,99,Not PBA,1,America,B5100,60000.0,0,AG,Education policy and administrative management,99,5254,Uncoded: Pre-APP,99,1,99,99,99,99,99,99,99,Foreign Non-Profit Making,Multilateral,REGIONAL ORGANIZATION,America,0.0059,11110,354.0
2009/2010,99,1000783,0.0,1.0,UNESCO,0,1,0.0,M013279001,99,Not PBA,1,America,B5100,60000.0,0,AI,Education policy and administrative management,99,5254,Uncoded: Pre-APP,99,1,99,99,99,99,99,99,99,Foreign Non-Profit Making,Multilateral,REGIONAL ORGANIZATION,America,0.0059,11110,354.0
2009/2010,99,1000783,0.0,1.0,UNESCO,0,1,0.0,M013279001,99,Not PBA,1,America,B5100,60000.0,0,AR,Education policy and administrative management,99,5254,Uncoded: Pre-APP,99,1,99,99,99,99,99,99,99,Foreign Non-Profit Making,Multilateral,REGIONAL ORGANIZATION,America,0.0059,11110,354.0
2009/2010,99,1000783,0.0,1.0,UNESCO,0,1,0.0,M013279001,99,Not PBA,1,America,B5100,60000.0,0,BB,Education policy and administrative management,99,5254,Uncoded: Pre-APP,99,1,99,99,99,99,99,99,99,Foreign Non-Profit Making,Multilateral,REGIONAL ORGANIZATION,America,0.0059,11110,354.0
2009/2010,99,1000783,0.0,1.0,UNESCO,0,1,0.0,M013279001,99,Not PBA,1,America,B5100,60000.0,0,BO,Education policy and administrative management,99,5254,Uncoded: Pre-APP,99,1,99,99,99,99,99,99,99,Foreign Non-Profit Making,Multilateral,REGIONAL ORGANIZATION,America,0.0059,11110,354.0
2009/2010,99,1000783,0.0,1.0,UNESCO,0,1,0.0,M013279001,99,Not PBA,1,America,B5100,60000.0,0,BR,Education policy and administrative management,99,5254,Uncoded: Pre-APP,99,1,99,99,99,99,99,99,99,Foreign Non-Profit Making,Multilateral,REGIONAL ORGANIZATION,America,0.0059,11110,354.0
2009/2010,99,1000783,0.0,1.0,UNESCO,0,1,0.0,M013279001,99,Not PBA,1,America,B5100,60000.0,0,BZ,Education policy and administrative management,99,5254,Uncoded: Pre-APP,99,1,99,99,99,99,99,99,99,Foreign Non-Profit Making,Multilateral,REGIONAL ORGANIZATION,America,0.0059,11110,354.0
2009/2010,99,1000783,0.0,1.0,UNESCO,0,1,0.0,M013279001,99,Not PBA,1,America,B5100,60000.0,0,CL,Education policy and administrative management,99,5254,Uncoded: Pre-APP,99,1,99,99,99,99,99,99,99,Foreign Non-Profit Making,Multilateral,REGIONAL ORGANIZATION,America,0.0059,11110,354.0
2009/2010,99,1000783,0.0,1.0,UNESCO,0,1,0.0,M013279001,99,Not PBA,1,America,B5100,60000.0,0,CO,Education policy and administrative management,99,5254,Uncoded: Pre-APP,99,1,99,99,99,99,99,99,99,Foreign Non-Profit Making,Multilateral,REGIONAL ORGANIZATION,America,0.0059,11110,354.0
2009/2010,99,1000783,0.0,1.0,UNESCO,0,1,0.0,M013279001,99,Not PBA,1,America,B5100,60000.0,0,CR,Education policy and administrative management,99,5254,Uncoded: Pre-APP,99,1,99,99,99,99,99,99,99,Foreign Non-Profit Making,Multilateral,REGIONAL ORGANIZATION,America,0.0059,11110,354.0
2009/2010,99,1000783,0.0,1.0,UNESCO,0,1,0.0,M013279001,99,Not PBA,1,America,B5100,60000.0,0,CU,Education policy and administrative management,99,5254,Uncoded: Pre-APP,99,1,99,99,99,99,99,99,99,Foreign Non-Profit Making,Multilateral,REGIONAL ORGANIZATION,America,0.0059,11110,354.0
2009/2010,99,1000783,0.0,1.0,UNESCO,0,1,0.0,M013279001,99,Not PBA,1,America,B5100,60000.0,0,DM,Education policy and administrative management,99,5254,Uncoded: Pre-APP,99,1,99,99,99,99,99,99,99,Foreign Non-Profit Making,Multilateral,REGIONAL ORGANIZATION,America,0.0059,11110,354.0
2009/2010,99,1000783,0.0,1.0,UNESCO,0,1,0.0,M013279001,99,Not PBA,1,America,B5100,60000.0,0,DO,Education policy and administrative management,99,5254,Uncoded: Pre-APP,99,1,99,99,99,99,99,99,99,Foreign Non-Profit Making,Multilateral,REGIONAL ORGANIZATION,America,0.0059,11110,354.0
2009/2010,99,1000783,0.0,1.0,UNESCO,0,1,0.0,M013279001,99,Not PBA,1,America,B5100,60000.0,0,EC,Education policy and administrative management,99,5254,Uncoded: Pre-APP,99,1,99,99,99,99,99,99,99,Foreign Non-Profit Making,Multilateral,REGIONAL ORGANIZATION,America,0.0059,11110,354.0
2009/2010,99,1000783,0.0,1.0,UNESCO,0,1,0.0,M013279001,99,Not PBA,1,America,B5100,60000.0,0,GD,Education policy and administrative management,99,5254,Uncoded: Pre-APP,99,1,99,99,99,99,99,99,99,Foreign Non-Profit Making,Multilateral,REGIONAL ORGANIZATION,America,0.0059,11110,354.0
2009/2010,99,1000783,0.0,1.0,UNESCO,0,1,0.0,M013279001,99,Not PBA,1,America,B5100,60000.0,0,GT,Education policy and administrative management,99,5254,Uncoded: Pre-APP,99,1,99,99,99,99,99,99,99,Foreign Non-Profit Making,Multilateral,REGIONAL ORGANIZATION,America,0.0059,11110,354.0
2009/2010,99,1000783,0.0,1.0,UNESCO,0,1,0.0,M013279001,99,Not PBA,1,America,B5100,60000.0,0,GY,Education policy and administrative management,99,5254,Uncoded: Pre-APP,99,1,99,99,99,99,99,99,99,Foreign Non-Profit Making,Multilateral,REGIONAL ORGANIZATION,America,0.0059,11110,354.0
2009/2010,99,1000783,0.0,1.0,UNESCO,0,1,0.0,M013279001,99,Not PBA,1,America,B5100,60000.0,0,HN,Education policy and administrative management,99,5254,Uncoded: Pre-APP,99,1,99,99,99,99,99,99,99,Foreign Non-Profit Making,Multilateral,REGIONAL ORGANIZATION,America,0.0059,11110,354.0
2009/2010,99,1000783,0.0,1.0,UNESCO,0,1,0.0,M013279001,99,Not PBA,1,America,B5100,60000.0,0,HT,Education policy and administrative management,99,5254,Uncoded: Pre-APP,99,1,99,99,99,99,99,99,99,Foreign Non-Profit Making,Multilateral,REGIONAL ORGANIZATION,America,0.0059,11110,354.0
2009/2010,99,1000783,0.0,1.0,UNESCO,0,1,0.0,M013279001,99,Not PBA,1,America,B5100,60000.0,0,JM,Education policy and administrative management,99,5254,Uncoded: Pre-APP,99,1,99,99,99,99,99,99,99,Foreign Non-Profit Making,Multilateral,REGIONAL ORGANIZATION,America,0.0059,11110,354.0
2009/2010,99,1000783,0.0,1.0,UNESCO,0,1,0.0,M013279001,99,Not PBA,1,America,B5100,60000.0,0,KN,Education policy and administrative management,99,5254,Uncoded: Pre-APP,99,1,99,99,99,99,99,99,99,Foreign Non-Profit Making,Multilateral,REGIONAL ORGANIZATION,America,0.0059,11110,354.0
2009/2010,99,1000783,0.0,1.0,UNESCO,0,1,0.0,M013279001,99,Not PBA,1,America,B5100,60000.0,0,LC,Education policy and administrative management,99,5254,Uncoded: Pre-APP,99,1,99,99,99,99,99,99,99,Foreign Non-Profit Making,Multilateral,REGIONAL ORGANIZATION,America,0.0059,11110,354.0
2009/2010,99,1000783,0.0,1.0,UNESCO,0,1,0.0,M013279001,99,Not PBA,1,America,B5100,60000.0,0,MS,Education policy and administrative management,99,5254,Uncoded: Pre-APP,99,1,99,99,99,99,99,99,99,Foreign Non-Profit Making,Multilateral,REGIONAL ORGANIZATION,America,0.0059,11110,354.0
2009/2010,99,1000783,0.0,1.0,UNESCO,0,1,0.0,M013279001,99,Not PBA,1,America,B5100,60000.0,0,MX,Education policy and administrative management,99,5254,Uncoded: Pre-APP,99,1,99,99,99,99,99,99,99,Foreign Non-Profit Making,Multilateral,REGIONAL ORGANIZATION,America,0.0059,11110,354.0
2009/2010,99,1000783,0.0,1.0,UNESCO,0,1,0.0,M013279001,99,Not PBA,1,America,B5100,60000.0,0,NI,Education policy and administrative management,99,5254,Uncoded: Pre-APP,99,1,99,99,99,99,99,99,99,Foreign Non-Profit Making,Multilateral,REGIONAL ORGANIZATION,America,0.0059,11110,354.0
2009/2010,99,1000783,0.0,1.0,UNESCO,0,1,0.0,M013279001,99,Not PBA,1,America,B5100,60000.0,0,PA,Education policy and administrative management,99,5254,Uncoded: Pre-APP,99,1,99,99,99,99,99,99,99,Foreign Non-Profit Making,Multilateral,REGIONAL ORGANIZATION,America,0.0059,11110,354.0
2009/2010,99,1000783,0.0,1.0,UNESCO,0,1,0.0,M013279001,99,Not PBA,1,America,B5100,60000.0,0,PE,Education policy and administrative management,99,5254,Uncoded: Pre-APP,99,1,99,99,99,99,99,99,99,Foreign Non-Profit Making,Multilateral,REGIONAL ORGANIZATION,America,0.0059,11110,354.0
2009/2010,99,1000783,0.0,1.0,UNESCO,0,1,0.0,M013279001,99,Not PBA,1,America,B5100,60000.0,0,PY,Education policy and administrative management,99,5254,Uncoded: Pre-APP,99,1,99,99,99,99,99,99,99,Foreign Non-Profit Making,Multilateral,REGIONAL ORGANIZATION,America,0.0059,11110,354.0
2009/2010,99,1000783,0.0,1.0,UNESCO,0,1,0.0,M013279001,99,Not PBA,1,America,B5100,60000.0,0,SR,Education policy and administrative management,99,5254,Uncoded: Pre-APP,99,1,99,99,99,99,99,99,99,Foreign Non-Profit Making,Multilateral,REGIONAL ORGANIZATION,America,0.0059,11110,354.0
2009/2010,99,1000783,0.0,1.0,UNESCO,0,1,0.0,M013279001,99,Not PBA,1,America,B5100,60000.0,0,SV,Education policy and administrative management,99,5254,Uncoded: Pre-APP,99,1,99,99,99,99,99,99,99,Foreign Non-Profit Making,Multilateral,REGIONAL ORGANIZATION,America,0.0059,11110,354.0
2009/2010,99,1000783,0.0,1.0,UNESCO,0,1,0.0,M013279001,99,Not PBA,1,America,B5100,60000.0,0,TT,Education policy and administrative management,99,5254,Uncoded: Pre-APP,99,1,99,99,99,99,99,99,99,Foreign Non-Profit Making,Multilateral,REGIONAL ORGANIZATION,America,0.0059,11110,354.0
2009/2010,99,1000783,0.0,1.0,UNESCO,0,1,0.0,M013279001,99,Not PBA,1,America,B5100,60000.0,0,UY,Education policy and administrative management,99,5254,Uncoded: Pre-APP,99,1,99,99,99,99,99,99,99,Foreign Non-Profit Making,Multilateral,REGIONAL ORGANIZATION,America,0.0059,11110,354.0
2009/2010,99,1000783,0.0,1.0,UNESCO,0,1,0.0,M013279001,99,Not PBA,1,America,B5100,60000.0,0,VC,Education policy and administrative management,99,5254,Uncoded: Pre-APP,99,1,99,99,99,99,99,99,99,Foreign Non-Profit Making,Multilateral,REGIONAL ORGANIZATION,America,0.0059,11110,354.0
2009/2010,99,1000783,0.0,1.0,UNESCO,0,2,0.0,M013279001,99,Not PBA,2,Africa,B5100,60000.0,0,ZW,Education policy and administrative management,99,5254,Uncoded: Pre-APP,99,1,99,99,99,99,99,99,99,Foreign Non-Profit Making,Multilateral,REGIONAL ORGANIZATION,Africa,0.0024,11110,144.0
2009/2010,99,1000783,0.0,1.0,UNESCO,0,2,0.0,M013279001,99,Not PBA,2,Africa,B5100,60000.0,0,AO,Education policy and administrative management,99,5254,Uncoded: Pre-APP,99,1,99,99,99,99,99,99,99,Foreign Non-Profit Making,Multilateral,REGIONAL ORGANIZATION,Africa,0.0038,11110,228.0
2009/2010,99,1000783,0.0,1.0,UNESCO,0,2,0.0,M013279001,99,Not PBA,2,Africa,B5100,60000.0,0,BF,Education policy and administrative management,99,5254,Uncoded: Pre-APP,99,1,99,99,99,99,99,99,99,Foreign Non-Profit Making,Multilateral,REGIONAL ORGANIZATION,Africa,0.0038,11110,228.0
2009/2010,99,1000783,0.0,1.0,UNESCO,0,2,0.0,M013279001,99,Not PBA,2,Africa,B5100,60000.0,0,BI,Education policy and administrative management,99,5254,Uncoded: Pre-APP,99,1,99,99,99,99,99,99,99,Foreign Non-Profit Making,Multilateral,REGIONAL ORGANIZATION,Africa,0.0038,11110,228.0
2009/2010,99,1000783,0.0,1.0,UNESCO,0,2,0.0,M013279001,99,Not PBA,2,Africa,B5100,60000.0,0,BJ,Education policy and administrative management,99,5254,Uncoded: Pre-APP,99,1,99,99,99,99,99,99,99,Foreign Non-Profit Making,Multilateral,REGIONAL ORGANIZATION,Africa,0.0038,11110,228.0
2009/2010,99,1000783,0.0,1.0,UNESCO,0,2,0.0,M013279001,99,Not PBA,2,Africa,B5100,60000.0,0,BW,Education policy and administrative management,99,5254,Uncoded: Pre-APP,99,1,99,99,99,99,99,99,99,Foreign Non-Profit Making,Multilateral,REGIONAL ORGANIZATION,Africa,0.0038,11110,228.0
2009/2010,99,1000783,0.0,1.0,UNESCO,0,2,0.0,M013279001,99,Not PBA,2,Africa,B5100,60000.0,0,CD,Education policy and administrative management,99,5254,Uncoded: Pre-APP,99,1,99,99,99,99,99,99,99,Foreign Non-Profit Making,Multilateral,REGIONAL ORGANIZATION,Africa,0.0038,11110,228.0
2009/2010,99,1000783,0.0,1.0,UNESCO,0,2,0.0,M013279001,99,Not PBA,2,Africa,B5100,60000.0,0,CF,Education policy and administrative management,99,5254,Uncoded: Pre-APP,99,1,99,99,99,99,99,99,99,Foreign Non-Profit Making,Multilateral,REGIONAL ORGANIZATION,Africa,0.0038,11110,228.0
2009/2010,99,1000783,0.0,1.0,UNESCO,0,2,0.0,M013279001,99,Not PBA,2,Africa,B5100,60000.0,0,CG,Education policy and administrative management,99,5254,Uncoded: Pre-APP,99,1,99,99,99,99,99,99,99,Foreign Non-Profit Making,Multilateral,REGIONAL ORGANIZATION,Africa,0.0038,11110,228.0
2009/2010,99,1000783,0.0,1.0,UNESCO,0,2,0.0,M013279001,99,Not PBA,2,Africa,B5100,60000.0,0,CI,Education policy and administrative management,99,5254,Uncoded: Pre-APP,99,1,99,99,99,99,99,99,99,Foreign Non-Profit Making,Multilateral,REGIONAL ORGANIZATION,Africa,0.0038,11110,228.0
2009/2010,99,1000783,0.0,1.0,UNESCO,0,2,0.0,M013279001,99,Not PBA,2,Africa,B5100,60000.0,0,CM,Education policy and administrative management,99,5254,Uncoded: Pre-APP,99,1,99,99,99,99,99,99,99,Foreign Non-Profit Making,Multilateral,REGIONAL ORGANIZATION,Africa,0.0038,11110,228.0
2009/2010,99,1000783,0.0,1.0,UNESCO,0,2,0.0,M013279001,99,Not PBA,2,Africa,B5100,60000.0,0,CV,Education policy and administrative management,99,5254,Uncoded: Pre-APP,99,1,99,99,99,99,99,99,99,Foreign Non-Profit Making,Multilateral,REGIONAL ORGANIZATION,Africa,0.0038,11110,228.0
2009/2010,99,1000783,0.0,1.0,UNESCO,0,2,0.0,M013279001,99,Not PBA,2,Africa,B5100,60000.0,0,DJ,Education policy and administrative management,99,5254,Uncoded: Pre-APP,99,1,99,99,99,99,99,99,99,Foreign Non-Profit Making,Multilateral,REGIONAL ORGANIZATION,Africa,0.0038,11110,228.0
2009/2010,99,1000783,0.0,1.0,UNESCO,0,2,0.0,M013279001,99,Not PBA,2,Africa,B5100,60000.0,0,DZ,Education policy and administrative management,99,5254,Uncoded: Pre-APP,99,1,99,99,99,99,99,99,99,Foreign Non-Profit Making,Multilateral,REGIONAL ORGANIZATION,Africa,0.0038,11110,228.0
2009/2010,99,1000783,0.0,1.0,UNESCO,0,2,0.0,M013279001,99,Not PBA,2,Africa,B5100,60000.0,0,EG,Education policy and administrative management,99,5254,Uncoded: Pre-APP,99,1,99,99,99,99,99,99,99,Foreign Non-Profit Making,Multilateral,REGIONAL ORGANIZATION,Africa,0.0038,11110,228.0
2009/2010,99,1000783,0.0,1.0,UNESCO,0,2,0.0,M013279001,99,Not PBA,2,Africa,B5100,60000.0,0,EH,Education policy and administrative management,99,5254,Uncoded: Pre-APP,99,1,99,99,99,99,99,99,99,Foreign Non-Profit Making,Multilateral,REGIONAL ORGANIZATION,Africa,0.0038,11110,228.0
2009/2010,99,1000783,0.0,1.0,UNESCO,0,2,0.0,M013279001,99,Not PBA,2,Africa,B5100,60000.0,0,ER,Education policy and administrative management,99,5254,Uncoded: Pre-APP,99,1,99,99,99,99,99,99,99,Foreign Non-Profit Making,Multilateral,REGIONAL ORGANIZATION,Africa,0.0038,11110,228.0
2009/2010,99,1000783,0.0,1.0,UNESCO,0,2,0.0,M013279001,99,Not PBA,2,Africa,B5100,60000.0,0,ET,Education policy and administrative management,99,5254,Uncoded: Pre-APP,99,1,99,99,99,99,99,99,99,Foreign Non-Profit Making,Multilateral,REGIONAL ORGANIZATION,Africa,0.0038,11110,228.0
2009/2010,99,1000783,0.0,1.0,UNESCO,0,2,0.0,M013279001,99,Not PBA,2,Africa,B5100,60000.0,0,GA,Education policy and administrative management,99,5254,Uncoded: Pre-APP,99,1,99,99,99,99,99,99,99,Foreign Non-Profit Making,Multilateral,REGIONAL ORGANIZATION,Africa,0.0038,11110,228.0
2009/2010,99,1000783,0.0,1.0,UNESCO,0,2,0.0,M013279001,99,Not PBA,2,Africa,B5100,60000.0,0,GH,Education policy and administrative management,99,5254,Uncoded: Pre-APP,99,1,99,99,99,99,99,99,99,Foreign Non-Profit Making,Multilateral,REGIONAL ORGANIZATION,Africa,0.0038,11110,228.0
