FisY,Sta,KnoFDevelo,PrNu,CliChaMiti,OrgN,GeEqu,CFLI,DiID,RegProg,CouRegPe,EnvSust,SectID,FSTCPer,OrgCl,OrganiTy,CouRegID,ICTAATFDev,BrN,ContiID,SeID,BilatAiMar,AmoSp,ContNa,YoIs,ProgrPro,SectNa,SecPer,BrID,CouRegNa,PartDevAnGoGov,CliChAdap,IndiIs,DisaIs,OrganiS,Deser,TraDevel,Biod,UrbIs,ChiIss,OrganiID,ProBroCounID,SecN
2009/2010,Closed,0,M013276001,0,COL - Commonwealth of Learning,0,0,D5600,0,0.0222,0,S5601,0.0,Multilateral,Foreign Non-Profit Making,5,1,MFM Global Issues and Development,2,11182,0,2886.0,Africa,0,Uncoded: Pre-APP,MIL Commonwealth & Francophonie Affairs,0.05,B5100,Commonwealth,0,0,0,0,OTHER MULTILATERAL,0,0,0,0,0,1001921,SC,Educational research
2009/2010,Closed,0,M013276001,0,COL - Commonwealth of Learning,0,0,D5600,0,0.0222,0,S5601,0.0,Multilateral,Foreign Non-Profit Making,5,1,MFM Global Issues and Development,2,11230,0,5772.0,Africa,0,Uncoded: Pre-APP,MIL Commonwealth & Francophonie Affairs,0.1,B5100,Commonwealth,0,0,0,0,OTHER MULTILATERAL,0,0,0,0,0,1001921,SC,Basic life skills for youth and adults
2009/2010,Closed,0,M013276001,0,COL - Commonwealth of Learning,0,0,D5600,0,0.0222,0,S5601,0.0,Multilateral,Foreign Non-Profit Making,5,1,MFM Global Issues and Development,2,11330,0,5772.0,Africa,0,Uncoded: Pre-APP,MIL Commonwealth & Francophonie Affairs,0.1,B5100,Commonwealth,0,0,0,0,OTHER MULTILATERAL,0,0,0,0,0,1001921,SC,Vocational training
2009/2010,Closed,0,M013276001,0,COL - Commonwealth of Learning,0,0,D5600,0,0.0222,0,S5601,0.0,Multilateral,Foreign Non-Profit Making,5,1,MFM Global Issues and Development,2,11420,0,5772.0,Africa,0,Uncoded: Pre-APP,MIL Commonwealth & Francophonie Affairs,0.1,B5100,Commonwealth,0,0,0,0,OTHER MULTILATERAL,0,0,0,0,0,1001921,SC,Higher education
2009/2010,Closed,0,M013276001,0,COL - Commonwealth of Learning,0,0,D5600,0,0.0222,0,S5601,0.0,Multilateral,Foreign Non-Profit Making,5,1,MFM Global Issues and Development,2,12261,0,5772.0,Africa,0,Uncoded: Pre-APP,MIL Commonwealth & Francophonie Affairs,0.1,B5100,Commonwealth,0,0,0,0,OTHER MULTILATERAL,0,0,0,0,0,1001921,SC,Health education
2009/2010,Closed,0,M013276001,0,COL - Commonwealth of Learning,0,0,D5600,0,0.0222,0,S5601,0.0,Multilateral,Foreign Non-Profit Making,5,1,MFM Global Issues and Development,2,31181,0,5772.0,Africa,0,Uncoded: Pre-APP,MIL Commonwealth & Francophonie Affairs,0.1,B5100,Commonwealth,0,0,0,0,OTHER MULTILATERAL,0,0,0,0,0,1001921,SC,Agricultural education/training
2009/2010,Closed,0,M013276001,0,COL - Commonwealth of Learning,0,0,D5600,0,0.0222,0,S5601,0.0,Multilateral,Foreign Non-Profit Making,5,1,MFM Global Issues and Development,2,11110,0,14430.0,Africa,0,Uncoded: Pre-APP,MIL Commonwealth & Francophonie Affairs,0.25,B5100,Commonwealth,0,0,0,0,OTHER MULTILATERAL,0,0,0,0,0,1001921,SL,Education policy and administrative management
2009/2010,Closed,0,M013276001,0,COL - Commonwealth of Learning,0,0,D5600,0,0.0222,0,S5601,0.0,Multilateral,Foreign Non-Profit Making,5,1,MFM Global Issues and Development,2,11120,0,5772.0,Africa,0,Uncoded: Pre-APP,MIL Commonwealth & Francophonie Affairs,0.1,B5100,Commonwealth,0,0,0,0,OTHER MULTILATERAL,0,0,0,0,0,1001921,SL,Education facilities and training
2009/2010,Closed,0,M013276001,0,COL - Commonwealth of Learning,0,0,D5600,0,0.0222,0,S5601,0.0,Multilateral,Foreign Non-Profit Making,5,1,MFM Global Issues and Development,2,11130,0,5772.0,Africa,0,Uncoded: Pre-APP,MIL Commonwealth & Francophonie Affairs,0.1,B5100,Commonwealth,0,0,0,0,OTHER MULTILATERAL,0,0,0,0,0,1001921,SL,Teacher training
2009/2010,Closed,0,M013276001,0,COL - Commonwealth of Learning,0,0,D5600,0,0.0222,0,S5601,0.0,Multilateral,Foreign Non-Profit Making,5,1,MFM Global Issues and Development,2,11182,0,2886.0,Africa,0,Uncoded: Pre-APP,MIL Commonwealth & Francophonie Affairs,0.05,B5100,Commonwealth,0,0,0,0,OTHER MULTILATERAL,0,0,0,0,0,1001921,SL,Educational research
2009/2010,Closed,0,M013276001,0,COL - Commonwealth of Learning,0,0,D5600,0,0.0222,0,S5601,0.0,Multilateral,Foreign Non-Profit Making,5,1,MFM Global Issues and Development,2,11230,0,5772.0,Africa,0,Uncoded: Pre-APP,MIL Commonwealth & Francophonie Affairs,0.1,B5100,Commonwealth,0,0,0,0,OTHER MULTILATERAL,0,0,0,0,0,1001921,SL,Basic life skills for youth and adults
2009/2010,Closed,0,M013276001,0,COL - Commonwealth of Learning,0,0,D5600,0,0.0222,0,S5601,0.0,Multilateral,Foreign Non-Profit Making,5,1,MFM Global Issues and Development,2,11330,0,5772.0,Africa,0,Uncoded: Pre-APP,MIL Commonwealth & Francophonie Affairs,0.1,B5100,Commonwealth,0,0,0,0,OTHER MULTILATERAL,0,0,0,0,0,1001921,SL,Vocational training
2009/2010,Closed,0,M013276001,0,COL - Commonwealth of Learning,0,0,D5600,0,0.0222,0,S5601,0.0,Multilateral,Foreign Non-Profit Making,5,1,MFM Global Issues and Development,2,11420,0,5772.0,Africa,0,Uncoded: Pre-APP,MIL Commonwealth & Francophonie Affairs,0.1,B5100,Commonwealth,0,0,0,0,OTHER MULTILATERAL,0,0,0,0,0,1001921,SL,Higher education
2009/2010,Closed,0,M013276001,0,COL - Commonwealth of Learning,0,0,D5600,0,0.0222,0,S5601,0.0,Multilateral,Foreign Non-Profit Making,5,1,MFM Global Issues and Development,2,12261,0,5772.0,Africa,0,Uncoded: Pre-APP,MIL Commonwealth & Francophonie Affairs,0.1,B5100,Commonwealth,0,0,0,0,OTHER MULTILATERAL,0,0,0,0,0,1001921,SL,Health education
2009/2010,Closed,0,M013276001,0,COL - Commonwealth of Learning,0,0,D5600,0,0.0222,0,S5601,0.0,Multilateral,Foreign Non-Profit Making,5,1,MFM Global Issues and Development,2,31181,0,5772.0,Africa,0,Uncoded: Pre-APP,MIL Commonwealth & Francophonie Affairs,0.1,B5100,Commonwealth,0,0,0,0,OTHER MULTILATERAL,0,0,0,0,0,1001921,SL,Agricultural education/training
2009/2010,Closed,0,M013276001,0,COL - Commonwealth of Learning,0,0,D5600,0,0.0222,0,S5601,0.0,Multilateral,Foreign Non-Profit Making,5,1,MFM Global Issues and Development,2,11110,0,14430.0,Africa,0,Uncoded: Pre-APP,MIL Commonwealth & Francophonie Affairs,0.25,B5100,Commonwealth,0,0,0,0,OTHER MULTILATERAL,0,0,0,0,0,1001921,SZ,Education policy and administrative management
2009/2010,Closed,0,M013276001,0,COL - Commonwealth of Learning,0,0,D5600,0,0.0222,0,S5601,0.0,Multilateral,Foreign Non-Profit Making,5,1,MFM Global Issues and Development,2,11120,0,5772.0,Africa,0,Uncoded: Pre-APP,MIL Commonwealth & Francophonie Affairs,0.1,B5100,Commonwealth,0,0,0,0,OTHER MULTILATERAL,0,0,0,0,0,1001921,SZ,Education facilities and training
2009/2010,Closed,0,M013276001,0,COL - Commonwealth of Learning,0,0,D5600,0,0.0222,0,S5601,0.0,Multilateral,Foreign Non-Profit Making,5,1,MFM Global Issues and Development,2,11130,0,5772.0,Africa,0,Uncoded: Pre-APP,MIL Commonwealth & Francophonie Affairs,0.1,B5100,Commonwealth,0,0,0,0,OTHER MULTILATERAL,0,0,0,0,0,1001921,SZ,Teacher training
2009/2010,Closed,0,M013276001,0,COL - Commonwealth of Learning,0,0,D5600,0,0.0222,0,S5601,0.0,Multilateral,Foreign Non-Profit Making,5,1,MFM Global Issues and Development,2,11182,0,2886.0,Africa,0,Uncoded: Pre-APP,MIL Commonwealth & Francophonie Affairs,0.05,B5100,Commonwealth,0,0,0,0,OTHER MULTILATERAL,0,0,0,0,0,1001921,SZ,Educational research
2009/2010,Closed,0,M013276001,0,COL - Commonwealth of Learning,0,0,D5600,0,0.0222,0,S5601,0.0,Multilateral,Foreign Non-Profit Making,5,1,MFM Global Issues and Development,2,11230,0,5772.0,Africa,0,Uncoded: Pre-APP,MIL Commonwealth & Francophonie Affairs,0.1,B5100,Commonwealth,0,0,0,0,OTHER MULTILATERAL,0,0,0,0,0,1001921,SZ,Basic life skills for youth and adults
2009/2010,Closed,0,M013276001,0,COL - Commonwealth of Learning,0,0,D5600,0,0.0222,0,S5601,0.0,Multilateral,Foreign Non-Profit Making,5,1,MFM Global Issues and Development,2,11330,0,5772.0,Africa,0,Uncoded: Pre-APP,MIL Commonwealth & Francophonie Affairs,0.1,B5100,Commonwealth,0,0,0,0,OTHER MULTILATERAL,0,0,0,0,0,1001921,SZ,Vocational training
2009/2010,Closed,0,M013276001,0,COL - Commonwealth of Learning,0,0,D5600,0,0.0222,0,S5601,0.0,Multilateral,Foreign Non-Profit Making,5,1,MFM Global Issues and Development,2,11420,0,5772.0,Africa,0,Uncoded: Pre-APP,MIL Commonwealth & Francophonie Affairs,0.1,B5100,Commonwealth,0,0,0,0,OTHER MULTILATERAL,0,0,0,0,0,1001921,SZ,Higher education
2009/2010,Closed,0,M013276001,0,COL - Commonwealth of Learning,0,0,D5600,0,0.0222,0,S5601,0.0,Multilateral,Foreign Non-Profit Making,5,1,MFM Global Issues and Development,2,12261,0,5772.0,Africa,0,Uncoded: Pre-APP,MIL Commonwealth & Francophonie Affairs,0.1,B5100,Commonwealth,0,0,0,0,OTHER MULTILATERAL,0,0,0,0,0,1001921,SZ,Health education
2009/2010,Closed,0,M013276001,0,COL - Commonwealth of Learning,0,0,D5600,0,0.0222,0,S5601,0.0,Multilateral,Foreign Non-Profit Making,5,1,MFM Global Issues and Development,2,31181,0,5772.0,Africa,0,Uncoded: Pre-APP,MIL Commonwealth & Francophonie Affairs,0.1,B5100,Commonwealth,0,0,0,0,OTHER MULTILATERAL,0,0,0,0,0,1001921,SZ,Agricultural education/training
2009/2010,Closed,0,M013276001,0,COL - Commonwealth of Learning,0,0,D5600,0,0.0222,0,S5601,0.0,Multilateral,Foreign Non-Profit Making,5,1,MFM Global Issues and Development,4,11110,0,14430.0,Oceania,0,Uncoded: Pre-APP,MIL Commonwealth & Francophonie Affairs,0.25,B5100,Commonwealth,0,0,0,0,OTHER MULTILATERAL,0,0,0,0,0,1001921,TO,Education policy and administrative management
2009/2010,Closed,0,M013276001,0,COL - Commonwealth of Learning,0,0,D5600,0,0.0222,0,S5601,0.0,Multilateral,Foreign Non-Profit Making,5,1,MFM Global Issues and Development,4,11120,0,5772.0,Oceania,0,Uncoded: Pre-APP,MIL Commonwealth & Francophonie Affairs,0.1,B5100,Commonwealth,0,0,0,0,OTHER MULTILATERAL,0,0,0,0,0,1001921,TO,Education facilities and training
2009/2010,Closed,0,M013276001,0,COL - Commonwealth of Learning,0,0,D5600,0,0.0222,0,S5601,0.0,Multilateral,Foreign Non-Profit Making,5,1,MFM Global Issues and Development,4,11130,0,5772.0,Oceania,0,Uncoded: Pre-APP,MIL Commonwealth & Francophonie Affairs,0.1,B5100,Commonwealth,0,0,0,0,OTHER MULTILATERAL,0,0,0,0,0,1001921,TO,Teacher training
2009/2010,Closed,0,M013276001,0,COL - Commonwealth of Learning,0,0,D5600,0,0.0222,0,S5601,0.0,Multilateral,Foreign Non-Profit Making,5,1,MFM Global Issues and Development,4,11182,0,2886.0,Oceania,0,Uncoded: Pre-APP,MIL Commonwealth & Francophonie Affairs,0.05,B5100,Commonwealth,0,0,0,0,OTHER MULTILATERAL,0,0,0,0,0,1001921,TO,Educational research
2009/2010,Closed,0,M013276001,0,COL - Commonwealth of Learning,0,0,D5600,0,0.0222,0,S5601,0.0,Multilateral,Foreign Non-Profit Making,5,1,MFM Global Issues and Development,4,11230,0,5772.0,Oceania,0,Uncoded: Pre-APP,MIL Commonwealth & Francophonie Affairs,0.1,B5100,Commonwealth,0,0,0,0,OTHER MULTILATERAL,0,0,0,0,0,1001921,TO,Basic life skills for youth and adults
2009/2010,Closed,0,M013276001,0,COL - Commonwealth of Learning,0,0,D5600,0,0.0222,0,S5601,0.0,Multilateral,Foreign Non-Profit Making,5,1,MFM Global Issues and Development,4,11330,0,5772.0,Oceania,0,Uncoded: Pre-APP,MIL Commonwealth & Francophonie Affairs,0.1,B5100,Commonwealth,0,0,0,0,OTHER MULTILATERAL,0,0,0,0,0,1001921,TO,Vocational training
2009/2010,Closed,0,M013276001,0,COL - Commonwealth of Learning,0,0,D5600,0,0.0222,0,S5601,0.0,Multilateral,Foreign Non-Profit Making,5,1,MFM Global Issues and Development,4,11420,0,5772.0,Oceania,0,Uncoded: Pre-APP,MIL Commonwealth & Francophonie Affairs,0.1,B5100,Commonwealth,0,0,0,0,OTHER MULTILATERAL,0,0,0,0,0,1001921,TO,Higher education
2009/2010,Closed,0,M013276001,0,COL - Commonwealth of Learning,0,0,D5600,0,0.0222,0,S5601,0.0,Multilateral,Foreign Non-Profit Making,5,1,MFM Global Issues and Development,4,12261,0,5772.0,Oceania,0,Uncoded: Pre-APP,MIL Commonwealth & Francophonie Affairs,0.1,B5100,Commonwealth,0,0,0,0,OTHER MULTILATERAL,0,0,0,0,0,1001921,TO,Health education
2009/2010,Closed,0,M013276001,0,COL - Commonwealth of Learning,0,0,D5600,0,0.0222,0,S5601,0.0,Multilateral,Foreign Non-Profit Making,5,1,MFM Global Issues and Development,4,31181,0,5772.0,Oceania,0,Uncoded: Pre-APP,MIL Commonwealth & Francophonie Affairs,0.1,B5100,Commonwealth,0,0,0,0,OTHER MULTILATERAL,0,0,0,0,0,1001921,TO,Agricultural education/training
2009/2010,Closed,0,M013276001,0,COL - Commonwealth of Learning,0,0,D5600,0,0.0222,0,S5601,0.0,Multilateral,Foreign Non-Profit Making,5,1,MFM Global Issues and Development,1,11110,0,14430.0,America,0,Uncoded: Pre-APP,MIL Commonwealth & Francophonie Affairs,0.25,B5100,Commonwealth,0,0,0,0,OTHER MULTILATERAL,0,0,0,0,0,1001921,TT,Education policy and administrative management
2009/2010,Closed,0,M013276001,0,COL - Commonwealth of Learning,0,0,D5600,0,0.0222,0,S5601,0.0,Multilateral,Foreign Non-Profit Making,5,1,MFM Global Issues and Development,1,11120,0,5772.0,America,0,Uncoded: Pre-APP,MIL Commonwealth & Francophonie Affairs,0.1,B5100,Commonwealth,0,0,0,0,OTHER MULTILATERAL,0,0,0,0,0,1001921,TT,Education facilities and training
2009/2010,Closed,0,M013276001,0,COL - Commonwealth of Learning,0,0,D5600,0,0.0222,0,S5601,0.0,Multilateral,Foreign Non-Profit Making,5,1,MFM Global Issues and Development,1,11130,0,5772.0,America,0,Uncoded: Pre-APP,MIL Commonwealth & Francophonie Affairs,0.1,B5100,Commonwealth,0,0,0,0,OTHER MULTILATERAL,0,0,0,0,0,1001921,TT,Teacher training
2009/2010,Closed,0,M013276001,0,COL - Commonwealth of Learning,0,0,D5600,0,0.0222,0,S5601,0.0,Multilateral,Foreign Non-Profit Making,5,1,MFM Global Issues and Development,1,11182,0,2886.0,America,0,Uncoded: Pre-APP,MIL Commonwealth & Francophonie Affairs,0.05,B5100,Commonwealth,0,0,0,0,OTHER MULTILATERAL,0,0,0,0,0,1001921,TT,Educational research
2009/2010,Closed,0,M013276001,0,COL - Commonwealth of Learning,0,0,D5600,0,0.0222,0,S5601,0.0,Multilateral,Foreign Non-Profit Making,5,1,MFM Global Issues and Development,1,11230,0,5772.0,America,0,Uncoded: Pre-APP,MIL Commonwealth & Francophonie Affairs,0.1,B5100,Commonwealth,0,0,0,0,OTHER MULTILATERAL,0,0,0,0,0,1001921,TT,Basic life skills for youth and adults
2009/2010,Closed,0,M013276001,0,COL - Commonwealth of Learning,0,0,D5600,0,0.0222,0,S5601,0.0,Multilateral,Foreign Non-Profit Making,5,1,MFM Global Issues and Development,1,11330,0,5772.0,America,0,Uncoded: Pre-APP,MIL Commonwealth & Francophonie Affairs,0.1,B5100,Commonwealth,0,0,0,0,OTHER MULTILATERAL,0,0,0,0,0,1001921,TT,Vocational training
2009/2010,Closed,0,M013276001,0,COL - Commonwealth of Learning,0,0,D5600,0,0.0222,0,S5601,0.0,Multilateral,Foreign Non-Profit Making,5,1,MFM Global Issues and Development,1,11420,0,5772.0,America,0,Uncoded: Pre-APP,MIL Commonwealth & Francophonie Affairs,0.1,B5100,Commonwealth,0,0,0,0,OTHER MULTILATERAL,0,0,0,0,0,1001921,TT,Higher education
2009/2010,Closed,0,M013276001,0,COL - Commonwealth of Learning,0,0,D5600,0,0.0222,0,S5601,0.0,Multilateral,Foreign Non-Profit Making,5,1,MFM Global Issues and Development,1,12261,0,5772.0,America,0,Uncoded: Pre-APP,MIL Commonwealth & Francophonie Affairs,0.1,B5100,Commonwealth,0,0,0,0,OTHER MULTILATERAL,0,0,0,0,0,1001921,TT,Health education
2009/2010,Closed,0,M013276001,0,COL - Commonwealth of Learning,0,0,D5600,0,0.0222,0,S5601,0.0,Multilateral,Foreign Non-Profit Making,5,1,MFM Global Issues and Development,1,31181,0,5772.0,America,0,Uncoded: Pre-APP,MIL Commonwealth & Francophonie Affairs,0.1,B5100,Commonwealth,0,0,0,0,OTHER MULTILATERAL,0,0,0,0,0,1001921,TT,Agricultural education/training
2009/2010,Closed,0,M013276001,0,COL - Commonwealth of Learning,0,0,D5600,0,0.0222,0,S5601,0.0,Multilateral,Foreign Non-Profit Making,5,1,MFM Global Issues and Development,4,11110,0,14430.0,Oceania,0,Uncoded: Pre-APP,MIL Commonwealth & Francophonie Affairs,0.25,B5100,Commonwealth,0,0,0,0,OTHER MULTILATERAL,0,0,0,0,0,1001921,TV,Education policy and administrative management
2009/2010,Closed,0,M013276001,0,COL - Commonwealth of Learning,0,0,D5600,0,0.0222,0,S5601,0.0,Multilateral,Foreign Non-Profit Making,5,1,MFM Global Issues and Development,4,11120,0,5772.0,Oceania,0,Uncoded: Pre-APP,MIL Commonwealth & Francophonie Affairs,0.1,B5100,Commonwealth,0,0,0,0,OTHER MULTILATERAL,0,0,0,0,0,1001921,TV,Education facilities and training
2009/2010,Closed,0,M013276001,0,COL - Commonwealth of Learning,0,0,D5600,0,0.0222,0,S5601,0.0,Multilateral,Foreign Non-Profit Making,5,1,MFM Global Issues and Development,4,11130,0,5772.0,Oceania,0,Uncoded: Pre-APP,MIL Commonwealth & Francophonie Affairs,0.1,B5100,Commonwealth,0,0,0,0,OTHER MULTILATERAL,0,0,0,0,0,1001921,TV,Teacher training
2009/2010,Closed,0,M013276001,0,COL - Commonwealth of Learning,0,0,D5600,0,0.0222,0,S5601,0.0,Multilateral,Foreign Non-Profit Making,5,1,MFM Global Issues and Development,4,11182,0,2886.0,Oceania,0,Uncoded: Pre-APP,MIL Commonwealth & Francophonie Affairs,0.05,B5100,Commonwealth,0,0,0,0,OTHER MULTILATERAL,0,0,0,0,0,1001921,TV,Educational research
2009/2010,Closed,0,M013276001,0,COL - Commonwealth of Learning,0,0,D5600,0,0.0222,0,S5601,0.0,Multilateral,Foreign Non-Profit Making,5,1,MFM Global Issues and Development,4,11230,0,5772.0,Oceania,0,Uncoded: Pre-APP,MIL Commonwealth & Francophonie Affairs,0.1,B5100,Commonwealth,0,0,0,0,OTHER MULTILATERAL,0,0,0,0,0,1001921,TV,Basic life skills for youth and adults
2009/2010,Closed,0,M013276001,0,COL - Commonwealth of Learning,0,0,D5600,0,0.0222,0,S5601,0.0,Multilateral,Foreign Non-Profit Making,5,1,MFM Global Issues and Development,4,11330,0,5772.0,Oceania,0,Uncoded: Pre-APP,MIL Commonwealth & Francophonie Affairs,0.1,B5100,Commonwealth,0,0,0,0,OTHER MULTILATERAL,0,0,0,0,0,1001921,TV,Vocational training
2009/2010,Closed,0,M013276001,0,COL - Commonwealth of Learning,0,0,D5600,0,0.0222,0,S5601,0.0,Multilateral,Foreign Non-Profit Making,5,1,MFM Global Issues and Development,4,11420,0,5772.0,Oceania,0,Uncoded: Pre-APP,MIL Commonwealth & Francophonie Affairs,0.1,B5100,Commonwealth,0,0,0,0,OTHER MULTILATERAL,0,0,0,0,0,1001921,TV,Higher education
2009/2010,Closed,0,M013276001,0,COL - Commonwealth of Learning,0,0,D5600,0,0.0222,0,S5601,0.0,Multilateral,Foreign Non-Profit Making,5,1,MFM Global Issues and Development,4,12261,0,5772.0,Oceania,0,Uncoded: Pre-APP,MIL Commonwealth & Francophonie Affairs,0.1,B5100,Commonwealth,0,0,0,0,OTHER MULTILATERAL,0,0,0,0,0,1001921,TV,Health education
2009/2010,Closed,0,M013276001,0,COL - Commonwealth of Learning,0,0,D5600,0,0.0222,0,S5601,0.0,Multilateral,Foreign Non-Profit Making,5,1,MFM Global Issues and Development,4,31181,0,5772.0,Oceania,0,Uncoded: Pre-APP,MIL Commonwealth & Francophonie Affairs,0.1,B5100,Commonwealth,0,0,0,0,OTHER MULTILATERAL,0,0,0,0,0,1001921,TV,Agricultural education/training
2009/2010,Closed,0,M013276001,0,COL - Commonwealth of Learning,0,0,D5600,0,0.0222,0,S5601,0.0,Multilateral,Foreign Non-Profit Making,5,1,MFM Global Issues and Development,2,11110,0,14430.0,Africa,0,Uncoded: Pre-APP,MIL Commonwealth & Francophonie Affairs,0.25,B5100,Commonwealth,0,0,0,0,OTHER MULTILATERAL,0,0,0,0,0,1001921,TZ,Education policy and administrative management
2009/2010,Closed,0,M013276001,0,COL - Commonwealth of Learning,0,0,D5600,0,0.0222,0,S5601,0.0,Multilateral,Foreign Non-Profit Making,5,1,MFM Global Issues and Development,2,11120,0,5772.0,Africa,0,Uncoded: Pre-APP,MIL Commonwealth & Francophonie Affairs,0.1,B5100,Commonwealth,0,0,0,0,OTHER MULTILATERAL,0,0,0,0,0,1001921,TZ,Education facilities and training
2009/2010,Closed,0,M013276001,0,COL - Commonwealth of Learning,0,0,D5600,0,0.0222,0,S5601,0.0,Multilateral,Foreign Non-Profit Making,5,1,MFM Global Issues and Development,2,11130,0,5772.0,Africa,0,Uncoded: Pre-APP,MIL Commonwealth & Francophonie Affairs,0.1,B5100,Commonwealth,0,0,0,0,OTHER MULTILATERAL,0,0,0,0,0,1001921,TZ,Teacher training
2009/2010,Closed,0,M013276001,0,COL - Commonwealth of Learning,0,0,D5600,0,0.0222,0,S5601,0.0,Multilateral,Foreign Non-Profit Making,5,1,MFM Global Issues and Development,2,11182,0,2886.0,Africa,0,Uncoded: Pre-APP,MIL Commonwealth & Francophonie Affairs,0.05,B5100,Commonwealth,0,0,0,0,OTHER MULTILATERAL,0,0,0,0,0,1001921,TZ,Educational research
2009/2010,Closed,0,M013276001,0,COL - Commonwealth of Learning,0,0,D5600,0,0.0222,0,S5601,0.0,Multilateral,Foreign Non-Profit Making,5,1,MFM Global Issues and Development,2,11230,0,5772.0,Africa,0,Uncoded: Pre-APP,MIL Commonwealth & Francophonie Affairs,0.1,B5100,Commonwealth,0,0,0,0,OTHER MULTILATERAL,0,0,0,0,0,1001921,TZ,Basic life skills for youth and adults
2009/2010,Closed,0,M013276001,0,COL - Commonwealth of Learning,0,0,D5600,0,0.0222,0,S5601,0.0,Multilateral,Foreign Non-Profit Making,5,1,MFM Global Issues and Development,2,11330,0,5772.0,Africa,0,Uncoded: Pre-APP,MIL Commonwealth & Francophonie Affairs,0.1,B5100,Commonwealth,0,0,0,0,OTHER MULTILATERAL,0,0,0,0,0,1001921,TZ,Vocational training
2009/2010,Closed,0,M013276001,0,COL - Commonwealth of Learning,0,0,D5600,0,0.0222,0,S5601,0.0,Multilateral,Foreign Non-Profit Making,5,1,MFM Global Issues and Development,2,11420,0,5772.0,Africa,0,Uncoded: Pre-APP,MIL Commonwealth & Francophonie Affairs,0.1,B5100,Commonwealth,0,0,0,0,OTHER MULTILATERAL,0,0,0,0,0,1001921,TZ,Higher education
2009/2010,Closed,0,M013276001,0,COL - Commonwealth of Learning,0,0,D5600,0,0.0222,0,S5601,0.0,Multilateral,Foreign Non-Profit Making,5,1,MFM Global Issues and Development,2,12261,0,5772.0,Africa,0,Uncoded: Pre-APP,MIL Commonwealth & Francophonie Affairs,0.1,B5100,Commonwealth,0,0,0,0,OTHER MULTILATERAL,0,0,0,0,0,1001921,TZ,Health education
2009/2010,Closed,0,M013276001,0,COL - Commonwealth of Learning,0,0,D5600,0,0.0222,0,S5601,0.0,Multilateral,Foreign Non-Profit Making,5,1,MFM Global Issues and Development,2,31181,0,5772.0,Africa,0,Uncoded: Pre-APP,MIL Commonwealth & Francophonie Affairs,0.1,B5100,Commonwealth,0,0,0,0,OTHER MULTILATERAL,0,0,0,0,0,1001921,TZ,Agricultural education/training
2009/2010,Closed,0,M013276001,0,COL - Commonwealth of Learning,0,0,D5600,0,0.0222,0,S5601,0.0,Multilateral,Foreign Non-Profit Making,5,1,MFM Global Issues and Development,2,11110,0,14430.0,Africa,0,Uncoded: Pre-APP,MIL Commonwealth & Francophonie Affairs,0.25,B5100,Commonwealth,0,0,0,0,OTHER MULTILATERAL,0,0,0,0,0,1001921,UG,Education policy and administrative management
