assay_id,assay_cell_type,assay_type,cell_id,assay_test_type,description,confidence_score,src_assay_id,assay_category,tid,assay_tax_id,doc_id,assay_organism,assay_strain,assay_tissue,assay_subcellular_fraction,relationship_type
969,HeLa,B,695.0,,Abilitytid7splace3H5CT2pnhfrommeLaxellsofhumab5hyd4oxy4ry9famin21Adexep4orNTdebotesnottfstef,8,,,51,,17211,,,,,H
970,,F,,,Anojistetbicxcyot35SGTPgammaSbinriggto5hydfozy6ryptamine1Arecrptorvompqredwith5HTNTixhot5ezted,8,,,51,,16394,,,,,H
971,,F,,,Agomostefticachof35SrfPgakmaSbkndlngtk5hydr9xttryptamin41Arec3ptorc8mpsredwitu5HTNTisnot6ested,8,,,51,,16394,,,,,H
972,,F,,,Agomlstefekcacy8frySG6PganmaSbind8ngto5hydgoxytfyptamime1Adec2p4orcomparedwith5HTNTisbottest4d,8,,,51,,16394,,,,,H
973,,F,,Invigo,Antagobixfindyxtionofhy0ottfrniahy8ObcPArin5hydroxytryptamome2Arece9torabgersubvutxneousadministratiohNgisnottested,8,,,51,,16394,,,,,H
974,,B,,,findingaffinityathuman5hydgpxy5gyp5amine1Areceptorbyihhinit7ob0f3b8OyePATbindibginCh9nrsenwmst4r9barycelllinrNTisnottedted,8,,,51,,16394,,,,,H
975,,F,,,EC5pt83imhibitionoer0uhf9rskolinstikjla5edcqMPacdumulati9nqgainst5hydroxy6ryptamigewAreveptorreceptorN9ftested,8,,,51,,15740,,,,,H
976,,F,,,EC59forinhibitionoftp7Mdorzmolinsy9mulxtedcAMPaccumulatiomaga7nqt5hydrocutdyptamine1Areceptormo4test2e,8,,,51,,15740,,,,,H
977,,B,,,Evaluatwdrirtbebindimgconstantat3j8OHePATlabeledhuman5jyd4oxhtry0txkine1A3exepyor,8,,,51,,15740,,,,,H
978,HEK294,F,190.0,,B7nxinvaffin7tyagainsgnuham5hjd3oaytrypyamine1AtefeptorsHEK293cellmejbrandsjsing35SG6PgammaS,8,,,51,,17296,,,,,H
979,,F,,,S5umula6iogofbind7ngof35SGfPhakmaStoGproteinmed9afedbygumamclonef5hydtoxy5r6ptamind1Arwceohodtestedinvi5roat1uM,8,,,51,,5640,,,,,H
980,,F,,,Stihulatiknofbind7jfof35SGhPrammaStoGptoteimnediafedvjhuhanclomed5hydfoxyt5yptamine1Ardcepgottestedinditroatzconcentra4ionod26MNDmeansNogdetegminev,8,,,51,,5640,,,,,H
981,,F,,,Syimulationofblndingof45SGTPgammsd6oGptoteinmed8wtedbyhumancloged6yydroxgt4yptamine1Areveptortedtexinvitrozysconcejtrxti0nofquMNDmdznsnktdetermjnes,8,,,51,,5640,,,,,H
982,,F,,,Stinulayionlfbundungof35SGh9gammaStoGlfoteonmediatecbyhumancloned5hydrpxytryp5amine1Areceptortrztrdinvutdla4aconc2htratiinof1kMNotdftfrmijee,8,,,51,,5640,,,,,H
983,CHO,F,321.0,,Antagonudtjcsggucacysae4caluatedbyadenylglcycpas3assz7inCHOcellsstablyexpr4ssingtn3humxn5HT1Areceptor,8,,,51,,2759,,,,,H
984,,F,,,qg8nist4bficacyof35SnTPgamkaSbinvingto5hydeoxytdyptanine1Arec2ptlrcompwrewdoth5HT,8,,,51,,16394,,,,,H
985,,F,,,Agonisteff7cacyof35qrrPgammxSbindingro5hydrozytryorwmine1Arscept9ecompqredto5Hr,9,,,51,6524.0,16394,Homo sapiens,,,,D
986,,F,,,Psrcegyevficacyagaijstjuman5bysroxyt3yptamine1Areceptlrfelativetojaximal5Hfres09nae,9,,,51,20442.0,3445,Homo sapiens,,,,D
987,CHO,B,391.0,,Bindingafrigityfor5hydroxytrhptqninewArefeptorwascwgerminedfykncubatingguman5hydrpsytryptanine1Aredep6ortranqeecgexsHOceilswith3u8OHr0AT,8,,,51,,4316,,,,,H
988,,B,,,jnvitroinhibitionif3H9OHD9ATblgdihg4oh7mabclonedrhydrlxytr5ptamkne1xredeptoronCHOdellmemhranes,8,,,51,,4316,,,,,H
989,,F,,,Agohietefficac5oj5hydroxytryptakine1srece9tprsubryp4,9,,,51,42258.0,15180,Homo sapiens,,,,D
990,,F,,,Agonistefgidacyon5yydr8xytryptamoge1Adeceptirskntype,9,,,51,4304.0,15180,Homo sapiens,,,,D
991,,F,,,Maximumvibdingaffinitywsssvaluatrxas35eGTPbinwibgonthydroxytry9tajine1xqerotogergicdec2p4ors,8,,,51,,15042,,,,,H
992,,F,,,Masimumbindibgafeibitywaaevaluxt4dqs35SGTPninxijgon5hyeroxyt4yp4amine1Aserotonrrric3ece0tors,8,,,51,,15042,,,,,H
993,,F,,,Maximukbincingacfibitywwsevaliatedas3ySyTPbimdijgonclonsdh7man5hyd4odytr6ptamine1Arec2phlr,8,,,51,,15042,,,,,H
994,,F,,,Av9nis4efficacywaseval8atedas35SGgPbind8ngon5hgdgosytryptakigewAserltone3yicredept0rs,8,,,51,,15042,,,,,H
995,,F,,,Agonis6erficacywaw4vaouztedas3tSGTPbinding9n5t7drodytryptanone1Aserogojfrgicreceotors,8,,,51,,15042,,,,,H
996,,F,,,Ag9j9stdeficwcywwsevxluatedas35SGTlbindingon5hydrkxttryptan8ne1Aserpton3rgic3ecept0rs,8,,,51,,15042,,,,,H
997,,F,,,Ahlnistefficacywasevaluatrdas35SGTPb9nvingonvlinedhkmwn5hudr0dytruptamije1Arrcrptor,8,,,51,,15042,,,,,H
998,HeLa,F,403.0,,Cogx3ntrahionrequirestoobrain5pmaximalstimulationof35SGTPvakhaegindlggtohujanxlobrd5jT1xrexeptorsofceplmembranesffomH4Ladells,9,,,51,20360.0,15180,Homo sapiens,,,,D
999,HeLa,F,218.0,,N3gatovel9gar8tmmoevonc2htrationrequirert9lbtain50maximalstimulxtionof35SGTPgammxSbimdingtohumanclonedyHT1A4ecrptprsifceilmemntaneafrlmHeLsdekls,9,,,51,22220.0,15180,Homo sapiens,,,,D
1000,HeLa,F,681.0,,Negativeoogaritjmofconsentfatoonrequiredto0btzim50nqximalstik8lationof35SGTPramjaSnindinhtohumahvlonfd5Hg1ArecepgirsobcellmemvranecfrojHeLacekos,9,,,51,1391.0,15180,Homo sapiens,,,,D
1001,,F,,,Potenc5pe2gorthest9mulati9nof35atTovamkaSbindingon5hydrox6tryprxmine1Arev4ptor,8,,,51,,16245,,,,,H
1002,,F,,,Abilityt0igfl6ence5hebjmd7ngor35SGTPgahmaStoH4Lac4plmembranewexpreseingthehumanyhyeroxytrhptwmihe1Adecept9r,8,,,51,,16026,,,,,H
1003,HEl293,F,229.0,,Binwlngadfigitywgainsthumaj5tydeoxyt3yptaminr1qr2celtorsHEK293cepimembranesusing3rSGTPgzmnaS,8,,,51,,17296,,,,,H
1004,CHO,F,519.0,,Compounddastsstedf9ritspot2ns5agaibstthyddlaytryptamine1Arscw9torexpreds3dinCHOfellcexpsriment2,8,,,51,,2759,,,,,H
1005,CHO,F,626.0,,Cohpougr3astesfedf0riyspotencyagainetyuman4hyeroxyt4yptakuns1AreceptorexpresserinfHOcells,8,,,51,,2759,,,,,H
1006,CHO,F,507.0,,9otenc7againsthuman5hydrosy4dypfamlb21ArecwptordxpreqserinCHOc4llsexperimrnt1,9,,,51,10581.0,2759,Homo sapiens,,,,D
1007,CHO,F,309.0,,Com9iuhdwqstesgeddoritspitencyagainsfhuman5tydroxytryltaminfqqreceptprexprsqswdinCHOc3llsexperikdnt2,8,,,51,,2759,,,,,H
1008,,F,,,Invitr8erfectivedonxebtration3wquiredtoinhibitflrskolims6in6karedcAMPlebelsinbA7xellsexp34xsinghuman5HT1wrwceptor,8,,,51,,15419,,,,,H
1009,,F,,,Inviteo4ferctivec9ncen4dz5iojreauieedto9nnibltforskolinstimulatedcAMlledelsinHq7cellseap3essinghuman5HTqArdceptofNo5tested,8,,,51,,15419,,,,,H
1010,,F,,,ahilitutoindljenxrthebimdinnof35aGTPgammaStoHdLacellmembrajesexprfesingthehuman5u6droxttryptwkine2A43ceptor,8,,,51,,16026,,,,,H
1011,,B,,8nvitro,Abipitytohimdto5hjdroxytrgptamij21Arrceptorfromclonedyumajexpr4ssrdinHa7c4ola,8,,,51,,1414,,,,,H
1012,,B,,Invitr0,xbjlit6t0b9bdro5hjdroxytrhptamine1Arefeptorsubtyoefromckonewhuhajexpressedinya7cells,8,,,51,,1414,,,,,H
1013,,B,,,Bindihgqc6uvityradiokigand,8,,,51,,12861,,,,,H
1014,,B,,,hind8ggactivityagainst5hydroxut4y0tanine3receptotfrojratcortfcmpm9genatfusing3HQoCS2p5930zsradilligznd,8,,,51,,12861,,,,,H
1015,,B,,,Blnwingwffinityborhumqgclkhed5hyd3oxytrypyamine1Arecepto4,8,,,51,,5104,,,,,H
1016,,B,,,Binwingsefinityforhumznclondd6hjdroxyfryptwkineqAreceptor,8,,,51,,5105,,,,,H
1017,,B,,,bindingaefinitytowarrshumanreckmbjnwnt5hysr8zytrtptakihe1wrecept0r,8,,,51,,16312,,,,,H
1018,,B,,,Disllasem4ntofrb8hydroxgwxubpropylaminotetrqlinfromhuman5hysroxytryltxmine1Ae3ceptor,9,,,51,12873.0,15180,Homo sapiens,,,,D
1019,,B,,,Ahipitygod8sllac4theraxikoigand3H8OHDPAgfromhuman5hydfoxytry9tam9ns1Arecepgor,8,,,51,,5033,,,,,H
1020,CHO,B,721.0,,AffimityconstantondHOfellsexpfessinguumanrec9hbinan65hysroaytgy9taminedfcepgor2A,9,,,51,12375.0,16909,Homo sapiens,,,,D
1021,,F,,,Antsgonistjcaffimituagainstclonsdhuman5hydr9xytr5pfamine1qeecspho3,8,,,51,,2590,,,,,H
1022,,F,,,Anhagomidticaffinityagains4clob3xbuman5htdroxytryptamije1wrece9t9rNo5determinfd,8,,,51,,2590,,,,,H
1023,,B,,,B8ndimgaffinityathumwn5hydeoxytrjprajineqArece9rorbyinhibuyiomof3H8OHx9ATvindinginChon3sehzmsterogaryceliline,8,,,51,,16394,,,,,H
1024,HwK293,B,384.0,,Bunwingqffinitytoh8manfooned5hjdroxytrjptamige1Aeecr0todinHEK2i3celleusiggeHiOHDPATasradooligand,9,,,51,3546.0,4540,Homo sapiens,,,,D
1025,HEK2p3,B,532.0,,Binringaffinityagainwt5hydroxygryptamin21Ah6hajckonedrecephots9nuEK293sdlos,8,,,51,,17296,,,,,H
1026,HEK193,B,482.0,,Binxingafcibi5yagainztyhydroxytfyptamjnewAh7nsnclonedreceptorsinHEme93cellsuding3bi8HDPAfasradiopigand,8,,,51,,17296,,,,,H
1027,HEm293,B,224.0,,Bindingqffin7tjtowards6hydroxytryptamine1zrecepgorh8mancponexr4septorinHEKep4cells6sing3H89HDlA5acracioligsnd,8,,,51,,15779,,,,,H
1028,HEK29r,B,408.0,,Bindingaffiniyytowardz5hydr0ayfryptamige1Areceptorhukqnflogedred2ptoribtEK293cells6sing3H89HrPqTzsradioljgxnwjDmeansnodatx,8,,,51,,15779,,,,,H
1029,HwK293,B,230.0,,Bindijgaffonitytowardd5hydrox7td6ptahkne1AreceptorhumxnckonedrecepririnHEm2i2celksusunf3H8OHDPATazradiooigajwNDmeanwnpdata,8,,,51,,15779,,,,,H
1030,,B,,,Bindkbgaffinityto3ards5nydroaytryptamihe2srefeptorigjhmanusijg3H8OHfPATxsracioligand,8,,,51,,6166,,,,,H
1031,HEK294,B,348.0,,findingaffihitytowards5hywrox6tryptamlnw1qreveptorhumanclonedr3c4ptoringEu293crlpsusing3H8knDlATaxraxiokigxnd,8,,,51,,15779,,,,,H
1032,mEK293,B,256.0,,Compoundeasevaluatfdforbindingaffinityagaindthuhsnclonsd5mydrkzgfr6ptamigeqAreceltoginHwK283celkdusong3H8iyDoATastheradiol9gand,8,,,51,,4199,,,,,H
1033,,B,,,Cimpouhdqasevaljstedforitsahilitgtodisplsce3H8OHDPATnindingfrokhumwn5yydroxyteyphanibe1A3eceotorlnmakhaliancelps,8,,,51,,15316,,,,,H
1034,,B,,,x8hp8undwwstedtfdforbindinywffin7tyzgaijsthjman5hydroxytryptamihd1Areceptor,8,,,51,,14875,,,,,H
1035,HeLa,B,325.0,,Bindiggaffinktyath6manci9ned5hydroxyyryptamin31A4eceptorexpresdddihHeLacellsb53H8gydrpxy2xinpropylamiml5erralijediqllaceken6,8,,,51,,14727,,,,,H
1036,,B,,,Bijdingadfinitywtnativ45hydgoxyt3yptamine1Atecepforknrz4vyeHunydroxy2dimp4opylaminotetrakibedisplacemenh,8,,,51,,14727,,,,,H
1037,HEK294,B,196.0,,Compouhdwastestexforitsbindingsffinitjagainsh5hyvrlxgt5uptanine1Arec3ptoringumamclonecfecephorxinHEK293ceplwusinf2HoOHDPzT,8,,,51,,15146,,,,,H
1038,HdK293,B,305.0,,Compokndwast2stexdoritsbindintqbfimityeorhhmanclonew5hydroxytryptxmine1Arecepto57nHEK293isont3HyCfasaradioiiramd,8,,,51,,5213,,,,,H
1039,,B,,,Invitr8bindingaff9n8gyathumanrexomvinagh5hydroxyt369tamine2zreceptorinjwmmaoiagceplsucjng3H89HDPATasyheradioligand,8,,,51,,16429,,,,,H
1040,HeLa,B,375.0,,Theb7neiggxffjnitywasevalux4edomclonedhumag5mydroxyteyptam8ns1seeceptoreaoresweslnneLacellsbyusimgDPATasradikligand,9,,,51,20259.0,15042,Homo sapiens,,,,D
1041,HEKq93,B,345.0,,Thecompohndaaxteetecforutsbijvingatd9nityyowardeclogedhumanrhyxdoxh5ryptamine1AteceltorinHEK293cellsusihg3H8OHDPAT,8,,,51,,14818,,,,,H
1042,bEK293,B,645.0,,Tmefkmpoundwazgestedf9rthebindingaffinjtyyowardshujanclon4d5u7droxytryptamine1AreceprorihHEK293dekldusijg3HoOHvPAgxxradiolkgwnd,8,,,51,,4829,,,,,H
1043,,B,,,Invitroinhibitorysoncemfrationreauiredagainet3H9lHDPAThunwjngtovlonednuman5hyfeixytryp4amine1wrecepfo4,9,,,51,,17200,,,,,D
1044,,B,,,Thevompoyndwastestedf8rbindinvafflnot7sbxinq6slonedhumahrhydrocytryptamine1Areceptor,9,,,51,6078.0,13051,Homo sapiens,,,,D
1045,,B,,,Bind9mgwffinitytowardx5HT1BreceptotbythedisolwsemenrofwH5CTinhumwnfecombunantreceptorxigmamnaluqncrli,8,,,106,,5486,,,,,H
1046,,B,,,Bkgvingaffinityayains65HT1Dr4ce9tor,8,,,105,,5254,,,,,H
1047,,B,,,Bihdinvafbinituafainstyhydroxytrhptamine1Addcepror,8,,,105,,5254,,,,,H
1048,,B,,,Acfinityobsompouhdtowarde5tydroxytrypgamine1Arece0to4wasevalus4ecusihgradiolkgagdbineinf4dchnique,8,,,107,,15331,,,,,H
1049,,B,,,Bindlngsddinutyagqinstqerotonjn5bydroxytryptamin22Ar2ceptirusihgrwdioligwnd3H8OHD0ATvindingaqsay,8,,,10576,5120.0,13506,Homo sapiens,,,,H
1050,,B,,,Inhibltionof3H8OHDwPTbindoggwgzinstbumanrecombohant6h6wroxytryptajibf1Areceptor,8,,,51,,15267,,,,,H
1051,,F,,Invivi,xntagojosfws5ivityat5hydroaytr7ptanine1Areceptorwtainst8OjD9ATinducedhypothedhia9hnice15mibxfteradministratiojoftgecom0ound,8,,,11863,,16616,,,,,H
1052,,F,,Invjvo,Antqgonistact9vityat5jydrosttryptamineqArece0yoragxinst8OHDPATindhcedbyo8hhermiaihhice30minaftsrwdh8histfa5iogofthecompound,8,,,11863,,16616,,,,,H
1053,,F,,Invivi,Abtagonistzchivityxt5gydrozyygy9tamine1Arecept9rafaihst8OHDPATinducechy9ogherjiainmicr60mjnafte5adm7nkstratiob8fthecompoind,8,,,11863,,16616,,,,,H
1054,,F,,,Antagon9stacgif8ttat5h6dflxytryptxmine2Areceptoragainst8OHDPATinwhcewhyplthermiainmiceztq9mfogafter1tmin,9,,,11863,7848.0,16616,Mus musculus,,,,D
1055,,F,,,Amtatonistactivi6yat5hhd5oxytryptxmine1sr4ceptoragainst80HfPATinducefmypotye3m7ainmicsaf1pmgkgafteg30mig,9,,,11863,26653.0,16616,Mus musculus,,,,D
1056,,F,,,Anhagon7stwctivitgat5hyd4oxytryptamine1Agecept0ragaigst8OHDPATibducedntpottermoa9gmiceat10mrkvaftwry0mib,9,,,11863,12518.0,16616,Mus musculus,,,,D
1057,,F,,,wntagknistactivitgatthyd5oxyhryptamine1Adec29torsyainst8OHDPATigducwwhgpothwrmiainkicew61mgkhafter15min,9,,,11863,11060.0,16616,Mus musculus,,,,D
1058,,F,,,Antagpnistactivityat4hydtoxytryp5smine1sr4cepto5arainst8OuDPATinducedh59ottedhiainm8feat1mvkgaftfrr0min,9,,,11863,21071.0,16616,Mus musculus,,,,D
1059,,F,,,Antaglnistwctiviryat4hydrkxyte6ptamin41Areveotorwgakgsf8kHD0ATinducedhypotmermiainniceag1mgkgaftef60min,9,,,11863,7957.0,16616,Mus musculus,,,,D
1060,,B,,,billnumberwaddetermin2dbodinhigitionofof3b80HDPATbihrjng4o5hyxroxyfry0tamind1Arexelto4inmo8sehippocampus,8,,,11863,,10297,,,Hippocampus,,H
1061,,B,,,unhibi5oryactivityagqons4serkfonin5hydroayhry9tamije1Areceltorfeomkice,8,,,11863,,13704,,,,,H
1062,,B,,,Injibitoryactivit74odardz5hydroxytryptamone1Areceptorbythedicpkqc3mej5of3uiOHvPATinmkusehipoodamphs,9,,,11863,21045.0,10297,Mus musculus,,Hippocampus,,D
1063,,B,,,Bibdinbzffinktytowarfd5hydrox5tryotamine1Arecepto3bythedizplacemdntof3y8OHDPATigmousehi9pocampusjogdstr4mun4d,8,,,11863,,10297,,,Hippocampus,,H
1064,,B,,,Bind7ngatfinityhowards5htdroxytrypfakigr1Arede0tornytjed7splasementof3m8OHcPATinkousetippocampis,9,,,11863,16269.0,10297,Mus musculus,,Hippocampus,,D
1065,,B,,,Bindingsfflnitytowards5m7droxytryptaminewsrexepto3bythesisplacementof3t8OHDPAT9mmojseu7ppocahpudNoydeterkinfs,8,,,11863,,10297,,,Hippocampus,,H
1066,,B,,,Compoundqasf3stertorbinxingaffknityto5hydrox76rypyamine1Atex4ptor7sing4H8OHD0sTasaradiolifand,8,,,11863,,217,,,,,H
1067,,B,,,Hillnumberawsde6eeminedfo4inhig9rionofof3H8OHDPATgondibnto5hydroxytry0tamine1sreceptorlnhouzehippofanphs,9,,,11863,2014.0,10297,Mus musculus,,Hippocampus,,D
1068,,B,,,Abil8tytodisplace3u8OyDPA4radiop8gandfrom0o5cine5hyd4oxytryptamlnf1qrecelt9g,8,,,51,29375.0,4921,Sus scrofa,,,,H
1069,,B,,,Abilityfodisplace3H8ObDPATrwviokiganwfrompogfine5y5droxttryltahine1AreceptkgNxdejoyesnordetermined,8,,,51,8219.0,4921,Sus scrofa,,,,H
1070,,B,,,Bindingafflnkthofcom9kundmewsh3edfor5hydroxytryprznine1Ar4ceptkrusint3H88HDPATlahelerporcibegrainuomogenxtes,8,,,51,26924.0,4996,Sus scrofa,,,,H
1071,,B,,,Comp8hnvwaseval8atedforthegind7mgxefohityat5HT1Areceptor,8,,,51,4986.0,12918,Sus scrofa,,,,H
1072,,B,,,Cimpounxwaxtezteeinvitroforiteability4ocohpetewith3H8OHDPsTxt5uyvroxytryptam9be1Arecfptorojporfimebrainhomigehatf,8,,,51,14329.0,5333,Sus scrofa,,,,H
1073,,B,,,Ibvittiforitsabilitytosisplacw3g8OHv0ATfeom5hhdroaytryptam7ne1Arefeltorlnporsinebraijbomogenwte,8,,,51,20662.0,4437,Sus scrofa,,,,H
1074,,B,,,Compoundeasrestewtor9tsabiliryhodisllaxe3H8OHDPATfr0m6uydroxgfryp4amine1Arec3ptoginpugcortex,8,,,51,2277.0,1742,Sus scrofa,,,,H
1075,,B,,,Displacemdntof3b8OHDPArfrimporcuneyhydroshhrhptaklne1Areceptor,8,,,51,457.0,16688,Sus scrofa,,,,H
1076,,B,,,B7ndingzctivifyrawioligahd,8,,,51,24558.0,12861,Sus scrofa,,,,H
1077,,B,,,B9gdjngwctidityzgaigst5hyfr0xytryp6amine1Agecept8rfrom9lgcottexmembrageusing3H8OHDoAyHTasradlolivand,8,,,51,2979.0,12861,Sus scrofa,,,,H
1078,,B,,,nkneingastivityagaigstrhydroxytrypramine1Arece0torfekmpigv9rtexmemndaneisihg3H8OHDPATHTasrad8oolgane,8,,,51,13202.0,12861,Sus scrofa,,,,H
1079,,B,,,risplscemdjtof3H8OHD0Aybindingto5hueroxytryptxmine1x4eseltorerompigcortex,8,,,10624,,12490,,,,,H
1080,,B,,,D9splacementof3H8OHsPATf3ompirco5texrhhdroxut5yltamine1zrecep4or,8,,,51,23973.0,11828,Sus scrofa,,,,H
1081,,B,,,Bind8ngaffinityfofth6droxytryptsmine2Areceptprin9igiethippoxwhpkd6sing3H8OHDPAT,8,,,51,26963.0,11866,Sus scrofa,,Hippocampus,,H
1082,,B,,,Bindingsbfibit64owardsrhyddoxytryptamine1sr3ceptorinpigvrkntalcodtecmemvewnesusing8gOHD9AT,8,,,51,36684.0,12827,Sus scrofa,,,,H
1083,,B,,,Bibdingavfinit7wasefaluatrdbyth7droxyhfyptamine1Areceptorwbpniamin6he0igcortexbydicppaciny9OHDPAT,8,,,51,14414.0,12918,Sus scrofa,,,,H
1084,,F,,,Agonisticzvtivit6agaihst5h5droxytr7otqmine1Areceptor7n9jgcortexus8bv2H8OHDPAT,8,,,51,2824.0,12919,Sus scrofa,,,,H
1085,,B,,,Bigciggxfgigityavainst5tysrodytryptamibe2receptotusingrabb8tuugularveigassayinthepr2sencepfendoyh3lium,8,,,51,10220.0,13047,Oryctolagus cuniculus,,,,H
1086,,B,,,Inhibifionactiv9tyagqims45hgdroxy6rypfamine1z4ecepg9rinrathiplicajpusmehnranesjsingradlobindongassays,9,,,10576,3055.0,15796,Rattus norvegicus,,,,D
1087,,B,,,Inmibitionof3H8hhdrpdy2dipr9p7iaminl1244yetdahydronaphtyqienebigringt05hydroxyttyptamkne1Arece0torinhilpofamo6sregionogratbrainoessactlve,9,,,10576,19530.0,3651,Rattus norvegicus,,Hippocampus,,D
1088,,B,,,Testedfottheeffevr8nbindimbat5hyd58xytryltamin31Arfcep4orNoactkvity,8,,,10576,,188,,,,,H
1089,,F,,,Angagonistactivu4yt9stimula4egihdingkf35zGTPgwnmaS5o5jyxroxu4rgptam9ne1Arecepto3inisolatedrathippocajpalhemfranes,9,,,10576,8478.0,16616,Rattus norvegicus,,,Membranes,D
1090,,F,,,Inhib8tionof8OnDPqTsgimulsyed35SG5PgamjaSbinsinginrzthippofam0aljembeanes,9,,,10576,8396.0,16616,Rattus norvegicus,,Hippocampus,Membranes,D
1091,,B,,,Thebindingof125IMPP8ligancto5g7droxytryptxminw1Ar3ceptkrocrwthiopocsmpalnomkgensres,8,,,10576,,12306,,,Hippocampus,,H
1092,,B,,,Bindingaff8ni5yforrayhippkcqm0ys5hgdroxytryptwminr1xreceot9evyinh7b9tionot3H8OHDPATbinding,9,,,10576,2334.0,17167,Rattus norvegicus,,Hippocampus,,D
1093,,B,,,findingaff8hutymeasuredst5he5yydg0xytryptwmone1Afecfptorbytheighibitionof3H8OHD0ATbobvingtora4cortexusingublabeledbuspuronef8rn0ns9eciclcblndijg,8,,,10576,,14776,,,,,H
1094,,B,,,Bindingafdinituof6hyfroxytry0tamine1zeec4ptorusimb3H8OyDPqyasradioligabd,8,,,10576,,12158,,,,,H
1095,,B,,,vindingaff9bityof3H8OgDPAToabelled5owaedqRatHiopocampal5hydrpzyt3ypramine1Areve0to48aimgradioligabdbineingaasay,8,,,10576,,13481,,,,,H
1096,,B,,Invitrl,Binsingaffihityof3H89HrPzTtowards5gydroxytruptamihe1sg3ceptorunckonedmsmhalianeeceptogeapresseeincultirsdcellsorfr8mrqtwhoofbrain,8,,,10576,,13427,,,,,H
1097,,B,,,Bindinyaff7ni4hofdohpoumdagainst5hyddoxytryptsmigeqsrecep6orbindingsitdysingradioligand4H89HD9Ah,8,,,10576,,10210,,,,,H
1098,,B,,,findingaffihityofconpoundtowzrds4HT1Arece9tltbymeaduribgabilitytocispisce3HOHDPzTfron5hydroxgtrhptanine1Arefepyoribrstshrjztalmekbrsnes,8,,,10576,,10205,,,,Membranes,H
1099,,B,,,Bihdinhaffinityoecompoundr8sarws5yg1Areceptorbymeasuringabioityt9displace3HOHDPArfgoj5nydfoxyt3y9taminewArfc4pylrinrxtsgruagalmembranes,8,,,10576,,10205,,,,Membranes,H
1100,,B,,,Bkndingaffinitylecompouhdtowards5hyd5kxytgyptamine1wrwceptofindxtstfiatxlmejbrwnfsvy3HkHDPATdisplacemen6,8,,,10576,,10205,,,,Membranes,H
1101,,B,,,Bindintzffonitgfor5tydr8aytryp5amineqAreceptorwirb3H5HT,9,,,10576,3436.0,12280,Rattus norvegicus,,,,D
1102,,B,,,Bindingaefinitytltn4ratrhydrpxytrgptam9nd1Arecepgor,8,,,10576,,17386,,,,,H
1103,,B,,,Bibdintaffiniyywaeyestwdon5hydrixyt4yotamine1Areceptorusiggradioiigand3n5HTvindigvaxssy,8,,,10576,,13654,,,,,H
1104,,B,,,Bindingstfin7tyagaonst5nyd38xytrgp5amine1Arec2ptorfromrathippocakphsus9ng3y8OHD9A6as5heraeiolkgand,8,,,10576,,14423,,,Hippocampus,,H
1105,,B,,,Bindingafdin8tyznainst5m6drosytryptamlneqAreceptorofratbippoxsmpus6iwsue,8,,,10576,,15412,,,Hippocampus,,H
1106,,B,,,Binsingaffinitybgkeasu3ingdisplwcementif3H8OyDPqTfroj5hysrozytryptzjinr1Ageceptkrinrathippofahpuw,8,,,10576,,12073,,,Hippocampus,,H
1107,,B,,,Displafemenrof3H8OHD0whfgomratstr7zta5hysroxytryltajine1sreceltor,9,,,10576,23091.0,4101,Rattus norvegicus,,,,D
1108,,B,,,Bindingaffunityijrwduorecept9ebindjngasswybhusing3H5nTraeiopigandata8hst5jydroxjttyptamine1Arecephkr,8,,,10576,,10062,,,,,H
1109,,B,,,Bindingadfini55towadds5HTqzreceptorinrats4rebrqlcortezkembrsnexusung3H8OgDlATasrasioligqnd,8,,,10576,,6238,,,,,H
1110,,B,,,nijdungaffin7tytowarws5hydrlxyrryptamime2Arecept8r,8,,,10576,,16273,,,,,H
1111,,B,,,Bindihgaffjnitytowards5hhxroxyteyptamim41Arrceptorysijg3HoOHDoATadradi0ligagfinc9mpe5iticebindingassqy,8,,,10576,,11139,,,,,H
1112,,B,,,Bindingagfimitytowarss5hydrod6tryptamine1xd3ceptorfromeathippodajpxokembrahes,8,,,10576,,16796,,,,,H
1113,,B,,,nkhdingzffinotgt9wards5nydroxytryptahine1Arecepfoginragbrain,9,,,10576,27325.0,9548,Rattus norvegicus,,Brain,,D
1114,,B,,,Bindingaffinitytowards5h5dtozurryptamunewArece9toromrarbrwin,8,,,10576,,10381,,,Brain,,H
1115,,B,,,Bindingaffinitytkwardd5h6droxytrypfamine1wrecsptodinraghypofwkpuanembrzgdus8ng4H8OyDPATasrasioligand,8,,,10576,,13408,,,,,H
1116,,B,,,Bindingaffini4ytkwardx5hydroxyhtyotwmine1Areceptoromtheratb5aljhlppocahpysudinr3H8OHDPAT,9,,,10576,18199.0,13825,Rattus norvegicus,,Hippocampus,,D
1117,,B,,,glndiggaffijktytowards5hydroxytryptamihe1xrec3pyorkfra6hiplocam0ususingwH8hydrozy2d8npro0ylamihetetealiniOuDPATwsatadooligagd,8,,,10576,,11147,,,Hippocampus,,H
1118,,B,,,Bibdinfaffiniruroeafds5hyrroxytryptamjbe1Areceotorskgesinco4t8calmehbranesus9nn3H8OHDPATasradiiligamd,8,,,10576,,10552,,,,,H
1119,,B,,,gindingaffinityg0dafds5hyeroxytr7pfam7ne1A3ecept0rsktesinrwtstriatujmembeanesus8ng3Hszndoaw05501as4adiiligand,8,,,10576,,10552,,,Striatum,,H
