noleggio_id,cliente_id,data_pagamento,pagamento_id,ammontare,personale_id
3239,328,2005-06-21 02:48:40,8857,0.99,1
15025,257,2005-08-22 08:57:24,6953,0.99,1
11168,555,2005-08-02 10:19:42,14881,4.99,1
3998,566,2005-07-06 23:49:20,15163,3.99,1
11623,163,2005-08-17 04:15:47,4440,2.99,2
3715,228,2005-07-06 10:51:48,6142,6.99,1
7948,589,2005-07-28 13:06:16,15778,9.99,2
14786,370,2005-08-22 00:24:42,10015,2.99,2
9811,77,2005-07-31 11:23:45,2101,0.99,1
7823,428,2005-07-28 08:32:53,11568,6.99,1
14650,190,2005-08-21 19:24:51,5174,0.99,2
8208,530,2005-07-28 23:26:35,14269,4.99,2
7618,271,2005-07-28 00:24:14,7336,3.99,1
8449,273,2005-07-29 07:42:25,7383,2.99,1
7994,21,2005-07-28 14:56:54,556,0.99,1
14053,5,2005-08-20 22:13:59,141,6.99,2
3229,81,2005-06-21 02:20:41,2199,4.99,1
12338,408,2005-08-18 07:04:24,11052,4.99,1
5334,482,2005-07-09 17:00:13,13015,4.99,1
426,522,2005-05-27 15:56:57,14043,5.99,2
2162,277,2005-06-17 23:45:47,7498,3.99,2
2461,343,2005-06-18 19:58:12,9276,6.99,2
15282,163,2006-02-14 15:16:03,4450,0.0,1
724,416,2005-05-29 05:53:23,11240,3.99,2
7099,6,2005-07-27 05:03:44,159,2.99,2
2951,404,2005-06-20 06:23:01,10915,2.99,1
13955,273,2005-08-20 18:05:12,7396,5.99,1
2828,526,2005-06-19 20:51:33,14145,2.99,1
1610,534,2005-06-16 06:36:33,14374,4.99,1
12104,16,2005-08-17 22:53:00,440,2.99,2
3669,530,2005-07-06 08:38:29,14263,2.99,2
12869,99,2005-08-19 02:50:36,2686,8.99,2
7430,562,2005-07-27 17:26:14,15061,2.99,1
14989,58,2005-08-22 07:47:07,1618,4.99,1
14707,530,2005-08-21 21:06:29,14279,5.99,2
14447,584,2005-08-21 12:12:05,15663,4.99,2
8516,337,2005-07-29 10:00:03,9111,4.99,1
15989,96,2005-08-23 20:24:36,2620,4.99,2
12948,442,2005-08-19 05:55:14,11940,0.99,1
7685,468,2005-07-28 03:13:00,12631,0.99,1
14965,148,2005-08-22 06:45:53,4053,2.99,2
480,220,2005-05-27 22:47:39,5949,3.99,1
6942,470,2005-07-26 23:27:40,12704,5.99,1
15781,412,2005-08-23 13:41:05,11168,8.99,1
9203,169,2005-07-30 12:43:40,4595,0.99,2
11214,407,2005-08-02 12:19:50,11020,8.99,1
7777,287,2005-07-28 07:04:42,7775,2.99,2
4442,123,2005-07-07 23:05:30,3318,3.99,1
13492,462,2005-08-20 01:32:04,12497,7.99,1
9551,30,2005-07-31 02:04:58,838,0.99,2
12472,297,2005-08-18 11:58:48,8073,10.99,1
1057,124,2005-05-31 07:58:06,3338,3.99,2
15958,492,2005-08-23 19:22:36,13275,4.99,1
3702,428,2005-07-06 10:13:56,11563,2.99,1
13969,237,2005-08-20 18:42:40,6414,6.99,2
9361,335,2005-07-30 18:43:49,9058,4.99,2
5516,581,2005-07-10 01:13:52,15573,4.99,1
7857,500,2005-07-28 09:49:40,13476,0.99,1
6170,580,2005-07-11 10:29:21,15542,2.99,2
11317,502,2005-08-02 16:08:52,13537,4.99,1
5171,371,2005-07-09 09:26:55,10034,4.99,1
8629,567,2005-07-29 14:06:35,15199,2.99,1
2665,133,2005-06-19 11:12:35,3589,7.99,2
4101,588,2005-07-07 06:25:11,15743,0.99,1
7299,286,2005-07-27 12:49:56,7746,2.99,1
11900,239,2005-08-17 15:30:44,6466,4.99,2
5410,281,2005-07-09 20:21:10,7617,5.99,2
285,162,2005-05-26 19:41:40,4402,1.99,1
5152,331,2005-07-09 08:34:44,8943,2.99,1
1069,251,2005-05-31 09:32:31,6760,3.99,2
4934,517,2005-07-08 22:18:42,13924,0.99,2
15950,280,2005-08-23 19:09:39,7610,5.99,2
7446,486,2005-07-27 18:00:24,13129,4.99,2
3891,553,2005-07-06 18:58:25,14835,4.99,2
8863,47,2005-07-29 23:52:01,1304,3.99,1
808,104,2005-05-29 19:08:20,2801,3.99,2
9555,382,2005-07-31 02:11:16,10358,0.99,2
3381,183,2005-06-21 14:02:59,4978,5.99,1
15568,556,2005-08-23 05:24:09,14910,2.99,1
6156,297,2005-07-11 09:45:48,8060,4.99,1
7933,297,2005-07-28 12:27:27,8063,0.99,1
4680,227,2005-07-08 10:35:28,6119,2.99,1
397,544,2005-05-27 12:29:02,14617,2.99,1
9987,15,2005-07-31 17:22:35,397,2.99,1
10048,267,2005-07-31 19:08:56,7231,4.99,2
14761,490,2005-08-21 23:30:28,13230,6.99,2
14827,88,2005-08-22 01:32:32,2406,5.99,2
3898,53,2005-07-06 19:12:37,1466,4.99,2
8783,71,2005-07-29 20:31:28,1930,3.99,1
10257,543,2005-08-01 02:49:43,14610,0.99,2
14653,593,2005-08-21 19:35:59,15898,0.99,1
6328,260,2005-07-11 19:09:33,7025,2.99,2
7519,124,2005-07-27 21:01:41,3345,6.99,1
8451,495,2005-07-29 07:44:56,13342,5.99,1
13012,145,2005-08-19 07:54:59,3944,7.99,2
3976,329,2005-07-06 23:00:20,8884,2.99,2
14682,314,2005-08-21 20:25:57,8533,4.99,2
7961,45,2005-07-28 13:47:21,1243,3.99,1
6209,219,2005-07-11 12:36:05,5932,2.99,1
8128,71,2005-07-28 19:46:06,1926,2.99,2
14776,15,2005-08-21 23:53:35,412,4.99,2
884,17,2005-05-30 06:41:32,449,4.99,2
15334,407,2005-08-22 20:44:35,11031,1.99,2
14054,50,2005-08-20 22:17:01,1388,4.99,1
12082,521,2005-08-17 22:13:15,14034,4.99,2
8709,199,2005-07-29 17:25:54,5405,0.99,1
10367,242,2005-08-01 06:12:19,6552,0.99,2
8993,382,2005-07-30 04:51:25,10356,4.99,1
15239,501,2005-08-22 17:46:17,13509,4.99,1
1747,273,2005-06-16 16:53:33,7370,6.99,2
6951,98,2005-07-26 23:47:31,2648,2.99,2
1503,197,2005-06-15 22:07:09,5326,2.99,1
10392,12,2005-08-01 06:50:26,324,10.99,2
13096,13,2005-08-19 10:49:03,352,4.99,2
10541,234,2005-08-01 12:24:54,6305,0.99,2
15939,382,2005-08-23 18:44:21,10365,7.99,2
10793,225,2005-08-01 21:48:03,6083,2.99,1
9963,573,2005-07-31 16:16:46,15355,2.99,2
10622,171,2005-08-01 15:12:00,4647,4.99,2
575,142,2005-05-28 10:56:09,3833,9.99,1
9459,489,2005-07-30 22:24:46,13198,4.99,1
287,17,2005-05-26 19:44:54,447,2.99,2
1590,98,2005-06-16 05:11:41,2641,5.99,2
15429,241,2005-08-23 00:20:31,6532,2.99,1
13866,343,2005-08-20 15:05:29,9293,0.99,2
11775,574,2005-08-17 10:25:53,15388,3.99,2
1100,497,2005-05-31 14:03:21,13377,7.99,1
3953,385,2005-07-06 21:54:55,10424,0.99,2
13259,458,2005-08-19 17:08:53,12372,2.99,2
14956,571,2005-08-22 06:26:16,15310,0.99,1
11593,99,2006-02-14 15:16:03,2687,0.99,1
8543,346,2005-07-29 11:01:57,9351,0.99,2
13967,459,2005-08-20 18:28:46,12410,4.99,1
12307,187,2005-08-18 05:48:23,5094,8.99,2
8095,42,2005-07-28 18:32:40,1163,6.99,1
12849,280,2005-08-19 02:05:37,7603,5.99,1
8377,73,2005-07-29 05:27:40,1981,4.99,1
12075,125,2005-08-17 21:54:55,3381,4.99,1
6095,501,2005-07-11 06:06:41,13498,7.99,2
7255,502,2005-07-27 10:49:54,13527,4.99,1
7478,521,2005-07-27 19:16:02,14028,1.99,1
13462,489,2005-08-20 00:49:19,13203,4.99,1
15421,541,2005-08-22 23:56:37,14575,0.99,1
4922,577,2005-07-08 21:44:00,15464,2.99,1
1779,438,2005-06-16 18:55:11,11800,0.99,2
5519,85,2005-07-10 01:18:32,2313,0.99,1
8173,332,2005-07-28 21:35:44,8973,6.99,2
8505,346,2005-07-29 09:22:52,9350,6.99,1
3310,395,2005-06-21 08:04:51,10698,0.99,1
1465,387,2005-06-15 20:43:08,10478,0.99,2
325,449,2005-05-27 01:09:55,12115,5.99,2
13164,145,2005-08-19 13:30:55,3945,3.99,1
1490,123,2005-06-15 21:42:17,3313,4.99,2
2568,190,2005-06-19 04:09:03,5154,3.99,1
14289,103,2005-08-21 06:58:49,2793,4.99,2
1728,59,2005-06-16 15:29:29,1624,3.99,1
10658,469,2005-08-01 16:39:18,12677,2.99,1
11791,219,2005-08-17 11:01:11,5941,0.99,2
9153,589,2005-07-30 10:58:16,15781,4.99,1
9248,2,2005-07-30 14:14:11,45,0.99,2
14902,423,2005-08-22 04:31:50,11447,4.99,2
11504,350,2005-08-16 23:16:46,9477,0.99,2
4183,479,2005-07-07 10:28:33,12936,8.99,2
3624,115,2005-07-06 06:06:27,3098,0.99,1
5838,202,2005-07-10 17:04:56,5478,2.99,2
3295,573,2005-06-21 07:04:17,15341,7.99,1
9764,136,2005-07-31 09:42:58,3673,5.99,2
6319,233,2005-07-11 18:50:45,6279,4.99,1
10012,513,2005-07-31 18:06:06,13823,3.99,1
7393,181,2005-07-27 16:02:52,4923,0.99,1
12508,29,2005-08-18 13:20:13,806,2.99,1
7003,161,2005-07-27 01:32:06,4386,2.99,1
213,394,2005-05-26 08:44:08,10672,3.99,1
6118,13,2005-07-11 07:43:08,336,8.99,1
13803,486,2005-08-20 12:46:17,13137,0.99,2
10264,297,2005-08-01 03:03:12,8067,4.99,2
10599,271,2005-08-01 14:23:58,7341,3.99,1
9840,388,2005-07-31 12:23:18,10514,2.99,2
12749,388,2005-08-18 22:31:21,10523,2.99,1
15846,47,2005-08-23 15:39:18,1311,2.99,2
6217,177,2005-07-11 13:13:45,4806,9.99,2
10057,230,2005-07-31 19:20:18,6208,9.99,1
8241,26,2005-07-29 00:33:36,705,4.99,1
5720,339,2005-07-10 11:09:12,9164,3.99,1
4958,346,2005-07-08 23:19:52,9342,8.99,1
12707,426,2005-08-18 20:52:02,11528,4.99,2
10747,266,2005-08-01 19:59:41,7192,4.99,2
338,165,2005-05-27 03:42:52,4467,4.99,2
675,338,2005-05-28 22:22:44,9126,0.99,1
5486,538,2005-07-09 23:57:44,14487,2.99,1
1476,1,2005-06-15 21:08:46,5,9.99,2
680,482,2005-05-28 23:27:26,13009,2.99,2
2291,436,2005-06-18 07:36:46,11746,9.99,1
5975,15,2005-07-11 00:14:19,392,2.99,2
6513,393,2005-07-12 03:44:43,10654,0.99,2
8888,284,2005-07-30 00:39:36,7696,2.99,1
53,569,2005-05-25 07:19:16,15230,4.99,2
12115,457,2005-08-17 23:04:15,12348,4.99,1
9142,486,2005-07-30 10:21:03,13131,0.99,2
194,29,2005-05-26 06:52:33,782,1.99,2
14493,389,2005-08-21 14:01:44,10550,7.99,2
13350,214,2005-08-19 20:44:00,5823,9.99,2
10805,203,2005-08-01 22:23:37,5509,2.99,2
14925,128,2005-08-22 05:16:16,3467,8.99,1
8163,157,2005-07-28 21:11:48,4272,0.99,2
15318,60,2005-08-22 20:15:16,1666,2.99,1
5264,545,2005-07-09 14:11:28,14645,0.99,1
12983,148,2005-08-19 07:06:51,4046,6.99,1
9669,277,2005-07-31 06:31:36,7513,4.99,2
117,7,2005-05-25 19:30:46,175,0.99,2
11522,599,2005-08-17 00:05:05,16043,3.99,2
606,299,2005-05-28 14:48:39,8107,8.99,2
11061,245,2005-08-02 06:50:18,6647,0.99,2
8622,98,2005-07-29 13:53:28,2652,4.99,2
3598,68,2005-07-06 05:11:04,1850,0.99,1
10875,175,2005-08-02 00:31:44,4753,0.99,1
6778,381,2005-07-12 16:06:00,10321,2.99,2
3993,525,2005-07-06 23:37:06,14119,6.99,1
11641,79,2005-08-17 04:45:39,2163,4.99,2
11513,499,2005-08-16 23:51:33,13451,7.99,1
7119,102,2005-07-27 05:55:32,2752,0.99,2
2427,176,2005-06-18 17:45:00,4773,2.99,2
8558,169,2005-07-29 11:24:49,4594,4.99,2
4718,535,2005-07-08 12:32:08,14403,6.99,1
964,287,2005-05-30 18:53:21,7763,2.99,2
9001,440,2005-07-30 04:59:41,11875,4.99,1
5794,198,2005-07-10 14:34:53,5365,4.99,2
6706,267,2005-07-12 12:59:16,7224,3.99,1
14116,142,2005-08-21 01:11:17,3852,4.99,2
6966,45,2005-07-27 00:15:35,1241,9.99,1
1552,518,2005-06-16 02:01:37,13940,5.99,2
5042,254,2005-07-09 03:20:30,6847,2.99,2
8185,568,2005-07-28 22:23:49,15219,0.99,2
12658,193,2005-08-18 19:05:42,5235,4.99,2
13748,410,2005-08-20 10:59:54,11113,2.99,2
6275,333,2005-07-11 16:12:11,8995,0.99,2
6697,103,2005-07-12 12:44:57,2783,6.99,2
8182,427,2005-07-28 22:19:12,11545,3.99,2
13829,146,2005-08-20 13:50:17,3975,4.99,2
1041,272,2005-05-31 05:46:23,7349,6.99,1
5077,574,2005-07-09 05:18:01,15378,3.99,1
13099,436,2005-08-19 10:55:19,11766,9.99,2
7085,223,2005-07-27 04:35:44,6031,5.99,2
10234,207,2005-08-01 01:56:20,5618,3.99,2
11967,521,2005-08-17 17:45:00,14033,3.99,1
10954,20,2005-08-02 03:30:24,533,1.99,1
3790,10,2005-07-06 14:13:45,260,3.99,2
15283,219,2005-08-22 19:16:04,5946,4.99,1
11287,55,2005-08-02 14:49:51,1528,1.99,2
5156,5,2005-07-09 08:51:42,120,1.99,2
8587,108,2005-07-29 12:18:40,2920,4.99,2
8223,282,2005-07-28 23:56:01,7641,6.99,1
13024,401,2005-08-19 08:19:21,10851,4.99,1
14733,408,2005-08-21 22:22:33,11058,4.99,2
15319,188,2005-08-22 20:17:17,5123,2.99,2
5970,94,2005-07-11 00:04:50,2565,4.99,2
15628,408,2005-08-23 07:28:04,11059,2.99,1
13263,206,2005-08-19 17:26:55,5590,10.99,2
9663,339,2005-07-31 06:10:48,9172,4.99,1
1584,434,2005-06-16 04:50:50,11693,5.99,2
13362,565,2005-08-19 21:07:54,15152,0.99,1
12270,190,2005-08-18 04:32:05,5169,2.99,1
3521,262,2005-07-06 01:00:11,7075,1.99,1
8691,446,2005-07-29 16:41:23,12047,0.99,2
11820,401,2005-08-17 12:25:33,10847,2.99,1
11123,150,2005-08-02 08:54:17,4094,2.99,2
945,357,2005-05-30 15:33:17,9639,0.99,2
2220,587,2005-06-18 03:21:36,15713,2.99,1
14606,592,2006-02-14 15:16:03,15872,0.99,2
7357,438,2005-07-27 14:48:31,11813,1.99,2
9854,441,2005-07-31 12:59:34,11905,2.99,2
11685,51,2005-08-17 06:39:16,1413,4.99,2
9928,53,2005-07-31 15:13:57,1471,7.99,1
14353,129,2005-08-21 09:07:50,3502,0.99,1
9169,245,2005-07-30 11:35:00,6644,4.99,2
8433,125,2005-07-29 07:19:16,3368,2.99,1
12083,474,2005-08-17 22:13:37,12830,2.99,1
3399,98,2005-06-21 15:47:48,2645,4.99,2
605,501,2005-05-28 14:39:10,13491,1.99,1
2587,331,2005-06-19 05:06:14,8936,2.99,1
8566,544,2005-07-29 11:35:46,14626,2.99,2
12483,488,2005-08-18 12:38:37,13182,5.99,2
4733,93,2005-07-08 13:12:07,2537,2.99,1
8277,13,2005-07-29 01:38:53,341,2.99,1
15772,202,2005-08-23 13:22:56,5495,4.99,2
15245,298,2005-08-22 17:49:35,8103,3.99,1
346,14,2005-05-27 04:34:41,359,9.99,1
1592,187,2005-06-16 05:14:37,5077,0.99,2
9041,454,2005-07-30 06:32:36,12267,0.99,2
1598,314,2005-06-16 06:02:39,8506,3.99,1
10423,7,2005-08-01 08:19:53,196,5.99,1
4248,161,2005-07-07 13:59:20,4382,6.99,2
6121,347,2005-07-11 07:55:27,9379,1.99,2
8772,122,2005-07-29 19:55:25,3302,5.99,1
2378,384,2005-06-18 14:57:49,10399,7.99,1
13147,37,2005-08-19 12:55:09,1025,4.99,2
15651,451,2005-08-23 08:31:49,12192,4.99,1
6839,357,2005-07-12 19:03:19,9650,0.99,1
10205,87,2005-08-01 00:48:24,2376,4.99,2
14307,328,2005-08-21 07:34:52,8870,3.99,2
1112,214,2005-05-31 15:51:39,5805,0.99,2
14293,364,2005-08-21 07:06:47,9856,4.99,2
10452,442,2005-08-01 09:11:36,11939,0.99,2
3594,522,2005-07-06 04:42:47,14048,0.99,1
9617,102,2005-07-31 04:15:38,2760,2.99,2
2094,308,2005-06-17 18:18:56,8358,0.99,1
12888,146,2005-08-19 03:41:09,3973,4.99,1
15165,168,2005-08-22 14:59:30,4579,2.99,1
15575,218,2005-08-23 05:30:19,5921,0.99,2
6329,352,2005-07-11 19:10:38,9517,5.99,2
11201,195,2005-08-02 11:49:16,5274,7.99,1
440,314,2005-05-27 18:00:35,8505,4.99,1
9927,346,2005-07-31 15:12:13,9355,2.99,1
1427,100,2005-06-15 18:17:28,2691,2.99,1
2711,313,2005-06-19 14:12:22,8487,4.99,2
7397,245,2005-07-27 16:05:00,6640,4.99,2
10311,151,2005-08-01 04:27:59,4126,4.99,1
1217,203,2005-06-15 03:24:14,5497,4.99,1
3991,583,2005-07-06 23:33:41,15621,9.99,2
3222,501,2005-06-21 01:50:29,13492,5.99,2
2217,118,2005-06-18 03:12:29,3169,0.99,2
12608,366,2005-08-18 17:05:15,9908,4.99,1
791,284,2005-05-29 16:30:42,7681,0.99,2
9980,225,2005-07-31 17:02:00,6080,4.99,1
15838,579,2005-08-23 15:30:48,15532,4.99,1
5995,360,2005-07-11 01:15:39,9719,3.99,1
9878,424,2005-07-31 13:42:02,11468,4.99,2
7892,397,2005-07-28 10:46:58,10752,4.99,2
10167,129,2005-07-31 23:24:31,3490,5.99,2
10016,478,2005-07-31 18:13:06,12918,4.99,2
3365,133,2005-06-21 12:55:48,3591,0.99,2
286,371,2005-05-26 19:44:51,10020,6.99,2
9281,398,2005-07-30 15:15:51,10778,5.99,2
9616,550,2005-07-31 04:05:01,14763,2.99,1
3421,346,2005-06-21 17:22:58,9340,2.99,1
2996,500,2005-06-20 09:20:29,13469,2.99,1
15238,70,2005-08-22 17:46:12,1908,0.99,2
10934,142,2005-08-02 02:52:18,3846,5.99,2
3811,208,2005-07-06 15:20:37,5636,2.99,2
5617,342,2005-07-10 05:28:50,9241,0.99,1
10114,218,2005-07-31 21:12:58,5914,0.99,1
4845,553,2005-07-08 18:28:20,14839,4.99,2
14151,426,2005-08-21 02:23:25,11531,6.99,2
14449,529,2005-08-21 12:13:18,14255,4.99,2
2355,125,2005-06-18 12:57:06,3356,3.99,1
6507,118,2005-07-12 03:33:12,3174,1.99,1
14644,453,2005-08-21 19:12:12,12244,4.99,2
8049,42,2005-07-28 16:51:58,1162,0.99,1
14013,496,2005-08-20 20:42:50,13372,6.99,2
15659,131,2005-08-23 08:48:43,3556,2.99,2
4161,216,2005-07-07 09:15:11,5864,2.99,2
3019,144,2005-06-20 11:11:52,3884,4.99,2
2129,249,2005-06-17 20:58:32,6721,1.99,2
8544,542,2005-07-29 11:02:08,14588,3.99,2
12943,547,2005-08-19 05:46:26,14705,2.99,2
7591,525,2005-07-27 23:25:54,14125,4.99,2
7138,31,2005-07-27 06:47:13,870,3.99,2
13105,279,2005-08-19 11:06:16,7574,7.99,1
11284,8,2005-08-02 14:42:45,225,2.99,2
4122,31,2005-07-07 07:15:35,865,6.99,1
14487,526,2005-08-21 13:53:33,14176,6.99,2
11112,207,2005-08-02 08:25:14,5620,2.99,1
9309,30,2005-07-30 16:55:53,837,2.99,2
12068,388,2005-08-17 21:37:08,10519,2.99,1
14253,456,2005-08-21 05:47:52,12326,2.99,2
1835,112,2005-06-16 23:05:36,3001,4.99,1
11443,581,2005-08-02 20:29:30,15580,2.99,2
671,14,2005-05-28 22:04:30,361,2.99,1
14947,68,2005-08-22 06:07:52,1865,1.99,1
4041,445,2005-07-07 03:03:33,12001,0.99,1
13694,454,2005-08-20 09:13:23,12274,8.99,2
11505,34,2005-08-16 23:18:47,943,2.99,1
9284,38,2005-07-30 15:25:19,1054,0.99,1
8469,408,2005-07-29 08:26:27,11046,3.99,2
2031,570,2005-06-17 13:14:03,15267,6.99,2
8856,365,2005-07-29 23:42:00,9871,3.99,1
13677,15,2005-08-20 08:34:41,410,3.99,2
7490,595,2005-07-27 19:48:12,15940,3.99,2
12846,305,2005-08-19 02:03:26,8290,0.99,2
8134,41,2005-07-28 20:01:23,1135,6.99,1
12793,403,2005-08-19 00:20:36,10906,5.99,1
1631,5,2005-06-16 08:01:02,112,2.99,2
13181,128,2005-08-19 14:00:56,3463,5.99,2
11066,373,2005-08-02 06:58:32,10109,7.99,2
2643,318,2005-06-19 09:39:27,8613,2.99,1
13145,72,2005-08-19 12:53:53,1963,0.99,1
7361,463,2005-07-27 14:53:55,12512,0.99,1
240,103,2005-05-26 12:40:23,2769,7.99,1
13309,91,2005-08-19 19:04:00,2496,4.99,2
1591,83,2005-06-16 05:12:37,2248,5.99,1
11484,165,2005-08-02 22:28:23,4483,2.99,1
1821,468,2005-06-16 21:42:49,12618,2.99,1
3634,245,2005-07-06 06:51:14,6631,2.99,1
12185,588,2005-08-18 01:40:14,15757,2.99,1
15977,550,2005-08-23 20:07:10,14778,4.99,2
9264,157,2005-07-30 14:51:36,4279,4.99,2
8027,436,2005-07-28 16:09:57,11754,5.99,2
2034,587,2005-06-17 13:27:16,15712,4.99,2
15793,22,2005-08-23 14:06:19,599,4.99,1
3447,25,2005-06-21 20:53:31,663,4.99,1
9465,2,2005-07-30 22:39:53,47,6.99,2
1547,343,2005-06-16 01:42:24,9272,4.99,2
6939,354,2005-07-26 23:17:51,9568,5.99,1
6322,403,2005-07-11 18:58:20,10888,2.99,2
10673,528,2005-08-01 17:11:51,14223,0.99,1
8816,209,2005-07-29 21:53:00,5677,2.99,2
3188,522,2005-06-20 23:10:27,14046,2.99,1
11602,391,2005-08-17 03:21:19,10613,4.99,1
13437,67,2005-08-19 23:37:52,1839,4.99,2
5387,244,2005-07-09 19:25:14,6596,4.99,2
9245,116,2005-07-30 14:07:50,3136,6.99,2
7812,237,2005-07-28 08:06:52,6397,4.99,1
1736,139,2005-06-16 15:52:32,3755,2.99,1
11861,232,2005-08-17 13:53:47,6264,0.99,2
13841,203,2005-08-20 14:25:18,5512,4.99,2
15126,459,2005-08-22 12:53:58,12412,5.99,1
14180,262,2005-08-21 03:16:15,7090,4.99,1
12722,416,2005-08-18 21:33:53,11263,8.99,1
136,504,2005-05-25 22:02:30,13577,5.99,2
654,23,2005-05-28 20:15:30,602,2.99,1
2940,73,2005-06-20 05:20:01,1973,4.99,2
3109,93,2005-06-20 17:33:55,2536,0.99,1
8057,483,2005-07-28 17:07:13,13048,7.99,1
9571,1,2005-07-31 02:42:18,21,2.99,2
15106,155,2005-08-22 12:01:48,4233,0.99,1
3941,560,2005-07-06 21:20:37,14994,4.99,1
1233,550,2005-06-15 04:18:37,14749,6.99,1
11420,158,2005-08-02 19:47:56,4314,2.99,1
4417,452,2005-07-07 22:05:05,12208,2.99,2
13393,15,2005-08-19 22:03:46,407,5.99,1
14270,171,2005-08-21 06:22:18,4653,1.99,1
6962,245,2005-07-27 00:10:58,6636,0.99,2
14106,315,2005-08-21 00:46:01,8550,2.99,1
7809,94,2005-07-28 07:59:46,2566,2.99,2
3930,573,2005-07-06 20:54:07,15343,2.99,1
12704,93,2005-08-18 20:43:00,2544,4.99,1
6576,362,2005-07-12 06:13:41,9785,4.99,2
4753,391,2005-07-08 14:18:41,10600,0.99,2
8471,533,2005-07-29 08:32:11,14357,2.99,1
7549,591,2005-07-27 21:53:21,15828,3.99,1
6267,20,2005-07-11 15:53:00,525,6.99,2
11960,84,2005-08-17 17:24:30,2296,4.99,2
713,507,2005-05-29 04:10:17,13662,4.99,2
15417,305,2005-08-22 23:54:04,8292,2.99,2
1202,451,2005-06-15 02:08:04,12163,0.99,1
4341,124,2005-07-07 18:44:23,3341,7.99,1
10716,515,2005-08-01 18:53:48,13876,0.99,2
10130,95,2005-07-31 21:44:30,2589,0.99,1
12138,317,2005-08-17 23:55:54,8601,7.99,2
4333,113,2005-07-07 18:31:50,3038,2.99,1
11382,407,2005-08-02 18:20:52,11022,5.99,2
3960,594,2005-07-06 22:08:53,15911,2.99,2
4146,411,2005-07-07 08:30:16,11129,0.99,2
444,239,2005-05-27 18:39:15,6441,2.99,1
2990,18,2005-06-20 09:02:51,474,8.99,1
12607,526,2005-08-18 17:03:49,14172,0.99,1
8555,18,2005-07-29 11:18:01,481,4.99,1
9497,595,2005-07-30 23:56:54,15944,0.99,2
11931,242,2005-08-17 16:35:14,6558,4.99,1
1410,356,2005-06-15 16:59:46,9608,0.99,1
11158,190,2005-08-02 09:58:28,5164,6.99,2
13549,274,2005-08-20 03:58:41,7427,8.99,1
13546,390,2005-08-20 03:50:24,10581,3.99,2
11866,200,2006-02-14 15:16:03,5444,2.99,2
3454,524,2005-06-21 21:12:13,14102,2.99,2
481,445,2005-05-27 22:49:27,11999,2.99,1
9941,175,2005-07-31 15:31:25,4751,4.99,2
11550,339,2005-08-17 01:02:06,9175,2.99,1
3551,111,2005-07-06 02:33:48,2981,3.99,1
7791,514,2005-07-28 07:22:51,13847,4.99,1
10733,560,2005-08-01 19:28:01,15010,7.99,1
2302,42,2005-06-18 08:27:33,1153,4.99,1
7632,181,2005-07-28 01:02:40,4924,4.99,1
4198,247,2005-07-07 11:08:11,6682,6.99,2
8803,86,2005-07-29 21:26:24,2342,5.99,2
9205,259,2005-07-30 12:46:40,6994,6.99,2
534,184,2005-05-28 06:15:25,4998,4.99,2
13692,65,2005-08-20 09:07:52,1786,0.99,2
1336,290,2005-06-15 12:01:34,7846,8.99,2
12029,148,2005-08-17 20:07:01,4042,2.99,1
1337,465,2005-06-15 12:12:42,12543,2.99,1
4193,445,2005-07-07 10:57:21,12002,0.99,1
2120,182,2005-06-17 20:36:50,4952,5.99,2
2968,252,2005-06-20 07:41:47,6792,0.99,1
10298,323,2005-08-01 04:06:03,8744,0.99,1
3943,566,2005-07-06 21:22:17,15162,0.99,1
13378,368,2005-08-19 21:33:35,9969,0.99,2
8360,62,2005-07-29 05:08:00,1698,4.99,2
12864,465,2005-08-19 02:38:26,12556,4.99,1
15900,562,2005-08-23 17:16:30,15072,1.99,1
5477,542,2005-07-09 23:43:49,14582,6.99,1
7535,123,2005-07-27 21:32:39,3320,4.99,2
14645,334,2005-08-21 19:12:47,9038,0.99,1
7042,188,2005-07-27 03:20:18,5111,0.99,2
4880,269,2005-07-08 19:36:17,7285,6.99,2
8338,389,2005-07-29 04:40:39,10542,6.99,1
5208,560,2005-07-09 11:16:56,14998,2.99,2
5901,165,2005-07-10 20:22:12,4476,6.99,2
5008,509,2005-07-09 01:31:42,13718,2.99,2
341,56,2005-05-27 04:01:42,1536,5.99,1
15466,418,2005-08-23 01:16:55,11323,4.99,1
1634,121,2005-06-16 08:16:05,3255,2.99,1
2770,533,2005-06-19 17:54:22,14346,6.99,2
6539,259,2005-07-12 04:50:49,6990,3.99,2
172,176,2005-05-26 03:17:42,4763,0.99,1
12070,158,2005-08-17 21:46:47,4315,1.99,2
8202,75,2005-07-28 23:11:45,2042,1.99,2
1669,73,2005-06-16 10:20:20,1972,0.99,1
12532,184,2005-08-18 13:57:58,5013,2.99,1
778,535,2005-05-29 14:09:53,14398,3.99,1
13715,292,2005-08-20 09:43:06,7918,2.99,1
2301,273,2005-06-18 08:24:03,7372,1.99,1
15381,110,2005-08-22 22:28:36,2972,2.99,2
123,43,2005-05-25 20:26:42,1179,4.99,2
16013,462,2005-08-23 21:17:17,12500,0.99,1
13243,251,2005-08-19 16:33:16,6782,2.99,1
7625,382,2005-07-28 00:47:56,10353,0.99,2
126,439,2005-05-25 21:07:59,11829,2.99,1
2203,46,2005-06-18 02:10:42,1262,2.99,1
15012,454,2005-08-22 08:42:32,12278,4.99,2
