data_rilascio,durata,lingua_originale_id,voto,lingua,descrizione,film_id,titolo,durata_noleggio,tariffa_noleggio,costo_sostituzione
2006,152,,PG-13,English,A Action-Packed Panorama of a Technical Writer And a Man who must Build a Forensic Psychologist in A Manhattan Penthouse,880,TELEMARK HEARTBREAKERS,6,2.99,9.99
2006,152,,R,English,A Boring Drama of a Man And a Forensic Psychologist who must Face a Frisbee in Ancient India,917,TUXEDO MILE,3,2.99,24.99
2006,60,,PG-13,English,A Fast-Paced Panorama of a Lumberjack And a Database Administrator who must Defeat a Madman in A MySQL Convention,782,SHAKESPEARE SADDLE,6,2.99,26.99
2006,149,,G,English,A Thoughtful Panorama of a Car And a Crocodile who must Sink a Monkey in The Sahara Desert,166,COLOR PHILADELPHIA,6,2.99,19.99
2006,135,,PG,English,A Touching Tale of a Explorer And a Boat who must Defeat a Robot in Australia,590,MONEY HAROLD,3,2.99,17.99
2006,153,,PG-13,English,A Action-Packed Reflection of a Crocodile And a Explorer who must Find a Sumo Wrestler in An Abandoned Mine Shaft,33,APOLLO TEEN,5,2.99,15.99
2006,52,,NC-17,English,A Awe-Inspiring Epistle of a Woman And a Madman who must Fight a Robot in Soviet Georgia,111,CADDYSHACK JEDI,3,0.99,17.99
2006,151,,PG-13,English,A Epic Display of a Pioneer And a Student who must Challenge a Butler in The Gulf of Mexico,64,BEETHOVEN EXORCIST,6,0.99,26.99
2006,65,,PG-13,English,A Insightful Story of a Car And a Boy who must Battle a Technical Writer in A Baloon,173,CONFESSIONS MAGUIRE,7,4.99,25.99
2006,178,,PG-13,English,A Lacklusture Reflection of a Boat And a Forensic Psychologist who must Fight a Waitress in A Monastery,344,FURY MURDER,3,0.99,28.99
2006,99,,G,English,A Fast-Paced Tale of a Boat And a Teacher who must Succumb a Composer in An Abandoned Mine Shaft,39,ARMAGEDDON LOST,5,0.99,10.99
2006,60,,R,English,A Awe-Inspiring Panorama of a Crocodile And a Moose who must Confront a Girl in A Baloon,102,BUBBLE GROSSE,4,4.99,20.99
2006,93,,G,English,A Touching Documentary of a Dentist And a Sumo Wrestler who must Overcome a Boy in The Gulf of Mexico,654,PANKY SUBMARINE,4,4.99,19.99
2006,85,,NC-17,English,A Unbelieveable Display of a Dentist And a Madman who must Vanquish a Squirrel in Berlin,283,ENDING CROWDS,6,0.99,10.99
2006,137,,R,English,A Brilliant Panorama of a Boat And a Astronaut who must Challenge a Teacher in A Manhattan Penthouse,975,WILLOW TRACY,6,2.99,22.99
2006,90,,PG-13,English,A Stunning Epistle of a Man And a Husband who must Reach a Mad Scientist in A Jet Boat,57,BASIC EASY,4,2.99,18.99
2006,62,,NC-17,English,A Touching Epistle of a Madman And a Mad Cow who must Defeat a Student in Nigeria,34,ARABIA DOGMA,6,0.99,29.99
2006,87,,NC-17,English,A Fateful Character Study of a Husband And a Dog who must Find a Feminist in Ancient India,807,SLEUTH ORIENT,4,0.99,25.99
2006,100,,R,English,A Boring Character Study of a Man And a Womanizer who must Succumb a Teacher in An Abandoned Amusement Park,236,DIVINE RESURRECTION,4,2.99,19.99
2006,115,,R,English,A Stunning Saga of a Mad Scientist And a Boat who must Overcome a Dentist in Ancient China,700,PRIX UNDEFEATED,4,2.99,13.99
2006,105,,G,English,A Unbelieveable Documentary of a Frisbee And a Boat who must Meet a Boy in The Canadian Rockies,585,MOB DUFFEL,4,0.99,25.99
2006,98,,PG-13,English,A Emotional Character Study of a Robot And a A Shark who must Defeat a Technical Writer in A Manhattan Penthouse,533,LOST BIRD,4,2.99,21.99
2006,87,,G,English,A Emotional Character Study of a Pioneer And a Girl who must Discover a Dog in Ancient Japan,140,CHEAPER CLYDE,6,0.99,23.99
2006,70,,R,English,A Brilliant Epistle of a Composer And a Database Administrator who must Vanquish a Mad Scientist in The First Manned Space Station,116,CANDIDATE PERDITION,4,2.99,10.99
2006,116,,PG,English,A Touching Documentary of a Mad Cow And a Explorer who must Confront a Butler in A Manhattan Penthouse,463,INSTINCT AIRPORT,4,2.99,21.99
2006,118,,PG,English,A Astounding Documentary of a Butler And a Cat who must Find a Frisbee in Ancient China,662,PATHS CONTROL,3,4.99,9.99
2006,64,,NC-17,English,A Lacklusture Display of a Explorer And a Hunter who must Succumb a Database Administrator in A Baloon Factory,186,CRAFT OUTFIELD,6,0.99,17.99
2006,149,,R,English,A Awe-Inspiring Yarn of a Composer And a Man who must Find a Robot in Soviet Georgia,424,HOLOCAUST HIGHBALL,6,0.99,12.99
2006,124,,PG-13,English,A Brilliant Display of a Frisbee And a Mad Scientist who must Succumb a Robot in Ancient China,826,SPEED SUIT,7,4.99,19.99
2006,178,,PG-13,English,A Touching Saga of a Sumo Wrestler And a Cat who must Pursue a Mad Scientist in Nigeria,614,NAME DETECTIVE,5,4.99,11.99
2006,79,,PG-13,English,A Astounding Story of a Forensic Psychologist And a Cat who must Battle a Teacher in An Abandoned Mine Shaft,601,MOULIN WAKE,4,0.99,20.99
2006,107,,G,English,A Boring Epistle of a Boat And a Database Administrator who must Kill a Sumo Wrestler in The First Manned Space Station,146,CHITTY LOCK,6,2.99,24.99
2006,155,,R,English,A Epic Documentary of a Teacher And a Boy who must Escape a Woman in Berlin,301,FAMILY SWEET,4,0.99,24.99
2006,108,,R,English,A Action-Packed Display of a Sumo Wrestler And a Car who must Overcome a Waitress in A Baloon Factory,370,GORGEOUS BINGO,4,2.99,26.99
2006,75,,R,English,A Unbelieveable Tale of a Woman And a Lumberjack who must Fight a Frisbee in A U-Boat,840,STAMPEDE DISTURBING,5,0.99,26.99
2006,67,,PG-13,English,A Lacklusture Yarn of a Feminist And a Database Administrator who must Face a Hunter in New Orleans,108,BUTCH PANTHER,6,0.99,19.99
2006,172,,PG-13,English,A Thrilling Story of a Cat And a Waitress who must Fight a Explorer in The Outback,298,EYES DRIVING,4,2.99,13.99
2006,106,,PG,English,A Amazing Epistle of a Boy And a Astronaut who must Redeem a Man in The Gulf of Mexico,351,GASLIGHT CRUSADE,4,2.99,10.99
2006,110,,G,English,A Fast-Paced Story of a Pioneer And a Astronaut who must Reach a Boat in A Baloon,760,SAMURAI LION,5,2.99,21.99
2006,122,,G,English,A Stunning Story of a Dog And a Feminist who must Face a Forensic Psychologist in Berlin,297,EXTRAORDINARY CONQUERER,6,2.99,29.99
2006,126,,NC-17,English,A Boring Panorama of a Woman And a Madman who must Overcome a Butler in A U-Boat,984,WONDERFUL DROP,3,2.99,20.99
2006,114,,PG-13,English,A Thoughtful Character Study of a Frisbee And a Pastry Chef who must Fight a Dentist in The First Manned Space Station,79,BLADE POLISH,5,0.99,10.99
2006,47,,G,English,A Emotional Tale of a Pastry Chef And a Forensic Psychologist who must Succumb a Monkey in The Sahara Desert,247,DOWNHILL ENOUGH,3,0.99,19.99
2006,112,,R,English,A Taut Character Study of a Husband And a Waitress who must Sink a Squirrel in A MySQL Convention,183,CONVERSATION DOWNHILL,4,4.99,14.99
2006,143,,G,English,A Astounding Drama of a Feminist And a Teacher who must Confront a Husband in A Baloon,281,ENCINO ELF,6,0.99,9.99
2006,103,,NC-17,English,A Awe-Inspiring Yarn of a Monkey And a Hunter who must Chase a Teacher in Ancient China,455,IMPOSSIBLE PREJUDICE,7,4.99,11.99
2006,59,,R,English,A Fanciful Saga of a Student And a Mad Scientist who must Battle a Hunter in An Abandoned Mine Shaft,171,COMMANDMENTS EXPRESS,6,4.99,13.99
2006,135,,PG-13,English,A Beautiful Epistle of a Madman And a Butler who must Face a Crocodile in A Manhattan Penthouse,865,SUNRISE LEAGUE,3,4.99,19.99
2006,69,,PG-13,English,A Beautiful Epistle of a Secret Agent And a Pioneer who must Chase a Astronaut in Ancient China,514,LEBOWSKI SOLDIERS,6,2.99,17.99
2006,77,,NC-17,English,A Boring Documentary of a Mad Cow And a Cat who must Build a Lumberjack in New Orleans,587,MOD SECRETARY,6,4.99,20.99
2006,56,,G,English,A Epic Tale of a Robot And a Monkey who must Vanquish a Man in New Orleans,97,BRIDE INTRIGUE,7,0.99,24.99
2006,61,,PG,English,A Lacklusture Panorama of a Forensic Psychologist And a Woman who must Kill a Explorer in Ancient Japan,914,TROUBLE DATE,6,2.99,13.99
2006,122,,PG,English,A Astounding Epistle of a Mad Scientist And a Pioneer who must Escape a Database Administrator in A MySQL Convention,576,MIGHTY LUCK,7,2.99,13.99
2006,80,,PG,English,A Insightful Reflection of a Boat And a Secret Agent who must Vanquish a Astronaut in An Abandoned Mine Shaft,668,PEAK FOREVER,7,4.99,25.99
2006,153,,NC-17,English,A Boring Character Study of a A Shark And a Girl who must Outrace a Feminist in An Abandoned Mine Shaft,47,BABY HALL,5,4.99,23.99
2006,143,,PG-13,English,A Fanciful Documentary of a Pioneer And a Woman who must Redeem a Hunter in Ancient Japan,228,DETECTIVE VISION,4,0.99,16.99
2006,182,,PG,English,A Astounding Tale of a Crocodile And a Car who must Outrace a Squirrel in A U-Boat,591,MONSOON CAUSE,6,4.99,20.99
2006,54,,R,English,A Epic Tale of a Moose And a Girl who must Confront a Monkey in Ancient India,8,AIRPORT POLLOCK,6,4.99,15.99
2006,154,,R,English,A Astounding Display of a Secret Agent And a Technical Writer who must Escape a Mad Scientist in A Jet Boat,711,RAGING AIRPLANE,4,4.99,18.99
2006,47,,PG,English,A Fast-Paced Character Study of a Crocodile And a Lumberjack who must Build a Husband in An Abandoned Fun House,784,SHANGHAI TYCOON,7,2.99,20.99
2006,103,,PG,English,A Action-Packed Reflection of a Mad Scientist And a A Shark who must Find a Feminist in California,680,PINOCCHIO SIMON,4,4.99,21.99
2006,171,,PG-13,English,A Unbelieveable Tale of a Pioneer And a Astronaut who must Overcome a Robot in An Abandoned Amusement Park,990,WORLD LEATHERNECKS,3,0.99,13.99
2006,73,,PG-13,English,A Fateful Yarn of a Lumberjack And a Feminist who must Conquer a Student in A Jet Boat,98,BRIGHT ENCOUNTERS,4,4.99,12.99
2006,132,,PG,English,A Boring Tale of a Dog And a Woman who must Meet a Dentist in California,950,VOLUME HOUSE,7,4.99,12.99
2006,179,,R,English,A Stunning Character Study of a Crocodile And a Pioneer who must Pursue a Teacher in New Orleans,323,FLIGHT LIES,7,4.99,22.99
2006,79,,R,English,A Astounding Saga of a Dog And a Squirrel who must Conquer a Dog in An Abandoned Fun House,470,ISHTAR ROCKETEER,4,4.99,24.99
2006,74,,NC-17,English,A Action-Packed Display of a Woman And a Dentist who must Redeem a Forensic Psychologist in The Canadian Rockies,459,INFORMER DOUBLE,4,4.99,23.99
2006,108,,PG-13,English,A Action-Packed Display of a Frisbee And a Pastry Chef who must Pursue a Crocodile in A Jet Boat,530,LORD ARIZONA,5,2.99,27.99
2006,141,,G,English,A Awe-Inspiring Tale of a Girl And a Madman who must Outgun a Student in A Shark Tank,419,HOCUS FRIDA,4,2.99,19.99
2006,159,,G,English,A Action-Packed Character Study of a Dog And a Lumberjack who must Outrace a Moose in The Gulf of Mexico,622,NEWSIES STORY,4,0.99,25.99
2006,122,,PG,English,A Emotional Drama of a Dog And a Explorer who must Outrace a Technical Writer in Australia,142,CHICKEN HELLFIGHTERS,3,0.99,24.99
2006,84,,R,English,A Astounding Display of a Composer And a Dog who must Kill a Pastry Chef in Soviet Georgia,480,JEEPERS WEDDING,3,2.99,29.99
2006,126,,R,English,A Emotional Drama of a Boy And a Technical Writer who must Redeem a Sumo Wrestler in California,652,PAJAMA JAWBREAKER,3,0.99,14.99
2006,48,,G,English,A Fateful Panorama of a Moose And a Dog who must Chase a Crocodile in Ancient Japan,575,MIDSUMMER GROUNDHOG,3,4.99,27.99
2006,104,,R,English,A Brilliant Reflection of a Feminist And a Dog who must Fight a Boy in A Baloon Factory,892,TITANIC BOONDOCK,3,4.99,18.99
2006,77,,NC-17,English,A Touching Epistle of a Squirrel And a Explorer who must Redeem a Pastry Chef in The Sahara Desert,568,MEMENTO ZOOLANDER,4,4.99,11.99
2006,136,,NC-17,English,A Intrepid Story of a Boy And a Technical Writer who must Pursue a Lumberjack in A Monastery,677,PIANIST OUTFIELD,6,0.99,25.99
2006,139,,G,English,A Awe-Inspiring Yarn of a Womanizer And a Explorer who must Fight a Woman in The First Manned Space Station,853,STRANGER STRANGERS,3,4.99,12.99
2006,159,,PG-13,English,A Thoughtful Epistle of a Womanizer And a Monkey who must Vanquish a Dentist in A Monastery,691,POSEIDON FOREVER,6,4.99,29.99
2006,87,,R,English,A Beautiful Reflection of a Monkey And a Dentist who must Face a Database Administrator in Ancient Japan,229,DEVIL DESIRE,6,4.99,12.99
2006,97,,PG,English,A Amazing Character Study of a Mad Cow And a Squirrel who must Discover a Hunter in A U-Boat,295,EXPENDABLE STALLION,3,0.99,14.99
2006,92,,NC-17,English,A Epic Drama of a Lumberjack And a Explorer who must Confront a Hunter in A Baloon Factory,864,SUNDANCE INVASION,5,0.99,21.99
2006,141,,PG,English,A Touching Reflection of a Mad Scientist And a Boat who must Face a Moose in A Shark Tank,233,DISCIPLE MOTHER,3,0.99,17.99
2006,74,,PG,English,A Action-Packed Story of a Hunter And a Boy who must Discover a Lumberjack in Ancient India,713,RAINBOW SHOCK,3,4.99,14.99
2006,180,,NC-17,English,A Stunning Reflection of a Cat And a Woman who must Find a Astronaut in Ancient Japan,174,CONFIDENTIAL INTERVIEW,6,4.99,13.99
2006,79,,R,English,A Boring Drama of a Woman And a Squirrel who must Conquer a Student in A Baloon,20,AMELIE HELLFIGHTERS,4,4.99,23.99
2006,51,,PG,English,A Amazing Story of a Mad Cow And a Dog who must Kill a Husband in A Monastery,134,CHAMPION FLATLINERS,4,4.99,21.99
2006,160,,NC-17,English,A Fateful Character Study of a Crocodile And a Monkey who must Meet a Dentist in Australia,606,MUMMY CREATURES,3,0.99,15.99
2006,184,,R,English,A Thrilling Documentary of a Husband And a Feminist who must Face a Mad Scientist in Ancient China,813,SMOOCHY CONTROL,7,0.99,18.99
2006,49,,NC-17,English,A Awe-Inspiring Display of a Squirrel And a Woman who must Overcome a Boy in The Gulf of Mexico,243,DOORS PRESIDENT,3,4.99,22.99
2006,47,,PG,English,A Emotional Epistle of a Pioneer And a Crocodile who must Battle a Man in A Manhattan Penthouse,869,SUSPECTS QUILLS,4,2.99,22.99
2006,135,,PG-13,English,A Touching Documentary of a Madman And a Mad Scientist who must Outrace a Feminist in An Abandoned Mine Shaft,887,THIEF PELICAN,5,4.99,28.99
2006,135,,G,English,A Emotional Panorama of a Secret Agent And a Waitress who must Escape a Composer in Soviet Georgia,377,GREASE YOUTH,7,0.99,20.99
2006,107,,PG-13,English,A Astounding Epistle of a Cat And a Cat who must Conquer a Mad Cow in A U-Boat,464,INTENTIONS EMPIRE,3,2.99,13.99
2006,136,,PG,English,A Fateful Saga of a A Shark And a Technical Writer who must Find a Woman in A Jet Boat,99,BRINGING HYSTERICAL,7,2.99,14.99
2006,75,,PG,English,A Intrepid Character Study of a Moose And a Waitress who must Find a A Shark in Ancient India,623,NEWTON LABYRINTH,4,0.99,9.99
2006,109,,G,English,A Fateful Saga of a Cat And a Frisbee who must Kill a Girl in A Manhattan Penthouse,778,SECRETS PARADISE,3,4.99,24.99
