miller2_FisY,miller2_IndiIss,miller2_CFLI,miller2_PrograPr,miller2_SeID,miller2_UrIss,miller2_ClimChaAdap,miller2_Sta,miller2_EnviSustai,miller2_CouRegNa,miller2_OrgaNa,miller2_FuCenNa,miller2_PBATy,miller2_ClChMit,miller2_IRTCPer,miller2_OrgaT,miller2_MaxCIDAContr,miller2_UntAmoProBud,miller2_DivID,miller2_SecPer,miller2_FSTCPe,Section ID,miller2_SeN,miller2_ConID,miller2_FCenID,miller2_YoIss,miller2_DisaIss,miller2_ICTAATFoDeve,miller2_KnowlFoDeve,miller2_GeEqu,miller2_OrganID,miller2_OrgCla,miller2_OrgaSu,miller2_ConNa,miller2_ProjBroCouID,miller2_CouReID,miller2_CouRegPerc,miller2_AmSp
2009/2010,0,0,Uncoded: Pre-APP,72010,0,0,Closed,0,Western Africa,ICRC Appeals via CRCS,MHI Non-Food INIT,Not PBA,0,0.0,Canadian Non-Profit Making,500000.0,500000.0,D5301,1.0,0.0,S5320,Material relief assistance and services,2,5303,0,0,0,0,0,1014663,Civil Society,INTERNATIONAL NGO,Africa,CV,80,0.0625,31250.0
2009/2010,0,0,Uncoded: Pre-APP,72010,0,0,Closed,0,Western Africa,ICRC Appeals via CRCS,MHI Non-Food INIT,Not PBA,0,0.0,Canadian Non-Profit Making,500000.0,500000.0,D5301,1.0,0.0,S5320,Material relief assistance and services,2,5303,0,0,0,0,0,1014663,Civil Society,INTERNATIONAL NGO,Africa,GH,80,0.0625,31250.0
2009/2010,0,0,Uncoded: Pre-APP,72010,0,0,Closed,0,Western Africa,ICRC Appeals via CRCS,MHI Non-Food INIT,Not PBA,0,0.0,Canadian Non-Profit Making,500000.0,500000.0,D5301,1.0,0.0,S5320,Material relief assistance and services,2,5303,0,0,0,0,0,1014663,Civil Society,INTERNATIONAL NGO,Africa,GM,80,0.0625,31250.0
2009/2010,0,0,Uncoded: Pre-APP,72010,0,0,Closed,0,Western Africa,ICRC Appeals via CRCS,MHI Non-Food INIT,Not PBA,0,0.0,Canadian Non-Profit Making,500000.0,500000.0,D5301,1.0,0.0,S5320,Material relief assistance and services,2,5303,0,0,0,0,0,1014663,Civil Society,INTERNATIONAL NGO,Africa,GN,80,0.0625,31250.0
2009/2010,0,0,Uncoded: Pre-APP,72010,0,0,Closed,0,Western Africa,ICRC Appeals via CRCS,MHI Non-Food INIT,Not PBA,0,0.0,Canadian Non-Profit Making,500000.0,500000.0,D5301,1.0,0.0,S5320,Material relief assistance and services,2,5303,0,0,0,0,0,1014663,Civil Society,INTERNATIONAL NGO,Africa,GW,80,0.0625,31250.0
2009/2010,0,0,Uncoded: Pre-APP,72010,0,0,Closed,0,Western Africa,ICRC Appeals via CRCS,MHI Non-Food INIT,Not PBA,0,0.0,Canadian Non-Profit Making,500000.0,500000.0,D5301,1.0,0.0,S5320,Material relief assistance and services,2,5303,0,0,0,0,0,1014663,Civil Society,INTERNATIONAL NGO,Africa,LR,80,0.0625,31250.0
2009/2010,0,0,Uncoded: Pre-APP,72010,0,0,Closed,0,Western Africa,ICRC Appeals via CRCS,MHI Non-Food INIT,Not PBA,0,0.0,Canadian Non-Profit Making,500000.0,500000.0,D5301,1.0,0.0,S5320,Material relief assistance and services,2,5303,0,0,0,0,0,1014663,Civil Society,INTERNATIONAL NGO,Africa,ML,80,0.0625,31250.0
2009/2010,0,0,Uncoded: Pre-APP,72010,0,0,Closed,0,Western Africa,ICRC Appeals via CRCS,MHI Non-Food INIT,Not PBA,0,0.0,Canadian Non-Profit Making,500000.0,500000.0,D5301,1.0,0.0,S5320,Material relief assistance and services,2,5303,0,0,0,0,0,1014663,Civil Society,INTERNATIONAL NGO,Africa,MR,80,0.0625,31250.0
2009/2010,0,0,Uncoded: Pre-APP,72010,0,0,Closed,0,Western Africa,ICRC Appeals via CRCS,MHI Non-Food INIT,Not PBA,0,0.0,Canadian Non-Profit Making,500000.0,500000.0,D5301,1.0,0.0,S5320,Material relief assistance and services,2,5303,0,0,0,0,0,1014663,Civil Society,INTERNATIONAL NGO,Africa,NE,80,0.0625,31250.0
2009/2010,0,0,Uncoded: Pre-APP,72010,0,0,Closed,0,Western Africa,ICRC Appeals via CRCS,MHI Non-Food INIT,Not PBA,0,0.0,Canadian Non-Profit Making,500000.0,500000.0,D5301,1.0,0.0,S5320,Material relief assistance and services,2,5303,0,0,0,0,0,1014663,Civil Society,INTERNATIONAL NGO,Africa,NG,80,0.0625,31250.0
2009/2010,0,0,Uncoded: Pre-APP,72010,0,0,Closed,0,Western Africa,ICRC Appeals via CRCS,MHI Non-Food INIT,Not PBA,0,0.0,Canadian Non-Profit Making,500000.0,500000.0,D5301,1.0,0.0,S5320,Material relief assistance and services,2,5303,0,0,0,0,0,1014663,Civil Society,INTERNATIONAL NGO,Africa,SL,80,0.0625,31250.0
2009/2010,0,0,Uncoded: Pre-APP,72010,0,0,Closed,0,Western Africa,ICRC Appeals via CRCS,MHI Non-Food INIT,Not PBA,0,0.0,Canadian Non-Profit Making,500000.0,500000.0,D5301,1.0,0.0,S5320,Material relief assistance and services,2,5303,0,0,0,0,0,1014663,Civil Society,INTERNATIONAL NGO,Africa,SN,80,0.0625,31250.0
2009/2010,0,0,Uncoded: Pre-APP,72010,0,0,Closed,0,Western Africa,ICRC Appeals via CRCS,MHI Non-Food INIT,Not PBA,0,0.0,Canadian Non-Profit Making,500000.0,500000.0,D5301,1.0,0.0,S5320,Material relief assistance and services,2,5303,0,0,0,0,0,1014663,Civil Society,INTERNATIONAL NGO,Africa,TG,80,0.0625,31250.0
2009/2010,0,0,Uncoded: Pre-APP,72010,0,0,Closed,0,Burkina-Faso,UNHCR - United Nations High Commissioner for Refugees,MHI Non-Food INIT,Not PBA,0,0.0,Foreign Non-Profit Making,800000.0,800000.0,D5301,1.0,0.0,S5320,Material relief assistance and services,2,5303,0,0,0,0,0,1001730,Multilateral,UNITED NATIONS,Africa,BF,BF,0.05,40000.0
2009/2010,0,0,Uncoded: Pre-APP,72010,0,0,Closed,0,Benin,UNHCR - United Nations High Commissioner for Refugees,MHI Non-Food INIT,Not PBA,0,0.0,Foreign Non-Profit Making,800000.0,800000.0,D5301,1.0,0.0,S5320,Material relief assistance and services,2,5303,0,0,0,0,0,1001730,Multilateral,UNITED NATIONS,Africa,BJ,BJ,0.05,40000.0
2009/2010,0,0,Uncoded: Pre-APP,72010,0,0,Closed,0,C�te d'Ivoire,UNHCR - United Nations High Commissioner for Refugees,MHI Non-Food INIT,Not PBA,0,0.0,Foreign Non-Profit Making,800000.0,800000.0,D5301,1.0,0.0,S5320,Material relief assistance and services,2,5303,0,0,0,0,0,1001730,Multilateral,UNITED NATIONS,Africa,CI,CI,0.2,160000.0
2009/2010,0,0,Uncoded: Pre-APP,72010,0,0,Closed,0,Cape Verde,UNHCR - United Nations High Commissioner for Refugees,MHI Non-Food INIT,Not PBA,0,0.0,Foreign Non-Profit Making,800000.0,800000.0,D5301,1.0,0.0,S5320,Material relief assistance and services,2,5303,0,0,0,0,0,1001730,Multilateral,UNITED NATIONS,Africa,CV,CV,0.05,40000.0
2009/2010,0,0,Uncoded: Pre-APP,72010,0,0,Closed,0,Ghana,UNHCR - United Nations High Commissioner for Refugees,MHI Non-Food INIT,Not PBA,0,0.0,Foreign Non-Profit Making,800000.0,800000.0,D5301,1.0,0.0,S5320,Material relief assistance and services,2,5303,0,0,0,0,0,1001730,Multilateral,UNITED NATIONS,Africa,GH,GH,0.05,40000.0
2009/2010,0,0,Uncoded: Pre-APP,72010,0,0,Closed,0,Gambia,UNHCR - United Nations High Commissioner for Refugees,MHI Non-Food INIT,Not PBA,0,0.0,Foreign Non-Profit Making,800000.0,800000.0,D5301,1.0,0.0,S5320,Material relief assistance and services,2,5303,0,0,0,0,0,1001730,Multilateral,UNITED NATIONS,Africa,GM,GM,0.05,40000.0
2009/2010,0,0,Uncoded: Pre-APP,72010,0,0,Closed,0,Guinea,UNHCR - United Nations High Commissioner for Refugees,MHI Non-Food INIT,Not PBA,0,0.0,Foreign Non-Profit Making,800000.0,800000.0,D5301,1.0,0.0,S5320,Material relief assistance and services,2,5303,0,0,0,0,0,1001730,Multilateral,UNITED NATIONS,Africa,GN,GN,0.1,80000.0
2009/2010,0,0,Uncoded: Pre-APP,72010,0,0,Closed,0,Guinea-Bissau,UNHCR - United Nations High Commissioner for Refugees,MHI Non-Food INIT,Not PBA,0,0.0,Foreign Non-Profit Making,800000.0,800000.0,D5301,1.0,0.0,S5320,Material relief assistance and services,2,5303,0,0,0,0,0,1001730,Multilateral,UNITED NATIONS,Africa,GW,GW,0.05,40000.0
2009/2010,0,0,Uncoded: Pre-APP,72010,0,0,Closed,0,Liberia,UNHCR - United Nations High Commissioner for Refugees,MHI Non-Food INIT,Not PBA,0,0.0,Foreign Non-Profit Making,800000.0,800000.0,D5301,1.0,0.0,S5320,Material relief assistance and services,2,5303,0,0,0,0,0,1001730,Multilateral,UNITED NATIONS,Africa,LR,LR,0.1,80000.0
2009/2010,0,0,Uncoded: Pre-APP,72010,0,0,Closed,0,Mali,UNHCR - United Nations High Commissioner for Refugees,MHI Non-Food INIT,Not PBA,0,0.0,Foreign Non-Profit Making,800000.0,800000.0,D5301,1.0,0.0,S5320,Material relief assistance and services,2,5303,0,0,0,0,0,1001730,Multilateral,UNITED NATIONS,Africa,ML,ML,0.05,40000.0
2009/2010,0,0,Uncoded: Pre-APP,72010,0,0,Closed,0,Niger,UNHCR - United Nations High Commissioner for Refugees,MHI Non-Food INIT,Not PBA,0,0.0,Foreign Non-Profit Making,800000.0,800000.0,D5301,1.0,0.0,S5320,Material relief assistance and services,2,5303,0,0,0,0,0,1001730,Multilateral,UNITED NATIONS,Africa,NE,NE,0.05,40000.0
2009/2010,0,0,Uncoded: Pre-APP,72010,0,0,Closed,0,Nigeria,UNHCR - United Nations High Commissioner for Refugees,MHI Non-Food INIT,Not PBA,0,0.0,Foreign Non-Profit Making,800000.0,800000.0,D5301,1.0,0.0,S5320,Material relief assistance and services,2,5303,0,0,0,0,0,1001730,Multilateral,UNITED NATIONS,Africa,NG,NG,0.05,40000.0
2009/2010,0,0,Uncoded: Pre-APP,72010,0,0,Closed,0,Senegal,UNHCR - United Nations High Commissioner for Refugees,MHI Non-Food INIT,Not PBA,0,0.0,Foreign Non-Profit Making,800000.0,800000.0,D5301,1.0,0.0,S5320,Material relief assistance and services,2,5303,0,0,0,0,0,1001730,Multilateral,UNITED NATIONS,Africa,SN,SN,0.1,80000.0
2009/2010,0,0,Uncoded: Pre-APP,72010,0,0,Closed,0,Togo,UNHCR - United Nations High Commissioner for Refugees,MHI Non-Food INIT,Not PBA,0,0.0,Foreign Non-Profit Making,800000.0,800000.0,D5301,1.0,0.0,S5320,Material relief assistance and services,2,5303,0,0,0,0,0,1001730,Multilateral,UNITED NATIONS,Africa,TG,TG,0.05,40000.0
2009/2010,0,0,Uncoded: Pre-APP,72010,0,0,Closed,0,Niger,M�decins sans fronti�res/ Doctors without Borders,MHI Non-Food INIT,Not PBA,0,0.0,Canadian Non-Profit Making,450000.0,450000.0,D5301,1.0,0.0,S5320,Material relief assistance and services,2,5303,0,0,0,0,0,1000307,Civil Society,NGO,Africa,NE,NE,1.0,450000.0
2009/2010,0,0,Uncoded: Pre-APP,72010,0,0,Closed,0,Brazil,ICRC Appeals via CRCS,MHI Non-Food INIT,Not PBA,0,0.0,Canadian Non-Profit Making,250000.0,250000.0,D5301,1.0,0.0,S5320,Material relief assistance and services,1,5303,0,0,0,0,1,1014663,Civil Society,INTERNATIONAL NGO,America,BR,BR,0.16,40000.0
2009/2010,0,0,Uncoded: Pre-APP,72010,0,0,Closed,0,Colombia,ICRC Appeals via CRCS,MHI Non-Food INIT,Not PBA,0,0.0,Canadian Non-Profit Making,250000.0,250000.0,D5301,1.0,0.0,S5320,Material relief assistance and services,1,5303,0,0,0,0,1,1014663,Civil Society,INTERNATIONAL NGO,America,CO,CO,0.2,50000.0
2009/2010,0,0,Uncoded: Pre-APP,72010,0,0,Closed,0,Guatemala,ICRC Appeals via CRCS,MHI Non-Food INIT,Not PBA,0,0.0,Canadian Non-Profit Making,250000.0,250000.0,D5301,1.0,0.0,S5320,Material relief assistance and services,1,5303,0,0,0,0,1,1014663,Civil Society,INTERNATIONAL NGO,America,GT,GT,0.16,40000.0
2009/2010,0,0,Uncoded: Pre-APP,72010,0,0,Closed,0,Honduras,ICRC Appeals via CRCS,MHI Non-Food INIT,Not PBA,0,0.0,Canadian Non-Profit Making,250000.0,250000.0,D5301,1.0,0.0,S5320,Material relief assistance and services,1,5303,0,0,0,0,1,1014663,Civil Society,INTERNATIONAL NGO,America,HN,HN,0.16,40000.0
2009/2010,0,0,Uncoded: Pre-APP,72010,0,0,Closed,0,Mexico,ICRC Appeals via CRCS,MHI Non-Food INIT,Not PBA,0,0.0,Canadian Non-Profit Making,250000.0,250000.0,D5301,1.0,0.0,S5320,Material relief assistance and services,1,5303,0,0,0,0,1,1014663,Civil Society,INTERNATIONAL NGO,America,MX,MX,0.16,40000.0
2009/2010,0,0,Uncoded: Pre-APP,72010,0,0,Closed,0,El Salvador,ICRC Appeals via CRCS,MHI Non-Food INIT,Not PBA,0,0.0,Canadian Non-Profit Making,250000.0,250000.0,D5301,1.0,0.0,S5320,Material relief assistance and services,1,5303,0,0,0,0,1,1014663,Civil Society,INTERNATIONAL NGO,America,SV,SV,0.16,40000.0
2009/2010,0,0,Uncoded: Pre-APP,72010,0,0,Closed,0,Colombia,UNHCR - United Nations High Commissioner for Refugees,MHI Non-Food INIT,Not PBA,0,0.0,Foreign Non-Profit Making,400000.0,400000.0,D5301,1.0,0.0,S5320,Material relief assistance and services,1,5303,0,0,0,0,0,1001730,Multilateral,UNITED NATIONS,America,CO,CO,0.2,80000.0
2009/2010,0,0,Uncoded: Pre-APP,72010,0,0,Closed,0,Costa Rica,UNHCR - United Nations High Commissioner for Refugees,MHI Non-Food INIT,Not PBA,0,0.0,Foreign Non-Profit Making,400000.0,400000.0,D5301,1.0,0.0,S5320,Material relief assistance and services,1,5303,0,0,0,0,0,1001730,Multilateral,UNITED NATIONS,America,CR,CR,0.16,64000.0
2009/2010,0,0,Uncoded: Pre-APP,72010,0,0,Closed,0,Cuba,UNHCR - United Nations High Commissioner for Refugees,MHI Non-Food INIT,Not PBA,0,0.0,Foreign Non-Profit Making,400000.0,400000.0,D5301,1.0,0.0,S5320,Material relief assistance and services,1,5303,0,0,0,0,0,1001730,Multilateral,UNITED NATIONS,America,CU,CU,0.16,64000.0
2009/2010,0,0,Uncoded: Pre-APP,72010,0,0,Closed,0,Ecuador,UNHCR - United Nations High Commissioner for Refugees,MHI Non-Food INIT,Not PBA,0,0.0,Foreign Non-Profit Making,400000.0,400000.0,D5301,1.0,0.0,S5320,Material relief assistance and services,1,5303,0,0,0,0,0,1001730,Multilateral,UNITED NATIONS,America,EC,EC,0.16,64000.0
2009/2010,0,0,Uncoded: Pre-APP,72010,0,0,Closed,0,Panama,UNHCR - United Nations High Commissioner for Refugees,MHI Non-Food INIT,Not PBA,0,0.0,Foreign Non-Profit Making,400000.0,400000.0,D5301,1.0,0.0,S5320,Material relief assistance and services,1,5303,0,0,0,0,0,1001730,Multilateral,UNITED NATIONS,America,PA,PA,0.16,64000.0
2009/2010,0,0,Uncoded: Pre-APP,72010,0,0,Closed,0,Venezuela Rep B,UNHCR - United Nations High Commissioner for Refugees,MHI Non-Food INIT,Not PBA,0,0.0,Foreign Non-Profit Making,400000.0,400000.0,D5301,1.0,0.0,S5320,Material relief assistance and services,1,5303,0,0,0,0,0,1001730,Multilateral,UNITED NATIONS,America,VE,VE,0.16,64000.0
2009/2010,0,0,Uncoded: Pre-APP,72010,0,0,Closed,0,Colombia,ICRC Appeals via CRCS,MHI Non-Food INIT,Not PBA,0,0.0,Canadian Non-Profit Making,750000.0,750000.0,D5301,1.0,0.0,S5320,Material relief assistance and services,1,5303,0,0,0,0,0,1014663,Civil Society,INTERNATIONAL NGO,America,CO,CO,1.0,750000.0
2009/2010,0,0,Uncoded: Pre-APP,72010,0,0,Closed,0,Colombia,Action contre la faim,MHI Non-Food INIT,Not PBA,0,0.0,Canadian Non-Profit Making,350000.0,350000.0,D5301,1.0,0.0,S5320,Material relief assistance and services,1,5303,0,0,0,0,0,1014202,Civil Society,INTERNATIONAL NGO,America,CO,CO,1.0,350000.0
2009/2010,0,0,Uncoded: Pre-APP,72010,0,0,Closed,0,Colombia,M�decins du Monde Canada,MHI Non-Food INIT,Not PBA,0,0.0,Canadian Non-Profit Making,250000.0,250000.0,D5301,1.0,0.0,S5320,Material relief assistance and services,1,5303,0,0,0,0,0,1002364,Civil Society,NGO,America,CO,CO,1.0,250000.0
2009/2010,0,0,Uncoded: Pre-APP,72010,0,0,Closed,0,Botswana,ICRC Appeals via CRCS,MHI Non-Food INIT,Not PBA,0,0.0,Canadian Non-Profit Making,800000.0,800000.0,D5301,1.0,0.0,S5320,Material relief assistance and services,2,5303,0,0,0,0,1,1014663,Civil Society,INTERNATIONAL NGO,Africa,BW,BW,0.1,80000.0
2009/2010,0,0,Uncoded: Pre-APP,72010,0,0,Closed,0,Malawi,ICRC Appeals via CRCS,MHI Non-Food INIT,Not PBA,0,0.0,Canadian Non-Profit Making,800000.0,800000.0,D5301,1.0,0.0,S5320,Material relief assistance and services,2,5303,0,0,0,0,1,1014663,Civil Society,INTERNATIONAL NGO,Africa,MW,MW,0.2,160000.0
2009/2010,0,0,Uncoded: Pre-APP,72010,0,0,Closed,0,Namibia,ICRC Appeals via CRCS,MHI Non-Food INIT,Not PBA,0,0.0,Canadian Non-Profit Making,800000.0,800000.0,D5301,1.0,0.0,S5320,Material relief assistance and services,2,5303,0,0,0,0,1,1014663,Civil Society,INTERNATIONAL NGO,Africa,,,0.2,160000.0
2009/2010,0,0,Uncoded: Pre-APP,72010,0,0,Closed,0,Zambia,ICRC Appeals via CRCS,MHI Non-Food INIT,Not PBA,0,0.0,Canadian Non-Profit Making,800000.0,800000.0,D5301,1.0,0.0,S5320,Material relief assistance and services,2,5303,0,0,0,0,1,1014663,Civil Society,INTERNATIONAL NGO,Africa,ZM,ZM,0.25,200000.0
2009/2010,0,0,Uncoded: Pre-APP,72010,0,0,Closed,0,Zimbabwe,ICRC Appeals via CRCS,MHI Non-Food INIT,Not PBA,0,0.0,Canadian Non-Profit Making,800000.0,800000.0,D5301,1.0,0.0,S5320,Material relief assistance and services,2,5303,0,0,0,0,1,1014663,Civil Society,INTERNATIONAL NGO,Africa,ZW,ZW,0.25,200000.0
2009/2010,0,0,Uncoded: Pre-APP,72010,0,0,Closed,0,Angola,UNHCR - United Nations High Commissioner for Refugees,MHI Non-Food INIT,Not PBA,0,0.0,Foreign Non-Profit Making,1000000.0,1000000.0,D5301,1.0,0.0,S5320,Material relief assistance and services,2,5303,0,0,0,0,1,1001730,Multilateral,UNITED NATIONS,Africa,AO,AO,0.1,100000.0
2009/2010,0,0,Uncoded: Pre-APP,72010,0,0,Closed,0,Botswana,UNHCR - United Nations High Commissioner for Refugees,MHI Non-Food INIT,Not PBA,0,0.0,Foreign Non-Profit Making,1000000.0,1000000.0,D5301,1.0,0.0,S5320,Material relief assistance and services,2,5303,0,0,0,0,1,1001730,Multilateral,UNITED NATIONS,Africa,BW,BW,0.15,150000.0
2009/2010,0,0,Uncoded: Pre-APP,72010,0,0,Closed,0,Malawi,UNHCR - United Nations High Commissioner for Refugees,MHI Non-Food INIT,Not PBA,0,0.0,Foreign Non-Profit Making,1000000.0,1000000.0,D5301,1.0,0.0,S5320,Material relief assistance and services,2,5303,0,0,0,0,1,1001730,Multilateral,UNITED NATIONS,Africa,MW,MW,0.12,120000.0
2009/2010,0,0,Uncoded: Pre-APP,72010,0,0,Closed,0,Mozambique,UNHCR - United Nations High Commissioner for Refugees,MHI Non-Food INIT,Not PBA,0,0.0,Foreign Non-Profit Making,1000000.0,1000000.0,D5301,1.0,0.0,S5320,Material relief assistance and services,2,5303,0,0,0,0,1,1001730,Multilateral,UNITED NATIONS,Africa,MZ,MZ,0.1,100000.0
2009/2010,0,0,Uncoded: Pre-APP,72010,0,0,Closed,0,Namibia,UNHCR - United Nations High Commissioner for Refugees,MHI Non-Food INIT,Not PBA,0,0.0,Foreign Non-Profit Making,1000000.0,1000000.0,D5301,1.0,0.0,S5320,Material relief assistance and services,2,5303,0,0,0,0,1,1001730,Multilateral,UNITED NATIONS,Africa,,,0.05,50000.0
2009/2010,0,0,Uncoded: Pre-APP,72010,0,0,Closed,0,South Africa,UNHCR - United Nations High Commissioner for Refugees,MHI Non-Food INIT,Not PBA,0,0.0,Foreign Non-Profit Making,1000000.0,1000000.0,D5301,1.0,0.0,S5320,Material relief assistance and services,2,5303,0,0,0,0,1,1001730,Multilateral,UNITED NATIONS,Africa,ZA,ZA,0.15,150000.0
2009/2010,0,0,Uncoded: Pre-APP,72010,0,0,Closed,0,Zambia,UNHCR - United Nations High Commissioner for Refugees,MHI Non-Food INIT,Not PBA,0,0.0,Foreign Non-Profit Making,1000000.0,1000000.0,D5301,1.0,0.0,S5320,Material relief assistance and services,2,5303,0,0,0,0,1,1001730,Multilateral,UNITED NATIONS,Africa,ZM,ZM,0.23,230000.0
2009/2010,0,0,Uncoded: Pre-APP,72010,0,0,Closed,0,Zimbabwe,UNHCR - United Nations High Commissioner for Refugees,MHI Non-Food INIT,Not PBA,0,0.0,Foreign Non-Profit Making,1000000.0,1000000.0,D5301,1.0,0.0,S5320,Material relief assistance and services,2,5303,0,0,0,0,1,1001730,Multilateral,UNITED NATIONS,Africa,ZW,ZW,0.1,100000.0
2009/2010,0,0,Uncoded: Pre-APP,72010,0,0,Closed,0,Zimbabwe,UNICEF - United Nations Children's Fund,MHI Non-Food INIT,Not PBA,0,0.0,Foreign Non-Profit Making,500000.0,500000.0,D5301,1.0,0.0,S5320,Material relief assistance and services,2,5303,0,0,0,0,1,1001302,Multilateral,UNITED NATIONS,Africa,ZW,ZW,1.0,500000.0
2009/2010,0,0,Uncoded: Pre-APP,41030,0,0,Terminating,2,Africa MC,United Nations Convention to Combat Desertification,UN - CORE,Not PBA,0,0.0,Foreign Non-Profit Making,304112.68,304112.68,D5600,1.0,0.0,S5602,Bio-diversity,2,5291,0,0,0,1,0,1001295,Multilateral,UNITED NATIONS,Africa,X1,X1,0.3334,101391.1675
2009/2010,0,0,Uncoded: Pre-APP,41030,0,0,Terminating,2,Americas MC,United Nations Convention to Combat Desertification,UN - CORE,Not PBA,0,0.0,Foreign Non-Profit Making,304112.68,304112.68,D5600,1.0,0.0,S5602,Bio-diversity,1,5291,0,0,0,1,0,1001295,Multilateral,UNITED NATIONS,America,X2,X2,0.3333,101360.7562
2009/2010,0,0,Uncoded: Pre-APP,41030,0,0,Terminating,2,Asia MC,United Nations Convention to Combat Desertification,UN - CORE,Not PBA,0,0.0,Foreign Non-Profit Making,304112.68,304112.68,D5600,1.0,0.0,S5602,Bio-diversity,3,5291,0,0,0,1,0,1001295,Multilateral,UNITED NATIONS,Asia,X3,X3,0.3333,101360.7562
2009/2010,0,0,Uncoded: Pre-APP,25010,0,0,Closed,0,Africa MC,ITC - International Trade Centre,UN - CORE,Not PBA,0,0.0,Foreign Non-Profit Making,950000.0,950000.0,D5600,0.8,0.0,S5602,Business support services and institutions,2,5291,0,0,0,0,0,1003318,Multilateral,UNITED NATIONS,Africa,X1,X1,0.6,456000.0
2009/2010,0,0,Uncoded: Pre-APP,33120,0,0,Closed,0,Africa MC,ITC - International Trade Centre,UN - CORE,Not PBA,0,0.0,Foreign Non-Profit Making,950000.0,950000.0,D5600,0.2,0.0,S5602,Trade facilitation,2,5291,0,0,0,0,0,1003318,Multilateral,UNITED NATIONS,Africa,X1,X1,0.6,114000.0
2009/2010,0,0,Uncoded: Pre-APP,25010,0,0,Closed,0,Americas MC,ITC - International Trade Centre,UN - CORE,Not PBA,0,0.0,Foreign Non-Profit Making,950000.0,950000.0,D5600,0.8,0.0,S5602,Business support services and institutions,1,5291,0,0,0,0,0,1003318,Multilateral,UNITED NATIONS,America,X2,X2,0.1,76000.0
2009/2010,0,0,Uncoded: Pre-APP,33120,0,0,Closed,0,Americas MC,ITC - International Trade Centre,UN - CORE,Not PBA,0,0.0,Foreign Non-Profit Making,950000.0,950000.0,D5600,0.2,0.0,S5602,Trade facilitation,1,5291,0,0,0,0,0,1003318,Multilateral,UNITED NATIONS,America,X2,X2,0.1,19000.0
2009/2010,0,0,Uncoded: Pre-APP,25010,0,0,Closed,0,Asia MC,ITC - International Trade Centre,UN - CORE,Not PBA,0,0.0,Foreign Non-Profit Making,950000.0,950000.0,D5600,0.8,0.0,S5602,Business support services and institutions,3,5291,0,0,0,0,0,1003318,Multilateral,UNITED NATIONS,Asia,X3,X3,0.25,190000.0
2009/2010,0,0,Uncoded: Pre-APP,33120,0,0,Closed,0,Asia MC,ITC - International Trade Centre,UN - CORE,Not PBA,0,0.0,Foreign Non-Profit Making,950000.0,950000.0,D5600,0.2,0.0,S5602,Trade facilitation,3,5291,0,0,0,0,0,1003318,Multilateral,UNITED NATIONS,Asia,X3,X3,0.25,47500.0
2009/2010,0,0,Uncoded: Pre-APP,25010,0,0,Closed,0,Europe MC,ITC - International Trade Centre,UN - CORE,Not PBA,0,0.0,Foreign Non-Profit Making,950000.0,950000.0,D5600,0.8,0.0,S5602,Business support services and institutions,5,5291,0,0,0,0,0,1003318,Multilateral,UNITED NATIONS,Europe,X4,X4,0.05,38000.0
2009/2010,0,0,Uncoded: Pre-APP,33120,0,0,Closed,0,Europe MC,ITC - International Trade Centre,UN - CORE,Not PBA,0,0.0,Foreign Non-Profit Making,950000.0,950000.0,D5600,0.2,0.0,S5602,Trade facilitation,5,5291,0,0,0,0,0,1003318,Multilateral,UNITED NATIONS,Europe,X4,X4,0.05,9500.0
2009/2010,0,0,Uncoded: Pre-APP,72050,0,0,Closed,0,Sudan,WFP - World Food Programme,MHI Non-Food INIT,Not PBA,0,0.0,Foreign Non-Profit Making,3000000.0,3000000.0,D5301,1.0,0.0,S5320,Relief co-ordination; protection and support services,2,5303,0,0,0,0,0,1001721,Multilateral,UNITED NATIONS,Africa,SD,SD,1.0,1000000.0
2009/2010,0,0,Uncoded: Pre-APP,72010,0,0,Closed,0,Haiti,IFRC Appeals via CRCS,MHI Non-Food INIT,Not PBA,0,0.0,Canadian Non-Profit Making,10500000.0,10500000.0,D5301,1.0,0.0,S5320,Material relief assistance and services,1,5303,0,0,0,0,0,1014662,Civil Society,INTERNATIONAL NGO,America,HT,HT,1.0,10500000.0
2009/2010,0,0,Uncoded: Pre-APP,72010,0,0,Terminating,0,Haiti,Canadian Red Cross Society,MHI Non-Food INIT,Not PBA,0,0.0,Canadian Non-Profit Making,2800000.0,2800000.0,D5301,1.0,0.0,S5320,Material relief assistance and services,1,5303,0,0,0,0,1,1000821,Civil Society,NGO,America,HT,HT,1.0,2800000.0
2009/2010,0,0,Uncoded: Pre-APP,72010,0,0,Closed,0,Haiti,Int'l Organization for Migration,MHI Non-Food INIT,Not PBA,0,0.0,Foreign Non-Profit Making,3000000.0,3000000.0,D5301,1.0,0.0,S5320,Material relief assistance and services,1,5303,0,0,0,0,0,1000089,Multilateral,OTHER MULTILATERAL,America,HT,HT,1.0,3000000.0
