assay_id,tissue_id,cell_id,chembl_id,curated_by,src_assay_id,assay_tissue,assay_cell_type,assay_subcellular_fraction,tid,relationship_type,confidence_score,src_id,bao_format,variant_id
4191,,,CHEMBL619993,Autocuration,,,,,12166,H,8,1,BAO_0000218,
4192,,663.0,CHEMBL619994,Autocuration,,,RBL-2H3,,12166,H,8,1,BAO_0000219,
4193,,663.0,CHEMBL619995,Autocuration,,,RBL-2H3,,12166,H,8,1,BAO_0000219,
4194,,,CHEMBL619996,Autocuration,,,,,12166,H,8,1,BAO_0000019,
4195,,,CHEMBL619997,Autocuration,,,,,12166,H,8,1,BAO_0000019,
4196,,,CHEMBL619998,Expert,,,,,12166,H,8,1,BAO_0000019,
4197,,,CHEMBL619999,Expert,,,,,12166,H,8,1,BAO_0000019,
4198,,,CHEMBL620000,Autocuration,,,,,12166,H,8,1,BAO_0000019,
4199,,702.0,CHEMBL620001,Autocuration,,,RBL-1,,12166,H,8,1,BAO_0000219,
4200,,,CHEMBL620002,Expert,,,,,12166,D,9,1,BAO_0000357,
4201,,702.0,CHEMBL620003,Autocuration,,,RBL-1,,12166,H,8,1,BAO_0000219,
4202,,702.0,CHEMBL620004,Expert,,,RBL-1,,12166,H,8,1,BAO_0000219,
4203,,,CHEMBL874063,Autocuration,,,,,12166,H,8,1,BAO_0000357,
4204,,702.0,CHEMBL620005,Autocuration,,,RBL-1,,12166,H,8,1,BAO_0000219,
4205,,702.0,CHEMBL620006,Autocuration,,,RBL-1,,12166,H,8,1,BAO_0000219,
4206,,702.0,CHEMBL620007,Autocuration,,,RBL-1,,12166,H,8,1,BAO_0000219,
4207,,702.0,CHEMBL620008,Autocuration,,,RBL-1,,12166,H,8,1,BAO_0000219,
4208,,702.0,CHEMBL620009,Expert,,,RBL-1,,12166,D,9,1,BAO_0000219,
4209,,702.0,CHEMBL620010,Autocuration,,,RBL-1,,12166,H,8,1,BAO_0000219,
4210,,702.0,CHEMBL620011,Autocuration,,,RBL-1,,12166,H,8,1,BAO_0000219,
4211,,702.0,CHEMBL620677,Autocuration,,,RBL-1,,12166,H,8,1,BAO_0000219,
4212,,702.0,CHEMBL620678,Autocuration,,,RBL-1,,12166,H,8,1,BAO_0000219,
4213,,702.0,CHEMBL620679,Autocuration,,,RBL-1,,12166,H,8,1,BAO_0000219,
4214,,702.0,CHEMBL620680,Autocuration,,,RBL-1,,12166,H,8,1,BAO_0000219,
4215,,,CHEMBL620838,Expert,,,,,12166,D,9,1,BAO_0000357,
4216,,,CHEMBL620839,Autocuration,,,,,12166,H,8,1,BAO_0000357,
4217,,,CHEMBL620840,Expert,,,,,12166,H,8,1,BAO_0000357,
4218,,702.0,CHEMBL620841,Expert,,,RBL-1,,12166,H,8,1,BAO_0000219,
4219,,702.0,CHEMBL620842,Autocuration,,,RBL-1,,12166,H,8,1,BAO_0000219,
4220,,702.0,CHEMBL620843,Autocuration,,,RBL-1,,12166,H,8,1,BAO_0000219,
4221,,702.0,CHEMBL620844,Autocuration,,,RBL-1,,12166,H,8,1,BAO_0000219,
4222,,702.0,CHEMBL620845,Autocuration,,,RBL-1,,12166,H,8,1,BAO_0000219,
4223,,,CHEMBL620846,Autocuration,,,,,12166,H,8,1,BAO_0000019,
4224,,,CHEMBL873951,Autocuration,,,,,12166,H,8,1,BAO_0000357,
4225,,,CHEMBL620847,Autocuration,,,,,12166,H,8,1,BAO_0000357,
4226,,702.0,CHEMBL620848,Autocuration,,,RBL-1,,12166,H,8,1,BAO_0000219,
4227,,702.0,CHEMBL620849,Autocuration,,,RBL-1,,12166,H,8,1,BAO_0000219,
4228,,702.0,CHEMBL620850,Autocuration,,,RBL-1,,12166,H,8,1,BAO_0000219,
4229,,702.0,CHEMBL620851,Autocuration,,,RBL-1,,12166,H,8,1,BAO_0000219,
4230,,702.0,CHEMBL620852,Autocuration,,,RBL-1,,12166,H,8,1,BAO_0000219,
4231,,702.0,CHEMBL875098,Autocuration,,,RBL-1,,12166,H,8,1,BAO_0000219,
4232,,702.0,CHEMBL620853,Expert,,,RBL-1,,12166,D,9,1,BAO_0000219,
4233,,,CHEMBL620854,Autocuration,,,,,12166,H,8,1,BAO_0000019,
4234,,702.0,CHEMBL620855,Autocuration,,,RBL-1,,12166,H,8,1,BAO_0000219,
4235,,702.0,CHEMBL839884,Expert,,,RBL-1,,12166,H,8,1,BAO_0000219,
4236,,702.0,CHEMBL620856,Autocuration,,,RBL-1,,12166,H,8,1,BAO_0000219,
4237,,702.0,CHEMBL620857,Autocuration,,,RBL-1,,12166,H,8,1,BAO_0000219,
4238,,,CHEMBL620858,Autocuration,,,,,12166,H,8,1,BAO_0000019,
4239,,,CHEMBL620859,Autocuration,,,,,12166,H,8,1,BAO_0000019,
4240,,,CHEMBL620860,Autocuration,,,,,12166,H,8,1,BAO_0000019,
4241,,,CHEMBL620861,Autocuration,,,,,12166,H,8,1,BAO_0000019,
4242,,,CHEMBL620862,Expert,,,,,12166,H,8,1,BAO_0000357,
4243,,,CHEMBL620863,Autocuration,,,,,12166,H,8,1,BAO_0000357,
4244,,,CHEMBL620864,Autocuration,,,,,12166,H,8,1,BAO_0000019,
4245,,702.0,CHEMBL620865,Autocuration,,,RBL-1,,12166,H,8,1,BAO_0000219,
4246,,702.0,CHEMBL620866,Autocuration,,,RBL-1,,12166,H,8,1,BAO_0000219,
4247,,663.0,CHEMBL620867,Autocuration,,,RBL-2H3,,12166,H,8,1,BAO_0000219,
4248,,663.0,CHEMBL620868,Autocuration,,,RBL-2H3,,12166,H,8,1,BAO_0000219,
4249,,663.0,CHEMBL620869,Autocuration,,,RBL-2H3,,12166,H,8,1,BAO_0000219,
4250,,,CHEMBL873952,Autocuration,,,,,12166,H,8,1,BAO_0000019,
4251,,,CHEMBL875099,Autocuration,,,,,12166,H,8,1,BAO_0000357,
4252,,663.0,CHEMBL620870,Autocuration,,,RBL-2H3,,12166,H,8,1,BAO_0000219,
4253,,,CHEMBL618261,Autocuration,,,,,12166,H,8,1,BAO_0000019,
4254,,,CHEMBL618262,Autocuration,,,,,12166,H,8,1,BAO_0000019,
4255,,,CHEMBL619428,Autocuration,,,,,12166,H,8,1,BAO_0000019,
4256,,,CHEMBL619429,Autocuration,,,,,12166,H,8,1,BAO_0000019,
4257,,,CHEMBL619430,Autocuration,,,,,12166,H,8,1,BAO_0000019,
4258,,702.0,CHEMBL620017,Autocuration,,,RBL-1,,12166,H,8,1,BAO_0000219,
4259,,702.0,CHEMBL620018,Autocuration,,,RBL-1,,12166,H,8,1,BAO_0000219,
4260,,702.0,CHEMBL620019,Autocuration,,,RBL-1,,12166,H,8,1,BAO_0000219,
4261,,702.0,CHEMBL620020,Autocuration,,,RBL-1,,12166,H,8,1,BAO_0000219,
4262,,702.0,CHEMBL620021,Autocuration,,,RBL-1,,12166,H,8,1,BAO_0000219,
4263,,702.0,CHEMBL620022,Autocuration,,,RBL-1,,12166,H,8,1,BAO_0000219,
4264,,702.0,CHEMBL620023,Autocuration,,,RBL-1,,12166,H,8,1,BAO_0000219,
4265,,702.0,CHEMBL620024,Autocuration,,,RBL-1,,12166,H,8,1,BAO_0000219,
4266,,702.0,CHEMBL620025,Autocuration,,,RBL-1,,12166,H,8,1,BAO_0000219,
4267,,702.0,CHEMBL620026,Autocuration,,,RBL-1,,12166,H,8,1,BAO_0000219,
4268,,702.0,CHEMBL620027,Autocuration,,,RBL-1,,12166,H,8,1,BAO_0000219,
4269,,,CHEMBL620028,Expert,,,,,12166,D,9,1,BAO_0000019,
4270,,,CHEMBL620029,Autocuration,,,,,12166,H,8,1,BAO_0000357,
4271,,,CHEMBL620030,Autocuration,,,,,12166,H,8,1,BAO_0000357,
4272,,702.0,CHEMBL875415,Autocuration,,,RBL-1,,12166,H,8,1,BAO_0000219,
4273,,702.0,CHEMBL618256,Autocuration,,,RBL-1,,12166,H,8,1,BAO_0000219,
4274,,702.0,CHEMBL618257,Autocuration,,,RBL-1,,12166,H,8,1,BAO_0000219,
4275,,702.0,CHEMBL618258,Autocuration,,,RBL-1,,12166,H,8,1,BAO_0000219,
4276,,702.0,CHEMBL618259,Autocuration,,,RBL-1,,12166,H,8,1,BAO_0000219,
4277,,,CHEMBL618260,Autocuration,,,,,12166,H,8,1,BAO_0000019,
4278,,702.0,CHEMBL618215,Autocuration,,,RBL-1,,12166,H,8,1,BAO_0000219,
4279,,702.0,CHEMBL618390,Autocuration,,,RBL-1,,12166,H,8,1,BAO_0000219,
4280,,702.0,CHEMBL618391,Autocuration,,,RBL-1,,12166,H,8,1,BAO_0000219,
4281,,702.0,CHEMBL618392,Autocuration,,,RBL-1,,12166,H,8,1,BAO_0000219,
4282,,702.0,CHEMBL618393,Autocuration,,,RBL-1,,12166,H,8,1,BAO_0000219,
4283,,,CHEMBL618394,Autocuration,,,,,12166,H,8,1,BAO_0000219,
4284,,702.0,CHEMBL618395,Expert,,,RBL-1,,12166,H,8,1,BAO_0000219,
4285,,702.0,CHEMBL618396,Expert,,,RBL-1,,12166,D,9,1,BAO_0000219,
4286,,702.0,CHEMBL858253,Expert,,,RBL-1,,12166,D,9,1,BAO_0000219,
4287,,,CHEMBL618397,Autocuration,,,,,12166,D,9,1,BAO_0000019,
4288,,,CHEMBL618398,Autocuration,,,,,12054,H,8,1,BAO_0000357,
4289,,,CHEMBL618399,Autocuration,,,,,22226,U,0,1,BAO_0000019,
4290,,,CHEMBL618400,Expert,,,,,55,H,8,1,BAO_0000357,
4291,,,CHEMBL618401,Autocuration,,,,,55,H,8,1,BAO_0000357,
4292,,,CHEMBL618402,Autocuration,,,,,55,H,8,1,BAO_0000357,
4293,,702.0,CHEMBL876400,Autocuration,,,RBL-1,,55,H,8,1,BAO_0000219,
4294,,,CHEMBL618403,Expert,,,,,55,H,8,1,BAO_0000357,
4295,,,CHEMBL618404,Autocuration,,,,,55,H,8,1,BAO_0000357,
4296,,,CHEMBL618405,Autocuration,,,,,55,H,8,1,BAO_0000357,
4297,,,CHEMBL618406,Autocuration,,,,,55,H,8,1,BAO_0000357,
4298,,,CHEMBL618407,Expert,,,,,55,H,8,1,BAO_0000019,
4299,,,CHEMBL618408,Autocuration,,,,,55,H,8,1,BAO_0000357,
4300,,,CHEMBL618409,Autocuration,,,,,55,H,8,1,BAO_0000357,
4301,,,CHEMBL618410,Autocuration,,,,,55,H,8,1,BAO_0000357,
4302,,,CHEMBL618411,Autocuration,,,,,55,H,8,1,BAO_0000357,
4303,,,CHEMBL618412,Autocuration,,,,,55,H,8,1,BAO_0000357,
4304,,702.0,CHEMBL618413,Autocuration,,,RBL-1,,12166,H,8,1,BAO_0000219,
4305,,,CHEMBL618414,Autocuration,,,,,12166,H,8,1,BAO_0000357,
4306,,,CHEMBL618415,Autocuration,,,,,10102,H,8,1,BAO_0000357,
4307,,,CHEMBL618416,Autocuration,,,,,10102,H,8,1,BAO_0000019,
4308,,,CHEMBL876401,Autocuration,,,,,10102,H,8,1,BAO_0000357,
4309,,,CHEMBL618417,Expert,,,,,10102,H,8,1,BAO_0000357,
4310,,,CHEMBL618418,Autocuration,,,,,10102,H,8,1,BAO_0000357,
4311,,,CHEMBL618419,Autocuration,,,,,10102,H,8,1,BAO_0000357,
4312,,,CHEMBL618420,Autocuration,,,,,10102,H,8,1,BAO_0000357,
4313,,,CHEMBL618421,Autocuration,,,,,10102,H,8,1,BAO_0000357,
4314,,,CHEMBL618422,Autocuration,,,,,11238,H,8,1,BAO_0000019,
4315,,,CHEMBL618423,Autocuration,,,,,11238,H,8,1,BAO_0000019,
4316,,,CHEMBL618424,Autocuration,,,,,11238,H,8,1,BAO_0000019,
4317,,,CHEMBL618425,Intermediate,,,,,100284,S,2,1,BAO_0000220,
4318,,,CHEMBL618426,Autocuration,,,,,22226,U,0,1,BAO_0000019,
4319,,390.0,CHEMBL618427,Expert,,,Panel (56 tumour cell lines),,80623,N,1,1,BAO_0000219,
4320,,345.0,CHEMBL618428,Expert,,,5637,,80008,N,1,1,BAO_0000219,
4321,,345.0,CHEMBL618429,Intermediate,,,5637,,80008,N,1,1,BAO_0000219,
4322,,345.0,CHEMBL618430,Intermediate,,,5637,,80008,N,1,1,BAO_0000219,
4323,,345.0,CHEMBL618431,Expert,,,5637,,80008,N,1,1,BAO_0000219,
4324,,345.0,CHEMBL883799,Expert,,,5637,,80008,N,1,1,BAO_0000219,
4325,,345.0,CHEMBL618432,Intermediate,,,5637,,80008,N,1,1,BAO_0000219,
4326,,345.0,CHEMBL618433,Intermediate,,,5637,,80008,N,1,1,BAO_0000219,
4327,,,CHEMBL618434,Expert,,,,,10443,D,9,1,BAO_0000357,
4328,,407.0,CHEMBL618435,Expert,,,CV-1,,240,H,8,1,BAO_0000219,
4329,,,CHEMBL876402,Autocuration,,,,,10577,H,8,1,BAO_0000357,
4330,,,CHEMBL618436,Autocuration,,,,,104698,H,6,1,BAO_0000019,
4331,,,CHEMBL618437,Autocuration,,,,,22226,U,0,1,BAO_0000218,
4332,,,CHEMBL618438,Intermediate,,,,,20033,D,9,1,BAO_0000357,
4333,,,CHEMBL883800,Expert,,,,Microsomes,17045,H,8,1,BAO_0000251,
4334,,,CHEMBL618439,Expert,,,,Microsomes,17045,H,8,1,BAO_0000251,
4335,,,CHEMBL618440,Intermediate,,,,,22226,U,0,1,BAO_0000019,
4336,,,CHEMBL618441,Intermediate,,,,,22226,U,0,1,BAO_0000019,
4337,,,CHEMBL618442,Expert,,,,,11938,H,8,1,BAO_0000019,
4338,,,CHEMBL618443,Autocuration,,,,,11938,H,8,1,BAO_0000019,
4339,,,CHEMBL619158,Expert,,,,,11938,H,8,1,BAO_0000019,
4340,,,CHEMBL620974,Autocuration,,,,,11938,H,8,1,BAO_0000019,
4341,,,CHEMBL620975,Autocuration,,,,,11938,H,8,1,BAO_0000357,
4342,,,CHEMBL620976,Intermediate,,,,,22226,U,0,1,BAO_0000019,
4343,,,CHEMBL620977,Expert,,,,,22226,U,0,1,BAO_0000019,
4344,,542.0,CHEMBL620978,Intermediate,,,Panel NCI-60 (60 carcinoma cell lines),,80315,N,1,1,BAO_0000219,
4345,,542.0,CHEMBL620979,Intermediate,,,Panel NCI-60 (60 carcinoma cell lines),,80315,N,1,1,BAO_0000219,
4346,,542.0,CHEMBL620980,Expert,,,Panel NCI-60 (60 carcinoma cell lines),,80315,N,1,1,BAO_0000219,
4347,,542.0,CHEMBL620981,Expert,,,Panel NCI-60 (60 carcinoma cell lines),,80315,N,1,1,BAO_0000219,
4348,,542.0,CHEMBL620982,Expert,,,Panel NCI-60 (60 carcinoma cell lines),,80315,N,1,1,BAO_0000219,
4349,,542.0,CHEMBL620983,Expert,,,Panel NCI-60 (60 carcinoma cell lines),,80315,N,1,1,BAO_0000219,
4350,,,CHEMBL620984,Autocuration,,,,,104775,H,4,1,BAO_0000019,
4351,,,CHEMBL620985,Autocuration,,,,,104775,H,4,1,BAO_0000019,
4352,,,CHEMBL620986,Expert,,,,,275,H,8,1,BAO_0000357,
4353,,,CHEMBL620987,Expert,,,,,50425,N,1,1,BAO_0000218,
4354,,,CHEMBL620988,Expert,,,,,50425,N,1,1,BAO_0000218,
4355,,,CHEMBL620989,Expert,,,,,50425,N,1,1,BAO_0000218,
4356,,,CHEMBL620990,Expert,,,,,50425,N,1,1,BAO_0000218,
4357,,,CHEMBL620991,Intermediate,,,,,50425,N,1,1,BAO_0000218,
4358,,850.0,CHEMBL620992,Intermediate,,,6C3HED,,80628,N,1,1,BAO_0000218,
4359,,850.0,CHEMBL620993,Intermediate,,,6C3HED,,80628,N,1,1,BAO_0000218,
4360,,850.0,CHEMBL620994,Intermediate,,,6C3HED,,80628,N,1,1,BAO_0000218,
4361,,850.0,CHEMBL620995,Intermediate,,,6C3HED,,80628,N,1,1,BAO_0000218,
4362,,850.0,CHEMBL620996,Intermediate,,,6C3HED,,80628,N,1,1,BAO_0000218,
4363,,850.0,CHEMBL875581,Intermediate,,,6C3HED,,80628,N,1,1,BAO_0000218,
4364,,,CHEMBL620997,Autocuration,,,,,22224,U,0,1,BAO_0000218,
4365,,,CHEMBL620998,Autocuration,,,,,22224,U,0,1,BAO_0000218,
4366,,,CHEMBL620999,Autocuration,,,,,22224,U,0,1,BAO_0000218,
4367,,,CHEMBL621000,Autocuration,,,,,22224,U,0,1,BAO_0000218,
4368,,,CHEMBL621001,Autocuration,,,,,22224,U,0,1,BAO_0000218,
4369,,,CHEMBL621002,Autocuration,,,,,22224,U,0,1,BAO_0000218,
4370,,,CHEMBL621003,Autocuration,,,,,22224,U,0,1,BAO_0000218,
4371,,,CHEMBL621004,Autocuration,,,,,22224,U,0,1,BAO_0000218,
4372,,,CHEMBL621005,Autocuration,,,,,22224,U,0,1,BAO_0000218,
4373,,,CHEMBL621006,Autocuration,,,,,22224,U,0,1,BAO_0000218,
4374,,,CHEMBL621007,Autocuration,,,,,22224,U,0,1,BAO_0000218,
4375,,,CHEMBL621008,Autocuration,,,,,22224,U,0,1,BAO_0000218,
4376,,,CHEMBL621009,Autocuration,,,,,22224,U,0,1,BAO_0000218,
4377,,,CHEMBL857705,Autocuration,,,,,22224,U,0,1,BAO_0000218,
4378,,,CHEMBL619828,Autocuration,,,,,22224,U,0,1,BAO_0000218,
4379,,,CHEMBL619829,Autocuration,,,,,22224,U,0,1,BAO_0000218,
4380,,,CHEMBL619830,Autocuration,,,,,22224,U,0,1,BAO_0000218,
4381,,,CHEMBL619831,Autocuration,,,,,22224,U,0,1,BAO_0000218,
4382,,,CHEMBL619832,Autocuration,,,,,22224,U,0,1,BAO_0000218,
4383,,,CHEMBL619833,Autocuration,,,,,22224,U,0,1,BAO_0000218,
4384,,,CHEMBL619834,Autocuration,,,,,22224,U,0,1,BAO_0000218,
4385,,,CHEMBL619835,Autocuration,,,,,22224,U,0,1,BAO_0000218,
4386,,,CHEMBL619836,Autocuration,,,,,22224,U,0,1,BAO_0000218,
4387,,850.0,CHEMBL619837,Intermediate,,,6C3HED,,80628,N,1,1,BAO_0000218,
4388,,,CHEMBL619838,Autocuration,,,,,22224,U,0,1,BAO_0000218,
4389,,,CHEMBL619839,Intermediate,,,,,50594,N,1,1,BAO_0000218,
4390,,850.0,CHEMBL619840,Intermediate,,,6C3HED,,80628,N,1,1,BAO_0000218,
4391,,850.0,CHEMBL619841,Intermediate,,,6C3HED,,80628,N,1,1,BAO_0000218,
4392,,850.0,CHEMBL857704,Expert,,,6C3HED,,80628,N,1,1,BAO_0000218,
4393,,850.0,CHEMBL619842,Intermediate,,,6C3HED,,80628,N,1,1,BAO_0000218,
4394,,850.0,CHEMBL619843,Expert,,,6C3HED,,80628,N,1,1,BAO_0000218,
4395,,,CHEMBL619844,Autocuration,,,,,22226,U,0,1,BAO_0000019,
4396,2107.0,,CHEMBL857855,Autocuration,,Liver,,Microsomes,22226,U,0,1,BAO_0000251,
4397,2107.0,,CHEMBL619845,Autocuration,,Liver,,Microsomes,22226,U,0,1,BAO_0000251,
4398,2107.0,,CHEMBL619846,Autocuration,,Liver,,Microsomes,22226,U,0,1,BAO_0000251,
4399,2107.0,,CHEMBL619847,Autocuration,,Liver,,Microsomes,22226,U,0,1,BAO_0000251,
4400,2107.0,,CHEMBL619848,Autocuration,,Liver,,Microsomes,22226,U,0,1,BAO_0000251,
4401,2107.0,,CHEMBL620893,Autocuration,,Liver,,Microsomes,22226,U,0,1,BAO_0000251,
4402,2107.0,,CHEMBL620894,Autocuration,,Liver,,Microsomes,22226,U,0,1,BAO_0000251,
4403,2107.0,,CHEMBL620895,Autocuration,,Liver,,Microsomes,22226,U,0,1,BAO_0000251,
4404,2107.0,,CHEMBL620896,Autocuration,,Liver,,Microsomes,22226,U,0,1,BAO_0000251,
4405,2107.0,,CHEMBL620897,Autocuration,,Liver,,Microsomes,22226,U,0,1,BAO_0000251,
4406,2107.0,,CHEMBL620898,Autocuration,,Liver,,Microsomes,22226,U,0,1,BAO_0000251,
4407,2107.0,,CHEMBL620899,Autocuration,,Liver,,Microsomes,22226,U,0,1,BAO_0000251,
4408,1969.0,,CHEMBL620900,Autocuration,,Plasma,,,22224,U,0,1,BAO_0000218,
4409,,,CHEMBL620901,Autocuration,,,,,22224,U,0,1,BAO_0000218,
4410,,,CHEMBL620902,Autocuration,,,,,22224,U,0,1,BAO_0000218,
4411,,,CHEMBL620903,Autocuration,,,,,22224,U,0,1,BAO_0000218,
4412,,,CHEMBL620904,Autocuration,,,,,22224,U,0,1,BAO_0000218,
4413,,,CHEMBL620905,Autocuration,,,,,22224,U,0,1,BAO_0000218,
4414,,,CHEMBL620906,Autocuration,,,,,22224,U,0,1,BAO_0000218,
4415,,,CHEMBL875420,Autocuration,,,,,22224,U,0,1,BAO_0000218,
4416,,,CHEMBL620907,Autocuration,,,,,22224,U,0,1,BAO_0000218,
4417,,,CHEMBL620908,Autocuration,,,,,22224,U,0,1,BAO_0000218,
4418,,,CHEMBL620909,Autocuration,,,,,22224,U,0,1,BAO_0000218,
4419,,,CHEMBL620910,Autocuration,,,,,22224,U,0,1,BAO_0000218,
4420,,,CHEMBL620911,Autocuration,,,,,22224,U,0,1,BAO_0000218,
4421,,,CHEMBL620912,Autocuration,,,,,22224,U,0,1,BAO_0000218,
4422,,,CHEMBL620913,Autocuration,,,,,22224,U,0,1,BAO_0000218,
4423,,,CHEMBL620914,Autocuration,,,,,22224,U,0,1,BAO_0000218,
4424,,,CHEMBL620915,Autocuration,,,,,22224,U,0,1,BAO_0000218,
4425,,,CHEMBL620916,Autocuration,,,,,22224,U,0,1,BAO_0000218,
4426,,,CHEMBL620917,Autocuration,,,,,22224,U,0,1,BAO_0000218,
4427,,,CHEMBL620918,Autocuration,,,,,22224,U,0,1,BAO_0000218,
4428,,,CHEMBL620919,Autocuration,,,,,22224,U,0,1,BAO_0000218,
4429,1969.0,,CHEMBL620920,Autocuration,,Plasma,,,22224,U,0,1,BAO_0000218,
4430,1969.0,,CHEMBL620921,Autocuration,,Plasma,,,22224,U,0,1,BAO_0000218,
4431,1969.0,,CHEMBL620922,Autocuration,,Plasma,,,22224,U,0,1,BAO_0000218,
4432,,,CHEMBL620923,Autocuration,,,,,22224,U,0,1,BAO_0000218,
4433,1969.0,,CHEMBL620924,Autocuration,,Plasma,,,22224,U,0,1,BAO_0000218,
4434,,,CHEMBL620925,Autocuration,,,,,22224,U,0,1,BAO_0000218,
4435,,,CHEMBL620926,Autocuration,,,,,22224,U,0,1,BAO_0000218,
4436,,,CHEMBL620927,Autocuration,,,,,22224,U,0,1,BAO_0000218,
4437,,,CHEMBL620928,Autocuration,,,,,22224,U,0,1,BAO_0000218,
4438,,,CHEMBL620929,Autocuration,,,,,22224,U,0,1,BAO_0000218,
4439,1969.0,,CHEMBL620930,Autocuration,,Plasma,,,22224,U,0,1,BAO_0000218,
4440,,,CHEMBL620931,Autocuration,,,,,22224,U,0,1,BAO_0000218,
4441,,,CHEMBL620932,Autocuration,,,,,22224,U,0,1,BAO_0000218,
4442,,,CHEMBL620933,Autocuration,,,,,22224,U,0,1,BAO_0000218,
4443,,,CHEMBL620934,Autocuration,,,,,22224,U,0,1,BAO_0000218,
4444,,,CHEMBL620935,Autocuration,,,,,22224,U,0,1,BAO_0000218,
4445,,,CHEMBL620936,Autocuration,,,,,22224,U,0,1,BAO_0000218,
4446,,,CHEMBL620937,Autocuration,,,,,22224,U,0,1,BAO_0000218,
4447,,,CHEMBL620938,Autocuration,,,,,22224,U,0,1,BAO_0000218,
4448,,,CHEMBL620939,Autocuration,,,,,22224,U,0,1,BAO_0000218,
4449,,,CHEMBL620940,Autocuration,,,,,22224,U,0,1,BAO_0000218,
4450,,,CHEMBL620941,Autocuration,,,,,22224,U,0,1,BAO_0000218,
4451,,,CHEMBL620942,Autocuration,,,,,22224,U,0,1,BAO_0000218,
4452,,,CHEMBL620943,Autocuration,,,,,22224,U,0,1,BAO_0000218,
4453,,,CHEMBL620944,Autocuration,,,,,22224,U,0,1,BAO_0000218,
4454,,,CHEMBL620945,Autocuration,,,,,22224,U,0,1,BAO_0000218,
4455,,,CHEMBL620946,Autocuration,,,,,22224,U,0,1,BAO_0000218,
4456,,,CHEMBL620947,Autocuration,,,,,22224,U,0,1,BAO_0000218,
4457,,,CHEMBL620948,Autocuration,,,,,22224,U,0,1,BAO_0000218,
4458,,,CHEMBL620949,Autocuration,,,,,22224,U,0,1,BAO_0000218,
4459,,,CHEMBL620950,Autocuration,,,,,22224,U,0,1,BAO_0000218,
4460,,,CHEMBL620951,Autocuration,,,,,22224,U,0,1,BAO_0000218,
4461,,,CHEMBL620952,Autocuration,,,,,22224,U,0,1,BAO_0000218,
4462,,,CHEMBL875421,Autocuration,,,,,22224,U,0,1,BAO_0000218,
4463,,,CHEMBL620953,Autocuration,,,,,22224,U,0,1,BAO_0000218,
4464,,,CHEMBL873491,Intermediate,,,,,50588,N,1,1,BAO_0000218,
4465,,,CHEMBL620954,Intermediate,,,,,50588,N,1,1,BAO_0000218,
4466,1969.0,,CHEMBL620955,Intermediate,,Plasma,,,50588,N,1,1,BAO_0000218,
4467,1969.0,,CHEMBL618097,Intermediate,,Plasma,,,50588,N,1,1,BAO_0000218,
4468,1969.0,,CHEMBL618268,Intermediate,,Plasma,,,50588,N,1,1,BAO_0000218,
4469,1969.0,,CHEMBL618269,Intermediate,,Plasma,,,50588,N,1,1,BAO_0000218,
4470,1969.0,,CHEMBL618270,Intermediate,,Plasma,,,50588,N,1,1,BAO_0000218,
4471,,,CHEMBL618271,Intermediate,,,,,50588,N,1,1,BAO_0000218,
4472,,,CHEMBL873493,Intermediate,,,,,50588,N,1,1,BAO_0000218,
4473,,,CHEMBL621031,Intermediate,,,,,50588,N,1,1,BAO_0000218,
4474,,,CHEMBL621032,Intermediate,,,,,50588,N,1,1,BAO_0000218,
4475,,,CHEMBL621033,Intermediate,,,,,50588,N,1,1,BAO_0000218,
4476,1969.0,,CHEMBL621034,Intermediate,,Plasma,,,50588,N,1,1,BAO_0000218,
4477,,,CHEMBL621035,Intermediate,,,,,50588,N,1,1,BAO_0000218,
4478,1969.0,,CHEMBL621036,Intermediate,,Plasma,,,50588,N,1,1,BAO_0000218,
4479,1969.0,,CHEMBL621037,Intermediate,,Plasma,,,50588,N,1,1,BAO_0000218,
4480,,,CHEMBL619812,Intermediate,,,,,50588,N,1,1,BAO_0000218,
4481,,,CHEMBL619813,Intermediate,,,,,50588,N,1,1,BAO_0000218,
4482,,,CHEMBL873335,Intermediate,,,,,50588,N,1,1,BAO_0000218,
4483,,,CHEMBL619814,Intermediate,,,,,50588,N,1,1,BAO_0000218,
4484,,,CHEMBL619815,Expert,,,,,50506,N,1,1,BAO_0000218,
4485,,,CHEMBL619816,Expert,,,,,50506,N,1,1,BAO_0000218,
4486,,,CHEMBL619817,Autocuration,,,,,22224,U,0,1,BAO_0000218,
4487,,,CHEMBL619818,Intermediate,,,,,100710,N,1,1,BAO_0000218,
4488,1969.0,,CHEMBL619819,Autocuration,,Plasma,,,22224,U,0,1,BAO_0000218,
4489,,,CHEMBL619820,Autocuration,,,,,22224,U,0,1,BAO_0000218,
4490,,,CHEMBL875419,Autocuration,,,,,22224,U,0,1,BAO_0000218,
4491,1969.0,,CHEMBL619821,Autocuration,,Plasma,,,22224,U,0,1,BAO_0000218,
4492,,,CHEMBL619822,Autocuration,,,,,22224,U,0,1,BAO_0000218,
4493,,,CHEMBL619823,Autocuration,,,,,22224,U,0,1,BAO_0000218,
4494,,,CHEMBL619824,Autocuration,,,,,22224,U,0,1,BAO_0000218,
4495,,,CHEMBL619825,Autocuration,,,,,22224,U,0,1,BAO_0000218,
4496,,,CHEMBL619826,Autocuration,,,,,22224,U,0,1,BAO_0000218,
4497,2048.0,,CHEMBL619827,Autocuration,,Lung,,,22224,U,0,1,BAO_0000218,
