assays_ss_d,assays_ss_tss,assays_dc_d,assays_tss_d,assays_ss_rgnsm,assays_ss_ctgr,assays_cll_d,assays_ss_tx_d,assays_ss_sbclllr_frctn,assays_crtd_b,assays_ss_strn,assays_cnfdnc_scr,assays_src_d,assays_src_ss_d,assays_chmbl_d,assays_b_frmt,assays_vrnt_d
8876,,17728,,Mus musculus,,,10090.0,,Intermediate,,1,1,,CHEMBL626339,BAO_0000218,
8877,,17728,,Mus musculus,,,10090.0,,Intermediate,,1,1,,CHEMBL626340,BAO_0000218,
8878,,17728,,Mus musculus,,,10090.0,,Intermediate,,1,1,,CHEMBL625377,BAO_0000218,
8879,,17728,,Mus musculus,,,10090.0,,Intermediate,,1,1,,CHEMBL625378,BAO_0000218,
8880,,17728,,Mus musculus,,,10090.0,,Intermediate,,1,1,,CHEMBL625379,BAO_0000218,
8881,,14294,,Sus scrofa,,,9823.0,Microsomes,Autocuration,,0,1,,CHEMBL625380,BAO_0000251,
8882,,14294,,Sus scrofa,,,9823.0,Microsomes,Autocuration,,0,1,,CHEMBL625381,BAO_0000251,
8883,,6056,,Sus scrofa,,,9823.0,,Autocuration,,0,1,,CHEMBL625382,BAO_0000019,
8884,,1317,,Sus scrofa,,,9823.0,,Autocuration,,0,1,,CHEMBL873828,BAO_0000218,
8885,,1317,,Sus scrofa,,,9823.0,,Autocuration,,0,1,,CHEMBL625383,BAO_0000218,
8886,,5229,,Sus scrofa,,,9823.0,,Autocuration,,0,1,,CHEMBL625384,BAO_0000019,
8887,,4231,,Sus scrofa,,,9823.0,,Autocuration,,0,1,,CHEMBL625385,BAO_0000019,
8888,Liver,4231,2107.0,Sus scrofa,,,9823.0,,Autocuration,,0,1,,CHEMBL625386,BAO_0000221,
8889,Liver,5318,2107.0,Sus scrofa,,,9823.0,,Autocuration,,0,1,,CHEMBL623571,BAO_0000221,
8890,Liver,5318,2107.0,Sus scrofa,,,9823.0,,Autocuration,,0,1,,CHEMBL623572,BAO_0000221,
8891,Liver,5318,2107.0,Sus scrofa,,,9823.0,,Autocuration,,0,1,,CHEMBL623573,BAO_0000221,
8892,Liver,3305,2107.0,Sus scrofa,,,9823.0,,Autocuration,,0,1,,CHEMBL623574,BAO_0000221,
8893,Liver,3305,2107.0,Sus scrofa,,,9823.0,,Autocuration,,0,1,,CHEMBL623575,BAO_0000221,
8894,Liver,2842,2107.0,Sus scrofa,,,9823.0,,Autocuration,,0,1,,CHEMBL623749,BAO_0000221,
8895,Liver,2842,2107.0,Sus scrofa,,,9823.0,,Autocuration,,0,1,,CHEMBL623750,BAO_0000221,
8896,Liver,889,2107.0,Sus scrofa,,,9823.0,,Autocuration,,0,1,,CHEMBL623751,BAO_0000221,
8897,Liver,1904,2107.0,Sus scrofa,,,9823.0,,Autocuration,,0,1,,CHEMBL623752,BAO_0000221,
8898,Plasma,4186,1969.0,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL623753,BAO_0000218,
8899,Plasma,2774,1969.0,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL623754,BAO_0000218,
8900,Plasma,1742,1969.0,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL623755,BAO_0000218,
8901,,3169,,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL623756,BAO_0000218,
8902,,3169,,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL623757,BAO_0000218,
8903,,2081,,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL623758,BAO_0000218,
8904,Brain,3307,955.0,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL623759,BAO_0000218,
8905,,4727,,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL623760,BAO_0000218,
8906,,6597,,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL623761,BAO_0000218,
8907,Plasma,16365,1969.0,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL623762,BAO_0000218,
8908,Plasma,16365,1969.0,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL877594,BAO_0000218,
8909,Plasma,16365,1969.0,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL623763,BAO_0000218,
8910,Plasma,16365,1969.0,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL623764,BAO_0000218,
8911,Plasma,16365,1969.0,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL623765,BAO_0000218,
8912,Blood,2591,178.0,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL623766,BAO_0000218,
8913,Blood,2591,178.0,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL623767,BAO_0000218,
8914,Blood,2591,178.0,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL623768,BAO_0000218,
8915,Plasma,5978,1969.0,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL623769,BAO_0000218,
8916,Plasma,5978,1969.0,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL623770,BAO_0000218,
8917,Plasma,5978,1969.0,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL623771,BAO_0000218,
8918,Plasma,5978,1969.0,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL623772,BAO_0000218,
8919,Plasma,5978,1969.0,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL623773,BAO_0000218,
8920,Plasma,5978,1969.0,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL623774,BAO_0000218,
8921,Plasma,5978,1969.0,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL623775,BAO_0000218,
8922,,14465,,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL623776,BAO_0000218,
8923,Plasma,4723,1969.0,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL622191,BAO_0000218,
8924,Plasma,4723,1969.0,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL622192,BAO_0000218,
8925,Plasma,4576,1969.0,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL622193,BAO_0000218,
8926,Plasma,12873,1969.0,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL622194,BAO_0000218,
8927,Plasma,12873,1969.0,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL622195,BAO_0000218,
8928,Plasma,6824,1969.0,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL622196,BAO_0000218,
8929,Plasma,17065,1969.0,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL622197,BAO_0000218,
8930,Plasma,2932,1969.0,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL622198,BAO_0000218,
8931,Plasma,2932,1969.0,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL622199,BAO_0000218,
8932,Plasma,2879,1969.0,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL622200,BAO_0000218,
8933,Plasma,2864,1969.0,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL622201,BAO_0000218,
8934,Plasma,16367,1969.0,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL623990,BAO_0000218,
8935,Plasma,17717,1969.0,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL623991,BAO_0000218,
8936,Plasma,17717,1969.0,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL623992,BAO_0000218,
8937,Plasma,17717,1969.0,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL623993,BAO_0000218,
8938,Plasma,17717,1969.0,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL623994,BAO_0000218,
8939,Plasma,17720,1969.0,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL623995,BAO_0000218,
8940,Plasma,17720,1969.0,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL623996,BAO_0000218,
8941,Plasma,17720,1969.0,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL623997,BAO_0000218,
8942,Plasma,4516,1969.0,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL623998,BAO_0000218,
8943,Plasma,4516,1969.0,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL623999,BAO_0000218,
8944,Plasma,4516,1969.0,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL624000,BAO_0000218,
8945,Plasma,5199,1969.0,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL624001,BAO_0000218,
8946,Plasma,17538,1969.0,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL624002,BAO_0000218,
8947,Plasma,6685,1969.0,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL624003,BAO_0000218,
8948,Plasma,6685,1969.0,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL624004,BAO_0000218,
8949,Heart,16434,948.0,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL624005,BAO_0000218,
8950,Heart,16434,948.0,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL624006,BAO_0000218,
8951,Heart,16434,948.0,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL624007,BAO_0000218,
8952,Heart,16434,948.0,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL624008,BAO_0000218,
8953,Heart,16434,948.0,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL624009,BAO_0000218,
8954,Heart,16434,948.0,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL874387,BAO_0000218,
8955,Heart,16434,948.0,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL624010,BAO_0000218,
8956,Heart,16434,948.0,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL624011,BAO_0000218,
8957,Heart,16435,948.0,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL624012,BAO_0000218,
8958,Heart,16435,948.0,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL624013,BAO_0000218,
8959,Heart,16435,948.0,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL624736,BAO_0000218,
8960,Heart,16435,948.0,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL624737,BAO_0000218,
8961,Heart,16434,948.0,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL624738,BAO_0000218,
8962,Heart,16434,948.0,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL624739,BAO_0000218,
8963,Heart,16434,948.0,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL624740,BAO_0000218,
8964,Heart,16435,948.0,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL624896,BAO_0000218,
8965,Heart,16435,948.0,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL624897,BAO_0000218,
8966,Heart,16435,948.0,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL624108,BAO_0000218,
8967,Heart,16435,948.0,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL624109,BAO_0000218,
8968,Heart,16435,948.0,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL624110,BAO_0000218,
8969,Heart,16435,948.0,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL624111,BAO_0000218,
8970,Heart,16435,948.0,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL624112,BAO_0000218,
8971,Heart,16435,948.0,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL624113,BAO_0000218,
8972,Heart,16435,948.0,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL619709,BAO_0000218,
8973,Heart,16435,948.0,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL619710,BAO_0000218,
8974,Kidney,16434,2113.0,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL619711,BAO_0000218,
8975,Kidney,16434,2113.0,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL619712,BAO_0000218,
8976,Kidney,16434,2113.0,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL619713,BAO_0000218,
8977,Kidney,16434,2113.0,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL619714,BAO_0000218,
8978,Kidney,16434,2113.0,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL619715,BAO_0000218,
8979,Kidney,16434,2113.0,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL619716,BAO_0000218,
8980,Kidney,16434,2113.0,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL619717,BAO_0000218,
8981,Kidney,16434,2113.0,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL619718,BAO_0000218,
8982,Kidney,16435,2113.0,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL619719,BAO_0000218,
8983,Kidney,16435,2113.0,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL875329,BAO_0000218,
8984,Kidney,16435,2113.0,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL619720,BAO_0000218,
8985,Kidney,16435,2113.0,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL619721,BAO_0000218,
8986,Kidney,16435,2113.0,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL619722,BAO_0000218,
8987,Kidney,16435,2113.0,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL619723,BAO_0000218,
8988,Kidney,16435,2113.0,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL619724,BAO_0000218,
8989,Kidney,16435,2113.0,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL619725,BAO_0000218,
8990,Kidney,16434,2113.0,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL619726,BAO_0000218,
8991,Kidney,16434,2113.0,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL619727,BAO_0000218,
8992,Kidney,16434,2113.0,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL619728,BAO_0000218,
8993,Kidney,16435,2113.0,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL619729,BAO_0000218,
8994,Muscle tissue,11977,2385.0,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL619730,BAO_0000218,
8995,Muscle tissue,11977,2385.0,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL619731,BAO_0000218,
8996,Muscle tissue,11977,2385.0,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL619732,BAO_0000218,
8997,Muscle tissue,11977,2385.0,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL619733,BAO_0000218,
8998,Muscle tissue,11977,2385.0,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL619734,BAO_0000218,
8999,Zone of skin,11977,14.0,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL619735,BAO_0000218,
9000,Zone of skin,11977,14.0,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL875330,BAO_0000218,
9001,Zone of skin,11977,14.0,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL628465,BAO_0000218,
9002,Zone of skin,11977,14.0,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL628466,BAO_0000218,
9003,Zone of skin,11977,14.0,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL628467,BAO_0000218,
9004,Spleen,11977,2106.0,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL628468,BAO_0000218,
9005,Spleen,11977,2106.0,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL628469,BAO_0000218,
9006,Spleen,11977,2106.0,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL628470,BAO_0000218,
9007,Spleen,11977,2106.0,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL628471,BAO_0000218,
9008,Spleen,11977,2106.0,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL628472,BAO_0000218,
9009,Thyroid gland,11977,2046.0,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL625191,BAO_0000218,
9010,Thyroid gland,11977,2046.0,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL625192,BAO_0000218,
9011,Thyroid gland,11977,2046.0,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL875337,BAO_0000218,
9012,Thyroid gland,11977,2046.0,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL626341,BAO_0000218,
9013,Thyroid gland,11977,2046.0,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL626342,BAO_0000218,
9014,Liver,11977,2107.0,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL621943,BAO_0000218,
9015,,3748,,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL621944,BAO_0000218,
9016,,15765,,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL621945,BAO_0000218,
9017,,4871,,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL621946,BAO_0000218,
9018,,4871,,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL621947,BAO_0000218,
9019,,4872,,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL621948,BAO_0000218,
9020,,4872,,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL621949,BAO_0000218,
9021,,5413,,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL621950,BAO_0000218,
9022,,5413,,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL621951,BAO_0000218,
9023,Blood,15272,178.0,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL621952,BAO_0000218,
9024,Liver,4689,2107.0,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL621953,BAO_0000218,
9025,,6057,,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL621954,BAO_0000218,
9026,,6057,,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL621955,BAO_0000218,
9027,,6057,,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL621956,BAO_0000218,
9028,,6211,,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL621957,BAO_0000218,
9029,,5710,,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL621958,BAO_0000218,
9030,,5710,,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL621959,BAO_0000218,
9031,,17853,,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL621960,BAO_0000218,
9032,,17853,,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL621961,BAO_0000218,
9033,,15765,,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL621962,BAO_0000218,
9034,,15765,,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL876787,BAO_0000218,
9035,,15765,,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL621963,BAO_0000218,
9036,Stomach,6175,945.0,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL622637,BAO_0000218,
9037,Stomach,6175,945.0,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL622638,BAO_0000218,
9038,Stomach,6175,945.0,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL626561,BAO_0000218,
9039,,7991,,Oryctolagus cuniculus,,,9986.0,,Autocuration,,0,1,,CHEMBL626562,BAO_0000019,
9040,,429,,Oryctolagus cuniculus,,,9986.0,,Autocuration,,0,1,,CHEMBL626563,BAO_0000218,
9041,,429,,Oryctolagus cuniculus,,,9986.0,,Autocuration,,0,1,,CHEMBL626564,BAO_0000218,
9042,,6253,,Oryctolagus cuniculus,,,9986.0,,Autocuration,,0,1,,CHEMBL626565,BAO_0000218,
9043,,6253,,Oryctolagus cuniculus,,,9986.0,,Autocuration,,0,1,,CHEMBL626566,BAO_0000218,
9044,,3615,,Oryctolagus cuniculus,,,9986.0,,Autocuration,,0,1,,CHEMBL626567,BAO_0000218,
9045,,4059,,Oryctolagus cuniculus,,,9986.0,,Autocuration,,0,1,,CHEMBL626568,BAO_0000218,
9046,,5124,,Oryctolagus cuniculus,,,9986.0,,Autocuration,,0,1,,CHEMBL626569,BAO_0000218,
9047,,5124,,Oryctolagus cuniculus,,,9986.0,,Autocuration,,0,1,,CHEMBL626570,BAO_0000218,
9048,,5124,,Oryctolagus cuniculus,,,9986.0,,Autocuration,,0,1,,CHEMBL626571,BAO_0000218,
9049,,429,,Oryctolagus cuniculus,,,9986.0,,Autocuration,,0,1,,CHEMBL626572,BAO_0000218,
9050,Plasma,4059,1969.0,Oryctolagus cuniculus,,,9986.0,,Autocuration,,0,1,,CHEMBL626573,BAO_0000218,
9051,Liver,9659,2107.0,Oryctolagus cuniculus,,,9986.0,Microsomes,Autocuration,,0,1,,CHEMBL626574,BAO_0000251,
9052,Liver,9659,2107.0,Oryctolagus cuniculus,,,9986.0,Microsomes,Autocuration,,0,1,,CHEMBL626575,BAO_0000251,
9053,,3639,,Oryctolagus cuniculus,,,9986.0,,Autocuration,,0,1,,CHEMBL626576,BAO_0000218,
9054,,3639,,Oryctolagus cuniculus,,,9986.0,,Autocuration,,0,1,,CHEMBL626577,BAO_0000218,
9055,,3639,,Oryctolagus cuniculus,,,9986.0,,Autocuration,,0,1,,CHEMBL626578,BAO_0000218,
9056,,5124,,Oryctolagus cuniculus,,,9986.0,,Autocuration,,0,1,,CHEMBL625263,BAO_0000218,
9057,,5124,,Oryctolagus cuniculus,,,9986.0,,Autocuration,,0,1,,CHEMBL625264,BAO_0000218,
9058,,5124,,Oryctolagus cuniculus,,,9986.0,,Autocuration,,0,1,,CHEMBL625265,BAO_0000218,
9059,,14294,,Oryctolagus cuniculus,,,9986.0,Microsomes,Autocuration,,0,1,,CHEMBL625266,BAO_0000251,
9060,,14294,,Oryctolagus cuniculus,,,9986.0,Microsomes,Autocuration,,0,1,,CHEMBL876796,BAO_0000251,
9061,,429,,Oryctolagus cuniculus,,,9986.0,,Autocuration,,0,1,,CHEMBL625267,BAO_0000218,
9062,Plasma,5124,1969.0,Oryctolagus cuniculus,,,9986.0,,Autocuration,,0,1,,CHEMBL625268,BAO_0000218,
9063,Plasma,5124,1969.0,Oryctolagus cuniculus,,,9986.0,,Autocuration,,0,1,,CHEMBL625269,BAO_0000218,
9064,Plasma,5124,1969.0,Oryctolagus cuniculus,,,9986.0,,Autocuration,,0,1,,CHEMBL624689,BAO_0000218,
9065,,429,,Oryctolagus cuniculus,,,9986.0,,Autocuration,,0,1,,CHEMBL624690,BAO_0000218,
9066,Urine,429,1088.0,Oryctolagus cuniculus,,,9986.0,,Autocuration,,0,1,,CHEMBL624691,BAO_0000218,
9067,Urine,429,1088.0,Oryctolagus cuniculus,,,9986.0,,Autocuration,,0,1,,CHEMBL624692,BAO_0000218,
9068,,4059,,Oryctolagus cuniculus,,,9986.0,,Autocuration,,0,1,,CHEMBL624693,BAO_0000218,
9069,,4137,,Oryctolagus cuniculus,,,9986.0,,Autocuration,,0,1,,CHEMBL624694,BAO_0000218,
9070,,11672,,Oryctolagus cuniculus,,,9986.0,,Autocuration,,0,1,,CHEMBL877596,BAO_0000221,
9071,,12886,,Oryctolagus cuniculus,,,9986.0,,Autocuration,,0,1,,CHEMBL624695,BAO_0000019,
9072,Liver,3853,2107.0,Oryctolagus cuniculus,,,9986.0,,Autocuration,,0,1,,CHEMBL624696,BAO_0000221,
9073,,3615,,Oryctolagus cuniculus,,,9986.0,,Autocuration,,0,1,,CHEMBL624697,BAO_0000019,
9074,Blood,6253,178.0,Oryctolagus cuniculus,,,9986.0,,Autocuration,,0,1,,CHEMBL624698,BAO_0000218,
9075,Blood,6253,178.0,Oryctolagus cuniculus,,,9986.0,,Autocuration,,0,1,,CHEMBL624699,BAO_0000218,
9076,,6077,,Oryctolagus cuniculus,,,9986.0,,Autocuration,,0,1,,CHEMBL624700,BAO_0000218,
9077,Plasma,17617,1969.0,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL622903,BAO_0000218,
9078,Plasma,17594,1969.0,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL622904,BAO_0000218,
9079,Plasma,6149,1969.0,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL622905,BAO_0000218,
9080,Plasma,17260,1969.0,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL622906,BAO_0000218,
9081,Plasma,17260,1969.0,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL622907,BAO_0000218,
9082,Plasma,6644,1969.0,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL622908,BAO_0000218,
9083,Plasma,6644,1969.0,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL622909,BAO_0000218,
9084,Plasma,6644,1969.0,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL622910,BAO_0000218,
9085,Brain,6495,955.0,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL622911,BAO_0000218,
9086,Plasma,6504,1969.0,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL622912,BAO_0000218,
9087,Plasma,17686,1969.0,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL622913,BAO_0000218,
9088,Plasma,6495,1969.0,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL622914,BAO_0000218,
9089,Plasma,216,1969.0,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL622915,BAO_0000218,
9090,Plasma,1908,1969.0,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL622916,BAO_0000218,
9091,Plasma,1908,1969.0,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL622917,BAO_0000218,
9092,Plasma,6685,1969.0,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL622918,BAO_0000218,
9093,Plasma,216,1969.0,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL622919,BAO_0000218,
9094,Plasma,6049,1969.0,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL622920,BAO_0000218,
9095,Plasma,2463,1969.0,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL622921,BAO_0000218,
9096,Plasma,6679,1969.0,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL622922,BAO_0000218,
9097,Plasma,6681,1969.0,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL622923,BAO_0000218,
9098,Plasma,4890,1969.0,Rattus norvegicus,,,10116.0,,Intermediate,,1,1,,CHEMBL877604,BAO_0000218,
