assays_ASI,assays_ASOR,assays_DOI,assays_ASSCET,assays_SI,assays_ASST,assays_SASSI,assays_ASTI,assays_TII,assays_CURB,assays_CEI,assays_T,assays_RELATIT,assays_CONFISCO,assays_CHEI,assays_BAFOR,assays_VAI
11102,Canis lupus familiaris,6996,,1,A,,,,Intermediate,,50588,N,1,CHEMBL623880,BAO_0000218,
11103,Canis lupus familiaris,6996,,1,A,,,,Intermediate,,50588,N,1,CHEMBL623881,BAO_0000218,
11104,Canis lupus familiaris,6996,,1,A,,,,Intermediate,,50588,N,1,CHEMBL623957,BAO_0000218,
11105,Canis lupus familiaris,6996,,1,A,,,,Intermediate,,50588,N,1,CHEMBL623958,BAO_0000218,
11106,Canis lupus familiaris,6996,,1,A,,,,Intermediate,,50588,N,1,CHEMBL623959,BAO_0000218,
11107,Canis lupus familiaris,6996,,1,A,,,,Intermediate,,50588,N,1,CHEMBL623960,BAO_0000218,
11108,Canis lupus familiaris,6996,,1,A,,,,Intermediate,,50588,N,1,CHEMBL623961,BAO_0000218,
11109,Canis lupus familiaris,6996,,1,A,,,,Intermediate,,50588,N,1,CHEMBL623962,BAO_0000218,
11110,Canis lupus familiaris,6996,,1,A,,,,Intermediate,,50588,N,1,CHEMBL624676,BAO_0000218,
11111,Canis lupus familiaris,6996,,1,A,,,,Intermediate,,50588,N,1,CHEMBL624677,BAO_0000218,
11112,Canis lupus familiaris,6996,,1,A,,,,Intermediate,,50588,N,1,CHEMBL624678,BAO_0000218,
11113,Canis lupus familiaris,6996,,1,A,,,,Intermediate,,50588,N,1,CHEMBL624679,BAO_0000218,
11114,Canis lupus familiaris,6996,,1,A,,,,Intermediate,,50588,N,1,CHEMBL624680,BAO_0000218,
11115,,11732,,1,A,,,,Autocuration,,22224,U,0,CHEMBL624849,BAO_0000218,
11116,,11732,,1,A,,,,Autocuration,,22224,U,0,CHEMBL624850,BAO_0000218,
11117,,11732,,1,A,,,,Autocuration,,22224,U,0,CHEMBL874399,BAO_0000218,
11118,,11732,,1,A,,,,Autocuration,,22224,U,0,CHEMBL624851,BAO_0000218,
11119,,11732,,1,A,,,,Autocuration,,22224,U,0,CHEMBL624852,BAO_0000218,
11120,Rattus norvegicus,13359,,1,A,,,,Autocuration,,22224,U,0,CHEMBL624853,BAO_0000218,
11121,Rattus norvegicus,16618,,1,A,,,,Autocuration,,22224,U,0,CHEMBL624854,BAO_0000218,
11122,Rattus norvegicus,13960,,1,A,,,,Autocuration,,22224,U,0,CHEMBL624855,BAO_0000218,
11123,Rattus norvegicus,13917,,1,A,,,,Autocuration,,22224,U,0,CHEMBL624856,BAO_0000218,
11124,Canis lupus familiaris,14266,,1,A,,,,Autocuration,,22224,U,0,CHEMBL882957,BAO_0000218,
11125,Simiiformes,12359,,1,A,,,,Autocuration,,22224,U,0,CHEMBL624857,BAO_0000218,
11126,Rattus norvegicus,12359,,1,A,,,,Intermediate,,50597,N,1,CHEMBL622202,BAO_0000218,
11127,Rattus norvegicus,12359,,1,A,,,,Autocuration,,22224,U,0,CHEMBL622203,BAO_0000218,
11128,Rattus norvegicus,12359,,1,A,,,,Intermediate,,50597,N,1,CHEMBL625522,BAO_0000218,
11129,Macaca mulatta,10791,,1,A,,,,Autocuration,,22224,U,0,CHEMBL622868,BAO_0000218,
11130,Macaca mulatta,10791,,1,A,,Urine,1088.0,Autocuration,,22224,U,0,CHEMBL622869,BAO_0000218,
11131,Macaca mulatta,10791,,1,A,,Urine,1088.0,Autocuration,,22224,U,0,CHEMBL622870,BAO_0000218,
11132,Chlorocebus aethiops,138,,1,A,,,,Autocuration,,22224,U,0,CHEMBL622871,BAO_0000218,
11133,Macaca fascicularis,14521,,1,A,,,,Intermediate,,100710,N,1,CHEMBL620560,BAO_0000218,
11134,Canis lupus familiaris,13953,,1,A,,,,Autocuration,,22224,U,0,CHEMBL620561,BAO_0000218,
11135,Canis lupus familiaris,12836,,1,A,,,,Intermediate,,50588,N,1,CHEMBL620562,BAO_0000218,
11136,Cricetinae,12836,,1,A,,,,Intermediate,,100712,N,1,CHEMBL620563,BAO_0000218,
11137,Rattus norvegicus,12836,,1,A,,,,Intermediate,,50597,N,1,CHEMBL620564,BAO_0000218,
11138,Rattus norvegicus,14521,,1,A,,,,Autocuration,,22224,U,0,CHEMBL872265,BAO_0000218,
11139,Rattus norvegicus,13953,,1,A,,,,Autocuration,,22224,U,0,CHEMBL620565,BAO_0000218,
11140,Eutheria,6799,,1,A,,,,Autocuration,,22224,U,0,CHEMBL620566,BAO_0000218,
11141,,11311,,1,A,,,,Autocuration,,22224,U,0,CHEMBL620567,BAO_0000218,
11142,Canis lupus familiaris,4013,,1,A,,,,Intermediate,,50588,N,1,CHEMBL620568,BAO_0000218,
11143,Rattus norvegicus,4013,,1,A,,,,Autocuration,,22224,U,0,CHEMBL620569,BAO_0000218,
11144,Eutheria,17591,,1,A,,,,Autocuration,,22224,U,0,CHEMBL620570,BAO_0000218,
11145,,17591,,1,A,,,,Autocuration,,22224,U,0,CHEMBL620571,BAO_0000218,
11146,Mus musculus,15011,,1,A,,,,Intermediate,,50594,N,1,CHEMBL620572,BAO_0000218,
11147,Mus musculus,15011,,1,A,,,,Autocuration,,22224,U,0,CHEMBL620573,BAO_0000218,
11148,Mus musculus,15011,,1,A,,,,Autocuration,,22224,U,0,CHEMBL620574,BAO_0000218,
11149,Macaca mulatta,9552,,1,A,,,,Autocuration,,22224,U,0,CHEMBL620575,BAO_0000218,
11150,Canis lupus familiaris,9552,,1,A,,,,Autocuration,,22224,U,0,CHEMBL620576,BAO_0000218,
11151,,3639,,1,A,,,,Autocuration,,22224,U,0,CHEMBL875846,BAO_0000218,
11152,Canis lupus familiaris,13397,,1,A,,,,Autocuration,,22224,U,0,CHEMBL620577,BAO_0000218,
11153,,3031,,1,A,,,,Autocuration,,22224,U,0,CHEMBL620578,BAO_0000218,
11154,Rattus norvegicus,12818,,1,A,,,,Autocuration,,22224,U,0,CHEMBL620579,BAO_0000218,
11155,Eutheria,4847,,1,A,,,,Autocuration,,22224,U,0,CHEMBL621248,BAO_0000218,
11156,Canis lupus familiaris,12421,,1,A,,,,Autocuration,,22224,U,0,CHEMBL625390,BAO_0000218,
11157,Rattus norvegicus,11966,,1,A,,,,Autocuration,,22224,U,0,CHEMBL625391,BAO_0000218,
11158,Primates,11218,,1,A,,,,Autocuration,,22224,U,0,CHEMBL872266,BAO_0000218,
11159,Rattus norvegicus,13129,,1,A,,,,Autocuration,,22224,U,0,CHEMBL625392,BAO_0000218,
11160,Rattus norvegicus,12350,,1,A,,,,Intermediate,,50597,N,1,CHEMBL625393,BAO_0000218,
11161,Rattus norvegicus,2231,,1,A,,,,Intermediate,,50597,N,1,CHEMBL625394,BAO_0000218,
11162,Macaca mulatta,2231,,1,A,,,,Intermediate,,50797,N,1,CHEMBL625395,BAO_0000218,
11163,Rattus norvegicus,12187,,1,A,,,,Autocuration,,22224,U,0,CHEMBL625396,BAO_0000218,
11164,Canis lupus familiaris,12421,,1,A,,,,Autocuration,,22224,U,0,CHEMBL625397,BAO_0000218,
11165,Mus musculus,13256,,1,A,,,,Intermediate,,50594,N,1,CHEMBL625398,BAO_0000218,
11166,Mus musculus,13256,,1,A,,Blood,178.0,Intermediate,,50594,N,1,CHEMBL625399,BAO_0000218,
11167,Mus musculus,13256,,1,A,,Cerebellum,2037.0,Intermediate,,50594,N,1,CHEMBL626074,BAO_0000218,
11168,Mus musculus,13256,,1,A,,,,Intermediate,,50594,N,1,CHEMBL626075,BAO_0000218,
11169,Rattus norvegicus,2231,,1,A,,Plasma,1969.0,Intermediate,,50597,N,1,CHEMBL626076,BAO_0000218,
11170,Macaca mulatta,2231,,1,A,,Plasma,1969.0,Intermediate,,50797,N,1,CHEMBL626077,BAO_0000218,
11171,Rattus norvegicus,12178,,1,A,,Blood,178.0,Intermediate,,50597,N,1,CHEMBL626078,BAO_0000218,
11172,,12178,,1,A,,Blood,178.0,Autocuration,,22224,U,0,CHEMBL625846,BAO_0000218,
11173,,12178,,1,A,,Blood,178.0,Autocuration,,22224,U,0,CHEMBL625847,BAO_0000218,
11174,Rattus norvegicus,15633,,1,A,,,,Expert,,50597,N,1,CHEMBL625848,BAO_0000218,
11175,Rattus norvegicus,14258,,1,A,,Plasma,1969.0,Intermediate,,50597,N,1,CHEMBL625849,BAO_0000218,
11176,Canis lupus familiaris,14224,,1,A,,Plasma,1969.0,Intermediate,,50588,N,1,CHEMBL626023,BAO_0000218,
11177,Canis lupus familiaris,14224,,1,A,,Plasma,1969.0,Intermediate,,50588,N,1,CHEMBL626024,BAO_0000218,
11178,Canis lupus familiaris,14224,,1,A,,Plasma,1969.0,Intermediate,,50588,N,1,CHEMBL626025,BAO_0000218,
11179,,5566,,1,A,,,,Autocuration,,22224,U,0,CHEMBL626026,BAO_0000218,
11180,,16935,,1,A,,,,Autocuration,,22224,U,0,CHEMBL626027,BAO_0000218,
11181,,16935,,1,A,,,,Autocuration,,22224,U,0,CHEMBL626028,BAO_0000218,
11182,Canis lupus familiaris,14224,,1,A,,Plasma,1969.0,Intermediate,,50588,N,1,CHEMBL626029,BAO_0000218,
11183,,12536,,1,A,,Plasma,1969.0,Autocuration,,22224,U,0,CHEMBL626030,BAO_0000218,
11184,,12536,,1,A,,Plasma,1969.0,Autocuration,,22224,U,0,CHEMBL626031,BAO_0000218,
11185,,12536,,1,A,,Plasma,1969.0,Autocuration,,22224,U,0,CHEMBL626032,BAO_0000218,
11186,,12536,,1,A,,Plasma,1969.0,Autocuration,,22224,U,0,CHEMBL626033,BAO_0000218,
11187,,12536,,1,A,,Plasma,1969.0,Autocuration,,22224,U,0,CHEMBL626034,BAO_0000218,
11188,Canis lupus familiaris,9994,,1,A,,Plasma,1969.0,Intermediate,,50588,N,1,CHEMBL626035,BAO_0000218,
11189,,1434,,1,A,,Plasma,1969.0,Autocuration,,22224,U,0,CHEMBL626036,BAO_0000218,
11190,Canis lupus familiaris,12836,,1,A,,Plasma,1969.0,Expert,,50588,N,1,CHEMBL626037,BAO_0000218,
11191,Cricetinae,12836,,1,A,,Plasma,1969.0,Intermediate,,100712,N,1,CHEMBL626038,BAO_0000218,
11192,Rattus norvegicus,12836,,1,A,,Plasma,1969.0,Intermediate,,50597,N,1,CHEMBL626039,BAO_0000218,
11193,Rattus norvegicus,12545,,1,A,,Plasma,1969.0,Intermediate,,50597,N,1,CHEMBL626040,BAO_0000218,
11194,Oryctolagus cuniculus,13856,,1,A,,Plasma,1969.0,Intermediate,,50592,N,1,CHEMBL626041,BAO_0000218,
11195,,3550,,1,A,,,,Autocuration,,22224,U,0,CHEMBL626042,BAO_0000218,
11196,,2632,,1,A,,,,Autocuration,,22224,U,0,CHEMBL626043,BAO_0000218,
11197,,5566,,1,A,,,,Autocuration,,22224,U,0,CHEMBL626044,BAO_0000218,
11198,,11883,,1,A,,,,Autocuration,,22224,U,0,CHEMBL626045,BAO_0000218,
11199,,11883,,1,A,,,,Autocuration,,22224,U,0,CHEMBL626046,BAO_0000218,
11200,Canis lupus familiaris,14122,,1,A,,Plasma,1969.0,Intermediate,,50588,N,1,CHEMBL626047,BAO_0000218,
11201,Cricetinae,14122,,1,A,,Plasma,1969.0,Intermediate,,100712,N,1,CHEMBL626048,BAO_0000218,
11202,Rattus norvegicus,14122,,1,A,,Plasma,1969.0,Intermediate,,50597,N,1,CHEMBL626049,BAO_0000218,
11203,Rattus norvegicus,12542,,1,A,,Plasma,1969.0,Intermediate,,50597,N,1,CHEMBL626050,BAO_0000218,
11204,Canis lupus familiaris,12542,,1,A,,Plasma,1969.0,Intermediate,,50588,N,1,CHEMBL874541,BAO_0000218,
11205,Cricetinae,12542,,1,A,,Plasma,1969.0,Intermediate,,100712,N,1,CHEMBL622826,BAO_0000218,
11206,Cricetinae,12542,,1,A,,Plasma,1969.0,Intermediate,,100712,N,1,CHEMBL622827,BAO_0000218,
11207,Rattus norvegicus,12542,,1,A,,Plasma,1969.0,Intermediate,,50597,N,1,CHEMBL622828,BAO_0000218,
11208,Rattus norvegicus,14080,,1,A,,Plasma,1969.0,Intermediate,,50597,N,1,CHEMBL622829,BAO_0000218,
11209,Rattus norvegicus,11911,,1,A,,,,Intermediate,,50597,N,1,CHEMBL876806,BAO_0000218,
11210,Canis lupus familiaris,13204,,1,A,,,,Intermediate,,50588,N,1,CHEMBL622830,BAO_0000218,
11211,Rattus norvegicus,13204,,1,A,,,,Intermediate,,50597,N,1,CHEMBL622831,BAO_0000218,
11212,Canis lupus familiaris,14346,,1,A,,,,Intermediate,,50588,N,1,CHEMBL626794,BAO_0000218,
11213,Rattus norvegicus,14346,,1,A,,,,Intermediate,,50597,N,1,CHEMBL626795,BAO_0000218,
11214,Rattus norvegicus,14346,,1,A,,,,Intermediate,,50597,N,1,CHEMBL626796,BAO_0000218,
11215,Rattus norvegicus,14346,,1,A,,,,Intermediate,,50597,N,1,CHEMBL626797,BAO_0000218,
11216,Rattus norvegicus,14127,,1,A,,,,Intermediate,,50597,N,1,CHEMBL626798,BAO_0000218,
11217,Canis lupus familiaris,14339,,1,A,,,,Intermediate,,50588,N,1,CHEMBL626799,BAO_0000218,
11218,Canis lupus familiaris,14339,,1,A,,,,Intermediate,,50588,N,1,CHEMBL626800,BAO_0000218,
11219,,13494,,1,A,,Plasma,1969.0,Autocuration,,22224,U,0,CHEMBL626801,BAO_0000218,
11220,Rattus norvegicus,14925,,1,A,,Plasma,1969.0,Intermediate,,50597,N,1,CHEMBL876816,BAO_0000218,
11221,Rattus norvegicus,14474,,1,A,,Plasma,1969.0,Intermediate,,50597,N,1,CHEMBL626802,BAO_0000218,
11222,Canis lupus familiaris,14474,,1,A,,Plasma,1969.0,Intermediate,,50588,N,1,CHEMBL626803,BAO_0000218,
11223,,13917,,1,A,,Plasma,1969.0,Autocuration,,22224,U,0,CHEMBL626804,BAO_0000218,
11224,Rattus norvegicus,9796,,1,A,,Plasma,1969.0,Intermediate,,50597,N,1,CHEMBL626805,BAO_0000218,
11225,Rattus norvegicus,9796,,1,A,,Plasma,1969.0,Intermediate,,50597,N,1,CHEMBL626309,BAO_0000218,
11226,Rattus norvegicus,9796,,1,A,,Plasma,1969.0,Intermediate,,50597,N,1,CHEMBL626310,BAO_0000218,
11227,Rattus norvegicus,9796,,1,A,,Plasma,1969.0,Intermediate,,50597,N,1,CHEMBL626311,BAO_0000218,
11228,Rattus norvegicus,9796,,1,A,,Plasma,1969.0,Intermediate,,50597,N,1,CHEMBL626312,BAO_0000218,
11229,Rattus norvegicus,9796,,1,A,,Uterus,995.0,Intermediate,,50597,N,1,CHEMBL626313,BAO_0000218,
11230,Rattus norvegicus,9796,,1,A,,Uterus,995.0,Intermediate,,50597,N,1,CHEMBL626314,BAO_0000218,
11231,Rattus norvegicus,9796,,1,A,,Uterus,995.0,Intermediate,,50597,N,1,CHEMBL626315,BAO_0000218,
11232,Rattus norvegicus,9796,,1,A,,Uterus,995.0,Intermediate,,50597,N,1,CHEMBL626316,BAO_0000218,
11233,Rattus norvegicus,9796,,1,A,,Uterus,995.0,Intermediate,,50597,N,1,CHEMBL626317,BAO_0000218,
11234,Rattus norvegicus,8363,,1,A,,,,Intermediate,,50597,N,1,CHEMBL626318,BAO_0000218,
11235,Rattus norvegicus,8363,,1,A,,,,Intermediate,,50597,N,1,CHEMBL626319,BAO_0000218,
11236,Rattus norvegicus,8363,,1,A,,,,Intermediate,,50597,N,1,CHEMBL626320,BAO_0000218,
11237,Rattus norvegicus,8363,,1,A,,,,Intermediate,,50597,N,1,CHEMBL875053,BAO_0000218,
11238,Rattus norvegicus,8363,,1,A,,,,Intermediate,,50597,N,1,CHEMBL626321,BAO_0000218,
11239,Rattus norvegicus,8363,,1,A,,,,Intermediate,,50597,N,1,CHEMBL626322,BAO_0000218,
11240,Rattus norvegicus,8363,,1,A,,,,Intermediate,,50597,N,1,CHEMBL626323,BAO_0000218,
11241,Rattus norvegicus,8363,,1,A,,,,Intermediate,,50597,N,1,CHEMBL626324,BAO_0000218,
11242,Rattus norvegicus,8363,,1,A,,,,Intermediate,,50597,N,1,CHEMBL626325,BAO_0000218,
11243,Rattus norvegicus,8363,,1,A,,,,Intermediate,,50597,N,1,CHEMBL626326,BAO_0000218,
11244,Rattus norvegicus,8363,,1,A,,,,Intermediate,,50597,N,1,CHEMBL626327,BAO_0000218,
11245,Rattus norvegicus,8363,,1,A,,,,Intermediate,,50597,N,1,CHEMBL626328,BAO_0000218,
11246,Rattus norvegicus,8684,,1,A,,Blood,178.0,Intermediate,,50597,N,1,CHEMBL626329,BAO_0000218,
11247,Rattus norvegicus,8684,,1,A,,Blood,178.0,Intermediate,,50597,N,1,CHEMBL626330,BAO_0000218,
11248,Rattus norvegicus,8684,,1,A,,Blood,178.0,Intermediate,,50597,N,1,CHEMBL626331,BAO_0000218,
11249,Rattus norvegicus,8684,,1,A,,Blood,178.0,Intermediate,,50597,N,1,CHEMBL626332,BAO_0000218,
11250,Rattus norvegicus,8684,,1,A,,Blood,178.0,Intermediate,,50597,N,1,CHEMBL626333,BAO_0000218,
11251,Rattus norvegicus,8684,,1,A,,Blood,178.0,Intermediate,,50597,N,1,CHEMBL626334,BAO_0000218,
11252,Rattus norvegicus,8684,,1,A,,Blood,178.0,Intermediate,,50597,N,1,CHEMBL626335,BAO_0000218,
11253,Rattus norvegicus,8684,,1,A,,Blood,178.0,Intermediate,,50597,N,1,CHEMBL624798,BAO_0000218,
11254,Rattus norvegicus,8684,,1,A,,Brain,955.0,Intermediate,,50597,N,1,CHEMBL624799,BAO_0000218,
11255,Rattus norvegicus,8684,,1,A,,Brain,955.0,Intermediate,,50597,N,1,CHEMBL624800,BAO_0000218,
11256,Rattus norvegicus,8684,,1,A,,Brain,955.0,Intermediate,,50597,N,1,CHEMBL624801,BAO_0000218,
11257,Rattus norvegicus,8684,,1,A,,Brain,955.0,Intermediate,,50597,N,1,CHEMBL624802,BAO_0000218,
11258,Rattus norvegicus,8684,,1,A,,Brain,955.0,Intermediate,,50597,N,1,CHEMBL624803,BAO_0000218,
11259,Rattus norvegicus,8684,,1,A,,Brain,955.0,Intermediate,,50597,N,1,CHEMBL624804,BAO_0000218,
11260,Rattus norvegicus,8684,,1,A,,Brain,955.0,Intermediate,,50597,N,1,CHEMBL624805,BAO_0000218,
11261,Rattus norvegicus,8684,,1,A,,Brain,955.0,Intermediate,,50597,N,1,CHEMBL624806,BAO_0000218,
11262,Rattus norvegicus,8684,,1,A,,,,Intermediate,,50597,N,1,CHEMBL624807,BAO_0000218,
11263,Rattus norvegicus,8684,,1,A,,,,Intermediate,,50597,N,1,CHEMBL624808,BAO_0000218,
11264,Rattus norvegicus,8684,,1,A,,,,Intermediate,,50597,N,1,CHEMBL624809,BAO_0000218,
11265,Rattus norvegicus,8684,,1,A,,,,Intermediate,,50597,N,1,CHEMBL624810,BAO_0000218,
11266,Rattus norvegicus,8684,,1,A,,,,Intermediate,,50597,N,1,CHEMBL877618,BAO_0000218,
11267,Rattus norvegicus,8684,,1,A,,,,Intermediate,,50597,N,1,CHEMBL624811,BAO_0000218,
11268,Rattus norvegicus,8684,,1,A,,,,Intermediate,,50597,N,1,CHEMBL624812,BAO_0000218,
11269,Rattus norvegicus,8684,,1,A,,,,Intermediate,,50597,N,1,CHEMBL624813,BAO_0000218,
11270,Rattus norvegicus,8684,,1,A,,,,Intermediate,,50597,N,1,CHEMBL624814,BAO_0000218,
11271,Rattus norvegicus,8684,,1,A,,,,Intermediate,,50597,N,1,CHEMBL624815,BAO_0000218,
11272,Rattus norvegicus,8684,,1,A,,,,Intermediate,,50597,N,1,CHEMBL624816,BAO_0000218,
11273,Rattus norvegicus,8684,,1,A,,,,Intermediate,,50597,N,1,CHEMBL624817,BAO_0000218,
11274,Canis lupus familiaris,6996,,1,A,,,,Intermediate,,50588,N,1,CHEMBL624818,BAO_0000218,
11275,Canis lupus familiaris,6996,,1,A,,,,Intermediate,,50588,N,1,CHEMBL624819,BAO_0000218,
11276,Canis lupus familiaris,6996,,1,A,,,,Intermediate,,50588,N,1,CHEMBL624820,BAO_0000218,
11277,Canis lupus familiaris,6996,,1,A,,,,Intermediate,,50588,N,1,CHEMBL624821,BAO_0000218,
11278,Canis lupus familiaris,6996,,1,A,,,,Intermediate,,50588,N,1,CHEMBL624822,BAO_0000218,
11279,Canis lupus familiaris,6996,,1,A,,,,Intermediate,,50588,N,1,CHEMBL624823,BAO_0000218,
11280,Escherichia coli,15599,,1,A,,,,Intermediate,,50212,N,1,CHEMBL624824,BAO_0000218,
11281,Rattus norvegicus,9614,,1,A,,Blood,178.0,Intermediate,,50597,N,1,CHEMBL624825,BAO_0000218,
11282,Rattus norvegicus,9614,,1,A,,Blood,178.0,Intermediate,,50597,N,1,CHEMBL624826,BAO_0000218,
11283,Rattus norvegicus,9614,,1,A,,Cardiac atrium,2081.0,Intermediate,,50597,N,1,CHEMBL876817,BAO_0000218,
11284,Rattus norvegicus,9614,,1,A,,Cardiac atrium,2081.0,Intermediate,,50597,N,1,CHEMBL624827,BAO_0000218,
11285,Rattus norvegicus,9614,,1,A,,,,Intermediate,,50597,N,1,CHEMBL624828,BAO_0000218,
11286,Rattus norvegicus,9614,,1,A,,,,Intermediate,,50597,N,1,CHEMBL624829,BAO_0000218,
11287,Rattus norvegicus,9614,,1,A,,Liver,2107.0,Intermediate,,50597,N,1,CHEMBL624830,BAO_0000218,
11288,Rattus norvegicus,9614,,1,A,,Liver,2107.0,Intermediate,,50597,N,1,CHEMBL624831,BAO_0000218,
11289,Rattus norvegicus,9614,,1,A,,Cardiac atrium,2081.0,Intermediate,,50597,N,1,CHEMBL624832,BAO_0000218,
11290,Rattus norvegicus,9614,,1,A,,Cardiac atrium,2081.0,Intermediate,,50597,N,1,CHEMBL624833,BAO_0000218,
11291,Rattus norvegicus,9614,,1,A,,,,Intermediate,,50597,N,1,CHEMBL624834,BAO_0000218,
11292,Rattus norvegicus,9614,,1,A,,,,Intermediate,,50597,N,1,CHEMBL624835,BAO_0000218,
11293,Rattus norvegicus,9614,,1,A,,Spleen,2106.0,Intermediate,,50597,N,1,CHEMBL624836,BAO_0000218,
11294,Rattus norvegicus,9614,,1,A,,Spleen,2106.0,Intermediate,,50597,N,1,CHEMBL624837,BAO_0000218,
11295,Rattus norvegicus,9071,,1,A,,Blood,178.0,Intermediate,,50597,N,1,CHEMBL624838,BAO_0000218,
11296,Rattus norvegicus,9071,,1,A,,Blood,178.0,Intermediate,,50597,N,1,CHEMBL622188,BAO_0000218,
11297,Rattus norvegicus,9071,,1,A,,Heart,948.0,Intermediate,,50597,N,1,CHEMBL622189,BAO_0000218,
11298,Rattus norvegicus,9071,,1,A,,Heart,948.0,Intermediate,,50597,N,1,CHEMBL622190,BAO_0000218,
11299,Rattus norvegicus,9071,,1,A,,Heart,948.0,Intermediate,,50597,N,1,CHEMBL625170,BAO_0000218,
11300,Rattus norvegicus,9071,,1,A,,Kidney,2113.0,Intermediate,,50597,N,1,CHEMBL625171,BAO_0000218,
11301,Rattus norvegicus,9071,,1,A,,Kidney,2113.0,Intermediate,,50597,N,1,CHEMBL625172,BAO_0000218,
11302,Rattus norvegicus,9071,,1,A,,Kidney,2113.0,Intermediate,,50597,N,1,CHEMBL625173,BAO_0000218,
11303,Rattus norvegicus,9071,,1,A,,Liver,2107.0,Intermediate,,50597,N,1,CHEMBL625174,BAO_0000218,
11304,Rattus norvegicus,9071,,1,A,,Liver,2107.0,Intermediate,,50597,N,1,CHEMBL625175,BAO_0000218,
11305,Rattus norvegicus,9071,,1,A,,Liver,2107.0,Intermediate,,50597,N,1,CHEMBL625176,BAO_0000218,
11306,Rattus norvegicus,9071,,1,A,,Lung,2048.0,Intermediate,,50597,N,1,CHEMBL625177,BAO_0000218,
11307,Rattus norvegicus,9071,,1,A,,Lung,2048.0,Intermediate,,50597,N,1,CHEMBL625178,BAO_0000218,
11308,Rattus norvegicus,9071,,1,A,,Lung,2048.0,Intermediate,,50597,N,1,CHEMBL625179,BAO_0000218,
11309,Rattus norvegicus,9071,,1,A,,Lung,2048.0,Intermediate,,50597,N,1,CHEMBL625180,BAO_0000218,
11310,,10677,,1,A,,,,Autocuration,,22224,U,0,CHEMBL625181,BAO_0000218,
11311,Mus musculus,9750,,1,A,,Urine,1088.0,Intermediate,,50594,N,1,CHEMBL625182,BAO_0000218,
11312,Rattus norvegicus,8319,,1,A,,,,Intermediate,,50597,N,1,CHEMBL625183,BAO_0000218,
11313,Rattus norvegicus,8319,,1,A,,,,Intermediate,,50597,N,1,CHEMBL875848,BAO_0000218,
11314,Rattus norvegicus,8319,,1,A,,,,Intermediate,,50597,N,1,CHEMBL622260,BAO_0000218,
11315,Rattus norvegicus,8319,,1,A,,,,Intermediate,,50597,N,1,CHEMBL622261,BAO_0000218,
11316,Rattus norvegicus,8319,,1,A,,,,Intermediate,,50597,N,1,CHEMBL622262,BAO_0000218,
11317,Rattus norvegicus,8319,,1,A,,Kidney,2113.0,Intermediate,,50597,N,1,CHEMBL622263,BAO_0000218,
11318,Rattus norvegicus,8319,,1,A,,Kidney,2113.0,Intermediate,,50597,N,1,CHEMBL622418,BAO_0000218,
11319,Rattus norvegicus,8319,,1,A,,Liver,2107.0,Intermediate,,50597,N,1,CHEMBL622419,BAO_0000218,
11320,Mus musculus,13256,,1,A,,,,Intermediate,,50594,N,1,CHEMBL623388,BAO_0000218,
11321,Mus musculus,13256,,1,A,,Liver,2107.0,Intermediate,,50594,N,1,CHEMBL623389,BAO_0000218,
11322,Mus musculus,13256,,1,A,,,,Intermediate,,50594,N,1,CHEMBL623390,BAO_0000218,
11323,Mus musculus,13256,,1,A,,,,Intermediate,,50594,N,1,CHEMBL623391,BAO_0000218,
11324,Mus musculus,13256,,1,A,,Blood,178.0,Intermediate,,50594,N,1,CHEMBL623392,BAO_0000218,
11325,Mus musculus,13256,,1,A,,Cerebellum,2037.0,Intermediate,,50594,N,1,CHEMBL623393,BAO_0000218,
11326,Mus musculus,13256,,1,A,,,,Intermediate,,50594,N,1,CHEMBL623394,BAO_0000218,
11327,Mus musculus,13256,,1,A,,,,Intermediate,,50594,N,1,CHEMBL618885,BAO_0000218,
11328,Mus musculus,13256,,1,A,,Liver,2107.0,Intermediate,,50594,N,1,CHEMBL618886,BAO_0000218,
11329,Mus musculus,13256,,1,A,,,,Intermediate,,50594,N,1,CHEMBL618887,BAO_0000218,
11330,Mus musculus,13256,,1,A,,,,Intermediate,,50594,N,1,CHEMBL619535,BAO_0000218,
11331,Mus musculus,13256,,1,A,,Blood,178.0,Intermediate,,50594,N,1,CHEMBL619536,BAO_0000218,
11332,Mus musculus,13256,,1,A,,Cerebellum,2037.0,Intermediate,,50594,N,1,CHEMBL619537,BAO_0000218,
11333,Mus musculus,13256,,1,A,,,,Intermediate,,50594,N,1,CHEMBL619705,BAO_0000218,
11334,Mus musculus,13256,,1,A,,,,Intermediate,,50594,N,1,CHEMBL619706,BAO_0000218,
11335,Mus musculus,13256,,1,A,,Liver,2107.0,Intermediate,,50594,N,1,CHEMBL619707,BAO_0000218,
11336,Mus musculus,13256,,1,A,,,,Intermediate,,50594,N,1,CHEMBL619708,BAO_0000218,
11337,Mus musculus,13256,,1,A,,,,Intermediate,,50594,N,1,CHEMBL625219,BAO_0000218,
11338,Mus musculus,13256,,1,A,,Blood,178.0,Intermediate,,50594,N,1,CHEMBL625220,BAO_0000218,
11339,Mus musculus,13256,,1,A,,Cerebellum,2037.0,Intermediate,,50594,N,1,CHEMBL625221,BAO_0000218,
11340,Mus musculus,13256,,1,A,,,,Intermediate,,50594,N,1,CHEMBL625222,BAO_0000218,
11341,Mus musculus,13256,,1,A,,,,Intermediate,,50594,N,1,CHEMBL625223,BAO_0000218,
