language_id,film_id,replacement_cost,original_language_id,title,rental_rate,rental_duration,description,rating,release_year,length
1,917,24.99,,TUXEDO MILE,2.99,3,A Boring Drama of a Man And a Forensic Psychologist who must Face a Frisbee in Ancient India,R,2006,152
1,918,23.99,,TWISTED PIRATES,4.99,4,A Touching Display of a Frisbee And a Boat who must Kill a Girl in A MySQL Convention,PG,2006,152
1,919,17.99,,TYCOON GATHERING,4.99,3,A Emotional Display of a Husband And a A Shark who must Succumb a Madman in A Manhattan Penthouse,G,2006,82
1,920,16.99,,UNBREAKABLE KARATE,0.99,3,A Amazing Character Study of a Robot And a Student who must Chase a Robot in Australia,G,2006,62
1,921,29.99,,UNCUT SUICIDES,2.99,7,A Intrepid Yarn of a Explorer And a Pastry Chef who must Pursue a Mad Cow in A U-Boat,PG-13,2006,172
1,922,22.99,,UNDEFEATED DALMATIONS,4.99,7,A Unbelieveable Display of a Crocodile And a Feminist who must Overcome a Moose in An Abandoned Amusement Park,PG-13,2006,107
1,923,12.99,,UNFAITHFUL KILL,2.99,7,A Taut Documentary of a Waitress And a Mad Scientist who must Battle a Technical Writer in New Orleans,R,2006,78
1,924,15.99,,UNFORGIVEN ZOOLANDER,0.99,7,A Taut Epistle of a Monkey And a Sumo Wrestler who must Vanquish a A Shark in A Baloon Factory,PG,2006,129
1,925,27.99,,UNITED PILOT,0.99,3,A Fast-Paced Reflection of a Cat And a Mad Cow who must Fight a Car in The Sahara Desert,R,2006,164
1,926,11.99,,UNTOUCHABLES SUNRISE,2.99,5,A Amazing Documentary of a Woman And a Astronaut who must Outrace a Teacher in An Abandoned Fun House,NC-17,2006,120
1,927,16.99,,UPRISING UPTOWN,2.99,6,A Fanciful Reflection of a Boy And a Butler who must Pursue a Woman in Berlin,NC-17,2006,174
1,928,16.99,,UPTOWN YOUNG,2.99,5,A Fateful Documentary of a Dog And a Hunter who must Pursue a Teacher in An Abandoned Amusement Park,PG,2006,84
1,929,21.99,,USUAL UNTOUCHABLES,4.99,5,A Touching Display of a Explorer And a Lumberjack who must Fight a Forensic Psychologist in A Shark Tank,PG-13,2006,128
1,930,23.99,,VACATION BOONDOCK,2.99,4,A Fanciful Character Study of a Secret Agent And a Mad Scientist who must Reach a Teacher in Australia,R,2006,145
1,931,9.99,,VALENTINE VANISHING,0.99,7,A Thrilling Display of a Husband And a Butler who must Reach a Pastry Chef in California,PG-13,2006,48
1,932,21.99,,VALLEY PACKER,0.99,3,A Astounding Documentary of a Astronaut And a Boy who must Outrace a Sumo Wrestler in Berlin,G,2006,73
1,933,11.99,,VAMPIRE WHALE,4.99,4,A Epic Story of a Lumberjack And a Monkey who must Confront a Pioneer in A MySQL Convention,NC-17,2006,126
1,934,20.99,,VANILLA DAY,4.99,7,A Fast-Paced Saga of a Girl And a Forensic Psychologist who must Redeem a Girl in Nigeria,NC-17,2006,122
1,935,17.99,,VANISHED GARDEN,0.99,5,A Intrepid Character Study of a Squirrel And a A Shark who must Kill a Lumberjack in California,R,2006,142
1,936,21.99,,VANISHING ROCKY,2.99,3,A Brilliant Reflection of a Man And a Woman who must Conquer a Pioneer in A MySQL Convention,NC-17,2006,123
1,937,14.99,,VARSITY TRIP,2.99,7,A Action-Packed Character Study of a Astronaut And a Explorer who must Reach a Monkey in A MySQL Convention,NC-17,2006,85
1,938,14.99,,VELVET TERMINATOR,4.99,3,A Lacklusture Tale of a Pastry Chef And a Technical Writer who must Confront a Crocodile in An Abandoned Amusement Park,R,2006,173
1,939,17.99,,VERTIGO NORTHWEST,2.99,4,A Unbelieveable Display of a Mad Scientist And a Mad Scientist who must Outgun a Mad Cow in Ancient Japan,R,2006,90
1,940,19.99,,VICTORY ACADEMY,0.99,6,A Insightful Epistle of a Mad Scientist And a Explorer who must Challenge a Cat in The Sahara Desert,PG-13,2006,64
1,941,10.99,,VIDEOTAPE ARSENIC,4.99,4,A Lacklusture Display of a Girl And a Astronaut who must Succumb a Student in Australia,NC-17,2006,145
1,942,27.99,,VIETNAM SMOOCHY,0.99,7,A Lacklusture Display of a Butler And a Man who must Sink a Explorer in Soviet Georgia,PG-13,2006,174
1,943,27.99,,VILLAIN DESPERATE,4.99,4,A Boring Yarn of a Pioneer And a Feminist who must Redeem a Cat in An Abandoned Amusement Park,PG-13,2006,76
1,944,29.99,,VIRGIN DAISY,4.99,6,A Awe-Inspiring Documentary of a Robot And a Mad Scientist who must Reach a Database Administrator in A Shark Tank,PG-13,2006,179
1,945,22.99,,VIRGINIAN PLUTO,0.99,5,A Emotional Panorama of a Dentist And a Crocodile who must Meet a Boy in Berlin,R,2006,164
1,946,14.99,,VIRTUAL SPOILERS,4.99,3,A Fateful Tale of a Database Administrator And a Squirrel who must Discover a Student in Soviet Georgia,NC-17,2006,144
1,947,16.99,,VISION TORQUE,0.99,5,A Thoughtful Documentary of a Dog And a Man who must Sink a Man in A Shark Tank,PG-13,2006,59
1,948,22.99,,VOICE PEACH,0.99,6,A Amazing Panorama of a Pioneer And a Student who must Overcome a Mad Scientist in A Manhattan Penthouse,PG-13,2006,139
1,949,27.99,,VOLCANO TEXAS,0.99,6,A Awe-Inspiring Yarn of a Hunter And a Feminist who must Challenge a Dentist in The Outback,NC-17,2006,157
1,950,12.99,,VOLUME HOUSE,4.99,7,A Boring Tale of a Dog And a Woman who must Meet a Dentist in California,PG,2006,132
1,951,28.99,,VOYAGE LEGALLY,0.99,6,A Epic Tale of a Squirrel And a Hunter who must Conquer a Boy in An Abandoned Mine Shaft,PG-13,2006,78
1,952,17.99,,WAGON JAWS,2.99,7,A Intrepid Drama of a Moose And a Boat who must Kill a Explorer in A Manhattan Penthouse,PG,2006,152
1,953,9.99,,WAIT CIDER,0.99,3,A Intrepid Epistle of a Woman And a Forensic Psychologist who must Succumb a Astronaut in A Manhattan Penthouse,PG-13,2006,112
1,954,18.99,,WAKE JAWS,4.99,7,A Beautiful Saga of a Feminist And a Composer who must Challenge a Moose in Berlin,G,2006,73
1,955,19.99,,WALLS ARTIST,4.99,7,A Insightful Panorama of a Teacher And a Teacher who must Overcome a Mad Cow in An Abandoned Fun House,PG,2006,135
1,956,23.99,,WANDA CHAMBER,4.99,7,A Insightful Drama of a A Shark And a Pioneer who must Find a Womanizer in The Outback,PG-13,2006,107
1,957,26.99,,WAR NOTTING,4.99,7,A Boring Drama of a Teacher And a Sumo Wrestler who must Challenge a Secret Agent in The Canadian Rockies,G,2006,80
1,958,19.99,,WARDROBE PHANTOM,2.99,6,A Action-Packed Display of a Mad Cow And a Astronaut who must Kill a Car in Ancient India,G,2006,178
1,959,10.99,,WARLOCK WEREWOLF,2.99,6,A Astounding Yarn of a Pioneer And a Crocodile who must Defeat a A Shark in The Outback,G,2006,83
1,960,15.99,,WARS PLUTO,2.99,5,A Taut Reflection of a Teacher And a Database Administrator who must Chase a Madman in The Sahara Desert,G,2006,128
1,961,22.99,,WASH HEAVENLY,4.99,7,A Awe-Inspiring Reflection of a Cat And a Pioneer who must Escape a Hunter in Ancient China,R,2006,161
1,962,18.99,,WASTELAND DIVINE,2.99,7,A Fanciful Story of a Database Administrator And a Womanizer who must Fight a Database Administrator in Ancient China,PG,2006,85
1,963,12.99,,WATCH TRACY,0.99,5,A Fast-Paced Yarn of a Dog And a Frisbee who must Conquer a Hunter in Nigeria,PG,2006,78
1,964,17.99,,WATERFRONT DELIVERANCE,4.99,4,A Unbelieveable Documentary of a Dentist And a Technical Writer who must Build a Womanizer in Nigeria,G,2006,61
1,965,28.99,,WATERSHIP FRONTIER,0.99,6,A Emotional Yarn of a Boat And a Crocodile who must Meet a Moose in Soviet Georgia,G,2006,112
1,966,14.99,,WEDDING APOLLO,0.99,3,A Action-Packed Tale of a Student And a Waitress who must Conquer a Lumberjack in An Abandoned Mine Shaft,PG,2006,70
1,967,26.99,,WEEKEND PERSONAL,2.99,5,A Fast-Paced Documentary of a Car And a Butler who must Find a Frisbee in A Jet Boat,R,2006,134
1,968,19.99,,WEREWOLF LOLA,4.99,6,A Fanciful Story of a Man And a Sumo Wrestler who must Outrace a Student in A Monastery,G,2006,79
1,969,29.99,,WEST LION,4.99,4,A Intrepid Drama of a Butler And a Lumberjack who must Challenge a Database Administrator in A Manhattan Penthouse,G,2006,159
1,970,11.99,,WESTWARD SEABISCUIT,0.99,7,A Lacklusture Tale of a Butler And a Husband who must Face a Boy in Ancient China,NC-17,2006,52
1,971,11.99,,WHALE BIKINI,4.99,4,A Intrepid Story of a Pastry Chef And a Database Administrator who must Kill a Feminist in A MySQL Convention,PG-13,2006,109
1,972,24.99,,WHISPERER GIANT,4.99,4,A Intrepid Story of a Dentist And a Hunter who must Confront a Monkey in Ancient Japan,PG-13,2006,59
1,973,27.99,,WIFE TURN,4.99,3,A Awe-Inspiring Epistle of a Teacher And a Feminist who must Confront a Pioneer in Ancient Japan,NC-17,2006,183
1,974,24.99,,WILD APOLLO,0.99,4,A Beautiful Story of a Monkey And a Sumo Wrestler who must Conquer a A Shark in A MySQL Convention,R,2006,181
1,975,22.99,,WILLOW TRACY,2.99,6,A Brilliant Panorama of a Boat And a Astronaut who must Challenge a Teacher in A Manhattan Penthouse,R,2006,137
1,976,12.99,,WIND PHANTOM,0.99,6,A Touching Saga of a Madman And a Forensic Psychologist who must Build a Sumo Wrestler in An Abandoned Mine Shaft,R,2006,111
1,977,25.99,,WINDOW SIDE,2.99,3,A Astounding Character Study of a Womanizer And a Hunter who must Escape a Robot in A Monastery,R,2006,85
1,978,12.99,,WISDOM WORKER,0.99,3,A Unbelieveable Saga of a Forensic Psychologist And a Student who must Face a Squirrel in The First Manned Space Station,R,2006,98
1,979,10.99,,WITCHES PANIC,4.99,6,A Awe-Inspiring Drama of a Secret Agent And a Hunter who must Fight a Moose in Nigeria,NC-17,2006,100
1,980,12.99,,WIZARD COLDBLOODED,4.99,4,A Lacklusture Display of a Robot And a Girl who must Defeat a Sumo Wrestler in A MySQL Convention,PG,2006,75
1,981,13.99,,WOLVES DESIRE,0.99,7,A Fast-Paced Drama of a Squirrel And a Robot who must Succumb a Technical Writer in A Manhattan Penthouse,NC-17,2006,55
1,982,23.99,,WOMEN DORADO,0.99,4,A Insightful Documentary of a Waitress And a Butler who must Vanquish a Composer in Australia,R,2006,126
1,983,18.99,,WON DARES,2.99,7,A Unbelieveable Documentary of a Teacher And a Monkey who must Defeat a Explorer in A U-Boat,PG,2006,105
1,984,20.99,,WONDERFUL DROP,2.99,3,A Boring Panorama of a Woman And a Madman who must Overcome a Butler in A U-Boat,NC-17,2006,126
1,985,19.99,,WONDERLAND CHRISTMAS,4.99,4,A Awe-Inspiring Character Study of a Waitress And a Car who must Pursue a Mad Scientist in The First Manned Space Station,PG,2006,111
1,986,24.99,,WONKA SEA,2.99,6,A Brilliant Saga of a Boat And a Mad Scientist who must Meet a Moose in Ancient India,NC-17,2006,85
1,987,13.99,,WORDS HUNTER,2.99,3,A Action-Packed Reflection of a Composer And a Mad Scientist who must Face a Pioneer in A MySQL Convention,PG,2006,116
1,988,26.99,,WORKER TARZAN,2.99,7,A Action-Packed Yarn of a Secret Agent And a Technical Writer who must Battle a Sumo Wrestler in The First Manned Space Station,R,2006,139
1,989,22.99,,WORKING MICROCOSMOS,4.99,4,A Stunning Epistle of a Dentist And a Dog who must Kill a Madman in Ancient China,R,2006,74
1,990,13.99,,WORLD LEATHERNECKS,0.99,3,A Unbelieveable Tale of a Pioneer And a Astronaut who must Overcome a Robot in An Abandoned Amusement Park,PG-13,2006,171
1,991,26.99,,WORST BANGER,2.99,4,A Thrilling Drama of a Madman And a Dentist who must Conquer a Boy in The Outback,PG,2006,185
1,992,17.99,,WRATH MILE,0.99,5,A Intrepid Reflection of a Technical Writer And a Hunter who must Defeat a Sumo Wrestler in A Monastery,NC-17,2006,176
1,993,10.99,,WRONG BEHAVIOR,2.99,6,A Emotional Saga of a Crocodile And a Sumo Wrestler who must Discover a Mad Cow in New Orleans,PG-13,2006,178
1,994,29.99,,WYOMING STORM,4.99,6,A Awe-Inspiring Panorama of a Robot And a Boat who must Overcome a Feminist in A U-Boat,PG-13,2006,100
1,995,11.99,,YENTL IDAHO,4.99,5,A Amazing Display of a Robot And a Astronaut who must Fight a Womanizer in Berlin,R,2006,86
1,996,9.99,,YOUNG LANGUAGE,0.99,6,A Unbelieveable Yarn of a Boat And a Database Administrator who must Meet a Boy in The First Manned Space Station,G,2006,183
1,998,10.99,,ZHIVAGO CORE,0.99,6,A Fateful Yarn of a Composer And a Man who must Face a Boy in The Canadian Rockies,NC-17,2006,105
1,999,28.99,,ZOOLANDER FICTION,2.99,5,A Fateful Reflection of a Waitress And a Boat who must Discover a Sumo Wrestler in Ancient China,R,2006,101
1,1000,18.99,,ZORRO ARK,4.99,3,A Intrepid Panorama of a Mad Scientist And a Boy who must Redeem a Boy in A Monastery,NC-17,2006,50
