assay_tax_id,confidence_score,src_assay_id,assay_type,assay_category,variant_id,tissue_id,chembl_id,assay_strain,bao_format,assay_cell_type,tid,assay_test_type,assay_subcellular_fraction,relationship_type,assay_id,doc_id,src_id,cell_id,curated_by,assay_organism,description,assay_tissue
10090.0,1.0,,F,,,,CHEMBL615649,,BAO_0000218,3EM 37,80619.0,,,N,399.0,7145.0,1.0,833.0,Intermediate,Mus musculus,Effect of compound on 3EM 37 mouse ependymoblastoma after single ip injection on day 1 recorded as animal weight difference of the treated and the control (T-C) at OD of 100 mg/kg,
10090.0,1.0,,F,,,,CHEMBL615650,,BAO_0000218,3EM 37,80619.0,,,N,400.0,7145.0,1.0,833.0,Intermediate,Mus musculus,Effect of compound on 3EM 37 mouse ependymoblastoma after single ip injection on day 1 recorded as percentage of cured animals at OD of 100 mg/kg,
10090.0,1.0,,F,,,,CHEMBL615651,,BAO_0000218,3LL cell line,80620.0,,,N,401.0,5325.0,1.0,847.0,Intermediate,Mus musculus,In vivo anti-tumor and anti-metastatic activity was measured after oral dosing 15 mg/kg b.i.d. to B6D2F1 mice bearing metastatic 3LL Lewis lung tumor,
10090.0,1.0,,F,,,,CHEMBL615652,,BAO_0000218,3LL cell line,80620.0,,,N,402.0,5325.0,1.0,847.0,Intermediate,Mus musculus,In vivo anti-tumor and anti-metastatic activity was measured after oral dosing b.i.d. to B6D2F1 mice bearing metastatic 3LL Lewis lung tumor,
10090.0,1.0,,F,,,,CHEMBL615653,,BAO_0000218,3LL cell line,80620.0,,,N,403.0,5325.0,1.0,847.0,Expert,Mus musculus,In vivo anti-tumor and anti-metastatic activity following p.o. administration b.i.d. to B6D2F1 mice bearing metastatic 3LL Lewis lung tumor; Not tested.,
10090.0,1.0,,F,,,,CHEMBL615654,,BAO_0000219,3LL cell line,80620.0,,,N,404.0,16169.0,1.0,847.0,Intermediate,Mus musculus,accumulation of compound in 3LL cells was measured with DFMO by HPLC at 1 uM dose,
10090.0,1.0,,F,,,,CHEMBL615655,,BAO_0000219,3LL cell line,80620.0,,,N,405.0,16169.0,1.0,847.0,Intermediate,Mus musculus,accumulation of compound in 3LL cells was measured with DFMO by HPLC at 10 uM dose,
10090.0,1.0,,F,,,,CHEMBL825024,,BAO_0000219,3LL cell line,80620.0,,,N,406.0,16169.0,1.0,847.0,Intermediate,Mus musculus,accumulation of compound in 3LL cells was measured with DFMO by HPLC at 250 uM dose,
10090.0,1.0,,F,,,,CHEMBL615656,,BAO_0000219,3LL cell line,80620.0,,,N,407.0,16169.0,1.0,847.0,Intermediate,Mus musculus,accumulation of compound in 3LL cells was measured with DFMO by HPLC at 50 uM dose,
10090.0,1.0,,F,,,,CHEMBL615657,,BAO_0000219,3LL cell line,80620.0,,,N,408.0,16169.0,1.0,847.0,Intermediate,Mus musculus,accumulation of compound in 3LL cells was measured with DFMO by ICP-AES at 50 uM dose,
10090.0,1.0,,F,,,,CHEMBL615658,,BAO_0000219,3LL cell line,80620.0,,,N,409.0,16169.0,1.0,847.0,Intermediate,Mus musculus,accumulation of compound in 3LL cells was measured without DFMO by HPLC at 1 uM dose,
10090.0,1.0,,F,,,,CHEMBL615659,,BAO_0000219,3LL cell line,80620.0,,,N,410.0,16169.0,1.0,847.0,Intermediate,Mus musculus,accumulation of compound in 3LL cells was measured without DFMO by HPLC at 10 uM dose,
10090.0,1.0,,F,,,,CHEMBL615660,,BAO_0000219,3LL cell line,80620.0,,,N,411.0,16169.0,1.0,847.0,Intermediate,Mus musculus,accumulation of compound in 3LL cells was measured without DFMO by HPLC at 250 uM dose,
10090.0,1.0,,F,,,,CHEMBL615661,,BAO_0000219,3LL cell line,80620.0,,,N,412.0,16169.0,1.0,847.0,Intermediate,Mus musculus,accumulation of compound in 3LL cells was measured without DFMO by HPLC at 50 uM dose,
10090.0,1.0,,F,,,,CHEMBL615662,,BAO_0000219,3LL cell line,80620.0,,,N,413.0,16169.0,1.0,847.0,Intermediate,Mus musculus,accumulation of compound in 3LL cells was measured without DFMO by ICP-AES at 50 uM dose,
10090.0,1.0,,F,,,,CHEMBL615663,,BAO_0000219,3LL cell line,80620.0,,,N,414.0,16169.0,1.0,847.0,Intermediate,Mus musculus,Effect on the growth of 3LL cells by DFMO pretreatment at 48 hr incubation,
10090.0,1.0,,F,,,,CHEMBL615664,,BAO_0000219,3LL cell line,80620.0,,,N,415.0,16169.0,1.0,847.0,Intermediate,Mus musculus,Effect on the growth of 3LL cells was evaluated using an MTT assay at 48 hour incubation,
10090.0,1.0,,F,,,,CHEMBL615665,,BAO_0000219,3LL cell line,80620.0,,,N,416.0,16169.0,1.0,847.0,Intermediate,Mus musculus,Effect on the growth of 3LL cells was evaluated using an MTT assay at 72 hour incubation,
10090.0,1.0,,F,,,,CHEMBL615666,,BAO_0000219,3LL cell line,80620.0,,,N,417.0,16169.0,1.0,847.0,Intermediate,Mus musculus,accumulation of compound in 3LL cells was measured without DFMO by HPLC at 50 uM dose,
10090.0,1.0,,F,,,,CHEMBL615667,,BAO_0000219,3LL cell line,80620.0,,,N,418.0,16169.0,1.0,847.0,Intermediate,Mus musculus,putrescine levels in 3LL cells after the treatment of 1 uM of Compound,
10090.0,1.0,,F,,,,CHEMBL615668,,BAO_0000219,3LL cell line,80620.0,,,N,419.0,16169.0,1.0,847.0,Intermediate,Mus musculus,putrescine levels in 3LL cells after the treatment of 10 uM of Compound,
10090.0,1.0,,F,,,,CHEMBL615669,,BAO_0000219,3LL cell line,80620.0,,,N,420.0,16169.0,1.0,847.0,Intermediate,Mus musculus,putrescine levels in 3LL cells after the treatment of 250 uM of Compound,
10090.0,1.0,,F,,,,CHEMBL615670,,BAO_0000219,3LL cell line,80620.0,,,N,421.0,16169.0,1.0,847.0,Intermediate,Mus musculus,putrescine levels in 3LL cells after the treatment of 50 uM of Compound,
10090.0,1.0,,F,,,,CHEMBL836739,,BAO_0000219,3LL cell line,80620.0,,,N,422.0,16169.0,1.0,847.0,Intermediate,Mus musculus,spermidine levels in 3LL cells after the treatment of 1 uM of Compound,
10090.0,1.0,,F,,,,CHEMBL615671,,BAO_0000219,3LL cell line,80620.0,,,N,423.0,16169.0,1.0,847.0,Intermediate,Mus musculus,spermidine levels in 3LL cells after the treatment of 10 uM of Compound,
10090.0,1.0,,F,,,,CHEMBL615672,,BAO_0000219,3LL cell line,80620.0,,,N,424.0,16169.0,1.0,847.0,Intermediate,Mus musculus,spermidine levels in 3LL cells after the treatment of 250 uM of Compound,
10090.0,1.0,,F,,,,CHEMBL615791,,BAO_0000219,3LL cell line,80620.0,,,N,425.0,16169.0,1.0,847.0,Intermediate,Mus musculus,spermidine levels in 3LL cells after the treatment of 50 uM of Compound,
10090.0,1.0,,F,,,,CHEMBL615792,,BAO_0000219,3LL cell line,80620.0,,,N,426.0,16169.0,1.0,847.0,Intermediate,Mus musculus,spermine levels in 3LL cells after the treatment of 1 uM of Compound,
10090.0,1.0,,F,,,,CHEMBL615793,,BAO_0000219,3LL cell line,80620.0,,,N,427.0,16169.0,1.0,847.0,Intermediate,Mus musculus,spermine levels in 3LL cells after the treatment of 10 uM of Compound,
10090.0,1.0,,F,,,,CHEMBL615794,,BAO_0000219,3LL cell line,80620.0,,,N,428.0,16169.0,1.0,847.0,Intermediate,Mus musculus,spermine levels in 3LL cells after the treatment of 250 uM of Compound,
10090.0,1.0,,F,,,,CHEMBL615795,,BAO_0000219,3LL cell line,80620.0,,,N,429.0,16169.0,1.0,847.0,Intermediate,Mus musculus,spermine levels in 3LL cells after the treatment of 50 uM of Compound,
9606.0,1.0,,F,,,,CHEMBL615590,,BAO_0000219,3LLD122,80621.0,,,N,430.0,15547.0,1.0,971.0,Intermediate,Homo sapiens,Concentration required to inhibit the colony formation of lung carcinoma (3LLD122) cell lines by 50%,
,0.0,,F,,,,CHEMBL615591,,BAO_0000218,,22226.0,,,U,431.0,8663.0,1.0,,Autocuration,,In vivo antitumor activity against 3M531 is the sarcoma M5076; reproducible minimal activity,
,0.0,,F,,,,CHEMBL615592,,BAO_0000218,,22226.0,,,U,432.0,8663.0,1.0,,Autocuration,,In vivo antitumor activity against 3M531 is the sarcoma M5076; reproducible significant activity.,
,0.0,,F,,,,CHEMBL615593,,BAO_0000218,,22226.0,,,U,433.0,8663.0,1.0,,Autocuration,,In vivo antitumor activity against 3MBG5 subrenal capsule mammary carcinoma MX-1 xenograft; NT= Not tested,
,0.0,,F,,,,CHEMBL615594,,BAO_0000218,,22226.0,,,U,434.0,8663.0,1.0,,Autocuration,,In vivo antitumor activity against 3MBG5 subrenal capsule mammary carcinoma MX-1 xenograft; reproducible significant activity.,
10090.0,1.0,,F,,,,CHEMBL615595,,BAO_0000219,NIH3T3,80951.0,,,N,435.0,4504.0,1.0,723.0,Intermediate,Mus musculus,Effective dose required against Trypanosoma cruzi amastigotes in 3T3 Fibroblasts,
10090.0,1.0,,F,,,,CHEMBL615596,,BAO_0000219,NIH3T3,80951.0,,,N,436.0,4504.0,1.0,723.0,Intermediate,Mus musculus,Effective dose required against Trypanosoma cruzi amastigotes in 3T3 Fibroblasts,
,8.0,,F,,,,CHEMBL615597,,BAO_0000219,NIH3T3,11169.0,,,H,437.0,12695.0,1.0,723.0,Expert,,Inhibition of 6 nM bombesin induced [3H]thymidine incorporation measured in swiss 3T3 cells using a mitogenicity assay,
10090.0,1.0,,F,,,,CHEMBL615598,,BAO_0000219,NIH3T3,80951.0,,,N,438.0,12695.0,1.0,723.0,Intermediate,Mus musculus,Ability of the peptide to inhibit 6 nM bombesin induced [3H]thymidine incorporation was measured in swiss 3T3 cells using mitogenicity assay; na=Not active,
10090.0,1.0,,F,,,,CHEMBL615599,,BAO_0000219,NIH3T3,80951.0,,,N,439.0,12695.0,1.0,723.0,Intermediate,Mus musculus,Ability of the peptide to inhibit 6 nM bombesin induced [3H]thymidine incorporation was measured in swiss 3T3 cells using mitogenicity assay; nt=Not tested,
10090.0,1.0,,F,,,,CHEMBL615600,,BAO_0000219,NIH3T3,80951.0,,,N,440.0,17642.0,1.0,723.0,Expert,Mus musculus,Effective dose against murine 3T3 fibroblasts cells,
10090.0,1.0,,F,,,,CHEMBL615601,,BAO_0000219,NIH3T3,80951.0,,,N,441.0,17642.0,1.0,723.0,Expert,Mus musculus,Dose required against murine 3T3 fibroblasts cells; 1-10 uM,
10090.0,1.0,,F,,,,CHEMBL615602,,BAO_0000219,NIH3T3,80951.0,,,N,442.0,12340.0,1.0,723.0,Expert,Mus musculus,Cytotoxic effect on 3T3 cells,
10090.0,1.0,,F,,,,CHEMBL615603,,BAO_0000219,NIH3T3,80951.0,,,N,443.0,12340.0,1.0,723.0,Expert,Mus musculus,Cytotoxic effect on 3T3 cells,
10090.0,1.0,,F,,,,CHEMBL615604,,BAO_0000219,NIH3T3,80951.0,,,N,444.0,12716.0,1.0,723.0,Intermediate,Mus musculus,Compound was tested for the concentration necessary to inhibit swiss 3T3 Mouse Fibroblast cell growth rate by 50%.,
10090.0,1.0,,F,,,,CHEMBL615605,,BAO_0000219,NIH3T3,80951.0,,,N,445.0,6277.0,1.0,723.0,Intermediate,Mus musculus,Concentration of NO in supernatant generated by mouse fibroblasts (3T3) cell line in the presence of compound was determined using NR coloration,
10090.0,1.0,,F,,,,CHEMBL615606,,BAO_0000219,NIH3T3,80951.0,,,N,446.0,6277.0,1.0,723.0,Intermediate,Mus musculus,Concentration of NO in supernatant generated by mouse fibroblasts (3T3) cell line in the presence of compound was determined using NR coloration; nd=No data,
10090.0,1.0,,F,,,,CHEMBL884526,,BAO_0000219,NIH3T3,80951.0,,,N,447.0,6277.0,1.0,723.0,Expert,Mus musculus,In vitro cytotoxic concentration against mouse fibroblasts (3T3) cell line using MTT coloration,
10090.0,1.0,,F,,,,CHEMBL615607,,BAO_0000219,NIH3T3,80951.0,,,N,448.0,6277.0,1.0,723.0,Expert,Mus musculus,In vitro cytotoxic concentration against mouse fibroblasts (3T3) cell line using MTT coloration; n.d.=no data,
10090.0,1.0,,F,,,,CHEMBL615608,,BAO_0000219,NIH3T3,80951.0,,,N,449.0,6277.0,1.0,723.0,Intermediate,Mus musculus,In vitro cytotoxic concentration against mouse fibroblasts (3T3) cell line using MTT coloration; n.t.=not tested,
10090.0,1.0,,F,,,,CHEMBL615609,,BAO_0000219,NIH3T3,80951.0,,,N,450.0,6277.0,1.0,723.0,Expert,Mus musculus,In vitro inhibitory activity against mouse fibroblasts (3T3) cell line using CV coloration,
10090.0,1.0,,F,,,,CHEMBL615682,,BAO_0000219,NIH3T3,80951.0,,,N,451.0,6277.0,1.0,723.0,Expert,Mus musculus,In vitro inhibitory activity against mouse fibroblasts (3T3) cell line using CV coloration; n.d.=no data,
10090.0,1.0,,F,,,,CHEMBL615683,,BAO_0000219,NIH3T3,80951.0,,,N,452.0,6277.0,1.0,723.0,Intermediate,Mus musculus,In vitro inhibitory activity against mouse fibroblasts (3T3) cell line using CV coloration; n.t.=not tested,
10090.0,1.0,,F,,,,CHEMBL615684,,BAO_0000218,NIH3T3,80951.0,,,N,453.0,17780.0,1.0,723.0,Expert,Mus musculus,In vivo inhibition of H-ras-transformed 3T3 fibroblasts in nude mouse tumor models,
10090.0,7.0,,F,,,,CHEMBL615685,,BAO_0000219,,104860.0,,,D,454.0,12751.0,1.0,,Autocuration,Mus musculus,Inhibition of PDGF-dependent autophosphorylation of PDGF-R in mouse BALB/c3T3 cells,
10090.0,1.0,,F,,,,CHEMBL615686,,BAO_0000219,NIH3T3,80951.0,,,N,455.0,12380.0,1.0,723.0,Expert,Mus musculus,Inhibition of Swiss 3T3 Mouse fibroblast proliferation,
10090.0,1.0,,F,,,,CHEMBL615687,,BAO_0000219,NIH3T3,80951.0,,,N,456.0,14892.0,1.0,723.0,Intermediate,Mus musculus,Inhibitory activity against 3T3 cell line,
10090.0,1.0,,F,,,,CHEMBL884523,,BAO_0000219,NIH3T3,80951.0,,,N,457.0,12695.0,1.0,723.0,Intermediate,Mus musculus,The ability of the peptide to inhibit the binding of 10 pM [125I]gastrin releasing peptide to S-3T3 cell membrane was measured,
,8.0,,F,,,,CHEMBL615688,,BAO_0000019,,11169.0,,,H,458.0,12695.0,1.0,,Expert,,Ability of peptide to inhibit binding of 10 pM [125I]gastrin releasing peptide to S-3T3 cell membrane.,
10090.0,1.0,,F,,,,CHEMBL615689,,BAO_0000219,NIH3T3,80951.0,,,N,459.0,12695.0,1.0,723.0,Intermediate,Mus musculus,The ability of the peptide to inhibit the binding of 10 pM [125I]gastrin releasing peptide to S-3T3 cell membrane was measured; nt=Not tested,
10090.0,1.0,,F,,,,CHEMBL615690,,BAO_0000219,NIH3T3,80951.0,,,N,460.0,12695.0,1.0,723.0,Intermediate,Mus musculus,The ability of the peptide to inhibit the binding of 50 pM [125I]gastrin releasing peptide to intact S-3T3 cells was measured,
,8.0,,F,,,,CHEMBL615691,,BAO_0000019,,11169.0,,,H,461.0,12695.0,1.0,,Expert,,The ability of the peptide to inhibit the binding of 50 pM [125I]gastrin releasing peptide to intact S-3T3 cells,
,8.0,,F,,,,CHEMBL615692,,BAO_0000019,,11169.0,,,H,462.0,12695.0,1.0,,Expert,,The ability of the peptide to inhibit the binding of 50 pM [125I]gastrin releasing peptide to intact S-3T3 cells; nt=Not tested,
10090.0,1.0,,F,,,,CHEMBL615693,,BAO_0000219,NIH3T3,80951.0,,,N,463.0,6277.0,1.0,723.0,Intermediate,Mus musculus,Concentration of NO in supernatant generated by mouse fibroblasts (3T3) cell line in the presence of compound was determined using NR coloration,
10090.0,1.0,,F,,,,CHEMBL615324,,BAO_0000219,NIH3T3,80951.0,,,N,464.0,6277.0,1.0,723.0,Expert,Mus musculus,Concentration of NO in supernatant generated by mouse fibroblasts (3T3) cell line was determined using NR coloration; n.d.=no data,
9606.0,9.0,,F,,,,CHEMBL615325,,BAO_0000219,NIH3T3,9.0,,,D,465.0,4959.0,1.0,723.0,Expert,Homo sapiens,Inhibition of ligand-induced proliferation in human EGF-R Kinase expressing 3T3 cells,
9606.0,9.0,,F,,,,CHEMBL615490,,BAO_0000219,NIH3T3,9.0,,,D,466.0,4959.0,1.0,723.0,Expert,Homo sapiens,Inhibition of ligand-induced proliferation in human EGF-R Kinase expressing 3T3 cells (Not tested),
9606.0,9.0,,F,,,,CHEMBL615491,,BAO_0000219,NIH3T3,188.0,,,D,467.0,4959.0,1.0,723.0,Expert,Homo sapiens,Inhibition of ligand induced proliferation in human Her-2 (p185erbB) tyrosine kinase expressing 3T3 cells,
9606.0,9.0,,F,,,,CHEMBL615492,,BAO_0000219,NIH3T3,188.0,,,D,468.0,4959.0,1.0,723.0,Expert,Homo sapiens,Inhibition of ligand-induced proliferation in human Her-2 (p185erbB) tyrosine kinase expressing 3T3 cells (Not tested),
10090.0,1.0,,F,,,,CHEMBL615493,,BAO_0000219,NIH3T3,80951.0,,,N,469.0,12082.0,1.0,723.0,Intermediate,Mus musculus,Inhibitory concentration of compound rwas calculated on 3T3 cells by [3H]Thd incorporation,
10090.0,1.0,,F,,,,CHEMBL615494,,BAO_0000219,NIH3T3,80951.0,,,N,470.0,12082.0,1.0,723.0,Intermediate,Mus musculus,Inhibitory concentration of compound was calculated on 3T3 cells by [14C]Leu incorporation,
10090.0,1.0,,F,,,,CHEMBL615495,,BAO_0000219,NIH3T3,80951.0,,,N,471.0,12082.0,1.0,723.0,Intermediate,Mus musculus,Inhibitory concentration of compound was calculated on 3T3 cells by using clonal assay,
10090.0,1.0,,F,,,,CHEMBL615496,,BAO_0000219,NIH3T3,80951.0,,,N,472.0,12082.0,1.0,723.0,Intermediate,Mus musculus,Inhibitory concentration was calculated on 3T3 cells by using growth assay,
10090.0,1.0,,F,,,,CHEMBL615497,,BAO_0000219,NIH3T3,80951.0,,,N,473.0,2643.0,1.0,723.0,Intermediate,Mus musculus,In vitro cytotoxicity was evaluated in mouse embryo BALB/c 3T3 cells,
10090.0,1.0,,F,,,,CHEMBL615498,,BAO_0000219,NIH3T3,80951.0,,,N,474.0,11926.0,1.0,723.0,Expert,Mus musculus,Inhibition of Swiss 3T3 mouse fibroblast proliferation,
10090.0,1.0,,A,,,,CHEMBL615499,,BAO_0000219,NIH3T3,80951.0,,,N,475.0,15204.0,1.0,723.0,Intermediate,Mus musculus,The compound was tested for cytotoxicity against 3T3 fibroblast murine cell line.,
10090.0,1.0,,F,,,,CHEMBL835522,,BAO_0000219,NIH3T3,80951.0,,,N,476.0,15992.0,1.0,723.0,Expert,Mus musculus,Effective concentration required to inhibit the growth of murine 3T3 fibroblasts,
10090.0,1.0,,F,,,,CHEMBL615500,,BAO_0000219,NIH3T3,80951.0,,,N,477.0,16279.0,1.0,723.0,Intermediate,Mus musculus,Cytotoxicity on 3T3 fibroblasts (3T3F) murine cell line (O.D.=0.131+/-0.014); Not tested,
10090.0,1.0,,F,,,,CHEMBL615501,,BAO_0000219,NIH3T3,80951.0,,,N,478.0,16279.0,1.0,723.0,Intermediate,Mus musculus,Cytotoxicity against 3T3 fibroblasts (3T3F) murine cell line (O.D.=0.131+/-0.014),
10090.0,1.0,,F,,,,CHEMBL615502,,BAO_0000219,NIH3T3,80951.0,,,N,479.0,16279.0,1.0,723.0,Intermediate,Mus musculus,Cytotoxicity on 3T3 fibroblasts (3T3F) murine cell line (O.D.=0.131+/-0.014),
10090.0,1.0,,F,,,,CHEMBL615503,,BAO_0000219,NIH3T3,80951.0,,,N,480.0,16279.0,1.0,723.0,Intermediate,Mus musculus,cytotoxicity on 3T3 fibroblasts (3T3F) murine cell line (O.D.=0.131+/-0.014),
10090.0,1.0,,F,,,,CHEMBL615504,,BAO_0000219,NIH3T3,80951.0,,,N,481.0,16279.0,1.0,723.0,Intermediate,Mus musculus,Cytotoxicity on 3T3 fibroblasts (3T3F) murine cell line (O.D.=0.131+/-0.014),
10090.0,1.0,,F,,,,CHEMBL615505,,BAO_0000219,NIH3T3,80951.0,,,N,482.0,16279.0,1.0,723.0,Intermediate,Mus musculus,Cytotoxicity against 3T3 fibroblasts (3T3F) murine cell line (O.D.=0.131+/-0.014),
10090.0,1.0,,F,,,,CHEMBL615506,,BAO_0000219,NIH3T3,80951.0,,,N,483.0,12831.0,1.0,723.0,Expert,Mus musculus,Inhibition of swiss 3T3 mouse fibroblast proliferation,
10090.0,1.0,,F,,,,CHEMBL615507,,BAO_0000219,NIH3T3,80951.0,,,N,484.0,13497.0,1.0,723.0,Intermediate,Mus musculus,Compound was tested for sublethal concentrations in 3T3 mouse fibroblast lysis.,
,1.0,,F,,,,CHEMBL615508,,BAO_0000218,3T3-L1,80006.0,,,N,485.0,13715.0,1.0,620.0,Intermediate,,compound was evaluated for their acute effects in vitro by measuring 2-Deoxyglucose (2DG) uptake in vehicle treated 3T3-L1 adipocytes at 30 uM dose.,
10090.0,1.0,,F,,,,CHEMBL615509,,BAO_0000219,3T3-L1,80006.0,,,N,486.0,13618.0,1.0,620.0,Intermediate,Mus musculus,Concentration required to stimulate glucose uptake in 3T3-L1 adipocytes after 48 hr incubation,
10090.0,1.0,,F,,,,CHEMBL615510,,BAO_0000219,3T3-L1,80006.0,,,N,487.0,11902.0,1.0,620.0,Intermediate,Mus musculus,Effect on GLUT 1 glucose transporter expression in 3T3-L1 adipocytes at dose of 0.3 uM,
10090.0,1.0,,F,,,,CHEMBL615511,,BAO_0000219,3T3-L1,80006.0,,,N,488.0,11902.0,1.0,620.0,Intermediate,Mus musculus,Effect on GLUT 1 glucose transporter expression in 3T3-L1 adipocytes at dose of 3 uM,
10090.0,1.0,,F,,,,CHEMBL615512,,BAO_0000219,3T3-L1,80006.0,,,N,489.0,11902.0,1.0,620.0,Intermediate,Mus musculus,Effect on GLUT 1 glucose transporter expression in 3T3-L1 adipocytes at dose of 30 uM,
10090.0,1.0,,F,,,,CHEMBL615513,,BAO_0000218,3T3-L1,80006.0,,,N,490.0,14840.0,1.0,620.0,Intermediate,Mus musculus,"In vitro ability to stimulate glucose transport in 3T3-L1 adipocytes, given at 100 mg/kg in mouse, after 24 hr",
10090.0,1.0,,F,,,,CHEMBL615514,,BAO_0000218,3T3-L1,80006.0,,,N,491.0,14840.0,1.0,620.0,Intermediate,Mus musculus,"In vitro ability to stimulate glucose transport in 3T3-L1 adipocytes, given at 100 mg/kg in mouse, after 3 hr",
,1.0,,F,,,,CHEMBL615515,,BAO_0000219,3T3-L1,80006.0,,,N,492.0,13715.0,1.0,620.0,Intermediate,,compound was evaluated for their acute effects in vitro by measuring 2-Deoxyglucose (2DG) uptake in vehicle treated 3T3-L1 adipocytes,
,1.0,,F,,,,CHEMBL615516,,BAO_0000219,3T3-L1,80006.0,,,N,493.0,13715.0,1.0,620.0,Intermediate,,compound was evaluated for their acute effects in vitro by measuring 2-Deoxyglucose (2DG) uptake in vehicle treated 3T3-L1 adipocytes at concentration of 10 micro M,
,1.0,,F,,,,CHEMBL615517,,BAO_0000219,3T3-L1,80006.0,,,N,494.0,13715.0,1.0,620.0,Intermediate,,compound was evaluated for their acute effects in vitro by measuring 2-Deoxyglucose (2DG) uptake in vehicle treated 3T3-L1 adipocytes at concentration of 3 micro M,
,1.0,,F,,,,CHEMBL615518,,BAO_0000219,3T3-L1,80006.0,,,N,495.0,13715.0,1.0,620.0,Intermediate,,compound was evaluated for their acute effects in vitro by measuring 2-Deoxyglucose (2DG) uptake in vehicle treated 3T3-L1 adipocytes at concentration of 30 micro M,
,1.0,,F,,,,CHEMBL615519,,BAO_0000219,3T3-L1,80006.0,,,N,496.0,13715.0,1.0,620.0,Intermediate,,compound was evaluated for their acute effects in vitro by measuring 2-Deoxyglucose (2DG) uptake in vehicle treated 3T3-L1 adipocytes at concentration of 3 micro M,
,1.0,,F,,,,CHEMBL615520,,BAO_0000218,3T3-L1,80006.0,,,N,497.0,13715.0,1.0,620.0,Intermediate,,compound was evaluated for their acute effects in vitro by measuring 2-Deoxyglucose (2DG) uptake in vehicle treated 3T3-L1 adipocytes at 0.3 uM dose.,
,1.0,,F,,,,CHEMBL615521,,BAO_0000218,3T3-L1,80006.0,,,N,498.0,13715.0,1.0,620.0,Intermediate,,compound was evaluated for their acute effects in vitro by measuring 2-Deoxyglucose (2DG) uptake in vehicle treated 3T3-L1 adipocytes at 0.5 uM dose.,
