rental_duration,description,replacement_cost,length,original_language_id,rental_rate,film_id,title,language,rating,release_year
4,A Brilliant Display of a Composer And a Cat who must Succumb a A Shark in Ancient India,27.99,171,,0.99,906,TRAMP OTHERS,English,PG,2006
4,A Touching Reflection of a Man And a Monkey who must Pursue a Womanizer in A MySQL Convention,10.99,168,,0.99,907,TRANSLATION SUMMER,English,PG-13,2006
3,A Unbelieveable Story of a Boy And a Mad Cow who must Challenge a Database Administrator in The Sahara Desert,11.99,110,,4.99,908,TRAP GUYS,English,G,2006
3,A Emotional Saga of a Car And a Madman who must Discover a Pioneer in California,28.99,102,,0.99,909,TREASURE COMMAND,English,PG-13,2006
3,A Boring Story of a Teacher And a Student who must Outgun a Cat in An Abandoned Mine Shaft,19.99,87,,0.99,910,TREATMENT JEKYLL,English,PG,2006
7,A Fanciful Character Study of a Lumberjack And a Car who must Discover a Cat in An Abandoned Amusement Park,14.99,64,,4.99,911,TRIP NEWTON,English,PG-13,2006
3,A Astounding Panorama of a Husband And a Sumo Wrestler who must Pursue a Boat in Ancient India,9.99,52,,2.99,912,TROJAN TOMORROW,English,PG,2006
3,A Fanciful Drama of a Monkey And a Feminist who must Sink a Man in Berlin,20.99,115,,0.99,913,TROOPERS METAL,English,R,2006
6,A Lacklusture Panorama of a Forensic Psychologist And a Woman who must Kill a Explorer in Ancient Japan,13.99,61,,2.99,914,TROUBLE DATE,English,PG,2006
7,A Thrilling Epistle of a Moose And a Boy who must Meet a Database Administrator in A Monastery,9.99,92,,4.99,915,TRUMAN CRAZY,English,G,2006
3,A Stunning Tale of a Man And a Monkey who must Chase a Student in New Orleans,10.99,80,,2.99,916,TURN STAR,English,G,2006
3,A Boring Drama of a Man And a Forensic Psychologist who must Face a Frisbee in Ancient India,24.99,152,,2.99,917,TUXEDO MILE,English,R,2006
4,A Touching Display of a Frisbee And a Boat who must Kill a Girl in A MySQL Convention,23.99,152,,4.99,918,TWISTED PIRATES,English,PG,2006
3,A Emotional Display of a Husband And a A Shark who must Succumb a Madman in A Manhattan Penthouse,17.99,82,,4.99,919,TYCOON GATHERING,English,G,2006
3,A Amazing Character Study of a Robot And a Student who must Chase a Robot in Australia,16.99,62,,0.99,920,UNBREAKABLE KARATE,English,G,2006
7,A Intrepid Yarn of a Explorer And a Pastry Chef who must Pursue a Mad Cow in A U-Boat,29.99,172,,2.99,921,UNCUT SUICIDES,English,PG-13,2006
7,A Unbelieveable Display of a Crocodile And a Feminist who must Overcome a Moose in An Abandoned Amusement Park,22.99,107,,4.99,922,UNDEFEATED DALMATIONS,English,PG-13,2006
7,A Taut Documentary of a Waitress And a Mad Scientist who must Battle a Technical Writer in New Orleans,12.99,78,,2.99,923,UNFAITHFUL KILL,English,R,2006
7,A Taut Epistle of a Monkey And a Sumo Wrestler who must Vanquish a A Shark in A Baloon Factory,15.99,129,,0.99,924,UNFORGIVEN ZOOLANDER,English,PG,2006
3,A Fast-Paced Reflection of a Cat And a Mad Cow who must Fight a Car in The Sahara Desert,27.99,164,,0.99,925,UNITED PILOT,English,R,2006
5,A Amazing Documentary of a Woman And a Astronaut who must Outrace a Teacher in An Abandoned Fun House,11.99,120,,2.99,926,UNTOUCHABLES SUNRISE,English,NC-17,2006
6,A Fanciful Reflection of a Boy And a Butler who must Pursue a Woman in Berlin,16.99,174,,2.99,927,UPRISING UPTOWN,English,NC-17,2006
5,A Fateful Documentary of a Dog And a Hunter who must Pursue a Teacher in An Abandoned Amusement Park,16.99,84,,2.99,928,UPTOWN YOUNG,English,PG,2006
5,A Touching Display of a Explorer And a Lumberjack who must Fight a Forensic Psychologist in A Shark Tank,21.99,128,,4.99,929,USUAL UNTOUCHABLES,English,PG-13,2006
4,A Fanciful Character Study of a Secret Agent And a Mad Scientist who must Reach a Teacher in Australia,23.99,145,,2.99,930,VACATION BOONDOCK,English,R,2006
7,A Thrilling Display of a Husband And a Butler who must Reach a Pastry Chef in California,9.99,48,,0.99,931,VALENTINE VANISHING,English,PG-13,2006
3,A Astounding Documentary of a Astronaut And a Boy who must Outrace a Sumo Wrestler in Berlin,21.99,73,,0.99,932,VALLEY PACKER,English,G,2006
4,A Epic Story of a Lumberjack And a Monkey who must Confront a Pioneer in A MySQL Convention,11.99,126,,4.99,933,VAMPIRE WHALE,English,NC-17,2006
7,A Fast-Paced Saga of a Girl And a Forensic Psychologist who must Redeem a Girl in Nigeria,20.99,122,,4.99,934,VANILLA DAY,English,NC-17,2006
5,A Intrepid Character Study of a Squirrel And a A Shark who must Kill a Lumberjack in California,17.99,142,,0.99,935,VANISHED GARDEN,English,R,2006
3,A Brilliant Reflection of a Man And a Woman who must Conquer a Pioneer in A MySQL Convention,21.99,123,,2.99,936,VANISHING ROCKY,English,NC-17,2006
7,A Action-Packed Character Study of a Astronaut And a Explorer who must Reach a Monkey in A MySQL Convention,14.99,85,,2.99,937,VARSITY TRIP,English,NC-17,2006
3,A Lacklusture Tale of a Pastry Chef And a Technical Writer who must Confront a Crocodile in An Abandoned Amusement Park,14.99,173,,4.99,938,VELVET TERMINATOR,English,R,2006
4,A Unbelieveable Display of a Mad Scientist And a Mad Scientist who must Outgun a Mad Cow in Ancient Japan,17.99,90,,2.99,939,VERTIGO NORTHWEST,English,R,2006
6,A Insightful Epistle of a Mad Scientist And a Explorer who must Challenge a Cat in The Sahara Desert,19.99,64,,0.99,940,VICTORY ACADEMY,English,PG-13,2006
4,A Lacklusture Display of a Girl And a Astronaut who must Succumb a Student in Australia,10.99,145,,4.99,941,VIDEOTAPE ARSENIC,English,NC-17,2006
7,A Lacklusture Display of a Butler And a Man who must Sink a Explorer in Soviet Georgia,27.99,174,,0.99,942,VIETNAM SMOOCHY,English,PG-13,2006
4,A Boring Yarn of a Pioneer And a Feminist who must Redeem a Cat in An Abandoned Amusement Park,27.99,76,,4.99,943,VILLAIN DESPERATE,English,PG-13,2006
6,A Awe-Inspiring Documentary of a Robot And a Mad Scientist who must Reach a Database Administrator in A Shark Tank,29.99,179,,4.99,944,VIRGIN DAISY,English,PG-13,2006
5,A Emotional Panorama of a Dentist And a Crocodile who must Meet a Boy in Berlin,22.99,164,,0.99,945,VIRGINIAN PLUTO,English,R,2006
3,A Fateful Tale of a Database Administrator And a Squirrel who must Discover a Student in Soviet Georgia,14.99,144,,4.99,946,VIRTUAL SPOILERS,English,NC-17,2006
5,A Thoughtful Documentary of a Dog And a Man who must Sink a Man in A Shark Tank,16.99,59,,0.99,947,VISION TORQUE,English,PG-13,2006
6,A Amazing Panorama of a Pioneer And a Student who must Overcome a Mad Scientist in A Manhattan Penthouse,22.99,139,,0.99,948,VOICE PEACH,English,PG-13,2006
6,A Awe-Inspiring Yarn of a Hunter And a Feminist who must Challenge a Dentist in The Outback,27.99,157,,0.99,949,VOLCANO TEXAS,English,NC-17,2006
7,A Boring Tale of a Dog And a Woman who must Meet a Dentist in California,12.99,132,,4.99,950,VOLUME HOUSE,English,PG,2006
6,A Epic Tale of a Squirrel And a Hunter who must Conquer a Boy in An Abandoned Mine Shaft,28.99,78,,0.99,951,VOYAGE LEGALLY,English,PG-13,2006
7,A Intrepid Drama of a Moose And a Boat who must Kill a Explorer in A Manhattan Penthouse,17.99,152,,2.99,952,WAGON JAWS,English,PG,2006
3,A Intrepid Epistle of a Woman And a Forensic Psychologist who must Succumb a Astronaut in A Manhattan Penthouse,9.99,112,,0.99,953,WAIT CIDER,English,PG-13,2006
7,A Beautiful Saga of a Feminist And a Composer who must Challenge a Moose in Berlin,18.99,73,,4.99,954,WAKE JAWS,English,G,2006
7,A Insightful Panorama of a Teacher And a Teacher who must Overcome a Mad Cow in An Abandoned Fun House,19.99,135,,4.99,955,WALLS ARTIST,English,PG,2006
7,A Insightful Drama of a A Shark And a Pioneer who must Find a Womanizer in The Outback,23.99,107,,4.99,956,WANDA CHAMBER,English,PG-13,2006
7,A Boring Drama of a Teacher And a Sumo Wrestler who must Challenge a Secret Agent in The Canadian Rockies,26.99,80,,4.99,957,WAR NOTTING,English,G,2006
6,A Action-Packed Display of a Mad Cow And a Astronaut who must Kill a Car in Ancient India,19.99,178,,2.99,958,WARDROBE PHANTOM,English,G,2006
6,A Astounding Yarn of a Pioneer And a Crocodile who must Defeat a A Shark in The Outback,10.99,83,,2.99,959,WARLOCK WEREWOLF,English,G,2006
5,A Taut Reflection of a Teacher And a Database Administrator who must Chase a Madman in The Sahara Desert,15.99,128,,2.99,960,WARS PLUTO,English,G,2006
7,A Awe-Inspiring Reflection of a Cat And a Pioneer who must Escape a Hunter in Ancient China,22.99,161,,4.99,961,WASH HEAVENLY,English,R,2006
7,A Fanciful Story of a Database Administrator And a Womanizer who must Fight a Database Administrator in Ancient China,18.99,85,,2.99,962,WASTELAND DIVINE,English,PG,2006
5,A Fast-Paced Yarn of a Dog And a Frisbee who must Conquer a Hunter in Nigeria,12.99,78,,0.99,963,WATCH TRACY,English,PG,2006
4,A Unbelieveable Documentary of a Dentist And a Technical Writer who must Build a Womanizer in Nigeria,17.99,61,,4.99,964,WATERFRONT DELIVERANCE,English,G,2006
6,A Emotional Yarn of a Boat And a Crocodile who must Meet a Moose in Soviet Georgia,28.99,112,,0.99,965,WATERSHIP FRONTIER,English,G,2006
3,A Action-Packed Tale of a Student And a Waitress who must Conquer a Lumberjack in An Abandoned Mine Shaft,14.99,70,,0.99,966,WEDDING APOLLO,English,PG,2006
5,A Fast-Paced Documentary of a Car And a Butler who must Find a Frisbee in A Jet Boat,26.99,134,,2.99,967,WEEKEND PERSONAL,English,R,2006
6,A Fanciful Story of a Man And a Sumo Wrestler who must Outrace a Student in A Monastery,19.99,79,,4.99,968,WEREWOLF LOLA,English,G,2006
4,A Intrepid Drama of a Butler And a Lumberjack who must Challenge a Database Administrator in A Manhattan Penthouse,29.99,159,,4.99,969,WEST LION,English,G,2006
7,A Lacklusture Tale of a Butler And a Husband who must Face a Boy in Ancient China,11.99,52,,0.99,970,WESTWARD SEABISCUIT,English,NC-17,2006
4,A Intrepid Story of a Pastry Chef And a Database Administrator who must Kill a Feminist in A MySQL Convention,11.99,109,,4.99,971,WHALE BIKINI,English,PG-13,2006
4,A Intrepid Story of a Dentist And a Hunter who must Confront a Monkey in Ancient Japan,24.99,59,,4.99,972,WHISPERER GIANT,English,PG-13,2006
3,A Awe-Inspiring Epistle of a Teacher And a Feminist who must Confront a Pioneer in Ancient Japan,27.99,183,,4.99,973,WIFE TURN,English,NC-17,2006
4,A Beautiful Story of a Monkey And a Sumo Wrestler who must Conquer a A Shark in A MySQL Convention,24.99,181,,0.99,974,WILD APOLLO,English,R,2006
6,A Brilliant Panorama of a Boat And a Astronaut who must Challenge a Teacher in A Manhattan Penthouse,22.99,137,,2.99,975,WILLOW TRACY,English,R,2006
6,A Touching Saga of a Madman And a Forensic Psychologist who must Build a Sumo Wrestler in An Abandoned Mine Shaft,12.99,111,,0.99,976,WIND PHANTOM,English,R,2006
3,A Astounding Character Study of a Womanizer And a Hunter who must Escape a Robot in A Monastery,25.99,85,,2.99,977,WINDOW SIDE,English,R,2006
3,A Unbelieveable Saga of a Forensic Psychologist And a Student who must Face a Squirrel in The First Manned Space Station,12.99,98,,0.99,978,WISDOM WORKER,English,R,2006
6,A Awe-Inspiring Drama of a Secret Agent And a Hunter who must Fight a Moose in Nigeria,10.99,100,,4.99,979,WITCHES PANIC,English,NC-17,2006
4,A Lacklusture Display of a Robot And a Girl who must Defeat a Sumo Wrestler in A MySQL Convention,12.99,75,,4.99,980,WIZARD COLDBLOODED,English,PG,2006
7,A Fast-Paced Drama of a Squirrel And a Robot who must Succumb a Technical Writer in A Manhattan Penthouse,13.99,55,,0.99,981,WOLVES DESIRE,English,NC-17,2006
4,A Insightful Documentary of a Waitress And a Butler who must Vanquish a Composer in Australia,23.99,126,,0.99,982,WOMEN DORADO,English,R,2006
7,A Unbelieveable Documentary of a Teacher And a Monkey who must Defeat a Explorer in A U-Boat,18.99,105,,2.99,983,WON DARES,English,PG,2006
3,A Boring Panorama of a Woman And a Madman who must Overcome a Butler in A U-Boat,20.99,126,,2.99,984,WONDERFUL DROP,English,NC-17,2006
4,A Awe-Inspiring Character Study of a Waitress And a Car who must Pursue a Mad Scientist in The First Manned Space Station,19.99,111,,4.99,985,WONDERLAND CHRISTMAS,English,PG,2006
6,A Brilliant Saga of a Boat And a Mad Scientist who must Meet a Moose in Ancient India,24.99,85,,2.99,986,WONKA SEA,English,NC-17,2006
3,A Action-Packed Reflection of a Composer And a Mad Scientist who must Face a Pioneer in A MySQL Convention,13.99,116,,2.99,987,WORDS HUNTER,English,PG,2006
7,A Action-Packed Yarn of a Secret Agent And a Technical Writer who must Battle a Sumo Wrestler in The First Manned Space Station,26.99,139,,2.99,988,WORKER TARZAN,English,R,2006
4,A Stunning Epistle of a Dentist And a Dog who must Kill a Madman in Ancient China,22.99,74,,4.99,989,WORKING MICROCOSMOS,English,R,2006
3,A Unbelieveable Tale of a Pioneer And a Astronaut who must Overcome a Robot in An Abandoned Amusement Park,13.99,171,,0.99,990,WORLD LEATHERNECKS,English,PG-13,2006
4,A Thrilling Drama of a Madman And a Dentist who must Conquer a Boy in The Outback,26.99,185,,2.99,991,WORST BANGER,English,PG,2006
5,A Intrepid Reflection of a Technical Writer And a Hunter who must Defeat a Sumo Wrestler in A Monastery,17.99,176,,0.99,992,WRATH MILE,English,NC-17,2006
6,A Emotional Saga of a Crocodile And a Sumo Wrestler who must Discover a Mad Cow in New Orleans,10.99,178,,2.99,993,WRONG BEHAVIOR,English,PG-13,2006
6,A Awe-Inspiring Panorama of a Robot And a Boat who must Overcome a Feminist in A U-Boat,29.99,100,,4.99,994,WYOMING STORM,English,PG-13,2006
5,A Amazing Display of a Robot And a Astronaut who must Fight a Womanizer in Berlin,11.99,86,,4.99,995,YENTL IDAHO,English,R,2006
6,A Unbelieveable Yarn of a Boat And a Database Administrator who must Meet a Boy in The First Manned Space Station,9.99,183,,0.99,996,YOUNG LANGUAGE,English,G,2006
4,A Touching Drama of a Teacher And a Cat who must Challenge a Technical Writer in A U-Boat,14.99,179,,0.99,997,YOUTH KICK,English,NC-17,2006
6,A Fateful Yarn of a Composer And a Man who must Face a Boy in The Canadian Rockies,10.99,105,,0.99,998,ZHIVAGO CORE,English,NC-17,2006
5,A Fateful Reflection of a Waitress And a Boat who must Discover a Sumo Wrestler in Ancient China,28.99,101,,2.99,999,ZOOLANDER FICTION,English,R,2006
3,A Intrepid Panorama of a Mad Scientist And a Boy who must Redeem a Boy in A Monastery,18.99,50,,4.99,1000,ZORRO ARK,English,NC-17,2006
