assays_assay_id,assays_src_assay_id,assays_assay_tax_id,assays_assay_tissue,assays_variant_id,assays_assay_subcellular_fraction,assays_confidence_score,assays_assay_type,assays_relationship_type,assays_curated_by,assays_doc_id,assays_tid,assays_src_id,assays_chembl_id,assays_cell_id,assays_bao_format,assays_tissue_id
8694,,10090.0,,,,1,A,N,Intermediate,16597,50594,1,CHEMBL627593,,BAO_0000218,
8695,,10090.0,,,,1,A,N,Intermediate,5727,50594,1,CHEMBL627594,,BAO_0000218,
8696,,10090.0,,,,1,A,N,Intermediate,5302,50594,1,CHEMBL876813,,BAO_0000218,
8697,,10090.0,,,,1,A,N,Intermediate,5302,50594,1,CHEMBL627595,,BAO_0000218,
8698,,10090.0,,,,1,A,N,Intermediate,6348,50594,1,CHEMBL627596,,BAO_0000218,
8699,,10116.0,,,,1,A,N,Intermediate,5964,50597,1,CHEMBL627597,,BAO_0000218,
8700,,10116.0,,,,1,A,N,Intermediate,6078,50597,1,CHEMBL627598,,BAO_0000218,
8701,,10116.0,Brain,,,1,A,N,Intermediate,5206,50597,1,CHEMBL627599,,BAO_0000218,955.0
8702,,10116.0,,,,1,A,N,Intermediate,2959,50597,1,CHEMBL627600,,BAO_0000218,
8703,,10116.0,,,,1,A,N,Intermediate,5964,50597,1,CHEMBL627601,,BAO_0000218,
8704,,10116.0,,,,1,A,N,Intermediate,5964,50597,1,CHEMBL627776,,BAO_0000218,
8705,,10116.0,,,,1,A,N,Intermediate,6757,50597,1,CHEMBL627777,,BAO_0000218,
8706,,10116.0,,,,1,A,N,Intermediate,6757,50597,1,CHEMBL627778,,BAO_0000218,
8707,,10116.0,,,,1,A,N,Intermediate,6757,50597,1,CHEMBL627779,,BAO_0000218,
8708,,10116.0,,,,1,A,N,Intermediate,17617,50597,1,CHEMBL876814,,BAO_0000218,
8709,,10116.0,,,,1,A,N,Intermediate,1445,50597,1,CHEMBL627780,,BAO_0000218,
8710,,10116.0,,,,1,A,N,Intermediate,6082,50597,1,CHEMBL627781,,BAO_0000218,
8711,,10116.0,,,,1,A,N,Intermediate,1446,50597,1,CHEMBL627782,,BAO_0000218,
8712,,10116.0,Plasma,,,1,A,N,Intermediate,5407,50597,1,CHEMBL627783,,BAO_0000218,1969.0
8713,,10116.0,Plasma,,,1,A,N,Intermediate,2690,50597,1,CHEMBL627784,,BAO_0000218,1969.0
8714,,10116.0,,,,1,A,N,Intermediate,2661,50597,1,CHEMBL627785,,BAO_0000218,
8715,,10116.0,,,,1,A,N,Intermediate,2661,50597,1,CHEMBL627786,,BAO_0000218,
8716,,10116.0,Plasma,,,1,A,N,Intermediate,4891,50597,1,CHEMBL627787,,BAO_0000218,1969.0
8717,,10116.0,Plasma,,,1,A,N,Intermediate,2807,50597,1,CHEMBL627788,,BAO_0000218,1969.0
8718,,10116.0,Plasma,,,1,A,N,Intermediate,2807,50597,1,CHEMBL626579,,BAO_0000218,1969.0
8719,,10116.0,Plasma,,,1,A,N,Intermediate,2807,50597,1,CHEMBL626580,,BAO_0000218,1969.0
8720,,10116.0,,,,1,A,N,Intermediate,3634,50597,1,CHEMBL876815,,BAO_0000218,
8721,,10116.0,Plasma,,,1,A,N,Intermediate,1881,50597,1,CHEMBL626581,,BAO_0000218,1969.0
8722,,10116.0,Plasma,,,1,A,N,Intermediate,1881,50597,1,CHEMBL626582,,BAO_0000218,1969.0
8723,,10116.0,,,,1,A,N,Intermediate,429,50597,1,CHEMBL626583,,BAO_0000218,
8724,,10116.0,,,,1,A,N,Intermediate,5974,50597,1,CHEMBL626205,,BAO_0000218,
8725,,10116.0,,,,1,A,N,Intermediate,5974,50597,1,CHEMBL626206,,BAO_0000218,
8726,,10116.0,,,,1,A,N,Intermediate,5974,50597,1,CHEMBL626207,,BAO_0000218,
8727,,10116.0,,,,1,A,N,Intermediate,5974,50597,1,CHEMBL623882,,BAO_0000218,
8728,,10116.0,,,,1,A,N,Intermediate,17582,50597,1,CHEMBL623883,,BAO_0000218,
8729,,10116.0,,,,1,A,N,Intermediate,17582,50597,1,CHEMBL623884,,BAO_0000218,
8730,,10116.0,Plasma,,,1,A,N,Intermediate,3032,50597,1,CHEMBL623885,,BAO_0000218,1969.0
8731,,10116.0,Plasma,,,1,A,N,Intermediate,6295,50597,1,CHEMBL623886,,BAO_0000218,1969.0
8732,,10116.0,,,,1,A,N,Intermediate,6619,50597,1,CHEMBL623887,,BAO_0000218,
8733,,10116.0,,,,1,A,N,Intermediate,6616,50597,1,CHEMBL623888,,BAO_0000218,
8734,,10116.0,Plasma,,,1,A,N,Intermediate,3249,50597,1,CHEMBL623889,,BAO_0000218,1969.0
8735,,10116.0,Plasma,,,1,A,N,Intermediate,17791,50597,1,CHEMBL623890,,BAO_0000218,1969.0
8736,,10116.0,Plasma,,,1,A,N,Intermediate,17791,50597,1,CHEMBL623891,,BAO_0000218,1969.0
8737,,10116.0,Plasma,,,1,A,N,Intermediate,1360,50597,1,CHEMBL623892,,BAO_0000218,1969.0
8738,,10116.0,Plasma,,,1,A,N,Intermediate,2552,50597,1,CHEMBL623893,,BAO_0000218,1969.0
8739,,10116.0,,,,1,A,N,Intermediate,6571,50597,1,CHEMBL877616,,BAO_0000218,
8740,,10116.0,,,,1,A,N,Intermediate,6570,50597,1,CHEMBL623894,,BAO_0000218,
8741,,10116.0,Plasma,,,1,A,N,Intermediate,6567,50597,1,CHEMBL623895,,BAO_0000218,1969.0
8742,,10116.0,,,,1,A,N,Intermediate,3031,50597,1,CHEMBL623896,,BAO_0000218,
8743,,10116.0,,,,1,A,N,Intermediate,3436,50597,1,CHEMBL623897,,BAO_0000218,
8744,,10116.0,,,,1,A,N,Intermediate,3436,50597,1,CHEMBL623898,,BAO_0000218,
8745,,10116.0,,,,1,A,N,Intermediate,2083,50597,1,CHEMBL623899,,BAO_0000218,
8746,,10116.0,,,,1,A,N,Intermediate,3436,50597,1,CHEMBL623900,,BAO_0000218,
8747,,10116.0,,,,1,A,N,Intermediate,4527,50597,1,CHEMBL623901,,BAO_0000218,
8748,,10116.0,,,,1,A,N,Intermediate,1974,50597,1,CHEMBL623902,,BAO_0000218,
8749,,10116.0,Cerebrospinal fluid,,,1,A,N,Intermediate,3307,50597,1,CHEMBL623903,,BAO_0000218,1359.0
8750,,10116.0,Plasma,,,1,A,N,Intermediate,3307,50597,1,CHEMBL623904,,BAO_0000218,1969.0
8751,,10116.0,Plasma,,,1,A,N,Intermediate,1916,50597,1,CHEMBL877617,,BAO_0000218,1969.0
8752,,10116.0,,,,1,A,N,Intermediate,1500,50597,1,CHEMBL623905,,BAO_0000218,
8753,,10116.0,,,,1,A,N,Intermediate,1500,50597,1,CHEMBL623906,,BAO_0000218,
8754,,10116.0,Plasma,,,1,A,N,Intermediate,4186,50597,1,CHEMBL623907,,BAO_0000218,1969.0
8755,,10116.0,,,,1,A,N,Intermediate,16434,50597,1,CHEMBL623908,,BAO_0000218,
8756,,10116.0,,,,1,A,N,Intermediate,16434,50597,1,CHEMBL623909,,BAO_0000218,
8757,,10116.0,,,,1,A,N,Intermediate,16434,50597,1,CHEMBL623910,,BAO_0000218,
8758,,10116.0,,,,1,A,N,Intermediate,16434,50597,1,CHEMBL623911,,BAO_0000218,
8759,,10116.0,,,,1,A,N,Intermediate,16435,50597,1,CHEMBL623912,,BAO_0000218,
8760,,10116.0,,,,1,A,N,Intermediate,16435,50597,1,CHEMBL624616,,BAO_0000218,
8761,,10116.0,,,,1,A,N,Intermediate,16435,50597,1,CHEMBL624617,,BAO_0000218,
8762,,10116.0,,,,1,A,N,Intermediate,16435,50597,1,CHEMBL624618,,BAO_0000218,
8763,,10116.0,,,,1,A,N,Intermediate,16435,50597,1,CHEMBL624619,,BAO_0000218,
8764,,10116.0,,,,1,A,N,Intermediate,16435,50597,1,CHEMBL624794,,BAO_0000218,
8765,,10116.0,,,,1,A,N,Intermediate,16435,50597,1,CHEMBL624795,,BAO_0000218,
8766,,10116.0,,,,1,A,N,Intermediate,16435,50597,1,CHEMBL623921,,BAO_0000218,
8767,,10116.0,,,,1,A,N,Intermediate,16434,50597,1,CHEMBL623922,,BAO_0000218,
8768,,10116.0,,,,1,A,N,Intermediate,16434,50597,1,CHEMBL623923,,BAO_0000218,
8769,,10116.0,,,,1,A,N,Intermediate,16434,50597,1,CHEMBL623924,,BAO_0000218,
8770,,10116.0,,,,1,A,N,Intermediate,16435,50597,1,CHEMBL623925,,BAO_0000218,
8771,,10116.0,,,,1,A,N,Intermediate,16435,50597,1,CHEMBL623926,,BAO_0000218,
8772,,10116.0,,,,1,A,N,Intermediate,16435,50597,1,CHEMBL623927,,BAO_0000218,
8773,,10116.0,,,,1,A,N,Intermediate,16435,50597,1,CHEMBL623928,,BAO_0000218,
8774,,10116.0,,,,1,A,N,Intermediate,16435,50597,1,CHEMBL623929,,BAO_0000218,
8775,,10116.0,,,,1,A,N,Intermediate,16435,50597,1,CHEMBL623930,,BAO_0000218,
8776,,10116.0,Brain,,,1,A,N,Intermediate,16434,50597,1,CHEMBL623931,,BAO_0000218,955.0
8777,,10116.0,Brain,,,1,A,N,Intermediate,16434,50597,1,CHEMBL622165,,BAO_0000218,955.0
8778,,10116.0,Brain,,,1,A,N,Intermediate,16434,50597,1,CHEMBL621249,,BAO_0000218,955.0
8779,,10116.0,Brain,,,1,A,N,Intermediate,16434,50597,1,CHEMBL621250,,BAO_0000218,955.0
8780,,10116.0,Brain,,,1,A,N,Intermediate,16434,50597,1,CHEMBL621448,,BAO_0000218,955.0
8781,,10116.0,Brain,,,1,A,N,Intermediate,16434,50597,1,CHEMBL621449,,BAO_0000218,955.0
8782,,10116.0,Brain,,,1,A,N,Intermediate,16434,50597,1,CHEMBL621450,,BAO_0000218,955.0
8783,,10116.0,Brain,,,1,A,N,Intermediate,16434,50597,1,CHEMBL621451,,BAO_0000218,955.0
8784,,10116.0,Brain,,,1,A,N,Intermediate,16435,50597,1,CHEMBL621452,,BAO_0000218,955.0
8785,,10116.0,Brain,,,1,A,N,Intermediate,16435,50597,1,CHEMBL621453,,BAO_0000218,955.0
8786,,10116.0,Brain,,,1,A,N,Intermediate,16435,50597,1,CHEMBL621454,,BAO_0000218,955.0
8787,,10116.0,Brain,,,1,A,N,Intermediate,16435,50597,1,CHEMBL621455,,BAO_0000218,955.0
8788,,10116.0,Brain,,,1,A,N,Intermediate,16435,50597,1,CHEMBL621456,,BAO_0000218,955.0
8789,,10116.0,Brain,,,1,A,N,Intermediate,16435,50597,1,CHEMBL625145,,BAO_0000218,955.0
8790,,10116.0,Brain,,,1,A,N,Intermediate,16435,50597,1,CHEMBL875847,,BAO_0000218,955.0
8791,,10116.0,Brain,,,1,A,N,Intermediate,16435,50597,1,CHEMBL625146,,BAO_0000218,955.0
8792,,10116.0,Brain,,,1,A,N,Intermediate,16434,50597,1,CHEMBL625147,,BAO_0000218,955.0
8793,,10116.0,Brain,,,1,A,N,Intermediate,16434,50597,1,CHEMBL625148,,BAO_0000218,955.0
8794,,10116.0,Brain,,,1,A,N,Intermediate,16434,50597,1,CHEMBL625149,,BAO_0000218,955.0
8795,,10116.0,Brain,,,1,A,N,Intermediate,16435,50597,1,CHEMBL625150,,BAO_0000218,955.0
8796,,10116.0,Brain,,,1,A,N,Intermediate,16435,50597,1,CHEMBL625151,,BAO_0000218,955.0
8797,,10116.0,Brain,,,1,A,N,Intermediate,16435,50597,1,CHEMBL625152,,BAO_0000218,955.0
8798,,10116.0,Brain,,,1,A,N,Intermediate,16435,50597,1,CHEMBL625153,,BAO_0000218,955.0
8799,,10116.0,Brain,,,1,A,N,Intermediate,16435,50597,1,CHEMBL625154,,BAO_0000218,955.0
8800,,10116.0,Brain,,,1,A,N,Intermediate,16435,50597,1,CHEMBL625155,,BAO_0000218,955.0
8801,,10116.0,,,,1,A,N,Intermediate,11977,50597,1,CHEMBL625156,,BAO_0000218,
8802,,10116.0,,,,1,A,N,Intermediate,11977,50597,1,CHEMBL624354,,BAO_0000218,
8803,,10116.0,Hippocampus,,,1,A,N,Intermediate,11977,50597,1,CHEMBL624355,,BAO_0000218,10000000.0
8804,,10116.0,Hippocampus,,,1,A,N,Intermediate,11977,50597,1,CHEMBL624356,,BAO_0000218,10000000.0
8805,,10116.0,Hippocampus,,,1,A,N,Intermediate,11977,50597,1,CHEMBL624357,,BAO_0000218,10000000.0
8806,,10116.0,Hippocampus,,,1,A,N,Intermediate,11977,50597,1,CHEMBL624358,,BAO_0000218,10000000.0
8807,,10116.0,Striatum,,,1,A,N,Intermediate,11977,50597,1,CHEMBL624359,,BAO_0000218,2435.0
8808,,10116.0,Striatum,,,1,A,N,Intermediate,11977,50597,1,CHEMBL624360,,BAO_0000218,2435.0
8809,,10116.0,Striatum,,,1,A,N,Intermediate,11977,50597,1,CHEMBL624361,,BAO_0000218,2435.0
8810,,10116.0,Striatum,,,1,A,N,Intermediate,11977,50597,1,CHEMBL624362,,BAO_0000218,2435.0
8811,,10116.0,Striatum,,,1,A,N,Intermediate,11977,50597,1,CHEMBL624363,,BAO_0000218,2435.0
8812,,10116.0,Blood,,,1,A,N,Intermediate,11977,50597,1,CHEMBL624364,,BAO_0000218,178.0
8813,,10116.0,Blood,,,1,A,N,Intermediate,11977,50597,1,CHEMBL624365,,BAO_0000218,178.0
8814,,10116.0,Blood,,,1,A,N,Intermediate,11977,50597,1,CHEMBL624366,,BAO_0000218,178.0
8815,,10116.0,Blood,,,1,A,N,Intermediate,11977,50597,1,CHEMBL624367,,BAO_0000218,178.0
8816,,10116.0,Brain,,,1,A,N,Intermediate,11977,50597,1,CHEMBL624368,,BAO_0000218,955.0
8817,,10116.0,Brain,,,1,A,N,Intermediate,11977,50597,1,CHEMBL624369,,BAO_0000218,955.0
8818,,10116.0,Brain,,,1,A,N,Intermediate,11977,50597,1,CHEMBL624370,,BAO_0000218,955.0
8819,,10116.0,Brain,,,1,A,N,Intermediate,11977,50597,1,CHEMBL625069,,BAO_0000218,955.0
8820,,10116.0,Brain,,,1,A,N,Intermediate,11977,50597,1,CHEMBL625070,,BAO_0000218,955.0
8821,,10116.0,Heart,,,1,A,N,Intermediate,11977,50597,1,CHEMBL626051,,BAO_0000218,948.0
8822,,10116.0,Heart,,,1,A,N,Intermediate,11977,50597,1,CHEMBL626052,,BAO_0000218,948.0
8823,,10116.0,Heart,,,1,A,N,Intermediate,11977,50597,1,CHEMBL626053,,BAO_0000218,948.0
8824,,10116.0,Heart,,,1,A,N,Intermediate,11977,50597,1,CHEMBL626054,,BAO_0000218,948.0
8825,,10116.0,Heart,,,1,A,N,Intermediate,11977,50597,1,CHEMBL626055,,BAO_0000218,948.0
8826,,10116.0,Kidney,,,1,A,N,Intermediate,11977,50597,1,CHEMBL626056,,BAO_0000218,2113.0
8827,,10116.0,Kidney,,,1,A,N,Intermediate,11977,50597,1,CHEMBL626057,,BAO_0000218,2113.0
8828,,10116.0,Kidney,,,1,A,N,Intermediate,11977,50597,1,CHEMBL625193,,BAO_0000218,2113.0
8829,,10116.0,Kidney,,,1,A,N,Intermediate,11977,50597,1,CHEMBL625194,,BAO_0000218,2113.0
8830,,10116.0,Liver,,,1,A,N,Intermediate,11977,50597,1,CHEMBL625195,,BAO_0000218,2107.0
8831,,10116.0,Liver,,,1,A,N,Intermediate,11977,50597,1,CHEMBL625196,,BAO_0000218,2107.0
8832,,10116.0,Liver,,,1,A,N,Intermediate,11977,50597,1,CHEMBL625197,,BAO_0000218,2107.0
8833,,10116.0,Liver,,,1,A,N,Intermediate,11977,50597,1,CHEMBL625198,,BAO_0000218,2107.0
8834,,10116.0,Liver,,,1,A,N,Intermediate,11977,50597,1,CHEMBL627929,,BAO_0000218,2107.0
8835,,10116.0,Lung,,,1,A,N,Intermediate,11977,50597,1,CHEMBL627074,,BAO_0000218,2048.0
8836,,10116.0,Lung,,,1,A,N,Intermediate,11977,50597,1,CHEMBL627075,,BAO_0000218,2048.0
8837,,10116.0,Lung,,,1,A,N,Intermediate,11977,50597,1,CHEMBL627076,,BAO_0000218,2048.0
8838,,10116.0,Lung,,,1,A,N,Intermediate,11977,50597,1,CHEMBL627077,,BAO_0000218,2048.0
8839,,10116.0,Lung,,,1,A,N,Intermediate,11977,50597,1,CHEMBL627078,,BAO_0000218,2048.0
8840,,10116.0,Muscle tissue,,,1,A,N,Intermediate,11977,50597,1,CHEMBL627079,,BAO_0000218,2385.0
8841,,10090.0,,,,1,A,N,Intermediate,4573,50594,1,CHEMBL873824,,BAO_0000218,
8842,,10090.0,Plasma,,,1,A,N,Intermediate,3132,50594,1,CHEMBL627080,,BAO_0000218,1969.0
8843,,10090.0,,,,1,A,N,Intermediate,17718,50594,1,CHEMBL627081,,BAO_0000218,
8844,,10090.0,,,,1,A,N,Intermediate,17728,50594,1,CHEMBL627082,,BAO_0000218,
8845,,10090.0,,,,1,A,N,Intermediate,5961,50594,1,CHEMBL627083,,BAO_0000218,
8847,,10090.0,Plasma,,,1,A,N,Intermediate,17731,50594,1,CHEMBL627085,,BAO_0000218,1969.0
8848,,10090.0,,,,1,A,N,Intermediate,17592,50594,1,CHEMBL627086,,BAO_0000218,
8849,,10090.0,Plasma,,,1,A,N,Intermediate,3132,50594,1,CHEMBL627087,,BAO_0000218,1969.0
8850,,10090.0,,,,1,A,N,Intermediate,17729,50594,1,CHEMBL627088,,BAO_0000218,
8851,,10090.0,,,,1,A,N,Intermediate,17729,50594,1,CHEMBL627089,,BAO_0000218,
8852,,10090.0,,,,1,A,N,Intermediate,17729,50594,1,CHEMBL627090,,BAO_0000218,
8853,,10090.0,,,,1,A,N,Intermediate,3277,50594,1,CHEMBL627091,,BAO_0000218,
8854,,10090.0,,,,1,A,N,Intermediate,3760,50594,1,CHEMBL627092,,BAO_0000218,
8855,,10090.0,,,,1,A,N,Intermediate,3760,50594,1,CHEMBL876785,,BAO_0000218,
8856,,10090.0,,,,1,A,N,Intermediate,2862,50594,1,CHEMBL627093,,BAO_0000218,
8857,,10090.0,,,,1,A,N,Intermediate,2862,50594,1,CHEMBL627094,,BAO_0000218,
8858,,10090.0,,,,1,A,N,Intermediate,5980,50594,1,CHEMBL627095,,BAO_0000218,
8859,,10090.0,Brain,,,1,A,N,Intermediate,6159,50594,1,CHEMBL627096,,BAO_0000218,955.0
8860,,10090.0,,,,1,A,N,Intermediate,6254,50594,1,CHEMBL627097,,BAO_0000218,
8861,,10090.0,,,,1,A,N,Intermediate,6062,50594,1,CHEMBL627098,,BAO_0000218,
8862,,10090.0,Blood,,,1,A,N,Intermediate,1574,50594,1,CHEMBL627099,,BAO_0000218,178.0
8863,,10090.0,Brain,,,1,A,N,Intermediate,56,50594,1,CHEMBL627100,,BAO_0000218,955.0
8864,,10090.0,Plasma,,,1,A,N,Intermediate,993,50594,1,CHEMBL627101,,BAO_0000218,1969.0
8865,,10090.0,,,,1,A,N,Intermediate,6652,50594,1,CHEMBL627102,,BAO_0000218,
8866,,10090.0,,,,1,A,N,Intermediate,17852,50594,1,CHEMBL627103,,BAO_0000218,
8867,,10090.0,,,,1,A,N,Intermediate,2675,50594,1,CHEMBL627104,,BAO_0000218,
8868,,10090.0,,,,1,A,N,Intermediate,2675,50594,1,CHEMBL627105,,BAO_0000218,
8869,,10090.0,,,,1,A,N,Intermediate,499,50594,1,CHEMBL876786,,BAO_0000218,
8870,,10090.0,,,,1,A,N,Intermediate,499,50594,1,CHEMBL873825,,BAO_0000218,
8871,,10090.0,,,,1,A,N,Intermediate,499,50594,1,CHEMBL627106,,BAO_0000218,
8872,,10090.0,,,,1,A,N,Intermediate,14239,50594,1,CHEMBL626336,,BAO_0000218,
8873,,10090.0,,,,1,A,N,Intermediate,5506,50594,1,CHEMBL877462,,BAO_0000218,
8874,,10090.0,,,,1,A,N,Intermediate,5506,50594,1,CHEMBL626337,,BAO_0000218,
8875,,10090.0,,,,1,A,N,Intermediate,17734,50594,1,CHEMBL626338,,BAO_0000218,
8876,,10090.0,,,,1,A,N,Intermediate,17728,50594,1,CHEMBL626339,,BAO_0000218,
8877,,10090.0,,,,1,A,N,Intermediate,17728,50594,1,CHEMBL626340,,BAO_0000218,
8878,,10090.0,,,,1,A,N,Intermediate,17728,50594,1,CHEMBL625377,,BAO_0000218,
8879,,10090.0,,,,1,A,N,Intermediate,17728,50594,1,CHEMBL625378,,BAO_0000218,
8880,,10090.0,,,,1,A,N,Intermediate,17728,50594,1,CHEMBL625379,,BAO_0000218,
8881,,9823.0,,,Microsomes,0,A,U,Autocuration,14294,22224,1,CHEMBL625380,,BAO_0000251,
8882,,9823.0,,,Microsomes,0,A,U,Autocuration,14294,22224,1,CHEMBL625381,,BAO_0000251,
8883,,9823.0,,,,0,A,U,Autocuration,6056,22224,1,CHEMBL625382,,BAO_0000019,
8884,,9823.0,,,,0,A,U,Autocuration,1317,22224,1,CHEMBL873828,,BAO_0000218,
8885,,9823.0,,,,0,A,U,Autocuration,1317,22224,1,CHEMBL625383,,BAO_0000218,
8886,,9823.0,,,,0,A,U,Autocuration,5229,22224,1,CHEMBL625384,,BAO_0000019,
8887,,9823.0,,,,0,A,U,Autocuration,4231,22224,1,CHEMBL625385,,BAO_0000019,
8888,,9823.0,Liver,,,0,A,U,Autocuration,4231,22224,1,CHEMBL625386,,BAO_0000221,2107.0
8889,,9823.0,Liver,,,0,A,U,Autocuration,5318,22224,1,CHEMBL623571,,BAO_0000221,2107.0
8890,,9823.0,Liver,,,0,A,U,Autocuration,5318,22224,1,CHEMBL623572,,BAO_0000221,2107.0
8891,,9823.0,Liver,,,0,A,U,Autocuration,5318,22224,1,CHEMBL623573,,BAO_0000221,2107.0
8892,,9823.0,Liver,,,0,A,U,Autocuration,3305,22224,1,CHEMBL623574,,BAO_0000221,2107.0
8893,,9823.0,Liver,,,0,A,U,Autocuration,3305,22224,1,CHEMBL623575,,BAO_0000221,2107.0
8894,,9823.0,Liver,,,0,A,U,Autocuration,2842,22224,1,CHEMBL623749,,BAO_0000221,2107.0
8895,,9823.0,Liver,,,0,A,U,Autocuration,2842,22224,1,CHEMBL623750,,BAO_0000221,2107.0
8896,,9823.0,Liver,,,0,A,U,Autocuration,889,22224,1,CHEMBL623751,,BAO_0000221,2107.0
8897,,9823.0,Liver,,,0,A,U,Autocuration,1904,22224,1,CHEMBL623752,,BAO_0000221,2107.0
8898,,10116.0,Plasma,,,1,A,N,Intermediate,4186,50597,1,CHEMBL623753,,BAO_0000218,1969.0
8899,,10116.0,Plasma,,,1,A,N,Intermediate,2774,50597,1,CHEMBL623754,,BAO_0000218,1969.0
8900,,10116.0,Plasma,,,1,A,N,Intermediate,1742,50597,1,CHEMBL623755,,BAO_0000218,1969.0
8901,,10116.0,,,,1,A,N,Intermediate,3169,50597,1,CHEMBL623756,,BAO_0000218,
8902,,10116.0,,,,1,A,N,Intermediate,3169,50597,1,CHEMBL623757,,BAO_0000218,
8903,,10116.0,,,,1,A,N,Intermediate,2081,50597,1,CHEMBL623758,,BAO_0000218,
8904,,10116.0,Brain,,,1,A,N,Intermediate,3307,50597,1,CHEMBL623759,,BAO_0000218,955.0
8905,,10116.0,,,,1,A,N,Intermediate,4727,50597,1,CHEMBL623760,,BAO_0000218,
8906,,10116.0,,,,1,A,N,Intermediate,6597,50597,1,CHEMBL623761,,BAO_0000218,
8907,,10116.0,Plasma,,,1,A,N,Intermediate,16365,50597,1,CHEMBL623762,,BAO_0000218,1969.0
8908,,10116.0,Plasma,,,1,A,N,Intermediate,16365,50597,1,CHEMBL877594,,BAO_0000218,1969.0
8909,,10116.0,Plasma,,,1,A,N,Intermediate,16365,50597,1,CHEMBL623763,,BAO_0000218,1969.0
8910,,10116.0,Plasma,,,1,A,N,Intermediate,16365,50597,1,CHEMBL623764,,BAO_0000218,1969.0
8911,,10116.0,Plasma,,,1,A,N,Intermediate,16365,50597,1,CHEMBL623765,,BAO_0000218,1969.0
8912,,10116.0,Blood,,,1,A,N,Intermediate,2591,50597,1,CHEMBL623766,,BAO_0000218,178.0
8913,,10116.0,Blood,,,1,A,N,Intermediate,2591,50597,1,CHEMBL623767,,BAO_0000218,178.0
8914,,10116.0,Blood,,,1,A,N,Intermediate,2591,50597,1,CHEMBL623768,,BAO_0000218,178.0
8915,,10116.0,Plasma,,,1,A,N,Intermediate,5978,50597,1,CHEMBL623769,,BAO_0000218,1969.0
8916,,10116.0,Plasma,,,1,A,N,Intermediate,5978,50597,1,CHEMBL623770,,BAO_0000218,1969.0
8917,,10116.0,Plasma,,,1,A,N,Intermediate,5978,50597,1,CHEMBL623771,,BAO_0000218,1969.0
8918,,10116.0,Plasma,,,1,A,N,Intermediate,5978,50597,1,CHEMBL623772,,BAO_0000218,1969.0
8919,,10116.0,Plasma,,,1,A,N,Intermediate,5978,50597,1,CHEMBL623773,,BAO_0000218,1969.0
8920,,10116.0,Plasma,,,1,A,N,Intermediate,5978,50597,1,CHEMBL623774,,BAO_0000218,1969.0
8921,,10116.0,Plasma,,,1,A,N,Intermediate,5978,50597,1,CHEMBL623775,,BAO_0000218,1969.0
8922,,10116.0,,,,1,A,N,Intermediate,14465,50597,1,CHEMBL623776,,BAO_0000218,
8923,,10116.0,Plasma,,,1,A,N,Intermediate,4723,50597,1,CHEMBL622191,,BAO_0000218,1969.0
8924,,10116.0,Plasma,,,1,A,N,Intermediate,4723,50597,1,CHEMBL622192,,BAO_0000218,1969.0
8925,,10116.0,Plasma,,,1,A,N,Intermediate,4576,50597,1,CHEMBL622193,,BAO_0000218,1969.0
8926,,10116.0,Plasma,,,1,A,N,Intermediate,12873,50597,1,CHEMBL622194,,BAO_0000218,1969.0
8927,,10116.0,Plasma,,,1,A,N,Intermediate,12873,50597,1,CHEMBL622195,,BAO_0000218,1969.0
8928,,10116.0,Plasma,,,1,A,N,Intermediate,6824,50597,1,CHEMBL622196,,BAO_0000218,1969.0
8929,,10116.0,Plasma,,,1,A,N,Intermediate,17065,50597,1,CHEMBL622197,,BAO_0000218,1969.0
8930,,10116.0,Plasma,,,1,A,N,Intermediate,2932,50597,1,CHEMBL622198,,BAO_0000218,1969.0
8931,,10116.0,Plasma,,,1,A,N,Intermediate,2932,50597,1,CHEMBL622199,,BAO_0000218,1969.0
8932,,10116.0,Plasma,,,1,A,N,Intermediate,2879,50597,1,CHEMBL622200,,BAO_0000218,1969.0
8933,,10116.0,Plasma,,,1,A,N,Intermediate,2864,50597,1,CHEMBL622201,,BAO_0000218,1969.0
8934,,10116.0,Plasma,,,1,A,N,Intermediate,16367,50597,1,CHEMBL623990,,BAO_0000218,1969.0
8935,,10116.0,Plasma,,,1,A,N,Intermediate,17717,50597,1,CHEMBL623991,,BAO_0000218,1969.0
8936,,10116.0,Plasma,,,1,A,N,Intermediate,17717,50597,1,CHEMBL623992,,BAO_0000218,1969.0
8937,,10116.0,Plasma,,,1,A,N,Intermediate,17717,50597,1,CHEMBL623993,,BAO_0000218,1969.0
8938,,10116.0,Plasma,,,1,A,N,Intermediate,17717,50597,1,CHEMBL623994,,BAO_0000218,1969.0
8939,,10116.0,Plasma,,,1,F,N,Intermediate,17720,50597,1,CHEMBL623995,,BAO_0000218,1969.0
8940,,10116.0,Plasma,,,1,F,N,Intermediate,17720,50597,1,CHEMBL623996,,BAO_0000218,1969.0
8941,,10116.0,Plasma,,,1,F,N,Intermediate,17720,50597,1,CHEMBL623997,,BAO_0000218,1969.0
8942,,10116.0,Plasma,,,1,A,N,Intermediate,4516,50597,1,CHEMBL623998,,BAO_0000218,1969.0
8943,,10116.0,Plasma,,,1,A,N,Intermediate,4516,50597,1,CHEMBL623999,,BAO_0000218,1969.0
8944,,10116.0,Plasma,,,1,A,N,Intermediate,4516,50597,1,CHEMBL624000,,BAO_0000218,1969.0
