tid,assay_type,tissue_id,variant_id,cell_id,confidence_score,assay_strain,bao_format,assay_id,src_id,relationship_type,doc_id,assay_category,src_assay_id,curated_by,assay_subcellular_fraction,assay_test_type,chembl_id,description,assay_organism,assay_tissue,assay_tax_id,assay_cell_type
107,B,,,,8,,BAO_0000357,2551,1,H,14025,,,Expert,,,CHEMBL617102,Dissociation equilibrium constant against the vascular 5-hydroxytryptamine 2A receptor in the rabbit saphenous aorta,Oryctolagus cuniculus,,9986.0,
107,B,,,,8,,BAO_0000019,2552,1,H,13047,,,Autocuration,,,CHEMBL617103,Binding affinity against 5-hydroxytryptamine 1D receptor alpha using rabbit saphenous vein assay.,Oryctolagus cuniculus,,9986.0,
107,B,,,,8,,BAO_0000357,2553,1,H,13047,,,Expert,,,CHEMBL617104,The compound was tested for binding affinity against 5-HT2A receptor,Oryctolagus cuniculus,,9986.0,
10576,B,,,485.0,8,,BAO_0000219,2554,1,H,1883,,,Autocuration,,,CHEMBL857979,Compound was evaluated for displacement of [3H]ketanserin from cloned rat 5-hydroxytryptamine 2A receptor in transfected CHO-K1 cells.,,,,CHO-K1
12687,B,,,,8,,BAO_0000019,2555,1,H,13463,,,Autocuration,,,CHEMBL857502,Binding affinity analysed towards 5-HT 2A in rat jugular vein,,,,
12687,B,,,,8,,BAO_0000019,2556,1,H,13463,,,Autocuration,,,CHEMBL617105,Binding affinity analysed towards 5-HT 2A in rat jugular vein.,,,,
12687,B,945.0,,,8,,BAO_0000019,2557,1,H,13463,,,Autocuration,,,CHEMBL858021,Binding affinity analysed on 5-HT 2A in rat stomach fundus.,,Stomach,,
12687,B,945.0,,,9,,BAO_0000019,2558,1,D,13463,,,Expert,,,CHEMBL875910,Binding affinity for 5-HT 2A in rat stomach fundus,Rattus norvegicus,Stomach,10116.0,
12687,B,,,,8,,BAO_0000019,2559,1,H,13463,,,Autocuration,,,CHEMBL617106,Binding affinity analysed towards 5-HT 2A in rat jugular vein.,,,,
12687,B,,,723.0,8,,BAO_0000219,2560,1,H,16326,,,Expert,,,CHEMBL617107,Ability to stimulate phosphoinositide hydrolysis in NIH3T3 cells expressing the 5-hydroxytryptamine 2A receptor,,,,NIH3T3
12687,F,,,,8,,BAO_0000019,2561,1,H,14093,,,Autocuration,,,CHEMBL617108,Effect on phosphoinositide hydrolysis in NIH 3T3 fibroblast 5-hydroxytryptamine 2A receptor,,,,
12687,F,,,,8,,BAO_0000019,2562,1,H,14093,,,Autocuration,,,CHEMBL617109,Effect on phosphoinositide hydrolysis in NIH 3T3 fibroblast expressing 5-hydroxytryptamine 2A receptor,,,,
12687,B,,,,8,,BAO_0000357,2563,1,H,15740,,,Autocuration,,,CHEMBL617110,Evaluated for the effective concentration at [125I]-DOI-labeled rat 5-hydroxytryptamine 2A receptor,,,,
12687,B,,,,8,,BAO_0000357,2564,1,H,16633,,,Autocuration,,,CHEMBL617111,Functional potency at the rat 5-hydroxytryptamine 2A receptor as effective concentration EC50 for stimulating Phosphoinositide accumulation,,,,
12687,F,,,,9,,BAO_0000019,2565,1,D,17200,,,Expert,,,CHEMBL617112,In vitro relative agonist activity against 5-hydroxytryptamine 2A using PI assay in rat vascular smooth muscle cells,Rattus norvegicus,,10116.0,
12687,B,,,,8,,BAO_0000357,2566,1,H,17133,,,Autocuration,,,CHEMBL617113,Tested for its ability to activate phospholipase C by quantification of IP3 at cloned rat 5-hydroxytryptamine 2A receptor,,,,
12687,B,,,,8,,BAO_0000357,2567,1,H,17133,,,Autocuration,,,CHEMBL617114,Tested for its ability to activate phospholipase C by quantification of IP3 at cloned rat 5-hydroxytryptamine 2A receptor,,,,
12687,B,,,,8,,BAO_0000357,2568,1,H,17133,,,Autocuration,,,CHEMBL617115,Tested for its ability to activate phospholipase c by quantification of IP3 at cloned rat 5-hydroxytryptamine 2A receptor,,,,
12687,F,,,,8,,BAO_0000219,2569,1,H,17200,,,Autocuration,,,CHEMBL617116,The receptor (5-hydroxytryptamine 2A ) mediated mobilization of intracellular calcium [Ca2+] was studied in rat smooth muscle cells,,,,
12687,F,,,,8,,BAO_0000019,2570,1,H,15363,,,Autocuration,,,CHEMBL617117,Efficacy at 5-hydroxytryptamine 2A receptor,,,,
12687,B,,,,8,,BAO_0000357,2571,1,H,17200,,,Autocuration,,,CHEMBL617118,In vitro efficacy against rat 5-hydroxytryptamine 2A receptor was determined by using CA+ assay (Emax),,,,
12687,B,,,,9,,BAO_0000357,2572,1,D,17200,,,Expert,,,CHEMBL617119,In vitro efficacy against rat 5-hydroxytryptamine 2A receptor was determined by using CA+ assay (Emax),Rattus norvegicus,,10116.0,
12687,B,,,,9,,BAO_0000357,2573,1,D,17200,,,Expert,,,CHEMBL617120,In vitro efficacy against rat 5-hydroxytryptamine 2A receptor determined by using PI assay (Emax),Rattus norvegicus,,10116.0,
12687,F,,,,9,,BAO_0000219,2574,1,D,17200,,,Expert,,,CHEMBL617121,The receptor (5-hydroxytryptamine 2A ) mediated mobilization of intracellular calcium [Ca2+] was studied in rat smooth muscle cells,Rattus norvegicus,,10116.0,
12687,F,,,,8,,BAO_0000219,2575,1,H,17200,,,Autocuration,,,CHEMBL617122,The receptor (5-hydroxytryptamine 2A) mediated mobilization of intracellular calcium [Ca2+] was studied in rat smooth muscle cells,,,,
12687,B,,,,8,,BAO_0000019,2576,1,H,17211,,,Autocuration,,,CHEMBL617123,Ability to displace [3H]ketanserin (0.5 nM) from cerebral cortex of rat 5-hydroxytryptamine 2A receptor,,,,
12687,B,,,,8,,BAO_0000019,2577,1,H,17331,,,Expert,,,CHEMBL617124,Binding affinity against 5-hydroxytryptamine 2A receptor by displacement of [3H]-ketanserin from rat prefrontal cerebral cortex mambranes,,,,
12687,B,,,,8,,BAO_0000249,2578,1,H,13565,,,Expert,,,CHEMBL617600,Binding affinity to serotonin 5-hydroxytryptamine 2A receptors using a radioligand [3H]ketanserin binding assay in rat cortical membranes,,,,
12687,B,,,,8,,BAO_0000357,2579,1,H,13730,,,Expert,,,CHEMBL617601,Binding affinity towards rat 5-hydroxytryptamine 2A receptor was evaluated using [3H]- ketanserin as radioligand,,,,
12687,B,,,,8,,BAO_0000019,2580,1,H,12416,,,Expert,,,CHEMBL882923,In vitro affinity towards 5-hydroxytryptamine 2A receptor using [3H]spiroperidol as radioligand in cortex,,,,
12687,B,,,,8,,BAO_0000357,2581,1,H,15295,,,Autocuration,,,CHEMBL617602,Compound was tested for it's binding affinity towards 5-hydroxytryptamine 2A receptor,,,,
12687,B,,,,8,,BAO_0000019,2582,1,H,1742,,,Autocuration,,,CHEMBL617603,Compound was tested for its ability to displace [3H]DOB from 5-hydroxytryptamine 2A receptor in rat cortex homogenates,,,,
12687,B,,,,8,,BAO_0000357,2583,1,H,15295,,,Autocuration,,,CHEMBL617604,Compound was tested for the inhibition of [3H]ketanserin binding to 5-hydroxytryptamine 2A receptor,,,,
12687,B,,,,8,,BAO_0000019,2584,1,H,14970,,,Expert,,,CHEMBL617605,Binding affinity towards 5-hydroxytryptamine 2A receptor from rat frontal cortex using [3H]ketanserin as radioligand,,,,
12687,B,,,,8,,BAO_0000019,2585,1,H,16693,,,Expert,,,CHEMBL617606,In vitro binding affinity for serotonin 5-hydroxytryptamine 2A receptor of rat cerebral cortex using [3H]ketanserin as radioligand,,,,
12687,B,,,,9,,BAO_0000019,2586,1,D,14776,,,Expert,,,CHEMBL617607,Inhibition of [3H]ketanserin binding to rat frontal cortex membrane 5-hydroxytryptamine 2A receptor,Rattus norvegicus,,10116.0,
12687,B,,,,8,,BAO_0000249,2587,1,H,14286,,,Autocuration,,,CHEMBL617455,In vitro inhibitory concentration against radioligand [3H]ketanserin binding to 5-hydroxytryptamine 2A receptor in rat cortical membrane,,,,
12687,B,,,,9,,BAO_0000019,2588,1,D,17200,,,Expert,,,CHEMBL617456,In vitro inhibition of [125I]DOI binding to 5-hydroxytryptamine 2A receptor in rat cerebral cortex,Rattus norvegicus,,10116.0,
12687,B,,,,8,,BAO_0000357,2589,1,H,15306,,,Expert,,,CHEMBL617457,Inhibitory concentration against 5-hydroxytryptamine 2A receptor (Inactive at >1000 nM concentration),,,,
12687,B,,,,9,,BAO_0000357,2590,1,D,14178,,,Expert,,,CHEMBL617458,Inhibition of radiolabeled [3H]-Ketanserin ligand binding to 5-hydroxytryptamine 2A receptor,Rattus norvegicus,,10116.0,
12687,B,,,,9,,BAO_0000019,2591,1,D,14229,,,Expert,,,CHEMBL617459,Inhibition of [3H]ketanserin binding to 5-hydroxytryptamine 2A receptor from rat brain,Rattus norvegicus,,10116.0,
12687,B,,,,8,,BAO_0000357,2592,1,H,12884,,,Expert,,,CHEMBL617460,Binding affinity towards 5-hydroxytryptamine 2A receptor binding site using [3H]ketanserin. ,,,,
12687,B,,,,8,,BAO_0000357,2593,1,H,13149,,,Expert,,,CHEMBL617461,"Binding affinity for 5-hydroxytryptamine 2A receptor, activity is expressed as IC50 values.",,,,
12687,B,,,,9,,BAO_0000019,2594,1,D,15295,,,Expert,,,CHEMBL617462,Displacement of [3H]ketanserin from rat cortical membrane 5-hydroxytryptamine 2A receptor at 10e-7 M,Rattus norvegicus,,10116.0,
12687,B,,,,8,,BAO_0000357,2595,1,H,15740,,,Autocuration,,,CHEMBL617463,Intrinsic activity was determined at 5-hydroxytryptamine 2A receptor which is percentage response given compared with the response produced by 10 uM serotonin.,,,,
12687,B,,,,8,,BAO_0000019,2596,1,H,15185,,,Autocuration,,,CHEMBL617464,"Compound was tested for binding affinity at 5-hydroxytryptamine 2A receptor sites in rat cortical homogenate using [125I]-2,5-Dimethoxy -4-iodoamphetamine (DOI).",,,,
12687,B,,,,8,,BAO_0000019,2597,1,H,15185,,,Autocuration,,,CHEMBL617465,"Compound was tested for binding affinity using [3H]MDL-100,907 at 5-hydroxytryptamine 2A receptor sites in rat cortical homogenate.",,,,
12687,B,,,,8,,BAO_0000019,2598,1,H,17529,,,Expert,,,CHEMBL617466,Ability to bind to central serotonin 5-hydroxytryptamine 2A receptor in vitro in cortex of the rat brain using [3H]ketanserin radioligand,,,,
12687,B,,,,8,,BAO_0000019,2599,1,H,14826,,,Autocuration,,,CHEMBL617467,Ability to displace [3H]- ketanserin bound to 5-hydroxytryptamine 2A receptor in rat pre-frontal cortex,,,,
12687,B,,,,8,,BAO_0000019,2600,1,H,17211,,,Expert,,,CHEMBL617468,Displacement of [3H]ketanserin (0.5 nM) from rat cerebral cortex 5-hydroxytryptamine 2A receptors,,,,
12687,B,,,,8,,BAO_0000019,2601,1,H,14826,,,Autocuration,,,CHEMBL617469,Ability to displace [3H]ketanserin bound to 5-hydroxytryptamine 2A receptor in rat pre-frontal cortex,,,,
12687,B,,,,8,,BAO_0000019,2602,1,H,14093,,,Autocuration,,,CHEMBL617470,Ability to displace [3H]ketanserin from rat cortical homogenate 5-hydroxytryptamine 2A receptor,,,,
12687,B,,,,8,,BAO_0000019,2603,1,H,14093,,,Autocuration,,,CHEMBL617471,Ability to displace [3H]ketanserin from rat cortical homogenate 5-hydroxytryptamine 2A receptor; Not tested,,,,
12687,B,,,723.0,8,,BAO_0000219,2604,1,H,13246,,,Expert,,,CHEMBL617472,Ability to inhibit the binding of iodine-125-labelled lysergic acid diethylamide([125I]-LSD) to the S-2A serotonin receptor in NIH3T3 cell line membranes,,,,NIH3T3
12687,B,,,,8,,BAO_0000357,2605,1,H,13246,,,Expert,,,CHEMBL617473,Ability to inhibit the binding of iodine-125-labelled lysergic acid diethylamide([125I]-LSD) to the S-2A serotonin receptor.,,,,
12687,B,,,,9,,BAO_0000019,2606,1,D,15436,,,Expert,,,CHEMBL617474,Affinity 5-hydroxytryptamine 2A receptor of the rat brain cortex was assessed on the basis of their ability to displace [3H]ketanserin,Rattus norvegicus,,10116.0,
12687,B,,,,9,,BAO_0000019,2607,1,D,15436,,,Expert,,,CHEMBL617475,Affinity at 5-hydroxytryptamine 2A receptor of the rat brain cortex was assessed on the basis of their ability to displace [3H]ketanserin,Rattus norvegicus,,10116.0,
12687,B,955.0,,,8,,BAO_0000221,2608,1,H,14442,,,Autocuration,,,CHEMBL617476,Affinity at [3H]ketanserin-labeled 5-hydroxytryptamine 2A receptor in rat brain homogenate was determined,,Brain,,
12687,B,,,,8,,BAO_0000357,2609,1,H,12457,,,Expert,,,CHEMBL617477,Affinity was evaluated as inhibition constant for serotonin 5-hydroxytryptamine 2A receptor,,,,
12687,B,,,723.0,8,,BAO_0000219,2610,1,H,12457,,,Expert,,,CHEMBL617478,Affinity was evaluated by inhibition of [125I]LSD binding to NIH 3T3 cells transfected with cloned rat 5-hydroxytryptamine 2A receptor,,,,NIH3T3
12687,F,,,,8,,BAO_0000221,2611,1,H,14755,,,Autocuration,,,CHEMBL617479,"Antagonistic activity measured for 5-hydroxytryptamine 2A receptor using [3H]-MDL- 100,907 as radioligand in rat cortical homogenates.",,,,
12687,B,,,,8,,BAO_0000357,2612,1,H,4707,,,Autocuration,,,CHEMBL617480,Binding affinity towards rat 5-hydroxytryptamine 2A receptor was determined using [125I]- DOI as radioligand,,,,
12687,B,,,,8,,BAO_0000357,2613,1,H,13297,,,Expert,,,CHEMBL617481,Binding affinity against 5-hydroxytryptamine 2A receptor,,,,
12687,B,,,,8,,BAO_0000019,2614,1,H,17331,,,Expert,,,CHEMBL617482,Binding affinity against 5-hydroxytryptamine 2A receptor by displacement of [3H]ketanserin from rat prefrontal cerebral cortex mambranes,,,,
12687,B,,,,8,,BAO_0000019,2615,1,H,4664,,,Autocuration,,,CHEMBL617483,Binding affinity against 5-hydroxytryptamine 2A receptor from rat forebrain using [3H]ketanserin as radioligand,,,,
12687,B,,,,8,,BAO_0000357,2616,1,H,16633,,,Autocuration,,,CHEMBL621528,Binding affinity against 5-hydroxytryptamine 2A receptor using [125I]DOI as radioligand,,,,
12687,B,,,723.0,9,,BAO_0000219,2617,1,D,4664,,,Expert,,,CHEMBL621529,Binding affinity against 5-hydroxytryptamine 2A receptor expressed NIH3T3 cells using [3H]ketanserin,Rattus norvegicus,,10116.0,NIH3T3
12687,B,,,,8,,BAO_0000357,2618,1,H,16133,,,Expert,,,CHEMBL621530,Binding affinity against rat 5-hydroxytryptamine 2A receptor using [3H]DOB as radioligand,,,,
12687,B,,,,8,,BAO_0000357,2619,1,H,16133,,,Expert,,,CHEMBL621531,Binding affinity against rat 5-hydroxytryptamine 2A receptor using [3H]ketanserin as radioligand,,,,
12687,B,,,,9,,BAO_0000019,2620,1,D,14060,,,Expert,,,CHEMBL621532,Binding affinity against rat brain 5-hydroxytryptamine 2A receptor,Rattus norvegicus,,10116.0,
12687,B,,,,8,,BAO_0000357,2621,1,H,16326,,,Expert,,,CHEMBL621533,Binding affinity at cloned rat 5-hydroxytryptamine 2A receptor using [3H]DOB as radioligand,,,,
12687,B,,,449.0,8,,BAO_0000219,2622,1,H,16659,,,Expert,,,CHEMBL621534,Binding affinity for displacement of [3H]ketanserin to rat 5-hydroxytryptamine 2A receptor stably expressed in CHO cells,,,,CHO
12687,B,,,,8,,BAO_0000019,2623,1,H,14776,,,Autocuration,,,CHEMBL621535,Binding affinity measured at the 5-hydroxytryptamine 2A receptor by the inhibition of [3H]ketanserin binding to rat cortex using unlabeled mianserin for nonspecific binding.,,,,
12687,B,,,,8,,BAO_0000357,2624,1,H,13481,,,Autocuration,,,CHEMBL621536,Binding affinity of [3H]- ketanserin labelled towards Rat cortical 5-hydroxytryptamine 2A receptor using radioligand binding assay,,,,
12687,B,,,,8,,BAO_0000357,2625,1,H,17386,,,Autocuration,,,CHEMBL621537,Binding affinity of compound was tested for 5-hydroxytryptamine 2A receptor,,,,
12687,B,,,,9,,BAO_0000357,2626,1,D,6611,,,Expert,,,CHEMBL621538,Binding affinity for 5-hydroxytryptamine 2A receptor,Rattus norvegicus,,10116.0,
12687,B,,,,8,,BAO_0000019,2627,1,H,14423,,,Autocuration,,,CHEMBL621539,Binding affinity against 5-hydroxytryptamine 2A receptor from rat cortex using [3H]ketanserin as the radioligand.,,,,
12687,B,,,,8,,BAO_0000019,2628,1,H,15412,,,Autocuration,,,CHEMBL621540,Binding affinity against 5-hydroxytryptamine 2A receptor of rat pre-frontal cortex,,,,
12687,B,,,,8,,BAO_0000019,2629,1,H,15412,,,Autocuration,,,CHEMBL621541,Binding affinity against 5-hydroxytryptamine 2A receptor of rat pre-frontal cortex.,,,,
12687,B,,,,8,,BAO_0000019,2630,1,H,6238,,,Autocuration,,,CHEMBL621542,Binding affinity towards 5-HT 2A receptor in rat cerebral frontal cortex membranes using [3H]ketanserin as radioligand,,,,
12687,B,,,,8,,BAO_0000357,2631,1,H,6648,,,Expert,,,CHEMBL621543,Binding affinity at 5-hydroxytryptamine 2A receptor of rat.,,,,
12687,B,,,,8,,BAO_0000357,2632,1,H,5667,,,Expert,,,CHEMBL621544,Binding affinity towards 5-hydroxytryptamine 2A receptor sites by using [3H]ketanserin as radioligand,,,,
12687,B,,,,9,,BAO_0000357,2633,1,D,6611,,,Expert,,,CHEMBL621545,Binding affinity for 5-hydroxytryptamine 2A serotonin receptor,Rattus norvegicus,,10116.0,
12687,B,,,,8,,BAO_0000357,2634,1,H,13481,,,Autocuration,,,CHEMBL621546,Binding affinity towards rat cortical 5-hydroxytryptamine 2A receptor using [3H]ketanserin as radioligand,,,,
12687,B,,,,8,,BAO_0000357,2635,1,H,13481,,,Autocuration,,,CHEMBL621547,Binding affinity towards rat cortical 5-hydroxytryptamine 2A receptor using [3H]ketanserin as radioligand; Not tested,,,,
12687,B,,,723.0,8,,BAO_0000219,2636,1,H,15558,,,Expert,,,CHEMBL618692,Displacement of [3H]ketanserin from NIH3T3 cells stably expressing rat 5-hydroxytryptamine 2A receptor,,,,NIH3T3
12687,B,,,,8,,BAO_0000357,2637,1,H,6013,,,Autocuration,,,CHEMBL618693,Binding affinity towards 5-hydroxytryptamine 2A receptor,,,,
12687,B,,,,8,,BAO_0000357,2638,1,H,16633,,,Autocuration,,,CHEMBL872922,Binding affinity towards 5-hydroxytryptamine 2A receptor using [125I]DOI as radioligand,,,,
12687,B,,,,8,,BAO_0000357,2639,1,H,6013,,,Autocuration,,,CHEMBL618694,Binding affinity towards cloned rat 5-hydroxytryptamine 2A receptor from fundus tissue was determined using [3H]mesulergine as radioligand,,,,
12687,B,,,,9,,BAO_0000357,2640,1,D,6013,,,Expert,,,CHEMBL618695,Binding affinity for rat 5-hydroxytryptamine 2A receptor using [3H]DOB,Rattus norvegicus,,10116.0,
12687,B,,,,8,,BAO_0000357,2641,1,H,6013,,,Autocuration,,,CHEMBL618696,Binding affinity towards cloned rat 5-hydroxytryptamine 2A receptor was determined using [3H]DOB as radioligand; ND=No data,,,,
12687,B,,,,8,,BAO_0000357,2642,1,H,6013,,,Expert,,,CHEMBL618697,Binding affinity towards cloned rat 5-hydroxytryptamine 2A receptor by [3H]ketanserin displacement.,,,,
12687,B,,,,8,,BAO_0000357,2643,1,H,6013,,,Autocuration,,,CHEMBL618892,Binding affinity towards cloned rat Inhibition of binding towards 5-hydroxytryptamine 2A receptor at 100 nM concentration was determined using [3H]DOB as radioligand,,,,
12687,B,,,,8,,BAO_0000357,2644,1,H,6013,,,Autocuration,,,CHEMBL618893,Binding affinity towards cloned rat Inhibition of binding towards 5-hydroxytryptamine 2A receptor at 100 nM concentration was determined using [3H]ketanserin as radioligand,,,,
12687,B,,,,8,,BAO_0000357,2645,1,H,16293,,,Autocuration,,,CHEMBL618894,Binding affinity towards rat 5-hydroxytryptamine 2A receptor,,,,
12687,B,,,723.0,8,,BAO_0000219,2646,1,H,17175,,,Expert,,,CHEMBL618895,Binding affinity towards rat 5-hydroxytryptamine 2A receptor expressed in NIH3T3 cells using [3H]ketanserin as radioligand,,,,NIH3T3
12687,B,,,,9,,BAO_0000357,2647,1,D,13278,,,Expert,,,CHEMBL618896,Binding affinity was measured against 5-hydroxytryptamine 2A receptor by displacement of [3H]- ketanserin by lysergic acid amides,Rattus norvegicus,,10116.0,
12687,B,5383.0,,,8,,BAO_0000019,2648,1,H,3682,,,Autocuration,,,CHEMBL618897,Compound was evaluated for affinity towards cerebral 5-hydroxytryptamine 2A receptor in homogenate of caudate putamen tissue from rat brain,,Caudate-putamen,,
12687,B,,,,8,,BAO_0000357,2649,1,H,2014,,,Autocuration,,,CHEMBL618898,Compound was evaluated for binding affinity against 5-hydroxytryptamine 2A receptor using [3H]ketanserin as a radioligand,,,,
12687,B,,,,8,,BAO_0000357,2650,1,H,2014,,,Autocuration,,,CHEMBL618899,Compound was evaluated for binding affinity against 5-hydroxytryptamine 2A receptor using [3H]ketanserin as a radioligand; Not determined,,,,
12687,B,,,,8,,BAO_0000357,2651,1,H,4932,,,Autocuration,,,CHEMBL618900,Compound was evaluated for its ability to displace (+/-)[125I]-DOI from 5-hydroxytryptamine 2A receptor in cloned rat cell culture,,,,
12687,B,,,,8,,BAO_0000019,2652,1,H,4932,,,Autocuration,,,CHEMBL618901,Compound was evaluated for its ability to displace [125I](R)-DOI from 5-hydroxytryptamine 2A receptor in cloned rat prefrontal cortex homogenate,,,,
12687,B,,,,8,,BAO_0000357,2653,1,H,3935,,,Autocuration,,,CHEMBL618902,Compound was evaluated for its binding affinity for rat 5-hydroxytryptamine 2A receptor,,,,
12687,B,10000000.0,,,9,,BAO_0000221,2654,1,D,5432,,,Expert,,,CHEMBL618903,Displacement of [3H]8-OH-DPAT from rat hippocampus membrane 5-hydroxytryptamine 2A receptor,Rattus norvegicus,Hippocampus,10116.0,
12687,B,,,,8,,BAO_0000357,2655,1,H,15818,,,Autocuration,,,CHEMBL618904,Compound was evaluated for its binding affinity towards rat 5-hydroxytryptamine 2A receptor,,,,
12687,B,,,,8,,BAO_0000357,2656,1,H,13672,,,Autocuration,,,CHEMBL618905,Compound was evaluated for the binding affinity towards 5-hydroxytryptamine 2A receptor using [3H]ketanserin radioligand.,,,,
12687,B,,,,8,,BAO_0000357,2657,1,H,13672,,,Autocuration,,,CHEMBL618906,Compound was evaluated for the binding affinity towards 5-hydroxytryptamine 2A receptor using [3H]-ketanserin radioligand.,,,,
12687,B,,,723.0,8,,BAO_0000219,2658,1,H,14749,,,Expert,,,CHEMBL618907,Binding affinity against rat 5-hydroxytryptamine 2A receptor in NIH3T3 cells.,,,,NIH3T3
