ppersonale_id,data_pagamento,cliente_id,noleggio_id,ammontare,data_noleggio,npersonale_id,inventario_id,pagamento_id,data_restituzione
1,2005-07-12 01:08:52,138,6458,2.99,2005-07-12 01:08:52,1,2809,3729,2005-07-16 20:22:52
1,2005-07-28 06:10:55,138,7754,2.99,2005-07-28 06:10:55,1,1981,3732,2005-07-29 02:46:55
2,2005-07-30 14:37:44,138,9259,1.99,2005-07-30 14:37:44,2,97,3736,2005-08-06 18:05:44
1,2005-08-01 03:08:56,138,10268,3.99,2005-08-01 03:08:56,1,2755,3741,2005-08-08 02:41:56
1,2005-08-02 05:13:00,138,11015,4.99,2005-08-02 05:13:00,2,4331,3743,2005-08-08 04:18:00
2,2005-06-14 23:42:56,139,1169,2.99,2005-06-14 23:42:56,2,1062,3754,2005-06-16 04:02:56
1,2005-06-16 15:52:32,139,1736,2.99,2005-06-16 15:52:32,2,3771,3755,2005-06-21 14:39:32
2,2005-07-08 09:54:47,139,4660,0.99,2005-07-08 09:54:47,2,1208,3758,2005-07-11 15:19:47
2,2005-07-09 05:57:39,139,5092,2.99,2005-07-09 05:57:39,2,3256,3760,2005-07-12 00:45:39
2,2005-07-31 14:57:13,139,9920,4.99,2005-07-31 14:57:13,2,3108,3769,2005-08-03 18:58:13
1,2005-08-23 01:38:48,139,15471,3.99,2005-08-23 01:38:48,1,2591,3779,2005-08-31 19:47:48
1,2005-07-12 22:30:29,140,6918,2.99,2005-07-12 22:30:29,1,4085,3788,2005-07-19 22:51:29
2,2005-08-02 20:04:36,140,11430,3.99,2005-08-02 20:04:36,1,2258,3793,2005-08-08 19:43:36
1,2005-08-17 22:20:01,140,12086,4.99,2005-08-17 22:20:01,1,3963,3794,2005-08-26 02:14:01
1,2005-08-23 15:47:02,140,15852,2.99,2005-08-23 15:47:02,1,1506,3798,2005-08-25 19:37:02
2,2005-06-15 05:05:07,141,1242,7.99,2005-06-15 05:05:07,1,821,3800,2005-06-22 04:57:07
1,2005-07-10 13:17:58,141,5769,0.99,2005-07-10 13:17:58,1,4052,3807,2005-07-11 11:32:58
2,2005-07-28 10:27:10,141,7878,2.99,2005-07-28 10:27:10,1,1564,3809,2005-07-29 11:22:10
1,2005-07-31 03:05:48,141,9584,4.99,2005-07-31 03:05:48,2,419,3812,2005-08-01 05:50:48
1,2005-08-01 03:37:01,141,10287,3.99,2005-08-01 03:37:01,2,125,3814,2005-08-05 23:03:01
1,2005-08-01 22:03:10,141,10798,4.99,2005-08-01 22:03:10,1,382,3816,2005-08-08 01:34:10
2,2005-08-20 01:01:16,141,13470,4.99,2005-08-20 01:01:16,1,3097,3825,2005-08-21 03:19:16
1,2005-08-23 19:45:25,141,15964,2.99,2005-08-23 19:45:25,2,251,3830,2005-08-26 22:43:25
1,2005-05-28 10:56:09,142,575,9.99,2005-05-28 10:56:09,1,4451,3833,2005-06-05 15:39:09
1,2005-06-21 01:08:26,142,3214,2.99,2005-06-21 01:08:26,2,776,3835,2005-06-23 03:24:26
2,2005-07-08 01:51:32,142,4497,4.99,2005-07-08 01:51:32,1,1995,3837,2005-07-15 22:56:32
1,2005-07-12 04:11:58,142,6522,0.99,2005-07-12 04:11:58,1,3916,3839,2005-07-15 08:32:58
1,2005-07-28 06:40:05,142,7764,2.99,2005-07-28 06:40:05,2,3537,3840,2005-07-30 02:51:05
1,2005-07-30 09:55:57,142,9131,2.99,2005-07-30 09:55:57,1,623,3844,2005-08-01 14:21:57
1,2005-07-30 21:04:59,142,9419,5.99,2005-07-30 21:04:59,2,4427,3845,2005-08-06 15:47:59
2,2005-08-02 13:33:24,142,11244,5.99,2005-08-02 13:33:24,2,3423,3847,2005-08-10 10:18:24
1,2005-08-19 09:14:31,142,13044,0.99,2005-08-19 09:14:31,1,809,3849,2005-08-20 11:16:31
1,2005-08-20 18:16:21,142,13959,0.99,2005-08-20 18:16:21,2,2283,3851,2005-08-22 13:56:21
2,2005-08-21 01:11:17,142,14116,4.99,2005-08-21 01:11:17,2,2356,3852,2005-08-24 23:45:17
1,2005-08-23 01:46:35,142,15477,1.99,2005-08-23 01:46:35,1,2406,3855,2005-08-28 22:12:35
1,2006-02-14 15:16:03,142,15454,0.99,2006-02-14 15:16:03,2,2946,3856,
2,2005-06-17 04:28:11,143,1898,1.99,2005-06-17 04:28:11,2,2873,3859,2005-06-25 07:04:11
1,2005-06-17 07:43:39,143,1942,4.99,2005-06-17 07:43:39,1,261,3860,2005-06-25 02:24:39
1,2005-06-19 05:20:31,143,2588,4.99,2005-06-19 05:20:31,2,3626,3863,2005-06-22 04:20:31
2,2005-07-11 12:34:24,143,6207,4.99,2005-07-11 12:34:24,2,3226,3868,2005-07-14 10:15:24
2,2005-08-17 05:02:25,143,11651,6.99,2005-08-17 05:02:25,2,3681,3874,2005-08-24 08:15:25
1,2005-05-27 00:49:27,144,323,2.99,2005-05-27 00:49:27,1,2362,3879,2005-05-30 03:12:27
2,2005-05-27 04:32:25,144,345,2.99,2005-05-27 04:32:25,1,1396,3880,2005-05-31 09:50:25
2,2005-06-20 11:11:52,144,3019,4.99,2005-06-20 11:11:52,2,491,3884,2005-06-27 08:30:52
2,2005-07-09 18:52:08,144,5374,8.99,2005-07-09 18:52:08,1,946,3890,2005-07-16 16:34:08
2,2005-07-09 20:16:51,144,5408,7.99,2005-07-09 20:16:51,1,3162,3891,2005-07-18 22:19:51
2,2005-07-27 15:31:33,144,7378,5.99,2005-07-27 15:31:33,2,3297,3895,2005-08-03 17:15:33
1,2005-07-28 08:43:49,144,7830,0.99,2005-07-28 08:43:49,2,4492,3897,2005-08-04 09:30:49
1,2005-07-28 09:50:18,144,7858,3.99,2005-07-28 09:50:18,1,992,3898,2005-08-05 14:33:18
1,2005-07-30 08:44:21,144,9098,3.99,2005-07-30 08:44:21,1,1267,3902,2005-08-08 12:31:21
1,2005-08-01 14:13:19,144,10593,4.99,2005-08-01 14:13:19,2,1886,3906,2005-08-06 08:48:19
1,2005-08-02 03:26:35,144,10951,4.99,2005-08-02 03:26:35,1,173,3908,2005-08-07 22:03:35
1,2005-08-02 12:55:23,144,11228,2.99,2005-08-02 12:55:23,1,2561,3909,2005-08-08 12:31:23
1,2005-08-17 00:35:27,144,11534,7.99,2005-08-17 00:35:27,1,2414,3911,2005-08-24 01:36:27
2,2005-08-19 07:03:14,144,12980,6.99,2005-08-19 07:03:14,1,1854,3916,2005-08-26 05:07:14
2,2005-08-21 02:45:58,144,14159,2.99,2005-08-21 02:45:58,1,3231,3918,2005-08-27 04:53:58
2,2005-06-19 07:28:11,145,2614,0.99,2005-06-19 07:28:11,1,4147,3923,2005-06-22 12:33:11
1,2005-07-06 07:29:17,145,3647,5.99,2005-07-06 07:29:17,1,3762,3924,2005-07-13 08:32:17
2,2005-07-11 04:01:27,145,6056,2.99,2005-07-11 04:01:27,1,3069,3930,2005-07-12 04:14:27
1,2005-07-11 19:45:32,145,6339,1.99,2005-07-11 19:45:32,2,2401,3931,2005-07-18 22:34:32
2,2005-07-11 21:45:23,145,6378,0.99,2005-07-11 21:45:23,1,3170,3932,2005-07-14 16:56:23
2,2005-07-27 03:51:10,145,7061,2.99,2005-07-27 03:51:10,1,880,3933,2005-07-31 05:36:10
2,2005-07-31 02:52:59,145,9576,0.99,2005-07-31 02:52:59,2,3327,3938,2005-08-05 23:35:59
1,2005-08-18 18:06:53,145,12637,2.99,2005-08-18 18:06:53,1,4005,3942,2005-08-19 17:36:53
2,2005-08-19 07:54:59,145,13012,7.99,2005-08-19 07:54:59,2,1690,3944,2005-08-26 09:50:59
2,2005-06-17 18:47:26,146,2099,2.99,2005-06-17 18:47:26,2,3660,3953,2005-06-24 22:31:26
1,2005-07-08 18:34:34,146,4849,6.99,2005-07-08 18:34:34,2,4323,3958,2005-07-14 20:27:34
2,2005-07-11 11:19:21,146,6184,6.99,2005-07-11 11:19:21,1,1131,3961,2005-07-19 07:35:21
2,2005-08-02 10:28:00,146,11173,7.99,2005-08-02 10:28:00,1,4296,3965,2005-08-10 14:53:00
1,2005-08-18 08:39:33,146,12385,2.99,2005-08-18 08:39:33,1,3143,3972,2005-08-21 14:22:33
1,2005-08-19 03:41:09,146,12888,4.99,2005-08-19 03:41:09,2,4398,3973,2005-08-24 07:09:09
2,2005-08-21 02:10:32,146,14143,2.99,2005-08-21 02:10:32,1,2549,3976,2005-08-23 23:50:32
1,2005-08-23 15:36:05,146,15842,6.99,2005-08-23 15:36:05,2,1850,3977,2005-08-30 14:05:05
1,2005-06-18 00:06:04,147,2171,0.99,2005-06-18 00:06:04,2,1768,3980,2005-06-24 18:09:04
2,2005-07-06 22:01:51,147,3956,2.99,2005-07-06 22:01:51,2,15,3985,2005-07-12 21:35:51
2,2005-07-08 16:29:38,147,4792,0.99,2005-07-08 16:29:38,2,2132,3986,2005-07-10 16:31:38
1,2005-07-28 04:45:37,147,7723,0.99,2005-07-28 04:45:37,2,3263,3994,2005-07-30 09:03:37
2,2005-07-31 09:56:07,147,9772,0.99,2005-07-31 09:56:07,2,3639,3996,2005-08-01 13:50:07
1,2005-08-18 04:55:49,147,12284,4.99,2005-08-18 04:55:49,2,3162,3999,2005-08-22 08:45:49
2,2005-08-20 03:41:57,147,13542,4.99,2005-08-20 03:41:57,2,4543,4001,2005-08-29 03:21:57
1,2005-08-22 10:09:19,147,15052,2.99,2005-08-22 10:09:19,2,2349,4007,2005-08-31 09:27:19
1,2005-06-15 22:02:35,148,1501,1.99,2005-06-15 22:02:35,1,1780,4013,2005-06-23 18:59:35
1,2005-07-06 07:45:13,148,3653,0.99,2005-07-06 07:45:13,2,2513,4018,2005-07-10 11:51:13
1,2005-07-08 13:47:55,148,4746,2.99,2005-07-08 13:47:55,2,173,4020,2005-07-11 09:06:55
1,2005-07-08 22:58:07,148,4950,2.99,2005-07-08 22:58:07,2,3291,4021,2005-07-09 20:41:07
1,2005-07-28 10:07:04,148,7865,9.99,2005-07-28 10:07:04,2,2334,4029,2005-08-06 08:16:04
2,2005-07-28 19:10:03,148,8111,4.99,2005-07-28 19:10:03,1,3226,4030,2005-07-29 22:25:03
1,2005-07-31 01:09:06,148,9530,1.99,2005-07-31 01:09:06,2,1718,4037,2005-08-04 23:47:06
1,2005-08-19 07:06:51,148,12983,6.99,2005-08-19 07:06:51,2,406,4046,2005-08-28 10:35:51
1,2005-06-16 20:18:46,149,1800,2.99,2005-06-16 20:18:46,1,2058,4060,2005-06-20 17:12:46
1,2005-07-08 15:16:04,149,4766,3.99,2005-07-08 15:16:04,2,1057,4068,2005-07-15 11:04:04
1,2005-07-08 18:09:12,149,4837,0.99,2005-07-08 18:09:12,1,1944,4069,2005-07-11 16:40:12
2,2005-07-31 22:30:49,149,10154,2.99,2005-07-31 22:30:49,2,2745,4076,2005-08-07 03:05:49
1,2005-08-17 01:23:09,149,11561,2.99,2005-08-17 01:23:09,2,189,4079,2005-08-23 21:02:09
1,2005-08-17 18:49:44,149,12000,4.99,2005-08-17 18:49:44,2,2256,4080,2005-08-24 16:34:44
2,2005-08-23 05:04:33,149,15562,2.99,2005-08-23 05:04:33,1,4238,4083,2005-08-27 09:58:33
2,2005-07-28 03:26:21,150,7690,4.99,2005-07-28 03:26:21,1,1076,4091,2005-07-29 00:08:21
2,2005-08-18 04:15:43,150,12260,6.99,2005-08-18 04:15:43,1,1352,4096,2005-08-26 23:31:43
2,2005-08-19 03:42:08,150,12890,0.99,2005-08-19 03:42:08,1,3831,4100,2005-08-19 23:08:08
1,2005-08-19 21:23:19,150,13372,2.99,2005-08-19 21:23:19,1,3366,4103,2005-08-24 22:12:19
2,2005-08-21 15:00:49,150,14520,9.99,2005-08-21 15:00:49,1,4533,4107,2005-08-30 19:04:49
2,2005-06-20 06:00:21,151,2947,2.99,2005-06-20 06:00:21,2,4302,4112,2005-06-23 10:04:21
2,2005-06-20 15:57:01,151,3089,0.99,2005-06-20 15:57:01,2,539,4114,2005-06-25 13:15:01
1,2005-07-07 20:24:33,151,4376,2.99,2005-07-07 20:24:33,1,1344,4116,2005-07-11 18:32:33
2,2005-07-12 15:47:51,151,6768,3.99,2005-07-12 15:47:51,2,3418,4118,2005-07-19 21:17:51
1,2005-08-22 17:22:41,151,15227,4.99,2005-08-22 17:22:41,1,2987,4133,2005-08-23 20:59:41
1,2005-08-23 18:20:56,151,15926,2.99,2005-08-23 18:20:56,2,2231,4134,2005-08-24 18:20:56
2,2005-05-27 06:48:33,152,359,4.99,2005-05-27 06:48:33,1,1156,4136,2005-05-29 03:55:33
1,2005-07-06 14:00:41,152,3786,7.99,2005-07-06 14:00:41,1,4508,4140,2005-07-13 16:49:41
1,2005-07-09 00:00:36,152,4974,4.99,2005-07-09 00:00:36,1,1071,4141,2005-07-13 21:03:36
1,2005-07-11 16:08:41,152,6273,0.99,2005-07-11 16:08:41,2,2403,4142,2005-07-14 16:41:41
1,2005-07-30 05:12:04,152,9010,5.99,2005-07-30 05:12:04,2,1698,4144,2005-08-06 02:54:04
1,2005-08-01 04:39:26,152,10320,6.99,2005-08-01 04:39:26,1,2298,4145,2005-08-08 06:01:26
2,2005-08-20 01:16:52,152,13484,0.99,2005-08-20 01:16:52,2,1533,4152,2005-08-22 23:47:52
1,2005-06-20 02:22:08,153,2893,4.99,2005-06-20 02:22:08,2,397,4159,2005-06-26 21:01:08
1,2005-07-06 14:37:41,153,3795,0.99,2005-07-06 14:37:41,2,240,4161,2005-07-11 20:27:41
1,2005-07-06 21:46:36,153,3949,0.99,2005-07-06 21:46:36,1,1765,4162,2005-07-11 03:18:36
1,2005-08-21 19:48:47,153,14664,4.99,2005-08-21 19:48:47,1,4377,4175,2005-08-27 16:47:47
1,2005-08-21 23:00:02,153,14747,4.99,2005-08-21 23:00:02,2,201,4176,2005-08-26 18:58:02
2,2005-05-30 03:39:44,154,865,7.99,2005-05-30 03:39:44,2,3183,4182,2005-06-07 08:10:44
2,2005-05-30 21:30:52,154,978,5.99,2005-05-30 21:30:52,1,407,4183,2005-06-07 16:22:52
1,2005-06-17 09:09:31,154,1963,0.99,2005-06-17 09:09:31,2,1943,4184,2005-06-24 13:16:31
1,2005-07-07 14:13:05,154,4252,2.99,2005-07-07 14:13:05,1,474,4190,2005-07-09 14:17:05
1,2005-07-27 07:19:34,154,7156,4.99,2005-07-27 07:19:34,1,34,4197,2005-07-31 04:31:34
1,2005-08-01 03:25:27,154,10278,6.99,2005-08-01 03:25:27,1,2497,4201,2005-08-08 07:52:27
2,2005-08-21 22:21:49,154,14731,2.99,2005-08-21 22:21:49,1,1351,4206,2005-08-24 16:27:49
1,2005-08-22 05:06:38,154,14918,6.99,2005-08-22 05:06:38,2,4056,4208,2005-08-30 01:44:38
1,2005-08-22 21:15:46,154,15351,0.99,2005-08-22 21:15:46,1,3260,4209,2005-08-23 17:38:46
2,2005-06-21 15:58:25,155,3405,4.99,2005-06-21 15:58:25,1,2344,4216,2005-06-23 10:58:25
1,2005-07-11 04:32:42,155,6066,5.99,2005-07-11 04:32:42,2,1877,4218,2005-07-15 03:56:42
1,2005-07-31 20:41:17,155,10098,0.99,2005-07-31 20:41:17,2,1324,4226,2005-08-02 00:06:17
1,2005-08-02 05:54:17,155,11033,4.99,2005-08-02 05:54:17,2,3323,4227,2005-08-09 10:50:17
2,2005-08-22 01:40:49,156,14831,4.99,2005-08-22 01:40:49,1,3370,4258,2005-08-23 02:47:49
2,2005-06-18 11:30:56,157,2340,0.99,2005-06-18 11:30:56,1,1913,4263,2005-06-23 06:00:56
1,2005-07-27 05:30:48,157,7110,2.99,2005-07-27 05:30:48,1,3289,4269,2005-07-28 01:43:48
2,2005-07-27 20:10:28,157,7499,4.99,2005-07-27 20:10:28,1,3503,4271,2005-07-30 16:24:28
2,2005-07-29 04:49:25,157,8347,0.99,2005-07-29 04:49:25,2,4407,4274,2005-07-31 00:57:25
1,2005-07-31 16:03:56,157,9958,2.99,2005-07-31 16:03:56,2,4142,4280,2005-08-04 15:21:56
1,2005-08-18 11:33:34,157,12464,6.99,2005-08-18 11:33:34,1,1954,4285,2005-08-27 14:33:34
1,2005-08-19 04:27:05,157,12916,0.99,2005-08-19 04:27:05,2,2277,4286,2005-08-21 02:33:05
1,2005-08-19 10:50:43,157,13097,4.99,2005-08-19 10:50:43,2,4194,4287,2005-08-24 11:10:43
1,2005-08-20 10:11:07,157,13728,2.99,2005-08-20 10:11:07,1,1962,4290,2005-08-23 10:32:07
1,2005-05-26 20:27:02,158,293,5.99,2005-05-26 20:27:02,2,1828,4293,2005-06-03 16:45:02
1,2005-06-15 15:13:10,158,1380,0.99,2005-06-15 15:13:10,2,3376,4294,2005-06-18 12:42:10
2,2005-06-16 19:58:40,158,1790,4.99,2005-06-16 19:58:40,2,1070,4295,2005-06-17 19:31:40
2,2005-07-12 21:46:33,158,6901,5.99,2005-07-12 21:46:33,1,4574,4302,2005-07-16 21:36:33
1,2005-07-28 05:03:32,158,7732,0.99,2005-07-28 05:03:32,1,3597,4304,2005-07-29 10:20:32
1,2005-07-31 08:13:28,158,9713,1.99,2005-07-31 08:13:28,1,929,4309,2005-08-07 10:11:28
1,2005-07-31 11:03:13,158,9801,2.99,2005-07-31 11:03:13,2,3033,4310,2005-08-04 10:55:13
1,2005-08-02 14:20:27,158,11272,0.99,2005-08-02 14:20:27,2,4111,4313,2005-08-07 12:24:27
2,2005-08-19 15:24:07,158,13212,1.99,2005-08-19 15:24:07,1,3691,4317,2005-08-24 21:03:07
1,2005-08-20 17:09:27,158,13926,2.99,2005-08-20 17:09:27,2,932,4319,2005-08-28 13:42:27
2,2005-07-10 07:31:07,159,5656,0.99,2005-07-10 07:31:07,1,4138,4332,2005-07-15 04:44:07
2,2005-07-28 23:37:23,159,8212,2.99,2005-07-28 23:37:23,2,1305,4334,2005-08-04 04:33:23
2,2005-07-11 21:14:48,160,6364,6.99,2005-07-11 21:14:48,2,4146,4350,2005-07-20 23:20:48
2,2005-07-12 00:45:59,160,6448,1.99,2005-07-12 00:45:59,1,2663,4351,2005-07-17 00:34:59
2,2005-07-31 09:25:38,160,9758,2.99,2005-07-31 09:25:38,1,1307,4355,2005-08-03 14:16:38
2,2005-08-02 04:16:37,160,10979,5.99,2005-08-02 04:16:37,2,2625,4360,2005-08-06 00:01:37
1,2005-08-17 15:04:05,160,11888,7.99,2005-08-17 15:04:05,2,1100,4363,2005-08-25 18:52:05
1,2005-08-23 21:49:33,160,16027,3.99,2005-08-23 21:49:33,2,1724,4371,2005-08-30 16:19:33
2,2005-05-27 22:33:33,161,477,3.99,2005-05-27 22:33:33,2,2437,4373,2005-06-02 18:35:33
1,2005-05-28 03:27:37,161,520,5.99,2005-05-28 03:27:37,1,3845,4374,2005-06-04 05:47:37
1,2005-07-06 21:45:53,161,3948,4.99,2005-07-06 21:45:53,2,2254,4380,2005-07-08 19:24:53
2,2005-07-12 20:20:50,161,6873,4.99,2005-07-12 20:20:50,1,802,4385,2005-07-17 01:51:50
1,2005-08-01 02:12:25,161,10241,5.99,2005-08-01 02:12:25,1,1526,4390,2005-08-08 00:37:25
2,2005-08-02 03:06:20,161,10939,0.99,2005-08-02 03:06:20,2,2131,4394,2005-08-04 01:22:20
1,2005-08-22 23:55:51,161,15420,5.99,2005-08-22 23:55:51,2,1396,4401,2005-08-31 20:09:51
1,2005-05-29 00:45:24,162,688,4.99,2005-05-29 00:45:24,1,4135,4404,2005-06-02 01:30:24
1,2005-06-20 12:34:13,162,3040,0.99,2005-06-20 12:34:13,1,2568,4408,2005-06-21 12:33:13
2,2005-07-31 20:30:32,162,10093,5.99,2005-07-31 20:30:32,2,3943,4416,2005-08-04 00:04:32
2,2005-06-19 01:41:34,163,2536,5.99,2005-06-19 01:41:34,1,4232,4425,2005-06-27 03:11:34
2,2005-07-06 20:16:46,163,3915,3.99,2005-07-06 20:16:46,1,125,4428,2005-07-10 17:24:46
1,2005-07-10 03:54:38,163,5574,10.99,2005-07-10 03:54:38,2,2307,4431,2005-07-19 07:20:38
2,2005-08-19 06:48:11,163,12973,2.99,2005-08-19 06:48:11,2,128,4443,2005-08-22 07:18:11
2,2005-08-21 11:26:06,163,14427,5.99,2005-08-21 11:26:06,1,2353,4446,2005-08-27 10:39:06
1,2005-08-23 15:39:38,163,15847,0.99,2005-08-23 15:39:38,1,2287,4448,2005-08-24 11:46:38
1,2005-06-20 15:32:11,164,3082,8.99,2005-06-20 15:32:11,1,4431,4454,2005-06-28 13:08:11
1,2005-07-27 00:50:30,164,6980,3.99,2005-07-27 00:50:30,1,1127,4461,2005-08-03 23:35:30
1,2005-07-27 09:53:43,164,7227,6.99,2005-07-27 09:53:43,2,791,4462,2005-08-05 09:36:43
2,2005-07-29 22:22:58,164,8824,4.99,2005-07-29 22:22:58,2,3506,4464,2005-07-31 21:02:58
2,2005-08-20 00:30:51,164,13453,5.99,2005-08-20 00:30:51,2,2203,4466,2005-08-28 18:43:51
2,2005-06-21 00:02:10,165,3195,2.99,2005-06-21 00:02:10,2,2383,4469,2005-06-21 23:11:10
2,2005-07-07 17:01:19,165,4304,0.99,2005-07-07 17:01:19,2,3382,4472,2005-07-12 22:47:19
1,2005-07-09 23:16:40,165,5472,4.99,2005-07-09 23:16:40,2,865,4474,2005-07-10 18:43:40
1,2005-07-11 00:09:17,165,5973,0.99,2005-07-11 00:09:17,1,1194,4477,2005-07-14 19:18:17
2,2005-07-30 12:06:58,165,9182,7.99,2005-07-30 12:06:58,2,2533,4480,2005-08-08 11:33:58
1,2005-08-23 14:26:04,165,15801,3.99,2005-08-23 14:26:04,1,1590,4486,2005-08-28 15:04:04
1,2005-05-28 21:09:31,166,662,1.99,2005-05-28 21:09:31,2,2968,4488,2005-06-01 19:00:31
2,2005-06-15 17:09:48,166,1412,2.99,2005-06-15 17:09:48,2,4236,4489,2005-06-18 17:05:48
2,2005-07-06 05:28:02,166,3606,2.99,2005-07-06 05:28:02,1,1737,4493,2005-07-10 04:51:02
2,2005-07-09 19:08:44,166,5380,4.99,2005-07-09 19:08:44,1,3047,4498,2005-07-11 20:09:44
1,2005-07-10 07:08:09,166,5646,2.99,2005-07-10 07:08:09,2,1471,4499,2005-07-14 03:48:09
2,2005-08-20 16:06:53,166,13901,7.99,2005-08-20 16:06:53,1,3281,4510,2005-08-28 11:30:53
2,2005-08-21 06:40:48,166,14281,2.99,2005-08-21 06:40:48,2,1848,4512,2005-08-26 11:42:48
2,2005-08-22 16:57:02,166,15216,2.99,2005-08-22 16:57:02,2,1633,4514,2005-08-24 16:11:02
2,2005-08-23 14:31:50,166,15806,1.99,2005-08-23 14:31:50,2,2683,4515,2005-08-27 16:08:50
1,2005-06-15 22:35:53,167,1509,5.99,2005-06-15 22:35:53,2,655,4520,2005-06-23 17:09:53
2,2005-06-18 15:00:30,167,2381,5.99,2005-06-18 15:00:30,1,1491,4521,2005-06-22 11:38:30
2,2005-07-09 07:35:03,167,5131,0.99,2005-07-09 07:35:03,1,3179,4524,2005-07-10 06:05:03
1,2005-07-09 10:26:48,167,5191,0.99,2005-07-09 10:26:48,2,2131,4526,2005-07-10 15:52:48
2,2005-07-11 15:58:43,167,6269,4.99,2005-07-11 15:58:43,1,3915,4529,2005-07-13 13:25:43
1,2005-07-28 18:28:07,167,8092,2.99,2005-07-28 18:28:07,2,2034,4531,2005-07-30 19:17:07
1,2005-08-18 18:19:16,167,12642,4.99,2005-08-18 18:19:16,2,2080,4538,2005-08-20 17:30:16
2,2005-08-18 21:15:40,167,12717,4.99,2005-08-18 21:15:40,2,3551,4539,2005-08-20 00:59:40
1,2005-08-20 13:43:22,167,13825,6.99,2005-08-20 13:43:22,1,2135,4541,2005-08-29 19:13:22
1,2005-08-22 08:11:24,167,15003,3.99,2005-08-22 08:11:24,1,4009,4543,2005-08-28 08:49:24
2,2005-08-23 17:52:01,167,15915,4.99,2005-08-23 17:52:01,2,3566,4547,2005-08-24 20:40:01
1,2005-07-09 22:43:56,168,5459,0.99,2005-07-09 22:43:56,1,1847,4555,2005-07-12 18:05:56
2,2005-07-29 04:52:01,168,8352,1.99,2005-07-29 04:52:01,2,2710,4560,2005-08-06 07:39:01
2,2005-07-29 15:26:31,168,8659,6.99,2005-07-29 15:26:31,2,558,4562,2005-08-06 19:05:31
2,2005-07-31 13:00:53,168,9857,6.99,2005-07-31 13:00:53,1,3316,4566,2005-08-09 15:56:53
2,2005-08-01 03:10:24,168,10270,0.99,2005-08-01 03:10:24,2,2025,4568,2005-08-07 03:04:24
1,2005-08-17 04:28:56,168,11631,1.99,2005-08-17 04:28:56,2,59,4571,2005-08-24 00:42:56
1,2005-08-21 00:11:16,168,14090,2.99,2005-08-21 00:11:16,2,3254,4577,2005-08-23 19:48:16
1,2005-08-22 09:25:24,168,15033,3.99,2005-08-22 09:25:24,2,2431,4578,2005-08-28 09:56:24
1,2005-07-08 10:54:19,169,4687,4.99,2005-07-08 10:54:19,2,1156,4587,2005-07-10 08:00:19
1,2005-07-09 04:48:50,169,5066,2.99,2005-07-09 04:48:50,2,1702,4588,2005-07-12 22:54:50
1,2005-07-27 23:35:49,169,7597,0.99,2005-07-27 23:35:49,1,2856,4593,2005-07-30 21:38:49
2,2005-08-19 16:18:36,169,13237,1.99,2005-08-19 16:18:36,2,1272,4599,2005-08-25 15:22:36
2,2005-08-21 11:44:37,169,14435,0.99,2005-08-21 11:44:37,1,2919,4600,2005-08-24 08:04:37
1,2005-05-27 09:04:05,170,377,5.99,2005-05-27 09:04:05,2,3012,4605,2005-06-02 03:36:05
2,2005-05-28 02:05:34,170,504,0.99,2005-05-28 02:05:34,1,2086,4606,2005-05-30 23:03:34
1,2005-08-02 06:00:53,170,11039,0.99,2005-08-02 06:00:53,2,549,4622,2005-08-05 06:19:53
2,2005-08-20 14:57:01,170,13862,6.99,2005-08-20 14:57:01,2,3271,4626,2005-08-27 10:48:01
2,2005-08-21 20:01:51,170,14675,2.99,2005-08-21 20:01:51,2,328,4628,2005-08-26 14:30:51
2,2005-06-16 11:06:09,171,1676,0.99,2005-06-16 11:06:09,1,931,4631,2005-06-21 05:17:09
2,2005-06-18 01:57:56,171,2199,5.99,2005-06-18 01:57:56,2,99,4633,2005-06-23 20:34:56
2,2005-06-19 18:48:11,171,2788,2.99,2005-06-19 18:48:11,1,1457,4636,2005-06-21 13:32:11
2,2005-07-06 12:10:32,171,3745,2.99,2005-07-06 12:10:32,1,1518,4639,2005-07-12 15:20:32
1,2005-07-10 07:46:12,171,5660,5.99,2005-07-10 07:46:12,1,1404,4640,2005-07-17 07:48:12
1,2005-08-19 06:22:48,171,12962,5.99,2005-08-19 06:22:48,1,575,4649,2005-08-27 07:47:48
2,2005-06-15 22:25:26,172,1507,0.99,2005-06-15 22:25:26,1,2514,4659,2005-06-19 17:00:26
1,2005-07-08 17:25:23,172,4820,5.99,2005-07-08 17:25:23,2,2672,4662,2005-07-17 20:32:23
1,2005-07-08 17:28:08,172,4821,4.99,2005-07-08 17:28:08,1,1690,4663,2005-07-11 17:44:08
2,2005-07-08 19:33:49,172,4878,6.99,2005-07-08 19:33:49,1,4009,4664,2005-07-17 17:47:49
1,2005-07-28 01:13:26,172,7638,4.99,2005-07-28 01:13:26,1,1890,4672,2005-07-28 20:34:26
2,2005-07-30 03:11:44,172,8944,6.99,2005-07-30 03:11:44,2,3513,4673,2005-08-06 23:15:44
1,2005-07-30 09:24:18,172,9118,2.99,2005-07-30 09:24:18,2,4538,4674,2005-08-02 14:46:18
1,2005-08-01 04:29:06,172,10312,3.99,2005-08-01 04:29:06,2,4389,4676,2005-08-08 04:52:06
2,2005-08-19 09:51:17,172,13067,5.99,2005-08-19 09:51:17,2,3825,4681,2005-08-25 09:58:17
2,2005-08-20 17:22:51,172,13937,4.99,2005-08-20 17:22:51,1,1755,4684,2005-08-27 15:51:51
