assay_id,assay_test_type,assay_organism,assay_category,assay_type,relationship_type,curated_by,assay_tissue,assay_tax_id,description,tid,variant_id,src_assay_id,src_id,doc_id,bao_format,confidence_score,chembl_id,cell_id,tissue_id
8714,In vivo,Rattus norvegicus,,A,N,Intermediate,,10116.0,Compound was evaluated for maximum concentration after treatment with oral dose of 2 mgkg to female wistar rats,50597,,,1,2661,BAO_0000218,1,CHEMBL627785,,
8715,In vivo,Rattus norvegicus,,A,N,Intermediate,,10116.0,Compound was evaluated for maximum concentration after treatment with oral dose of 2 mgkg to male wistar rats,50597,,,1,2661,BAO_0000218,1,CHEMBL627786,,
8716,In vivo,Rattus norvegicus,,A,N,Intermediate,Plasma,10116.0,Compound was evaluated for pharmacokinetic parameter maximum plasma concentration,50597,,,1,4891,BAO_0000218,1,CHEMBL627787,,1969.0
8717,In vivo,Rattus norvegicus,,A,N,Intermediate,Plasma,10116.0,Compound was evaluated for plasma concentration in rats when administered at 20 mg/kg in methocel at 0.5 hr,50597,,,1,2807,BAO_0000218,1,CHEMBL627788,,1969.0
8718,In vivo,Rattus norvegicus,,A,N,Intermediate,Plasma,10116.0,Compound was evaluated for plasma concentration in rats when administered at 20 mg/kg in methocel at 1 hr,50597,,,1,2807,BAO_0000218,1,CHEMBL626579,,1969.0
8719,In vivo,Rattus norvegicus,,A,N,Intermediate,Plasma,10116.0,Compound was evaluated for plasma concentration in rats when administered at 20 mg/kg in methocel at 2 hr,50597,,,1,2807,BAO_0000218,1,CHEMBL626580,,1969.0
8720,In vivo,Rattus norvegicus,,A,N,Intermediate,,10116.0,Compound was evaluated for the pharmacokinetic property in rats after an oral dose of 10 mg/kg,50597,,,1,3634,BAO_0000218,1,CHEMBL876815,,
8721,In vivo,Rattus norvegicus,,A,N,Intermediate,Plasma,10116.0,Compound was tested for plasma concentration in rats when administered at 20 mg/kg in 1% methocel at 1 hr,50597,,,1,1881,BAO_0000218,1,CHEMBL626581,,1969.0
8722,In vivo,Rattus norvegicus,,A,N,Intermediate,Plasma,10116.0,Compound was tested for plasma concentration in rats when administered at 20 mg/kg in 1% methocel at 2 hr,50597,,,1,1881,BAO_0000218,1,CHEMBL626582,,1969.0
8723,In vivo,Rattus norvegicus,,A,N,Intermediate,,10116.0,Evaluated for pharmacokinetic parameter Cmax in rat at the dose 50 mg/kg,50597,,,1,429,BAO_0000218,1,CHEMBL626583,,
8724,In vivo,Rattus norvegicus,,A,N,Intermediate,,10116.0,In vivo Cmax was determined after intravenous administration of compound (9.13+/-0.85 mg/kg) in male Sprague-Dawley rat,50597,,,1,5974,BAO_0000218,1,CHEMBL626205,,
8725,In vivo,Rattus norvegicus,,A,N,Intermediate,,10116.0,In vivo Cmax was determined after peroral administration of compound (158.5+/-2 mg/kg) in male Sprague-Dawley rat,50597,,,1,5974,BAO_0000218,1,CHEMBL626206,,
8726,In vivo,Rattus norvegicus,,A,N,Intermediate,,10116.0,In vivo Cmax was determined after peroral administration of compound (19.01+/-0.31 mg/kg) in male Sprague-Dawley rat,50597,,,1,5974,BAO_0000218,1,CHEMBL626207,,
8727,In vivo,Rattus norvegicus,,A,N,Intermediate,,10116.0,In vivo Cmax was determined after peroral administration of compound (76.4+/-2.6 mg/kg) in male Sprague-Dawley rat,50597,,,1,5974,BAO_0000218,1,CHEMBL623882,,
8728,In vivo,Rattus norvegicus,,A,N,Intermediate,,10116.0,Maximal concentration in male Sprague-Dawley rats after 5 mg/kg intravenous dose,50597,,,1,17582,BAO_0000218,1,CHEMBL623883,,
8729,In vivo,Rattus norvegicus,,A,N,Intermediate,,10116.0,Maximal concentration in male Sprague-Dawley rats after 10 mg/kg oral dose,50597,,,1,17582,BAO_0000218,1,CHEMBL623884,,
8730,In vivo,Rattus norvegicus,,A,N,Intermediate,Plasma,10116.0,"In vivo maximum concentration of compound in rat plasma after a oral dose of 10 mg/kg (in water, N=4)",50597,,,1,3032,BAO_0000218,1,CHEMBL623885,,1969.0
8731,In vivo,Rattus norvegicus,,A,N,Intermediate,Plasma,10116.0,In vivo maximum concentration in rat plasma exposure after oral administration 50 mg/kg,50597,,,1,6295,BAO_0000218,1,CHEMBL623886,,1969.0
8732,In vivo,Rattus norvegicus,,A,N,Intermediate,,10116.0,Maximal concentration in rat was determined,50597,,,1,6619,BAO_0000218,1,CHEMBL623887,,
8733,In vivo,Rattus norvegicus,,A,N,Intermediate,,10116.0,Maximal concentration after i.v. administration,50597,,,1,6616,BAO_0000218,1,CHEMBL623888,,
8734,In vivo,Rattus norvegicus,,A,N,Intermediate,Plasma,10116.0,Maximal concentration (Cmax) in the rat plasma at a dose of 10 mg/kg,50597,,,1,3249,BAO_0000218,1,CHEMBL623889,,1969.0
8735,In vivo,Rattus norvegicus,,A,N,Intermediate,Plasma,10116.0,Maximal plasma concentration in rat after oral administration at 50 mg/kg,50597,,,1,17791,BAO_0000218,1,CHEMBL623890,,1969.0
8736,In vivo,Rattus norvegicus,,A,N,Intermediate,Plasma,10116.0,Cmax in rat plasma after oral dose (50 mg/Kg),50597,,,1,17791,BAO_0000218,1,CHEMBL623891,,1969.0
8737,In vivo,Rattus norvegicus,,A,N,Intermediate,Plasma,10116.0,Maximal plasma concentration was determined.,50597,,,1,1360,BAO_0000218,1,CHEMBL623892,,1969.0
8738,In vivo,Rattus norvegicus,,A,N,Intermediate,Plasma,10116.0,Maximal plasma drug concentration was determined,50597,,,1,2552,BAO_0000218,1,CHEMBL623893,,1969.0
8739,In vivo,Rattus norvegicus,,A,N,Intermediate,,10116.0,Maximal concentration in rats after peroral administration,50597,,,1,6571,BAO_0000218,1,CHEMBL877616,,
8740,In vivo,Rattus norvegicus,,A,N,Intermediate,,10116.0,Maximum concentration in rat after 2 mg/kg peroral administration,50597,,,1,6570,BAO_0000218,1,CHEMBL623894,,
8741,In vivo,Rattus norvegicus,,A,N,Intermediate,Plasma,10116.0,Maximum concentration in rat plasma after 5 mg/kg oral gavage,50597,,,1,6567,BAO_0000218,1,CHEMBL623895,,1969.0
8742,In vivo,Rattus norvegicus,,A,N,Intermediate,,10116.0,Maximum concentration of compound in rat was evaluated.,50597,,,1,3031,BAO_0000218,1,CHEMBL623896,,
8743,In vivo,Rattus norvegicus,,A,N,Intermediate,,10116.0,Maximum concentration at 0.5 hr by peroral administration at a dose of 20 mg/kg in rats,50597,,,1,3436,BAO_0000218,1,CHEMBL623897,,
8744,In vivo,Rattus norvegicus,,A,N,Intermediate,,10116.0,Maximum concentration at 2 hr by peroral administration at a dose of 20 mg/kg in rats,50597,,,1,3436,BAO_0000218,1,CHEMBL623898,,
8745,In vivo,Rattus norvegicus,,A,N,Intermediate,,10116.0,Maximum concentration at 4 hr after administration of 5 mg/kg dose peroral in rat,50597,,,1,2083,BAO_0000218,1,CHEMBL623899,,
8746,In vivo,Rattus norvegicus,,A,N,Intermediate,,10116.0,Maximum concentration at 4 hr by peroral administration at a dose of 20 mg/kg in rats,50597,,,1,3436,BAO_0000218,1,CHEMBL623900,,
8747,In vivo,Rattus norvegicus,,A,N,Intermediate,,10116.0,Maximum concentration by oral administration at a dose of 100 uM/kg in rat was determined,50597,,,1,4527,BAO_0000218,1,CHEMBL623901,,
8748,In vivo,Rattus norvegicus,,A,N,Intermediate,,10116.0,Maximum concentration was evaluated in rats,50597,,,1,1974,BAO_0000218,1,CHEMBL623902,,
8749,In vivo,Rattus norvegicus,,A,N,Intermediate,Cerebrospinal fluid,10116.0,Maximum concentration in CSF at 30 min following 24 mg/kg subcutaneous dose in rats,50597,,,1,3307,BAO_0000218,1,CHEMBL623903,,1359.0
8750,In vivo,Rattus norvegicus,,A,N,Intermediate,Plasma,10116.0,Maximum concentration in plasma at 30 min following 24 mg/kg subcutaneous dose in rats,50597,,,1,3307,BAO_0000218,1,CHEMBL623904,,1969.0
8751,In vivo,Rattus norvegicus,,A,N,Intermediate,Plasma,10116.0,Maximum concentration in plasma was evaluated in Sprague-Dawley rats at a dose of 15 mg/kg after po administration,50597,,,1,1916,BAO_0000218,1,CHEMBL877617,,1969.0
8752,In vivo,Rattus norvegicus,,A,N,Intermediate,,10116.0,Maximum concentration in portal vein was determined at a concentration of 10 mg/kg in rats,50597,,,1,1500,BAO_0000218,1,CHEMBL623905,,
8753,In vivo,Rattus norvegicus,,A,N,Intermediate,,10116.0,Maximum concentration in portal vein was determined at a concentration of 20 mg/kg in rats,50597,,,1,1500,BAO_0000218,1,CHEMBL623906,,
8754,In vivo,Rattus norvegicus,,A,N,Intermediate,Plasma,10116.0,Maximum concentration in rat plasma after administration of 3.5 mg/kg dose through subcutaneous route,50597,,,1,4186,BAO_0000218,1,CHEMBL623907,,1969.0
8755,,Rattus norvegicus,,A,N,Intermediate,,10116.0,Radioactivity distribution in bone of normal fischer rat after injection of [18F]fluoro-2-methylpropanoic acid after 120 min.,50597,,,1,16434,BAO_0000218,1,CHEMBL623908,,
8756,,Rattus norvegicus,,A,N,Intermediate,,10116.0,Radioactivity distribution in bone of normal fischer rat after injection of [18F]-fluoro-2-methylpropanoic acid after 30 min.,50597,,,1,16434,BAO_0000218,1,CHEMBL623909,,
8757,,Rattus norvegicus,,A,N,Intermediate,,10116.0,Radioactivity distribution in bone of normal fischer rat after injection of [18F]fluoro-2-methylpropanoic acid after 5 min.,50597,,,1,16434,BAO_0000218,1,CHEMBL623910,,
8758,,Rattus norvegicus,,A,N,Intermediate,,10116.0,Radioactivity distribution in bone of normal fischer rat after injection of [18F]fluoro-2-methylpropanoic acid after 60 min.,50597,,,1,16434,BAO_0000218,1,CHEMBL623911,,
8759,,Rattus norvegicus,,A,N,Intermediate,,10116.0,Radioactivity distribution in bone of normal fischer rat after injection of anti-[18F]FMACBC after 120 min.,50597,,,1,16435,BAO_0000218,1,CHEMBL623912,,
8760,,Rattus norvegicus,,A,N,Intermediate,,10116.0,Radioactivity distribution in bone of normal fischer rat after injection of anti-[18F]FMACBC after 30 min.,50597,,,1,16435,BAO_0000218,1,CHEMBL624616,,
8761,,Rattus norvegicus,,A,N,Intermediate,,10116.0,Radioactivity distribution in bone of normal fischer rat after injection of anti-[18F]FMACBC after 5 min.,50597,,,1,16435,BAO_0000218,1,CHEMBL624617,,
8762,,Rattus norvegicus,,A,N,Intermediate,,10116.0,Radioactivity distribution in bone of normal fischer rat after injection of anti-[18F]FMACBC after 60 min.,50597,,,1,16435,BAO_0000218,1,CHEMBL624618,,
8763,,Rattus norvegicus,,A,N,Intermediate,,10116.0,Radioactivity distribution in bone of normal fischer rat after injection of syn-[18F]-FMACBC after 120 min.,50597,,,1,16435,BAO_0000218,1,CHEMBL624619,,
8764,,Rattus norvegicus,,A,N,Intermediate,,10116.0,Radioactivity distribution in bone of normal fischer rat after injection of syn-[18F]-FMACBC after 30 min.,50597,,,1,16435,BAO_0000218,1,CHEMBL624794,,
8765,,Rattus norvegicus,,A,N,Intermediate,,10116.0,Radioactivity distribution in bone of normal fischer rat after injection of syn-[18F]-FMACBC after 5 min.,50597,,,1,16435,BAO_0000218,1,CHEMBL624795,,
8766,,Rattus norvegicus,,A,N,Intermediate,,10116.0,Radioactivity distribution in bone of normal fischer rat after injection of syn-[18F]-FMACBC after 60 min.,50597,,,1,16435,BAO_0000218,1,CHEMBL623921,,
8767,,Rattus norvegicus,,A,N,Intermediate,,10116.0,Radioactivity distribution in bone of tumor-bearing fischer rat after injection of [18F]fluoro-2-methylpropanoic acid after 120 min,50597,,,1,16434,BAO_0000218,1,CHEMBL623922,,
8768,,Rattus norvegicus,,A,N,Intermediate,,10116.0,Radioactivity distribution in bone of tumor-bearing fischer rat after injection of [18F]fluoro-2-methylpropanoic acid after 5 min,50597,,,1,16434,BAO_0000218,1,CHEMBL623923,,
8769,,Rattus norvegicus,,A,N,Intermediate,,10116.0,Radioactivity distribution in bone of tumor-bearing fischer rat after injection of [18F]fluoro-2-methylpropanoic acid after 60 min,50597,,,1,16434,BAO_0000218,1,CHEMBL623924,,
8770,,Rattus norvegicus,,A,N,Intermediate,,10116.0,Radioactivity distribution in bone of tumor-bearing fischer rat after injection of anti-[18F]FMACBC after 120 min,50597,,,1,16435,BAO_0000218,1,CHEMBL623925,,
8771,,Rattus norvegicus,,A,N,Intermediate,,10116.0,Radioactivity distribution in bone of tumor-bearing fischer rat after injection of anti-[18F]FMACBC after 5 min,50597,,,1,16435,BAO_0000218,1,CHEMBL623926,,
8772,,Rattus norvegicus,,A,N,Intermediate,,10116.0,Radioactivity distribution in bone of tumor-bearing fischer rat after injection of anti-[18F]FMACBC after 60 min,50597,,,1,16435,BAO_0000218,1,CHEMBL623927,,
8773,,Rattus norvegicus,,A,N,Intermediate,,10116.0,Radioactivity distribution in bone of tumor-bearing fischer rat after injection of syn-[18F]-FMACBC after 120 min,50597,,,1,16435,BAO_0000218,1,CHEMBL623928,,
8774,,Rattus norvegicus,,A,N,Intermediate,,10116.0,Radioactivity distribution in bone of tumor-bearing fischer rat after injection of syn-[18F]-FMACBC after 5 min,50597,,,1,16435,BAO_0000218,1,CHEMBL623929,,
8775,,Rattus norvegicus,,A,N,Intermediate,,10116.0,Radioactivity distribution in bone of tumor-bearing fischer rat after injection of syn-[18F]-FMACBC after 60 min,50597,,,1,16435,BAO_0000218,1,CHEMBL623930,,
8776,,Rattus norvegicus,,A,N,Intermediate,Brain,10116.0,Radioactivity distribution in brain of normal fischer rat after injection of [18F]-fluoro-2-methyl-2-(methylamino)propanoic acid after 120 min.,50597,,,1,16434,BAO_0000218,1,CHEMBL623931,,955.0
8777,,Rattus norvegicus,,A,N,Intermediate,Brain,10116.0,Radioactivity distribution in brain of normal fischer rat after injection of [18F]-fluoro-2-methyl-2-(methylamino)propanoic acid after 30 min.,50597,,,1,16434,BAO_0000218,1,CHEMBL622165,,955.0
8778,,Rattus norvegicus,,A,N,Intermediate,Brain,10116.0,Radioactivity distribution in brain of normal fischer rat after injection of [18F]-fluoro-2-methyl-2-(methylamino)propanoic acid after 5 min.,50597,,,1,16434,BAO_0000218,1,CHEMBL621249,,955.0
8779,,Rattus norvegicus,,A,N,Intermediate,Brain,10116.0,Radioactivity distribution in brain of normal fischer rat after injection of [18F]-fluoro-2-methyl-2-(methylamino)propanoic acid after 60 min.,50597,,,1,16434,BAO_0000218,1,CHEMBL621250,,955.0
8780,,Rattus norvegicus,,A,N,Intermediate,Brain,10116.0,Radioactivity distribution in brain of normal fischer rat after injection of [18F]fluoro-2-methylpropanoic acid after 120 min.,50597,,,1,16434,BAO_0000218,1,CHEMBL621448,,955.0
8781,,Rattus norvegicus,,A,N,Intermediate,Brain,10116.0,Radioactivity distribution in brain of normal fischer rat after injection of [18F]fluoro-2-methylpropanoic acid after 30 min.,50597,,,1,16434,BAO_0000218,1,CHEMBL621449,,955.0
8782,,Rattus norvegicus,,A,N,Intermediate,Brain,10116.0,Radioactivity distribution in brain of normal fischer rat after injection of [18F]fluoro-2-methylpropanoic acid after 5 min.,50597,,,1,16434,BAO_0000218,1,CHEMBL621450,,955.0
8783,,Rattus norvegicus,,A,N,Intermediate,Brain,10116.0,Radioactivity distribution in brain of normal fischer rat after injection of [18F]fluoro-2-methylpropanoic acid after 60 min.,50597,,,1,16434,BAO_0000218,1,CHEMBL621451,,955.0
8784,,Rattus norvegicus,,A,N,Intermediate,Brain,10116.0,Radioactivity distribution in brain of normal fischer rat after injection of anti-[18F]FMACBC after 120 min.,50597,,,1,16435,BAO_0000218,1,CHEMBL621452,,955.0
8785,,Rattus norvegicus,,A,N,Intermediate,Brain,10116.0,Radioactivity distribution in brain of normal fischer rat after injection of anti-[18F]FMACBC after 30 min.,50597,,,1,16435,BAO_0000218,1,CHEMBL621453,,955.0
8786,,Rattus norvegicus,,A,N,Intermediate,Brain,10116.0,Radioactivity distribution in brain of normal fischer rat after injection of anti-[18F]FMACBC after 5 min.,50597,,,1,16435,BAO_0000218,1,CHEMBL621454,,955.0
8787,,Rattus norvegicus,,A,N,Intermediate,Brain,10116.0,Radioactivity distribution in brain of normal fischer rat after injection of anti-[18F]FMACBC after 60 min.,50597,,,1,16435,BAO_0000218,1,CHEMBL621455,,955.0
8788,,Rattus norvegicus,,A,N,Intermediate,Brain,10116.0,Radioactivity distribution in brain of normal fischer rat after injection of syn-[18F]-FMACBC after 120 min.,50597,,,1,16435,BAO_0000218,1,CHEMBL621456,,955.0
8789,,Rattus norvegicus,,A,N,Intermediate,Brain,10116.0,Radioactivity distribution in brain of normal fischer rat after injection of syn-[18F]-FMACBC after 30 min.,50597,,,1,16435,BAO_0000218,1,CHEMBL625145,,955.0
8790,,Rattus norvegicus,,A,N,Intermediate,Brain,10116.0,Radioactivity distribution in brain of normal fischer rat after injection of syn-[18F]-FMACBC after 5 min.,50597,,,1,16435,BAO_0000218,1,CHEMBL875847,,955.0
8791,,Rattus norvegicus,,A,N,Intermediate,Brain,10116.0,Radioactivity distribution in brain of normal fischer rat after injection of syn-[18F]-FMACBC after 60 min.,50597,,,1,16435,BAO_0000218,1,CHEMBL625146,,955.0
8792,,Rattus norvegicus,,A,N,Intermediate,Brain,10116.0,Radioactivity distribution in brain of tumor-bearing fischer rat after injection of [18F]fluoro-2-methylpropanoic acid after 120 min,50597,,,1,16434,BAO_0000218,1,CHEMBL625147,,955.0
8793,,Rattus norvegicus,,A,N,Intermediate,Brain,10116.0,Radioactivity distribution in brain of tumor-bearing fischer rat after injection of [18F]fluoro-2-methylpropanoic acid after 5 min,50597,,,1,16434,BAO_0000218,1,CHEMBL625148,,955.0
8794,,Rattus norvegicus,,A,N,Intermediate,Brain,10116.0,Radioactivity distribution in brain of tumor-bearing fischer rat after injection of [18F]fluoro-2-methylpropanoic acid after 60 min,50597,,,1,16434,BAO_0000218,1,CHEMBL625149,,955.0
8795,,Rattus norvegicus,,A,N,Intermediate,Brain,10116.0,Radioactivity distribution in brain of tumor-bearing fischer rat after injection of anti-[18F]FMACBC after 120 min,50597,,,1,16435,BAO_0000218,1,CHEMBL625150,,955.0
8796,,Rattus norvegicus,,A,N,Intermediate,Brain,10116.0,Radioactivity distribution in brain of tumor-bearing fischer rat after injection of anti-[18F]FMACBC after 5 min,50597,,,1,16435,BAO_0000218,1,CHEMBL625151,,955.0
8797,,Rattus norvegicus,,A,N,Intermediate,Brain,10116.0,Radioactivity distribution in brain of tumor-bearing fischer rat after injection of anti-[18F]FMACBC after 60 min,50597,,,1,16435,BAO_0000218,1,CHEMBL625152,,955.0
8798,,Rattus norvegicus,,A,N,Intermediate,Brain,10116.0,Radioactivity distribution in brain of tumor-bearing fischer rat after injection of syn-[18F]-FMACBC after 5 min,50597,,,1,16435,BAO_0000218,1,CHEMBL625153,,955.0
8799,,Rattus norvegicus,,A,N,Intermediate,Brain,10116.0,Radioactivity distribution in brain of tumor-bearing fischer rat after injection of syn-[18F]-FMACBC after 60 min,50597,,,1,16435,BAO_0000218,1,CHEMBL625154,,955.0
8800,,Rattus norvegicus,,A,N,Intermediate,Brain,10116.0,Radioactivity distribution in brain of tumor-bearing fischer rat after injection of syn-[18F]-FMACBC after 120 min,50597,,,1,16435,BAO_0000218,1,CHEMBL625155,,955.0
8801,,Rattus norvegicus,,A,N,Intermediate,,10116.0,Uptake of radioligand [125I]FIDA1 by hippo-campus in rat after 30 minutes after an intravenous injection is given (average of 2 rats),50597,,,1,11977,BAO_0000218,1,CHEMBL625156,,
8802,,Rattus norvegicus,,A,N,Intermediate,,10116.0,Uptake of radioligand [125I]-FIDA1 by hippo-campus in rat after 60 minutes after an intravenous injection is given (average of 3 rats),50597,,,1,11977,BAO_0000218,1,CHEMBL624354,,
8803,,Rattus norvegicus,,A,N,Intermediate,Hippocampus,10116.0,Uptake of radioligand [125I]FIDA1 by hippocampus in rat after 120 minutes after an intravenous injection is given (average of 3 rats),50597,,,1,11977,BAO_0000218,1,CHEMBL624355,,10000000.0
8804,,Rattus norvegicus,,A,N,Intermediate,Hippocampus,10116.0,Uptake of radioligand [125I]FIDA1 by hippocampus in rat after 2 minutes after an intravenous injection is given (average of 3 rats),50597,,,1,11977,BAO_0000218,1,CHEMBL624356,,10000000.0
8805,,Rattus norvegicus,,A,N,Intermediate,Hippocampus,10116.0,Uptake of radioligand [125I]-FIDA1 by hippocampus in rat after 30 minutes after an intravenous injection is given (average of 3 rats),50597,,,1,11977,BAO_0000218,1,CHEMBL624357,,10000000.0
8806,,Rattus norvegicus,,A,N,Intermediate,Hippocampus,10116.0,Uptake of radioligand [125I]FIDA1 by hippocampus in rat after 60 minutes after an intravenous injection is given (average of 3 rats),50597,,,1,11977,BAO_0000218,1,CHEMBL624358,,10000000.0
