curated_by,assay_category,src_id,assay_cell_type,assay_strain,description,assay_subcellular_fraction,chembl_id,relationship_type,confidence_score,src_assay_id,cell_id,assay_organism,assay_tax_id,bao_format,tid,variant_id,assay_id,assay_tissue,doc_id,assay_type,assay_test_type,tissue_id
Expert,,1,,,"Percent increase of R(+)-8-OH-DPAT stimulated [35S]GTP-gamma-S, binding to 5-hydroxytryptamine 1A receptor in isolated rat hippocampal membranes",Membranes,CHEMBL615898,D,9,,,Rattus norvegicus,10116.0,BAO_0000249,10576,,1256,,16616,F,,
Autocuration,,1,,,% inhibition towards 5-HT1A receptor from rat hippocampal membranes,,CHEMBL615899,H,8,,,,,BAO_0000019,10576,,1257,,16796,B,,
Autocuration,,1,,,% inhibition towards 5-hydroxytryptamine 1A receptor from rat hippocampal membranes,,CHEMBL616291,H,8,,,,,BAO_0000019,10576,,1258,,16796,B,,
Autocuration,,1,,,Tested in vitro for % inhibition against (serotonin)5-HT 1A receptor.,,CHEMBL616292,H,8,,,,,BAO_0000357,10576,,1259,,15629,B,,
Autocuration,,1,,,"Ability to inhibit 5-HT sensitive,forskolin-stimulated adenylyl cyclase(FSC) activity in rat hippocampal membranes mediated through 5-hydroxytryptamine 1A receptor",,CHEMBL616293,H,8,,,,,BAO_0000249,10576,,1260,,13241,F,,
Expert,,1,,,Measurement of binding affinity by displacement of [3H]8-OH-DPAT from 5-hydroxytryptamine 1A receptor in rat hippocampus,,CHEMBL616294,H,8,,,,,BAO_0000221,10576,,1261,Hippocampus,12073,B,,10000000.0
Autocuration,,1,,,Compound at 10E-5 M was tested in vitro for the inhibition of radioligand [3H]8-OH-DPAT binding to 5-hydroxytryptamine 1A receptor in rat hippocampal membrane,,CHEMBL616295,H,8,,,,,BAO_0000249,10576,,1262,Hippocampus,14286,B,,10000000.0
Autocuration,,1,,,Compound is evaluated for binding affinity towards 5-hydroxytryptamine 1A receptor using [3H]-8-OH- -DPAT in rat brain cortex at 10 uM,,CHEMBL616296,H,8,,,,,BAO_0000221,10576,,1263,Brain,14542,B,,955.0
Autocuration,,1,,,Effect on 5-hydroxytryptamine 1A receptor mediated inhibition of VIP-stimulated cAMP production at dose of 0.1 uM + 10 uM 5-HT.,,CHEMBL616297,H,8,,,,,BAO_0000019,10576,,1264,,13630,F,,
Autocuration,,1,,,Effect on 5-hydroxytryptamine 1A receptor mediated inhibition of VIP-stimulated cAMP production at dose of 0+ 1 uM 5-HT.,,CHEMBL616605,H,8,,,,,BAO_0000019,10576,,1265,,13630,F,,
Autocuration,,1,,,Effect on 5-hydroxytryptamine 1A receptor mediated inhibition of VIP-stimulated cAMP production at dose of 0.01 uM+ 1 uM 5-HT.,,CHEMBL616606,H,8,,,,,BAO_0000019,10576,,1266,,13630,F,,
Autocuration,,1,,,Effect on 5-hydroxytryptamine 1A receptor mediated inhibition of VIP-stimulated cAMP production at dose of 0.05 uM,,CHEMBL616607,H,8,,,,,BAO_0000019,10576,,1267,,13630,F,,
Expert,,1,,,Effect on 5-hydroxytryptamine 1A receptor mediated inhibition of VIP-stimulated cAMP production at dose of 0.05 uM,,CHEMBL616608,H,8,,,,,BAO_0000019,10576,,1268,,13630,F,,
Autocuration,,1,,,Effect on 5-hydroxytryptamine 1A receptor mediated inhibition of VIP-stimulated cAMP production at dose of 0.05 uM+ 1 uM 5-HT.,,CHEMBL616609,H,8,,,,,BAO_0000019,10576,,1269,,13630,F,,
Expert,,1,,,Effect against 5-hydroxytryptamine 1A receptor mediated inhibition of VIP-stimulated cAMP production at 0.1 uM dose,,CHEMBL616610,D,9,,,Rattus norvegicus,10116.0,BAO_0000019,10576,,1270,,13630,F,,
Autocuration,,1,,,Effect on 5-hydroxytryptamine 1A receptor mediated inhibition of VIP-stimulated cAMP production at dose of 0.1 uM + 10 uM 5-HT.,,CHEMBL616611,H,8,,,,,BAO_0000019,10576,,1271,,13630,F,,
Expert,,1,,,Effect on 5-hydroxytryptamine 1A receptor mediated inhibition of VIP-stimulated cAMP production at dose of 0.1 uM + 1 uM 5-HT.,,CHEMBL616612,H,8,,,,,BAO_0000019,10576,,1272,,13630,F,,
Autocuration,,1,,,Effect on 5-hydroxytryptamine 1A receptor mediated inhibition of VIP-stimulated cAMP production at dose of 0.1 uM + 0.1 uM 5-HT.,,CHEMBL616613,H,8,,,,,BAO_0000019,10576,,1273,,13630,F,,
Expert,,1,,,Effect on 5-hydroxytryptamine 1A receptor mediated inhibition of VIP-stimulated cAMP production at dose of 10 uM,,CHEMBL616614,H,8,,,,,BAO_0000019,10576,,1274,,13630,F,,
Autocuration,,1,,,Effect on 5-hydroxytryptamine 1A receptor mediated inhibition of VIP-stimulated cAMP production at dose of 10 uM+ 10 uM 5-HT.,,CHEMBL616615,H,8,,,,,BAO_0000019,10576,,1275,,13630,F,,
Expert,,1,,,Effect on 5-hydroxytryptamine 1A receptor mediated inhibition of VIP-stimulated cAMP production at dose of 1 uM,,CHEMBL616616,H,8,,,,,BAO_0000019,10576,,1276,,13630,F,,
Autocuration,,1,,,Effect on 5-hydroxytryptamine 1A receptor mediated inhibition of VIP-stimulated cAMP production at dose of 1 uM+ 0.1 uM 5-HT.,,CHEMBL616617,H,8,,,,,BAO_0000019,10576,,1277,,13630,F,,
Autocuration,,1,,,Effect on 5-hydroxytryptamine 1A receptor mediated inhibition of VIP-stimulated cAMP production at dose of 1 uM+ 10 uM 5-HT.,,CHEMBL616618,H,8,,,,,BAO_0000019,10576,,1278,,13630,F,,
Autocuration,,1,,,Effect on 5-hydroxytryptamine 1A receptor mediated inhibition of VIP-stimulated cAMP production at dose of 1 uM+ 1 uM 5-HT.,,CHEMBL616619,H,8,,,,,BAO_0000019,10576,,1279,,13630,F,,
Expert,,1,,,Effect on 5-hydroxytryptamine 1A receptor mediated inhibition of VIP-stimulated cAMP production at dose of 1 uM+ 3 uM 5-HT.,,CHEMBL616620,H,8,,,,,BAO_0000019,10576,,1280,,13630,F,,
Expert,,1,,,Effect on 5-hydroxytryptamine 1A receptor mediated inhibition of VIP-stimulated cAMP production at dose of 1 uM+ 50 uM 5-HT.,,CHEMBL616621,H,8,,,,,BAO_0000019,10576,,1281,,13630,F,,
Autocuration,,1,,,Effect on 5-hydroxytryptamine 1A receptor mediated inhibition of VIP-stimulated cAMP production at dose of 30 uM,,CHEMBL616622,H,8,,,,,BAO_0000019,10576,,1282,,13630,F,,
Expert,,1,,,Effect on 5-hydroxytryptamine 1A receptor mediated inhibition of VIP-stimulated cAMP production at dose of 50 uM,,CHEMBL616146,H,8,,,,,BAO_0000019,10576,,1283,,13630,F,,
Autocuration,,1,,,Effect on 5-hydroxytryptamine 1A receptor mediated inhibition of VIP-stimulated cAMP production at dose of 50 uM+ 50 uM 5-HT.,,CHEMBL832873,H,8,,,,,BAO_0000019,10576,,1284,,13630,F,,
Autocuration,,1,,,Effect on 5-hydroxytryptamine 1A receptor-mediated inhibition of VIP-stimulated cAMP production at dose of 0.1 uM,,CHEMBL616147,H,8,,,,,BAO_0000019,10576,,1285,,13630,F,,
Autocuration,,1,,,Effect on 5-hydroxytryptamine 1A receptor-mediated inhibition of VIP-stimulated cAMP production at dose of 1 uM+ 10 uM 5-HT.,,CHEMBL872872,H,8,,,,,BAO_0000019,10576,,1286,,13630,F,,
Autocuration,,1,,,Effect on 5-hydroxytryptamine 1A receptor mediated inhibition of VIP-stimulated cAMP production at dose of 1 uM,,CHEMBL616148,H,8,,,,,BAO_0000019,10576,,1287,,13630,F,,
Autocuration,,1,,,In vitro inhibition of [3H]spiperone binding to 5-hydroxytryptamine 1A receptor from rat hippocampal tissue,,CHEMBL616149,H,8,,,,,BAO_0000221,10576,,1288,Hippocampus,9783,B,,10000000.0
Expert,,1,,,In vitro inhibition of [3H]spiperone binding to 5-hydroxytryptamine 1A receptor from rat hippocampal tissue at 1 uM,,CHEMBL616150,H,8,,,,,BAO_0000221,10576,,1289,Hippocampus,9783,B,,10000000.0
Expert,,1,,,Inhibition of [3H]8-OH-DPAT binding to 5-hydroxytryptamine 1A receptor in rat hippocampal membranes at 10e-7 M,Membranes,CHEMBL616151,D,9,,,Rattus norvegicus,10116.0,BAO_0000249,10576,,1290,,14331,B,,
Expert,,1,,,Inhibitory activity against 5-hydroxytryptamine 1A receptor of rat hippocampal tissue at 1 uM,,CHEMBL872873,H,8,,,,,BAO_0000221,10576,,1291,Hippocampus,15260,B,,10000000.0
Autocuration,,1,,,Inhibitory activity against rat hippocampal tissue 5-hydroxytryptamine 1A receptor at 0.1 uM concentration,,CHEMBL616670,H,8,,,,,BAO_0000221,10576,,1292,Hippocampus,15260,B,,10000000.0
Autocuration,,1,,,Inhibitory activity against rat hippocampal tissue 5-hydroxytryptamine 1A receptor at 1 uM concentration,,CHEMBL616671,H,8,,,,,BAO_0000221,10576,,1293,Hippocampus,15260,B,,10000000.0
Expert,,1,,,"Percent inhibition of (+)-8-OH-DPAT stimulated [35S]GTP-gamma-S, binding to 5-hydroxytryptamine 1A receptor in hippocampal membranes",,CHEMBL884861,D,9,,,Rattus norvegicus,10116.0,BAO_0000249,10576,,1294,,16616,F,,
Autocuration,,1,,,Tested in vitro for % inhibition against (serotonin)5-HT 1A receptor,,CHEMBL616672,H,8,,,,,BAO_0000357,10576,,1295,,15629,B,,
Autocuration,,1,,,The compound was tested binding affinity against 5-hydroxytryptamine 1A receptor from rat brain using [3H]8-OH-DPAT as radioligand at 10e-6 M.,,CHEMBL616673,H,8,,,,,BAO_0000019,10576,,1296,,15086,B,,
Expert,,1,,,Antagonistic activity against 5-hydroxytryptamine 1A receptor in rat cerebral cortex using [3H]8-OH-DPAT as radioligand.,,CHEMBL616674,H,8,,,,,BAO_0000019,10576,,1297,,5717,F,,
Autocuration,,1,,,Binding affinity against the site labelled by the 5-hydroxytryptamine 1A receptor agonist [3H]- 8-OH-DPAT,,CHEMBL616675,H,8,,,,,BAO_0000357,10576,,1298,,12652,B,,
Autocuration,,1,,,In vitro binding affinity for 5-hydroxytryptamine 1A receptor was determined by measuring specific inhibition of [125I]-binding to rat hippocampal membrane preparations,,CHEMBL616676,H,8,,,,,BAO_0000221,10576,,1299,Hippocampus,14608,B,,10000000.0
Autocuration,,1,,,Inhibition of binding of [125I]-8-OH-PIPAT ligand to 5-hydroxytryptamine 1A receptor of rat hippocampal homogenates,,CHEMBL616677,H,8,,,,,BAO_0000221,10576,,1300,Hippocampus,12306,B,,10000000.0
Autocuration,,1,,,The binding of [125I]MPPI ligand to 5-hydroxytryptamine 1A receptor of rat hippocampal homogenates,,CHEMBL616678,H,8,,,,,BAO_0000221,10576,,1301,Hippocampus,12306,B,,10000000.0
Expert,,1,,,Ability to displace [3H]8-OH-DPAT from 5-hydroxytryptamine 1A receptor,,CHEMBL616679,D,9,,,Rattus norvegicus,10116.0,BAO_0000357,10576,,1302,,15247,B,,
Expert,,1,,,Ability to bind to central serotonin 5-hydroxytryptamine 1A receptor in vitro in hippocampus of the rat brain using [3H]8-OH-DPAT radioligand,,CHEMBL616680,H,8,,,,,BAO_0000221,10576,,1303,Hippocampus,17529,B,,10000000.0
Autocuration,,1,,,Ability to displace [3H]- -OH-DPAT bound to 5-hydroxytryptamine 1A receptor in rat hippocampus,,CHEMBL616681,H,8,,,,,BAO_0000221,10576,,1304,Hippocampus,14826,B,,10000000.0
Autocuration,,1,,,Ability to displace [3H]- -(OH)-DPAT bound to 5-hydroxytryptamine 1A receptor in rat hippocampus,,CHEMBL616682,H,8,,,,,BAO_0000221,10576,,1305,Hippocampus,14826,B,,10000000.0
Autocuration,,1,,,Ability to displace [3H]8-OH-DPAT binding to rat hippocampal 5-hydroxytryptamine 1A receptor,,CHEMBL616683,H,8,,,,,BAO_0000221,10576,,1306,Hippocampus,13241,B,,10000000.0
Autocuration,,1,,,Ability to displace [3H]-8-OH-DPAT from rat hippocampal homogenate 5-hydroxytryptamine 1A receptor,,CHEMBL616684,H,8,,,,,BAO_0000221,10576,,1307,Hippocampus,14093,B,,10000000.0
Autocuration,,1,,,Ability to displace [3H]-8-OH-DPAT from rat hippocampal homogenate 5-hydroxytryptamine 1A receptor; Not tested,,CHEMBL616685,H,8,,,,,BAO_0000221,10576,,1308,Hippocampus,14093,B,,10000000.0
Autocuration,,1,,,Affinity at [3H]8-OH-DPAT-labeled 5-hydroxytryptamine 1A receptor in rat brain homogenate was determined,,CHEMBL616686,H,8,,,,,BAO_0000221,10576,,1309,Brain,14442,B,,955.0
Autocuration,,1,,,Affinity for 5-hydroxytryptamine 1A receptor site,,CHEMBL616687,H,8,,,,,BAO_0000357,10576,,1310,,9919,B,,
Autocuration,,1,,,Affinity for 5-hydroxytryptamine 1A receptor site,,CHEMBL616688,H,8,,,,,BAO_0000357,10576,,1311,,9919,B,,
Autocuration,,1,,,Affinity in displacing [3H]8-OH-DPAT from rat hippocampal 5-HT1A receptor.,,CHEMBL616689,H,8,,,,,BAO_0000221,10576,,1312,Hippocampus,11440,B,,10000000.0
Autocuration,,1,,,Affinity on 5-hydroxytryptamine 1A receptor labeled by [3H]8-OH-DPAT,,CHEMBL616690,H,8,,,,,BAO_0000357,10576,,1313,,11257,B,,
Expert,,1,,,Binding affinity against 5-hydroxytryptamine 1A receptor using [3H]-8-OH-DPAT as radioligand,,CHEMBL616691,H,8,,,,,BAO_0000357,10576,,1314,,10330,B,,
Expert,,1,,,Displacement of [3H]8-OH-DPAT from 5-hydroxytryptamine 1A receptor of rat hippocampus mambranes,,CHEMBL616692,D,9,,,Rattus norvegicus,10116.0,BAO_0000221,10576,,1315,Hippocampus,17331,B,,10000000.0
Expert,,1,,,Binding affinity against 5-hydroxytryptamine 1A receptor by displacing [3H]8-OH-DPAT radioligand in rat cortex membrane,,CHEMBL616693,H,8,,,,,BAO_0000249,10576,,1316,,16567,B,,
Expert,,1,,,"Binding affinity against 5-hydroxytryptamine 1A receptor in homogenated rat brain tissue, using by [3H]8-OH-DPAT as radioligand",,CHEMBL616694,D,9,,,Rattus norvegicus,10116.0,BAO_0000019,10576,,1317,,12058,B,,
Autocuration,,1,,,Binding affinity against 5-hydroxytryptamine 1A receptor in rat hippocampal tissue,,CHEMBL616695,H,8,,,,,BAO_0000221,10576,,1318,Hippocampus,9699,B,,10000000.0
Autocuration,,1,,,Binding affinity against 5-hydroxytryptamine 1A receptor of rat was determined using [3H]8-OH-DPAT in binding assay,,CHEMBL616696,H,8,,,,,BAO_0000357,10576,,1319,,9547,B,,
Autocuration,,1,,,Binding affinity against 5-hydroxytryptamine 1A receptor using [3H]DOB as radioligand,,CHEMBL616697,H,8,,,,,BAO_0000357,10576,,1320,,10330,B,,
Autocuration,,1,,,Binding affinity against rat 5-hydroxytryptamine 1A receptor,,CHEMBL616698,H,8,,,,,BAO_0000357,10576,,1321,,14331,B,,
Expert,,1,,,Binding affinity against rat brain 5-hydroxytryptamine 1A receptor,,CHEMBL616949,D,9,,,Rattus norvegicus,10116.0,BAO_0000019,10576,,1322,,14060,B,,
Autocuration,,1,,,Binding affinity against the 5-hydroxytryptamine 1A receptor labelled with [3H]8-OH-DPAT in rat hippocampal homogenates,,CHEMBL616950,H,8,,,,,BAO_0000221,10576,,1323,Hippocampus,14744,B,,10000000.0
Autocuration,,1,,,Binding affinity against serotonin 5-hydroxytryptamine 1A receptor using radioligand [3H]8-OH-DPAT binding assay,,CHEMBL832875,H,8,,,,,BAO_0000357,10576,,1324,,13506,B,,
Expert,,1,,,Binding affinity at 5-hydroxytryptamine 1A receptor by the displacement of [3H]8-OH-DPAT in rat brain.,,CHEMBL616951,H,8,,,,,BAO_0000221,10576,,1325,Brain,10862,B,,955.0
Expert,,1,,,Binding affinity at 5-hydroxytryptamine 1A receptor by the displacement of [3H]8-OH-DPAT in rat brain.,,CHEMBL616952,H,8,,,,,BAO_0000221,10576,,1326,Brain,10862,B,,955.0
Expert,,1,,,Binding affinity at rat 5-hydroxytryptamine 1A receptor by [3H]WB-4101 displacement.,,CHEMBL616953,H,8,,,,,BAO_0000357,10576,,1327,,10062,B,,
Autocuration,,1,,,Binding affinity for 5-hydroxytryptamine 1A receptor by use of [3H]8-OH-DPAT in male rat,,CHEMBL616954,H,8,,,,,BAO_0000357,10576,,1328,,12073,B,,
Autocuration,,1,,,GTPgammaS radioligand binding assay,,CHEMBL616955,H,8,,,,,BAO_0000357,106,,1329,,14875,B,,
Autocuration,,1,,,The compound was evaluated for intrinsic activity against human cloned 5-hydroxytryptamine 1B receptor; Not determined,,CHEMBL616956,H,8,,,,,BAO_0000357,106,,1330,,2391,B,,
Autocuration,,1,,,The compound was evaluated for intrinsic activity against human cloned 5-hydroxytryptamine 1B receptor; Partial agonist,,CHEMBL616957,H,8,,,,,BAO_0000019,106,,1331,,2391,F,,
Autocuration,,1,,,The compound was evaluated for intrinsic activity against human cloned 5-hydroxytryptamine 1B receptor; Slient antagonist,,CHEMBL616958,H,8,,,,,BAO_0000019,106,,1332,,2391,F,,
Autocuration,,1,,,The compound was evaluated for intrinsic activity against human cloned 5-hydroxytryptamine 1B receptor,,CHEMBL616959,H,8,,,,,BAO_0000357,106,,1333,,2391,B,,
Autocuration,,1,,,The compound was evaluated for intrinsic activity against human cloned 5-hydroxytryptamine 1B receptor; Not determined,,CHEMBL616960,H,8,,,,,BAO_0000357,106,,1334,,2391,B,,
Autocuration,,1,,,The compound was evaluated for intrinsic activity against human cloned 5-hydroxytryptamine 1B receptor; silent antagonist,,CHEMBL616961,H,8,,,,,BAO_0000019,106,,1335,,2391,F,,
Expert,,1,HeLa,,Ability to displace [3H]5-CT (1.5 nM) from HeLa cells of human 5-hydroxytryptamine 1B receptor,,CHEMBL616962,H,8,,308.0,,,BAO_0000219,106,,1336,,17211,B,,
Autocuration,,1,HeLa,,Ability to displace [3H]5-CT (1.5 nM) from HeLa cells of human 5-hydroxytryptamine 1B receptor receptor,,CHEMBL616963,H,8,,308.0,,,BAO_0000219,106,,1337,,17211,B,,
Expert,,1,,,Affinity towards human 5-hydroxytryptamine 1B serotonin receptor,,CHEMBL616524,D,9,,,Homo sapiens,9606.0,BAO_0000357,106,,1338,,6491,B,,
Autocuration,,1,CHO,,Binding affinity against 5-hydroxytryptamine 1B receptor in CHO cells using [3H]5-HT as radioligand,,CHEMBL616525,H,8,,449.0,,,BAO_0000219,106,,1339,,16190,B,,
Autocuration,,1,,,Binding affinity for 5-hydroxytryptamine 1B receptor in C6-glial transfected cell type using [3H]5-CT as radioligand,,CHEMBL872908,H,8,,,,,BAO_0000019,106,,1340,,14165,B,,
Autocuration,,1,,,Binding affinity for 5-hydroxytryptamine 1B receptor in C6-glial transfected cell type using [3H]GR-125743 as radioligand,,CHEMBL616526,H,8,,,,,BAO_0000019,106,,1341,,14165,B,,
Expert,,1,,,Binding affinity to cloned human 5-hydroxytryptamine 1B receptor,,CHEMBL616527,D,9,,,Homo sapiens,9606.0,BAO_0000357,106,,1342,,4234,B,,
Expert,,1,,,Binding affinity towards human 5-hydroxytryptamine 1B receptor in L-M(tk-) cells using [3H]GR-125743 as radioligand,,CHEMBL616528,H,8,,,,,BAO_0000219,106,,1343,,6328,B,,
Autocuration,,1,,,Binding affinity for recombinant human 5-hydroxytryptamine 1B receptor using [3H]5-HT as radioligand.,,CHEMBL616529,H,8,,,,,BAO_0000357,106,,1344,,14770,B,,
Autocuration,,1,,,Binding affinity was evaluated at human recombinant 5-hydroxytryptamine 1B receptor using [3H]5-CT as radioligand,,CHEMBL616530,H,8,,,,,BAO_0000357,106,,1345,,2598,B,,
Expert,,1,,,Binding affinity was evaluated at the cloned human 5-hydroxytryptamine 1B receptor,,CHEMBL616531,H,8,,,,,BAO_0000357,106,,1346,,6897,B,,
Autocuration,,1,,,Binding affinity was evaluated at the cloned human 5-hydroxytryptamine 1B receptor,,CHEMBL616532,H,8,,,,,BAO_0000357,106,,1347,,6897,B,,
Autocuration,,1,,,Binding affinity towards 5-hydroxytryptamine 1B receptor,,CHEMBL616533,H,8,,,,,BAO_0000357,106,,1348,,6013,B,,
Expert,,1,,,Binding affinity towards cloned human 5-hydroxytryptamine 1B receptor,,CHEMBL616534,H,8,,,,,BAO_0000357,106,,1349,,5843,B,,
Expert,,1,,,Binding affinity towards human 5-hydroxytryptamine 1B receptor using [3H]5-HT trifluoroacetate as radioligand,,CHEMBL616535,H,8,,,,,BAO_0000357,106,,1350,,14454,B,,
Autocuration,,1,,,Binding affinity towards human 5-hydroxytryptamine 1B receptor using [3H]5-HT radioligand,,CHEMBL616536,H,8,,,,,BAO_0000357,106,,1351,,16209,B,,
Autocuration,,1,,,Compound was evaluated for its binding affinity for human 5-hydroxytryptamine 1B receptor,,CHEMBL616537,H,8,,,,,BAO_0000357,106,,1352,,3935,B,,
Expert,,1,CHO-K1,,Ability to inhibit the forskolin-stimulated c-AMP formation mediated by human 5-hydroxytryptamine 1B receptor in CHO-K1 cells,,CHEMBL616538,H,8,,485.0,,,BAO_0000219,106,,1353,,13729,F,,
Expert,,1,,,Agonist activity to the human recombinant 5-hydroxytryptamine 1B receptor,,CHEMBL616539,H,8,,,,,BAO_0000019,106,,1354,,14251,F,,
Expert,,1,,,In vitro binding affinity by radioligand binding assay using cell line expressing human 5-hydroxytryptamine 1B receptor,,CHEMBL616540,H,8,,,,,BAO_0000019,106,,1355,,17085,B,,
Autocuration,,1,,,In vitro binding affinity was determined towards cloned human 5-hydroxytryptamine 1B receptor using [3H]5-CT radioligand,,CHEMBL616429,H,8,,,,,BAO_0000357,106,,1356,,3025,B,,
Expert,,1,,,In vitro receptor binding affinity for cloned human 5-hydroxytryptamine 1B receptor,,CHEMBL616430,H,8,,,,,BAO_0000357,106,,1357,,15315,B,,
Expert,,1,,,Receptor binding affinity for cloned human 5-hydroxytryptamine 1B receptor in Cos-7 cells,,CHEMBL616431,D,9,,,Homo sapiens,9606.0,BAO_0000219,106,,1358,,14214,B,,
Expert,,1,,,Binding affinity towards cloned human 5-hydroxytryptamine 1B receptor,,CHEMBL616432,D,9,,,Homo sapiens,9606.0,BAO_0000357,106,,1359,,3804,B,,
Expert,,1,,,Affinity for 5-hydroxytryptamine 1B receptor subtype,,CHEMBL616433,D,9,,,Homo sapiens,9606.0,BAO_0000357,106,,1360,,2391,B,,
Expert,,1,,,Binding affinity for human 5-hydroxytryptamine 1B receptor,,CHEMBL616434,D,9,,,Homo sapiens,9606.0,BAO_0000357,106,,1361,,4175,B,,
Autocuration,,1,CHO,,Binding affinity against cloned human 5-hydroxytryptamine 1B receptor in CHO cells using [3H]5-CT as radioligand; Not determined,,CHEMBL616435,H,8,,449.0,,,BAO_0000219,106,,1362,,17296,B,,
Expert,,1,,,In vitro binding affinity was determined by radioligand binding assay using cell line expressing human 5-hydroxytryptamine 1B receptor; ND means not determined,,CHEMBL616436,H,8,,,,,BAO_0000019,106,,1363,,17085,B,,
