FiYe,SeN,IndiIs,ChiIs,CounRegPe,FuCenN,ProgProc,TrDev,Biodi,SecN,Sta,OrganiID,FCeID,UntAmoPrBud,BraID,CouRegID,YouIss,GenEqu,OrgS,CouRegN,FSTCPe,OrganiNa,OrganTy,BrNa,ClimChaMiti,Deserti,PartiDeveAGoGove,UrbIss,DisIss,ICTAAToFoDevelo,KnowlFoDev,OrganCl,ContiID,ContN,ProBrCounID,SecID,SePerc,AmoSp
2009/2010,Legal and judicial development,0,0,0.0222,Commonwealth & Francophonie - CORE,Uncoded: Pre-APP,1,0,MIL Commonwealth & Francophonie Affairs,Closed,1001627,5293,13000000.0,B5100,5,1,2,OTHER MULTILATERAL,Commonwealth,0.0,CFTC - Commonwealth Fund for Technical Cooperation,Foreign Non-Profit Making,MFM Global Issues and Development,1,0,1,0,0,0,0,Multilateral,3,Asia,MV,15130,0.1,28860.0
2009/2010,Human rights,0,0,0.0222,Commonwealth & Francophonie - CORE,Uncoded: Pre-APP,1,0,MIL Commonwealth & Francophonie Affairs,Closed,1001627,5293,13000000.0,B5100,5,1,2,OTHER MULTILATERAL,Commonwealth,0.0,CFTC - Commonwealth Fund for Technical Cooperation,Foreign Non-Profit Making,MFM Global Issues and Development,1,0,1,0,0,0,0,Multilateral,3,Asia,MV,15160,0.05,14430.0
2009/2010,Financial policy and administrative management,0,0,0.0222,Commonwealth & Francophonie - CORE,Uncoded: Pre-APP,1,0,MIL Commonwealth & Francophonie Affairs,Closed,1001627,5293,13000000.0,B5100,5,1,2,OTHER MULTILATERAL,Commonwealth,0.0,CFTC - Commonwealth Fund for Technical Cooperation,Foreign Non-Profit Making,MFM Global Issues and Development,1,0,1,0,0,0,0,Multilateral,3,Asia,MV,24010,0.1,28860.0
2009/2010,Agricultural policy and administrative management,0,0,0.0222,Commonwealth & Francophonie - CORE,Uncoded: Pre-APP,1,0,MIL Commonwealth & Francophonie Affairs,Closed,1001627,5293,13000000.0,B5100,5,1,2,OTHER MULTILATERAL,Commonwealth,0.0,CFTC - Commonwealth Fund for Technical Cooperation,Foreign Non-Profit Making,MFM Global Issues and Development,1,0,1,0,0,0,0,Multilateral,3,Asia,MV,31110,0.1,28860.0
2009/2010,Trade policy and administrative management,0,0,0.0222,Commonwealth & Francophonie - CORE,Uncoded: Pre-APP,1,0,MIL Commonwealth & Francophonie Affairs,Closed,1001627,5293,13000000.0,B5100,5,1,2,OTHER MULTILATERAL,Commonwealth,0.0,CFTC - Commonwealth Fund for Technical Cooperation,Foreign Non-Profit Making,MFM Global Issues and Development,1,0,1,0,0,0,0,Multilateral,3,Asia,MV,33110,0.2,57720.0
2009/2010,Vocational training,0,0,0.0222,Commonwealth & Francophonie - CORE,Uncoded: Pre-APP,1,0,MIL Commonwealth & Francophonie Affairs,Closed,1001627,5293,13000000.0,B5100,5,1,2,OTHER MULTILATERAL,Commonwealth,0.0,CFTC - Commonwealth Fund for Technical Cooperation,Foreign Non-Profit Making,MFM Global Issues and Development,1,0,1,0,0,0,0,Multilateral,2,Africa,MW,11330,0.05,14430.0
2009/2010,Public sector policy and administrative management,0,0,0.0222,Commonwealth & Francophonie - CORE,Uncoded: Pre-APP,1,0,MIL Commonwealth & Francophonie Affairs,Closed,1001627,5293,13000000.0,B5100,5,1,2,OTHER MULTILATERAL,Commonwealth,0.0,CFTC - Commonwealth Fund for Technical Cooperation,Foreign Non-Profit Making,MFM Global Issues and Development,1,0,1,0,0,0,0,Multilateral,2,Africa,MW,15110,0.4,115440.0
2009/2010,Legal and judicial development,0,0,0.0222,Commonwealth & Francophonie - CORE,Uncoded: Pre-APP,1,0,MIL Commonwealth & Francophonie Affairs,Closed,1001627,5293,13000000.0,B5100,5,1,2,OTHER MULTILATERAL,Commonwealth,0.0,CFTC - Commonwealth Fund for Technical Cooperation,Foreign Non-Profit Making,MFM Global Issues and Development,1,0,1,0,0,0,0,Multilateral,2,Africa,MW,15130,0.1,28860.0
2009/2010,Human rights,0,0,0.0222,Commonwealth & Francophonie - CORE,Uncoded: Pre-APP,1,0,MIL Commonwealth & Francophonie Affairs,Closed,1001627,5293,13000000.0,B5100,5,1,2,OTHER MULTILATERAL,Commonwealth,0.0,CFTC - Commonwealth Fund for Technical Cooperation,Foreign Non-Profit Making,MFM Global Issues and Development,1,0,1,0,0,0,0,Multilateral,2,Africa,MW,15160,0.05,14430.0
2009/2010,Financial policy and administrative management,0,0,0.0222,Commonwealth & Francophonie - CORE,Uncoded: Pre-APP,1,0,MIL Commonwealth & Francophonie Affairs,Closed,1001627,5293,13000000.0,B5100,5,1,2,OTHER MULTILATERAL,Commonwealth,0.0,CFTC - Commonwealth Fund for Technical Cooperation,Foreign Non-Profit Making,MFM Global Issues and Development,1,0,1,0,0,0,0,Multilateral,2,Africa,MW,24010,0.1,28860.0
2009/2010,Agricultural policy and administrative management,0,0,0.0222,Commonwealth & Francophonie - CORE,Uncoded: Pre-APP,1,0,MIL Commonwealth & Francophonie Affairs,Closed,1001627,5293,13000000.0,B5100,5,1,2,OTHER MULTILATERAL,Commonwealth,0.0,CFTC - Commonwealth Fund for Technical Cooperation,Foreign Non-Profit Making,MFM Global Issues and Development,1,0,1,0,0,0,0,Multilateral,2,Africa,MW,31110,0.1,28860.0
2009/2010,Trade policy and administrative management,0,0,0.0222,Commonwealth & Francophonie - CORE,Uncoded: Pre-APP,1,0,MIL Commonwealth & Francophonie Affairs,Closed,1001627,5293,13000000.0,B5100,5,1,2,OTHER MULTILATERAL,Commonwealth,0.0,CFTC - Commonwealth Fund for Technical Cooperation,Foreign Non-Profit Making,MFM Global Issues and Development,1,0,1,0,0,0,0,Multilateral,2,Africa,MW,33110,0.2,57720.0
2009/2010,Vocational training,0,0,0.0222,Commonwealth & Francophonie - CORE,Uncoded: Pre-APP,1,0,MIL Commonwealth & Francophonie Affairs,Closed,1001627,5293,13000000.0,B5100,5,1,2,OTHER MULTILATERAL,Commonwealth,0.0,CFTC - Commonwealth Fund for Technical Cooperation,Foreign Non-Profit Making,MFM Global Issues and Development,1,0,1,0,0,0,0,Multilateral,3,Asia,MY,11330,0.05,14430.0
2009/2010,Public sector policy and administrative management,0,0,0.0222,Commonwealth & Francophonie - CORE,Uncoded: Pre-APP,1,0,MIL Commonwealth & Francophonie Affairs,Closed,1001627,5293,13000000.0,B5100,5,1,2,OTHER MULTILATERAL,Commonwealth,0.0,CFTC - Commonwealth Fund for Technical Cooperation,Foreign Non-Profit Making,MFM Global Issues and Development,1,0,1,0,0,0,0,Multilateral,3,Asia,MY,15110,0.4,115440.0
2009/2010,Legal and judicial development,0,0,0.0222,Commonwealth & Francophonie - CORE,Uncoded: Pre-APP,1,0,MIL Commonwealth & Francophonie Affairs,Closed,1001627,5293,13000000.0,B5100,5,1,2,OTHER MULTILATERAL,Commonwealth,0.0,CFTC - Commonwealth Fund for Technical Cooperation,Foreign Non-Profit Making,MFM Global Issues and Development,1,0,1,0,0,0,0,Multilateral,3,Asia,MY,15130,0.1,28860.0
2009/2010,Human rights,0,0,0.0222,Commonwealth & Francophonie - CORE,Uncoded: Pre-APP,1,0,MIL Commonwealth & Francophonie Affairs,Closed,1001627,5293,13000000.0,B5100,5,1,2,OTHER MULTILATERAL,Commonwealth,0.0,CFTC - Commonwealth Fund for Technical Cooperation,Foreign Non-Profit Making,MFM Global Issues and Development,1,0,1,0,0,0,0,Multilateral,3,Asia,MY,15160,0.05,14430.0
2009/2010,Financial policy and administrative management,0,0,0.0222,Commonwealth & Francophonie - CORE,Uncoded: Pre-APP,1,0,MIL Commonwealth & Francophonie Affairs,Closed,1001627,5293,13000000.0,B5100,5,1,2,OTHER MULTILATERAL,Commonwealth,0.0,CFTC - Commonwealth Fund for Technical Cooperation,Foreign Non-Profit Making,MFM Global Issues and Development,1,0,1,0,0,0,0,Multilateral,3,Asia,MY,24010,0.1,28860.0
2009/2010,Agricultural policy and administrative management,0,0,0.0222,Commonwealth & Francophonie - CORE,Uncoded: Pre-APP,1,0,MIL Commonwealth & Francophonie Affairs,Closed,1001627,5293,13000000.0,B5100,5,1,2,OTHER MULTILATERAL,Commonwealth,0.0,CFTC - Commonwealth Fund for Technical Cooperation,Foreign Non-Profit Making,MFM Global Issues and Development,1,0,1,0,0,0,0,Multilateral,3,Asia,MY,31110,0.1,28860.0
2009/2010,Trade policy and administrative management,0,0,0.0222,Commonwealth & Francophonie - CORE,Uncoded: Pre-APP,1,0,MIL Commonwealth & Francophonie Affairs,Closed,1001627,5293,13000000.0,B5100,5,1,2,OTHER MULTILATERAL,Commonwealth,0.0,CFTC - Commonwealth Fund for Technical Cooperation,Foreign Non-Profit Making,MFM Global Issues and Development,1,0,1,0,0,0,0,Multilateral,3,Asia,MY,33110,0.2,57720.0
2009/2010,Vocational training,0,0,0.0222,Commonwealth & Francophonie - CORE,Uncoded: Pre-APP,1,0,MIL Commonwealth & Francophonie Affairs,Closed,1001627,5293,13000000.0,B5100,5,1,2,OTHER MULTILATERAL,Commonwealth,0.0,CFTC - Commonwealth Fund for Technical Cooperation,Foreign Non-Profit Making,MFM Global Issues and Development,1,0,1,0,0,0,0,Multilateral,2,Africa,MZ,11330,0.05,14430.0
2009/2010,Public sector policy and administrative management,0,0,0.0222,Commonwealth & Francophonie - CORE,Uncoded: Pre-APP,1,0,MIL Commonwealth & Francophonie Affairs,Closed,1001627,5293,13000000.0,B5100,5,1,2,OTHER MULTILATERAL,Commonwealth,0.0,CFTC - Commonwealth Fund for Technical Cooperation,Foreign Non-Profit Making,MFM Global Issues and Development,1,0,1,0,0,0,0,Multilateral,2,Africa,MZ,15110,0.4,115440.0
2009/2010,Legal and judicial development,0,0,0.0222,Commonwealth & Francophonie - CORE,Uncoded: Pre-APP,1,0,MIL Commonwealth & Francophonie Affairs,Closed,1001627,5293,13000000.0,B5100,5,1,2,OTHER MULTILATERAL,Commonwealth,0.0,CFTC - Commonwealth Fund for Technical Cooperation,Foreign Non-Profit Making,MFM Global Issues and Development,1,0,1,0,0,0,0,Multilateral,2,Africa,MZ,15130,0.1,28860.0
2009/2010,Human rights,0,0,0.0222,Commonwealth & Francophonie - CORE,Uncoded: Pre-APP,1,0,MIL Commonwealth & Francophonie Affairs,Closed,1001627,5293,13000000.0,B5100,5,1,2,OTHER MULTILATERAL,Commonwealth,0.0,CFTC - Commonwealth Fund for Technical Cooperation,Foreign Non-Profit Making,MFM Global Issues and Development,1,0,1,0,0,0,0,Multilateral,2,Africa,MZ,15160,0.05,14430.0
2009/2010,Financial policy and administrative management,0,0,0.0222,Commonwealth & Francophonie - CORE,Uncoded: Pre-APP,1,0,MIL Commonwealth & Francophonie Affairs,Closed,1001627,5293,13000000.0,B5100,5,1,2,OTHER MULTILATERAL,Commonwealth,0.0,CFTC - Commonwealth Fund for Technical Cooperation,Foreign Non-Profit Making,MFM Global Issues and Development,1,0,1,0,0,0,0,Multilateral,2,Africa,MZ,24010,0.1,28860.0
2009/2010,Agricultural policy and administrative management,0,0,0.0222,Commonwealth & Francophonie - CORE,Uncoded: Pre-APP,1,0,MIL Commonwealth & Francophonie Affairs,Closed,1001627,5293,13000000.0,B5100,5,1,2,OTHER MULTILATERAL,Commonwealth,0.0,CFTC - Commonwealth Fund for Technical Cooperation,Foreign Non-Profit Making,MFM Global Issues and Development,1,0,1,0,0,0,0,Multilateral,2,Africa,MZ,31110,0.1,28860.0
2009/2010,Trade policy and administrative management,0,0,0.0222,Commonwealth & Francophonie - CORE,Uncoded: Pre-APP,1,0,MIL Commonwealth & Francophonie Affairs,Closed,1001627,5293,13000000.0,B5100,5,1,2,OTHER MULTILATERAL,Commonwealth,0.0,CFTC - Commonwealth Fund for Technical Cooperation,Foreign Non-Profit Making,MFM Global Issues and Development,1,0,1,0,0,0,0,Multilateral,2,Africa,MZ,33110,0.2,57720.0
2009/2010,Vocational training,0,0,0.0222,Commonwealth & Francophonie - CORE,Uncoded: Pre-APP,1,0,MIL Commonwealth & Francophonie Affairs,Closed,1001627,5293,13000000.0,B5100,5,1,2,OTHER MULTILATERAL,Commonwealth,0.0,CFTC - Commonwealth Fund for Technical Cooperation,Foreign Non-Profit Making,MFM Global Issues and Development,1,0,1,0,0,0,0,Multilateral,2,Africa,,11330,0.05,14430.0
2009/2010,Public sector policy and administrative management,0,0,0.0222,Commonwealth & Francophonie - CORE,Uncoded: Pre-APP,1,0,MIL Commonwealth & Francophonie Affairs,Closed,1001627,5293,13000000.0,B5100,5,1,2,OTHER MULTILATERAL,Commonwealth,0.0,CFTC - Commonwealth Fund for Technical Cooperation,Foreign Non-Profit Making,MFM Global Issues and Development,1,0,1,0,0,0,0,Multilateral,2,Africa,,15110,0.4,115440.0
2009/2010,Legal and judicial development,0,0,0.0222,Commonwealth & Francophonie - CORE,Uncoded: Pre-APP,1,0,MIL Commonwealth & Francophonie Affairs,Closed,1001627,5293,13000000.0,B5100,5,1,2,OTHER MULTILATERAL,Commonwealth,0.0,CFTC - Commonwealth Fund for Technical Cooperation,Foreign Non-Profit Making,MFM Global Issues and Development,1,0,1,0,0,0,0,Multilateral,2,Africa,,15130,0.1,28860.0
2009/2010,Human rights,0,0,0.0222,Commonwealth & Francophonie - CORE,Uncoded: Pre-APP,1,0,MIL Commonwealth & Francophonie Affairs,Closed,1001627,5293,13000000.0,B5100,5,1,2,OTHER MULTILATERAL,Commonwealth,0.0,CFTC - Commonwealth Fund for Technical Cooperation,Foreign Non-Profit Making,MFM Global Issues and Development,1,0,1,0,0,0,0,Multilateral,2,Africa,,15160,0.05,14430.0
2009/2010,Financial policy and administrative management,0,0,0.0222,Commonwealth & Francophonie - CORE,Uncoded: Pre-APP,1,0,MIL Commonwealth & Francophonie Affairs,Closed,1001627,5293,13000000.0,B5100,5,1,2,OTHER MULTILATERAL,Commonwealth,0.0,CFTC - Commonwealth Fund for Technical Cooperation,Foreign Non-Profit Making,MFM Global Issues and Development,1,0,1,0,0,0,0,Multilateral,2,Africa,,24010,0.1,28860.0
2009/2010,Agricultural policy and administrative management,0,0,0.0222,Commonwealth & Francophonie - CORE,Uncoded: Pre-APP,1,0,MIL Commonwealth & Francophonie Affairs,Closed,1001627,5293,13000000.0,B5100,5,1,2,OTHER MULTILATERAL,Commonwealth,0.0,CFTC - Commonwealth Fund for Technical Cooperation,Foreign Non-Profit Making,MFM Global Issues and Development,1,0,1,0,0,0,0,Multilateral,2,Africa,,31110,0.1,28860.0
2009/2010,Trade policy and administrative management,0,0,0.0222,Commonwealth & Francophonie - CORE,Uncoded: Pre-APP,1,0,MIL Commonwealth & Francophonie Affairs,Closed,1001627,5293,13000000.0,B5100,5,1,2,OTHER MULTILATERAL,Commonwealth,0.0,CFTC - Commonwealth Fund for Technical Cooperation,Foreign Non-Profit Making,MFM Global Issues and Development,1,0,1,0,0,0,0,Multilateral,2,Africa,,33110,0.2,57720.0
2009/2010,Vocational training,0,0,0.0222,Commonwealth & Francophonie - CORE,Uncoded: Pre-APP,1,0,MIL Commonwealth & Francophonie Affairs,Closed,1001627,5293,13000000.0,B5100,5,1,2,OTHER MULTILATERAL,Commonwealth,0.0,CFTC - Commonwealth Fund for Technical Cooperation,Foreign Non-Profit Making,MFM Global Issues and Development,1,0,1,0,0,0,0,Multilateral,2,Africa,NG,11330,0.05,14430.0
2009/2010,Public sector policy and administrative management,0,0,0.0222,Commonwealth & Francophonie - CORE,Uncoded: Pre-APP,1,0,MIL Commonwealth & Francophonie Affairs,Closed,1001627,5293,13000000.0,B5100,5,1,2,OTHER MULTILATERAL,Commonwealth,0.0,CFTC - Commonwealth Fund for Technical Cooperation,Foreign Non-Profit Making,MFM Global Issues and Development,1,0,1,0,0,0,0,Multilateral,2,Africa,NG,15110,0.4,115440.0
2009/2010,Legal and judicial development,0,0,0.0222,Commonwealth & Francophonie - CORE,Uncoded: Pre-APP,1,0,MIL Commonwealth & Francophonie Affairs,Closed,1001627,5293,13000000.0,B5100,5,1,2,OTHER MULTILATERAL,Commonwealth,0.0,CFTC - Commonwealth Fund for Technical Cooperation,Foreign Non-Profit Making,MFM Global Issues and Development,1,0,1,0,0,0,0,Multilateral,2,Africa,NG,15130,0.1,28860.0
2009/2010,Human rights,0,0,0.0222,Commonwealth & Francophonie - CORE,Uncoded: Pre-APP,1,0,MIL Commonwealth & Francophonie Affairs,Closed,1001627,5293,13000000.0,B5100,5,1,2,OTHER MULTILATERAL,Commonwealth,0.0,CFTC - Commonwealth Fund for Technical Cooperation,Foreign Non-Profit Making,MFM Global Issues and Development,1,0,1,0,0,0,0,Multilateral,2,Africa,NG,15160,0.05,14430.0
2009/2010,Financial policy and administrative management,0,0,0.0222,Commonwealth & Francophonie - CORE,Uncoded: Pre-APP,1,0,MIL Commonwealth & Francophonie Affairs,Closed,1001627,5293,13000000.0,B5100,5,1,2,OTHER MULTILATERAL,Commonwealth,0.0,CFTC - Commonwealth Fund for Technical Cooperation,Foreign Non-Profit Making,MFM Global Issues and Development,1,0,1,0,0,0,0,Multilateral,2,Africa,NG,24010,0.1,28860.0
2009/2010,Agricultural policy and administrative management,0,0,0.0222,Commonwealth & Francophonie - CORE,Uncoded: Pre-APP,1,0,MIL Commonwealth & Francophonie Affairs,Closed,1001627,5293,13000000.0,B5100,5,1,2,OTHER MULTILATERAL,Commonwealth,0.0,CFTC - Commonwealth Fund for Technical Cooperation,Foreign Non-Profit Making,MFM Global Issues and Development,1,0,1,0,0,0,0,Multilateral,2,Africa,NG,31110,0.1,28860.0
2009/2010,Trade policy and administrative management,0,0,0.0222,Commonwealth & Francophonie - CORE,Uncoded: Pre-APP,1,0,MIL Commonwealth & Francophonie Affairs,Closed,1001627,5293,13000000.0,B5100,5,1,2,OTHER MULTILATERAL,Commonwealth,0.0,CFTC - Commonwealth Fund for Technical Cooperation,Foreign Non-Profit Making,MFM Global Issues and Development,1,0,1,0,0,0,0,Multilateral,2,Africa,NG,33110,0.2,57720.0
2009/2010,Vocational training,0,0,0.0222,Commonwealth & Francophonie - CORE,Uncoded: Pre-APP,1,0,MIL Commonwealth & Francophonie Affairs,Closed,1001627,5293,13000000.0,B5100,5,1,2,OTHER MULTILATERAL,Commonwealth,0.0,CFTC - Commonwealth Fund for Technical Cooperation,Foreign Non-Profit Making,MFM Global Issues and Development,1,0,1,0,0,0,0,Multilateral,4,Oceania,NR,11330,0.05,14430.0
2009/2010,Public sector policy and administrative management,0,0,0.0222,Commonwealth & Francophonie - CORE,Uncoded: Pre-APP,1,0,MIL Commonwealth & Francophonie Affairs,Closed,1001627,5293,13000000.0,B5100,5,1,2,OTHER MULTILATERAL,Commonwealth,0.0,CFTC - Commonwealth Fund for Technical Cooperation,Foreign Non-Profit Making,MFM Global Issues and Development,1,0,1,0,0,0,0,Multilateral,4,Oceania,NR,15110,0.4,115440.0
2009/2010,Legal and judicial development,0,0,0.0222,Commonwealth & Francophonie - CORE,Uncoded: Pre-APP,1,0,MIL Commonwealth & Francophonie Affairs,Closed,1001627,5293,13000000.0,B5100,5,1,2,OTHER MULTILATERAL,Commonwealth,0.0,CFTC - Commonwealth Fund for Technical Cooperation,Foreign Non-Profit Making,MFM Global Issues and Development,1,0,1,0,0,0,0,Multilateral,4,Oceania,NR,15130,0.1,28860.0
2009/2010,Human rights,0,0,0.0222,Commonwealth & Francophonie - CORE,Uncoded: Pre-APP,1,0,MIL Commonwealth & Francophonie Affairs,Closed,1001627,5293,13000000.0,B5100,5,1,2,OTHER MULTILATERAL,Commonwealth,0.0,CFTC - Commonwealth Fund for Technical Cooperation,Foreign Non-Profit Making,MFM Global Issues and Development,1,0,1,0,0,0,0,Multilateral,4,Oceania,NR,15160,0.05,14430.0
2009/2010,Financial policy and administrative management,0,0,0.0222,Commonwealth & Francophonie - CORE,Uncoded: Pre-APP,1,0,MIL Commonwealth & Francophonie Affairs,Closed,1001627,5293,13000000.0,B5100,5,1,2,OTHER MULTILATERAL,Commonwealth,0.0,CFTC - Commonwealth Fund for Technical Cooperation,Foreign Non-Profit Making,MFM Global Issues and Development,1,0,1,0,0,0,0,Multilateral,4,Oceania,NR,24010,0.1,28860.0
2009/2010,Agricultural policy and administrative management,0,0,0.0222,Commonwealth & Francophonie - CORE,Uncoded: Pre-APP,1,0,MIL Commonwealth & Francophonie Affairs,Closed,1001627,5293,13000000.0,B5100,5,1,2,OTHER MULTILATERAL,Commonwealth,0.0,CFTC - Commonwealth Fund for Technical Cooperation,Foreign Non-Profit Making,MFM Global Issues and Development,1,0,1,0,0,0,0,Multilateral,4,Oceania,NR,31110,0.1,28860.0
2009/2010,Trade policy and administrative management,0,0,0.0222,Commonwealth & Francophonie - CORE,Uncoded: Pre-APP,1,0,MIL Commonwealth & Francophonie Affairs,Closed,1001627,5293,13000000.0,B5100,5,1,2,OTHER MULTILATERAL,Commonwealth,0.0,CFTC - Commonwealth Fund for Technical Cooperation,Foreign Non-Profit Making,MFM Global Issues and Development,1,0,1,0,0,0,0,Multilateral,4,Oceania,NR,33110,0.2,57720.0
2009/2010,Vocational training,0,0,0.0222,Commonwealth & Francophonie - CORE,Uncoded: Pre-APP,1,0,MIL Commonwealth & Francophonie Affairs,Closed,1001627,5293,13000000.0,B5100,5,1,2,OTHER MULTILATERAL,Commonwealth,0.0,CFTC - Commonwealth Fund for Technical Cooperation,Foreign Non-Profit Making,MFM Global Issues and Development,1,0,1,0,0,0,0,Multilateral,4,Oceania,PG,11330,0.05,14430.0
2009/2010,Public sector policy and administrative management,0,0,0.0222,Commonwealth & Francophonie - CORE,Uncoded: Pre-APP,1,0,MIL Commonwealth & Francophonie Affairs,Closed,1001627,5293,13000000.0,B5100,5,1,2,OTHER MULTILATERAL,Commonwealth,0.0,CFTC - Commonwealth Fund for Technical Cooperation,Foreign Non-Profit Making,MFM Global Issues and Development,1,0,1,0,0,0,0,Multilateral,4,Oceania,PG,15110,0.4,115440.0
2009/2010,Legal and judicial development,0,0,0.0222,Commonwealth & Francophonie - CORE,Uncoded: Pre-APP,1,0,MIL Commonwealth & Francophonie Affairs,Closed,1001627,5293,13000000.0,B5100,5,1,2,OTHER MULTILATERAL,Commonwealth,0.0,CFTC - Commonwealth Fund for Technical Cooperation,Foreign Non-Profit Making,MFM Global Issues and Development,1,0,1,0,0,0,0,Multilateral,4,Oceania,PG,15130,0.1,28860.0
2009/2010,Human rights,0,0,0.0222,Commonwealth & Francophonie - CORE,Uncoded: Pre-APP,1,0,MIL Commonwealth & Francophonie Affairs,Closed,1001627,5293,13000000.0,B5100,5,1,2,OTHER MULTILATERAL,Commonwealth,0.0,CFTC - Commonwealth Fund for Technical Cooperation,Foreign Non-Profit Making,MFM Global Issues and Development,1,0,1,0,0,0,0,Multilateral,4,Oceania,PG,15160,0.05,14430.0
