assays_assay_id,assays_bao_format,assays_assay_tissue,assays_cell_id,assays_curated_by,assays_src_assay_id,assays_assay_cell_type,assays_assay_subcellular_fraction,assays_tid,assays_relationship_type,assays_confidence_score,assays_src_id,assays_chembl_id,assays_tissue_id,assays_variant_id
10791,BAO_0000218,,,Autocuration,,,,22224,U,0,1,CHEMBL623401,,
10792,BAO_0000218,,,Autocuration,,,,22224,U,0,1,CHEMBL623402,,
10793,BAO_0000218,,,Autocuration,,,,22224,U,0,1,CHEMBL623403,,
10794,BAO_0000218,,,Autocuration,,,,22224,U,0,1,CHEMBL623404,,
10795,BAO_0000218,,,Intermediate,,,,50597,N,1,1,CHEMBL625997,,
10796,BAO_0000218,,,Intermediate,,,,50597,N,1,1,CHEMBL625998,,
10797,BAO_0000218,,,Autocuration,,,,22224,U,0,1,CHEMBL625999,,
10798,BAO_0000218,,,Autocuration,,,,22224,U,0,1,CHEMBL626000,,
10799,BAO_0000218,,,Autocuration,,,,22224,U,0,1,CHEMBL626001,,
10800,BAO_0000218,,,Autocuration,,,,22224,U,0,1,CHEMBL626002,,
10801,BAO_0000218,,,Autocuration,,,,22224,U,0,1,CHEMBL626003,,
10802,BAO_0000218,,,Intermediate,,,,50597,N,1,1,CHEMBL626004,,
10803,BAO_0000218,,,Intermediate,,,,50512,N,1,1,CHEMBL626005,,
10804,BAO_0000218,,,Intermediate,,,,50597,N,1,1,CHEMBL626006,,
10805,BAO_0000218,Plasma,,Intermediate,,,,50597,N,1,1,CHEMBL626007,1969.0,
10806,BAO_0000218,Plasma,,Intermediate,,,,50594,N,1,1,CHEMBL626008,1969.0,
10807,BAO_0000218,Liver,,Intermediate,,,,50588,N,1,1,CHEMBL626009,2107.0,
10808,BAO_0000218,,,Intermediate,,,,50588,N,1,1,CHEMBL626010,,
10809,BAO_0000218,Blood,,Intermediate,,,,50594,N,1,1,CHEMBL626011,178.0,
10810,BAO_0000218,Blood,,Intermediate,,,,50594,N,1,1,CHEMBL626012,178.0,
10811,BAO_0000218,Blood,,Intermediate,,,,50594,N,1,1,CHEMBL626013,178.0,
10812,BAO_0000218,Blood,,Intermediate,,,,50594,N,1,1,CHEMBL626014,178.0,
10813,BAO_0000218,Blood,,Intermediate,,,,50594,N,1,1,CHEMBL877496,178.0,
10814,BAO_0000218,,,Intermediate,,,,50588,N,1,1,CHEMBL626015,,
10815,BAO_0000218,,,Intermediate,,,,50588,N,1,1,CHEMBL626016,,
10816,BAO_0000218,,,Intermediate,,,,50588,N,1,1,CHEMBL626017,,
10817,BAO_0000218,Plasma,,Intermediate,,,,50588,N,1,1,CHEMBL626018,1969.0,
10818,BAO_0000218,Plasma,,Intermediate,,,,50588,N,1,1,CHEMBL626692,1969.0,
10819,BAO_0000218,Plasma,,Intermediate,,,,50597,N,1,1,CHEMBL626693,1969.0,
10820,BAO_0000218,Plasma,,Autocuration,,,,22224,U,0,1,CHEMBL626694,1969.0,
10821,BAO_0000218,Blood,,Intermediate,,,,50588,N,1,1,CHEMBL626695,178.0,
10822,BAO_0000218,Blood,,Intermediate,,,,50588,N,1,1,CHEMBL626696,178.0,
10823,BAO_0000218,Blood,,Intermediate,,,,50588,N,1,1,CHEMBL626697,178.0,
10824,BAO_0000218,Blood,,Intermediate,,,,50588,N,1,1,CHEMBL626859,178.0,
10825,BAO_0000218,Blood,,Intermediate,,,,50588,N,1,1,CHEMBL626860,178.0,
10826,BAO_0000218,Blood,,Intermediate,,,,50588,N,1,1,CHEMBL626861,178.0,
10827,BAO_0000218,,,Intermediate,,,,50597,N,1,1,CHEMBL626296,,
10828,BAO_0000218,,,Autocuration,,,,22224,U,0,1,CHEMBL626297,,
10829,BAO_0000218,Plasma,,Autocuration,,,,22224,U,0,1,CHEMBL626298,1969.0,
10830,BAO_0000218,Plasma,,Intermediate,,,,50597,N,1,1,CHEMBL626299,1969.0,
10831,BAO_0000218,Plasma,,Intermediate,,,,50597,N,1,1,CHEMBL626300,1969.0,
10832,BAO_0000218,Plasma,,Intermediate,,,,50597,N,1,1,CHEMBL626301,1969.0,
10833,BAO_0000218,Plasma,,Intermediate,,,,50597,N,1,1,CHEMBL626962,1969.0,
10834,BAO_0000218,Plasma,,Intermediate,,,,50597,N,1,1,CHEMBL626963,1969.0,
10835,BAO_0000218,Plasma,,Intermediate,,,,50597,N,1,1,CHEMBL626964,1969.0,
10836,BAO_0000218,Plasma,,Intermediate,,,,100710,N,1,1,CHEMBL626965,1969.0,
10837,BAO_0000218,Plasma,,Intermediate,,,,50594,N,1,1,CHEMBL626966,1969.0,
10838,BAO_0000218,Plasma,,Intermediate,,,,50594,N,1,1,CHEMBL626967,1969.0,
10839,BAO_0000218,Plasma,,Intermediate,,,,100710,N,1,1,CHEMBL626968,1969.0,
10840,BAO_0000218,Heart,,Intermediate,,,,50597,N,1,1,CHEMBL626969,948.0,
10841,BAO_0000218,Heart,,Intermediate,,,,50597,N,1,1,CHEMBL627126,948.0,
10842,BAO_0000218,Heart,,Intermediate,,,,50597,N,1,1,CHEMBL631276,948.0,
10843,BAO_0000218,Heart,,Intermediate,,,,50597,N,1,1,CHEMBL631277,948.0,
10844,BAO_0000218,Heart,,Intermediate,,,,50597,N,1,1,CHEMBL631278,948.0,
10845,BAO_0000218,Heart,,Intermediate,,,,50597,N,1,1,CHEMBL874457,948.0,
10846,BAO_0000218,Heart,,Intermediate,,,,50597,N,1,1,CHEMBL631279,948.0,
10847,BAO_0000218,Heart,,Intermediate,,,,50597,N,1,1,CHEMBL631280,948.0,
10848,BAO_0000218,Heart,,Intermediate,,,,50597,N,1,1,CHEMBL631281,948.0,
10849,BAO_0000218,Heart,,Intermediate,,,,50597,N,1,1,CHEMBL631968,948.0,
10850,BAO_0000218,Heart,,Intermediate,,,,50597,N,1,1,CHEMBL631969,948.0,
10851,BAO_0000218,Heart,,Intermediate,,,,50597,N,1,1,CHEMBL631970,948.0,
10852,BAO_0000218,Heart,,Intermediate,,,,50597,N,1,1,CHEMBL631971,948.0,
10853,BAO_0000218,Heart,,Intermediate,,,,50597,N,1,1,CHEMBL631972,948.0,
10854,BAO_0000218,Heart,,Intermediate,,,,50597,N,1,1,CHEMBL630435,948.0,
10855,BAO_0000218,Heart,,Intermediate,,,,50597,N,1,1,CHEMBL630436,948.0,
10856,BAO_0000218,Heart,,Intermediate,,,,50597,N,1,1,CHEMBL630437,948.0,
10857,BAO_0000218,Heart,,Intermediate,,,,50597,N,1,1,CHEMBL630438,948.0,
10858,BAO_0000218,Heart,,Intermediate,,,,50597,N,1,1,CHEMBL630439,948.0,
10859,BAO_0000218,Kidney,,Intermediate,,,,50597,N,1,1,CHEMBL630440,2113.0,
10860,BAO_0000218,Kidney,,Intermediate,,,,50597,N,1,1,CHEMBL630441,2113.0,
10861,BAO_0000218,Kidney,,Intermediate,,,,50597,N,1,1,CHEMBL630442,2113.0,
10862,BAO_0000218,Kidney,,Intermediate,,,,50597,N,1,1,CHEMBL625234,2113.0,
10863,BAO_0000218,Kidney,,Intermediate,,,,50597,N,1,1,CHEMBL625235,2113.0,
10864,BAO_0000218,Kidney,,Intermediate,,,,50597,N,1,1,CHEMBL625236,2113.0,
10865,BAO_0000218,Kidney,,Intermediate,,,,50597,N,1,1,CHEMBL625237,2113.0,
10866,BAO_0000218,Kidney,,Intermediate,,,,50597,N,1,1,CHEMBL626125,2113.0,
10867,BAO_0000218,Kidney,,Intermediate,,,,50597,N,1,1,CHEMBL626126,2113.0,
10868,BAO_0000218,Kidney,,Intermediate,,,,50597,N,1,1,CHEMBL626127,2113.0,
10869,BAO_0000218,Kidney,,Intermediate,,,,50597,N,1,1,CHEMBL626128,2113.0,
10870,BAO_0000218,Kidney,,Intermediate,,,,50597,N,1,1,CHEMBL626129,2113.0,
10871,BAO_0000218,Kidney,,Intermediate,,,,50597,N,1,1,CHEMBL626130,2113.0,
10872,BAO_0000218,Kidney,,Intermediate,,,,50597,N,1,1,CHEMBL626131,2113.0,
10873,BAO_0000218,Kidney,,Intermediate,,,,50597,N,1,1,CHEMBL626132,2113.0,
10874,BAO_0000218,Kidney,,Intermediate,,,,50597,N,1,1,CHEMBL626752,2113.0,
10875,BAO_0000218,Kidney,,Intermediate,,,,50597,N,1,1,CHEMBL626753,2113.0,
10876,BAO_0000218,Kidney,,Intermediate,,,,50597,N,1,1,CHEMBL626754,2113.0,
10877,BAO_0000218,Kidney,,Intermediate,,,,50597,N,1,1,CHEMBL626755,2113.0,
10878,BAO_0000218,Liver,,Intermediate,,,,50597,N,1,1,CHEMBL626756,2107.0,
10879,BAO_0000218,Liver,,Intermediate,,,,50597,N,1,1,CHEMBL626757,2107.0,
10880,BAO_0000218,Liver,,Intermediate,,,,50597,N,1,1,CHEMBL626758,2107.0,
10881,BAO_0000218,Liver,,Intermediate,,,,50597,N,1,1,CHEMBL626759,2107.0,
10882,BAO_0000218,Liver,,Intermediate,,,,50597,N,1,1,CHEMBL626760,2107.0,
10883,BAO_0000218,,,Intermediate,,,,50588,N,1,1,CHEMBL626394,,
10884,BAO_0000218,,,Intermediate,,,,50588,N,1,1,CHEMBL626395,,
10885,BAO_0000218,,,Intermediate,,,,50588,N,1,1,CHEMBL626396,,
10886,BAO_0000218,,,Intermediate,,,,50588,N,1,1,CHEMBL626397,,
10887,BAO_0000218,,,Intermediate,,,,50588,N,1,1,CHEMBL626398,,
10888,BAO_0000218,,,Intermediate,,,,50588,N,1,1,CHEMBL626399,,
10889,BAO_0000218,,,Intermediate,,,,50597,N,1,1,CHEMBL874653,,
10890,BAO_0000218,,,Intermediate,,,,50597,N,1,1,CHEMBL626400,,
10891,BAO_0000218,,,Intermediate,,,,50597,N,1,1,CHEMBL626401,,
10892,BAO_0000218,,,Intermediate,,,,50597,N,1,1,CHEMBL626402,,
10893,BAO_0000218,,,Intermediate,,,,50597,N,1,1,CHEMBL626403,,
10894,BAO_0000218,,,Intermediate,,,,50597,N,1,1,CHEMBL626404,,
10895,BAO_0000218,,,Intermediate,,,,50597,N,1,1,CHEMBL626405,,
10896,BAO_0000218,,,Intermediate,,,,50597,N,1,1,CHEMBL625529,,
10897,BAO_0000218,,,Intermediate,,,,50597,N,1,1,CHEMBL625530,,
10898,BAO_0000218,,,Intermediate,,,,50597,N,1,1,CHEMBL625531,,
10899,BAO_0000218,,,Intermediate,,,,50597,N,1,1,CHEMBL625532,,
10900,BAO_0000218,,,Intermediate,,,,50597,N,1,1,CHEMBL625533,,
10901,BAO_0000218,,,Intermediate,,,,50597,N,1,1,CHEMBL875474,,
10902,BAO_0000218,,,Intermediate,,,,50597,N,1,1,CHEMBL625534,,
10903,BAO_0000218,,,Intermediate,,,,50597,N,1,1,CHEMBL625535,,
10904,BAO_0000218,,,Intermediate,,,,50597,N,1,1,CHEMBL625536,,
10905,BAO_0000218,,,Intermediate,,,,50597,N,1,1,CHEMBL625537,,
10906,BAO_0000218,,,Intermediate,,,,50597,N,1,1,CHEMBL625538,,
10907,BAO_0000218,,,Intermediate,,,,50597,N,1,1,CHEMBL625539,,
10908,BAO_0000218,,,Intermediate,,,,50597,N,1,1,CHEMBL625540,,
10909,BAO_0000218,,,Intermediate,,,,50597,N,1,1,CHEMBL625541,,
10910,BAO_0000218,,,Intermediate,,,,50597,N,1,1,CHEMBL625542,,
10911,BAO_0000218,,,Intermediate,,,,50597,N,1,1,CHEMBL625543,,
10912,BAO_0000218,,,Intermediate,,,,50597,N,1,1,CHEMBL625544,,
10913,BAO_0000218,,,Intermediate,,,,50588,N,1,1,CHEMBL625545,,
10914,BAO_0000218,,,Intermediate,,,,50588,N,1,1,CHEMBL625546,,
10915,BAO_0000218,,,Intermediate,,,,50588,N,1,1,CHEMBL625547,,
10916,BAO_0000218,,,Intermediate,,,,50588,N,1,1,CHEMBL625548,,
10917,BAO_0000218,,,Intermediate,,,,50588,N,1,1,CHEMBL625549,,
10918,BAO_0000218,,,Intermediate,,,,50588,N,1,1,CHEMBL625550,,
10919,BAO_0000218,,,Intermediate,,,,50588,N,1,1,CHEMBL625551,,
10920,BAO_0000218,,,Intermediate,,,,50588,N,1,1,CHEMBL875475,,
10921,BAO_0000218,,,Intermediate,,,,50588,N,1,1,CHEMBL625552,,
10922,BAO_0000218,,,Intermediate,,,,50588,N,1,1,CHEMBL625553,,
10923,BAO_0000218,,,Intermediate,,,,50588,N,1,1,CHEMBL625554,,
10924,BAO_0000218,,,Intermediate,,,,50588,N,1,1,CHEMBL625555,,
10925,BAO_0000218,,,Intermediate,,,,50588,N,1,1,CHEMBL625556,,
10926,BAO_0000218,,,Intermediate,,,,50588,N,1,1,CHEMBL624986,,
10927,BAO_0000218,,,Intermediate,,,,50588,N,1,1,CHEMBL624987,,
10928,BAO_0000218,,,Intermediate,,,,50588,N,1,1,CHEMBL624988,,
10929,BAO_0000218,Artery,,Intermediate,,,,50588,N,1,1,CHEMBL624989,1637.0,
10930,BAO_0000218,Artery,,Intermediate,,,,50588,N,1,1,CHEMBL624990,1637.0,
10931,BAO_0000218,Artery,,Intermediate,,,,50588,N,1,1,CHEMBL874391,1637.0,
10932,BAO_0000218,Artery,,Intermediate,,,,50588,N,1,1,CHEMBL624991,1637.0,
10933,BAO_0000218,Artery,,Intermediate,,,,50588,N,1,1,CHEMBL624992,1637.0,
10934,BAO_0000218,Artery,,Intermediate,,,,50588,N,1,1,CHEMBL624993,1637.0,
10935,BAO_0000218,Artery,,Intermediate,,,,50588,N,1,1,CHEMBL624994,1637.0,
10936,BAO_0000218,Artery,,Intermediate,,,,50588,N,1,1,CHEMBL624995,1637.0,
10937,BAO_0000218,Artery,,Intermediate,,,,50588,N,1,1,CHEMBL624996,1637.0,
10938,BAO_0000218,Artery,,Intermediate,,,,50588,N,1,1,CHEMBL624997,1637.0,
10939,BAO_0000218,Artery,,Intermediate,,,,50588,N,1,1,CHEMBL624998,1637.0,
10940,BAO_0000218,Artery,,Intermediate,,,,50588,N,1,1,CHEMBL624999,1637.0,
10941,BAO_0000218,Artery,,Intermediate,,,,50588,N,1,1,CHEMBL882955,1637.0,
10942,BAO_0000218,Artery,,Intermediate,,,,50588,N,1,1,CHEMBL625000,1637.0,
10943,BAO_0000218,Artery,,Intermediate,,,,50588,N,1,1,CHEMBL625001,1637.0,
10944,BAO_0000218,Artery,,Intermediate,,,,50588,N,1,1,CHEMBL625089,1637.0,
10945,BAO_0000218,Artery,,Intermediate,,,,50588,N,1,1,CHEMBL625090,1637.0,
10946,BAO_0000218,Artery,,Intermediate,,,,50588,N,1,1,CHEMBL625091,1637.0,
10947,BAO_0000218,Artery,,Intermediate,,,,50588,N,1,1,CHEMBL625092,1637.0,
10948,BAO_0000218,Artery,,Intermediate,,,,50588,N,1,1,CHEMBL625093,1637.0,
10949,BAO_0000218,Artery,,Intermediate,,,,50588,N,1,1,CHEMBL625094,1637.0,
10950,BAO_0000218,Artery,,Intermediate,,,,50588,N,1,1,CHEMBL625095,1637.0,
10951,BAO_0000218,,,Intermediate,,,,50588,N,1,1,CHEMBL625096,,
10952,BAO_0000218,,,Intermediate,,,,50597,N,1,1,CHEMBL625097,,
10953,BAO_0000218,,,Autocuration,,,,22224,U,0,1,CHEMBL882956,,
10954,BAO_0000218,,,Intermediate,,,,50597,N,1,1,CHEMBL625098,,
10955,BAO_0000218,,,Autocuration,,,,22224,U,0,1,CHEMBL625099,,
10956,BAO_0000218,,,Intermediate,,,,50597,N,1,1,CHEMBL625100,,
10957,BAO_0000218,,,Intermediate,,,,50588,N,1,1,CHEMBL625101,,
10958,BAO_0000218,,,Intermediate,,,,50597,N,1,1,CHEMBL874396,,
10959,BAO_0000218,,,Autocuration,,,,22224,U,0,1,CHEMBL625102,,
10960,BAO_0000218,,,Intermediate,,,,50588,N,1,1,CHEMBL625103,,
10961,BAO_0000218,,,Intermediate,,,,100712,N,1,1,CHEMBL625104,,
10962,BAO_0000218,,,Autocuration,,,,22224,U,0,1,CHEMBL625105,,
10963,BAO_0000218,,,Intermediate,,,,50597,N,1,1,CHEMBL625106,,
10964,BAO_0000218,,,Autocuration,,,,22224,U,0,1,CHEMBL625107,,
10965,BAO_0000218,,,Intermediate,,,,50594,N,1,1,CHEMBL625108,,
10966,BAO_0000218,,,Autocuration,,,,22224,U,0,1,CHEMBL625109,,
10967,BAO_0000218,,,Autocuration,,,,22224,U,0,1,CHEMBL625110,,
10968,BAO_0000218,,,Autocuration,,,,22224,U,0,1,CHEMBL625111,,
10969,BAO_0000218,,,Intermediate,,,,50594,N,1,1,CHEMBL625112,,
10970,BAO_0000218,,,Intermediate,,,,50594,N,1,1,CHEMBL875334,,
10971,BAO_0000218,,,Autocuration,,,,22224,U,0,1,CHEMBL628617,,
10972,BAO_0000218,,,Autocuration,,,,22224,U,0,1,CHEMBL628618,,
10973,BAO_0000218,,,Autocuration,,,,22224,U,0,1,CHEMBL628619,,
10974,BAO_0000218,,,Autocuration,,,,22224,U,0,1,CHEMBL628620,,
10975,BAO_0000218,,,Intermediate,,,,100710,N,1,1,CHEMBL628621,,
10976,BAO_0000218,,,Intermediate,,,,100710,N,1,1,CHEMBL628622,,
10977,BAO_0000218,,,Intermediate,,,,100710,N,1,1,CHEMBL628623,,
10978,BAO_0000218,Plasma,,Intermediate,,,,100710,N,1,1,CHEMBL628624,1969.0,
10979,BAO_0000218,Plasma,,Intermediate,,,,50594,N,1,1,CHEMBL628625,1969.0,
10980,BAO_0000218,Plasma,,Intermediate,,,,100710,N,1,1,CHEMBL628626,1969.0,
10981,BAO_0000218,Plasma,,Intermediate,,,,50594,N,1,1,CHEMBL627041,1969.0,
10982,BAO_0000218,Plasma,,Intermediate,,,,50594,N,1,1,CHEMBL627042,1969.0,
10983,BAO_0000218,Plasma,,Intermediate,,,,50594,N,1,1,CHEMBL627043,1969.0,
10984,BAO_0000218,Plasma,,Autocuration,,,,22224,U,0,1,CHEMBL627044,1969.0,
10985,BAO_0000218,Plasma,,Intermediate,,,,50594,N,1,1,CHEMBL627045,1969.0,
10986,BAO_0000218,Plasma,,Autocuration,,,,22224,U,0,1,CHEMBL627046,1969.0,
10987,BAO_0000218,Plasma,,Intermediate,,,,50597,N,1,1,CHEMBL627047,1969.0,
10988,BAO_0000218,Plasma,,Intermediate,,,,50597,N,1,1,CHEMBL627048,1969.0,
10989,BAO_0000218,,,Intermediate,,,,50597,N,1,1,CHEMBL627049,,
10990,BAO_0000218,,,Intermediate,,,,50597,N,1,1,CHEMBL627050,,
10991,BAO_0000218,,,Intermediate,,,,50597,N,1,1,CHEMBL627051,,
10992,BAO_0000218,,,Intermediate,,,,50597,N,1,1,CHEMBL627052,,
10993,BAO_0000218,,,Intermediate,,,,50597,N,1,1,CHEMBL627053,,
10994,BAO_0000218,,,Intermediate,,,,50597,N,1,1,CHEMBL627054,,
10995,BAO_0000218,,,Intermediate,,,,50594,N,1,1,CHEMBL627055,,
10996,BAO_0000218,,,Intermediate,,,,50594,N,1,1,CHEMBL627056,,
10997,BAO_0000218,,,Intermediate,,,,50594,N,1,1,CHEMBL627057,,
10998,BAO_0000218,,,Intermediate,,,,50594,N,1,1,CHEMBL627058,,
10999,BAO_0000218,,,Intermediate,,,,50594,N,1,1,CHEMBL626211,,
11000,BAO_0000218,,,Autocuration,,,,22224,U,0,1,CHEMBL626212,,
11001,BAO_0000218,,,Intermediate,,,,50588,N,1,1,CHEMBL626213,,
11002,BAO_0000218,,,Intermediate,,,,50588,N,1,1,CHEMBL626214,,
11003,BAO_0000218,,,Intermediate,,,,50588,N,1,1,CHEMBL626215,,
11004,BAO_0000218,,,Intermediate,,,,50588,N,1,1,CHEMBL626216,,
11005,BAO_0000218,Blood,,Autocuration,,,,22224,U,0,1,CHEMBL626217,178.0,
11006,BAO_0000218,Blood,,Autocuration,,,,22224,U,0,1,CHEMBL626218,178.0,
11007,BAO_0000218,Blood,,Autocuration,,,,22224,U,0,1,CHEMBL626219,178.0,
11008,BAO_0000218,Blood,,Autocuration,,,,22224,U,0,1,CHEMBL626220,178.0,
11009,BAO_0000218,Blood,,Autocuration,,,,22224,U,0,1,CHEMBL626221,178.0,
11010,BAO_0000218,Blood,,Autocuration,,,,22224,U,0,1,CHEMBL626222,178.0,
11011,BAO_0000218,,,Intermediate,,,,50512,N,1,1,CHEMBL626223,,
11012,BAO_0000218,,,Intermediate,,,,50512,N,1,1,CHEMBL626224,,
11013,BAO_0000218,Brain,,Intermediate,,,,50597,N,1,1,CHEMBL626225,955.0,
11014,BAO_0000218,Brain,,Intermediate,,,,50597,N,1,1,CHEMBL626226,955.0,
11015,BAO_0000218,Brain,,Intermediate,,,,50597,N,1,1,CHEMBL626227,955.0,
11016,BAO_0000218,Brain,,Intermediate,,,,50597,N,1,1,CHEMBL626228,955.0,
11017,BAO_0000218,,,Intermediate,,,,50597,N,1,1,CHEMBL626229,,
11018,BAO_0000218,,,Intermediate,,,,50597,N,1,1,CHEMBL626921,,
11019,BAO_0000218,,,Intermediate,,,,50597,N,1,1,CHEMBL876793,,
11020,BAO_0000218,,,Intermediate,,,,50597,N,1,1,CHEMBL625309,,
11021,BAO_0000218,,,Intermediate,,,,50278,N,1,1,CHEMBL625310,,
11022,BAO_0000218,,,Autocuration,,,,22224,U,0,1,CHEMBL625311,,
11023,BAO_0000218,,,Intermediate,,,,50597,N,1,1,CHEMBL625312,,
11024,BAO_0000218,,,Autocuration,,,,22224,U,0,1,CHEMBL625313,,
11025,BAO_0000218,,,Intermediate,,,,50594,N,1,1,CHEMBL625314,,
11026,BAO_0000218,,,Intermediate,,,,50597,N,1,1,CHEMBL625315,,
11027,BAO_0000218,Liver,,Intermediate,,,,50597,N,1,1,CHEMBL625316,2107.0,
11028,BAO_0000218,Liver,,Intermediate,,,,50597,N,1,1,CHEMBL625317,2107.0,
11029,BAO_0000218,Liver,,Intermediate,,,,50597,N,1,1,CHEMBL625318,2107.0,
11030,BAO_0000218,Liver,,Intermediate,,,,50597,N,1,1,CHEMBL625319,2107.0,
11031,BAO_0000218,Liver,,Intermediate,,,,50597,N,1,1,CHEMBL625320,2107.0,
11032,BAO_0000218,Liver,,Intermediate,,,,50597,N,1,1,CHEMBL625321,2107.0,
11033,BAO_0000218,Liver,,Intermediate,,,,50597,N,1,1,CHEMBL625322,2107.0,
11034,BAO_0000218,Liver,,Intermediate,,,,50597,N,1,1,CHEMBL876801,2107.0,
11035,BAO_0000218,Liver,,Intermediate,,,,50597,N,1,1,CHEMBL625323,2107.0,
11036,BAO_0000218,Liver,,Intermediate,,,,50597,N,1,1,CHEMBL625324,2107.0,
11037,BAO_0000218,Liver,,Intermediate,,,,50597,N,1,1,CHEMBL625325,2107.0,
11038,BAO_0000218,Liver,,Intermediate,,,,50597,N,1,1,CHEMBL625326,2107.0,
11039,BAO_0000218,Liver,,Intermediate,,,,50597,N,1,1,CHEMBL625327,2107.0,
11040,BAO_0000218,Liver,,Intermediate,,,,50597,N,1,1,CHEMBL625328,2107.0,
11041,BAO_0000218,Lung,,Intermediate,,,,50597,N,1,1,CHEMBL625329,2048.0,
11042,BAO_0000218,Lung,,Intermediate,,,,50597,N,1,1,CHEMBL625330,2048.0,
11043,BAO_0000218,Lung,,Intermediate,,,,50597,N,1,1,CHEMBL627774,2048.0,
11044,BAO_0000218,Lung,,Intermediate,,,,50597,N,1,1,CHEMBL627775,2048.0,
11045,BAO_0000218,Lung,,Intermediate,,,,50597,N,1,1,CHEMBL627949,2048.0,
11046,BAO_0000218,Lung,,Intermediate,,,,50597,N,1,1,CHEMBL627950,2048.0,
11047,BAO_0000218,Lung,,Intermediate,,,,50597,N,1,1,CHEMBL627951,2048.0,
11048,BAO_0000218,Lung,,Intermediate,,,,50597,N,1,1,CHEMBL627952,2048.0,
11049,BAO_0000218,Lung,,Intermediate,,,,50597,N,1,1,CHEMBL627953,2048.0,
11050,BAO_0000218,Lung,,Intermediate,,,,50597,N,1,1,CHEMBL627954,2048.0,
11051,BAO_0000218,Lung,,Intermediate,,,,50597,N,1,1,CHEMBL627955,2048.0,
11052,BAO_0000218,Lung,,Intermediate,,,,50597,N,1,1,CHEMBL627956,2048.0,
11053,BAO_0000218,Lung,,Intermediate,,,,50597,N,1,1,CHEMBL876802,2048.0,
11054,BAO_0000218,Lung,,Intermediate,,,,50597,N,1,1,CHEMBL627957,2048.0,
11055,BAO_0000218,Lung,,Intermediate,,,,50597,N,1,1,CHEMBL627958,2048.0,
11056,BAO_0000218,Lung,,Intermediate,,,,50597,N,1,1,CHEMBL627959,2048.0,
11057,BAO_0000218,Lung,,Intermediate,,,,50597,N,1,1,CHEMBL627960,2048.0,
11058,BAO_0000218,Lung,,Intermediate,,,,50597,N,1,1,CHEMBL627961,2048.0,
11059,BAO_0000218,Lung,,Intermediate,,,,50597,N,1,1,CHEMBL627962,2048.0,
11060,BAO_0000218,,,Intermediate,,,,50597,N,1,1,CHEMBL627963,,
11061,BAO_0000218,,,Intermediate,,,,50597,N,1,1,CHEMBL624759,,
11062,BAO_0000218,,,Intermediate,,,,50597,N,1,1,CHEMBL624760,,
11063,BAO_0000218,,,Intermediate,,,,50597,N,1,1,CHEMBL624761,,
11064,BAO_0000218,,,Intermediate,,,,50597,N,1,1,CHEMBL877607,,
11065,BAO_0000218,Liver,,Intermediate,,,,50597,N,1,1,CHEMBL624762,2107.0,
11066,BAO_0000218,Liver,,Intermediate,,,,50597,N,1,1,CHEMBL624763,2107.0,
11067,BAO_0000218,Liver,,Intermediate,,,,50597,N,1,1,CHEMBL624764,2107.0,
11068,BAO_0000218,Liver,,Intermediate,,,,50597,N,1,1,CHEMBL624765,2107.0,
11069,BAO_0000218,Liver,,Intermediate,,,,50597,N,1,1,CHEMBL624766,2107.0,
11070,BAO_0000218,,,Intermediate,,,,50588,N,1,1,CHEMBL624767,,
11071,BAO_0000218,,,Intermediate,,,,50588,N,1,1,CHEMBL624768,,
11072,BAO_0000218,,,Intermediate,,,,50588,N,1,1,CHEMBL624769,,
11073,BAO_0000218,,,Intermediate,,,,50588,N,1,1,CHEMBL624770,,
11074,BAO_0000218,,,Intermediate,,,,50588,N,1,1,CHEMBL624771,,
11075,BAO_0000218,,,Intermediate,,,,50588,N,1,1,CHEMBL624772,,
11076,BAO_0000218,,,Intermediate,,,,50597,N,1,1,CHEMBL624773,,
11077,BAO_0000218,,,Intermediate,,,,50597,N,1,1,CHEMBL624774,,
11078,BAO_0000218,,,Intermediate,,,,50597,N,1,1,CHEMBL624775,,
11079,BAO_0000218,,,Intermediate,,,,50597,N,1,1,CHEMBL624776,,
11080,BAO_0000218,,,Intermediate,,,,50597,N,1,1,CHEMBL624777,,
11081,BAO_0000218,,,Intermediate,,,,50597,N,1,1,CHEMBL624778,,
11082,BAO_0000218,,,Intermediate,,,,50597,N,1,1,CHEMBL624779,,
11083,BAO_0000218,,,Intermediate,,,,50597,N,1,1,CHEMBL624780,,
11084,BAO_0000218,,,Intermediate,,,,50597,N,1,1,CHEMBL624781,,
11085,BAO_0000218,,,Intermediate,,,,50597,N,1,1,CHEMBL877608,,
11086,BAO_0000218,,,Intermediate,,,,50597,N,1,1,CHEMBL624782,,
11087,BAO_0000218,,,Intermediate,,,,50597,N,1,1,CHEMBL624783,,
11088,BAO_0000218,,,Intermediate,,,,50597,N,1,1,CHEMBL624784,,
11089,BAO_0000218,,,Intermediate,,,,50597,N,1,1,CHEMBL624785,,
11090,BAO_0000218,,,Intermediate,,,,50597,N,1,1,CHEMBL624786,,
11091,BAO_0000218,,,Intermediate,,,,50597,N,1,1,CHEMBL624787,,
11092,BAO_0000218,,,Intermediate,,,,50597,N,1,1,CHEMBL628676,,
11093,BAO_0000218,,,Intermediate,,,,50597,N,1,1,CHEMBL621842,,
11094,BAO_0000218,,,Intermediate,,,,50597,N,1,1,CHEMBL621843,,
