rental_id,customer_id,staff_id,amount,payment_date,payment_id
5899,388,2,2.99,2005-07-10 20:21:52,10507
9213,388,2,0.99,2005-07-30 13:07:11,10512
11604,388,2,0.99,2005-08-17 03:28:27,10517
12044,388,2,0.99,2005-08-17 20:39:37,10518
12646,388,2,2.99,2005-08-18 18:25:06,10522
15660,388,2,5.99,2005-08-23 08:51:21,10527
4443,389,1,6.99,2005-07-07 23:05:53,10534
6104,389,2,2.99,2005-07-11 07:01:35,10537
7029,389,1,4.99,2005-07-27 02:57:43,10539
8887,389,1,4.99,2005-07-30 00:36:54,10543
11348,389,2,4.99,2005-08-02 17:18:38,10546
11441,389,2,2.99,2005-08-02 20:25:41,10547
12069,389,2,4.99,2005-08-17 21:39:40,10549
15462,389,1,5.99,2005-08-23 01:14:01,10553
912,390,2,4.99,2005-05-30 10:58:33,10556
1730,390,2,2.99,2005-06-16 15:30:01,10558
1893,390,2,2.99,2005-06-17 04:18:37,10559
6215,390,1,4.99,2005-07-11 12:52:36,10567
7515,390,2,3.99,2005-07-27 20:52:37,10569
7595,390,1,5.99,2005-07-27 23:32:23,10570
8493,390,1,0.99,2005-07-29 09:04:31,10571
9314,390,2,2.99,2005-07-30 17:05:19,10573
12105,390,1,5.99,2005-08-17 22:54:45,10576
12803,390,2,2.99,2005-08-19 00:28:21,10577
13501,390,1,0.99,2005-08-20 01:56:20,10580
2045,391,1,2.99,2005-06-17 14:38:11,10595
3163,391,2,2.99,2005-06-20 21:22:13,10597
5583,391,2,7.99,2005-07-10 04:08:48,10601
10210,391,1,7.99,2005-08-01 00:58:52,10609
10406,391,2,2.99,2005-08-01 07:37:05,10610
11151,391,1,4.99,2005-08-02 09:52:44,10611
12090,391,1,0.99,2005-08-17 22:21:43,10614
14381,391,1,0.99,2005-08-21 09:55:47,10617
2289,392,2,2.99,2005-06-18 07:29:43,10620
2890,392,2,4.99,2005-06-20 02:00:45,10621
6061,392,2,0.99,2005-07-11 04:06:25,10623
6406,392,2,2.99,2005-07-11 22:55:27,10624
10085,392,2,0.99,2005-07-31 20:12:02,10629
11459,392,1,0.99,2005-08-02 21:25:25,10631
14223,392,1,5.99,2005-08-21 04:51:51,10638
14369,392,2,0.99,2005-08-21 09:33:44,10639
599,393,1,4.99,2005-05-28 14:05:57,10641
4546,393,2,8.99,2005-07-08 04:18:36,10649
4632,393,2,5.99,2005-07-08 08:38:57,10650
6513,393,2,0.99,2005-07-12 03:44:43,10654
6930,393,1,8.99,2005-07-26 23:00:01,10655
8448,393,2,0.99,2005-07-29 07:41:54,10658
15284,393,2,3.99,2005-08-22 19:17:08,10669
213,394,1,3.99,2005-05-26 08:44:08,10672
4009,394,2,2.99,2005-07-07 00:28:55,10677
5183,394,2,4.99,2005-07-09 10:13:45,10679
6059,394,2,4.99,2005-07-11 04:03:54,10681
10319,394,1,4.99,2005-08-01 04:37:19,10685
12080,394,1,4.99,2005-08-17 22:08:04,10688
14605,394,1,0.99,2005-08-21 17:56:06,10692
3310,395,1,0.99,2005-06-21 08:04:51,10698
3684,395,2,0.99,2005-07-06 09:29:22,10700
7986,395,2,7.99,2005-07-28 14:30:13,10706
15698,395,1,2.99,2005-08-23 10:11:40,10710
15970,395,1,4.99,2005-08-23 19:54:24,10712
641,396,2,5.99,2005-05-28 18:45:47,10713
1370,396,2,1.99,2005-06-15 14:31:05,10714
9344,396,1,5.99,2005-07-30 18:13:45,10726
10124,396,2,0.99,2005-07-31 21:31:49,10728
10610,396,2,0.99,2005-08-01 14:49:41,10730
12393,396,2,5.99,2005-08-18 09:02:41,10731
13355,396,2,4.99,2005-08-19 20:59:19,10733
14078,396,1,3.99,2005-08-20 23:26:40,10734
14778,396,2,5.99,2005-08-21 23:56:30,10737
3027,397,2,1.99,2005-06-20 11:50:30,10742
7892,397,2,4.99,2005-07-28 10:46:58,10752
9608,397,2,1.99,2005-07-31 03:51:52,10755
12329,397,2,1.99,2005-08-18 06:44:30,10762
12700,397,2,0.99,2005-08-18 20:24:46,10763
14100,397,2,3.99,2005-08-21 00:31:07,10766
486,398,1,4.99,2005-05-27 23:51:12,10769
2087,398,1,6.99,2005-06-17 17:35:10,10771
3141,398,2,9.99,2005-06-20 19:55:47,10772
5234,398,2,5.99,2005-07-09 12:44:47,10773
9281,398,2,5.99,2005-07-30 15:15:51,10778
2961,399,2,2.99,2005-06-20 07:29:15,10788
3036,399,1,5.99,2005-06-20 12:18:31,10789
4957,399,2,0.99,2005-07-08 23:18:48,10790
5507,399,1,0.99,2005-07-10 00:49:04,10792
6229,399,2,6.99,2005-07-11 13:59:50,10794
9728,399,2,2.99,2005-07-31 08:40:54,10797
10960,399,2,5.99,2005-08-02 03:46:18,10799
95,400,1,3.99,2005-05-25 16:12:52,10806
6790,400,2,5.99,2005-07-12 16:34:59,10817
7296,400,2,2.99,2005-07-27 12:39:48,10819
10484,400,2,2.99,2005-08-01 10:19:53,10824
14775,400,1,2.99,2005-08-21 23:53:07,10831
8450,401,1,2.99,2005-07-29 07:44:05,10842
14359,401,1,0.99,2005-08-21 09:16:19,10852
4399,402,1,2.99,2005-07-07 21:20:28,10863
9657,402,1,6.99,2005-07-31 06:00:41,10870
9779,402,2,0.99,2005-07-31 10:08:33,10871
11045,402,2,0.99,2005-08-02 06:07:54,10872
11549,402,2,4.99,2005-08-17 01:01:48,10873
2488,403,2,3.99,2005-06-18 21:38:26,10880
2927,403,1,4.99,2005-06-20 04:41:41,10881
4096,403,2,4.99,2005-07-07 06:09:11,10886
5982,403,1,4.99,2005-07-11 00:24:44,10887
6342,403,1,4.99,2005-07-11 19:48:24,10889
7103,403,1,4.99,2005-07-27 05:08:59,10890
10547,403,1,6.99,2005-08-01 12:44:17,10897
11038,403,1,7.99,2005-08-02 05:59:42,10899
11558,403,2,0.99,2005-08-17 01:19:52,10903
12793,403,1,5.99,2005-08-19 00:20:36,10906
14519,403,1,2.99,2005-08-21 14:59:29,10907
15410,403,1,4.99,2005-08-22 23:27:43,10910
1081,404,2,5.99,2005-05-31 10:56:32,10911
1840,404,2,4.99,2005-06-16 23:39:34,10913
2951,404,1,2.99,2005-06-20 06:23:01,10915
4495,404,1,2.99,2005-07-08 01:43:46,10917
4963,404,1,4.99,2005-07-08 23:38:40,10920
6779,404,2,0.99,2005-07-12 16:10:50,10923
6964,404,1,4.99,2005-07-27 00:15:04,10924
12325,404,1,5.99,2005-08-18 06:41:30,10931
12554,404,1,8.99,2005-08-18 14:47:28,10932
13422,404,1,4.99,2005-08-19 23:07:24,10934
14835,404,2,5.99,2005-08-22 01:49:07,10936
5040,405,2,7.99,2005-07-09 03:16:34,10951
9569,405,1,0.99,2005-07-31 02:39:38,10959
10823,405,2,4.99,2005-08-01 22:59:10,10961
11345,405,1,7.99,2005-08-02 17:14:19,10962
13398,405,1,0.99,2005-08-19 22:08:48,10966
14274,405,1,4.99,2005-08-21 06:29:20,10967
7109,406,2,5.99,2005-07-27 05:28:57,10986
8080,406,2,4.99,2005-07-28 18:05:06,10990
8903,406,1,0.99,2005-07-30 01:08:06,10993
9660,406,1,8.99,2005-07-31 06:03:17,10998
10632,406,1,1.99,2005-08-01 15:36:56,10999
14205,406,2,6.99,2005-08-21 03:57:15,11002
14421,406,2,2.99,2005-08-21 11:20:21,11003
619,407,1,7.99,2005-05-28 15:52:26,11005
5070,407,1,4.99,2005-07-09 04:58:26,11009
7363,407,1,5.99,2005-07-27 14:58:29,11012
7643,407,2,4.99,2005-07-28 01:19:44,11013
8109,407,1,4.99,2005-07-28 19:07:44,11015
13800,407,1,0.99,2005-08-20 12:40:48,11027
15334,407,2,1.99,2005-08-22 20:44:35,11031
526,408,1,2.99,2005-05-28 04:27:37,11034
4330,408,2,3.99,2005-07-07 18:09:41,11038
6062,408,1,0.99,2005-07-11 04:11:58,11040
12140,408,1,2.99,2005-08-17 23:57:55,11051
12498,408,1,2.99,2005-08-18 13:01:08,11053
12900,408,2,0.99,2005-08-19 04:03:49,11054
310,409,1,6.99,2005-05-26 22:41:07,11062
1226,409,2,5.99,2005-06-15 03:46:10,11063
4550,409,2,4.99,2005-07-08 04:34:00,11066
5306,409,2,5.99,2005-07-09 15:56:45,11068
8037,409,1,4.99,2005-07-28 16:31:20,11076
8726,409,1,1.99,2005-07-29 18:09:22,11078
13632,409,2,6.99,2005-08-20 07:10:52,11082
14103,409,1,1.99,2005-08-21 00:37:00,11083
2073,410,1,2.99,2005-06-17 16:33:59,11086
3249,410,1,4.99,2005-06-21 03:13:19,11090
4267,410,1,0.99,2005-07-07 14:35:30,11092
5192,410,1,4.99,2005-07-09 10:27:09,11094
7407,410,2,5.99,2005-07-27 16:29:04,11100
10837,410,1,2.99,2005-08-01 23:30:22,11106
11107,410,1,0.99,2005-08-02 08:19:38,11107
14298,410,2,4.99,2005-08-21 07:17:10,11116
686,411,2,4.99,2005-05-29 00:27:10,11123
5800,411,1,2.99,2005-07-10 14:58:36,11132
7102,411,1,1.99,2005-07-27 05:07:21,11133
7395,411,2,0.99,2005-07-27 16:03:11,11134
7813,411,1,2.99,2005-07-28 08:08:27,11136
8023,411,1,0.99,2005-07-28 15:53:29,11137
8613,411,2,5.99,2005-07-29 13:30:58,11138
13656,411,2,7.99,2005-08-20 08:01:07,11143
14480,411,2,2.99,2005-08-21 13:36:40,11144
4074,412,2,0.99,2005-07-07 04:49:49,11155
8330,412,2,8.99,2005-07-29 04:09:07,11157
8411,412,1,8.99,2005-07-29 06:44:23,11158
8674,412,1,0.99,2005-07-29 15:54:22,11159
15354,412,2,4.99,2005-08-22 21:18:59,11166
15781,412,1,8.99,2005-08-23 13:41:05,11168
999,413,1,4.99,2005-05-31 00:25:10,11171
13010,413,1,3.99,2005-08-19 07:52:21,11185
15678,413,1,2.99,2005-08-23 09:23:45,11190
85,414,1,4.99,2005-05-25 13:05:34,11191
2246,414,1,4.99,2005-06-18 04:54:29,11193
2559,414,1,9.99,2005-06-19 03:09:46,11194
3957,414,1,10.99,2005-07-06 22:05:47,11196
6728,414,2,0.99,2005-07-12 13:56:48,11199
7779,414,1,2.99,2005-07-28 07:11:11,11202
9650,414,1,2.99,2005-07-31 05:47:32,11203
13404,414,1,0.99,2005-08-19 22:18:42,11211
15140,414,1,6.99,2005-08-22 13:39:20,11214
4926,415,2,8.99,2005-07-08 22:01:48,11219
6505,415,1,3.99,2005-07-12 03:27:37,11223
7624,415,2,0.99,2005-07-28 00:37:44,11225
7748,415,1,4.99,2005-07-28 05:52:23,11226
9586,415,2,2.99,2005-07-31 03:07:16,11228
9852,415,1,2.99,2005-07-31 12:52:17,11229
10263,415,1,5.99,2005-08-01 03:02:48,11230
10553,415,1,2.99,2005-08-01 12:54:06,11231
15121,415,2,4.99,2005-08-22 12:46:37,11237
15959,415,1,0.99,2005-08-23 19:27:04,11238
1031,416,2,2.99,2005-05-31 04:23:01,11241
1553,416,2,0.99,2005-06-16 02:02:44,11244
8588,416,2,2.99,2005-07-29 12:22:20,11254
8648,416,2,2.99,2005-07-29 14:56:21,11255
9383,416,2,2.99,2005-07-30 19:24:50,11256
10354,416,1,2.99,2005-08-01 05:47:10,11258
11557,416,1,6.99,2005-08-17 01:19:20,11262
12722,416,1,8.99,2005-08-18 21:33:53,11263
15470,416,2,4.99,2005-08-23 01:35:12,11267
630,417,2,8.99,2005-05-28 17:24:51,11271
8877,417,1,2.99,2005-07-30 00:15:22,11279
12281,417,2,4.99,2005-08-18 04:50:32,11286
2825,418,1,2.99,2005-06-19 20:32:19,11295
13312,418,2,0.99,2005-08-19 19:09:14,11317
13537,418,1,2.99,2005-08-20 03:39:15,11318
62,419,1,2.99,2005-05-25 09:18:52,11325
3596,419,1,0.99,2005-07-06 05:03:11,11327
5333,419,2,5.99,2005-07-09 16:59:38,11330
7796,419,1,4.99,2005-07-28 07:39:39,11338
10150,419,1,2.99,2005-07-31 22:22:00,11339
11025,419,2,4.99,2005-08-02 05:39:12,11341
14308,419,2,0.99,2005-08-21 07:43:21,11348
744,420,2,4.99,2005-05-29 09:13:08,11350
2726,420,1,0.99,2005-06-19 15:02:20,11353
4176,420,1,4.99,2005-07-07 10:03:34,11354
6086,420,2,3.99,2005-07-11 05:29:03,11358
6096,420,2,4.99,2005-07-11 06:18:04,11359
6588,420,1,4.99,2005-07-12 06:57:40,11361
10291,420,2,4.99,2005-08-01 03:39:57,11365
10601,420,2,10.99,2005-08-01 14:25:40,11366
3170,421,1,4.99,2005-06-20 22:02:54,11375
3491,421,1,7.99,2005-07-05 23:41:08,11376
4456,421,2,5.99,2005-07-07 23:45:21,11379
6220,421,1,0.99,2005-07-11 13:22:06,11380
7449,421,2,4.99,2005-07-27 18:17:41,11382
11523,421,1,3.99,2005-08-17 00:10:10,11391
4504,422,2,0.99,2005-07-08 02:19:27,11405
9541,422,2,4.99,2005-07-31 01:40:14,11409
10833,422,2,6.99,2005-08-01 23:25:55,11410
11325,422,2,6.99,2005-08-02 16:33:11,11411
13216,422,2,1.99,2005-08-19 15:36:05,11415
13709,422,2,0.99,2005-08-20 09:34:51,11417
13722,422,2,4.99,2005-08-20 10:03:45,11418
15273,422,1,2.99,2005-08-22 18:53:28,11421
1504,423,1,3.99,2005-06-15 22:08:06,11424
2758,423,2,6.99,2005-06-19 17:04:35,11427
7157,423,1,4.99,2005-07-27 07:20:28,11435
7290,423,1,0.99,2005-07-27 12:28:45,11436
7849,423,1,9.99,2005-07-28 09:30:02,11438
10488,423,1,2.99,2005-08-01 10:27:27,11442
11514,423,2,4.99,2005-08-16 23:53:10,11444
3166,424,1,6.99,2005-06-20 21:32:32,11452
5568,424,1,0.99,2005-07-10 03:36:56,11458
7594,424,1,2.99,2005-07-27 23:30:41,11461
10369,424,2,4.99,2005-08-01 06:13:44,11470
10866,424,1,2.99,2005-08-02 00:22:49,11471
11374,424,2,2.99,2005-08-02 18:14:54,11472
11562,424,2,6.99,2005-08-17 01:23:39,11473
15094,424,1,0.99,2006-02-14 15:16:03,11479
3276,425,1,6.99,2005-06-21 05:35:52,11481
4483,425,2,8.99,2005-07-08 01:03:12,11485
5371,425,1,4.99,2005-07-09 18:47:48,11490
9170,425,1,0.99,2005-07-30 11:35:24,11495
14881,425,2,4.99,2005-08-22 03:47:39,11502
2204,426,1,2.99,2005-06-18 02:11:38,11509
3243,426,1,0.99,2005-06-21 03:00:11,11511
7527,426,1,10.99,2005-07-27 21:14:28,11517
7789,426,1,5.99,2005-07-28 07:22:07,11519
9185,426,1,5.99,2005-07-30 12:10:40,11520
11237,426,2,0.99,2005-08-02 13:24:01,11524
13834,426,2,2.99,2005-08-20 14:03:08,11530
14826,426,2,2.99,2005-08-22 01:32:14,11532
1648,427,1,5.99,2005-06-16 09:17:07,11536
2466,427,2,0.99,2005-06-18 20:18:42,11538
8531,427,1,5.99,2005-07-29 10:26:15,11546
9978,427,2,2.99,2005-07-31 16:59:51,11548
10464,427,1,5.99,2005-08-01 09:43:14,11550
11024,427,1,5.99,2005-08-02 05:38:31,11552
14287,427,1,3.99,2005-08-21 06:53:59,11555
1227,428,1,3.99,2005-06-15 03:50:03,11558
5373,428,1,4.99,2005-07-09 18:48:57,11566
9904,428,1,5.99,2005-07-31 14:34:17,11572
10577,428,2,4.99,2005-08-01 13:46:38,11574
601,429,2,7.99,2005-05-28 14:08:22,11579
6977,429,1,6.99,2005-07-27 00:40:50,11589
8136,429,2,1.99,2005-07-28 20:05:48,11591
30,430,2,2.99,2005-05-25 04:01:32,11598
1207,430,2,0.99,2005-06-15 02:27:08,11600
1274,430,1,2.99,2005-06-15 07:52:52,11601
1538,430,1,2.99,2005-06-16 01:05:50,11602
1759,430,1,6.99,2005-06-16 17:46:37,11603
3153,430,2,0.99,2005-06-20 20:44:15,11605
6043,430,2,0.99,2005-07-11 03:18:10,11610
8560,430,1,4.99,2005-07-29 11:27:27,11611
2096,431,1,4.99,2005-06-17 18:33:04,11622
10508,431,2,0.99,2005-08-01 11:23:27,11633
11538,431,2,2.99,2005-08-17 00:44:04,11636
13587,431,2,2.99,2006-02-14 15:16:03,11642
550,432,1,5.99,2005-05-28 07:39:16,11644
3194,432,2,4.99,2005-06-20 23:59:57,11648
5322,432,1,6.99,2005-07-09 16:28:13,11652
5990,432,1,4.99,2005-07-11 01:03:14,11654
9916,432,2,4.99,2005-07-31 14:54:52,11659
15713,432,1,6.99,2005-08-23 10:56:15,11665
4158,433,2,0.99,2005-07-07 09:05:42,11669
5457,433,2,0.99,2005-07-09 22:33:14,11671
7821,433,1,4.99,2005-07-28 08:31:23,11676
8414,433,1,5.99,2005-07-29 06:48:35,11678
9294,433,1,3.99,2005-07-30 16:14:37,11681
10663,433,1,4.99,2005-08-01 16:51:08,11682
12669,433,2,6.99,2005-08-18 19:17:47,11684
15502,433,1,5.99,2005-08-23 02:40:04,11690
1225,434,1,0.99,2005-06-15 03:45:35,11692
2494,434,1,3.99,2005-06-18 22:15:09,11696
3037,434,2,2.99,2005-06-20 12:28:03,11698
7260,434,1,6.99,2005-07-27 11:09:28,11704
9350,434,1,4.99,2005-07-30 18:24:30,11707
12624,434,2,7.99,2005-08-18 17:35:00,11712
15385,434,2,4.99,2005-08-22 22:37:34,11717
806,435,1,4.99,2005-05-29 18:31:30,11719
6935,435,1,2.99,2005-07-26 23:13:10,11726
8386,435,1,5.99,2005-07-29 05:45:30,11727
9269,435,2,0.99,2005-07-30 15:02:33,11729
12046,435,2,0.99,2005-08-17 20:47:46,11736
14696,435,1,4.99,2005-08-21 20:48:05,11739
14850,435,1,0.99,2005-08-22 02:16:55,11741
8097,436,2,9.99,2005-07-28 18:32:49,11755
10216,436,2,3.99,2005-08-01 01:06:27,11759
11160,436,2,0.99,2005-08-02 10:05:30,11760
11615,436,2,4.99,2005-08-17 03:54:35,11762
13533,436,1,3.99,2005-08-20 03:30:00,11768
192,437,1,2.99,2005-05-26 06:20:37,11773
656,437,2,4.99,2005-05-28 20:18:24,11774
9333,437,2,2.99,2005-07-30 17:53:45,11787
23,438,2,4.99,2005-05-25 02:40:21,11796
1779,438,2,0.99,2005-06-16 18:55:11,11800
6138,438,2,4.99,2005-07-11 08:36:04,11810
6563,438,1,3.99,2005-07-12 05:34:09,11811
7598,438,1,0.99,2005-07-27 23:36:01,11815
8547,438,2,2.99,2005-07-29 11:10:15,11816
9082,438,1,3.99,2005-07-30 08:11:22,11817
11644,438,2,4.99,2005-08-17 04:49:46,11821
14582,438,2,5.99,2005-08-21 17:08:33,11826
2097,439,2,4.99,2005-06-17 18:40:04,11834
2992,439,1,2.99,2005-06-20 09:11:51,11836
3294,439,1,6.99,2005-06-21 07:03:23,11837
4528,439,1,2.99,2005-07-08 03:24:54,11839
4813,439,1,4.99,2005-07-08 17:09:56,11840
5893,439,1,2.99,2005-07-10 20:05:30,11842
9275,439,1,0.99,2005-07-30 15:09:15,11848
4946,440,1,7.99,2005-07-08 22:46:23,11867
7585,440,2,4.99,2005-07-27 23:18:22,11872
9001,440,1,4.99,2005-07-30 04:59:41,11875
9547,440,1,4.99,2005-07-31 01:52:34,11877
13384,440,2,4.99,2005-08-19 21:38:51,11880
14555,440,1,0.99,2005-08-21 16:03:02,11882
15925,440,1,4.99,2005-08-23 18:15:06,11885
13106,440,1,4.99,2006-02-14 15:16:03,11886
823,441,1,4.99,2005-05-29 21:39:37,11887
2328,441,2,4.99,2005-06-18 10:17:21,11889
4084,441,1,8.99,2005-07-07 05:16:00,11892
4208,441,2,0.99,2005-07-07 11:34:22,11893
8575,441,1,4.99,2005-07-29 11:52:47,11902
8617,441,2,4.99,2005-07-29 13:46:14,11903
9644,441,2,10.99,2005-07-31 05:40:35,11904
13932,441,1,4.99,2005-08-20 17:17:00,11911
632,442,1,5.99,2005-05-28 17:37:50,11917
9873,442,2,5.99,2005-07-31 13:32:18,11936
15207,442,2,2.99,2005-08-22 16:35:25,11946
3510,443,2,5.99,2005-07-06 00:27:41,11949
6913,443,1,4.99,2005-07-12 22:18:12,11951
7987,443,1,9.99,2005-07-28 14:36:52,11955
13489,443,1,2.99,2005-08-20 01:29:06,11963
15182,443,1,0.99,2005-08-22 15:47:05,11966
15393,443,2,4.99,2005-08-22 23:04:09,11967
201,444,1,8.99,2005-05-26 07:13:45,11969
3415,444,2,5.99,2005-06-21 16:59:49,11976
13488,444,1,0.99,2005-08-20 01:28:42,11993
15557,444,1,0.99,2005-08-23 04:52:17,11997
4193,445,1,0.99,2005-07-07 10:57:21,12002
5225,445,2,2.99,2005-07-09 12:10:16,12003
7351,445,2,2.99,2005-07-27 14:37:36,12005
7971,445,2,4.99,2005-07-28 14:00:47,12006
8851,445,1,8.99,2005-07-29 23:26:19,12007
8911,445,2,0.99,2005-07-30 01:30:57,12008
9625,445,2,4.99,2005-07-31 04:30:48,12009
10007,445,1,0.99,2005-07-31 17:54:58,12010
13586,445,2,0.99,2005-08-20 05:40:33,12017
14612,445,1,6.99,2005-08-21 18:03:15,12018
14673,445,2,2.99,2005-08-21 20:01:18,12019
14866,445,1,6.99,2005-08-22 03:11:35,12020
15123,445,1,3.99,2005-08-22 12:48:44,12022
15791,445,1,6.99,2005-08-23 14:02:13,12023
2520,446,2,6.99,2005-06-19 00:29:00,12030
6454,446,2,0.99,2005-07-12 01:00:12,12037
6734,446,1,6.99,2005-07-12 14:04:24,12040
7089,446,2,0.99,2005-07-27 04:43:42,12042
11051,446,1,3.99,2005-08-02 06:23:39,12051
6690,447,1,1.99,2005-07-12 12:23:02,12068
8537,447,1,8.99,2005-07-29 10:44:54,12069
10425,447,1,2.99,2005-08-01 08:23:25,12073
12511,447,2,0.99,2005-08-18 13:23:19,12077
15997,447,1,4.99,2005-08-23 20:40:31,12083
1123,448,2,2.99,2005-05-31 16:48:43,12086
1313,448,1,5.99,2005-06-15 10:18:34,12087
2697,448,2,0.99,2005-06-19 13:29:08,12089
3347,448,2,5.99,2005-06-21 11:08:32,12091
6341,448,2,2.99,2005-07-11 19:48:02,12099
6985,448,2,4.99,2005-07-27 00:57:42,12100
9178,448,1,10.99,2005-07-30 11:58:50,12101
12446,448,1,2.99,2005-08-18 10:56:29,12104
13220,448,1,2.99,2005-08-19 15:42:32,12105
13250,448,2,3.99,2005-08-19 16:47:55,12106
14580,448,1,3.99,2005-08-21 16:56:39,12108
14711,448,1,2.99,2005-08-21 21:22:07,12109
15358,448,2,9.99,2005-08-22 21:29:14,12110
1295,449,2,4.99,2005-06-15 09:17:20,12117
7803,449,2,3.99,2005-07-28 07:52:13,12125
10416,449,1,4.99,2005-08-01 08:08:39,12129
10516,449,1,6.99,2005-08-01 11:41:55,12130
548,450,2,3.99,2005-05-28 07:34:56,12134
1639,450,2,4.99,2005-06-16 08:33:39,12135
1914,450,2,2.99,2005-06-17 05:25:54,12137
3570,450,1,3.99,2005-07-06 03:23:43,12142
8733,450,2,4.99,2005-07-29 18:26:34,12148
10432,450,2,2.99,2005-08-01 08:43:21,12149
13731,450,2,4.99,2005-08-20 10:22:08,12152
15019,450,2,0.99,2005-08-22 08:52:53,12156
15327,450,1,4.99,2005-08-22 20:31:24,12157
15419,450,2,4.99,2005-08-22 23:54:36,12158
14172,450,1,0.99,2006-02-14 15:16:03,12159
328,451,2,2.99,2005-05-27 01:29:31,12161
2917,451,2,0.99,2005-06-20 04:08:35,12168
5005,451,1,3.99,2005-07-09 01:21:44,12174
13100,451,2,2.99,2005-08-19 10:55:45,12186
13252,451,2,2.99,2005-08-19 16:50:50,12187
13380,451,2,0.99,2005-08-19 21:36:58,12188
714,452,2,2.99,2005-05-29 04:15:21,12194
1794,452,1,3.99,2005-06-16 20:08:37,12198
2263,452,1,0.99,2005-06-18 05:57:47,12199
2504,452,1,0.99,2005-06-18 23:19:53,12201
3791,452,1,2.99,2005-07-06 14:24:56,12204
6959,452,2,2.99,2005-07-27 00:07:51,12212
11715,452,2,4.99,2005-08-17 07:40:55,12216
13642,452,1,3.99,2005-08-20 07:42:17,12221
2853,453,1,7.99,2005-06-19 23:09:41,12226
4805,453,2,2.99,2005-07-08 16:59:12,12231
6752,453,1,4.99,2005-07-12 14:53:15,12233
9406,453,2,6.99,2005-07-30 20:24:00,12236
14644,453,2,4.99,2005-08-21 19:12:12,12244
1844,454,2,7.99,2005-06-16 23:53:53,12250
2666,454,2,9.99,2005-06-19 11:17:12,12256
5088,454,2,4.99,2005-07-09 05:45:16,12261
8481,454,2,2.99,2005-07-29 08:45:57,12265
10005,454,1,3.99,2005-07-31 17:53:51,12269
13513,454,2,2.99,2005-08-20 02:27:53,12273
14799,454,1,0.99,2005-08-22 00:44:57,12276
15012,454,2,4.99,2005-08-22 08:42:32,12278
15301,454,1,3.99,2005-08-22 19:44:16,12279
343,455,2,0.99,2005-05-27 04:13:41,12282
1802,455,1,1.99,2005-06-16 20:23:30,12284
4195,455,2,2.99,2005-07-07 11:00:02,12287
4861,455,1,8.99,2005-07-08 18:57:30,12288
5504,455,1,6.99,2005-07-10 00:36:38,12290
6729,455,2,4.99,2005-07-12 13:58:23,12291
7498,455,2,4.99,2005-07-27 20:09:31,12293
19,456,2,4.99,2005-05-25 01:17:24,12305
1700,456,1,0.99,2005-06-16 13:18:23,12307
13144,456,1,8.99,2005-08-19 12:45:55,12323
13547,456,1,4.99,2005-08-20 03:53:16,12325
1727,457,2,0.99,2005-06-16 15:21:47,12332
4600,457,2,5.99,2005-07-08 06:48:37,12340
6467,457,1,7.99,2005-07-12 01:22:03,12342
8502,457,1,2.99,2005-07-29 09:15:41,12345
11956,457,2,6.99,2005-08-17 17:22:05,12347
3322,458,2,0.99,2005-06-21 08:42:37,12359
5412,458,1,2.99,2005-07-09 20:23:52,12361
5572,458,1,0.99,2005-07-10 03:49:00,12362
6654,458,1,1.99,2005-07-12 11:06:28,12366
7923,458,2,3.99,2005-07-28 12:08:29,12367
3041,459,2,4.99,2005-06-20 12:35:44,12382
5301,459,1,3.99,2005-07-09 15:42:10,12387
7820,459,1,5.99,2005-07-28 08:28:51,12394
7913,459,1,6.99,2005-07-28 11:47:23,12395
10233,459,1,6.99,2005-08-01 01:54:23,12403
10255,459,2,4.99,2005-08-01 02:46:13,12404
10499,459,1,7.99,2005-08-01 11:00:20,12405
12629,459,1,7.99,2005-08-18 17:40:33,12408
14315,459,1,3.99,2005-08-21 07:56:39,12411
3820,460,2,4.99,2005-07-06 15:35:26,12420
6613,460,1,4.99,2005-07-12 08:30:07,12423
7125,460,1,6.99,2005-07-27 06:11:00,12425
10754,460,2,10.99,2005-08-01 20:12:33,12428
10926,460,1,1.99,2005-08-02 02:26:37,12429
12056,460,1,5.99,2005-08-17 21:03:48,12431
684,461,1,6.99,2005-05-29 00:13:15,12440
3319,461,2,4.99,2005-06-21 08:25:46,12442
7664,461,2,2.99,2005-07-28 02:24:23,12448
13269,461,1,2.99,2005-08-19 17:34:00,12459
15067,461,1,2.99,2005-08-22 10:49:21,12462
15411,461,2,2.99,2005-08-22 23:35:41,12465
15613,461,2,7.99,2005-08-23 07:03:19,12467
1773,462,2,5.99,2005-06-16 18:13:43,12470
4500,462,1,4.99,2005-07-08 02:10:01,12473
7295,462,2,8.99,2005-07-27 12:38:47,12479
8290,462,1,3.99,2005-07-29 02:24:08,12486
8757,462,2,2.99,2005-07-29 19:19:10,12487
11639,462,2,6.99,2005-08-17 04:43:29,12490
13041,462,2,8.99,2005-08-19 09:05:38,12495
15581,462,2,2.99,2005-08-23 05:42:13,12498
16013,462,1,0.99,2005-08-23 21:17:17,12500
560,463,1,1.99,2005-05-28 08:53:02,12501
5157,463,1,2.99,2005-07-09 08:52:12,12507
9954,463,1,2.99,2005-07-31 15:57:07,12515
14689,463,1,0.99,2005-08-21 20:33:00,12523
305,464,1,3.99,2005-05-26 21:22:07,12526
5910,464,1,4.99,2005-07-10 20:51:34,12533
