release_year,film_id,original_language_id,description,title,replacement_cost,rental_rate,language,rental_duration,length,rating
2006,917,,A Boring Drama of a Man And a Forensic Psychologist who must Face a Frisbee in Ancient India,TUXEDO MILE,24.99,2.99,English,3,152,R
2006,918,,A Touching Display of a Frisbee And a Boat who must Kill a Girl in A MySQL Convention,TWISTED PIRATES,23.99,4.99,English,4,152,PG
2006,919,,A Emotional Display of a Husband And a A Shark who must Succumb a Madman in A Manhattan Penthouse,TYCOON GATHERING,17.99,4.99,English,3,82,G
2006,920,,A Amazing Character Study of a Robot And a Student who must Chase a Robot in Australia,UNBREAKABLE KARATE,16.99,0.99,English,3,62,G
2006,921,,A Intrepid Yarn of a Explorer And a Pastry Chef who must Pursue a Mad Cow in A U-Boat,UNCUT SUICIDES,29.99,2.99,English,7,172,PG-13
2006,922,,A Unbelieveable Display of a Crocodile And a Feminist who must Overcome a Moose in An Abandoned Amusement Park,UNDEFEATED DALMATIONS,22.99,4.99,English,7,107,PG-13
2006,923,,A Taut Documentary of a Waitress And a Mad Scientist who must Battle a Technical Writer in New Orleans,UNFAITHFUL KILL,12.99,2.99,English,7,78,R
2006,924,,A Taut Epistle of a Monkey And a Sumo Wrestler who must Vanquish a A Shark in A Baloon Factory,UNFORGIVEN ZOOLANDER,15.99,0.99,English,7,129,PG
2006,925,,A Fast-Paced Reflection of a Cat And a Mad Cow who must Fight a Car in The Sahara Desert,UNITED PILOT,27.99,0.99,English,3,164,R
2006,926,,A Amazing Documentary of a Woman And a Astronaut who must Outrace a Teacher in An Abandoned Fun House,UNTOUCHABLES SUNRISE,11.99,2.99,English,5,120,NC-17
2006,927,,A Fanciful Reflection of a Boy And a Butler who must Pursue a Woman in Berlin,UPRISING UPTOWN,16.99,2.99,English,6,174,NC-17
2006,928,,A Fateful Documentary of a Dog And a Hunter who must Pursue a Teacher in An Abandoned Amusement Park,UPTOWN YOUNG,16.99,2.99,English,5,84,PG
2006,929,,A Touching Display of a Explorer And a Lumberjack who must Fight a Forensic Psychologist in A Shark Tank,USUAL UNTOUCHABLES,21.99,4.99,English,5,128,PG-13
2006,930,,A Fanciful Character Study of a Secret Agent And a Mad Scientist who must Reach a Teacher in Australia,VACATION BOONDOCK,23.99,2.99,English,4,145,R
2006,931,,A Thrilling Display of a Husband And a Butler who must Reach a Pastry Chef in California,VALENTINE VANISHING,9.99,0.99,English,7,48,PG-13
2006,932,,A Astounding Documentary of a Astronaut And a Boy who must Outrace a Sumo Wrestler in Berlin,VALLEY PACKER,21.99,0.99,English,3,73,G
2006,933,,A Epic Story of a Lumberjack And a Monkey who must Confront a Pioneer in A MySQL Convention,VAMPIRE WHALE,11.99,4.99,English,4,126,NC-17
2006,934,,A Fast-Paced Saga of a Girl And a Forensic Psychologist who must Redeem a Girl in Nigeria,VANILLA DAY,20.99,4.99,English,7,122,NC-17
2006,935,,A Intrepid Character Study of a Squirrel And a A Shark who must Kill a Lumberjack in California,VANISHED GARDEN,17.99,0.99,English,5,142,R
2006,936,,A Brilliant Reflection of a Man And a Woman who must Conquer a Pioneer in A MySQL Convention,VANISHING ROCKY,21.99,2.99,English,3,123,NC-17
2006,937,,A Action-Packed Character Study of a Astronaut And a Explorer who must Reach a Monkey in A MySQL Convention,VARSITY TRIP,14.99,2.99,English,7,85,NC-17
2006,938,,A Lacklusture Tale of a Pastry Chef And a Technical Writer who must Confront a Crocodile in An Abandoned Amusement Park,VELVET TERMINATOR,14.99,4.99,English,3,173,R
2006,939,,A Unbelieveable Display of a Mad Scientist And a Mad Scientist who must Outgun a Mad Cow in Ancient Japan,VERTIGO NORTHWEST,17.99,2.99,English,4,90,R
2006,940,,A Insightful Epistle of a Mad Scientist And a Explorer who must Challenge a Cat in The Sahara Desert,VICTORY ACADEMY,19.99,0.99,English,6,64,PG-13
2006,941,,A Lacklusture Display of a Girl And a Astronaut who must Succumb a Student in Australia,VIDEOTAPE ARSENIC,10.99,4.99,English,4,145,NC-17
2006,942,,A Lacklusture Display of a Butler And a Man who must Sink a Explorer in Soviet Georgia,VIETNAM SMOOCHY,27.99,0.99,English,7,174,PG-13
2006,943,,A Boring Yarn of a Pioneer And a Feminist who must Redeem a Cat in An Abandoned Amusement Park,VILLAIN DESPERATE,27.99,4.99,English,4,76,PG-13
2006,944,,A Awe-Inspiring Documentary of a Robot And a Mad Scientist who must Reach a Database Administrator in A Shark Tank,VIRGIN DAISY,29.99,4.99,English,6,179,PG-13
2006,945,,A Emotional Panorama of a Dentist And a Crocodile who must Meet a Boy in Berlin,VIRGINIAN PLUTO,22.99,0.99,English,5,164,R
2006,946,,A Fateful Tale of a Database Administrator And a Squirrel who must Discover a Student in Soviet Georgia,VIRTUAL SPOILERS,14.99,4.99,English,3,144,NC-17
2006,947,,A Thoughtful Documentary of a Dog And a Man who must Sink a Man in A Shark Tank,VISION TORQUE,16.99,0.99,English,5,59,PG-13
2006,948,,A Amazing Panorama of a Pioneer And a Student who must Overcome a Mad Scientist in A Manhattan Penthouse,VOICE PEACH,22.99,0.99,English,6,139,PG-13
2006,949,,A Awe-Inspiring Yarn of a Hunter And a Feminist who must Challenge a Dentist in The Outback,VOLCANO TEXAS,27.99,0.99,English,6,157,NC-17
2006,950,,A Boring Tale of a Dog And a Woman who must Meet a Dentist in California,VOLUME HOUSE,12.99,4.99,English,7,132,PG
2006,951,,A Epic Tale of a Squirrel And a Hunter who must Conquer a Boy in An Abandoned Mine Shaft,VOYAGE LEGALLY,28.99,0.99,English,6,78,PG-13
2006,952,,A Intrepid Drama of a Moose And a Boat who must Kill a Explorer in A Manhattan Penthouse,WAGON JAWS,17.99,2.99,English,7,152,PG
2006,953,,A Intrepid Epistle of a Woman And a Forensic Psychologist who must Succumb a Astronaut in A Manhattan Penthouse,WAIT CIDER,9.99,0.99,English,3,112,PG-13
2006,954,,A Beautiful Saga of a Feminist And a Composer who must Challenge a Moose in Berlin,WAKE JAWS,18.99,4.99,English,7,73,G
2006,955,,A Insightful Panorama of a Teacher And a Teacher who must Overcome a Mad Cow in An Abandoned Fun House,WALLS ARTIST,19.99,4.99,English,7,135,PG
2006,956,,A Insightful Drama of a A Shark And a Pioneer who must Find a Womanizer in The Outback,WANDA CHAMBER,23.99,4.99,English,7,107,PG-13
2006,957,,A Boring Drama of a Teacher And a Sumo Wrestler who must Challenge a Secret Agent in The Canadian Rockies,WAR NOTTING,26.99,4.99,English,7,80,G
2006,958,,A Action-Packed Display of a Mad Cow And a Astronaut who must Kill a Car in Ancient India,WARDROBE PHANTOM,19.99,2.99,English,6,178,G
2006,959,,A Astounding Yarn of a Pioneer And a Crocodile who must Defeat a A Shark in The Outback,WARLOCK WEREWOLF,10.99,2.99,English,6,83,G
2006,960,,A Taut Reflection of a Teacher And a Database Administrator who must Chase a Madman in The Sahara Desert,WARS PLUTO,15.99,2.99,English,5,128,G
2006,961,,A Awe-Inspiring Reflection of a Cat And a Pioneer who must Escape a Hunter in Ancient China,WASH HEAVENLY,22.99,4.99,English,7,161,R
2006,962,,A Fanciful Story of a Database Administrator And a Womanizer who must Fight a Database Administrator in Ancient China,WASTELAND DIVINE,18.99,2.99,English,7,85,PG
2006,963,,A Fast-Paced Yarn of a Dog And a Frisbee who must Conquer a Hunter in Nigeria,WATCH TRACY,12.99,0.99,English,5,78,PG
2006,964,,A Unbelieveable Documentary of a Dentist And a Technical Writer who must Build a Womanizer in Nigeria,WATERFRONT DELIVERANCE,17.99,4.99,English,4,61,G
2006,965,,A Emotional Yarn of a Boat And a Crocodile who must Meet a Moose in Soviet Georgia,WATERSHIP FRONTIER,28.99,0.99,English,6,112,G
2006,966,,A Action-Packed Tale of a Student And a Waitress who must Conquer a Lumberjack in An Abandoned Mine Shaft,WEDDING APOLLO,14.99,0.99,English,3,70,PG
2006,967,,A Fast-Paced Documentary of a Car And a Butler who must Find a Frisbee in A Jet Boat,WEEKEND PERSONAL,26.99,2.99,English,5,134,R
2006,968,,A Fanciful Story of a Man And a Sumo Wrestler who must Outrace a Student in A Monastery,WEREWOLF LOLA,19.99,4.99,English,6,79,G
2006,969,,A Intrepid Drama of a Butler And a Lumberjack who must Challenge a Database Administrator in A Manhattan Penthouse,WEST LION,29.99,4.99,English,4,159,G
2006,970,,A Lacklusture Tale of a Butler And a Husband who must Face a Boy in Ancient China,WESTWARD SEABISCUIT,11.99,0.99,English,7,52,NC-17
2006,971,,A Intrepid Story of a Pastry Chef And a Database Administrator who must Kill a Feminist in A MySQL Convention,WHALE BIKINI,11.99,4.99,English,4,109,PG-13
2006,972,,A Intrepid Story of a Dentist And a Hunter who must Confront a Monkey in Ancient Japan,WHISPERER GIANT,24.99,4.99,English,4,59,PG-13
2006,973,,A Awe-Inspiring Epistle of a Teacher And a Feminist who must Confront a Pioneer in Ancient Japan,WIFE TURN,27.99,4.99,English,3,183,NC-17
2006,974,,A Beautiful Story of a Monkey And a Sumo Wrestler who must Conquer a A Shark in A MySQL Convention,WILD APOLLO,24.99,0.99,English,4,181,R
2006,975,,A Brilliant Panorama of a Boat And a Astronaut who must Challenge a Teacher in A Manhattan Penthouse,WILLOW TRACY,22.99,2.99,English,6,137,R
2006,976,,A Touching Saga of a Madman And a Forensic Psychologist who must Build a Sumo Wrestler in An Abandoned Mine Shaft,WIND PHANTOM,12.99,0.99,English,6,111,R
2006,977,,A Astounding Character Study of a Womanizer And a Hunter who must Escape a Robot in A Monastery,WINDOW SIDE,25.99,2.99,English,3,85,R
2006,978,,A Unbelieveable Saga of a Forensic Psychologist And a Student who must Face a Squirrel in The First Manned Space Station,WISDOM WORKER,12.99,0.99,English,3,98,R
2006,979,,A Awe-Inspiring Drama of a Secret Agent And a Hunter who must Fight a Moose in Nigeria,WITCHES PANIC,10.99,4.99,English,6,100,NC-17
2006,980,,A Lacklusture Display of a Robot And a Girl who must Defeat a Sumo Wrestler in A MySQL Convention,WIZARD COLDBLOODED,12.99,4.99,English,4,75,PG
2006,981,,A Fast-Paced Drama of a Squirrel And a Robot who must Succumb a Technical Writer in A Manhattan Penthouse,WOLVES DESIRE,13.99,0.99,English,7,55,NC-17
2006,982,,A Insightful Documentary of a Waitress And a Butler who must Vanquish a Composer in Australia,WOMEN DORADO,23.99,0.99,English,4,126,R
2006,983,,A Unbelieveable Documentary of a Teacher And a Monkey who must Defeat a Explorer in A U-Boat,WON DARES,18.99,2.99,English,7,105,PG
2006,984,,A Boring Panorama of a Woman And a Madman who must Overcome a Butler in A U-Boat,WONDERFUL DROP,20.99,2.99,English,3,126,NC-17
2006,985,,A Awe-Inspiring Character Study of a Waitress And a Car who must Pursue a Mad Scientist in The First Manned Space Station,WONDERLAND CHRISTMAS,19.99,4.99,English,4,111,PG
2006,986,,A Brilliant Saga of a Boat And a Mad Scientist who must Meet a Moose in Ancient India,WONKA SEA,24.99,2.99,English,6,85,NC-17
2006,987,,A Action-Packed Reflection of a Composer And a Mad Scientist who must Face a Pioneer in A MySQL Convention,WORDS HUNTER,13.99,2.99,English,3,116,PG
2006,988,,A Action-Packed Yarn of a Secret Agent And a Technical Writer who must Battle a Sumo Wrestler in The First Manned Space Station,WORKER TARZAN,26.99,2.99,English,7,139,R
2006,989,,A Stunning Epistle of a Dentist And a Dog who must Kill a Madman in Ancient China,WORKING MICROCOSMOS,22.99,4.99,English,4,74,R
2006,990,,A Unbelieveable Tale of a Pioneer And a Astronaut who must Overcome a Robot in An Abandoned Amusement Park,WORLD LEATHERNECKS,13.99,0.99,English,3,171,PG-13
2006,991,,A Thrilling Drama of a Madman And a Dentist who must Conquer a Boy in The Outback,WORST BANGER,26.99,2.99,English,4,185,PG
2006,992,,A Intrepid Reflection of a Technical Writer And a Hunter who must Defeat a Sumo Wrestler in A Monastery,WRATH MILE,17.99,0.99,English,5,176,NC-17
2006,993,,A Emotional Saga of a Crocodile And a Sumo Wrestler who must Discover a Mad Cow in New Orleans,WRONG BEHAVIOR,10.99,2.99,English,6,178,PG-13
2006,994,,A Awe-Inspiring Panorama of a Robot And a Boat who must Overcome a Feminist in A U-Boat,WYOMING STORM,29.99,4.99,English,6,100,PG-13
2006,995,,A Amazing Display of a Robot And a Astronaut who must Fight a Womanizer in Berlin,YENTL IDAHO,11.99,4.99,English,5,86,R
2006,996,,A Unbelieveable Yarn of a Boat And a Database Administrator who must Meet a Boy in The First Manned Space Station,YOUNG LANGUAGE,9.99,0.99,English,6,183,G
2006,998,,A Fateful Yarn of a Composer And a Man who must Face a Boy in The Canadian Rockies,ZHIVAGO CORE,10.99,0.99,English,6,105,NC-17
2006,999,,A Fateful Reflection of a Waitress And a Boat who must Discover a Sumo Wrestler in Ancient China,ZOOLANDER FICTION,28.99,2.99,English,5,101,R
2006,1000,,A Intrepid Panorama of a Mad Scientist And a Boy who must Redeem a Boy in A Monastery,ZORRO ARK,18.99,4.99,English,3,50,NC-17
