assay_tax_id,assay_tissue,cell_id,variant_id,assay_subcellular_fraction,assay_cell_type,chembl_id,assay_organism,assay_test_type,confidence_score,doc_id,assay_category,description,relationship_type,bao_format,src_assay_id,curated_by,tid,assay_id,assay_strain,src_id,tissue_id,assay_type
,,,,,,CHEMBL615574,,,0,13020,,Inhibition of [3H]- 5-HT binding to 5-hydroxytryptamine 1 receptor at 10e-5 M,U,BAO_0000019,,Autocuration,22226,554,,1,,B
,,,,,,CHEMBL615575,,,0,13021,,Inhibition of [3H]5-HT binding to 5-hydroxytryptamine 1 receptor of central nervous system,U,BAO_0000019,,Autocuration,22226,555,,1,,B
,,,,,,CHEMBL615576,,,8,14532,,Inhibitory activity against 5-hydroxytryptamine 1 receptor using [3H]5-HT as radioligand at 10e-5 M concentration,H,BAO_0000357,,Autocuration,10619,556,,1,,B
,,,,,,CHEMBL615577,,,8,14118,,Binding affinity against 5-hydroxytryptamine 1 receptor using [3H]5-HT as radioligand,H,BAO_0000357,,Autocuration,10619,557,,1,,B
,Hippocampus,,,,,CHEMBL615578,,,8,11884,,Binding affinity at 5-hydroxytryptamine 1A receptor in bovine hippocampal preparation using [3H]8-OH-DPAT,H,BAO_0000221,,Autocuration,51,558,,1,10000000.0,B
,,,,,,CHEMBL615579,,,8,13969,,Binding affinity against 5-hydroxytryptamine 1A receptor was measured using [3H]8-OH-DPAT as radioligand,H,BAO_0000357,,Expert,51,559,,1,,B
,,,,,,CHEMBL615580,,,8,13392,,Binding affinity for 5-hydroxytryptamine 1A receptor,H,BAO_0000357,,Expert,51,560,,1,,B
,,,,,,CHEMBL615581,,,8,14430,,Affinity towards 5-hydroxytryptamine 1A receptor in membranes from bovine hippocampus using [3H]OH-DPAT,H,BAO_0000019,,Expert,51,561,,1,,B
,Hippocampus,,,,,CHEMBL615582,,,8,12248,,Compound was evaluated for the binding affinity against [3H]8-OH-DPAT-labeled 5-hydroxytryptamine 1A receptor sites in bovine hippocampus,H,BAO_0000221,,Autocuration,51,562,,1,10000000.0,B
,Hippocampus,,,,,CHEMBL615583,,,8,12249,,Compound was evaluated for the binding affinity against [3H]8-OH-DPAT-labeled 5-hydroxytryptamine 1A receptor sites in bovine hippocampus,H,BAO_0000221,,Autocuration,51,563,,1,10000000.0,B
,Hippocampus,,,,,CHEMBL615584,,,8,9995,,In vitro inhibition of [3H]5-HT (2 nM) binding to 5-HT1A receptor from bovine hippocampus,H,BAO_0000221,,Autocuration,51,564,,1,10000000.0,B
,Hippocampus,,,,,CHEMBL833691,,,8,9995,,In vitro inhibition of [3H]5-HT (2 nM) binding to 5-hydroxytryptamine 1A receptor from bovine hippocampus,H,BAO_0000221,,Autocuration,51,565,,1,10000000.0,B
,Hippocampus,,,,,CHEMBL615585,,,8,9995,,In vitro inhibition of azido-[125I]-IPAPP (0.25 nM) binding to 5-HT1A receptor from bovine hippocampus,H,BAO_0000221,,Autocuration,51,566,,1,10000000.0,B
,Hippocampus,,,,,CHEMBL615586,,,8,9995,,In vitro inhibition of [125I]IPAPP (0.25 nM) binding to 5-HT1A receptor from bovine hippocampus,H,BAO_0000221,,Autocuration,51,567,,1,10000000.0,B
,Hippocampus,,,,,CHEMBL884524,,,8,9995,,In vitro inhibition of [125I]IPAPP (2.5 nM) binding to 5-hydroxytryptamine 1A receptor from bovine hippocampus,H,BAO_0000221,,Autocuration,51,568,,1,10000000.0,B
,Hippocampus,,,,,CHEMBL615587,,,8,12249,,Inhibitory concentration against [3H]8-OH-DPAT-labeled 5-hydroxytryptamine 1A receptor sites in bovine hippocampus,H,BAO_0000221,,Autocuration,51,569,,1,10000000.0,B
,Hippocampus,,,,,CHEMBL615588,,,8,11799,,"Compound was tested for binding affinity against 5-hydroxytryptamine 1A receptor from bovine hippocampus, used [3H]8-OH-DPAT as radioligand",H,BAO_0000221,,Autocuration,51,570,,1,10000000.0,B
10116.0,,,,Membranes,,CHEMBL615589,Rattus norvegicus,,9,14331,,Displacement of [3H]8-OH-DPAT from 5-hydroxytryptamine 1A receptor of rat hippocampal membranes,D,BAO_0000249,,Expert,10576,571,,1,,B
9913.0,Hippocampus,,,,,CHEMBL615442,Bos taurus,,8,11884,,Displacement of [3H]8-OH-DPAT from 5-hydroxytryptamine 1A receptor of bovine hippocampus.,H,BAO_0000221,,Expert,51,572,,1,10000000.0,B
,Hippocampus,,,,,CHEMBL615443,,,8,14331,,Binding affinity of compound towards 5-hydroxytryptamine 1A receptor using [3H]8-OH-DPAT (0.5 nM) ligand in hippocampus + frontal bovine was determined,H,BAO_0000221,,Autocuration,51,573,,1,10000000.0,B
,Hippocampus,,,,,CHEMBL615444,,,8,11701,,Compound was evaluated for its ability to displace [3H]DPAT from 5-HT1A receptor in homogenates of bovine hippocampus,H,BAO_0000221,,Autocuration,51,574,,1,10000000.0,B
,Hippocampus,,,,,CHEMBL615445,,,8,11701,,Ability to displace [3H]-DPAT from 5-hydroxytryptamine 1A receptor in homogenates of bovine hippocampus.,H,BAO_0000221,,Expert,51,575,,1,10000000.0,B
,Hippocampus,,,,,CHEMBL615446,,,8,12248,,Compound was evaluated for the binding affinity against [3H]8-OH-DPAT-labeled 5-hydroxytryptamine 1A receptor in bovine hippocampus,H,BAO_0000221,,Autocuration,51,576,,1,10000000.0,B
,,449.0,,,CHO,CHEMBL615447,,,8,12248,,Compound was evaluated for the binding affinity against [3H]8-OH-DPAT-labeled 5-hydroxytryptamine 1A receptor sites in CHO cells,H,BAO_0000219,,Autocuration,51,577,,1,,B
,Hippocampus,,,,,CHEMBL615448,,,8,12248,,Binding affinity against [3H]8-OH-DPAT-labeled 5-hydroxytryptamine 1A receptor sites in bovine hippocampus,H,BAO_0000221,,Expert,51,578,,1,10000000.0,B
,Hippocampus,,,,,CHEMBL615449,,,8,12249,,Binding affinity against [3H]8-OH-DPAT-labeled 5-hydroxytryptamine 1A receptor sites in bovine hippocampus,H,BAO_0000221,,Expert,51,579,,1,10000000.0,B
,,449.0,,,CHO,CHEMBL615450,,,8,12248,,Compound was evaluated for the binding affinity against [3H]8-OH-DPAT-labeled 5-hydroxytryptamine 1A receptor sites in cloned CHO cells,H,BAO_0000219,,Autocuration,51,580,,1,,B
,Hippocampus,,,,,CHEMBL615451,,,8,11799,,"Binding affinity against 5-hydroxytryptamine 1A receptor from bovine hippocampus, used [3H]8-OH-DPAT as radioligand",H,BAO_0000221,,Expert,51,581,,1,10000000.0,B
,,,,,,CHEMBL615452,,,8,634,,Compound was tested for its binding affinity against 5-hydroxytryptamine 1A receptor using [3H]8-OH-DPAT radioligand,H,BAO_0000357,,Autocuration,51,582,,1,,B
,Hippocampus,,,,,CHEMBL615453,,,8,9995,,In vitro inhibition of [3H]5-HT (2 nM) binding to 5-HT1A receptor from bovine hippocampus,H,BAO_0000221,,Autocuration,51,583,,1,10000000.0,B
,Hippocampus,,,,,CHEMBL615454,,,8,9995,,In vitro inhibition of [3H]5-HT (2 nM) binding to 5-hydroxytryptamine 1A receptor from bovine hippocampus,H,BAO_0000221,,Autocuration,51,584,,1,10000000.0,B
,Hippocampus,,,,,CHEMBL615455,,,8,9995,,In vitro inhibition of [3H]DPAT (1 nM) binding to 5-HT1A receptor from bovine hippocampus,H,BAO_0000221,,Autocuration,51,585,,1,10000000.0,B
,Hippocampus,,,,,CHEMBL615456,,,8,9995,,In vitro inhibition of [3H]DPAT (1 nM) binding to 5-hydroxytryptamine 1A receptor from bovine hippocampus,H,BAO_0000221,,Autocuration,51,586,,1,10000000.0,B
,Hippocampus,,,,,CHEMBL615457,,,8,9995,,In vitro inhibition of [3H]DPAT (1 nM) binding to 5-HT1A receptor from bovine hippocampus,H,BAO_0000221,,Autocuration,51,587,,1,10000000.0,B
,Hippocampus,,,,,CHEMBL615458,,,8,12210,,In vivo binding affinity towards [3H]8-OH-DPAT-labeled 5-hydroxytryptamine 1A receptor sites in bovine hippocampus.,H,BAO_0000218,,Expert,51,588,,1,10000000.0,B
,Hippocampus,,,,,CHEMBL615459,,,8,13311,,Tested for activity against 5-hydroxytryptamine 1A receptor from bovine hippocampus,H,BAO_0000221,,Expert,51,589,,1,10000000.0,B
9606.0,,449.0,,,CHO,CHEMBL615460,Homo sapiens,,9,2331,,"Tested in vitro for the inhibition of [3H]8-OH-DPAT binding to 5-hydroxytryptamine 1A receptor, expressed in cloned CHO cells.",D,BAO_0000219,,Expert,51,590,,1,,B
10141.0,,,,,,CHEMBL615461,Cavia porcellus,,8,1375,,Compound was tested for the inhibition of forskolin-stimulated adenylate cyclase at 5-hydroxytryptamine 1A receptor in guinea pig,H,BAO_0000019,,Autocuration,51,591,,1,,F
10141.0,,,,,,CHEMBL615462,Cavia porcellus,,8,1375,,Compound was tested for the inhibition of forskolin-stimulated adenylate cyclase at 5-hydroxytryptamine 1A receptor in guinea pig; NT means not tested,H,BAO_0000019,,Autocuration,51,592,,1,,F
10141.0,Hippocampus,,,,,CHEMBL615463,Cavia porcellus,,8,11574,,Effect on forskolin stimulated adenylate cyclase activity at 5-hydroxytryptamine 1A receptor of guinea pig hippocampus.,H,BAO_0000221,,Autocuration,51,593,,1,10000000.0,F
10141.0,Ileum,,,,,CHEMBL615464,Cavia porcellus,,8,12867,,Ability to antagonize Acetylcholine induced contractile responses in Guinea pig ileum for 5-HT1A receptor.,H,BAO_0000221,,Autocuration,51,594,,1,2116.0,B
10141.0,Ileum,,,,,CHEMBL615465,Cavia porcellus,,8,12867,,Ability to antagonize Acetylcholine induced contractile responses in Guinea pig ileum for 5-HT1A receptor. Inactive at dose level of 1.0 uM,H,BAO_0000221,,Autocuration,51,595,,1,2116.0,B
10141.0,Ileum,,,,,CHEMBL615466,Cavia porcellus,,8,12867,,Ability to antagonize electrical induced contractile responses in Guinea pig ileum for 5-HT1A receptor.,H,BAO_0000221,,Autocuration,51,596,,1,2116.0,B
10141.0,Ileum,,,,,CHEMBL615467,Cavia porcellus,,8,12867,,Ability to antagonize electrical induced contractile responses in Guinea pig ileum for 5-HT1A receptor. Inactive at dose level of 1.0 uM,H,BAO_0000221,,Autocuration,51,597,,1,2116.0,B
10141.0,Ileum,,,,,CHEMBL615468,Cavia porcellus,,8,12867,,Ability to antagonize electrical induced contractile responses in Guinea pig ileum for 5-HT1A receptor. Inactive at dose level of 1.0 uM,H,BAO_0000221,,Autocuration,51,598,,1,2116.0,B
10141.0,Ileum,,,,,CHEMBL615469,Cavia porcellus,,8,12867,,Ability to antagonize electrical induced contractile responses in Guinea pig ileum for 5-HT1A receptor; Inactive at dose level of 1.0 uM,H,BAO_0000221,,Autocuration,51,599,,1,2116.0,B
10141.0,,,,,,CHEMBL615470,Cavia porcellus,,8,11574,,Binding affinity against 5-hydroxytryptamine 1A receptor,H,BAO_0000357,,Autocuration,51,600,,1,,B
10141.0,,,,,,CHEMBL615471,Cavia porcellus,,8,13114,,Compound is evaluated for in vitro receptor binding affinity against 5-hydroxytryptamine 1A receptor,H,BAO_0000357,,Autocuration,51,601,,1,,B
10141.0,,,,,,CHEMBL615472,Cavia porcellus,,8,13181,,Binding affinity was determined against 5-hydroxytryptamine 1A receptor,H,BAO_0000357,,Autocuration,51,602,,1,,B
10141.0,Hippocampus,,,,,CHEMBL883242,Cavia porcellus,,8,10639,,Inhibition of Forskolin-stimulated adenylate cyclase activity against 5-hydroxytryptamine 1A receptor of guinea pig hippocampus,H,BAO_0000221,,Autocuration,106,603,,1,10000000.0,B
10141.0,Hippocampus,,,,,CHEMBL615473,Cavia porcellus,,8,10639,,Inhibition of Forskolin-stimulated adenylate cyclase activity against 5-hydroxytryptamine 1A receptor of guinea pig hippocampus,H,BAO_0000221,,Autocuration,106,604,,1,10000000.0,F
10029.0,,449.0,,,CHO,CHEMBL615474,Cricetulus griseus,,8,11883,,In vitro binding affinity against 5-hydroxytryptamine 1A receptor using [3H]-8-OH-DPAT as radioligand in CHO cells (sc),H,BAO_0000218,,Autocuration,11863,605,,1,,B
,,,,,,CHEMBL615475,,,8,17785,,Fraction involved in salt bridge interactions with Asp3:11 part of the 5-hydroxytryptamine 1A receptor,H,BAO_0000357,,Autocuration,51,606,,1,,B
,,308.0,,,HeLa,CHEMBL615476,,,8,1558,,Compound was tested for its ability to inhibit forskolin-stimulated activity of adenylate cyclase coupled to human 5-HT 1A receptor in HeLa cells; value ranges from 85-370,H,BAO_0000219,,Autocuration,51,607,,1,,F
,,308.0,,,HeLa,CHEMBL615477,,,8,1558,,Compound was tested for its ability to inhibit forskolin-stimulated activity of adenylate cyclase coupled to human 5-hydroxytryptamine 1A receptor in HeLa cells; value ranges from 95-320,H,BAO_0000219,,Autocuration,51,608,,1,,F
,,,,,,CHEMBL615478,,,8,15740,,EC50 for inhibition of 50 uM forskolin-stimulated cAMP accumulation against 5-hydroxytryptamine 1A receptor,H,BAO_0000019,,Autocuration,51,609,,1,,F
,,449.0,,,CHO,CHEMBL615160,,,8,17624,,Effective concentration against binding of radioligand [35S]GTP-gamma-S in CHO cells expressing human 5-hydroxytryptamine 1A receptor,H,BAO_0000219,,Autocuration,51,610,,1,,F
,,449.0,,,CHO,CHEMBL615161,,,8,17624,,Effective concentration against binding of radioligand [35S]GTP-gamma-S in CHO cells expressing human 5-hydroxytryptamine 1A receptor,H,BAO_0000219,,Expert,51,611,,1,,F
,,449.0,,,CHO,CHEMBL615162,,,8,17624,,Effective concentration against binding of radioligand [35S]GTP-gamma-S in CHO cells expressing human 5-hydroxytryptamine 1A receptor; nd=Not determined,H,BAO_0000219,,Autocuration,51,612,,1,,F
,,449.0,,,CHO,CHEMBL615163,,,8,17624,,Effective concentration against binding of radioligand [35S]GTP-gamma-S in CHO cells expressing human 5-hydroxytryptamine 1A receptor; nd=not determined,H,BAO_0000219,,Autocuration,51,613,,1,,F
,,449.0,,,CHO,CHEMBL615164,,,8,17624,,Effective concentration against human 5-hydroxytryptamine 1A receptor using cAMP as radioligand in CHO cells,H,BAO_0000219,,Expert,51,614,,1,,B
,,449.0,,,CHO,CHEMBL615165,,,8,17624,,Effective concentration against human 5-hydroxytryptamine 1A receptor using cAMP as radioligand in CHO cells,H,BAO_0000219,,Expert,51,615,,1,,B
,,449.0,,,CHO,CHEMBL615166,,,8,17624,,Effective concentration against human 5-hydroxytryptamine 1A receptor using cAMP as radioligand in CHO cells; nd=not determined,H,BAO_0000219,,Autocuration,51,616,,1,,B
,,,,,,CHEMBL615167,,,8,14256,,In vitro potency at human 5-hydroxytryptamine 1A receptor in inhibiting forskolin-stimulated accumulation of intracellular cAMP,H,BAO_0000219,,Autocuration,51,617,,1,,F
9606.0,,308.0,,,HeLa,CHEMBL615168,Homo sapiens,,9,3445,,Stimulation of [35S]- GIPyS binding to cloned human 5-hydroxytryptamine 1A receptor stably expressed in HeLa cells,D,BAO_0000219,,Expert,51,618,,1,,B
9606.0,,308.0,,,HeLa,CHEMBL615169,Homo sapiens,,9,3445,,Stimulation of [35S]- GIPyS binding to cloned human 5-hydroxytryptamine 1A receptor stably expressed in HeLa cells; Inverse,D,BAO_0000219,,Expert,51,619,,1,,B
9606.0,,449.0,,,CHO,CHEMBL615170,Homo sapiens,,9,17200,,Tested for functional response on CHO cells expressing cloned human 5-hydroxytryptamine 1A receptor,D,BAO_0000219,,Expert,51,620,,1,,B
9606.0,,449.0,,,CHO,CHEMBL615171,Homo sapiens,,9,17200,,Tested for functional response on CHO cells expressing cloned human 5-hydroxytryptamine 1A receptor; Not determined,D,BAO_0000219,,Expert,51,621,,1,,B
,,,,,,CHEMBL615694,,,8,15180,,Eudisimic ratio(ER) is the antilog of the defference between the pKb and pD2 values against 5-hydroxytryptamine 1A receptor,H,BAO_0000019,,Autocuration,51,622,,1,,F
,,,,,,CHEMBL615695,,,8,15180,,Eudisimic ratio(ER) is the antilog of the difference between the pKb and pD2 values against 5-hydroxytryptamine 1A receptor,H,BAO_0000019,,Autocuration,51,623,,1,,F
,,,,,,CHEMBL615696,,,8,16026,,"Percent of maximum effect on binding of [35S]GTP-gamma-S, to HeLa cell membranes expressing the human 5-hydroxytryptamine 1A receptor",H,BAO_0000019,,Autocuration,51,624,,1,,F
,,449.0,,,CHO,CHEMBL615697,,,8,2759,,Agonistic efficacy was evaluated by adenylyl cyclase assay in CHO cells stably expressing the human 5-HT1A receptor,H,BAO_0000219,,Autocuration,51,625,,1,,F
9606.0,,449.0,,,CHO,CHEMBL859410,Homo sapiens,,9,2759,,Agonistic efficacy as adenylyl cyclase assay in CHO cells expressing human 5-HT1A receptor (experiment 1),D,BAO_0000219,,Expert,51,626,,1,,F
,,449.0,,,CHO,CHEMBL615841,,,8,2759,,Agonistic efficacy was evaluated by adenylyl cyclase assay in CHO cells stably expressing the human 5-HT1A receptor (experiment 2),H,BAO_0000219,,Autocuration,51,627,,1,,F
9606.0,,449.0,,,CHO,CHEMBL615842,Homo sapiens,,9,2759,,Agonistic efficacy in adenylyl cyclase assay in CHO cells expressing human 5-HT1A receptor (experiment 2),D,BAO_0000219,,Expert,51,628,,1,,F
,,449.0,,,CHO,CHEMBL835003,,,8,2759,,Antagonistic efficacy was evaluated by adenylyl cyclase assay in CHO cells stably expressing the human 5-HT1A receptor,H,BAO_0000219,,Autocuration,51,629,,1,,F
,,449.0,,,CHO,CHEMBL615843,,,8,2759,,Antagonistic efficacy was evaluated by adenylyl cyclase assay in CHO cells stably expressing the human 5-HT1A receptor (experiment 1),H,BAO_0000219,,Autocuration,51,630,,1,,F
9606.0,,449.0,,,CHO,CHEMBL615979,Homo sapiens,,9,2759,,Antagonistic efficacy as adenylyl cyclase assay in CHO cells expressing human 5-HT1A receptor (experiment 1),D,BAO_0000219,,Expert,51,631,,1,,F
,,449.0,,,CHO,CHEMBL615980,,,8,2759,,Antagonistic efficacy was evaluated by adenylyl cyclase assay in CHO cells stably expressing the human 5-HT1A receptor (experiment 2),H,BAO_0000219,,Autocuration,51,632,,1,,F
9606.0,,449.0,,,CHO,CHEMBL615981,Homo sapiens,,9,2759,,Antagonistic efficacy as adenylyl cyclase assay in CHO cells expressing human 5-HT1A receptor (experiment 2),D,BAO_0000219,,Expert,51,633,,1,,F
9606.0,,,,,,CHEMBL615982,Homo sapiens,,9,3445,,Percent efficacy against cloned human 5-hydroxytryptamine 1A receptor normalized to the maximal 5-HT response,D,BAO_0000019,,Expert,51,634,,1,,F
9606.0,,,,,,CHEMBL615983,Homo sapiens,,9,5272,,"Agonist activity at the 5-hydroxytryptamine 1A receptor was determined in vitro using a [35S]GTP-gamma-S,",D,BAO_0000019,,Expert,51,635,,1,,F
9606.0,,,,,,CHEMBL615984,Homo sapiens,,9,5272,,"Agonist activity at the 5-hydroxytryptamine 1A receptor in vitro using a [35S]GTP-gamma-S, No data",D,BAO_0000019,,Expert,51,636,,1,,F
9606.0,,,,,,CHEMBL615985,Homo sapiens,,9,5272,,"Agonist activity at the 5-hydroxytryptamine 1A receptor determined in vitro using a [35S]GTP-gamma-S,",D,BAO_0000019,,Expert,51,637,,1,,F
,,449.0,,,CHO,CHEMBL615986,,,8,17624,,Agonistic effect against 5-HT1A receptor using cAMP as radioligand relative to 5-HT in inhibiting forskolin-stimulated adenylate cyclase activity in CHO cells,H,BAO_0000219,,Autocuration,51,638,,1,,F
,,449.0,,,CHO,CHEMBL615987,,,8,17624,,Agonistic effect against 5-hydroxytryptamine 1A receptor using cAMP as radioligand relative to 5-HT in inhibiting forskolin-stimulated adenylate cyclase activity in CHO cells,H,BAO_0000219,,Autocuration,51,639,,1,,F
,,449.0,,,CHO,CHEMBL615988,,,8,17624,,Agonistic effect against 5-hydroxytryptamine 1A receptor using cAMP as radioligand relative to 5-HT in inhibiting forskolin-stimulated adenylate cyclase activity in CHO cells; nd=Not determined,H,BAO_0000219,,Autocuration,51,640,,1,,F
,,449.0,,,CHO,CHEMBL615989,,,8,17624,,Agonistic effect against 5-hydroxytryptamine 1A receptor using cAMP as radioligand relative to 5-HT in inhibiting forskolin-stimulated adenylate cyclase activity in CHO cells,H,BAO_0000219,,Expert,51,641,,1,,F
,,449.0,,,CHO,CHEMBL615990,,,8,17624,,Agonistic effect against 5-hydroxytryptamine 1A receptor using cAMP as radioligand relative to 5-HT in inhibiting forskolin-stimulated adenylate cyclase activity in CHO cells; nd=Not determined,H,BAO_0000219,,Autocuration,51,642,,1,,F
,,449.0,,,CHO,CHEMBL615991,,,8,17624,,Agonistic effect against 5-hydroxytryptamine 1A receptor using cAMP as radioligand relative to 5-HT in inhibiting forskolin-stimulated adenylate cyclase activity in CHO cells; nd=not determined,H,BAO_0000219,,Autocuration,51,643,,1,,F
,,449.0,,,CHO,CHEMBL615992,,,8,17624,,Agonistic effect against 5-HT 1A receptor using [35S]GTP-gamma-S as radioligand in CHO cells relative to 5-HT,H,BAO_0000219,,Autocuration,51,644,,1,,F
,,449.0,,,CHO,CHEMBL615993,,,8,17624,,Agonistic effect against 5-HT 1A receptor using [35S]GTP-gamma-S as radioligand in CHO cells relative to 5-HT; nd=Not determined,H,BAO_0000219,,Autocuration,51,645,,1,,F
,,449.0,,,CHO,CHEMBL615994,,,8,17624,,Agonistic effect against 5-hydroxytryptamine 1A receptor using [35S]GTP-gamma-S as radioligand in CHO cells relative to 5-HT,H,BAO_0000219,,Expert,51,646,,1,,F
,,449.0,,,CHO,CHEMBL615995,,,8,17624,,Agonistic effect against 5-hydroxytryptamine 1A receptor using [35S]GTP-gamma-S as radioligand in CHO cells relative to 5-HT; nd=not determined,H,BAO_0000219,,Autocuration,51,647,,1,,F
,,449.0,,,CHO,CHEMBL615996,,,8,17624,,Agonistic effect against 5-hydroxytryptamine 1A receptor using [35S]GTP-gamma-S as radioligand in CHO cells relative to 5-HT,H,BAO_0000219,,Autocuration,51,648,,1,,F
,,449.0,,,CHO,CHEMBL615997,,,8,17624,,Agonistic effect against 5-hydroxytryptamine 1A receptor using [35]GTPgammaS as radioligand in CHO cells relative to 5-HT; nd=Not determined,H,BAO_0000219,,Autocuration,51,649,,1,,F
,,,,,,CHEMBL615998,,,8,6563,,"Agonistic activity of compound towards 5-hydroxytryptamine 1A receptor was evaluated by [35S]GTP-gamma-S, stimulated cAMP assay",H,BAO_0000019,,Autocuration,51,650,,1,,F
,,,,,,CHEMBL615999,,,8,6563,,"Agonistic activity of compound towards 5-hydroxytryptamine 1A receptor was evaluated by [35S]GTP-gamma-S, stimulated cAMP assay",H,BAO_0000019,,Autocuration,51,651,,1,,F
,,,,,,CHEMBL616000,,,8,6563,,Agonistic activity of compound towards 5-hydroxytryptamine 1A receptor was evaluated by forskolin stimulated cAMP assay,H,BAO_0000019,,Autocuration,51,652,,1,,F
