cliente_id,ammontare,personale_id,noleggio_id,data_pagamento,pagamento_id
378,4.99,1,12828,2005-08-19 01:37:47,10245
379,4.99,1,863,2005-05-30 03:14:59,10249
379,2.99,2,14152,2005-08-21 02:23:50,10265
379,0.99,1,14470,2005-08-21 13:09:41,10266
379,4.99,2,15399,2005-08-22 23:11:59,10268
380,3.99,1,2018,2005-06-17 12:35:58,10274
380,2.99,1,2440,2005-06-18 18:41:09,10275
380,4.99,1,2464,2005-06-18 20:06:05,10276
380,4.99,1,3688,2005-07-06 09:41:53,10281
380,4.99,2,4706,2005-07-08 11:51:41,10283
380,0.99,2,5339,2005-07-09 17:09:17,10284
380,2.99,2,7443,2005-07-27 17:47:43,10288
380,0.99,1,9056,2005-07-30 07:13:20,10291
380,1.99,2,10450,2005-08-01 09:10:03,10294
380,0.99,1,11936,2005-08-17 16:45:34,10296
381,2.99,2,3425,2005-06-21 18:07:07,10314
381,2.99,2,3970,2005-07-06 22:48:17,10316
381,0.99,2,5689,2005-07-10 09:24:17,10318
381,2.99,1,7645,2005-07-28 01:27:42,10323
381,0.99,2,8688,2005-07-29 16:31:32,10324
381,4.99,2,9173,2005-07-30 11:40:10,10326
381,0.99,1,10608,2005-08-01 14:48:41,10329
381,2.99,1,11519,2005-08-17 00:01:27,10331
381,4.99,2,12237,2005-08-18 03:24:38,10333
382,2.99,1,522,2005-05-28 03:33:20,10343
382,4.99,1,2468,2005-06-18 20:23:52,10345
382,4.99,2,3125,2005-06-20 18:31:58,10348
382,0.99,2,8777,2005-07-29 20:10:21,10354
382,3.99,2,10327,2005-08-01 04:55:35,10359
382,4.99,1,14009,2005-08-20 20:26:53,10362
383,2.99,2,2228,2005-06-18 03:44:50,10369
383,4.99,2,6091,2005-07-11 05:49:18,10375
383,4.99,1,6775,2005-07-12 16:01:44,10377
383,2.99,2,8367,2005-07-29 05:11:19,10379
383,0.99,1,9653,2005-07-31 05:55:38,10381
383,0.99,1,9678,2005-07-31 06:40:47,10382
383,4.99,2,10515,2005-08-01 11:41:33,10383
383,0.99,2,10993,2005-08-02 04:45:01,10385
384,4.99,2,103,2005-05-25 17:30:42,10393
384,9.99,1,3088,2005-06-20 15:56:05,10402
384,4.99,2,3101,2005-06-20 16:48:58,10403
384,0.99,2,4424,2005-07-07 22:14:43,10404
384,0.99,2,6387,2005-07-11 22:15:56,10409
384,5.99,2,11773,2005-08-17 10:19:51,10412
384,2.99,2,13521,2005-08-20 02:42:28,10413
384,0.99,1,14841,2005-08-22 02:03:30,10415
384,5.99,1,14963,2005-08-22 06:38:10,10416
385,2.99,1,1746,2005-06-16 16:41:19,10420
385,0.99,2,3953,2005-07-06 21:54:55,10424
385,0.99,2,7776,2005-07-28 07:04:36,10429
385,3.99,1,10636,2005-08-01 15:40:35,10435
385,2.99,2,12310,2005-08-18 06:02:34,10439
385,8.99,2,12686,2005-08-18 19:55:09,10440
386,2.99,1,3351,2005-06-21 11:21:39,10449
386,0.99,1,5524,2005-07-10 01:49:24,10452
386,2.99,1,6222,2005-07-11 13:25:49,10455
386,2.99,2,6261,2005-07-11 15:28:34,10456
386,5.99,1,9686,2005-07-31 06:50:06,10462
386,4.99,2,11695,2005-08-17 07:01:08,10467
387,4.99,2,302,2005-05-26 21:13:46,10473
387,3.99,1,1127,2005-05-31 17:45:49,10476
387,4.99,2,6216,2005-07-11 12:57:05,10483
387,2.99,1,8090,2005-07-28 18:27:29,10487
387,4.99,2,13772,2005-08-20 11:47:52,10496
388,4.99,2,411,2005-05-27 14:14:14,10500
388,2.99,2,6321,2005-07-11 18:51:02,10508
388,5.99,2,7985,2005-07-28 14:29:01,10510
388,4.99,2,12497,2005-08-18 12:58:40,10521
388,5.99,2,14853,2005-08-22 02:26:33,10526
389,0.99,2,3527,2005-07-06 01:11:08,10533
389,3.99,1,6600,2005-07-12 07:41:48,10538
389,8.99,1,7896,2005-07-28 11:00:58,10540
389,4.99,2,7977,2005-07-28 14:15:54,10541
389,6.99,1,8338,2005-07-29 04:40:39,10542
389,2.99,1,10949,2005-08-02 03:24:04,10545
389,2.99,1,14578,2005-08-21 16:53:38,10551
390,7.99,1,2330,2005-06-18 10:41:19,10560
390,3.99,2,4191,2005-07-07 10:56:14,10564
390,2.99,2,4310,2005-07-07 17:30:56,10565
390,5.99,1,9251,2005-07-30 14:19:25,10572
390,4.99,1,9825,2005-07-31 11:50:51,10574
390,4.99,1,10061,2005-07-31 19:23:25,10575
390,3.99,2,13591,2005-08-20 05:50:05,10582
390,5.99,2,13893,2005-08-20 15:52:52,10584
390,4.99,2,15222,2005-08-22 17:12:30,10585
390,8.99,2,15303,2005-08-22 19:44:59,10586
391,7.99,1,891,2005-05-30 07:43:12,10592
391,0.99,2,1931,2005-06-17 06:51:56,10594
391,0.99,2,4753,2005-07-08 14:18:41,10600
391,3.99,1,6302,2005-07-11 17:55:38,10603
391,2.99,1,6463,2005-07-12 01:16:11,10604
391,0.99,1,8908,2005-07-30 01:26:05,10606
391,2.99,2,11434,2005-08-02 20:13:14,10612
391,2.99,1,13980,2005-08-20 19:04:40,10616
392,6.99,2,1530,2005-06-16 00:38:07,10618
392,1.99,1,7981,2005-07-28 14:18:25,10626
392,2.99,1,11686,2005-08-17 06:39:30,10632
392,6.99,2,12102,2005-08-17 22:45:26,10633
392,6.99,1,12368,2005-08-18 07:57:38,10634
393,4.99,1,2319,2005-06-18 09:24:22,10646
393,2.99,2,3001,2005-06-20 09:50:16,10647
393,0.99,2,7486,2005-07-27 19:29:24,10656
393,1.99,1,12113,2005-08-17 23:01:00,10662
393,4.99,1,12563,2005-08-18 15:08:29,10663
393,4.99,1,13184,2005-08-19 14:16:18,10665
393,2.99,1,15132,2005-08-22 13:11:25,10668
393,3.99,2,16049,2005-08-23 22:50:12,10671
394,2.99,1,977,2005-05-30 21:22:26,10673
394,4.99,2,1324,2005-06-15 11:02:45,10674
394,6.99,1,3873,2005-07-06 18:03:16,10676
394,4.99,1,5535,2005-07-10 02:27:42,10680
394,0.99,2,9864,2005-07-31 13:06:54,10684
394,0.99,1,10603,2005-08-01 14:30:35,10686
394,0.99,2,13047,2005-08-19 09:24:49,10691
395,6.99,1,3389,2005-06-21 14:37:55,10699
395,4.99,1,4393,2005-07-07 21:12:36,10702
395,0.99,1,11889,2005-08-17 15:08:27,10707
396,4.99,2,6764,2005-07-12 15:29:27,10720
396,2.99,2,6771,2005-07-12 15:54:40,10721
396,2.99,2,8371,2005-07-29 05:16:35,10724
397,2.99,2,7356,2005-07-27 14:47:35,10751
397,4.99,2,11511,2005-08-16 23:39:59,10759
397,0.99,1,12276,2005-08-18 04:43:22,10761
397,2.99,2,12726,2005-08-18 21:44:46,10764
397,4.99,1,12772,2005-08-18 23:29:25,10765
398,4.99,2,11132,2005-08-02 09:14:09,10781
399,5.99,2,10,2005-05-25 00:02:21,10785
399,2.99,2,6006,2005-07-11 01:38:42,10793
399,5.99,2,8461,2005-07-29 08:11:31,10796
399,2.99,2,10654,2005-08-01 16:31:35,10798
399,3.99,1,11953,2005-08-17 17:16:42,10801
399,4.99,2,13293,2005-08-19 18:35:52,10803
400,6.99,2,171,2005-05-26 03:14:15,10807
400,0.99,2,1364,2005-06-15 14:05:32,10810
400,2.99,1,4645,2005-07-08 09:20:09,10814
400,5.99,2,5222,2005-07-09 12:05:45,10816
400,2.99,2,6994,2005-07-27 01:08:26,10818
400,5.99,1,7682,2005-07-28 03:07:29,10820
400,5.99,2,9177,2005-07-30 11:52:40,10821
400,6.99,2,11510,2005-08-16 23:30:07,10826
400,2.99,2,13449,2005-08-20 00:17:01,10830
401,4.99,2,167,2005-05-26 02:50:31,10834
401,0.99,1,4059,2005-07-07 04:04:26,10837
401,0.99,2,5923,2005-07-10 21:40:06,10839
401,2.99,2,8669,2005-07-29 15:44:55,10843
401,2.99,1,12906,2005-08-19 04:13:43,10850
401,0.99,1,15927,2005-08-23 18:23:11,10855
402,1.99,2,801,2005-05-29 17:35:50,10856
402,4.99,2,5329,2005-07-09 16:49:46,10865
402,2.99,2,6183,2005-07-11 11:14:35,10866
402,0.99,1,7633,2005-07-28 01:03:41,10868
403,0.99,1,517,2005-05-28 03:17:57,10877
403,8.99,1,1249,2005-06-15 05:38:09,10879
403,5.99,1,3356,2005-06-21 11:38:45,10883
403,3.99,2,3737,2005-07-06 11:45:53,10885
403,2.99,2,10789,2005-08-01 21:37:55,10898
403,0.99,2,11460,2005-08-02 21:28:03,10902
403,5.99,2,12005,2005-08-17 18:56:55,10904
403,2.99,1,12132,2005-08-17 23:37:03,10905
403,0.99,1,14662,2005-08-21 19:45:27,10908
404,2.99,1,3927,2005-07-06 20:48:14,10916
404,8.99,2,4615,2005-07-08 07:46:53,10918
404,4.99,1,4653,2005-07-08 09:48:01,10919
404,1.99,1,6114,2005-07-11 07:33:48,10922
404,5.99,1,8058,2005-07-28 17:07:49,10925
404,5.99,2,13412,2005-08-19 22:46:35,10933
404,0.99,1,14691,2005-08-21 20:42:29,10935
404,4.99,2,14912,2005-08-22 04:51:42,10938
405,5.99,2,1953,2005-06-17 08:34:57,10945
405,2.99,1,6110,2005-07-11 07:23:47,10954
405,4.99,1,10472,2005-08-01 09:54:41,10960
405,5.99,2,12425,2005-08-18 10:18:06,10964
405,1.99,1,13304,2005-08-19 18:56:32,10965
405,4.99,1,15932,2005-08-23 18:31:40,10971
405,0.99,1,12792,2006-02-14 15:16:03,10972
406,3.99,2,2150,2005-06-17 22:50:36,10975
406,2.99,1,2241,2005-06-18 04:31:41,10976
406,0.99,2,2325,2005-06-18 10:08:07,10977
406,0.99,2,2585,2005-06-19 05:05:03,10978
406,4.99,2,4264,2005-07-07 14:25:28,10981
406,0.99,1,5766,2005-07-10 13:07:31,10984
406,4.99,1,7171,2005-07-27 07:58:35,10987
406,0.99,2,8630,2005-07-29 14:07:59,10992
406,1.99,2,8962,2005-07-30 03:43:45,10994
407,2.99,1,1698,2005-06-16 13:04:42,11006
407,0.99,2,2597,2005-06-19 05:53:46,11007
407,9.99,1,8197,2005-07-28 23:04:10,11016
407,0.99,2,8571,2005-07-29 11:48:39,11017
407,4.99,2,10774,2005-08-01 20:54:33,11019
407,8.99,1,11214,2005-08-02 12:19:50,11020
407,2.99,1,11222,2005-08-02 12:32:28,11021
407,5.99,2,11382,2005-08-02 18:20:52,11022
407,2.99,2,12931,2005-08-19 05:11:47,11026
407,6.99,2,13856,2005-08-20 14:49:32,11028
407,0.99,2,15320,2005-08-22 20:17:49,11030
408,5.99,2,59,2005-05-25 08:56:42,11033
408,4.99,2,14733,2005-08-21 22:22:33,11058
408,2.99,1,15628,2005-08-23 07:28:04,11059
409,3.99,1,5175,2005-07-09 09:34:28,11067
409,0.99,1,5422,2005-07-09 20:55:47,11069
409,0.99,2,12830,2005-08-19 01:40:25,11080
410,4.99,1,6148,2005-07-11 09:14:22,11097
410,5.99,2,6218,2005-07-11 13:14:58,11098
410,4.99,2,7350,2005-07-27 14:34:14,11099
410,3.99,2,8625,2005-07-29 13:59:13,11102
410,6.99,1,11694,2005-08-17 06:57:30,11110
410,2.99,2,13748,2005-08-20 10:59:54,11113
410,6.99,2,13948,2005-08-20 17:50:48,11114
410,3.99,2,15392,2005-08-22 23:02:15,11120
411,0.99,2,2712,2005-06-19 14:20:13,11127
411,2.99,1,7513,2005-07-27 20:51:04,11135
411,0.99,2,9622,2005-07-31 04:21:45,11139
411,2.99,2,11294,2005-08-02 15:08:27,11140
411,5.99,1,11997,2005-08-17 18:34:38,11141
411,2.99,2,14996,2005-08-22 07:52:41,11146
411,0.99,1,15936,2005-08-23 18:43:11,11147
411,4.99,2,13246,2006-02-14 15:16:03,11148
412,0.99,2,191,2005-05-26 06:14:06,11149
412,3.99,2,1043,2005-05-31 06:11:40,11152
412,2.99,1,3292,2005-06-21 06:59:11,11153
412,4.99,1,9881,2005-07-31 13:50:38,11160
412,2.99,2,10381,2005-08-01 06:36:37,11161
412,5.99,1,10467,2005-08-01 09:45:58,11162
412,3.99,1,14068,2005-08-20 22:50:59,11164
412,6.99,1,14535,2005-08-21 15:22:37,11165
412,4.99,2,15732,2005-08-23 11:35:12,11167
413,5.99,2,2130,2005-06-17 21:00:44,11172
413,4.99,2,2545,2005-06-19 02:23:36,11173
413,2.99,2,11304,2005-08-02 15:40:10,11181
413,0.99,1,11468,2005-08-02 21:47:26,11182
413,0.99,1,11532,2005-08-17 00:34:14,11183
414,3.99,1,4437,2005-07-07 22:55:41,11197
414,0.99,1,13042,2005-08-19 09:06:08,11208
414,7.99,1,13308,2005-08-19 18:59:42,11210
415,4.99,2,665,2005-05-28 21:38:39,11216
415,4.99,2,1867,2005-06-17 02:01:37,11217
415,0.99,2,5733,2005-07-10 11:37:24,11221
415,5.99,2,12128,2005-08-17 23:31:09,11233
415,8.99,2,13729,2005-08-20 10:17:08,11235
415,4.99,1,14992,2005-08-22 07:51:47,11236
416,0.99,2,253,2005-05-26 14:43:14,11239
416,2.99,2,1596,2005-06-16 05:30:58,11245
416,2.99,1,6097,2005-07-11 06:21:43,11249
416,7.99,1,6879,2005-07-12 20:37:37,11250
416,5.99,2,11047,2005-08-02 06:09:20,11261
417,4.99,1,267,2005-05-26 16:16:21,11270
417,4.99,1,3952,2005-07-06 21:51:31,11274
417,2.99,1,4418,2005-07-07 22:05:30,11275
417,4.99,1,6312,2005-07-11 18:19:02,11278
417,0.99,1,10478,2005-08-01 10:09:06,11281
417,0.99,2,12074,2005-08-17 21:50:57,11285
417,1.99,1,13927,2005-08-20 17:11:58,11288
417,2.99,1,14607,2005-08-21 17:56:50,11291
417,0.99,1,15795,2005-08-23 14:07:56,11293
418,2.99,2,2943,2005-06-20 05:43:05,11296
418,0.99,1,3805,2005-07-06 15:08:42,11298
418,5.99,2,8546,2005-07-29 11:08:48,11304
418,0.99,1,10709,2005-08-01 18:43:57,11309
418,3.99,2,11322,2005-08-02 16:23:17,11312
418,1.99,2,11409,2005-08-02 19:26:51,11313
418,2.99,2,14860,2005-08-22 02:47:07,11322
418,4.99,1,15466,2005-08-23 01:16:55,11323
419,4.99,1,3694,2005-07-06 10:01:23,11328
419,0.99,2,5933,2005-07-10 22:06:48,11333
419,3.99,2,6587,2005-07-12 06:56:26,11335
419,2.99,1,7619,2005-07-28 00:25:41,11337
420,0.99,2,5911,2005-07-10 20:51:42,11357
420,0.99,2,8485,2005-07-29 08:53:09,11363
420,0.99,2,14525,2005-08-21 15:06:49,11369
421,0.99,1,507,2005-05-28 02:31:19,11371
421,4.99,1,1693,2005-06-16 12:39:51,11373
421,8.99,1,3988,2005-07-06 23:30:42,11378
421,2.99,2,8025,2005-07-28 16:03:27,11383
421,4.99,1,10200,2005-08-01 00:39:05,11388
421,2.99,2,11089,2005-08-02 07:52:20,11389
421,3.99,1,14887,2005-08-22 04:04:31,11396
421,0.99,2,15710,2006-02-14 15:16:03,11397
422,0.99,1,398,2005-05-27 12:44:03,11398
422,2.99,2,4463,2005-07-08 00:04:59,11404
422,0.99,2,7827,2005-07-28 08:37:22,11407
422,4.99,2,8206,2005-07-28 23:20:31,11408
422,2.99,1,11658,2005-08-17 05:19:17,11412
422,1.99,2,13625,2005-08-20 06:52:03,11416
422,4.99,1,14861,2005-08-22 02:48:05,11419
423,5.99,1,7016,2005-07-27 02:15:16,11433
423,9.99,2,7539,2005-07-27 21:39:42,11437
423,9.99,2,8595,2005-07-29 12:47:43,11440
423,2.99,1,11091,2005-08-02 07:56:41,11443
423,0.99,1,15380,2005-08-22 22:28:15,11448
424,0.99,2,3404,2005-06-21 15:57:52,11453
424,0.99,2,4512,2005-07-08 02:38:56,11455
424,5.99,2,4696,2005-07-08 11:12:27,11457
424,4.99,1,8918,2005-07-30 01:56:22,11463
424,2.99,2,8999,2005-07-30 04:55:46,11465
424,8.99,1,9516,2005-07-31 00:40:58,11467
424,4.99,2,9878,2005-07-31 13:42:02,11468
424,2.99,2,11833,2005-08-17 13:00:33,11474
424,0.99,2,12729,2005-08-18 21:52:59,11475
424,3.99,2,13793,2005-08-20 12:22:04,11476
425,2.99,2,4361,2005-07-07 19:33:23,11483
425,7.99,1,4939,2005-07-08 22:35:30,11488
425,2.99,2,5363,2005-07-09 18:18:49,11489
425,2.99,2,6318,2005-07-11 18:48:22,11491
425,2.99,1,6603,2005-07-12 07:52:55,11492
425,4.99,1,7249,2005-07-27 10:39:53,11493
425,2.99,2,9682,2005-07-31 06:47:10,11496
425,0.99,2,13040,2005-08-19 09:04:24,11500
425,2.99,2,16036,2005-08-23 22:12:44,11505
426,0.99,2,604,2005-05-28 14:37:07,11506
426,6.99,1,1709,2005-06-16 14:10:15,11507
426,4.99,1,4900,2005-07-08 20:38:06,11514
426,4.99,1,7495,2005-07-27 20:01:20,11516
426,4.99,1,7711,2005-07-28 04:26:42,11518
426,4.99,2,9247,2005-07-30 14:13:56,11521
426,1.99,1,10505,2005-08-01 11:13:59,11523
426,4.99,2,12707,2005-08-18 20:52:02,11528
426,4.99,1,12822,2005-08-19 01:15:24,11529
426,6.99,2,14151,2005-08-21 02:23:25,11531
427,5.99,1,1342,2005-06-15 12:26:21,11534
427,2.99,2,5476,2005-07-09 23:37:09,11540
427,6.99,1,6423,2005-07-11 23:47:31,11542
427,2.99,1,6509,2005-07-12 03:35:01,11543
427,3.99,2,8182,2005-07-28 22:19:12,11545
427,5.99,2,8658,2005-07-29 15:16:37,11547
427,4.99,1,10417,2005-08-01 08:10:36,11549
427,1.99,1,13720,2005-08-20 10:01:39,11553
427,6.99,2,14201,2005-08-21 03:51:34,11554
428,4.99,2,634,2005-05-28 17:40:35,11557
428,2.99,1,8155,2005-07-28 20:57:06,11569
428,2.99,2,10888,2005-08-02 00:52:45,11575
428,0.99,2,11536,2005-08-17 00:40:03,11576
429,4.99,2,799,2005-05-29 17:24:48,11580
429,4.99,2,844,2005-05-30 00:58:20,11581
429,5.99,2,1781,2005-06-16 19:20:24,11582
429,7.99,2,1916,2005-06-17 05:29:59,11584
429,2.99,1,3409,2005-06-21 16:17:38,11585
429,4.99,2,5868,2005-07-10 18:39:16,11586
429,6.99,2,6886,2005-07-12 20:58:04,11588
429,2.99,2,8143,2005-07-28 20:23:11,11592
429,7.99,2,8175,2005-07-28 21:38:16,11593
429,0.99,1,9849,2005-07-31 12:44:34,11594
429,2.99,1,12259,2005-08-18 04:14:35,11595
429,4.99,1,12953,2005-08-19 06:04:07,11596
430,4.99,1,364,2005-05-27 07:20:12,11599
430,6.99,1,5958,2005-07-10 23:31:51,11609
430,0.99,1,12723,2005-08-18 21:34:16,11613
430,4.99,1,12965,2005-08-19 06:33:00,11614
430,0.99,2,13452,2005-08-20 00:20:07,11616
430,2.99,2,13454,2005-08-20 00:30:52,11617
430,5.99,1,14058,2005-08-20 22:24:35,11618
430,4.99,1,15031,2005-08-22 09:11:48,11619
431,2.99,2,1561,2005-06-16 02:41:30,11621
431,3.99,1,4144,2005-07-07 08:25:44,11628
431,2.99,1,4801,2005-07-08 16:51:36,11629
431,4.99,2,8810,2005-07-29 21:45:19,11632
431,2.99,1,15960,2005-08-23 19:35:42,11641
432,8.99,1,897,2005-05-30 09:10:01,11645
432,2.99,2,1597,2005-06-16 05:47:03,11647
432,0.99,2,7681,2005-07-28 03:07:09,11656
432,6.99,2,8094,2005-07-28 18:30:28,11658
433,8.99,2,146,2005-05-26 00:07:11,11666
433,2.99,1,8713,2005-07-29 17:31:19,11679
433,4.99,2,13273,2005-08-19 17:49:13,11685
433,4.99,2,14523,2005-08-21 15:03:45,11687
434,2.99,1,3014,2005-06-20 10:45:20,11697
434,2.99,1,4414,2005-07-07 22:00:21,11699
434,2.99,1,11867,2005-08-17 14:04:28,11709
434,9.99,2,13359,2005-08-19 21:04:49,11713
435,0.99,1,2984,2005-06-20 08:43:44,11721
435,8.99,1,3918,2005-07-06 20:26:15,11723
435,4.99,2,8891,2005-07-30 00:46:55,11728
435,4.99,2,9829,2005-07-31 11:58:38,11731
435,4.99,1,12741,2005-08-18 22:17:05,11737
435,1.99,1,14765,2005-08-21 23:40:28,11740
436,5.99,1,848,2005-05-30 01:19:53,11745
436,1.99,2,3851,2005-07-06 16:54:12,11747
436,2.99,2,3944,2005-07-06 21:34:11,11748
436,0.99,2,4643,2005-07-08 09:13:56,11749
436,2.99,2,4751,2005-07-08 14:07:52,11750
436,4.99,1,4782,2005-07-08 16:08:51,11751
436,0.99,1,5959,2005-07-10 23:35:36,11752
436,9.99,1,9345,2005-07-30 18:13:51,11756
436,0.99,2,12297,2005-08-18 05:19:57,11764
436,2.99,2,13826,2005-08-20 13:46:38,11771
437,5.99,1,666,2005-05-28 21:48:51,11775
437,5.99,2,2239,2005-06-18 04:23:54,11776
437,4.99,2,4765,2005-07-08 15:08:45,11780
437,4.99,2,5085,2005-07-09 05:36:49,11781
437,1.99,1,5167,2005-07-09 09:18:43,11782
437,6.99,2,5864,2005-07-10 18:29:57,11784
437,2.99,2,9172,2005-07-30 11:36:38,11786
437,3.99,2,11417,2005-08-02 19:44:46,11790
437,1.99,1,13905,2005-08-20 16:12:48,11794
438,6.99,1,1138,2005-05-31 19:30:27,11798
438,4.99,1,3315,2005-06-21 08:17:04,11803
438,0.99,2,3368,2005-06-21 13:18:38,11804
438,4.99,1,4355,2005-07-07 19:21:19,11805
438,2.99,2,4446,2005-07-07 23:12:16,11806
438,8.99,2,7374,2005-07-27 15:20:57,11814
438,6.99,1,10512,2005-08-01 11:36:19,11819
438,7.99,2,13319,2005-08-19 19:35:13,11824
438,4.99,1,13414,2005-08-19 22:47:34,11825
438,0.99,2,12524,2006-02-14 15:16:03,11828
439,9.99,1,786,2005-05-29 15:17:28,11831
439,2.99,1,2621,2005-06-19 08:07:31,11835
439,5.99,2,5801,2005-07-10 14:59:05,11841
439,2.99,1,8624,2005-07-29 13:55:36,11846
439,1.99,2,10744,2005-08-01 19:56:49,11850
439,6.99,2,11042,2005-08-02 06:04:33,11852
439,5.99,2,11544,2005-08-17 00:55:07,11853
439,2.99,1,12621,2005-08-18 17:31:36,11855
439,5.99,2,12755,2005-08-18 22:38:47,11856
439,4.99,2,13358,2005-08-19 21:04:20,11858
439,5.99,2,14730,2005-08-21 22:21:11,11859
439,9.99,2,15044,2005-08-22 09:51:54,11860
439,4.99,2,15162,2005-08-22 14:41:05,11861
439,0.99,1,16018,2005-08-23 21:27:35,11864
440,0.99,2,5594,2005-07-10 04:33:36,11869
441,0.99,2,3629,2005-07-06 06:23:22,11890
441,2.99,2,5129,2005-07-09 07:28:33,11894
441,5.99,1,6941,2005-07-26 23:18:49,11898
441,4.99,1,8427,2005-07-29 07:08:36,11901
441,1.99,1,10846,2005-08-01 23:47:54,11907
441,4.99,1,14878,2006-02-14 15:16:03,11914
442,2.99,1,1774,2005-06-16 18:27:52,11921
442,2.99,1,3661,2005-07-06 08:10:02,11923
442,5.99,1,4052,2005-07-07 03:38:22,11924
442,2.99,2,4365,2005-07-07 19:47:46,11926
442,0.99,1,7460,2005-07-27 18:41:35,11931
442,2.99,1,7671,2005-07-28 02:48:31,11932
442,4.99,1,8758,2005-07-29 19:20:49,11934
442,0.99,1,12948,2005-08-19 05:55:14,11940
442,0.99,2,13004,2005-08-19 07:40:08,11941
442,0.99,2,14199,2005-08-21 03:48:43,11943
443,1.99,2,9740,2005-07-31 09:08:03,11956
444,0.99,1,557,2005-05-28 08:36:22,11970
444,0.99,1,1239,2005-06-15 04:53:01,11971
444,3.99,2,1397,2005-06-15 16:25:26,11972
444,4.99,2,3498,2005-07-06 00:02:08,11977
444,0.99,1,3539,2005-07-06 01:39:08,11978
444,6.99,2,4648,2005-07-08 09:31:27,11979
444,2.99,1,5753,2005-07-10 12:29:43,11980
444,2.99,2,6285,2005-07-11 16:52:07,11982
444,3.99,2,7679,2005-07-28 02:58:39,11983
444,1.99,2,9634,2005-07-31 05:06:02,11984
444,4.99,1,10693,2005-08-01 18:14:14,11986
444,2.99,2,12946,2005-08-19 05:53:34,11992
444,4.99,1,15249,2005-08-22 17:58:27,11996
445,2.99,1,481,2005-05-27 22:49:27,11999
445,2.99,1,960,2005-05-30 18:13:23,12000
445,0.99,1,4041,2005-07-07 03:03:33,12001
445,0.99,1,6346,2005-07-11 20:08:34,12004
445,0.99,2,10341,2005-08-01 05:10:02,12012
445,3.99,1,11877,2005-08-17 14:21:11,12016
446,4.99,1,2248,2005-06-18 04:59:48,12028
446,0.99,2,2710,2005-06-19 14:03:56,12031
446,2.99,2,5409,2005-07-09 20:17:19,12036
446,4.99,2,8670,2005-07-29 15:49:03,12046
446,9.99,2,8922,2005-07-30 02:08:25,12048
446,3.99,1,8923,2005-07-30 02:08:49,12049
446,0.99,1,9116,2005-07-30 09:19:41,12050
446,8.99,2,12480,2005-08-18 12:26:43,12053
447,2.99,1,461,2005-05-27 20:08:55,12056
447,0.99,2,732,2005-05-29 07:32:51,12057
447,4.99,2,4403,2005-07-07 21:29:40,12062
447,5.99,2,9076,2005-07-30 07:58:12,12071
447,6.99,1,9288,2005-07-30 15:56:39,12072
447,5.99,2,10957,2005-08-02 03:33:30,12074
447,5.99,1,11465,2005-08-02 21:43:52,12076
447,2.99,1,13072,2005-08-19 10:03:30,12078
447,0.99,2,13110,2005-08-19 11:24:37,12079
447,2.99,1,15108,2005-08-22 12:10:07,12082
447,4.99,2,16032,2005-08-23 21:59:57,12084
448,4.99,1,299,2005-05-26 20:55:36,12085
448,7.99,2,1823,2005-06-16 21:48:16,12088
448,0.99,2,4024,2005-07-07 02:11:23,12094
448,9.99,1,11798,2005-08-17 11:21:43,12103
448,3.99,1,13982,2005-08-20 19:08:25,12107
449,0.99,1,3503,2005-07-06 00:17:24,12120
449,3.99,2,4433,2005-07-07 22:45:41,12122
449,2.99,1,5824,2005-07-10 16:19:53,12123
449,2.99,2,10409,2005-08-01 07:49:15,12128
449,6.99,2,10688,2005-08-01 17:53:43,12131
450,0.99,2,2278,2005-06-18 06:37:57,12138
450,4.99,1,2501,2005-06-18 23:10:11,12139
450,7.99,1,5999,2005-07-11 01:21:22,12143
450,2.99,2,7365,2005-07-27 15:00:20,12145
450,3.99,1,10984,2005-08-02 04:30:02,12150
450,4.99,1,14282,2005-08-21 06:41:29,12155
451,2.99,2,1113,2005-05-31 15:58:44,12162
451,0.99,1,1851,2005-06-17 00:32:26,12164
451,2.99,1,4538,2005-07-08 03:56:29,12171
451,8.99,1,4794,2005-07-08 16:30:11,12172
451,8.99,2,5518,2005-07-10 01:15:11,12175
451,2.99,1,7018,2005-07-27 02:20:22,12176
451,8.99,2,10337,2005-08-01 05:01:46,12177
451,2.99,1,10856,2005-08-02 00:07:14,12178
451,6.99,2,11167,2005-08-02 10:15:51,12180
451,2.99,1,11790,2005-08-17 11:00:08,12182
451,4.99,1,12422,2005-08-18 10:13:12,12184
451,0.99,2,14500,2005-08-21 14:11:30,12191
452,4.99,2,2266,2005-06-18 06:05:02,12200
452,6.99,2,3907,2005-07-06 19:39:14,12205
452,1.99,1,5177,2005-07-09 09:43:21,12210
452,0.99,2,5480,2005-07-09 23:49:07,12211
453,4.99,2,2887,2005-06-20 01:39:43,12227
453,8.99,2,4033,2005-07-07 02:35:46,12229
453,4.99,1,4717,2005-07-08 12:22:43,12230
453,0.99,1,7563,2005-07-27 22:25:36,12234
453,2.99,1,12703,2005-08-18 20:37:13,12239
453,4.99,1,13785,2005-08-20 12:11:46,12241
453,5.99,2,14306,2005-08-21 07:32:35,12243
453,0.99,1,15252,2005-08-22 18:04:22,12246
454,4.99,1,3362,2005-06-21 12:19:54,12258
454,8.99,2,13694,2005-08-20 09:13:23,12274
454,2.99,2,14843,2005-08-22 02:05:25,12277
455,1.99,2,1382,2005-06-15 15:18:08,12283
455,0.99,2,2356,2005-06-18 12:59:23,12286
