data_rilascio,lingua,tariffa_noleggio,titolo,descrizione,voto,film_id,durata,lingua_originale_id,costo_sostituzione,durata_noleggio
2006,English,2.99,TROJAN TOMORROW,A Astounding Panorama of a Husband And a Sumo Wrestler who must Pursue a Boat in Ancient India,PG,912,52,,9.99,3
2006,English,0.99,TROOPERS METAL,A Fanciful Drama of a Monkey And a Feminist who must Sink a Man in Berlin,R,913,115,,20.99,3
2006,English,2.99,TROUBLE DATE,A Lacklusture Panorama of a Forensic Psychologist And a Woman who must Kill a Explorer in Ancient Japan,PG,914,61,,13.99,6
2006,English,4.99,TRUMAN CRAZY,A Thrilling Epistle of a Moose And a Boy who must Meet a Database Administrator in A Monastery,G,915,92,,9.99,7
2006,English,2.99,TURN STAR,A Stunning Tale of a Man And a Monkey who must Chase a Student in New Orleans,G,916,80,,10.99,3
2006,English,2.99,TUXEDO MILE,A Boring Drama of a Man And a Forensic Psychologist who must Face a Frisbee in Ancient India,R,917,152,,24.99,3
2006,English,4.99,TWISTED PIRATES,A Touching Display of a Frisbee And a Boat who must Kill a Girl in A MySQL Convention,PG,918,152,,23.99,4
2006,English,4.99,TYCOON GATHERING,A Emotional Display of a Husband And a A Shark who must Succumb a Madman in A Manhattan Penthouse,G,919,82,,17.99,3
2006,English,0.99,UNBREAKABLE KARATE,A Amazing Character Study of a Robot And a Student who must Chase a Robot in Australia,G,920,62,,16.99,3
2006,English,2.99,UNCUT SUICIDES,A Intrepid Yarn of a Explorer And a Pastry Chef who must Pursue a Mad Cow in A U-Boat,PG-13,921,172,,29.99,7
2006,English,4.99,UNDEFEATED DALMATIONS,A Unbelieveable Display of a Crocodile And a Feminist who must Overcome a Moose in An Abandoned Amusement Park,PG-13,922,107,,22.99,7
2006,English,2.99,UNFAITHFUL KILL,A Taut Documentary of a Waitress And a Mad Scientist who must Battle a Technical Writer in New Orleans,R,923,78,,12.99,7
2006,English,0.99,UNFORGIVEN ZOOLANDER,A Taut Epistle of a Monkey And a Sumo Wrestler who must Vanquish a A Shark in A Baloon Factory,PG,924,129,,15.99,7
2006,English,0.99,UNITED PILOT,A Fast-Paced Reflection of a Cat And a Mad Cow who must Fight a Car in The Sahara Desert,R,925,164,,27.99,3
2006,English,2.99,UNTOUCHABLES SUNRISE,A Amazing Documentary of a Woman And a Astronaut who must Outrace a Teacher in An Abandoned Fun House,NC-17,926,120,,11.99,5
2006,English,2.99,UPRISING UPTOWN,A Fanciful Reflection of a Boy And a Butler who must Pursue a Woman in Berlin,NC-17,927,174,,16.99,6
2006,English,2.99,UPTOWN YOUNG,A Fateful Documentary of a Dog And a Hunter who must Pursue a Teacher in An Abandoned Amusement Park,PG,928,84,,16.99,5
2006,English,4.99,USUAL UNTOUCHABLES,A Touching Display of a Explorer And a Lumberjack who must Fight a Forensic Psychologist in A Shark Tank,PG-13,929,128,,21.99,5
2006,English,2.99,VACATION BOONDOCK,A Fanciful Character Study of a Secret Agent And a Mad Scientist who must Reach a Teacher in Australia,R,930,145,,23.99,4
2006,English,0.99,VALENTINE VANISHING,A Thrilling Display of a Husband And a Butler who must Reach a Pastry Chef in California,PG-13,931,48,,9.99,7
2006,English,0.99,VALLEY PACKER,A Astounding Documentary of a Astronaut And a Boy who must Outrace a Sumo Wrestler in Berlin,G,932,73,,21.99,3
2006,English,4.99,VAMPIRE WHALE,A Epic Story of a Lumberjack And a Monkey who must Confront a Pioneer in A MySQL Convention,NC-17,933,126,,11.99,4
2006,English,4.99,VANILLA DAY,A Fast-Paced Saga of a Girl And a Forensic Psychologist who must Redeem a Girl in Nigeria,NC-17,934,122,,20.99,7
2006,English,0.99,VANISHED GARDEN,A Intrepid Character Study of a Squirrel And a A Shark who must Kill a Lumberjack in California,R,935,142,,17.99,5
2006,English,2.99,VANISHING ROCKY,A Brilliant Reflection of a Man And a Woman who must Conquer a Pioneer in A MySQL Convention,NC-17,936,123,,21.99,3
2006,English,2.99,VARSITY TRIP,A Action-Packed Character Study of a Astronaut And a Explorer who must Reach a Monkey in A MySQL Convention,NC-17,937,85,,14.99,7
2006,English,4.99,VELVET TERMINATOR,A Lacklusture Tale of a Pastry Chef And a Technical Writer who must Confront a Crocodile in An Abandoned Amusement Park,R,938,173,,14.99,3
2006,English,2.99,VERTIGO NORTHWEST,A Unbelieveable Display of a Mad Scientist And a Mad Scientist who must Outgun a Mad Cow in Ancient Japan,R,939,90,,17.99,4
2006,English,0.99,VICTORY ACADEMY,A Insightful Epistle of a Mad Scientist And a Explorer who must Challenge a Cat in The Sahara Desert,PG-13,940,64,,19.99,6
2006,English,4.99,VIDEOTAPE ARSENIC,A Lacklusture Display of a Girl And a Astronaut who must Succumb a Student in Australia,NC-17,941,145,,10.99,4
2006,English,0.99,VIETNAM SMOOCHY,A Lacklusture Display of a Butler And a Man who must Sink a Explorer in Soviet Georgia,PG-13,942,174,,27.99,7
2006,English,4.99,VIRGIN DAISY,A Awe-Inspiring Documentary of a Robot And a Mad Scientist who must Reach a Database Administrator in A Shark Tank,PG-13,944,179,,29.99,6
2006,English,0.99,VIRGINIAN PLUTO,A Emotional Panorama of a Dentist And a Crocodile who must Meet a Boy in Berlin,R,945,164,,22.99,5
2006,English,4.99,VIRTUAL SPOILERS,A Fateful Tale of a Database Administrator And a Squirrel who must Discover a Student in Soviet Georgia,NC-17,946,144,,14.99,3
2006,English,0.99,VISION TORQUE,A Thoughtful Documentary of a Dog And a Man who must Sink a Man in A Shark Tank,PG-13,947,59,,16.99,5
2006,English,0.99,VOICE PEACH,A Amazing Panorama of a Pioneer And a Student who must Overcome a Mad Scientist in A Manhattan Penthouse,PG-13,948,139,,22.99,6
2006,English,0.99,VOLCANO TEXAS,A Awe-Inspiring Yarn of a Hunter And a Feminist who must Challenge a Dentist in The Outback,NC-17,949,157,,27.99,6
2006,English,4.99,VOLUME HOUSE,A Boring Tale of a Dog And a Woman who must Meet a Dentist in California,PG,950,132,,12.99,7
2006,English,0.99,VOYAGE LEGALLY,A Epic Tale of a Squirrel And a Hunter who must Conquer a Boy in An Abandoned Mine Shaft,PG-13,951,78,,28.99,6
2006,English,2.99,WAGON JAWS,A Intrepid Drama of a Moose And a Boat who must Kill a Explorer in A Manhattan Penthouse,PG,952,152,,17.99,7
2006,English,0.99,WAIT CIDER,A Intrepid Epistle of a Woman And a Forensic Psychologist who must Succumb a Astronaut in A Manhattan Penthouse,PG-13,953,112,,9.99,3
2006,English,4.99,WAKE JAWS,A Beautiful Saga of a Feminist And a Composer who must Challenge a Moose in Berlin,G,954,73,,18.99,7
2006,English,4.99,WALLS ARTIST,A Insightful Panorama of a Teacher And a Teacher who must Overcome a Mad Cow in An Abandoned Fun House,PG,955,135,,19.99,7
2006,English,4.99,WANDA CHAMBER,A Insightful Drama of a A Shark And a Pioneer who must Find a Womanizer in The Outback,PG-13,956,107,,23.99,7
2006,English,4.99,WAR NOTTING,A Boring Drama of a Teacher And a Sumo Wrestler who must Challenge a Secret Agent in The Canadian Rockies,G,957,80,,26.99,7
2006,English,2.99,WARDROBE PHANTOM,A Action-Packed Display of a Mad Cow And a Astronaut who must Kill a Car in Ancient India,G,958,178,,19.99,6
2006,English,2.99,WARLOCK WEREWOLF,A Astounding Yarn of a Pioneer And a Crocodile who must Defeat a A Shark in The Outback,G,959,83,,10.99,6
2006,English,2.99,WARS PLUTO,A Taut Reflection of a Teacher And a Database Administrator who must Chase a Madman in The Sahara Desert,G,960,128,,15.99,5
2006,English,4.99,WASH HEAVENLY,A Awe-Inspiring Reflection of a Cat And a Pioneer who must Escape a Hunter in Ancient China,R,961,161,,22.99,7
2006,English,2.99,WASTELAND DIVINE,A Fanciful Story of a Database Administrator And a Womanizer who must Fight a Database Administrator in Ancient China,PG,962,85,,18.99,7
2006,English,0.99,WATCH TRACY,A Fast-Paced Yarn of a Dog And a Frisbee who must Conquer a Hunter in Nigeria,PG,963,78,,12.99,5
2006,English,4.99,WATERFRONT DELIVERANCE,A Unbelieveable Documentary of a Dentist And a Technical Writer who must Build a Womanizer in Nigeria,G,964,61,,17.99,4
2006,English,0.99,WATERSHIP FRONTIER,A Emotional Yarn of a Boat And a Crocodile who must Meet a Moose in Soviet Georgia,G,965,112,,28.99,6
2006,English,0.99,WEDDING APOLLO,A Action-Packed Tale of a Student And a Waitress who must Conquer a Lumberjack in An Abandoned Mine Shaft,PG,966,70,,14.99,3
2006,English,2.99,WEEKEND PERSONAL,A Fast-Paced Documentary of a Car And a Butler who must Find a Frisbee in A Jet Boat,R,967,134,,26.99,5
2006,English,4.99,WEREWOLF LOLA,A Fanciful Story of a Man And a Sumo Wrestler who must Outrace a Student in A Monastery,G,968,79,,19.99,6
2006,English,4.99,WEST LION,A Intrepid Drama of a Butler And a Lumberjack who must Challenge a Database Administrator in A Manhattan Penthouse,G,969,159,,29.99,4
2006,English,0.99,WESTWARD SEABISCUIT,A Lacklusture Tale of a Butler And a Husband who must Face a Boy in Ancient China,NC-17,970,52,,11.99,7
2006,English,4.99,WHALE BIKINI,A Intrepid Story of a Pastry Chef And a Database Administrator who must Kill a Feminist in A MySQL Convention,PG-13,971,109,,11.99,4
2006,English,4.99,WHISPERER GIANT,A Intrepid Story of a Dentist And a Hunter who must Confront a Monkey in Ancient Japan,PG-13,972,59,,24.99,4
2006,English,4.99,WIFE TURN,A Awe-Inspiring Epistle of a Teacher And a Feminist who must Confront a Pioneer in Ancient Japan,NC-17,973,183,,27.99,3
2006,English,0.99,WILD APOLLO,A Beautiful Story of a Monkey And a Sumo Wrestler who must Conquer a A Shark in A MySQL Convention,R,974,181,,24.99,4
2006,English,2.99,WILLOW TRACY,A Brilliant Panorama of a Boat And a Astronaut who must Challenge a Teacher in A Manhattan Penthouse,R,975,137,,22.99,6
2006,English,0.99,WIND PHANTOM,A Touching Saga of a Madman And a Forensic Psychologist who must Build a Sumo Wrestler in An Abandoned Mine Shaft,R,976,111,,12.99,6
2006,English,2.99,WINDOW SIDE,A Astounding Character Study of a Womanizer And a Hunter who must Escape a Robot in A Monastery,R,977,85,,25.99,3
2006,English,0.99,WISDOM WORKER,A Unbelieveable Saga of a Forensic Psychologist And a Student who must Face a Squirrel in The First Manned Space Station,R,978,98,,12.99,3
2006,English,4.99,WITCHES PANIC,A Awe-Inspiring Drama of a Secret Agent And a Hunter who must Fight a Moose in Nigeria,NC-17,979,100,,10.99,6
2006,English,4.99,WIZARD COLDBLOODED,A Lacklusture Display of a Robot And a Girl who must Defeat a Sumo Wrestler in A MySQL Convention,PG,980,75,,12.99,4
2006,English,0.99,WOLVES DESIRE,A Fast-Paced Drama of a Squirrel And a Robot who must Succumb a Technical Writer in A Manhattan Penthouse,NC-17,981,55,,13.99,7
2006,English,0.99,WOMEN DORADO,A Insightful Documentary of a Waitress And a Butler who must Vanquish a Composer in Australia,R,982,126,,23.99,4
2006,English,2.99,WON DARES,A Unbelieveable Documentary of a Teacher And a Monkey who must Defeat a Explorer in A U-Boat,PG,983,105,,18.99,7
2006,English,2.99,WONDERFUL DROP,A Boring Panorama of a Woman And a Madman who must Overcome a Butler in A U-Boat,NC-17,984,126,,20.99,3
2006,English,4.99,WONDERLAND CHRISTMAS,A Awe-Inspiring Character Study of a Waitress And a Car who must Pursue a Mad Scientist in The First Manned Space Station,PG,985,111,,19.99,4
2006,English,2.99,WONKA SEA,A Brilliant Saga of a Boat And a Mad Scientist who must Meet a Moose in Ancient India,NC-17,986,85,,24.99,6
2006,English,2.99,WORDS HUNTER,A Action-Packed Reflection of a Composer And a Mad Scientist who must Face a Pioneer in A MySQL Convention,PG,987,116,,13.99,3
2006,English,2.99,WORKER TARZAN,A Action-Packed Yarn of a Secret Agent And a Technical Writer who must Battle a Sumo Wrestler in The First Manned Space Station,R,988,139,,26.99,7
2006,English,4.99,WORKING MICROCOSMOS,A Stunning Epistle of a Dentist And a Dog who must Kill a Madman in Ancient China,R,989,74,,22.99,4
2006,English,0.99,WORLD LEATHERNECKS,A Unbelieveable Tale of a Pioneer And a Astronaut who must Overcome a Robot in An Abandoned Amusement Park,PG-13,990,171,,13.99,3
2006,English,2.99,WORST BANGER,A Thrilling Drama of a Madman And a Dentist who must Conquer a Boy in The Outback,PG,991,185,,26.99,4
2006,English,0.99,WRATH MILE,A Intrepid Reflection of a Technical Writer And a Hunter who must Defeat a Sumo Wrestler in A Monastery,NC-17,992,176,,17.99,5
2006,English,2.99,WRONG BEHAVIOR,A Emotional Saga of a Crocodile And a Sumo Wrestler who must Discover a Mad Cow in New Orleans,PG-13,993,178,,10.99,6
2006,English,4.99,WYOMING STORM,A Awe-Inspiring Panorama of a Robot And a Boat who must Overcome a Feminist in A U-Boat,PG-13,994,100,,29.99,6
2006,English,4.99,YENTL IDAHO,A Amazing Display of a Robot And a Astronaut who must Fight a Womanizer in Berlin,R,995,86,,11.99,5
2006,English,0.99,YOUNG LANGUAGE,A Unbelieveable Yarn of a Boat And a Database Administrator who must Meet a Boy in The First Manned Space Station,G,996,183,,9.99,6
2006,English,0.99,YOUTH KICK,A Touching Drama of a Teacher And a Cat who must Challenge a Technical Writer in A U-Boat,NC-17,997,179,,14.99,4
2006,English,0.99,ZHIVAGO CORE,A Fateful Yarn of a Composer And a Man who must Face a Boy in The Canadian Rockies,NC-17,998,105,,10.99,6
2006,English,2.99,ZOOLANDER FICTION,A Fateful Reflection of a Waitress And a Boat who must Discover a Sumo Wrestler in Ancient China,R,999,101,,28.99,5
2006,English,4.99,ZORRO ARK,A Intrepid Panorama of a Mad Scientist And a Boy who must Redeem a Boy in A Monastery,NC-17,1000,50,,18.99,3
