Fiscal year,IRTC percent,Section name,Branch ID,Sector percent,Gender equality (marker),Participatory development and good governance,Organisation sub-class,Regional program (marker),Youth issues (marker),Sector ID,Section ID,Climate change adaptation (marker),Biodiversity (marker),CountryRegion name,FSTC percent,Organisation type,Knowledge for development (marker),Status,Climate change mitigation (marker),Organisation class,CIDA business delivery model (old),Indigenous issues (marker),Disability issues (marker),Amount spent,ICT as a tool for development (marker),Division name,Continent ID,Programming process (new),CFLI (marker),CountryRegion percent,Project number,Desertification (marker),Children issues (marker),Fund centre ID,Maximum CIDA contribution (project-level),Branch name,Division ID,Fund centre name,Untied amount(Project-level budget),Bilateral aid (international marker),PBA type,Enviromental sustainability (marker)
2009/2010,0.0,Gulf of Guinea Program,B4200,0.2,0,1,NGO,1,0,15110,S4249,0,0,Western Africa,1.0,Foreign Non-Profit Making,0,Closed,0,Civil Society,Responsive,0,0,3944.673,0,WWD West & Central Africa,2,Uncoded: Pre-APP,0,0.05,A032226001,0,0,4310,3867664.46,WGM Sub-Saharan Africa,D4207,Central & West Africa Regional Program,3867664.46,1,Other PBA,0
2009/2010,0.0,Gulf of Guinea Program,B4200,0.2,0,1,CONSULTANT,1,0,15110,S4249,0,0,Western Africa,1.0,Canadian Profit Making,0,Closed,0,Individual,Responsive,0,0,172.5466,0,WWD West & Central Africa,2,Uncoded: Pre-APP,0,0.05,A032226001,0,0,4310,3867664.46,WGM Sub-Saharan Africa,D4207,Central & West Africa Regional Program,3867664.46,1,Other PBA,0
2009/2010,0.0,Gulf of Guinea Program,B4200,0.2,0,1,FEDERAL,1,0,15111,S4249,0,0,Western Africa,1.0,Canadian Non-Profit Making,0,Closed,0,Governmental,Responsive,0,0,32.871,0,WWD West & Central Africa,2,Uncoded: Pre-APP,0,0.05,A032226001,0,0,4310,3867664.46,WGM Sub-Saharan Africa,D4207,Central & West Africa Regional Program,3867664.46,1,Other PBA,0
2009/2010,0.0,Gulf of Guinea Program,B4200,0.2,0,1,NGO,1,0,15111,S4249,0,0,Western Africa,1.0,Foreign Non-Profit Making,0,Closed,0,Civil Society,Responsive,0,0,3944.673,0,WWD West & Central Africa,2,Uncoded: Pre-APP,0,0.05,A032226001,0,0,4310,3867664.46,WGM Sub-Saharan Africa,D4207,Central & West Africa Regional Program,3867664.46,1,Other PBA,0
2009/2010,0.0,Gulf of Guinea Program,B4200,0.2,0,1,CONSULTANT,1,0,15111,S4249,0,0,Western Africa,1.0,Canadian Profit Making,0,Closed,0,Individual,Responsive,0,0,172.5466,0,WWD West & Central Africa,2,Uncoded: Pre-APP,0,0.05,A032226001,0,0,4310,3867664.46,WGM Sub-Saharan Africa,D4207,Central & West Africa Regional Program,3867664.46,1,Other PBA,0
2009/2010,0.0,Gulf of Guinea Program,B4200,0.2,0,1,FEDERAL,1,0,15150,S4249,0,0,Western Africa,1.0,Canadian Non-Profit Making,0,Closed,0,Governmental,Responsive,0,0,32.871,0,WWD West & Central Africa,2,Uncoded: Pre-APP,0,0.05,A032226001,0,0,4310,3867664.46,WGM Sub-Saharan Africa,D4207,Central & West Africa Regional Program,3867664.46,1,Other PBA,0
2009/2010,0.0,Gulf of Guinea Program,B4200,0.2,0,1,NGO,1,0,15150,S4249,0,0,Western Africa,1.0,Foreign Non-Profit Making,0,Closed,0,Civil Society,Responsive,0,0,3944.673,0,WWD West & Central Africa,2,Uncoded: Pre-APP,0,0.05,A032226001,0,0,4310,3867664.46,WGM Sub-Saharan Africa,D4207,Central & West Africa Regional Program,3867664.46,1,Other PBA,0
2009/2010,0.0,Gulf of Guinea Program,B4200,0.2,0,1,CONSULTANT,1,0,15150,S4249,0,0,Western Africa,1.0,Canadian Profit Making,0,Closed,0,Individual,Responsive,0,0,172.5466,0,WWD West & Central Africa,2,Uncoded: Pre-APP,0,0.05,A032226001,0,0,4310,3867664.46,WGM Sub-Saharan Africa,D4207,Central & West Africa Regional Program,3867664.46,1,Other PBA,0
2009/2010,0.0,Gulf of Guinea Program,B4200,0.2,0,1,FEDERAL,1,0,43030,S4249,0,0,Western Africa,1.0,Canadian Non-Profit Making,0,Closed,0,Governmental,Responsive,0,0,32.871,0,WWD West & Central Africa,2,Uncoded: Pre-APP,0,0.05,A032226001,0,0,4310,3867664.46,WGM Sub-Saharan Africa,D4207,Central & West Africa Regional Program,3867664.46,1,Other PBA,0
2009/2010,0.0,Gulf of Guinea Program,B4200,0.2,0,1,NGO,1,0,43030,S4249,0,0,Western Africa,1.0,Foreign Non-Profit Making,0,Closed,0,Civil Society,Responsive,0,0,3944.673,0,WWD West & Central Africa,2,Uncoded: Pre-APP,0,0.05,A032226001,0,0,4310,3867664.46,WGM Sub-Saharan Africa,D4207,Central & West Africa Regional Program,3867664.46,1,Other PBA,0
2009/2010,0.0,Gulf of Guinea Program,B4200,0.2,0,1,CONSULTANT,1,0,43030,S4249,0,0,Western Africa,1.0,Canadian Profit Making,0,Closed,0,Individual,Responsive,0,0,172.5466,0,WWD West & Central Africa,2,Uncoded: Pre-APP,0,0.05,A032226001,0,0,4310,3867664.46,WGM Sub-Saharan Africa,D4207,Central & West Africa Regional Program,3867664.46,1,Other PBA,0
2009/2010,0.0,Gulf of Guinea Program,B4200,0.2,0,1,FEDERAL,1,0,11430,S4249,0,0,Western Africa,1.0,Canadian Non-Profit Making,0,Closed,0,Governmental,Responsive,0,0,32.871,0,WWD West & Central Africa,2,Uncoded: Pre-APP,0,0.05,A032226001,0,0,4310,3867664.46,WGM Sub-Saharan Africa,D4207,Central & West Africa Regional Program,3867664.46,1,Other PBA,0
2009/2010,0.0,Gulf of Guinea Program,B4200,0.2,0,1,NGO,1,0,11430,S4249,0,0,Western Africa,1.0,Foreign Non-Profit Making,0,Closed,0,Civil Society,Responsive,0,0,3944.673,0,WWD West & Central Africa,2,Uncoded: Pre-APP,0,0.05,A032226001,0,0,4310,3867664.46,WGM Sub-Saharan Africa,D4207,Central & West Africa Regional Program,3867664.46,1,Other PBA,0
2009/2010,0.0,Gulf of Guinea Program,B4200,0.2,0,1,CONSULTANT,1,0,11430,S4249,0,0,Western Africa,1.0,Canadian Profit Making,0,Closed,0,Individual,Responsive,0,0,172.5466,0,WWD West & Central Africa,2,Uncoded: Pre-APP,0,0.05,A032226001,0,0,4310,3867664.46,WGM Sub-Saharan Africa,D4207,Central & West Africa Regional Program,3867664.46,1,Other PBA,0
2009/2010,0.0,Gulf of Guinea Program,B4200,0.2,0,1,FEDERAL,1,0,15110,S4249,0,0,Western Africa,1.0,Canadian Non-Profit Making,0,Closed,0,Governmental,Responsive,0,0,32.871,0,WWD West & Central Africa,2,Uncoded: Pre-APP,0,0.05,A032226001,0,0,4310,3867664.46,WGM Sub-Saharan Africa,D4207,Central & West Africa Regional Program,3867664.46,1,Other PBA,0
2009/2010,0.0,Gulf of Guinea Program,B4200,0.2,0,1,NGO,1,0,15110,S4249,0,0,Western Africa,1.0,Foreign Non-Profit Making,0,Closed,0,Civil Society,Responsive,0,0,3944.673,0,WWD West & Central Africa,2,Uncoded: Pre-APP,0,0.05,A032226001,0,0,4310,3867664.46,WGM Sub-Saharan Africa,D4207,Central & West Africa Regional Program,3867664.46,1,Other PBA,0
2009/2010,0.0,Gulf of Guinea Program,B4200,0.2,0,1,CONSULTANT,1,0,15110,S4249,0,0,Western Africa,1.0,Canadian Profit Making,0,Closed,0,Individual,Responsive,0,0,172.5466,0,WWD West & Central Africa,2,Uncoded: Pre-APP,0,0.05,A032226001,0,0,4310,3867664.46,WGM Sub-Saharan Africa,D4207,Central & West Africa Regional Program,3867664.46,1,Other PBA,0
2009/2010,0.0,Gulf of Guinea Program,B4200,0.2,0,1,FEDERAL,1,0,15111,S4249,0,0,Western Africa,1.0,Canadian Non-Profit Making,0,Closed,0,Governmental,Responsive,0,0,32.871,0,WWD West & Central Africa,2,Uncoded: Pre-APP,0,0.05,A032226001,0,0,4310,3867664.46,WGM Sub-Saharan Africa,D4207,Central & West Africa Regional Program,3867664.46,1,Other PBA,0
2009/2010,0.0,Gulf of Guinea Program,B4200,0.2,0,1,NGO,1,0,15111,S4249,0,0,Western Africa,1.0,Foreign Non-Profit Making,0,Closed,0,Civil Society,Responsive,0,0,3944.673,0,WWD West & Central Africa,2,Uncoded: Pre-APP,0,0.05,A032226001,0,0,4310,3867664.46,WGM Sub-Saharan Africa,D4207,Central & West Africa Regional Program,3867664.46,1,Other PBA,0
2009/2010,0.0,Gulf of Guinea Program,B4200,0.2,0,1,CONSULTANT,1,0,15111,S4249,0,0,Western Africa,1.0,Canadian Profit Making,0,Closed,0,Individual,Responsive,0,0,172.5466,0,WWD West & Central Africa,2,Uncoded: Pre-APP,0,0.05,A032226001,0,0,4310,3867664.46,WGM Sub-Saharan Africa,D4207,Central & West Africa Regional Program,3867664.46,1,Other PBA,0
2009/2010,0.0,Gulf of Guinea Program,B4200,0.2,0,1,FEDERAL,1,0,15150,S4249,0,0,Western Africa,1.0,Canadian Non-Profit Making,0,Closed,0,Governmental,Responsive,0,0,32.871,0,WWD West & Central Africa,2,Uncoded: Pre-APP,0,0.05,A032226001,0,0,4310,3867664.46,WGM Sub-Saharan Africa,D4207,Central & West Africa Regional Program,3867664.46,1,Other PBA,0
2009/2010,0.0,Gulf of Guinea Program,B4200,0.2,0,1,NGO,1,0,15150,S4249,0,0,Western Africa,1.0,Foreign Non-Profit Making,0,Closed,0,Civil Society,Responsive,0,0,3944.673,0,WWD West & Central Africa,2,Uncoded: Pre-APP,0,0.05,A032226001,0,0,4310,3867664.46,WGM Sub-Saharan Africa,D4207,Central & West Africa Regional Program,3867664.46,1,Other PBA,0
2009/2010,0.0,Gulf of Guinea Program,B4200,0.2,0,1,CONSULTANT,1,0,15150,S4249,0,0,Western Africa,1.0,Canadian Profit Making,0,Closed,0,Individual,Responsive,0,0,172.5466,0,WWD West & Central Africa,2,Uncoded: Pre-APP,0,0.05,A032226001,0,0,4310,3867664.46,WGM Sub-Saharan Africa,D4207,Central & West Africa Regional Program,3867664.46,1,Other PBA,0
2009/2010,0.0,Gulf of Guinea Program,B4200,0.2,0,1,FEDERAL,1,0,43030,S4249,0,0,Western Africa,1.0,Canadian Non-Profit Making,0,Closed,0,Governmental,Responsive,0,0,32.871,0,WWD West & Central Africa,2,Uncoded: Pre-APP,0,0.05,A032226001,0,0,4310,3867664.46,WGM Sub-Saharan Africa,D4207,Central & West Africa Regional Program,3867664.46,1,Other PBA,0
2009/2010,0.0,Gulf of Guinea Program,B4200,0.2,0,1,NGO,1,0,43030,S4249,0,0,Western Africa,1.0,Foreign Non-Profit Making,0,Closed,0,Civil Society,Responsive,0,0,3944.673,0,WWD West & Central Africa,2,Uncoded: Pre-APP,0,0.05,A032226001,0,0,4310,3867664.46,WGM Sub-Saharan Africa,D4207,Central & West Africa Regional Program,3867664.46,1,Other PBA,0
2009/2010,0.0,Gulf of Guinea Program,B4200,0.2,0,1,CONSULTANT,1,0,43030,S4249,0,0,Western Africa,1.0,Canadian Profit Making,0,Closed,0,Individual,Responsive,0,0,172.5466,0,WWD West & Central Africa,2,Uncoded: Pre-APP,0,0.05,A032226001,0,0,4310,3867664.46,WGM Sub-Saharan Africa,D4207,Central & West Africa Regional Program,3867664.46,1,Other PBA,0
2009/2010,0.0,Gulf of Guinea Program,B4200,0.2,0,1,FEDERAL,1,0,11430,S4249,0,0,Western Africa,1.0,Canadian Non-Profit Making,0,Closed,0,Governmental,Responsive,0,0,32.871,0,WWD West & Central Africa,2,Uncoded: Pre-APP,0,0.05,A032226001,0,0,4310,3867664.46,WGM Sub-Saharan Africa,D4207,Central & West Africa Regional Program,3867664.46,1,Other PBA,0
2009/2010,0.0,Gulf of Guinea Program,B4200,0.2,0,1,NGO,1,0,11430,S4249,0,0,Western Africa,1.0,Foreign Non-Profit Making,0,Closed,0,Civil Society,Responsive,0,0,3944.673,0,WWD West & Central Africa,2,Uncoded: Pre-APP,0,0.05,A032226001,0,0,4310,3867664.46,WGM Sub-Saharan Africa,D4207,Central & West Africa Regional Program,3867664.46,1,Other PBA,0
2009/2010,0.0,Gulf of Guinea Program,B4200,0.2,0,1,CONSULTANT,1,0,11430,S4249,0,0,Western Africa,1.0,Canadian Profit Making,0,Closed,0,Individual,Responsive,0,0,172.5466,0,WWD West & Central Africa,2,Uncoded: Pre-APP,0,0.05,A032226001,0,0,4310,3867664.46,WGM Sub-Saharan Africa,D4207,Central & West Africa Regional Program,3867664.46,1,Other PBA,0
2009/2010,0.0,Gulf of Guinea Program,B4200,0.2,0,1,FEDERAL,1,0,15110,S4249,0,0,Western Africa,1.0,Canadian Non-Profit Making,0,Closed,0,Governmental,Responsive,0,0,32.871,0,WWD West & Central Africa,2,Uncoded: Pre-APP,0,0.05,A032226001,0,0,4310,3867664.46,WGM Sub-Saharan Africa,D4207,Central & West Africa Regional Program,3867664.46,1,Other PBA,0
2009/2010,0.0,Gulf of Guinea Program,B4200,0.2,0,1,NGO,1,0,15110,S4249,0,0,Western Africa,1.0,Foreign Non-Profit Making,0,Closed,0,Civil Society,Responsive,0,0,3944.673,0,WWD West & Central Africa,2,Uncoded: Pre-APP,0,0.05,A032226001,0,0,4310,3867664.46,WGM Sub-Saharan Africa,D4207,Central & West Africa Regional Program,3867664.46,1,Other PBA,0
2009/2010,0.0,Gulf of Guinea Program,B4200,0.2,0,1,CONSULTANT,1,0,15110,S4249,0,0,Western Africa,1.0,Canadian Profit Making,0,Closed,0,Individual,Responsive,0,0,172.5466,0,WWD West & Central Africa,2,Uncoded: Pre-APP,0,0.05,A032226001,0,0,4310,3867664.46,WGM Sub-Saharan Africa,D4207,Central & West Africa Regional Program,3867664.46,1,Other PBA,0
2009/2010,0.0,Gulf of Guinea Program,B4200,0.2,0,1,FEDERAL,1,0,15111,S4249,0,0,Western Africa,1.0,Canadian Non-Profit Making,0,Closed,0,Governmental,Responsive,0,0,32.871,0,WWD West & Central Africa,2,Uncoded: Pre-APP,0,0.05,A032226001,0,0,4310,3867664.46,WGM Sub-Saharan Africa,D4207,Central & West Africa Regional Program,3867664.46,1,Other PBA,0
2009/2010,0.0,Gulf of Guinea Program,B4200,0.2,0,1,NGO,1,0,15111,S4249,0,0,Western Africa,1.0,Foreign Non-Profit Making,0,Closed,0,Civil Society,Responsive,0,0,3944.673,0,WWD West & Central Africa,2,Uncoded: Pre-APP,0,0.05,A032226001,0,0,4310,3867664.46,WGM Sub-Saharan Africa,D4207,Central & West Africa Regional Program,3867664.46,1,Other PBA,0
2009/2010,0.0,Gulf of Guinea Program,B4200,0.2,0,1,CONSULTANT,1,0,15111,S4249,0,0,Western Africa,1.0,Canadian Profit Making,0,Closed,0,Individual,Responsive,0,0,172.5466,0,WWD West & Central Africa,2,Uncoded: Pre-APP,0,0.05,A032226001,0,0,4310,3867664.46,WGM Sub-Saharan Africa,D4207,Central & West Africa Regional Program,3867664.46,1,Other PBA,0
2009/2010,0.0,Gulf of Guinea Program,B4200,0.2,0,1,FEDERAL,1,0,15150,S4249,0,0,Western Africa,1.0,Canadian Non-Profit Making,0,Closed,0,Governmental,Responsive,0,0,32.871,0,WWD West & Central Africa,2,Uncoded: Pre-APP,0,0.05,A032226001,0,0,4310,3867664.46,WGM Sub-Saharan Africa,D4207,Central & West Africa Regional Program,3867664.46,1,Other PBA,0
2009/2010,0.0,Gulf of Guinea Program,B4200,0.2,0,1,NGO,1,0,15150,S4249,0,0,Western Africa,1.0,Foreign Non-Profit Making,0,Closed,0,Civil Society,Responsive,0,0,3944.673,0,WWD West & Central Africa,2,Uncoded: Pre-APP,0,0.05,A032226001,0,0,4310,3867664.46,WGM Sub-Saharan Africa,D4207,Central & West Africa Regional Program,3867664.46,1,Other PBA,0
2009/2010,0.0,Gulf of Guinea Program,B4200,0.2,0,1,CONSULTANT,1,0,15150,S4249,0,0,Western Africa,1.0,Canadian Profit Making,0,Closed,0,Individual,Responsive,0,0,172.5466,0,WWD West & Central Africa,2,Uncoded: Pre-APP,0,0.05,A032226001,0,0,4310,3867664.46,WGM Sub-Saharan Africa,D4207,Central & West Africa Regional Program,3867664.46,1,Other PBA,0
2009/2010,0.0,Gulf of Guinea Program,B4200,0.2,0,1,FEDERAL,1,0,43030,S4249,0,0,Western Africa,1.0,Canadian Non-Profit Making,0,Closed,0,Governmental,Responsive,0,0,32.871,0,WWD West & Central Africa,2,Uncoded: Pre-APP,0,0.05,A032226001,0,0,4310,3867664.46,WGM Sub-Saharan Africa,D4207,Central & West Africa Regional Program,3867664.46,1,Other PBA,0
2009/2010,0.0,Gulf of Guinea Program,B4200,0.2,0,1,NGO,1,0,43030,S4249,0,0,Western Africa,1.0,Foreign Non-Profit Making,0,Closed,0,Civil Society,Responsive,0,0,3944.673,0,WWD West & Central Africa,2,Uncoded: Pre-APP,0,0.05,A032226001,0,0,4310,3867664.46,WGM Sub-Saharan Africa,D4207,Central & West Africa Regional Program,3867664.46,1,Other PBA,0
2009/2010,0.0,Gulf of Guinea Program,B4200,0.2,0,1,CONSULTANT,1,0,43030,S4249,0,0,Western Africa,1.0,Canadian Profit Making,0,Closed,0,Individual,Responsive,0,0,172.5466,0,WWD West & Central Africa,2,Uncoded: Pre-APP,0,0.05,A032226001,0,0,4310,3867664.46,WGM Sub-Saharan Africa,D4207,Central & West Africa Regional Program,3867664.46,1,Other PBA,0
2009/2010,0.0,Gulf of Guinea Program,B4200,0.2,0,1,FEDERAL,1,0,11430,S4249,0,0,Western Africa,1.0,Canadian Non-Profit Making,0,Closed,0,Governmental,Responsive,0,0,32.871,0,WWD West & Central Africa,2,Uncoded: Pre-APP,0,0.05,A032226001,0,0,4310,3867664.46,WGM Sub-Saharan Africa,D4207,Central & West Africa Regional Program,3867664.46,1,Other PBA,0
2009/2010,0.0,Gulf of Guinea Program,B4200,0.2,0,1,NGO,1,0,11430,S4249,0,0,Western Africa,1.0,Foreign Non-Profit Making,0,Closed,0,Civil Society,Responsive,0,0,3944.673,0,WWD West & Central Africa,2,Uncoded: Pre-APP,0,0.05,A032226001,0,0,4310,3867664.46,WGM Sub-Saharan Africa,D4207,Central & West Africa Regional Program,3867664.46,1,Other PBA,0
2009/2010,0.0,Gulf of Guinea Program,B4200,0.2,0,1,CONSULTANT,1,0,11430,S4249,0,0,Western Africa,1.0,Canadian Profit Making,0,Closed,0,Individual,Responsive,0,0,172.5466,0,WWD West & Central Africa,2,Uncoded: Pre-APP,0,0.05,A032226001,0,0,4310,3867664.46,WGM Sub-Saharan Africa,D4207,Central & West Africa Regional Program,3867664.46,1,Other PBA,0
2009/2010,0.0,Gulf of Guinea Program,B4200,0.2,0,1,FEDERAL,1,0,15110,S4249,0,0,Western Africa,1.0,Canadian Non-Profit Making,0,Closed,0,Governmental,Responsive,0,0,32.871,0,WWD West & Central Africa,2,Uncoded: Pre-APP,0,0.05,A032226001,0,0,4310,3867664.46,WGM Sub-Saharan Africa,D4207,Central & West Africa Regional Program,3867664.46,1,Other PBA,0
2009/2010,0.0,Gulf of Guinea Program,B4200,0.2,0,1,NGO,1,0,15110,S4249,0,0,Western Africa,1.0,Foreign Non-Profit Making,0,Closed,0,Civil Society,Responsive,0,0,3944.673,0,WWD West & Central Africa,2,Uncoded: Pre-APP,0,0.05,A032226001,0,0,4310,3867664.46,WGM Sub-Saharan Africa,D4207,Central & West Africa Regional Program,3867664.46,1,Other PBA,0
2009/2010,0.0,Gulf of Guinea Program,B4200,0.2,0,1,CONSULTANT,1,0,15110,S4249,0,0,Western Africa,1.0,Canadian Profit Making,0,Closed,0,Individual,Responsive,0,0,172.5466,0,WWD West & Central Africa,2,Uncoded: Pre-APP,0,0.05,A032226001,0,0,4310,3867664.46,WGM Sub-Saharan Africa,D4207,Central & West Africa Regional Program,3867664.46,1,Other PBA,0
2009/2010,0.0,Gulf of Guinea Program,B4200,0.2,0,1,FEDERAL,1,0,15111,S4249,0,0,Western Africa,1.0,Canadian Non-Profit Making,0,Closed,0,Governmental,Responsive,0,0,32.871,0,WWD West & Central Africa,2,Uncoded: Pre-APP,0,0.05,A032226001,0,0,4310,3867664.46,WGM Sub-Saharan Africa,D4207,Central & West Africa Regional Program,3867664.46,1,Other PBA,0
2009/2010,0.0,Gulf of Guinea Program,B4200,0.2,0,1,NGO,1,0,15111,S4249,0,0,Western Africa,1.0,Foreign Non-Profit Making,0,Closed,0,Civil Society,Responsive,0,0,3944.673,0,WWD West & Central Africa,2,Uncoded: Pre-APP,0,0.05,A032226001,0,0,4310,3867664.46,WGM Sub-Saharan Africa,D4207,Central & West Africa Regional Program,3867664.46,1,Other PBA,0
2009/2010,0.0,Gulf of Guinea Program,B4200,0.2,0,1,CONSULTANT,1,0,15111,S4249,0,0,Western Africa,1.0,Canadian Profit Making,0,Closed,0,Individual,Responsive,0,0,172.5466,0,WWD West & Central Africa,2,Uncoded: Pre-APP,0,0.05,A032226001,0,0,4310,3867664.46,WGM Sub-Saharan Africa,D4207,Central & West Africa Regional Program,3867664.46,1,Other PBA,0
2009/2010,0.0,Gulf of Guinea Program,B4200,0.2,0,1,FEDERAL,1,0,15150,S4249,0,0,Western Africa,1.0,Canadian Non-Profit Making,0,Closed,0,Governmental,Responsive,0,0,32.871,0,WWD West & Central Africa,2,Uncoded: Pre-APP,0,0.05,A032226001,0,0,4310,3867664.46,WGM Sub-Saharan Africa,D4207,Central & West Africa Regional Program,3867664.46,1,Other PBA,0
2009/2010,0.0,Gulf of Guinea Program,B4200,0.2,0,1,NGO,1,0,15150,S4249,0,0,Western Africa,1.0,Foreign Non-Profit Making,0,Closed,0,Civil Society,Responsive,0,0,3944.673,0,WWD West & Central Africa,2,Uncoded: Pre-APP,0,0.05,A032226001,0,0,4310,3867664.46,WGM Sub-Saharan Africa,D4207,Central & West Africa Regional Program,3867664.46,1,Other PBA,0
2009/2010,0.0,Gulf of Guinea Program,B4200,0.2,0,1,CONSULTANT,1,0,15150,S4249,0,0,Western Africa,1.0,Canadian Profit Making,0,Closed,0,Individual,Responsive,0,0,172.5466,0,WWD West & Central Africa,2,Uncoded: Pre-APP,0,0.05,A032226001,0,0,4310,3867664.46,WGM Sub-Saharan Africa,D4207,Central & West Africa Regional Program,3867664.46,1,Other PBA,0
2009/2010,0.0,Gulf of Guinea Program,B4200,0.2,0,1,FEDERAL,1,0,43030,S4249,0,0,Western Africa,1.0,Canadian Non-Profit Making,0,Closed,0,Governmental,Responsive,0,0,32.871,0,WWD West & Central Africa,2,Uncoded: Pre-APP,0,0.05,A032226001,0,0,4310,3867664.46,WGM Sub-Saharan Africa,D4207,Central & West Africa Regional Program,3867664.46,1,Other PBA,0
2009/2010,0.0,Gulf of Guinea Program,B4200,0.2,0,1,NGO,1,0,43030,S4249,0,0,Western Africa,1.0,Foreign Non-Profit Making,0,Closed,0,Civil Society,Responsive,0,0,3944.673,0,WWD West & Central Africa,2,Uncoded: Pre-APP,0,0.05,A032226001,0,0,4310,3867664.46,WGM Sub-Saharan Africa,D4207,Central & West Africa Regional Program,3867664.46,1,Other PBA,0
2009/2010,0.0,Gulf of Guinea Program,B4200,0.2,0,1,CONSULTANT,1,0,43030,S4249,0,0,Western Africa,1.0,Canadian Profit Making,0,Closed,0,Individual,Responsive,0,0,172.5466,0,WWD West & Central Africa,2,Uncoded: Pre-APP,0,0.05,A032226001,0,0,4310,3867664.46,WGM Sub-Saharan Africa,D4207,Central & West Africa Regional Program,3867664.46,1,Other PBA,0
2009/2010,0.0,Gulf of Guinea Program,B4200,0.2,0,1,FEDERAL,1,0,11430,S4249,0,0,Western Africa,1.0,Canadian Non-Profit Making,0,Closed,0,Governmental,Responsive,0,0,32.871,0,WWD West & Central Africa,2,Uncoded: Pre-APP,0,0.05,A032226001,0,0,4310,3867664.46,WGM Sub-Saharan Africa,D4207,Central & West Africa Regional Program,3867664.46,1,Other PBA,0
2009/2010,0.0,Gulf of Guinea Program,B4200,0.2,0,1,NGO,1,0,11430,S4249,0,0,Western Africa,1.0,Foreign Non-Profit Making,0,Closed,0,Civil Society,Responsive,0,0,3944.673,0,WWD West & Central Africa,2,Uncoded: Pre-APP,0,0.05,A032226001,0,0,4310,3867664.46,WGM Sub-Saharan Africa,D4207,Central & West Africa Regional Program,3867664.46,1,Other PBA,0
2009/2010,0.0,Gulf of Guinea Program,B4200,0.2,0,1,CONSULTANT,1,0,11430,S4249,0,0,Western Africa,1.0,Canadian Profit Making,0,Closed,0,Individual,Responsive,0,0,172.5466,0,WWD West & Central Africa,2,Uncoded: Pre-APP,0,0.05,A032226001,0,0,4310,3867664.46,WGM Sub-Saharan Africa,D4207,Central & West Africa Regional Program,3867664.46,1,Other PBA,0
2009/2010,0.0,Gulf of Guinea Program,B4200,0.2,0,1,FEDERAL,1,0,15110,S4249,0,0,Western Africa,1.0,Canadian Non-Profit Making,0,Closed,0,Governmental,Responsive,0,0,32.871,0,WWD West & Central Africa,2,Uncoded: Pre-APP,0,0.05,A032226001,0,0,4310,3867664.46,WGM Sub-Saharan Africa,D4207,Central & West Africa Regional Program,3867664.46,1,Other PBA,0
2009/2010,0.0,Gulf of Guinea Program,B4200,0.2,0,1,NGO,1,0,15110,S4249,0,0,Western Africa,1.0,Foreign Non-Profit Making,0,Closed,0,Civil Society,Responsive,0,0,3944.673,0,WWD West & Central Africa,2,Uncoded: Pre-APP,0,0.05,A032226001,0,0,4310,3867664.46,WGM Sub-Saharan Africa,D4207,Central & West Africa Regional Program,3867664.46,1,Other PBA,0
2009/2010,0.0,Gulf of Guinea Program,B4200,0.2,0,1,CONSULTANT,1,0,15110,S4249,0,0,Western Africa,1.0,Canadian Profit Making,0,Closed,0,Individual,Responsive,0,0,172.5466,0,WWD West & Central Africa,2,Uncoded: Pre-APP,0,0.05,A032226001,0,0,4310,3867664.46,WGM Sub-Saharan Africa,D4207,Central & West Africa Regional Program,3867664.46,1,Other PBA,0
2009/2010,0.0,Gulf of Guinea Program,B4200,0.2,0,1,FEDERAL,1,0,15111,S4249,0,0,Western Africa,1.0,Canadian Non-Profit Making,0,Closed,0,Governmental,Responsive,0,0,32.871,0,WWD West & Central Africa,2,Uncoded: Pre-APP,0,0.05,A032226001,0,0,4310,3867664.46,WGM Sub-Saharan Africa,D4207,Central & West Africa Regional Program,3867664.46,1,Other PBA,0
2009/2010,0.0,Gulf of Guinea Program,B4200,0.2,0,1,NGO,1,0,15111,S4249,0,0,Western Africa,1.0,Foreign Non-Profit Making,0,Closed,0,Civil Society,Responsive,0,0,3944.673,0,WWD West & Central Africa,2,Uncoded: Pre-APP,0,0.05,A032226001,0,0,4310,3867664.46,WGM Sub-Saharan Africa,D4207,Central & West Africa Regional Program,3867664.46,1,Other PBA,0
