cell_id,assay_tissue,assay_organism,curated_by,src_id,tid,assay_type,relationship_type,assay_test_type,variant_id,tissue_id,confidence_score,chembl_id,assay_category,assay_tax_id,assay_id,src_assay_id,description,assay_subcellular_fraction,doc_id,assay_strain,assay_cell_type,bao_format
,,,Autocuration,1,104698,B,H,,,,6,CHEMBL620635,,,3015,,Binding activity against 5-hydroxytryptamine 3 receptor from rat cortex homogenate using [3H]-Q-ICS 205-930 as radioligand; NA Not Available,,12861,,,BAO_0000019
,,,Autocuration,1,104698,F,H,In vivo,,,6,CHEMBL620636,,,3016,,Compound was tested for the inhibition of 5-HT-induced bradycardia after peroral administration of 0.03 mg/kg at 0.5 hours in urethane-anesthetized rats,,11454,,,BAO_0000218
,,,Autocuration,1,104698,F,H,In vivo,,,6,CHEMBL620637,,,3017,,Compound was tested for the inhibition of 5-HT-induced bradycardia after peroral administration of 0.03 mg/kg at 1 hour in urethane-anesthetized rats,,11454,,,BAO_0000218
,,,Autocuration,1,104698,F,H,In vivo,,,6,CHEMBL620638,,,3018,,Compound was tested for the inhibition of 5-HT-induced bradycardia after peroral administration of 0.03 mg/kg at 3 hours in urethane-anesthetized rats,,11454,,,BAO_0000218
,,,Autocuration,1,104698,F,H,In vivo,,,6,CHEMBL620639,,,3019,,Compound was tested for the inhibition of 5-HT-induced bradycardia after peroral administration of 0.03 mg/kg at 6 hours in urethane-anesthetized rats,,11454,,,BAO_0000218
,,,Autocuration,1,104698,F,H,In vivo,,,6,CHEMBL620640,,,3020,,Compound was tested for the inhibition of 5-HT-induced bradycardia after peroral administration of 0.1 mg/kg at 0.5 hours in urethane-anesthetized rats,,11454,,,BAO_0000218
,,,Autocuration,1,104698,F,H,In vivo,,,6,CHEMBL620641,,,3021,,Compound was tested for the inhibition of 5-HT-induced bradycardia after peroral administration of 0.1 mg/kg at 1 hour in urethane-anesthetized rats,,11454,,,BAO_0000218
,,,Autocuration,1,104698,F,H,In vivo,,,6,CHEMBL620642,,,3022,,Compound was tested for the inhibition of 5-HT-induced bradycardia after peroral administration of 0.1 mg/kg at 16 hours in urethane-anesthetized rats,,11454,,,BAO_0000218
,,,Autocuration,1,104698,F,H,In vivo,,,6,CHEMBL620643,,,3023,,Compound was tested for the inhibition of 5-HT-induced bradycardia after peroral administration of 0.1 mg/kg at 3 hours in urethane-anesthetized rats,,11454,,,BAO_0000218
,,,Autocuration,1,104698,F,H,In vivo,,,6,CHEMBL620644,,,3024,,Compound was tested for the inhibition of 5-HT-induced bradycardia after peroral administration of 0.1 mg/kg at 6 hours in urethane-anesthetized rats,,11454,,,BAO_0000218
,,,Autocuration,1,104698,F,H,In vivo,,,6,CHEMBL620645,,,3025,,Compound was tested for the inhibition of 5-HT-induced bradycardia after peroral administration of 0.3 mg/kg at 0.5 hours in urethane-anesthetized rats,,11454,,,BAO_0000218
,,,Autocuration,1,104698,F,H,In vivo,,,6,CHEMBL620646,,,3026,,Compound was tested for the inhibition of 5-HT-induced bradycardia after peroral administration of 0.3 mg/kg at 1 hour in urethane-anesthetized rats,,11454,,,BAO_0000218
,,,Autocuration,1,104698,F,H,In vivo,,,6,CHEMBL620647,,,3027,,Compound was tested for the inhibition of 5-HT-induced bradycardia after peroral administration of 0.3 mg/kg at 3 hours in urethane-anesthetized rats,,11454,,,BAO_0000218
,,,Autocuration,1,104698,F,H,In vivo,,,6,CHEMBL620648,,,3028,,Compound was tested for the inhibition of 5-HT-induced bradycardia after peroral administration of 0.3 mg/kg at 6 hours in urethane-anesthetized rats,,11454,,,BAO_0000218
,,,Autocuration,1,104698,F,H,In vivo,,,6,CHEMBL620649,,,3029,,Compound was tested for the inhibition of 5-HT-induced bradycardia after peroral administration of 1 mg/kg at 0.5 hours in urethane-anesthetized rats,,11454,,,BAO_0000218
,,,Autocuration,1,104698,F,H,In vivo,,,6,CHEMBL620650,,,3030,,Compound was tested for the inhibition of 5-HT-induced bradycardia after peroral administration of 1 mg/kg at 3 hours in urethane-anesthetized rats,,11454,,,BAO_0000218
,,,Autocuration,1,104698,F,H,In vivo,,,6,CHEMBL620651,,,3031,,Compound was tested for the inhibition of 5-HT-induced bradycardia after peroral administration of 10 mg/kg at 1 hour in urethane-anesthetized rats,,11454,,,BAO_0000218
,,,Autocuration,1,104698,F,H,In vivo,,,6,CHEMBL872875,,,3032,,Compound was tested for the inhibition of 5-HT-induced bradycardia after peroral administration of 10 mg/kg at 3 hours in urethane-anesthetized rats,,11454,,,BAO_0000218
,,,Autocuration,1,104698,F,H,In vivo,,,6,CHEMBL620652,,,3033,,Compound was tested for the inhibition of 5-HT-induced bradycardia after peroral administration of 1 mg/kg at 1 hour in urethane-anesthetized rats,,11454,,,BAO_0000218
,,,Autocuration,1,104698,F,H,,,,6,CHEMBL620653,,,3034,,5-hydroxytryptamine 3 receptor antagonist activity was confirmed by its ability to antagonize 5-HT evoked tachycardia of rabbit isolated heart,,10609,,,BAO_0000019
,,,Autocuration,1,104698,B,H,,,,6,CHEMBL857076,,,3035,,Binding activity against 5-hydroxytryptamine 2A receptor from rat cortex homogenates using [3H]DOB as radioligand.,,12861,,,BAO_0000019
,,Rattus norvegicus,Autocuration,1,104698,B,D,,,,7,CHEMBL620654,,10116.0,3036,,Inhibition of [3H]-Q-ICS 205-930 binding to rat cortex homogenate 5-hydroxytryptamine 3 receptor,,12861,,,BAO_0000019
,,,Autocuration,1,104698,B,H,,,,6,CHEMBL620655,,,3037,,Binding activity radioligand.,,12861,,,BAO_0000223
,,,Autocuration,1,104698,B,H,,,,6,CHEMBL620656,,,3038,,Compound was evaluated for the displacement of [3H]-Q-ICS 205-930 binding to 5-hydroxytryptamine 3 receptor in rat brain membranes,Brain membranes,10728,,,BAO_0000249
,,,Autocuration,1,104698,B,H,,,,6,CHEMBL620657,,,3039,,Displacement of [3H]-Q-ICS 205-930 binding to 5-hydroxytryptamine 3 receptor recognition sites in rat brain membranes.,Brain membranes,10728,,,BAO_0000249
,,,Autocuration,1,108,B,H,,,,8,CHEMBL620658,,,3040,,Binding affinity towards 5-hydroxytryptamine 2C receptor was determined at a concentration of 0.000001 mol/L,,5163,,,BAO_0000357
,,,Autocuration,1,108,B,H,,,,8,CHEMBL620659,,,3041,,Binding affinity towards 5-hydroxytryptamine 2C receptor was determined at a concentration of 0.00001 mol/L,,5163,,,BAO_0000357
,,,Autocuration,1,108,B,H,,,,8,CHEMBL620660,,,3042,,Inhibition of binding towards 5-hydroxytryptamine 2C receptor at 100 nM concentration,,6011,,,BAO_0000357
,,,Autocuration,1,108,B,H,,,,8,CHEMBL620661,,,3043,,Percent inhibition (at 1 uM) against 5-hydroxytryptamine 2C receptor,,5014,,,BAO_0000357
,,,Autocuration,1,108,B,H,,,,8,CHEMBL620662,,,3044,,Binding affinity of compound towards 5-hydroxytryptamine 2C receptor,,5635,,,BAO_0000357
,,,Expert,1,108,B,H,,,,8,CHEMBL620663,,,3045,,Affinity for 5-hydroxytryptamine 2C receptor,,5163,,,BAO_0000357
,,,Autocuration,1,108,B,H,,,,8,CHEMBL620664,,,3046,,Binding affinity towards 5-hydroxytryptamine 2C receptor using [3H]mesulergine as radioligand,,6841,,,BAO_0000357
,,,Expert,1,108,B,H,,,,8,CHEMBL620665,,,3047,,Binding affinity towards 5-hydroxytryptamine 2C receptor using [125I]DOI as radioligand.,,6119,,,BAO_0000357
,,,Autocuration,1,108,B,H,,,,8,CHEMBL620666,,,3048,,Binding affinity relative to indolopiperidine (compound 1) for 5-hydroxytryptamine 2C receptor was determined,,4373,,,BAO_0000357
,,,Autocuration,1,108,B,H,,,,8,CHEMBL620667,,,3049,,Compound was evaluated for the binding affinity towards 5-hydroxytryptamine 2C receptor by displacement of [3H]-Ketanserin,,1633,,,BAO_0000357
,,,Expert,1,108,B,H,,,,8,CHEMBL620668,,,3050,,Binding affinity towards 5-hydroxytryptamine 2C receptor by displacement of [3H]N-methyl-mesulergine,,1633,,,BAO_0000357
,,,Autocuration,1,108,B,H,,,,8,CHEMBL620669,,,3051,,Binding affinity for 5-hydroxytryptamine 2C receptor was determined,,4373,,,BAO_0000357
,,,Expert,1,108,B,H,,,,8,CHEMBL620670,,,3052,,Binding affinity towards serotonin 5-hydroxytryptamine 2C receptor,,6576,,,BAO_0000357
,,,Autocuration,1,108,B,H,,,,8,CHEMBL620671,,,3053,,Evaluated for the binding affinity to 5-hydroxytryptamine 2C receptor,,4687,,,BAO_0000357
,,,Autocuration,1,108,B,H,,,,8,CHEMBL620672,,,3054,,Tested agains t5-hydroxytryptamine 2C receptor in experiment 1,,12146,,,BAO_0000357
,,,Autocuration,1,108,B,H,,,,8,CHEMBL620673,,,3055,,Tested against 5-hydroxytryptamine 2C receptor in experiment 2,,12146,,,BAO_0000357
,,,Autocuration,1,108,B,H,,,,8,CHEMBL620674,,,3056,,Ability to displace [3H]mesulergine from 5-hydroxytryptamine 2C receptor,,16946,,,BAO_0000357
,,,Autocuration,1,108,B,H,,,,8,CHEMBL620675,,,3057,,Compound was evaluated for the affinity at 5-hydroxytryptamine 2C receptor,,14159,,,BAO_0000357
,,,Autocuration,1,108,B,H,,,,8,CHEMBL620676,,,3058,,The binding affinity towards 5-hydroxytryptamine 2C receptor; No affinity,,16700,,,BAO_0000357
,,,Autocuration,1,108,B,H,,,,8,CHEMBL621382,,,3059,,Affinity against 5-hydroxytryptamine 2C receptor,,3269,,,BAO_0000357
,,Homo sapiens,Expert,1,108,B,D,,,,9,CHEMBL621383,,9606.0,3060,,Binding affinity against 5-hydroxytryptamine 2C receptor,,1274,,,BAO_0000357
,,,Autocuration,1,108,B,H,,,,8,CHEMBL621384,,,3061,,Compound was evaluated for binding affinity against 5-hydroxytryptamine 2C receptor using radioligand binding assay,,1317,,,BAO_0000357
,,Bos taurus,Autocuration,1,144,B,H,,,,8,CHEMBL621385,,9913.0,3062,,Inhibitory concentration required against 5-HT3 receptor in bovine area postrema using [3H]GR-65630,,5834,,,BAO_0000357
,,Bos taurus,Autocuration,1,144,B,H,,,,8,CHEMBL617989,,9913.0,3063,,Binding affinity towards 5-hydroxytryptamine 3 receptor using [3H]GR-65630 as radioligand,,11147,,,BAO_0000357
,,Cavia porcellus,Expert,1,104714,F,H,,,,4,CHEMBL617990,,10141.0,3064,,Antagonistic potency against serotonin 5-hydroxytryptamine 3 receptor in GPI assay,,14145,,,BAO_0000019
,Ileum,Cavia porcellus,Autocuration,1,104714,B,H,,,2116.0,4,CHEMBL875085,,10141.0,3065,,Binding affinity to 5-hydroxytryptamine 3 receptor entirely in guinea pig ileum,,10561,,,BAO_0000221
,,Cavia porcellus,Autocuration,1,104714,F,H,,,,4,CHEMBL617991,,10141.0,3066,,Compound was evaluated for its antagonist affinity towards 5-hydroxytryptamine 3 receptor of guinea pig,,15847,,,BAO_0000019
,,Cavia porcellus,Autocuration,1,104714,F,H,,,,4,CHEMBL617992,,10141.0,3067,,Compound was evaluated for its antagonist affinity towards 5-hydroxytryptamine 3 receptor of guinea pig; ND means not done,,15847,,,BAO_0000019
,Ileum,Cavia porcellus,Autocuration,1,104714,B,H,,,2116.0,4,CHEMBL617993,,10141.0,3068,,Potency to 5-hydroxytryptamine 3 receptor entirely in guinea pig ileum,,10561,,,BAO_0000221
,Ileum,Cavia porcellus,Autocuration,1,104714,B,H,,,2116.0,4,CHEMBL617994,,10141.0,3069,,In vitro binding affinity was measured for 5-hydroxytryptamine 3 receptor in the guinea pig ileum.,,11454,,,BAO_0000221
,,Cavia porcellus,Autocuration,1,104714,F,H,,,,4,CHEMBL617995,,10141.0,3070,,Compound was tested for agonistic activity against 5-hydroxytryptamine 3 receptor on guinea colon at a concentration 0.01 uM,,4639,,,BAO_0000019
,,Cavia porcellus,Autocuration,1,104714,F,H,,,,4,CHEMBL617996,,10141.0,3071,,Percent of control response to 5-HT3 agonistic activity on guinea colon at a concentration 0.1 uM,,4639,,,BAO_0000019
,,Cavia porcellus,Autocuration,1,104714,F,H,,,,4,CHEMBL617997,,10141.0,3072,,Percent of control response to 5-HT3 agonistic activity on guinea colon at a concentration 1 uM,,4639,,,BAO_0000019
,,Cavia porcellus,Autocuration,1,104714,F,H,,,,4,CHEMBL617998,,10141.0,3073,,Percent of control response to 5-HT3 agonistic activity on guinea colon at a concentration 1 uM in the presence of 30 uM MDL 72222,,4639,,,BAO_0000019
,,Cavia porcellus,Autocuration,1,104714,F,H,,,,4,CHEMBL617999,,10141.0,3074,,Percent of control response to 5-HT3 antagonistic activity on guinea colon at a concentration 0.01 uM,,4639,,,BAO_0000019
,,Cavia porcellus,Autocuration,1,104714,F,H,,,,4,CHEMBL618000,,10141.0,3075,,Percent of control response to 5-HT3 antagonistic activity on guinea colon at a concentration 1 uM,,4639,,,BAO_0000019
,Ileum,Cavia porcellus,Autocuration,1,104714,F,H,,,2116.0,4,CHEMBL617815,,10141.0,3076,,"Concentration required to produce 50% of maximal contraction induced by 5-HT through 5-HT3 receptors in the presence of the compound, in isolated guinea pig ileum",,15253,,,BAO_0000221
,Ileum,Cavia porcellus,Autocuration,1,104714,F,H,,,2116.0,4,CHEMBL617816,,10141.0,3077,,"Concentration required to produce 50% of maximal contraction induced by 5-HT through 5-HT3 receptors in the presence of the compound, in isolated guinea pig ileum.",,15253,,,BAO_0000221
,Ileum,Cavia porcellus,Autocuration,1,104714,F,H,,,2116.0,4,CHEMBL617817,,10141.0,3078,,Tested for the antagonistic activity against 5-hydroxytryptamine 3 receptor from guinea pig ileum,,11963,,,BAO_0000221
,Ileum,Cavia porcellus,Autocuration,1,104714,B,H,,,2116.0,4,CHEMBL617818,,10141.0,3079,,In vitro 5-hydroxytryptamine 3 receptor activity in guinea pig ileum,,1946,,,BAO_0000221
,Ileum,Cavia porcellus,Autocuration,1,104714,B,H,,,2116.0,4,CHEMBL617819,,10141.0,3080,,In vitro 5-hydroxytryptamine 3 receptor activity in guinea pig ileum; Not tested,,1946,,,BAO_0000221
,,Cavia porcellus,Autocuration,1,104714,B,H,,,,4,CHEMBL617820,,10141.0,3081,,Binding affinity towards [3H]quipazine labeled 5-hydroxytryptamine 3 receptor sites in HG108-15,,12045,,,BAO_0000223
,Ileum,Cavia porcellus,Autocuration,1,104714,B,H,,,2116.0,4,CHEMBL617821,,10141.0,3082,,Binding affinity against 5-hydroxytryptamine 3 receptor of guinea pig ileum,,1559,,,BAO_0000221
,Ileum,Cavia porcellus,Autocuration,1,104714,F,H,,,2116.0,4,CHEMBL617822,,10141.0,3083,,Evaluated for the antagonistic activity against 5-hydroxytryptamine 3 receptor in isolated guinea pig ileum (GPI),,273,,,BAO_0000221
,Ileum,Cavia porcellus,Autocuration,1,104714,F,H,,,2116.0,4,CHEMBL617823,,10141.0,3084,,Antagonistic activity against Serotonin 5-hydroxytryptamine 3 receptor of isolated guinea pig ileum (GPI),,273,,,BAO_0000221
,Ileum,Cavia porcellus,Autocuration,1,104714,F,H,,,2116.0,4,CHEMBL617824,,10141.0,3085,,Tested for antagonistic activity on 5-hydroxytryptamine 3 receptor mediated effects of 5-HT in guinea pig isolated ileum,,188,,,BAO_0000221
,Ileum,Cavia porcellus,Autocuration,1,104714,F,H,,,2116.0,4,CHEMBL617825,,10141.0,3086,,Agonistic activity against 5-hydroxytryptamine 3 receptor in guinea pig ileum assay,,12919,,,BAO_0000221
,Ileum,Cavia porcellus,Autocuration,1,104714,F,H,,,2116.0,4,CHEMBL617826,,10141.0,3087,,5-hydroxytryptamine 3 receptor agonism in the guinea pig ileum by functional 5-HT3 receptor assay,,12918,,,BAO_0000221
,Ileum,Cavia porcellus,Autocuration,1,104714,B,H,,,2116.0,4,CHEMBL617827,,10141.0,3088,,Binding affinity against 5-hydroxytryptamine 3 receptor of guinea pig ileum,,1559,,,BAO_0000221
,Ileum,Cavia porcellus,Autocuration,1,104714,F,H,,,2116.0,4,CHEMBL617828,,10141.0,3089,,Evaluated for the antagonistic activity against Serotonin 5-hydroxytryptamine 3 receptor in isolated guinea pig ileum (GPI),,273,,,BAO_0000221
,Ileum,Cavia porcellus,Autocuration,1,104714,B,H,,,2116.0,4,CHEMBL617829,,10141.0,3090,,Binding affinity against 5-hydroxytryptamine 3 receptor of guinea pig ileum,,1559,,,BAO_0000221
,Ileum,Cavia porcellus,Autocuration,1,104714,B,H,,,2116.0,4,CHEMBL617830,,10141.0,3091,,Binding affinity against 5-hydroxytryptamine 3 receptor of guinea pig ileum; Not determined,,1559,,,BAO_0000221
,Ileum,Cavia porcellus,Autocuration,1,104714,B,H,,,2116.0,4,CHEMBL617831,,10141.0,3092,,Binding affinity towards 5-hydroxytryptamine 3 receptor of guinea pig ileum; not determined,,1559,,,BAO_0000221
,Ileum,Cavia porcellus,Autocuration,1,104714,B,H,,,2116.0,4,CHEMBL617832,,10141.0,3093,,The compound was tested for binding affinity against 5-hydroxytryptamine 3 receptor in guinea pig ileum.,,14424,,,BAO_0000221
,,Cavia porcellus,Autocuration,1,22226,B,U,,,,0,CHEMBL617833,,10141.0,3094,,Binding affinity was determined against 5-hydroxytryptamine 2A receptor,,13181,,,BAO_0000019
,,,Autocuration,1,51,B,H,,,,8,CHEMBL617834,,,3095,,Binding affinity towards 5-HT1A receptor by the displacement of [3H]-8-OH-DPAT] in human recombinant receptors in mammalian cell,,5486,,,BAO_0000357
,,Homo sapiens,Expert,1,104714,B,D,,,,5,CHEMBL617835,,9606.0,3096,,Affinity towards human 5-hydroxytryptamine 3 serotonin receptor,,6491,,,BAO_0000223
,,,Autocuration,1,104714,B,H,,,,4,CHEMBL617836,,,3097,,Binding affinity towards 5-HT3 receptor,,6013,,,BAO_0000223
,,,Autocuration,1,104714,B,H,,,,4,CHEMBL617837,,,3098,,Binding activity radioligand.,,12861,,,BAO_0000223
,,,Autocuration,1,104714,B,H,,,,4,CHEMBL620392,,,3099,,Binding activity against 5-hydroxytryptamine 1A receptor from human brain cortex using [3H]8-OH-DPAT-HT as radioligand.,,12861,,,BAO_0000019
,,,Autocuration,1,104714,B,H,,,,4,CHEMBL620393,,,3100,,Binding affinity for human cloned 5-hydroxytryptamine 3 receptor,,5104,,,BAO_0000223
,,,Autocuration,1,104714,B,H,,,,4,CHEMBL620394,,,3101,,Binding affinity for human cloned 5-hydroxytryptamine 3 receptor,,5105,,,BAO_0000223
,,,Autocuration,1,104714,B,H,,,,4,CHEMBL620395,,,3102,,Binding affinity for human cloned 5-hydroxytryptamine 3 receptor; NT means Not tested,,5104,,,BAO_0000223
,,,Autocuration,1,22226,B,U,,,,0,CHEMBL620396,,,3103,,Compound was evaluated for its binding affinity for human 5-hydroxytryptamine 3 receptor,,3935,,,BAO_0000019
433.0,,,Expert,1,105030,B,H,,,,4,CHEMBL620582,,,3104,,Displacement of [3H]-BRC 36694 from 5-hydroxytryptamine 3 receptor in NG108-15 cells,,13657,,NG108-15,BAO_0000219
,,,Autocuration,1,105030,B,H,In vivo,,,4,CHEMBL620583,,,3105,,"Percent inhibition of [3H]5 binding to 5-hydroxytryptamine 3 receptor was evaluated by injection of compound (75 microCi/kg, 1.32 ug/kg) into the tail vein of mice (in vivo)",,10369,,,BAO_0000218
,,,Autocuration,1,105030,B,H,,,,4,CHEMBL620584,,,3106,,The binding affinity was measured for 5-hydroxytryptamine 3 receptor on NG 108-15 cell line of mouse neuroblastoma-glioma cells in presence of [3H]5 radioligand (in vitro),,10369,,,BAO_0000019
,,,Autocuration,1,105030,B,H,,,,4,CHEMBL620585,,,3107,,Compound was evaluated for the binding affinity at 5- HT3 receptor subtype,,12918,,,BAO_0000224
,,,Autocuration,1,105030,B,H,,,,4,CHEMBL620586,,,3108,,Compound was evaluated for the binding affinity at 5- HT3 receptor,,12918,,,BAO_0000224
,,,Autocuration,1,105030,B,H,,,,4,CHEMBL620587,,,3109,,The binding affinity was measured for 5-hydroxytryptamine 3 receptor on NG 108-15 cell line of mouse neuroblastoma-glioma cells in presence of [3H]5 radioligand (in vitro),,10369,,,BAO_0000019
,,,Autocuration,1,105030,B,H,,,,4,CHEMBL620588,,,3110,,In Vitro Binding affinity againist 5-hydroxytryptamine 3 receptor by displacing [3H]-Q-ICS 205-930 from rat cortex homogenates,,773,,,BAO_0000019
,,,Autocuration,1,105030,F,H,,,,4,CHEMBL620589,,,3111,,5-hydroxytryptamine 3 receptor agonism in mouse,,12918,,,BAO_0000218
,,,Autocuration,1,105030,B,H,,,,4,CHEMBL620590,,,3112,,Binding affinity towards 5-hydroxytryptamine 3 receptor was determined by using [3H]-ICS 205-930 as radioligand in mouse N1E 115 cells,,10561,,,BAO_0000219
,,,Autocuration,1,105030,B,H,,,,4,CHEMBL617956,,,3113,,Binding affinity towards 5-hydroxytryptamine 2A receptor in rat cortex preparations using [3H]ketanserin,,12827,,,BAO_0000019
,,,Autocuration,1,105030,B,H,,,,4,CHEMBL617957,,,3114,,Binding affinity towards 5-hydroxytryptamine 2A receptor in rat cortex preparations using [3H]ketanserin,,12827,,,BAO_0000019
,,,Autocuration,1,105030,B,H,,,,4,CHEMBL617958,,,3115,,Binding affinity was evaluated by 5-hydroxytryptamine 3 receptor agonism in the mouse NIE-115 by displacing tropisetron,,12918,,,BAO_0000224
,,,Autocuration,1,105030,B,H,,,,4,CHEMBL617959,,,3116,,Compound was evaluated for binding to 5-hydroxytryptamine 3 receptor in N1E cells using [3H]- -Tropisetron as radioligand,,273,,,BAO_0000219
,,,Autocuration,1,105030,B,H,,,,4,CHEMBL617960,,,3117,,Compound was evaluated for binding to Serotonin 5-hydroxytryptamine 3 receptor in N1E cells using [3H]- -Tropisetron as radioligand,,273,,,BAO_0000219
,,,Autocuration,1,105030,B,H,,,,4,CHEMBL617961,,,3118,,Potency at neuronal 5-hydroxytryptamine 3 receptor in the rabbit heart,,10561,,,BAO_0000224
