assay_id,src_id,assay_tax_id,assay_cell_type,relationship_type,curated_by,doc_id,description,assay_type,assay_test_type,assay_category,assay_organism,assay_strain,assay_tissue
2419,1,,,H,Autocuration,14025,Affinity pKi for 5-hydroxytryptamine 2A receptor was measured in rat cortex homogenates,B,,,,,
2420,1,,,H,Autocuration,4342,Binding affinity of compound towards serotonin 5-hydroxytryptamine 2A receptor was determined,B,,,,,
2421,1,10116.0,,D,Expert,13735,Displacement of [3H]ketanserin from 5-HT2A receptor of rat frontal cortex,B,,,Rattus norvegicus,,
2422,1,10116.0,,D,Expert,5816,Binding affinity towards 5-hydroxytryptamine 2A receptor using [3H]ketanserin,B,,,Rattus norvegicus,,
2423,1,,,H,Expert,14287,Binding affinity was evaluated in vitro by displacement of [3H]ketanserin from 5-hydroxytryptamine 2A receptor on rat cortical membrane,B,,,,,
2424,1,,,H,Autocuration,15738,In vitro affinity against serotonin ( 5-hydroxytryptamine 2A receptor ) receptor,B,,,,,
2425,1,10116.0,,D,Expert,15738,In vitro affinity against serotonin 5-hydroxytryptamine 2A receptor,B,,,Rattus norvegicus,,
2426,1,,,H,Autocuration,15026,Compound was tested in vitro for its binding affinity towards 5-hydroxytryptamine 2A receptor from rat frontal cortex using [3H]-ketanserin as radioligand,B,,,,,
2427,1,,,H,Expert,16647,Half-maximal inhibition of [3H]- Ketanserin binding to 5-hydroxytryptamine 2A receptor in rat cerebral cortex homogenate,B,,,,,
2428,1,,,H,Autocuration,16647,Half-maximal inhibition of [3H]ketanserin binding to 5-hydroxytryptamine 2A receptor in rat tissue homogenate,B,,,,,
2429,1,10116.0,,D,Expert,13345,Displacement of [3H]-ketanserin from rat brain 5-hydroxytryptamine 2A receptor,B,,,Rattus norvegicus,,
2430,1,,,H,Autocuration,1543,Inhibition constant for in vitro inhibition of [3H]ketanserin binding to rat frontal cortex membranes 5-hydroxytryptamine 2A receptor,B,,,,,
2431,1,,,H,Autocuration,12444,Inhibition of [3H]ketanserin binding to 5-hydroxytryptamine 2A receptor rat frontal cortex membrane,B,,,,,
2432,1,,,H,Expert,16404,Inhibitory constant on 5-hydroxytryptamine 2A receptor of Rat frontal cortex,B,,,,,
2433,1,,CHO,H,Autocuration,16404,Inhibitory constant on human 5-hydroxytryptamine 2A receptor transfected in to CHO cells,B,,,,,
2434,1,,,H,Expert,15577,Kinetic inhibition constant evaluated by measuring serotonergic activity,B,,,,,
2435,1,,,H,Autocuration,15577,Serotonergic activity of the compound.,B,,,,,
2436,1,,,H,Autocuration,2495,Tested in vitro for its ability to inhibit [3H]ketanserin binding to 5-hydroxytryptamine 2A receptor in rat frontal cortex membranes,B,,,,,
2437,1,10116.0,,D,Expert,15042,The binding affinity was evaluated on 5-hydroxytryptamine 2A receptor expressed in rat cortex by using [3H]ketanserin as radioligand.,B,,,Rattus norvegicus,,
2438,1,,,H,Expert,15026,In vitro ability to displace [3H]ketanserin binding from 5-hydroxytryptamine 2A receptor in rat striatal membrane.,B,,,,,
2439,1,10116.0,,D,Expert,12919,Agonistic activity against 5-hydroxytryptamine 2A receptor in rat cortex using [3H]ketanserin,F,,,Rattus norvegicus,,
2440,1,10116.0,,D,Expert,12919,Agonistic activity against 5-hydroxytryptamine 2A receptor in rat cortex using [3H]ketanserin,F,,,Rattus norvegicus,,
2441,1,10116.0,,D,Expert,12919,Agonistic activity against 5-hydroxytryptamine 2A receptor in rat cortex using [3H]ketanserin,F,,,Rattus norvegicus,,
2442,1,,,H,Autocuration,15194,The compound was tested for the binding affinity against 5-hydroxytryptamine 2A receptor using [3H]ketanserin as radioligand,B,,,,,
2443,1,,,H,Autocuration,15194,The compound was tested for the binding affinity against 5-hydroxytryptamine 2A receptor using [3H]ketanserin as radioligand.,B,,,,,
2444,1,,,H,Expert,4820,Binding affinity towards 5-hydroxytryptamine 2A receptor,B,,,,,
2445,1,,,H,Autocuration,6736,Binding affinity against serotonin 5-hydroxytryptamine 2A receptor was determined using human [125I]-eotaxin,B,,,,,
2446,1,,,H,Autocuration,5163,Binding affinity towards 5-hydroxytryptamine 2A receptor was determined at a concentration of 0.000001 mol/L,B,,,,,
2447,1,,,H,Autocuration,5163,Binding affinity towards 5-hydroxytryptamine 2A receptor was determined at a concentration of 0.00001 mol/L,B,,,,,
2448,1,,,H,Autocuration,6011,Inhibition of binding towards 5-hydroxytryptamine 2A receptor at 100 nM concentration,B,,,,,
2449,1,9606.0,,D,Expert,14294,Percent inhibition against 5-hydroxytryptamine 2A receptor using [3H]ketanserin at 1 uM,B,,,Homo sapiens,,
2450,1,,,H,Autocuration,5014,Percent inhibition (at 1 uM) against 5-hydroxytryptamine 2A receptor,B,,,,,
2451,1,,,H,Expert,17066,Binding affinity towards 5-hydroxytryptamine 2A receptor,B,,,,,
2452,1,,,H,Autocuration,17515,Binding affinity of compound towards serotonin 5-hydroxytryptamine 2A receptor; inactive at 10 uM,B,,,,,
2453,1,,,H,Expert,6736,Inhibition of [125I]-eotaxin binding to serotonin 5-hydroxytryptamine 2A receptor,B,,,,,
2454,1,,,H,Expert,5163,Affinity for 5-hydroxytryptamine 2A receptor,B,,,,,
2455,1,,NIH3T3,H,Expert,16911,Binding affinity was performed using [3H]ketanserin as the radioligand and stably transfected NIH3T3 cells expressing the 5-hydroxytryptamine 2A receptor (GF-62 cells).,B,,,,,
2456,1,,,H,Expert,6841,Binding affinity towards 5-hydroxytryptamine 2A receptor using [3H]ketanserin,B,,,,,
2457,1,,,H,Expert,6119,Binding affinity towards 5-hydroxytryptamine 2A receptor using [125I]DOI as radioligand.,B,,,,,
2458,1,,,H,Autocuration,3962,Compound was evaluated for its binding against 5-hydroxytryptamine 2A receptor,B,,,,,
2459,1,,,H,Autocuration,4373,Binding affinity relative to indolopiperidine (compound 1) for 5-hydroxytryptamine 2A receptor was determined,B,,,,,
2460,1,,,H,Autocuration,4373,Binding affinity relative to indolopiperidine (compound 1)for 5-hydroxytryptamine 2A receptor was determined,B,,,,,
2461,1,,,H,Autocuration,3962,Compound was evaluated for its inverse agonist activity against 5-hydroxytryptamine 2A receptor,F,,,,,
2462,1,,,H,Expert,1633,Binding affinity towards 5-hydroxytryptamine 2A receptor by displacement of [3H]ketanserin,B,,,,,
2463,1,,,H,Autocuration,4373,Binding affinity for 5-hydroxytryptamine 2A receptor was determined,B,,,,,
2464,1,,,H,Expert,6576,Binding affinity towards serotonin 5-hydroxytryptamine 2A receptor,B,,,,,
2465,1,,,H,Autocuration,4687,Evaluated for the binding affinity towards 5-hydroxytryptamine 2A receptor,B,,,,,
2466,1,,,H,Autocuration,16946,Ability to displace [3H]-ketanserin from 5-hydroxytryptamine 2A receptor,B,,,,,
2467,1,,,H,Autocuration,14159,Compound was evaluated for the affinity at 5-hydroxytryptamine 2A receptor,B,,,,,
2468,1,10090.0,CHO,H,Expert,3032,In vitro binding affinity against 5-hydroxytryptamine 2A receptor in CHO cells,B,,,Mus musculus,,
2469,1,,,H,Autocuration,16655,Inhibition of ketanserin binding to 5-hydroxytryptamine 2A receptor,B,,,,,
2470,1,,,H,Autocuration,13964,Binding affinity at 5-hydroxytryptamine 2A receptor,B,,,,,
2471,1,,,H,Expert,16989,Binding affinity towards Serotonin 5-hydroxytryptamine 2A receptor,B,,,,,
2472,1,,,H,Autocuration,16117,In vitro binding affinity towards 5-hydroxytryptamine 2A receptor was determined,B,,,,,
2473,1,,,H,Autocuration,16700,The binding affinity towards 5-hydroxytryptamine 2A receptor; No affinity,B,,,,,
2474,1,,,H,Autocuration,3269,Affinity against 5-hydroxytryptamine 2A receptor,B,,,,,
2475,1,9606.0,,D,Expert,1274,Binding affinity against 5-Hydroxytryptamine 2A receptor,B,,,Homo sapiens,,
2476,1,,,H,Autocuration,1317,Compound was evaluated for binding affinity against 5-hydroxytryptamine 2A receptor using radioligand binding assay,B,,,,,
2477,1,,,H,Autocuration,12146,Tested against 5-hydroxytryptamine 2A receptor,B,,,,,
2478,1,,,H,Autocuration,12652,Binding affinity against the site labelled by the 5-hydroxytryptamine 2A receptor - 5-hydroxytryptamine 2C receptor antagonist [3H]- ketanserin,B,,,,,
2479,1,,,H,Autocuration,12652,Tested for the binding affinity against the site labelled by the 5-hydroxytryptamine 2A receptor - 5-hydroxytryptamine 2C receptor antagonist [3H] ketanserin,B,,,,,
2480,1,,,H,Autocuration,12652,Tested for the binding affinity against the site labelled by the 5-hydroxytryptamine 2A receptor - 5-hydroxytryptamine 2C receptor agonist [125I]- - (+/-)DOI,B,,,,,
2481,1,,,H,Autocuration,12652,Tested for the binding affinity against the site labelled by the 5-hydroxytryptamine 2A receptor - 5-hydroxytryptamine 2C receptor antagonist [3H]- ketanserin,B,,,,,
2482,1,,,H,Autocuration,16647,Selectivity ratio towards 5-hydroxytryptamine 2A receptor to Dopamine receptor D2 (5-HT2A/D2 ),B,,,,,
2483,1,9606.0,HEK293,D,Expert,15851,Displacement of [3H]ketanserin from human 5-hydroxytryptamine 2B receptor expressed in HEK293 cells; ND means no data,B,,,Homo sapiens,,
2484,1,9606.0,CHO,D,Expert,6857,Functional activity against human 5-hydroxytryptamine 2B receptor expressed in CHO cells using fluorometric imaging plate reader,F,,,Homo sapiens,,
2485,1,,,H,Autocuration,3805,In vitro binding affinity against human 5-HT2B receptor at a concentration of 100 (nM),B,,,,,
2486,1,9606.0,,D,Expert,6491,Affinity towards human 5-hydroxytryptamine 2B serotonin receptor,B,,,Homo sapiens,,
2487,1,,,H,Autocuration,14093,Agonist activity at cloned human 5-hydroxytryptamine 2B receptor using [3H]5-HT radioligand,F,,,,,
2488,1,,,H,Autocuration,13481,Agonistic activity at cloned human 5-hydroxytryptamine 2B receptor using [3H]-5-HT as radioligand,F,,,,,
2489,1,,,H,Autocuration,14093,Antagonist activity at cloned human 5-hydroxytryptamine 2B receptor using [3H]- rauwolscine radioligand,F,,,,,
2490,1,,,H,Autocuration,14093,Antagonist activity at cloned human 5-hydroxytryptamine 2B receptor using [3H]- rauwolscine radioligand; Not tested,F,,,,,
2491,1,,,H,Autocuration,14093,Antagonist activity at cloned human 5-hydroxytryptamine 2B receptor using [3H]rauwolscine radioligand,F,,,,,
2492,1,,,H,Autocuration,13481,Antagonistic activity at cloned human 5-hydroxytryptamine 2B receptor using [3H]rauwolscine as radioligand,F,,,,,
2493,1,,,H,Autocuration,14442,Binding ability of compound at cloned human 5-hydroxytryptamine 2B receptor using [3H]- rauwolscine as radioligand,B,,,,,
2494,1,,,H,Autocuration,14442,Binding ability of compound at cloned human 5-hydroxytryptamine 2B receptor using [3H]5-HT 2B as radioligand,B,,,,,
2495,1,,,H,Autocuration,14442,Binding ability of compound at cloned human 5-hydroxytryptamine 2B receptor using [3H]rauwolscine as radioligand,B,,,,,
2496,1,,,H,Autocuration,12369,The compound evaluated for its affinity against 5-hydroxytryptamine 2A receptor,B,,,,,
2497,1,,,H,Expert,12369,Affinity against 5-hydroxytryptamine 2A receptor (D) labeled with [125I]DOI.,B,,,,,
2498,1,,,H,Expert,12369,Affinity against 5-hydroxytryptamine 2A receptor (K) labeled with [3H]ketanserin.,B,,,,,
2499,1,,,H,Autocuration,14447,The compound was tested for CNS binding affinity towards 5-hydroxytryptamine 2A receptor from cloned Human membranes,B,,,,,
2500,1,,,H,Autocuration,14447,The compound was tested for CNS binding affinity towards 5-hydroxytryptamine 2A receptor from cloned Human membranes.,B,,,,,
2501,1,,NIH3T3,H,Autocuration,17451,Binding constant towards serotonin receptor subtype 5-hydroxytryptamine 2A receptor expressed in 3T3 cells using [3H]5-HT as radioligand; Not determined,B,,,,,
2502,1,,CHO,H,Autocuration,6857,Relative efficacy against human 5-hydroxytryptamine 2A receptor expressed in CHO cells using fluorometric imaging plate reader relative to 10 uM 5-HT,F,,,,,
2503,1,9606.0,CHO,D,Expert,6857,Relative efficacy against human 5-hydroxytryptamine 2A receptor expressed in CHO cells using fluorometric imaging plate reader relative to 10 uM 5-HT,F,,,Homo sapiens,,
2504,1,,,H,Autocuration,5635,Selectivity ratio of binding affinity of 5-hydroxytryptamine 2A receptor to that of 5-hydroxytryptamine 2C receptor.,B,,,,,
2505,1,,,H,Autocuration,12861,Binding activity radioligand.,B,,,,,
2506,1,,,H,Autocuration,12861,Binding activity against 5-hydroxytryptamine 2C receptor from human brain cortex using [3H]mesulergine as radioligand.,B,,,,,
2507,1,,L929,H,Autocuration,5105,Binding affinity for human cloned 5-HT2A receptor expressed in L929 cells using [125I]R91150 as radioligand,B,,,,,
2508,1,,L929,H,Expert,5104,Binding affinity for human cloned 5-hydroxytryptamine 2A receptor expressed in L929 cells using [125I]R91150 as radioligand,B,,,,,
2509,1,,L929,H,Expert,5105,Binding affinity at human cloned 5-hydroxytryptamine 2A receptor expressed in L929 cells by [125I]R91150 displacement.,B,,,,,
2510,1,,L929,H,Autocuration,5105,Binding affinity for human cloned 5-hydroxytryptamine 2A receptor expressed in L929 cells using [125I]R91150 as radioligand; Not tested,B,,,,,
2511,1,,,H,Autocuration,5254,Binding affinity against 5-HT2A receptor,B,,,,,
2512,1,,,H,Autocuration,5254,Binding affinity against 5-hydroxytryptamine 2A receptor,B,,,,,
2513,1,,HEK293,H,Autocuration,13267,Antagonistic binding affinity measured against 5-hydroxytryptamine 2A receptor (human clone expressed in 293 cells) using [3H]ketanserin as radioligand,B,,,,,
2514,1,,HEK293,H,Autocuration,13267,Antagonistic binding affinity measured against 5-hydroxytryptamine 2C receptor (human clone expressed in 293 cells) using [3H]mesulergine as radioligand,B,,,,,
2515,1,9606.0,HEK293,D,Expert,14157,Displacement of [3H]ketanserin from 5-hydroxytryptamine 2A receptor expressed in HEK 293 cells,B,,,Homo sapiens,,
2516,1,9606.0,HEK293,D,Expert,12936,Binding affinity against human 5-hydroxytryptamine 2A receptor expressed in 293 cells using [3H]ketanserin,B,,,Homo sapiens,,
2517,1,,,H,Expert,14068,Binding affinity against human 5-hydroxytryptamine 2A receptor using displacement of [3H]5-HT,B,,,,,
2518,1,9606.0,HEK293,D,Expert,12936,Binding affinity against human 5-hydroxytryptamine 2A receptor expressed in 293 cells using [3H]ketanserin,B,,,Homo sapiens,,
2519,1,9606.0,HEK293,D,Expert,12936,Binding affinity against human 5-hydroxytryptamine 2A receptor expressed in 293 cells using [3H]ketanserin,B,,,Homo sapiens,,
2520,1,9606.0,HEK293,D,Expert,4540,Binding affinity to human cloned 5-hydroxytryptamine 2A receptor in HEK 293 cells using [3H]- ketanserin as radioligand,B,,,Homo sapiens,,
2521,1,,,H,Expert,6166,Binding affinity at human cloned 5-hydroxytryptamine 2A receptor.,B,,,,,
2522,1,,HEK293,H,Autocuration,17296,Binding affinity against 5-hydroxytryptamine 2A receptor human cloned receptors in HEK 293 cells using [3H]ketanserin as radioligand,B,,,,,
2523,1,,HEK293,H,Autocuration,17296,Binding affinity against 5-hydroxytryptamine 2A receptor human cloned receptors in HEK 293 cells using [3H]ketanserin as radioligand,B,,,,,
2524,1,,HEK293,H,Autocuration,17296,Binding affinity against 5-hydroxytryptamine 2A receptor human cloned receptorswithouteffect in HEK 293 cells using [3H]ketanserin as radioligand,B,,,,,
2525,1,9606.0,HEK293,D,Expert,15779,Binding affinity towards 5-hydroxytryptamine 2A receptor (human cloned receptor) in HEK 293 cells using [3H]ketanserin as radioligand.,B,,,Homo sapiens,,
2526,1,,HEK293,H,Expert,14391,Binding affinity towards human 5-hydroxytryptamine 2A receptor expressed in HEK 293 cells using [3H]ketanserin as radioligand,B,,,,,
2527,1,,HEK293,H,Expert,15851,"Binding affinity towards human cloned 5-hydroxytryptamine receptor 2A in HEK293 cells, using [3H]ketanserin as radioligand.",B,,,,,
2528,1,9606.0,HEK293,D,Expert,15851,Displacement of [3H]ketanserin from human 5-hydroxytryptamine 2A receptor expressed in HEK293 cells; compound is insoluble,B,,,Homo sapiens,,
2529,1,,HEK293,H,Expert,3832,Binding affinity towards human cloned 5-hydroxytryptamine 2A receptor of HEK293 cells by displacement of [3H]ketanserin,B,,,,,
2530,1,,HEK293,H,Expert,3833,In vitro binding affinity at human cloned 5-hydroxytryptamine 2A receptor of HEK293 cells by [3H]ketanserin displacement.,B,,,,,
2531,1,9606.0,HEK293,D,Expert,12936,Binding affinity against human 5-hydroxytryptamine 2A receptor expressed in 293 cells using [3H]ketanserin,B,,,Homo sapiens,,
2532,1,,NIH3T3,H,Autocuration,17451,Binding constant towards serotonin receptor subtype 5-hydroxytryptamine 2A receptor expressed in 3T3 cells using [3H]5-HT as radioligand,B,,,,,
2533,1,,NIH3T3,H,Autocuration,17451,Binding constant towards serotonin receptor subtype 5-hydroxytryptamine 2A receptor expressed in 3T3 cells using [3H]5-HT as radioligand; Not determined,B,,,,,
2534,1,,NIH3T3,H,Autocuration,17451,Binding constant towards serotonin receptor subtype 5-hydroxytryptamine 2A receptor expressed in 3T3 cells using [3H]5-HT as radioligand; Not determined,B,,,,,
2535,1,,HEK293,H,Autocuration,4199,Compound was evaluated for binding affinity against human cloned 5-hydroxytryptamine 2A receptor in HEK 293 cells using [3H]ketanserin as the radioligand,B,,,,,
2536,1,,CHO-K1,H,Autocuration,1883,Compound was evaluated for displacement of [3H]ketanserin from human cloned 5-hydroxytryptamine 2A receptor in transfected CHO-K1 cells,B,,,,,
2537,1,,CHO-K1,H,Expert,1883,Displacement of [3H]-ketanserin from human cloned 5-hydroxytryptamine 2A receptor expressed in CHO-K1 cells.,B,,,,,
2538,1,9606.0,,D,Expert,14875,Binding affinity for human 5-hydroxytryptamine 2A receptor,B,,,Homo sapiens,,
2539,1,,HEK293,H,Autocuration,15146,Compound was tested for its binding affinity against 5-hydroxytryptamine 2A receptor in human cloned receptors in HEK 293 cells using [3H]ketanserin,B,,,,,
