amount,inventory_id,rental_id,rental_date,rstaff_id,payment_date,return_date,customer_id,pstaff_id,payment_id
4.99,532,12181,2005-08-18 01:28:18,2,2005-08-18 01:28:18,2005-08-23 21:17:18,81,2,2208
5.99,3191,13820,2005-08-20 13:26:37,1,2005-08-20 13:26:37,2005-08-27 14:05:37,81,2,2209
4.99,2594,14128,2005-08-21 01:35:58,2,2005-08-21 01:35:58,2005-08-21 21:23:58,81,1,2210
3.99,1280,14642,2005-08-21 19:09:40,2,2005-08-21 19:09:40,2005-08-30 13:25:40,81,1,2211
7.99,1697,14748,2005-08-21 23:02:02,2,2005-08-21 23:02:02,2005-08-28 05:01:02,81,2,2212
5.99,33,15224,2005-08-22 17:18:05,2,2005-08-22 17:18:05,2005-08-29 14:35:05,81,1,2213
4.99,1429,15602,2005-08-23 06:41:07,1,2005-08-23 06:41:07,2005-08-24 07:16:07,81,1,2214
4.99,3047,15823,2005-08-23 15:08:00,2,2005-08-23 15:08:00,2005-08-24 17:52:00,81,1,2215
2.99,4515,15858,2005-08-23 16:07:15,2,2005-08-23 16:07:15,2005-08-25 19:36:15,81,1,2216
1.99,2255,15884,2005-08-23 16:45:28,1,2005-08-23 16:45:28,2005-08-27 20:18:28,81,2,2217
2.99,3905,145,2005-05-25 23:59:03,1,2005-05-25 23:59:03,2005-05-31 02:56:03,82,2,2218
8.99,3546,288,2005-05-26 19:47:49,2,2005-05-26 19:47:49,2005-06-03 20:53:49,82,2,2219
0.99,1816,1438,2005-06-15 18:38:51,1,2005-06-15 18:38:51,2005-06-17 23:50:51,82,1,2220
0.99,3711,1570,2005-06-16 03:21:33,2,2005-06-16 03:21:33,2005-06-22 22:03:33,82,2,2221
8.99,2308,2506,2005-06-18 23:29:53,2,2005-06-18 23:29:53,2005-06-25 18:11:53,82,1,2222
8.99,4100,2819,2005-06-19 20:13:33,1,2005-06-19 20:13:33,2005-06-26 16:44:33,82,1,2223
0.99,1975,3332,2005-06-21 09:55:12,2,2005-06-21 09:55:12,2005-06-25 08:32:12,82,2,2224
2.99,2427,3680,2005-07-06 09:16:10,2,2005-07-06 09:16:10,2005-07-08 07:52:10,82,1,2225
6.99,258,4598,2005-07-08 06:46:26,1,2005-07-08 06:46:26,2005-07-16 01:21:26,82,1,2226
4.99,3071,5746,2005-07-10 12:15:12,1,2005-07-10 12:15:12,2005-07-16 07:02:12,82,2,2227
6.99,1091,6082,2005-07-11 05:12:41,2,2005-07-11 05:12:41,2005-07-16 03:40:41,82,2,2228
6.99,372,6708,2005-07-12 13:10:55,1,2005-07-12 13:10:55,2005-07-21 07:36:55,82,2,2229
9.99,10,7733,2005-07-28 05:04:47,2,2005-07-28 05:04:47,2005-08-05 05:12:47,82,2,2230
0.99,2947,7873,2005-07-28 10:19:46,2,2005-07-28 10:19:46,2005-07-31 04:43:46,82,2,2231
4.99,1893,8487,2005-07-29 08:53:49,2,2005-07-29 08:53:49,2005-07-31 09:10:49,82,1,2232
3.99,3734,9277,2005-07-30 15:13:45,2,2005-07-30 15:13:45,2005-08-05 10:25:45,82,2,2233
8.99,1224,9305,2005-07-30 16:45:56,2,2005-07-30 16:45:56,2005-08-08 21:15:56,82,1,2234
6.99,1053,9447,2005-07-30 21:54:22,2,2005-07-30 21:54:22,2005-08-09 01:07:22,82,1,2235
4.99,239,11093,2005-08-02 07:59:49,1,2005-08-02 07:59:49,2005-08-11 06:01:49,82,1,2236
5.99,2229,11688,2005-08-17 06:41:58,1,2005-08-17 06:41:58,2005-08-25 04:38:58,82,2,2237
3.99,1290,12470,2005-08-18 11:55:42,2,2005-08-18 11:55:42,2005-08-24 08:27:42,82,1,2238
0.99,3699,13032,2005-08-19 08:31:50,2,2005-08-19 08:31:50,2005-08-23 04:00:50,82,1,2239
6.99,2647,13847,2005-08-20 14:33:59,1,2005-08-20 14:33:59,2005-08-25 08:49:59,82,2,2240
0.99,2734,14518,2005-08-21 14:58:58,2,2005-08-21 14:58:58,2005-08-24 13:19:58,82,2,2241
4.99,3061,14892,2005-08-22 04:15:05,1,2005-08-22 04:15:05,2005-08-31 06:07:05,82,2,2242
3.99,219,15516,2005-08-23 03:12:54,1,2005-08-23 03:12:54,2005-08-30 04:02:54,82,2,2243
0.99,2745,222,2005-05-26 10:14:38,2,2005-05-26 10:14:38,2005-05-31 08:36:38,83,2,2244
0.99,491,950,2005-05-30 16:06:08,1,2005-05-30 16:06:08,2005-06-01 11:43:08,83,2,2245
2.99,4388,989,2005-05-30 23:11:51,2,2005-05-30 23:11:51,2005-06-03 20:36:51,83,2,2246
5.99,1294,1354,2005-06-15 13:13:49,2,2005-06-15 13:13:49,2005-06-23 13:08:49,83,1,2247
5.99,1648,1591,2005-06-16 05:12:37,2,2005-06-16 05:12:37,2005-06-25 06:28:37,83,1,2248
3.99,1382,1617,2005-06-16 07:06:06,1,2005-06-16 07:06:06,2005-06-25 03:35:06,83,2,2249
4.99,215,3230,2005-06-21 02:23:16,2,2005-06-21 02:23:16,2005-06-22 01:37:16,83,2,2250
6.99,604,3722,2005-07-06 11:10:27,2,2005-07-06 11:10:27,2005-07-13 12:56:27,83,2,2251
2.99,4042,3754,2005-07-06 12:35:44,1,2005-07-06 12:35:44,2005-07-08 16:28:44,83,1,2252
0.99,1121,5218,2005-07-09 11:57:12,2,2005-07-09 11:57:12,2005-07-13 06:34:12,83,1,2253
6.99,1828,5394,2005-07-09 19:36:15,2,2005-07-09 19:36:15,2005-07-18 18:10:15,83,2,2254
2.99,1049,6194,2005-07-11 11:51:00,2,2005-07-11 11:51:00,2005-07-15 12:34:00,83,2,2255
2.99,354,6861,2005-07-12 19:56:52,1,2005-07-12 19:56:52,2005-07-13 16:02:52,83,2,2256
0.99,2228,7721,2005-07-28 04:42:58,1,2005-07-28 04:42:58,2005-07-31 07:52:58,83,2,2257
4.99,3342,8729,2005-07-29 18:23:02,2,2005-07-29 18:23:02,2005-07-31 16:09:02,83,2,2258
1.99,2485,9867,2005-07-31 13:17:04,2,2005-07-31 13:17:04,2005-08-05 07:17:04,83,1,2259
0.99,1779,11408,2005-08-02 19:25:13,1,2005-08-02 19:25:13,2005-08-06 17:12:13,83,1,2260
5.99,173,11565,2005-08-17 01:28:05,2,2005-08-17 01:28:05,2005-08-23 23:33:05,83,1,2261
4.99,4065,11777,2005-08-17 10:27:19,1,2005-08-17 10:27:19,2005-08-26 13:10:19,83,2,2262
4.99,2861,12258,2005-08-18 04:11:13,2,2005-08-18 04:11:13,2005-08-21 23:40:13,83,1,2263
5.99,4133,12985,2005-08-19 07:08:05,1,2005-08-19 07:08:05,2005-08-24 02:25:05,83,2,2264
4.99,348,13875,2005-08-20 15:13:11,1,2005-08-20 15:13:11,2005-08-21 13:11:11,83,1,2265
4.99,1583,15498,2005-08-23 02:33:27,1,2005-08-23 02:33:27,2005-08-23 22:30:27,83,2,2266
5.99,996,15737,2005-08-23 11:52:18,1,2005-08-23 11:52:18,2005-08-28 15:28:18,83,2,2267
4.99,1545,11563,2006-02-14 15:16:03,1,2006-02-14 15:16:03,,83,2,2268
0.99,1438,408,2005-05-27 13:57:39,1,2005-05-27 13:57:39,2005-05-28 11:57:39,84,2,2269
6.99,1183,739,2005-05-29 08:28:18,2,2005-05-29 08:28:18,2005-06-06 09:21:18,84,1,2270
4.99,3628,834,2005-05-29 23:24:30,2,2005-05-29 23:24:30,2005-05-30 22:00:30,84,1,2271
0.99,2272,1195,2005-06-15 01:37:38,1,2005-06-15 01:37:38,2005-06-17 21:50:38,84,2,2272
4.99,4484,1320,2005-06-15 10:42:13,1,2005-06-15 10:42:13,2005-06-17 13:44:13,84,2,2273
0.99,1551,1815,2005-06-16 21:16:07,2,2005-06-16 21:16:07,2005-06-17 16:37:07,84,2,2274
5.99,3588,2012,2005-06-17 11:57:15,1,2005-06-17 11:57:15,2005-06-24 17:18:15,84,1,2275
0.99,3102,2042,2005-06-17 14:31:02,1,2005-06-17 14:31:02,2005-06-18 14:43:02,84,2,2276
0.99,656,2409,2005-06-18 16:53:33,1,2005-06-18 16:53:33,2005-06-20 18:23:33,84,2,2277
6.99,2202,4079,2005-07-07 05:06:27,1,2005-07-07 05:06:27,2005-07-16 08:46:27,84,2,2278
6.99,3733,4838,2005-07-08 18:11:00,2,2005-07-08 18:11:00,2005-07-17 12:57:00,84,2,2279
5.99,2339,5221,2005-07-09 12:02:23,1,2005-07-09 12:02:23,2005-07-16 15:43:23,84,1,2280
0.99,2341,5237,2005-07-09 12:56:58,1,2005-07-09 12:56:58,2005-07-11 15:41:58,84,1,2281
5.99,2191,5971,2005-07-11 00:05:58,2,2005-07-11 00:05:58,2005-07-19 04:50:58,84,1,2282
2.99,3007,6259,2005-07-11 15:25:52,2,2005-07-11 15:25:52,2005-07-13 11:54:52,84,2,2283
9.99,4175,6415,2005-07-11 23:27:52,2,2005-07-11 23:27:52,2005-07-19 22:29:52,84,2,2284
2.99,3531,7854,2005-07-28 09:42:31,1,2005-07-28 09:42:31,2005-08-02 09:25:31,84,1,2285
4.99,1844,8019,2005-07-28 15:37:43,2,2005-07-28 15:37:43,2005-08-04 15:40:43,84,2,2286
8.99,3925,8654,2005-07-29 15:04:27,1,2005-07-29 15:04:27,2005-08-07 18:37:27,84,1,2287
2.99,3244,9074,2005-07-30 07:50:10,2,2005-07-30 07:50:10,2005-08-01 11:21:10,84,2,2288
4.99,3010,9680,2005-07-31 06:41:46,2,2005-07-31 06:41:46,2005-08-01 11:02:46,84,2,2289
0.99,4121,10540,2005-08-01 12:24:42,2,2005-08-01 12:24:42,2005-08-03 08:39:42,84,2,2290
2.99,2470,10872,2005-08-02 00:27:50,2,2005-08-02 00:27:50,2005-08-06 20:34:50,84,1,2291
4.99,3777,11220,2005-08-02 12:31:41,2,2005-08-02 12:31:41,2005-08-05 08:23:41,84,2,2292
3.99,1030,11424,2005-08-02 19:57:42,2,2005-08-02 19:57:42,2005-08-10 16:57:42,84,2,2293
7.99,4578,11453,2005-08-02 21:00:05,2,2005-08-02 21:00:05,2005-08-08 22:03:05,84,2,2294
0.99,3179,11899,2005-08-17 15:29:12,1,2005-08-17 15:29:12,2005-08-24 17:41:12,84,2,2295
4.99,3924,11960,2005-08-17 17:24:30,1,2005-08-17 17:24:30,2005-08-18 14:28:30,84,2,2296
4.99,3398,12364,2005-08-18 07:55:09,2,2005-08-18 07:55:09,2005-08-19 05:29:09,84,2,2297
2.99,1961,13115,2005-08-19 11:27:43,1,2005-08-19 11:27:43,2005-08-20 10:58:43,84,2,2298
5.99,763,14330,2005-08-21 08:29:20,2,2005-08-21 08:29:20,2005-08-30 03:59:20,84,1,2299
4.99,2096,15190,2005-08-22 15:57:38,1,2005-08-22 15:57:38,2005-08-24 13:46:38,84,1,2300
2.99,3415,15255,2005-08-22 18:16:50,2,2005-08-22 18:16:50,2005-08-28 14:14:50,84,1,2301
9.99,2646,690,2005-05-29 00:54:53,1,2005-05-29 00:54:53,2005-06-06 00:45:53,85,1,2302
4.99,4427,908,2005-05-30 10:38:37,1,2005-05-30 10:38:37,2005-06-03 09:56:37,85,2,2303
1.99,2754,1685,2005-06-16 12:06:57,2,2005-06-16 12:06:57,2005-06-21 16:53:57,85,1,2304
5.99,4424,2131,2005-06-17 21:02:25,1,2005-06-17 21:02:25,2005-06-25 18:45:25,85,1,2305
0.99,1957,2794,2005-06-19 18:53:05,1,2005-06-19 18:53:05,2005-06-22 13:15:05,85,2,2306
4.99,796,3165,2005-06-20 21:29:17,1,2005-06-20 21:29:17,2005-06-22 18:03:17,85,1,2307
1.99,462,3307,2005-06-21 07:52:30,2,2005-06-21 07:52:30,2005-06-25 02:36:30,85,1,2308
3.99,4115,3418,2005-06-21 17:06:38,1,2005-06-21 17:06:38,2005-06-25 19:43:38,85,2,2309
0.99,179,4451,2005-07-07 23:29:54,2,2005-07-07 23:29:54,2005-07-10 23:29:54,85,2,2310
2.99,3709,4705,2005-07-08 11:50:38,2,2005-07-08 11:50:38,2005-07-12 15:58:38,85,1,2311
4.99,4091,5051,2005-07-09 03:57:53,2,2005-07-09 03:57:53,2005-07-16 08:22:53,85,1,2312
0.99,1312,5519,2005-07-10 01:18:32,1,2005-07-10 01:18:32,2005-07-11 20:39:32,85,1,2313
0.99,1216,7906,2005-07-28 11:31:42,2,2005-07-28 11:31:42,2005-08-01 11:56:42,85,2,2314
7.99,1494,9427,2005-07-30 21:16:33,2,2005-07-30 21:16:33,2005-08-05 17:23:33,85,2,2315
4.99,1857,9957,2005-07-31 16:03:55,2,2005-07-31 16:03:55,2005-08-04 15:16:55,85,2,2316
2.99,1831,9985,2005-07-31 17:14:47,2,2005-07-31 17:14:47,2005-08-01 12:11:47,85,1,2317
4.99,1191,10328,2005-08-01 04:56:10,2,2005-08-01 04:56:10,2005-08-01 23:22:10,85,1,2318
0.99,1914,10548,2005-08-01 12:44:32,1,2005-08-01 12:44:32,2005-08-07 09:17:32,85,1,2319
8.99,965,11067,2005-08-02 07:03:24,2,2005-08-02 07:03:24,2005-08-10 08:59:24,85,2,2320
0.99,3620,12036,2005-08-17 20:19:06,2,2005-08-17 20:19:06,2005-08-18 19:57:06,85,2,2321
4.99,4578,12456,2005-08-18 11:21:51,1,2005-08-18 11:21:51,2005-08-21 13:28:51,85,1,2322
3.99,4201,13727,2005-08-20 10:08:53,1,2005-08-20 10:08:53,2005-08-27 09:30:53,85,1,2323
0.99,3994,13733,2005-08-20 10:25:12,2,2005-08-20 10:25:12,2005-08-21 10:49:12,85,2,2324
1.99,1162,66,2005-05-25 09:35:12,2,2005-05-25 09:35:12,2005-05-29 04:16:12,86,1,2325
4.99,443,1640,2005-06-16 08:35:39,2,2005-06-16 08:35:39,2005-06-17 05:37:39,86,2,2326
0.99,674,1822,2005-06-16 21:43:45,1,2005-06-16 21:43:45,2005-06-17 21:37:45,86,2,2327
2.99,2577,1924,2005-06-17 06:13:34,1,2005-06-17 06:13:34,2005-06-18 01:51:34,86,2,2328
4.99,2176,2141,2005-06-17 21:41:34,1,2005-06-17 21:41:34,2005-06-19 00:15:34,86,1,2329
4.99,3503,2518,2005-06-19 00:16:23,2,2005-06-19 00:16:23,2005-06-25 19:28:23,86,1,2330
0.99,4020,3207,2005-06-21 00:43:16,1,2005-06-21 00:43:16,2005-06-24 22:13:16,86,1,2331
4.99,1578,3270,2005-06-21 05:07:31,2,2005-06-21 05:07:31,2005-06-22 07:45:31,86,2,2332
0.99,4502,3611,2005-07-06 05:37:18,1,2005-07-06 05:37:18,2005-07-10 05:14:18,86,1,2333
4.99,754,3945,2005-07-06 21:35:00,2,2005-07-06 21:35:00,2005-07-08 00:31:00,86,2,2334
2.99,3525,4235,2005-07-07 13:05:52,2,2005-07-07 13:05:52,2005-07-10 12:17:52,86,1,2335
9.99,2416,4571,2005-07-08 05:34:41,1,2005-07-08 05:34:41,2005-07-17 02:15:41,86,1,2336
0.99,4460,5295,2005-07-09 15:25:06,1,2005-07-09 15:25:06,2005-07-10 12:40:06,86,2,2337
8.99,4444,5752,2005-07-10 12:27:38,2,2005-07-10 12:27:38,2005-07-18 09:22:38,86,1,2338
7.99,3246,6872,2005-07-12 20:15:04,1,2005-07-12 20:15:04,2005-07-18 18:19:04,86,2,2339
2.99,1638,7231,2005-07-27 10:01:51,2,2005-07-27 10:01:51,2005-08-05 13:38:51,86,1,2340
10.99,2981,7874,2005-07-28 10:21:52,1,2005-07-28 10:21:52,2005-08-06 16:19:52,86,1,2341
5.99,2814,8803,2005-07-29 21:26:24,2,2005-07-29 21:26:24,2005-08-06 18:05:24,86,2,2342
2.99,355,8850,2005-07-29 23:24:20,2,2005-07-29 23:24:20,2005-07-31 00:43:20,86,1,2343
4.99,451,9376,2005-07-30 19:11:49,1,2005-07-30 19:11:49,2005-08-04 18:14:49,86,2,2344
8.99,2380,10252,2005-08-01 02:39:39,2,2005-08-01 02:39:39,2005-08-10 00:40:39,86,2,2345
4.99,1251,10536,2005-08-01 12:21:53,2,2005-08-01 12:21:53,2005-08-04 13:08:53,86,2,2346
6.99,715,10584,2005-08-01 13:58:47,2,2005-08-01 13:58:47,2005-08-06 13:38:47,86,2,2347
0.99,2631,11916,2005-08-17 16:05:51,1,2005-08-17 16:05:51,2005-08-20 10:23:51,86,2,2348
2.99,1628,12198,2005-08-18 02:09:20,2,2005-08-18 02:09:20,2005-08-21 21:28:20,86,1,2349
3.99,991,12870,2005-08-19 02:54:38,1,2005-08-19 02:54:38,2005-08-27 00:45:38,86,2,2350
4.99,3739,13338,2005-08-19 20:09:59,2,2005-08-19 20:09:59,2005-08-23 22:59:59,86,2,2351
4.99,1563,13535,2005-08-20 03:30:25,1,2005-08-20 03:30:25,2005-08-28 04:35:25,86,1,2352
2.99,72,13874,2005-08-20 15:11:48,2,2005-08-20 15:11:48,2005-08-21 18:26:48,86,1,2353
1.99,3955,14122,2005-08-21 01:29:01,1,2005-08-21 01:29:01,2005-08-27 05:31:01,86,2,2354
4.99,1940,15099,2005-08-22 11:49:16,2,2005-08-22 11:49:16,2005-08-26 06:38:16,86,2,2355
1.99,3808,15715,2005-08-23 10:57:40,1,2005-08-23 10:57:40,2005-08-28 12:40:40,86,1,2356
5.99,1606,15940,2005-08-23 18:45:06,2,2005-08-23 18:45:06,2005-08-30 13:00:06,86,2,2357
4.99,205,451,2005-05-27 19:27:54,2,2005-05-27 19:27:54,2005-05-29 01:07:54,87,2,2358
2.99,1150,674,2005-05-28 22:11:35,2,2005-05-28 22:11:35,2005-06-01 23:58:35,87,1,2359
4.99,2479,1580,2005-06-16 04:12:25,1,2005-06-16 04:12:25,2005-06-20 06:53:25,87,2,2360
2.99,2472,1904,2005-06-17 04:45:41,2,2005-06-17 04:45:41,2005-06-17 23:56:41,87,1,2361
2.99,258,2408,2005-06-18 16:50:44,1,2005-06-18 16:50:44,2005-06-19 20:11:44,87,2,2362
4.99,2678,2516,2005-06-19 00:03:28,2,2005-06-19 00:03:28,2005-06-21 00:30:28,87,1,2363
9.99,2720,3122,2005-06-20 18:25:57,1,2005-06-20 18:25:57,2005-06-29 16:08:57,87,2,2364
7.99,3113,5084,2005-07-09 05:33:27,2,2005-07-09 05:33:27,2005-07-17 08:54:27,87,1,2365
3.99,4040,5628,2005-07-10 05:56:40,1,2005-07-10 05:56:40,2005-07-17 11:13:40,87,1,2366
4.99,3961,5700,2005-07-10 09:49:42,1,2005-07-10 09:49:42,2005-07-19 04:20:42,87,2,2367
4.99,207,6638,2005-07-12 09:58:02,1,2005-07-12 09:58:02,2005-07-13 09:40:02,87,1,2368
2.99,3272,7599,2005-07-27 23:38:46,1,2005-07-27 23:38:46,2005-07-28 22:52:46,87,2,2369
7.99,945,8187,2005-07-28 22:33:53,1,2005-07-28 22:33:53,2005-08-03 03:54:53,87,2,2370
5.99,4092,8286,2005-07-29 02:02:46,1,2005-07-29 02:02:46,2005-08-06 06:00:46,87,1,2371
4.99,2766,8323,2005-07-29 03:52:59,2,2005-07-29 03:52:59,2005-08-06 01:49:59,87,2,2372
0.99,4360,9060,2005-07-30 07:20:36,1,2005-07-30 07:20:36,2005-08-03 10:51:36,87,2,2373
2.99,3128,9348,2005-07-30 18:17:09,1,2005-07-30 18:17:09,2005-08-07 15:25:09,87,1,2374
8.99,306,9364,2005-07-30 18:44:44,2,2005-07-30 18:44:44,2005-08-08 23:55:44,87,2,2375
4.99,33,10205,2005-08-01 00:48:24,1,2005-08-01 00:48:24,2005-08-06 23:53:24,87,2,2376
4.99,1651,10387,2005-08-01 06:42:31,1,2005-08-01 06:42:31,2005-08-08 07:44:31,87,1,2377
0.99,2399,12232,2005-08-18 03:14:14,2,2005-08-18 03:14:14,2005-08-19 05:44:14,87,1,2378
8.99,269,12257,2005-08-18 04:11:03,2,2005-08-18 04:11:03,2005-08-25 01:20:03,87,1,2379
5.99,3073,12264,2005-08-18 04:17:33,1,2005-08-18 04:17:33,2005-08-26 08:07:33,87,1,2380
0.99,1262,13479,2005-08-20 01:09:11,2,2005-08-20 01:09:11,2005-08-26 05:35:11,87,1,2381
0.99,3960,13906,2005-08-20 16:16:03,2,2005-08-20 16:16:03,2005-08-21 13:29:03,87,1,2382
10.99,1492,14024,2005-08-20 21:13:58,1,2005-08-20 21:13:58,2005-08-29 23:02:58,87,2,2383
2.99,84,14566,2005-08-21 16:25:05,1,2005-08-21 16:25:05,2005-08-26 10:31:05,87,1,2384
2.99,1735,15876,2005-08-23 16:32:10,1,2005-08-23 16:32:10,2005-08-24 18:16:10,87,1,2385
4.99,3625,15890,2005-08-23 16:58:12,1,2005-08-23 16:58:12,2005-08-24 12:23:12,87,2,2386
4.99,1094,12719,2006-02-14 15:16:03,2,2006-02-14 15:16:03,,87,2,2387
2.99,1308,36,2005-05-25 04:36:26,1,2005-05-25 04:36:26,2005-05-29 00:31:26,88,2,2388
2.99,2310,1433,2005-06-15 18:30:00,1,2005-06-15 18:30:00,2005-06-16 15:14:00,88,1,2389
7.99,4225,2483,2005-06-18 21:22:23,1,2005-06-18 21:22:23,2005-06-25 01:14:23,88,1,2390
2.99,4120,2878,2005-06-20 01:09:14,2,2005-06-20 01:09:14,2005-06-21 21:40:14,88,1,2391
0.99,1626,3524,2005-07-06 01:01:51,2,2005-07-06 01:01:51,2005-07-11 19:52:51,88,2,2392
0.99,1661,3620,2005-07-06 06:01:50,1,2005-07-06 06:01:50,2005-07-08 05:04:50,88,2,2393
5.99,1837,3673,2005-07-06 09:02:09,2,2005-07-06 09:02:09,2005-07-15 06:45:09,88,2,2394
5.99,2829,3846,2005-07-06 16:43:10,2,2005-07-06 16:43:10,2005-07-14 11:09:10,88,1,2395
1.99,174,6643,2005-07-12 10:39:22,1,2005-07-12 10:39:22,2005-07-18 13:52:22,88,1,2396
4.99,3311,6916,2005-07-12 22:29:18,1,2005-07-12 22:29:18,2005-07-19 16:46:18,88,1,2397
5.99,373,7088,2005-07-27 04:42:28,2,2005-07-27 04:42:28,2005-08-04 07:09:28,88,1,2398
8.99,1833,7621,2005-07-28 00:34:06,1,2005-07-28 00:34:06,2005-08-06 00:13:06,88,1,2399
2.99,2543,8296,2005-07-29 02:43:25,1,2005-07-29 02:43:25,2005-08-01 00:23:25,88,1,2400
2.99,575,8526,2005-07-29 10:20:48,1,2005-07-29 10:20:48,2005-08-03 14:15:48,88,2,2401
2.99,3192,8692,2005-07-29 16:43:39,2,2005-07-29 16:43:39,2005-08-01 15:54:39,88,1,2402
0.99,1921,10424,2005-08-01 08:22:54,1,2005-08-01 08:22:54,2005-08-06 13:44:54,88,1,2403
6.99,1404,11056,2005-08-02 06:36:27,1,2005-08-02 06:36:27,2005-08-10 06:02:27,88,1,2404
2.99,4351,14097,2005-08-21 00:28:48,1,2005-08-21 00:28:48,2005-08-29 22:15:48,88,2,2405
5.99,2267,14827,2005-08-22 01:32:32,2,2005-08-22 01:32:32,2005-08-31 06:21:32,88,2,2406
3.99,4414,15098,2005-08-22 11:48:19,2,2005-08-22 11:48:19,2005-08-31 11:07:19,88,2,2407
4.99,3502,15898,2005-08-23 17:13:01,2,2005-08-23 17:13:01,2005-08-29 11:22:01,88,1,2408
2.99,811,141,2005-05-25 23:34:53,1,2005-05-25 23:34:53,2005-06-02 01:57:53,89,2,2409
0.99,95,588,2005-05-28 12:08:37,2,2005-05-28 12:08:37,2005-05-29 16:25:37,89,2,2410
5.99,600,740,2005-05-29 08:30:36,2,2005-05-29 08:30:36,2005-06-04 12:47:36,89,1,2411
8.99,1147,1252,2005-06-15 06:05:18,1,2005-06-15 06:05:18,2005-06-24 07:40:18,89,1,2412
7.99,1286,1407,2005-06-15 16:45:07,1,2005-06-15 16:45:07,2005-06-23 14:01:07,89,2,2413
4.99,46,1948,2005-06-17 08:06:53,1,2005-06-17 08:06:53,2005-06-21 05:00:53,89,1,2414
0.99,460,2523,2005-06-19 00:45:56,2,2005-06-19 00:45:56,2005-06-21 00:54:56,89,1,2415
7.99,4411,2835,2005-06-19 21:44:11,2,2005-06-19 21:44:11,2005-06-26 16:46:11,89,1,2416
4.99,1761,4152,2005-07-07 08:50:33,2,2005-07-07 08:50:33,2005-07-14 10:56:33,89,2,2417
0.99,2108,4488,2005-07-08 01:22:23,1,2005-07-08 01:22:23,2005-07-13 21:17:23,89,1,2418
8.99,1188,4764,2005-07-08 15:01:25,1,2005-07-08 15:01:25,2005-07-17 15:16:25,89,1,2419
7.99,3530,5144,2005-07-09 08:09:53,2,2005-07-09 08:09:53,2005-07-18 07:11:53,89,2,2420
2.99,2364,5436,2005-07-09 21:31:11,2,2005-07-09 21:31:11,2005-07-13 16:59:11,89,2,2421
2.99,4362,5483,2005-07-09 23:54:09,1,2005-07-09 23:54:09,2005-07-17 23:36:09,89,1,2422
2.99,3810,6772,2005-07-12 15:55:35,1,2005-07-12 15:55:35,2005-07-18 10:47:35,89,1,2423
7.99,2022,7370,2005-07-27 15:15:53,2,2005-07-27 15:15:53,2005-08-03 19:53:53,89,2,2424
4.99,1491,7729,2005-07-28 04:57:57,1,2005-07-28 04:57:57,2005-07-30 09:38:57,89,2,2425
4.99,536,7995,2005-07-28 15:00:09,2,2005-07-28 15:00:09,2005-08-01 12:33:09,89,2,2426
2.99,2775,8003,2005-07-28 15:11:27,1,2005-07-28 15:11:27,2005-08-04 18:35:27,89,1,2427
2.99,1606,8070,2005-07-28 17:26:56,1,2005-07-28 17:26:56,2005-08-01 17:33:56,89,2,2428
0.99,1974,8972,2005-07-30 04:06:25,1,2005-07-30 04:06:25,2005-08-04 22:49:25,89,2,2429
2.99,1087,9328,2005-07-30 17:32:11,1,2005-07-30 17:32:11,2005-08-05 13:36:11,89,1,2430
2.99,3756,9646,2005-07-31 05:43:28,1,2005-07-31 05:43:28,2005-08-08 04:00:28,89,2,2431
0.99,3432,9767,2005-07-31 09:46:49,1,2005-07-31 09:46:49,2005-08-03 11:20:49,89,2,2432
4.99,1405,10164,2005-07-31 23:17:57,1,2005-07-31 23:17:57,2005-08-05 19:43:57,89,2,2433
4.99,3553,10806,2005-08-01 22:25:29,2,2005-08-01 22:25:29,2005-08-04 18:46:29,89,2,2434
3.99,2743,11090,2005-08-02 07:56:40,1,2005-08-02 07:56:40,2005-08-10 07:58:40,89,1,2435
3.99,158,12118,2005-08-17 23:14:25,1,2005-08-17 23:14:25,2005-08-26 22:26:25,89,1,2436
2.99,4461,12431,2005-08-18 10:34:59,1,2005-08-18 10:34:59,2005-08-22 14:42:59,89,2,2437
2.99,1840,12756,2005-08-18 22:52:13,1,2005-08-18 22:52:13,2005-08-21 17:22:13,89,1,2438
2.99,3875,13823,2005-08-20 13:42:10,1,2005-08-20 13:42:10,2005-08-22 18:45:10,89,1,2439
2.99,4312,15845,2005-08-23 15:38:34,1,2005-08-23 15:38:34,2005-08-25 10:06:34,89,1,2440
0.99,58,2033,2005-06-17 13:24:43,1,2005-06-17 13:24:43,2005-06-20 12:34:43,90,2,2441
6.99,3733,2584,2005-06-19 05:02:36,2,2005-06-19 05:02:36,2005-06-28 04:52:36,90,2,2442
0.99,711,3132,2005-06-20 19:09:46,1,2005-06-20 19:09:46,2005-06-24 19:42:46,90,2,2443
3.99,3156,3729,2005-07-06 11:30:29,1,2005-07-06 11:30:29,2005-07-12 07:18:29,90,2,2444
4.99,2533,4371,2005-07-07 20:06:45,1,2005-07-07 20:06:45,2005-07-08 18:50:45,90,2,2445
0.99,1547,5272,2005-07-09 14:26:01,1,2005-07-09 14:26:01,2005-07-12 20:20:01,90,2,2446
3.99,3217,5539,2005-07-10 02:42:58,2,2005-07-10 02:42:58,2005-07-16 02:27:58,90,2,2447
5.99,2439,7035,2005-07-27 03:06:09,2,2005-07-27 03:06:09,2005-08-02 21:59:09,90,2,2448
1.99,716,7058,2005-07-27 03:50:46,2,2005-07-27 03:50:46,2005-08-04 07:40:46,90,2,2449
