inventory_id,payment_date,payment_id,return_date,customer_id,pstaff_id,rental_date,rental_id,amount,rstaff_id
3522,2005-07-07 12:48:19,5251,2005-07-13 18:45:19,194,2,2005-07-07 12:48:19,4231,7.99,1
776,2005-07-09 08:14:58,5252,2005-07-11 07:04:58,194,2,2005-07-09 08:14:58,5146,2.99,1
1367,2005-07-09 15:15:02,5253,2005-07-15 10:22:02,194,1,2005-07-09 15:15:02,5291,2.99,2
1694,2005-08-20 06:30:33,5259,2005-08-27 09:29:33,194,2,2005-08-20 06:30:33,13616,7.99,2
1179,2005-07-07 13:01:35,5262,2005-07-15 13:05:35,195,1,2005-07-07 13:01:35,4234,6.99,1
622,2005-07-09 12:26:01,5264,2005-07-14 13:31:01,195,1,2005-07-09 12:26:01,5228,4.99,2
1208,2005-07-29 01:45:51,5268,2005-08-05 22:51:51,195,2,2005-07-29 01:45:51,8280,4.99,2
442,2005-07-31 13:22:51,5271,2005-08-05 16:04:51,195,1,2005-07-31 13:22:51,9870,5.99,1
1980,2005-08-17 10:59:00,5275,2005-08-19 05:56:00,195,2,2005-08-17 10:59:00,11787,2.99,1
1743,2005-08-17 22:38:54,5276,2005-08-18 21:29:54,195,2,2005-08-17 22:38:54,12099,0.99,2
2951,2005-08-19 05:39:26,5277,2005-08-22 09:50:26,195,2,2005-08-19 05:39:26,12941,0.99,2
1156,2005-08-21 23:11:23,5279,2005-08-30 20:01:23,195,2,2005-08-21 23:11:23,14751,7.99,2
1489,2005-05-26 04:21:46,5282,2005-06-04 07:09:46,196,2,2005-05-26 04:21:46,178,5.99,2
2078,2005-06-15 12:45:30,5286,2005-06-17 17:12:30,196,1,2005-06-15 12:45:30,1348,2.99,1
1406,2005-07-08 19:34:55,5293,2005-07-09 15:53:55,196,1,2005-07-08 19:34:55,4879,2.99,1
3803,2005-07-09 08:07:07,5295,2005-07-18 10:17:07,196,2,2005-07-09 08:07:07,5143,4.99,1
2994,2005-07-09 18:04:29,5296,2005-07-15 17:46:29,196,2,2005-07-09 18:04:29,5353,3.99,2
3942,2005-07-31 08:28:46,5304,2005-08-05 14:03:46,196,1,2005-07-31 08:28:46,9721,6.99,1
1131,2005-08-01 00:28:38,5307,2005-08-06 02:23:38,196,1,2005-08-01 00:28:38,10191,4.99,1
4413,2005-08-20 12:36:42,5312,2005-08-28 08:47:42,196,1,2005-08-20 12:36:42,13799,8.99,1
839,2005-08-21 10:54:49,5313,2005-08-26 08:28:49,196,2,2005-08-21 10:54:49,14410,5.99,2
4255,2005-08-21 20:49:58,5314,2005-08-29 20:13:58,196,1,2005-08-21 20:49:58,14698,5.99,2
1675,2005-05-25 16:03:42,5316,2005-05-30 14:23:42,197,2,2005-05-25 16:03:42,94,2.99,1
1781,2005-05-28 19:35:45,5319,2005-06-05 16:00:45,197,2,2005-05-28 19:35:45,649,1.99,1
2423,2005-05-30 10:11:29,5322,2005-06-03 09:33:29,197,1,2005-05-30 10:11:29,903,3.99,1
771,2005-06-15 14:05:11,5325,2005-06-17 19:53:11,197,1,2005-06-15 14:05:11,1363,0.99,2
763,2005-06-15 22:07:09,5326,2005-06-20 23:15:09,197,1,2005-06-15 22:07:09,1503,2.99,1
159,2005-07-09 17:27:05,5335,2005-07-10 15:51:05,197,2,2005-07-09 17:27:05,5344,0.99,2
4504,2005-08-01 09:31:00,5340,2005-08-09 09:28:00,197,2,2005-08-01 09:31:00,10460,3.99,1
3160,2005-08-01 19:46:11,5342,2005-08-06 21:08:11,197,2,2005-08-01 19:46:11,10739,4.99,2
1378,2005-08-17 04:49:35,5348,2005-08-24 07:05:35,197,1,2005-08-17 04:49:35,11643,1.99,1
3885,2005-08-19 00:27:01,5349,2005-08-22 03:30:01,197,1,2005-08-19 00:27:01,12799,0.99,2
4259,2005-08-20 16:37:35,5350,2005-08-26 13:12:35,197,2,2005-08-20 16:37:35,13913,3.99,2
2800,2005-08-22 06:19:37,5352,2005-08-30 05:51:37,197,2,2005-08-22 06:19:37,14951,4.99,2
4417,2005-05-27 06:37:15,5356,2005-05-30 07:04:15,198,1,2005-05-27 06:37:15,357,0.99,2
926,2005-07-27 12:24:12,5369,2005-07-31 15:34:12,198,1,2005-07-27 12:24:12,7287,0.99,1
4039,2005-07-27 17:46:53,5370,2005-07-31 23:05:53,198,1,2005-07-27 17:46:53,7441,5.99,1
2643,2005-07-31 21:08:56,5375,2005-08-01 23:35:56,198,1,2005-07-31 21:08:56,10112,4.99,2
1351,2005-07-31 22:18:43,5376,2005-08-02 23:08:43,198,1,2005-07-31 22:18:43,10147,2.99,2
4437,2005-08-01 17:27:58,5377,2005-08-08 16:06:58,198,1,2005-08-01 17:27:58,10679,0.99,1
2253,2005-08-17 13:03:36,5381,2005-08-19 17:15:36,198,1,2005-08-17 13:03:36,11836,4.99,1
854,2005-08-17 17:12:26,5382,2005-08-23 20:48:26,198,2,2005-08-17 17:12:26,11949,2.99,1
155,2005-08-23 00:27:18,5392,2005-08-26 21:36:18,198,1,2005-08-23 00:27:18,15433,4.99,1
3427,2005-06-21 07:23:34,5396,2005-06-27 04:02:34,199,1,2005-06-21 07:23:34,3299,0.99,1
4352,2005-07-09 19:44:58,5400,2005-07-17 00:56:58,199,2,2005-07-09 19:44:58,5398,2.99,1
3503,2005-07-10 08:47:36,5401,2005-07-17 06:10:36,199,2,2005-07-10 08:47:36,5680,5.99,1
340,2005-07-31 16:04:22,5408,2005-08-03 21:51:22,199,1,2005-07-31 16:04:22,9959,4.99,2
2901,2005-08-02 21:04:39,5412,2005-08-05 19:03:39,199,1,2005-08-02 21:04:39,11454,2.99,1
1267,2005-08-22 23:37:11,5415,2005-08-28 23:26:11,199,2,2005-08-22 23:37:11,15412,0.99,2
858,2005-06-17 04:29:15,5421,2005-06-26 08:39:15,200,2,2005-06-17 04:29:15,1899,6.99,1
1410,2005-07-29 05:15:41,5433,2005-08-07 01:35:41,200,2,2005-07-29 05:15:41,8368,3.99,1
4006,2005-08-23 19:35:42,5443,2005-08-30 22:52:42,200,1,2005-08-23 19:35:42,15961,6.99,1
2371,2005-06-17 14:40:58,5448,2005-06-21 08:52:58,201,1,2005-06-17 14:40:58,2047,1.99,1
2637,2005-06-20 17:18:06,5451,2005-06-24 14:50:06,201,1,2005-06-20 17:18:06,3106,4.99,2
1485,2005-08-02 00:22:46,5459,2005-08-09 05:08:46,201,2,2005-08-02 00:22:46,10865,3.99,2
1473,2005-08-20 08:27:03,5464,2005-08-26 03:56:03,201,2,2005-08-20 08:27:03,13671,3.99,1
3518,2005-08-23 20:06:04,5469,2005-08-27 17:33:04,201,2,2005-08-23 20:06:04,15974,5.99,2
4253,2005-07-28 00:13:58,5479,2005-08-06 05:36:58,202,1,2005-07-28 00:13:58,7613,2.99,2
3245,2005-07-29 20:15:00,5481,2005-08-03 21:17:00,202,1,2005-07-29 20:15:00,8779,2.99,1
1711,2005-08-17 16:22:05,5489,2005-08-26 12:34:05,202,2,2005-08-17 16:22:05,11924,4.99,1
2638,2005-06-20 05:18:16,5499,2005-06-26 06:56:16,203,2,2005-06-20 05:18:16,2939,7.99,1
2049,2005-06-21 16:00:18,5500,2005-06-23 18:25:18,203,2,2005-06-21 16:00:18,3406,2.99,1
3461,2005-07-07 08:15:52,5501,2005-07-10 04:22:52,203,2,2005-07-07 08:15:52,4136,2.99,2
3607,2005-08-17 07:32:51,5510,2005-08-21 09:18:51,203,1,2005-08-17 07:32:51,11712,2.99,2
2172,2005-08-21 14:26:28,5513,2005-08-29 17:34:28,203,2,2005-08-21 14:26:28,14505,5.99,1
2569,2005-05-30 02:01:23,5518,2005-06-02 06:07:23,204,2,2005-05-30 02:01:23,857,4.99,2
3707,2005-06-17 04:18:48,5523,2005-06-26 00:07:48,204,2,2005-06-17 04:18:48,1894,7.99,1
3447,2005-07-09 00:24:34,5527,2005-07-12 20:04:34,204,1,2005-07-09 00:24:34,4979,4.99,1
1756,2005-07-11 01:34:25,5530,2005-07-18 00:48:25,204,2,2005-07-11 01:34:25,6004,4.99,2
2483,2005-07-11 13:45:14,5531,2005-07-14 10:23:14,204,2,2005-07-11 13:45:14,6225,2.99,1
2340,2005-07-12 09:31:43,5532,2005-07-15 05:00:43,204,2,2005-07-12 09:31:43,6631,0.99,2
4241,2005-07-31 14:38:12,5538,2005-08-01 13:56:12,204,2,2005-07-31 14:38:12,9906,4.99,1
3792,2005-08-19 10:27:25,5544,2005-08-26 07:32:25,204,1,2005-08-19 10:27:25,13084,0.99,2
1075,2005-08-19 22:48:48,5545,2005-08-21 22:09:48,204,1,2005-08-19 22:48:48,13416,4.99,2
427,2005-08-20 16:05:11,5546,2005-08-23 15:14:11,204,2,2005-08-20 16:05:11,13899,2.99,2
2806,2005-07-06 05:20:25,5555,2005-07-15 03:13:25,205,1,2005-07-06 05:20:25,3601,7.99,1
353,2005-07-07 12:46:47,5556,2005-07-15 06:52:47,205,2,2005-07-07 12:46:47,4230,3.99,1
1789,2005-08-21 08:36:03,5564,2005-08-24 12:31:03,205,1,2005-08-21 08:36:03,14338,0.99,2
3596,2005-06-17 02:27:03,5569,2005-06-20 22:41:03,206,2,2005-06-17 02:27:03,1872,0.99,2
1392,2005-06-20 10:43:13,5571,2005-06-28 10:07:13,206,2,2005-06-20 10:43:13,3012,4.99,2
4152,2005-07-07 04:34:38,5575,2005-07-11 09:16:38,206,2,2005-07-07 04:34:38,4068,4.99,2
4100,2005-07-27 21:40:05,5581,2005-07-29 16:13:05,206,2,2005-07-27 21:40:05,7541,4.99,1
827,2005-08-02 05:35:03,5586,2005-08-09 10:20:03,206,1,2005-08-02 05:35:03,11022,2.99,2
2576,2005-08-17 04:31:49,5587,2005-08-21 02:51:49,206,2,2005-08-17 04:31:49,11634,2.99,1
346,2005-08-23 10:36:00,5595,2005-08-28 06:18:00,206,1,2005-08-23 10:36:00,15709,4.99,2
3098,2005-05-25 05:53:23,5597,2005-05-29 10:56:23,207,1,2005-05-25 05:53:23,44,0.99,2
1310,2005-07-09 14:02:50,5610,2005-07-11 19:13:50,207,1,2005-07-09 14:02:50,5259,4.99,2
4334,2005-08-01 04:08:11,5619,2005-08-04 00:24:11,207,2,2005-08-01 04:08:11,10300,0.99,1
4015,2005-08-02 13:52:19,5621,2005-08-06 08:13:19,207,2,2005-08-02 13:52:19,11260,0.99,2
968,2005-08-20 16:32:10,5627,2005-08-29 17:37:10,207,2,2005-08-20 16:32:10,13912,9.99,2
4200,2005-08-23 07:25:29,5629,2005-08-27 13:17:29,207,1,2005-08-23 07:25:29,15625,1.99,2
695,2005-07-06 15:20:37,5636,2005-07-08 16:26:37,208,2,2005-07-06 15:20:37,3811,2.99,2
3866,2005-07-31 12:18:49,5648,2005-08-03 16:49:49,208,1,2005-07-31 12:18:49,9838,4.99,2
1363,2005-08-01 20:28:39,5649,2005-08-05 17:36:39,208,2,2005-08-01 20:28:39,10762,4.99,1
3494,2005-08-01 21:24:28,5650,2005-08-09 19:23:28,208,2,2005-08-01 21:24:28,10784,5.99,1
3547,2006-02-14 15:16:03,5654,,208,1,2006-02-14 15:16:03,13719,5.98,1
2872,2005-05-27 21:32:42,5657,2005-05-31 00:39:42,209,1,2005-05-27 21:32:42,471,0.99,2
2632,2005-05-31 19:53:03,5658,2005-06-06 20:56:03,209,2,2005-05-31 19:53:03,1143,2.99,2
953,2005-06-16 10:06:49,5660,2005-06-22 10:34:49,209,1,2005-06-16 10:06:49,1657,4.99,2
268,2005-07-06 00:18:29,5663,2005-07-10 00:24:29,209,2,2005-07-06 00:18:29,3504,2.99,2
4056,2005-07-08 17:04:06,5666,2005-07-09 13:41:06,209,2,2005-07-08 17:04:06,4810,4.99,1
1342,2005-07-27 20:28:03,5673,2005-08-03 17:04:03,209,1,2005-07-27 20:28:03,7505,4.99,1
3923,2005-07-28 17:20:17,5675,2005-07-29 21:55:17,209,1,2005-07-28 17:20:17,8067,4.99,1
844,2005-07-29 19:22:37,5676,2005-08-07 15:36:37,209,2,2005-07-29 19:22:37,8759,8.99,2
3984,2005-07-29 21:53:00,5677,2005-08-01 21:20:00,209,2,2005-07-29 21:53:00,8816,2.99,1
2860,2005-07-30 07:11:44,5678,2005-08-08 01:55:44,209,2,2005-07-30 07:11:44,9054,6.99,2
1752,2005-08-01 15:57:55,5681,2005-08-02 19:08:55,209,1,2005-08-01 15:57:55,10646,4.99,1
28,2005-08-20 12:32:32,5684,2005-08-29 10:48:32,209,1,2005-08-20 12:32:32,13796,8.99,2
3762,2005-08-22 18:13:07,5686,2005-08-24 21:55:07,209,1,2005-08-22 18:13:07,15254,2.99,1
183,2005-07-07 14:38:41,5693,2005-07-10 19:07:41,210,2,2005-07-07 14:38:41,4270,0.99,2
3021,2005-07-07 18:32:04,5695,2005-07-08 16:19:04,210,1,2005-07-07 18:32:04,4334,0.99,1
2509,2005-07-08 19:19:52,5698,2005-07-13 20:27:52,210,1,2005-07-08 19:19:52,4871,6.99,2
2517,2005-07-10 23:24:02,5701,2005-07-12 20:28:02,210,2,2005-07-10 23:24:02,5957,0.99,1
1654,2005-07-11 13:56:46,5702,2005-07-18 12:53:46,210,2,2005-07-11 13:56:46,6227,4.99,1
3355,2005-07-28 11:38:08,5705,2005-07-29 13:54:08,210,2,2005-07-28 11:38:08,7909,0.99,1
3991,2005-07-29 16:04:00,5707,2005-08-05 12:37:00,210,2,2005-07-29 16:04:00,8678,3.99,1
1904,2005-08-18 09:45:33,5710,2005-08-27 08:50:33,210,2,2005-08-18 09:45:33,12410,8.99,1
2091,2005-07-06 21:15:38,5722,2005-07-15 00:01:38,211,2,2005-07-06 21:15:38,3937,8.99,2
3680,2005-07-07 23:04:23,5724,2005-07-13 19:07:23,211,2,2005-07-07 23:04:23,4441,5.99,1
3516,2005-07-08 00:52:35,5725,2005-07-09 20:19:35,211,2,2005-07-08 00:52:35,4479,2.99,2
2069,2005-07-08 18:52:07,5726,2005-07-11 22:06:07,211,1,2005-07-08 18:52:07,4857,2.99,1
958,2005-07-10 09:48:04,5728,2005-07-17 09:07:04,211,2,2005-07-10 09:48:04,5699,3.99,1
2894,2005-07-12 09:18:08,5731,2005-07-21 04:27:08,211,1,2005-07-12 09:18:08,6628,4.99,2
2746,2005-07-27 19:28:17,5733,2005-07-31 20:05:17,211,2,2005-07-27 19:28:17,7484,0.99,2
166,2005-07-30 09:05:44,5736,2005-08-04 14:27:44,211,1,2005-07-30 09:05:44,9111,3.99,2
1650,2005-08-18 06:07:00,5742,2005-08-21 07:54:00,211,2,2005-08-18 06:07:00,12311,0.99,2
3973,2005-08-18 15:23:31,5744,2005-08-22 09:59:31,211,2,2005-08-18 15:23:31,12570,5.99,2
1012,2006-02-14 15:16:03,5752,,211,2,2006-02-14 15:16:03,12746,4.99,1
1318,2005-06-15 13:17:01,5753,2005-06-19 16:22:01,212,1,2005-06-15 13:17:01,1356,0.99,1
810,2005-06-15 15:05:10,5754,2005-06-18 12:11:10,212,2,2005-06-15 15:05:10,1379,0.99,1
213,2005-06-19 15:58:38,5756,2005-06-27 15:01:38,212,2,2005-06-19 15:58:38,2739,9.99,2
1414,2005-08-18 11:40:09,5767,2005-08-19 13:33:09,212,2,2005-08-18 11:40:09,12467,0.99,2
3984,2005-08-21 16:23:53,5769,2005-08-25 11:30:53,212,1,2005-08-21 16:23:53,14563,2.99,2
3391,2005-08-23 16:27:24,5771,2005-08-31 11:57:24,212,1,2005-08-23 16:27:24,15872,4.99,1
699,2005-06-15 21:41:38,5774,2005-06-22 17:00:38,213,1,2005-06-15 21:41:38,1489,0.99,1
4469,2005-06-18 23:44:08,5777,2005-06-20 01:36:08,213,1,2005-06-18 23:44:08,2509,0.99,2
2009,2005-06-21 03:25:26,5781,2005-06-24 00:38:26,213,1,2005-06-21 03:25:26,3252,2.99,2
4267,2005-06-21 08:11:18,5782,2005-06-23 04:28:18,213,1,2005-06-21 08:11:18,3313,2.99,2
642,2005-07-07 13:12:07,5784,2005-07-08 15:00:07,213,2,2005-07-07 13:12:07,4236,4.99,2
3479,2005-07-09 08:55:52,5786,2005-07-10 04:32:52,213,2,2005-07-09 08:55:52,5159,4.99,1
792,2005-07-29 11:01:50,5791,2005-07-30 08:19:50,213,2,2005-07-29 11:01:50,8542,4.99,1
1356,2005-08-19 20:55:23,5797,2005-08-27 20:09:23,213,1,2005-08-19 20:55:23,13354,4.99,2
2551,2005-05-31 10:14:31,5803,2005-06-05 10:13:31,214,1,2005-05-31 10:14:31,1076,2.99,2
1473,2005-07-28 08:35:51,5815,2005-08-05 07:57:51,214,2,2005-07-28 08:35:51,7826,5.99,2
3138,2005-08-19 12:30:01,5822,2005-08-21 06:35:01,214,2,2005-08-19 12:30:01,13138,2.99,2
3523,2005-08-19 20:44:00,5823,2005-08-27 01:23:00,214,2,2005-08-19 20:44:00,13350,9.99,2
873,2005-08-19 22:36:26,5824,2005-08-22 01:52:26,214,1,2005-08-19 22:36:26,13409,2.99,2
3378,2005-08-20 04:38:52,5825,2005-08-27 07:17:52,214,1,2005-08-20 04:38:52,13565,0.99,1
3935,2005-08-20 14:59:55,5827,2005-08-22 09:30:55,214,1,2005-08-20 14:59:55,13864,4.99,2
3491,2005-05-31 10:55:26,5833,2005-06-03 13:13:26,215,2,2005-05-31 10:55:26,1080,4.99,2
1985,2005-06-20 04:09:04,5838,2005-06-21 10:07:04,215,2,2005-06-20 04:09:04,2918,2.99,1
1355,2005-06-20 20:01:52,5839,2005-06-26 19:26:52,215,1,2005-06-20 20:01:52,3143,2.99,2
971,2005-07-08 22:36:06,5840,2005-07-15 04:28:06,215,2,2005-07-08 22:36:06,4940,8.99,1
2714,2005-07-31 00:43:26,5845,2005-08-04 19:12:26,215,1,2005-07-31 00:43:26,9518,0.99,2
2819,2005-08-17 08:14:41,5847,2005-08-22 02:54:41,215,1,2005-08-17 08:14:41,11729,2.99,1
360,2005-08-19 10:28:22,5850,2005-08-22 07:37:22,215,2,2005-08-19 10:28:22,13085,0.99,2
4243,2005-05-31 00:08:25,5858,2005-06-02 00:17:25,216,1,2005-05-31 00:08:25,997,4.99,2
4479,2005-06-15 20:32:08,5859,2005-06-23 01:08:08,216,2,2005-06-15 20:32:08,1461,6.99,1
1814,2005-06-21 19:02:03,5863,2005-06-25 00:57:03,216,1,2005-06-21 19:02:03,3432,2.99,2
603,2005-07-29 23:44:43,5868,2005-08-07 18:14:43,216,2,2005-07-29 23:44:43,8859,8.99,2
3583,2005-08-21 19:01:36,5874,2005-08-22 15:09:36,216,2,2005-08-21 19:01:36,14638,2.99,2
4556,2005-08-21 22:08:52,5875,2005-08-22 18:28:52,216,2,2005-08-21 22:08:52,14726,4.99,1
4213,2005-08-22 16:06:23,5876,2005-08-27 13:12:23,216,1,2005-08-22 16:06:23,15192,4.99,1
994,2005-08-23 18:40:41,5878,2005-08-25 00:18:41,216,2,2005-08-23 18:40:41,15934,4.99,2
4496,2006-02-14 15:16:03,5880,,216,1,2006-02-14 15:16:03,11676,0.0,2
2468,2005-05-29 22:14:55,5881,2005-05-30 17:22:55,217,2,2005-05-29 22:14:55,828,2.99,1
2242,2005-06-17 16:43:47,5884,2005-06-24 11:12:47,217,1,2005-06-17 16:43:47,2076,6.99,1
2082,2005-07-12 05:50:31,5888,2005-07-13 09:58:31,217,2,2005-07-12 05:50:31,6570,4.99,1
2061,2005-08-17 17:23:20,5899,2005-08-24 14:47:20,217,1,2005-08-17 17:23:20,11958,4.99,2
2625,2005-08-19 02:55:36,5901,2005-08-22 01:00:36,217,1,2005-08-19 02:55:36,12871,4.99,2
4172,2005-06-18 05:49:46,5905,2005-06-20 00:25:46,218,1,2005-06-18 05:49:46,2262,0.99,2
1982,2005-07-30 05:28:40,5912,2005-08-07 01:34:40,218,2,2005-07-30 05:28:40,9018,6.99,1
2424,2005-08-18 12:31:34,5916,2005-08-21 16:08:34,218,2,2005-08-18 12:31:34,12481,2.99,2
3916,2005-08-23 05:30:19,5921,2005-08-27 05:19:19,218,2,2005-08-23 05:30:19,15575,0.99,2
1956,2005-06-18 17:12:01,5923,2005-06-26 13:32:01,219,2,2005-06-18 17:12:01,2417,3.99,1
3675,2005-07-08 21:13:56,5926,2005-07-18 02:39:56,219,2,2005-07-08 21:13:56,4910,7.99,2
163,2005-07-10 11:51:50,5930,2005-07-19 17:40:50,219,2,2005-07-10 11:51:50,5739,7.99,1
2851,2005-07-12 03:11:55,5933,2005-07-16 02:08:55,219,2,2005-07-12 03:11:55,6501,1.99,2
1219,2005-07-27 14:06:50,5934,2005-08-05 18:27:50,219,2,2005-07-27 14:06:50,7335,2.99,2
2729,2005-07-29 15:02:54,5938,2005-08-07 17:21:54,219,1,2005-07-29 15:02:54,8652,6.99,2
2653,2005-08-20 21:23:11,5943,2005-08-22 18:01:11,219,2,2005-08-20 21:23:11,14029,0.99,2
2573,2005-08-21 20:32:37,5945,2005-08-27 00:06:37,219,1,2005-08-21 20:32:37,14688,4.99,2
500,2005-06-16 22:35:20,5950,2005-06-19 03:09:20,220,1,2005-06-16 22:35:20,1832,0.99,1
3819,2005-07-08 21:37:31,5951,2005-07-11 20:16:31,220,2,2005-07-08 21:37:31,4918,2.99,2
4403,2005-07-10 17:27:42,5953,2005-07-12 14:51:42,220,2,2005-07-10 17:27:42,5847,2.99,2
348,2005-07-29 06:12:40,5959,2005-08-02 05:01:40,220,1,2005-07-29 06:12:40,8398,4.99,2
4429,2005-08-02 03:23:23,5964,2005-08-05 23:18:23,220,1,2005-08-02 03:23:23,10948,4.99,1
499,2005-08-17 04:15:46,5967,2005-08-24 04:48:46,220,1,2005-08-17 04:15:46,11622,4.99,1
113,2005-08-19 18:07:47,5972,2005-08-20 21:51:47,220,1,2005-08-19 18:07:47,13281,2.99,2
4486,2005-08-23 10:32:52,5974,2005-08-24 07:03:52,220,2,2005-08-23 10:32:52,15706,4.99,2
4181,2005-05-26 10:44:04,5975,2005-05-31 13:26:04,221,2,2005-05-26 10:44:04,226,4.99,2
984,2005-07-07 15:53:47,5981,2005-07-10 18:11:47,221,1,2005-07-07 15:53:47,4293,4.99,1
917,2005-07-09 04:20:35,5984,2005-07-18 08:09:35,221,1,2005-07-09 04:20:35,5058,5.99,2
2393,2005-07-27 21:19:34,5988,2005-08-06 01:07:34,221,2,2005-07-27 21:19:34,7531,8.99,2
909,2005-07-30 17:16:39,5990,2005-08-06 18:43:39,221,1,2005-07-30 17:16:39,9320,6.99,2
1988,2005-07-30 22:20:04,5991,2005-08-08 02:27:04,221,1,2005-07-30 22:20:04,9453,7.99,1
1782,2005-07-31 12:58:20,5992,2005-08-04 10:47:20,221,2,2005-07-31 12:58:20,9853,0.99,1
793,2005-08-17 06:56:56,5994,2005-08-24 06:20:56,221,1,2005-08-17 06:56:56,11693,4.99,2
2663,2005-08-18 17:26:38,5997,2005-08-25 13:24:38,221,2,2005-08-18 17:26:38,12620,3.99,1
2073,2005-08-19 23:34:26,5998,2005-08-23 18:33:26,221,2,2005-08-19 23:34:26,13434,2.99,1
2197,2005-08-21 09:37:16,6000,2005-08-27 13:50:16,221,2,2005-08-21 09:37:16,14371,0.99,2
2371,2005-05-27 15:02:10,6005,2005-05-29 10:34:10,222,2,2005-05-27 15:02:10,416,0.99,2
2471,2005-07-10 04:26:13,6012,2005-07-19 02:32:13,222,2,2005-07-10 04:26:13,5592,6.99,2
2285,2005-07-28 07:18:26,6016,2005-07-29 03:00:26,222,2,2005-07-28 07:18:26,7786,0.99,1
1499,2005-08-18 01:21:21,6021,2005-08-19 00:59:21,222,2,2005-08-18 01:21:21,12179,2.99,1
65,2005-07-06 10:17:59,6028,2005-07-10 15:31:59,223,1,2005-07-06 10:17:59,3705,0.99,1
2287,2005-07-29 05:09:11,6032,2005-08-04 00:08:11,223,2,2005-07-29 05:09:11,8362,3.99,2
1171,2005-08-19 05:02:46,6035,2005-08-23 01:08:46,223,1,2005-08-19 05:02:46,12927,5.99,1
2185,2005-08-21 14:07:35,6037,2005-08-24 12:31:35,223,2,2005-08-21 14:07:35,14496,4.99,1
915,2005-08-22 18:21:04,6038,2005-08-30 20:13:04,223,1,2005-08-22 18:21:04,15257,7.99,1
2087,2005-08-23 04:20:38,6039,2005-09-01 09:57:38,223,2,2005-08-23 04:20:38,15546,5.99,2
3770,2005-06-18 06:35:03,6042,2005-06-19 01:26:03,224,1,2005-06-18 06:35:03,2277,2.99,1
2839,2005-08-18 12:49:04,6054,2005-08-26 17:55:04,224,1,2005-08-18 12:49:04,12492,4.99,1
191,2005-08-19 06:38:59,6055,2005-08-25 09:09:59,224,1,2005-08-19 06:38:59,12969,2.99,2
2452,2005-08-21 00:31:03,6057,2005-08-27 03:18:03,224,2,2005-08-21 00:31:03,14099,0.99,2
4168,2005-08-21 13:07:10,6059,2005-08-30 19:05:10,224,2,2005-08-21 13:07:10,14468,5.99,2
1103,2005-07-08 23:16:21,6069,2005-07-14 02:09:21,225,2,2005-07-08 23:16:21,4955,2.99,2
126,2005-07-11 09:55:34,6071,2005-07-13 10:01:34,225,1,2005-07-11 09:55:34,6159,2.99,2
3779,2005-07-27 14:31:24,6076,2005-07-31 16:19:24,225,2,2005-07-27 14:31:24,7347,4.99,1
1244,2005-07-28 19:07:45,6079,2005-08-04 22:12:45,225,2,2005-07-28 19:07:45,8110,4.99,1
3335,2005-08-02 16:53:00,6084,2005-08-07 20:49:00,225,2,2005-08-02 16:53:00,11333,1.99,2
2840,2005-08-02 18:23:01,6085,2005-08-05 17:59:01,225,2,2005-08-02 18:23:01,11384,0.99,1
4234,2005-08-02 18:47:44,6086,2005-08-10 17:07:44,225,2,2005-08-02 18:47:44,11395,5.99,2
371,2005-06-21 22:13:33,6090,2005-06-25 21:01:33,226,1,2005-06-21 22:13:33,3466,4.99,2
952,2005-07-07 17:57:56,6092,2005-07-13 22:34:56,226,1,2005-07-07 17:57:56,4324,4.99,1
1516,2005-07-09 20:47:36,6094,2005-07-12 01:36:36,226,1,2005-07-09 20:47:36,5419,2.99,1
906,2005-07-27 13:55:34,6097,2005-08-04 15:15:34,226,1,2005-07-27 13:55:34,7329,3.99,1
1162,2005-08-18 01:07:00,6100,2005-08-22 21:01:00,226,1,2005-08-18 01:07:00,12172,1.99,2
815,2005-08-22 05:47:15,6105,2005-08-26 11:32:15,226,2,2005-08-22 05:47:15,14934,4.99,1
4293,2005-08-23 01:39:05,6106,2005-08-25 04:43:05,226,2,2005-08-23 01:39:05,15472,2.99,1
750,2005-07-29 06:53:36,6125,2005-08-06 09:31:36,227,2,2005-07-29 06:53:36,8417,4.99,2
1408,2005-07-30 02:47:13,6126,2005-08-01 02:25:13,227,1,2005-07-30 02:47:13,8936,2.99,2
746,2005-08-17 15:13:21,6129,2005-08-21 09:19:21,227,2,2005-08-17 15:13:21,11892,0.99,2
400,2005-08-22 23:21:22,6131,2005-08-28 22:21:22,227,2,2005-08-22 23:21:22,15406,0.99,1
4361,2005-07-06 01:37:07,6140,2005-07-11 06:02:07,228,2,2005-07-06 01:37:07,3538,0.99,2
2596,2005-07-06 10:28:53,6141,2005-07-15 06:17:53,228,2,2005-07-06 10:28:53,3710,8.99,2
1858,2005-07-08 08:44:32,6145,2005-07-10 08:59:32,228,1,2005-07-08 08:44:32,4636,4.99,2
224,2005-07-09 08:31:03,6147,2005-07-10 08:18:03,228,1,2005-07-09 08:31:03,5151,2.99,2
3140,2005-07-09 16:23:32,6148,2005-07-18 18:16:32,228,1,2005-07-09 16:23:32,5320,4.99,1
3088,2005-07-26 23:43:49,6151,2005-07-27 21:24:49,228,1,2005-07-26 23:43:49,6948,2.99,2
903,2005-07-27 23:48:15,6153,2005-07-29 02:45:15,228,1,2005-07-27 23:48:15,7601,0.99,1
2460,2005-08-19 06:00:52,6157,2005-08-20 02:17:52,228,2,2005-08-19 06:00:52,12952,2.99,1
