assays_assay_id,assays_assay_organism,assays_tissue_id,assays_chembl_id,assays_description,assays_assay_test_type,assays_doc_id,assays_assay_tissue,assays_tid,assays_variant_id,assays_assay_category,assays_bao_format,assays_src_assay_id,assays_curated_by,assays_assay_subcellular_fraction,assays_assay_tax_id,assays_relationship_type,assays_confidence_score,assays_src_id,assays_cell_id
9472,Rattus norvegicus,,CHEMBL626209,Area under the effect time curves from time 0-infinity hr determined after 0.3 mg/kg oral administration in potassium oxonate treated rats,,4723,,50597,,,BAO_0000218,,Intermediate,,10116.0,N,1,1,
9473,Rattus norvegicus,,CHEMBL626210,Area under the effect time curves from time 0-infinity hr determined after 3 mg/kg oral administration in potassium oxonate treated rats,,4723,,50597,,,BAO_0000218,,Intermediate,,10116.0,N,1,1,
9474,Rattus norvegicus,1969.0,CHEMBL627994,Area under the plasma concentration curve was evaluated in vivo in rat at a dose of 5 mg/kg by oral administration,,2463,Plasma,50597,,,BAO_0000218,,Intermediate,,10116.0,N,1,1,
9475,Rattus norvegicus,,CHEMBL627995,Bioavailability from area under the curve at time 0 to infinity after intravenous administration of 1 mg/kg in rat,,4709,,50597,,,BAO_0000218,,Intermediate,,10116.0,N,1,1,
9476,Rattus norvegicus,,CHEMBL627996,Blood level after a 10 mg/kg oral dose in rat expressed as AUC was determined,,4075,,50597,,,BAO_0000218,,Intermediate,,10116.0,N,1,1,
9477,Rattus norvegicus,,CHEMBL627997,Compound at a dose 10 mg/kg was administered orally to rat and the pharmacokinetic parameter area under curve (AUC) was measured,,5394,,50597,,,BAO_0000218,,Intermediate,,10116.0,N,1,1,
9478,Rattus norvegicus,,CHEMBL627998,Compound was evaluated for AUC after treatment with iv dose of 1 mgkg to female wistar rats,,2661,,50597,,,BAO_0000218,,Intermediate,,10116.0,N,1,1,
9479,Rattus norvegicus,,CHEMBL628640,Compound was evaluated for AUC after treatment with iv dose of 1 mgkg to male wistar rats,,2661,,50597,,,BAO_0000218,,Intermediate,,10116.0,N,1,1,
9480,Rattus norvegicus,,CHEMBL628641,Compound was evaluated for AUC after treatment with oral dose of 2 mgkg to female wistar rats,,2661,,50597,,,BAO_0000218,,Intermediate,,10116.0,N,1,1,
9481,Rattus norvegicus,,CHEMBL628642,Compound was evaluated for AUC after treatment with oral dose of 2 mgkg to male wistar rats,,2661,,50597,,,BAO_0000218,,Intermediate,,10116.0,N,1,1,
9482,Rattus norvegicus,,CHEMBL628643,Compound was evaluated for area under the curve expressed as (h*ug/ml),,17791,,50597,,,BAO_0000218,,Intermediate,,10116.0,N,1,1,
9483,Rattus norvegicus,,CHEMBL628644,Compound was tested for area under curve in rat,,2591,,50597,,,BAO_0000218,,Intermediate,,10116.0,N,1,1,
9484,Rattus norvegicus,,CHEMBL628645,Concentration in rat plasma after 5 mg/kg oral gavage for 8 hours,,6567,,50597,,,BAO_0000218,,Intermediate,,10116.0,N,1,1,
9485,Rattus norvegicus,,CHEMBL628646,Dose-normalized AUC was determined by po administration (10 mg/kg) in fasted male Sprague-Dawley rats,,6211,,50597,,,BAO_0000218,,Intermediate,,10116.0,N,1,1,
9486,Rattus norvegicus,,CHEMBL628647,Dose-normalized AUC was determined in rat after peroral administration (2 mg/kg),,5529,,50597,,,BAO_0000218,,Intermediate,,10116.0,N,1,1,
9487,Rattus norvegicus,,CHEMBL628648,Evaluated for AUC after iv administration of 1 mg/kg to male Sprague-Dawley rats in brain; not determined,,5408,,50597,,,BAO_0000218,,Intermediate,,10116.0,N,1,1,
9488,Rattus norvegicus,,CHEMBL625358,Evaluated for AUC after iv administration of 1 mg/kg to male Sprague-Dawley rats in plasma,,5408,,50597,,,BAO_0000218,,Intermediate,,10116.0,N,1,1,
9489,Rattus norvegicus,,CHEMBL625359,Evaluated for AUC after iv administration of 5 mg/kg to male Sprague-Dawley rats in brain,,5408,,50597,,,BAO_0000218,,Intermediate,,10116.0,N,1,1,
9490,Rattus norvegicus,,CHEMBL625360,Evaluated for AUC after iv administration of 5 mg/kg to male Sprague-Dawley rats in plasma,,5408,,50597,,,BAO_0000218,,Intermediate,,10116.0,N,1,1,
9491,Rattus norvegicus,,CHEMBL625361,Evaluated for pharmacokinetic parameter area under curve in rat at the dose 50 mg/kg ( 0-8 hr ),,429,,50597,,,BAO_0000218,,Intermediate,,10116.0,N,1,1,
9492,Rattus norvegicus,,CHEMBL625362,Evaluated for pharmacokinetic parameter area under curve in rat at the dose 50 mg/kg (0-8 hr ),,429,,50597,,,BAO_0000218,,Intermediate,,10116.0,N,1,1,
9493,Rattus norvegicus,,CHEMBL625363,Evaluated for pharmacokinetic parameter area under curve in rat at the dose 50 mg/kg (0-8 hr),,429,,50597,,,BAO_0000218,,Intermediate,,10116.0,N,1,1,
9494,Rattus norvegicus,,CHEMBL625364,Hepatic portal AUC was determined by pharmacokinetic study conducted in portal vein cannulated rats,,4796,,50597,,,BAO_0000218,,Intermediate,,10116.0,N,1,1,
9495,Rattus norvegicus,,CHEMBL625365,In vivo Area under curve (AUC) was determined after intravenous administration of compound (158.5+/-2 mg/kg) in male Sprague-Dawley rat,,5974,,50597,,,BAO_0000218,,Intermediate,,10116.0,N,1,1,
9496,Rattus norvegicus,,CHEMBL625366,In vivo Area under curve (AUC) was determined after intravenous administration of compound (9.13+/-0.85 mg/kg) in male Sprague-Dawley rat,,5974,,50597,,,BAO_0000218,,Intermediate,,10116.0,N,1,1,
9497,Rattus norvegicus,,CHEMBL625367,In vivo Area under curve (AUC) was determined after peroral administration of compound (19.01+/-0.31 mg/kg) in male Sprague-Dawley rat,,5974,,50597,,,BAO_0000218,,Intermediate,,10116.0,N,1,1,
9498,Rattus norvegicus,2113.0,CHEMBL625368,"Distribution of the radioiodinated compound expressed as percent dose per gram, in kidney of unfasted rats after 30 mins of intravenous administration (10.7 uCi/animal); value ranges from 1.98-2.56 % dose/g",,11450,Kidney,50597,,,BAO_0000218,,Intermediate,,10116.0,N,1,1,
9499,Rattus norvegicus,2113.0,CHEMBL625369,"Distribution of the radioiodinated compound expressed as percent dose per gram, in kidney of unfasted rats after 30 mins of intravenous administration (11.5 uCi/animal); value ranges from 0.15-1.43 % dose/g",,11450,Kidney,50597,,,BAO_0000218,,Intermediate,,10116.0,N,1,1,
9500,Rattus norvegicus,2113.0,CHEMBL625370,"Distribution of the radioiodinated compound expressed as percent dose per gram, in kidney of unfasted rats after 5 mins of intravenous administration (10.7 uCi/animal); value ranges from 3.43-4.52 % dose/g",,11450,Kidney,50597,,,BAO_0000218,,Intermediate,,10116.0,N,1,1,
9501,Rattus norvegicus,2113.0,CHEMBL625371,"Distribution of the radioiodinated compound expressed as percent dose per gram, in kidney of unfasted rats after 5 mins of intravenous administration (11.5 uCi/animal); value ranges from 2.12-3.14 % dose/g",,11450,Kidney,50597,,,BAO_0000218,,Intermediate,,10116.0,N,1,1,
9502,Rattus norvegicus,2113.0,CHEMBL625372,"Distribution of the radioiodinated compound expressed as percent dose per gram, in kidney of unfasted rats after 60 mins of intravenous administration (10.7 uCi/animal); value ranges from 1.40-1.60 % dose/g",,11450,Kidney,50597,,,BAO_0000218,,Intermediate,,10116.0,N,1,1,
9503,Rattus norvegicus,2113.0,CHEMBL625373,"Distribution of the radioiodinated compound expressed as percent dose per gram, in kidney of unfasted rats after 60 mins of intravenous administration (11.5 uCi/animal); value ranges from 0.74-0.85 % dose/g",,11450,Kidney,50597,,,BAO_0000218,,Intermediate,,10116.0,N,1,1,
9504,Rattus norvegicus,2107.0,CHEMBL625374,"Distribution of the radioiodinated compound expressed as percent dose per gram, in liver of unfasted rats after 30 mins of intravenous administration (10.7 uCi/animal); value ranges from 1.31-1.45 % dose/g",,11450,Liver,50597,,,BAO_0000218,,Intermediate,,10116.0,N,1,1,
9505,Rattus norvegicus,2107.0,CHEMBL877593,"Distribution of the radioiodinated compound expressed as percent dose per gram, in liver of unfasted rats after 30 mins of intravenous administration (11.5 uCi/animal); value ranges from 0.08-0.90 % dose/g",,11450,Liver,50597,,,BAO_0000218,,Intermediate,,10116.0,N,1,1,
9506,Rattus norvegicus,2107.0,CHEMBL625375,"Distribution of the radioiodinated compound expressed as percent dose per gram, in liver of unfasted rats after 5 mins of intravenous administration (10.7 uCi/animal); value ranges from 2.02-2.78 % dose/g",,11450,Liver,50597,,,BAO_0000218,,Intermediate,,10116.0,N,1,1,
9507,Rattus norvegicus,2107.0,CHEMBL625376,"Distribution of the radioiodinated compound expressed as percent dose per gram, in liver of unfasted rats after 5 mins of intravenous administration (11.5 uCi/animal); value ranges from 1.64-2.38 % dose/g",,11450,Liver,50597,,,BAO_0000218,,Intermediate,,10116.0,N,1,1,
9508,Rattus norvegicus,2107.0,CHEMBL621973,"Distribution of the radioiodinated compound expressed as percent dose per gram, in liver of unfasted rats after 60 mins of intravenous administration (10.7 uCi/animal); value ranges from 0.95-1.07 % dose/g",,11450,Liver,50597,,,BAO_0000218,,Intermediate,,10116.0,N,1,1,
9509,Rattus norvegicus,2107.0,CHEMBL621974,"Distribution of the radioiodinated compound expressed as percent dose per gram, in liver of unfasted rats after 60 mins of intravenous administration (11.5 uCi/animal); value ranges from 0.61-0.81 % dose/g",,11450,Liver,50597,,,BAO_0000218,,Intermediate,,10116.0,N,1,1,
9510,Rattus norvegicus,2048.0,CHEMBL621975,"Distribution of the radioiodinated compound expressed as percent dose per gram, in lungs of unfasted rats after 30 mins of intravenous administration (10.7 uCi/animal); value ranges from 5.01-7.13 % dose/g",,11450,Lung,50597,,,BAO_0000218,,Intermediate,,10116.0,N,1,1,
9511,Rattus norvegicus,2048.0,CHEMBL622166,"Distribution of the radioiodinated compound expressed as percent dose per gram, in lungs of unfasted rats after 30 mins of intravenous administration (11.5 uCi/animal); value ranges from 0.51-3.71 % dose/g",,11450,Lung,50597,,,BAO_0000218,,Intermediate,,10116.0,N,1,1,
9512,Rattus norvegicus,2048.0,CHEMBL622167,"Distribution of the radioiodinated compound expressed as percent dose per gram, in lungs of unfasted rats after 5 mins of intravenous administration (10.7 uCi/animal); value ranges from 10.84-13.77 % dose/g",,11450,Lung,50597,,,BAO_0000218,,Intermediate,,10116.0,N,1,1,
9513,Rattus norvegicus,2048.0,CHEMBL622168,"Distribution of the radioiodinated compound expressed as percent dose per gram, in lungs of unfasted rats after 5 mins of intravenous administration (11.5 uCi/animal); value ranges from 5.92-8.51% dose/g",,11450,Lung,50597,,,BAO_0000218,,Intermediate,,10116.0,N,1,1,
9514,Rattus norvegicus,2048.0,CHEMBL622169,"Distribution of the radioiodinated compound expressed as percent dose per gram, in lungs of unfasted rats after 60 mins of intravenous administration (10.7 uCi/animal); value ranges from 3.37-3.94 % dose/g",,11450,Lung,50597,,,BAO_0000218,,Intermediate,,10116.0,N,1,1,
9515,Rattus norvegicus,2048.0,CHEMBL622170,"Distribution of the radioiodinated compound expressed as percent dose per gram, in lungs of unfasted rats after 60 mins of intravenous administration (11.5 uCi/animal); value ranges from 1.87-2.12 % dose/g",,11450,Lung,50597,,,BAO_0000218,,Intermediate,,10116.0,N,1,1,
9516,Rattus norvegicus,2046.0,CHEMBL622171,"Distribution of the radioiodinated compound expressed as percent dose per gram, in thyroid of unfasted rats after 30 mins of intravenous administration (10.7 uCi/animal); value ranges from 37.97-75.23 % dose/g",,11450,Thyroid gland,50597,,,BAO_0000218,,Intermediate,,10116.0,N,1,1,
9517,Rattus norvegicus,2046.0,CHEMBL622172,"Distribution of the radioiodinated compound expressed as percent dose per gram, in thyroid of unfasted rats after 30 mins of intravenous administration (11.5 uCi/animal); value ranges from 5.03-36.88 % dose/g",,11450,Thyroid gland,50597,,,BAO_0000218,,Intermediate,,10116.0,N,1,1,
9518,Rattus norvegicus,2046.0,CHEMBL622173,"Distribution of the radioiodinated compound expressed as percent dose per gram, in thyroid of unfasted rats after 5 mins of intravenous administration (10.7 uCi/animal); value ranges from 13.20-17.31 % dose/g",,11450,Thyroid gland,50597,,,BAO_0000218,,Intermediate,,10116.0,N,1,1,
9519,Rattus norvegicus,2046.0,CHEMBL622174,"Distribution of the radioiodinated compound expressed as percent dose per gram, in thyroid of unfasted rats after 5 mins of intravenous administration (11.5 uCi/animal); value ranges from 7.87-16.51 % dose/g",,11450,Thyroid gland,50597,,,BAO_0000218,,Intermediate,,10116.0,N,1,1,
9520,Rattus norvegicus,2046.0,CHEMBL622175,"Distribution of the radioiodinated compound expressed as percent dose per gram, in thyroid of unfasted rats after 60 mins of intravenous administration (10.7 uCi/animal); value ranges from 81.37-166.09 % dose/g",,11450,Thyroid gland,50597,,,BAO_0000218,,Intermediate,,10116.0,N,1,1,
9521,Rattus norvegicus,2046.0,CHEMBL622176,"Distribution of the radioiodinated compound expressed as percent dose per gram, in thyroid of unfasted rats after 60 mins of intravenous administration (11.5 uCi/animal); value ranges from 31.90-39.98 % dose/g",,11450,Thyroid gland,50597,,,BAO_0000218,,Intermediate,,10116.0,N,1,1,
9522,Rattus norvegicus,2046.0,CHEMBL622177,"Distribution of the radioiodinated compound expressed as percent dose per organ, in thyroid of unfasted rats after 30 mins of intravenous administration (10.7 uCi/animal); value ranges from 0.41-0.83 % dose/g",,11450,Thyroid gland,50597,,,BAO_0000218,,Intermediate,,10116.0,N,1,1,
9523,Rattus norvegicus,2046.0,CHEMBL622178,"Distribution of the radioiodinated compound expressed as percent dose per organ, in thyroid of unfasted rats after 30 mins of intravenous administration (11.5 uCi/animal); value ranges from 0.05-0.38 % dose/g",,11450,Thyroid gland,50597,,,BAO_0000218,,Intermediate,,10116.0,N,1,1,
9524,Rattus norvegicus,2046.0,CHEMBL622179,"Distribution of the radioiodinated compound expressed as percent dose per organ, in thyroid of unfasted rats after 5 mins of intravenous administration (10.7 uCi/animal); value ranges from 0.16-0.20 % dose/g",,11450,Thyroid gland,50597,,,BAO_0000218,,Intermediate,,10116.0,N,1,1,
9525,Rattus norvegicus,2046.0,CHEMBL622180,"Distribution of the radioiodinated compound expressed as percent dose per organ, in thyroid of unfasted rats after 5 mins of intravenous administration (11.5 uCi/animal); value ranges from 0.08-0.17 % dose/g",,11450,Thyroid gland,50597,,,BAO_0000218,,Intermediate,,10116.0,N,1,1,
9526,Rattus norvegicus,,CHEMBL622181,Radioactivity distribution in pancreas of normal fischer rat after injection of anti-[18F]FMACBC after 5 min.,,16435,,50597,,,BAO_0000218,,Intermediate,,10116.0,N,1,1,
9527,Rattus norvegicus,,CHEMBL622182,Radioactivity distribution in pancreas of normal fischer rat after injection of anti-[18F]FMACBC after 60 min.,,16435,,50597,,,BAO_0000218,,Intermediate,,10116.0,N,1,1,
9528,Rattus norvegicus,,CHEMBL622183,Radioactivity distribution in pancreas of normal fischer rat after injection of syn-[18F]-FMACBC after 120 min.,,16435,,50597,,,BAO_0000218,,Intermediate,,10116.0,N,1,1,
9529,Rattus norvegicus,,CHEMBL622184,Radioactivity distribution in pancreas of normal fischer rat after injection of syn-[18F]-FMACBC after 30 min.,,16435,,50597,,,BAO_0000218,,Intermediate,,10116.0,N,1,1,
9530,Rattus norvegicus,,CHEMBL622185,Radioactivity distribution in pancreas of normal fischer rat after injection of syn-[18F]-FMACBC after 5 min.,,16435,,50597,,,BAO_0000218,,Intermediate,,10116.0,N,1,1,
9531,Rattus norvegicus,,CHEMBL622186,Radioactivity distribution in pancreas of normal fischer rat after injection of syn-[18F]-FMACBC after 60 min.,,16435,,50597,,,BAO_0000218,,Intermediate,,10116.0,N,1,1,
9532,Rattus norvegicus,,CHEMBL622187,Radioactivity distribution in pancreas of tumor-bearing fischer rat after injection of [18F]fluoro-2-methylpropanoic acid after 120 min,,16434,,50597,,,BAO_0000218,,Intermediate,,10116.0,N,1,1,
9533,Rattus norvegicus,,CHEMBL625002,Radioactivity distribution in pancreas of tumor-bearing fischer rat after injection of [18F]-fluoro-2-methylpropanoic acid after 5 min,,16434,,50597,,,BAO_0000218,,Intermediate,,10116.0,N,1,1,
9534,Rattus norvegicus,,CHEMBL622090,Radioactivity distribution in pancreas of tumor-bearing fischer rat after injection of [18F]-fluoro-2-methylpropanoic acid after 60 min,,16434,,50597,,,BAO_0000218,,Intermediate,,10116.0,N,1,1,
9535,Rattus norvegicus,,CHEMBL622091,Radioactivity distribution in pancreas of tumor-bearing fischer rat after injection of anti-[18F]FMACBC after 120 min,,16435,,50597,,,BAO_0000218,,Intermediate,,10116.0,N,1,1,
9536,Rattus norvegicus,,CHEMBL622092,Radioactivity distribution in pancreas of tumor-bearing fischer rat after injection of anti-[18F]FMACBC after 5 min,,16435,,50597,,,BAO_0000218,,Intermediate,,10116.0,N,1,1,
9537,Rattus norvegicus,,CHEMBL622093,Radioactivity distribution in pancreas of tumor-bearing fischer rat after injection of anti-[18F]FMACBC after 60 min,,16435,,50597,,,BAO_0000218,,Intermediate,,10116.0,N,1,1,
9538,Rattus norvegicus,,CHEMBL622094,Radioactivity distribution in pancreas of tumor-bearing fischer rat after injection of syn-[18F]-FMACBC after 120 min,,16435,,50597,,,BAO_0000218,,Intermediate,,10116.0,N,1,1,
9539,Rattus norvegicus,,CHEMBL622095,Radioactivity distribution in pancreas of tumor-bearing fischer rat after injection of syn-[18F]-FMACBC after 5 min,,16435,,50597,,,BAO_0000218,,Intermediate,,10116.0,N,1,1,
9540,Rattus norvegicus,,CHEMBL622264,Radioactivity distribution in pancreas of tumor-bearing fischer rat after injection of syn-[18F]-FMACBC after 60 min,,16435,,50597,,,BAO_0000218,,Intermediate,,10116.0,N,1,1,
9541,Rattus norvegicus,2106.0,CHEMBL622265,Radioactivity distribution in spleen of normal fischer rat after injection of [18F]-fluoro-2-methyl-2-(methylamino)propanoic acid after 120 min.,,16434,Spleen,50597,,,BAO_0000218,,Intermediate,,10116.0,N,1,1,
9542,Rattus norvegicus,2106.0,CHEMBL622266,Radioactivity distribution in spleen of normal fischer rat after injection of [18F]-fluoro-2-methyl-2-(methylamino)propanoic acid after 30 min.,,16434,Spleen,50597,,,BAO_0000218,,Intermediate,,10116.0,N,1,1,
9543,Rattus norvegicus,2106.0,CHEMBL622267,Radioactivity distribution in spleen of normal fischer rat after injection of [18F]-fluoro-2-methyl-2-(methylamino)propanoic acid after 5 min.,,16434,Spleen,50597,,,BAO_0000218,,Intermediate,,10116.0,N,1,1,
9544,Rattus norvegicus,2106.0,CHEMBL622268,Radioactivity distribution in spleen of normal fischer rat after injection of [18F]-fluoro-2-methyl-2-(methylamino)propanoic acid after 60 min.,,16434,Spleen,50597,,,BAO_0000218,,Intermediate,,10116.0,N,1,1,
9545,Rattus norvegicus,2106.0,CHEMBL622269,Radioactivity distribution in spleen of normal fischer rat after injection of [18F]fluoro-2-methylpropanoic acid after 120 min.,,16434,Spleen,50597,,,BAO_0000218,,Intermediate,,10116.0,N,1,1,
9546,Rattus norvegicus,2106.0,CHEMBL625071,Radioactivity distribution in spleen of normal fischer rat after injection of [18F]fluoro-2-methylpropanoic acid after 30 min.,,16434,Spleen,50597,,,BAO_0000218,,Intermediate,,10116.0,N,1,1,
9547,Rattus norvegicus,2106.0,CHEMBL621621,Radioactivity distribution in spleen of normal fischer rat after injection of [18F]fluoro-2-methylpropanoic acid after 5 min.,,16434,Spleen,50597,,,BAO_0000218,,Intermediate,,10116.0,N,1,1,
