assays_SASI,assays_CHEI,assays_ASI,assays_BFO,assays_AST,assays_ASSUBCFRAC,assays_VARII,assays_ASTI,assays_ASSTI,assays_ASOR,assays_ASST,assays_Descr,assays_CUB,assays_CONSC,assays_ASCETY,assays_RELT,assays_Ti,assays_TISI,assays_ASSCA,assays_DOI,assays_ASTTY,assays_CI,assays_SI
,CHEMBL624675,8442,BAO_0000218,A,,,10116.0,,Rattus norvegicus,,Steady-state volume of distribution was evaluated for the compound after i.v. administration at a dose of 5 mg/kg was measured in rats,Intermediate,1,,N,50597,,,17582,In vivo,,1
,CHEMBL621728,8443,BAO_0000218,A,,,10116.0,,Rattus norvegicus,,Tested for volume of distribution at steady state upon intravenous administration of 5.0 mg/Kg dose in rat,Intermediate,1,,N,50597,,,1466,In vivo,,1
,CHEMBL621729,8444,BAO_0000218,A,,,10116.0,,Rattus norvegicus,,Volume at steady state distribution by administering the compound intravenously at a dose of 1 mg/kg in male wistar rat was determined,Intermediate,1,,N,50597,,,5182,,,1
,CHEMBL621730,8445,BAO_0000218,A,,,10116.0,,Rattus norvegicus,,Volume at steady state distribution by administering the compound intravenously at a dose of 1 mg/kg in male wistar rat was determined; NC means not calculated,Intermediate,1,,N,50597,,,5182,,,1
,CHEMBL621731,8446,BAO_0000218,A,,,10116.0,,Rattus norvegicus,,Volume distribution in rat after administration of 2 mg/kg iv,Intermediate,1,,N,50597,,,6535,In vivo,,1
,CHEMBL621732,8447,BAO_0000218,A,,,10116.0,,Rattus norvegicus,,Volume distribution in rat after administration of 2 mg/kg iv,Intermediate,1,,N,50597,,,6535,In vivo,,1
,CHEMBL621908,8448,BAO_0000218,A,,,10116.0,,Rattus norvegicus,,Volume in steady state distribution value was determined,Intermediate,1,,N,50597,,,5041,In vivo,,1
,CHEMBL875347,8449,BAO_0000218,A,,,10116.0,,Rattus norvegicus,,Volume in steady state distribution value was determined; ND denotes no data,Intermediate,1,,N,50597,,,5041,In vivo,,1
,CHEMBL621909,8450,BAO_0000218,A,,,10116.0,,Rattus norvegicus,,Volume in steady state distribution value was determined; ND denotes not determined,Intermediate,1,,N,50597,,,5041,In vivo,,1
,CHEMBL621910,8451,BAO_0000218,A,,,10116.0,,Rattus norvegicus,,Volume of distribution at a steady state measured after intravenous bolus administration of 50 mg/kg of compound to rats,Intermediate,1,,N,50597,,,17065,In vivo,,1
,CHEMBL621911,8452,BAO_0000218,A,,,10116.0,,Rattus norvegicus,,Volume of distribution at steady state was evaluated in rats,Intermediate,1,,N,50597,,,6597,In vivo,,1
,CHEMBL621912,8453,BAO_0000218,A,,,10116.0,,Rattus norvegicus,,Volume of distribution at steady state was observed after intravenous administration in rat,Intermediate,1,,N,50597,,,15662,In vivo,,1
,CHEMBL621913,8454,BAO_0000218,A,,,10116.0,,Rattus norvegicus,,Volume of distribution in steady state was determined in rat,Intermediate,1,,N,50597,,,6485,In vivo,,1
,CHEMBL621914,8455,BAO_0000218,A,,,10116.0,,Rattus norvegicus,,Volume of distribution in steady state was determined in rat,Intermediate,1,,N,50597,,,17655,In vivo,,1
,CHEMBL621915,8456,BAO_0000218,A,,,10116.0,,Rattus norvegicus,,Volume of distribution after i.v. administration,Intermediate,1,,N,50597,,,6616,In vivo,,1
,CHEMBL621916,8457,BAO_0000218,A,,,10116.0,,Rattus norvegicus,,Volume of distribution was evaluated in Sprague-Dawley rats at a dose of 15 mg/kg after iv administration,Intermediate,1,,N,50597,,,1916,In vivo,,1
,CHEMBL621917,8458,BAO_0000218,A,,,10090.0,Liver,Mus musculus,,"Biodistribution of compound (oxidized form) in liver tissues, animals were sacrificed 60 minutes after dosing, in DMSO solution",Intermediate,1,,N,50594,2107.0,,16438,In vivo,,1
,CHEMBL621918,8459,BAO_0000218,A,,,10090.0,Liver,Mus musculus,,"Biodistribution of compound (oxidized form) in liver tissues, animals were sacrificed 60 minutes after dosing, in DMSO sol.",Intermediate,1,,N,50594,2107.0,,16438,In vivo,,1
,CHEMBL621919,8460,BAO_0000218,A,,,10090.0,Spleen,Mus musculus,,Biodistribution of compound (oxidized form) in spleen tissue,Intermediate,1,,N,50594,2106.0,,16438,In vivo,,1
,CHEMBL621920,8461,BAO_0000218,A,,,10090.0,Spleen,Mus musculus,,"Biodistribution of compound (oxidized form) in spleen tissue, animals were sacrificed 10 minutes after dosing, in DMSO sol.",Intermediate,1,,N,50594,2106.0,,16438,In vivo,,1
,CHEMBL621921,8462,BAO_0000218,A,,,10090.0,Spleen,Mus musculus,,"Biodistribution of compound (oxidized form) in spleen tissue, animals were sacrificed 10 minutes after dosing, in DMSO solution",Intermediate,1,,N,50594,2106.0,,16438,In vivo,,1
,CHEMBL622401,8463,BAO_0000218,A,,,10090.0,Spleen,Mus musculus,,"Biodistribution of compound (oxidized form) in spleen tissues, animals were sacrificed 60 minutes after dosing, in DMSO",Intermediate,1,,N,50594,2106.0,,16438,In vivo,,1
,CHEMBL875348,8464,BAO_0000218,A,,,10090.0,Spleen,Mus musculus,,"Biodistribution of compound (oxidized form) in spleen tissues, animals were sacrificed 60 minutes after dosing, in DMSO sol.",Intermediate,1,,N,50594,2106.0,,16438,In vivo,,1
,CHEMBL622402,8465,BAO_0000218,A,,,10090.0,Spleen,Mus musculus,,"Biodistribution of compound (oxidized form) in spleen tissues, animals were sacrificed 60 minutes after dosing, in DMSO solution",Intermediate,1,,N,50594,2106.0,,16438,In vivo,,1
,CHEMBL622403,8466,BAO_0000218,A,,,10090.0,Blood,Mus musculus,,Biodistribution of compound (total concentration of both oxidized and reduced forms) in blood,Intermediate,1,,N,50594,178.0,,16438,In vivo,,1
,CHEMBL622404,8467,BAO_0000218,A,,,10090.0,Blood,Mus musculus,,"Biodistribution of compound (total concentration of both oxidized and reduced forms) in blood tissues, animals were sacrificed 60 minutes after dosing, in DMSO",Intermediate,1,,N,50594,178.0,,16438,In vivo,,1
,CHEMBL622405,8468,BAO_0000218,A,,,10090.0,Brain,Mus musculus,,Biodistribution of compound (total concentration of both oxidized and reduced forms) in brain tissues,Intermediate,1,,N,50594,955.0,,16438,In vivo,,1
,CHEMBL622406,8469,BAO_0000218,A,,,10090.0,Brain,Mus musculus,,"Biodistribution of compound (total concentration of both oxidized and reduced forms) in brain tissues, animals were sacrificed 10 minutes after dosing, in DMSO",Intermediate,1,,N,50594,955.0,,16438,In vivo,,1
,CHEMBL622407,8470,BAO_0000218,A,,,10090.0,Brain,Mus musculus,,"Biodistribution of compound (total concentration of both oxidized and reduced forms) in brain tissues, animals were sacrificed 60 minutes after dosing, in DMSO",Intermediate,1,,N,50594,955.0,,16438,In vivo,,1
,CHEMBL622408,8471,BAO_0000218,A,,,10090.0,Heart,Mus musculus,,Biodistribution of compound (total concentration of both oxidized and reduced forms) in heart tissues,Intermediate,1,,N,50594,948.0,,16438,In vivo,,1
,CHEMBL622409,8472,BAO_0000218,A,,,10090.0,Heart,Mus musculus,,"Biodistribution of compound (total concentration of both oxidized and reduced forms) in heart tissues, animals were sacrificed 10 minutes after dosing, in DMSO",Intermediate,1,,N,50594,948.0,,16438,In vivo,,1
,CHEMBL622410,8473,BAO_0000218,A,,,10090.0,Heart,Mus musculus,,"Biodistribution of compound (total concentration of both oxidized and reduced forms) in heart tissues, animals were sacrificed 60 minutes after dosing, in DMSO",Intermediate,1,,N,50594,948.0,,16438,In vivo,,1
,CHEMBL622411,8474,BAO_0000218,A,,,10090.0,Kidney,Mus musculus,,Biodistribution of compound (total concentration of both oxidized and reduced forms) in kidney,Intermediate,1,,N,50594,2113.0,,16438,In vivo,,1
,CHEMBL627864,8475,BAO_0000218,A,,,10090.0,Kidney,Mus musculus,,"Biodistribution of compound (total concentration of both oxidized and reduced forms) in kidney tissues, animals were sacrificed 60 minutes after dosing in DMSO",Intermediate,1,,N,50594,2113.0,,16438,In vivo,,1
,CHEMBL627865,8476,BAO_0000218,A,,,10090.0,Kidney,Mus musculus,,"Biodistribution of compound (total concentration of both oxidized and reduced forms) in kidney tissues, animals were sacrificed 60 minutes after dosing, in DMSO",Intermediate,1,,N,50594,2113.0,,16438,In vivo,,1
,CHEMBL627866,8477,BAO_0000218,A,,,10090.0,Liver,Mus musculus,,Biodistribution of compound (total concentration of both oxidized and reduced forms) in liver,Intermediate,1,,N,50594,2107.0,,16438,In vivo,,1
,CHEMBL627751,8478,BAO_0000218,A,,,10090.0,Liver,Mus musculus,,"Biodistribution of compound (total concentration of both oxidized and reduced forms) in liver tissues, animals were sacrificed 60 minutes after dosing, in DMSO",Intermediate,1,,N,50594,2107.0,,16438,In vivo,,1
,CHEMBL627752,8479,BAO_0000218,A,,,10090.0,Spleen,Mus musculus,,Biodistribution of compound (total concentration of both oxidized and reduced forms) in spleen,Intermediate,1,,N,50594,2106.0,,16438,In vivo,,1
,CHEMBL627753,8480,BAO_0000218,A,,,10090.0,Spleen,Mus musculus,,"Biodistribution of compound (total concentration of both oxidized and reduced forms) in spleen tissues, animals were sacrificed 60 minutes after dosing in DMSO",Intermediate,1,,N,50594,2106.0,,16438,In vivo,,1
,CHEMBL627754,8481,BAO_0000218,A,,,10090.0,Spleen,Mus musculus,,"Biodistribution of compound (total concentration of both oxidized and reduced forms) in spleen tissues, animals were sacrificed 60 minutes after dosing, in DMSO",Intermediate,1,,N,50594,2106.0,,16438,In vivo,,1
,CHEMBL627755,8482,BAO_0000218,A,,,10090.0,,Mus musculus,,Cellular uptake kinetics of Porphycenes saturation cell level (cs) in SSK2 murine fibrosarcoma cells,Intermediate,1,,N,50594,,,12467,,,1
,CHEMBL627756,8483,BAO_0000218,A,,,10090.0,Brain,Mus musculus,,Biodistribution of radioactivity in normal mice (ICR) brain after 1 hour of intravenous injection of [125I]-16(IMPY),Intermediate,1,,N,50594,955.0,,17208,In vivo,,1
,CHEMBL627757,8484,BAO_0000218,A,,,10090.0,Brain,Mus musculus,,Biodistribution of radioactivity in normal mice (ICR) brain after 2 hours of intravenous injection of [125I]-16(IMPY),Intermediate,1,,N,50594,955.0,,17208,In vivo,,1
,CHEMBL627758,8485,BAO_0000218,A,,,10090.0,Brain,Mus musculus,,Biodistribution of radioactivity in normal mice (ICR) brain after 2 minutes of intravenous injection of [125I]-16(IMPY),Intermediate,1,,N,50594,955.0,,17208,In vivo,,1
,CHEMBL627759,8486,BAO_0000218,A,,,10090.0,Brain,Mus musculus,,Biodistribution of radioactivity in normal mice (ICR) brain after 24 hours of intravenous injection of [125I]-16(IMPY),Intermediate,1,,N,50594,955.0,,17208,In vivo,,1
,CHEMBL627760,8487,BAO_0000218,A,,,10090.0,Brain,Mus musculus,,Biodistribution of radioactivity in normal mice (ICR) brain after 30 minutes of intravenous injection of [125I]-16(IMPY),Intermediate,1,,N,50594,955.0,,17208,In vivo,,1
,CHEMBL627761,8488,BAO_0000218,A,,,10090.0,Brain,Mus musculus,,Biodistribution of radioactivity in normal mice (ICR) brain after 6 hours of intravenous injection of [125I]-16(IMPY),Intermediate,1,,N,50594,955.0,,17208,In vivo,,1
,CHEMBL876811,8489,BAO_0000218,A,,,10090.0,Heart,Mus musculus,,Biodistribution of radioactivity in normal mice (ICR) heart after 1 hour of intravenous injection of [125I]-16(IMPY),Intermediate,1,,N,50594,948.0,,17208,In vivo,,1
,CHEMBL627762,8490,BAO_0000218,A,,,10090.0,Heart,Mus musculus,,Biodistribution of radioactivity in normal mice (ICR) heart after 2 hours of intravenous injection of [125I]-16(IMPY),Intermediate,1,,N,50594,948.0,,17208,In vivo,,1
,CHEMBL627763,8491,BAO_0000218,A,,,10090.0,Heart,Mus musculus,,Biodistribution of radioactivity in normal mice (ICR) heart after 2 minutes of intravenous injection of [125I]-16(IMPY),Intermediate,1,,N,50594,948.0,,17208,In vivo,,1
,CHEMBL627764,8492,BAO_0000218,A,,,10090.0,Heart,Mus musculus,,Biodistribution of radioactivity in normal mice (ICR) heart after 24 hours of intravenous injection of [125I]-16(IMPY),Intermediate,1,,N,50594,948.0,,17208,In vivo,,1
,CHEMBL627765,8493,BAO_0000218,A,,,10090.0,Heart,Mus musculus,,Biodistribution of radioactivity in normal mice (ICR) heart after 30 minutes of intravenous injection of [125I]-16(IMPY),Intermediate,1,,N,50594,948.0,,17208,In vivo,,1
,CHEMBL627766,8494,BAO_0000218,A,,,10090.0,Heart,Mus musculus,,Biodistribution of radioactivity in normal mice (ICR) heart after 6 hours of intravenous injection of [125I]-16(IMPY),Intermediate,1,,N,50594,948.0,,17208,In vivo,,1
,CHEMBL627767,8495,BAO_0000218,A,,,10090.0,Kidney,Mus musculus,,Biodistribution of radioactivity in normal mice (ICR) kidney after 1 hour of intravenous injection of [125I]-16(IMPY),Intermediate,1,,N,50594,2113.0,,17208,In vivo,,1
,CHEMBL627768,8496,BAO_0000218,A,,,10090.0,Kidney,Mus musculus,,Biodistribution of radioactivity in normal mice (ICR) kidney after 2 hours of intravenous injection of [125I]-16(IMPY),Intermediate,1,,N,50594,2113.0,,17208,In vivo,,1
,CHEMBL628422,8497,BAO_0000218,A,,,10090.0,Kidney,Mus musculus,,Biodistribution of radioactivity in normal mice (ICR) kidney after 2 minutes of intravenous injection of [125I]-16(IMPY),Intermediate,1,,N,50594,2113.0,,17208,In vivo,,1
,CHEMBL628423,8498,BAO_0000218,A,,,10090.0,Kidney,Mus musculus,,Biodistribution of radioactivity in normal mice (ICR) kidney after 24 hours of intravenous injection of [125I]-16(IMPY),Intermediate,1,,N,50594,2113.0,,17208,In vivo,,1
,CHEMBL628424,8499,BAO_0000218,A,,,10116.0,,Rattus norvegicus,,Plasma clearance value at intravenous dose of 1 mg/kg (2 mg/kg po (cassette dosing) in Dawley rat,Intermediate,1,,N,50597,,,5089,In vivo,,1
,CHEMBL628425,8500,BAO_0000218,A,,,10116.0,,Rattus norvegicus,,Plasma clearance value at intravenous dose of 1 mg/kg (2 mg/kg po (cassette dosing)) in Dawley rat,Intermediate,1,,N,50597,,,5089,In vivo,,1
,CHEMBL628426,8501,BAO_0000218,A,,,10116.0,,Rattus norvegicus,,Plasma clearance value was determined in rat after a 3 mg/kg of iv dose,Intermediate,1,,N,50597,,,4257,In vivo,,1
,CHEMBL628427,8502,BAO_0000218,A,,,10116.0,,Rattus norvegicus,,Plasma clearance was determined after 1 mg/kg (i.v.) / 2 mg/kg (p.o.) of compound administration,Intermediate,1,,N,50597,,,6679,In vivo,,1
,CHEMBL626938,8503,BAO_0000218,A,,,10116.0,,Rattus norvegicus,,Plasma clearance was determined in Sprague-Dawley rats at a dose of 1 mg/kg by iv administration,Intermediate,1,,N,50597,,,5546,In vivo,,1
,CHEMBL626939,8504,BAO_0000218,A,,,10116.0,,Rattus norvegicus,,Plasma clearance was evaluated at 1 mg/kg of iv administration in Sprague-Dawley rats,Intermediate,1,,N,50597,,,6141,In vivo,,1
,CHEMBL626940,8505,BAO_0000218,A,,,10116.0,,Rattus norvegicus,,Plasma clearance was reported after intravenous administration at a dose of 1 mg/kg in Sprague-Dawley rat,Intermediate,1,,N,50597,,,5334,In vivo,,1
,CHEMBL626941,8506,BAO_0000218,A,,,10116.0,,Rattus norvegicus,,Plasma clearance was reported after oral administration at a dose of 2 mg/kg in Sprague-Dawley rat,Intermediate,1,,N,50597,,,5334,In vivo,,1
,CHEMBL626942,8507,BAO_0000218,A,,,10116.0,,Rattus norvegicus,,Plasma clearance was reported in Sprague-Dawley rat,Intermediate,1,,N,50597,,,5334,In vivo,,1
,CHEMBL876812,8508,BAO_0000218,A,,,10116.0,,Rattus norvegicus,,Plasma clearance after intravenous administration (1 mg/kg) in rat,Intermediate,1,,N,50597,,,4689,In vivo,,1
,CHEMBL626943,8509,BAO_0000218,A,,,10116.0,,Rattus norvegicus,,Plasma clearance of compound in rats was evaluated,Intermediate,1,,N,50597,,,6848,In vivo,,1
,CHEMBL626944,8510,BAO_0000218,A,,,10116.0,,Rattus norvegicus,,Plasma clearance of compound in rats was evaluated; ND indicates not determined,Intermediate,1,,N,50597,,,6848,In vivo,,1
,CHEMBL626945,8511,BAO_0000218,A,,,10116.0,,Rattus norvegicus,,Plasma clearance in rats at the dose of 1.0 mpk by i.v. administration,Intermediate,1,,N,50597,,,6467,In vivo,,1
,CHEMBL626946,8512,BAO_0000218,A,,,10116.0,,Rattus norvegicus,,Plasma clearance in rats at the dose of 1.0 mpk by i.v. administration; ND= not determined,Intermediate,1,,N,50597,,,6467,In vivo,,1
,CHEMBL626856,8513,BAO_0000218,A,,,10116.0,,Rattus norvegicus,,Plasma clearance rate in Sprague-Dawley rats,Intermediate,1,,N,50597,,,4956,In vivo,,1
,CHEMBL626857,8514,BAO_0000218,A,,,10116.0,,Rattus norvegicus,,Plasma clearance was determined in rat after intravenous administration (0.5 mg/kg),Intermediate,1,,N,50597,,,5529,In vivo,,1
,CHEMBL626858,8515,BAO_0000218,A,,,10116.0,Plasma,Rattus norvegicus,,The compound was evaluated for plasma clearance in rat,Intermediate,1,,N,50597,1969.0,,406,In vivo,,1
,CHEMBL627018,8516,BAO_0000218,A,,,10116.0,Plasma,Rattus norvegicus,,Total plasma clearance in rat,Intermediate,1,,N,50597,1969.0,,17655,In vivo,,1
,CHEMBL625331,8517,BAO_0000218,A,,,10116.0,Blood,Rattus norvegicus,,Absorption behavior was judged by the peak blood concentration determined after oral dose of 30 mg/kg in rats.,Intermediate,1,,N,50597,178.0,,3293,In vivo,,1
,CHEMBL625332,8518,BAO_0000218,A,,,10116.0,Blood,Rattus norvegicus,,Blood level after a 10 mg/kg oral dose in rat expressed as Cmax was determined,Intermediate,1,,N,50597,178.0,,4075,In vivo,,1
,CHEMBL877590,8519,BAO_0000218,A,,,10116.0,,Rattus norvegicus,,C max was determined at 10 mg/kg po dose in rats,Intermediate,1,,N,50597,,,2792,In vivo,,1
,CHEMBL625333,8520,BAO_0000218,A,,,10116.0,,Rattus norvegicus,,C max was determined at 3 mg/kg po dose in rats,Intermediate,1,,N,50597,,,2792,In vivo,,1
,CHEMBL625334,8521,BAO_0000218,A,,,10116.0,,Rattus norvegicus,,Cmax after repeated oral dose of compound at 1 mg/kg in rats,Intermediate,1,,N,50597,,,17594,In vivo,,1
,CHEMBL625335,8522,BAO_0000218,A,,,10116.0,,Rattus norvegicus,,Cmax after single intravenous bolus of 1 mg/kg in rats,Intermediate,1,,N,50597,,,17594,In vivo,,1
,CHEMBL625336,8523,BAO_0000218,A,,,10116.0,,Rattus norvegicus,,Cmax of compound at 5 mg/kg after po administration was determined in rat,Intermediate,1,,N,50597,,,4762,In vivo,,1
,CHEMBL625337,8524,BAO_0000218,A,,,10116.0,,Rattus norvegicus,,Cmax 24 hr after 10 mg/kg oral administration in rats,Intermediate,1,,N,50597,,,17509,In vivo,,1
,CHEMBL625338,8525,BAO_0000218,A,,,10116.0,,Rattus norvegicus,,Cmax 24 hr after 2 mg/kg oral administration in rats,Intermediate,1,,N,50597,,,17509,In vivo,,1
,CHEMBL625339,8526,BAO_0000218,A,,,10116.0,Plasma,Rattus norvegicus,,Cmax in plasma was determined upon peroral administration of 10.0 mg/Kg dose in rat,Intermediate,1,,N,50597,1969.0,,1466,In vivo,,1
,CHEMBL625340,8527,BAO_0000218,A,,,10116.0,,Rattus norvegicus,,Cmax in rat after administration of 2 mg/kg iv,Intermediate,1,,N,50597,,,6535,In vivo,,1
,CHEMBL625341,8528,BAO_0000218,A,,,10116.0,,Rattus norvegicus,,Cmax in rat after administration of 2 mg/kg iv,Intermediate,1,,N,50597,,,6535,In vivo,,1
,CHEMBL622687,8529,BAO_0000218,A,,,10116.0,,Rattus norvegicus,,Cmax in rats determined 6 hours after oral dosing of 20 mg/kg,Intermediate,1,,N,50597,,,3169,In vivo,,1
,CHEMBL622688,8530,BAO_0000218,A,,,10116.0,Plasma,Rattus norvegicus,,Cmax wa determined in rat plasma at 30 mg/kg after po administration,Intermediate,1,,N,50597,1969.0,,6515,In vivo,,1
,CHEMBL622689,8531,BAO_0000218,A,,,10116.0,Blood,Rattus norvegicus,,Cmax was calculated as maximum concentration reached in the blood after oral administration to male F344 rats,Intermediate,1,,N,50597,178.0,,11149,In vivo,,1
,CHEMBL620295,8532,BAO_0000218,A,,,10116.0,Blood,Rattus norvegicus,,Cmax was calculated as maximum concentration reached in the blood in air pouch exudate after oral administration to male F344 rats,Intermediate,1,,N,50597,178.0,,11149,In vivo,,1
,CHEMBL620296,8533,BAO_0000218,A,,,10116.0,,Rattus norvegicus,,Cmax after 10 mg/kg oral administration in rat,Intermediate,1,,N,50597,,,17858,In vivo,,1
,CHEMBL620297,8534,BAO_0000218,A,,,10116.0,,Rattus norvegicus,,Cmax after IV dosing at 0.5 mg/kg in rat; no data,Intermediate,1,,N,50597,,,6518,In vivo,,1
,CHEMBL620298,8535,BAO_0000218,A,,,10116.0,,Rattus norvegicus,,Cmax after IV dosing at 1 mg/kg in rat; no data,Intermediate,1,,N,50597,,,6518,In vivo,,1
,CHEMBL620299,8536,BAO_0000218,A,,,10116.0,,Rattus norvegicus,,Cmax after oral administration at 20 mpk in rats,Intermediate,1,,N,50597,,,4426,In vivo,,1
,CHEMBL620300,8537,BAO_0000218,A,,,10116.0,,Rattus norvegicus,,Cmax after oral administration at 20 mpk in rats; Not performed.,Intermediate,1,,N,50597,,,4426,In vivo,,1
,CHEMBL620301,8538,BAO_0000218,A,,,10116.0,,Rattus norvegicus,,Cmax after oral administration at 20 mpk in rats d; Not performed.,Intermediate,1,,N,50597,,,4426,In vivo,,1
