assay_id,assay_organism,chembl_id,curated_by,assay_tissue,description,assay_category,relationship_type,assay_tax_id,doc_id,tid,assay_type,assay_test_type,assay_strain,assay_cell_type,assay_subcellular_fraction,confidence_score
475,Mus musculus,CHEMBL615499,Intermediate,,The compound was tested for cytotoxicity against 3T3 fibroblast murine cell line.,,N,10090.0,15204,80951,A,,,NIH3T3,,1
476,Mus musculus,CHEMBL835522,Expert,,Effective concentration required to inhibit the growth of murine 3T3 fibroblasts,,N,10090.0,15992,80951,F,,,NIH3T3,,1
477,Mus musculus,CHEMBL615500,Intermediate,,Cytotoxicity on 3T3 fibroblasts (3T3F) murine cell line (O.D.=0.131+/-0.014); Not tested,,N,10090.0,16279,80951,F,,,NIH3T3,,1
478,Mus musculus,CHEMBL615501,Intermediate,,Cytotoxicity against 3T3 fibroblasts (3T3F) murine cell line (O.D.=0.131+/-0.014),,N,10090.0,16279,80951,F,,,NIH3T3,,1
479,Mus musculus,CHEMBL615502,Intermediate,,Cytotoxicity on 3T3 fibroblasts (3T3F) murine cell line (O.D.=0.131+/-0.014),,N,10090.0,16279,80951,F,,,NIH3T3,,1
480,Mus musculus,CHEMBL615503,Intermediate,,cytotoxicity on 3T3 fibroblasts (3T3F) murine cell line (O.D.=0.131+/-0.014),,N,10090.0,16279,80951,F,,,NIH3T3,,1
481,Mus musculus,CHEMBL615504,Intermediate,,Cytotoxicity on 3T3 fibroblasts (3T3F) murine cell line (O.D.=0.131+/-0.014),,N,10090.0,16279,80951,F,,,NIH3T3,,1
482,Mus musculus,CHEMBL615505,Intermediate,,Cytotoxicity against 3T3 fibroblasts (3T3F) murine cell line (O.D.=0.131+/-0.014),,N,10090.0,16279,80951,F,,,NIH3T3,,1
483,Mus musculus,CHEMBL615506,Expert,,Inhibition of swiss 3T3 mouse fibroblast proliferation,,N,10090.0,12831,80951,F,,,NIH3T3,,1
484,Mus musculus,CHEMBL615507,Intermediate,,Compound was tested for sublethal concentrations in 3T3 mouse fibroblast lysis.,,N,10090.0,13497,80951,F,,,NIH3T3,,1
485,,CHEMBL615508,Intermediate,,compound was evaluated for their acute effects in vitro by measuring 2-Deoxyglucose (2DG) uptake in vehicle treated 3T3-L1 adipocytes at 30 uM dose.,,N,,13715,80006,F,,,3T3-L1,,1
486,Mus musculus,CHEMBL615509,Intermediate,,Concentration required to stimulate glucose uptake in 3T3-L1 adipocytes after 48 hr incubation,,N,10090.0,13618,80006,F,,,3T3-L1,,1
487,Mus musculus,CHEMBL615510,Intermediate,,Effect on GLUT 1 glucose transporter expression in 3T3-L1 adipocytes at dose of 0.3 uM,,N,10090.0,11902,80006,F,,,3T3-L1,,1
488,Mus musculus,CHEMBL615511,Intermediate,,Effect on GLUT 1 glucose transporter expression in 3T3-L1 adipocytes at dose of 3 uM,,N,10090.0,11902,80006,F,,,3T3-L1,,1
489,Mus musculus,CHEMBL615512,Intermediate,,Effect on GLUT 1 glucose transporter expression in 3T3-L1 adipocytes at dose of 30 uM,,N,10090.0,11902,80006,F,,,3T3-L1,,1
490,Mus musculus,CHEMBL615513,Intermediate,,"In vitro ability to stimulate glucose transport in 3T3-L1 adipocytes, given at 100 mg/kg in mouse, after 24 hr",,N,10090.0,14840,80006,F,,,3T3-L1,,1
491,Mus musculus,CHEMBL615514,Intermediate,,"In vitro ability to stimulate glucose transport in 3T3-L1 adipocytes, given at 100 mg/kg in mouse, after 3 hr",,N,10090.0,14840,80006,F,,,3T3-L1,,1
492,,CHEMBL615515,Intermediate,,compound was evaluated for their acute effects in vitro by measuring 2-Deoxyglucose (2DG) uptake in vehicle treated 3T3-L1 adipocytes,,N,,13715,80006,F,,,3T3-L1,,1
493,,CHEMBL615516,Intermediate,,compound was evaluated for their acute effects in vitro by measuring 2-Deoxyglucose (2DG) uptake in vehicle treated 3T3-L1 adipocytes at concentration of 10 micro M,,N,,13715,80006,F,,,3T3-L1,,1
494,,CHEMBL615517,Intermediate,,compound was evaluated for their acute effects in vitro by measuring 2-Deoxyglucose (2DG) uptake in vehicle treated 3T3-L1 adipocytes at concentration of 3 micro M,,N,,13715,80006,F,,,3T3-L1,,1
495,,CHEMBL615518,Intermediate,,compound was evaluated for their acute effects in vitro by measuring 2-Deoxyglucose (2DG) uptake in vehicle treated 3T3-L1 adipocytes at concentration of 30 micro M,,N,,13715,80006,F,,,3T3-L1,,1
496,,CHEMBL615519,Intermediate,,compound was evaluated for their acute effects in vitro by measuring 2-Deoxyglucose (2DG) uptake in vehicle treated 3T3-L1 adipocytes at concentration of 3 micro M,,N,,13715,80006,F,,,3T3-L1,,1
497,,CHEMBL615520,Intermediate,,compound was evaluated for their acute effects in vitro by measuring 2-Deoxyglucose (2DG) uptake in vehicle treated 3T3-L1 adipocytes at 0.3 uM dose.,,N,,13715,80006,F,,,3T3-L1,,1
498,,CHEMBL615521,Intermediate,,compound was evaluated for their acute effects in vitro by measuring 2-Deoxyglucose (2DG) uptake in vehicle treated 3T3-L1 adipocytes at 0.5 uM dose.,,N,,13715,80006,F,,,3T3-L1,,1
499,,CHEMBL615522,Intermediate,,compound was evaluated for their acute effects in vitro by measuring 2-Deoxyglucose (2DG) uptake in vehicle treated 3T3-L1 adipocytes at 1 uM dose.,,N,,13715,80006,F,,,3T3-L1,,1
500,,CHEMBL615523,Intermediate,,compound was evaluated for their acute effects in vitro by measuring 2-Deoxyglucose (2DG) uptake in vehicle treated 3T3-L1 adipocytes at 10 uM dose.,,N,,13715,80006,F,,,3T3-L1,,1
501,,CHEMBL615524,Expert,,In vitro measurements 2-Deoxyglucose (2DG) uptake in vehicle treated 3T3-L1 adipocytes at 100 uM dose.,,N,,13715,80006,F,,,3T3-L1,,1
502,,CHEMBL615525,Expert,,Acute effects in vitro by measuring 2-deoxyglucose (2DG) uptake in vehicle treated 3T3-L1 adipocytes at 10 uM dose.,,N,,13715,80006,F,,,3T3-L1,,1
503,,CHEMBL615526,Intermediate,,compound was evaluated for their acute effects in vitro by measuring 2-Deoxyglucose (2DG) uptake in vehicle treated 3T3-L1 adipocytes at 1 uM dose.,,N,,13715,80006,F,,,3T3-L1,,1
504,,CHEMBL615527,Intermediate,,compound was evaluated for their acute effects in vitro by measuring 2-Deoxyglucose (2DG) uptake in vehicle treated 3T3-L1 adipocytes at 3 uM dose.,,N,,13715,80006,F,,,3T3-L1,,1
505,,CHEMBL615528,Intermediate,,compound was evaluated for their acute effects in vitro by measuring 2-Deoxyglucose (2DG) uptake in vehicle treated 3T3-L1 adipocytes at 300 uM dose.,,N,,13715,80006,F,,,3T3-L1,,1
506,,CHEMBL615529,Expert,,Acute effects in vitro by measuring 2-deoxyglucose (2DG) uptake in vehicle treated 3T3-L1 adipocytes at 30 uM dose.,,N,,13715,80006,F,,,3T3-L1,,1
507,,CHEMBL615530,Expert,,In vitro by measurements of 2-Deoxyglucose (2DG) uptake in vehicle treated 3T3-L1 adipocytes at 3 uM dose.,,N,,13715,80006,F,,,3T3-L1,,1
508,,CHEMBL615531,Expert,,In vitro measurements of 2-Deoxyglucose (2DG) uptake in vehicle treated 3T3-L1 adipocytes at 60 uM dose.,,N,,13715,80006,F,,,3T3-L1,,1
509,,CHEMBL615532,Intermediate,,compound was evaluated for their acute effects in vitro by measuring 2-Deoxyglucose (2DG) uptake in vehicle treated 3T3-L1 adipocytes at concentration of 10 micro M,,N,,13715,80006,F,,,3T3-L1,,1
510,,CHEMBL615533,Intermediate,,compound was evaluated for their acute effects in vitro by measuring 2-Deoxyglucose (2DG) uptake in vehicle treated 3T3-L1 adipocytes at concentration of 3 micro M,,N,,13715,80006,F,,,3T3-L1,,1
511,,CHEMBL615534,Intermediate,,compound was evaluated for their acute effects in vitro by measuring 2-Deoxyglucose (2DG) uptake in vehicle treated 3T3-L1 adipocytes at concentration of 30 micro M,,N,,13715,80006,F,,,3T3-L1,,1
512,,CHEMBL615535,Intermediate,,compound was evaluated for their acute effects in vitro by measuring 2-Deoxyglucose (2DG) uptake in vehicle treated 3T3-L1 adipocytes at 100 uM dose.,,N,,13715,80006,F,,,3T3-L1,,1
513,,CHEMBL615536,Intermediate,,compound was evaluated for their acute effects in vitro by measuring 2-Deoxyglucose (2DG) uptake in vehicle treated 3T3-L1 adipocytes at 10 uM dose.,,N,,13715,80006,F,,,3T3-L1,,1
514,,CHEMBL615537,Intermediate,,compound was evaluated for their acute effects in vitro by measuring 2-Deoxyglucose (2DG) uptake in vehicle treated 3T3-L1 adipocytes at 30 uM dose.,,N,,13715,80006,F,,,3T3-L1,,1
515,,CHEMBL615538,Intermediate,,compound was evaluated for their acute effects in vitro by measuring 2-Deoxyglucose (2DG) uptake in vehicle treated 3T3-L1 adipocytes at 3 uM dose.,,N,,13715,80006,F,,,3T3-L1,,1
516,,CHEMBL836166,Intermediate,,compound was evaluated for their acute effects in vitro by measuring 2-Deoxyglucose (2DG) uptake in vehicle treated 3T3-L1 adipocytes at 60 uM dose.,,N,,13715,80006,F,,,3T3-L1,,1
517,,CHEMBL615539,Expert,,Inhibition of forskolin-stimulated lipolysis in differentiated 3T3-L1 cells,,H,,6411,11214,F,,,3T3-L1,,8
518,Mus musculus,CHEMBL615540,Intermediate,,Evaluated for the inhibition of forskolin-stimulated lipolysis in differentiated 3T3-L1 cells; ND = No data,,N,10090.0,6411,80006,F,,,3T3-L1,,1
519,,CHEMBL615541,Expert,,Evaluated for the inhibition of forskolin-stimulated lipolysis in differentiated 3T3-L1 cells; Na = Not active,,H,,6411,11214,F,,,3T3-L1,,8
520,Mus musculus,CHEMBL615542,Expert,,Insulin-sensitizing activity; triglyceride accumulation from insulin regulated differentiation of 3T3-L1 cells at 1 uM expressed as percent activity of pioglitazone,,N,10090.0,3966,80006,F,,,3T3-L1,,1
521,Mus musculus,CHEMBL615543,Intermediate,,Compound was tested for insulin-sensitizing activity by measuring triglyceride accumulation from insulin regulated differentiation of 3T3-L1 cells at 10 uM expressed as percent activity of pioglitazone,,N,10090.0,3966,80006,F,,,3T3-L1,,1
522,Mus musculus,CHEMBL615544,Expert,,Stimulation of adipogenesis in 3T3-L1 cells is expressed as concentration equivalent to the [ 1-14C] uptake counts after treatment with 0.2 ug/mL troglitazone,,N,10090.0,15556,80006,F,,,3T3-L1,,1
523,Mus musculus,CHEMBL615545,Expert,,Effective concentration for enhancement of insulin-induced triglyceride accumulation in 3T3-L1 cells,,N,10090.0,5845,80006,F,,,3T3-L1,,1
524,Mus musculus,CHEMBL615546,Expert,,Effective concentration for 50% enhancement of insulin-induced triglyceride accumulation in 3T3-L1 cells,,N,10090.0,14422,80006,F,,,3T3-L1,,1
525,Mus musculus,CHEMBL615547,Expert,,Percentage of rosiglitazone response for insulin-sensitizing activity at 1 uM concentration in 3T3-L1 cells,,N,10090.0,5845,80006,F,,,3T3-L1,,1
526,Mus musculus,CHEMBL615548,Expert,,In vitro glucose transport activity in 3T3-LI adipocytes at 10 uM concentration.,,N,10090.0,14508,80006,F,,,3T3-L1,,1
527,Mus musculus,CHEMBL615549,Expert,,In vitro glucose transport activity in 3T3-LI adipocytes at 3 uM concentration.,,N,10090.0,14508,80006,F,,,3T3-L1,,1
528,Mus musculus,CHEMBL615550,Expert,,In vitro glucose transport activity in 3T3-LI adipocytes at 30 uM concentration.,,N,10090.0,14508,80006,F,,,3T3-L1,,1
529,Rattus norvegicus,CHEMBL615551,Intermediate,,Inhibitory activity against rat fibroblast (3Y1) cell line,,N,10116.0,6349,80622,F,,,3Y1 cell line,,1
530,Rattus norvegicus,CHEMBL615552,Expert,,Mean concentration causing inhibition of cell growth in 3Y1 cells.,,N,10116.0,15899,80622,F,,,3Y1 cell line,,1
531,Rattus norvegicus,CHEMBL615553,Expert,,Cytotoxicity in 3Y1 cells.,,N,10116.0,15899,80622,F,,,3Y1 cell line,,1
532,Rattus norvegicus,CHEMBL615554,Expert,,Cytostatic effect in 3Y1 cells.,,N,10116.0,15899,80622,F,,,3Y1 cell line,,1
533,Rattus norvegicus,CHEMBL615555,Intermediate,,"Mean averaged concentration for total growth inhibition, which signifies cytostatic effect",,N,10116.0,15899,80622,F,,,3Y1 cell line,,1
534,Rattus norvegicus,CHEMBL615556,Expert,,Concentration to inhibit growth of normal rat fibroblast cells (3Y1-B cells) after 72 h exposure,,N,10116.0,17038,80622,F,,,3Y1 cell line,,1
535,,CHEMBL615557,Autocuration,,In vitro inhibitory activity against human adrenal 3-beta hydroxy-delta 5-teroid isomerase,,U,,12421,22226,B,,,,,0
536,,CHEMBL615558,Autocuration,,Inhibition of recombinant human adrenal 3-beta-hydroxy-delta-5-steroid dehydrogenase,,U,,12947,22226,B,,,,,0
537,,CHEMBL872066,Autocuration,,Inhibition of recombinant rat adrenal 3-beta-hydroxy-delta-5-steroid dehydrogenase,,U,,12947,22226,B,,,,,0
538,Sus scrofa,CHEMBL615559,Expert,,In vitro inhibition against of 4-Hydroxyphenylpyruvate dioxygenase (4-HPPD) from pig liver by the enol borate method,,D,9823.0,4896,11607,B,,,,,9
539,,CHEMBL615560,Autocuration,,In vitro inhibitory concentration required against 4-hydroxyphenylpyruvate dioxygenase (4-HPPD) taken from pig liver,,H,,6148,11607,B,,,,,8
540,,CHEMBL615561,Autocuration,,Inhibition of pig liver 4-Hydroxyphenylpyruvate dioxygenase (4-HPPD) enzyme,,H,,16432,11607,B,,,,,8
541,,CHEMBL857062,Expert,,Concentration required to achieve 50% inhibition against 4-Hydroxyphenylpyruvate dioxygenase (HPPD) from pig liver,,H,,4978,11607,B,,,,,8
542,,CHEMBL615562,Expert,,Concentration required to achieve 50% inhibition against 4-Hydroxyphenylpyruvate dioxygenase (HPPD) from pig liver; (observed value),,H,,4978,11607,B,,,,,8
543,,CHEMBL615563,Autocuration,,In vitro inhibitory activity against HPPD(4-hydroxyphenylpyruvate Dioxygenase) from pig liver using enol borate assay method,,H,,3723,11607,B,,,,,8
544,,CHEMBL615564,Autocuration,,Compound was evaluated for complete competitive inhibition of 4-hydroxyphenylpyruvate dioxygenase (HPPD),,H,,3518,11607,B,,,,,8
545,,CHEMBL615565,Autocuration,,In vitro inhibition of 4-hydroxyphenylpyruvate dioxygenase obtained from purified pig liver by enol-borate method,,H,,4164,11607,B,,,,,8
546,,CHEMBL615566,Autocuration,,Inhibitory activity on pig liver 4-hydroxyphenylpyruvate dioxygenase (HPPD) was evaluated,,H,,3518,11607,B,,,,,8
547,Sus scrofa,CHEMBL615567,Expert,,Inhibition of 4-hydroxyphenylpyruvate dioxygenase of purified pig liver by enol-borate method,,D,9823.0,4164,11607,B,,,,,9
548,,CHEMBL615568,Autocuration,,The inhibitory activity on pig liver 4-hydroxyphenylpyruvate dioxygenase (HPPD) was evaluated.,,H,,3518,11607,B,,,,,8
549,,CHEMBL615569,Autocuration,,Compound was evaluated for competitive inhibition of 4-hydroxyphenylpyruvate dioxygenase (HPPD) (complete inhibition was observed at a concentration of 0.5-1.0 mM),,H,,3518,11607,B,,,,,8
550,,CHEMBL615570,Autocuration,,Concentration required to achieve 50% inhibition against 4-hydroxyphenylpyruvate dioxygenase from pig liver,,H,,4978,11607,B,,,,,8
551,,CHEMBL615571,Autocuration,,Concentration required to achieve 50% inhibition against 4-hydroxyphenylpyruvate dioxygenase from pig liver; (observed value),,H,,4978,11607,B,,,,,8
552,,CHEMBL615572,Autocuration,,Binding affinity against melatonin (MT1) receptor (pC1),,H,,6455,104733,B,,,,,4
553,,CHEMBL615573,Autocuration,,Compound was tested for inhibitory activity against 5-hydroxytryptamine 1 receptor,,U,,2222,22226,B,,,,,0
554,,CHEMBL615574,Autocuration,,Inhibition of [3H]- 5-HT binding to 5-hydroxytryptamine 1 receptor at 10e-5 M,,U,,13020,22226,B,,,,,0
555,,CHEMBL615575,Autocuration,,Inhibition of [3H]5-HT binding to 5-hydroxytryptamine 1 receptor of central nervous system,,U,,13021,22226,B,,,,,0
556,,CHEMBL615576,Autocuration,,Inhibitory activity against 5-hydroxytryptamine 1 receptor using [3H]5-HT as radioligand at 10e-5 M concentration,,H,,14532,10619,B,,,,,8
557,,CHEMBL615577,Autocuration,,Binding affinity against 5-hydroxytryptamine 1 receptor using [3H]5-HT as radioligand,,H,,14118,10619,B,,,,,8
558,,CHEMBL615578,Autocuration,Hippocampus,Binding affinity at 5-hydroxytryptamine 1A receptor in bovine hippocampal preparation using [3H]8-OH-DPAT,,H,,11884,51,B,,,,,8
559,,CHEMBL615579,Expert,,Binding affinity against 5-hydroxytryptamine 1A receptor was measured using [3H]8-OH-DPAT as radioligand,,H,,13969,51,B,,,,,8
560,,CHEMBL615580,Expert,,Binding affinity for 5-hydroxytryptamine 1A receptor,,H,,13392,51,B,,,,,8
561,,CHEMBL615581,Expert,,Affinity towards 5-hydroxytryptamine 1A receptor in membranes from bovine hippocampus using [3H]OH-DPAT,,H,,14430,51,B,,,,,8
562,,CHEMBL615582,Autocuration,Hippocampus,Compound was evaluated for the binding affinity against [3H]8-OH-DPAT-labeled 5-hydroxytryptamine 1A receptor sites in bovine hippocampus,,H,,12248,51,B,,,,,8
563,,CHEMBL615583,Autocuration,Hippocampus,Compound was evaluated for the binding affinity against [3H]8-OH-DPAT-labeled 5-hydroxytryptamine 1A receptor sites in bovine hippocampus,,H,,12249,51,B,,,,,8
564,,CHEMBL615584,Autocuration,Hippocampus,In vitro inhibition of [3H]5-HT (2 nM) binding to 5-HT1A receptor from bovine hippocampus,,H,,9995,51,B,,,,,8
565,,CHEMBL833691,Autocuration,Hippocampus,In vitro inhibition of [3H]5-HT (2 nM) binding to 5-hydroxytryptamine 1A receptor from bovine hippocampus,,H,,9995,51,B,,,,,8
566,,CHEMBL615585,Autocuration,Hippocampus,In vitro inhibition of azido-[125I]-IPAPP (0.25 nM) binding to 5-HT1A receptor from bovine hippocampus,,H,,9995,51,B,,,,,8
567,,CHEMBL615586,Autocuration,Hippocampus,In vitro inhibition of [125I]IPAPP (0.25 nM) binding to 5-HT1A receptor from bovine hippocampus,,H,,9995,51,B,,,,,8
568,,CHEMBL884524,Autocuration,Hippocampus,In vitro inhibition of [125I]IPAPP (2.5 nM) binding to 5-hydroxytryptamine 1A receptor from bovine hippocampus,,H,,9995,51,B,,,,,8
569,,CHEMBL615587,Autocuration,Hippocampus,Inhibitory concentration against [3H]8-OH-DPAT-labeled 5-hydroxytryptamine 1A receptor sites in bovine hippocampus,,H,,12249,51,B,,,,,8
570,,CHEMBL615588,Autocuration,Hippocampus,"Compound was tested for binding affinity against 5-hydroxytryptamine 1A receptor from bovine hippocampus, used [3H]8-OH-DPAT as radioligand",,H,,11799,51,B,,,,,8
571,Rattus norvegicus,CHEMBL615589,Expert,,Displacement of [3H]8-OH-DPAT from 5-hydroxytryptamine 1A receptor of rat hippocampal membranes,,D,10116.0,14331,10576,B,,,,Membranes,9
572,Bos taurus,CHEMBL615442,Expert,Hippocampus,Displacement of [3H]8-OH-DPAT from 5-hydroxytryptamine 1A receptor of bovine hippocampus.,,H,9913.0,11884,51,B,,,,,8
573,,CHEMBL615443,Autocuration,Hippocampus,Binding affinity of compound towards 5-hydroxytryptamine 1A receptor using [3H]8-OH-DPAT (0.5 nM) ligand in hippocampus + frontal bovine was determined,,H,,14331,51,B,,,,,8
574,,CHEMBL615444,Autocuration,Hippocampus,Compound was evaluated for its ability to displace [3H]DPAT from 5-HT1A receptor in homogenates of bovine hippocampus,,H,,11701,51,B,,,,,8
575,,CHEMBL615445,Expert,Hippocampus,Ability to displace [3H]-DPAT from 5-hydroxytryptamine 1A receptor in homogenates of bovine hippocampus.,,H,,11701,51,B,,,,,8
576,,CHEMBL615446,Autocuration,Hippocampus,Compound was evaluated for the binding affinity against [3H]8-OH-DPAT-labeled 5-hydroxytryptamine 1A receptor in bovine hippocampus,,H,,12248,51,B,,,,,8
577,,CHEMBL615447,Autocuration,,Compound was evaluated for the binding affinity against [3H]8-OH-DPAT-labeled 5-hydroxytryptamine 1A receptor sites in CHO cells,,H,,12248,51,B,,,CHO,,8
