ammontare,noleggio_id,data_pagamento,cliente_id,personale_id,pagamento_id
3.99,6600,2005-07-12 07:41:48,389,1,10538
4.99,7977,2005-07-28 14:15:54,389,2,10541
2.99,10949,2005-08-02 03:24:04,389,1,10545
4.99,254,2005-05-26 14:43:48,390,1,10555
2.99,1730,2005-06-16 15:30:01,390,2,10558
2.99,1893,2005-06-17 04:18:37,390,2,10559
2.99,3999,2005-07-06 23:50:54,390,1,10562
0.99,6430,2005-07-12 00:03:34,390,1,10568
5.99,7595,2005-07-27 23:32:23,390,1,10570
7.99,13618,2005-08-20 06:36:46,390,2,10583
4.99,73,2005-05-25 11:00:07,391,2,10588
2.99,210,2005-05-26 08:14:15,391,1,10589
2.99,2045,2005-06-17 14:38:11,391,1,10595
2.99,3163,2005-06-20 21:22:13,391,2,10597
0.99,8908,2005-07-30 01:26:05,391,1,10606
6.99,8913,2005-07-30 01:35:01,391,2,10607
2.99,11434,2005-08-02 20:13:14,391,2,10612
0.99,12090,2005-08-17 22:21:43,391,1,10614
2.99,6406,2005-07-11 22:55:27,392,2,10624
9.99,8612,2005-07-29 13:28:20,392,2,10628
0.99,10085,2005-07-31 20:12:02,392,2,10629
4.99,10435,2005-08-01 08:50:51,392,1,10630
0.99,12561,2005-08-18 14:58:51,392,2,10635
7.99,14081,2005-08-20 23:35:13,392,2,10637
0.99,886,2005-05-30 06:54:51,393,2,10642
1.99,1915,2005-06-17 05:28:28,393,2,10644
2.99,2219,2005-06-18 03:16:54,393,2,10645
4.99,2319,2005-06-18 09:24:22,393,1,10646
2.99,3001,2005-06-20 09:50:16,393,2,10647
2.99,4275,2005-07-07 14:43:51,393,2,10648
0.99,8448,2005-07-29 07:41:54,393,2,10658
7.99,9763,2005-07-31 09:34:03,393,2,10659
1.99,10158,2005-07-31 22:40:31,393,1,10660
2.99,12059,2005-08-17 21:09:23,393,2,10661
3.99,15284,2005-08-22 19:17:08,393,2,10669
4.99,6059,2005-07-11 04:03:54,394,2,10681
4.99,12080,2005-08-17 22:08:04,394,1,10688
0.99,13047,2005-08-19 09:24:49,394,2,10691
0.99,14605,2005-08-21 17:56:06,394,1,10692
4.99,13178,2006-02-14 15:16:03,394,2,10693
0.99,1603,2005-06-16 06:14:03,395,2,10696
4.99,3030,2005-06-20 11:51:59,395,1,10697
2.99,7740,2005-07-28 05:23:36,395,1,10705
0.99,11889,2005-08-17 15:08:27,395,1,10707
0.99,14720,2005-08-21 21:43:53,395,2,10709
1.99,1370,2005-06-15 14:31:05,396,2,10714
4.99,1385,2005-06-15 15:28:23,396,2,10715
2.99,6335,2005-07-11 19:25:15,396,2,10719
2.99,6771,2005-07-12 15:54:40,396,2,10721
2.99,10120,2005-07-31 21:24:24,396,2,10727
4.99,13355,2005-08-19 20:59:19,396,2,10733
3.99,14078,2005-08-20 23:26:40,396,1,10734
5.99,14778,2005-08-21 23:56:30,396,2,10737
1.99,14792,2005-08-22 00:36:41,396,1,10738
0.99,1002,2005-05-31 00:47:56,397,2,10740
4.99,5598,2005-07-10 04:48:29,397,2,10746
1.99,9608,2005-07-31 03:51:52,397,2,10755
4.99,10598,2005-08-01 14:23:36,397,2,10757
4.99,11511,2005-08-16 23:39:59,397,2,10759
2.99,12223,2005-08-18 02:58:40,397,2,10760
6.99,14790,2005-08-22 00:34:17,397,1,10767
5.99,5234,2005-07-09 12:44:47,398,2,10773
3.99,8119,2005-07-28 19:23:15,398,2,10774
7.99,8428,2005-07-29 07:10:14,398,1,10776
2.99,9042,2005-07-30 06:33:55,398,1,10777
4.99,11132,2005-08-02 09:14:09,398,2,10781
3.99,15189,2005-08-22 15:56:42,398,1,10784
6.99,694,2005-05-29 01:49:43,399,2,10786
4.99,883,2005-05-30 06:21:05,399,2,10787
0.99,4957,2005-07-08 23:18:48,399,2,10790
2.99,6006,2005-07-11 01:38:42,399,2,10793
4.99,13253,2005-08-19 16:53:56,399,1,10802
6.99,171,2005-05-26 03:14:15,400,2,10807
3.99,1917,2005-06-17 05:36:07,400,1,10811
6.99,1923,2005-06-17 06:06:10,400,2,10812
6.99,4573,2005-07-08 05:38:46,400,1,10813
6.99,5212,2005-07-09 11:37:47,400,2,10815
5.99,5222,2005-07-09 12:05:45,400,2,10816
2.99,7296,2005-07-27 12:39:48,400,2,10819
5.99,9177,2005-07-30 11:52:40,400,2,10821
4.99,167,2005-05-26 02:50:31,401,2,10834
4.99,446,2005-05-27 18:48:41,401,2,10835
2.99,8450,2005-07-29 07:44:05,401,1,10842
8.99,8722,2005-07-29 17:58:58,401,1,10844
2.99,12906,2005-08-19 04:13:43,401,1,10850
0.99,14359,2005-08-21 09:16:19,401,1,10852
1.99,14433,2005-08-21 11:36:34,401,2,10853
4.99,2490,2005-06-18 22:00:50,402,2,10858
6.99,3564,2005-07-06 03:02:13,402,2,10860
2.99,4399,2005-07-07 21:20:28,402,1,10863
2.99,6183,2005-07-11 11:14:35,402,2,10866
0.99,9779,2005-07-31 10:08:33,402,2,10871
0.99,11920,2005-08-17 16:10:19,402,2,10874
4.99,1221,2005-06-15 03:35:16,403,2,10878
6.99,3049,2005-06-20 12:51:01,403,2,10882
5.99,3356,2005-06-21 11:38:45,403,1,10883
4.99,5982,2005-07-11 00:24:44,403,1,10887
4.99,6342,2005-07-11 19:48:24,403,1,10889
7.99,9486,2005-07-30 23:35:42,403,2,10893
5.99,12005,2005-08-17 18:56:55,403,2,10904
5.99,1081,2005-05-31 10:56:32,404,2,10911
4.99,1840,2005-06-16 23:39:34,404,2,10913
2.99,2951,2005-06-20 06:23:01,404,1,10915
4.99,4653,2005-07-08 09:48:01,404,1,10919
1.99,6114,2005-07-11 07:33:48,404,1,10922
4.99,14838,2005-08-22 01:57:34,404,2,10937
5.99,1953,2005-06-17 08:34:57,405,2,10945
3.99,2654,2005-06-19 10:37:54,405,2,10946
1.99,5512,2005-07-10 01:05:38,405,2,10953
2.99,6110,2005-07-11 07:23:47,405,1,10954
5.99,8955,2005-07-30 03:28:27,405,1,10958
0.99,9569,2005-07-31 02:39:38,405,1,10959
4.99,10472,2005-08-01 09:54:41,405,1,10960
0.99,12050,2005-08-17 20:55:25,405,1,10963
5.99,12425,2005-08-18 10:18:06,405,2,10964
4.99,14274,2005-08-21 06:29:20,405,1,10967
0.99,14537,2005-08-21 15:24:24,405,2,10968
0.99,12792,2006-02-14 15:16:03,405,1,10972
0.99,2325,2005-06-18 10:08:07,406,2,10977
7.99,3186,2005-06-20 23:04:20,406,1,10979
0.99,8903,2005-07-30 01:08:06,406,1,10993
0.99,9224,2005-07-30 13:25:37,406,2,10995
4.99,11603,2005-08-17 03:22:10,406,1,11000
5.99,12505,2005-08-18 13:17:30,406,2,11001
2.99,14421,2005-08-21 11:20:21,406,2,11003
2.99,1698,2005-06-16 13:04:42,407,1,11006
9.99,5590,2005-07-10 04:23:11,407,2,11010
9.99,8197,2005-07-28 23:04:10,407,1,11016
4.99,10774,2005-08-01 20:54:33,407,2,11019
8.99,11214,2005-08-02 12:19:50,407,1,11020
4.99,11518,2005-08-16 23:59:49,407,2,11023
6.99,14401,2005-08-21 10:36:20,407,2,11029
1.99,15334,2005-08-22 20:44:35,407,2,11031
5.99,59,2005-05-25 08:56:42,408,2,11033
4.99,2479,2005-06-18 21:03:08,408,2,11035
4.99,7996,2005-07-28 15:00:49,408,2,11044
0.99,9052,2005-07-30 07:06:08,408,1,11048
4.99,12338,2005-08-18 07:04:24,408,1,11052
6.99,310,2005-05-26 22:41:07,409,1,11062
5.99,3866,2005-07-06 17:47:20,409,1,11065
4.99,4550,2005-07-08 04:34:00,409,2,11066
5.99,5306,2005-07-09 15:56:45,409,2,11068
4.99,6026,2005-07-11 02:21:43,409,2,11072
0.99,7940,2005-07-28 12:46:47,409,2,11075
4.99,14697,2005-08-21 20:49:21,409,1,11084
5.99,2400,2005-06-18 16:10:46,410,2,11088
0.99,2971,2005-06-20 07:56:00,410,2,11089
4.99,6148,2005-07-11 09:14:22,410,1,11097
5.99,6218,2005-07-11 13:14:58,410,2,11098
2.99,13748,2005-08-20 10:59:54,410,2,11113
4.99,14298,2005-08-21 07:17:10,410,2,11116
4.99,15518,2005-08-23 03:19:34,410,1,11121
2.99,1997,2005-06-17 11:19:43,411,2,11126
0.99,7395,2005-07-27 16:03:11,411,2,11134
2.99,7813,2005-07-28 08:08:27,411,1,11136
5.99,14772,2005-08-21 23:50:39,411,1,11145
2.99,14996,2005-08-22 07:52:41,411,2,11146
4.99,13246,2006-02-14 15:16:03,411,2,11148
0.99,3888,2005-07-06 18:54:20,412,2,11154
0.99,4074,2005-07-07 04:49:49,412,2,11155
8.99,8411,2005-07-29 06:44:23,412,1,11158
2.99,10381,2005-08-01 06:36:37,412,2,11161
6.99,14535,2005-08-21 15:22:37,412,1,11165
0.99,15314,2006-02-14 15:16:03,412,1,11169
4.99,2545,2005-06-19 02:23:36,413,2,11173
0.99,11468,2005-08-02 21:47:26,413,1,11182
3.99,13010,2005-08-19 07:52:21,413,1,11185
2.99,15678,2005-08-23 09:23:45,413,1,11190
4.99,85,2005-05-25 13:05:34,414,1,11191
0.99,6728,2005-07-12 13:56:48,414,2,11199
0.99,7009,2005-07-27 01:45:44,414,1,11201
2.99,9650,2005-07-31 05:47:32,414,1,11203
2.99,13242,2005-08-19 16:28:47,414,1,11209
6.99,15140,2005-08-22 13:39:20,414,1,11214
4.99,665,2005-05-28 21:38:39,415,2,11216
4.99,1867,2005-06-17 02:01:37,415,2,11217
0.99,5733,2005-07-10 11:37:24,415,2,11221
5.99,6491,2005-07-12 02:28:31,415,2,11222
4.99,7748,2005-07-28 05:52:23,415,1,11226
2.99,9852,2005-07-31 12:52:17,415,1,11229
5.99,10263,2005-08-01 03:02:48,415,1,11230
5.99,12128,2005-08-17 23:31:09,415,2,11233
8.99,13729,2005-08-20 10:17:08,415,2,11235
2.99,1031,2005-05-31 04:23:01,416,2,11241
2.99,8588,2005-07-29 12:22:20,416,2,11254
2.99,8648,2005-07-29 14:56:21,416,2,11255
2.99,9383,2005-07-30 19:24:50,416,2,11256
2.99,10354,2005-08-01 05:47:10,416,1,11258
6.99,10742,2005-08-01 19:53:13,416,1,11259
6.99,11557,2005-08-17 01:19:20,416,1,11262
4.99,12932,2005-08-19 05:17:30,416,1,11264
0.99,15761,2005-08-23 12:55:51,416,2,11269
4.99,3952,2005-07-06 21:51:31,417,1,11274
2.99,4418,2005-07-07 22:05:30,417,1,11275
6.99,6258,2005-07-11 15:24:32,417,2,11277
0.99,10478,2005-08-01 10:09:06,417,1,11281
0.99,12074,2005-08-17 21:50:57,417,2,11285
6.99,14304,2005-08-21 07:23:10,417,1,11290
2.99,14607,2005-08-21 17:56:50,417,1,11291
0.99,15795,2005-08-23 14:07:56,417,1,11293
2.99,2943,2005-06-20 05:43:05,418,2,11296
4.99,6970,2005-07-27 00:26:14,418,1,11303
10.99,8886,2005-07-30 00:36:31,418,2,11306
4.99,9558,2005-07-31 02:14:35,418,1,11307
0.99,13970,2005-08-20 18:43:34,418,1,11319
2.99,14860,2005-08-22 02:47:07,418,2,11322
0.99,6173,2005-07-11 10:33:11,419,2,11334
3.99,6587,2005-07-12 06:56:26,419,2,11335
4.99,7796,2005-07-28 07:39:39,419,1,11338
3.99,2672,2005-06-19 11:42:04,420,2,11351
4.99,5081,2005-07-09 05:25:20,420,2,11355
3.99,6086,2005-07-11 05:29:03,420,2,11358
2.99,7081,2005-07-27 04:25:59,420,2,11362
0.99,9362,2005-07-30 18:44:16,420,1,11364
10.99,10601,2005-08-01 14:25:40,420,2,11366
4.99,10766,2005-08-01 20:36:29,420,1,11367
0.99,14525,2005-08-21 15:06:49,420,2,11369
0.99,15597,2005-08-23 06:21:20,420,2,11370
5.99,3703,2005-07-06 10:15:26,421,2,11377
8.99,3988,2005-07-06 23:30:42,421,1,11378
5.99,4456,2005-07-07 23:45:21,421,2,11379
0.99,6220,2005-07-11 13:22:06,421,1,11380
3.99,6960,2005-07-27 00:08:33,421,2,11381
4.99,7449,2005-07-27 18:17:41,421,2,11382
4.99,8268,2005-07-29 01:23:23,421,1,11384
4.99,10200,2005-08-01 00:39:05,421,1,11388
4.99,12279,2005-08-18 04:47:30,421,1,11392
9.99,13461,2005-08-20 00:49:04,421,2,11393
4.99,1897,2005-06-17 04:26:23,422,1,11400
5.99,2778,2005-06-19 18:18:12,422,1,11402
0.99,7827,2005-07-28 08:37:22,422,2,11407
4.99,9541,2005-07-31 01:40:14,422,2,11409
9.99,12907,2005-08-19 04:16:13,422,1,11414
3.99,15272,2005-08-22 18:49:40,422,1,11420
6.99,2600,2005-06-19 06:07:25,423,1,11426
6.99,2758,2005-06-19 17:04:35,423,2,11427
5.99,7016,2005-07-27 02:15:16,423,1,11433
4.99,7157,2005-07-27 07:20:28,423,1,11435
0.99,7290,2005-07-27 12:28:45,423,1,11436
9.99,7539,2005-07-27 21:39:42,423,2,11437
9.99,7849,2005-07-28 09:30:02,423,1,11438
3.99,8082,2005-07-28 18:08:02,423,2,11439
0.99,15380,2005-08-22 22:28:15,423,1,11448
4.99,15755,2005-08-23 12:46:38,423,1,11449
1.99,8964,2005-07-30 03:49:35,424,2,11464
4.99,9471,2005-07-30 23:02:36,424,1,11466
8.99,9516,2005-07-31 00:40:58,424,1,11467
2.99,11833,2005-08-17 13:00:33,424,2,11474
0.99,12729,2005-08-18 21:52:59,424,2,11475
4.99,3807,2005-07-06 15:11:44,425,1,11482
4.99,5371,2005-07-09 18:47:48,425,1,11490
2.99,6603,2005-07-12 07:52:55,425,1,11492
0.99,10163,2005-07-31 23:12:34,425,2,11498
2.99,16036,2005-08-23 22:12:44,425,2,11505
6.99,1709,2005-06-16 14:10:15,426,1,11507
7.99,1842,2005-06-16 23:45:59,426,1,11508
0.99,3243,2005-06-21 03:00:11,426,1,11511
4.99,4900,2005-07-08 20:38:06,426,1,11514
4.99,7495,2005-07-27 20:01:20,426,1,11516
10.99,7527,2005-07-27 21:14:28,426,1,11517
4.99,7711,2005-07-28 04:26:42,426,1,11518
5.99,9185,2005-07-30 12:10:40,426,1,11520
10.99,10172,2005-07-31 23:29:51,426,2,11522
1.99,10505,2005-08-01 11:13:59,426,1,11523
4.99,12707,2005-08-18 20:52:02,426,2,11528
2.99,13834,2005-08-20 14:03:08,426,2,11530
5.99,1342,2005-06-15 12:26:21,427,1,11534
0.99,2466,2005-06-18 20:18:42,427,2,11538
2.99,6509,2005-07-12 03:35:01,427,1,11543
5.99,8658,2005-07-29 15:16:37,427,2,11547
1.99,13720,2005-08-20 10:01:39,427,1,11553
6.99,14201,2005-08-21 03:51:34,427,2,11554
3.99,14287,2005-08-21 06:53:59,427,1,11555
3.99,1601,2005-06-16 06:11:13,428,1,11560
2.99,2677,2005-06-19 12:01:59,428,1,11561
0.99,3377,2005-06-21 13:51:12,428,2,11562
0.99,4151,2005-07-07 08:49:02,428,1,11565
5.99,6735,2005-07-12 14:08:20,428,1,11567
6.99,7823,2005-07-28 08:32:53,428,1,11568
4.99,8387,2005-07-29 05:47:27,428,2,11570
7.99,601,2005-05-28 14:08:22,429,2,11579
7.99,1916,2005-06-17 05:29:59,429,2,11584
4.99,5868,2005-07-10 18:39:16,429,2,11586
6.99,6886,2005-07-12 20:58:04,429,2,11588
4.99,7352,2005-07-27 14:38:29,429,2,11590
0.99,1207,2005-06-15 02:27:08,430,2,11600
2.99,1538,2005-06-16 01:05:50,430,1,11602
2.99,13454,2005-08-20 00:30:52,430,2,11617
4.99,15031,2005-08-22 09:11:48,430,1,11619
2.99,1126,2005-05-31 17:27:45,431,2,11620
3.99,4144,2005-07-07 08:25:44,431,1,11628
4.99,7978,2005-07-28 14:16:14,431,2,11631
4.99,8810,2005-07-29 21:45:19,431,2,11632
2.99,15809,2005-08-23 14:42:07,431,1,11640
4.99,3194,2005-06-20 23:59:57,432,2,11648
5.99,4965,2005-07-08 23:46:57,432,1,11649
4.99,4973,2005-07-08 23:58:18,432,1,11650
6.99,5322,2005-07-09 16:28:13,432,1,11652
4.99,5944,2005-07-10 22:51:44,432,1,11653
4.99,7326,2005-07-27 13:50:40,432,2,11655
6.99,8094,2005-07-28 18:30:28,432,2,11658
2.99,9984,2005-07-31 17:12:23,432,2,11660
7.99,4988,2005-07-09 00:46:14,433,2,11670
0.99,6848,2005-07-12 19:24:07,433,1,11674
4.99,7907,2005-07-28 11:32:00,433,2,11677
5.99,8414,2005-07-29 06:48:35,433,1,11678
4.99,10663,2005-08-01 16:51:08,433,1,11682
4.99,14523,2005-08-21 15:03:45,433,2,11687
6.99,14559,2005-08-21 16:11:35,433,1,11688
5.99,15502,2005-08-23 02:40:04,433,1,11690
3.99,2430,2005-06-18 17:51:46,434,1,11695
2.99,4414,2005-07-07 22:00:21,434,1,11699
6.99,4654,2005-07-08 09:48:03,434,2,11700
2.99,5464,2005-07-09 22:58:14,434,2,11702
0.99,6972,2005-07-27 00:31:25,434,2,11703
6.99,7260,2005-07-27 11:09:28,434,1,11704
3.99,15016,2005-08-22 08:47:35,434,2,11716
4.99,806,2005-05-29 18:31:30,435,1,11719
0.99,3690,2005-07-06 09:46:03,435,1,11722
2.99,6935,2005-07-26 23:13:10,435,1,11726
3.99,11786,2005-08-17 10:57:40,435,1,11734
4.99,12741,2005-08-18 22:17:05,435,1,11737
0.99,14850,2005-08-22 02:16:55,435,1,11741
2.99,15136,2005-08-22 13:19:25,435,1,11742
3.99,256,2005-05-26 15:20:58,436,1,11744
2.99,4751,2005-07-08 14:07:52,436,2,11750
5.99,13760,2005-08-20 11:26:33,436,1,11769
4.99,5085,2005-07-09 05:36:49,437,2,11781
2.99,8215,2005-07-28 23:43:56,437,2,11785
0.99,10249,2005-08-01 02:35:39,437,2,11789
4.99,23,2005-05-25 02:40:21,438,2,11796
0.99,1779,2005-06-16 18:55:11,438,2,11800
4.99,2591,2005-06-19 05:32:22,438,1,11802
4.99,3315,2005-06-21 08:17:04,438,1,11803
4.99,4355,2005-07-07 19:21:19,438,1,11805
2.99,5870,2005-07-10 18:40:25,438,1,11809
3.99,6563,2005-07-12 05:34:09,438,1,11811
1.99,7357,2005-07-27 14:48:31,438,2,11813
0.99,9782,2005-07-31 10:14:26,438,2,11818
6.99,10512,2005-08-01 11:36:19,438,1,11819
4.99,13414,2005-08-19 22:47:34,438,1,11825
2.99,126,2005-05-25 21:07:59,439,1,11829
4.99,2097,2005-06-17 18:40:04,439,2,11834
2.99,2621,2005-06-19 08:07:31,439,1,11835
6.99,9322,2005-07-30 17:21:39,439,1,11849
5.99,11544,2005-08-17 00:55:07,439,2,11853
5.99,12755,2005-08-18 22:38:47,439,2,11856
2.99,5423,2005-07-09 20:56:48,440,2,11868
4.99,7585,2005-07-27 23:18:22,440,2,11872
9.99,7806,2005-07-28 07:58:17,440,1,11874
0.99,12850,2005-08-19 02:08:06,440,1,11879
4.99,13384,2005-08-19 21:38:51,440,2,11880
0.99,14555,2005-08-21 16:03:02,440,1,11882
2.99,6636,2005-07-12 09:49:46,441,2,11896
4.99,8427,2005-07-29 07:08:36,441,1,11901
1.99,10139,2005-07-31 22:02:20,441,2,11906
1.99,10846,2005-08-01 23:47:54,441,1,11907
1.99,11247,2005-08-02 13:34:08,441,2,11908
4.99,13739,2005-08-20 10:45:10,441,2,11910
4.99,13932,2005-08-20 17:17:00,441,1,11911
3.99,15070,2005-08-22 10:55:45,441,2,11913
4.99,3545,2005-07-06 02:16:17,442,2,11922
0.99,14199,2005-08-21 03:48:43,442,2,11943
1.99,14418,2005-08-21 11:14:26,442,1,11944
2.99,15207,2005-08-22 16:35:25,442,2,11946
4.99,6913,2005-07-12 22:18:12,443,1,11951
2.99,6983,2005-07-27 00:55:03,443,2,11952
8.99,7667,2005-07-28 02:37:22,443,1,11954
1.99,9740,2005-07-31 09:08:03,443,2,11956
4.99,12415,2005-08-18 09:54:01,443,1,11961
6.99,14611,2005-08-21 18:01:41,443,2,11965
8.99,201,2005-05-26 07:13:45,444,1,11969
0.99,1239,2005-06-15 04:53:01,444,1,11971
1.99,1441,2005-06-15 18:54:21,444,2,11973
6.99,4648,2005-07-08 09:31:27,444,2,11979
2.99,5825,2005-07-10 16:20:30,444,2,11981
1.99,9634,2005-07-31 05:06:02,444,2,11984
6.99,12161,2005-08-18 00:41:46,444,1,11990
2.99,13559,2005-08-20 04:16:07,444,2,11994
0.99,15557,2005-08-23 04:52:17,444,1,11997
2.99,960,2005-05-30 18:13:23,445,1,12000
0.99,8911,2005-07-30 01:30:57,445,2,12008
1.99,10334,2005-08-01 04:58:42,445,2,12011
4.99,11868,2005-08-17 14:05:34,445,1,12015
2.99,14673,2005-08-21 20:01:18,445,2,12019
4.99,355,2005-05-27 06:15:33,446,1,12027
2.99,3060,2005-06-20 13:47:20,446,1,12032
2.99,5409,2005-07-09 20:17:19,446,2,12036
0.99,6454,2005-07-12 01:00:12,446,2,12037
6.99,6734,2005-07-12 14:04:24,446,1,12040
6.99,8284,2005-07-29 01:56:40,446,2,12044
4.99,8309,2005-07-29 03:22:20,446,1,12045
9.99,8922,2005-07-30 02:08:25,446,2,12048
3.99,8923,2005-07-30 02:08:49,446,1,12049
0.99,9116,2005-07-30 09:19:41,446,1,12050
8.99,12480,2005-08-18 12:26:43,446,2,12053
1.99,15808,2005-08-23 14:38:37,446,1,12054
2.99,461,2005-05-27 20:08:55,447,1,12056
0.99,732,2005-05-29 07:32:51,447,2,12057
4.99,2025,2005-06-17 13:04:00,447,1,12060
4.99,2285,2005-06-18 07:00:54,447,2,12061
6.99,9288,2005-07-30 15:56:39,447,1,12072
2.99,10425,2005-08-01 08:23:25,447,1,12073
5.99,10957,2005-08-02 03:33:30,447,2,12074
0.99,11108,2005-08-02 08:20:01,447,2,12075
5.99,11465,2005-08-02 21:43:52,447,1,12076
4.99,299,2005-05-26 20:55:36,448,1,12085
0.99,2697,2005-06-19 13:29:08,448,2,12089
3.99,3225,2005-06-21 02:16:55,448,2,12090
6.99,3992,2005-07-06 23:36:56,448,2,12093
2.99,4537,2005-07-08 03:48:40,448,2,12097
2.99,4558,2005-07-08 04:55:26,448,2,12098
2.99,13220,2005-08-19 15:42:32,448,1,12105
3.98,14734,2006-02-14 15:16:03,448,2,12112
5.99,325,2005-05-27 01:09:55,449,2,12115
2.99,2970,2005-06-20 07:51:51,449,2,12119
8.99,3977,2005-07-06 23:00:49,449,1,12121
3.99,4433,2005-07-07 22:45:41,449,2,12122
4.99,2501,2005-06-18 23:10:11,450,1,12139
0.99,7626,2005-07-28 00:49:01,450,1,12147
2.99,10432,2005-08-01 08:43:21,450,2,12149
2.99,328,2005-05-27 01:29:31,451,2,12161
4.99,3826,2005-07-06 15:51:58,451,2,12170
2.99,4538,2005-07-08 03:56:29,451,1,12171
3.99,5005,2005-07-09 01:21:44,451,1,12174
6.99,11167,2005-08-02 10:15:51,451,2,12180
6.99,11381,2005-08-02 18:19:29,451,2,12181
2.99,13705,2005-08-20 09:32:23,451,1,12190
4.99,1203,2005-06-15 02:09:02,452,2,12196
3.99,1794,2005-06-16 20:08:37,452,1,12198
0.99,2263,2005-06-18 05:57:47,452,1,12199
0.99,2661,2005-06-19 10:50:52,452,2,12202
4.99,4353,2005-07-07 19:19:05,452,2,12207
2.99,4417,2005-07-07 22:05:05,452,2,12208
0.99,5480,2005-07-09 23:49:07,452,2,12211
3.99,11735,2005-08-17 08:35:42,452,1,12217
0.99,14660,2005-08-21 19:43:21,452,1,12222
0.99,15909,2005-08-23 17:42:42,452,1,12223
4.99,2887,2005-06-20 01:39:43,453,2,12227
0.99,3929,2005-07-06 20:52:39,453,2,12228
8.99,4033,2005-07-07 02:35:46,453,2,12229
4.99,4717,2005-07-08 12:22:43,453,1,12230
6.99,5359,2005-07-09 18:10:52,453,2,12232
4.99,6752,2005-07-12 14:53:15,453,1,12233
2.99,12703,2005-08-18 20:37:13,453,1,12239
2.99,14133,2005-08-21 01:44:14,453,1,12242
5.99,14306,2005-08-21 07:32:35,453,2,12243
7.99,735,2005-05-29 08:08:13,454,1,12248
4.99,1647,2005-06-16 09:14:58,454,2,12249
5.99,2182,2005-06-18 00:56:18,454,2,12254
2.99,2437,2005-06-18 18:30:26,454,1,12255
9.99,2666,2005-06-19 11:17:12,454,2,12256
4.99,5088,2005-07-09 05:45:16,454,2,12261
4.99,6260,2005-07-11 15:26:29,454,2,12263
0.99,6701,2005-07-12 12:47:59,454,2,12264
2.99,8481,2005-07-29 08:45:57,454,2,12265
0.99,8806,2005-07-29 21:36:34,454,1,12266
9.99,9372,2005-07-30 19:04:30,454,1,12268
2.99,14843,2005-08-22 02:05:25,454,2,12277
4.99,15012,2005-08-22 08:42:32,454,2,12278
3.99,15301,2005-08-22 19:44:16,454,1,12279
0.99,343,2005-05-27 04:13:41,455,2,12282
0.99,10436,2005-08-01 08:50:59,455,1,12296
4.99,11605,2005-08-17 03:30:57,455,1,12297
2.99,12163,2005-08-18 00:46:01,455,1,12298
4.99,12314,2005-08-18 06:10:02,455,1,12299
4.99,13813,2005-08-20 13:03:26,455,2,12301
0.99,2404,2005-06-18 16:33:48,456,1,12311
2.99,3881,2005-07-06 18:35:37,456,2,12314
2.99,7248,2005-07-27 10:37:45,456,2,12318
4.99,8749,2005-07-29 19:13:15,456,1,12319
5.99,4600,2005-07-08 06:48:37,457,2,12340
1.99,7184,2005-07-27 08:22:26,457,1,12343
6.99,11956,2005-08-17 17:22:05,457,2,12347
4.99,12115,2005-08-17 23:04:15,457,1,12348
4.99,12171,2005-08-18 01:06:13,457,1,12349
0.99,13088,2005-08-19 10:36:11,457,1,12350
10.99,14327,2005-08-21 08:18:18,457,2,12353
5.99,2629,2005-06-19 08:42:12,458,2,12358
0.99,3322,2005-06-21 08:42:37,458,2,12359
2.99,5412,2005-07-09 20:23:52,458,1,12361
0.99,5572,2005-07-10 03:49:00,458,1,12362
3.99,6250,2005-07-11 15:02:04,458,2,12363
1.99,6654,2005-07-12 11:06:28,458,1,12366
3.99,7923,2005-07-28 12:08:29,458,2,12367
4.99,15604,2005-08-23 06:44:19,458,1,12376
0.99,3045,2005-06-20 12:42:00,459,2,12383
2.99,3506,2005-07-06 00:22:29,459,1,12385
6.99,7623,2005-07-28 00:37:41,459,1,12391
5.99,7820,2005-07-28 08:28:51,459,1,12394
10.99,8557,2005-07-29 11:19:59,459,2,12397
7.99,10499,2005-08-01 11:00:20,459,1,12405
2.99,10531,2005-08-01 12:06:30,459,1,12406
0.99,880,2005-05-30 06:12:33,460,1,12417
4.99,6613,2005-07-12 08:30:07,460,1,12423
5.99,6788,2005-07-12 16:33:44,460,1,12424
3.99,7785,2005-07-28 07:16:11,460,1,12426
10.99,10754,2005-08-01 20:12:33,460,2,12428
2.99,11554,2005-08-17 01:05:17,460,2,12430
2.99,4586,2005-07-08 06:12:33,461,2,12444
2.99,7334,2005-07-27 13:59:58,461,2,12447
0.99,8133,2005-07-28 20:01:06,461,2,12449
0.99,8164,2005-07-28 21:17:19,461,2,12450
0.99,9885,2005-07-31 13:59:32,461,1,12452
0.99,11219,2005-08-02 12:30:20,461,2,12456
2.99,13269,2005-08-19 17:34:00,461,1,12459
2.99,15411,2005-08-22 23:35:41,461,2,12465
3.99,590,2005-05-28 13:06:50,462,2,12469
4.99,3279,2005-06-21 06:05:53,462,1,12472
7.99,6710,2005-07-12 13:23:09,462,1,12477
6.99,6721,2005-07-12 13:42:58,462,1,12478
0.99,8282,2005-07-29 01:49:04,462,1,12485
4.99,12466,2005-08-18 11:36:55,462,1,12492
1.99,560,2005-05-28 08:53:02,463,1,12501
2.99,1284,2005-06-15 08:27:33,463,1,12502
6.99,6932,2005-07-26 23:08:04,463,1,12510
0.99,7013,2005-07-27 02:03:21,463,1,12511
0.99,7361,2005-07-27 14:53:55,463,1,12512
