miller2_FiYe,miller2_OrgCl,miller2_OrganT,miller2_TrDev,miller2_Biodiv,miller2_ContiID,miller2_FCeID,miller2_OrgaSu,miller2_KnowFoDev,miller2_BilaAiMar,miller2_IndIss,miller2_AmoSp,miller2_ICTAATFDev,miller2_SeN,miller2_ContiNa,miller2_OrgID,miller2_ClimChaMiti,miller2_ChiIss,miller2_CoRePe,miller2_SecPer,miller2_MaxCIDAContr,miller2_IRTCPe,miller2_CliChAdap,miller2_CouReNa,miller2_UrIs,miller2_ProPr,miller2_PBATy,miller2_EnviSustain,miller2_Dese,miller2_PartDeveAGoGove,miller2_YoIs,miller2_DisIss,miller2_GenEqu,miller2_OrganiN,miller2_PrBroCoID,miller2_CounRegID,miller2_SecID,miller2_SecN
2009/2010,Multilateral,Foreign Non-Profit Making,1,0,2,5293,OTHER MULTILATERAL,0,0,0,14430.0,0,MIL Commonwealth & Francophonie Affairs,Africa,1001627,1,0,0.0222,0.05,13000000.0,0.0,1,Commonwealth,0,Uncoded: Pre-APP,Not PBA,1,0,1,1,0,2,CFTC - Commonwealth Fund for Technical Cooperation,TZ,5,11330,Vocational training
2009/2010,Multilateral,Foreign Non-Profit Making,1,0,2,5293,OTHER MULTILATERAL,0,0,0,115440.0,0,MIL Commonwealth & Francophonie Affairs,Africa,1001627,1,0,0.0222,0.4,13000000.0,0.0,1,Commonwealth,0,Uncoded: Pre-APP,Not PBA,1,0,1,1,0,2,CFTC - Commonwealth Fund for Technical Cooperation,TZ,5,15110,Public sector policy and administrative management
2009/2010,Multilateral,Foreign Non-Profit Making,1,0,2,5293,OTHER MULTILATERAL,0,0,0,28860.0,0,MIL Commonwealth & Francophonie Affairs,Africa,1001627,1,0,0.0222,0.1,13000000.0,0.0,1,Commonwealth,0,Uncoded: Pre-APP,Not PBA,1,0,1,1,0,2,CFTC - Commonwealth Fund for Technical Cooperation,TZ,5,15130,Legal and judicial development
2009/2010,Multilateral,Foreign Non-Profit Making,1,0,2,5293,OTHER MULTILATERAL,0,0,0,14430.0,0,MIL Commonwealth & Francophonie Affairs,Africa,1001627,1,0,0.0222,0.05,13000000.0,0.0,1,Commonwealth,0,Uncoded: Pre-APP,Not PBA,1,0,1,1,0,2,CFTC - Commonwealth Fund for Technical Cooperation,TZ,5,15160,Human rights
2009/2010,Multilateral,Foreign Non-Profit Making,1,0,2,5293,OTHER MULTILATERAL,0,0,0,28860.0,0,MIL Commonwealth & Francophonie Affairs,Africa,1001627,1,0,0.0222,0.1,13000000.0,0.0,1,Commonwealth,0,Uncoded: Pre-APP,Not PBA,1,0,1,1,0,2,CFTC - Commonwealth Fund for Technical Cooperation,TZ,5,24010,Financial policy and administrative management
2009/2010,Multilateral,Foreign Non-Profit Making,1,0,2,5293,OTHER MULTILATERAL,0,0,0,28860.0,0,MIL Commonwealth & Francophonie Affairs,Africa,1001627,1,0,0.0222,0.1,13000000.0,0.0,1,Commonwealth,0,Uncoded: Pre-APP,Not PBA,1,0,1,1,0,2,CFTC - Commonwealth Fund for Technical Cooperation,TZ,5,31110,Agricultural policy and administrative management
2009/2010,Multilateral,Foreign Non-Profit Making,1,0,2,5293,OTHER MULTILATERAL,0,0,0,57720.0,0,MIL Commonwealth & Francophonie Affairs,Africa,1001627,1,0,0.0222,0.2,13000000.0,0.0,1,Commonwealth,0,Uncoded: Pre-APP,Not PBA,1,0,1,1,0,2,CFTC - Commonwealth Fund for Technical Cooperation,TZ,5,33110,Trade policy and administrative management
2009/2010,Multilateral,Foreign Non-Profit Making,1,0,2,5293,OTHER MULTILATERAL,0,0,0,14430.0,0,MIL Commonwealth & Francophonie Affairs,Africa,1001627,1,0,0.0222,0.05,13000000.0,0.0,1,Commonwealth,0,Uncoded: Pre-APP,Not PBA,1,0,1,1,0,2,CFTC - Commonwealth Fund for Technical Cooperation,UG,5,11330,Vocational training
2009/2010,Multilateral,Foreign Non-Profit Making,1,0,2,5293,OTHER MULTILATERAL,0,0,0,115440.0,0,MIL Commonwealth & Francophonie Affairs,Africa,1001627,1,0,0.0222,0.4,13000000.0,0.0,1,Commonwealth,0,Uncoded: Pre-APP,Not PBA,1,0,1,1,0,2,CFTC - Commonwealth Fund for Technical Cooperation,UG,5,15110,Public sector policy and administrative management
2009/2010,Multilateral,Foreign Non-Profit Making,1,0,2,5293,OTHER MULTILATERAL,0,0,0,28860.0,0,MIL Commonwealth & Francophonie Affairs,Africa,1001627,1,0,0.0222,0.1,13000000.0,0.0,1,Commonwealth,0,Uncoded: Pre-APP,Not PBA,1,0,1,1,0,2,CFTC - Commonwealth Fund for Technical Cooperation,UG,5,15130,Legal and judicial development
2009/2010,Multilateral,Foreign Non-Profit Making,1,0,2,5293,OTHER MULTILATERAL,0,0,0,14430.0,0,MIL Commonwealth & Francophonie Affairs,Africa,1001627,1,0,0.0222,0.05,13000000.0,0.0,1,Commonwealth,0,Uncoded: Pre-APP,Not PBA,1,0,1,1,0,2,CFTC - Commonwealth Fund for Technical Cooperation,UG,5,15160,Human rights
2009/2010,Multilateral,Foreign Non-Profit Making,1,0,2,5293,OTHER MULTILATERAL,0,0,0,28860.0,0,MIL Commonwealth & Francophonie Affairs,Africa,1001627,1,0,0.0222,0.1,13000000.0,0.0,1,Commonwealth,0,Uncoded: Pre-APP,Not PBA,1,0,1,1,0,2,CFTC - Commonwealth Fund for Technical Cooperation,UG,5,24010,Financial policy and administrative management
2009/2010,Multilateral,Foreign Non-Profit Making,1,0,2,5293,OTHER MULTILATERAL,0,0,0,28860.0,0,MIL Commonwealth & Francophonie Affairs,Africa,1001627,1,0,0.0222,0.1,13000000.0,0.0,1,Commonwealth,0,Uncoded: Pre-APP,Not PBA,1,0,1,1,0,2,CFTC - Commonwealth Fund for Technical Cooperation,UG,5,31110,Agricultural policy and administrative management
2009/2010,Multilateral,Foreign Non-Profit Making,1,0,2,5293,OTHER MULTILATERAL,0,0,0,57720.0,0,MIL Commonwealth & Francophonie Affairs,Africa,1001627,1,0,0.0222,0.2,13000000.0,0.0,1,Commonwealth,0,Uncoded: Pre-APP,Not PBA,1,0,1,1,0,2,CFTC - Commonwealth Fund for Technical Cooperation,UG,5,33110,Trade policy and administrative management
2009/2010,Multilateral,Foreign Non-Profit Making,1,0,1,5293,OTHER MULTILATERAL,0,0,0,14430.0,0,MIL Commonwealth & Francophonie Affairs,America,1001627,1,0,0.0222,0.05,13000000.0,0.0,1,Commonwealth,0,Uncoded: Pre-APP,Not PBA,1,0,1,1,0,2,CFTC - Commonwealth Fund for Technical Cooperation,VC,5,11330,Vocational training
2009/2010,Multilateral,Foreign Non-Profit Making,1,0,1,5293,OTHER MULTILATERAL,0,0,0,115440.0,0,MIL Commonwealth & Francophonie Affairs,America,1001627,1,0,0.0222,0.4,13000000.0,0.0,1,Commonwealth,0,Uncoded: Pre-APP,Not PBA,1,0,1,1,0,2,CFTC - Commonwealth Fund for Technical Cooperation,VC,5,15110,Public sector policy and administrative management
2009/2010,Multilateral,Foreign Non-Profit Making,1,0,1,5293,OTHER MULTILATERAL,0,0,0,28860.0,0,MIL Commonwealth & Francophonie Affairs,America,1001627,1,0,0.0222,0.1,13000000.0,0.0,1,Commonwealth,0,Uncoded: Pre-APP,Not PBA,1,0,1,1,0,2,CFTC - Commonwealth Fund for Technical Cooperation,VC,5,15130,Legal and judicial development
2009/2010,Multilateral,Foreign Non-Profit Making,1,0,1,5293,OTHER MULTILATERAL,0,0,0,14430.0,0,MIL Commonwealth & Francophonie Affairs,America,1001627,1,0,0.0222,0.05,13000000.0,0.0,1,Commonwealth,0,Uncoded: Pre-APP,Not PBA,1,0,1,1,0,2,CFTC - Commonwealth Fund for Technical Cooperation,VC,5,15160,Human rights
2009/2010,Multilateral,Foreign Non-Profit Making,1,0,1,5293,OTHER MULTILATERAL,0,0,0,28860.0,0,MIL Commonwealth & Francophonie Affairs,America,1001627,1,0,0.0222,0.1,13000000.0,0.0,1,Commonwealth,0,Uncoded: Pre-APP,Not PBA,1,0,1,1,0,2,CFTC - Commonwealth Fund for Technical Cooperation,VC,5,24010,Financial policy and administrative management
2009/2010,Multilateral,Foreign Non-Profit Making,1,0,1,5293,OTHER MULTILATERAL,0,0,0,28860.0,0,MIL Commonwealth & Francophonie Affairs,America,1001627,1,0,0.0222,0.1,13000000.0,0.0,1,Commonwealth,0,Uncoded: Pre-APP,Not PBA,1,0,1,1,0,2,CFTC - Commonwealth Fund for Technical Cooperation,VC,5,31110,Agricultural policy and administrative management
2009/2010,Multilateral,Foreign Non-Profit Making,1,0,1,5293,OTHER MULTILATERAL,0,0,0,57720.0,0,MIL Commonwealth & Francophonie Affairs,America,1001627,1,0,0.0222,0.2,13000000.0,0.0,1,Commonwealth,0,Uncoded: Pre-APP,Not PBA,1,0,1,1,0,2,CFTC - Commonwealth Fund for Technical Cooperation,VC,5,33110,Trade policy and administrative management
2009/2010,Multilateral,Foreign Non-Profit Making,1,0,4,5293,OTHER MULTILATERAL,0,0,0,14430.0,0,MIL Commonwealth & Francophonie Affairs,Oceania,1001627,1,0,0.0222,0.05,13000000.0,0.0,1,Commonwealth,0,Uncoded: Pre-APP,Not PBA,1,0,1,1,0,2,CFTC - Commonwealth Fund for Technical Cooperation,VU,5,11330,Vocational training
2009/2010,Multilateral,Foreign Non-Profit Making,1,0,4,5293,OTHER MULTILATERAL,0,0,0,115440.0,0,MIL Commonwealth & Francophonie Affairs,Oceania,1001627,1,0,0.0222,0.4,13000000.0,0.0,1,Commonwealth,0,Uncoded: Pre-APP,Not PBA,1,0,1,1,0,2,CFTC - Commonwealth Fund for Technical Cooperation,VU,5,15110,Public sector policy and administrative management
2009/2010,Multilateral,Foreign Non-Profit Making,1,0,4,5293,OTHER MULTILATERAL,0,0,0,28860.0,0,MIL Commonwealth & Francophonie Affairs,Oceania,1001627,1,0,0.0222,0.1,13000000.0,0.0,1,Commonwealth,0,Uncoded: Pre-APP,Not PBA,1,0,1,1,0,2,CFTC - Commonwealth Fund for Technical Cooperation,VU,5,15130,Legal and judicial development
2009/2010,Multilateral,Foreign Non-Profit Making,1,0,4,5293,OTHER MULTILATERAL,0,0,0,14430.0,0,MIL Commonwealth & Francophonie Affairs,Oceania,1001627,1,0,0.0222,0.05,13000000.0,0.0,1,Commonwealth,0,Uncoded: Pre-APP,Not PBA,1,0,1,1,0,2,CFTC - Commonwealth Fund for Technical Cooperation,VU,5,15160,Human rights
2009/2010,Multilateral,Foreign Non-Profit Making,1,0,4,5293,OTHER MULTILATERAL,0,0,0,28860.0,0,MIL Commonwealth & Francophonie Affairs,Oceania,1001627,1,0,0.0222,0.1,13000000.0,0.0,1,Commonwealth,0,Uncoded: Pre-APP,Not PBA,1,0,1,1,0,2,CFTC - Commonwealth Fund for Technical Cooperation,VU,5,24010,Financial policy and administrative management
2009/2010,Multilateral,Foreign Non-Profit Making,1,0,4,5293,OTHER MULTILATERAL,0,0,0,28860.0,0,MIL Commonwealth & Francophonie Affairs,Oceania,1001627,1,0,0.0222,0.1,13000000.0,0.0,1,Commonwealth,0,Uncoded: Pre-APP,Not PBA,1,0,1,1,0,2,CFTC - Commonwealth Fund for Technical Cooperation,VU,5,31110,Agricultural policy and administrative management
2009/2010,Multilateral,Foreign Non-Profit Making,1,0,4,5293,OTHER MULTILATERAL,0,0,0,57720.0,0,MIL Commonwealth & Francophonie Affairs,Oceania,1001627,1,0,0.0222,0.2,13000000.0,0.0,1,Commonwealth,0,Uncoded: Pre-APP,Not PBA,1,0,1,1,0,2,CFTC - Commonwealth Fund for Technical Cooperation,VU,5,33110,Trade policy and administrative management
2009/2010,Multilateral,Foreign Non-Profit Making,1,0,4,5293,OTHER MULTILATERAL,0,0,0,14430.0,0,MIL Commonwealth & Francophonie Affairs,Oceania,1001627,1,0,0.0222,0.05,13000000.0,0.0,1,Commonwealth,0,Uncoded: Pre-APP,Not PBA,1,0,1,1,0,2,CFTC - Commonwealth Fund for Technical Cooperation,WS,5,11330,Vocational training
2009/2010,Multilateral,Foreign Non-Profit Making,1,0,4,5293,OTHER MULTILATERAL,0,0,0,115440.0,0,MIL Commonwealth & Francophonie Affairs,Oceania,1001627,1,0,0.0222,0.4,13000000.0,0.0,1,Commonwealth,0,Uncoded: Pre-APP,Not PBA,1,0,1,1,0,2,CFTC - Commonwealth Fund for Technical Cooperation,WS,5,15110,Public sector policy and administrative management
2009/2010,Multilateral,Foreign Non-Profit Making,1,0,4,5293,OTHER MULTILATERAL,0,0,0,28860.0,0,MIL Commonwealth & Francophonie Affairs,Oceania,1001627,1,0,0.0222,0.1,13000000.0,0.0,1,Commonwealth,0,Uncoded: Pre-APP,Not PBA,1,0,1,1,0,2,CFTC - Commonwealth Fund for Technical Cooperation,WS,5,15130,Legal and judicial development
2009/2010,Multilateral,Foreign Non-Profit Making,1,0,4,5293,OTHER MULTILATERAL,0,0,0,14430.0,0,MIL Commonwealth & Francophonie Affairs,Oceania,1001627,1,0,0.0222,0.05,13000000.0,0.0,1,Commonwealth,0,Uncoded: Pre-APP,Not PBA,1,0,1,1,0,2,CFTC - Commonwealth Fund for Technical Cooperation,WS,5,15160,Human rights
2009/2010,Multilateral,Foreign Non-Profit Making,1,0,4,5293,OTHER MULTILATERAL,0,0,0,28860.0,0,MIL Commonwealth & Francophonie Affairs,Oceania,1001627,1,0,0.0222,0.1,13000000.0,0.0,1,Commonwealth,0,Uncoded: Pre-APP,Not PBA,1,0,1,1,0,2,CFTC - Commonwealth Fund for Technical Cooperation,WS,5,24010,Financial policy and administrative management
2009/2010,Multilateral,Foreign Non-Profit Making,1,0,4,5293,OTHER MULTILATERAL,0,0,0,28860.0,0,MIL Commonwealth & Francophonie Affairs,Oceania,1001627,1,0,0.0222,0.1,13000000.0,0.0,1,Commonwealth,0,Uncoded: Pre-APP,Not PBA,1,0,1,1,0,2,CFTC - Commonwealth Fund for Technical Cooperation,WS,5,31110,Agricultural policy and administrative management
2009/2010,Multilateral,Foreign Non-Profit Making,1,0,4,5293,OTHER MULTILATERAL,0,0,0,57720.0,0,MIL Commonwealth & Francophonie Affairs,Oceania,1001627,1,0,0.0222,0.2,13000000.0,0.0,1,Commonwealth,0,Uncoded: Pre-APP,Not PBA,1,0,1,1,0,2,CFTC - Commonwealth Fund for Technical Cooperation,WS,5,33110,Trade policy and administrative management
2009/2010,Multilateral,Foreign Non-Profit Making,1,0,2,5293,OTHER MULTILATERAL,0,0,0,14430.0,0,MIL Commonwealth & Francophonie Affairs,Africa,1001627,1,0,0.0222,0.05,13000000.0,0.0,1,Commonwealth,0,Uncoded: Pre-APP,Not PBA,1,0,1,1,0,2,CFTC - Commonwealth Fund for Technical Cooperation,ZA,5,11330,Vocational training
2009/2010,Multilateral,Foreign Non-Profit Making,1,0,2,5293,OTHER MULTILATERAL,0,0,0,115440.0,0,MIL Commonwealth & Francophonie Affairs,Africa,1001627,1,0,0.0222,0.4,13000000.0,0.0,1,Commonwealth,0,Uncoded: Pre-APP,Not PBA,1,0,1,1,0,2,CFTC - Commonwealth Fund for Technical Cooperation,ZA,5,15110,Public sector policy and administrative management
2009/2010,Multilateral,Foreign Non-Profit Making,1,0,2,5293,OTHER MULTILATERAL,0,0,0,28860.0,0,MIL Commonwealth & Francophonie Affairs,Africa,1001627,1,0,0.0222,0.1,13000000.0,0.0,1,Commonwealth,0,Uncoded: Pre-APP,Not PBA,1,0,1,1,0,2,CFTC - Commonwealth Fund for Technical Cooperation,ZA,5,15130,Legal and judicial development
2009/2010,Multilateral,Foreign Non-Profit Making,1,0,2,5293,OTHER MULTILATERAL,0,0,0,14430.0,0,MIL Commonwealth & Francophonie Affairs,Africa,1001627,1,0,0.0222,0.05,13000000.0,0.0,1,Commonwealth,0,Uncoded: Pre-APP,Not PBA,1,0,1,1,0,2,CFTC - Commonwealth Fund for Technical Cooperation,ZA,5,15160,Human rights
2009/2010,Multilateral,Foreign Non-Profit Making,1,0,2,5293,OTHER MULTILATERAL,0,0,0,28860.0,0,MIL Commonwealth & Francophonie Affairs,Africa,1001627,1,0,0.0222,0.1,13000000.0,0.0,1,Commonwealth,0,Uncoded: Pre-APP,Not PBA,1,0,1,1,0,2,CFTC - Commonwealth Fund for Technical Cooperation,ZA,5,24010,Financial policy and administrative management
2009/2010,Multilateral,Foreign Non-Profit Making,1,0,2,5293,OTHER MULTILATERAL,0,0,0,28860.0,0,MIL Commonwealth & Francophonie Affairs,Africa,1001627,1,0,0.0222,0.1,13000000.0,0.0,1,Commonwealth,0,Uncoded: Pre-APP,Not PBA,1,0,1,1,0,2,CFTC - Commonwealth Fund for Technical Cooperation,ZA,5,31110,Agricultural policy and administrative management
2009/2010,Multilateral,Foreign Non-Profit Making,1,0,2,5293,OTHER MULTILATERAL,0,0,0,57720.0,0,MIL Commonwealth & Francophonie Affairs,Africa,1001627,1,0,0.0222,0.2,13000000.0,0.0,1,Commonwealth,0,Uncoded: Pre-APP,Not PBA,1,0,1,1,0,2,CFTC - Commonwealth Fund for Technical Cooperation,ZA,5,33110,Trade policy and administrative management
2009/2010,Multilateral,Foreign Non-Profit Making,1,0,2,5293,OTHER MULTILATERAL,0,0,0,14430.0,0,MIL Commonwealth & Francophonie Affairs,Africa,1001627,1,0,0.0222,0.05,13000000.0,0.0,1,Commonwealth,0,Uncoded: Pre-APP,Not PBA,1,0,1,1,0,2,CFTC - Commonwealth Fund for Technical Cooperation,ZM,5,11330,Vocational training
2009/2010,Multilateral,Foreign Non-Profit Making,1,0,2,5293,OTHER MULTILATERAL,0,0,0,115440.0,0,MIL Commonwealth & Francophonie Affairs,Africa,1001627,1,0,0.0222,0.4,13000000.0,0.0,1,Commonwealth,0,Uncoded: Pre-APP,Not PBA,1,0,1,1,0,2,CFTC - Commonwealth Fund for Technical Cooperation,ZM,5,15110,Public sector policy and administrative management
2009/2010,Multilateral,Foreign Non-Profit Making,1,0,2,5293,OTHER MULTILATERAL,0,0,0,28860.0,0,MIL Commonwealth & Francophonie Affairs,Africa,1001627,1,0,0.0222,0.1,13000000.0,0.0,1,Commonwealth,0,Uncoded: Pre-APP,Not PBA,1,0,1,1,0,2,CFTC - Commonwealth Fund for Technical Cooperation,ZM,5,15130,Legal and judicial development
2009/2010,Multilateral,Foreign Non-Profit Making,1,0,2,5293,OTHER MULTILATERAL,0,0,0,14430.0,0,MIL Commonwealth & Francophonie Affairs,Africa,1001627,1,0,0.0222,0.05,13000000.0,0.0,1,Commonwealth,0,Uncoded: Pre-APP,Not PBA,1,0,1,1,0,2,CFTC - Commonwealth Fund for Technical Cooperation,ZM,5,15160,Human rights
2009/2010,Multilateral,Foreign Non-Profit Making,1,0,2,5293,OTHER MULTILATERAL,0,0,0,28860.0,0,MIL Commonwealth & Francophonie Affairs,Africa,1001627,1,0,0.0222,0.1,13000000.0,0.0,1,Commonwealth,0,Uncoded: Pre-APP,Not PBA,1,0,1,1,0,2,CFTC - Commonwealth Fund for Technical Cooperation,ZM,5,24010,Financial policy and administrative management
2009/2010,Multilateral,Foreign Non-Profit Making,1,0,2,5293,OTHER MULTILATERAL,0,0,0,28860.0,0,MIL Commonwealth & Francophonie Affairs,Africa,1001627,1,0,0.0222,0.1,13000000.0,0.0,1,Commonwealth,0,Uncoded: Pre-APP,Not PBA,1,0,1,1,0,2,CFTC - Commonwealth Fund for Technical Cooperation,ZM,5,31110,Agricultural policy and administrative management
2009/2010,Multilateral,Foreign Non-Profit Making,1,0,2,5293,OTHER MULTILATERAL,0,0,0,57720.0,0,MIL Commonwealth & Francophonie Affairs,Africa,1001627,1,0,0.0222,0.2,13000000.0,0.0,1,Commonwealth,0,Uncoded: Pre-APP,Not PBA,1,0,1,1,0,2,CFTC - Commonwealth Fund for Technical Cooperation,ZM,5,33110,Trade policy and administrative management
2009/2010,Multilateral,Foreign Non-Profit Making,1,0,2,5293,OTHER MULTILATERAL,0,0,0,15080.0,0,MIL Commonwealth & Francophonie Affairs,Africa,1001627,1,0,0.0232,0.05,13000000.0,0.0,1,Commonwealth,0,Uncoded: Pre-APP,Not PBA,1,0,1,1,0,2,CFTC - Commonwealth Fund for Technical Cooperation,ZW,5,11330,Vocational training
2009/2010,Multilateral,Foreign Non-Profit Making,1,0,2,5293,OTHER MULTILATERAL,0,0,0,120640.0,0,MIL Commonwealth & Francophonie Affairs,Africa,1001627,1,0,0.0232,0.4,13000000.0,0.0,1,Commonwealth,0,Uncoded: Pre-APP,Not PBA,1,0,1,1,0,2,CFTC - Commonwealth Fund for Technical Cooperation,ZW,5,15110,Public sector policy and administrative management
2009/2010,Multilateral,Foreign Non-Profit Making,1,0,2,5293,OTHER MULTILATERAL,0,0,0,30160.0,0,MIL Commonwealth & Francophonie Affairs,Africa,1001627,1,0,0.0232,0.1,13000000.0,0.0,1,Commonwealth,0,Uncoded: Pre-APP,Not PBA,1,0,1,1,0,2,CFTC - Commonwealth Fund for Technical Cooperation,ZW,5,15130,Legal and judicial development
2009/2010,Multilateral,Foreign Non-Profit Making,1,0,2,5293,OTHER MULTILATERAL,0,0,0,15080.0,0,MIL Commonwealth & Francophonie Affairs,Africa,1001627,1,0,0.0232,0.05,13000000.0,0.0,1,Commonwealth,0,Uncoded: Pre-APP,Not PBA,1,0,1,1,0,2,CFTC - Commonwealth Fund for Technical Cooperation,ZW,5,15160,Human rights
2009/2010,Multilateral,Foreign Non-Profit Making,1,0,2,5293,OTHER MULTILATERAL,0,0,0,30160.0,0,MIL Commonwealth & Francophonie Affairs,Africa,1001627,1,0,0.0232,0.1,13000000.0,0.0,1,Commonwealth,0,Uncoded: Pre-APP,Not PBA,1,0,1,1,0,2,CFTC - Commonwealth Fund for Technical Cooperation,ZW,5,24010,Financial policy and administrative management
2009/2010,Multilateral,Foreign Non-Profit Making,1,0,2,5293,OTHER MULTILATERAL,0,0,0,30160.0,0,MIL Commonwealth & Francophonie Affairs,Africa,1001627,1,0,0.0232,0.1,13000000.0,0.0,1,Commonwealth,0,Uncoded: Pre-APP,Not PBA,1,0,1,1,0,2,CFTC - Commonwealth Fund for Technical Cooperation,ZW,5,31110,Agricultural policy and administrative management
2009/2010,Multilateral,Foreign Non-Profit Making,1,0,2,5293,OTHER MULTILATERAL,0,0,0,60320.0,0,MIL Commonwealth & Francophonie Affairs,Africa,1001627,1,0,0.0232,0.2,13000000.0,0.0,1,Commonwealth,0,Uncoded: Pre-APP,Not PBA,1,0,1,1,0,2,CFTC - Commonwealth Fund for Technical Cooperation,ZW,5,33110,Trade policy and administrative management
2009/2010,Multilateral,Foreign Non-Profit Making,0,0,1,5293,OTHER MULTILATERAL,0,0,0,14430.0,1,MIL Commonwealth & Francophonie Affairs,America,1001921,0,0,0.0222,0.25,2600000.0,0.0,0,Commonwealth,0,Uncoded: Pre-APP,Not PBA,0,0,0,0,0,0,COL - Commonwealth of Learning,AG,5,11110,Education policy and administrative management
2009/2010,Multilateral,Foreign Non-Profit Making,0,0,1,5293,OTHER MULTILATERAL,0,0,0,5772.0,1,MIL Commonwealth & Francophonie Affairs,America,1001921,0,0,0.0222,0.1,2600000.0,0.0,0,Commonwealth,0,Uncoded: Pre-APP,Not PBA,0,0,0,0,0,0,COL - Commonwealth of Learning,AG,5,11120,Education facilities and training
2009/2010,Multilateral,Foreign Non-Profit Making,0,0,1,5293,OTHER MULTILATERAL,0,0,0,5772.0,1,MIL Commonwealth & Francophonie Affairs,America,1001921,0,0,0.0222,0.1,2600000.0,0.0,0,Commonwealth,0,Uncoded: Pre-APP,Not PBA,0,0,0,0,0,0,COL - Commonwealth of Learning,AG,5,11130,Teacher training
2009/2010,Multilateral,Foreign Non-Profit Making,0,0,1,5293,OTHER MULTILATERAL,0,0,0,2886.0,1,MIL Commonwealth & Francophonie Affairs,America,1001921,0,0,0.0222,0.05,2600000.0,0.0,0,Commonwealth,0,Uncoded: Pre-APP,Not PBA,0,0,0,0,0,0,COL - Commonwealth of Learning,AG,5,11182,Educational research
2009/2010,Multilateral,Foreign Non-Profit Making,0,0,1,5293,OTHER MULTILATERAL,0,0,0,5772.0,1,MIL Commonwealth & Francophonie Affairs,America,1001921,0,0,0.0222,0.1,2600000.0,0.0,0,Commonwealth,0,Uncoded: Pre-APP,Not PBA,0,0,0,0,0,0,COL - Commonwealth of Learning,AG,5,11230,Basic life skills for youth and adults
2009/2010,Multilateral,Foreign Non-Profit Making,0,0,1,5293,OTHER MULTILATERAL,0,0,0,5772.0,1,MIL Commonwealth & Francophonie Affairs,America,1001921,0,0,0.0222,0.1,2600000.0,0.0,0,Commonwealth,0,Uncoded: Pre-APP,Not PBA,0,0,0,0,0,0,COL - Commonwealth of Learning,AG,5,11330,Vocational training
2009/2010,Multilateral,Foreign Non-Profit Making,0,0,1,5293,OTHER MULTILATERAL,0,0,0,5772.0,1,MIL Commonwealth & Francophonie Affairs,America,1001921,0,0,0.0222,0.1,2600000.0,0.0,0,Commonwealth,0,Uncoded: Pre-APP,Not PBA,0,0,0,0,0,0,COL - Commonwealth of Learning,AG,5,11420,Higher education
2009/2010,Multilateral,Foreign Non-Profit Making,0,0,1,5293,OTHER MULTILATERAL,0,0,0,5772.0,1,MIL Commonwealth & Francophonie Affairs,America,1001921,0,0,0.0222,0.1,2600000.0,0.0,0,Commonwealth,0,Uncoded: Pre-APP,Not PBA,0,0,0,0,0,0,COL - Commonwealth of Learning,AG,5,12261,Health education
2009/2010,Multilateral,Foreign Non-Profit Making,0,0,1,5293,OTHER MULTILATERAL,0,0,0,5772.0,1,MIL Commonwealth & Francophonie Affairs,America,1001921,0,0,0.0222,0.1,2600000.0,0.0,0,Commonwealth,0,Uncoded: Pre-APP,Not PBA,0,0,0,0,0,0,COL - Commonwealth of Learning,AG,5,31181,Agricultural education/training
2009/2010,Multilateral,Foreign Non-Profit Making,0,0,1,5293,OTHER MULTILATERAL,0,0,0,14430.0,1,MIL Commonwealth & Francophonie Affairs,America,1001921,0,0,0.0222,0.25,2600000.0,0.0,0,Commonwealth,0,Uncoded: Pre-APP,Not PBA,0,0,0,0,0,0,COL - Commonwealth of Learning,BB,5,11110,Education policy and administrative management
2009/2010,Multilateral,Foreign Non-Profit Making,0,0,1,5293,OTHER MULTILATERAL,0,0,0,5772.0,1,MIL Commonwealth & Francophonie Affairs,America,1001921,0,0,0.0222,0.1,2600000.0,0.0,0,Commonwealth,0,Uncoded: Pre-APP,Not PBA,0,0,0,0,0,0,COL - Commonwealth of Learning,BB,5,11120,Education facilities and training
