assays_ASSI,assays_CONSC,assays_VARI,assays_TISI,assays_RELATIT,assays_CURAB,assays_ASSTIS,assays_ASSCET,assays_ASSSUBCELFR,assays_Ti,assays_SI,assays_SRASI,assays_CHEI,assays_CEI,assays_BFO
10037,1,,178.0,N,Intermediate,Blood,,,50597,1,,CHEMBL631261,,BAO_0000218
10038,1,,178.0,N,Intermediate,Blood,,,50597,1,,CHEMBL631262,,BAO_0000218
10039,1,,178.0,N,Intermediate,Blood,,,50597,1,,CHEMBL631263,,BAO_0000218
10040,1,,,N,Intermediate,,,,50597,1,,CHEMBL631264,,BAO_0000218
10041,1,,,N,Intermediate,,,,50597,1,,CHEMBL631265,,BAO_0000218
10042,1,,,N,Intermediate,,,,50597,1,,CHEMBL631266,,BAO_0000218
10043,1,,,N,Intermediate,,,,50597,1,,CHEMBL631267,,BAO_0000218
10044,1,,,N,Intermediate,,,,50597,1,,CHEMBL631268,,BAO_0000218
10045,1,,,N,Intermediate,,,,50597,1,,CHEMBL631269,,BAO_0000218
10046,1,,,N,Intermediate,,,,50597,1,,CHEMBL631270,,BAO_0000218
10047,1,,948.0,N,Intermediate,Heart,,,50597,1,,CHEMBL631271,,BAO_0000218
10048,1,,948.0,N,Intermediate,Heart,,,50597,1,,CHEMBL631272,,BAO_0000218
10049,1,,948.0,N,Intermediate,Heart,,,50597,1,,CHEMBL631273,,BAO_0000218
10050,1,,948.0,N,Intermediate,Heart,,,50597,1,,CHEMBL631274,,BAO_0000218
10051,1,,948.0,N,Intermediate,Heart,,,50597,1,,CHEMBL631275,,BAO_0000218
10052,1,,948.0,N,Intermediate,Heart,,,50597,1,,CHEMBL626984,,BAO_0000218
10053,1,,948.0,N,Intermediate,Heart,,,50597,1,,CHEMBL626985,,BAO_0000218
10054,1,,2107.0,N,Intermediate,Liver,,,50597,1,,CHEMBL626986,,BAO_0000218
10055,1,,2107.0,N,Intermediate,Liver,,,50597,1,,CHEMBL626987,,BAO_0000218
10056,1,,2107.0,N,Intermediate,Liver,,,50597,1,,CHEMBL626988,,BAO_0000218
10057,1,,2107.0,N,Intermediate,Liver,,,50597,1,,CHEMBL626989,,BAO_0000218
10058,1,,2107.0,N,Intermediate,Liver,,,50597,1,,CHEMBL626990,,BAO_0000218
10059,1,,2107.0,N,Intermediate,Liver,,,50597,1,,CHEMBL626991,,BAO_0000218
10060,1,,2107.0,N,Intermediate,Liver,,,50597,1,,CHEMBL626992,,BAO_0000218
10061,1,,2048.0,N,Intermediate,Lung,,,50597,1,,CHEMBL626993,,BAO_0000218
10062,1,,2048.0,N,Intermediate,Lung,,,50597,1,,CHEMBL874593,,BAO_0000218
10063,1,,2048.0,N,Intermediate,Lung,,,50597,1,,CHEMBL626994,,BAO_0000218
10064,1,,2048.0,N,Intermediate,Lung,,,50597,1,,CHEMBL626995,,BAO_0000218
10065,1,,2048.0,N,Intermediate,Lung,,,50597,1,,CHEMBL626190,,BAO_0000218
10066,1,,2048.0,N,Intermediate,Lung,,,50597,1,,CHEMBL626191,,BAO_0000218
10067,1,,2048.0,N,Intermediate,Lung,,,50597,1,,CHEMBL626364,,BAO_0000218
10068,1,,2046.0,N,Intermediate,Thyroid gland,,,50597,1,,CHEMBL626365,,BAO_0000218
10069,1,,2046.0,N,Intermediate,Thyroid gland,,,50597,1,,CHEMBL626366,,BAO_0000218
10070,1,,2046.0,N,Intermediate,Thyroid gland,,,50597,1,,CHEMBL626367,,BAO_0000218
10071,1,,2046.0,N,Intermediate,Thyroid gland,,,50597,1,,CHEMBL626368,,BAO_0000218
10072,1,,2046.0,N,Intermediate,Thyroid gland,,,50597,1,,CHEMBL626369,,BAO_0000218
10073,1,,2046.0,N,Intermediate,Thyroid gland,,,50597,1,,CHEMBL626370,,BAO_0000218
10074,1,,,N,Intermediate,,,,50597,1,,CHEMBL626371,,BAO_0000218
10075,1,,,N,Intermediate,,,,50597,1,,CHEMBL626372,,BAO_0000218
10076,1,,,N,Intermediate,,,,50597,1,,CHEMBL626373,,BAO_0000218
10077,1,,,N,Intermediate,,,,50597,1,,CHEMBL626374,,BAO_0000218
10078,1,,,N,Intermediate,,,,50597,1,,CHEMBL626375,,BAO_0000218
10079,1,,,N,Intermediate,,,,50597,1,,CHEMBL626376,,BAO_0000218
10080,1,,,N,Intermediate,,,,50597,1,,CHEMBL626377,,BAO_0000218
10081,1,,,N,Intermediate,,,,50597,1,,CHEMBL626378,,BAO_0000218
10082,1,,,N,Intermediate,,,,50597,1,,CHEMBL626379,,BAO_0000218
10083,1,,,N,Intermediate,,,,50597,1,,CHEMBL626380,,BAO_0000218
10084,1,,,N,Intermediate,,,,50597,1,,CHEMBL626381,,BAO_0000218
10085,1,,,N,Intermediate,,,,50597,1,,CHEMBL626382,,BAO_0000218
10086,1,,,N,Intermediate,,,,50597,1,,CHEMBL626383,,BAO_0000218
10087,1,,,N,Intermediate,,,,50597,1,,CHEMBL874652,,BAO_0000218
10088,1,,,N,Intermediate,,,,50597,1,,CHEMBL626384,,BAO_0000218
10089,1,,,N,Intermediate,,,,50597,1,,CHEMBL626385,,BAO_0000218
10090,1,,,N,Intermediate,,,,50597,1,,CHEMBL626386,,BAO_0000218
10091,1,,,N,Intermediate,,,,50597,1,,CHEMBL626387,,BAO_0000218
10092,1,,,N,Intermediate,,,,50597,1,,CHEMBL626388,,BAO_0000218
10093,1,,,N,Intermediate,,,,50597,1,,CHEMBL626389,,BAO_0000218
10094,1,,,N,Intermediate,,,,50597,1,,CHEMBL626390,,BAO_0000218
10095,1,,,N,Intermediate,,,,50597,1,,CHEMBL626391,,BAO_0000218
10096,1,,,N,Intermediate,,,,50597,1,,CHEMBL626392,,BAO_0000218
10097,1,,,N,Intermediate,,,,50597,1,,CHEMBL626393,,BAO_0000218
10098,1,,,N,Intermediate,,,,50597,1,,CHEMBL623026,,BAO_0000218
10099,1,,,N,Intermediate,,,,50597,1,,CHEMBL623027,,BAO_0000218
10100,1,,,N,Intermediate,,,,50597,1,,CHEMBL623028,,BAO_0000218
10101,1,,,N,Intermediate,,,,50597,1,,CHEMBL623029,,BAO_0000218
10102,1,,,N,Intermediate,,,,50597,1,,CHEMBL623030,,BAO_0000218
10103,1,,,N,Intermediate,,,,50597,1,,CHEMBL623031,,BAO_0000218
10104,1,,,N,Intermediate,,,,50597,1,,CHEMBL623032,,BAO_0000218
10105,1,,,N,Intermediate,,,,50597,1,,CHEMBL623033,,BAO_0000218
10106,1,,,N,Intermediate,,,,50597,1,,CHEMBL623034,,BAO_0000218
10107,1,,,N,Intermediate,,,,50597,1,,CHEMBL623035,,BAO_0000218
10108,1,,,N,Intermediate,,,,50597,1,,CHEMBL623036,,BAO_0000218
10109,1,,,N,Intermediate,,,,50597,1,,CHEMBL623037,,BAO_0000218
10110,1,,,N,Intermediate,,,,50597,1,,CHEMBL623038,,BAO_0000218
10111,1,,1969.0,N,Intermediate,Plasma,,,50597,1,,CHEMBL874385,,BAO_0000218
10112,1,,,N,Intermediate,,,,50597,1,,CHEMBL623039,,BAO_0000218
10113,0,,,U,Intermediate,,,,22224,1,,CHEMBL623040,,BAO_0000218
10114,0,,,U,Intermediate,,,,22224,1,,CHEMBL623041,,BAO_0000218
10115,1,,,N,Intermediate,,,,50597,1,,CHEMBL623741,,BAO_0000218
10116,1,,,N,Intermediate,,,,50597,1,,CHEMBL623742,,BAO_0000218
10117,1,,,N,Intermediate,,,,50597,1,,CHEMBL623743,,BAO_0000218
10118,1,,,N,Intermediate,,,,50597,1,,CHEMBL623744,,BAO_0000218
10119,1,,,N,Intermediate,,,,50597,1,,CHEMBL623745,,BAO_0000218
10120,1,,,N,Intermediate,,,,50597,1,,CHEMBL623746,,BAO_0000218
10121,1,,,N,Intermediate,,,,50597,1,,CHEMBL623747,,BAO_0000218
10122,0,,,U,Intermediate,,,,22224,1,,CHEMBL623748,,BAO_0000218
10123,0,,,U,Intermediate,,,,22224,1,,CHEMBL623916,,BAO_0000218
10124,1,,,N,Intermediate,,,,50597,1,,CHEMBL623917,,BAO_0000218
10125,1,,,N,Intermediate,,,,50597,1,,CHEMBL623918,,BAO_0000218
10126,1,,,N,Intermediate,,,,50597,1,,CHEMBL874386,,BAO_0000218
10127,1,,1969.0,N,Intermediate,Plasma,,,50597,1,,CHEMBL623919,,BAO_0000218
10128,1,,,N,Intermediate,,,,50597,1,,CHEMBL623920,,BAO_0000218
10129,1,,,N,Intermediate,,,,50597,1,,CHEMBL623148,,BAO_0000218
10130,1,,,N,Intermediate,,,,50597,1,,CHEMBL623149,,BAO_0000218
10131,1,,,N,Intermediate,,,,50597,1,,CHEMBL623150,,BAO_0000218
10132,1,,,N,Intermediate,,,,50597,1,,CHEMBL623151,,BAO_0000218
10133,1,,,N,Intermediate,,,,50597,1,,CHEMBL623152,,BAO_0000218
10134,1,,,N,Expert,,,,50597,1,,CHEMBL623153,,BAO_0000218
10135,1,,,N,Expert,,,,50597,1,,CHEMBL623154,,BAO_0000218
10136,1,,,N,Intermediate,,,,50597,1,,CHEMBL623155,,BAO_0000218
10137,1,,,N,Intermediate,,,,50597,1,,CHEMBL623156,,BAO_0000218
10138,1,,,N,Intermediate,,,,50597,1,,CHEMBL623157,,BAO_0000218
10139,1,,2107.0,N,Intermediate,Liver,Hepatocyte,,50597,1,,CHEMBL623158,401.0,BAO_0000218
10140,1,,,N,Intermediate,,,,50597,1,,CHEMBL623159,,BAO_0000218
10141,1,,,N,Intermediate,,,,50597,1,,CHEMBL874390,,BAO_0000218
10142,1,,,N,Intermediate,,,,50597,1,,CHEMBL623160,,BAO_0000218
10143,1,,,N,Intermediate,,,,50597,1,,CHEMBL623161,,BAO_0000218
10144,1,,,N,Intermediate,,,,50597,1,,CHEMBL623162,,BAO_0000218
10145,1,,,N,Intermediate,,,,50597,1,,CHEMBL623163,,BAO_0000218
10146,1,,,N,Intermediate,,,,50597,1,,CHEMBL623164,,BAO_0000218
10147,1,,,N,Intermediate,,,,50597,1,,CHEMBL623165,,BAO_0000218
10148,1,,,N,Intermediate,,,,50597,1,,CHEMBL623166,,BAO_0000218
10149,1,,,N,Intermediate,,,,50597,1,,CHEMBL624983,,BAO_0000218
10150,1,,,N,Intermediate,,,,50597,1,,CHEMBL624984,,BAO_0000218
10151,1,,,N,Intermediate,,,,50597,1,,CHEMBL624985,,BAO_0000218
10152,1,,,N,Intermediate,,,,50597,1,,CHEMBL622970,,BAO_0000218
10153,1,,,N,Intermediate,,,,50597,1,,CHEMBL622971,,BAO_0000218
10154,1,,,N,Intermediate,,,,50597,1,,CHEMBL622972,,BAO_0000218
10155,1,,,N,Intermediate,,,,50597,1,,CHEMBL622973,,BAO_0000218
10156,1,,,N,Intermediate,,,,50597,1,,CHEMBL622974,,BAO_0000218
10157,1,,,N,Intermediate,,,,50597,1,,CHEMBL622975,,BAO_0000218
10158,1,,,N,Intermediate,,,,50597,1,,CHEMBL622976,,BAO_0000218
10159,1,,,N,Intermediate,,,,50597,1,,CHEMBL622977,,BAO_0000218
10160,1,,,N,Intermediate,,,,50597,1,,CHEMBL624351,,BAO_0000218
10161,1,,,N,Intermediate,,,,50597,1,,CHEMBL624352,,BAO_0000218
10162,1,,,N,Intermediate,,,,50597,1,,CHEMBL624353,,BAO_0000218
10163,1,,,N,Intermediate,,,,50597,1,,CHEMBL622397,,BAO_0000218
10164,1,,,N,Intermediate,,,,50597,1,,CHEMBL622398,,BAO_0000218
10165,1,,,N,Intermediate,,,,50597,1,,CHEMBL622399,,BAO_0000218
10166,1,,,N,Intermediate,,,,50597,1,,CHEMBL622400,,BAO_0000218
10167,1,,,N,Intermediate,,,,50597,1,,CHEMBL628428,,BAO_0000218
10168,1,,,N,Intermediate,,,,50597,1,,CHEMBL628590,,BAO_0000218
10169,1,,,N,Intermediate,,,,50597,1,,CHEMBL628591,,BAO_0000218
10170,1,,,N,Intermediate,,,,50597,1,,CHEMBL628592,,BAO_0000218
10171,1,,,N,Intermediate,,,,50597,1,,CHEMBL628593,,BAO_0000218
10172,1,,,N,Intermediate,,,,50597,1,,CHEMBL875333,,BAO_0000218
10173,1,,,N,Intermediate,,,,50597,1,,CHEMBL628594,,BAO_0000218
10174,1,,1969.0,N,Intermediate,Plasma,,,50597,1,,CHEMBL628595,,BAO_0000218
10175,1,,1969.0,N,Intermediate,Plasma,,,50597,1,,CHEMBL628596,,BAO_0000218
10176,1,,1969.0,N,Intermediate,Plasma,,,50597,1,,CHEMBL628597,,BAO_0000218
10177,1,,1969.0,N,Intermediate,Plasma,,,50597,1,,CHEMBL628598,,BAO_0000218
10178,1,,1969.0,N,Intermediate,Plasma,,,50597,1,,CHEMBL628599,,BAO_0000218
10179,1,,,N,Intermediate,,,,50597,1,,CHEMBL628600,,BAO_0000218
10180,1,,,N,Intermediate,,,,50597,1,,CHEMBL628601,,BAO_0000218
10181,1,,,N,Intermediate,,,,50597,1,,CHEMBL628602,,BAO_0000218
10182,1,,,N,Intermediate,,,,50597,1,,CHEMBL628603,,BAO_0000218
10183,1,,,N,Intermediate,,,,50597,1,,CHEMBL628604,,BAO_0000218
10184,1,,,N,Intermediate,,,,50597,1,,CHEMBL628605,,BAO_0000218
10185,1,,,N,Intermediate,,,,50597,1,,CHEMBL628606,,BAO_0000218
10186,1,,,N,Intermediate,,,,50597,1,,CHEMBL628607,,BAO_0000218
10187,1,,,N,Intermediate,,,,50597,1,,CHEMBL628608,,BAO_0000218
10188,1,,,N,Intermediate,,,,50597,1,,CHEMBL628609,,BAO_0000218
10189,1,,1969.0,N,Intermediate,Plasma,,,50597,1,,CHEMBL628610,,BAO_0000218
10190,1,,,N,Intermediate,,,,50597,1,,CHEMBL873819,,BAO_0000218
10191,1,,,N,Intermediate,,,,50597,1,,CHEMBL628611,,BAO_0000218
10192,1,,,N,Intermediate,,,,50597,1,,CHEMBL628612,,BAO_0000218
10193,1,,,N,Intermediate,,,,50597,1,,CHEMBL628613,,BAO_0000218
10194,1,,,N,Intermediate,,,,50597,1,,CHEMBL628614,,BAO_0000218
10195,1,,,N,Intermediate,,,,50597,1,,CHEMBL628615,,BAO_0000218
10196,1,,,N,Intermediate,,,,50597,1,,CHEMBL628616,,BAO_0000218
10197,1,,1969.0,N,Intermediate,Plasma,,,50597,1,,CHEMBL627924,,BAO_0000218
10198,1,,2107.0,N,Intermediate,Liver,,,50597,1,,CHEMBL627925,,BAO_0000218
10199,1,,,N,Intermediate,,,,50597,1,,CHEMBL627926,,BAO_0000218
10200,1,,,N,Intermediate,,,,50597,1,,CHEMBL627927,,BAO_0000218
10201,1,,,N,Intermediate,,,,50597,1,,CHEMBL627928,,BAO_0000218
10202,1,,,N,Intermediate,,,,50597,1,,CHEMBL627539,,BAO_0000218
10203,1,,1969.0,N,Intermediate,Plasma,,,50597,1,,CHEMBL876790,,BAO_0000218
10204,1,,,N,Intermediate,,,,50597,1,,CHEMBL858186,,BAO_0000218
10205,1,,,N,Intermediate,,,,50597,1,,CHEMBL627540,,BAO_0000218
10206,1,,,N,Intermediate,,,,50597,1,,CHEMBL627541,,BAO_0000218
10207,1,,,N,Intermediate,,,,50597,1,,CHEMBL627715,,BAO_0000218
10208,1,,,N,Intermediate,,,,50597,1,,CHEMBL627716,,BAO_0000218
10209,1,,,N,Intermediate,,,,50597,1,,CHEMBL627717,,BAO_0000218
10210,1,,,N,Intermediate,,,,50597,1,,CHEMBL627718,,BAO_0000218
10211,1,,,N,Intermediate,,,,50597,1,,CHEMBL627719,,BAO_0000218
10212,1,,,N,Intermediate,,,,50597,1,,CHEMBL627720,,BAO_0000218
10213,1,,,N,Intermediate,,,,50597,1,,CHEMBL627721,,BAO_0000218
10214,1,,,N,Intermediate,,,,50597,1,,CHEMBL627722,,BAO_0000218
10215,1,,,N,Intermediate,,,,50597,1,,CHEMBL627723,,BAO_0000218
10216,1,,,N,Intermediate,,,,50597,1,,CHEMBL626058,,BAO_0000218
10217,1,,,N,Intermediate,,,,50597,1,,CHEMBL626059,,BAO_0000218
10218,1,,,N,Intermediate,,,,50597,1,,CHEMBL626060,,BAO_0000218
10219,1,,1969.0,N,Intermediate,Plasma,,,50597,1,,CHEMBL626061,,BAO_0000218
10220,1,,,N,Intermediate,,,,50597,1,,CHEMBL876791,,BAO_0000218
10221,1,,,N,Intermediate,,,,50597,1,,CHEMBL626062,,BAO_0000218
10222,1,,,N,Intermediate,,,,50597,1,,CHEMBL626063,,BAO_0000218
10223,1,,,N,Intermediate,,,,50597,1,,CHEMBL626064,,BAO_0000218
10224,1,,1969.0,N,Intermediate,Plasma,,,50597,1,,CHEMBL626065,,BAO_0000218
10225,1,,1969.0,N,Intermediate,Plasma,,,50597,1,,CHEMBL626066,,BAO_0000218
10226,1,,,N,Intermediate,,,,50597,1,,CHEMBL626067,,BAO_0000218
10227,1,,,N,Intermediate,,,,50597,1,,CHEMBL626068,,BAO_0000218
10228,1,,,N,Intermediate,,,,50597,1,,CHEMBL626069,,BAO_0000218
10229,1,,,N,Intermediate,,,,50597,1,,CHEMBL626070,,BAO_0000218
10230,1,,,N,Intermediate,,,,50597,1,,CHEMBL626071,,BAO_0000218
10231,1,,,N,Intermediate,,,,50597,1,,CHEMBL626072,,BAO_0000218
10232,1,,,N,Intermediate,,,,50597,1,,CHEMBL626073,,BAO_0000218
10233,1,,2046.0,N,Intermediate,Thyroid gland,,,50597,1,,CHEMBL626741,,BAO_0000218
10234,1,,,N,Intermediate,,,,50597,1,,CHEMBL626742,,BAO_0000218
10235,1,,,N,Intermediate,,,,50597,1,,CHEMBL626743,,BAO_0000218
10236,1,,,N,Intermediate,,,,50597,1,,CHEMBL876792,,BAO_0000218
10237,1,,,N,Intermediate,,,,50597,1,,CHEMBL626744,,BAO_0000218
10238,1,,,N,Intermediate,,,,50597,1,,CHEMBL626745,,BAO_0000218
10239,1,,1969.0,N,Intermediate,Plasma,,,50597,1,,CHEMBL626746,,BAO_0000218
10240,1,,,N,Intermediate,,,,50597,1,,CHEMBL626747,,BAO_0000218
10241,1,,,N,Intermediate,,,,50597,1,,CHEMBL626748,,BAO_0000218
10242,1,,,N,Intermediate,,,,50597,1,,CHEMBL626749,,BAO_0000218
10243,1,,,N,Intermediate,,,,50597,1,,CHEMBL626750,,BAO_0000218
10244,1,,,N,Intermediate,,,,50597,1,,CHEMBL626751,,BAO_0000218
10245,1,,,N,Intermediate,,,,50597,1,,CHEMBL626913,,BAO_0000218
10246,1,,,N,Intermediate,,,,50597,1,,CHEMBL626914,,BAO_0000218
10247,1,,,N,Intermediate,,,,50597,1,,CHEMBL626915,,BAO_0000218
10248,1,,,N,Intermediate,,,,50597,1,,CHEMBL626916,,BAO_0000218
10249,1,,,N,Intermediate,,,,50597,1,,CHEMBL626917,,BAO_0000218
10250,1,,,N,Intermediate,,,,50597,1,,CHEMBL626918,,BAO_0000218
10251,1,,,N,Intermediate,,,,50597,1,,CHEMBL626919,,BAO_0000218
10252,1,,,N,Intermediate,,,,50597,1,,CHEMBL626920,,BAO_0000218
10253,1,,,N,Intermediate,,,,50597,1,,CHEMBL621976,,BAO_0000218
10254,1,,,N,Intermediate,,,,50597,1,,CHEMBL877599,,BAO_0000218
10255,1,,,N,Intermediate,,,,50597,1,,CHEMBL621977,,BAO_0000218
10256,1,,,N,Intermediate,,,,50597,1,,CHEMBL621978,,BAO_0000218
10257,1,,,N,Intermediate,,,,50597,1,,CHEMBL621979,,BAO_0000218
10258,1,,,N,Intermediate,,,,50597,1,,CHEMBL621980,,BAO_0000218
10259,1,,,N,Intermediate,,,,50597,1,,CHEMBL621981,,BAO_0000218
10260,1,,,N,Intermediate,,,,50597,1,,CHEMBL621982,,BAO_0000218
10261,1,,,N,Intermediate,,,,50597,1,,CHEMBL882953,,BAO_0000218
10262,1,,,N,Intermediate,,,,50597,1,,CHEMBL621983,,BAO_0000218
10263,1,,,N,Intermediate,,,,50597,1,,CHEMBL621984,,BAO_0000218
10264,1,,,N,Intermediate,,,,50597,1,,CHEMBL621985,,BAO_0000218
10265,1,,,N,Intermediate,,,,50597,1,,CHEMBL621986,,BAO_0000218
10266,1,,,N,Intermediate,,,,50597,1,,CHEMBL621987,,BAO_0000218
10267,1,,,N,Intermediate,,,,50597,1,,CHEMBL877600,,BAO_0000218
10268,1,,,N,Intermediate,,,,50597,1,,CHEMBL621988,,BAO_0000218
10269,1,,,N,Intermediate,,,,50597,1,,CHEMBL621989,,BAO_0000218
10270,1,,,N,Intermediate,,,,50597,1,,CHEMBL621990,,BAO_0000218
10271,1,,,N,Intermediate,,,,50597,1,,CHEMBL621991,,BAO_0000218
10272,1,,,N,Intermediate,,,,50597,1,,CHEMBL621992,,BAO_0000218
10273,1,,,N,Intermediate,,,,50597,1,,CHEMBL621993,,BAO_0000218
10274,1,,,N,Intermediate,,,,50597,1,,CHEMBL621994,,BAO_0000218
10275,1,,,N,Intermediate,,,,50597,1,,CHEMBL621995,,BAO_0000218
10276,1,,,N,Intermediate,,,,50597,1,,CHEMBL621996,,BAO_0000218
10277,1,,,N,Intermediate,,,,50597,1,,CHEMBL621997,,BAO_0000218
10278,1,,,N,Intermediate,,,,50597,1,,CHEMBL621998,,BAO_0000218
10279,1,,,N,Intermediate,,,,50597,1,,CHEMBL621999,,BAO_0000218
10280,1,,,N,Intermediate,,,,50597,1,,CHEMBL622000,,BAO_0000218
10281,1,,,N,Intermediate,,,,50597,1,,CHEMBL622001,,BAO_0000218
10282,1,,,N,Intermediate,,,,50597,1,,CHEMBL622002,,BAO_0000218
10283,1,,,N,Intermediate,,,,50597,1,,CHEMBL622003,,BAO_0000218
10284,1,,,N,Intermediate,,,,50597,1,,CHEMBL877601,,BAO_0000218
10285,1,,,N,Intermediate,,,,50597,1,,CHEMBL624871,,BAO_0000218
10286,1,,,N,Intermediate,,,,50597,1,,CHEMBL622004,,BAO_0000218
10287,1,,,N,Intermediate,,,,50597,1,,CHEMBL882954,,BAO_0000218
10288,1,,,N,Intermediate,,,,50597,1,,CHEMBL622005,,BAO_0000218
10289,1,,,N,Intermediate,,,,50597,1,,CHEMBL622006,,BAO_0000218
10290,1,,,N,Intermediate,,,,50597,1,,CHEMBL622007,,BAO_0000218
10291,1,,,N,Intermediate,,,,50597,1,,CHEMBL622008,,BAO_0000218
10292,1,,,N,Intermediate,,,,50597,1,,CHEMBL622009,,BAO_0000218
10293,1,,,N,Intermediate,,,,50597,1,,CHEMBL622010,,BAO_0000218
10294,1,,,N,Intermediate,,,,50597,1,,CHEMBL622011,,BAO_0000218
10295,1,,,N,Intermediate,,,,50597,1,,CHEMBL622012,,BAO_0000218
10296,1,,,N,Intermediate,,,,50597,1,,CHEMBL622013,,BAO_0000218
10297,1,,,N,Intermediate,,,,50597,1,,CHEMBL622014,,BAO_0000218
10298,1,,,N,Intermediate,,,,50597,1,,CHEMBL624749,,BAO_0000218
10299,1,,,N,Intermediate,,,,50597,1,,CHEMBL624750,,BAO_0000218
10300,1,,,N,Intermediate,,,,50597,1,,CHEMBL624751,,BAO_0000218
10301,1,,,N,Intermediate,,,,50597,1,,CHEMBL624752,,BAO_0000218
10302,1,,,N,Intermediate,,,,50597,1,,CHEMBL624753,,BAO_0000218
10303,1,,,N,Intermediate,,,,50597,1,,CHEMBL624754,,BAO_0000218
10304,1,,,N,Intermediate,,,,50597,1,,CHEMBL624755,,BAO_0000218
10305,1,,,N,Intermediate,,,,50597,1,,CHEMBL624756,,BAO_0000218
10306,1,,,N,Intermediate,,,,50597,1,,CHEMBL624757,,BAO_0000218
10307,1,,,N,Intermediate,,,,50597,1,,CHEMBL624758,,BAO_0000218
10308,1,,,N,Intermediate,,,,50597,1,,CHEMBL622270,,BAO_0000218
10309,1,,,N,Intermediate,,,,50597,1,,CHEMBL622271,,BAO_0000218
10310,1,,,N,Intermediate,,,,50597,1,,CHEMBL622272,,BAO_0000218
10311,1,,,N,Intermediate,,,,50597,1,,CHEMBL622273,,BAO_0000218
10312,1,,,N,Intermediate,,,,50597,1,,CHEMBL622274,,BAO_0000218
10313,1,,,N,Intermediate,,,,50597,1,,CHEMBL622275,,BAO_0000218
10314,1,,,N,Intermediate,,,,50597,1,,CHEMBL622276,,BAO_0000218
10315,1,,,N,Intermediate,,,,50597,1,,CHEMBL622277,,BAO_0000218
10316,1,,,N,Intermediate,,,,50597,1,,CHEMBL622278,,BAO_0000218
10317,1,,,N,Intermediate,,,,50597,1,,CHEMBL622279,,BAO_0000218
10318,1,,,N,Intermediate,,,,50597,1,,CHEMBL622280,,BAO_0000218
10319,1,,,N,Intermediate,,,,50597,1,,CHEMBL624083,,BAO_0000218
10320,1,,,N,Intermediate,,,,50597,1,,CHEMBL624084,,BAO_0000218
10321,1,,,N,Intermediate,,,,50597,1,,CHEMBL624085,,BAO_0000218
10322,1,,,N,Intermediate,,,,50597,1,,CHEMBL624086,,BAO_0000218
10323,1,,,N,Intermediate,,,,50597,1,,CHEMBL624087,,BAO_0000218
10324,1,,,N,Intermediate,,,,50597,1,,CHEMBL624088,,BAO_0000218
10325,0,,,U,Intermediate,,,,22224,1,,CHEMBL624089,,BAO_0000218
10326,0,,,U,Intermediate,,,,22224,1,,CHEMBL624090,,BAO_0000218
10327,1,,,N,Intermediate,,,,50597,1,,CHEMBL624091,,BAO_0000218
10328,1,,,N,Intermediate,,,,50597,1,,CHEMBL624092,,BAO_0000218
10329,1,,,N,Intermediate,,,,50597,1,,CHEMBL624093,,BAO_0000218
10330,1,,,N,Intermediate,,,,50597,1,,CHEMBL624094,,BAO_0000218
10331,1,,,N,Intermediate,,,,50597,1,,CHEMBL624095,,BAO_0000218
10332,1,,,N,Intermediate,,,,50597,1,,CHEMBL624096,,BAO_0000218
10333,1,,,N,Intermediate,,,,50597,1,,CHEMBL624097,,BAO_0000218
10334,1,,,N,Intermediate,,,,50597,1,,CHEMBL624098,,BAO_0000218
10335,1,,,N,Intermediate,,,,50597,1,,CHEMBL874392,,BAO_0000218
10336,1,,,N,Intermediate,,,,50597,1,,CHEMBL624099,,BAO_0000218
10337,1,,,N,Intermediate,,,,50597,1,,CHEMBL624100,,BAO_0000218
10338,1,,,N,Intermediate,,,,50597,1,,CHEMBL624101,,BAO_0000218
10339,1,,,N,Intermediate,,,,50597,1,,CHEMBL624102,,BAO_0000218
10340,1,,,N,Intermediate,,,,50597,1,,CHEMBL624103,,BAO_0000218
10341,1,,,N,Intermediate,,,,50597,1,,CHEMBL624104,,BAO_0000218
10342,1,,,N,Intermediate,,,,50597,1,,CHEMBL624105,,BAO_0000218
10343,1,,,N,Intermediate,,,,50597,1,,CHEMBL624106,,BAO_0000218
10344,1,,,N,Intermediate,,,,50597,1,,CHEMBL624107,,BAO_0000218
10345,1,,,N,Intermediate,,,,50597,1,,CHEMBL623943,,BAO_0000218
10346,1,,,N,Intermediate,,,,50597,1,,CHEMBL623944,,BAO_0000218
10347,1,,,N,Intermediate,,,,50597,1,,CHEMBL623945,,BAO_0000218
10348,1,,,N,Intermediate,,,,50597,1,,CHEMBL623946,,BAO_0000218
10349,1,,,N,Intermediate,,,,50597,1,,CHEMBL623947,,BAO_0000218
10350,1,,,N,Intermediate,,,,50597,1,,CHEMBL623948,,BAO_0000218
10351,1,,,N,Intermediate,,,,50597,1,,CHEMBL623949,,BAO_0000218
10352,1,,,N,Intermediate,,,,50597,1,,CHEMBL623950,,BAO_0000218
10353,1,,,N,Intermediate,,,,50597,1,,CHEMBL874398,,BAO_0000218
10354,1,,,N,Intermediate,,,,50597,1,,CHEMBL623951,,BAO_0000218
10355,1,,,N,Intermediate,,,,50597,1,,CHEMBL623952,,BAO_0000218
10356,1,,,N,Intermediate,,,,50597,1,,CHEMBL623953,,BAO_0000218
10357,1,,,N,Intermediate,,,,50597,1,,CHEMBL623954,,BAO_0000218
