ASTY,SI,SRASSI,CEI,RELATTY,CUB,ASTIS,ASCETY,ASSCAT,Ti,Descri,ASSTETY,CHI,CONFSCO,BAFOR,ASI,DOI,ASSSUBCFR,ASSTI,TII,VAI,ASST,ASORGA
A,1,,,N,Intermediate,,,,50597,Tissue biodistribution into estrogen-primed immature female rat blood at 1 hr blocked time interval,,CHEMBL627654,1,BAO_0000218,9756,13091,,10116.0,,,,Rattus norvegicus
A,1,,,N,Intermediate,,,,50597,Tissue biodistribution into estrogen-primed immature female rat blood at 1 hr low time interval,,CHEMBL627835,1,BAO_0000218,9757,13091,,10116.0,,,,Rattus norvegicus
A,1,,,N,Intermediate,,,,50597,Tissue biodistribution into estrogen-primed immature female rat blood at 1 hr time interval,,CHEMBL627836,1,BAO_0000218,9758,13091,,10116.0,,,,Rattus norvegicus
A,1,,,N,Intermediate,,,,50597,Tissue biodistribution into estrogen-primed immature female rat blood at 3 hr time interval,,CHEMBL627837,1,BAO_0000218,9759,13091,,10116.0,,,,Rattus norvegicus
A,1,,,N,Intermediate,,,,50597,Tissue biodistribution into estrogen-primed immature female rat bone at 1 hr blocked time interval,,CHEMBL627838,1,BAO_0000218,9760,13091,,10116.0,,,,Rattus norvegicus
A,1,,,N,Intermediate,,,,50597,Tissue biodistribution into estrogen-primed immature female rat bone at 1 hr low time interval,,CHEMBL875338,1,BAO_0000218,9761,13091,,10116.0,,,,Rattus norvegicus
A,1,,,N,Intermediate,,,,50597,Tissue biodistribution into estrogen-primed immature female rat bone at 1 hr time interval,,CHEMBL627839,1,BAO_0000218,9762,13091,,10116.0,,,,Rattus norvegicus
A,1,,,N,Intermediate,,,,50597,Tissue biodistribution into estrogen-primed immature female rat bone at 3 hr time interval,,CHEMBL627840,1,BAO_0000218,9763,13091,,10116.0,,,,Rattus norvegicus
A,1,,,N,Intermediate,,,,50597,Tissue biodistribution into estrogen-primed immature female rat brain at 1 hr blocked time interval,,CHEMBL627841,1,BAO_0000218,9764,13091,,10116.0,,,,Rattus norvegicus
A,1,,,N,Intermediate,,,,50597,Tissue biodistribution into estrogen-primed immature female rat brain at 1 hr low time interval,,CHEMBL627842,1,BAO_0000218,9765,13091,,10116.0,,,,Rattus norvegicus
A,1,,,N,Intermediate,,,,50597,Tissue biodistribution into estrogen-primed immature female rat brain at 1 hr time interval,,CHEMBL627843,1,BAO_0000218,9766,13091,,10116.0,,,,Rattus norvegicus
A,1,,,N,Intermediate,,,,50597,Tissue biodistribution into estrogen-primed immature female rat brain at 3 hr time interval,,CHEMBL627844,1,BAO_0000218,9767,13091,,10116.0,,,,Rattus norvegicus
A,1,,,N,Intermediate,,,,50597,Tissue biodistribution into estrogen-primed immature female rat fat at 1 hr blocked time interval,,CHEMBL627845,1,BAO_0000218,9768,13091,,10116.0,,,,Rattus norvegicus
A,1,,,N,Intermediate,,,,50597,Half life period in rat by iv administration at a dose of 3 mg/kg,In vivo,CHEMBL627846,1,BAO_0000218,9769,5874,,10116.0,,,,Rattus norvegicus
A,1,,,N,Intermediate,Plasma,,,50597,Half life period in rat plasma at 25 degree Centigrade temperature (pH 7.4),,CHEMBL627847,1,BAO_0000218,9770,1515,,10116.0,1969.0,,,Rattus norvegicus
A,1,,,N,Intermediate,Plasma,,,50597,Half life period in rat plasma at 37 degree Celsius temperature (pH 7.4),,CHEMBL873821,1,BAO_0000218,9771,1515,,10116.0,1969.0,,,Rattus norvegicus
A,1,,,N,Intermediate,Plasma,,,50597,Half life period in rat plasma at 37 degree Celsius temperature (pH 7.4); ND means no data,,CHEMBL626079,1,BAO_0000218,9772,1515,,10116.0,1969.0,,,Rattus norvegicus
A,1,,,N,Intermediate,Plasma,,,50597,Half life period in rat plasma at 37 degree Celsius temperature (pH 7.4); ND means no data,,CHEMBL626080,1,BAO_0000218,9773,1515,,10116.0,1969.0,,,Rattus norvegicus
A,1,,,N,Intermediate,Plasma,,,50597,Half life period was evaluated in rat plasma,,CHEMBL626081,1,BAO_0000218,9774,5491,,10116.0,1969.0,,,Rattus norvegicus
A,1,,,N,Intermediate,Plasma,,,50597,Half life period was evaluated in rat plasma; Not tested,,CHEMBL875344,1,BAO_0000218,9775,5491,,10116.0,1969.0,,,Rattus norvegicus
A,1,,,N,Intermediate,,,,50597,Half life period was evaluated in rats,,CHEMBL626082,1,BAO_0000218,9776,1918,,10116.0,,,,Rattus norvegicus
A,1,,,N,Intermediate,,,,50597,"Half life period was evaluated in rats, iv",In vivo,CHEMBL626250,1,BAO_0000218,9777,1918,,10116.0,,,,Rattus norvegicus
A,1,,,N,Intermediate,,,,50597,Half life period after intravenous administration at 5 mg/kg in rat,In vivo,CHEMBL626251,1,BAO_0000218,9778,6113,,10116.0,,,,Rattus norvegicus
A,1,,,N,Intermediate,,,,50597,Half life period was determined in Sprague-Dawley rats at a dose of 1 mg/kg by iv administration,In vivo,CHEMBL626252,1,BAO_0000218,9779,5546,,10116.0,,,,Rattus norvegicus
A,1,,,N,Intermediate,,,,50597,Half life period was determined in rat after iv administration at a dose of 5 mg/kg,In vivo,CHEMBL626253,1,BAO_0000218,9780,5553,,10116.0,,,,Rattus norvegicus
A,1,,,N,Intermediate,Plasma,,,50597,Half life stability of compound was evaluated in rat plasma,,CHEMBL626254,1,BAO_0000218,9781,4188,,10116.0,1969.0,,,Rattus norvegicus
A,1,,,N,Intermediate,,,,50597,Half life time after intravenous administration (5.0 mg/kg) was determined in rat,In vivo,CHEMBL626255,1,BAO_0000218,9782,6215,,10116.0,,,,Rattus norvegicus
A,1,,,N,Intermediate,,,,50597,Half life time was evaluated at 1 mg/kg of iv administration in Sprague-Dawley rats,In vivo,CHEMBL626256,1,BAO_0000218,9783,6141,,10116.0,,,,Rattus norvegicus
A,1,,,N,Intermediate,,,,50597,Half life was determined by administering the compound intravenously at a dose of 1 mg/kg in male wistar rat,In vivo,CHEMBL626257,1,BAO_0000218,9784,5182,,10116.0,,,,Rattus norvegicus
A,1,,,N,Intermediate,,,,50597,Half life was determined by administering the compound intravenously at a dose of 1 mg/kg in male wistar rat; NC means not calculated,In vivo,CHEMBL626258,1,BAO_0000218,9785,5182,,10116.0,,,,Rattus norvegicus
A,1,,,N,Intermediate,,,,50597,Half life was measured in fasted male administration of compound 0.5 mg/Kg i.v.,In vivo,CHEMBL626259,1,BAO_0000218,9786,5710,,10116.0,,,,Rattus norvegicus
A,1,,,N,Intermediate,,,,50597,Half in rat i.v.,In vivo,CHEMBL626260,1,BAO_0000218,9787,5789,,10116.0,,,,Rattus norvegicus
A,1,,,N,Intermediate,,,,50597,Half period in rat after intravenous administration,In vivo,CHEMBL875345,1,BAO_0000218,9788,6011,,10116.0,,,,Rattus norvegicus
A,1,,,N,Intermediate,,,,50597,Half-life after repeated oral dose of compound at 1 mg/kg in rats,In vivo,CHEMBL626261,1,BAO_0000218,9789,17594,,10116.0,,,,Rattus norvegicus
A,1,,,N,Intermediate,Liver,,,50597,Half-life measured in in vitro Cathepsin B assay in rat liver,In vitro,CHEMBL626262,1,BAO_0000218,9790,12357,,10116.0,2107.0,,,Rattus norvegicus
A,1,,,N,Intermediate,,,,50597,Half-life of compound was determined in rats,,CHEMBL626263,1,BAO_0000218,9791,5210,,10116.0,,,,Rattus norvegicus
A,1,,,N,Intermediate,,,,50597,Half-life at 10 mg/kg in rat upon intravenous administration,In vivo,CHEMBL625270,1,BAO_0000218,9792,17596,,10116.0,,,,Rattus norvegicus
A,1,,,N,Intermediate,,,,50597,Half-life determined in rat,,CHEMBL625271,1,BAO_0000218,9793,6672,,10116.0,,,,Rattus norvegicus
A,1,,,N,Intermediate,,,,50597,Half-life determined in rat,,CHEMBL625272,1,BAO_0000218,9794,6673,,10116.0,,,,Rattus norvegicus
A,1,,,N,Intermediate,Brain,,,50597,Half-life in brain after intravenous administration (4.7 mg/kg) to male rats,In vivo,CHEMBL625273,1,BAO_0000218,9795,4910,,10116.0,955.0,,,Rattus norvegicus
A,1,,,N,Intermediate,Plasma,,,50597,"Half-life in chemical and enzymatic hydrolysis, in 80% rat plasma",,CHEMBL625274,1,BAO_0000218,9796,3741,,10116.0,1969.0,,,Rattus norvegicus
A,1,,,N,Intermediate,,,,50597,Half-life in male Sprague-Dawley rats following an intravenous bolus dose at 10-20 mg/kg,In vivo,CHEMBL625275,1,BAO_0000218,9797,17671,,10116.0,,,,Rattus norvegicus
A,1,,,N,Intermediate,Plasma,,,50597,Half-life in plasma after intravenous administration (4.7 mg/kg) to male rats,In vivo,CHEMBL625276,1,BAO_0000218,9798,4910,,10116.0,1969.0,,,Rattus norvegicus
A,1,,,N,Intermediate,Plasma,,,50597,Half-life in rat plasma,,CHEMBL625277,1,BAO_0000218,9799,17537,,10116.0,1969.0,,,Rattus norvegicus
A,1,,,N,Intermediate,Plasma,,,50597,Half-life in rat plasma was determined,,CHEMBL625278,1,BAO_0000218,9800,4965,,10116.0,1969.0,,,Rattus norvegicus
A,1,,,N,Intermediate,Plasma,,,50597,Half-life in rat plasma; Not tested,,CHEMBL625279,1,BAO_0000218,9801,17537,,10116.0,1969.0,,,Rattus norvegicus
A,1,,,N,Intermediate,Serum,,,50597,Half-life in rat serum,,CHEMBL625280,1,BAO_0000218,9802,6124,,10116.0,1977.0,,,Rattus norvegicus
A,1,,,N,Intermediate,Serum,,,50597,Half-life in rat serum; na is not available,,CHEMBL876797,1,BAO_0000218,9803,6124,,10116.0,1977.0,,,Rattus norvegicus
A,1,,,N,Intermediate,,,,50597,Half-life was calculated in rat,,CHEMBL625281,1,BAO_0000218,9804,6078,,10116.0,,,,Rattus norvegicus
A,1,,,N,Intermediate,Plasma,,,50597,Half-life was calculated in rat plasma,,CHEMBL873827,1,BAO_0000218,9805,17668,,10116.0,1969.0,,,Rattus norvegicus
A,1,,,N,Intermediate,,,,50597,Half-life was determined,,CHEMBL625282,1,BAO_0000218,9806,3185,,10116.0,,,,Rattus norvegicus
A,1,,,N,Intermediate,,,,50597,Half-life was determined,,CHEMBL625283,1,BAO_0000218,9807,4883,,10116.0,,,,Rattus norvegicus
A,1,,,N,Intermediate,,,,50597,Half-life after administration of 20 mg/Kg oral dose in rat,In vivo,CHEMBL625284,1,BAO_0000218,9808,2959,,10116.0,,,,Rattus norvegicus
A,1,,,N,Intermediate,,,,50597,Half-life after administration of 3.2 mg/kg intravenously in male rat,In vivo,CHEMBL625285,1,BAO_0000218,9809,4029,,10116.0,,,,Rattus norvegicus
A,1,,,N,Intermediate,,,,50597,Half-life after intravenous administration in female rat,In vivo,CHEMBL625286,1,BAO_0000218,9810,4029,,10116.0,,,,Rattus norvegicus
A,1,,,N,Intermediate,,,,50597,Half-life after intravenous administration in male rat,In vivo,CHEMBL625287,1,BAO_0000218,9811,4029,,10116.0,,,,Rattus norvegicus
A,1,,,N,Intermediate,,,,50597,Half-life after intravenous dose in rat,In vivo,CHEMBL625288,1,BAO_0000218,9812,6180,,10116.0,,,,Rattus norvegicus
A,1,,,N,Intermediate,Liver,,,50597,Half-life in a rat liver homogenate preparation,,CHEMBL625289,1,BAO_0000218,9813,1557,,10116.0,2107.0,,,Rattus norvegicus
A,1,,,N,Intermediate,Plasma,,,50597,Half-life in plasma of rat,,CHEMBL625290,1,BAO_0000218,9814,12500,,10116.0,1969.0,,,Rattus norvegicus
A,1,,,N,Intermediate,Plasma,,,50597,Half-life in plasma of rat at dose of 3-10 mgkg,,CHEMBL876798,1,BAO_0000218,9815,12500,,10116.0,1969.0,,,Rattus norvegicus
A,1,,,N,Intermediate,,,,50597,Half-life in rat,,CHEMBL625291,1,BAO_0000218,9816,5064,,10116.0,,,,Rattus norvegicus
A,1,,,N,Intermediate,,,,50597,Half-life in rat,,CHEMBL625292,1,BAO_0000218,9817,5145,,10116.0,,,,Rattus norvegicus
A,1,,,N,Intermediate,,,,50597,Half-life in rat,,CHEMBL625293,1,BAO_0000218,9818,5147,,10116.0,,,,Rattus norvegicus
A,1,,,N,Intermediate,,,,50597,Half-life in rat,,CHEMBL622832,1,BAO_0000218,9819,5833,,10116.0,,,,Rattus norvegicus
A,1,,,N,Intermediate,,,,50597,Half-life in rat,,CHEMBL622833,1,BAO_0000218,9820,6596,,10116.0,,,,Rattus norvegicus
A,1,,,N,Intermediate,,,,50597,Half-life in rat,,CHEMBL622834,1,BAO_0000218,9821,17655,,10116.0,,,,Rattus norvegicus
A,1,,,N,Intermediate,,,,50597,Half-life in rat after oral administration at 10 mg/kg,In vivo,CHEMBL622835,1,BAO_0000218,9822,6495,,10116.0,,,,Rattus norvegicus
A,1,,,N,Intermediate,,,,50597,Half-life in rat after po administration at a dose of 10 mg/kg,In vivo,CHEMBL622836,1,BAO_0000218,9823,17538,,10116.0,,,,Rattus norvegicus
A,1,,,N,Intermediate,,,,50597,Half-life in rat after po administration at a dose of 10 mg/kg; nd is not determined,In vivo,CHEMBL622837,1,BAO_0000218,9824,17538,,10116.0,,,,Rattus norvegicus
A,1,,,N,Intermediate,,,,50597,Half-life in rat at 3 mg/kg dose administered intravenously,In vivo,CHEMBL622838,1,BAO_0000218,9825,10,,10116.0,,,,Rattus norvegicus
A,1,,,N,Intermediate,Brain,,,50597,Half-life in rat brain homogenate,,CHEMBL622839,1,BAO_0000218,9826,17669,,10116.0,955.0,,,Rattus norvegicus
A,1,,,N,Intermediate,Plasma,,,50597,Half-life in rat plasma,,CHEMBL622840,1,BAO_0000218,9827,17065,,10116.0,1969.0,,,Rattus norvegicus
A,1,,,N,Intermediate,,,,50597,Half-life in rats,,CHEMBL622841,1,BAO_0000218,9828,4333,,10116.0,,,,Rattus norvegicus
A,1,,,N,Intermediate,,,,50597,Half-life in Dawley rats,,CHEMBL622842,1,BAO_0000218,9829,6827,,10116.0,,,,Rattus norvegicus
A,1,,,N,Intermediate,Plasma,,,50597,Half-life in vitro in rat plasma,In vitro,CHEMBL622843,1,BAO_0000218,9830,889,,10116.0,1969.0,,,Rattus norvegicus
A,1,,,N,Intermediate,Plasma,,,50597,Half-life in vitro in rat plasma; No detectable degradation over 2 hr; no detectable degradation over 2 hours,In vitro,CHEMBL622844,1,BAO_0000218,9831,889,,10116.0,1969.0,,,Rattus norvegicus
A,1,,,N,Intermediate,,,,50597,"The area under concentration-time curve(AUC) was determined at 20 mg/kg of compound dose, administered intravenously in rat",,CHEMBL622845,1,BAO_0000218,9832,3747,,10116.0,,,,Rattus norvegicus
A,1,,,N,Intermediate,,,,50597,The area under the curve of compound was measured at the dose of 100 umol/kg,,CHEMBL622846,1,BAO_0000218,9833,15022,,10116.0,,,,Rattus norvegicus
A,1,,,N,Intermediate,,,,50597,The area under the curve of compound was measured at the dose of 300 umol/kg,,CHEMBL622847,1,BAO_0000218,9834,15022,,10116.0,,,,Rattus norvegicus
A,1,,,N,Intermediate,,,,50597,The area under the curve of compound was measured at the dose of 30 umol/kg,,CHEMBL622848,1,BAO_0000218,9835,15022,,10116.0,,,,Rattus norvegicus
A,1,,,N,Intermediate,,,,50597,Bioavailability as oral AUC in rats,In vivo,CHEMBL622849,1,BAO_0000218,9836,3360,,10116.0,,,,Rattus norvegicus
A,1,,,N,Intermediate,Plasma,,,50597,The plasma concentration versus time curve (AUC) was determined,,CHEMBL622850,1,BAO_0000218,9837,5334,,10116.0,1969.0,,,Rattus norvegicus
A,1,,,N,Intermediate,,,,50597,Total concentration in kidney was determined after 6 hr of intravenous administration to rats (n=4) at dose of 20 mg/kg,,CHEMBL876807,1,BAO_0000218,9838,17411,,10116.0,,,,Rattus norvegicus
A,1,,,N,Intermediate,,,,50597,Total concentration in liver was determined after 6 hr of intravenous administration to rats (n=4) at dose of 20 mg/kg,,CHEMBL622851,1,BAO_0000218,9839,17411,,10116.0,,,,Rattus norvegicus
A,1,,,N,Intermediate,,,,50597,Total concentration in lung was determined after 6 hr of intravenous administration to rats (n=4) at dose of 20 mg/kg,,CHEMBL622852,1,BAO_0000218,9840,17411,,10116.0,,,,Rattus norvegicus
A,1,,,N,Intermediate,,,,50597,Total concentration in rat after 1 mg/kg i.v. administration in 24 hours,,CHEMBL622853,1,BAO_0000218,9841,6570,,10116.0,,,,Rattus norvegicus
A,1,,,N,Intermediate,,,,50597,Total concentration in rat after 2 mg/kg peroral administration in 24 hours,,CHEMBL622854,1,BAO_0000218,9842,6570,,10116.0,,,,Rattus norvegicus
A,1,,,N,Intermediate,,,,50597,Total concentration in serum was determined after 6 hr of intravenous administration to rats (n=4) at dose of 20 mg/kg,,CHEMBL622855,1,BAO_0000218,9843,17411,,10116.0,,,,Rattus norvegicus
A,1,,,N,Intermediate,Plasma,,,50597,"Pharmacokinetic Parameter, AUC (0-infinity) is the area under the plasma concentration versus time curve extrapolated to infinity in Female Wistar Rats at 100 mg/kg by po administration",,CHEMBL622856,1,BAO_0000218,9844,14941,,10116.0,1969.0,,,Rattus norvegicus
A,1,,,N,Intermediate,Plasma,,,50597,"Pharmacokinetic Parameter, AUC (0-t) is the area under the plasma concentration versus time curve in Female Wistar Rats at 100 mg/kg by po administration",,CHEMBL622857,1,BAO_0000218,9845,14941,,10116.0,1969.0,,,Rattus norvegicus
A,1,,,N,Intermediate,Plasma,,,50597,AUC in rat after po administration at a dose of 10 mg/kg,,CHEMBL622858,1,BAO_0000218,9846,17538,,10116.0,1969.0,,,Rattus norvegicus
A,1,,,N,Intermediate,Plasma,,,50597,Area under the plasma concentration-time curve in rats after oral administration at 25 mg/kg,,CHEMBL622859,1,BAO_0000218,9847,17752,,10116.0,1969.0,,,Rattus norvegicus
A,1,,,N,Intermediate,,,,50597,Area under curve value 24 hr after 10 mg/kg iv administration in rats,,CHEMBL622860,1,BAO_0000218,9848,17509,,10116.0,,,,Rattus norvegicus
A,1,,,N,Intermediate,,,,50597,Area under curve value 24 hr after 10 mg/kg oral administration in rats,,CHEMBL622861,1,BAO_0000218,9849,17509,,10116.0,,,,Rattus norvegicus
A,1,,,N,Intermediate,,,,50597,Area under curve value 24 hr after 2 mg/kg iv administration in rats,,CHEMBL622862,1,BAO_0000218,9850,17509,,10116.0,,,,Rattus norvegicus
A,1,,,N,Intermediate,,,,50597,Area under curve value 24 hr after 2 mg/kg oral administration in rats,,CHEMBL622863,1,BAO_0000218,9851,17509,,10116.0,,,,Rattus norvegicus
A,1,,,N,Intermediate,,,,50597,Area under curve value 6 hr after po administration in rat,,CHEMBL623817,1,BAO_0000218,9852,17509,,10116.0,,,,Rattus norvegicus
A,1,,,N,Intermediate,,,,50597,Area under the curve at a concentration of 15 mg/kg perorally in rats along with 100 mg/kg of compound 11,,CHEMBL623818,1,BAO_0000218,9853,17717,,10116.0,,,,Rattus norvegicus
A,1,,,N,Intermediate,,,,50597,"Area under the curve at a concentration of 3 mg/kg in rats, intravenously",,CHEMBL623819,1,BAO_0000218,9854,17717,,10116.0,,,,Rattus norvegicus
A,1,,,N,Intermediate,,,,50597,Area under the curve at a concentration of 60 mg/kg perorally in rats along with 100 mg/kg of compound 11,,CHEMBL623820,1,BAO_0000218,9855,17717,,10116.0,,,,Rattus norvegicus
A,1,,,N,Intermediate,,,,50597,Area under the curve at a concentration of 60 mg/kg perorally in rats along with control,,CHEMBL623821,1,BAO_0000218,9856,17717,,10116.0,,,,Rattus norvegicus
A,1,,,N,Intermediate,Plasma,,,50597,AUC normalized for dose (AUCN) in rat,,CHEMBL623822,1,BAO_0000218,9857,6642,,10116.0,1969.0,,,Rattus norvegicus
A,1,,,N,Intermediate,,,,50597,Area under curve in rat after p.o. administration,,CHEMBL623823,1,BAO_0000218,9858,6640,,10116.0,,,,Rattus norvegicus
A,1,,,N,Intermediate,,,,50597,Area under curve in rat after p.o. administration,,CHEMBL623824,1,BAO_0000218,9859,6641,,10116.0,,,,Rattus norvegicus
A,1,,,N,Intermediate,,,,50597,Area under curve in rat after p.o. administration; Not determined,,CHEMBL623825,1,BAO_0000218,9860,6641,,10116.0,,,,Rattus norvegicus
A,1,,,N,Intermediate,,,,50597,Area under curve in rat after peroral administration,,CHEMBL622070,1,BAO_0000218,9861,6641,,10116.0,,,,Rattus norvegicus
A,1,,,N,Intermediate,,,,50597,Area under curve (carotid artery) value of the compound,,CHEMBL622071,1,BAO_0000218,9862,3603,,10116.0,,,,Rattus norvegicus
A,1,,,N,Intermediate,,,,50597,Bioavailability expressed as the area under curve of rat carotid artery,,CHEMBL622072,1,BAO_0000218,9863,3550,,10116.0,,,,Rattus norvegicus
A,1,,,N,Intermediate,,,,50597,Area under curve in male SD rats was observed after intravenous administration in rat,,CHEMBL622073,1,BAO_0000218,9864,15662,,10116.0,,,,Rattus norvegicus
A,1,,,N,Intermediate,,,,50597,Area under curve of the compound was determined,,CHEMBL622074,1,BAO_0000218,9865,17720,,10116.0,,,,Rattus norvegicus
A,1,,,N,Intermediate,,,,50597,Compound was evaluated for its pharmacokinetic parameter maximum area under curve AUCmax,,CHEMBL622075,1,BAO_0000218,9866,5407,,10116.0,,,,Rattus norvegicus
A,1,,,N,Intermediate,Plasma,,,50597,Area under the plasma concentration-time curve in rats after oral administration at 20 mg/kg,,CHEMBL622076,1,BAO_0000218,9867,17752,,10116.0,1969.0,,,Rattus norvegicus
A,1,,,N,Intermediate,Plasma,,,50597,Area under the plasma concentration-time curve in rats following oral administration at 20 mg/kg,,CHEMBL622077,1,BAO_0000218,9868,17752,,10116.0,1969.0,,,Rattus norvegicus
A,1,,,N,Intermediate,,,,50597,Area under curve (portal vein) value of the compound,,CHEMBL622078,1,BAO_0000218,9869,3603,,10116.0,,,,Rattus norvegicus
A,1,,,N,Intermediate,,,,50597,Bioavailability expressed as the area under curve of rat portal vein,,CHEMBL622079,1,BAO_0000218,9870,3550,,10116.0,,,,Rattus norvegicus
