assays_ASI,assays_SRASSI,assays_Descri,assays_ASSCA,assays_BAFO,assays_CHEI,assays_DOI,assays_ASSTI,assays_CURB,assays_SRI,assays_CI,assays_ASSUBCEFR,assays_Ti,assays_RELATY,assays_CONFSCO,assays_TISI,assays_VARII
9102,,Maximum plasma concentration (Cmax) in rat (in vivo) at a dose of 10 mg/kg,,BAO_0000218,CHEMBL623625,6227,10116.0,Intermediate,1,,,50597,N,1,1969.0,
9103,,Maximum plasma drug concentration of compound determined in rat after iv administration at a dose of 10 mg/kg,,BAO_0000218,CHEMBL623626,3598,10116.0,Expert,1,,,50597,N,1,1969.0,
9104,,Maximum plasma drug concentration was determined,,BAO_0000218,CHEMBL623627,1465,10116.0,Intermediate,1,,,50597,N,1,1969.0,
9105,,Maximum concentration by intravenous administration of 3.4 mg/kg in rat,,BAO_0000218,CHEMBL623628,4368,10116.0,Intermediate,1,,,50597,N,1,,
9106,,Mean peak plasma concentration was observed after intravenous administration in rat,,BAO_0000218,CHEMBL623629,15662,10116.0,Intermediate,1,,,50597,N,1,1969.0,
9107,,Mean peak plasma concentration was observed after oral administration in rat,,BAO_0000218,CHEMBL623630,15662,10116.0,Intermediate,1,,,50597,N,1,1969.0,
9108,,Peak concentration (Cmax) at a dose of 10 mg/kg in rats,,BAO_0000218,CHEMBL623804,5355,10116.0,Intermediate,1,,,50597,N,1,,
9109,,Peak concentration (Cmax) at a dose of 20 mg/kg in rats,,BAO_0000218,CHEMBL623805,5355,10116.0,Intermediate,1,,,50597,N,1,,
9110,,Peak oral plasma concentration was determined in rats by oral administration,,BAO_0000218,CHEMBL623806,1567,10116.0,Intermediate,1,,,50597,N,1,1969.0,
9111,,Peak plasma concentration (Cmax) was determined,,BAO_0000218,CHEMBL623807,4026,10116.0,Intermediate,1,,,50597,N,1,1969.0,
9112,,Peak plasma concentration (Cmax) following an oral dose of 20 mg/kg in rats,,BAO_0000218,CHEMBL623808,6193,10116.0,Intermediate,1,,,50597,N,1,1969.0,
9113,,Peak plasma concentration (Cmax) in rats,,BAO_0000218,CHEMBL623809,4026,10116.0,Intermediate,1,,,50597,N,1,1969.0,
9114,,Peak plasma concentration at 1 mg/kg peroral administration,,BAO_0000218,CHEMBL623810,6485,10116.0,Intermediate,1,,,50597,N,1,1969.0,
9115,,Peak plasma concentration in rat,,BAO_0000218,CHEMBL623811,17655,10116.0,Intermediate,1,,,50597,N,1,1969.0,
9116,,"Pharmacokinetic Parameter, Cmax is observed maximum plasma concentration in Female Wistar Rats at 100 mg/kg by po administration",,BAO_0000218,CHEMBL623812,14941,10116.0,Intermediate,1,,,50597,N,1,1969.0,
9117,,Pharmacokinetic parameter Cmax was measured after administration into rat at 10 mg/kg,,BAO_0000218,CHEMBL877605,5394,10116.0,Intermediate,1,,,50597,N,1,,
9118,,Pharmacokinetic property (Cmax) in rat,,BAO_0000218,CHEMBL623813,4408,10116.0,Intermediate,1,,,50597,N,1,,
9119,,Pharmacokinetic property (Cmax) was measured in rat at the dose of 0.32 mg/kg p.o.,,BAO_0000218,CHEMBL623814,5983,10116.0,Intermediate,1,,,50597,N,1,,
9120,,Cmax in rat after 3mg/kg oral dose,,BAO_0000218,CHEMBL623815,4878,10116.0,Intermediate,1,,,50597,N,1,,
9121,,Clearance in Sprague-Dawley rats after 2mg/kg oral dose,,BAO_0000218,CHEMBL623816,5862,10116.0,Intermediate,1,,,50597,N,1,,
9122,,Cmax in rats after 20 mg/kg oral dose,,BAO_0000218,CHEMBL623145,4517,10116.0,Intermediate,1,,,50597,N,1,,
9123,,Cmax in rat plasma after 30mg/kg oral dose,,BAO_0000218,CHEMBL623146,5932,10116.0,Intermediate,1,,,50597,N,1,1969.0,
9124,,Plasma concentration after oral administration of 100 mg/kg to rats,,BAO_0000218,CHEMBL623147,5436,10116.0,Intermediate,1,,,50597,N,1,1969.0,
9125,,Tested for concentration in brain after intravenous administration (4.7 mg/kg) to male rats,,BAO_0000218,CHEMBL623042,4910,10116.0,Intermediate,1,,,50597,N,1,955.0,
9126,,Tested for the Cmax in rat at 10 mg/kg per orally,,BAO_0000218,CHEMBL623043,4950,10116.0,Intermediate,1,,,50597,N,1,,
9127,,"The Cmax value in female wistar rat at 100 mg/kg, p.o. dose",,BAO_0000218,CHEMBL623044,15078,10116.0,Intermediate,1,,,50597,N,1,,
9128,,"The Cmax value in male wistar rat at 100 mg/kg, p.o. dose",,BAO_0000218,CHEMBL623045,15078,10116.0,Intermediate,1,,,50597,N,1,,
9129,,Bioavailability as oral Cmax in rats at 30 mins,,BAO_0000218,CHEMBL623046,3360,10116.0,Intermediate,1,,,50597,N,1,,
9130,,Bioavailability as oral Cmax in rats at 6hr,,BAO_0000218,CHEMBL623226,3360,10116.0,Intermediate,1,,,50597,N,1,,
9131,,The maximum concentration of compound was measured at the dose of 100 umol/kg,,BAO_0000218,CHEMBL623227,15022,10116.0,Intermediate,1,,,50597,N,1,,
9132,,The maximum concentration of compound was measured at the dose of 300 umol/kg,,BAO_0000218,CHEMBL623228,15022,10116.0,Intermediate,1,,,50597,N,1,,
9133,,The maximum concentration of compound was measured at the dose of 30 umol/kg,,BAO_0000218,CHEMBL623229,15022,10116.0,Intermediate,1,,,50597,N,1,,
9134,,The maximum plasma levels for the compounds were determined by LC-MS.,,BAO_0000218,CHEMBL623230,5160,10116.0,Intermediate,1,,,50597,N,1,1969.0,
9135,,mean peak plasma concentration was observed after intravenous administration in rat,,BAO_0000218,CHEMBL623231,15662,10116.0,Intermediate,1,,,50597,N,1,1969.0,
9136,,mean peak plasma concentration was observed after oral administration in rat,,BAO_0000218,CHEMBL623232,15662,10116.0,Intermediate,1,,,50597,N,1,1969.0,
9137,,Concentration in the plasma after intravenous administration of 1 mg/kg in rat,,BAO_0000218,CHEMBL623233,4709,10116.0,Intermediate,1,,,50597,N,1,,
9138,,Concentration in plasma (portal) following oral dose in rats at 0.25 hr,,BAO_0000218,CHEMBL623234,3535,10116.0,Intermediate,1,,,50597,N,1,,
9139,,Concentration in plasma (portal) following oral dose in rats at 1 hr,,BAO_0000218,CHEMBL623235,3535,10116.0,Intermediate,1,,,50597,N,1,,
9140,,Concentration in plasma (portal) following oral dose in rats at 2 hr,,BAO_0000218,CHEMBL623236,3535,10116.0,Intermediate,1,,,50597,N,1,,
9141,,Concentration in plasma (systemic) following oral dose in rats at 0.25 hr,,BAO_0000218,CHEMBL623237,3535,10116.0,Intermediate,1,,,50597,N,1,,
9142,,Concentration in plasma (systemic) following oral dose in rats at 1 hr,,BAO_0000218,CHEMBL623238,3535,10116.0,Intermediate,1,,,50597,N,1,,
9143,,Concentration in plasma (systemic) following oral dose in rats at 2 hr,,BAO_0000218,CHEMBL623239,3535,10116.0,Intermediate,1,,,50597,N,1,,
9144,,Compound was evaluated for the plasma concentration in rats versus time curves (AUC) in vivo,,BAO_0000218,CHEMBL623240,5005,10116.0,Intermediate,1,,,22224,U,0,1969.0,
9145,,"Concentration (30 mg/kg, p.o.) in rat hypothalamus after 2 hours",,BAO_0000218,CHEMBL623241,6326,10116.0,Intermediate,1,,,50597,N,1,1898.0,
9146,,"Concentration (30 mg/kg, p.o.) in rat hypothalamus after 6 hours",,BAO_0000218,CHEMBL623242,6326,10116.0,Intermediate,1,,,50597,N,1,1898.0,
9147,,"Concentration (30 mg/kg, p.o.) in rat plasma after 2 hours",,BAO_0000218,CHEMBL874394,6326,10116.0,Intermediate,1,,,50597,N,1,,
9148,,"Concentration (30 mg/kg, p.o.) in rat plasma after 6 hours",,BAO_0000218,CHEMBL623243,6326,10116.0,Intermediate,1,,,50597,N,1,,
9149,,Kidney concentration was determined after 5 min. of intravenous administration to rats (n=4) at dose of 20 mg/kg,,BAO_0000218,CHEMBL623244,17411,10116.0,Intermediate,1,,,50597,N,1,,
9150,,Radioactivity distribution in kidney of tumor-bearing fischer rat after injection of anti-[18F]FMACBC after 5 min,,BAO_0000218,CHEMBL623245,16435,10116.0,Intermediate,1,,,50597,N,1,2113.0,
9151,,Radioactivity distribution in kidney of tumor-bearing fischer rat after injection of anti-[18F]FMACBC after 60 min,,BAO_0000218,CHEMBL623246,16435,10116.0,Intermediate,1,,,50597,N,1,2113.0,
9152,,Radioactivity distribution in kidney of tumor-bearing fischer rat after injection of syn-[18F]-FMACBC after 120 min,,BAO_0000218,CHEMBL623247,16435,10116.0,Intermediate,1,,,50597,N,1,2113.0,
9153,,Radioactivity distribution in kidney of tumor-bearing fischer rat after injection of syn-[18F]-FMACBC after 5 min,,BAO_0000218,CHEMBL623248,16435,10116.0,Intermediate,1,,,50597,N,1,2113.0,
9154,,Radioactivity distribution in kidney of tumor-bearing fischer rat after injection of syn-[18F]-FMACBC after 60 min,,BAO_0000218,CHEMBL623249,16435,10116.0,Intermediate,1,,,50597,N,1,2113.0,
9155,,Radioactivity distribution in liver of normal fischer rat after injection of [18F]-fluoro-2-methyl-2-(methylamino)propanoic acid after 120 min.,,BAO_0000218,CHEMBL625072,16434,10116.0,Intermediate,1,,,50597,N,1,2107.0,
9156,,Radioactivity distribution in liver of normal fischer rat after injection of [18F]-fluoro-2-methyl-2-(methylamino)propanoic acid after 30 min.,,BAO_0000218,CHEMBL625073,16434,10116.0,Intermediate,1,,,50597,N,1,2107.0,
9157,,Radioactivity distribution in liver of normal fischer rat after injection of [18F]-fluoro-2-methyl-2-(methylamino)propanoic acid after 5 min.,,BAO_0000218,CHEMBL625074,16434,10116.0,Intermediate,1,,,50597,N,1,2107.0,
9158,,Radioactivity distribution in liver of normal fischer rat after injection of [18F]-fluoro-2-methyl-2-(methylamino)propanoic acid after 60 min.,,BAO_0000218,CHEMBL625075,16434,10116.0,Intermediate,1,,,50597,N,1,2107.0,
9159,,Radioactivity distribution in liver of normal fischer rat after injection of [18F]-fluoro-2-methylpropanoic acid after 120 min.,,BAO_0000218,CHEMBL625076,16434,10116.0,Intermediate,1,,,50597,N,1,2107.0,
9160,,Radioactivity distribution in liver of normal fischer rat after injection of [18F]fluoro-2-methylpropanoic acid after 30 min.,,BAO_0000218,CHEMBL625077,16434,10116.0,Intermediate,1,,,50597,N,1,2107.0,
9161,,Radioactivity distribution in liver of normal fischer rat after injection of [18F]fluoro-2-methylpropanoic acid after 5 min.,,BAO_0000218,CHEMBL625078,16434,10116.0,Intermediate,1,,,50597,N,1,2107.0,
9162,,Radioactivity distribution in liver of normal fischer rat after injection of [18F]fluoro-2-methylpropanoic acid after 60 min.,,BAO_0000218,CHEMBL874395,16434,10116.0,Intermediate,1,,,50597,N,1,2107.0,
9163,,Radioactivity distribution in liver of normal fischer rat after injection of anti-[18F]FMACBC after 120 min.,,BAO_0000218,CHEMBL625079,16435,10116.0,Intermediate,1,,,50597,N,1,2107.0,
9164,,Radioactivity distribution in liver of normal fischer rat after injection of anti-[18F]FMACBC after 30 min.,,BAO_0000218,CHEMBL625080,16435,10116.0,Intermediate,1,,,50597,N,1,2107.0,
9165,,Radioactivity distribution in liver of normal fischer rat after injection of anti-[18F]FMACBC after 5 min.,,BAO_0000218,CHEMBL625081,16435,10116.0,Intermediate,1,,,50597,N,1,2107.0,
9166,,Radioactivity distribution in liver of normal fischer rat after injection of anti-[18F]FMACBC after 60 min.,,BAO_0000218,CHEMBL625082,16435,10116.0,Intermediate,1,,,50597,N,1,2107.0,
9167,,Radioactivity distribution in liver of normal fischer rat after injection of syn-[18F]-FMACBC after 30 min.,,BAO_0000218,CHEMBL625083,16435,10116.0,Intermediate,1,,,50597,N,1,2107.0,
9168,,Radioactivity distribution in liver of normal fischer rat after injection of syn-[18F]-FMACBC after 5 min.,,BAO_0000218,CHEMBL625084,16435,10116.0,Intermediate,1,,,50597,N,1,2107.0,
9169,,Radioactivity distribution in liver of normal fischer rat after injection of syn-[18F]-FMACBC after 60 min.,,BAO_0000218,CHEMBL625085,16435,10116.0,Intermediate,1,,,50597,N,1,2107.0,
9170,,Radioactivity distribution in liver of normal fischer rat after injection of syn-[18F]-FMACBC after 120 min.,,BAO_0000218,CHEMBL625086,16435,10116.0,Intermediate,1,,,50597,N,1,2107.0,
9171,,Radioactivity distribution in liver of tumor-bearing fischer rat after injection of [18F]fluoro-2-methylpropanoic acid after 120 min,,BAO_0000218,CHEMBL625087,16434,10116.0,Intermediate,1,,,50597,N,1,2107.0,
9172,,Radioactivity distribution in liver of tumor-bearing fischer rat after injection of [18F]fluoro-2-methylpropanoic acid after 5 min,,BAO_0000218,CHEMBL625088,16434,10116.0,Intermediate,1,,,50597,N,1,2107.0,
9173,,Radioactivity distribution in liver of tumor-bearing fischer rat after injection of [18F]fluoro-2-methylpropanoic acid after 60 min,,BAO_0000218,CHEMBL622205,16434,10116.0,Intermediate,1,,,50597,N,1,2107.0,
9174,,Radioactivity distribution in liver of tumor-bearing fischer rat after injection of anti-[18F]FMACBC after 120 min,,BAO_0000218,CHEMBL622206,16435,10116.0,Intermediate,1,,,50597,N,1,2107.0,
9175,,Radioactivity distribution in liver of tumor-bearing fischer rat after injection of anti-[18F]FMACBC after 5 min,,BAO_0000218,CHEMBL622207,16435,10116.0,Intermediate,1,,,50597,N,1,2107.0,
9176,,Radioactivity distribution in liver of tumor-bearing fischer rat after injection of anti-[18F]FMACBC after 60 min,,BAO_0000218,CHEMBL622366,16435,10116.0,Intermediate,1,,,50597,N,1,2107.0,
9177,,Radioactivity distribution in liver of tumor-bearing fischer rat after injection of syn-[18F]-FMACBC after 120 min,,BAO_0000218,CHEMBL622367,16435,10116.0,Intermediate,1,,,50597,N,1,2107.0,
9178,,Radioactivity distribution in liver of tumor-bearing fischer rat after injection of syn-[18F]-FMACBC after 5 min,,BAO_0000218,CHEMBL875331,16435,10116.0,Intermediate,1,,,50597,N,1,2107.0,
9179,,Radioactivity distribution in liver of tumor-bearing fischer rat after injection of syn-[18F]-FMACBC after 60 min,,BAO_0000218,CHEMBL622368,16435,10116.0,Intermediate,1,,,50597,N,1,2107.0,
9180,,Radioactivity distribution in lung of normal fischer rat after injection of [18F]-fluoro-2-methyl-2-(methylamino)propanoic acid after 120 min.,,BAO_0000218,CHEMBL622369,16434,10116.0,Intermediate,1,,,50597,N,1,2048.0,
9181,,Radioactivity distribution in lung of normal fischer rat after injection of [18F]-fluoro-2-methyl-2-(methylamino)propanoic acid after 30 min.,,BAO_0000218,CHEMBL622370,16434,10116.0,Intermediate,1,,,50597,N,1,2048.0,
9182,,Radioactivity distribution in lung of normal fischer rat after injection of [18F]-fluoro-2-methyl-2-(methylamino)propanoic acid after 5 min.,,BAO_0000218,CHEMBL622371,16434,10116.0,Intermediate,1,,,50597,N,1,2048.0,
9183,,Radioactivity distribution in lung of normal fischer rat after injection of [18F]-fluoro-2-methyl-2-(methylamino)propanoic acid after 60 min.,,BAO_0000218,CHEMBL622372,16434,10116.0,Intermediate,1,,,50597,N,1,2048.0,
9184,,Radioactivity distribution in lung of normal fischer rat after injection of [18F]fluoro-2-methylpropanoic acid after 120 min.,,BAO_0000218,CHEMBL622373,16434,10116.0,Intermediate,1,,,50597,N,1,2048.0,
9185,,Radioactivity distribution in lung of normal fischer rat after injection of [18F]fluoro-2-methylpropanoic acid after 30 min.,,BAO_0000218,CHEMBL622374,16434,10116.0,Intermediate,1,,,50597,N,1,2048.0,
9186,,Radioactivity distribution in lung of normal fischer rat after injection of [18F]fluoro-2-methylpropanoic acid after 5 min.,,BAO_0000218,CHEMBL622375,16434,10116.0,Intermediate,1,,,50597,N,1,2048.0,
9187,,Radioactivity distribution in lung of normal fischer rat after injection of [18F]-fluoro-2-methylpropanoic acid after 60 min.,,BAO_0000218,CHEMBL622376,16434,10116.0,Intermediate,1,,,50597,N,1,2048.0,
9188,,Radioactivity distribution in lung of normal fischer rat after injection of anti-[18F]FMACBC after 120 min.,,BAO_0000218,CHEMBL622377,16435,10116.0,Intermediate,1,,,50597,N,1,2048.0,
9189,,Radioactivity distribution in lung of normal fischer rat after injection of anti-[18F]FMACBC after 30 min.,,BAO_0000218,CHEMBL622378,16435,10116.0,Intermediate,1,,,50597,N,1,2048.0,
9190,,Radioactivity distribution in lung of normal fischer rat after injection of anti-[18F]FMACBC after 5 min.,,BAO_0000218,CHEMBL622379,16435,10116.0,Intermediate,1,,,50597,N,1,2048.0,
9191,,Radioactivity distribution in lung of normal fischer rat after injection of anti-[18F]FMACBC after 60 min.,,BAO_0000218,CHEMBL622380,16435,10116.0,Intermediate,1,,,50597,N,1,2048.0,
9192,,Radioactivity distribution in lung of normal fischer rat after injection of syn-[18F]-FMACBC after 120 min.,,BAO_0000218,CHEMBL622381,16435,10116.0,Intermediate,1,,,50597,N,1,2048.0,
9193,,Radioactivity distribution in lung of normal fischer rat after injection of syn-[18F]-FMACBC after 60 min.,,BAO_0000218,CHEMBL622382,16435,10116.0,Intermediate,1,,,50597,N,1,2048.0,
9194,,Radioactivity distribution in lung of tumor-bearing fischer rat after injection of [18F]-fluoro-2-methylpropanoic acid after 120 min,,BAO_0000218,CHEMBL622383,16434,10116.0,Intermediate,1,,,50597,N,1,2048.0,
9195,,pH of the gastric juice (Control value = 1.44+/-0.01) of stomach content of pylorus ligated rats was measured ( 5 mg/kg po of the Compound was administered 1 hr before the pylorus ligation),,BAO_0000218,CHEMBL875332,6175,10116.0,Intermediate,1,,,50597,N,1,945.0,
9196,,pH of the gastric juice (Control value = 1.44+/-0.01) of stomach content of pylorus ligated rats was measured (10 mg/kg po of the Compound was administered 1 hr before the pylorus ligation),,BAO_0000218,CHEMBL622384,6175,10116.0,Intermediate,1,,,50597,N,1,945.0,
9197,,pH of the gastric juice (control value = 1.39+/-0.02) of stomach content of pylorus ligated rats was measured (2.5 mg/kg po of the Compound was administered 1 hr before the pylorus ligation),,BAO_0000218,CHEMBL622385,6175,10116.0,Intermediate,1,,,50597,N,1,945.0,
9198,,pH of the gastric juice (control value = 1.39+/-0.02) of stomach content of pylorus ligated rats was measured (5 mg/kg po of the Compound was administered 1 hr before the pylorus ligation),,BAO_0000218,CHEMBL622386,6175,10116.0,Intermediate,1,,,50597,N,1,945.0,
9199,,The compound was tested for the plasma binding in rat,,BAO_0000218,CHEMBL622387,10839,10116.0,Intermediate,1,,,50597,N,1,,
9200,,"Plasma concentration after intravenous aministration at 1hr, (1 mg/kg, n=3)",,BAO_0000218,CHEMBL622388,16459,10116.0,Intermediate,1,,,50597,N,1,,
9201,,"Plasma concentration after intravenous aministration at 30 min. (1 mg/kg, n=3)",,BAO_0000218,CHEMBL622389,16459,10116.0,Intermediate,1,,,50597,N,1,,
9202,,"Plasma concentration after intravenous aministration at 60 min. (1 mg/kg, n=3)",,BAO_0000218,CHEMBL622390,16459,10116.0,Intermediate,1,,,50597,N,1,,
9203,,Plasma concentration after oral aministration at 1 hr. (10 mg/kg),,BAO_0000218,CHEMBL622391,16459,10116.0,Intermediate,1,,,50597,N,1,,
9204,,Plasma concentration after oral aministration at 2 hr. (10 mg/kg),,BAO_0000218,CHEMBL622392,16459,10116.0,Intermediate,1,,,50597,N,1,,
9205,,Plasma concentration after oral aministration at 4 hr. (10 mg/kg),,BAO_0000218,CHEMBL622393,16459,10116.0,Intermediate,1,,,50597,N,1,,
9206,,Plasma level at 2 hr after administration of the compound,,BAO_0000218,CHEMBL622394,3278,10116.0,Intermediate,1,,,50597,N,1,,
